energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.33466733,9.08400233,0.00664352,1.37440026,0.45752870,2.14466027,0.10920416,3.84738386,1.95991251,1.91785780
-3.32866433,9.17695462,0.00668228,1.40153590,0.46164733,2.15715118,0.11136742,3.86860470,1.98401406,1.94938091
-3.32266133,9.25227614,0.00668494,1.42873316,0.46421030,2.16604214,0.11291009,3.87785914,2.00519326,1.97909779
-3.31665833,9.30876267,0.00665220,1.45564031,0.46510068,2.17133807,0.11381376,3.87487432,2.02302009,2.00649596
-3.31065533,9.34548803,0.00658575,1.48189954,0.46423895,2.17306309,0.11407519,3.85958686,2.03710022,2.03110079
-3.30465233,9.36184419,0.00648817,1.50715565,0.46158682,2.17126322,0.11370681,3.83215496,2.04708781,2.05248915
-3.29864932,9.35757218,0.00636292,1.53106517,0.45714965,2.16600862,0.11273651,3.79296347,2.05269741,2.07030167
-3.29264632,9.33278174,0.00621422,1.55330556,0.45097745,2.15739483,0.11120701,3.74262109,2.05371440,2.08425344
-3.28664332,9.28795835,0.00604697,1.57358416,0.44316432,2.14554295,0.10917456,3.68194957,2.05000355,2.09414249
-3.28064032,9.22395714,0.00586659,1.59164653,0.43384647,2.13059827,0.10670726,3.61196505,2.04151537,2.09985577
-3.27463732,9.14198353,0.00567885,1.60728403,0.42319880,2.11272748,0.10388286,3.53385217,2.02829011,2.10137251
-3.26863432,9.04356181,0.00548969,1.62034030,0.41143031,2.09211444,0.10078624,3.44893198,2.01045931,2.09876485
-3.26263132,8.93049310,0.00530507,1.63071660,0.39877839,2.06895467,0.09750664,3.35862493,1.98824517,2.09219588
-3.25662831,8.80480505,0.00513073,1.63837586,0.38550245,2.04344907,0.09413478,3.26441064,1.96195766,2.08191521
-3.25062531,8.66869585,0.00497204,1.64334558,0.37187699,2.01579708,0.09075984,3.16778618,1.93199004,2.06825253
-3.24462231,8.52447563,0.00483381,1.64571949,0.35818442,1.98619005,0.08746668,3.07022463,1.89881291,2.05160951
-3.23861931,8.37450821,0.00472015,1.64565816,0.34470797,1.95480509,0.08433312,2.97313578,1.86296725,2.03245042
-3.23261631,8.22115606,0.00463434,1.64338869,0.33172485,1.92180014,0.08142757,2.87783059,1.82505699,2.01129213
-3.22661331,8.06673100,0.00457871,1.63920357,0.31949991,1.88731055,0.07880702,2.78549058,1.78574126,1.98869375
-3.22061031,7.91345284,0.00455459,1.63345891,0.30827997,1.85144755,0.07651552,2.69714354,1.74572680,1.96524648
-3.21460730,7.76341719,0.00456225,1.62657206,0.29828893,1.81429888,0.07458304,2.61364594,1.70576066,1.94156401
-3.20860430,7.61857342,0.00460093,1.61901874,0.28972379,1.77593149,0.07302500,2.53567255,1.66662330,1.91827352
-3.20260130,7.48071254,0.00466886,1.61132964,0.28275157,1.73639629,0.07184220,2.46371319,1.62912210,1.89600784
-3.19659830,7.35146464,0.00476332,1.60408646,0.27750705,1.69573456,0.07102137,2.39807604,1.59408526,1.87539829
-3.19059530,7.23230426,0.00488078,1.59791725,0.27409154,1.65398575,0.07053612,2.33889706,1.56235567,1.85706869
-3.18459230,7.12456209,0.00501698,1.59349088,0.27257225,1.61119596,0.07034844,2.28615434,1.53478470,1.84162989
-3.17858929,7.02944067,0.00516718,1.59151047,0.27298253,1.56742659,0.07041040,2.23968635,1.51222535,1.82967491
-3.17258629,6.94803175,0.00532626,1.59270548,0.27532263,1.52276246,0.07066638,2.19921287,1.49552451,1.82177429
-3.16658329,6.88133269,0.00548895,1.59782230,0.27956099,1.47731890,0.07105527,2.16435743,1.48551393,1.81847135
-3.16058029,6.83025977,0.00565009,1.60761306,0.28563599,1.43124703,0.07151295,2.13466996,1.48299947,1.82027693
-3.15457729,6.79565622,0.00580474,1.62282258,0.29345797,1.38473709,0.07197473,2.10964881,1.48874853,1.82766361
-3.14857429,6.77829336,0.00594848,1.64417337,0.30291154,1.33801916,0.07237772,2.08876105,1.50347537,1.84105879
-3.14257129,6.77886392,0.00607754,1.67234861,0.31385811,1.29136137,0.07266300,2.07146066,1.52782441,1.86083686
-3.13656828,6.79796694,0.00618900,1.70797345,0.32613857,1.24506549,0.07277764,2.05720385,1.56235160,1.88731011
-3.13056528,6.83608448,0.00628093,1.75159471,0.33957606,1.19946003,0.07267633,2.04546156,1.60750426,1.92071862
-3.12456228,6.89355096,0.00635249,1.80365958,0.35397888,1.15489129,0.07232262,2.03572896,1.66359987,1.96121921
-3.11855928,6.97051660,0.00640397,1.86449369,0.36914355,1.11171261,0.07168991,2.02753210,1.73080452,2.00887380
-3.11255628,7.06690675,0.00643691,1.93427951,0.38485781,1.07027256,0.07076184,2.02043206,1.80911187,2.06363755
-3.10655328,7.18237956,0.00645396,2.01303567,0.40090385,1.03090252,0.06953237,2.01402687,1.89832357,2.12534735
-3.10055028,7.31628452,0.00645893,2.10059818,0.41706147,0.99390429,0.06800550,2.00795181,1.99803229,2.19371113
-3.09454727,7.46762468,0.00645659,2.19660459,0.43311131,0.95953845,0.06619448,2.00187828,2.10760833,2.26829878
-3.08854427,7.63502517,0.00645260,2.30048188,0.44883811,0.92801383,0.06412088,1.99551193,2.22619102,2.34853527
-3.08254127,7.81671082,0.00645325,2.41143918,0.46403385,0.89947884,0.06181329,1.98859022,2.35268578,2.43369661
-3.07653827,8.01049502,0.00646528,2.52846602,0.47850080,0.87401480,0.05930592,1.98087993,2.48576781,2.52290935
-3.07053527,8.21378171,0.00649564,2.65033698,0.49205451,0.85163173,0.05663699,1.97217468,2.62389288,2.61515418
-3.06453227,8.42358214,0.00655118,2.77562298,0.50452649,0.83226671,0.05384721,1.96229284,2.76531578,2.70927393
-3.05852926,8.63654682,0.00663840,2.90270978,0.51576668,0.81578484,0.05097817,1.95107583,2.90811636,2.80398640
-3.05252626,8.84901314,0.00676317,3.02982342,0.52564565,0.80198281,0.04807093,1.93838699,3.05023287,2.89790212
-3.04652326,9.05706795,0.00693046,3.15506251,0.53405645,0.79059484,0.04516465,1.92411096,3.18950214,2.98954676
-3.04052026,9.25662388,0.00714407,3.27643656,0.54091617,0.78130069,0.04229553,1.90815373,3.32370540,3.07738817
-3.03451726,9.44350752,0.00740644,3.39190953,0.54616706,0.77373565,0.03949583,1.89044331,3.45061862,3.15986727
-3.02851426,9.61355694,0.00771841,3.49944735,0.54977743,0.76750174,0.03679326,1.87093100,3.56806568,3.23543209
-3.02251126,9.76272551,0.00807916,3.59706791,0.55174220,0.76218008,0.03421050,1.84959328,3.67397269,3.30257408
-3.01650825,9.88718857,0.00848604,3.68289184,0.55208307,0.75734365,0.03176505,1.82643439,3.76642136,3.35986543
-3.01050525,9.98344915,0.00893462,3.75519234,0.55084859,0.75257023,0.02946919,1.80148936,3.84369961,3.40599627
-3.00450225,10.04843886,0.00941868,3.81244211,0.54811383,0.74745488,0.02733021,1.77482764,3.90434740,3.43981025
-2.99849925,10.07961013,0.00993034,3.85335564,0.54397987,0.74162173,0.02535079,1.74655696,3.94719591,3.46033726
-2.99249625,10.07501601,0.01046023,3.87692520,0.53857309,0.73473445,0.02352947,1.71682741,3.97139869,3.46682193
-2.98649325,10.03337434,0.01099773,3.88244899,0.53204406,0.72650531,0.02186126,1.68583532,3.97645335,3.45874675
-2.98049025,9.95411333,0.01153123,3.86955038,0.52456623,0.71670242,0.02033824,1.65382669,3.96221301,3.43584868
-2.97448724,9.83739660,0.01204851,3.83818749,0.51633415,0.70515489,0.01895029,1.62109966,3.92888710,3.39812865
-2.96848424,9.68412609,0.01253708,3.78865256,0.50756127,0.69175601,0.01768568,1.58800564,3.87703142,3.34585334
-2.96248124,9.49592257,0.01298458,3.72156132,0.49847717,0.67646407,0.01653177,1.55494862,3.80752805,3.27954907
-2.95647824,9.27508382,0.01337918,3.63783285,0.48932413,0.65930117,0.01547552,1.52238211,3.72155587,3.19998802
-2.95047524,9.02452205,0.01370997,3.53866070,0.48035310,0.64034992,0.01450407,1.49080345,3.62055301,3.10816719
-2.94447224,8.74768246,0.01396733,3.42547658,0.47181880,0.61974823,0.01360510,1.46074509,3.50617285,3.00528097
-2.93846923,8.44844591,0.01414323,3.29990819,0.46397422,0.59768259,0.01276724,1.43276278,3.38023518,2.89268832
-2.93246623,8.13101912,0.01423152,3.16373290,0.45706436,0.57437988,0.01198031,1.40742060,3.24467461,2.77187580
-2.92646323,7.79981651,0.01422812,3.01882903,0.45131944,0.55009833,0.01123545,1.38527321,3.10148813,2.64441800
-2.92046023,7.45933788,0.01413112,2.86712682,0.44694770,0.52511780,0.01052531,1.36684568,2.95268366,2.51193672
-2.91445723,7.11404639,0.01394087,2.71056059,0.44412800,0.49972980,0.00984399,1.35261168,2.80023135,2.37606046
-2.90845423,6.76825124,0.01365992,2.55102401,0.44300266,0.47422769,0.00918703,1.34297091,2.64601931,2.23838565
-2.90245123,6.42599902,0.01329287,2.39032961,0.44367057,0.44889734,0.00855134,1.33822680,2.49181476,2.10044086
-2.89644822,6.09097756,0.01284623,2.23017382,0.44618132,0.42400861,0.00793503,1.33856578,2.33923189,1.96365522
-2.89044522,5.76643538,0.01232817,2.07210835,0.45053038,0.39980790,0.00733726,1.34403934,2.18970674,1.82933169
-2.88444222,5.45511901,0.01174816,1.91751813,0.45665590,0.37651197,0.00675807,1.35455003,2.04447967,1.69862606
-2.87843922,5.15923018,0.01111672,1.76760638,0.46443736,0.35430327,0.00619816,1.36984270,1.90458517,1.57253184
-2.87243622,4.88040337,0.01044498,1.62338619,0.47369643,0.33332677,0.00565873,1.38950180,1.77084901,1.45187120
-2.86643322,4.61970417,0.00974440,1.48567860,0.48420003,0.31368839,0.00514127,1.41295554,1.64389181,1.33729184
-2.86043022,4.37764741,0.00902637,1.35511632,0.49566594,0.29545496,0.00464741,1.43948726,1.52413869,1.22926929
-2.85442721,4.15423369,0.00830190,1.23215236,0.50777059,0.27865563,0.00417875,1.46825397,1.41183383,1.12811420
-2.84842421,3.94900220,0.00758137,1.11707276,0.52015919,0.26328459,0.00373676,1.49831186,1.30705909,1.03398391
-2.84242121,3.76109706,0.00687426,1.01001243,0.53245758,0.24930493,0.00332267,1.52864775,1.20975565,0.94689742
-2.83641821,3.58934404,0.00618896,0.91097314,0.54428571,0.23665338,0.00293741,1.55821564,1.11974764,0.86675300
-2.83041521,3.43233423,0.00553268,0.81984284,0.55527189,0.22524569,0.00258154,1.58597667,1.03676668,0.79334748
-2.82441221,3.28851111,0.00491136,0.73641548,0.56506755,0.21498245,0.00225526,1.61094080,0.96047658,0.72639652
-2.81840920,3.15625737,0.00432961,0.66041057,0.57336160,0.20575503,0.00195837,1.63220848,0.89049716,0.66555486
-2.81240620,3.03397798,0.00379083,0.59149197,0.57989384,0.19745141,0.00169034,1.64901014,0.82642660,0.61043607
-2.80640320,2.92017652,0.00329718,0.52928527,0.58446685,0.18996162,0.00145030,1.66074172,0.76786163,0.56063097
-2.80040020,2.81352178,0.00284978,0.47339360,0.58695558,0.18318268,0.00123711,1.66699445,0.71441510,0.51572439
-2.79439720,2.71290251,0.00244880,0.42341145,0.58731443,0.17702278,0.00104942,1.66757736,0.66573068,0.47530980
-2.78839420,2.61746869,0.00209359,0.37893649,0.58558114,0.17140452,0.00088568,1.66253133,0.62149427,0.43900146
-2.78239120,2.52665816,0.00178290,0.33957919,0.58187757,0.16626728,0.00074426,1.65213399,0.58144228,0.40644417
-2.77638819,2.44020831,0.00151500,0.30497041,0.57640696,0.16156846,0.00062347,1.63689503,0.54536654,0.37732037
-2.77038519,2.35815324,0.00128787,0.27476699,0.56944815,0.15728380,0.00052161,1.61754214,0.51311627,0.35135467
-2.76438219,2.28080704,0.00109934,0.24865539,0.56134660,0.15340660,0.00043704,1.59499826,0.48459701,0.32831611
-2.75837919,2.20873489,0.00094720,0.22635369,0.55250289,0.14994615,0.00036821,1.57035086,0.45976707,0.30801822
-2.75237619,2.14271366,0.00082936,0.20761205,0.54335902,0.14692536,0.00031368,1.54481493,0.43863171,0.29031718
-2.74637319,2.08368436,0.00074392,0.19221187,0.53438314,0.14437771,0.00027216,1.51969103,0.42123542,0.27510840
-2.74037019,2.03269875,0.00068925,0.17996379,0.52605333,0.14234381,0.00024251,1.49632034,0.40765280,0.26232194
-2.73436718,1.99086276,0.00066401,0.17070483,0.51884117,0.14086768,0.00022378,1.47603846,0.39797840,0.25191691
-2.72836418,1.95927899,0.00066725,0.16429484,0.51319555,0.13999296,0.00021517,1.46012985,0.39231584,0.24387539
-2.72236118,1.93899077,0.00069832,0.16061234,0.50952753,0.13975921,0.00021605,1.44978456,0.39076678,0.23819595
-2.71635818,1.93092970,0.00075694,0.15955007,0.50819659,0.14019846,0.00022597,1.44605885,0.39341982,0.23488723
-2.71035518,1.93586854,0.00084308,0.16101032,0.50949889,0.14133220,0.00024456,1.44984084,0.40033994,0.23396169
-2.70435218,1.95438072,0.00095699,0.16490016,0.51365768,0.14316888,0.00027163,1.46182232,0.41155845,0.23542972
-2.69834917,1.98680749,0.00109904,0.17112683,0.52081624,0.14570201,0.00030702,1.48247721,0.42706392,0.23929427
-2.69234617,2.03323339,0.00126970,0.17959324,0.53103341,0.14890894,0.00035067,1.51204725,0.44679415,0.24554608
-2.68634317,2.09347025,0.00146940,0.19019381,0.54428164,0.15275030,0.00040253,1.55053467,0.47062941,0.25415957
-2.68034017,2.16704967,0.00169847,0.20281070,0.56044769,0.15717010,0.00046254,1.59770210,0.49838716,0.26508938
-2.67433717,2.25322373,0.00195698,0.21731061,0.57933562,0.16209648,0.00053064,1.65307888,0.52981819,0.27826768
-2.66833417,2.35097346,0.00224466,0.23354213,0.60067199,0.16744304,0.00060668,1.71597350,0.56460455,0.29360205
-2.66233117,2.45902439,0.00256081,0.25133379,0.62411295,0.17311059,0.00069041,1.78549149,0.60235918,0.31097419
-2.65632816,2.57586842,0.00290418,0.27049296,0.64925304,0.17898944,0.00078149,1.86055781,0.64262748,0.33023910
-2.65032516,2.69979143,0.00327290,0.29080550,0.67563525,0.18496188,0.00087941,1.93994325,0.68489072,0.35122512
-2.64432216,2.82890562,0.00366440,0.31203636,0.70276220,0.19090493,0.00098355,2.02229375,0.72857151,0.37373447
-2.63831916,2.96118589,0.00407543,0.33393108,0.73010812,0.19669328,0.00109309,2.10616222,0.77304120,0.39754450
-2.63231616,3.09450945,0.00450198,0.35621821,0.75713117,0.20220215,0.00120705,2.19004164,0.81762924,0.42240964
-2.62631316,3.22669774,0.00493933,0.37861263,0.78328610,0.20731023,0.00132432,2.27239920,0.86163433,0.44806392
-2.62031016,3.35555995,0.00538211,0.40081960,0.80803671,0.21190245,0.00144361,2.35171032,0.90433719,0.47422418
-2.61430715,3.47893707,0.00582435,0.42253966,0.83086802,0.21587262,0.00156351,2.42649210,0.94501478,0.50059380
-2.60830415,3.59474560,0.00625963,0.44347389,0.85129776,0.21912579,0.00168253,2.49533534,0.98295545,0.52686706
-2.60230115,3.70101994,0.00668117,0.46332974,0.86888705,0.22158045,0.00179909,2.55693458,1.01747482,0.55273388
-2.59629815,3.79595233,0.00708206,0.48182689,0.88324987,0.22317025,0.00191157,2.61011521,1.04793177,0.57788490
-2.59029515,3.87792943,0.00745539,0.49870316,0.89406121,0.22384554,0.00201838,2.65385732,1.07374404,0.60201683
-2.58429215,3.94556427,0.00779445,0.51372003,0.90106365,0.22357444,0.00211796,2.68731540,1.09440296,0.62483776
-2.57828914,3.99772293,0.00809294,0.52666777,0.90407212,0.22234355,0.00220886,2.70983348,1.10948667,0.64607244
-2.57228614,4.03354479,0.00834517,0.53736980,0.90297683,0.22015822,0.00228972,2.72095535,1.11867138,0.66546725
-2.56628314,4.05245599,0.00854622,0.54568612,0.89774422,0.21704252,0.00235939,2.72042937,1.12174008,0.68279475
-2.56028014,4.05417540,0.00869212,0.55151576,0.88841586,0.21303865,0.00241687,2.70820804,1.11858849,0.69785763
-2.55427714,4.03871320,0.00877997,0.55479813,0.87510538,0.20820611,0.00246141,2.68444213,1.10922776,0.71049207
-2.54827414,4.00636203,0.00880802,0.55551311,0.85799368,0.20262044,0.00249248,2.64946985,1.09378396,0.72057022
-2.54227114,3.95768124,0.00877576,0.55368015,0.83732230,0.19637173,0.00250979,2.60380144,1.07249415,0.72800206
-2.53626813,3.89347494,0.00868391,0.54935619,0.81338549,0.18956273,0.00251331,2.54809981,1.04569932,0.73273630
-2.53026513,3.81476491,0.00853441,0.54263272,0.78652119,0.18230694,0.00250321,2.48315818,1.01383433,0.73476063
-2.52426213,3.72275939,0.00833036,0.53363203,0.75710115,0.17472636,0.00247993,2.40987551,0.97741533,0.73410128
-2.51825913,3.61881929,0.00807588,0.52250291,0.72552078,0.16694932,0.00244408,2.32923079,0.93702511,0.73082192
-2.51225613,3.50442298,0.00777599,0.50941601,0.69218889,0.15910823,0.00239645,2.24225722,0.89329691,0.72502209
-2.50625313,3.38113111,0.00743647,0.49455896,0.65751784,0.15133730,0.00233799,2.15001722,0.84689742,0.71683512
-2.50025013,3.25055262,0.00706363,0.47813161,0.62191437,0.14377047,0.00226977,2.05357913,0.79850948,0.70642576
-2.49424712,3.11431307,0.00666417,0.46034144,0.58577134,0.13653934,0.00219294,1.95399645,0.74881519,0.69398746
-2.48824412,2.97402600,0.00624493,0.44139935,0.54946077,0.12977137,0.00210871,1.85228997,0.69848001,0.67973937
-2.48224112,2.83126798,0.00581273,0.42151591,0.51332810,0.12358813,0.00201832,1.74943341,0.64813824,0.66392307
-2.47623812,2.68755760,0.00537420,0.40089811,0.47768795,0.11810384,0.00192300,1.64634247,0.59838047,0.64679905
-2.47023512,2.54433847,0.00493556,0.37974672,0.44282130,0.11342399,0.00182399,1.54386742,0.54974312,0.62864283
-2.46423212,2.40296599,0.00450259,0.35825412,0.40897400,0.10964416,0.00172246,1.44278896,0.50270038,0.60974079
-2.45822911,2.26469764,0.00408043,0.33660267,0.37635658,0.10684902,0.00161954,1.34381689,0.45765863,0.59038565
-2.45222611,2.13068618,0.00367351,0.31496356,0.34514510,0.10511144,0.00151628,1.24759125,0.41495318,0.57087166
-2.44622311,2.00197536,0.00328557,0.29349592,0.31548293,0.10449178,0.00141366,1.15468523,0.37484739,0.55148943
-2.44022011,1.87949747,0.00291956,0.27234633,0.28748318,0.10503722,0.00131259,1.06560938,0.33753386,0.53252063
-2.43421711,1.76407234,0.00257769,0.25164844,0.26123154,0.10678136,0.00121389,0.98081642,0.30313738,0.51423257
-2.42821411,1.65640733,0.00226144,0.23152283,0.23678947,0.10974390,0.00111829,0.90070631,0.27171948,0.49687286
-2.42221111,1.55709803,0.00197163,0.21207688,0.21419732,0.11393051,0.00102644,0.82563088,0.24328418,0.48066439
-2.41620810,1.46662952,0.00170845,0.19340479,0.19347744,0.11933290,0.00093892,0.75589794,0.21778460,0.46580077
-2.41020510,1.38537809,0.00147157,0.17558751,0.17463696,0.12592917,0.00085623,0.69177442,0.19513018,0.45244259
-2.40420210,1.31361361,0.00126021,0.15869290,0.15767027,0.13368436,0.00077882,0.63348840,0.17519415,0.44071458
-2.39819910,1.25150247,0.00107321,0.14277576,0.14256113,0.14255132,0.00070706,0.58123013,0.15782114,0.43070401
-2.39219610,1.19911137,0.00090914,0.12787808,0.12928429,0.15247194,0.00064126,0.53515193,0.14283454,0.42246032
-2.38619310,1.15641219,0.00076635,0.11402931,0.11780672,0.16337854,0.00058172,0.49536715,0.13004356,0.41599632
-2.38019010,1.12328794,0.00064307,0.10124673,0.10808847,0.17519577,0.00052865,0.46194839,0.11924982,0.41129067
-2.37418709,1.09953992,0.00053745,0.08953609,0.10008313,0.18784261,0.00048225,0.43492522,0.11025340,0.40829188
-2.36818409,1.08489621,0.00044766,0.07889222,0.09373803,0.20123469,0.00044269,0.41428163,0.10285819,0.40692346
-2.36218109,1.07902118,0.00037188,0.06929994,0.08899430,0.21528683,0.00041012,0.39995352,0.09687661,0.40709008
-2.35617809,1.08152613,0.00030838,0.06073503,0.08578677,0.22991557,0.00038465,0.39182652,0.09213357,0.40868453
-2.35017509,1.09198062,0.00025553,0.05316533,0.08404378,0.24504191,0.00036638,0.38973448,0.08846975,0.41159496
-2.34417209,1.10992425,0.00021181,0.04655195,0.08368715,0.26059383,0.00035538,0.39345881,0.08574408,0.41571211
-2.33816908,1.13487852,0.00017587,0.04085051,0.08463219,0.27650878,0.00035172,0.40272893,0.08383557,0.42093621
-2.33216608,1.16635848,0.00014646,0.03601243,0.08678793,0.29273587,0.00035543,0.41722409,0.08264432,0.42718295
-2.32616308,1.20388354,0.00012251,0.03198612,0.09005756,0.30923778,0.00036650,0.43657659,0.08209192,0.43438841
-2.32016008,1.24698736,0.00010306,0.02871822,0.09433915,0.32599218,0.00038489,0.46037654,0.08212108,0.44251243
-2.31415708,1.29522618,0.00008730,0.02615461,0.09952660,0.34299267,0.00041052,0.48817814,0.08269467,0.45154036
-2.30815408,1.34818542,0.00007454,0.02424140,0.10551096,0.36024920,0.00044322,0.51950730,0.08379409,0.46148294
-2.30215108,1.40548425,0.00006419,0.02292567,0.11218181,0.37778773,0.00048278,0.55387045,0.08541709,0.47237426
-2.29614807,1.46677787,0.00005578,0.02215621,0.11942901,0.39564925,0.00052888,0.59076434,0.08757508,0.48426798
-2.29014507,1.53175735,0.00004889,0.02188386,0.12714441,0.41388809,0.00058112,0.62968626,0.09029001,0.49723177
-2.28414207,1.60014694,0.00004322,0.02206194,0.13522364,0.43256937,0.00063898,0.67014440,0.09359089,0.51134038
-2.27813907,1.67169896,0.00003851,0.02264634,0.14356787,0.45176584,0.00070184,0.71166774,0.09751010,0.52666758
-2.27213607,1.74618614,0.00003456,0.02359557,0.15208531,0.47155386,0.00076894,0.75381503,0.10207955,0.54327739
-2.26613307,1.82339186,0.00003122,0.02487067,0.16069247,0.49200889,0.00083943,0.79618232,0.10732684,0.56121507
-2.26013007,1.90309850,0.00002835,0.02643507,0.16931506,0.51320031,0.00091233,0.83840858,0.11327157,0.58049840
-2.25412706,1.98507430,0.00002588,0.02825429,0.17788846,0.53518594,0.00098657,0.88017893,0.11992191,0.60110961
-2.24812406,2.06905945,0.00002373,0.03029571,0.18635764,0.55800638,0.00106098,0.92122550,0.12727153,0.62298861
-2.24212106,2.15475197,0.00002186,0.03252828,0.19467661,0.58167939,0.00113435,0.96132541,0.13529714,0.64602788
-2.23611806,2.24179432,0.00002022,0.03492219,0.20280738,0.60619453,0.00120542,1.00029633,0.14395659,0.67006943
-2.23011506,2.32976148,0.00001878,0.03744865,0.21071846,0.63150858,0.00127292,1.03798947,0.15318771,0.69490415
-2.22411206,2.41815151,0.00001752,0.04007962,0.21838297,0.65754174,0.00133562,1.07428075,0.16290800,0.72027379
-2.21810905,2.50637952,0.00001642,0.04278772,0.22577650,0.68417515,0.00139235,1.10906040,0.17301516,0.74587557
-2.21210605,2.59377575,0.00001546,0.04554605,0.23287491,0.71124994,0.00144204,1.14222198,0.18338842,0.77136950
-2.20610305,2.67958859,0.00001462,0.04832825,0.23965211,0.73856803,0.00148377,1.17365124,0.19389083,0.79638820
-2.20010005,2.76299289,0.00001390,0.05110850,0.24607804,0.76589481,0.00151676,1.20321598,0.20437224,0.82054884
-2.19409705,2.84310398,0.00001328,0.05386165,0.25211703,0.79296390,0.00154045,1.23075745,0.21467305,0.84346693
-2.18809405,2.91899698,0.00001273,0.05656348,0.25772667,0.81948379,0.00155450,1.25608409,0.22462849,0.86477120
-2.18209105,2.98973140,0.00001226,0.05919095,0.26285718,0.84514641,0.00155879,1.27896817,0.23407338,0.88411912
-2.17608804,3.05437984,0.00001184,0.06172250,0.26745161,0.86963715,0.00155344,1.29914576,0.24284709,0.90121221
-2.17008504,3.11205990,0.00001146,0.06413849,0.27144659,0.89264615,0.00153881,1.31632019,0.25079859,0.91581044
-2.16408204,3.16196792,0.00001111,0.06642153,0.27477389,0.91388022,0.00151550,1.33016897,0.25779136,0.92774503
-2.15807904,3.20341265,0.00001077,0.06855689,0.27736253,0.93307493,0.00148432,1.34035391,0.26370791,0.93692882
-2.15207604,3.23584739,0.00001045,0.07053289,0.27914146,0.95000618,0.00144624,1.34653397,0.26845382,0.94336375
-2.14607304,3.25889849,0.00001014,0.07234116,0.28004258,0.96450071,0.00140243,1.34838010,0.27196094,0.94714474
-2.14007004,3.27238861,0.00000982,0.07397693,0.28000402,0.97644484,0.00135412,1.34559131,0.27418989,0.94845989
-2.13406703,3.27635311,0.00000949,0.07543912,0.27897338,0.98579093,0.00130268,1.33791097,0.27513139,0.94758651
-2.12806403,3.27104829,0.00000916,0.07673036,0.27691081,0.99256115,0.00124947,1.32514244,0.27480667,0.94488328
-2.12206103,3.25695069,0.00000883,0.07785683,0.27379178,0.99684817,0.00119587,1.30716312,0.27326670,0.94077859
-2.11605803,3.23474683,0.00000849,0.07882802,0.26960923,0.99881275,0.00114319,1.28393591,0.27059042,0.93575543
-2.11005503,3.20531378,0.00000816,0.07965626,0.26437512,0.99867804,0.00109269,1.25551763,0.26688189,0.93033361
-2.10405203,3.16969098,0.00000783,0.08035614,0.25812118,0.99672099,0.00104549,1.22206365,0.26226665,0.92504985
-2.09804902,3.12904448,0.00000750,0.08094380,0.25089886,0.99326119,0.00100257,1.18382857,0.25688723,0.92043668
-2.09204602,3.08462530,0.00000720,0.08143614,0.24277850,0.98864761,0.00096478,1.14116281,0.25089821,0.91700116
-2.08604302,3.03772377,0.00000692,0.08184993,0.23384761,0.98324401,0.00093275,1.09450529,0.24446088,0.91520422
-2.08004002,2.98962211,0.00000667,0.08220091,0.22420857,0.97741372,0.00090697,1.04437255,0.23773775,0.91544177
-2.07403702,2.94154762,0.00000645,0.08250292,0.21397573,0.97150463,0.00088772,0.99134491,0.23088730,0.91802828
-2.06803402,2.89462875,0.00000627,0.08276712,0.20327204,0.96583513,0.00087514,0.93605028,0.22405889,0.92318377
-2.06203102,2.84985637,0.00000613,0.08300128,0.19222549,0.96068184,0.00086918,0.87914654,0.21738831,0.93102465
-2.05602801,2.80805197,0.00000604,0.08320927,0.18096547,0.95626973,0.00086970,0.82130321,0.21099400,0.94155905
-2.05002501,2.76984452,0.00000601,0.08339077,0.16961916,0.95276508,0.00087639,0.76318330,0.20497415,0.95468662
-2.04402201,2.73565675,0.00000602,0.08354110,0.15830826,0.95027181,0.00088889,0.70542621,0.19940466,0.97020301
-2.03801901,2.70570156,0.00000609,0.08365145,0.14714604,0.94883106,0.00090677,0.64863212,0.19433819,0.98780858
-2.03201601,2.67998827,0.00000621,0.08370916,0.13623492,0.94842415,0.00092954,0.59334877,0.18980415,1.00712111
-2.02601301,2.65833824,0.00000638,0.08369835,0.12566460,0.94897861,0.00095673,0.54006077,0.18580966,1.02769167
-2.02001001,2.64040847,0.00000661,0.08360069,0.11551083,0.95037677,0.00098785,0.48918178,0.18234140,1.04902303
-2.01400700,2.62572176,0.00000688,0.08339629,0.10583473,0.95246648,0.00102244,0.44104970,0.17936818,1.07058950
-2.00800400,2.61370144,0.00000721,0.08306476,0.09668274,0.95507306,0.00106009,0.39592476,0.17684411,1.09185742
-2.00200100,2.60370853,0.00000759,0.08258618,0.08808711,0.95801184,0.00110044,0.35399028,0.17471219,1.11230524
-1.99599800,2.59507921,0.00000803,0.08194223,0.08006677,0.96110049,0.00114315,0.31535589,0.17290811,1.13144215
-1.98999500,2.58716043,0.00000851,0.08111706,0.07262862,0.96417038,0.00118796,0.28006273,0.17136403,1.14882468
-1.98399200,2.57934187,0.00000904,0.08009818,0.06576907,0.96707628,0.00123463,0.24809023,0.17001232,1.16407022
-1.97798899,2.57108258,0.00000963,0.07887707,0.05947571,0.96970390,0.00128294,0.21936398,0.16878881,1.17686731
-1.97198599,2.56193115,0.00001028,0.07744968,0.05372908,0.97197489,0.00133271,0.19376439,0.16763565,1.18698204
