energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.45472736,0.68467704,0.32730445,0.19851942,0.00047824,0.11532582,0.01667648,0.23767372,0.14735941,0.01590295
-3.44872436,0.68092871,0.30670487,0.20179493,0.00041190,0.11331656,0.01601645,0.24132003,0.14752608,0.01541124
-3.44272136,0.68189561,0.28754513,0.20696273,0.00035913,0.11233503,0.01533459,0.24539636,0.14910886,0.01498430
-3.43671836,0.68746231,0.26988305,0.21395497,0.00031918,0.11238556,0.01464610,0.24982726,0.15207189,0.01462442
-3.43071536,0.69745286,0.25375747,0.22268040,0.00029144,0.11345906,0.01396589,0.25452638,0.15636104,0.01433304
-3.42471236,0.71162924,0.23918880,0.23302455,0.00027540,0.11553218,0.01330814,0.25939609,0.16190304,0.01411065
-3.41870935,0.72969152,0.22618008,0.24485044,0.00027078,0.11856670,0.01268584,0.26432827,0.16860530,0.01395657
-3.41270635,0.75128027,0.21471880,0.25799985,0.00027747,0.12250927,0.01211042,0.26920620,0.17635612,0.01386894
-3.40670335,0.77598131,0.20477928,0.27229535,0.00029564,0.12729156,0.01159154,0.27390747,0.18502572,0.01384466
-3.40070035,0.80333295,0.19632560,0.28754306,0.00032573,0.13283089,0.01113680,0.27830792,0.19446792,0.01387937
-3.39469735,0.83283572,0.18931505,0.30353622,0.00036850,0.13903133,0.01075162,0.28228632,0.20452267,0.01396760
-3.38869435,0.86396450,0.18370197,0.32005946,0.00042503,0.14578551,0.01043922,0.28572959,0.21501924,0.01410282
-3.38269135,0.89618260,0.17944183,0.33689389,0.00049682,0.15297679,0.01020061,0.28853831,0.22578025,0.01427772
-3.37668834,0.92895759,0.17649535,0.35382265,0.00058574,0.16048206,0.01003473,0.29063220,0.23662617,0.01448437
-3.37068534,0.96177811,0.17483268,0.37063702,0.00069414,0.16817494,0.00993860,0.29195528,0.24738036,0.01471453
-3.36468234,0.99417137,0.17443725,0.38714271,0.00082483,0.17592938,0.00990754,0.29248046,0.25787444,0.01495995
-3.35867934,1.02572030,0.17530921,0.40316619,0.00098116,0.18362341,0.00993546,0.29221319,0.26795366,0.01521266
-3.35267634,1.05607999,0.17746833,0.41856088,0.00116699,0.19114307,0.01001516,0.29119416,0.27748230,0.01546530
-3.34667334,1.08499250,0.18095611,0.43321277,0.00138678,0.19838628,0.01013869,0.28950062,0.28634858,0.01571138
-3.34067034,1.11229941,0.18583696,0.44704545,0.00164556,0.20526647,0.01029762,0.28724646,0.29446913,0.01594560
-3.33466733,1.13795154,0.19219834,0.46002400,0.00194893,0.21171586,0.01048347,0.28458082,0.30179264,0.01616400
-3.32866433,1.16201513,0.20014973,0.47215778,0.00230306,0.21768828,0.01068796,0.28168541,0.30830251,0.01636420
-3.32266133,1.18467426,0.20982028,0.48350172,0.00271465,0.22316129,0.01090336,0.27877043,0.31401847,0.01654549
-3.31665833,1.20622892,0.22135527,0.49415603,0.00319086,0.22813754,0.01112272,0.27606940,0.31899691,0.01670887
-3.31065533,1.22708867,0.23491109,0.50426413,0.00373923,0.23264533,0.01134012,0.27383293,0.32332992,0.01685704
-3.30465233,1.24776197,0.25064911,0.51400878,0.00436759,0.23673821,0.01155081,0.27232175,0.32714301,0.01699436
-3.29864932,1.26884099,0.26872831,0.52360651,0.00508388,0.24049368,0.01175138,0.27179910,0.33059154,0.01712664
-3.29264632,1.29098261,0.28929694,0.53330016,0.00589602,0.24401101,0.01193978,0.27252287,0.33385598,0.01726098
-3.28664332,1.31488575,0.31248347,0.54335004,0.00681169,0.24740813,0.01211534,0.27473765,0.33713607,0.01740552
-3.28064032,1.34126601,0.33838704,0.55402369,0.00783813,0.25081782,0.01227872,0.27866694,0.34064416,0.01756913
-3.27463732,1.37082816,0.36706795,0.56558471,0.00898190,0.25438329,0.01243181,0.28450587,0.34459787,0.01776106
-3.26863432,1.40423771,0.39853841,0.57828104,0.01024861,0.25825319,0.01257760,0.29241446,0.34921240,0.01799063
-3.26263132,1.44209245,0.43275423,0.59233312,0.01164269,0.26257646,0.01271998,0.30251187,0.35469272,0.01826689
-3.25662831,1.48489533,0.46960768,0.60792256,0.01316711,0.26749702,0.01286352,0.31487159,0.36122602,0.01859822
-3.25062531,1.53302962,0.50892231,0.62518173,0.01482316,0.27314866,0.01301330,0.32951791,0.36897462,0.01899207
-3.24462231,1.58673783,0.55044994,0.64418489,0.01661018,0.27965023,0.01317466,0.34642365,0.37806973,0.01945463
-3.23861931,1.64610519,0.59387031,0.66494140,0.01852542,0.28710147,0.01335300,0.36550936,0.38860624,0.01999065
-3.23261631,1.71104895,0.63879371,0.68739146,0.02056382,0.29557957,0.01355359,0.38664393,0.40063882,0.02060320
-3.22661331,1.78131403,0.68476680,0.71140469,0.02271792,0.30513668,0.01378146,0.40964669,0.41417958,0.02129360
-3.22061031,1.85647568,0.73128157,0.73678189,0.02497782,0.31579843,0.01404128,0.43429094,0.42919720,0.02206136
-3.21460730,1.93594934,0.77778752,0.76326006,0.02733118,0.32756368,0.01433735,0.46030884,0.44561791,0.02290422
-3.20860430,2.01900767,0.82370657,0.79052070,0.02976325,0.34040534,0.01467361,0.48739756,0.46332801,0.02381824
-3.20260130,2.10480420,0.86845046,0.81820099,0.03225708,0.35427240,0.01505371,0.51522652,0.48217808,0.02479802
-3.19659830,2.19240291,0.91143992,0.84590781,0.03479373,0.36909299,0.01548119,0.54344552,0.50198859,0.02583686
-3.19059530,2.28081266,0.95212488,0.87323369,0.03735251,0.38477835,0.01595960,0.57169354,0.52255672,0.02692711
-3.18459230,2.36902493,0.99000492,0.89977430,0.03991143,0.40122757,0.01649279,0.59960791,0.54366418,0.02806046
-3.17858929,2.45605337,1.02464902,0.92514653,0.04244759,0.41833276,0.01708511,0.62683372,0.56508559,0.02922832
-3.17258629,2.54097327,1.05571358,0.94900635,0.04493764,0.43598448,0.01774167,0.65303289,0.58659705,0.03042213
-3.16658329,2.62295901,1.08295796,0.97106552,0.04735838,0.45407704,0.01846853,0.67789287,0.60798463,0.03163375
-3.16058029,2.70131774,1.10625640,0.99110629,0.04968726,0.47251346,0.01927292,0.70113454,0.62905219,0.03285573
-3.15457729,2.77551723,1.12560590,1.00899325,0.05190294,0.49120969,0.02016333,0.72251896,0.64962822,0.03408163
-3.14857429,2.84520662,1.14112924,1.02468156,0.05398588,0.51009786,0.02114953,0.74185289,0.66957140,0.03530614
-3.14257129,2.91022845,1.15307286,1.03822107,0.05591882,0.52912834,0.02224254,0.75899266,0.68877443,0.03652529
-3.13656828,2.97062125,1.16179947,1.04975593,0.05768721,0.54827039,0.02345439,0.77384639,0.70716599,0.03773642
-3.13056528,3.02661218,1.16777551,1.05951949,0.05927964,0.56751128,0.02479784,0.78637425,0.72471069,0.03893817
-3.12456228,3.07859965,1.17155374,1.06782459,0.06068802,0.58685395,0.02628594,0.79658702,0.74140684,0.04013029
-3.11855928,3.12712657,1.17375164,1.07504962,0.06190779,0.60631312,0.02793144,0.80454264,0.75728232,0.04131340
-3.11255628,3.17284521,1.17502646,1.08162075,0.06293787,0.62591019,0.02974621,0.81034113,0.77238848,0.04248871
-3.10655328,3.21647533,1.17604787,1.08799126,0.06378054,0.64566698,0.03174040,0.81411802,0.78679253,0.04365756
-3.10055028,3.25875737,1.17746946,1.09461884,0.06444113,0.66559887,0.03392169,0.81603649,0.80056879,0.04482104
-3.09454727,3.30040334,1.17990028,1.10194186,0.06492763,0.68570754,0.03629450,0.81627873,0.81378919,0.04597950
-3.08854427,3.34204760,1.18387775,1.11035592,0.06525017,0.70597393,0.03885913,0.81503674,0.82651367,0.04713209
-3.08254127,3.38420056,1.18984330,1.12019178,0.06542031,0.72635181,0.04161107,0.81250322,0.83878103,0.04827637
-3.07653827,3.42720771,1.19812173,1.13169582,0.06545045,0.74676241,0.04454040,0.80886284,0.85060070,0.04940793
-3.07053527,3.47121645,1.20890554,1.14501411,0.06535302,0.76709070,0.04763131,0.80428448,0.86194622,0.05052014
-3.06453227,3.51615296,1.22224484,1.16018097,0.06513985,0.78718352,0.05086184,0.79891479,0.87275068,0.05160400
-3.05852926,3.56171052,1.23804363,1.17711269,0.06482151,0.80684999,0.05420387,0.79287336,0.88290463,0.05264812
-3.05252626,3.60735055,1.25606256,1.19560689,0.06440674,0.82586422,0.05762332,0.78624995,0.89225674,0.05363889
-3.04652326,3.65231653,1.27592816,1.21534754,0.06390206,0.84397051,0.06108069,0.77910376,0.90061716,0.05456071
-3.04052026,3.69566060,1.29714827,1.23591564,0.06331151,0.86089074,0.06453177,0.77146483,0.90776377,0.05539649
-3.03451726,3.73628165,1.31913295,1.25680503,0.06263656,0.87633388,0.06792872,0.76333755,0.91345083,0.05612815
-3.02851426,3.77297319,1.34121987,1.27744261,0.06187623,0.89000694,0.07122124,0.75470593,0.91741979,0.05673732
-3.02251126,3.80447857,1.36270305,1.29721196,0.06102737,0.90162718,0.07435806,0.74554033,0.91941177,0.05720609
-3.01650825,3.82955079,1.38286364,1.31547933,0.06008508,0.91093455,0.07728846,0.73580534,0.91918082,0.05751778
-3.01050525,3.84701358,1.40100109,1.33162055,0.05904331,0.91770408,0.07996388,0.72546802,0.91650752,0.05765774
-3.00450225,3.85582067,1.41646342,1.34504765,0.05789557,0.92175722,0.08233957,0.71450620,0.91121193,0.05761406
-2.99849925,3.85510979,1.42867487,1.35523381,0.05663559,0.92297162,0.08437608,0.70291613,0.90316528,0.05737824
-2.99249625,3.84424858,1.43715990,1.36173533,0.05525813,0.92128873,0.08604067,0.69071895,0.89229961,0.05694570
-2.98649325,3.82286978,1.44156217,1.36420976,0.05375966,0.91671871,0.08730846,0.67796564,0.87861482,0.05631616
-2.98049025,3.79089390,1.44165772,1.36242911,0.05213896,0.90934232,0.08816334,0.66473987,0.86218264,0.05549382
-2.97448724,3.74853797,1.43736194,1.35628772,0.05039766,0.89930963,0.08859852,0.65115872,0.84314736,0.05448735
-2.96848424,3.69631011,1.42872993,1.34580451,0.04854054,0.88683555,0.08861676,0.63737108,0.82172304,0.05330969
-2.96248124,3.63499017,1.41595055,1.33111955,0.04657572,0.87219232,0.08823023,0.62355368,0.79818749,0.05197764
-2.95647824,3.56559770,1.39933465,1.31248540,0.04451464,0.85569937,0.08745999,0.60990525,0.77287319,0.05051135
-2.95047524,3.48934907,1.37929825,1.29025382,0.04237188,0.83771103,0.08633514,0.59663878,0.74615570,0.04893353
-2.94447224,3.40760610,1.35634166,1.26485853,0.04016473,0.81860265,0.08489171,0.58397266,0.71844014,0.04726873
-2.93846923,3.32181912,1.33102597,1.23679540,0.03791277,0.79875596,0.08317121,0.57212096,0.69014633,0.04554242
-2.93246623,3.23346757,1.30394806,1.20660069,0.03563716,0.77854423,0.08121912,0.56128367,0.66169355,0.04378009
-2.92646323,3.14400112,1.27571549,1.17482904,0.03335999,0.75831808,0.07908313,0.55163733,0.63348550,0.04200642
-2.92046023,3.05478439,1.24692269,1.14203180,0.03110348,0.73839261,0.07681146,0.54332660,0.60589631,0.04024441
-2.91445723,2.96704796,1.21812951,1.10873721,0.02888931,0.71903636,0.07445116,0.53645741,0.57925816,0.03851474
-2.90845423,2.88184777,1.18984307,1.07543291,0.02673789,0.70046272,0.07204654,0.53109189,0.55385118,0.03683515
-2.90245123,2.80003465,1.16250363,1.04255168,0.02466770,0.68282399,0.06963775,0.52724553,0.52989589,0.03522001
-2.89644822,2.72223495,1.13647486,1.01046084,0.02269485,0.66620837,0.06725968,0.52488644,0.50754855,0.03368010
-2.89044522,2.64884263,1.11203878,0.97945540,0.02083262,0.65064001,0.06494100,0.52393705,0.48689945,0.03222248
-2.88444222,2.58002253,1.08939498,0.94975516,0.01909122,0.63608175,0.06270365,0.52427774,0.46797415,0.03085057
-2.87843922,2.51572402,1.06866393,0.92150533,0.01747769,0.62244057,0.06056255,0.52575237,0.45073735,0.02956439
-2.87243622,2.45570350,1.04989375,0.89478045,0.01599591,0.60957531,0.05852567,0.52817516,0.43509920,0.02836089
-2.86643322,2.39955429,1.03306955,0.86959101,0.01464673,0.59730616,0.05659436,0.53133865,0.42092352,0.02723442
-2.86043022,2.34674160,1.01812473,0.84589216,0.01342826,0.58542539,0.05476402,0.53502208,0.40803748,0.02617726
-2.85442721,2.29664080,1.00495319,0.82359383,0.01233621,0.57370893,0.05302494,0.53899976,0.39624222,0.02518021
-2.84842421,2.24857661,0.99342174,0.80257161,0.01136431,0.56192810,0.05136330,0.54304906,0.38532387,0.02423318
-2.84242121,2.20186141,0.98338197,0.78267785,0.01050474,0.54986097,0.04976236,0.54695744,0.37506439,0.02332581
-2.83641821,2.15583096,0.97468096,0.76375222,0.00974866,0.53730298,0.04820369,0.55052845,0.36525191,0.02244795
-2.83041521,2.10987590,0.96717038,0.74563158,0.00908667,0.52407633,0.04666833,0.55358623,0.35569000,0.02159023
-2.82441221,2.06346823,0.96071375,0.72815852,0.00850920,0.51003775,0.04513803,0.55597865,0.34620565,0.02074443
-2.81840920,2.01618185,0.95519173,0.71118863,0.00800700,0.49508463,0.04359627,0.55757894,0.33665572,0.01990382
-2.81240620,1.96770696,0.95050548,0.69459619,0.00757141,0.47915901,0.04202922,0.55828603,0.32693167,0.01906339
-2.80640320,1.91785838,0.94657827,0.67827845,0.00719467,0.46224985,0.04042647,0.55802376,0.31696256,0.01821999
-2.80040020,1.86657800,0.94335564,0.66215842,0.00687009,0.44439310,0.03878160,0.55673923,0.30671631,0.01737235
-2.79439720,1.81393212,0.94080433,0.64618648,0.00659218,0.42567020,0.03709251,0.55440054,0.29619940,0.01652108
-2.78839420,1.76010432,0.93891041,0.63034094,0.00635669,0.40620482,0.03536162,0.55099434,0.28545503,0.01566849
-2.78239120,1.70538473,0.93767687,0.61462767,0.00616055,0.38615830,0.03359577,0.54652330,0.27456011,0.01481846
-2.77638819,1.65015673,0.93712091,0.59907912,0.00600179,0.36572403,0.03180601,0.54100393,0.26362114,0.01397617
-2.77038519,1.59488188,0.93727116,0.58375280,0.00587937,0.34512103,0.03000725,0.53446473,0.25276943,0.01314784
-2.76438219,1.54008381,0.93816495,0.56872945,0.00579297,0.32458716,0.02821777,0.52694487,0.24215572,0.01234043
-2.75837919,1.48633198,0.93984565,0.55411087,0.00574280,0.30437216,0.02645865,0.51849346,0.23194458,0.01156137
-2.75237619,1.43422578,0.94236011,0.54001751,0.00572926,0.28473093,0.02475313,0.50916927,0.22230875,0.01081824
-2.74637319,1.38437933,0.94575609,0.52658590,0.00575280,0.26591714,0.02312603,0.49904078,0.21342373,0.01011853
-2.74037019,1.33740743,0.95007968,0.51396574,0.00581355,0.24817759,0.02160309,0.48818652,0.20546264,0.00946936
-2.73436718,1.29391278,0.95537258,0.50231681,0.00591121,0.23174731,0.02021039,0.47669538,0.19859162,0.00887732
-2.72836418,1.25447456,0.96166930,0.49180546,0.00604475,0.21684562,0.01897385,0.46466677,0.19296592,0.00834827
-2.72236118,1.21963838,0.96899410,0.48260084,0.00621235,0.20367316,0.01791874,0.45221045,0.18872663,0.00788722
-2.71635818,1.18990761,0.97735806,0.47487079,0.00641123,0.19240991,0.01706928,0.43944587,0.18599822,0.00749825
-2.71035518,1.16573604,0.98675604,0.46877745,0.00663763,0.18321414,0.01644833,0.42650098,0.18488687,0.00718448
-2.70435218,1.14752173,0.99716404,0.46447267,0.00688681,0.17622222,0.01607708,0.41351038,0.18547965,0.00694806
-2.69834917,1.13560216,1.00853696,0.46209336,0.00715311,0.17154913,0.01597488,0.40061299,0.18784440,0.00679020
-2.69234617,1.13025045,1.02080713,0.46175698,0.00743008,0.16928956,0.01615895,0.38794918,0.19203035,0.00671122
-2.68634317,1.13167284,1.03388371,0.46355722,0.00771058,0.16951937,0.01664429,0.37565757,0.19806936,0.00671068
-2.68034017,1.14000713,1.04765332,0.46756032,0.00798708,0.17229721,0.01744341,0.36387167,0.20597765,0.00678741
-2.67433717,1.15532224,1.06198181,0.47380196,0.00825178,0.17766614,0.01856620,0.35271653,0.21575792,0.00693968
-2.66833417,1.17761879,1.07671740,0.48228506,0.00849696,0.18565505,0.02001965,0.34230558,0.22740161,0.00716529
-2.66233117,1.20683034,1.09169492,0.49297861,0.00871517,0.19627966,0.02180760,0.33273787,0.24089123,0.00746165
-2.65632816,1.24282555,1.10674117,0.50581758,0.00889952,0.20954296,0.02393049,0.32409577,0.25620246,0.00782589
-2.65032516,1.28541061,1.12168090,0.52070394,0.00904389,0.22543502,0.02638500,0.31644341,0.27330585,0.00825494
-2.64432216,1.33433205,1.13634328,0.53750880,0.00914316,0.24393202,0.02916374,0.30982566,0.29216800,0.00874557
-2.63831916,1.38927944,1.15056819,0.55607555,0.00919340,0.26499451,0.03225491,0.30426784,0.31275194,0.00929441
-2.63231616,1.44988783,1.16421203,0.57622371,0.00919194,0.28856488,0.03564199,0.29977615,0.33501657,0.00989798
-2.62631316,1.51573972,1.17715260,0.59775355,0.00913752,0.31456422,0.03930345,0.29633846,0.35891527,0.01055260
-2.62031016,1.58636633,1.18929251,0.62045094,0.00903023,0.34288860,0.04321260,0.29392574,0.38439335,0.01125438
-2.61430715,1.66124807,1.20056099,0.64409236,0.00887157,0.37340501,0.04733739,0.29249361,0.41138462,0.01199914
-2.60830415,1.73981443,1.21091373,0.66844976,0.00866428,0.40594730,0.05164052,0.29198414,0.43980715,0.01278228
-2.60230115,1.82144318,1.22033080,0.69329509,0.00841230,0.44031220,0.05607948,0.29232768,0.46955842,0.01359871
-2.59629815,1.90545942,1.22881267,0.71840420,0.00812051,0.47625606,0.06060696,0.29344455,0.50051009,0.01444271
-2.59029515,1.99113482,1.23637460,0.74356022,0.00779459,0.51349231,0.06517124,0.29524665,0.53250290,0.01530787
-2.58429215,2.07768755,1.24303973,0.76855613,0.00744080,0.55169031,0.06971691,0.29763882,0.56534195,0.01618698
-2.57828914,2.16428360,1.24883143,0.79319675,0.00706571,0.59047556,0.07418567,0.30051998,0.59879300,0.01707196
-2.57228614,2.25004008,1.25376543,0.81730013,0.00667604,0.62943187,0.07851731,0.30378419,0.63257991,0.01795391
-2.56628314,2.33403108,1.25784240,0.84069846,0.00627836,0.66810543,0.08265091,0.30732154,0.66638405,0.01882307
-2.56028014,2.41529669,1.26104150,0.86323883,0.00587896,0.70601100,0.08652606,0.31101906,0.69984559,0.01966895
-2.55427714,2.49285552,1.26331572,0.88478385,0.00548365,0.74264019,0.09008423,0.31476172,0.73256731,0.02048044
-2.54827414,2.56572084,1.26458916,0.90521250,0.00509766,0.77747172,0.09327016,0.31843362,0.76412066,0.02124601
-2.54227114,2.63292041,1.26475700,0.92442120,0.00472548,0.80998345,0.09603328,0.32191944,0.79405445,0.02195397
-2.53626813,2.69351953,1.26368803,0.94232542,0.00437086,0.83966573,0.09832907,0.32510632,0.82190565,0.02259272
-2.53026513,2.74664672,1.26123001,0.95886167,0.00403677,0.86603576,0.10012030,0.32788601,0.84721222,0.02315111
-2.52426213,2.79152127,1.25721764,0.97399003,0.00372540,0.88865225,0.10137816,0.33015747,0.86952729,0.02361876
-2.51825913,2.82748135,1.25148273,0.98769701,0.00343826,0.90712997,0.10208324,0.33182975,0.88843425,0.02398643
-2.51225613,2.85401162,1.24386620,0.99999862,0.00317617,0.92115329,0.10222617,0.33282508,0.90356202,0.02424634
-2.50625313,2.87076868,1.23423124,1.01094343,0.00293944,0.93048833,0.10180814,0.33308213,0.91459959,0.02439252
-2.50025013,2.87760316,1.22247676,1.02061529,0.00272793,0.93499293,0.10084103,0.33255910,0.92130935,0.02442104
-2.49424712,2.87457702,1.20855055,1.02913551,0.00254117,0.93462400,0.09934734,0.33123661,0.92353824,0.02433029
-2.48824412,2.86197472,1.19246118,1.03666414,0.00237850,0.92944178,0.09735973,0.32912011,0.92122619,0.02412105
-2.48224112,2.84030747,1.17428793,1.04340008,0.00223917,0.91961069,0.09492037,0.32624169,0.91441132,0.02379661
-2.47623812,2.81030971,1.15418801,1.04957988,0.00212243,0.90539666,0.09207990,0.32266102,0.90323155,0.02336271
-2.47023512,2.77292758,1.13240060,1.05547500,0.00202762,0.88716094,0.08889630,0.31846537,0.88792239,0.02282746
-2.46423212,2.72929935,1.10924722,1.06138749,0.00195426,0.86535048,0.08543341,0.31376855,0.86881105,0.02220112
-2.45822911,2.68072822,1.08512818,1.06764410,0.00190207,0.84048533,0.08175936,0.30870878,0.84630685,0.02149582
-2.45222611,2.62864843,1.06051521,1.07458891,0.00187099,0.81314332,0.07794487,0.30344540,0.82088867,0.02072523
-2.44622311,2.57458555,1.03594034,1.08257464,0.00186119,0.78394290,0.07406148,0.29815453,0.79308961,0.01990414
-2.44022011,2.52011256,1.01198141,1.09195296,0.00187305,0.75352447,0.07017978,0.29302388,0.76347990,0.01904800
-2.43421711,2.46680324,0.98924474,1.10306400,0.00190713,0.72253117,0.06636764,0.28824666,0.73264850,0.01817253
-2.42821411,2.41618466,0.96834578,1.11622545,0.00196409,0.69158980,0.06268858,0.28401507,0.70118449,0.01729315
-2.42221111,2.36969050,0.94988830,1.13172166,0.00204462,0.66129256,0.05920028,0.28051339,0.66965883,0.01642463
-2.41620810,2.32861707,0.93444329,1.14979314,0.00214939,0.63218034,0.05595320,0.27791107,0.63860741,0.01558060
-2.41020510,2.29408365,0.92252828,1.17062673,0.00227894,0.60472824,0.05298951,0.27635611,0.60851593,0.01477325
-2.40420210,2.26699866,0.91458812,1.19434700,0.00243361,0.57933369,0.05034221,0.27596889,0.57980736,0.01401298
-2.39819910,2.24803304,0.91097804,1.22100917,0.00261345,0.55630768,0.04803453,0.27683693,0.55283223,0.01330820
-2.39219610,2.23760184,0.91194984,1.25059387,0.00281819,0.53586939,0.04607965,0.27901063,0.52786215,0.01266518
-2.38619310,2.23585465,0.91764179,1.28300411,0.00304714,0.51814423,0.04448066,0.28250034,0.50508666,0.01208798
-2.38019010,2.24267552,0.92807291,1.31806466,0.00329919,0.50316536,0.04323085,0.28727485,0.48461335,0.01157848
-2.37418709,2.25769228,0.94314179,1.35552415,0.00357281,0.49087858,0.04231425,0.29326147,0.46647121,0.01113645
-2.36818409,2.28029501,0.96263022,1.39505990,0.00386604,0.48115022,0.04170646,0.30034767,0.45061668,0.01075973
-2.36218109,2.30966321,0.98621155,1.43628560,0.00417653,0.47377771,0.04137574,0.30838436,0.43694230,0.01044448
-2.35617809,2.34480053,1.01346340,1.47876181,0.00450164,0.46850231,0.04128417,0.31719066,0.42528723,0.01018544
-2.35017509,2.38457611,1.04388443,1.52200900,0.00483847,0.46502357,0.04138914,0.32655999,0.41544928,0.00997622
-2.34417209,2.42777072,1.07691421,1.56552292,0.00518403,0.46301465,0.04164486,0.33626735,0.40719772,0.00980968
-2.33816908,2.47312618,1.11195558,1.60879180,0.00553528,0.46213811,0.04200389,0.34607737,0.40028651,0.00967826
-2.33216608,2.51939613,1.14839842,1.65131486,0.00588933,0.46206146,0.04241880,0.35575291,0.39446715,0.00957431
-2.32616308,2.56539592,1.18564369,1.69262130,0.00624353,0.46247167,0.04284364,0.36506389,0.38950080,0.00949043
-2.32016008,2.61004984,1.22312671,1.73228916,0.00659559,0.46308833,0.04323542,0.37379575,0.38516912,0.00941974
-2.31415708,2.65243343,1.26033860,1.76996299,0.00694367,0.46367472,0.04355538,0.38175742,0.38128349,0.00935616
-2.30815408,2.69180907,1.29684465,1.80536956,0.00728650,0.46404640,0.04377007,0.38878829,0.37769222,0.00929455
-2.30215108,2.72765324,1.33229899,1.83833070,0.00762342,0.46407712,0.04385220,0.39476380,0.37428553,0.00923091
-2.29614807,2.75967411,1.36645466,1.86877252,0.00795440,0.46370164,0.04378126,0.39959956,0.37099825,0.00916246
-2.29014507,2.78781843,1.39916862,1.89673024,0.00827999,0.46291551,0.04354380,0.40325362,0.36781013,0.00908760
-2.28414207,2.81226747,1.43040147,1.92234838,0.00860135,0.46177188,0.04313350,0.40572680,0.36474381,0.00900594
-2.27813907,2.83342195,1.46021199,1.94587582,0.00892008,0.46037540,0.04255092,0.40706122,0.36186070,0.00891819
-2.27213607,2.85187651,1.48874664,1.96765594,0.00923815,0.45887366,0.04180301,0.40733680,0.35925488,0.00882599
-2.26613307,2.86838498,1.51622488,1.98811200,0.00955772,0.45744654,0.04090245,0.40666628,0.35704549,0.00873176
-2.26013007,2.88381790,1.54292077,2.00772835,0.00988100,0.45629399,0.03986672,0.40518862,0.35536787,0.00863848
-2.25412706,2.89911427,1.56914221,2.02702816,0.01021004,0.45562287,0.03871712,0.40306144,0.35436394,0.00854948
-2.24812406,2.91522995,1.59520860,2.04654873,0.01054659,0.45563343,0.03747765,0.40045272,0.35417226,0.00846814
-2.24212106,2.93308498,1.62142843,2.06681547,0.01089189,0.45650622,0.03617392,0.39753219,0.35491825,0.00839772
-2.23611806,2.95351244,1.64807767,2.08831565,0.01124655,0.45838992,0.03483199,0.39446298,0.35670501,0.00834113
-2.23011506,2.97721139,1.67538024,2.11147319,0.01161044,0.46139075,0.03347743,0.39139377,0.35960517,0.00830071
-2.22411206,3.00470584,1.70349151,2.13662568,0.01198259,0.46556406,0.03213428,0.38845200,0.36365415,0.00827806
-2.21810905,3.03631202,1.73248548,2.16400458,0.01236117,0.47090836,0.03082438,0.38573832,0.36884515,0.00827398
-2.21210605,3.07211507,1.76234631,2.19371945,0.01274349,0.47736225,0.02956667,0.38332269,0.37512610,0.00828833
-2.20610305,3.11195647,1.79296441,2.22574699,0.01312608,0.48480427,0.02837682,0.38124218,0.38239870,0.00832003
-2.20010005,3.15543236,1.82413722,2.25992516,0.01350481,0.49305579,0.02726692,0.37950052,0.39051962,0.00836709
-2.19409705,3.20190296,1.85557432,2.29595272,0.01387496,0.50188672,0.02624543,0.37806954,0.39930381,0.00842666
-2.18809405,3.25051216,1.88690667,2.33339399,0.01423150,0.51102383,0.02531728,0.37689209,0.40852970,0.00849512
-2.18209105,3.30021650,1.91769921,2.37168860,0.01456918,0.52016123,0.02448402,0.37588655,0.41794624,0.00856828
-2.17608804,3.34982179,1.94746613,2.41016593,0.01488282,0.52897251,0.02374423,0.37495234,0.42728120,0.00864149
-2.17008504,3.39802571,1.97568812,2.44806334,0.01516745,0.53712398,0.02309389,0.37397636,0.43625058,0.00870988
-2.16408204,3.44346440,2.00183050,2.48454770,0.01541853,0.54428832,0.02252685,0.37283977,0.44456861,0.00876852
-2.15807904,3.48476083,2.02536166,2.51873937,0.01563210,0.55015797,0.02203531,0.37142500,0.45195786,0.00881262
-2.15207604,3.52057292,2.04577086,2.54973771,0.01580493,0.55445771,0.02161034,0.36962229,0.45815912,0.00883777
-2.14607304,3.54963956,2.06258479,2.57664738,0.01593457,0.55695570,0.02124231,0.36733580,0.46294047,0.00884006
-2.14007004,3.57082250,2.07538226,2.59860459,0.01601944,0.55747261,0.02092130,0.36448872,0.46610530,0.00881623
-2.13406703,3.58314289,2.08380664,2.61480254,0.01605881,0.55588827,0.02063748,0.36102732,0.46749880,0.00876383
-2.12806403,3.58581110,2.08757573,2.62451536,0.01605275,0.55214575,0.02038138,0.35692375,0.46701286,0.00868124
-2.12206103,3.57824918,2.08648892,2.62711985,0.01600210,0.54625255,0.02014413,0.35217751,0.46458890,0.00856776
-2.11605803,3.56010539,2.08043161,2.62211467,0.01590830,0.53827906,0.01991762,0.34681558,0.46021897,0.00842358
-2.11005503,3.53126084,2.06937695,2.60913625,0.01577332,0.52835433,0.01969458,0.34089126,0.45394474,0.00824977
-2.10405203,3.49182847,2.05338521,2.58797129,0.01559948,0.51665955,0.01946866,0.33448196,0.44585478,0.00804821
-2.09804902,3.44214494,2.03260087,2.55856547,0.01538933,0.50341951,0.01923444,0.32768591,0.43608013,0.00782147
-2.09204602,3.38275630,2.00724793,2.52102811,0.01514551,0.48889264,0.01898738,0.32061817,0.42478863,0.00757274
