energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-2.93246623,4.65258786,0.03574007,0.00000000,0.01771819,0.59393988,1.65935360,0.56662550,0.01707516,3.12650421
-2.92646323,4.47038527,0.03393183,0.00000000,0.01654255,0.56785886,1.61231767,0.54645472,0.01673049,3.00640142
-2.92046023,4.29240507,0.03214927,0.00000000,0.01538506,0.54359094,1.56901039,0.52664774,0.01645673,2.88766683
-2.91445723,4.12078971,0.03041293,0.00000000,0.01425822,0.52137208,1.53013305,0.50741093,0.01625356,2.77183253
-2.90845423,3.95748587,0.02874238,0.00000000,0.01317330,0.50139609,1.49629883,0.48893083,0.01611990,2.66031728
-2.90245123,3.80422041,0.02715590,0.00000000,0.01214014,0.48381236,1.46802151,0.47137238,0.01605409,2.55440883
-2.89644822,3.66248450,0.02567024,0.00000000,0.01116712,0.46872453,1.44570656,0.45487791,0.01605393,2.45525192
-2.89044522,3.53352605,0.02430038,0.00000000,0.01026107,0.45619031,1.42964511,0.43956687,0.01611678,2.36384206
-2.88444222,3.41834998,0.02305946,0.00000000,0.00942730,0.44622228,1.42001058,0.42553629,0.01623961,2.28102469
-2.87843922,3.31772564,0.02195862,0.00000000,0.00866970,0.43878972,1.41685836,0.41286176,0.01641908,2.20749933
-2.87243622,3.23220059,0.02100703,0.00000000,0.00799079,0.43382143,1.42012822,0.40159900,0.01665156,2.14382785
-2.86643322,3.16211934,0.02021192,0.00000000,0.00739186,0.43120928,1.42964944,0.39178573,0.01693315,2.09044622
-2.86043022,3.10764595,0.01957864,0.00000000,0.00687313,0.43081258,1.44514837,0.38344381,0.01725971,2.04767851
-2.85442721,3.06878886,0.01911081,0.00000000,0.00643389,0.43246291,1.46625805,0.37658149,0.01762682,2.01575235
-2.84842421,3.04542671,0.01881043,0.00000000,0.00607266,0.43596944,1.49252972,0.37119570,0.01802985,1.99481456
-2.84242121,3.03733351,0.01867804,0.00000000,0.00578735,0.44112445,1.52344548,0.36727417,0.01846390,1.98494613
-2.83641821,3.04420206,0.01871291,0.00000000,0.00557540,0.44770891,1.55843189,0.36479732,0.01892384,1.98617550
-2.83041521,3.06566421,0.01891314,0.00000000,0.00543392,0.45549797,1.59687398,0.36373990,0.01940435,1.99848933
-2.82441221,3.10130714,0.01927581,0.00000000,0.00535980,0.46426614,1.63812911,0.36407215,0.01989990,2.02184006
-2.81840920,3.15068488,0.01979708,0.00000000,0.00534978,0.47379214,1.68154037,0.36576064,0.02040486,2.05614985
-2.81240620,3.21332453,0.02047223,0.00000000,0.00540057,0.48386308,1.72644908,0.36876860,0.02091354,2.10131046
-2.80640320,3.28872709,0.02129570,0.00000000,0.00550885,0.49427805,1.77220605,0.37305581,0.02142028,2.15717923
-2.80040020,3.37636302,0.02226108,0.00000000,0.00567133,0.50485101,1.81818143,0.37857814,0.02191951,2.22357111
-2.79439720,3.47566302,0.02336101,0.00000000,0.00588474,0.51541279,1.86377299,0.38528665,0.02240592,2.30024738
-2.78839420,3.58600477,0.02458717,0.00000000,0.00614586,0.52581243,1.90841273,0.39312649,0.02287453,2.38690159
-2.78239120,3.70669683,0.02593010,0.00000000,0.00645146,0.53591771,1.95157198,0.40203561,0.02332079,2.48314365
-2.77638819,3.83696082,0.02737914,0.00000000,0.00679831,0.54561500,1.99276504,0.41194339,0.02374075,2.58848315
-2.77038519,3.97591365,0.02892227,0.00000000,0.00718314,0.55480856,2.03155163,0.42276939,0.02413110,2.70231316
-2.76438219,4.12255120,0.03054605,0.00000000,0.00760261,0.56341939,2.06753845,0.43442226,0.02448931,2.82389571
-2.75837919,4.27573521,0.03223552,0.00000000,0.00805329,0.57138374,2.10038010,0.44679900,0.02481369,2.95235042
-2.75237619,4.43418509,0.03397418,0.00000000,0.00853164,0.57865160,2.12977972,0.45978472,0.02510348,3.08664742
-2.74637319,4.59647580,0.03574406,0.00000000,0.00903396,0.58518513,2.15548959,0.47325288,0.02535886,3.22560582
-2.74037019,4.76104334,0.03752576,0.00000000,0.00955646,0.59095732,2.17731203,0.48706626,0.02558100,3.36789857
-2.73436718,4.92619840,0.03929871,0.00000000,0.01009519,0.59595101,2.19510060,0.50107852,0.02577208,3.51206449
-2.72836418,5.09014861,0.04104138,0.00000000,0.01064610,0.60015834,2.20876180,0.51513652,0.02593523,3.65652762
-2.72236118,5.25102951,0.04273164,0.00000000,0.01120508,0.60358069,2.21825722,0.52908328,0.02607451,3.79962407
-2.71635818,5.40694335,0.04434718,0.00000000,0.01176795,0.60622916,2.22360590,0.54276153,0.02619487,3.93963556
-2.71035518,5.55600479,0.04586604,0.00000000,0.01233057,0.60812560,2.22488673,0.55601778,0.02630198,4.07482910
-2.70435218,5.69639189,0.04726708,0.00000000,0.01288883,0.60930398,2.22224065,0.56870663,0.02640220,4.20350121
-2.69834917,5.82640025,0.04853062,0.00000000,0.01343876,0.60981211,2.21587208,0.58069541,0.02650240,4.32402523
-2.69234617,5.94449813,0.04963900,0.00000000,0.01397652,0.60971351,2.20604940,0.59186861,0.02660978,4.43489974
-2.68634317,6.04937984,0.05057717,0.00000000,0.01449852,0.60908915,2.19310389,0.60213219,0.02673173,4.53479595
-2.68034017,6.14001482,0.05133320,0.00000000,0.01500138,0.60803901,2.17742704,0.61141741,0.02687562,4.62260199
-2.67433717,6.21568993,0.05189877,0.00000000,0.01548206,0.60668303,2.15946568,0.61968398,0.02704858,4.69746183
-2.66833417,6.27604247,0.05226956,0.00000000,0.01593780,0.60516148,2.13971504,0.62692242,0.02725729,4.75880701
-2.66233117,6.32108206,0.05244548,0.00000000,0.01636616,0.60363435,2.11870957,0.63315536,0.02750779,4.80637939
-2.65632816,6.35119974,0.05243087,0.00000000,0.01676504,0.60227976,2.09701171,0.63843784,0.02780522,4.84024369
-2.65032516,6.36716356,0.05223443,0.00000000,0.01713266,0.60129127,2.07519877,0.64285633,0.02815370,4.86078890
-2.64432216,6.37010010,0.05186916,0.00000000,0.01746751,0.60087393,2.05384850,0.64652657,0.02855610,4.86871830
-2.63831916,6.36146248,0.05135202,0.00000000,0.01776839,0.60123936,2.03352354,0.64959029,0.02901390,4.86502820
-2.63231616,6.34298571,0.05070351,0.00000000,0.01803433,0.60259970,2.01475567,0.65221075,0.02952714,4.85097618
-2.62631316,6.31663108,0.04994717,0.00000000,0.01826458,0.60516072,1.99803020,0.65456735,0.03009430,4.82804010
-2.62031016,6.28452171,0.04910890,0.00000000,0.01845858,0.60911434,1.98377123,0.65684942,0.03071234,4.79786935
-2.61430715,6.24887171,0.04821623,0.00000000,0.01861596,0.61463073,1.97232847,0.65924939,0.03137666,4.76223055
-2.60830415,6.21191193,0.04729762,0.00000000,0.01873647,0.62185045,1.96396601,0.66195563,0.03208127,4.72294973
-2.60230115,6.17581512,0.04638157,0.00000000,0.01882003,0.63087688,1.95885358,0.66514517,0.03281886,4.68185342
-2.59629815,6.14262363,0.04549595,0.00000000,0.01886668,0.64176924,1.95706068,0.66897657,0.03358099,4.64071103
-2.59029515,6.11418233,0.04466716,0.00000000,0.01887663,0.65453677,1.95855367,0.67358326,0.03435832,4.60118060
-2.58429215,6.09207953,0.04391956,0.00000000,0.01885022,0.66913413,1.96319607,0.67906756,0.03514080,4.56476007
-2.57828914,6.07759785,0.04327479,0.00000000,0.01878798,0.68545850,1.97075196,0.68549566,0.03591799,4.53274575
-2.57228614,6.07167699,0.04275138,0.00000000,0.01869060,0.70334851,1.98089226,0.69289373,0.03667924,4.50619925
-2.56628314,6.07488936,0.04236432,0.00000000,0.01855899,0.72258517,1.99320379,0.70124544,0.03741404,4.48592386
-2.56028014,6.08742940,0.04212488,0.00000000,0.01839427,0.74289495,2.00720058,0.71049084,0.03811222,4.47245084
-2.55427714,6.10911645,0.04204047,0.00000000,0.01819780,0.76395492,2.02233723,0.72052686,0.03876418,4.46603560
-2.54827414,6.13941072,0.04211465,0.00000000,0.01797114,0.78539980,2.03802365,0.73120935,0.03936112,4.46666351
-2.54227114,6.17744126,0.04234728,0.00000000,0.01771610,0.80683092,2.05364084,0.74235659,0.03989519,4.47406447
-2.53626813,6.22204454,0.04273467,0.00000000,0.01743469,0.82782659,2.06855719,0.75375426,0.04035964,4.48773523
-2.53026513,6.27181158,0.04326996,0.00000000,0.01712912,0.84795365,2.08214481,0.76516162,0.04074891,4.50696816
-2.52426213,6.32514170,0.04394337,0.00000000,0.01680177,0.86677980,2.09379536,0.77631872,0.04105871,4.53088495
-2.51825913,6.38030042,0.04474268,0.00000000,0.01645516,0.88388609,2.10293510,0.78695441,0.04128602,4.55847363
-2.51225613,6.43547920,0.04565356,0.00000000,0.01609192,0.89887925,2.10903860,0.79679477,0.04142912,4.58862741
-2.50625313,6.48885476,0.04666007,0.00000000,0.01571475,0.91140339,2.11164084,0.80557175,0.04148755,4.62018366
-2.50025013,6.53864564,0.04774494,0.00000000,0.01532642,0.92115033,2.11034747,0.81303165,0.04146207,4.65196172
-2.49424712,6.58316420,0.04889007,0.00000000,0.01492967,0.92786860,2.10484278,0.81894305,0.04135460,4.68279816
-2.48824412,6.62086239,0.05007677,0.00000000,0.01452728,0.93137025,2.09489547,0.82310410,0.04116817,4.71157858
-2.48224112,6.65036993,0.05128613,0.00000000,0.01412196,0.93153570,2.08036191,0.82534861,0.04090684,4.73726499
-2.47623812,6.67052421,0.05249924,0.00000000,0.01371639,0.92831604,2.06118699,0.82555106,0.04057564,4.75891842
-2.47023512,6.68039125,0.05369744,0.00000000,0.01331320,0.92173309,2.03740250,0.82363005,0.04018051,4.77571632
-2.46423212,6.67927788,0.05486253,0.00000000,0.01291494,0.91187697,2.00912329,0.81955035,0.03972825,4.78696476
-2.45822911,6.66673539,0.05597692,0.00000000,0.01252410,0.89890158,1.97654126,0.81332336,0.03922644,4.79210582
-2.45222611,6.64255542,0.05702381,0.00000000,0.01214313,0.88301813,1.93991761,0.80500605,0.03868346,4.79072027
-2.44622311,6.60675912,0.05798731,0.00000000,0.01177436,0.86448706,1.89957354,0.79469851,0.03810838,4.78252647
-2.44022011,6.55958075,0.05885265,0.00000000,0.01142008,0.84360882,1.85587996,0.78254018,0.03751097,4.76737592
-2.43421711,6.50144715,0.05960630,0.00000000,0.01108248,0.82071385,1.80924636,0.76870509,0.03690162,4.74524644
-2.42821411,6.43295455,0.06023618,0.00000000,0.01076367,0.79615238,1.76010967,0.75339616,0.03629132,4.71623360
-2.42221111,6.35484413,0.06073182,0.00000000,0.01046560,0.77028421,1.70892314,0.73683895,0.03569160,4.68054137
-2.41620810,6.26797754,0.06108462,0.00000000,0.01019013,0.74346926,1.65614595,0.71927508,0.03511446,4.63847256
-2.41020510,6.17331382,0.06128805,0.00000000,0.00993891,0.71605885,1.60223381,0.70095564,0.03457231,4.59041969
-2.40420210,6.07188837,0.06133788,0.00000000,0.00971340,0.68838831,1.54763083,0.68213465,0.03407784,4.53685679
-2.39819910,5.96479484,0.06123240,0.00000000,0.00951482,0.66077093,1.49276299,0.66306308,0.03364397,4.47833237
-2.39219610,5.85317020,0.06097268,0.00000000,0.00934411,0.63349344,1.43803323,0.64398340,0.03328370,4.41546373
-2.38619310,5.73818325,0.06056268,0.00000000,0.00920192,0.60681308,1.38381834,0.62512487,0.03301001,4.34893252
-2.38019010,5.62102614,0.06000944,0.00000000,0.00908856,0.58095609,1.33046750,0.60669968,0.03283567,4.27948141
-2.37418709,5.50290871,0.05932316,0.00000000,0.00900399,0.55611764,1.27830236,0.58890007,0.03277314,4.20791135
-2.36818409,5.38505481,0.05851719,0.00000000,0.00894782,0.53246292,1.22761844,0.57189631,0.03283439,4.13507920
-2.36218109,5.26869984,0.05760794,0.00000000,0.00891930,0.51012912,1.17868757,0.55583557,0.03303073,4.06189488
-2.35617809,5.15508872,0.05661475,0.00000000,0.00891733,0.48922823,1.13176103,0.54084164,0.03337264,3.98931771
-2.35017509,5.04547322,0.05555961,0.00000000,0.00894049,0.46985013,1.08707298,0.52701539,0.03386960,3.91835129
-2.34417209,4.94110797,0.05446678,0.00000000,0.00898706,0.45206593,1.04484397,0.51443577,0.03452990,3.85003641
-2.33816908,4.84324435,0.05336235,0.00000000,0.00905506,0.43593128,1.00528399,0.50316133,0.03536046,3.78544168
-2.33216608,4.75312177,0.05227368,0.00000000,0.00914231,0.42148932,0.96859492,0.49323207,0.03636671,3.72565161
-2.32616308,4.67195608,0.05122880,0.00000000,0.00924646,0.40877335,0.93497213,0.48467144,0.03755235,3.67175213
-2.32016008,4.60092508,0.05025575,0.00000000,0.00936506,0.39780889,0.90460505,0.47748843,0.03891925,3.62481366
-2.31415708,4.54115125,0.04938184,0.00000000,0.00949558,0.38861526,0.87767661,0.47167963,0.04046728,3.58587213
-2.30815408,4.49368235,0.04863297,0.00000000,0.00963546,0.38120654,0.85436161,0.46723113,0.04219423,3.55590838
-2.30215108,4.45947045,0.04803294,0.00000000,0.00978217,0.37559208,0.83482412,0.46412028,0.04409570,3.53582672
-2.29614807,4.43935031,0.04760278,0.00000000,0.00993321,0.37177651,0.81921399,0.46231709,0.04616500,3.52643317
-2.29014507,4.43401787,0.04736022,0.00000000,0.01008614,0.36975938,0.80766272,0.46178553,0.04839317,3.52841451
-2.28414207,4.44401006,0.04731916,0.00000000,0.01023862,0.36953459,0.80027889,0.46248440,0.05076895,3.54231868
-2.27813907,4.46968648,0.04748933,0.00000000,0.01038835,0.37108956,0.79714340,0.46436805,0.05327878,3.56853726
-2.27213607,4.51121399,0.04787601,0.00000000,0.01053313,0.37440446,0.79830475,0.46738678,0.05590693,3.60729092
-2.26613307,4.56855454,0.04847994,0.00000000,0.01067084,0.37945126,0.80377461,0.47148703,0.05863551,3.65861790
-2.26013007,4.64145671,0.04929734,0.00000000,0.01079943,0.38619290,0.81352374,0.47661133,0.06144467,3.72236609
-2.25412706,4.72945104,0.05032001,0.00000000,0.01091690,0.39458247,0.82747850,0.48269811,0.06431267,3.79818877
-2.24812406,4.83184903,0.05153563,0.00000000,0.01102133,0.40456239,0.84551798,0.48968126,0.06721607,3.88554372
-2.24212106,4.94774550,0.05292807,0.00000000,0.01111085,0.41606365,0.86747183,0.49748955,0.07012992,3.98369572
-2.23611806,5.07602400,0.05447783,0.00000000,0.01118366,0.42900494,0.89311876,0.50604597,0.07302793,4.09172191
-2.23011506,5.21536465,0.05616254,0.00000000,0.01123804,0.44329179,0.92218576,0.51526686,0.07588265,4.20851977
-2.22411206,5.36425404,0.05795744,0.00000000,0.01127239,0.45881557,0.95434799,0.52506101,0.07866571,4.33281717
-2.21810905,5.52099694,0.05983591,0.00000000,0.01128519,0.47545247,0.98922941,0.53532877,0.08134806,4.46318431
-2.21210605,5.68372942,0.06176998,0.00000000,0.01127513,0.49306238,1.02640411,0.54596111,0.08390018,4.59804734
-2.20610305,5.85043360,0.06373080,0.00000000,0.01124105,0.51148788,1.06539848,0.55683893,0.08629238,4.73570347
-2.20010005,6.01895414,0.06568907,0.00000000,0.01118202,0.53055326,1.10569422,0.56783243,0.08849510,4.87433788
-2.19409705,6.18701704,0.06761546,0.00000000,0.01109735,0.55006389,1.14673247,0.57880096,0.09047932,5.01204251
-2.18809405,6.35225122,0.06948093,0.00000000,0.01098665,0.56980604,1.18791907,0.58959323,0.09221689,5.14683719
-2.18209105,6.51221377,0.07125709,0.00000000,0.01084983,0.58954724,1.22863113,0.60004807,0.09368106,5.27669357
-2.17608804,6.66441940,0.07291648,0.00000000,0.01068714,0.60903749,1.26822508,0.60999583,0.09484695,5.39956220
-2.17008504,6.80637477,0.07443283,0.00000000,0.01049916,0.62801136,1.30604628,0.61926052,0.09569214,5.51340312
-2.16408204,6.93561812,0.07578138,0.00000000,0.01028686,0.64619124,1.34144012,0.62766266,0.09619724,5.61622018
-2.15807904,7.04976402,0.07693914,0.00000000,0.01005155,0.66329158,1.37376462,0.63502288,0.09634650,5.70609884
-2.15207604,7.14655302,0.07788524,0.00000000,0.00979490,0.67902427,1.40240432,0.64116617,0.09612843,5.78124720
-2.14607304,7.22390523,0.07860123,0.00000000,0.00951894,0.69310515,1.42678506,0.64592674,0.09553633,5.84003931
-2.14007004,7.27997639,0.07907148,0.00000000,0.00922605,0.70526117,1.44638935,0.64915320,0.09456882,5.88105977
-2.13406703,7.31321462,0.07928355,0.00000000,0.00891891,0.71523829,1.46077168,0.65071408,0.09323019,5.90314797
-2.12806403,7.32241557,0.07922858,0.00000000,0.00860049,0.72280964,1.46957327,0.65050314,0.09153074,5.90544031
-2.12206103,7.30677334,0.07890167,0.00000000,0.00827405,0.72778350,1.47253540,0.64844445,0.08948683,5.88740839
-2.11605803,7.26592451,0.07830216,0.00000000,0.00794305,0.73001089,1.46951080,0.64449692,0.08712087,5.84889109
-2.11005503,7.19998261,0.07743400,0.00000000,0.00761117,0.72939213,1.46047235,0.63865788,0.08446105,5.79011855
-2.10405203,7.10956047,0.07630585,0.00000000,0.00728223,0.72588219,1.44551843,0.63096562,0.08154091,5.71172617
-2.09804902,6.99577837,0.07493115,0.00000000,0.00696014,0.71949432,1.42487462,0.62150061,0.07839876,5.61475729
-2.09204602,6.86025656,0.07332813,0.00000000,0.00664887,0.71030169,1.39889113,0.61038531,0.07507685,5.50065318
-2.08604302,6.70509111,0.07151949,0.00000000,0.00635236,0.69843704,1.36803615,0.59778240,0.07162045,5.37123016
-2.08004002,6.53281311,0.06953210,0.00000000,0.00607446,0.68408996,1.33288484,0.58389156,0.06807684,5.22864362
-2.07403702,6.34633191,0.06739644,0.00000000,0.00581888,0.66750210,1.29410447,0.56894475,0.06449420,5.07533971
-2.06803402,6.14886390,0.06514592,0.00000000,0.00558908,0.64896034,1.25243603,0.55320018,0.06092042,4.91399612
-2.06203102,5.94384908,0.06281607,0.00000000,0.00538821,0.62878821,1.20867296,0.53693528,0.05740201,4.74745356
-2.05602801,5.73485844,0.06044365,0.00000000,0.00521902,0.60733590,1.16363785,0.52043875,0.05398300,4.57864050
-2.05002501,5.52549542,0.05806563,0.00000000,0.00508377,0.58496937,1.11815797,0.50400219,0.05070393,4.41049366
-2.04402201,5.31929520,0.05571819,0.00000000,0.00498415,0.56205892,1.07304064,0.48791149,0.04760100,4.24587730
-2.03801901,5.11962578,0.05343572,0.00000000,0.00492125,0.53896794,1.02904931,0.47243856,0.04470530,4.08750430
-2.03201601,4.92959447,0.05124980,0.00000000,0.00489543,0.51604205,0.98688153,0.45783336,0.04204227,3.93786182
-2.02601301,4.75196357,0.04918839,0.00000000,0.00490634,0.49359938,0.94714945,0.44431702,0.03963128,3.79914446
-2.02001001,4.58907813,0.04727502,0.00000000,0.00495283,0.47192226,0.91036377,0.43207589,0.03748544,3.67319728
-2.01400700,4.44280857,0.04552818,0.00000000,0.00503299,0.45125062,0.87692164,0.42125699,0.03561156,3.56147058
-2.00800400,4.31451003,0.04396091,0.00000000,0.00514413,0.43177744,0.84709901,0.41196503,0.03401026,3.46498806
-2.00200100,4.20499963,0.04258055,0.00000000,0.00528285,0.41364620,0.82104760,0.40426091,0.03267631,3.38432921
-1.99599800,4.11455216,0.04138868,0.00000000,0.00544506,0.39695054,0.79879649,0.39816188,0.03159904,3.31962636
-1.98999500,4.04291385,0.04038129,0.00000000,0.00562610,0.38173586,0.78025820,0.39364331,0.03076295,3.27057614
-1.98399200,3.98933328,0.03954912,0.00000000,0.00582086,0.36800279,0.76523889,0.39064192,0.03014834,3.23646466
-1.97798899,3.95260778,0.03887816,0.00000000,0.00602390,0.35571217,0.75345210,0.38906025,0.02973213,3.21620514
-1.97198599,3.93114312,0.03835034,0.00000000,0.00622959,0.34479127,0.74453545,0.38877233,0.02948866,3.20838644
-1.96598299,3.92302400,0.03794427,0.00000000,0.00643231,0.33514080,0.73806943,0.38963015,0.02939061,3.21133036
-1.95997999,3.92609227,0.03763618,0.00000000,0.00662662,0.32664242,0.73359752,0.39147071,0.02940984,3.22315569
-1.95397699,3.93802995,0.03740074,0.00000000,0.00680741,0.31916628,0.73064685,0.39412340,0.02951836,3.24184636
-1.94797399,3.95644380,0.03721210,0.00000000,0.00697010,0.31257822,0.72874835,0.39741738,0.02968914,3.26532144
-1.94197099,3.97894837,0.03704472,0.00000000,0.00711078,0.30674640,0.72745582,0.40118866,0.02989698,3.29150440
-1.93596798,4.00324481,0.03687432,0.00000000,0.00722639,0.30154696,0.72636300,0.40528673,0.03011922,3.31838936
-1.92996498,4.02719247,0.03667857,0.00000000,0.00731478,0.29686860,0.72511819,0.40958034,0.03033640,3.34410218
-1.92396198,4.04887148,0.03643783,0.00000000,0.00737484,0.29261597,0.72343580,0.41396239,0.03053283,3.36695447
-1.91795898,4.06663419,0.03613564,0.00000000,0.00740653,0.28871172,0.72110456,0.41835367,0.03069690,3.38548885
-1.91195598,4.07914424,0.03575917,0.00000000,0.00741091,0.28509735,0.71799216,0.42270537,0.03082140,3.39851449
-1.90595298,4.08540253,0.03529939,0.00000000,0.00739009,0.28173279,0.71404636,0.42700030,0.03090356,3.40513179
-1.89994997,4.08475974,0.03475123,0.00000000,0.00734718,0.27859502,0.70929257,0.43125277,0.03094492,3.40474605
-1.89394697,4.07691564,0.03411346,0.00000000,0.00728618,0.27567584,0.70382828,0.43550719,0.03095115,3.39706993
-1.88794397,4.06190591,0.03338854,0.00000000,0.00721185,0.27297891,0.69781463,0.43983542,0.03093155,3.38211527
-1.88194097,4.04007764,0.03258226,0.00000000,0.00712954,0.27051647,0.69146568,0.44433300,0.03089852,3.36017491
-1.87593797,4.01205497,0.03170333,0.00000000,0.00704499,0.26830588,0.68503590,0.44911442,0.03086683,3.33179570
-1.86993497,3.97869682,0.03076286,0.00000000,0.00696415,0.26636614,0.67880651,0.45430763,0.03085285,3.29774404
-1.86393197,3.94104851,0.02977384,0.00000000,0.00689295,0.26471480,0.67307127,0.46004786,0.03087367,3.25896560
-1.85792896,3.90028967,0.02875050,0.00000000,0.00683709,0.26336513,0.66812243,0.46647120,0.03094621,3.21654093
-1.85192596,3.85768043,0.02770775,0.00000000,0.00680183,0.26232407,0.66423731,0.47370802,0.03108632,3.17163880
-1.84592296,3.81450815,0.02666061,0.00000000,0.00679183,0.26159063,0.66166616,0.48187647,0.03130795,3.12546914
-1.83991996,3.77203660,0.02562366,0.00000000,0.00681097,0.26115514,0.66062165,0.49107645,0.03162233,3.07923731
-1.83391696,3.73145940,0.02461059,0.00000000,0.00686221,0.26099911,0.66127045,0.50138416,0.03203741,3.03410124
-1.82791396,3.69385932,0.02363380,0.00000000,0.00694752,0.26109585,0.66372706,0.51284740,0.03255727,2.99113315
-1.82191096,3.66017448,0.02270409,0.00000000,0.00706779,0.26141154,0.66805009,0.52548202,0.03318181,2.95128664
-1.81590795,3.63117246,0.02183043,0.00000000,0.00722284,0.26190689,0.67424096,0.53926942,0.03390660,2.91537045
-1.80990495,3.60743266,0.02101983,0.00000000,0.00741142,0.26253903,0.68224500,0.55415540,0.03472289,2.88402924
-1.80390195,3.58933715,0.02027731,0.00000000,0.00763126,0.26326369,0.69195475,0.57005025,0.03561785,2.85773169
-1.79789895,3.57706960,0.01960592,0.00000000,0.00787918,0.26403730,0.70321511,0.58683024,0.03657493,2.83676606
-1.79189595,3.57062181,0.01900685,0.00000000,0.00815121,0.26481909,0.71583008,0.60434035,0.03757439,2.82124264
-1.78589295,3.56980691,0.01847961,0.00000000,0.00844271,0.26557290,0.72957074,0.62239807,0.03859405,2.81110256
-1.77988994,3.57427810,0.01802221,0.00000000,0.00874855,0.26626859,0.74418381,0.64079831,0.03960997,2.80613223
-1.77388694,3.58355167,0.01763147,0.00000000,0.00906324,0.26688310,0.75940067,0.65931895,0.04059735,2.80598209
-1.76788394,3.59703290,0.01730322,0.00000000,0.00938115,0.26740094,0.77494615,0.67772697,0.04153135,2.81018881
-1.76188094,3.61404339,0.01703259,0.00000000,0.00969663,0.26781418,0.79054684,0.69578481,0.04238797,2.81819950
-1.75587794,3.63384857,0.01681427,0.00000000,0.01000414,0.26812194,0.80593854,0.71325669,0.04314479,2.82939677
-1.74987494,3.65568401,0.01664275,0.00000000,0.01029844,0.26832942,0.82087260,0.72991462,0.04378174,2.84312364
-1.74387194,3.67877965,0.01651250,0.00000000,0.01057464,0.26844644,0.83512093,0.74554393,0.04428163,2.85870693
-1.73786893,3.70238098,0.01641818,0.00000000,0.01082830,0.26848578,0.84847961,0.75994799,0.04463067,2.87547876
-1.73186593,3.72576686,0.01635470,0.00000000,0.01105550,0.26846124,0.86077115,0.77295215,0.04481873,2.89279504
-1.72586293,3.74826340,0.01631738,0.00000000,0.01125285,0.26838563,0.87184531,0.78440658,0.04483956,2.91005094
-1.71985993,3.76925432,0.01630194,0.00000000,0.01141753,0.26826881,0.88157889,0.79418828,0.04469075,2.92669288
-1.71385693,3.78818765,0.01630449,0.00000000,0.01154724,0.26811588,0.88987441,0.80220203,0.04437365,2.94222730
-1.70785393,3.80457957,0.01632155,0.00000000,0.01164022,0.26792570,0.89665823,0.80838056,0.04389311,2.95622626
-1.70185093,3.81801576,0.01634997,0.00000000,0.01169520,0.26768965,0.90187816,0.81268394,0.04325709,2.96833037
-1.69584792,3.82815110,0.01638684,0.00000000,0.01171136,0.26739106,0.90550093,0.81509851,0.04247632,2.97824943
-1.68984492,3.83470822,0.01642945,0.00000000,0.01168830,0.26700490,0.90750984,0.81563540,0.04156377,2.98576134
-1.68384192,3.83747573,0.01647516,0.00000000,0.01162601,0.26649821,0.90790265,0.81432888,0.04053418,2.99070979
-1.67783892,3.83630635,0.01652138,0.00000000,0.01152485,0.26583092,0.90668996,0.81123468,0.03940357,2.99300105
-1.67183592,3.83111554,0.01656550,0.00000000,0.01138554,0.26495722,0.90389412,0.80642842,0.03818878,2.99260033
-1.66583292,3.82188043,0.01660485,0.00000000,0.01120911,0.26382732,0.89954876,0.80000423,0.03690707,2.98952785
-1.65982991,3.80863930,0.01663669,0.00000000,0.01099697,0.26238957,0.89369871,0.79207356,0.03557572,2.98385475
-1.65382691,3.79149116,0.01665825,0.00000000,0.01075086,0.26059279,0.88640036,0.78276420,0.03421179,2.97569877
-1.64782391,3.77059509,0.01666675,0.00000000,0.01047289,0.25838870,0.87772226,0.77221941,0.03283182,2.96521967
-1.64182091,3.74616895,0.01665948,0.00000000,0.01016554,0.25573437,0.86774562,0.76059711,0.03145167,2.95261414
-1.63581791,3.71848699,0.01663388,0.00000000,0.00983166,0.25259443,0.85656476,0.74806898,0.03008640,2.93811013
-1.62981491,3.68787581,0.01658761,0.00000000,0.00947449,0.24894313,0.84428708,0.73481931,0.02875017,2.92196030
-1.62381191,3.65470855,0.01651865,0.00000000,0.00909759,0.24476593,0.83103262,0.72104356,0.02745616,2.90443471
-1.61780890,3.61939700,0.01642542,0.00000000,0.00870487,0.24006067,0.81693287,0.70694650,0.02621650,2.88581257
-1.61180590,3.58238171,0.01630680,0.00000000,0.00830053,0.23483826,0.80212907,0.69273981,0.02504224,2.86637333
-1.60580290,3.54412043,0.01616223,0.00000000,0.00788897,0.22912283,0.78676981,0.67863920,0.02394327,2.84638731
-1.59979990,3.50507509,0.01599175,0.00000000,0.00747476,0.22295128,0.77100809,0.66486105,0.02292823,2.82610618
-1.59379690,3.46569818,0.01579598,0.00000000,0.00706253,0.21637248,0.75499808,0.65161863,0.02200439,2.80575392
-1.58779390,3.42641894,0.01557615,0.00000000,0.00665687,0.20944588,0.73889165,0.63911799,0.02117757,2.78551852
-1.58179090,3.38763040,0.01533402,0.00000000,0.00626226,0.20223989,0.72283491,0.62755373,0.02045200,2.76554508
-1.57578789,3.34967780,0.01507186,0.00000000,0.00588295,0.19482993,0.70696513,0.61710476,0.01983016,2.74593070
-1.56978489,3.31284913,0.01479232,0.00000000,0.00552290,0.18729635,0.69140802,0.60793025,0.01931268,2.72672152
