energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-3.10655328,0.57603987,0.17758754,0.21017177,0.00001236,0.02122941,0.01647499,0.00031812,0.42066812
-3.10055028,0.53613426,0.15722265,0.21240280,0.00001340,0.01835965,0.01788026,0.00034684,0.37078246
-3.09454727,0.50272447,0.13905354,0.21610580,0.00001443,0.01576677,0.01927037,0.00037573,0.32693440
-3.08854427,0.47555510,0.12302495,0.22114070,0.00001542,0.01344530,0.02062479,0.00040448,0.28899812
-3.08254127,0.45428367,0.10904753,0.22734929,0.00001636,0.01138540,0.02192257,0.00043276,0.25676784
-3.07653827,0.43850224,0.09700510,0.23456197,0.00001724,0.00957365,0.02314293,0.00046022,0.22997482
-3.07053527,0.42775799,0.08676167,0.24260427,0.00001804,0.00799400,0.02426598,0.00048654,0.20830342
-3.06453227,0.42157215,0.07816816,0.25130288,0.00001875,0.00662855,0.02527334,0.00051143,0.19140554
-3.05852926,0.41945655,0.07106842,0.26049100,0.00001935,0.00545835,0.02614885,0.00053460,0.17891313
-3.05252626,0.42092756,0.06530449,0.27001267,0.00001983,0.00446405,0.02687919,0.00055583,0.17044858
-3.04652326,0.42551702,0.06072110,0.27972620,0.00002019,0.00362649,0.02745445,0.00057491,0.16563289
-3.04052026,0.43278034,0.05716918,0.28950642,0.00002042,0.00292715,0.02786860,0.00059172,0.16409175
-3.03451726,0.44230180,0.05450861,0.29924587,0.00002052,0.00234857,0.02811986,0.00060615,0.16545962
-3.02851426,0.45369728,0.05261014,0.30885502,0.00002050,0.00187457,0.02821093,0.00061817,0.16938225
-3.02251126,0.46661497,0.05135656,0.31826159,0.00002036,0.00149047,0.02814914,0.00062780,0.17551783
-3.01650825,0.48073442,0.05064338,0.32740913,0.00002011,0.00118322,0.02794639,0.00063509,0.18353722
-3.01050525,0.49576447,0.05037891,0.33625525,0.00001977,0.00094145,0.02761903,0.00064015,0.19312358
-3.00450225,0.51144063,0.05048406,0.34476944,0.00001935,0.00075548,0.02718760,0.00064312,0.20397185
-2.99849925,0.52752245,0.05089191,0.35293107,0.00001889,0.00061731,0.02667644,0.00064417,0.21578833
-2.99249625,0.54379122,0.05154714,0.36072749,0.00001839,0.00052056,0.02611323,0.00064351,0.22829064
-2.98649325,0.56004858,0.05240543,0.36815259,0.00001790,0.00046045,0.02552847,0.00064135,0.24120829
-2.98049025,0.57611604,0.05343298,0.37520591,0.00001743,0.00043370,0.02495486,0.00063791,0.25428405
-2.97448724,0.59183582,0.05460602,0.38189234,0.00001703,0.00043852,0.02442668,0.00063341,0.26727605
-2.96848424,0.60707279,0.05591062,0.38822248,0.00001671,0.00047452,0.02397910,0.00062809,0.27996072
-2.96248124,0.62171756,0.05734249,0.39421350,0.00001652,0.00054273,0.02364751,0.00062218,0.29213648
-2.95647824,0.63569035,0.05890707,0.39989041,0.00001649,0.00064554,0.02346680,0.00061588,0.30362791
-2.95047524,0.64894536,0.06061961,0.40528758,0.00001664,0.00078669,0.02347061,0.00060940,0.31429035
-2.94447224,0.66147517,0.06250534,0.41045013,0.00001701,0.00097126,0.02369066,0.00060295,0.32401459
-2.93846923,0.67331471,0.06459967,0.41543516,0.00001763,0.00120568,0.02415591,0.00059672,0.33273135
-2.93246623,0.68454434,0.06694823,0.42031231,0.00001851,0.00149770,0.02489191,0.00059087,0.34041534
-2.92646323,0.69529149,0.06960679,0.42516362,0.00001967,0.00185638,0.02591996,0.00058559,0.34708845
-2.92046023,0.70573059,0.07264089,0.43008244,0.00002113,0.00229199,0.02725637,0.00058102,0.35282195
-2.91445723,0.71608084,0.07612521,0.43517125,0.00002291,0.00281596,0.02891177,0.00057731,0.35773727
-2.90845423,0.72660170,0.08014246,0.44053845,0.00002499,0.00344074,0.03089034,0.00057459,0.36200521
-2.90245123,0.73758603,0.08478185,0.44629414,0.00002739,0.00417961,0.03318926,0.00057296,0.36584342
-2.89644822,0.74935098,0.09013712,0.45254503,0.00003008,0.00504641,0.03579812,0.00057251,0.36951191
-2.89044522,0.76222680,0.09630398,0.45938876,0.00003305,0.00605524,0.03869857,0.00057330,0.37330675
-2.88444222,0.77654403,0.10337715,0.46690802,0.00003627,0.00722007,0.04186409,0.00057537,0.37755181
-2.87843922,0.79261944,0.11144685,0.47516469,0.00003971,0.00855426,0.04526000,0.00057872,0.38258871
-2.87243622,0.81074141,0.12059502,0.48419446,0.00004332,0.01007003,0.04884372,0.00058331,0.38876531
-2.86643322,0.83115534,0.13089115,0.49400244,0.00004706,0.01177786,0.05256531,0.00058909,0.39642283
-2.86043022,0.85404970,0.14238799,0.50455989,0.00005087,0.01368587,0.05636828,0.00059597,0.40588218
-2.85442721,0.87954360,0.15511730,0.51580254,0.00005469,0.01579912,0.06019073,0.00060382,0.41742984
-2.84842421,0.90767615,0.16908565,0.52763069,0.00005846,0.01811896,0.06396678,0.00061250,0.43130385
-2.84242121,0.93839857,0.18427074,0.53991106,0.00006210,0.02064238,0.06762820,0.00062187,0.44768043
-2.83641821,0.97156921,0.20061811,0.55248060,0.00006556,0.02336145,0.07110633,0.00063178,0.46666192
-2.83041521,1.00695185,0.21803876,0.56515196,0.00006877,0.02626282,0.07433406,0.00064208,0.48826651
-2.82441221,1.04421760,0.23640761,0.57772042,0.00007167,0.02932734,0.07724795,0.00065266,0.51242043
-2.81840920,1.08295034,0.25556315,0.58997199,0.00007420,0.03252996,0.07979027,0.00066344,0.53895294
-2.81240620,1.12265549,0.27530834,0.60169223,0.00007631,0.03583965,0.08191098,0.00067439,0.56759482
-2.80640320,1.16277199,0.29541280,0.61267526,0.00007797,0.03921968,0.08356943,0.00068554,0.59798027
-2.80040020,1.20268698,0.31561645,0.62273254,0.00007914,0.04262809,0.08473585,0.00069699,0.62965276
-2.79439720,1.24175271,0.33563449,0.63170089,0.00007981,0.04601840,0.08539244,0.00070889,0.66207459
-2.78839420,1.27930483,0.35516360,0.63944919,0.00007997,0.04934053,0.08553396,0.00072148,0.69463994
-2.78239120,1.31468169,0.37388932,0.64588359,0.00007963,0.05254198,0.08516796,0.00073507,0.72669132
-2.77638819,1.34724351,0.39149423,0.65095064,0.00007881,0.05556913,0.08431443,0.00075001,0.75753858
-2.77038519,1.37639096,0.40766676,0.65463840,0.00007754,0.05836878,0.08300503,0.00076670,0.78647995
-2.76438219,1.40158214,0.42211024,0.65697526,0.00007586,0.06088964,0.08128179,0.00078556,0.81282430
-2.75837919,1.42234747,0.43455187,0.65802660,0.00007381,0.06308392,0.07919552,0.00080703,0.83591365
-2.75237619,1.43830188,0.44475115,0.65788956,0.00007145,0.06490886,0.07680381,0.00083149,0.85514503
-2.74637319,1.44915365,0.45250745,0.65668599,0.00006884,0.06632814,0.07416883,0.00085929,0.86999068
-2.74037019,1.45470983,0.45766647,0.65455420,0.00006605,0.06731310,0.07135504,0.00089070,0.88001581
-2.73436718,1.45487801,0.46012503,0.65163982,0.00006313,0.06784369,0.06842682,0.00092588,0.88489299
-2.72836418,1.44966439,0.45983432,0.64808639,0.00006015,0.06790924,0.06544625,0.00096487,0.88441269
-2.72236118,1.43916850,0.45680112,0.64402613,0.00005715,0.06750876,0.06247101,0.00100753,0.87848938
-2.71635818,1.42357486,0.45108716,0.63957148,0.00005420,0.06665102,0.05955261,0.00105359,0.86716309
-2.71035518,1.40314212,0.44280663,0.63480791,0.00005134,0.06535420,0.05673495,0.00110259,0.85059631
-2.70435218,1.37819039,0.43212183,0.62978830,0.00004860,0.06364530,0.05405329,0.00115390,0.82906657
-2.69834917,1.34908734,0.41923733,0.62452938,0.00004601,0.06155914,0.05153357,0.00120674,0.80295504
-2.69234617,1.31623391,0.40439293,0.61901034,0.00004359,0.05913726,0.04919228,0.00126016,0.77273177
-2.68634317,1.28005035,0.38785562,0.61317366,0.00004134,0.05642643,0.04703665,0.00131310,0.73893842
-2.68034017,1.24096318,0.36991104,0.60692822,0.00003929,0.05347724,0.04506529,0.00136441,0.70216920
-2.67433717,1.19939377,0.35085480,0.60015450,0.00003740,0.05034247,0.04326908,0.00141286,0.66305100
-2.66833417,1.15574886,0.33098398,0.59271143,0.00003569,0.04707553,0.04163243,0.00145722,0.62222361
-2.66233117,1.11041333,0.31058926,0.58444478,0.00003412,0.04372899,0.04013462,0.00149629,0.58032076
-2.65632816,1.06374539,0.28994780,0.57519634,0.00003269,0.04035318,0.03875135,0.00152891,0.53795285
-2.65032516,1.01607412,0.26931727,0.56481350,0.00003136,0.03699501,0.03745625,0.00155406,0.49569187
-2.64432216,0.96769906,0.24893106,0.55315880,0.00003012,0.03369703,0.03622238,0.00157086,0.45405893
-2.63831916,0.91889170,0.22899481,0.54011869,0.00002894,0.03049661,0.03502361,0.00157860,0.41351486
-2.63231616,0.86989836,0.20968426,0.52561121,0.00002780,0.02742550,0.03383586,0.00157680,0.37445370
-2.62631316,0.82094389,0.19114434,0.50959214,0.00002668,0.02450956,0.03263808,0.00156517,0.33719925
-2.62031016,0.77223591,0.17348941,0.49205925,0.00002556,0.02176869,0.03141306,0.00154370,0.30200443
-2.61430715,0.72396891,0.15680443,0.47305458,0.00002444,0.01921704,0.03014788,0.00151259,0.26905312
-2.60830415,0.67632798,0.14114703,0.45266449,0.00002329,0.01686330,0.02883422,0.00147226,0.23846406
-2.60230115,0.62949165,0.12655007,0.43101769,0.00002213,0.01471122,0.02746835,0.00142336,0.21029647
-2.59629815,0.58363376,0.11302466,0.40828137,0.00002093,0.01276018,0.02605091,0.00136671,0.18455682
-2.59029515,0.53892424,0.10056334,0.38465560,0.00001971,0.01100580,0.02458654,0.00130329,0.16120644
-2.58429215,0.49552865,0.08914335,0.36036645,0.00001848,0.00944062,0.02308327,0.00123420,0.14016931
-2.57828914,0.45360683,0.07872976,0.33565815,0.00001723,0.00805480,0.02155196,0.00116063,0.12133997
-2.57228614,0.41331055,0.06927837,0.31078478,0.00001597,0.00683669,0.02000546,0.00108380,0.10459095
-2.56628314,0.37478069,0.06073838,0.28600186,0.00001472,0.00577350,0.01845796,0.00100493,0.08977968
-2.56028014,0.33814400,0.05305464,0.26155828,0.00001348,0.00485177,0.01692421,0.00092521,0.07675464
-2.55427714,0.30350988,0.04616961,0.23768886,0.00001228,0.00405782,0.01541885,0.00084579,0.06536057
-2.54827414,0.27096742,0.04002489,0.21460805,0.00001110,0.00337818,0.01395582,0.00076769,0.05544288
-2.54227114,0.24058288,0.03456251,0.19250460,0.00000998,0.00279984,0.01254784,0.00069184,0.04685112
-2.53626813,0.21239791,0.02972583,0.17153784,0.00000891,0.00231048,0.01120603,0.00061905,0.03944159
-2.53026513,0.18642855,0.02546020,0.15183512,0.00000790,0.00189865,0.00993961,0.00054996,0.03307921
-2.52426213,0.16266509,0.02171348,0.13349085,0.00000696,0.00155386,0.00875575,0.00048509,0.02763874
-2.51825913,0.14107285,0.01843626,0.11656663,0.00000608,0.00126663,0.00765949,0.00042481,0.02300540
-2.51225613,0.12159376,0.01558208,0.10109272,0.00000528,0.00102846,0.00665380,0.00036937,0.01907506
-2.50625313,0.10414862,0.01310747,0.08707037,0.00000456,0.00083188,0.00573965,0.00031885,0.01575413
-2.50025013,0.08863996,0.01097195,0.07447486,0.00000390,0.00067032,0.00491627,0.00027328,0.01295907
-2.49424712,0.07495533,0.00913801,0.06325923,0.00000332,0.00053809,0.00418126,0.00023254,0.01061590
-2.48824412,0.06297076,0.00757103,0.05335813,0.00000280,0.00043032,0.00353096,0.00019645,0.00865942
-2.48224112,0.05255431,0.00623917,0.04469192,0.00000235,0.00034282,0.00296063,0.00016478,0.00703252
-2.47623812,0.04356958,0.00511334,0.03717059,0.00000196,0.00027206,0.00246476,0.00013722,0.00568539
-2.47023512,0.03587891,0.00416704,0.03069754,0.00000162,0.00021506,0.00203732,0.00011345,0.00457479
-2.46423212,0.02934633,0.00337628,0.02517295,0.00000133,0.00016932,0.00167199,0.00009312,0.00366335
-2.45822911,0.02384004,0.00271946,0.02049672,0.00000108,0.00013276,0.00136237,0.00007589,0.00291886
-2.45222611,0.01923449,0.00217726,0.01657100,0.00000087,0.00010365,0.00110215,0.00006140,0.00231371
-2.44622311,0.01541201,0.00173250,0.01330217,0.00000070,0.00008057,0.00088526,0.00004932,0.00182432
-2.44022011,0.01226390,0.00137002,0.01060233,0.00000056,0.00006235,0.00070597,0.00003934,0.00143063
-2.43421711,0.00969118,0.00107655,0.00839038,0.00000044,0.00004803,0.00055897,0.00003115,0.00111565
-2.42821411,0.00760490,0.00084055,0.00659268,0.00000035,0.00003682,0.00043942,0.00002449,0.00086505
-2.42221111,0.00592615,0.00065204,0.00514330,0.00000027,0.00002810,0.00034300,0.00001912,0.00066684
-2.41620810,0.00458577,0.00050251,0.00398404,0.00000021,0.00002134,0.00026586,0.00001482,0.00051100
-2.41020510,0.00352386,0.00038473,0.00306419,0.00000016,0.00001613,0.00020466,0.00001141,0.00038923
-2.40420210,0.00268914,0.00029263,0.00234013,0.00000012,0.00001215,0.00015653,0.00000874,0.00029469
-2.39819910,0.00203822,0.00022112,0.00177476,0.00000009,0.00000914,0.00011903,0.00000665,0.00022176
-2.39219610,0.00153478,0.00016603,0.00133691,0.00000007,0.00000688,0.00009012,0.00000505,0.00016591
-2.38619310,0.00114878,0.00012393,0.00100072,0.00000005,0.00000523,0.00006812,0.00000383,0.00012345
-2.38019010,0.00085566,0.00009203,0.00074497,0.00000004,0.00000406,0.00005170,0.00000294,0.00009145
-2.37418709,0.00063563,0.00006810,0.00055248,0.00000003,0.00000329,0.00003979,0.00000230,0.00006758
-2.36818409,0.00047296,0.00005040,0.00040953,0.00000002,0.00000286,0.00003162,0.00000189,0.00005002
-2.36218109,0.00035542,0.00003755,0.00030538,0.00000002,0.00000277,0.00002664,0.00000166,0.00003736
-2.35617809,0.00027377,0.00002850,0.00023180,0.00000001,0.00000301,0.00002455,0.00000163,0.00002857
-2.35017509,0.00022132,0.00002250,0.00018272,0.00000001,0.00000362,0.00002529,0.00000179,0.00002288
-2.34417209,0.00019365,0.00001903,0.00015392,0.00000001,0.00000467,0.00002902,0.00000216,0.00001979
-2.33816908,0.00018839,0.00001775,0.00014283,0.00000000,0.00000629,0.00003619,0.00000278,0.00001901
-2.33216608,0.00020506,0.00001856,0.00014840,0.00000000,0.00000863,0.00004753,0.00000373,0.00002047
-2.32616308,0.00024509,0.00002149,0.00017097,0.00000000,0.00001193,0.00006416,0.00000509,0.00002427
-2.32016008,0.00031185,0.00002679,0.00021236,0.00000000,0.00001648,0.00008758,0.00000699,0.00003072
-2.31415708,0.00041085,0.00003489,0.00027589,0.00000000,0.00002270,0.00011984,0.00000960,0.00004037
-2.30815408,0.00054997,0.00004641,0.00036654,0.00000000,0.00003108,0.00016359,0.00001312,0.00005396
-2.30215108,0.00073981,0.00006222,0.00049114,0.00000000,0.00004229,0.00022226,0.00001784,0.00007253
-2.29614807,0.00099417,0.00008348,0.00065870,0.00000000,0.00005716,0.00030018,0.00002410,0.00009744
-2.29014507,0.00133052,0.00011163,0.00088067,0.00000000,0.00007672,0.00040273,0.00003234,0.00013038
-2.28414207,0.00177061,0.00014849,0.00117139,0.00000000,0.00010225,0.00053661,0.00004310,0.00017350
-2.27813907,0.00234117,0.00019630,0.00154847,0.00000000,0.00013529,0.00070996,0.00005702,0.00022940
-2.27213607,0.00307453,0.00025776,0.00203327,0.00000000,0.00017773,0.00093263,0.00007491,0.00030126
-2.26613307,0.00400939,0.00033612,0.00265135,0.00000000,0.00023181,0.00121640,0.00009770,0.00039287
-2.26013007,0.00519144,0.00043521,0.00343291,0.00000000,0.00030019,0.00157513,0.00012651,0.00050871
-2.25412706,0.00667404,0.00055950,0.00441322,0.00000000,0.00038593,0.00202503,0.00016265,0.00065402
-2.24812406,0.00851864,0.00071414,0.00563290,0.00000000,0.00049261,0.00258476,0.00020761,0.00083482
-2.24212106,0.01079510,0.00090499,0.00713813,0.00000000,0.00062427,0.00327550,0.00026309,0.00105797
-2.23611806,0.01358177,0.00113863,0.00898071,0.00000000,0.00078543,0.00412104,0.00033100,0.00133117
-2.23011506,0.01696516,0.00142230,0.01121781,0.00000000,0.00098110,0.00514761,0.00041345,0.00166292
-2.22411206,0.02103928,0.00176391,0.01391159,0.00000000,0.00121672,0.00638373,0.00051274,0.00206249
-2.21810905,0.02590448,0.00217187,0.01712835,0.00000000,0.00149811,0.00785983,0.00063130,0.00253976
-2.21210605,0.03166578,0.00265502,0.02093748,0.00000000,0.00183133,0.00960777,0.00077169,0.00310510
-2.20610305,0.03843059,0.00322237,0.02540994,0.00000000,0.00222261,0.01166008,0.00093653,0.00376919
-2.20010005,0.04630582,0.00388293,0.03061630,0.00000000,0.00267814,0.01404916,0.00112842,0.00454265
-2.19409705,0.05539447,0.00464539,0.03662452,0.00000000,0.00320391,0.01680619,0.00134987,0.00543584
-2.18809405,0.06579151,0.00551778,0.04349720,0.00000000,0.00380541,0.01995989,0.00160317,0.00645839
-2.18209105,0.07757942,0.00650713,0.05128859,0.00000000,0.00448746,0.02353516,0.00189034,0.00761887
-2.17608804,0.09082330,0.00761901,0.06004133,0.00000000,0.00525387,0.02755155,0.00221293,0.00892427
-2.17008504,0.10556573,0.00885718,0.06978307,0.00000000,0.00610715,0.03202175,0.00257197,0.01037962
-2.16408204,0.12182171,0.01022316,0.08052304,0.00000000,0.00704825,0.03694997,0.00296781,0.01198752
-2.15807904,0.13957381,0.01171579,0.09224878,0.00000000,0.00807628,0.04233049,0.00339997,0.01374777
-2.15207604,0.15876779,0.01333097,0.10492324,0.00000000,0.00918822,0.04814626,0.00386708,0.01565701
-2.14607304,0.17930905,0.01506130,0.11848229,0.00000000,0.01037880,0.05436785,0.00436679,0.01770851
-2.14007004,0.20106016,0.01689600,0.13283306,0.00000000,0.01164029,0.06095259,0.00489567,0.01989209
-2.13406703,0.22383968,0.01882075,0.14785304,0.00000000,0.01296249,0.06784418,0.00544918,0.02219413
-2.12806403,0.24742262,0.02081786,0.16339025,0.00000001,0.01433276,0.07497281,0.00602173,0.02459785
-2.12206103,0.27154261,0.02286642,0.17926454,0.00000001,0.01573616,0.08225569,0.00660666,0.02708370
-2.11605803,0.29589594,0.02494279,0.19527015,0.00000002,0.01715571,0.08959824,0.00719637,0.02963008
-2.11005503,0.32014748,0.02702107,0.21117946,0.00000002,0.01857271,0.09689579,0.00778244,0.03221410
-2.10405203,0.34393847,0.02907388,0.22674790,0.00000003,0.01996728,0.10403582,0.00835584,0.03481271
-2.09804902,0.36689585,0.03107319,0.24172006,0.00000005,0.02131887,0.11090073,0.00890710,0.03740388
-2.09204602,0.38864306,0.03299133,0.25583657,0.00000007,0.02260691,0.11737098,0.00942660,0.03996797
-2.08604302,0.40881176,0.03480203,0.26884174,0.00000010,0.02381156,0.12332856,0.00990485,0.04248919
-2.08004002,0.42705421,0.03648152,0.28049159,0.00000015,0.02491436,0.12866059,0.01033275,0.04495707
-2.07403702,0.44305563,0.03800970,0.29056194,0.00000021,0.02589904,0.13326303,0.01070192,0.04736791
-2.06803402,0.45654616,0.03937113,0.29885625,0.00000029,0.02675218,0.13704416,0.01100492,0.04972609
-2.06203102,0.46731183,0.04055608,0.30521288,0.00000041,0.02746387,0.13992785,0.01123560,0.05204524
-2.05602801,0.47520402,0.04156131,0.30951147,0.00000056,0.02802825,0.14185635,0.01138921,0.05434914
-2.05002501,0.48014703,0.04239075,0.31167814,0.00000077,0.02844395,0.14279257,0.01146269,0.05667226
-2.04402201,0.48214337,0.04305590,0.31168924,0.00000105,0.02871435,0.14272169,0.01145469,0.05905997
-2.03801901,0.48127650,0.04357609,0.30957365,0.00000141,0.02884774,0.14165197,0.01136573,0.06156829
-2.03201601,0.47771099,0.04397837,0.30541340,0.00000190,0.02885725,0.13961489,0.01119812,0.06426323
-2.02601301,0.47168993,0.04429723,0.29934266,0.00000253,0.02876067,0.13666449,0.01095594,0.06721964
-2.02001001,0.46352992,0.04457403,0.29154526,0.00000334,0.02858008,0.13287598,0.01064492,0.07051966
-2.01400700,0.45361374,0.04485623,0.28225077,0.00000439,0.02834134,0.12834369,0.01027225,0.07425072
-2.00800400,0.44238113,0.04519645,0.27172944,0.00000573,0.02807346,0.12317852,0.00984640,0.07850323
-2.00200100,0.43031806,0.04565131,0.26028621,0.00000742,0.02780789,0.11750493,0.00937682,0.08336801
-1.99599800,0.41794492,0.04628022,0.24825410,0.00000953,0.02757771,0.11145769,0.00887373,0.08893352
-1.98999500,0.40580423,0.04714407,0.23598716,0.00001217,0.02741680,0.10517840,0.00834778,0.09528296
-1.98399200,0.39444825,0.04830396,0.22385341,0.00001543,0.02735903,0.09881212,0.00780983,0.10249155
-1.97798899,0.38442687,0.04981985,0.21222779,0.00001943,0.02743745,0.09250402,0.00727063,0.11062374
-1.97198599,0.37627626,0.05174937,0.20148554,0.00002428,0.02768350,0.08639627,0.00674060,0.11973080
-1.96598299,0.37050850,0.05414664,0.19199588,0.00003014,0.02812639,0.08062524,0.00622964,0.12984867
-1.95997999,0.36760228,0.05706127,0.18411629,0.00003716,0.02879239,0.07531903,0.00574687,0.14099626
-1.95397699,0.36799498,0.06053739,0.17818726,0.00004549,0.02970440,0.07059536,0.00530058,0.15317409
-1.94797399,0.37207592,0.06461290,0.17452761,0.00005530,0.03088150,0.06655985,0.00489803,0.16636357
-1.94197099,0.38018085,0.06931875,0.17343023,0.00006678,0.03233861,0.06330461,0.00454542,0.18052668
-1.93596798,0.39258753,0.07467840,0.17515817,0.00008009,0.03408623,0.06090715,0.00424784,0.19560617
-1.92996498,0.40951229,0.08070736,0.17994112,0.00009540,0.03613031,0.05942960,0.00400925,0.21152626
-1.92396198,0.43110743,0.08741279,0.18797210,0.00011289,0.03847211,0.05891810,0.00383246,0.22819374
-1.91795898,0.45745930,0.09479329,0.19940439,0.00013269,0.04110817,0.05940236,0.00371921,0.24549948
-1.91195598,0.48858711,0.10283866,0.21434867,0.00015495,0.04403036,0.06089543,0.00367013,0.26332022
-1.90595298,0.52444229,0.11152986,0.23287058,0.00017977,0.04722587,0.06339353,0.00368487,0.28152070
-1.89994997,0.56490863,0.12083905,0.25498850,0.00020723,0.05067741,0.06687608,0.00376210,0.29995593
-1.89394697,0.60980311,0.13072971,0.28067207,0.00023738,0.05436333,0.07130581,0.00389959,0.31847363
-1.88794397,0.65887765,0.14115701,0.30984126,0.00027023,0.05825786,0.07662912,0.00409428,0.33691682
-1.88194097,0.71182199,0.15206826,0.34236643,0.00030574,0.06233147,0.08277659,0.00434235,0.35512647
-1.87593797,0.76826773,0.16340362,0.37806934,0.00034385,0.06655118,0.08966379,0.00463929,0.37294416
-1.86993497,0.82779371,0.17509697,0.41672540,0.00038445,0.07088112,0.09719243,0.00497999,0.39021481
-1.86393197,0.88993280,0.18707698,0.45806709,0.00042738,0.07528304,0.10525180,0.00535883,0.40678939
-1.85792896,0.95418000,0.19926839,0.50178857,0.00047245,0.07971699,0.11372057,0.00576979,0.42252750
-1.85192596,1.02000183,0.21159339,0.54755148,0.00051944,0.08414205,0.12246906,0.00620654,0.43729997
-1.84592296,1.08684655,0.22397315,0.59499160,0.00056809,0.08851713,0.13136171,0.00666256,0.45099119
-1.83991996,1.15415501,0.23632927,0.64372613,0.00061813,0.09280181,0.14025994,0.00713128,0.46350127
-1.83391696,1.22137155,0.24858528,0.69336135,0.00066927,0.09695715,0.14902521,0.00760616,0.47474785
-1.82791396,1.28795446,0.26066791,0.74350006,0.00072120,0.10094652,0.15752211,0.00808086,0.48466756
-1.82191096,1.35338536,0.27250809,0.79374854,0.00077360,0.10473629,0.16562160,0.00854930,0.49321683
-1.81590795,1.41717698,0.28404168,0.84372257,0.00082616,0.10829645,0.17320392,0.00900580,0.50037232
-1.80990495,1.47887881,0.29520971,0.89305210,0.00087856,0.11160105,0.18016139,0.00944517,0.50613048
-1.80390195,1.53808035,0.30595830,0.94138440,0.00093050,0.11462849,0.18640072,0.00986274,0.51050653
-1.79789895,1.59441163,0.31623797,0.98838541,0.00098166,0.11736153,0.19184480,0.01025444,0.51353270
-1.79189595,1.64754114,0.32600266,1.03373953,0.00103174,0.11978718,0.19643398,0.01061681,0.51525580
-1.78589295,1.69717126,0.33520832,1.07714766,0.00108042,0.12189634,0.20012663,0.01094698,0.51573416
-1.77988994,1.74303183,0.34381132,1.11832419,0.00112739,0.12368325,0.20289904,0.01124268,0.51503417
-1.77388694,1.78487234,0.35176671,1.15699306,0.00117234,0.12514485,0.20474474,0.01150214,0.51322652
-1.76788394,1.82245365,0.35902657,1.19288365,0.00121495,0.12628004,0.20567318,0.01172409,0.51038238
-1.76188094,1.85554017,0.36553865,1.22572708,0.00125487,0.12708888,0.20570799,0.01190762,0.50656974
-1.75587794,1.88389338,0.37124539,1.25525347,0.00129175,0.12757193,0.20488481,0.01205219,0.50185016
-1.74987494,1.90726759,0.37608351,1.28119088,0.00132525,0.12772954,0.20324895,0.01215749,0.49627616
-1.74387194,1.92540873,0.37998437,1.30326632,0.00135501,0.12756148,0.20085300,0.01222342,0.48988945
-1.73786893,1.93805666,0.38287505,1.32120914,0.00138067,0.12706666,0.19775442,0.01225005,0.48272010
-1.73186593,1.94495130,0.38468032,1.33475710,0.00140190,0.12624314,0.19401344,0.01223757,0.47478681
-1.72586293,1.94584250,0.38532525,1.34366487,0.00141838,0.12508837,0.18969113,0.01218634,0.46609825
-1.71985993,1.94050333,0.38473861,1.34771469,0.00142987,0.12359969,0.18484801,0.01209687,0.45665538
-1.71385693,1.92874607,0.38285668,1.34672875,0.00143615,0.12177502,0.17954296,0.01196989,0.44645466
-1.70785393,1.91043998,0.37962738,1.34058255,0.00143709,0.11961377,0.17383257,0.01180640,0.43549194
-1.70185093,1.88552964,0.37501438,1.32921827,0.00143267,0.11711778,0.16777101,0.01160776,0.42376672
-1.69584792,1.85405265,0.36900107,1.31265743,0.00142296,0.11429232,0.16141005,0.01137574,0.41128655
-1.68984492,1.81615527,0.36159390,1.29101170,0.00140816,0.11114708,0.15479954,0.01111260,0.39807123
-1.68384192,1.77210488,0.35282506,1.26449113,0.00138860,0.10769694,0.14798795,0.01082116,0.38415651
-1.67783892,1.72229794,0.34275415,1.23340889,0.00136472,0.10396265,0.14102296,0.01050481,0.36959706
-1.67183592,1.66726286,0.33146875,1.19818202,0.00133711,0.09997120,0.13395212,0.01016756,0.35446837
-1.66583292,1.60765701,0.31908379,1.15932783,0.00130646,0.09575587,0.12682327,0.00981402,0.33886761
-1.65982991,1.54425775,0.30573967,1.11745579,0.00127358,0.09135604,0.11968488,0.00944929,0.32291321
-1.65382691,1.47794767,0.29159921,1.07325509,0.00123935,0.08681663,0.11258602,0.00907897,0.30674320
-1.64782391,1.40969449,0.27684360,1.02747830,0.00120472,0.08218722,0.10557620,0.00870896,0.29051242
-1.64182091,1.34052640,0.26166747,0.98092175,0.00117064,0.07752102,0.09870484,0.00834537,0.27438869
-1.63581791,1.27150406,0.24627329,0.93440342,0.00113807,0.07287346,0.09202053,0.00799433,0.25854814
-1.62981491,1.20369039,0.23086549,0.88873937,0.00110794,0.06830084,0.08557012,0.00766183,0.24316999
-1.62381191,1.13811957,0.21564448,0.84471968,0.00108109,0.06385869,0.07939761,0.00735348,0.22843101
-1.61780890,1.07576662,0.20080080,0.80308500,0.00105825,0.05960035,0.07354311,0.00707440,0.21449990
-1.61180590,1.01751889,0.18650981,0.76450462,0.00104001,0.05557543,0.06804161,0.00682897,0.20153193
-1.60580290,0.96415067,0.17292702,0.72955707,0.00102681,0.05182851,0.06292205,0.00662073,0.18966405
-1.59979990,0.91630189,0.16018430,0.69871394,0.00101890,0.04839797,0.05820641,0.00645222,0.17901064
-1.59379690,0.87446162,0.14838700,0.67232751,0.00101631,0.04531511,0.05390908,0.00632490,0.16966010
