energy_ev,total_up,In_p_up,In_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.85592796,1.54157975,0.07522006,0.00180537,0.26770457,0.87455940,0.07651636,0.27872352
-5.84992496,1.60138779,0.08457832,0.00199472,0.28472654,0.89350926,0.07466356,0.27701932
-5.84392196,1.66261922,0.09458411,0.00219631,0.30250179,0.91188885,0.07243841,0.27437196
-5.83791896,1.72519702,0.10517716,0.00240889,0.32093430,0.92981481,0.06987912,0.27087922
-5.83191596,1.78894593,0.11627608,0.00263079,0.33989442,0.94738646,0.06703092,0.26665209
-5.82591296,1.85356868,0.12777821,0.00285989,0.35921657,0.96466956,0.06394415,0.26180877
-5.81990995,1.91862813,0.13956025,0.00309365,0.37869861,0.98168219,0.06067230,0.25646882
-5.81390695,1.98353685,0.15147972,0.00332913,0.39810300,0.99838362,0.05727007,0.25074773
-5.80790395,2.04755545,0.16337734,0.00356302,0.41716002,1.01466698,0.05379149,0.24475215
-5.80190095,2.10980018,0.17508022,0.00379174,0.43557295,1.03035626,0.05028824,0.23857607
-5.79589795,2.16926019,0.18640582,0.00401151,0.45302518,1.04520796,0.04680822,0.23229802
-5.78989495,2.22482364,0.19716665,0.00421844,0.46918898,1.05891739,0.04339436,0.22597944
-5.78389195,2.27531203,0.20717535,0.00440864,0.48373566,1.07112923,0.04008375,0.21966425
-5.77788894,2.31952081,0.21625023,0.00457837,0.49634654,1.08145192,0.03690709,0.21337939
-5.77188594,2.35626455,0.22422079,0.00472411,0.50672437,1.08947504,0.03388848,0.20713653
-5.76588294,2.38442426,0.23093311,0.00484273,0.51460458,1.09478856,0.03104542,0.20093437
-5.75987994,2.40299435,0.23625490,0.00493157,0.51976568,1.09700312,0.02838911,0.19476169
-5.75387694,2.41112679,0.24007992,0.00498854,0.52203851,1.09576993,0.02592502,0.18860064
-5.74787394,2.40817013,0.24233149,0.00501220,0.52131357,1.09079936,0.02365349,0.18243016
-5.74187094,2.39370118,0.24296519,0.00500183,0.51754622,1.08187708,0.02157054,0.17622935
-5.73586793,2.36754791,0.24197026,0.00495742,0.51075939,1.06887698,0.01966875,0.16998038
-5.72986493,2.32980224,0.23936999,0.00487974,0.50104370,1.05177013,0.01793807,0.16367102
-5.72386193,2.28082220,0.23522081,0.00477026,0.48855485,1.03062939,0.01636669,0.15729653
-5.71785893,2.22122356,0.22961034,0.00463111,0.47350864,1.00562961,0.01494181,0.15086080
-5.71185593,2.15186142,0.22265434,0.00446504,0.45617364,0.97704340,0.01365032,0.14437686
-5.70585293,2.07380289,0.21449287,0.00427530,0.43686204,0.94523290,0.01247941,0.13786673
-5.69984992,1.98829255,0.20528570,0.00406555,0.41591917,0.91063809,0.01141704,0.13136057
-5.69384692,1.89671240,0.19520732,0.00383973,0.39371202,0.87376239,0.01045228,0.12489543
-5.68784392,1.80053844,0.18444166,0.00360196,0.37061758,0.83515635,0.00957558,0.11851360
-5.68184092,1.70129612,0.17317689,0.00335639,0.34701130,0.79540032,0.00877894,0.11226072
-5.67583792,1.60051659,0.16160039,0.00310711,0.32325638,0.75508705,0.00805591,0.10618381
-5.66983492,1.49969574,0.14989413,0.00285802,0.29969410,0.71480499,0.00740166,0.10032944
-5.66383192,1.40025763,0.13823069,0.00261279,0.27663579,0.67512301,0.00681282,0.09474195
-5.65782891,1.30352358,0.12676989,0.00237470,0.25435648,0.63657720,0.00628743,0.08946206
-5.65182591,1.21068773,0.11565630,0.00214666,0.23309048,0.59966009,0.00582481,0.08452577
-5.64582291,1.12279962,0.10501745,0.00193113,0.21302887,0.56481262,0.00542533,0.07996367
-5.63981991,1.04075372,0.09496293,0.00173012,0.19431888,0.53241889,0.00509033,0.07580065
-5.63381691,0.96528559,0.08558421,0.00154515,0.17706493,0.50280357,0.00482194,0.07205598
-5.62781391,0.89697405,0.07695503,0.00137730,0.16133117,0.47623183,0.00462289,0.06874372
-5.62181091,0.83624842,0.06913250,0.00122722,0.14714516,0.45291134,0.00449643,0.06587342
-5.61580790,0.78339974,0.06215848,0.00109515,0.13450246,0.43299598,0.00444617,0.06345095
-5.60980490,0.73859473,0.05606134,0.00098100,0.12337169,0.41659063,0.00447597,0.06147952
-5.60380190,0.70189136,0.05085778,0.00088434,0.11369992,0.40375674,0.00458982,0.05996064
-5.59779890,0.67325486,0.04655473,0.00080449,0.10541793,0.39451802,0.00479171,0.05889500
-5.59179590,0.65257310,0.04315113,0.00074057,0.09844511,0.38886582,0.00508555,0.05828324
-5.58579290,0.63967042,0.04063943,0.00069153,0.09269398,0.38676391,0.00547500,0.05812652
-5.57978989,0.63431943,0.03900693,0.00065620,0.08807393,0.38815228,0.00596334,0.05842671
-5.57378689,0.63625007,0.03823666,0.00063331,0.08449428,0.39294978,0.00655335,0.05918646
-5.56778389,0.64515590,0.03830795,0.00062158,0.08186653,0.40105556,0.00724710,0.06040882
-5.56178089,0.66069757,0.03919665,0.00061969,0.08010585,0.41234925,0.00804579,0.06209669
-5.55577789,0.68250360,0.04087496,0.00062631,0.07913189,0.42669004,0.00894953,0.06425193
-5.54977489,0.71016908,0.04331101,0.00064015,0.07886889,0.44391489,0.00995717,0.06687432
-5.54377189,0.74325257,0.04646818,0.00065998,0.07924542,0.46383606,0.01106610,0.06996036
-5.53776888,0.78127209,0.05030434,0.00068458,0.08019368,0.48623839,0.01227202,0.07350201
-5.53176588,0.82370087,0.05477092,0.00071280,0.08164861,0.51087669,0.01356883,0.07748544
-5.52576288,0.86996358,0.05981221,0.00074357,0.08354692,0.53747354,0.01494843,0.08188989
-5.51975988,0.91943388,0.06536462,0.00077585,0.08582624,0.56571804,0.01640070,0.08668667
-5.51375688,0.97143397,0.07135628,0.00080871,0.08842439,0.59526574,0.01791340,0.09183852
-5.50775388,1.02523671,0.07770698,0.00084126,0.09127898,0.62574013,0.01947225,0.09729923
-5.50175088,1.08007086,0.08432841,0.00087270,0.09432739,0.65673595,0.02106101,0.10301367
-5.49574787,1.13512965,0.09112487,0.00090230,0.09750712,0.68782439,0.02266167,0.10891831
-5.48974487,1.18958292,0.09799446,0.00092942,0.10075663,0.71856036,0.02425477,0.11494217
-5.48374187,1.24259263,0.10483065,0.00095352,0.10401658,0.74849170,0.02581968,0.12100820
-5.47773887,1.29333152,0.11152433,0.00097413,0.10723146,0.77717017,0.02733513,0.12703525
-5.47173587,1.34100444,0.11796614,0.00099090,0.11035161,0.80416397,0.02877965,0.13294026
-5.46573287,1.38487155,0.12404916,0.00100359,0.11333547,0.82907142,0.03013217,0.13864095
-5.45972986,1.42427266,0.12967173,0.00101205,0.11615196,0.85153525,0.03137261,0.14405872
-5.45372686,1.45865165,0.13474038,0.00101628,0.11878296,0.87125700,0.03248250,0.14912163
-5.44772386,1.48757983,0.13917263,0.00101638,0.12122568,0.88801079,0.03344561,0.15376750
-5.44172086,1.51077723,0.14289970,0.00101259,0.12349477,0.90165602,0.03424849,0.15794683
-5.43571786,1.52813056,0.14586885,0.00100527,0.12562415,0.91214802,0.03488105,0.16162552
-5.42971486,1.53970685,0.14804532,0.00099489,0.12766829,0.91954632,0.03533693,0.16478717
-5.42371186,1.54576176,0.14941374,0.00098205,0.12970290,0.92401975,0.03561391,0.16743484
-5.41770885,1.54674184,0.14997890,0.00096746,0.13182485,0.92584790,0.03571406,0.16959220
-5.41170585,1.54328005,0.14976596,0.00095190,0.13415138,0.92541871,0.03564383,0.17130388
-5.40570285,1.53618432,0.14881985,0.00093625,0.13681828,0.92322174,0.03541401,0.17263503
-5.39969985,1.52641900,0.14720404,0.00092144,0.13997724,0.91983721,0.03503944,0.17367001
-5.39369685,1.51507946,0.14499865,0.00090843,0.14379226,0.91592080,0.03453868,0.17451017
-5.38769385,1.50336037,0.14229793,0.00089818,0.14843510,0.91218464,0.03393347,0.17527078
-5.38169085,1.49251846,0.13920728,0.00089164,0.15407993,0.90937474,0.03324810,0.17607720
-5.37568784,1.48383086,0.13583977,0.00088969,0.16089728,0.90824578,0.03250866,0.17706037
-5.36968484,1.47855039,0.13231241,0.00089316,0.16904734,0.90953379,0.03174221,0.17835172
-5.36368184,1.47785927,0.12874230,0.00090273,0.17867296,0.91392788,0.03097590,0.18007782
-5.35767884,1.48282299,0.12524271,0.00091899,0.18989245,0.92204201,0.03023612,0.18235484
-5.35167584,1.49434615,0.12191933,0.00094231,0.20279252,0.93438788,0.02954755,0.18528309
-5.34567284,1.51313204,0.11886673,0.00097293,0.21742162,0.95135021,0.02893242,0.18894195
-5.33966983,1.53964785,0.11616533,0.00101084,0.23378399,0.97316541,0.02840972,0.19338534
-5.33366683,1.57409703,0.11387879,0.00105586,0.25183481,0.99990493,0.02799460,0.19863800
-5.32766383,1.61640038,0.11205200,0.00110755,0.27147657,1.03146400,0.02769788,0.20469283
-5.32166083,1.66618717,0.11070987,0.00116529,0.29255714,1.06755678,0.02752575,0.21150943
-5.31565783,1.72279688,0.10985671,0.00122824,0.31486966,1.10771838,0.02747964,0.21901392
-5.30965483,1.78529242,0.10947649,0.00129538,0.33815447,1.15131402,0.02755624,0.22710031
-5.30365183,1.85248455,0.10953369,0.00136551,0.36210311,1.19755553,0.02774781,0.23563317
-5.29764882,1.92296722,0.10997505,0.00143734,0.38636449,1.24552473,0.02804258,0.24445183
-5.29164582,1.99516300,0.11073174,0.00150947,0.41055315,1.29420317,0.02842537,0.25337581
-5.28564282,2.06737691,0.11172229,0.00158046,0.43425929,1.34250729,0.02887835,0.26221137
-5.27963982,2.13785717,0.11285578,0.00164888,0.45706044,1.38932780,0.02938196,0.27075898
-5.27363682,2.20486041,0.11403546,0.00171336,0.47853432,1.43357182,0.02991584,0.27882138
-5.26763382,2.26671887,0.11516248,0.00177265,0.49827238,1.47420615,0.03045992,0.28621186
-5.26163082,2.32190698,0.11613962,0.00182566,0.51589360,1.51029979,0.03099540,0.29276256
-5.25562781,2.36910439,0.11687499,0.00187149,0.53105784,1.54106409,0.03150583,0.29833221
-5.24962481,2.40725274,0.11728531,0.00190952,0.54347828,1.56588842,0.03197793,0.30281316
-5.24362181,2.43560363,0.11729891,0.00193939,0.55293234,1.58437009,0.03240248,0.30613716
-5.23761881,2.45375548,0.11685816,0.00196105,0.55927054,1.59633666,0.03277490,0.30827984
-5.23161581,2.46167737,0.11592132,0.00197477,0.56242287,1.60185974,0.03309569,0.30926339
-5.22561281,2.45971869,0.11446373,0.00198115,0.56240232,1.60125928,0.03337063,0.30915746
-5.21960980,2.44860358,0.11247828,0.00198109,0.55930545,1.59509794,0.03361076,0.30807811
-5.21360680,2.42941034,0.10997524,0.00197578,0.55330969,1.58416558,0.03383209,0.30618479
-5.20760380,2.40353616,0.10698139,0.00196663,0.54466773,1.56945414,0.03405503,0.30367549
-5.20160080,2.37264842,0.10353858,0.00195529,0.53369895,1.55212376,0.03430368,0.30078009
-5.19559780,2.33862431,0.09970173,0.00194353,0.52077835,1.53346144,0.03460477,0.29775231
-5.18959480,2.30348110,0.09553650,0.00193321,0.50632344,1.51483364,0.03498657,0.29486040
-5.18359180,2.26929978,0.09111653,0.00192619,0.49077956,1.49763471,0.03547757,0.29237704
-5.17758879,2.23814498,0.08652065,0.00192428,0.47460436,1.48323310,0.03610509,0.29056876
-5.17158579,2.21198452,0.08182995,0.00192913,0.45825195,1.47291761,0.03689391,0.28968535
-5.16558279,2.19261168,0.07712498,0.00194222,0.44215754,1.46784555,0.03786489,0.28994966
-5.15957979,2.18157342,0.07248306,0.00196472,0.42672297,1.46899524,0.03903370,0.29154819
-5.15357679,2.18010738,0.06797598,0.00199751,0.41230401,1.47712449,0.04040970,0.29462288
-5.14757379,2.18909029,0.06366800,0.00204107,0.39919963,1.49273695,0.04199502,0.29926440
-5.14157079,2.20899981,0.05961420,0.00209551,0.38764382,1.51605768,0.04378393,0.30550729
-5.13556778,2.23989149,0.05585945,0.00216047,0.37780009,1.54701892,0.04576245,0.31332703
-5.12956478,2.28139173,0.05243765,0.00223522,0.36975904,1.58525691,0.04790830,0.32263940
-5.12356178,2.33270708,0.04937155,0.00231858,0.36353868,1.63011975,0.05019123,0.33330188
-5.11755878,2.39264963,0.04667297,0.00240900,0.35908769,1.68068632,0.05257360,0.34511741
-5.11155578,2.45967751,0.04434333,0.00250460,0.35629130,1.73579537,0.05501135,0.35784006
-5.10555278,2.53194882,0.04237461,0.00260321,0.35497941,1.79408395,0.05745520,0.37118261
-5.09954977,2.60738714,0.04075051,0.00270249,0.35493667,1.85403355,0.05985214,0.38482575
-5.09354677,2.68375567,0.03944777,0.00279992,0.35591387,1.91402225,0.06214712,0.39842844
-5.08754377,2.75873753,0.03843774,0.00289297,0.35764037,1.97238094,0.06428478,0.41163922
-5.08154077,2.83001860,0.03768785,0.00297918,0.35983679,2.02745129,0.06621133,0.42410784
-5.07553777,2.89537000,0.03716316,0.00305617,0.36222756,2.07764329,0.06787636,0.43549694
-5.06953477,2.95272679,0.03682784,0.00312185,0.36455280,2.12149012,0.06923453,0.44549327
-5.06353177,3.00025993,0.03664650,0.00317437,0.36657907,2.15769825,0.07024716,0.45381796
-5.05752876,3.03643864,0.03658538,0.00321230,0.36810853,2.18519071,0.07088348,0.46023562
-5.05152576,3.06008104,0.03661333,0.00323459,0.36898627,2.20314223,0.07112166,0.46456175
-5.04552276,3.07039116,0.03670264,0.00324067,0.36910552,2.21100462,0.07094954,0.46666838
-5.03951976,3.06698110,0.03682957,0.00323045,0.36841064,2.20852198,0.07036489,0.46648760
-5.03351676,3.04987801,0.03697468,0.00320432,0.36689780,2.19573501,0.06937540,0.46401300
-5.02751376,3.01951572,0.03712302,0.00316313,0.36461343,2.17297479,0.06799828,0.45929902
-5.02151076,2.97671207,0.03726398,0.00310819,0.36165066,2.14084640,0.06625956,0.45245820
-5.01550775,2.92263307,0.03739106,0.00304119,0.35814382,2.10020354,0.06419302,0.44365659
-5.00950475,2.85874588,0.03750144,0.00296416,0.35426148,2.05211515,0.06183895,0.43310753
-5.00350175,2.78676267,0.03759546,0.00287937,0.35019819,1.99782596,0.05924272,0.42106403
-4.99749875,2.70857813,0.03767596,0.00278929,0.34616549,1.93871244,0.05645316,0.40781025
-4.99149575,2.62620299,0.03774755,0.00269648,0.34238241,1.87623631,0.05352103,0.39365220
-4.98549275,2.54169652,0.03781593,0.00260352,0.33906598,1.81189711,0.05049737,0.37890826
-4.97948974,2.45710031,0.03788714,0.00251289,0.33642208,1.74718602,0.04743197,0.36389969
-4.97348674,2.37437588,0.03796688,0.00242692,0.33463696,1.68354219,0.04437208,0.34894158
-4.96748374,2.29534798,0.03805989,0.00234771,0.33386969,1.62231321,0.04136112,0.33433441
-4.96148074,2.22165536,0.03816945,0.00227707,0.33424593,1.56472064,0.03843773,0.32035659
-4.95547774,2.15471013,0.03829693,0.00221645,0.33585297,1.51183157,0.03563506,0.30725808
-4.94947474,2.09566658,0.03844153,0.00216690,0.33873637,1.46453652,0.03298021,0.29525512
-4.94347174,2.04539973,0.03860010,0.00212906,0.34289807,1.42353403,0.03049405,0.28452640
-4.93746873,2.00449355,0.03876714,0.00210314,0.34829612,1.38932176,0.02819111,0.27521040
-4.93146573,1.97323853,0.03893489,0.00208893,0.35484582,1.36219371,0.02607986,0.26740399
-4.92546273,1.95163780,0.03909354,0.00208580,0.36242228,1.34224323,0.02416304,0.26116228
-4.91945973,1.93942093,0.03923162,0.00209273,0.37086415,1.32937096,0.02243822,0.25649943
-4.91345673,1.93606424,0.03933635,0.00210837,0.37997839,1.32329708,0.02089841,0.25339050
-4.90745373,1.94081658,0.03939416,0.00213110,0.38954590,1.32357708,0.01953286,0.25177397
-4.90145073,1.95272920,0.03939121,0.00215905,0.39932770,1.32962020,0.01832779,0.25155503
-4.89544772,1.97068876,0.03931391,0.00219020,0.40907163,1.34070996,0.01726722,0.25260929
-4.88944472,1.99345217,0.03914949,0.00222244,0.41851909,1.35602597,0.01633374,0.25478689
-4.88344172,2.01968235,0.03888646,0.00225365,0.42741187,1.37466658,0.01550922,0.25791690
-4.87743872,2.04798404,0.03851510,0.00228176,0.43549878,1.39567180,0.01477555,0.26181177
-4.87143572,2.07693884,0.03802779,0.00230482,0.44254182,1.41804604,0.01411517,0.26627192
-4.86543272,2.10513880,0.03741936,0.00232105,0.44832192,1.44078055,0.01351164,0.27109032
-4.85942971,2.13121809,0.03668725,0.00232891,0.45264399,1.46287496,0.01294998,0.27605694
-4.85342671,2.15388223,0.03583167,0.00232715,0.45534122,1.48335801,0.01241703,0.28096308
-4.84742371,2.17193448,0.03485555,0.00231479,0.45627856,1.50130694,0.01190165,0.28560555
-4.84142071,2.18429912,0.03376452,0.00229122,0.45535529,1.51586557,0.01139481,0.28979063
-4.83541771,2.19004141,0.03256669,0.00225612,0.45250675,1.52626069,0.01088965,0.29333769
-4.82941471,2.18838382,0.03127248,0.00220953,0.44770502,1.53181664,0.01038143,0.29608264
-4.82341171,2.17871858,0.02989424,0.00215179,0.44095884,1.53196770,0.00986740,0.29788086
-4.81740870,2.16061625,0.02844598,0.00208353,0.43231254,1.52626825,0.00934668,0.29860984
-4.81140570,2.13383034,0.02694297,0.00200565,0.42184427,1.51440019,0.00882002,0.29817133
-4.80540270,2.09829785,0.02540134,0.00191923,0.40966339,1.49617775,0.00828959,0.29649294
-4.79939970,2.05413587,0.02383774,0.00182554,0.39590733,1.47154928,0.00775877,0.29352928
-4.79339670,2.00163432,0.02226895,0.00172597,0.38073782,1.44059594,0.00723187,0.28926240
-4.78739370,1.94124507,0.02071160,0.00162197,0.36433681,1.40352753,0.00671395,0.28370175
-4.78139070,1.87356764,0.01918182,0.00151501,0.34690197,1.36067513,0.00621057,0.27688338
-4.77538769,1.79933209,0.01769507,0.00140656,0.32864217,1.31248115,0.00572761,0.26886866
-4.76938469,1.71937941,0.01626591,0.00129801,0.30977280,1.25948678,0.00527112,0.25974231
-4.76338169,1.63464000,0.01490792,0.00119065,0.29051133,1.20231731,0.00484720,0.24961003
-4.75737869,1.54611103,0.01363359,0.00108567,0.27107292,1.14166595,0.00446188,0.23859556
-4.75137569,1.45483321,0.01245431,0.00098408,0.25166647,1.07827636,0.00412102,0.22683743
-4.74537269,1.36186769,0.01138037,0.00088677,0.23249104,1.01292490,0.00383032,0.21448548
-4.73936968,1.26827392,0.01042103,0.00079445,0.21373278,0.94640279,0.00359524,0.20169722
-4.73336668,1.17508893,0.00958461,0.00070768,0.19556234,0.87949919,0.00342096,0.18863419
-4.72736368,1.08330886,0.00887852,0.00062683,0.17813296,0.81298542,0.00331241,0.17545840
-4.72136068,0.99387305,0.00830939,0.00055216,0.16157910,0.74760111,0.00327419,0.16232913
-4.71535768,0.90765115,0.00788315,0.00048378,0.14601568,0.68404250,0.00331058,0.14939990
-4.70935468,0.82543365,0.00760508,0.00042168,0.13153789,0.62295337,0.00342543,0.13681603
-4.70335168,0.74792574,0.00747987,0.00036576,0.11822154,0.56491863,0.00362214,0.12471261
-4.69734867,0.67574469,0.00751164,0.00031582,0.10612391,0.51046080,0.00390352,0.11321304
-4.69134567,0.60942049,0.00770395,0.00027163,0.09528502,0.46003917,0.00427169,0.10242816
-4.68534267,0.54939952,0.00805974,0.00023290,0.08572921,0.41405163,0.00472793,0.09245585
-4.67933967,0.49605084,0.00858131,0.00019932,0.07746703,0.37283867,0.00527251,0.08338124
-4.67333667,0.44967468,0.00927029,0.00017057,0.07049733,0.33668937,0.00590455,0.07527728
-4.66733367,0.41051245,0.01012755,0.00014634,0.06480944,0.30584873,0.00662181,0.06820571
-4.66133067,0.37875781,0.01115316,0.00012636,0.06038539,0.28052599,0.00742057,0.06221828
-4.65532766,0.35456805,0.01234642,0.00011035,0.05720213,0.26090327,0.00829548,0.05735817
-4.64932466,0.33807524,0.01370584,0.00009811,0.05523362,0.24714407,0.00923947,0.05366135
-4.64332166,0.32939653,0.01522919,0.00008947,0.05445280,0.23940109,0.01024371,0.05115800
-4.63731866,0.32864304,0.01691370,0.00008432,0.05483332,0.23782285,0.01129762,0.04987369
-4.63131566,0.33592687,0.01875615,0.00008258,0.05635102,0.24255873,0.01238894,0.04983031
-4.62531266,0.35136585,0.02075320,0.00008427,0.05898515,0.25376211,0.01350393,0.05104665
-4.61930965,0.37508570,0.02290163,0.00008944,0.06271919,0.27159124,0.01462753,0.05353867
-4.61330665,0.40721940,0.02519875,0.00009819,0.06754134,0.29620795,0.01574374,0.05731927
-4.60730365,0.44790382,0.02764274,0.00011068,0.07344462,0.32777379,0.01683595,0.06239774
-4.60130065,0.49727344,0.03023306,0.00012713,0.08042652,0.36644403,0.01788735,0.06877871
-4.59529765,0.55545148,0.03297090,0.00014777,0.08848824,0.41235945,0.01888142,0.07646089
-4.58929465,0.62253874,0.03585947,0.00017287,0.09763356,0.46563628,0.01980238,0.08543541
-4.58329165,0.69860040,0.03890438,0.00020273,0.10786717,0.52635476,0.02063570,0.09568408
-4.57728864,0.78365146,0.04211383,0.00023764,0.11919274,0.59454661,0.02136848,0.10717751
-4.57128564,0.87764131,0.04549879,0.00027789,0.13161063,0.67018203,0.02198992,0.11987328
-4.56528264,0.98043816,0.04907298,0.00032375,0.14511530,0.75315693,0.02249161,0.13371428
-4.55927964,1.09181403,0.05285279,0.00037545,0.15969259,0.84328075,0.02286778,0.14862729
-4.55327664,1.21143112,0.05685706,0.00043318,0.17531693,0.94026576,0.02311545,0.16452196
-4.54727364,1.33883027,0.06110672,0.00049706,0.19194868,1.04371832,0.02323446,0.18129026
-4.54127064,1.47342224,0.06562430,0.00056714,0.20953154,1.15313262,0.02322742,0.19880646
-4.53526763,1.61448254,0.07043343,0.00064337,0.22799052,1.26788753,0.02309950,0.21692773
-4.52926463,1.76115024,0.07555819,0.00072560,0.24723024,1.38724683,0.02285819,0.23549539
-4.52326163,1.91243134,0.08102240,0.00081361,0.26713401,1.51036316,0.02251294,0.25433672
-4.51725863,2.06720670,0.08684900,0.00090702,0.28756359,1.63628574,0.02207476,0.27326739
-4.51125563,2.22424479,0.09305928,0.00100538,0.30835984,1.76397197,0.02155574,0.29209441
-4.50525263,2.38221897,0.09967225,0.00110811,0.32934430,1.89230249,0.02096865,0.31061952
-4.49924962,2.53972890,0.10670397,0.00121454,0.35032157,2.02009958,0.02032641,0.32864287
-4.49324662,2.69532555,0.11416696,0.00132390,0.37108271,2.14614819,0.01964171,0.34596690
-4.48724362,2.84753886,0.12206963,0.00143534,0.39140932,2.26921905,0.01892664,0.36240028
-4.48124062,2.99490731,0.13041569,0.00154795,0.41107826,2.38809312,0.01819235,0.37776170
-4.47523762,3.13600815,0.13920371,0.00166078,0.42986692,2.50158636,0.01744884,0.39188353
-4.46923462,3.26948719,0.14842651,0.00177284,0.44755861,2.60857423,0.01670478,0.40461501
-4.46323162,3.39408714,0.15807067,0.00188312,0.46394812,2.70801480,0.01596743,0.41582502
-4.45722861,3.50867318,0.16811598,0.00199064,0.47884698,2.79896974,0.01524268,0.42540431
-4.45122561,3.61225508,0.17853486,0.00209444,0.49208825,2.88062249,0.01453504,0.43326708
-4.44522261,3.70400486,0.18929179,0.00219361,0.50353077,2.95229294,0.01384782,0.43935197
-4.43921961,3.78326946,0.20034278,0.00228730,0.51306244,3.01344827,0.01318325,0.44362231
-4.43321661,3.84957818,0.21163482,0.00237475,0.52060267,3.06370944,0.01254265,0.44606587
-4.42721361,3.90264468,0.22310554,0.00245527,0.52610371,3.10285363,0.01192667,0.44669399
-4.42121061,3.94236378,0.23468293,0.00252829,0.52955094,3.13081231,0.01133543,0.44554018
-4.41520760,3.96880348,0.24628536,0.00259333,0.53096218,3.14766552,0.01076871,0.44265834
-4.40920460,3.98219280,0.25782186,0.00265003,0.53038602,3.15363265,0.01022613,0.43812072
-4.40320160,3.98290626,0.26919277,0.00269813,0.52789936,3.14906028,0.00970724,0.43201554
-4.39719860,3.97144592,0.28029085,0.00273748,0.52360434,3.13440783,0.00921165,0.42444460
-4.39119560,3.94842190,0.29100273,0.00276805,0.51762481,3.11023151,0.00873907,0.41552077
-4.38519260,3.91453239,0.30121097,0.00278990,0.51010256,3.07716759,0.00828936,0.40536555
-4.37918959,3.87054404,0.31079648,0.00280317,0.50119348,3.03591535,0.00786258,0.39410673
-4.37318659,3.81727360,0.31964138,0.00280811,0.49106387,2.98722066,0.00745895,0.38187621
-4.36718359,3.75557136,0.32763224,0.00280502,0.47988695,2.93186052,0.00707889,0.36880796
-4.36118059,3.68630703,0.33466353,0.00279428,0.46783989,2.87062915,0.00672298,0.35503626
-4.35517759,3.61035830,0.34064118,0.00277633,0.45510114,2.80432588,0.00639198,0.34069406
-4.34917459,3.52860217,0.34548622,0.00275163,0.44184836,2.73374515,0.00608682,0.32591166
-4.34317159,3.44190909,0.34913809,0.00272069,0.42825678,2.65966858,0.00580866,0.31081551
-4.33716858,3.35113964,0.35155777,0.00268404,0.41449810,2.58285924,0.00555888,0.29552726
-4.33116558,3.25714334,0.35273033,0.00264224,0.40073968,2.50405774,0.00533918,0.28016299
-4.32516258,3.16075919,0.35266689,0.00259582,0.38714416,2.42398021,0.00515160,0.26483255
-4.31915958,3.06281742,0.35140582,0.00254534,0.37386917,2.34331752,0.00499863,0.24963912
-4.31315658,2.96414172,0.34901316,0.00249134,0.36106735,2.26273574,0.00488327,0.23467888
-4.30715358,2.86555153,0.34558214,0.00243435,0.34888623,2.18287706,0.00480915,0.22004074
