energy_ev,total_up,Bi_p_up,Bi_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-5.56178089,5.00420092,0.12628913,0.00691770,3.10360597,2.67652354,0.06524724,3.69223375
-5.55577789,5.17439078,0.12232663,0.00705286,3.27301045,2.77022628,0.06418229,3.84470127
-5.54977489,5.36696062,0.11999272,0.00723967,3.45405208,2.87477167,0.06337854,4.01143538
-5.54377189,5.57902229,0.11922811,0.00747646,3.64450120,2.98838998,0.06284369,4.19008317
-5.53776888,5.80723112,0.11998320,0.00776066,3.84181933,3.10911011,0.06258110,4.37794208
-5.53176588,6.04786523,0.12222036,0.00808894,4.04320725,3.23481220,0.06258938,4.57202222
-5.52576288,6.29691694,0.12591546,0.00845729,4.24566324,3.36328445,0.06286206,4.76911862
-5.51975988,6.55019423,0.13105863,0.00886112,4.44605049,3.49228272,0.06338725,4.96589160
-5.51375688,6.80342965,0.13765420,0.00929542,4.64117200,3.61959115,0.06414754,5.15895338
-5.50775388,7.05239383,0.14571995,0.00975492,4.82785087,3.74308213,0.06512001,5.34495843
-5.50175088,7.29300970,0.15528547,0.01023420,5.00301364,3.86077364,0.06627645,5.52069460
-5.49574787,7.52146378,0.16638981,0.01072789,5.16377352,3.97088200,0.06758380,5.68317212
-5.48974487,7.73431012,0.17907827,0.01123077,5.30751069,4.07186819,0.06900485,5.82970709
-5.48374187,7.92856287,0.19339859,0.01173794,5.43194630,4.16247582,0.07049912,5.95799630
-5.47773887,8.10177339,0.20939630,0.01224490,5.53520712,4.24175931,0.07202395,6.06618026
-5.47173587,8.25208844,0.22710957,0.01274766,5.61587798,4.30910091,0.07353576,6.15289172
-5.46573287,8.37828641,0.24656354,0.01324272,5.67303954,4.36421574,0.07499137,6.21728753
-5.45972986,8.47978989,0.26776429,0.01372715,5.70628954,4.40714453,0.07634938,6.25906205
-5.45372686,8.55665339,0.29069272,0.01419854,5.71574643,4.43823419,0.07757153,6.27844171
-5.44772386,8.60952681,0.31529851,0.01465493,5.70203508,4.45810703,0.07862395,6.27616046
-5.44172086,8.63959603,0.34149447,0.01509471,5.66625508,4.46761992,0.07947830,6.25341737
-5.43571786,8.64850361,0.36915161,0.01551655,5.60993315,4.46781531,0.08011262,6.21181832
-5.42971486,8.63825340,0.39809522,0.01591923,5.53496182,4.45986651,0.08051201,6.15330433
-5.42371186,8.61110410,0.42810233,0.01630154,5.44352735,4.44501974,0.08066900,6.08007019
-5.41770885,8.56945713,0.45890076,0.01666215,5.33803042,4.42453609,0.08058360,5.99447721
-5.41170585,8.51574487,0.49017014,0.01699948,5.22100323,4.39963617,0.08026317,5.89896429
-5.40570285,8.45232501,0.52154501,0.01731168,5.09502711,4.37145027,0.07972187,5.79596172
-5.39969985,8.38138665,0.55262004,0.01759653,4.96265428,4.34097669,0.07898001,5.68781150
-5.39369685,8.30487278,0.58295759,0.01785147,4.82633732,4.30905013,0.07806311,5.57669812
-5.38769385,8.22442302,0.61209720,0.01807365,4.68836915,4.27632168,0.07700090,5.46459237
-5.38169085,8.14133903,0.63956698,0.01826000,4.55083590,4.24325130,0.07582612,5.35321055
-5.37568784,8.05657372,0.66489650,0.01840740,4.41558384,4.21011266,0.07457336,5.24399014
-5.36968484,7.97074379,0.68763068,0.01851279,4.28420115,4.17700977,0.07327790,5.13808206
-5.36368184,7.88416390,0.70734414,0.01857343,4.15801397,4.14390398,0.07197453,5.03635883
-5.35767884,7.79689921,0.72365547,0.01858704,4.03809578,4.11064945,0.07069651,4.93943681
-5.35167584,7.70883229,0.73624079,0.01855204,3.92528826,4.07703441,0.06947467,4.84771026
-5.34567284,7.61973956,0.74484586,0.01846774,3.82023115,4.04282582,0.06833653,4.76139408
-5.33966983,7.52937167,0.74929635,0.01833452,3.72339861,4.00781413,0.06730570,4.68057201
-5.33366683,7.43753290,0.74950568,0.01815390,3.63513906,3.97185567,0.06640132,4.60524679
-5.32766383,7.34415419,0.74548000,0.01792870,3.55571564,3.93490987,0.06563769,4.53538903
-5.32166083,7.24935555,0.73732021,0.01766304,3.48534472,3.89706920,0.06502409,4.47098168
-5.31565783,7.15349421,0.72522074,0.01736229,3.42423009,3.85858004,0.06456467,4.41205765
-5.30965483,7.05719607,0.70946528,0.01703306,3.37259091,3.81985358,0.06425853,4.35872866
-5.30365183,6.96136898,0.69041950,0.01668302,3.33068217,3.78146601,0.06409990,4.31120402
-5.29764882,6.86719767,0.66852125,0.01632074,3.29880680,3.74414843,0.06407854,4.26979894
-5.29164582,6.77612122,0.64426853,0.01595549,3.27731915,3.70876701,0.06418014,4.23493238
-5.28564282,6.68979490,0.61820585,0.01559704,3.26662018,3.67629480,0.06438695,4.20711533
-5.27963982,6.61003897,0.59090939,0.01525535,3.26714498,3.64777676,0.06467847,4.18693074
-5.27363682,6.53877758,0.56297181,0.01494036,3.27934373,3.62428996,0.06503228,4.17500679
-5.26763382,6.47797123,0.53498698,0.01466172,3.30365731,3.60690103,0.06542495,4.17198536
-5.26163082,6.42954641,0.50753542,0.01442858,3.34048911,3.59662296,0.06583299,4.17848778
-5.25562781,6.39532570,0.48117070,0.01424933,3.39017466,3.59437327,0.06623390,4.19507977
-5.24962481,6.37696151,0.45640735,0.01413144,3.45295051,3.60093529,0.06660716,4.22223755
-5.24362181,6.37587611,0.43371046,0.01408129,3.52892393,3.61692432,0.06693524,4.26031664
-5.23761881,6.39321005,0.41348715,0.01410401,3.61804488,3.64275957,0.06720453,4.30952485
-5.23161581,6.42978043,0.39608013,0.01420337,3.72008145,3.67864316,0.06740610,4.36990040
-5.22561281,6.48605013,0.38176310,0.01438172,3.83459988,3.72454645,0.06753637,4.44129597
-5.21960980,6.56210817,0.37073820,0.01463989,3.96094997,3.78020399,0.06759751,4.52336904
-5.21360680,6.65766126,0.36313513,0.01497719,4.09825672,3.84511507,0.06759764,4.61557860
-5.20760380,6.77203597,0.35901196,0.01539137,4.24541850,3.91855233,0.06755077,4.71718808
-5.20160080,6.90419053,0.35835720,0.01587862,4.40111217,3.99957694,0.06747644,4.82727401
-5.19559780,7.05273534,0.36109324,0.01643362,4.56380494,4.08705949,0.06739909,4.94473989
-5.18959480,7.21596075,0.36708059,0.01704959,4.73177307,4.17970559,0.06734716,5.06833437
-5.18359180,7.39187085,0.37612307,0.01771834,4.90312670,4.27608521,0.06735198,5.19667306
-5.17758879,7.57822176,0.38797351,0.01843037,5.07584030,4.37466463,0.06744644,5.32826288
-5.17158579,7.77256323,0.40234002,0.01917505,5.24778793,4.47383987,0.06766348,5.46152807
-5.16558279,7.97228219,0.41889265,0.01994070,5.41678211,4.57197052,0.06803455,5.59483704
-5.15957979,8.17464710,0.43727027,0.02071482,5.58061540,4.66741303,0.06858799,5.72652904
-5.15357679,8.37685219,0.45708773,0.02148431,5.73710316,4.75855251,0.06934751,5.85494012
-5.14757379,8.57606072,0.47794323,0.02223568,5.88412635,4.84383220,0.07033076,5.97842750
-5.14157079,8.76944667,0.49942566,0.02295533,6.01967307,4.92178022,0.07154807,6.09539214
-5.13556778,8.95423433,0.52112217,0.02362982,6.14187744,4.99103283,0.07300145,6.20429898
-5.12956478,9.12773563,0.54262560,0.02424617,6.24905495,5.05035430,0.07468389,6.30369486
-5.12356178,9.28738496,0.56354188,0.02479213,6.33973311,5.09865301,0.07657898,6.39222401
-5.11755878,9.43077157,0.58349729,0.02525649,6.41267671,5.13499402,0.07866091,6.46864127
-5.11155578,9.55566959,0.60214542,0.02562935,6.46690718,5.15860826,0.08089479,6.53182341
-5.10555278,9.66006582,0.61917375,0.02590231,6.50171575,5.16889873,0.08323746,6.58077867
-5.09954977,9.74218541,0.63430974,0.02606874,6.51667023,5.16544405,0.08563844,6.61465508
-5.09354677,9.80051553,0.64732631,0.02612393,6.51161575,5.14799983,0.08804143,6.63274774
-5.08754377,9.83382708,0.65804651,0.02606517,6.48666962,5.11649828,0.09038587,6.63450544
-5.08154077,9.84119430,0.66634742,0.02589183,6.44221096,5.07104645,0.09260884,6.61953679
-5.07553777,9.82201205,0.67216291,0.02560541,6.37886564,5.01192334,0.09464701,6.58761592
-5.06953477,9.77601044,0.67548551,0.02520941,6.29748734,4.93957621,0.09643869,6.53868781
-5.06353177,9.70326630,0.67636699,0.02470929,6.19913541,4.85461595,0.09792581,6.47287286
-5.05752876,9.60421091,0.67491780,0.02411231,6.08505050,4.75781170,0.09905587,6.39047074
-5.05152576,9.47963337,0.67130532,0.02342729,5.95662848,4.65008435,0.09978362,6.29196284
-5.04552276,9.33067891,0.66575078,0.02266444,5.81539365,4.53249890,0.10007257,6.17801306
-5.03951976,9.15884147,0.65852510,0.02183506,5.66297169,4.40625513,0.09989615,6.04946650
-5.03351676,8.96595019,0.64994346,0.02095127,5.50106308,4.27267649,0.09923854,5.90734549
-5.02751376,8.75414905,0.64035886,0.02002575,5.33141738,4.13319666,0.09809512,5.75284275
-5.02151076,8.52586977,0.63015453,0.01907144,5.15580875,3.98934369,0.09647253,5.58731121
-5.01550775,8.28379762,0.61973556,0.01810127,4.97601294,3.84272137,0.09438836,5.41225050
-5.00950475,8.03083042,0.60951957,0.01712789,4.79378597,3.69498786,0.09187043,5.22928977
-5.00350175,7.77003115,0.59992687,0.01616345,4.61084440,3.54783146,0.08895580,5.04016723
-4.99749875,7.50457464,0.59136995,0.01521941,4.42884715,3.40294382,0.08568948,4.84670622
-4.99149575,7.23768931,0.58424275,0.01430630,4.24937887,3.26199081,0.08212288,4.65078837
-4.98549275,6.97259501,0.57890978,0.01343364,4.07393440,3.12658163,0.07831219,4.45432412
-4.97948974,6.71243810,0.57569541,0.01260976,3.90390441,2.99823667,0.07431659,4.25922105
-4.97348674,6.46022537,0.57487350,0.01184174,3.74056177,2.87835486,0.07019648,4.06735076
-4.96748374,6.21875832,0.57665790,0.01113537,3.58504876,2.76818160,0.06601179,3.88051476
-4.96148074,5.99056966,0.58119387,0.01049503,3.43836489,2.66877789,0.06182033,3.70041023
-4.95547774,5.77786376,0.58855101,0.00992378,3.30135564,2.58099206,0.05767637,3.52859651
-4.94947474,5.58246322,0.59871794,0.00942330,3.17470206,2.50543497,0.05362940,3.36646306
-4.94347174,5.40576326,0.61159909,0.00899392,3.05891191,2.44245980,0.04972310,3.21519998
-4.93746873,5.24869607,0.62701388,0.00863471,2.95431264,2.39214754,0.04599460,3.07577205
-4.93146573,5.11170674,0.64469857,0.00834349,2.86104679,2.35429905,0.04247399,2.94889720
-4.92546273,4.99474240,0.66431098,0.00811694,2.77907060,2.32843450,0.03918411,2.83503054
-4.91945973,4.89725560,0.68543801,0.00795073,2.70815633,2.31380084,0.03614050,2.73435468
-4.91345673,4.81822297,0.70760601,0.00783959,2.64789895,2.30938748,0.03335173,2.64677726
-4.90745373,4.75617900,0.73029380,0.00777746,2.59772750,2.31395035,0.03081977,2.57193613
-4.90145073,4.70926491,0.75294792,0.00775769,2.55692152,2.32604397,0.02854062,2.50921259
-4.89544772,4.67529126,0.77499978,0.00777316,2.52463228,2.34406076,0.02650507,2.45775262
-4.88944472,4.65181273,0.79588388,0.00781649,2.49990865,2.36627668,0.02469951,2.41649579
-4.88344172,4.63621249,0.81505676,0.00788025,2.48172682,2.39090165,0.02310683,2.38421114
-4.87743872,4.62579337,0.83201548,0.00795714,2.46902294,2.41613314,0.02170736,2.35953884
-4.87143572,4.61787206,0.84631526,0.00804023,2.46072747,2.44021099,0.02047974,2.34103631
-4.86543272,4.60987287,0.85758511,0.00812312,2.45579964,2.46147117,0.01940183,2.32722696
-4.85942971,4.59941677,0.86554105,0.00820015,2.45326067,2.47839663,0.01845148,2.31664966
-4.85342671,4.58440206,0.86999601,0.00826656,2.45222390,2.48966279,0.01760727,2.30790676
-4.84742371,4.56307305,0.87086606,0.00831865,2.45192051,2.49417602,0.01684912,2.29970870
-4.84142071,4.53407361,0.86817268,0.00835382,2.45171927,2.49110326,0.01615874,2.29091317
-4.83541771,4.49648320,0.86204076,0.00837069,2.45113949,2.47989163,0.01552006,2.28055708
-4.82941471,4.44983392,0.85269260,0.00836909,2.44985621,2.46027713,0.01491945,2.26788001
-4.82341171,4.39410779,0.84043802,0.00835005,2.44769756,2.43228225,0.01434584,2.25233806
-4.81740870,4.32971477,0.82566114,0.00831570,2.44463433,2.39620254,0.01379072,2.23360772
-4.81140570,4.25745261,0.80880442,0.00826913,2.44076229,2.35258305,0.01324805,2.21157982
-4.80540270,4.17845101,0.79035060,0.00821429,2.43627838,2.30218583,0.01271408,2.18634392
-4.79939970,4.09410272,0.77080357,0.00815572,2.43145204,2.24595003,0.01218710,2.15816446
-4.79339670,4.00598538,0.75066890,0.00809836,2.42659331,2.18494669,0.01166709,2.12744988
-4.78739370,3.91577785,0.73043481,0.00804729,2.42201938,2.12033034,0.01115540,2.09471668
-4.78139070,3.82517517,0.71055468,0.00800750,2.41802159,2.05328959,0.01065440,2.06055018
-4.77538769,3.73580621,0.69143143,0.00798358,2.41483450,1.98499896,0.01016707,2.02556439
-4.76938469,3.64915779,0.67340475,0.00797959,2.41260879,1.91657408,0.00969669,1.99036277
-4.76338169,3.56650852,0.65674129,0.00799873,2.41138924,1.84903193,0.00924654,1.95550203
-4.75737869,3.48887519,0.64162837,0.00804326,2.41109907,1.78325775,0.00881957,1.92146058
-4.75137569,3.41697377,0.62817117,0.00811431,2.41153125,1.71997961,0.00841825,1.88861314
-4.74537269,3.35119621,0.61639343,0.00821183,2.41234719,1.65975136,0.00804437,1.85721239
-4.73936968,3.29160359,0.60624151,0.00833455,2.41308285,1.60294430,0.00769894,1.82737849
-4.73336668,3.23793533,0.59759145,0.00848001,2.41316187,1.54974726,0.00738213,1.79909650
-4.72736368,3.18963352,0.59025861,0.00864465,2.41191503,1.50017465,0.00709330,1.77222162
-4.72136068,3.14588067,0.58400953,0.00882393,2.40860512,1.45408167,0.00683106,1.74649166
-4.71535768,3.10564874,0.57857526,0.00901255,2.40245599,1.41118548,0.00659330,1.72154581
-4.70935468,3.06775702,0.57366573,0.00920466,2.39268446,1.37109107,0.00637741,1.69694863
-4.70335168,3.03093591,0.56898453,0.00939411,2.37853367,1.33332040,0.00618036,1.67221783
-4.69734867,2.99389360,0.56424347,0.00957477,2.35930644,1.29734338,0.00599885,1.64685434
-4.69134567,2.95538283,0.55917649,0.00974078,2.33439706,1.26260912,0.00582956,1.62037326
-4.68534267,2.91426461,0.55355229,0.00988685,2.30332039,1.22857624,0.00566922,1.59233402
-4.67933967,2.86956640,0.54718532,0.01000855,2.26573688,1.19474083,0.00551482,1.56236837
-4.67333667,2.82053214,0.53994472,0.01010253,2.22147253,1.16066111,0.00536371,1.53020488
-4.66733367,2.76666238,0.53176094,0.01016673,2.17053308,1.12597786,0.00521372,1.49568889
-4.66133067,2.70774271,0.52262984,0.01020049,2.11311165,1.09042999,0.00506326,1.45879688
-4.65532766,2.64385962,0.51261406,0.01020472,2.04958974,1.05386479,0.00491134,1.41964482
-4.64932466,2.57540309,0.50184177,0.01018183,1.98053144,1.01624283,0.00475764,1.37848995
-4.64332166,2.50305611,0.49050276,0.01013573,1.90667113,0.97763734,0.00460245,1.33572611
-4.63731866,2.42777157,0.47884203,0.01007172,1.82889511,0.93822868,0.00444670,1.29187267
-4.63131566,2.35073761,0.46715122,0.00999629,1.74821811,0.89829401,0.00429185,1.24755772
-4.62531266,2.27333308,0.45575805,0.00991687,1.66575539,0.85819316,0.00413987,1.20349615
-4.61930965,2.19707488,0.44501437,0.00984157,1.58269181,0.81835126,0.00399308,1.16046363
-4.61330665,2.12355962,0.43528305,0.00977883,1.50024897,0.77923913,0.00385412,1.11926763
-4.60730365,2.05440213,0.42692449,0.00973706,1.41965195,0.74135242,0.00372578,1.08071686
-4.60130065,1.99117326,0.42028295,0.00972426,1.34209680,0.70519031,0.00361092,1.04559024
-4.59529765,1.93533997,0.41567365,0.00974772,1.26872025,0.67123496,0.00351237,1.01460704
-4.58929465,1.88820998,0.41337079,0.00981360,1.20057280,0.63993241,0.00343280,0.98839940
-4.58329165,1.85088357,0.41359723,0.00992667,1.13859618,0.61167583,0.00337467,0.96748844
-4.57728864,1.82421455,0.41651624,0.01009007,1.08360591,0.58679177,0.00334013,0.95226516
-4.57128564,1.80878199,0.42222558,0.01030508,1.03627975,0.56552983,0.00333100,0.94297686
-4.56528264,1.80487404,0.43075423,0.01057105,0.99715201,0.54805634,0.00334873,0.93971991
-4.55927964,1.81248437,0.44206199,0.01088535,0.96661384,0.53445184,0.00339435,0.94243900
-4.55327664,1.83132133,0.45604184,0.01124340,0.94491910,0.52471270,0.00346855,0.95093315
-4.54727364,1.86082932,0.47252501,0.01163885,0.93219512,0.51875633,0.00357164,0.96486808
-4.54127064,1.90022120,0.49128853,0.01206377,0.92845759,0.51642993,0.00370365,0.98379440
-4.53526763,1.94852020,0.51206482,0.01250892,0.93362832,0.51752188,0.00386432,1.00717080
-4.52926463,2.00460902,0.53455286,0.01296414,0.94755465,0.52177540,0.00405321,1.03439120
-4.52326163,2.06728387,0.55843043,0.01341868,0.97002925,0.52890362,0.00426975,1.06481434
-4.51725863,2.13531048,0.58336665,0.01386168,1.00080884,0.53860516,0.00451329,1.09779465
-4.51125563,2.20747936,0.60903422,0.01428255,1.03963066,0.55057955,0.00478319,1.13271257
-4.50525263,2.28265751,0.63512076,0.01467139,1.08622542,0.56454161,0.00507884,1.16900309
-4.49924962,2.35983378,0.66133856,0.01501939,1.14032600,0.58023403,0.00539971,1.20618081
-4.49324662,2.43815582,0.68743222,0.01531913,1.20167103,0.59743760,0.00574540,1.24386042
-4.48724362,2.51695656,0.71318389,0.01556487,1.27000336,0.61597857,0.00611563,1.28177141
-4.48124062,2.59576918,0.73841581,0.01575274,1.34506323,0.63573275,0.00651025,1.31976640
-4.47523762,2.67432981,0.76298998,0.01588079,1.42657664,0.65662636,0.00692924,1.35782254
-4.46923462,2.75256816,0.78680533,0.01594906,1.51423993,0.67863348,0.00737270,1.39603605
-4.46323162,2.83058681,0.80979235,0.01595948,1.60770133,0.70177050,0.00784081,1.43461011
-4.45722861,2.90863066,0.83190592,0.01591569,1.70654120,0.72608781,0.00833383,1.47383680
-4.45122561,2.98704841,0.85311669,0.01582278,1.81025227,0.75165945,0.00885208,1.51407422
-4.44522261,3.06624863,0.87340183,0.01568706,1.91822166,0.77857116,0.00939589,1.55571973
-4.43921961,3.14665289,0.89273572,0.01551564,2.02971621,0.80690767,0.00996563,1.59918104
-4.43321661,3.22864894,0.91108138,0.01531610,2.14387250,0.83674002,0.01056170,1.64484639
-4.42721361,3.31254636,0.92838330,0.01509611,2.25969298,0.86811343,0.01118448,1.69305559
-4.42121061,3.39853740,0.94456212,0.01486307,2.37604882,0.90103655,0.01183443,1.74407300
-4.41520760,3.48666478,0.95951160,0.01462380,2.49169017,0.93547254,0.01251200,1.79806408
-4.40920460,3.57679810,0.97309820,0.01438421,2.60526360,0.97133238,0.01321767,1.85507622
-4.40320160,3.66861972,0.98516314,0.01414918,2.71533661,1.00847074,0.01395196,1.91502475
-4.39719860,3.76162046,0.99552701,0.01392231,2.82042787,1.04668435,0.01471535,1.97768454
-4.39119560,3.85510476,1.00399636,0.01370591,2.91904236,1.08571304,0.01550828,2.04268732
-4.38519260,3.94820448,1.01037206,0.01350098,3.00970949,1.12524293,0.01633101,2.10952448
-4.37918959,4.03990010,1.01445865,0.01330727,3.09102251,1.16491177,0.01718360,2.17755519
-4.37318659,4.12904760,1.01607413,0.01312339,3.16167737,1.20431585,0.01806567,2.24601891
-4.36718359,4.21440949,1.01505950,0.01294703,3.22050913,1.24301806,0.01897633,2.31405185
-4.36118059,4.29468796,1.01128738,0.01277510,3.26652416,1.28055675,0.01991392,2.38070642
-4.35517759,4.36855861,1.00466929,0.01260400,3.29892681,1.31645488,0.02087588,2.44497281
-4.34917459,4.43470333,0.99516093,0.01242984,3.31713931,1.35022921,0.02185850,2.50580213
-4.34317159,4.49184108,0.98276542,0.01224870,3.32081432,1.38139919,0.02285675,2.56213014
-4.33716858,4.53875590,0.96753415,0.01205676,3.30983978,1.40949536,0.02386417,2.61290109
-4.33116558,4.57432149,0.94956538,0.01185059,3.28433622,1.43406731,0.02487269,2.65709120
-4.32516258,4.59752252,0.92900085,0.01162720,3.24464706,1.45469094,0.02587264,2.69373125
-4.31915958,4.60747256,0.90602049,0.01138425,3.19132278,1.47097533,0.02685273,2.72192803
-4.31315658,4.60342905,0.88083582,0.01112004,3.12510002,1.48256909,0.02780020,2.74088437
-4.30715358,4.58480572,0.85368254,0.01083359,3.04687691,1.48916633,0.02870098,2.74991747
