energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-5.93996998,5.29038472,-1.47886935,0.04331503,-0.00855972,0.61045043,-0.09323697,3.58526472,-0.41343572,0.56845325,-0.12728606,0.08360433,-0.01851229,2.34230333,-0.80107542,0.79546915,-0.32604072,0.48155555,-0.13049964
-5.93396698,5.48135908,-1.52697564,0.04669782,-0.00881584,0.63135755,-0.10417287,3.70933023,-0.46795183,0.58833595,-0.12906227,0.08746196,-0.02094884,2.43112876,-0.81835727,0.83017637,-0.32503426,0.50049150,-0.13598904
-5.92796398,5.67011187,-1.58684384,0.05016969,-0.00915965,0.65151205,-0.11696629,3.82346425,-0.53069762,0.60924489,-0.13168699,0.09131548,-0.02373459,2.51942453,-0.84066630,0.86597602,-0.32526385,0.51876560,-0.14253929
-5.92196098,5.85496728,-1.65973755,0.05370450,-0.00960250,0.67079191,-0.13167949,3.92680987,-0.60220553,0.63104663,-0.13524571,0.09511704,-0.02687912,2.60633434,-0.86872092,0.90256226,-0.32703543,0.53617222,-0.15027714
-5.91595798,6.03428745,-1.74676687,0.05727336,-0.01015562,0.68908682,-0.14835241,4.01871076,-0.68292150,0.65358149,-0.13981329,0.09881729,-0.03038600,2.69101540,-0.90317075,0.93961353,-0.33064001,0.55251681,-0.15931460
-5.90995498,6.20650313,-1.84882493,0.06084503,-0.01082958,0.70629791,-0.16699826,4.09871618,-0.77317869,0.67666444,-0.14544964,0.10236682,-0.03425164,2.77265741,-0.94456244,0.97679978,-0.33634138,0.56762032,-0.16974253
-5.90395198,6.37013675,-1.96652922,0.06438633,-0.01163383,0.72233653,-0.18759942,4.16657676,-0.87317204,0.70008592,-0.15219591,0.10571750,-0.03846444,2.85049828,-0.99330788,1.01378883,-0.34436462,0.58132298,-0.18162475
-5.89794897,6.52381756,-2.10017024,0.06786261,-0.01257625,0.73712205,-0.21010407,4.22223197,-0.98293480,0.72361263,-0.16007128,0.10882389,-0.04300396,2.92383634,-1.04965628,1.05025182,-0.35488587,0.59348719,-0.19499263
-5.89194597,6.66628952,-2.24967002,0.07123839,-0.01366270,0.75057899,-0.23442345,4.26579003,-1.10231813,0.74698837,-0.16907053,0.11164443,-0.04784048,2.99203873,-1.11367132,1.08586755,-0.36802381,0.60399961,-0.20984078
-5.88594297,6.79641273,-2.41455268,0.07447798,-0.01489663,0.76263383,-0.26043033,4.29750217,-1.23097501,0.76993535,-0.17916248,0.11414263,-0.05293475,3.05454641,-1.18521460,1.12032566,-0.38383313,0.61277250,-0.22612370
-5.87993997,6.91316005,-2.59392881,0.07754619,-0.01627876,0.77321177,-0.28795853,4.31773284,-1.36834946,0.79215604,-0.19028947,0.11628794,-0.05823816,3.11087604,-1.26393634,1.15332889,-0.40230040,0.61974418,-0.24375398
-5.87393697,7.01561082,-2.78649513,0.08040910,-0.01780686,0.78223394,-0.31680380,4.32692825,-1.51367203,0.81333591,-0.20236785,0.11805660,-0.06369319,3.16061934,-1.34927395,1.18459438,-0.42334243,0.62487893,-0.26260190
-5.86793397,7.10294353,-2.99055027,0.08303487,-0.01947561,0.78961530,-0.34672611,4.32558515,-1.66596240,0.83314716,-0.21528953,0.11943215,-0.06923437,3.20344069,-1.44045906,1.21385434,-0.44680741,0.62816637,-0.28249675
-5.86193097,7.17442952,-3.20402680,0.08539447,-0.02127659,0.79526354,-0.37745334,4.31422209,-1.82403955,0.85125378,-0.22892451,0.12040579,-0.07478950,3.23907371,-1.53653299,1.24085641,-0.47247868,0.62962034,-0.30322979
-5.85592796,7.22942918,-3.42453911,0.08746252,-0.02319839,0.79907927,-0.40868645,4.29335480,-1.98653977,0.86731773,-0.24312446,0.12097653,-0.08028135,3.26731742,-1.63637047,1.26536374,-0.50008118,0.62927756,-0.32455891
-5.84992496,7.26739201,-3.64944604,0.08921797,-0.02522687,0.80095769,-0.44010589,4.26347714,-2.15194239,0.88100641,-0.25772708,0.12115107,-0.08562965,3.28803268,-1.73871105,1.28715528,-0.52929032,0.62719602,-0.34621485
-5.84392196,7.28786112,-3.87592636,0.09064469,-0.02734553,0.80079146,-0.47137916,4.22504846,-2.31860278,0.89200109,-0.27256111,0.12094349,-0.09075336,3.30113924,-1.84219719,1.30602627,-0.55974310,0.62345324,-0.36790885
-5.83791896,7.29048233,-4.10106462,0.09173204,-0.02953602,0.79847512,-0.50216937,4.17848789,-2.48479176,0.90000618,-0.28745197,0.12037479,-0.09557314,3.30661373,-1.94541787,1.32178922,-0.59105093,0.61814448,-0.38934143
-5.83191596,7.27501721,-4.32194443,0.09247519,-0.03177879,0.79391040,-0.53214436,4.12417524,-2.64874029,0.90475881,-0.30222761,0.11947216,-0.10001400,3.30448854,-2.04695600,1.33427533,-0.62281381,0.61138075,-0.41021202
-5.82591296,7.24135922,-4.53574553,0.09287526,-0.03405379,0.78701241,-0.56098618,4.06245798,-2.80868784,0.90603838,-0.31672452,0.11826811,-0.10400789,3.29485151,-2.14543801,1.34333652,-0.65463532,0.60328679,-0.43022915
-5.81990995,7.18955117,-4.73984086,0.09293934,-0.03634131,0.77771618,-0.58840050,3.99366322,-2.96293273,0.90367549,-0.33079350,0.11679948,-0.10749618,3.27784609,-2.23958337,1.34884778,-0.68613771,0.59399885,-0.44912059
-5.81390695,7.11980240,-4.93188956,0.09268021,-0.03862280,0.76598319,-0.61412560,3.91811329,-3.10988242,0.89755988,-0.34430518,0.11510626,-0.11043203,3.25367157,-2.32825230,1.35070995,-0.71697660,0.58366234,-0.46664332
-5.80790395,7.03250380,-5.10992188,0.09211592,-0.04088174,0.75180739,-0.63794053,3.83614338,-3.24810167,0.88764671,-0.35715478,0.11323037,-0.11278229,3.22258285,-2.41048917,1.34885258,-0.74685449,0.57242922,-0.48259257
-5.80190095,6.92823879,-5.27241205,0.09126912,-0.04310445,0.73522032,-0.65967212,3.74811963,-3.37635638,0.87396091,-0.36926611,0.11121434,-0.11452912,3.18488953,-2.48555992,1.34323680,-0.77553252,0.56045514,-0.49680976
-5.79589795,6.80778876,-5.41833557,0.09016623,-0.04528083,0.71629495,-0.67920041,3.65445621,-3.49365112,0.85659924,-0.38059454,0.10910003,-0.11567096,3.14095356,-2.55298150,1.33385794,-0.80283992,0.54789646,-0.50918882
-5.78989495,6.67213195,-5.54720796,0.08883649,-0.04740502,0.69514797,-0.69646230,3.55562992,-3.59925850,0.83572983,-0.39112871,0.10692726,-0.11622307,3.09118564,-2.61254174,1.32074772,-0.82868049,0.53490696,-0.51968061
-5.78389195,6.52243510,-5.65910255,0.08731084,-0.04947582,0.67194035,-0.71145317,3.45219154,-3.69273871,0.81158914,-0.40089101,0.10473262,-0.11621733,3.03603987,-2.66430853,1.30397583,-0.85303580,0.52163458,-0.52829520
-5.77788894,6.36003786,-5.75464586,0.08562084,-0.05149697,0.64687604,-0.72422628,3.34477296,-3.77394821,0.78447651,-0.40993656,0.10254836,-0.11570146,2.97600711,-2.70862748,1.28365085,-0.87596483,0.50821808,-0.53510181
-5.77188594,6.18643061,-5.83498991,0.08379754,-0.05347715,0.62019896,-0.73488993,3.23409007,-3.84303659,0.75474638,-0.41835080,0.10040140,-0.11473766,2.91160697,-2.74610776,1.25992031,-0.89759976,0.49478396,-0.54022630
-5.76588294,6.00322675,-5.90176190,0.08187040,-0.05542980,0.59218830,-0.74360239,3.12094124,-3.90043159,0.72279873,-0.42624569,0.09831258,-0.11340061,2.84337913,-2.77759634,1.23296997,-0.91813813,0.48144360,-0.54384638
-5.75987994,5.81213088,-5.95699268,0.07986637,-0.05737260,0.56315247,-0.75056477,3.00620190,-3.94681252,0.68906793,-0.43375452,0.09629617,-0.11177499,2.77187424,-2.80414133,1.20302230,-0.93783136,0.46829095,-0.54618454
-5.75387694,5.61490491,-6.00302632,0.07780912,-0.05932670,0.53342203,-0.75601197,2.89081568,-3.98307299,0.65401085,-0.44102559,0.09435962,-0.10995262,2.69764527,-2.82694572,1.17033422,-0.95697024,0.45540088,-0.54749905
-5.74787394,5.41333367,-6.04241421,0.07571843,-0.06131576,0.50334182,-0.76020210,2.77578310,-4.01027437,0.61809442,-0.44821488,0.09250360,-0.10802924,2.62123953,-2.84731319,1.13519414,-0.97586770,0.44282827,-0.54807323
-5.74187094,5.20919217,-6.07779777,0.07360986,-0.06336467,0.47326290,-0.76340475,2.66214828,-4.02959192,0.58178355,-0.45547802,0.09072235,-0.10610113,2.54319219,-2.86658815,1.09791855,-0.99483975,0.43060792,-0.54820358
-5.73586793,5.00421584,-6.11178461,0.07149466,-0.06549820,0.44353442,-0.76588858,2.55098468,-4.04225610,0.54552968,-0.46296185,0.08900427,-0.10426173,2.46402143,-2.88609251,1.05884810,-1.01418540,0.41875545,-0.54818720
-5.72986493,4.80007523,-6.14682328,0.06937987,-0.06773944,0.41449598,-0.76790871,2.44338049,-4.04949147,0.50976045,-0.47079584,0.08733286,-0.10259825,2.38422554,-2.90706179,1.01834335,-1.03416639,0.40726904,-0.54830884
-5.72386193,4.59835581,-6.18508237,0.06726869,-0.07010827,0.38647060,-0.76969456,2.34042391,-4.05245641,0.47487099,-0.47908395,0.08568773,-0.10118858,2.30428193,-2.93058345,0.97678026,-1.05498785,0.39613195,-0.54882848
-5.71785893,4.40054326,-6.22833917,0.06516103,-0.07261977,0.35975864,-0.77143858,2.24318889,-4.05218635,0.44121691,-0.48789707,0.08404592,-0.10009853,2.22464792,-2.95754030,0.93454556,-1.07678085,0.38531573,-0.54996964
-5.71185593,4.20801387,-6.27788343,0.06305425,-0.07528279,0.33463268,-0.77328652,2.15272105,-4.04954354,0.40910913,-0.49726654,0.08238323,-0.09937944,2.14576284,-2.98856150,0.89203187,-1.09958773,0.37478392,-0.55190917
-5.70585293,4.02202959,-6.33444065,0.06094392,-0.07809865,0.31133358,-0.77532970,2.07002386,-4.04517592,0.37881078,-0.50717923,0.08067561,-0.09906644,2.06805096,-3.02398360,0.84963270,-1.12335116,0.36449601,-0.55476882
-5.69984992,3.84373649,-6.39811924,0.05882474,-0.08106016,0.29006756,-0.77759966,1.99604466,-4.03948736,0.35053574,-0.51757421,0.07890057,-0.09917718,1.99192457,-3.06382376,0.80773742,-1.14790761,0.35441132,-0.55860909
-5.69384692,3.67416543,-6.46838414,0.05669140,-0.08415089,0.27100432,-0.78006557,1.93166015,-4.03262094,0.32444900,-0.52834150,0.07703836,-0.09971135,1.91778657,-3.10776635,0.76672595,-1.17298568,0.34449276,-0.56342564
-5.68784392,3.51423364,-6.54405918,0.05453938,-0.08734487,0.25427612,-0.78263466,1.87766112,-4.02445633,0.30066834,-0.53932299,0.07507315,-0.10065070,1.84603188,-3.15516409,0.72696341,-1.19820973,0.33470999,-0.56914830
-5.68184092,3.36474572,-6.62335826,0.05236573,-0.09060665,0.23997750,-0.78515554,1.83473596,-4.01462182,0.27926723,-0.55031560,0.07299385,-0.10195984,1.77704703,-3.20505395,0.68879467,-1.22310864,0.32504200,-0.57564299
-5.67583792,3.22639310,-6.70394509,0.05016961,-0.09389185,0.22816578,-0.78742464,1.80345304,-4.00252035,0.26027849,-0.56107657,0.07079475,-0.10358758,1.71120769,-3.25618722,0.65253884,-1.24712974,0.31547869,-0.58271629
-5.66983492,3.09975115,-6.78301882,0.04795277,-0.09714809,0.21886190,-0.78919523,1.78424200,-3.98736862,0.24369862,-0.57133095,0.06847585,-0.10546886,1.64887372,-3.30707293,0.61848374,-1.26965711,0.30602168,-0.59012253
-5.66383192,2.98527357,-6.85742258,0.04571981,-0.10031635,0.21205172,-0.79018892,1.77737437,-3.96824748,0.22949236,-0.58078076,0.06604289,-0.10752715,1.59038193,-3.35603274,0.58688057,-1.29003387,0.29668399,-0.59757323
-5.65782891,2.88328400,-6.92377016,0.04347823,-0.10333269,0.20768752,-0.79010894,1.78294418,-3.94416101,0.21759734,-0.58911570,0.06350715,-0.10967721,1.53603670,-3.40126505,0.55793892,-1.30758715,0.28748890,-0.60474828
-5.65182591,2.79396571,-6.97858536,0.04123838,-0.10613028,0.20568972,-0.78865475,1.80084957,-3.91410157,0.20792869,-0.59602480,0.06088490,-0.11182816,1.48609901,-3.44091569,0.53182217,-1.32165495,0.27846790,-0.61130854
-5.64582291,2.71734998,-7.01844802,0.03901322,-0.10864159,0.20594882,-0.78553726,1.83077643,-3.87711749,0.20038343,-0.60120864,0.05819669,-0.11388671,1.44077456,-3.47315202,0.50864369,-1.33161351,0.26965804,-0.61690931
-5.63981991,2.65330463,-7.04014005,0.03681797,-0.11080073,0.20832758,-0.78049384,1.87218545,-3.83238005,0.19484450,-0.60439147,0.05546647,-0.11576034,1.40020186,-3.49623735,0.48846387,-1.33690391,0.26109876,-0.62121398
-5.63381691,2.60152418,-7.04078512,0.03466963,-0.11254584,0.21266332,-0.77330258,1.92430384,-3.77924627,0.19118470,-0.60533277,0.05272054,-0.11736052,1.36444115,-3.50860232,0.47128832,-1.33705679,0.25282858,-0.62390742
-5.62781391,2.56152315,-7.01797555,0.03258649,-0.11382132,0.21877073,-0.76379500,1.98612308,-3.71731455,0.18927012,-0.60383765,0.04998650,-0.11860561,1.33346515,-3.50891013,0.45706736,-1.33171389,0.24488179,-0.62470844
-5.62181091,2.53263394,-6.96988102,0.03058762,-0.11457995,0.22644485,-0.75186657,2.05640361,-3.64647014,0.18896357,-0.59976560,0.04729216,-0.11942354,1.30715255,-3.49611289,0.44569688,-1.32064553,0.23728541,-0.62338087
-5.61580790,2.51401064,-6.89533410,0.02869226,-0.11478463,0.23546457,-0.73748460,2.13368750,-3.56691821,0.19012761,-0.59303724,0.04466451,-0.11975400,1.28528490,-3.46949662,0.43702082,-1.30376314,0.23005666,-0.61974270
-5.60980490,2.50463962,-6.79388914,0.02691943,-0.11440983,0.24559658,-0.72069315,2.21631933,-3.47920294,0.19262754,-0.58363865,0.04212879,-0.11955024,1.26754750,-3.42871306,0.43083515,-1.28112628,0.22320115,-0.61367315
-5.60380190,2.50335729,-6.66585207,0.02528741,-0.11344259,0.25659963,-0.70161458,2.30247551,-3.38421139,0.19633425,-0.57162322,0.03970775,-0.11878030,1.25353461,-3.37379705,0.42689327,-1.25294398,0.21671182,-0.60511709
-5.59779890,2.50887518,-6.51228012,0.02381340,-0.11188305,0.26822929,-0.68044780,2.39020140,-3.28316206,0.20112685,-0.55711076,0.03742099,-0.11742770,1.24275899,-3.30516891,0.42491290,-1.21957011,0.21056877,-0.59408700
-5.59179590,2.51981149,-6.33495195,0.02251322,-0.10974449,0.28024290,-0.65746330,2.47745545,-3.17757848,0.20689516,-0.54028410,0.03528460,-0.11549154,1.23466546,-3.22362197,0.42458402,-1.18149338,0.20474003,-0.58066221
-5.58579290,2.53472835,-6.13630973,0.02140106,-0.10705294,0.29240472,-0.63299512,2.56215896,-3.06924879,0.21354197,-0.52138328,0.03331087,-0.11298614,1.22864813,-3.13029594,0.42557779,-1.13932212,0.19918303,-0.56498562
-5.57978989,2.55217300,-5.91937626,0.02048935,-0.10384620,0.30449104,-0.60743022,2.64224969,-2.96017314,0.22098493,-0.50069755,0.03150827,-0.10994005,1.22407030,-3.02663752,0.42755602,-1.09376487,0.19384688,-0.54725816
-5.57378689,2.57072126,-5.68765103,0.01978865,-0.10017266,0.31629509,-0.58119565,2.71573740,-2.85250087,0.22915801,-0.47855576,0.02988157,-0.10639474,1.22028634,-2.91435019,0.43018093,-1.04560736,0.18867516,-0.52773108
-5.56778389,2.58902112,-5.44498987,0.01930755,-0.09608960,0.32763158,-0.55474417,2.78075906,-2.74846013,0.23801242,-0.45531533,0.02843208,-0.10240278,1.21666433,-2.79533531,0.43312479,-0.99568719,0.18360903,-0.50669675
-5.56178089,2.60583441,-5.19547361,0.01905263,-0.09166132,0.33834057,-0.52853889,2.83563157,-2.65028253,0.24751690,-0.43135049,0.02715803,-0.09802587,1.21260843,-2.67162725,0.43607916,-0.94486703,0.17859057,-0.48447806
-5.55577789,2.62007451,-4.94327117,0.01902844,-0.08695705,0.34829068,-0.50303759,2.87889984,-2.56012590,0.25765728,-0.40704026,0.02605502,-0.09333253,1.20757991,-2.54532525,0.43876323,-0.89400765,0.17356591,-0.46141721
-5.54977489,2.63083830,-4.69250273,0.01923743,-0.08204886,0.35738126,-0.47867733,2.90937828,-2.47999795,0.26843529,-0.38275655,0.02511648,-0.08839579,1.20111579,-2.41852467,0.44093132,-0.84394160,0.16848826,-0.43786408
-5.54377189,2.63743100,-4.44710824,0.01967991,-0.07700944,0.36554365,-0.45585995,2.92618418,-2.41168362,0.27986668,-0.35885307,0.02433421,-0.08329079,1.19284440,-2.29325044,0.44237891,-0.79544879,0.16332036,-0.41416488
-5.53776888,2.63938273,-4.21072619,0.02035394,-0.07191010,0.37274130,-0.43493907,2.92876165,-2.35667886,0.29197856,-0.33565521,0.02369887,-0.07809251,1.18249711,-2.17139505,0.44294736,-0.74923447,0.15803646,-0.39065137
-5.53176588,2.63645655,-3.98658679,0.02125526,-0.06681884,0.37896893,-0.41620890,2.91689562,-2.31613320,0.30480633,-0.31345150,0.02320040,-0.07287363,1.16991596,-2.05466334,0.44252705,-0.70591071,0.15262353,-0.36763106
-5.52576288,2.62864775,-3.77742322,0.02237717,-0.06179872,0.38425061,-0.39989536,2.89071534,-2.29080307,0.31839006,-0.29248666,0.02282847,-0.06770259,1.15505701,-1.94452592,0.44105904,-0.66598152,0.14708188,-0.34537885
-5.51975988,2.61617511,-3.58540325,0.02371047,-0.05690648,0.38863712,-0.38614971,2.85068788,-2.28101763,0.33277076,-0.27295656,0.02257283,-0.06264198,1.13798950,-1.84218244,0.43853519,-0.62983224,0.14142502,-0.32413015
-5.51375688,2.59946498,-3.41208318,0.02524334,-0.05219143,0.39220246,-0.37504481,2.79760210,-2.28665834,0.34798669,-0.25500521,0.02242353,-0.05774719,1.11889126,-1.74853590,0.43499696,-0.59772328,0.13567886,-0.30407586
-5.50775388,2.57912947,-3.25838479,0.02696134,-0.04769477,0.39504004,-0.36657420,2.73254422,-2.30715303,0.36406989,-0.23872366,0.02237123,-0.05306545,1.09804075,-1.66417824,0.43053296,-0.56978813,0.12988050,-0.28535916
-5.50175088,2.55594038,-3.12459499,0.02884741,-0.04344912,0.39725844,-0.36065380,2.65686620,-2.34148479,0.38104324,-0.22415076,0.02240729,-0.04863518,1.07580646,-1.58938740,0.42527543,-0.54603569,0.12407644,-0.26807431
-5.49574787,2.53080035,-3.01038746,0.03088197,-0.03947847,0.39897720,-0.35712615,2.57214855,-2.38821563,0.39891820,-0.21127574,0.02252390,-0.04448569,1.05263442,-1.52413534,0.41939594,-0.52635640,0.11832067,-0.25226716
-5.48974487,2.50471296,-2.91486427,0.03304308,-0.03579839,0.40032267,-0.35576705,2.48015903,-2.44552396,0.41769344,-0.20004225,0.02271416,-0.04063724,1.02903447,-1.46810629,0.41310041,-0.51053190,0.11267254,-0.23793747
-5.48374187,2.47875317,-2.83661529,0.03530675,-0.03241647,0.40142418,-0.35629417,2.38280882,-2.51125513,0.43735430,-0.19035373,0.02297213,-0.03710132,1.00556606,-1.42072401,0.40662359,-0.49824771,0.10719484,-0.22504268
-5.47773887,2.45403938,-2.77379234,0.03764723,-0.02933301,0.40241059,-0.35837734,2.28210779,-2.58298304,0.45787328,-0.18207974,0.02329279,-0.03388126,0.98282428,-1.38118674,0.40022339,-0.48910829,0.10195185,-0.21350304
-5.47173587,2.43170802,-2.72419471,0.04003750,-0.02654190,0.40340731,-0.36165019,2.18011994,-2.65808105,0.47921135,-0.17506300,0.02367212,-0.03097300,0.96142647,-1.34850812,0.39417487,-0.48265387,0.09700792,-0.20320768
-5.46573287,2.41289121,-2.68536264,0.04244972,-0.02403156,0.40453385,-0.36572257,2.07892043,-2.73379979,0.50131999,-0.16912685,0.02410703,-0.02836605,0.94199998,-1.32156231,0.38876428,-0.47837844,0.09242629,-0.19402143
-5.45972986,2.39869779,-2.65467479,0.04485584,-0.02178600,0.40590182,-0.37019342,1.98055474,-2.80734904,0.52414375,-0.16408277,0.02459540,-0.02604452,0.92517121,-1.29913146,0.38428297,-0.47574824,0.08826845,-0.18579198
-5.45372686,2.39019756,-2.62944620,0.04722813,-0.01978592,0.40761331,-0.37466359,1.88700100,-2.87598098,0.54762309,-0.15973774,0.02513602,-0.02398825,0.91155599,-1.27995373,0.38102145,-0.47422008,0.08459389,-0.17835719
-5.44772386,2.38840841,-2.60702308,0.04953976,-0.01800971,0.40975964,-0.37874816,1.80013559,-2.93707188,0.57169719,-0.15590117,0.02572865,-0.02217396,0.90175144,-1.26276995,0.37926346,-0.47325891,0.08146039,-0.17155212
-5.44172086,2.39428583,-2.58487118,0.05176530,-0.01643449,0.41242028,-0.38208789,1.72170244,-2.98819919,0.59630648,-0.15239118,0.02637395,-0.02057634,0.89632902,-1.24636739,0.37928008,-0.47235411,0.07892465,-0.16521560
-5.43571786,2.40871401,-2.56065492,0.05388125,-0.01503697,0.41566190,-0.38435944,1.65328618,-3.02721141,0.62139457,-0.14904006,0.02707350,-0.01916905,0.89582859,-1.22961917,0.38132404,-0.47103409,0.07704322,-0.15919611
-5.42971486,2.43249803,-2.53230483,0.05586634,-0.01379431,0.41953735,-0.38528397,1.59628899,-3.05228835,0.64690949,-0.14569874,0.02782980,-0.01792575,0.90075333,-1.21151797,0.38562410,-0.46887869,0.07587372,-0.15335672
-5.42371186,2.46635646,-2.49807156,0.05770187,-0.01268472,0.42408471,-0.38463403,1.55191128,-3.06198945,0.67280400,-0.14224028,0.02864626,-0.01682084,0.91156527,-1.19120338,0.39237966,-0.46552915,0.07547604,-0.14757905
-5.41770885,2.51091399,-2.45656521,0.05937185,-0.01168804,0.42932613,-0.38223836,1.52113602,-3.05528893,0.69903495,-0.13856226,0.02952719,-0.01583020,0.92868114,-1.16798201,0.40175567,-0.46069555,0.07591362,-0.14176604
-5.41170585,2.56669375,-2.40677949,0.06086304,-0.01078613,0.43526670,-0.37798476,1.50471683,-3.03159658,0.72556176,-0.13458803,0.03047786,-0.01493177,0.95246846,-1.14134025,0.41387790,-0.45416144,0.07725445,-0.13584368
-5.40570285,2.63410944,-2.34810080,0.06216489,-0.00996308,0.44189325,-0.37182079,1.50316969,-2.99076381,0.75234407,-0.13026707,0.03150449,-0.01410588,0.98324176,-1.11094966,0.42882882,-0.44578591,0.07957184,-0.12976155
-5.39969985,2.71345734,-2.28030296,0.06326940,-0.00920541,0.44917332,-0.36375261,1.51676845,-2.93307526,0.77933892,-0.12557432,0.03261429,-0.01333560,1.02125884,-1.07666535,0.44664411,-0.43550297,0.08294475,-0.12349236
-5.39369685,2.80490868,-2.20352882,0.06417092,-0.00850208,0.45705432,-0.35384192,1.54554423,-2.85922688,0.80649757,-0.12050872,0.03381556,-0.01260685,1.06671727,-1.03851795,0.46731009,-0.42331865,0.08745763,-0.11703060
-5.38769385,2.90850277,-2.11826058,0.06486584,-0.00784437,0.46546306,-0.34220128,1.58928873,-2.77029170,0.83376239,-0.11509112,0.03511775,-0.01190842,1.11975089,-0.99670001,0.49076219,-0.40930599,0.09319959,-0.11039039
-5.38169085,3.02414152,-2.02528088,0.06535234,-0.00722584,0.47430593,-0.32898824,1.64756165,-2.66767538,0.86106402,-0.10936163,0.03653156,-0.01123191,1.18042677,-0.95154787,0.51688452,-0.39359833,0.10026306,-0.10360275
-5.37568784,3.15158593,-1.92562695,0.06563010,-0.00664203,0.48346958,-0.31439832,1.71970227,-2.55306367,0.88831930,-0.10337673,0.03806906,-0.01057154,1.24874250,-0.90352026,0.54551089,-0.37638123,0.10874166,-0.09671244
-5.36968484,3.29045494,-1.82054054,0.06570012,-0.00609031,0.49282258,-0.29865741,1.80484508,-2.42836427,0.91542996,-0.09720610,0.03974376,-0.00992401,1.32462396,-0.85317459,0.57642702,-0.35788350,0.11872748,-0.08977470
-5.36368184,3.44022697,-1.71141587,0.06556447,-0.00556961,0.50221782,-0.28201387,1.90193947,-2.29564573,0.94228242,-0.09092964,0.04157069,-0.00928814,1.40792373,-0.80114249,0.60937428,-0.33836777,0.13030780,-0.08285180
-5.35767884,3.60024431,-1.59974818,0.06522624,-0.00508019,0.51149573,-0.26473065,2.00977297,-2.15707595,0.96874876,-0.08463448,0.04356640,-0.00866467,1.49842001,-0.74810541,0.64405463,-0.31812093,0.14356120,-0.07600985
-5.35167584,3.76972012,-1.48708493,0.06468952,-0.00462340,0.52048840,-0.24707769,2.12699783,-2.01486269,0.99468869,-0.07841238,0.04574892,-0.00805595,1.59581624,-0.69477164,0.68013681,-0.29744495,0.15855332,-0.06931586
-5.34567284,3.94774775,-1.37498161,0.06395937,-0.00420153,0.52902422,-0.22932507,2.25216014,-1.87119823,1.01995266,-0.07235759,0.04813751,-0.00746567,1.69974107,-0.64185544,0.71726351,-0.27664831,0.17533237,-0.06283520
