energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-5.74187094,2.52926844,-1.92904936,0.02803581,-0.00911219,0.02023734,-0.02085605,1.66150864,-1.20689709,0.35089834,-0.24304585,0.01856774,-0.01019188,1.62784012,-1.28606066,0.89565122,-0.72156510,0.23308083,-0.12479737
-5.73586793,2.48666624,-2.04379455,0.02952853,-0.00946791,0.01991132,-0.02181237,1.61845564,-1.27990481,0.34101906,-0.25736276,0.01954994,-0.01085707,1.60057483,-1.36408483,0.87525927,-0.76274286,0.23193587,-0.13470479
-5.72986493,2.43876652,-2.16258459,0.03097165,-0.00999595,0.01955087,-0.02283321,1.57078927,-1.35577057,0.33067737,-0.27175940,0.02050541,-0.01158044,1.56970503,-1.44476319,0.85291845,-0.80520696,0.23008198,-0.14527866
-5.72386193,2.38564404,-2.28399057,0.03233277,-0.01069490,0.01915633,-0.02390154,1.51894108,-1.43353072,0.31991276,-0.28605152,0.02141223,-0.01235820,1.53530372,-1.52714245,0.82873941,-0.84840015,0.22751868,-0.15643849
-5.71785893,2.32741413,-2.40648914,0.03358019,-0.01156137,0.01872838,-0.02499912,1.46338630,-1.51214258,0.30876559,-0.30005109,0.02224883,-0.01318589,1.49747248,-1.61020498,0.80284931,-0.89173547,0.22425092,-0.16808787
-5.71185593,2.26423792,-2.52848997,0.03468381,-0.01258975,0.01826814,-0.02610682,1.40463510,-1.59050459,0.29727772,-0.31357017,0.02299454,-0.01405839,1.45634391,-1.69288708,0.77539148,-0.93460802,0.22028942,-0.18011503
-5.70585293,2.19632765,-2.64836371,0.03561599,-0.01377203,0.01777730,-0.02720498,1.34322375,-1.66747752,0.28549317,-0.32642459,0.02363028,-0.01496976,1.41208410,-1.77409757,0.74652504,-0.97640662,0.21565105,-0.19239379
-5.69984992,2.12395160,-2.76446956,0.03635244,-0.01509760,0.01725828,-0.02827373,1.27970589,-1.74190652,0.27345883,-0.33843750,0.02413911,-0.01591324,1.36489484,-1.85273636,0.71642436,-1.01652525,0.21035927,-0.20478484
-5.69384692,2.04743838,-2.87518235,0.03687296,-0.01655302,0.01671438,-0.02929345,1.21464422,-1.81264328,0.26122520,-0.34944250,0.02450676,-0.01688116,1.31501546,-1.92771261,0.68527839,-1.05437380,0.20444451,-0.21713741
-5.68784392,1.96718015,-2.97891853,0.03716207,-0.01812197,0.01614995,-0.03024504,1.14860268,-1.87856823,0.24884706,-0.35928649,0.02472212,-0.01786484,1.26272403,-1.99796239,0.65328969,-1.08938822,0.19794457,-0.22929134
-5.68184092,1.88363432,-3.07416104,0.03720950,-0.01978518,0.01557054,-0.03111036,1.08213929,-1.93861218,0.23638399,-0.36783201,0.02477753,-0.01885456,1.20833765,-2.06246558,0.62067321,-1.12103973,0.19090477,-0.24107958
-5.67583792,1.79732344,-3.15948295,0.03701050,-0.02152049,0.01498300,-0.03187250,1.01579968,-1.99177710,0.22390091,-0.37495923,0.02466905,-0.01983957,1.15221169,-2.12026197,0.58765471,-1.14884324,0.18337804,-0.25233106
-5.66983492,1.70883292,-3.23356962,0.03656598,-0.02330301,0.01439569,-0.03251615,0.95011125,-2.03715566,0.21146827,-0.38056745,0.02439658,-0.02080810,1.09473776,-2.17046658,0.55446877,-1.17236476,0.17542477,-0.26287392
-5.66383192,1.61880635,-3.29523968,0.03588242,-0.02510545,0.01381849,-0.03302783,0.88557801,-2.07394926,0.19916213,-0.38457626,0.02396375,-0.02174742,1.03634022,-2.21228395,0.52135639,-1.19122789,0.16711229,-0.27253908
-5.65782891,1.52793846,-3.34346432,0.03497164,-0.02689850,0.01326296,-0.03339618,0.82267601,-2.10148413,0.18706394,-0.38692630,0.02337783,-0.02264406,0.97747128,-2.24502152,0.48856219,-1.20511938,0.15851426,-0.28116398
-5.65182591,1.43696559,-3.37738514,0.03385032,-0.02865140,0.01274232,-0.03361217,0.76184917,-2.11922517,0.17526013,-0.38757974,0.02264942,-0.02348396,0.91860465,-2.26810189,0.45633109,-1.21379375,0.14970961,-0.28859649
-5.64582291,1.34665386,-3.39633017,0.03253943,-0.03033261,0.01227150,-0.03366924,0.70350561,-2.12678724,0.16384131,-0.38652039,0.02179204,-0.02425278,0.86022786,-2.28107382,0.42490473,-1.21707698,0.14078132,-0.29469879
-5.63981991,1.25778555,-3.39982769,0.03106352,-0.03191055,0.01186707,-0.03356343,0.64801426,-2.12394361,0.15290134,-0.38375368,0.02082165,-0.02493624,0.80283342,-2.28362169,0.39451753,-1.21486919,0.13181490,-0.29935117
-5.63381691,1.17114384,-3.38761764,0.02944985,-0.03335443,0.01154720,-0.03329348,0.59570182,-2.11063122,0.14253606,-0.37930626,0.01975611,-0.02552048,0.74690917,-2.27557331,0.36539255,-1.20714638,0.12289677,-0.30245550
-5.62781391,1.08749655,-3.35966001,0.02772757,-0.03463516,0.01133148,-0.03286081,0.54684988,-2.08695264,0.13284185,-0.37322548,0.01861457,-0.02599250,0.69292801,-2.25690556,0.33773726,-1.19396106,0.11411240,-0.30393830
-5.62181091,1.00757959,-3.31613980,0.02592682,-0.03572617,0.01124074,-0.03226951,0.50169245,-2.05317448,0.12391399,-0.36557862,0.01741685,-0.02634061,0.64133753,-2.22774769,0.31173938,-1.17544169,0.10554455,-0.30375327
-5.61580790,0.93208046,-3.25746804,0.02407784,-0.03660430,0.01129680,-0.03152623,0.46041366,-2.00972225,0.11584490,-0.35645186,0.01618287,-0.02655481,0.59254982,-2.18838184,0.28756290,-1.15179103,0.09727143,-0.30188311
-5.60980490,0.86162268,-3.18427836,0.02221017,-0.03725051,0.01152212,-0.03064003,0.42314591,-1.95717168,0.10872226,-0.34594899,0.01493204,-0.02662722,0.54693198,-2.13924063,0.26534443,-1.12328313,0.08936497,-0.29834057
-5.60380190,0.79675158,-3.09741897,0.02035192,-0.03765059,0.01193941,-0.02962220,0.38996851,-1.89623664,0.10262713,-0.33418995,0.01368279,-0.02655241,0.50479752,-2.08090147,0.24519005,-1.09025901,0.08188935,-0.29316864
-5.59779890,0.73792197,-2.99793964,0.01852917,-0.03779564,0.01257114,-0.02848596,0.36090676,-1.82775395,0.09763197,-0.32130896,0.01245212,-0.02632769,0.46639924,-2.01407763,0.22717278,-1.05312109,0.07489969,-0.28643987
-5.59179590,0.68548821,-2.88707382,0.01676542,-0.03768240,0.01343902,-0.02724623,0.33593183,-1.75266539,0.09379880,-0.30745256,0.01125524,-0.02595327,0.43192360,-1.93960593,0.21133078,-1.01232622,0.06844101,-0.27825482
-5.58579290,0.63969691,-2.76621611,0.01508131,-0.03731342,0.01456329,-0.02591921,0.31496132,-1.67199746,0.09117739,-0.29277717,0.01010533,-0.02543238,0.40148701,-1.85843136,0.19766636,-0.96837766,0.06254763,-0.26873956
-5.57978989,0.60068249,-2.63689547,0.01349431,-0.03669699,0.01596211,-0.02452211,0.29786073,-1.58683942,0.08980353,-0.27744665,0.00901335,-0.02477123,0.37513410,-1.77158887,0.18614587,-0.92181585,0.05724275,-0.25804261
-5.57378689,0.56846578,-2.50074480,0.01201869,-0.03584689,0.01765077,-0.02307266,0.28444585,-1.49832030,0.08969756,-0.26162946,0.00798798,-0.02397887,0.35283804,-1.68018278,0.17670057,-0.87320845,0.05253848,-0.24633104
-5.56778389,0.54295557,-2.35946784,0.01066548,-0.03478200,0.01964089,-0.02158884,0.27448619,-1.40758539,0.09086296,-0.24549585,0.00703565,-0.02306696,0.33450282,-1.58536434,0.16922837,-0.82313971,0.04843620,-0.23378619
-5.56178089,0.52395313,-2.21480417,0.00944263,-0.03352563,0.02193969,-0.02008840,0.26770940,-1.31577313,0.09328533,-0.22921489,0.00616059,-0.02204945,0.31996765,-1.48830819,0.16359649,-0.77219940,0.04492712,-0.22059903
-5.55577789,0.51115935,-2.06849366,0.00835520,-0.03210482,0.02454913,-0.01858853,0.26380672,-1.22399288,0.09693156,-0.21295151,0.00536503,-0.02094215,0.30901299,-1.39018838,0.15964504,-0.72097185,0.04199326,-0.20696533
-5.54977489,0.50418452,-1.92224122,0.00740559,-0.03054950,0.02746526,-0.01710554,0.26243941,-1.13330419,0.10174936,-0.19686371,0.00464937,-0.01976228,0.30136838,-1.29215474,0.15719128,-0.67002510,0.03960853,-0.19308087
-5.54377189,0.50256017,-1.77768317,0.00659388,-0.02889154,0.03067756,-0.01565454,0.26324599,-1.04469817,0.10766725,-0.18109989,0.00401245,-0.01852793,0.29672151,-1.19531027,0.15603464,-0.61990069,0.03774007,-0.17913684
-5.53776888,0.50575289,-1.63635615,0.00591808,-0.02716379,0.03416847,-0.01424917,0.26585031,-0.95908129,0.11459494,-0.16579644,0.00345174,-0.01725756,0.29472847,-1.10069033,0.15596219,-0.57110422,0.03634964,-0.16531560
-5.53176588,0.51317965,-1.49966949,0.00537449,-0.02539917,0.03791308,-0.01290144,0.26987006,-0.87726199,0.12242420,-0.15107572,0.00296371,-0.01596946,0.29502475,-1.00924408,0.15675459,-0.52409702,0.03539517,-0.15178680
-5.52576288,0.52422414,-1.36888183,0.00495798,-0.02362975,0.04187904,-0.01162153,0.27492577,-0.79994026,0.13103037,-0.13704436,0.00254401,-0.01468129,0.29723673,-0.92181887,0.15819216,-0.47928910,0.03483223,-0.13870423
-5.51975988,0.53825403,-1.24508242,0.00466222,-0.02188592,0.04602672,-0.01041777,0.28064980,-0.72770018,0.14027433,-0.12379205,0.00218775,-0.01340960,0.30099326,-0.83914763,0.16006106,-0.43703343,0.03461559,-0.12620320
-5.51375688,0.55463834,-1.12917754,0.00447993,-0.02019565,0.05030973,-0.00929651,0.28669524,-0.66100550,0.15000515,-0.11139075,0.00188974,-0.01216949,0.30593711,-0.76183979,0.16215927,-0.39762187,0.03470063,-0.11439865
-5.50775388,0.57276491,-1.02188203,0.00440309,-0.01858389,0.05467562,-0.00826225,0.29274440,-0.60019808,0.16006329,-0.09989436,0.00164468,-0.01097430,0.31173580,-0.69037552,0.16430223,-0.36128248,0.03504465,-0.10338395
-5.50175088,0.59205725,-0.92371601,0.00442300,-0.01707209,0.05906701,-0.00731760,0.29851658,-0.54549890,0.17028436,-0.08933885,0.00144732,-0.00983536,0.31809164,-0.62510344,0.16632798,-0.32817844,0.03560814,-0.09323034
-5.49574787,0.61199044,-0.83500628,0.00453050,-0.01567787,0.06342296,-0.00646347,0.30377489,-0.49701151,0.18050334,-0.07974281,0.00129262,-0.00876190,0.32475059,-0.56624147,0.16810159,-0.29840839,0.03635574,-0.08398707
-5.48974487,0.63210583,-0.75589232,0.00471595,-0.01441476,0.06768063,-0.00569917,0.30833184,-0.45472747,0.19055921,-0.07110831,0.00117586,-0.00776099,0.33150977,-0.51388072,0.16951871,-0.27200815,0.03725719,-0.07568205
-5.48374187,0.65202388,-0.68633606,0.00496937,-0.01329223,0.07177724,-0.00502261,0.31205367,-0.41853361,0.20029989,-0.06342220,0.00109268,-0.00683753,0.33822327,-0.46799191,0.17050822,-0.24895358,0.03828794,-0.06832296
-5.47773887,0.67145497,-0.62613510,0.00528042,-0.01231562,0.07565210,-0.00443046,0.31486292,-0.38822074,0.20958721,-0.05665755,0.00103918,-0.00599437,0.34480623,-0.42843410,0.17103374,-0.22916465,0.03942969,-0.06189889
-5.47173587,0.69020784,-0.57493861,0.00563851,-0.01148639,0.07924888,-0.00391837,0.31673960,-0.36349346,0.21830188,-0.05077538,0.00101190,-0.00523248,0.35123692,-0.39496531,0.17109410,-0.21251032,0.04067064,-0.05638215
-5.46573287,0.70819521,-0.53226549,0.00603280,-0.01080232,0.08251785,-0.00348116,0.31772047,-0.34398098,0.22634821,-0.04572647,0.00100786,-0.00455110,0.35755684,-0.36725456,0.17072263,-0.19881421,0.04200555,-0.05173042
-5.45972986,0.72543668,-0.49752399,0.00645230,-0.01025785,0.08541810,-0.00311306,0.31789682,-0.32924862,0.23365840,-0.04145331,0.00102450,-0.00394801,0.36386886,-0.34489506,0.16998540,-0.18786092,0.04343567,-0.04788902
-5.45372686,0.74205844,-0.47003246,0.00688593,-0.00984448,0.08791958,-0.00280786,0.31741065,-0.31880972,0.24019618,-0.03789205,0.00105968,-0.00341973,0.37033331,-0.32741822,0.16897836,-0.17940278,0.04496844,-0.04479322
-5.44772386,0.75828999,-0.44904065,0.00732269,-0.00955117,0.09000499,-0.00255915,0.31644942,-0.31213804,0.24595965,-0.03497443,0.00111165,-0.00296182,0.37716234,-0.31430801,0.16782368,-0.17316696,0.04661698,-0.04237069
-5.44172086,0.77445777,-0.43375121,0.00775172,-0.00936485,0.09167130,-0.00236045,0.31523964,-0.30868022,0.25098317,-0.03262971,0.00117895,-0.00256911,0.38461257,-0.30501566,0.16666521,-0.16886271,0.04839950,-0.04054376
-5.43571786,0.79097597,-0.42334094,0.00816252,-0.00927085,0.09293089,-0.00220540,0.31403956,-0.30786832,0.25533820,-0.03078648,0.00126039,-0.00223593,0.39297636,-0.29897414,0.16566343,-0.16618873,0.05033858,-0.03923176
-5.42971486,0.80833463,-0.41698152,0.00854512,-0.00925339,0.09381223,-0.00208789,0.31313108,-0.30913233,0.25913292,-0.02937433,0.00135498,-0.00195634,0.40257202,-0.29561251,0.16498998,-0.16484050,0.05246024,-0.03835317
-5.42371186,0.82708550,-0.41385938,0.00889023,-0.00929609,0.09436015,-0.00200221,0.31281139,-0.31191229,0.26251066,-0.02832551,0.00146190,-0.00172435,0.41373316,-0.29436966,0.16482195,-0.16451737,0.05479305,-0.03782766
-5.41770885,0.84782601,-0.41319458,0.00918950,-0.00938240,0.09463543,-0.00194315,0.31338450,-0.31567007,0.26564720,-0.02757634,0.00158037,-0.00153406,0.42679775,-0.29470745,0.16533629,-0.16492943,0.05736712,-0.03757797
-5.41170585,0.87118184,-0.41425814,0.00943562,-0.00949605,0.09471400,-0.00190610,0.31515295,-0.31990050,0.26874684,-0.02706851,0.00170968,-0.00137980,0.44209708,-0.29612288,0.16670438,-0.16580390,0.06021309,-0.03753165
-5.40570285,0.89778870,-0.41638797,0.00962257,-0.00962141,0.09468551,-0.00188715,0.31840999,-0.32414165,0.27203751,-0.02675026,0.00184907,-0.00125631,0.45994506,-0.29815928,0.16908698,-0.16689106,0.06336109,-0.03762256
-5.39969985,0.92827377,-0.41900277,0.00974571,-0.00974392,0.09465144,-0.00188316,0.32343242,-0.32798405,0.27576484,-0.02657729,0.00199774,-0.00115874,0.48062835,-0.30041618,0.17262986,-0.16796945,0.06683980,-0.03779226
-5.39369685,0.96323747,-0.42161394,0.00980193,-0.00985035,0.09472273,-0.00189182,0.33047430,-0.33107868,0.28018567,-0.02651363,0.00215478,-0.00108279,0.50439737,-0.30255776,0.17746000,-0.16885036,0.07067549,-0.03799104
-5.38769385,1.00323593,-0.42383519,0.00978967,-0.00992909,0.09501699,-0.00191171,0.33976156,-0.33314338,0.28556079,-0.02653220,0.00231918,-0.00102471,0.53145875,-0.30431971,0.18368269,-0.16938142,0.07489122,-0.03817890
-5.38169085,1.04876485,-0.42538957,0.00970895,-0.00997036,0.09565539,-0.00194232,0.35148767,-0.33396771,0.29214747,-0.02661529,0.00248978,-0.00098135,0.56196924,-0.30551427,0.19137943,-0.16944927,0.07950609,-0.03832615
-5.37568784,1.10024493,-0.42611393,0.00956139,-0.00996632,0.09675922,-0.00198411,0.36581029,-0.33341587,0.30019172,-0.02675473,0.00266532,-0.00095012,0.59603131,-0.30603347,0.20060669,-0.16898113,0.08453465,-0.03841383
-5.36968484,1.15800926,-0.42596053,0.00935005,-0.00991120,0.09844633,-0.00203851,0.38284891,-0.33142777,0.30992069,-0.02695198,0.00284440,-0.00092905,0.63369045,-0.30585031,0.21139545,-0.16794540,0.08998641,-0.03843388
-5.36368184,1.22229292,-0.42499586,0.00907935,-0.00980129,0.10082743,-0.00210795,0.40268338,-0.32801812,0.32153522,-0.02721793,0.00302555,-0.00091668,0.67493416,-0.30501796,0.22375159,-0.16635111,0.09586546,-0.03838900
-5.35767884,1.29322472,-0.42339663,0.00875492,-0.00963493,0.10400238,-0.00219582,0.42535315,-0.32327355,0.33520282,-0.02757250,0.00320725,-0.00091209,0.71969254,-0.30366695,0.23765681,-0.16424640,0.10217027,-0.03829234
-5.35167584,1.37082135,-0.42144306,0.00838332,-0.00941236,0.10805661,-0.00230650,0.45085718,-0.31734798,0.35105130,-0.02804410,0.00338799,-0.00091484,0.76784023,-0.30200039,0.25307019,-0.16171589,0.10889354,-0.03816688
-5.34567284,1.45498354,-0.41950948,0.00797192,-0.00913563,0.11305769,-0.00244532,0.47915427,-0.31045619,0.36916309,-0.02866880,0.00356636,-0.00092488,0.81919962,-0.30028733,0.26992998,-0.15887725,0.11602219,-0.03804459
