energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.71785893,3.21584197,0.08487670,0.05001840,2.42337250,0.00000000,0.96146017,0.26065338
-5.71185593,3.41410954,0.08654258,0.05285161,2.57818739,0.00000000,1.00638044,0.28058994
-5.70585293,3.61952385,0.08855916,0.05574122,2.73849140,0.00000000,1.05341499,0.30110396
-5.69984992,3.83006785,0.09090673,0.05866856,2.90270878,0.00000000,1.10211054,0.32199233
-5.69384692,4.04347715,0.09355401,0.06161314,3.06907601,0.00000000,1.15194575,0.34303118
-5.68784392,4.25727276,0.09645861,0.06455276,3.23566715,0.00000000,1.20233901,0.36397906
-5.68184092,4.46880073,0.09956780,0.06746364,3.40042436,0.00000000,1.25265760,0.38458067
-5.67583792,4.67527749,0.10281970,0.07032060,3.56119290,0.00000000,1.30222836,0.40457125
-5.66983492,4.87384018,0.10614466,0.07309719,3.71575989,0.00000000,1.35034926,0.42368135
-5.66383192,5.06160084,0.10946695,0.07576591,3.86189604,0.00000000,1.39630194,0.44164205
-5.65782891,5.23570335,0.11270667,0.07829847,3.99739947,0.00000000,1.43936497,0.45819036
-5.65182591,5.39338187,0.11578179,0.08066601,4.12014061,0.00000000,1.47882752,0.47307479
-5.64582291,5.53201962,0.11861042,0.08283955,4.22810730,0.00000000,1.51400339,0.48606084
-5.63981991,5.64920649,0.12111301,0.08479030,4.31944902,0.00000000,1.54424508,0.49693634
-5.63381691,5.74279424,0.12321465,0.08649015,4.39251907,0.00000000,1.56895763,0.50551648
-5.62781391,5.81094769,0.12484716,0.08791222,4.44591375,0.00000000,1.58761213,0.51164829
-5.62181091,5.85219059,0.12595117,0.08903141,4.47850727,0.00000000,1.59975827,0.51521460
-5.61580790,5.86544462,0.12647782,0.08982501,4.48948142,0.00000000,1.60503600,0.51613715
-5.60980490,5.85006026,0.12639021,0.09027332,4.47834894,0.00000000,1.60318552,0.51437892
-5.60380190,5.80583841,0.12566457,0.09036030,4.44496971,0.00000000,1.59405564,0.50994538
-5.59779890,5.73304156,0.12429089,0.09007418,4.38955897,0.00000000,1.57760986,0.50288484
-5.59179590,5.63239418,0.12227322,0.08940793,4.31268720,0.00000000,1.55393014,0.49328764
-5.58579290,5.50507157,0.11962950,0.08835983,4.21527120,0.00000000,1.52321784,0.48128430
-5.57978989,5.35267762,0.11639097,0.08693375,4.09855665,0.00000000,1.48579193,0.46704268
-5.57378689,5.17721153,0.11260114,0.08513940,3.96409221,0.00000000,1.44208430,0.45076412
-5.56778389,4.98102471,0.10831452,0.08299240,3.81369618,0.00000000,1.39263218,0.43267886
-5.56178089,4.76676888,0.10359489,0.08051420,3.64941633,0.00000000,1.33806790,0.41304062
-5.55577789,4.53733709,0.09851350,0.07773186,3.47348452,0.00000000,1.27910631,0.39212084
-5.54977489,4.29579962,0.09314702,0.07467759,3.28826723,0.00000000,1.21653010,0.37020248
-5.54377189,4.04533676,0.08757553,0.07138822,3.09621393,0.00000000,1.15117367,0.34757374
-5.53776888,3.78917078,0.08188038,0.06790450,2.89980477,0.00000000,1.08390590,0.32452191
-5.53176588,3.53049937,0.07614233,0.06427027,2.70149947,0.00000000,1.01561254,0.30132749
-5.52576288,3.27243243,0.07043967,0.06053159,2.50368887,0.00000000,0.94717870,0.27825876
-5.51975988,3.01793442,0.06484667,0.05673578,2.30865073,0.00000000,0.87947194,0.25556705
-5.51375688,2.76977359,0.05943223,0.05293045,2.11851088,0.00000000,0.81332659,0.23348272
-5.50775388,2.53047954,0.05425883,0.04916259,1.93521084,0.00000000,0.74952961,0.21221202
-5.50175088,2.30230980,0.04938170,0.04547761,1.76048232,0.00000000,0.68880827,0.19193486
-5.49574787,2.08722590,0.04484838,0.04191860,1.59582910,0.00000000,0.63182005,0.17280346
-5.48974487,1.88687900,0.04069844,0.03852554,1.44251618,0.00000000,0.57914461,0.15494199
-5.48374187,1.70260455,0.03696349,0.03533476,1.30156599,0.00000000,0.53127812,0.13844696
-5.47773887,1.53542544,0.03366736,0.03237848,1.17376101,0.00000000,0.48862969,0.12338842
-5.47173587,1.38606257,0.03082653,0.02968445,1.05965218,0.00000000,0.45151981,0.10981182
-5.46573287,1.25495186,0.02845055,0.02727586,0.95957214,0.00000000,0.42018070,0.09774037
-5.45972986,1.14226628,0.02654268,0.02517127,0.87365242,0.00000000,0.39475819,0.08717788
-5.45372686,1.04794184,0.02510054,0.02338469,0.80184359,0.00000000,0.37531508,0.07811183
-5.44772386,0.97170627,0.02411676,0.02192587,0.74393747,0.00000000,0.36183562,0.07051660
-5.44172086,0.91310924,0.02357967,0.02080057,0.69959053,0.00000000,0.35423102,0.06435675
-5.43571786,0.87155326,0.02347398,0.02001099,0.66834775,0.00000000,0.35234578,0.05959023
-5.42971486,0.84632440,0.02378142,0.01955623,0.64966636,0.00000000,0.35596477,0.05617146
-5.42371186,0.83662205,0.02448134,0.01943280,0.64293884,0.00000000,0.36482085,0.05405409
-5.41770885,0.84158743,0.02555125,0.01963512,0.64751489,0.00000000,0.37860305,0.05319356
-5.41170585,0.86033020,0.02696741,0.02015611,0.66272197,0.00000000,0.39696522,0.05354921
-5.40570285,0.89195290,0.02870526,0.02098761,0.68788416,0.00000000,0.41953496,0.05508599
-5.39969985,0.93557296,0.03073982,0.02212087,0.72233912,0.00000000,0.44592285,0.05777581
-5.39369685,0.99034190,0.03304612,0.02354697,0.76545284,0.00000000,0.47573167,0.06159829
-5.38769385,1.05546145,0.03559948,0.02525710,0.81663202,0.00000000,0.50856561,0.06654113
-5.38169085,1.13019618,0.03837570,0.02724277,0.87533375,0.00000000,0.54403889,0.07259987
-5.37568784,1.21388240,0.04135126,0.02949595,0.94107215,0.00000000,0.58178387,0.07977723
-5.36968484,1.30593274,0.04450333,0.03200908,1.01342179,0.00000000,0.62145800,0.08808181
-5.36368184,1.40583629,0.04780971,0.03477489,1.09201745,0.00000000,0.66274942,0.09752639
-5.35767884,1.51315384,0.05124870,0.03778617,1.17655004,0.00000000,0.70538081,0.10812569
-5.35167584,1.62750806,0.05479880,0.04103541,1.26675864,0.00000000,0.74911123,0.11989364
-5.34567284,1.74856879,0.05843832,0.04451432,1.36241844,0.00000000,0.79373572,0.13284037
-5.33966983,1.87603344,0.06214496,0.04821322,1.46332493,0.00000000,0.83908247,0.14696879
-5.33366683,2.00960305,0.06589527,0.05212046,1.56927460,0.00000000,0.88500763,0.16227104
-5.32766383,2.14895494,0.06966410,0.05622169,1.68004283,0.00000000,0.93138792,0.17872477
-5.32166083,2.29371272,0.07342414,0.06049921,1.79535970,0.00000000,0.97811123,0.19628961
-5.31565783,2.44341519,0.07714539,0.06493135,1.91488482,0.00000000,1.02506578,0.21490375
-5.30965483,2.59748571,0.08079488,0.06949185,2.03818249,0.00000000,1.07212825,0.23448098
-5.30365183,2.75520354,0.08433645,0.07414952,2.16469838,0.00000000,1.11915180,0.25490826
-5.29764882,2.91567924,0.08773084,0.07886789,2.29373941,0.00000000,1.16595445,0.27604406
-5.29164582,3.07783574,0.09093591,0.08360518,2.42445806,0.00000000,1.21230885,0.29771759
-5.28564282,3.24039677,0.09390718,0.08831449,2.55584258,0.00000000,1.25793405,0.31972901
-5.27963982,3.40188419,0.09659863,0.09294414,2.68671434,0.00000000,1.30249004,0.34185085
-5.27363682,3.56062521,0.09896376,0.09743840,2.81573299,0.00000000,1.34557553,0.36383050
-5.26763382,3.71477014,0.10095679,0.10173837,2.94141030,0.00000000,1.38672955,0.38539401
-5.26163082,3.86232102,0.10253415,0.10578312,3.06213266,0.00000000,1.42543689,0.40625092
-5.25562781,4.00117051,0.10365600,0.10951110,3.17619210,0.00000000,1.46113756,0.42610026
-5.24962481,4.12915036,0.10428774,0.11286155,3.28182501,0.00000000,1.49323985,0.44463733
-5.24362181,4.24408782,0.10440157,0.11577622,3.37725764,0.00000000,1.52113680,0.46156123
-5.23761881,4.34386817,0.10397786,0.11820093,3.46075665,0.00000000,1.54422517,0.47658287
-5.23161581,4.42650100,0.10300624,0.12008729,3.53068300,0.00000000,1.56192633,0.48943308
-5.22561281,4.49018764,0.10148652,0.12139422,3.58554708,0.00000000,1.57370792,0.49987058
-5.21960980,4.53338703,0.09942920,0.12208935,3.62406279,0.00000000,1.57910556,0.50768958
-5.21360680,4.55487712,0.09685558,0.12215019,3.64519835,0.00000000,1.57774332,0.51272652
-5.20760380,4.55380934,0.09379753,0.12156510,3.64822173,0.00000000,1.56935214,0.51486587
-5.20160080,4.52975356,0.09029683,0.12033383,3.63273860,0.00000000,1.55378527,0.51404453
-5.19559780,4.48273174,0.08640422,0.11846788,3.59872124,0.00000000,1.53103007,0.51025490
-5.18959480,4.41323853,0.08217804,0.11599037,3.54652702,0.00000000,1.50121546,0.50354619
-5.18359180,4.32224815,0.07768274,0.11293561,3.47690573,0.00000000,1.46461487,0.49402415
-5.17758879,4.21120693,0.07298713,0.10934843,3.39099526,0.00000000,1.42164443,0.48184902
-5.17158579,4.08201192,0.06816265,0.10528303,3.29030583,0.00000000,1.37285659,0.46723199
-5.16558279,3.93697631,0.06328157,0.10080175,3.17669327,0.00000000,1.31892942,0.45043004
-5.15957979,3.77878300,0.05841528,0.09597351,3.05232247,0.00000000,1.26065215,0.43173967
-5.15357679,3.61042799,0.05363281,0.09087213,2.91962221,0.00000000,1.19890757,0.41148946
-5.14757379,3.43515572,0.04899949,0.08557465,2.78123304,0.00000000,1.13465206,0.39003202
-5.14157079,3.25638838,0.04457593,0.08015949,2.63994992,0.00000000,1.06889399,0.36773536
-5.13556778,3.07765160,0.04041716,0.07470475,2.49866141,0.00000000,1.00267150,0.34497427
-5.12956478,2.90249862,0.03657225,0.06928660,2.36028730,0.00000000,0.93703018,0.32212174
-5.12356178,2.73443499,0.03308400,0.06397772,2.22771620,0.00000000,0.87300168,0.29954086
-5.11755878,2.57684552,0.02998899,0.05884606,2.10374456,0.00000000,0.81158352,0.27757734
-5.11155578,2.43292502,0.02731775,0.05395369,1.99101852,0.00000000,0.75372081,0.25655290
-5.10555278,2.30561404,0.02509517,0.04935592,1.89197944,0.00000000,0.70029007,0.23675959
-5.09954977,2.19754036,0.02334090,0.04510065,1.80881393,0.00000000,0.65208535,0.21845511
-5.09354677,2.11096695,0.02206978,0.04122795,1.74340900,0.00000000,0.60980669,0.20185928
-5.08754377,2.04774674,0.02129233,0.03776976,1.69731270,0.00000000,0.57405077,0.18715149
-5.08154077,2.00928453,0.02101508,0.03474991,1.67170053,0.00000000,0.54530367,0.17446912
-5.07553777,1.99650619,0.02124079,0.03218418,1.66734802,0.00000000,0.52393538,0.16390695
-5.06953477,2.00983539,0.02196856,0.03008050,1.68460955,0.00000000,0.51019593,0.15551728
-5.06353177,2.04917820,0.02319377,0.02843935,1.72340396,0.00000000,0.50421282,0.14931079
-5.05752876,2.11391586,0.02490786,0.02725408,1.78320722,0.00000000,0.50598961,0.14525802
-5.05152576,2.20290627,0.02709795,0.02651139,1.86305269,0.00000000,0.51540548,0.14329129
-5.04552276,2.31449472,0.02974644,0.02619181,1.96153949,0.00000000,0.53221590,0.14330711
-5.03951976,2.44653455,0.03283042,0.02627017,2.07684959,0.00000000,0.55605425,0.14516896
-5.03351676,2.59641816,0.03632122,0.02671612,2.20677400,0.00000000,0.58643481,0.14871037
-5.02751376,2.76111893,0.04018385,0.02749468,2.34874848,0.00000000,0.62275707,0.15373834
-5.02151076,2.93724404,0.04437673,0.02856673,2.49989885,0.00000000,0.66431198,0.16003713
-5.01550775,3.12109818,0.04885144,0.02988962,2.65709571,0.00000000,0.71029008,0.16737224
-5.00950475,3.30875740,0.05355276,0.03141777,2.81701795,0.00000000,0.75979204,0.17549478
-5.00350175,3.49615200,0.05841904,0.03310331,2.97622402,0.00000000,0.81184179,0.18414616
-4.99749875,3.67915689,0.06338277,0.03489679,3.13122957,0.00000000,0.86540214,0.19306291
-4.99149575,3.85368708,0.06837156,0.03674793,3.27858930,0.00000000,0.91939316,0.20198182
-4.98549275,4.01579580,0.07330939,0.03860645,3.41498095,0.00000000,0.97271291,0.21064514
-4.97948974,4.16177206,0.07811814,0.04042288,3.53728857,0.00000000,1.02426019,0.21880585
-4.97348674,4.28823450,0.08271946,0.04214954,3.64268223,0.00000000,1.07295887,0.22623276
-4.96748374,4.39221792,0.08703671,0.04374132,3.72869139,0.00000000,1.11778302,0.23271543
-4.96148074,4.47124947,0.09099708,0.04515670,3.79326895,0.00000000,1.15778198,0.23806864
-4.95547774,4.52341113,0.09453373,0.04635850,3.83484345,0.00000000,1.19210448,0.24213635
-4.94947474,4.54738614,0.09758782,0.04731471,3.85235725,0.00000000,1.22002089,0.24479489
-4.94347174,4.54248727,0.10011038,0.04799914,3.84528908,0.00000000,1.24094250,0.24595535
-4.93746873,4.50866571,0.10206389,0.04839199,3.81365994,0.00000000,1.25443706,0.24556505
-4.93146573,4.44650012,0.10342354,0.04848021,3.75802206,0.00000000,1.26023968,0.24360791
-4.92546273,4.35716638,0.10417795,0.04825769,3.67943146,0.00000000,1.25825868,0.24010388
-4.91945973,4.24238918,0.10432954,0.04772532,3.57940518,0.00000000,1.24857585,0.23510724
-4.91345673,4.10437768,0.10389429,0.04689076,3.45986517,0.00000000,1.23144102,0.22870398
-4.90745373,3.94574782,0.10290105,0.04576805,3.32307110,0.00000000,1.20726123,0.22100829
-4.90145073,3.76943469,0.10139028,0.04437707,3.17154503,0.00000000,1.17658478,0.21215831
-4.89544772,3.57859849,0.09941247,0.04274280,3.00799105,0.00000000,1.14008077,0.20231135
-4.88944472,3.37652793,0.09702609,0.04089448,2.83521310,0.00000000,1.09851522,0.19163867
-4.88344172,3.16654477,0.09429537,0.03886461,2.65603413,0.00000000,1.05272451,0.18032014
-4.87743872,2.95191303,0.09128783,0.03668794,2.47321958,0.00000000,1.00358758,0.16853895
-4.87143572,2.73575602,0.08807189,0.03440048,2.28940788,0.00000000,0.95199781,0.15647647
-4.86543272,2.52098385,0.08471438,0.03203839,2.10705001,0.00000000,0.89883592,0.14430761
-4.85942971,2.31023333,0.08127844,0.02963710,1.92835982,0.00000000,0.84494488,0.13219663
-4.85342671,2.10582171,0.07782151,0.02723036,1.75527614,0.00000000,0.79110783,0.12029373
-4.84742371,1.90971476,0.07439382,0.02484952,1.58943717,0.00000000,0.73802974,0.10873225
-4.84142071,1.72350926,0.07103719,0.02252289,1.43216698,0.00000000,0.68632329,0.09762677
-4.83541771,1.54842922,0.06778436,0.02027525,1.28447356,0.00000000,0.63649942,0.08707195
-4.82941471,1.38533456,0.06465875,0.01812757,1.14705733,0.00000000,0.58896246,0.07714208
-4.82341171,1.23474082,0.06167465,0.01609678,1.02032870,0.00000000,0.54400976,0.06789141
-4.81740870,1.09684779,0.05883779,0.01419582,0.90443307,0.00000000,0.50183544,0.05935501
-4.81140570,0.97157508,0.05614634,0.01243368,0.79928143,0.00000000,0.46253772,0.05155021
-4.80540270,0.85860249,0.05359208,0.01081567,0.70458479,0.00000000,0.42612914,0.04447832
-4.79939970,0.75741299,0.05116182,0.00934372,0.61989065,0.00000000,0.39254889,0.03812679
-4.79339670,0.66733639,0.04883888,0.00801676,0.54461990,0.00000000,0.36167663,0.03247137
-4.78739370,0.58759204,0.04660463,0.00683115,0.47810266,0.00000000,0.33334677,0.02747845
-4.78139070,0.51732892,0.04443992,0.00578114,0.41961193,0.00000000,0.30736272,0.02310733
-4.77538769,0.45566220,0.04232641,0.00485935,0.36839414,0.00000000,0.28351030,0.01931235
-4.76938469,0.40170531,0.04024764,0.00405717,0.32369585,0.00000000,0.26156999,0.01604491
-4.76338169,0.35459707,0.03818998,0.00336523,0.28478639,0.00000000,0.24132736,0.01325525
-4.75737869,0.31352383,0.03614321,0.00277375,0.25097618,0.00000000,0.22258173,0.01089401
-4.75137569,0.27773648,0.03410089,0.00227293,0.22163090,0.00000000,0.20515271,0.00891351
-4.74537269,0.24656288,0.03206049,0.00185317,0.19618189,0.00000000,0.18888475,0.00726883
-4.73936968,0.21941613,0.03002326,0.00150540,0.17413298,0.00000000,0.17364976,0.00591867
-4.73336668,0.19579931,0.02799387,0.00122124,0.15506460,0.00000000,0.15934807,0.00482594
-4.72736368,0.17530735,0.02597997,0.00099315,0.13863552,0.00000000,0.14590798,0.00395828
-4.72136068,0.15762695,0.02399159,0.00081457,0.12458291,0.00000000,0.13328416,0.00328834
-4.71535768,0.14253495,0.02204046,0.00068003,0.11272138,0.00000000,0.12145537,0.00279401
-4.70935468,0.12989615,0.02013936,0.00058519,0.10294146,0.00000000,0.11042161,0.00245852
-4.70335168,0.11966080,0.01830141,0.00052690,0.09520786,0.00000000,0.10020126,0.00227059
-4.69734867,0.11186241,0.01653954,0.00050324,0.08955816,0.00000000,0.09082823,0.00222440
-4.69134567,0.10661607,0.01486591,0.00051352,0.08610178,0.00000000,0.08234945,0.00231968
-4.68534267,0.10411742,0.01329155,0.00055834,0.08501959,0.00000000,0.07482279,0.00256169
-4.67933967,0.10464226,0.01182603,0.00063958,0.08656397,0.00000000,0.06831553,0.00296128
-4.67333667,0.10854651,0.01047725,0.00076038,0.09105922,0.00000000,0.06290328,0.00353487
-4.66733367,0.11626638,0.00925145,0.00092516,0.09890194,0.00000000,0.05866947,0.00430441
-4.66133067,0.12831813,0.00815316,0.00113961,0.11056100,0.00000000,0.05570512,0.00529736
-4.65532766,0.14529683,0.00718533,0.00141061,0.12657666,0.00000000,0.05410892,0.00654647
-4.64932466,0.16787368,0.00634955,0.00174619,0.14755809,0.00000000,0.05398731,0.00808956
-4.64332166,0.19679095,0.00564623,0.00215539,0.17417892,0.00000000,0.05545448,0.00996913
-4.63731866,0.23285407,0.00507483,0.00264817,0.20717008,0.00000000,0.05863200,0.01223175
-4.63131566,0.27692016,0.00463420,0.00323518,0.24730932,0.00000000,0.06364799,0.01492731
-4.62531266,0.32988249,0.00432269,0.00392752,0.29540723,0.00000000,0.07063566,0.01810802
-4.61930965,0.39265058,0.00413846,0.00473641,0.35228918,0.00000000,0.07973097,0.02182711
-4.61330665,0.46612570,0.00407961,0.00567287,0.41877314,0.00000000,0.09106954,0.02613738
-4.60730365,0.55117202,0.00414428,0.00674727,0.49564362,0.00000000,0.10478262,0.03108945
-4.60130065,0.64858361,0.00433075,0.00796885,0.58362189,0.00000000,0.12099224,0.03672974
-4.59529765,0.75904823,0.00463742,0.00934522,0.68333326,0.00000000,0.13980557,0.04309840
-4.58929465,0.88310876,0.00506278,0.01088180,0.79527228,0.00000000,0.16130878,0.05022703
-4.58329165,1.02112371,0.00560532,0.01258132,0.91976715,0.00000000,0.18556045,0.05813636
-4.57728864,1.17322827,0.00626340,0.01444322,1.05694461,0.00000000,0.21258489,0.06683403
-4.57128564,1.33929793,0.00703508,0.01646321,1.20669710,0.00000000,0.24236577,0.07631249
-4.56528264,1.51891627,0.00791796,0.01863285,1.36865379,0.00000000,0.27484012,0.08654719
-4.55927964,1.71134922,0.00890898,0.02093923,1.54215730,0.00000000,0.30989342,0.09749512
-4.55327664,1.91552726,0.01000422,0.02336475,1.72624776,0.00000000,0.34735569,0.10909381
-4.54727364,2.13003759,0.01119876,0.02588713,1.91965566,0.00000000,0.38699929,0.12126101
-4.54127064,2.35312724,0.01248648,0.02847951,2.12080466,0.00000000,0.42853824,0.13389486
-4.53526763,2.58271821,0.01385997,0.03111079,2.32782523,0.00000000,0.47162969,0.14687490
-4.52926463,2.81643494,0.01531042,0.03374609,2.53857931,0.00000000,0.51587716,0.16006370
-4.52326163,3.05164372,0.01682757,0.03634753,2.75069587,0.00000000,0.56083593,0.17330926
-4.51725863,3.28550344,0.01839972,0.03887500,2.96161651,0.00000000,0.60602021,0.18644798
-4.51125563,3.51502598,0.02001375,0.04128720,3.16864987,0.00000000,0.65091206,0.19930829
-4.50525263,3.73714439,0.02165518,0.04354280,3.36903299,0.00000000,0.69497161,0.21171458
-4.49924962,3.94878635,0.02330835,0.04560157,3.55999746,0.00000000,0.73764845,0.22349159
-4.49324662,4.14695008,0.02495652,0.04742560,3.73883780,0.00000000,0.77839347,0.23446880
-4.48724362,4.32877988,0.02658208,0.04898052,3.90297944,0.00000000,0.81667105,0.24448483
-4.48124062,4.49163813,0.02816681,0.05023658,4.05004364,0.00000000,0.85197089,0.25339163
-4.47523762,4.63317120,0.02969210,0.05116959,4.17790683,0.00000000,0.88381923,0.26105824
-4.46923462,4.75136650,0.03113924,0.05176176,4.28475207,0.00000000,0.91178898,0.26737409
-4.46323162,4.84459886,0.03248974,0.05200224,4.36911087,0.00000000,0.93550855,0.27225159
-4.45722861,4.91166463,0.03372562,0.05188749,4.42989399,0.00000000,0.95466903,0.27562799
-4.45122561,4.95180266,0.03482975,0.05142132,4.46641044,0.00000000,0.96902967,0.27746648
-4.44522261,4.96470196,0.03578619,0.05061477,4.47837452,0.00000000,0.97842152,0.27775650
-4.43921961,4.95049639,0.03658051,0.04948563,4.46590114,0.00000000,0.98274930,0.27651320
-4.43321661,4.90974730,0.03720011,0.04805784,4.42949037,0.00000000,0.98199149,0.27377632
-4.42721361,4.84341561,0.03763454,0.04636063,4.37000240,0.00000000,0.97619885,0.26960831
-4.42121061,4.75282489,0.03787576,0.04442749,4.28862453,0.00000000,0.96549154,0.26409204
-4.41520760,4.63961755,0.03791838,0.04229514,4.18683177,0.00000000,0.95005493,0.25732804
-4.40920460,4.50570610,0.03775989,0.04000234,4.06634313,0.00000000,0.93013447,0.24943149
-4.40320160,4.35322138,0.03740076,0.03758873,3.92907512,0.00000000,0.90602961,0.24052909
-4.39719860,4.18445973,0.03684454,0.03509373,3.77709424,0.00000000,0.87808710,0.23075588
-4.39119560,4.00183067,0.03609783,0.03255551,3.61256995,0.00000000,0.84669384,0.22025208
-4.38519260,3.80780647,0.03517025,0.03001009,3.43772927,0.00000000,0.81226925,0.20916017
-4.37918959,3.60487460,0.03407421,0.02749056,3.25481396,0.00000000,0.77525751,0.19762212
-4.37318659,3.39549404,0.03282474,0.02502650,3.06604115,0.00000000,0.73611958,0.18577689
-4.36718359,3.18205580,0.03143913,0.02264356,2.87356769,0.00000000,0.69532530,0.17375826
-4.36118059,2.96684812,0.02993656,0.02036320,2.67945870,0.00000000,0.65334546,0.16169293
-4.35517759,2.75202635,0.02833766,0.01820259,2.48566037,0.00000000,0.61064421,0.14969896
-4.34917459,2.53958775,0.02666402,0.01617469,2.29397706,0.00000000,0.56767163,0.13788451
-4.34317159,2.33135096,0.02493768,0.01428844,2.10605265,0.00000000,0.52485690,0.12634686
-4.33716858,2.12894009,0.02318063,0.01254902,1.92335607,0.00000000,0.48260197,0.11517173
-4.33116558,1.93377339,0.02141433,0.01095825,1.74717090,0.00000000,0.44127595,0.10443283
-4.32516258,1.74705626,0.01965918,0.00951501,1.57858890,0.00000000,0.40121035,0.09419173
-4.31915958,1.56977843,0.01793416,0.00821566,1.41850730,0.00000000,0.36269534,0.08449785
-4.31315658,1.40271520,0.01625644,0.00705456,1.26762986,0.00000000,0.32597695,0.07538876
-4.30715358,1.24643245,0.01464111,0.00602445,1.12647118,0.00000000,0.29125547,0.06689057
