energy_ev,total_up,Ge_p_up,Ge_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.86793397,6.14191314,1.73057647,0.00000000,4.01434281,3.92099850,1.06362815,0.00000000
-5.86193097,6.33682580,1.78725199,0.00000000,4.16817203,4.04270039,1.08755509,0.00000000
-5.85592796,6.52893466,1.84304619,0.00000000,4.31746525,4.16377119,1.11161708,0.00000000
-5.84992496,6.71618020,1.89740497,0.00000000,4.46036103,4.28303055,1.13549315,0.00000000
-5.84392196,6.89644302,1.94974197,0.00000000,4.59502527,4.39923324,1.15884244,0.00000000
-5.83791896,7.06759998,1.99945199,0.00000000,4.71970360,4.51109987,1.18131670,0.00000000
-5.83191596,7.22758091,2.04592530,0.00000000,4.83277159,4.61734897,1.20257308,0.00000000
-5.82591296,7.37442375,2.08856255,0.00000000,4.93278062,4.71672917,1.22228680,0.00000000
-5.81990995,7.50632604,2.12678954,0.00000000,5.01849758,4.80805025,1.24016308,0.00000000
-5.81390695,7.62169090,2.16007143,0.00000000,5.08893674,4.89021224,1.25594782,0.00000000
-5.80790395,7.71916627,2.18792592,0.00000000,5.14338291,4.96223172,1.26943666,0.00000000
-5.80190095,7.79767639,2.20993512,0.00000000,5.18140537,5.02326467,1.28048197,0.00000000
-5.79589795,7.85644515,2.22575580,0.00000000,5.20286251,5.07262574,1.28899771,0.00000000
-5.78989495,7.89501144,2.23512795,0.00000000,5.20789781,5.10980366,1.29496202,0.00000000
-5.78389195,7.91323679,2.23788160,0.00000000,5.19692815,5.13447302,1.29841735,0.00000000
-5.77788894,7.91130607,2.23394194,0.00000000,5.17062579,5.14650251,1.29946860,0.00000000
-5.77188594,7.88972233,2.22333281,0.00000000,5.12989547,5.14595998,1.29827910,0.00000000
-5.76588294,7.84929648,2.20617873,0.00000000,5.07584841,5.13311460,1.29506491,0.00000000
-5.75987994,7.79113304,2.18270554,0.00000000,5.00977457,5.10843636,1.29008753,0.00000000
-5.75387694,7.71661261,2.15323977,0.00000000,4.93311478,5.07259297,1.28364562,0.00000000
-5.74787394,7.62737153,2.11820664,0.00000000,4.84743363,5.02644434,1.27606565,0.00000000
-5.74187094,7.52527931,2.07812686,0.00000000,4.75439399,4.97103438,1.26769218,0.00000000
-5.73586793,7.41241354,2.03361198,0.00000000,4.65573347,4.90757990,1.25887772,0.00000000
-5.72986493,7.29103239,1.98535818,0.00000000,4.55324294,4.83745628,1.24997277,0.00000000
-5.72386193,7.16354402,1.93413831,0.00000000,4.44874656,4.76217960,1.24131594,0.00000000
-5.71785893,7.03247279,1.88079208,0.00000000,4.34408304,4.68338477,1.23322464,0.00000000
-5.71185593,6.90042153,1.82621412,0.00000000,4.24108717,4.60279945,1.22598642,0.00000000
-5.70585293,6.77002985,1.77133984,0.00000000,4.14157099,4.52221366,1.21985117,0.00000000
-5.69984992,6.64392824,1.71712926,0.00000000,4.04730380,4.44344524,1.21502431,0.00000000
-5.69384692,6.52468833,1.66454859,0.00000000,3.95999053,4.36830141,1.21166124,0.00000000
-5.68784392,6.41476981,1.61455019,0.00000000,3.88124802,4.29853728,1.20986299,0.00000000
-5.68184092,6.31646520,1.56805101,0.00000000,3.81257932,4.23581210,1.20967344,0.00000000
-5.67583792,6.23184356,1.52591027,0.00000000,3.75534616,4.18164461,1.21107792,0.00000000
-5.66983492,6.16269515,1.48890684,0.00000000,3.71074023,4.13736878,1.21400346,0.00000000
-5.66383192,6.11047874,1.45771734,0.00000000,3.67975407,4.10409176,1.21832064,0.00000000
-5.65782891,6.07627375,1.43289552,0.00000000,3.66315273,4.08265553,1.22384699,0.00000000
-5.65182591,6.06073939,1.41485401,0.00000000,3.66144731,4.07360406,1.23035182,0.00000000
-5.64582291,6.06408271,1.40384906,0.00000000,3.67487179,4.07715748,1.23756252,0.00000000
-5.63981991,6.08603756,1.39996924,0.00000000,3.70336438,4.09319483,1.24517195,0.00000000
-5.63381691,6.12585577,1.40312851,0.00000000,3.74655453,4.12124622,1.25284686,0.00000000
-5.62781391,6.18231177,1.41306429,0.00000000,3.80375667,4.16049558,1.26023700,0.00000000
-5.62181091,6.25372119,1.42934075,0.00000000,3.87397152,4.20979407,1.26698472,0.00000000
-5.61580790,6.33797358,1.45135750,0.00000000,3.95589531,4.26768437,1.27273463,0.00000000
-5.60980490,6.43257864,1.47836339,0.00000000,4.04793726,4.33243536,1.27714329,0.00000000
-5.60380190,6.53472514,1.50947517,0.00000000,4.14824518,4.40208624,1.27988830,0.00000000
-5.59779890,6.64135077,1.54370051,0.00000000,4.25473878,4.47449905,1.28067690,0.00000000
-5.59179590,6.74922111,1.57996448,0.00000000,4.36514988,4.54741772,1.27925357,0.00000000
-5.58579290,6.85501526,1.61713884,0.00000000,4.47706880,4.61853203,1.27540665,0.00000000
-5.57978989,6.95541552,1.65407294,0.00000000,4.58799542,4.68554423,1.26897366,0.00000000
-5.57378689,7.04719822,1.68962529,0.00000000,4.69539383,4.74623607,1.25984538,0.00000000
-5.56778389,7.12732269,1.72269474,0.00000000,4.79674886,4.79853403,1.24796858,0.00000000
-5.56178089,7.19301568,1.75225015,0.00000000,4.88962301,4.84057049,1.23334729,0.00000000
-5.55577789,7.24184807,1.77735764,0.00000000,4.97171212,4.87073862,1.21604284,0.00000000
-5.54977489,7.27180160,1.79720445,0.00000000,5.04089816,4.88773920,1.19617248,0.00000000
-5.54377189,7.28132324,1.81111876,0.00000000,5.09529767,4.89061757,1.17390687,0.00000000
-5.53776888,7.26936534,1.81858486,0.00000000,5.13330431,4.87878963,1.14946632,0.00000000
-5.53176588,7.23541028,1.81925320,0.00000000,5.15362444,4.85205573,1.12311615,0.00000000
-5.52576288,7.17947874,1.81294518,0.00000000,5.15530448,4.81060219,1.09516100,0.00000000
-5.51975988,7.10212141,1.79965272,0.00000000,5.13774945,4.75499039,1.06593848,0.00000000
-5.51375688,7.00439442,1.77953259,0.00000000,5.10073197,4.68613378,1.03581210,0.00000000
-5.50775388,6.88781945,1.75289608,0.00000000,5.04439168,4.60526390,1.00516371,0.00000000
-5.50175088,6.75433008,1.72019439,0.00000000,4.96922500,4.51388651,0.97438561,0.00000000
-5.49574787,6.60620620,1.68200034,0.00000000,4.87606575,4.41372969,0.94387244,0.00000000
-5.48974487,6.44599919,1.63898735,0.00000000,4.76605741,4.30668583,0.91401300,0.00000000
-5.48374187,6.27645032,1.59190631,0.00000000,4.64061777,4.19474965,0.88518217,0.00000000
-5.47773887,6.10040573,1.54156139,0.00000000,4.50139768,4.07995471,0.85773318,0.00000000
-5.47173587,5.92073079,1.48878555,0.00000000,4.35023494,3.96431074,0.83199018,0.00000000
-5.46573287,5.74022726,1.43441680,0.00000000,4.18910533,3.84974406,0.80824156,0.00000000
-5.45972986,5.56155604,1.37927583,0.00000000,4.02007236,3.73804340,0.78673388,0.00000000
-5.45372686,5.38716838,1.32414596,0.00000000,3.84523749,3.63081287,0.76766682,0.00000000
-5.44772386,5.21924770,1.26975590,0.00000000,3.66669267,3.52943387,0.75118906,0.00000000
-5.44172086,5.05966420,1.21676587,0.00000000,3.48647662,3.43503690,0.73739541,0.00000000
-5.43571786,4.90994332,1.16575753,0.00000000,3.30653626,3.34848438,0.72632504,0.00000000
-5.42971486,4.77124883,1.11722771,0.00000000,3.12869453,3.27036438,0.71796114,0.00000000
-5.42371186,4.64438077,1.07158619,0.00000000,2.95462518,3.20099538,0.71223179,0.00000000
-5.41770885,4.52978750,1.02915728,0.00000000,2.78583524,3.14044133,0.70901219,0.00000000
-5.41170585,4.42759093,0.99018483,0.00000000,2.62365504,3.08853590,0.70812816,0.00000000
-5.40570285,4.33762307,0.95484041,0.00000000,2.46923564,3.04491450,0.70936079,0.00000000
-5.39969985,4.25947199,0.92323393,0.00000000,2.32355313,3.00905249,0.71245219,0.00000000
-5.39369685,4.19253455,0.89542615,0.00000000,2.18741870,2.98030741,0.71711220,0.00000000
-5.38769385,4.13607338,0.87144216,0.00000000,2.06149363,2.95796343,0.72302578,0.00000000
-5.38169085,4.08927528,0.85128533,0.00000000,1.94630761,2.94127579,0.72986099,0.00000000
-5.37568784,4.05130825,0.83495070,0.00000000,1.84227918,2.92951331,0.73727734,0.00000000
-5.36968484,4.02137467,0.82243721,0.00000000,1.74973664,2.92199710,0.74493418,0.00000000
-5.36368184,3.99875820,0.81375804,0.00000000,1.66893823,2.91813393,0.75249901,0.00000000
-5.35767884,3.98286246,0.80894851,0.00000000,1.60009011,2.91744292,0.75965536,0.00000000
-5.35167584,3.97323998,0.80807110,0.00000000,1.54336101,2.91957455,0.76611015,0.00000000
-5.34567284,3.96961035,0.81121719,0.00000000,1.49889281,2.92432160,0.77160017,0.00000000
-5.33966983,3.97186704,0.81850549,0.00000000,1.46680624,2.93162156,0.77589765,0.00000000
-5.33366683,3.98007291,0.83007712,0.00000000,1.44720146,2.94155096,0.77881460,0.00000000
-5.32766383,3.99444490,0.84608751,0.00000000,1.44015346,2.95431208,0.78020596,0.00000000
-5.32166083,4.01532906,0.86669551,0.00000000,1.44570259,2.97021287,0.77997136,0.00000000
-5.31565783,4.04316716,0.89205017,0.00000000,1.46384075,2.98964139,0.77805565,0.00000000
-5.30965483,4.07845691,0.92227586,0.00000000,1.49449411,3.01303605,0.77444793,0.00000000
-5.30365183,4.12170774,0.95745641,0.00000000,1.53750342,3.04085329,0.76917953,0.00000000
-5.29764882,4.17339454,0.99761917,0.00000000,1.59260320,3.07353427,0.76232072,0.00000000
-5.29164582,4.23391176,1.04271969,0.00000000,1.65940112,3.11147229,0.75397654,0.00000000
-5.28564282,4.30353009,1.09262803,0.00000000,1.73735903,3.15498246,0.74428189,0.00000000
-5.27963982,4.38235812,1.14711744,0.00000000,1.82577718,3.20427515,0.73339603,0.00000000
-5.27363682,4.47031086,1.20585604,0.00000000,1.92378275,3.25943438,0.72149685,0.00000000
-5.26763382,4.56708689,1.26840236,0.00000000,2.03032410,3.32040228,0.70877505,0.00000000
-5.26163082,4.67215516,1.33420495,0.00000000,2.14417156,3.38697009,0.69542844,0.00000000
-5.25562781,4.78475248,1.40260654,0.00000000,2.26392548,3.45877633,0.68165667,0.00000000
-5.24962481,4.90389166,1.47285267,0.00000000,2.38803187,3.53531179,0.66765640,0.00000000
-5.24362181,5.02838003,1.54410484,0.00000000,2.51480559,3.61593121,0.65361716,0.00000000
-5.23761881,5.15684750,1.61545762,0.00000000,2.64246053,3.69987084,0.63971782,0.00000000
-5.23161581,5.28778268,1.68595936,0.00000000,2.76914609,3.78627078,0.62612390,0.00000000
-5.22561281,5.41957524,1.75463560,0.00000000,2.89298855,3.87420093,0.61298547,0.00000000
-5.21960980,5.55056238,1.82051431,0.00000000,3.01213591,3.96268900,0.60043569,0.00000000
-5.21360680,5.67907694,1.88265202,0.00000000,3.12480429,4.05074919,0.58858997,0.00000000
-5.20760380,5.80349485,1.94015956,0.00000000,3.22932394,4.13740982,0.57754546,0.00000000
-5.20160080,5.92227929,1.99222656,0.00000000,3.32418278,4.22173860,0.56738087,0.00000000
-5.19559780,6.03401970,2.03814338,0.00000000,3.40806560,4.30286434,0.55815652,0.00000000
-5.18959480,6.13746366,2.07731976,0.00000000,3.47988686,4.37999398,0.54991442,0.00000000
-5.18359180,6.23154027,2.10929927,0.00000000,3.53881585,4.45242446,0.54267841,0.00000000
-5.17758879,6.31537447,2.13376900,0.00000000,3.58429280,4.51954912,0.53645427,0.00000000
-5.17158579,6.38829190,2.15056419,0.00000000,3.61603536,4.58085868,0.53122978,0.00000000
-5.16558279,6.44981481,2.15966765,0.00000000,3.63403524,4.63593744,0.52697481,0.00000000
-5.15957979,6.49965001,2.16120411,0.00000000,3.63854516,4.68445538,0.52364149,0.00000000
-5.15357679,6.53767025,2.15543001,0.00000000,3.63005720,4.72615730,0.52116443,0.00000000
-5.14757379,6.56389088,2.14271924,0.00000000,3.60927341,4.76085022,0.51946131,0.00000000
-5.14157079,6.57844380,2.12354564,0.00000000,3.57707070,4.78839048,0.51843366,0.00000000
-5.13556778,6.58155078,2.09846325,0.00000000,3.53446152,4.80867158,0.51796816,0.00000000
-5.12956478,6.57349812,2.06808516,0.00000000,3.48255264,4.82161415,0.51793837,0.00000000
-5.12356178,6.55461449,2.03306209,0.00000000,3.42250390,4.82715884,0.51820697,0.00000000
-5.11755878,6.52525327,1.99406154,0.00000000,3.35548898,4.82526278,0.51862853,0.00000000
-5.11155578,6.48578039,1.95174836,0.00000000,3.28265991,4.81589991,0.51905276,0.00000000
-5.10555278,6.43656798,1.90676755,0.00000000,3.20511668,4.79906508,0.51932806,0.00000000
-5.09954977,6.37799396,1.85972963,0.00000000,3.12388321,4.77478147,0.51930550,0.00000000
-5.09354677,6.31044677,1.81119912,0.00000000,3.03988994,4.74311062,0.51884278,0.00000000
-5.08754377,6.23433437,1.76168621,0.00000000,2.95396365,4.70416411,0.51780825,0.00000000
-5.08154077,6.15009612,1.71164149,0.00000000,2.86682395,4.65811567,0.51608465,0.00000000
-5.07553777,6.05821599,1.66145382,0.00000000,2.77908600,4.60521250,0.51357256,0.00000000
-5.06953477,5.95923549,1.61145069,0.00000000,2.69126838,4.54578478,0.51019323,0.00000000
-5.06353177,5.85376474,1.56190095,0.00000000,2.60380512,4.48025197,0.50589083,0.00000000
-5.05752876,5.74249022,1.51301922,0.00000000,2.51706038,4.40912545,0.50063384,0.00000000
-5.05152576,5.62617810,1.46497159,0.00000000,2.43134449,4.33300644,0.49441568,0.00000000
-5.04552276,5.50567237,1.41788203,0.00000000,2.34693009,4.25257929,0.48725448,0.00000000
-5.03951976,5.38188727,1.37183913,0.00000000,2.26406693,4.16859991,0.47919200,0.00000000
-5.03351676,5.25579421,1.32690266,0.00000000,2.18299456,4.08187976,0.47029173,0.00000000
-5.02751376,5.12840344,1.28310963,0.00000000,2.10395194,3.99326610,0.46063641,0.00000000
-5.02151076,5.00074135,1.24047976,0.00000000,2.02718356,3.90361918,0.45032484,0.00000000
-5.01550775,4.87382449,1.19901994,0.00000000,1.95294181,3.81378774,0.43946839,0.00000000
-5.00950475,4.74863168,1.15872780,0.00000000,1.88148572,3.72458376,0.42818710,0.00000000
-5.00350175,4.62607555,1.11959437,0.00000000,1.81307633,3.63675783,0.41660576,0.00000000
-4.99749875,4.50697533,1.08160576,0.00000000,1.74796938,3.55097638,0.40484998,0.00000000
-4.99149575,4.39203209,1.04474423,0.00000000,1.68640598,3.46780192,0.39304243,0.00000000
-4.98549275,4.28180807,1.00898853,0.00000000,1.62860214,3.38767723,0.38129946,0.00000000
-4.97948974,4.17671112,0.97431395,0.00000000,1.57473817,3.31091442,0.36972809,0.00000000
-4.97348674,4.07698537,0.94069209,0.00000000,1.52494884,3.23768935,0.35842360,0.00000000
-4.96748374,3.98270859,0.90809066,0.00000000,1.47931518,3.16804179,0.34746772,0.00000000
-4.96148074,3.89379669,0.87647335,0.00000000,1.43785868,3.10188129,0.33692748,0.00000000
-4.95547774,3.81001514,0.84580000,0.00000000,1.40053850,3.03899864,0.32685472,0.00000000
-4.94947474,3.73099703,0.81602719,0.00000000,1.36725203,2.97908229,0.31728637,0.00000000
-4.94347174,3.65626688,0.78710917,0.00000000,1.33783898,2.92173898,0.30824522,0.00000000
-4.93746873,3.58526911,0.75899928,0.00000000,1.31208889,2.86651776,0.29974141,0.00000000
-4.93146573,3.51739988,0.73165170,0.00000000,1.28975175,2.81293602,0.29177429,0.00000000
-4.92546273,3.45204065,0.70502360,0.00000000,1.27055104,2.76050646,0.28433473,0.00000000
-4.91945973,3.38859178,0.67907735,0.00000000,1.25419870,2.70876357,0.27740757,0.00000000
-4.91345673,3.32650441,0.65378292,0.00000000,1.24041078,2.65728829,0.27097426,0.00000000
-4.90745373,3.26530900,0.62912001,0.00000000,1.22892306,2.60572969,0.26501532,0.00000000
-4.90145073,3.20463889,0.60507999,0.00000000,1.21950543,2.55382240,0.25951272,0.00000000
-4.89544772,3.14424759,0.58166729,0.00000000,1.21197411,2.50139906,0.25445173,0.00000000
-4.88944472,3.08401883,0.55890023,0.00000000,1.20620079,2.44839700,0.24982243,0.00000000
-4.88344172,3.02396877,0.53681105,0.00000000,1.20211787,2.39485887,0.24562061,0.00000000
-4.87743872,2.96424015,0.51544512,0.00000000,1.19971944,2.34092721,0.24184791,0.00000000
-4.87143572,2.90508866,0.49485930,0.00000000,1.19905747,2.28683323,0.23851148,0.00000000
-4.86543272,2.84686232,0.47511947,0.00000000,1.20023351,2.23288051,0.23562278,0.00000000
-4.85942971,2.78997494,0.45629722,0.00000000,1.20338589,2.17942452,0.23319596,0.00000000
-4.85342671,2.73487522,0.43846592,0.00000000,1.20867322,2.12684921,0.23124555,0.00000000
-4.84742371,2.68201329,0.42169638,0.00000000,1.21625501,2.07554199,0.22978397,0.00000000
-4.84142071,2.63180663,0.40605217,0.00000000,1.22627033,2.02586859,0.22881866,0.00000000
-4.83541771,2.58460737,0.39158492,0.00000000,1.23881588,1.97814932,0.22834928,0.00000000
-4.82941471,2.54067300,0.37832999,0.00000000,1.25392475,1.93263810,0.22836505,0.00000000
-4.82341171,2.50014225,0.36630249,0.00000000,1.27154721,1.88950555,0.22884245,0.00000000
-4.81740870,2.46301759,0.35549415,0.00000000,1.29153469,1.84882703,0.22974340,0.00000000
-4.81140570,2.42915553,0.34587107,0.00000000,1.31362831,1.81057654,0.23101422,0.00000000
-4.80540270,2.39826537,0.33737267,0.00000000,1.33745266,1.77462664,0.23258525,0.00000000
-4.79939970,2.36991649,0.32991177,0.00000000,1.36251557,1.74075452,0.23437146,0.00000000
-4.79339670,2.34355408,0.32337599,0.00000000,1.38821423,1.70865380,0.23627386,0.00000000
-4.78739370,2.31852225,0.31763040,0.00000000,1.41384754,1.67795144,0.23818182,0.00000000
-4.78139070,2.29409349,0.31252123,0.00000000,1.43863443,1.64822874,0.23997612,0.00000000
-4.77538769,2.26950288,0.30788070,0.00000000,1.46173736,1.61904521,0.24153270,0.00000000
-4.76938469,2.24398518,0.30353251,0.00000000,1.48228997,1.58996406,0.24272687,0.00000000
-4.76338169,2.21681290,0.29929793,0.00000000,1.49942773,1.56057788,0.24343778,0.00000000
-4.75737869,2.18733325,0.29500213,0.00000000,1.51231999,1.53053296,0.24355308,0.00000000
-4.75137569,2.15500219,0.29048041,0.00000000,1.52020202,1.49955117,0.24297325,0.00000000
-4.74537269,2.11941368,0.28558413,0.00000000,1.52240529,1.46744818,0.24161576,0.00000000
-4.73936968,2.08032277,0.28018604,0.00000000,1.51838472,1.43414691,0.23941846,0.00000000
-4.73336668,2.03766128,0.27418470,0.00000000,1.50774137,1.39968590,0.23634240,0.00000000
-4.72736368,1.99154548,0.26750789,0.00000000,1.49023957,1.36422180,0.23237366,0.00000000
-4.72136068,1.94227519,0.26011481,0.00000000,1.46581758,1.32802623,0.22752425,0.00000000
-4.71535768,1.89032468,0.25199703,0.00000000,1.43459137,1.29147696,0.22183198,0.00000000
-4.70935468,1.83632555,0.24317813,0.00000000,1.39685143,1.25504398,0.21535932,0.00000000
-4.70335168,1.78104271,0.23371212,0.00000000,1.35305259,1.21927109,0.20819135,0.00000000
-4.69734867,1.72534432,0.22368074,0.00000000,1.30379780,1.18475383,0.20043278,0.00000000
-4.69134567,1.67016743,0.21318974,0.00000000,1.24981636,1.15211486,0.19220435,0.00000000
-4.68534267,1.61648053,0.20236442,0.00000000,1.19193791,1.12197772,0.18363864,0.00000000
-4.67933967,1.56524487,0.19134454,0.00000000,1.13106344,1.09494034,0.17487552,0.00000000
-4.67333667,1.51737626,0.18027895,0.00000000,1.06813460,1.07154906,0.16605748,0.00000000
-4.66733367,1.47370871,0.16932009,0.00000000,1.00410282,1.05227467,0.15732505,0.00000000
-4.66133067,1.43496171,0.15861864,0.00000000,0.93989945,1.03749102,0.14881233,0.00000000
-4.65532766,1.40171218,0.14831845,0.00000000,0.87640829,1.02745743,0.14064310,0.00000000
-4.64932466,1.37437240,0.13855208,0.00000000,0.81444144,1.02230525,0.13292735,0.00000000
-4.64332166,1.35317448,0.12943687,0.00000000,0.75471926,1.02202939,0.12575853,0.00000000
-4.63731866,1.33816212,0.12107191,0.00000000,0.69785515,1.02648499,0.11921159,0.00000000
-4.63131566,1.32918981,0.11353573,0.00000000,0.64434527,1.03538939,0.11334172,0.00000000
-4.62531266,1.32592923,0.10688497,0.00000000,0.59456336,1.04832937,0.10818392,0.00000000
-4.61930965,1.32788284,0.10115376,0.00000000,0.54876046,1.06477341,0.10375338,0.00000000
-4.61330665,1.33440366,0.09635411,0.00000000,0.50706903,1.08408846,0.10004648,0.00000000
-4.60730365,1.34472063,0.09247687,0.00000000,0.46951110,1.10556072,0.09704250,0.00000000
-4.60130065,1.35796837,0.08949349,0.00000000,0.43600947,1.12841949,0.09470579,0.00000000
-4.59529765,1.37322020,0.08735830,0.00000000,0.40640151,1.15186343,0.09298838,0.00000000
-4.58929465,1.38952298,0.08601123,0.00000000,0.38045449,1.17508795,0.09183287,0.00000000
-4.58329165,1.40593249,0.08538083,0.00000000,0.35788182,1.19731305,0.09117544,0.00000000
-4.57728864,1.42154795,0.08538758,0.00000000,0.33835942,1.21781013,0.09094897,0.00000000
-4.57128564,1.43554426,0.08594714,0.00000000,0.32154149,1.23592707,0.09108593,0.00000000
-4.56528264,1.44720078,0.08697364,0.00000000,0.30707521,1.25111043,0.09152120,0.00000000
-4.55927964,1.45592559,0.08838276,0.00000000,0.29461389,1.26292385,0.09219450,0.00000000
-4.55327664,1.46127420,0.09009455,0.00000000,0.28382816,1.27106206,0.09305246,0.00000000
-4.54727364,1.46296219,0.09203583,0.00000000,0.27441512,1.27535973,0.09405022,0.00000000
-4.54127064,1.46087125,0.09414224,0.00000000,0.26610525,1.27579504,0.09515252,0.00000000
-4.53526763,1.45504847,0.09635968,0.00000000,0.25866712,1.27248759,0.09633432,0.00000000
-4.52926463,1.44569916,0.09864526,0.00000000,0.25190997,1.26569094,0.09758077,0.00000000
-4.52326163,1.43317347,0.10096766,0.00000000,0.24568437,1.25578001,0.09888680,0.00000000
-4.51725863,1.41794762,0.10330699,0.00000000,0.23988115,1.24323404,0.10025610,0.00000000
-4.51125563,1.40060064,0.10565404,0.00000000,0.23442892,1.22861580,0.10169980,0.00000000
-4.50525263,1.38178781,0.10800918,0.00000000,0.22929045,1.21254805,0.10323474,0.00000000
-4.49924962,1.36221212,0.11038078,0.00000000,0.22445823,1.19568852,0.10488157,0.00000000
-4.49324662,1.34259513,0.11278346,0.00000000,0.21994957,1.17870436,0.10666265,0.00000000
-4.48724362,1.32364874,0.11523609,0.00000000,0.21580155,1.16224767,0.10860001,0.00000000
-4.48124062,1.30604928,0.11775983,0.00000000,0.21206602,1.14693293,0.11071341,0.00000000
-4.47523762,1.29041518,0.12037628,0.00000000,0.20880509,1.13331789,0.11301864,0.00000000
-4.46923462,1.27728936,0.12310579,0.00000000,0.20608712,1.12188851,0.11552618,0.00000000
-4.46323162,1.26712727,0.12596618,0.00000000,0.20398344,1.11304896,0.11824023,0.00000000
-4.45722861,1.26029101,0.12897184,0.00000000,0.20256601,1.10711706,0.12115835,0.00000000
-4.45122561,1.25704986,0.13213331,0.00000000,0.20190587,1.10432537,0.12427152,0.00000000
-4.44522261,1.25758696,0.13545737,0.00000000,0.20207243,1.10482766,0.12756481,0.00000000
-4.43921961,1.26201154,0.13894759,0.00000000,0.20313357,1.10871048,0.13101851,0.00000000
-4.43321661,1.27037593,0.14260526,0.00000000,0.20515621,1.11600868,0.13460970,0.00000000
-4.42721361,1.28269581,0.14643073,0.00000000,0.20820743,1.12672412,0.13831411,0.00000000
-4.42121061,1.29897242,0.15042484,0.00000000,0.21235552,1.14084586,0.14210816,0.00000000
-4.41520760,1.31921485,0.15459042,0.00000000,0.21767103,1.15837055,0.14597109,0.00000000
-4.40920460,1.34346065,0.15893367,0.00000000,0.22422739,1.17932134,0.14988684,0.00000000
-4.40320160,1.37179297,0.16346523,0.00000000,0.23210078,1.20376366,0.15384570,0.00000000
-4.39719860,1.40435262,0.16820078,0.00000000,0.24136921,1.23181654,0.15784549,0.00000000
-4.39119560,1.44134370,0.17316112,0.00000000,0.25211049,1.26365821,0.16189213,0.00000000
-4.38519260,1.48303179,0.17837150,0.00000000,0.26439905,1.29952500,0.16599952,0.00000000
-4.37918959,1.52973414,0.18386033,0.00000000,0.27830167,1.33970325,0.17018877,0.00000000
-4.37318659,1.58180199,0.18965712,0.00000000,0.29387211,1.38451402,0.17448655,0.00000000
-4.36718359,1.63959544,0.19578984,0.00000000,0.31114494,1.43429116,0.17892299,0.00000000
-4.36118059,1.70345215,0.20228183,0.00000000,0.33012882,1.48935379,0.18352878,0.00000000
-4.35517759,1.77365141,0.20914831,0.00000000,0.35079960,1.54997443,0.18833210,0.00000000
-4.34917459,1.85037569,0.21639288,0.00000000,0.37309371,1.61634486,0.19335514,0.00000000
-4.34317159,1.93367224,0.22400416,0.00000000,0.39690235,1.68854161,0.19861080,0.00000000
-4.33716858,2.02341715,0.23195286,0.00000000,0.42206690,1.76649362,0.20409956,0.00000000
-4.33116558,2.11928473,0.24018953,0.00000000,0.44837611,1.84995420,0.20980686,0.00000000
-4.32516258,2.22072457,0.24864320,0.00000000,0.47556537,1.93847978,0.21570124,0.00000000
-4.31915958,2.32694860,0.25722117,0.00000000,0.50331853,2.03141712,0.22173325,0.00000000
-4.31315658,2.43692977,0.26580989,0.00000000,0.53127230,2.12790089,0.22783552,0.00000000
-4.30715358,2.54941352,0.27427727,0.00000000,0.55902336,2.22686232,0.23392382,0.00000000
