energy_ev,total_up,Ag_p_up,Ag_d_up,Bi_p_up,Bi_d_up,Te_p_up,Te_d_up
-5.30965483,1.34161010,1.75749436,0.50534618,0.43052032,0.00310272,0.26119141,0.00000000
-5.30365183,1.41200906,1.84111974,0.53368938,0.44888965,0.00338605,0.27609522,0.00000000
-5.29764882,1.48318544,1.92452214,0.56232848,0.46731481,0.00368200,0.29116454,0.00000000
-5.29164582,1.55455229,2.00706005,0.59099694,0.48570690,0.00398949,0.30624282,0.00000000
-5.28564282,1.62551074,2.08809426,0.61942627,0.50397491,0.00430749,0.32116993,0.00000000
-5.27963982,1.69545918,2.16699773,0.64735019,0.52202668,0.00463506,0.33578494,0.00000000
-5.27363682,1.76380473,2.24316716,0.67450960,0.53977046,0.00497133,0.34992949,0.00000000
-5.26763382,1.82997614,2.31603574,0.70065805,0.55711649,0.00531555,0.36345167,0.00000000
-5.26163082,1.89343749,2.38508643,0.72556747,0.57397882,0.00566706,0.37621017,0.00000000
-5.25562781,1.95370177,2.44986475,0.74903373,0.59027688,0.00602527,0.38807856,0.00000000
-5.24962481,2.01034355,2.50999032,0.77088182,0.60593685,0.00638966,0.39894941,0.00000000
-5.24362181,2.06300956,2.56516613,0.79097007,0.62089244,0.00675969,0.40873799,0.00000000
-5.23761881,2.11142667,2.61518483,0.80919334,0.63508526,0.00713479,0.41738531,0.00000000
-5.23161581,2.15540634,2.65993131,0.82548468,0.64846435,0.00751429,0.42486031,0.00000000
-5.22561281,2.19484517,2.69938112,0.83981543,0.66098515,0.00789731,0.43116088,0.00000000
-5.21960980,2.22972137,2.73359462,0.85219362,0.67260782,0.00828277,0.43631375,0.00000000
-5.21360680,2.26008717,2.76270690,0.86266063,0.68329504,0.00866924,0.44037301,0.00000000
-5.20760380,2.28605745,2.78691390,0.87128637,0.69300954,0.00905494,0.44341740,0.00000000
-5.20160080,2.30779535,2.80645543,0.87816316,0.70171141,0.00943766,0.44554638,0.00000000
-5.19559780,2.32549562,2.82159601,0.88339854,0.70935566,0.00981475,0.44687513,0.00000000
-5.18959480,2.33936675,2.83260464,0.88710768,0.71589011,0.01018309,0.44752880,0.00000000
-5.18359180,2.34961306,2.83973484,0.88940553,0.72125390,0.01053914,0.44763620,0.00000000
-5.17758879,2.35641790,2.84320606,0.89039943,0.72537686,0.01087894,0.44732332,0.00000000
-5.17158579,2.35992899,2.84318788,0.89018256,0.72817984,0.01119822,0.44670709,0.00000000
-5.16558279,2.36024714,2.83978788,0.88882855,0.72957616,0.01149246,0.44588952,0.00000000
-5.15957979,2.35741879,2.83304422,0.88638772,0.72947407,0.01175705,0.44495285,0.00000000
-5.15357679,2.35143320,2.82292337,0.88288511,0.72778024,0.01198736,0.44395573,0.00000000
-5.14757379,2.34222427,2.80932325,0.87832043,0.72440412,0.01217896,0.44293080,0.00000000
-5.14157079,2.32967711,2.79208172,0.87266991,0.71926286,0.01232771,0.44188375,0.00000000
-5.13556778,2.31363877,2.77098993,0.86588995,0.71228661,0.01242995,0.44079394,0.00000000
-5.12956478,2.29393252,2.74580968,0.85792228,0.70342383,0.01248266,0.43961647,0.00000000
-5.12356178,2.27037479,2.71629384,0.84870038,0.69264630,0.01248351,0.43828567,0.00000000
-5.11755878,2.24279357,2.68220843,0.83815654,0.67995343,0.01243107,0.43671965,0.00000000
-5.11155578,2.21104709,2.64335511,0.82622934,0.66537575,0.01232481,0.43482579,0.00000000
-5.10555278,2.17504156,2.59959248,0.81287088,0.64897711,0.01216518,0.43250670,0.00000000
-5.09954977,2.13474685,2.55085510,0.79805332,0.63085556,0.01195362,0.42966630,0.00000000
-5.09354677,2.09020894,2.49716863,0.78177439,0.61114286,0.01169251,0.42621574,0.00000000
-5.08754377,2.04155852,2.43866055,0.76406145,0.59000242,0.01138518,0.42207873,0.00000000
-5.08154077,1.98901490,2.37556542,0.74497385,0.56762587,0.01103573,0.41719596,0.00000000
-5.07553777,1.93288530,2.30822457,0.72460345,0.54422846,0.01064900,0.41152852,0.00000000
-5.06953477,1.87355921,2.23708006,0.70307332,0.52004337,0.01023036,0.40505993,0.00000000
-5.06353177,1.81149845,2.16266349,0.68053466,0.49531531,0.00978560,0.39779691,0.00000000
-5.05752876,1.74722333,2.08558013,0.65716216,0.47029366,0.00932076,0.38976877,0.00000000
-5.05152576,1.68129594,2.00648955,0.63314815,0.44522565,0.00884194,0.38102564,0.00000000
-5.04552276,1.61430147,1.92608386,0.60869587,0.42034960,0.00835516,0.37163562,0.00000000
-5.03951976,1.54682874,1.84506495,0.58401227,0.39588889,0.00786620,0.36168115,0.00000000
-5.03351676,1.47945122,1.76412206,0.55930086,0.37204672,0.00738049,0.35125490,0.00000000
-5.02751376,1.41270955,1.68391119,0.53475497,0.34900195,0.00690296,0.34045546,0.00000000
-5.02151076,1.34709657,1.60503737,0.51055191,0.32690621,0.00643796,0.32938319,0.00000000
-5.01550775,1.28304589,1.52804110,0.48684824,0.30588241,0.00598925,0.31813642,0.00000000
-5.00950475,1.22092449,1.45338950,0.46377655,0.28602459,0.00555991,0.30680848,0.00000000
-5.00350175,1.16102971,1.38147278,0.44144383,0.26739919,0.00515235,0.29548543,0.00000000
-4.99749875,1.10359078,1.31260612,0.41993151,0.25004756,0.00476838,0.28424492,0.00000000
-4.99149575,1.04877476,1.24703687,0.39929707,0.23398962,0.00440919,0.27315600,0.00000000
-4.98549275,0.99669627,1.18495630,0.37957717,0.21922833,0.00407546,0.26228000,0.00000000
-4.97948974,0.94743051,1.12651544,0.36079201,0.20575489,0.00376744,0.25167233,0.00000000
-4.97348674,0.90102857,1.07184366,0.34295053,0.19355429,0.00348502,0.24138493,0.00000000
-4.96748374,0.85753412,1.02106897,0.32605629,0.18261096,0.00322784,0.23146931,0.00000000
-4.96148074,0.81700035,0.97433865,0.31011339,0.17291418,0.00299539,0.22197988,0.00000000
-4.95547774,0.77950611,0.93183878,0.29513230,0.16446303,0.00278713,0.21297716,0.00000000
-4.94947474,0.74517020,0.89381152,0.28113502,0.15727065,0.00260251,0.20453081,0.00000000
-4.94347174,0.71416281,0.86056870,0.26815934,0.15136748,0.00244111,0.19672202,0.00000000
-4.93746873,0.68671341,0.83250081,0.25626185,0.14680338,0.00230267,0.18964518,0.00000000
-4.93146573,0.66311437,0.81008050,0.24551966,0.14364846,0.00218713,0.18340852,0.00000000
-4.92546273,0.64371996,0.79385991,0.23603038,0.14199251,0.00209464,0.17813370,0.00000000
-4.91945973,0.62894050,0.78446156,0.22791066,0.14194305,0.00202561,0.17395412,0.00000000
-4.91345673,0.61923171,0.78256274,0.22129306,0.14362192,0.00198064,0.17101214,0.00000000
-4.90745373,0.61507954,0.78887364,0.21632144,0.14716060,0.00196051,0.16945501,0.00000000
-4.90145073,0.61698088,0.80410981,0.21314508,0.15269421,0.00196613,0.16942983,0.00000000
-4.89544772,0.62542099,0.82895973,0.21191177,0.16035463,0.00199849,0.17107759,0.00000000
-4.88944472,0.64084830,0.86404864,0.21276001,0.17026277,0.00205856,0.17452653,0.00000000
-4.88344172,0.66364780,0.90990007,0.21581093,0.18252030,0.00214723,0.17988504,0.00000000
-4.87743872,0.69411405,0.96689650,0.22116007,0.19720131,0.00226525,0.18723457,0.00000000
-4.87143572,0.73242506,1.03524096,0.22886944,0.21434415,0.00241310,0.19662254,0.00000000
-4.86543272,0.77861828,1.11492147,0.23896037,0.23394381,0.00259098,0.20805596,0.00000000
-4.85942971,0.83257004,1.20568007,0.25140736,0.25594544,0.00279872,0.22149585,0.00000000
-4.85342671,0.89397957,1.30698840,0.26613343,0.28023913,0.00303575,0.23685284,0.00000000
-4.84742371,0.96235876,1.41803144,0.28300711,0.30665651,0.00330105,0.25398427,0.00000000
-4.84142071,1.03702846,1.53770101,0.30184151,0.33496950,0.00359319,0.27269311,0.00000000
-4.83541771,1.11712219,1.66460004,0.32239540,0.36489127,0.00391034,0.29272875,0.00000000
-4.82941471,1.20159747,1.79705851,0.34437671,0.39607977,0.00425027,0.31378987,0.00000000
-4.82341171,1.28925491,1.93316120,0.36744807,0.42814376,0.00461049,0.33552949,0.00000000
-4.81740870,1.37876478,2.07078705,0.39123459,0.46065128,0.00498827,0.35756202,0.00000000
-4.81140570,1.46870023,2.20765916,0.41533348,0.49314032,0.00538079,0.37947222,0.00000000
-4.80540270,1.55757629,2.34140398,0.43932520,0.52513148,0.00578522,0.40082581,0.00000000
-4.79939970,1.64389291,2.46961770,0.46278581,0.55614190,0.00619885,0.42118143,0.00000000
-4.79339670,1.72618055,2.58993718,0.48529991,0.58570008,0.00661922,0.44010340,0.00000000
-4.78739370,1.80304627,2.70011265,0.50647357,0.61336093,0.00704419,0.45717488,0.00000000
-4.78139070,1.87321806,2.79807894,0.52594687,0.63872015,0.00747202,0.47201085,0.00000000
-4.77538769,1.93558559,2.88202196,0.54340520,0.66142750,0.00790146,0.48427036,0.00000000
-4.76938469,1.98923509,2.95043748,0.55858890,0.68119803,0.00833175,0.49366753,0.00000000
-4.76338169,2.03347682,3.00217927,0.57130079,0.69782086,0.00876263,0.49998073,0.00000000
-4.75737869,2.06786353,3.03649421,0.58141102,0.71116495,0.00919422,0.50305966,0.00000000
-4.75137569,2.09219915,3.05304281,0.58885930,0.72118154,0.00962704,0.50282985,0.00000000
-4.74537269,2.10653709,3.05190414,0.59365408,0.72790319,0.01006176,0.49929445,0.00000000
-4.73936968,2.11116850,3.03356481,0.59586895,0.73143941,0.01049916,0.49253335,0.00000000
-4.73336668,2.10660103,2.99889311,0.59563643,0.73196920,0.01093987,0.48269945,0.00000000
-4.72736368,2.09352942,2.94909932,0.59313951,0.72973088,0.01138422,0.47001257,0.00000000
-4.72136068,2.07279967,2.88568481,0.58860144,0.72500991,0.01183205,0.45475111,0.00000000
-4.71535768,2.04536879,2.81038237,0.58227436,0.71812529,0.01228257,0.43724201,0.00000000
-4.70935468,2.01226244,2.72509120,0.57442745,0.70941547,0.01273416,0.41784945,0.00000000
-4.70335168,1.97453282,2.63180960,0.56533527,0.69922444,0.01318435,0.39696286,0.00000000
-4.69734867,1.93321908,2.53256902,0.55526684,0.68788885,0.01362972,0.37498475,0.00000000
-4.69134567,1.88931225,2.42937219,0.54447619,0.67572687,0.01406594,0.35231904,0.00000000
-4.68534267,1.84372639,2.32413832,0.53319470,0.66302924,0.01448782,0.32936007,0.00000000
-4.67933967,1.79727710,2.21865716,0.52162558,0.65005295,0.01488951,0.30648300,0.00000000
-4.67333667,1.75066809,2.11455358,0.50994072,0.63701769,0.01526462,0.28403572,0.00000000
-4.66733367,1.70448586,2.01326312,0.49827984,0.62410509,0.01560652,0.26233252,0.00000000
-4.66133067,1.65920200,1.91601865,0.48675179,0.61146052,0.01590861,0.24164953,0.00000000
-4.65532766,1.61518217,1.82384720,0.47543777,0.59919695,0.01616460,0.22222206,0.00000000
-4.64932466,1.57270035,1.73757580,0.46439592,0.58740057,0.01636886,0.20424354,0.00000000
-4.64332166,1.53195673,1.65784438,0.45366690,0.57613728,0.01651669,0.18786597,0.00000000
-4.63731866,1.49309732,1.58512389,0.44327995,0.56545957,0.01660456,0.17320153,0.00000000
-4.63131566,1.45623355,1.51973719,0.43325867,0.55541304,0.01663037,0.16032524,0.00000000
-4.62531266,1.42146008,1.46188083,0.42362633,0.54604195,0.01659357,0.14927806,0.00000000
-4.61930965,1.38886943,1.41164576,0.41441004,0.53739340,0.01649522,0.14007047,0.00000000
-4.61330665,1.35856222,1.36903535,0.40564363,0.52951969,0.01633805,0.13268600,0.00000000
-4.60730365,1.33065253,1.33397975,0.39736899,0.52247872,0.01612630,0.12708465,0.00000000
-4.60130065,1.30526811,1.30634600,0.38963577,0.51633246,0.01586565,0.12320603,0.00000000
-4.59529765,1.28254563,1.28594379,0.38249971,0.51114363,0.01556294,0.12097200,0.00000000
-4.58929465,1.26262187,1.27252735,0.37601961,0.50697093,0.01522592,0.12028899,0.00000000
-4.58329165,1.24562181,1.26579444,0.37025346,0.50386340,0.01486297,0.12104984,0.00000000
-4.57728864,1.23164499,1.26538347,0.36525395,0.50185434,0.01448276,0.12313536,0.00000000
-4.57128564,1.22075166,1.27087035,0.36106403,0.50095543,0.01409393,0.12641565,0.00000000
-4.56528264,1.21295025,1.28176640,0.35771273,0.50115182,0.01370481,0.13075140,0.00000000
-4.55927964,1.20818759,1.29751888,0.35521191,0.50239855,0.01332316,0.13599529,0.00000000
-4.55327664,1.20634309,1.31751518,0.35355412,0.50461888,0.01295599,0.14199350,0.00000000
-4.54727364,1.20722785,1.34109165,0.35271193,0.50770484,0.01260939,0.14858772,0.00000000
-4.54127064,1.21058917,1.36754750,0.35263892,0.51152017,0.01228852,0.15561743,0.00000000
-4.53526763,1.21612055,1.39616377,0.35327221,0.51590557,0.01199755,0.16292267,0.00000000
-4.52926463,1.22347687,1.42622678,0.35453667,0.52068615,0.01173980,0.17034725,0.00000000
-4.52326163,1.23229386,1.45705524,0.35635029,0.52568065,0.01151784,0.17774223,0.00000000
-4.51725863,1.24221078,1.48802941,0.35863059,0.53071181,0.01133366,0.18496965,0.00000000
-4.51125563,1.25289476,1.51862069,0.36130152,0.53561742,0.01118889,0.19190633,0.00000000
-4.50525263,1.26406506,1.54841968,0.36430038,0.54026116,0.01108503,0.19844741,0.00000000
-4.49924962,1.27551558,1.57716052,0.36758419,0.54454250,0.01102361,0.20450962,0.00000000
-4.49324662,1.28713370,1.60473961,0.37113510,0.54840497,0.01100640,0.21003388,0.00000000
-4.48724362,1.29891399,1.63122693,0.37496417,0.55184213,0.01103555,0.21498709,0.00000000
-4.48124062,1.31096531,1.65686835,0.37911332,0.55490056,0.01111362,0.21936294,0.00000000
-4.47523762,1.32351042,1.68207813,0.38365509,0.55767980,0.01124361,0.22318161,0.00000000
-4.46923462,1.33687755,1.70742100,0.38868993,0.56032866,0.01142891,0.22648823,0.00000000
-4.46323162,1.35148395,1.73358414,0.39434126,0.56303824,0.01167308,0.22935017,0.00000000
-4.45722861,1.36781180,1.76133978,0.40074820,0.56603176,0.01197967,0.23185313,0.00000000
-4.45122561,1.38637767,1.79149998,0.40805648,0.56955165,0.01235194,0.23409627,0.00000000
-4.44522261,1.40769687,1.82486550,0.41640781,0.57384456,0.01279249,0.23618649,0.00000000
-4.43921961,1.43224459,1.86217139,0.42592835,0.57914504,0.01330296,0.23823214,0.00000000
-4.43321661,1.46041604,1.90403204,0.43671691,0.58565888,0.01388359,0.24033653,0.00000000
-4.42721361,1.49248788,1.95088885,0.44883365,0.59354690,0.01453292,0.24259148,0.00000000
-4.42121061,1.52858324,2.00296342,0.46228976,0.60291031,0.01524748,0.24507132,0.00000000
-4.41520760,1.56864267,2.06021936,0.47703918,0.61377841,0.01602154,0.24782768,0.00000000
-4.40920460,1.61240298,2.12233500,0.49297253,0.62609950,0.01684697,0.25088526,0.00000000
-4.40320160,1.65938557,2.18868936,0.50991411,0.63973565,0.01771318,0.25423908,0.00000000
-4.39719860,1.70889537,2.25836244,0.52762210,0.65446160,0.01860721,0.25785304,0.00000000
-4.39119560,1.76003104,2.33015081,0.54579215,0.66996824,0.01951388,0.26166029,0.00000000
-4.38519260,1.81170624,2.40259798,0.56406447,0.68587044,0.02041614,0.26556511,0.00000000
-4.37918959,1.86268142,2.47403883,0.58203406,0.70171901,0.02129544,0.26944641,0.00000000
-4.37318659,1.91160479,2.54265617,0.59926369,0.71701631,0.02213229,0.27316262,0.00000000
-4.36718359,1.95706057,2.60654695,0.61529926,0.73123468,0.02290685,0.27655777,0.00000000
-4.36118059,1.99762237,2.66379494,0.62968647,0.74383695,0.02359953,0.27946843,0.00000000
-4.35517759,2.03190901,2.71254655,0.64198837,0.75429790,0.02419170,0.28173114,0.00000000
-4.34917459,2.05864001,2.75108591,0.65180270,0.76212561,0.02466632,0.28318997,0.00000000
-4.34317159,2.07668799,2.77790554,0.65877810,0.76688177,0.02500857,0.28370381,0.00000000
-4.33716858,2.08512537,2.79176900,0.66262866,0.76819975,0.02520638,0.28315303,0.00000000
-4.33116558,2.08326291,2.79176251,0.66314567,0.76579972,0.02525089,0.28144511,0.00000000
-4.32516258,2.07067829,2.77733294,0.66020631,0.75949999,0.02513675,0.27851907,0.00000000
-4.31915958,2.04723332,2.74831031,0.65377871,0.74922413,0.02486237,0.27434834,0.00000000
-4.31315658,2.01307907,2.70491396,0.64392306,0.73500355,0.02442989,0.26894213,0.00000000
-4.30715358,1.96864868,2.64774214,0.63078897,0.71697553,0.02384517,0.26234505,0.00000000
