energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.68784392,2.13600468,0.05467207,0.32645651,2.34904429,0.67837191,0.73766674,0.00000000,0.30596366,0.02362094
-5.68184092,2.08146139,0.05564785,0.32813932,2.32465917,0.65045663,0.70166168,0.00000000,0.29055719,0.02302988
-5.67583792,2.03441048,0.05673403,0.33099219,2.29821549,0.62762035,0.66728727,0.00000000,0.27507927,0.02250732
-5.66983492,1.99473039,0.05789901,0.33502626,2.27014700,0.60975013,0.63457787,0.00000000,0.25960111,0.02204920
-5.66383192,1.96229205,0.05910429,0.34025814,2.24096730,0.59672139,0.60357096,0.00000000,0.24420232,0.02165104
-5.65782891,1.93697260,0.06030595,0.34671004,2.21125567,0.58840706,0.57430998,0.00000000,0.22896962,0.02130818
-5.65182591,1.91866691,0.06145638,0.35440939,2.18164065,0.58468510,0.54684644,0.00000000,0.21399517,0.02101591
-5.64582291,1.90729608,0.06250614,0.36338759,2.15278195,0.58544416,0.52124149,0.00000000,0.19937445,0.02076978
-5.63981991,1.90281282,0.06340597,0.37367813,2.12535133,0.59058706,0.49756672,0.00000000,0.18520411,0.02056581
-5.63381691,1.90520318,0.06410877,0.38531389,2.10001289,0.60003199,0.47590453,0.00000000,0.17157976,0.02040068
-5.62781391,1.91448464,0.06457152,0.39832370,2.07740339,0.61371139,0.45634816,0.00000000,0.15859396,0.02027200
-5.62181091,1.93070073,0.06475702,0.41272826,2.05811297,0.63156872,0.43900126,0.00000000,0.14633454,0.02017846
-5.61580790,1.95391217,0.06463535,0.42853554,2.04266674,0.65355331,0.42397735,0.00000000,0.13488326,0.02011996
-5.60980490,1.98418531,0.06418505,0.44573579,2.03150753,0.67961371,0.41139902,0.00000000,0.12431494,0.02009773
-5.60380190,2.02157831,0.06339395,0.46429659,2.02498036,0.70968992,0.40139702,0.00000000,0.11469706,0.02011434
-5.59779890,2.06612603,0.06225953,0.48415792,2.02331888,0.74370530,0.39410923,0.00000000,0.10608974,0.02017366
-5.59179590,2.11782454,0.06078898,0.50522789,2.02663446,0.78155855,0.38967947,0.00000000,0.09854612,0.02028083
-5.58579290,2.17661649,0.05899880,0.52737926,2.03490820,0.82311658,0.38825622,0.00000000,0.09211302,0.02044211
-5.57978989,2.24237848,0.05691412,0.55044714,2.04798663,0.86820894,0.38999122,0.00000000,0.08683172,0.02066469
-5.57378689,2.31491152,0.05456760,0.57422825,2.06558142,0.91662432,0.39503785,0.00000000,0.08273890,0.02095652
-5.56778389,2.39393567,0.05199818,0.59848182,2.08727371,0.96810975,0.40354944,0.00000000,0.07986739,0.02132605
-5.56178089,2.47908961,0.04924960,0.62293254,2.11252325,1.02237273,0.41567734,0.00000000,0.07824687,0.02178197
-5.55577789,2.56993582,0.04636884,0.64727538,2.14068264,1.07908663,0.43156877,0.00000000,0.07790421,0.02233298
-5.54977489,2.66597127,0.04340446,0.67118248,2.17101654,1.13789921,0.45136446,0.00000000,0.07886357,0.02298749
-5.54377189,2.76664366,0.04040509,0.69431169,2.20272543,1.19844407,0.47519609,0.00000000,0.08114602,0.02375343
-5.53776888,2.87137229,0.03741791,0.71631676,2.23497344,1.26035444,0.50318338,0.00000000,0.08476881,0.02463798
-5.53176588,2.97957257,0.03448733,0.73685843,2.26691916,1.32327877,0.53543085,0.00000000,0.08974422,0.02564737
-5.52576288,3.09068268,0.03165391,0.75561628,2.29774819,1.38689706,0.57202430,0.00000000,0.09607805,0.02678671
-5.51975988,3.20419058,0.02895342,0.77230047,2.32670604,1.45093692,0.61302685,0.00000000,0.10376783,0.02805981
-5.51375688,3.31965949,0.02641621,0.78666293,2.35312983,1.51518835,0.65847464,0.00000000,0.11280080,0.02946903
-5.50775388,3.43674976,0.02406681,0.79850732,2.37647685,1.57951592,0.70837212,0.00000000,0.12315180,0.03101519
-5.50175088,3.55523533,0.02192378,0.80769728,2.39634866,1.64386755,0.76268705,0.00000000,0.13478121,0.03269743
-5.49574787,3.67501309,0.01999972,0.81416240,2.41250911,1.70827870,0.82134515,0.00000000,0.14763306,0.03451314
-5.48974487,3.79610384,0.01830158,0.81790158,2.42489503,1.77287148,0.88422469,0.00000000,0.16163342,0.03645787
-5.48374187,3.91864413,0.01683102,0.81898359,2.43361883,1.83784827,0.95115105,0.00000000,0.17668924,0.03852528
-5.47773887,4.04286870,0.01558500,0.81754464,2.43896258,1.90347953,1.02189143,0.00000000,0.19268775,0.04070703
-5.47173587,4.16908392,0.01455635,0.81378325,2.44136351,1.97008639,1.09615005,0.00000000,0.20949641,0.04299281
-5.46573287,4.29763323,0.01373453,0.80795241,2.44139156,2.03801832,1.17356401,0.00000000,0.22696369,0.04537027
-5.45972986,4.42885612,0.01310629,0.80034955,2.43971985,2.10762700,1.25370012,0.00000000,0.24492047,0.04782502
-5.45372686,4.56304274,0.01265639,0.79130490,2.43708952,2.17923751,1.33605296,0.00000000,0.26318219,0.05034069
-5.44772386,4.70038658,0.01236826,0.78116851,2.43427065,2.25311834,1.42004451,0.00000000,0.28155165,0.05289892
-5.44172086,4.84093777,0.01222462,0.77029695,2.43202111,2.32945175,1.50502552,0.00000000,0.29982249,0.05547953
-5.43571786,4.98456000,0.01220803,0.75903997,2.43104554,2.40830621,1.59027889,0.00000000,0.31778304,0.05806061
-5.42971486,5.13089352,0.01230132,0.74772801,2.43195637,2.48961244,1.67502526,0.00000000,0.33522059,0.06061873
-5.42371186,5.27932689,0.01248803,0.73666092,2.43523903,2.57314473,1.75843080,0.00000000,0.35192587,0.06312917
-5.41770885,5.42897951,0.01275261,0.72609847,2.44122290,2.65850869,1.83961744,0.00000000,0.36769754,0.06556620
-5.41170585,5.57869661,0.01308067,0.71625307,2.45005955,2.74513652,1.91767530,0.00000000,0.38234662,0.06790344
-5.40570285,5.72705780,0.01345907,0.70728481,2.46170936,2.83229054,1.99167732,0.00000000,0.39570066,0.07011421
-5.39969985,5.87239958,0.01387595,0.69929908,2.47593711,2.91907518,2.06069590,0.00000000,0.40760751,0.07217201
-5.39369685,6.01285163,0.01432073,0.69234683,2.49231674,3.00445743,2.12382122,0.00000000,0.41793868,0.07405097
-5.38769385,6.14638589,0.01478397,0.68642720,2.51024513,3.08729517,2.18018086,0.00000000,0.42659209,0.07572636
-5.38169085,6.27087712,0.01525730,0.68149255,2.52896413,3.16637252,2.22896034,0.00000000,0.43349428,0.07717512
-5.37568784,6.38417249,0.01573320,0.67745533,2.54758995,3.24044086,2.26942397,0.00000000,0.43860196,0.07837642
-5.36968484,6.48416795,0.01620491,0.67419675,2.56514837,3.30826410,2.30093555,0.00000000,0.44190300,0.07931216
-5.36368184,6.56888812,0.01666620,0.67157651,2.58061444,3.36866616,2.32297807,0.00000000,0.44341679,0.07996757
-5.35767884,6.63656664,0.01711127,0.66944337,2.59295462,3.42057895,2.33517201,0.00000000,0.44319403,0.08033165
-5.35167584,6.68572343,0.01753458,0.66764585,2.60116975,3.46308864,2.33729135,0.00000000,0.44131598,0.08039765
-5.34567284,6.71523580,0.01793076,0.66604284,2.60433693,3.49547821,2.32927676,0.00000000,0.43789323,0.08016346
-5.33966983,6.72439983,0.01829461,0.66451338,2.60164846,3.51726458,2.31124523,0.00000000,0.43306397,0.07963189
-5.33366683,6.71297954,0.01862101,0.66296528,2.59244642,3.52822828,2.28349578,0.00000000,0.42699175,0.07881088
-5.32766383,6.68124124,0.01890501,0.66134223,2.57625139,3.52843462,2.24651066,0.00000000,0.41986286,0.07771362
-5.32166083,6.62997111,0.01914192,0.65962888,2.55278422,3.51824502,2.20095183,0.00000000,0.41188318,0.07635844
-5.31565783,6.56047510,0.01932737,0.65785386,2.52198012,3.49831792,2.14765260,0.00000000,0.40327460,0.07476868
-5.30965483,6.47456027,0.01945753,0.65609029,2.48399462,3.46959904,2.08760440,0.00000000,0.39427106,0.07297233
-5.30365183,6.37449819,0.01952923,0.65445395,2.43920127,3.43330116,2.02193900,0.00000000,0.38511402,0.07100156
-5.29764882,6.26297112,0.01954020,0.65309896,2.38818133,3.39087409,1.95190650,0.00000000,0.37604775,0.06889211
-5.29164582,6.14300293,0.01948920,0.65221117,2.33170615,3.34396572,1.87884979,0.00000000,0.36731413,0.06668255
-5.28564282,6.01787699,0.01937623,0.65199956,2.27071290,3.29437579,1.80417611,0.00000000,0.35914728,0.06441346
-5.27963982,5.89104398,0.01920269,0.65268583,2.20627493,3.24400388,1.72932653,0.00000000,0.35176820,0.06212648
-5.27363682,5.76602309,0.01897148,0.65449284,2.13956787,3.19479357,1.65574446,0.00000000,0.34537923,0.05986331
-5.26763382,5.64630006,0.01868707,0.65763224,2.07183302,3.14867496,1.58484390,0.00000000,0.34015897,0.05766477
-5.26163082,5.53522591,0.01835557,0.66229189,2.00433937,3.10750744,1.51797860,0.00000000,0.33625742,0.05556973
-5.25562781,5.43591994,0.01798466,0.66862380,1.93834564,3.07302494,1.45641283,0.00000000,0.33379178,0.05361421
-5.24962481,5.35118051,0.01758353,0.67673287,1.87506380,3.04678552,1.40129472,0.00000000,0.33284307,0.05183048
-5.24362181,5.28340664,0.01716274,0.68666740,1.81562515,3.03012692,1.35363279,0.00000000,0.33345360,0.05024629
-5.23761881,5.23453295,0.01673401,0.69841149,1.76105013,3.02412960,1.31427616,0.00000000,0.33562558,0.04888421
-5.23161581,5.20597990,0.01631003,0.71187995,1.71222252,3.02958830,1.28389887,0.00000000,0.33932084,0.04776114
-5.22561281,5.19862066,0.01590410,0.72691598,1.66986881,3.04699276,1.26298857,0.00000000,0.34446185,0.04688796
-5.21960980,5.21276514,0.01552986,0.74329176,1.63454296,3.07651794,1.25183956,0.00000000,0.35093387,0.04626937
-5.21360680,5.24816100,0.01520095,0.76071199,1.60661673,3.11802377,1.25055021,0.00000000,0.35858821,0.04590386
-5.20760380,5.30401099,0.01493059,0.77882031,1.58627561,3.17106383,1.25902456,0.00000000,0.36724662,0.04578389
-5.20160080,5.37900517,0.01473126,0.79720831,1.57351989,3.23490231,1.27697789,0.00000000,0.37670643,0.04589616
-5.19559780,5.47136625,0.01461429,0.81542679,1.56817067,3.30853822,1.30394592,0.00000000,0.38674637,0.04622212
-5.18959480,5.57890581,0.01458952,0.83299883,1.56988014,3.39073572,1.33929731,0.00000000,0.39713279,0.04673847
-5.18359180,5.69908909,0.01466493,0.84943411,1.57814558,3.48005919,1.38224913,0.00000000,0.40762610,0.04741788
-5.17758879,5.82910578,0.01484635,0.86424381,1.59232653,3.57491162,1.43188500,0.00000000,0.41798709,0.04822970
-5.17158579,5.96594442,0.01513716,0.87695569,1.61166425,3.67357518,1.48717533,0.00000000,0.42798294,0.04914078
-5.16558279,6.10646799,0.01553809,0.88712847,1.63530312,3.77425253,1.54699959,0.00000000,0.43739278,0.05011629
-5.15957979,6.24748871,0.01604705,0.89436524,1.66231308,3.87510779,1.61017000,0.00000000,0.44601259,0.05112061
-5.15357679,6.38584003,0.01665899,0.89832519,1.69171287,3.97430624,1.67545639,0.00000000,0.45365923,0.05211811
-5.14757379,6.51844456,0.01736593,0.89873339,1.72249321,4.07005184,1.74161181,0.00000000,0.46017374,0.05307402
-5.14157079,6.64237645,0.01815697,0.89538827,1.75363976,4.16062212,1.80739833,0.00000000,0.46542368,0.05395522
-5.13556778,6.75491747,0.01901845,0.88816660,1.78415533,4.24439976,1.87161269,0.00000000,0.46930469,0.05473095
-5.12956478,6.85360627,0.01993415,0.87702594,1.81308085,4.31990071,1.93311120,0.00000000,0.47174118,0.05537346
-5.12356178,6.93628015,0.02088563,0.86200454,1.83951505,4.38579862,1.99083329,0.00000000,0.47268638,0.05585868
-5.11755878,7.00110943,0.02185260,0.84321883,1.86263224,4.44094543,2.04382324,0.00000000,0.47212180,0.05616662
-5.11155578,7.04662419,0.02281342,0.82085868,1.88169806,4.48438809,2.09124941,0.00000000,0.47005619,0.05628191
-5.10555278,7.07173350,0.02374562,0.79518085,1.89608300,4.51538153,2.13242050,0.00000000,0.46652416,0.05619403
-5.09954977,7.07573719,0.02462648,0.76650070,1.90527328,4.53339770,2.16679836,0.00000000,0.46158464,0.05589758
-5.09354677,7.05833043,0.02543367,0.73518283,1.90887905,4.53813088,2.19400694,0.00000000,0.45531912,0.05539239
-5.08754377,7.01960121,0.02614588,0.70163080,1.90663979,4.52949922,2.21383718,0.00000000,0.44782986,0.05468352
-5.08154077,6.96002110,0.02674345,0.66627642,1.89842664,4.50764264,2.22624765,0.00000000,0.43923822,0.05378117
-5.07553777,6.88042954,0.02720894,0.62956894,1.88424193,4.47291703,2.23136098,0.00000000,0.42968283,0.05270048
-5.06953477,6.78201198,0.02752767,0.59196449,1.86421565,4.42588502,2.22945633,0.00000000,0.41931802,0.05146123
-5.06353177,6.66627234,0.02768819,0.55391609,1.83859932,4.36730333,2.22095815,0.00000000,0.40831215,0.05008744
-5.05752876,6.53500039,0.02768261,0.51586441,1.80775715,4.29810693,2.20642167,0.00000000,0.39684598,0.04860686
-5.05152576,6.39023436,0.02750683,0.47822956,1.77215505,4.21939020,2.18651571,0.00000000,0.38511102,0.04705041
-5.04552276,6.23421970,0.02716067,0.44140400,1.73234761,4.13238551,2.16200335,0.00000000,0.37330777,0.04545151
-5.03951976,6.06936450,0.02664784,0.40574672,1.68896355,4.03843930,2.13372106,0.00000000,0.36164375,0.04384540
-5.03351676,5.89819230,0.02597578,0.37157862,1.64268995,3.93898628,2.10255701,0.00000000,0.35033137,0.04226831
-5.02751376,5.72329309,0.02515537,0.33917925,1.59425578,3.83552200,2.06942893,0.00000000,0.33958548,0.04075670
-5.02151076,5.54727328,0.02420060,0.30878469,1.54441496,3.72957426,2.03526213,0.00000000,0.32962056,0.03934636
-5.01550775,5.37270531,0.02312803,0.28058657,1.49392954,3.62267388,2.00096813,0.00000000,0.32064754,0.03807159
-5.00950475,5.20207778,0.02195629,0.25473214,1.44355312,3.51632518,1.96742409,0.00000000,0.31287025,0.03696433
-5.00350175,5.03774677,0.02070547,0.23132517,1.39401497,3.41197683,1.93545350,0.00000000,0.30648148,0.03605328
-4.99749875,4.88188935,0.01939650,0.21042753,1.34600507,3.31099350,1.90580813,0.00000000,0.30165861,0.03536315
-4.99149575,4.73645984,0.01805059,0.19206148,1.30016034,3.21462888,1.87915168,0.00000000,0.29855909,0.03491386
-4.98549275,4.60315002,0.01668860,0.17621226,1.25705217,3.12400073,1.85604510,0.00000000,0.29731560,0.03471988
-4.97948974,4.48335401,0.01533058,0.16283107,1.21717560,3.04006850,1.83693398,0.00000000,0.29803130,0.03478966
-4.97348674,4.37813894,0.01399527,0.15183819,1.18094022,2.96361429,1.82213815,0.00000000,0.30077504,0.03512520
-4.96748374,4.28822230,0.01269976,0.14312627,1.14866304,2.89522764,1.81184383,0.00000000,0.30557710,0.03572171
-4.96148074,4.21395723,0.01145923,0.13656366,1.12056341,2.83529497,1.80609876,0.00000000,0.31242532,0.03656753
-4.95547774,4.15532634,0.01028672,0.13199770,1.09676033,2.78399409,1.80481053,0.00000000,0.32126212,0.03764416
-4.94947474,4.11194532,0.00919309,0.12925813,1.07727213,2.74129443,1.80774863,0.00000000,0.33198251,0.03892652
-4.94347174,4.08307650,0.00818699,0.12816045,1.06201877,2.70696320,1.81455046,0.00000000,0.34443336,0.04038348
-4.93746873,4.06765312,0.00727491,0.12850928,1.05082679,2.68057776,1.82473154,0.00000000,0.35841414,0.04197848
-4.93146573,4.06431393,0.00646137,0.13010186,1.04343688,2.66154403,1.83770002,0.00000000,0.37367925,0.04367049
-4.92546273,4.07144786,0.00574908,0.13273155,1.03951413,2.64912072,1.85277539,0.00000000,0.38994203,0.04541506
-4.91945973,4.08724769,0.00513914,0.13619148,1.03866059,2.64244862,1.86921105,0.00000000,0.40688049,0.04716556
-4.91345673,4.10977133,0.00463133,0.14027825,1.04043006,2.64058424,1.88622022,0.00000000,0.42414460,0.04887460
-4.90745373,4.13700875,0.00422432,0.14479568,1.04434447,2.64253641,1.90300437,0.00000000,0.44136518,0.05049544
-4.90145073,4.16695218,0.00391597,0.14955861,1.04991152,2.64730466,1.91878308,0.00000000,0.45816389,0.05198350
-4.89544772,4.19766705,0.00370352,0.15439661,1.05664279,2.65391766,1.93282429,0.00000000,0.47416417,0.05329778
-4.88944472,4.22736059,0.00358386,0.15915755,1.06407169,2.66147022,1.94447342,0.00000000,0.48900265,0.05440228
-4.88344172,4.25444534,0.00355369,0.16371093,1.07177054,2.66915710,1.95318013,0.00000000,0.50234069,0.05526715
-4.87743872,4.27759468,0.00360969,0.16795079,1.07936581,2.67630227,1.95852125,0.00000000,0.51387532,0.05586980
-4.87143572,4.29578786,0.00374867,0.17179811,1.08655113,2.68238211,1.96021880,0.00000000,0.52334949,0.05619559
-4.86543272,4.30834256,0.00396765,0.17520258,1.09309706,2.68704172,1.95815200,0.00000000,0.53056076,0.05623837
-4.85942971,4.31493329,0.00426396,0.17814360,1.09885743,2.69010350,1.95236247,0.00000000,0.53536835,0.05600066
-4.85342671,4.31559505,0.00463527,0.18063040,1.10377175,2.69156789,1.94305249,0.00000000,0.53769803,0.05549349
-4.84742371,4.31071199,0.00507961,0.18270124,1.10786351,2.69160624,1.93057603,0.00000000,0.53754473,0.05473599
-4.84142071,4.30099183,0.00559537,0.18442165,1.11123453,2.69054650,1.91542313,0.00000000,0.53497260,0.05375458
-4.83541771,4.28742746,0.00618125,0.18588164,1.11405558,2.68885263,1.89819826,0.00000000,0.53011280,0.05258202
-4.82941471,4.27124773,0.00683620,0.18719209,1.11655380,2.68709889,1.87959394,0.00000000,0.52315877,0.05125611
-4.82341171,4.25385993,0.00755939,0.18848017,1.11899744,2.68594065,1.86036077,0.00000000,0.51435955,0.04981832
-4.81740870,4.23678707,0.00835004,0.18988416,1.12167889,2.68608314,1.84127564,0.00000000,0.50401128,0.04831226
-4.81140570,4.22160283,0.00920739,0.19154766,1.12489685,2.68824994,1.82310962,0.00000000,0.49244742,0.04678211
-4.80540270,4.20986761,0.01013048,0.19361349,1.12893856,2.69315272,1.80659730,0.00000000,0.48002806,0.04527110
-4.79939970,4.20306845,0.01111808,0.19621747,1.13406304,2.70146372,1.79240915,0.00000000,0.46712894,0.04382006
-4.79339670,4.20256577,0.01216851,0.19948237,1.14048635,2.71379222,1.78112815,0.00000000,0.45413058,0.04246607
-4.78739370,4.20954897,0.01327951,0.20351220,1.14836952,2.73066588,1.77323194,0.00000000,0.44140811,0.04124140
-4.78139070,4.22500284,0.01444810,0.20838721,1.15780986,2.75251765,1.76908125,0.00000000,0.42932208,0.04017257
-4.77538769,4.24968575,0.01567045,0.21415975,1.16883613,2.77967847,1.76891487,0.00000000,0.41821077,0.03927977
-4.76938469,4.28412027,0.01694182,0.22085125,1.18140771,2.81237586,1.77285146,0.00000000,0.40838408,0.03857651
-4.76338169,4.32859580,0.01825652,0.22845038,1.19541795,2.85073784,1.78089758,0.00000000,0.40011922,0.03806957
-4.75737869,4.38318273,0.01960789,0.23691278,1.21070135,2.89480170,1.79296151,0.00000000,0.39365829,0.03775918
-4.75137569,4.44775643,0.02098836,0.24616206,1.22704427,2.94452667,1.80887157,0.00000000,0.38920757,0.03763958
-4.74537269,4.52202949,0.02238961,0.25609238,1.24419850,2.99980935,1.82839802,0.00000000,0.38693833,0.03769967
-4.73936968,4.60558972,0.02380272,0.26657233,1.26189705,3.06050079,1.85127684,0.00000000,0.38698902,0.03792395
-4.73336668,4.69794155,0.02521845,0.27745014,1.27987116,3.12642379,1.87723403,0.00000000,0.38946836,0.03829355
-4.72736368,4.79854788,0.02662753,0.28855982,1.29786773,3.19738923,1.90600894,0.00000000,0.39445904,0.03878740
-4.72136068,4.90686993,0.02802100,0.29972812,1.31566607,3.27321000,1.93737500,0.00000000,0.40202156,0.03938341
-4.71535768,5.02240218,0.02939057,0.31078193,1.33309322,3.35371154,1.97115673,0.00000000,0.41219792,0.04005963
-4.70935468,5.14470015,0.03072900,0.32155571,1.35003677,3.43873786,2.00724184,0.00000000,0.42501458,0.04079539
-4.70335168,5.27339896,0.03203044,0.33189871,1.36645458,3.52815238,2.04558759,0.00000000,0.44048474,0.04157229
-4.69734867,5.40822120,0.03329069,0.34168143,1.38238074,3.62183301,2.08622100,0.00000000,0.45860926,0.04237498
-4.69134567,5.54897308,0.03450744,0.35080117,1.39792733,3.71966153,2.12923265,0.00000000,0.47937654,0.04319185
-4.68534267,5.69552876,0.03568036,0.35918622,1.41328183,3.82150722,2.17476431,0.00000000,0.50276099,0.04401539
-4.67933967,5.84780328,0.03681110,0.36679844,1.42870014,3.92720570,2.22299113,0.00000000,0.52872028,0.04484235
-4.67333667,6.00571541,0.03790315,0.37363428,1.44449549,4.03653369,2.27409899,0.00000000,0.55719167,0.04567366
-4.66733367,6.16914237,0.03896155,0.37972386,1.46102358,4.14918128,2.32825860,0.00000000,0.58808748,0.04651407
-4.66133067,6.33786902,0.03999251,0.38512838,1.47866475,4.26472334,2.38559742,0.00000000,0.62129019,0.04737161
-4.65532766,6.51153477,0.04100285,0.38993594,1.49780392,4.38259196,2.44617133,0.00000000,0.65664759,0.04825681
-4.64932466,6.68958167,0.04199943,0.39425585,1.51880915,4.50205206,2.50993757,0.00000000,0.69396833,0.04918184
-4.64332166,6.87120735,0.04298847,0.39821195,1.54201007,4.62218225,2.57673069,0.00000000,0.73301833,0.05015946
