energy_ev,total_up,Hf_p_up,Hf_d_up,In_p_up,In_d_up,Se_s_up,Se_p_up
-4.30115058,0.02044422,0.02834724,0.00476201,0.00335850,0.00004818,0.00008870,0.00856435
-4.29514757,0.01730841,0.02364785,0.00411793,0.00379666,0.00003781,0.00007065,0.00680008
-4.28914457,0.01510190,0.02021716,0.00369518,0.00444127,0.00002945,0.00005639,0.00539968
-4.28314157,0.01373268,0.01791311,0.00347589,0.00531656,0.00002278,0.00004532,0.00430600
-4.27713857,0.01312936,0.01662166,0.00344712,0.00645158,0.00001749,0.00003695,0.00346987
-4.27113557,0.01324009,0.01625535,0.00360063,0.00788006,0.00001333,0.00003086,0.00284959
-4.26513257,0.01403105,0.01675124,0.00393249,0.00964003,0.00001009,0.00002670,0.00241040
-4.25912956,0.01548459,0.01806837,0.00444262,0.01177324,0.00000758,0.00002418,0.00212378
-4.25312656,0.01759689,0.02018478,0.00513423,0.01432433,0.00000566,0.00002308,0.00196674
-4.24712356,0.02037549,0.02309425,0.00601319,0.01733972,0.00000419,0.00002321,0.00192108
-4.24112056,0.02383646,0.02680277,0.00708722,0.02086628,0.00000308,0.00002445,0.00197263
-4.23511756,0.02800135,0.03132473,0.00836517,0.02494961,0.00000225,0.00002668,0.00211054
-4.22911456,0.03289408,0.03667905,0.00985609,0.02963221,0.00000163,0.00002984,0.00232658
-4.22311156,0.03853754,0.04288516,0.01156835,0.03495132,0.00000117,0.00003386,0.00261453
-4.21710855,0.04495030,0.04995896,0.01350870,0.04093663,0.00000084,0.00003871,0.00296956
-4.21110555,0.05214318,0.05790884,0.01568127,0.04760788,0.00000059,0.00004434,0.00338773
-4.20510255,0.06011604,0.06673185,0.01808670,0.05497246,0.00000042,0.00005072,0.00386546
-4.19909955,0.06885468,0.07641016,0.02072124,0.06302309,0.00000029,0.00005782,0.00439916
-4.19309655,0.07832821,0.08690788,0.02357599,0.07173573,0.00000020,0.00006558,0.00498485
-4.18709355,0.08848668,0.09816843,0.02663619,0.08106783,0.00000014,0.00007395,0.00561785
-4.18109055,0.09925952,0.11011261,0.02988082,0.09095706,0.00000010,0.00008287,0.00629258
-4.17508754,0.11055448,0.12263743,0.03328226,0.10132061,0.00000007,0.00009223,0.00700239
-4.16908454,0.12225753,0.13561591,0.03680632,0.11205524,0.00000004,0.00010195,0.00773948
-4.16308154,0.13423360,0.14889781,0.04041241,0.12303805,0.00000003,0.00011191,0.00849489
-4.15707854,0.14632829,0.16231154,0.04405413,0.13412818,0.00000002,0.00012198,0.00925858
-4.15107554,0.15837049,0.17566699,0.04768002,0.14516926,0.00000002,0.00013200,0.01001951
-4.14507254,0.17017599,0.18875957,0.05123469,0.15599282,0.00000001,0.00014183,0.01076594
-4.13906953,0.18155194,0.20137499,0.05466013,0.16642234,0.00000001,0.00015130,0.01148560
-4.13306653,0.19230192,0.21329504,0.05789727,0.17627803,0.00000001,0.00016025,0.01216608
-4.12706353,0.20223170,0.22430376,0.06088774,0.18538203,0.00000001,0.00016851,0.01279512
-4.12106053,0.21115523,0.23419416,0.06357560,0.19356402,0.00000002,0.00017593,0.01336107
-4.11505753,0.21890073,0.24277490,0.06590930,0.20066677,0.00000002,0.00018236,0.01385319
-4.10905453,0.22531669,0.24987683,0.06784340,0.20655167,0.00000003,0.00018768,0.01426211
-4.10305153,0.23027735,0.25535912,0.06934025,0.21110378,0.00000004,0.00019177,0.01458017
-4.09704852,0.23368764,0.25911453,0.07037156,0.21423637,0.00000006,0.00019456,0.01480172
-4.09104552,0.23548717,0.26107381,0.07091951,0.21589461,0.00000008,0.00019598,0.01492342
-4.08504252,0.23565322,0.26120886,0.07097776,0.21605831,0.00000011,0.00019602,0.01494443
-4.07903952,0.23420255,0.25953466,0.07055199,0.21474365,0.00000015,0.00019468,0.01486660
-4.07303652,0.23119201,0.25610974,0.06966009,0.21200374,0.00000020,0.00019200,0.01469447
-4.06703352,0.22671792,0.25103536,0.06833206,0.20792807,0.00000027,0.00018804,0.01443532
-4.06103052,0.22091427,0.24445329,0.06660943,0.20264089,0.00000036,0.00018291,0.01409906
-4.05502751,0.21394989,0.23654252,0.06454453,0.19629866,0.00000049,0.00017673,0.01369813
-4.04902451,0.20602468,0.22751481,0.06219934,0.18908659,0.00000065,0.00016964,0.01324723
-4.04302151,0.19736516,0.21760961,0.05964425,0.18121461,0.00000086,0.00016182,0.01276318
-4.03701851,0.18821955,0.20708833,0.05695658,0.17291277,0.00000113,0.00015344,0.01226456
-4.03101551,0.17885250,0.19622833,0.05421911,0.16442649,0.00000148,0.00014468,0.01177143
-4.02501251,0.16953979,0.18531683,0.05151851,0.15601159,0.00000193,0.00013575,0.01130507
-4.01900950,0.16056312,0.17464505,0.04894385,0.14792946,0.00000251,0.00012683,0.01088760
-4.01300650,0.15220518,0.16450257,0.04658520,0.14044240,0.00000324,0.00011812,0.01054171
-4.00700350,0.14474505,0.15517221,0.04453226,0.13380929,0.00000418,0.00010980,0.01029034
-4.00100050,0.13845406,0.14692550,0.04287326,0.12828159,0.00000536,0.00010204,0.01015641
-3.99499750,0.13359215,0.14001867,0.04169388,0.12409969,0.00000685,0.00009499,0.01016249
-3.98899450,0.13040464,0.13468932,0.04107638,0.12148969,0.00000871,0.00008880,0.01033057
-3.98299150,0.12911949,0.13115358,0.04109882,0.12066048,0.00001104,0.00008358,0.01068174
-3.97698849,0.12994487,0.12960386,0.04183444,0.12180112,0.00001393,0.00007946,0.01123597
-3.97098549,0.13306709,0.13020691,0.04335106,0.12507844,0.00001751,0.00007652,0.01201175
-3.96498249,0.13864882,0.13310238,0.04571064,0.13063486,0.00002192,0.00007483,0.01302588
-3.95897949,0.14682740,0.13840156,0.04896880,0.13858635,0.00002734,0.00007444,0.01429315
-3.95297649,0.15771346,0.14618641,0.05317451,0.14902057,0.00003396,0.00007539,0.01582608
-3.94697349,0.17138966,0.15650879,0.05836967,0.16199522,0.00004201,0.00007770,0.01763459
-3.94097049,0.18790962,0.16938997,0.06458888,0.17753657,0.00005175,0.00008138,0.01972582
-3.93496748,0.20729714,0.18482032,0.07185911,0.19563834,0.00006347,0.00008640,0.02210386
-3.92896448,0.22954569,0.20275933,0.08019956,0.21626100,0.00007750,0.00009276,0.02476952
-3.92296148,0.25461825,0.22313604,0.08962146,0.23933151,0.00009422,0.00010040,0.02772028
-3.91695848,0.28244762,0.24584978,0.10012801,0.26474373,0.00011402,0.00010929,0.03095010
-3.91095548,0.31293712,0.27077148,0.11171431,0.29235944,0.00013732,0.00011935,0.03444950
-3.90495248,0.34596186,0.29774543,0.12436740,0.32201007,0.00016458,0.00013053,0.03820554
-3.89894947,0.38137034,0.32659148,0.13806624,0.35349921,0.00019627,0.00014275,0.04220194
-3.89294647,0.41898653,0.35710779,0.15278178,0.38660569,0.00023287,0.00015593,0.04641929
-3.88694347,0.45861219,0.38907387,0.16847690,0.42108729,0.00027485,0.00016997,0.05083522
-3.88094047,0.50002937,0.42225388,0.18510630,0.45668492,0.00032268,0.00018478,0.05542466
-3.87493747,0.54300288,0.45640009,0.20261626,0.49312696,0.00037678,0.00020027,0.06016009
-3.86893447,0.58728264,0.49125622,0.22094423,0.53013373,0.00043751,0.00021634,0.06501180
-3.86293147,0.63260569,0.52656061,0.24001829,0.56742176,0.00050519,0.00023289,0.06994806
-3.85692846,0.67869775,0.56204904,0.25975636,0.60470774,0.00058002,0.00024982,0.07493538
-3.85092546,0.72527434,0.59745705,0.28006537,0.64171190,0.00066210,0.00026704,0.07993855
-3.84492246,0.77204131,0.63252164,0.30084021,0.67816069,0.00075140,0.00028443,0.08492078
-3.83891946,0.81869498,0.66698254,0.32196284,0.71378884,0.00084776,0.00030191,0.08984375
-3.83291646,0.86492187,0.70058287,0.34330136,0.74834060,0.00095085,0.00031936,0.09466757
-3.82691346,0.91039838,0.73306934,0.36470945,0.78157037,0.00106016,0.00033671,0.09935088
-3.82091046,0.95479057,0.76419235,0.38602609,0.81324279,0.00117502,0.00035383,0.10385087
-3.81490745,0.99775438,0.79370589,0.40707591,0.84313259,0.00129461,0.00037062,0.10812343
-3.80890445,1.03893654,0.82136776,0.42767017,0.87102431,0.00141791,0.00038699,0.11212339
-3.80290145,1.07797650,0.84694015,0.44760847,0.89671215,0.00154379,0.00040282,0.11580489
-3.79689845,1.11450956,0.87019086,0.46668135,0.92000036,0.00167097,0.00041801,0.11912200
-3.79089545,1.14817139,0.89089537,0.48467374,0.94070404,0.00179806,0.00043245,0.12202937
-3.78489245,1.17860387,0.90883969,0.50136917,0.95865085,0.00192362,0.00044602,0.12448324
-3.77888944,1.20546232,0.92382422,0.51655472,0.97368344,0.00204616,0.00045862,0.12644250
-3.77288644,1.22842377,0.93566833,0.53002648,0.98566262,0.00216419,0.00047014,0.12786994
-3.76688344,1.24719599,0.94421562,0.54159536,0.99447124,0.00227625,0.00048047,0.12873364
-3.76088044,1.26152690,0.94933949,0.55109283,1.00001849,0.00238095,0.00048953,0.12900825
-3.75487744,1.27121378,0.95094883,0.55837662,1.00224440,0.00247701,0.00049722,0.12867643
-3.74887444,1.27611180,0.94899330,0.56333569,1.00112415,0.00256328,0.00050348,0.12773001
-3.74287144,1.27614131,0.94346798,0.56589452,0.99667197,0.00263876,0.00050822,0.12617106
-3.73686843,1.27129346,0.93441689,0.56601631,0.98894422,0.00270264,0.00051141,0.12401265
-3.73086543,1.26163364,0.92193518,0.56370493,0.97804132,0.00275428,0.00051301,0.12127926
-3.72486243,1.24730260,0.90616967,0.55900554,0.96410841,0.00279324,0.00051300,0.11800687
-3.71885943,1.22851495,0.88731768,0.55200374,0.94733453,0.00281927,0.00051136,0.11424261
-3.71285643,1.20555517,0.86562403,0.54282341,0.92795020,0.00283232,0.00050811,0.11004397
-3.70685343,1.17877117,0.84137634,0.53162323,0.90622361,0.00283249,0.00050328,0.10547765
-3.70085043,1.14856582,0.81489874,0.51859208,0.88245529,0.00282006,0.00049689,0.10061801
-3.69484742,1.11538667,0.78654441,0.50394364,0.85697178,0.00279542,0.00048900,0.09554523
-3.68884442,1.07971451,0.75668708,0.48791033,0.83011828,0.00275910,0.00047967,0.09034324
-3.68284142,1.04205118,0.72571201,0.47073694,0.80225081,0.00271174,0.00046898,0.08509742
-3.67683842,1.00290731,0.69400688,0.45267425,0.77372813,0.00265406,0.00045699,0.07989238
-3.67083542,0.96279029,0.66195280,0.43397288,0.74490374,0.00258684,0.00044381,0.07480964
-3.66483242,0.92219323,0.62991609,0.41487767,0.71611831,0.00251091,0.00042953,0.06992549
-3.65882941,0.88158505,0.59824086,0.39562268,0.68769285,0.00242716,0.00041427,0.06530903
-3.65282641,0.84140221,0.56724289,0.37642708,0.65992277,0.00233652,0.00039814,0.06102058
-3.64682341,0.80204218,0.53720482,0.35749197,0.63307314,0.00223994,0.00038128,0.05711030
-3.64082041,0.76385890,0.50837289,0.33899823,0.60737518,0.00213838,0.00036382,0.05361729
-3.63481741,0.72716023,0.48095526,0.32110534,0.58302415,0.00203285,0.00034592,0.05056906
-3.62881441,0.69220729,0.45512184,0.30395120,0.56017867,0.00192436,0.00032775,0.04798147
-3.62281141,0.65921592,0.43100564,0.28765291,0.53896146,0.00181397,0.00030950,0.04585902
-3.61680840,0.62835977,0.40870561,0.27230836,0.51946156,0.00170270,0.00029136,0.04419564
-3.61080540,0.59977519,0.38829063,0.25799864,0.50173791,0.00159165,0.00027354,0.04297573
-3.60480240,0.57356760,0.36980478,0.24479106,0.48582430,0.00148189,0.00025630,0.04217567
-3.59879940,0.54981920,0.35327347,0.23274279,0.47173546,0.00137450,0.00023987,0.04176550
-3.59279640,0.52859777,0.33871040,0.22190486,0.45947433,0.00127059,0.00022454,0.04171086
-3.58679340,0.50996635,0.32612503,0.21232659,0.44904014,0.00117126,0.00021062,0.04197507
-3.58079040,0.49399347,0.31553044,0.20406007,0.44043720,0.00107759,0.00019842,0.04252129
-3.57478739,0.48076355,0.30695115,0.19716477,0.43368398,0.00099070,0.00018830,0.04331470
-3.56878439,0.47038722,0.30043078,0.19171194,0.42882223,0.00091167,0.00018065,0.04432456
-3.56278139,0.46301089,0.29603906,0.18778868,0.42592565,0.00084158,0.00017588,0.04552615
-3.55677839,0.45882521,0.29387802,0.18550148,0.42510759,0.00078153,0.00017442,0.04690244
-3.55077539,0.45807180,0.29408678,0.18497888,0.42652748,0.00073258,0.00017675,0.04844550
-3.54477239,0.46104770,0.29684471,0.18637319,0.43039513,0.00069581,0.00018337,0.05015741
-3.53876938,0.46810701,0.30237257,0.18986088,0.43697270,0.00067228,0.00019479,0.05205090
-3.53276638,0.47965901,0.31093124,0.19564143,0.44657366,0.00066304,0.00021155,0.05414927
-3.52676338,0.49616256,0.32281772,0.20393454,0.45955845,0.00066912,0.00023422,0.05648599
-3.52076038,0.51811621,0.33835839,0.21497544,0.47632646,0.00069151,0.00026334,0.05910359
-3.51475738,0.54604403,0.35789911,0.22900823,0.49730429,0.00073117,0.00029945,0.06205207
-3.50875438,0.58047698,0.38179253,0.24627737,0.52293027,0.00078898,0.00034307,0.06538675
-3.50275138,0.62193027,0.41038251,0.26701721,0.55363551,0.00086571,0.00039464,0.06916570
-3.49674837,0.67087704,0.44398624,0.29144006,0.58982191,0.00096200,0.00045456,0.07344665
-3.49074537,0.72771927,0.48287435,0.31972282,0.63183785,0.00107834,0.00052313,0.07828372
-3.48474237,0.79275682,0.52724990,0.35199290,0.67995247,0.00121499,0.00060052,0.08372389
-3.47873937,0.86615591,0.57722701,0.38831383,0.73432951,0.00137192,0.00068675,0.08980347
-3.47273637,0.94791855,0.63281001,0.42867124,0.79500214,0.00154883,0.00078168,0.09654459
-3.46673337,1.03785434,0.69387443,0.47295998,0.86184987,0.00174504,0.00088497,0.10395212
-3.46073037,1.13555650,0.76015061,0.52097313,0.93457911,0.00195948,0.00099606,0.11201088
-3.45472736,1.24038360,0.83121132,0.57239358,1.01270861,0.00219066,0.00111418,0.12068351
-3.44872436,1.35144852,0.90646413,0.62678895,1.09556086,0.00243662,0.00123830,0.12990911
-3.44272136,1.46761603,0.98514967,0.68361052,1.18226076,0.00269494,0.00136719,0.13960266
-3.43671836,1.58750989,1.06634616,0.74219647,1.27174196,0.00296275,0.00149935,0.14965545
-3.43071536,1.70953003,1.14898085,0.80177990,1.36276152,0.00323675,0.00163310,0.15993647
-3.42471236,1.83188005,1.23184831,0.86150161,1.45392272,0.00351324,0.00176659,0.17029480
-3.41870935,1.95260456,1.31363537,0.92042752,1.54370579,0.00378819,0.00189778,0.18056296
-3.41270635,2.06963548,1.39295209,0.97757037,1.63050555,0.00405734,0.00202459,0.19056113
-3.40670335,2.18084589,1.46836785,1.03191488,1.71267494,0.00431625,0.00214485,0.20010202
-3.40070035,2.28410953,1.53845127,1.08244579,1.78857263,0.00456044,0.00225642,0.20899643
-3.39469735,2.37736367,1.60181238,1.12817746,1.85661303,0.00478552,0.00235723,0.21705898
-3.38869435,2.45867275,1.65714548,1.16818397,1.91531644,0.00498727,0.00244535,0.22411404
-3.38269135,2.52629021,1.70327066,1.20162840,1.96335735,0.00516181,0.00251905,0.23000145
-3.37668834,2.57871556,1.73917238,1.22779001,1.99960856,0.00530569,0.00257684,0.23458188
-3.37068534,2.61474434,1.76403318,1.24608814,2.02317925,0.00541601,0.00261754,0.23774152
-3.36468234,2.63350853,1.77726109,1.25610163,2.03344517,0.00549052,0.00264030,0.23939591
-3.35867934,2.63450561,1.77850943,1.25758292,2.03006963,0.00552767,0.00264466,0.23949278
-3.35267634,2.61761490,1.76768811,1.25046623,2.01301426,0.00552670,0.00263051,0.23801375
-3.34667334,2.58310049,1.74496592,1.23486931,1.98253915,0.00548761,0.00259818,0.23497482
-3.34067034,2.53160065,1.71076378,1.21108881,1.93919247,0.00541121,0.00254832,0.23042559
-3.33466733,2.46410438,1.66573925,1.17958951,1.88379000,0.00529908,0.00248198,0.22444741
-3.32866433,2.38191610,1.61076316,1.14098789,1.81738584,0.00515348,0.00240050,0.21715037
-3.32266133,2.28661053,1.54688947,1.09603086,1.74123551,0.00497731,0.00230549,0.20866944
-3.31665833,2.17997959,1.47531981,1.04557076,1.65675346,0.00477401,0.00219881,0.19915984
-3.31065533,2.06397396,1.39736434,0.99053761,1.56546679,0.00454745,0.00208244,0.18879190
-3.30465233,1.94064196,1.31440068,0.93191003,1.46896726,0.00430176,0.00195848,0.17774569
-3.29864932,1.81206820,1.22783269,0.87068596,1.36886386,0.00404130,0.00182907,0.16620554
-3.29264632,1.68031467,1.13905076,0.80785442,1.26673748,0.00377043,0.00169631,0.15435480
-3.28664332,1.54736641,1.04939515,0.74436939,1.16409976,0.00349346,0.00156223,0.14237088
-3.28064032,1.41508367,0.96012359,0.68112676,1.06235722,0.00321452,0.00142873,0.13042096
-3.27463732,1.28516195,0.87238417,0.61894489,0.96278185,0.00293747,0.00129755,0.11865830
-3.26863432,1.15910100,0.78719420,0.55854954,0.86648883,0.00266580,0.00117021,0.10721930
-3.26263132,1.03818306,0.70542526,0.50056310,0.77442148,0.00240258,0.00104804,0.09622146
-3.25662831,0.92346056,0.62779462,0.44549839,0.68734354,0.00215044,0.00093211,0.08576209
-3.25062531,0.81575266,0.55486260,0.39375672,0.60583828,0.00191152,0.00082326,0.07591785
-3.24462231,0.71564998,0.48703547,0.34562985,0.53031372,0.00168748,0.00072209,0.06674499
-3.23861931,0.62352636,0.42457309,0.30130539,0.46101311,0.00147948,0.00062900,0.05828024
-3.23261631,0.53955645,0.36760058,0.26087505,0.39802968,0.00128827,0.00054417,0.05054223
-3.22661331,0.46373776,0.31612289,0.22434505,0.34132455,0.00111416,0.00046761,0.04353335
-3.22061031,0.39591569,0.27004161,0.19164806,0.29074667,0.00095713,0.00039917,0.03724178
-3.21460730,0.33581038,0.22917287,0.16265601,0.24605387,0.00081681,0.00033859,0.03164387
-3.20860430,0.28304398,0.19326574,0.13719321,0.20693403,0.00069260,0.00028551,0.02670641
-3.20260130,0.23716742,0.16202013,0.11504924,0.17302557,0.00058372,0.00023949,0.02238896
-3.19659830,0.19768568,0.13510394,0.09599120,0.14393669,0.00048920,0.00020007,0.01864601
-3.19059530,0.16408100,0.11216868,0.07977495,0.11926281,0.00040803,0.00016679,0.01542901
-3.18459230,0.13583345,0.09286342,0.06615519,0.09860191,0.00033913,0.00013918,0.01268813
-3.17858929,0.11243871,0.07684680,0.05489415,0.08156761,0.00028143,0.00011683,0.01037376
-3.17258629,0.09342270,0.06379708,0.04576880,0.06779989,0.00023390,0.00009939,0.00843779
-3.16658329,0.07835335,0.05342005,0.03857669,0.05697348,0.00019557,0.00008659,0.00683459
-3.16058029,0.06684932,0.04545515,0.03314035,0.04880409,0.00016556,0.00007825,0.00552175
-3.15457729,0.05858614,0.03967959,0.02931035,0.04305252,0.00014311,0.00007431,0.00446056
-3.14857429,0.05329974,0.03591093,0.02696716,0.03952696,0.00012757,0.00007486,0.00361633
-3.14257129,0.05078770,0.03400800,0.02602187,0.03808354,0.00011841,0.00008012,0.00295849
-3.13656828,0.05090846,0.03387052,0.02641583,0.03862533,0.00011524,0.00009047,0.00246058
-3.13056528,0.05357867,0.03543743,0.02811939,0.04110003,0.00011777,0.00010649,0.00210008
-3.12456228,0.05876880,0.03868411,0.03112975,0.04549635,0.00012586,0.00012890,0.00185815
-3.11855928,0.06649729,0.04361857,0.03546797,0.05183922,0.00013944,0.00015866,0.00171935
-3.11255628,0.07682315,0.05027668,0.04117528,0.06018402,0.00015854,0.00019691,0.00167127
-3.10655328,0.08983737,0.05871657,0.04830858,0.07060971,0.00018327,0.00024499,0.00170411
-3.10055028,0.10565311,0.06901221,0.05693542,0.08321112,0.00021377,0.00030444,0.00181031
-3.09454727,0.12439476,0.08124632,0.06712827,0.09809047,0.00025023,0.00037700,0.00198412
-3.08854427,0.14618625,0.09550270,0.07895837,0.11534815,0.00029283,0.00046457,0.00222120
-3.08254127,0.17113862,0.11185805,0.09248915,0.13507304,0.00034173,0.00056920,0.00251822
-3.07653827,0.19933727,0.13037364,0.10776951,0.15733263,0.00039705,0.00069303,0.00287252
-3.07053527,0.23082919,0.15108687,0.12482697,0.18216306,0.00045882,0.00083828,0.00328177
-3.06453227,0.26561066,0.17400311,0.14366112,0.20955961,0.00052697,0.00100715,0.00374363
-3.05852926,0.30361584,0.19908812,0.16423746,0.23946792,0.00060132,0.00120175,0.00425555
-3.05252626,0.34470682,0.22626133,0.18648207,0.27177640,0.00068154,0.00142405,0.00481453
-3.04652326,0.38866570,0.25539046,0.21027728,0.30631028,0.00076715,0.00167574,0.00541697
-3.04052026,0.43518927,0.28628779,0.23545878,0.34282773,0.00085748,0.00195815,0.00605861
-3.03451726,0.48388678,0.31870834,0.26181431,0.38101846,0.00095170,0.00227215,0.00673449
-3.02851426,0.53428122,0.35235051,0.28908431,0.42050518,0.00104883,0.00261805,0.00743901
-3.02251126,0.58581453,0.38685908,0.31696457,0.46084811,0.00114769,0.00299546,0.00816610
-3.01650825,0.63785689,0.42183102,0.34511114,0.50155274,0.00124701,0.00340326,0.00890943
-3.01050525,0.68971996,0.45682393,0.37314738,0.54208080,0.00134537,0.00383949,0.00966268
-3.00450225,0.74067418,0.49136712,0.40067307,0.58186425,0.00144129,0.00430128,0.01041997
-2.99849925,0.78996941,0.52497506,0.42727549,0.62032196,0.00153327,0.00478491,0.01117626
-2.99249625,0.83685851,0.55716277,0.45254196,0.65687869,0.00161979,0.00528573,0.01192787
-2.98649325,0.88062300,0.58746278,0.47607362,0.69098544,0.00169942,0.00579826,0.01267300
-2.98049025,0.92059983,0.61544296,0.49749975,0.72214070,0.00177084,0.00631629,0.01341229
-2.97448724,0.95620822,0.64072445,0.51649225,0.74991151,0.00183289,0.00683295,0.01414938
-2.96848424,0.98697533,0.66299911,0.53277952,0.77395336,0.00188464,0.00734094,0.01489141
-2.96248124,1.01255969,0.68204553,0.54615916,0.79402816,0.00192541,0.00783270,0.01564947
-2.95647824,1.03277118,0.69774293,0.55650902,0.81001917,0.00195483,0.00830064,0.01643902
-2.95047524,1.04758656,0.71008218,0.56379585,0.82194215,0.00197285,0.00873739,0.01728011
-2.94447224,1.05715973,0.71917336,0.56808123,0.82995199,0.00197979,0.00913610,0.01819753
-2.93846923,1.06182593,0.72524937,0.56952453,0.83434440,0.00197631,0.00949063,0.01922072
-2.93246623,1.06209961,0.72866522,0.56838238,0.83555215,0.00196342,0.00979589,0.02038362
-2.92646323,1.05866574,0.72989280,0.56500496,0.83413595,0.00194248,0.01004798,0.02172415
-2.92046023,1.05236471,0.72951119,0.55982884,0.83077002,0.00191516,0.01024445,0.02328365
-2.91445723,1.04417118,0.72819278,0.55336677,0.82622283,0.00188340,0.01038444,0.02510598
-2.90845423,1.03516764,0.72668534,0.54619472,0.82133340,0.00184937,0.01046872,0.02723652
-2.90245123,1.02651342,0.72579085,0.53893650,0.81698425,0.00181542,0.01049977,0.02972089
-2.89644822,1.01941032,0.72634155,0.53224667,0.81407176,0.00178401,0.01048174,0.03260358
-2.89044522,1.01506605,0.72917411,0.52679212,0.81347510,0.00175765,0.01042033,0.03592645
-2.88444222,1.01465668,0.73510277,0.52323310,0.81602492,0.00173885,0.01032261,0.03972709
-2.87843922,1.01928955,0.74489231,0.52220431,0.82247301,0.00173005,0.01019682,0.04403722
-2.87243622,1.02996786,0.75923184,0.52429654,0.83346406,0.00173354,0.01005208,0.04888110
-2.86643322,1.04755818,0.77871031,0.53003965,0.84951074,0.00175145,0.00989804,0.05427398
-2.86043022,1.07276209,0.80379453,0.53988725,0.87097312,0.00178564,0.00974456,0.06022080
-2.85442721,1.10609283,0.83481058,0.55420364,0.89804320,0.00183769,0.00960130,0.06671502
-2.84842421,1.14785786,0.87192921,0.57325339,0.93073532,0.00190887,0.00947738,0.07373781
-2.84242121,1.19814790,0.91515580,0.59719377,0.96888294,0.00200010,0.00938101,0.08125750
-2.83641821,1.25683276,0.96432527,0.62607039,1.01214192,0.00211191,0.00931919,0.08922943
-2.83041521,1.32356429,1.01910214,0.65981604,1.06000032,0.00224446,0.00929736,0.09759629
-2.82441221,1.39778610,1.07898591,0.69825281,1.11179447,0.00239751,0.00931926,0.10628874
-2.81840920,1.47874996,1.14332148,0.74109732,1.16673060,0.00257045,0.00938669,0.11522652
-2.81240620,1.56553811,1.21131446,0.78796905,1.22391139,0.00276228,0.00949949,0.12432003
-2.80640320,1.65709077,1.28205083,0.83840128,1.28236631,0.00297167,0.00965546,0.13347210
-2.80040020,1.75223786,1.35452037,0.89185444,1.34108454,0.00319695,0.00985048,0.14258023
-2.79439720,1.84973372,1.42764306,0.94773130,1.39904921,0.00343616,0.01007864,0.15153894
-2.78839420,1.94829357,1.50029761,1.00539358,1.45527144,0.00368711,0.01033244,0.16024235
-2.78239120,2.04663025,1.57135113,1.06417928,1.50882277,0.00394739,0.01060309,0.16858672
-2.77638819,2.14348998,1.63968899,1.12342016,1.55886468,0.00421442,0.01088079,0.17647304
-2.77038519,2.23768561,1.70424372,1.18245871,1.60467375,0.00448554,0.01115515,0.18380941
-2.76438219,2.32812611,1.76402211,1.24066393,1.64566163,0.00475802,0.01141553,0.19051322
-2.75837919,2.41384116,1.81812948,1.29744536,1.68138879,0.00502912,0.01165147,0.19651299
-2.75237619,2.49399999,1.86579035,1.35226474,1.71157163,0.00529616,0.01185303,0.20174985
-2.74637319,2.56792362,1.90636489,1.40464487,1.73608268,0.00555652,0.01201116,0.20617859
-2.74037019,2.63509035,1.93936051,1.45417542,1.75494410,0.00580775,0.01211802,0.20976821
-2.73436718,2.69513430,1.96443857,1.50051542,1.76831493,0.00604752,0.01216725,0.21250208
-2.72836418,2.74783749,1.98141589,1.54339249,1.77647285,0.00627370,0.01215413,0.21437754
-2.72236118,2.79311600,1.99026133,1.58259899,1.77979164,0.00648436,0.01207572,0.21540521
-2.71635818,2.83100131,1.99108788,1.61798546,1.77871554,0.00667780,0.01193094,0.21560781
-2.71035518,2.86161799,1.98414067,1.64945185,1.77373207,0.00685252,0.01172050,0.21501879
-2.70435218,2.88515930,1.96978170,1.67693734,1.76534473,0.00700720,0.01144686,0.21368071
-2.69834917,2.90186223,1.94847220,1.70040937,1.75404727,0.00714077,0.01111404,0.21164348
-2.69234617,2.91198365,1.92075345,1.71985289,1.74030070,0.00725229,0.01072744,0.20896262
-2.68634317,2.91577910,1.88722708,1.73526054,1.72451451,0.00734103,0.01029359,0.20569754
-2.68034017,2.91348565,1.84853575,1.74662476,1.70703286,0.00740639,0.00981985,0.20191001
-2.67433717,2.90530986,1.80534512,1.75393222,1.68812656,0.00744790,0.00931414,0.19766281
-2.66833417,2.89142181,1.75832782,1.75716145,1.66799093,0.00746523,0.00878468,0.19301870
-2.66233117,2.87195542,1.70814994,1.75628366,1.64674974,0.00745818,0.00823967,0.18803961
-2.65632816,2.84701507,1.65546053,1.75126705,1.62446450,0.00742668,0.00768704,0.18278626
-2.65032516,2.81668811,1.60088420,1.74208427,1.60114851,0.00737078,0.00713428,0.17731800
-2.64432216,2.78106223,1.54501679,1.72872274,1.57678453,0.00729073,0.00658819,0.17169303
-2.63831916,2.74024649,1.48842391,1.71119703,1.55134487,0.00718694,0.00605479,0.16596875
-2.63231616,2.69439455,1.43164190,1.68956254,1.52481228,0.00706004,0.00553922,0.16020240
-2.62631316,2.64372813,1.37518070,1.66392942,1.49720048,0.00691090,0.00504569,0.15445174
-2.62031016,2.58855923,1.31952788,1.63447581,1.46857260,0.00674069,0.00457745,0.14877577
-2.61430715,2.52930907,1.26515332,1.60145918,1.43905643,0.00655084,0.00413685,0.14323535
-2.60830415,2.46652242,1.21251363,1.56522499,1.40885541,0.00634315,0.00372541,0.13789380
-2.60230115,2.40087594,1.16205593,1.52621179,1.37825442,0.00611972,0.00334385,0.13281712
