energy_ev,total_up,Ga_p_up,Ga_d_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.80190095,2.02374401,0.21906948,0.00000000,1.07047792,0.00000000,0.95445636,0.63926395
-5.79589795,1.98463433,0.21246841,0.00000000,1.05313328,0.00000000,0.94050205,0.62914899
-5.78989495,1.93955776,0.20526300,0.00000000,1.03268598,0.00000000,0.92397261,0.61693749
-5.78389195,1.88889872,0.19755277,0.00000000,1.00931751,0.00000000,0.90490824,0.60272230
-5.77788894,1.83314279,0.18943952,0.00000000,0.98326619,0.00000000,0.88341886,0.58662913
-5.77188594,1.77286781,0.18102531,0.00000000,0.95482294,0.00000000,0.85968244,0.56881457
-5.76588294,1.70873291,0.17241069,0.00000000,0.92432566,0.00000000,0.83394099,0.54946339
-5.75987994,1.64146533,0.16369309,0.00000000,0.89215239,0.00000000,0.80649430,0.52878520
-5.75387694,1.57184527,0.15496546,0.00000000,0.85871319,0.00000000,0.77769159,0.50701035
-5.74787394,1.50068890,0.14631505,0.00000000,0.82444087,0.00000000,0.74792114,0.48438533
-5.74187094,1.42882999,0.13782242,0.00000000,0.78978079,0.00000000,0.71759840,0.46116748
-5.73586793,1.35710039,0.12956065,0.00000000,0.75517981,0.00000000,0.68715279,0.43761932
-5.72986493,1.28631010,0.12159458,0.00000000,0.72107483,0.00000000,0.65701384,0.41400266
-5.72386193,1.21722736,0.11398035,0.00000000,0.68788115,0.00000000,0.62759709,0.39057244
-5.71785893,1.15055951,0.10676489,0.00000000,0.65598113,0.00000000,0.59929039,0.36757082
-5.71185593,1.08693536,0.09998568,0.00000000,0.62571353,0.00000000,0.57244103,0.34522146
-5.70585293,1.02688967,0.09367053,0.00000000,0.59736399,0.00000000,0.54734450,0.32372440
-5.69984992,0.97085055,0.08783757,0.00000000,0.57115717,0.00000000,0.52423507,0.30325167
-5.69384692,0.91913026,0.08249534,0.00000000,0.54725076,0.00000000,0.50327887,0.28394377
-5.68784392,0.87191985,0.07764309,0.00000000,0.52573193,0.00000000,0.48456959,0.26590733
-5.68184092,0.82928813,0.07327120,0.00000000,0.50661622,0.00000000,0.46812718,0.24921393
-5.67583792,0.79118494,0.06936191,0.00000000,0.48984922,0.00000000,0.45389948,0.23390017
-5.66983492,0.75744870,0.06589009,0.00000000,0.47531096,0.00000000,0.44176679,0.21996903
-5.66383192,0.72781815,0.06282435,0.00000000,0.46282287,0.00000000,0.43154923,0.20739243
-5.65782891,0.70194770,0.06012826,0.00000000,0.45215715,0.00000000,0.42301644,0.19611497
-5.65182591,0.67942583,0.05776174,0.00000000,0.44304818,0.00000000,0.41589941,0.18605855
-5.64582291,0.65979595,0.05568257,0.00000000,0.43520553,0.00000000,0.40990372,0.17712779
-5.63981991,0.64257861,0.05384797,0.00000000,0.42832794,0.00000000,0.40472378,0.16921598
-5.63381691,0.62729445,0.05221630,0.00000000,0.42211790,0.00000000,0.40005734,0.16221131
-5.62781391,0.61348671,0.05074854,0.00000000,0.41629593,0.00000000,0.39561976,0.15600312
-5.62181091,0.60074253,0.04940990,0.00000000,0.41061422,0.00000000,0.39115731,0.15048789
-5.61580790,0.58871214,0.04817113,0.00000000,0.40486889,0.00000000,0.38645915,0.14557476
-5.60980490,0.57712511,0.04700974,0.00000000,0.39891040,0.00000000,0.38136727,0.14119037
-5.60380190,0.56580321,0.04591088,0.00000000,0.39265171,0.00000000,0.37578418,0.13728275
-5.59779890,0.55466919,0.04486804,0.00000000,0.38607380,0.00000000,0.36967807,0.13382430
-5.59179590,0.54375138,0.04388338,0.00000000,0.37922845,0.00000000,0.36308513,0.13081346
-5.58579290,0.53318388,0.04296781,0.00000000,0.37223804,0.00000000,0.35610920,0.12827540
-5.57978989,0.52320242,0.04214073,0.00000000,0.36529256,0.00000000,0.34891867,0.12626136
-5.57378689,0.51413617,0.04142946,0.00000000,0.35864390,0.00000000,0.34174090,0.12484695
-5.56778389,0.50639585,0.04086846,0.00000000,0.35259763,0.00000000,0.33485442,0.12412932
-5.56178089,0.50045874,0.04049830,0.00000000,0.34750283,0.00000000,0.32857936,0.12422344
-5.55577789,0.49685108,0.04036446,0.00000000,0.34374009,0.00000000,0.32326641,0.12525759
-5.54977489,0.49612880,0.04051600,0.00000000,0.34170851,0.00000000,0.31928496,0.12736819
-5.54377189,0.49885719,0.04100423,0.00000000,0.34181193,0.00000000,0.31701077,0.13069433
-5.53776888,0.50559037,0.04188127,0.00000000,0.34444518,0.00000000,0.31681384,0.13537209
-5.53176588,0.51685147,0.04319882,0.00000000,0.34998065,0.00000000,0.31904684,0.14152888
-5.52576288,0.53311415,0.04500692,0.00000000,0.35875600,0.00000000,0.32403465,0.14927818
-5.51975988,0.55478631,0.04735295,0.00000000,0.37106315,0.00000000,0.33206536,0.15871471
-5.51375688,0.58219661,0.05028082,0.00000000,0.38713933,0.00000000,0.34338309,0.16991037
-5.50775388,0.61558425,0.05383040,0.00000000,0.40716023,0.00000000,0.35818290,0.18291118
-5.50175088,0.65509267,0.05803719,0.00000000,0.43123578,0.00000000,0.37660797,0.19773520
-5.49574787,0.70076705,0.06293224,0.00000000,0.45940856,0.00000000,0.39874897,0.21437179
-5.48974487,0.75255612,0.06854235,0.00000000,0.49165491,0.00000000,0.42464579,0.23278205
-5.48374187,0.81031783,0.07489037,0.00000000,0.52788877,0.00000000,0.45429133,0.25290058
-5.47773887,0.87382876,0.08199575,0.00000000,0.56796794,0.00000000,0.48763705,0.27463855
-5.47173587,0.94279672,0.08987511,0.00000000,0.61170248,0.00000000,0.52460008,0.29788776
-5.46573287,1.01687593,0.09854283,0.00000000,0.65886482,0.00000000,0.56507120,0.32252573
-5.45972986,1.09568374,0.10801158,0.00000000,0.70920092,0.00000000,0.60892342,0.34842134
-5.45372686,1.17881817,0.11829265,0.00000000,0.76244197,0.00000000,0.65602028,0.37544088
-5.44772386,1.26587498,0.12939604,0.00000000,0.81831581,0.00000000,0.70622361,0.40345407
-5.44172086,1.35646321,0.14133021,0.00000000,0.87655744,0.00000000,0.75939982,0.43233965
-5.43571786,1.45021826,0.15410142,0.00000000,0.93691773,0.00000000,0.81542455,0.46199011
-5.42971486,1.54681132,0.16771266,0.00000000,0.99916993,0.00000000,0.87418489,0.49231541
-5.42371186,1.64595451,0.18216211,0.00000000,1.06311322,0.00000000,0.93557914,0.52324499
-5.41770885,1.74740112,0.19744116,0.00000000,1.12857308,0.00000000,0.99951375,0.55472823
-5.41170585,1.85094065,0.21353206,0.00000000,1.19539812,0.00000000,1.06589764,0.58673288
-5.40570285,1.95638879,0.23040531,0.00000000,1.26345363,0.00000000,1.13463392,0.61924158
-5.39969985,2.06357261,0.24801690,0.00000000,1.33261187,0.00000000,1.20560951,0.65224659
-5.39369685,2.17231198,0.26630545,0.00000000,1.40273977,0.00000000,1.27868325,0.68574277
-5.38769385,2.28239794,0.28518971,0.00000000,1.47368470,0.00000000,1.35367316,0.71971936
-5.38169085,2.39356981,0.30456627,0.00000000,1.54525917,0.00000000,1.43034374,0.75415086
-5.37568784,2.50549216,0.32430797,0.00000000,1.61722563,0.00000000,1.50839413,0.78898771
-5.36968484,2.61773370,0.34426299,0.00000000,1.68928231,0.00000000,1.58744817,0.82414717
-5.36368184,2.72974941,0.36425489,0.00000000,1.76105141,0.00000000,1.66704708,0.85950531
-5.35767884,2.84086768,0.38408374,0.00000000,1.83207063,0.00000000,1.74664559,0.89489044
-5.35167584,2.95028384,0.40352834,0.00000000,1.90178892,0.00000000,1.82561209,0.93007883
-5.34567284,3.05706083,0.42234964,0.00000000,1.96956728,0.00000000,1.90323316,0.96479299
-5.33966983,3.16013804,0.44029529,0.00000000,2.03468500,0.00000000,1.97872268,0.99870294
-5.33366683,3.25834827,0.45710520,0.00000000,2.09635157,0.00000000,2.05123533,1.03143067
-5.32766383,3.35044260,0.47251806,0.00000000,2.15372403,0.00000000,2.11988421,1.06255782
-5.32166083,3.43512255,0.48627840,0.00000000,2.20592933,0.00000000,2.18376196,1.09163633
-5.31565783,3.51107821,0.49814421,0.00000000,2.25209087,0.00000000,2.24196450,1.11820181
-5.30965483,3.57703090,0.50789453,0.00000000,2.29135811,0.00000000,2.29361667,1.14178906
-5.30365183,3.63177845,0.51533693,0.00000000,2.32293809,0.00000000,2.33789842,1.16194908
-5.29764882,3.67424109,0.52031442,0.00000000,2.34612721,0.00000000,2.37407067,1.17826680
-5.29164582,3.70350578,0.52271147,0.00000000,2.36034192,0.00000000,2.40149970,1.19037878
-5.28564282,3.71886686,0.52245899,0.00000000,2.36514666,0.00000000,2.41967901,1.19798984
-5.27963982,3.71986108,0.51953788,0.00000000,2.36027782,0.00000000,2.42824787,1.20088795
-5.27363682,3.70629527,0.51398099,0.00000000,2.34566222,0.00000000,2.42700566,1.19895650
-5.26763382,3.67826518,0.50587347,0.00000000,2.32142929,0.00000000,2.41592175,1.19218337
-5.26163082,3.63616461,0.49535133,0.00000000,2.28791618,0.00000000,2.39514028,1.18066620
-5.25562781,3.58068411,0.48259834,0.00000000,2.24566527,0.00000000,2.36497994,1.16461359
-5.24962481,3.51279933,0.46784128,0.00000000,2.19541421,0.00000000,2.32592883,1.14434211
-5.24362181,3.43374922,0.45134382,0.00000000,2.13807871,0.00000000,2.27863450,1.12026899
-5.23761881,3.34500495,0.43339912,0.00000000,2.07472860,0.00000000,2.22388982,1.09290102
-5.23161581,3.24823071,0.41432156,0.00000000,2.00655831,0.00000000,2.16261503,1.06281986
-5.22561281,3.14523793,0.39443788,0.00000000,1.93485265,0.00000000,2.09583673,1.03066440
-5.21960980,3.03793456,0.37407799,0.00000000,1.86094945,0.00000000,2.02466437,0.99711100
-5.21360680,2.92827144,0.35356596,0.00000000,1.78620048,0.00000000,1.95026515,0.96285228
-5.20760380,2.81818758,0.33321128,0.00000000,1.71193209,0.00000000,1.87383771,0.92857538
-5.20160080,2.70955651,0.31330102,0.00000000,1.63940712,0.00000000,1.79658567,0.89494057
-5.19559780,2.60413538,0.29409284,0.00000000,1.56978951,0.00000000,1.71969130,0.86256103
-5.18959480,2.50351862,0.27580930,0.00000000,1.50411277,0.00000000,1.64429017,0.83198460
-5.18359180,2.40909765,0.25863353,0.00000000,1.44325357,0.00000000,1.57144713,0.80367814
-5.17758879,2.32202782,0.24270640,0.00000000,1.38791099,0.00000000,1.50213431,0.77801505
-5.17158579,2.24320353,0.22812523,0.00000000,1.33859233,0.00000000,1.43721127,0.75526638
-5.16558279,2.17324202,0.21494399,0.00000000,1.29560549,0.00000000,1.37740804,0.73559578
-5.15957979,2.11247630,0.20317498,0.00000000,1.25905821,0.00000000,1.32331107,0.71905828
-5.15357679,2.06095697,0.19279173,0.00000000,1.22886379,0.00000000,1.27535263,0.70560294
-5.14757379,2.01846268,0.18373315,0.00000000,1.20475287,0.00000000,1.23380378,0.69507909
-5.14157079,1.98451857,0.17590844,0.00000000,1.18629072,0.00000000,1.19877111,0.68724577
-5.13556778,1.95842194,0.16920280,0.00000000,1.17289909,0.00000000,1.17019754,0.68178398
-5.12956478,1.93927395,0.16348351,0.00000000,1.16388182,0.00000000,1.14786704,0.67831115
-5.12356178,1.92601632,0.15860623,0.00000000,1.15845309,0.00000000,1.13141348,0.67639719
-5.11755878,1.91747161,0.15442118,0.00000000,1.15576738,0.00000000,1.12033339,0.67558164
-5.11155578,1.91238587,0.15077918,0.00000000,1.15495000,0.00000000,1.11400249,0.67539104
-5.10555278,1.90947225,0.14753707,0.00000000,1.15512731,0.00000000,1.11169566,0.67535615
-5.09954977,1.90745416,0.14456261,0.00000000,1.15545553,0.00000000,1.11260991,0.67502828
-5.09354677,1.90510696,0.14173862,0.00000000,1.15514759,0.00000000,1.11588979,0.67399433
-5.08754377,1.90129671,0.13896626,0.00000000,1.15349701,0.00000000,1.12065462,0.67189005
-5.08154077,1.89501524,0.13616744,0.00000000,1.14989841,0.00000000,1.12602669,0.66841123
-5.07553777,1.88541035,0.13328631,0.00000000,1.14386422,0.00000000,1.13115960,0.66332242
-5.06953477,1.87181064,0.13028990,0.00000000,1.13503708,0.00000000,1.13526581,0.65646328
-5.06353177,1.85374413,0.12716791,0.00000000,1.12319797,0.00000000,1.13764248,0.64775215
-5.05752876,1.83095047,0.12393171,0.00000000,1.10826985,0.00000000,1.13769465,0.63718713
-5.05152576,1.80338630,0.12061268,0.00000000,1.09031687,0.00000000,1.13495487,0.62484456
-5.04552276,1.77122380,0.11725992,0.00000000,1.06953939,0.00000000,1.12909857,0.61087509
-5.03951976,1.73484250,0.11393752,0.00000000,1.04626491,0.00000000,1.11995445,0.59549757
-5.03351676,1.69481463,0.11072138,0.00000000,1.02093539,0.00000000,1.10750953,0.57899096
-5.02751376,1.65188446,0.10769579,0.00000000,0.99409127,0.00000000,1.09190854,0.56168451
-5.02151076,1.60694225,0.10494982,0.00000000,0.96635264,0.00000000,1.07344763,0.54394668
-5.01550775,1.56099364,0.10257363,0.00000000,0.93839825,0.00000000,1.05256272,0.52617286
-5.00950475,1.51512531,0.10065480,0.00000000,0.91094279,0.00000000,1.02981273,0.50877251
-5.00350175,1.47046817,0.09927476,0.00000000,0.88471325,0.00000000,1.00585857,0.49215599
-4.99749875,1.42815896,0.09850539,0.00000000,0.86042486,0.00000000,0.98143859,0.47672140
-4.99149575,1.38930186,0.09840598,0.00000000,0.83875757,0.00000000,0.95734161,0.46284193
-4.98549275,1.35493111,0.09902048,0.00000000,0.82033359,0.00000000,0.93437854,0.45085400
-4.97948974,1.32597606,0.10037524,0.00000000,0.80569684,0.00000000,0.91335386,0.44104658
-4.97348674,1.30322998,0.10247723,0.00000000,0.79529498,0.00000000,0.89503807,0.43365215
-4.96748374,1.28732361,0.10531292,0.00000000,0.78946468,0.00000000,0.88014231,0.42883938
-4.96148074,1.27870459,0.10884770,0.00000000,0.78842065,0.00000000,0.86929602,0.42670799
-4.95547774,1.27762361,0.11302608,0.00000000,0.79224893,0.00000000,0.86302863,0.42728596
-4.94947474,1.28412765,0.11777256,0.00000000,0.80090478,0.00000000,0.86175587,0.43052911
-4.94347174,1.29806095,0.12299318,0.00000000,0.81421528,0.00000000,0.86577111,0.43632325
-4.93746873,1.31907337,0.12857778,0.00000000,0.83188663,0.00000000,0.87524186,0.44448877
-4.93146573,1.34663596,0.13440289,0.00000000,0.85351594,0.00000000,0.89021151,0.45478753
-4.92546273,1.38006318,0.14033515,0.00000000,0.87860714,0.00000000,0.91060570,0.46693185
-4.91945973,1.41854058,0.14623520,0.00000000,0.90659029,0.00000000,0.93624300,0.48059525
-4.91345673,1.46115695,0.15196177,0.00000000,0.93684365,0.00000000,0.96684897,0.49542449
-4.90745373,1.50693936,0.15737605,0.00000000,0.96871745,0.00000000,1.00207282,0.51105250
-4.90145073,1.55488951,0.16234588,0.00000000,1.00155836,0.00000000,1.04150540,0.52711154
-4.89544772,1.60401981,0.16674992,0.00000000,1.03473369,0.00000000,1.08469784,0.54324613
-4.88944472,1.65338739,0.17048123,0.00000000,1.06765395,0.00000000,1.13117931,0.55912511
-4.88344172,1.70212460,0.17345053,0.00000000,1.09979302,0.00000000,1.18047337,0.57445238
-4.87743872,1.74946461,0.17558864,0.00000000,1.13070471,0.00000000,1.23211177,0.58897573
-4.87143572,1.79476092,0.17684825,0.00000000,1.16003522,0.00000000,1.28564508,0.60249350
-4.86543272,1.83750012,0.17720482,0.00000000,1.18753065,0.00000000,1.34064989,0.61485871
-4.85942971,1.87730740,0.17665660,0.00000000,1.21303950,0.00000000,1.39673214,0.62598053
-4.85342671,1.91394485,0.17522389,0.00000000,1.23650995,0.00000000,1.45352676,0.63582316
-4.84742371,1.94730299,0.17294746,0.00000000,1.25798226,0.00000000,1.51069396,0.64440210
-4.84142071,1.97738610,0.16988628,0.00000000,1.27757669,0.00000000,1.56791267,0.65177826
-4.83541771,2.00429273,0.16611477,0.00000000,1.29547781,0.00000000,1.62487176,0.65805007
-4.82941471,2.02819245,0.16171960,0.00000000,1.31191598,0.00000000,1.68126009,0.66334426
-4.82341171,2.04930047,0.15679626,0.00000000,1.32714717,0.00000000,1.73675626,0.66780577
-4.81740870,2.06785170,0.15144555,0.00000000,1.34143221,0.00000000,1.79101888,0.67158724
-4.81140570,2.08407578,0.14577019,0.00000000,1.35501659,0.00000000,1.84367852,0.67483886
-4.80540270,2.09817441,0.13987163,0.00000000,1.36811200,0.00000000,1.89433198,0.67769887
-4.79939970,2.11030234,0.13384723,0.00000000,1.38088034,0.00000000,1.94253946,0.68028537
-4.79339670,2.12055282,0.12778785,0.00000000,1.39342116,0.00000000,1.98782521,0.68268965
-4.78739370,2.12894816,0.12177594,0.00000000,1.40576305,0.00000000,2.02968167,0.68497134
-4.78139070,2.13543572,0.11588416,0.00000000,1.41785913,0.00000000,2.06757714,0.68715560
-4.77538769,2.13988911,0.11017451,0.00000000,1.42958692,0.00000000,2.10096657,0.68923223
-4.76938469,2.14211446,0.10469789,0.00000000,1.44075218,0.00000000,2.12930505,0.69115668
-4.76338169,2.14186073,0.09949415,0.00000000,1.45109656,0.00000000,2.15206321,0.69285284
-4.75737869,2.13883358,0.09459246,0.00000000,1.46030824,0.00000000,2.16874379,0.69421716
-4.75137569,2.13271152,0.09001194,0.00000000,1.46803502,0.00000000,2.17889834,0.69512396
-4.74537269,2.12316337,0.08576254,0.00000000,1.47389913,0.00000000,2.18214340,0.69543150
-4.73936968,2.10986603,0.08184603,0.00000000,1.47751271,0.00000000,2.17817511,0.69498847
-4.73336668,2.09252156,0.07825700,0.00000000,1.47849354,0.00000000,2.16678160,0.69364053
-4.72736368,2.07087276,0.07498400,0.00000000,1.47648010,0.00000000,2.14785261,0.69123677
-4.72136068,2.04471660,0.07201057,0.00000000,1.47114537,0.00000000,2.12138593,0.68763562
-4.71535768,2.01391520,0.06931621,0.00000000,1.46220914,0.00000000,2.08749037,0.68271028
-4.70935468,1.97840391,0.06687740,0.00000000,1.44944827,0.00000000,2.04638539,0.67635332
-4.70335168,1.93819676,0.06466849,0.00000000,1.43270485,0.00000000,1.99839748,0.66848066
-4.69734867,1.89338923,0.06266259,0.00000000,1.41189226,0.00000000,1.94395356,0.65903470
-4.69134567,1.84415866,0.06083239,0.00000000,1.38699912,0.00000000,1.88357201,0.64798680
-4.68534267,1.79076279,0.05915106,0.00000000,1.35809128,0.00000000,1.81785174,0.63533908
-4.67933967,1.73353669,0.05759306,0.00000000,1.32531220,0.00000000,1.74745984,0.62112573
-4.67333667,1.67288868,0.05613497,0.00000000,1.28888173,0.00000000,1.67311863,0.60541376
-4.66733367,1.60929551,0.05475640,0.00000000,1.24909377,0.00000000,1.59559232,0.58830340
-4.66133067,1.54329712,0.05344077,0.00000000,1.20631280,0.00000000,1.51567406,0.56992816
-4.65532766,1.47549132,0.05217620,0.00000000,1.16096969,0.00000000,1.43417366,0.55045449
-4.64932466,1.40652846,0.05095620,0.00000000,1.11355674,0.00000000,1.35190622,0.53008118
-4.64332166,1.33710605,0.04978042,0.00000000,1.06462216,0.00000000,1.26968209,0.50903833
-4.63731866,1.26796347,0.04865521,0.00000000,1.01476395,0.00000000,1.18829796,0.48758599
-4.63131566,1.19987648,0.04759398,0.00000000,0.96462332,0.00000000,1.10852945,0.46601217
-4.62531266,1.13365134,0.04661749,0.00000000,0.91487740,0.00000000,1.03112478,0.44463051
-4.61930965,1.07011846,0.04575378,0.00000000,0.86623139,0.00000000,0.95679962,0.42377712
-4.61330665,1.01012517,0.04503795,0.00000000,0.81941008,0.00000000,0.88623290,0.40380688
-4.60730365,0.95452755,0.04451163,0.00000000,0.77514852,0.00000000,0.82006330,0.38508893
-4.60130065,0.90418103,0.04422213,0.00000000,0.73418205,0.00000000,0.75888627,0.36800146
-4.59529765,0.85992963,0.04422138,0.00000000,0.69723551,0.00000000,0.70325139,0.35292571
-4.58929465,0.82259388,0.04456452,0.00000000,0.66501174,0.00000000,0.65365977,0.34023926
-4.58329165,0.79295738,0.04530833,0.00000000,0.63817951,0.00000000,0.61056148,0.33030877
-4.57728864,0.77175210,0.04650933,0.00000000,0.61736089,0.00000000,0.57435281,0.32348204
-4.57128564,0.75964268,0.04822180,0.00000000,0.60311837,0.00000000,0.54537322,0.32007989
-4.56528264,0.75721013,0.05049565,0.00000000,0.59594192,0.00000000,0.52390217,0.32038770
-4.55927964,0.76493517,0.05337421,0.00000000,0.59623635,0.00000000,0.51015561,0.32464704
-4.55327664,0.78318195,0.05689211,0.00000000,0.60430917,0.00000000,0.50428240,0.33304765
-4.54727364,0.81218254,0.06107319,0.00000000,0.62035966,0.00000000,0.50636075,0.34571988
-4.54127064,0.85202298,0.06592865,0.00000000,0.64446916,0.00000000,0.51639483,0.36272807
-4.53526763,0.90263147,0.07145540,0.00000000,0.67659343,0.00000000,0.53431177,0.38406503
-4.52926463,0.96376944,0.07763484,0.00000000,0.71655721,0.00000000,0.55995928,0.40964796
-4.52326163,1.03502603,0.08443201,0.00000000,0.76405153,0.00000000,0.59310420,0.43931611
-4.51725863,1.11581662,0.09179523,0.00000000,0.81863404,0.00000000,0.63343204,0.47283027
-4.51125563,1.20538572,0.09965629,0.00000000,0.87973268,0.00000000,0.68054784,0.50987437
-4.50525263,1.30281453,0.10793120,0.00000000,0.94665276,0.00000000,0.73397842,0.55005927
-4.49924962,1.40703328,0.11652150,0.00000000,1.01858742,0.00000000,0.79317611,0.59292868
-4.49324662,1.51683806,0.12531612,0.00000000,1.09463153,0.00000000,0.85752395,0.63796714
-4.48724362,1.63091187,0.13419380,0.00000000,1.17379841,0.00000000,0.92634235,0.68460992
-4.48124062,1.74784936,0.14302591,0.00000000,1.25503926,0.00000000,0.99889690,0.73225456
-4.47523762,1.86618429,0.15167962,0.00000000,1.33726450,0.00000000,1.07440739,0.78027361
-4.46923462,1.98441902,0.16002136,0.00000000,1.41936638,0.00000000,1.15205749,0.82802829
-4.46323162,2.10105491,0.16792037,0.00000000,1.50024221,0.00000000,1.23100504,0.87488247
-4.45722861,2.21462252,0.17525224,0.00000000,1.57881735,0.00000000,1.31039258,0.92021660
-4.45122561,2.32371073,0.18190233,0.00000000,1.65406720,0.00000000,1.38935782,0.96344100
-4.44522261,2.42699375,0.18776889,0.00000000,1.72503752,0.00000000,1.46704401,1.00400826
-4.43921961,2.52325532,0.19276580,0.00000000,1.79086261,0.00000000,1.54260988,1.04142415
-4.43321661,2.61140944,0.19682480,0.00000000,1.85078076,0.00000000,1.61523936,1.07525703
-4.42721361,2.69051745,0.19989721,0.00000000,1.90414677,0.00000000,1.68415085,1.10514532
-4.42121061,2.75980122,0.20195500,0.00000000,1.95044153,0.00000000,1.74860647,1.13080314
-4.41520760,2.81865266,0.20299125,0.00000000,1.98927857,0.00000000,1.80792117,1.15202406
-4.40920460,2.86663974,0.20301998,0.00000000,2.02040797,0.00000000,1.86147218,1.16868309
-4.40320160,2.90350969,0.20207547,0.00000000,2.04371772,0.00000000,1.90870883,1.18073705
-4.39719860,2.92918964,0.20021098,0.00000000,2.05923314,0.00000000,1.94916294,1.18822359
-4.39119560,2.94378538,0.19749710,0.00000000,2.06711450,0.00000000,1.98245995,1.19125899
-4.38519260,2.94757865,0.19401972,0.00000000,2.06765334,0.00000000,2.00833050,1.19003508
-4.37918959,2.94102327,0.18987777,0.00000000,2.06126762,0.00000000,2.02662251,1.18481532
-4.37318659,2.92474016,0.18518075,0.00000000,2.04849595,0.00000000,2.03731319,1.17593022
-4.36718359,2.89951144,0.18004622,0.00000000,2.02999076,0.00000000,2.04052048,1.16377210
-4.36118059,2.86627311,0.17459724,0.00000000,2.00651042,0.00000000,2.03651330,1.14878921
-4.35517759,2.82610603,0.16895989,0.00000000,1.97890999,0.00000000,2.02571974,1.13147911
-4.34917459,2.78022468,0.16326080,0.00000000,1.94813033,0.00000000,2.00873228,1.11238116
-4.34317159,2.72996309,0.15762489,0.00000000,1.91518524,0.00000000,1.98630929,1.09206803
-4.33716858,2.67675738,0.15217317,0.00000000,1.88114626,0.00000000,1.95937186,1.07113610
-4.33116558,2.62212453,0.14702075,0.00000000,1.84712503,0.00000000,1.92899542,1.05019470
-4.32516258,2.56763706,0.14227491,0.00000000,1.81425294,0.00000000,1.89639549,1.02985417
-4.31915958,2.51489367,0.13803340,0.00000000,1.78365838,0.00000000,1.86290743,1.01071289
-4.31315658,2.46548612,0.13438291,0.00000000,1.75644171,0.00000000,1.82996022,0.99334348
-4.30715358,2.42096302,0.13139761,0.00000000,1.73364860,0.00000000,1.79904452,0.97827856
