energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.48374187,3.56536893,0.00512475,0.15558950,0.66935602,1.29371012,0.85663954,1.11944700,0.01021924,1.48133443
-5.47773887,3.46476386,0.00509568,0.14636534,0.64793523,1.26013301,0.81330212,1.09805124,0.00953449,1.43493430
-5.47173587,3.36591505,0.00504368,0.13818321,0.62688726,1.22504787,0.77552223,1.07839993,0.00885159,1.38794005
-5.46573287,3.27029096,0.00496859,0.13111340,0.60641808,1.18919945,0.74329561,1.06076419,0.00817993,1.34106352
-5.45972986,3.17933556,0.00487069,0.12523350,0.58672897,1.15330902,0.71664143,1.04542099,0.00752858,1.29499116
-5.45372686,3.09442305,0.00475073,0.12062723,0.56800911,1.11805036,0.69559986,1.03264501,0.00690604,1.25036180
-5.44772386,3.01681665,0.00460992,0.11738322,0.55042847,1.08402832,0.68022854,1.02270084,0.00632009,1.20774671
-5.44172086,2.94763312,0.00444983,0.11559350,0.53413168,1.05176091,0.67059812,1.01583589,0.00577769,1.16763310
-5.43571786,2.88781423,0.00427244,0.11535198,0.51923295,1.02166565,0.66678727,1.01227398,0.00528489,1.13041144
-5.42971486,2.83810619,0.00408001,0.11675268,0.50581237,0.99405072,0.66887723,1.01221000,0.00484678,1.09636731
-5.42371186,2.79904732,0.00387508,0.11988794,0.49391371,0.96911105,0.67694620,1.01580536,0.00446748,1.06567785
-5.41770885,2.77096372,0.00366033,0.12484636,0.48354385,0.94692946,0.69106342,1.02318442,0.00415015,1.03841284
-5.41170585,2.75397262,0.00343859,0.13171058,0.47467370,0.92748250,0.71128313,1.03443160,0.00389707,1.01454010
-5.40570285,2.74799224,0.00321269,0.14055480,0.46724063,0.91065054,0.73763819,1.04958915,0.00370965,0.99393483
-5.39969985,2.75275700,0.00298541,0.15144203,0.46115207,0.89623133,0.77013342,1.06865531,0.00358847,0.97639210
-5.39369685,2.76783676,0.00275945,0.16442111,0.45629029,0.88395623,0.80873853,1.09158286,0.00353338,0.96164175
-5.38769385,2.79265832,0.00253730,0.17952346,0.45251775,0.87350826,0.85338069,1.11827774,0.00354355,0.94936486
-5.38169085,2.82652787,0.00232125,0.19675963,0.44968300,0.86454062,0.90393672,1.14859782,0.00361744,0.93921068
-5.37568784,2.86865296,0.00211331,0.21611580,0.44762659,0.85669517,0.96022507,1.18235173,0.00375291,0.93081333
-5.36968484,2.91816272,0.00191516,0.23755024,0.44618681,0.84961947,1.02199783,1.21929780,0.00394714,0.92380723
-5.36368184,2.97412545,0.00172820,0.26099002,0.44520488,0.84298189,1.08893298,1.25914311,0.00419673,0.91784063
-5.35767884,3.03556300,0.00155346,0.28632797,0.44452945,0.83648401,1.16062735,1.30154302,0.00449760,0.91258667
-5.35167584,3.10146173,0.00139167,0.31342030,0.44402010,0.82986983,1.23659072,1.34610112,0.00484500,0.90775150
-5.34567284,3.17078009,0.00124321,0.34208485,0.44354987,0.82293161,1.31624156,1.39237007,0.00523355,0.90307940
-5.33966983,3.24245334,0.00110820,0.37210033,0.44300671,0.81551223,1.39890486,1.43985336,0.00565714,0.89835472
-5.33366683,3.31539603,0.00098646,0.40320657,0.44229386,0.80750429,1.48381265,1.48800846,0.00610904,0.89340110
-5.32766383,3.38850338,0.00087761,0.43510613,0.44132929,0.79884629,1.57010750,1.53625138,0.00658186,0.88807811
-5.32166083,3.46065241,0.00078105,0.46746707,0.44004443,0.78951638,1.65684937,1.58396302,0.00706763,0.88227602
-5.31565783,3.53070406,0.00069605,0.49992714,0.43838227,0.77952437,1.74302609,1.63049725,0.00755793,0.87590922
-5.30965483,3.59750731,0.00062174,0.53209931,0.43629515,0.76890261,1.82756728,1.67519080,0.00804391,0.86890895
-5.30365183,3.65990621,0.00055718,0.56357844,0.43374243,0.75769656,1.90936177,1.71737506,0.00851656,0.86121614
-5.29764882,3.71675042,0.00050140,0.59394911,0.43068833,0.74595570,1.98727805,1.75638931,0.00896679,0.85277481
-5.29164582,3.76690976,0.00045340,0.62279427,0.42710011,0.73372537,2.06018722,1.79159538,0.00938568,0.84352673
-5.28564282,3.80929262,0.00041220,0.64970445,0.42294673,0.72104014,2.12698790,1.82239319,0.00976469,0.83340771
-5.27963982,3.84286801,0.00037688,0.67428735,0.41819816,0.70791908,2.18663206,1.84823681,0.01009588,0.82234570
-5.27363682,3.86669054,0.00034654,0.69617727,0.41282539,0.69436305,2.23815100,1.86865032,0.01037214,0.81026100
-5.26763382,3.87992730,0.00032039,0.71504431,0.40680107,0.68035432,2.28068045,1.88324302,0.01058737,0.79706840
-5.26163082,3.88188543,0.00029769,0.73060272,0.40010081,0.66585820,2.31348382,1.89172322,0.01073673,0.78268101
-5.25562781,3.87203888,0.00027781,0.74261832,0.39270499,0.65082664,2.33597267,1.89391002,0.01081671,0.76701570
-5.24962481,3.85005292,0.00026017,0.75091461,0.38460091,0.63520334,2.34772351,1.88974239,0.01082532,0.74999937
-5.24362181,3.81580481,0.00024432,0.75537730,0.37578511,0.61893004,2.34849036,1.87928515,0.01076212,0.73157590
-5.23761881,3.76939929,0.00022986,0.75595722,0.36626571,0.60195353,2.33821241,1.86273113,0.01062821,0.71171305
-5.23161581,3.71117769,0.00021649,0.75267140,0.35606452,0.58423279,2.31701653,1.84039949,0.01042625,0.69040891
-5.22561281,3.64171966,0.00020396,0.74560232,0.34521883,0.56574588,2.28521453,1.81272978,0.01016031,0.66769745
-5.21960980,3.56183716,0.00019209,0.73489540,0.33378267,0.54649611,2.24329525,1.78027180,0.00983575,0.64365272
-5.21360680,3.47256038,0.00018075,0.72075472,0.32182740,0.52651714,2.19191186,1.74367154,0.00945904,0.61839159
-5.20760380,3.37511585,0.00016987,0.70343733,0.30944174,0.50587673,2.13186475,1.70365335,0.00903756,0.59207469
-5.20160080,3.27089751,0.00015940,0.68324613,0.29673105,0.48467902,2.06408081,1.66099907,0.00857929,0.56490558
-5.19559780,3.16143167,0.00014932,0.66052178,0.28381592,0.46306513,1.98958983,1.61652472,0.00809266,0.53712830
-5.18959480,3.04833713,0.00013964,0.63563379,0.27083024,0.44121222,1.90949887,1.57105553,0.00758619,0.50902326
-5.18359180,2.93328219,0.00013038,0.60897118,0.25791872,0.41933112,1.82496552,1.52540039,0.00706831,0.48090192
-5.17758879,2.81794024,0.00012156,0.58093296,0.24523404,0.39766250,1.73717098,1.48032656,0.00654709,0.45310036
-5.17158579,2.70394555,0.00011323,0.55191879,0.23293375,0.37647208,1.64729382,1.43653584,0.00603006,0.42597213
-5.16558279,2.59285131,0.00010540,0.52232008,0.22117707,0.35604487,1.55648517,1.39464294,0.00552402,0.39988073
-5.15957979,2.48609131,0.00009811,0.49251180,0.21012160,0.33667879,1.46584606,1.35515731,0.00503492,0.37519190
-5.15357679,2.38494674,0.00009137,0.46284522,0.19992025,0.31867794,1.37640755,1.31846882,0.00456776,0.35226603
-5.14757379,2.29051924,0.00008518,0.43364173,0.19071822,0.30234557,1.28911387,1.28483828,0.00412655,0.33145087
-5.14157079,2.20371101,0.00007956,0.40518794,0.18265027,0.28797715,1.20480903,1.25439298,0.00371428,0.31307463
-5.13556778,2.12521222,0.00007448,0.37773206,0.17583823,0.27585351,1.12422696,1.22712744,0.00333294,0.29743964
-5.12956478,2.05549596,0.00006992,0.35148166,0.17038879,0.26623411,1.04798510,1.20290952,0.00298361,0.28481649
-5.12356178,1.99482023,0.00006586,0.32660266,0.16639149,0.25935075,0.97658138,1.18149129,0.00266650,0.27543864
-5.11755878,1.94323634,0.00006224,0.30321966,0.16391693,0.25540149,0.91039426,1.16252432,0.00238109,0.26949756
-5.11155578,1.90060283,0.00005903,0.28141731,0.16301523,0.25454500,0.84968549,1.14557860,0.00212621,0.26713825
-5.10555278,1.86660368,0.00005618,0.26124266,0.16371460,0.25689529,0.79460527,1.13016411,0.00190018,0.26845516
-5.09954977,1.84076975,0.00005362,0.24270833,0.16602009,0.26251693,0.74519926,1.11575402,0.00170093,0.27348848
-5.09354677,1.82250204,0.00005131,0.22579626,0.16991250,0.27142084,0.70141696,1.10180852,0.00152614,0.28222093
-5.08754377,1.81109563,0.00004919,0.21046185,0.17534749,0.28356076,0.66312123,1.08779808,0.00137331,0.29457505
-5.08154077,1.80576328,0.00004722,0.19663833,0.18225492,0.29883053,0.63009833,1.07322503,0.00123992,0.31041116
-5.07553777,1.80565791,0.00004534,0.18424121,0.19053856,0.31706242,0.60206824,1.05764281,0.00112347,0.32952626
-5.06953477,1.80989315,0.00004352,0.17317248,0.20007622,0.33802671,0.57869503,1.04067179,0.00102155,0.35165403
-5.06353177,1.81756194,0.00004172,0.16332472,0.21072033,0.36143268,0.55959702,1.02201140,0.00093195,0.37646615
-5.05752876,1.82775279,0.00003992,0.15458476,0.22229929,0.38693130,0.54435663,1.00144806,0.00085265,0.40357534
-5.05152576,1.83956402,0.00003809,0.14683695,0.23461945,0.41411971,0.53252984,0.97885889,0.00078187,0.43254008
-5.04552276,1.85211633,0.00003623,0.13996603,0.24746799,0.44254764,0.52365529,0.95421141,0.00071806,0.46287143
-5.03951976,1.86456390,0.00003432,0.13385942,0.26061653,0.47172582,0.51726299,0.92755931,0.00065993,0.49404173
-5.03351676,1.87610486,0.00003238,0.12840927,0.27382570,0.50113625,0.51288274,0.89903523,0.00060644,0.52549538
-5.02751376,1.88599116,0.00003039,0.12351390,0.28685046,0.53024418,0.51005229,0.86884068,0.00055675,0.55666136
-5.02151076,1.89353854,0.00002838,0.11907901,0.29944601,0.55851155,0.50832513,0.83723428,0.00051024,0.58696721
-5.01550775,1.89813650,0.00002636,0.11501859,0.31137425,0.58541138,0.50727815,0.80451874,0.00046644,0.61585419
-5.00950475,1.89925846,0.00002434,0.11125548,0.32241053,0.61044267,0.50651878,0.77102738,0.00042505,0.64279281
-5.00350175,1.89647178,0.00002234,0.10772185,0.33235030,0.63314523,0.50569186,0.73711101,0.00038588,0.66729833
-4.99749875,1.88944727,0.00002037,0.10435936,0.34101548,0.65311366,0.50448570,0.70312539,0.00034881,0.68894554
-4.99149575,1.87796761,0.00001846,0.10111938,0.34826025,0.67001006,0.50263748,0.66942005,0.00031383,0.70738188
-4.98549275,1.86193397,0.00001662,0.09796283,0.35397584,0.68357462,0.49993753,0.63632854,0.00028092,0.72233855
-4.97948974,1.84137020,0.00001487,0.09486015,0.35809417,0.69363363,0.49623235,0.60416043,0.00025014,0.73363877
-4.97348674,1.81642376,0.00001321,0.09179092,0.36058999,0.70010445,0.49142625,0.57319497,0.00022151,0.74120281
-4.96748374,1.78736293,0.00001165,0.08874350,0.36148150,0.70299715,0.48548124,0.54367654,0.00019508,0.74504942
-4.96148074,1.75456991,0.00001021,0.08571441,0.36082923,0.70241254,0.47841527,0.51581166,0.00017087,0.74529349
-4.95547774,1.71852952,0.00000889,0.08270765,0.35873324,0.69853678,0.47029862,0.48976734,0.00014892,0.74214001
-4.94947474,1.67981382,0.00000768,0.07973376,0.35532877,0.69163270,0.46124858,0.46567083,0.00012921,0.73587445
-4.94347174,1.63906287,0.00000659,0.07680879,0.35078043,0.68202818,0.45142257,0.44361023,0.00011173,0.72685012
-4.93746873,1.59696255,0.00000562,0.07395311,0.34527527,0.67010224,0.44100981,0.42363606,0.00009645,0.71547293
-4.93146573,1.55422010,0.00000476,0.07119010,0.33901500,0.65626932,0.43022197,0.40576353,0.00008335,0.70218442
-4.92546273,1.51153874,0.00000400,0.06854477,0.33220774,0.64096274,0.41928317,0.38997543,0.00007238,0.68744369
-4.91945973,1.46959249,0.00000334,0.06604234,0.32505972,0.62461787,0.40841962,0.37622549,0.00006352,0.67170927
-4.91345673,1.42900248,0.00000277,0.06370687,0.31776728,0.60765602,0.39784957,0.36444228,0.00005674,0.65542156
-4.90745373,1.39031602,0.00000229,0.06155997,0.31050960,0.59046961,0.38777376,0.35453353,0.00005205,0.63898690
-4.90145073,1.35398939,0.00000189,0.05961955,0.30344240,0.57340939,0.37836698,0.34639079,0.00004946,0.62276368
-4.89544772,1.32037535,0.00000155,0.05789893,0.29669298,0.55677417,0.36977106,0.33989453,0.00004905,0.60705137
-4.88944472,1.28971598,0.00000127,0.05640603,0.29035683,0.54080346,0.36208954,0.33491944,0.00005090,0.59208258
-4.88344172,1.26214098,0.00000105,0.05514292,0.28449574,0.52567323,0.35538425,0.33133997,0.00005515,0.57801870
-4.87743872,1.23767168,0.00000088,0.05410563,0.27913767,0.51149481,0.34967398,0.32903592,0.00006199,0.56494891
-4.87143572,1.21623021,0.00000076,0.05328427,0.27427825,0.49831691,0.34493518,0.32789785,0.00007166,0.55289264
-4.86543272,1.19765341,0.00000068,0.05266342,0.26988370,0.48613037,0.34110462,0.32783233,0.00008443,0.54180514
-4.85942971,1.18171052,0.00000064,0.05222290,0.26589514,0.47487535,0.33808392,0.32876650,0.00010067,0.53158571
-4.85342671,1.16812361,0.00000064,0.05193866,0.26223391,0.46445047,0.33574554,0.33065212,0.00012076,0.52208816
-4.84742371,1.15658983,0.00000068,0.05178396,0.25880769,0.45472327,0.33394005,0.33346852,0.00014517,0.51313281
-4.84142071,1.14680397,0.00000077,0.05173066,0.25551708,0.44554160,0.33250423,0.33722464,0.00017441,0.50451947
-4.83541771,1.13848046,0.00000091,0.05175063,0.25226232,0.43674509,0.33126963,0.34195978,0.00020905,0.49604072
-4.82941471,1.13137361,0.00000111,0.05181719,0.24894987,0.42817644,0.33007123,0.34774307,0.00024972,0.48749483
-4.82341171,1.12529519,0.00000137,0.05190646,0.24549851,0.41969178,0.32875564,0.35467178,0.00029707,0.47869787
-4.81740870,1.12012865,0.00000172,0.05199868,0.24184481,0.41116986,0.32718869,0.36286832,0.00035185,0.46949435
-4.81140570,1.11583942,0.00000217,0.05207935,0.23794755,0.40251963,0.32526199,0.37247620,0.00041481,0.45976607
-4.80540270,1.11248091,0.00000273,0.05214014,0.23379120,0.39368597,0.32289811,0.38365512,0.00048678,0.44943896
-4.79939970,1.11019630,0.00000343,0.05217957,0.22938807,0.38465353,0.32005438,0.39657541,0.00056861,0.43848751
-4.79339670,1.10921606,0.00000430,0.05220347,0.22477933,0.37544842,0.31672500,0.41141202,0.00066122,0.42693694
-4.78739370,1.10985159,0.00000536,0.05222502,0.22003461,0.36613807,0.31294158,0.42833851,0.00076556,0.41486289
-4.78139070,1.11248533,0.00000666,0.05226464,0.21525050,0.35682908,0.30877196,0.44752104,0.00088262,0.40238899
-4.77538769,1.11755801,0.00000822,0.05234947,0.21054781,0.34766350,0.30431757,0.46911293,0.00101344,0.38968233
-4.76938469,1.12555349,0.00001008,0.05251263,0.20606784,0.33881357,0.29970941,0.49324963,0.00115910,0.37694711
-4.76338169,1.13698193,0.00001230,0.05279225,0.20196779,0.33047538,0.29510281,0.52004454,0.00132072,0.36441691
-4.75737869,1.15236187,0.00001492,0.05323024,0.19841540,0.32286154,0.29067137,0.54958560,0.00149945,0.35234580
-4.75137569,1.17220181,0.00001798,0.05387090,0.19558324,0.31619333,0.28660013,0.58193258,0.00169647,0.34099878
-4.74537269,1.19698184,0.00002153,0.05475946,0.19364252,0.31069260,0.28307845,0.61711515,0.00191297,0.33064179
-4.73936968,1.22713566,0.00002562,0.05594046,0.19275697,0.30657351,0.28029280,0.65513158,0.00215012,0.32153185
-4.73336668,1.26303362,0.00003029,0.05745620,0.19307677,0.30403474,0.27841967,0.69594769,0.00240908,0.31390750
-4.72736368,1.30496681,0.00003557,0.05934515,0.19473283,0.30325204,0.27761895,0.73949621,0.00269092,0.30797998
-4.72136068,1.35313260,0.00004150,0.06164044,0.19783156,0.30437150,0.27802797,0.78567596,0.00299662,0.30392540
-4.71535768,1.40762192,0.00004809,0.06436848,0.20245029,0.30750376,0.27975629,0.83435101,0.00332700,0.30187807
-4.70935468,1.46840822,0.00005536,0.06754778,0.20863350,0.31271910,0.28288145,0.88534949,0.00368267,0.30192523
-4.70335168,1.53533853,0.00006329,0.07118783,0.21638999,0.32004372,0.28744583,0.93846202,0.00406399,0.30410339
-4.69734867,1.60812664,0.00007186,0.07528832,0.22569097,0.32945717,0.29345448,0.99343988,0.00447094,0.30839611
-4.69134567,1.68634863,0.00008104,0.07983848,0.23646926,0.34089095,0.30087417,1.04999280,0.00490312,0.31473350
-4.68534267,1.76944094,0.00009076,0.08481678,0.24861953,0.35422834,0.30963345,1.10778684,0.00535965,0.32299327
-4.67933967,1.85670123,0.00010094,0.09019074,0.26199955,0.36930555,0.31962373,1.16644232,0.00583910,0.33300332
-4.67333667,1.94729218,0.00011148,0.09591713,0.27643251,0.38591386,0.33070143,1.22553242,0.00633942,0.34454567
-4.66733367,2.04024848,0.00012226,0.10194231,0.29171027,0.40380310,0.34269083,1.28458253,0.00685792,0.35736173
-4.66133067,2.13448721,0.00013315,0.10820289,0.30759747,0.42268605,0.35538785,1.34307098,0.00739122,0.37115856
-4.65532766,2.22882157,0.00014400,0.11462664,0.32383635,0.44224386,0.36856435,1.40043127,0.00793522,0.38561607
-4.64932466,2.32197820,0.00015463,0.12113352,0.34015224,0.46213234,0.38197309,1.45605636,0.00848514,0.40039484
-4.64332166,2.41261787,0.00016488,0.12763709,0.35625952,0.48198900,0.39535305,1.50930502,0.00903550,0.41514443
