energy_ev,total_up,Bi_p_up,Bi_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.76588294,5.64749758,1.11443944,0.01318454,1.82240533,2.88764176,0.02721792,2.18715097
-5.75987994,5.62148864,1.12077919,0.01323915,1.82155380,2.87801802,0.02816703,2.15839750
-5.75387694,5.59829496,1.12839585,0.01331530,1.82224390,2.86946643,0.02914781,2.12979781
-5.74787394,5.57850252,1.13700701,0.01341381,1.82460669,2.86233398,0.03015348,2.10201482
-5.74187094,5.56233802,1.14624265,0.01353467,1.82865119,2.85678921,0.03117623,2.07558384
-5.73586793,5.54966744,1.15565791,0.01367696,1.83426707,2.85281809,0.03220729,2.05090009
-5.72986493,5.54001010,1.16474948,0.01383890,1.84123271,2.85022736,0.03323709,2.02821204
-5.72386193,5.53256754,1.17297509,0.01401794,1.84922829,2.84865530,0.03425548,2.00762081
-5.71785893,5.52626617,1.17977514,0.01421082,1.85785323,2.84758956,0.03525196,1.98908540
-5.71185593,5.51981178,1.18459579,0.01441372,1.86664734,2.84639128,0.03621602,1.97243349
-5.70585293,5.51175351,1.18691243,0.01462243,1.87511453,2.84432449,0.03713743,1.95737720
-5.69984992,5.50055446,1.18625235,0.01483248,1.88274799,2.84058963,0.03800667,1.94353301
-5.69384692,5.48466579,1.18221586,0.01503937,1.88905552,2.83435981,0.03881527,1.93044492
-5.68784392,5.46260111,1.17449449,0.01523876,1.89358396,2.82481830,0.03955622,1.91760984
-5.68184092,5.43300790,1.16288584,0.01542665,1.89594124,2.81119585,0.04022439,1.90450400
-5.67583792,5.39473293,1.14730402,0.01559955,1.89581525,2.79280626,0.04081679,1.89060943
-5.66983492,5.34687900,1.12778543,0.01575465,1.89298843,2.76907883,0.04133297,1.87543925
-5.66383192,5.28885071,1.10448961,0.01588991,1.88734754,2.73958667,0.04177516,1.85856090
-5.65782891,5.22038769,1.07769509,0.01600418,1.87888805,2.70406957,0.04214848,1.83961642
-5.65182591,5.14158412,1.04779057,0.01609721,1.86771325,2.66245085,0.04246092,1.81833895
-5.64582291,5.05289411,1.01526200,0.01616965,1.85402806,2.61484766,0.04272338,1.79456512
-5.63981991,4.95512330,0.98067599,0.01622303,1.83812805,2.56157434,0.04294939,1.76824284
-5.63381691,4.84940736,0.94466069,0.01625964,1.82038442,2.50313906,0.04315496,1.73943441
-5.62781391,4.73717885,0.90788485,0.01628242,1.80122590,2.44023384,0.04335811,1.70831510
-5.62181091,4.62012425,0.87103618,0.01629481,1.78111852,2.37371860,0.04357847,1.67516746
-5.61580790,4.50013334,0.83479980,0.01630057,1.76054465,2.30459992,0.04383676,1.64037174
-5.60980490,4.37924336,0.79983790,0.01630355,1.73998236,2.23400534,0.04415419,1.60439326
-5.60380190,4.25958033,0.76677118,0.01630758,1.71988643,2.16315437,0.04455186,1.56776725
-5.59779890,4.14330017,0.73616284,0.01631620,1.70067200,2.09332717,0.04505019,1.53108215
-5.59179590,4.03253186,0.70850549,0.01633253,1.68270188,2.02583210,0.04566831,1.49496212
-5.58579290,3.92932472,0.68421133,0.01635914,1.66627807,1.96197332,0.04642357,1.46004970
-5.57978989,3.83560169,0.66360562,0.01639789,1.65163805,1.90301940,0.04733105,1.42698931
-5.57378689,3.75311981,0.64692342,0.01644990,1.63895594,1.85017404,0.04840320,1.39641245
-5.56778389,3.68343902,0.63430932,0.01651553,1.62834825,1.80454973,0.04964953,1.36892496
-5.56178089,3.62789969,0.62581984,0.01659433,1.61988394,1.76714507,0.05107647,1.34509700
-5.55577789,3.58760901,0.62142810,0.01668515,1.61359787,1.73882630,0.05268726,1.32545578
-5.54977489,3.56343587,0.62103022,0.01678617,1.60950684,1.72031348,0.05448194,1.31048124
-5.54377189,3.55601365,0.62445303,0.01689507,1.60762697,1.71217154,0.05645746,1.30060460
-5.53776888,3.56574986,0.63146254,0.01700913,1.60799136,1.71480616,0.05860780,1.29620943
-5.53176588,3.59284169,0.64177292,0.01712540,1.61066660,1.72846457,0.06092419,1.29763490
-5.52576288,3.63729602,0.65505541,0.01724086,1.61576710,1.75324082,0.06339530,1.30518075
-5.51975988,3.69895274,0.67094713,0.01735258,1.62346623,1.78908528,0.06600753,1.31911338
-5.51375688,3.77751001,0.68905949,0.01745788,1.63400321,1.83581790,0.06874520,1.33967255
-5.50775388,3.87255051,0.70898603,0.01755446,1.64768545,1.89314459,0.07159077,1.36707802
-5.50175088,3.98356733,0.73030990,0.01764051,1.66488585,1.96067617,0.07452511,1.40153572
-5.49574787,4.10998896,0.75261068,0.01771484,1.68603510,2.03794919,0.07752763,1.44324288
-5.48974487,4.25120253,0.77547090,0.01777694,1.71160942,2.12444787,0.08057652,1.49239187
-5.48374187,4.40657479,0.79848214,0.01782700,1.74211432,2.21962642,0.08364887,1.54917247
-5.47773887,4.57547058,0.82125083,0.01786597,1.77806521,2.32293105,0.08672093,1.61377233
-5.47173587,4.75726849,0.84340385,0.01789553,1.81996609,2.43382083,0.08976824,1.68637578
-5.46573287,4.95137362,0.86459390,0.01791809,1.86828741,2.55178671,0.09276596,1.76716084
-5.45972986,5.15722741,0.88450461,0.01793673,1.92344456,2.67636797,0.09568909,1.85629476
-5.45372686,5.37431447,0.90285541,0.01795514,1.98577807,2.80716556,0.09851286,1.95392812
-5.44772386,5.60216647,0.91940592,0.01797756,2.05553692,2.94385155,0.10121309,2.06018789
-5.44172086,5.84036304,0.93395992,0.01800871,2.13286568,3.08617440,0.10376668,2.17516965
-5.43571786,6.08852958,0.94636861,0.01805365,2.21779644,3.23395966,0.10615210,2.29892911
-5.42971486,6.34633210,0.95653300,0.01811775,2.31024593,3.38710578,0.10834986,2.43147339
-5.42371186,6.61346894,0.96440542,0.01820653,2.41001781,3.54557514,0.11034314,2.57275209
-5.41770885,6.88965927,0.96998989,0.01832561,2.51681006,3.70938036,0.11211823,2.72264844
-5.41170585,7.17462868,0.97334131,0.01848055,2.63022684,3.87856632,0.11366502,2.88097060
-5.40570285,7.46809170,0.97456342,0.01867677,2.74979390,4.05318833,0.11497741,3.04744334
-5.39969985,7.76973170,0.97380553,0.01891945,2.87497645,4.23328738,0.11605361,3.22170019
-5.39369685,8.07917847,0.97125810,0.01921340,3.00519827,4.41886329,0.11689629,3.40327610
-5.38769385,8.39598418,0.96714715,0.01956299,3.13986042,4.60984702,0.11751261,3.59160103
-5.38169085,8.71959830,0.96172787,0.01997200,3.27835849,4.80607329,0.11791406,3.78599439
-5.37568784,9.04934278,0.95527746,0.02044359,3.42009688,5.00725494,0.11811619,3.98566077
-5.36968484,9.38438836,0.94808740,0.02098017,3.56449902,5.21296043,0.11813810,4.18968731
-5.36368184,9.72373352,0.94045560,0.02158334,3.71101301,5.42259580,0.11800188,4.39704295
-5.35767884,10.06618752,0.93267853,0.02225385,3.85911200,5.63539239,0.11773178,4.60658016
-5.35167584,10.41035904,0.92504368,0.02299155,4.00828946,5.85040142,0.11735347,4.81703955
-5.34567284,10.75465184,0.91782260,0.02379539,4.15804983,6.06649634,0.11689309,5.02705783
-5.33966983,11.09726898,0.91126485,0.02466341,4.30789535,6.28238360,0.11637639,5.23517959
-5.33366683,11.43622665,0.90559298,0.02559280,4.45731031,6.49662190,0.11582783,5.43987327
-5.32766383,11.76937854,0.90099885,0.02657998,4.60574442,6.70765016,0.11526988,5.63955142
-5.32166083,12.09445108,0.89764146,0.02762068,4.75259679,6.91382326,0.11472230,5.83259544
-5.31565783,12.40908963,0.89564622,0.02871011,4.89720257,7.11345500,0.11420176,6.01738450
-5.30965483,12.71091476,0.89510600,0.02984310,5.03882379,7.30486669,0.11372150,6.19232821
-5.30365183,12.99758742,0.89608361,0.03101435,5.17664594,7.48643971,0.11329137,6.35590229
-5.29764882,13.26688093,0.89861588,0.03221861,5.30978148,7.65667012,0.11291800,6.50668620
-5.29164582,13.51675730,0.90271898,0.03345094,5.43728091,7.81422288,0.11260522,6.64340147
-5.28564282,13.74544455,0.90839479,0.03470699,5.55815147,7.95798335,0.11235473,6.76494915
-5.27963982,13.95151151,0.91563795,0.03598323,5.67138305,8.08710358,0.11216689,6.87044476
-5.27363682,14.13393618,0.92444323,0.03727716,5.77598027,8.20104086,0.11204163,6.95924885
-5.26763382,14.29216348,0.93481266,0.03858755,5.87099889,8.29958651,0.11197949,7.03099162
-5.26163082,14.42614865,0.94676202,0.03991458,5.95558476,8.38288267,0.11198258,7.08558971
-5.25562781,14.53638262,0.96032603,0.04125993,6.02901256,8.45142593,0.11205547,7.12325406
-5.24962481,14.62389641,0.97556196,0.04262679,6.09072193,8.50605651,0.11220597,7.14448758
-5.24362181,14.69024245,0.99255096,0.04401978,6.14034825,8.54793283,0.11244559,7.15007205
-5.23761881,14.73745168,1.01139689,0.04544478,6.17774568,8.57849161,0.11278984,7.14104434
-5.23161581,14.76796652,1.03222239,0.04690865,6.20300048,8.59939467,0.11325809,7.11866214
-5.22561281,14.78455117,1.05516201,0.04841886,6.21643292,8.61246387,0.11387309,7.08436049
-5.21960980,14.79018182,1.08035252,0.04998298,6.21858720,8.61960683,0.11466018,7.03970052
-5.21360680,14.78792087,1.10792069,0.05160814,6.21020907,8.62273613,0.11564608,6.98631255
-5.20760380,14.78078034,1.13796883,0.05330042,6.19221205,8.62368549,0.11685737,6.92583611
-5.20160080,14.77158046,1.17055897,0.05506416,6.16563369,8.62412670,0.11831880,6.85985951
-5.19559780,14.76281040,1.20569621,0.05690131,6.13158407,8.62549114,0.12005133,6.78986190
-5.18959480,14.75649813,1.24331249,0.05881080,6.09118944,8.62889978,0.12207019,6.71716084
-5.18359180,14.75409657,1.28325149,0.06078796,6.04553421,8.63510538,0.12438301,6.64286777
-5.17758879,14.75639263,1.32525598,0.06282408,5.99560466,8.64444998,0.12698804,6.56785404
-5.17158579,14.76344495,1.36895853,0.06490606,5.94223797,8.65684042,0.12987280,6.49272898
-5.16558279,14.77455472,1.41387656,0.06701628,5.88607960,8.67174362,0.13301303,6.41783154
-5.15957979,14.78827268,1.45941246,0.06913268,5.82755192,8.68820244,0.13637221,6.34323559
-5.15357679,14.80244325,1.50485931,0.07122896,5.76683606,8.70487220,0.13990170,6.26876902
-5.14757379,14.81428507,1.54941254,0.07327516,5.70386843,8.72007635,0.14354135,6.19404524
-5.14157079,14.82050491,1.59218726,0.07523825,5.63835216,8.73187930,0.14722094,6.11850548
-5.13556778,14.81744019,1.63224111,0.07708312,5.56978308,8.73817302,0.15086204,6.04146958
-5.12956478,14.80122356,1.66860158,0.07877358,5.49748868,8.73677352,0.15438048,5.96219218
-5.12356178,14.76796164,1.70029705,0.08027355,5.42067792,8.72552247,0.15768927,5.87992139
-5.11755878,14.71391885,1.72638997,0.08154832,5.33849881,8.70238892,0.16070173,5.79395634
-5.11155578,14.63569721,1.74601085,0.08256576,5.25010051,8.66556606,0.16333489,5.70370063
-5.10555278,14.53040260,1.75839138,0.08329763,5.15469611,8.61355809,0.16551273,5.60870842
-5.09954977,14.39578906,1.76289502,0.08372059,5.05162248,8.54525265,0.16716935,5.50872083
-5.09354677,14.23037346,1.75904363,0.08381720,4.94039365,8.45997533,0.16825169,5.40369060
-5.08754377,14.03351496,1.74653865,0.08357664,4.82074478,8.35752341,0.16872184,5.29379390
-5.08154077,13.80545523,1.72527588,0.08299523,4.69266411,8.23817728,0.16855866,5.17942869
-5.07553777,13.54731800,1.69535293,0.08207659,4.55641148,8.10268951,0.16775873,5.06120031
-5.06953477,13.26106855,1.65706911,0.08083161,4.41252246,7.95225223,0.16633653,4.93989525
-5.06353177,12.94943621,1.61091768,0.07927813,4.26179833,7.78844534,0.16432388,4.81644511
-5.05752876,12.61580474,1.55757091,0.07744025,4.10528276,7.61316855,0.16176863,4.69188310
-5.05152576,12.26407742,1.49785866,0.07534761,3.94422703,7.42856158,0.15873273,4.56729605
-5.04552276,11.89852460,1.43274162,0.07303427,3.78004597,7.23691699,0.15528976,4.44377483
-5.03951976,11.52362247,1.36328046,0.07053765,3.61426755,7.04059080,0.15152206,4.32236628
-5.03351676,11.14389157,1.29060242,0.06789726,3.44847902,6.84191550,0.14751759,4.20402955
-5.02751376,10.76374350,1.21586677,0.06515348,3.28427264,6.64312016,0.14336674,4.08959919
-5.02151076,10.38734305,1.14023075,0.06234641,3.12319390,6.44626144,0.13915916,3.97975697
-5.01550775,10.01849181,1.06481723,0.05951471,2.96669471,6.25316838,0.13498088,3.87501383
-5.00950475,9.66053746,0.99068546,0.05669469,2.81609363,6.06540300,0.13091165,3.77570231
-5.00350175,9.31631127,0.91880570,0.05391950,2.67254451,5.88423751,0.12702280,3.68197951
-4.99749875,8.98809428,0.85003854,0.05121854,2.53701449,5.71064791,0.12337555,3.59383971
-4.99149575,8.67761086,0.78511934,0.04861701,2.41027137,5.54532252,0.12001984,3.51113525
-4.98549275,8.38604691,0.72464776,0.04613576,2.29288007,5.38868347,0.11699362,3.43360370
-4.97948974,8.11408839,0.66908248,0.04379119,2.18520728,5.24091824,0.11432276,3.36089924
-4.97348674,7.86197534,0.61874058,0.04159542,2.08743285,5.10201793,0.11202120,3.29262579
-4.96748374,7.62956591,0.57380123,0.03955649,1.99956644,4.97181896,0.11009159,3.22836961
-4.96148074,7.41640486,0.53431292,0.03767876,1.92146781,4.85004483,0.10852615,3.16772903
-4.95547774,7.22179154,0.50020365,0.03596330,1.85286882,4.73634501,0.10730774,3.11033972
-4.94947474,7.04484295,0.47129329,0.03440830,1.79339580,4.63032843,0.10641099,3.05589376
-4.94347174,6.88454846,0.44730755,0.03300958,1.74259082,4.53158996,0.10580357,3.00415181
-4.93746873,6.73981410,0.42789276,0.03176098,1.69993084,4.43972861,0.10544735,2.95494785
-4.93146573,6.60949515,0.41263107,0.03065476,1.66484409,4.35435741,0.10529957,2.90818678
-4.92546273,6.49241730,0.40105558,0.02968197,1.63672330,4.27510530,0.10531400,2.86383538
-4.91945973,6.38738746,0.39266502,0.02883272,1.61493575,4.20161223,0.10544191,2.82190788
-4.91345673,6.29319622,0.38693772,0.02809644,1.59883054,4.13351884,0.10563314,2.78244746
-4.90745373,6.20861444,0.38334481,0.02746208,1.58774349,4.07045304,0.10583704,2.74550540
-4.90145073,6.13238696,0.38136224,0.02691826,1.58100052,4.01201505,0.10600341,2.71111959
-4.89544772,6.06322612,0.38048191,0.02645343,1.57792012,3.95776349,0.10608354,2.67929409
-4.88944472,5.99980807,0.38022152,0.02605596,1.57781586,3.90720390,0.10603119,2.64998145
-4.88344172,5.94077376,0.38013330,0.02571430,1.57999964,3.85978164,0.10580366,2.62306906
-4.87743872,5.88473658,0.37981152,0.02541703,1.58378620,3.81488007,0.10536293,2.59837049
-4.87143572,5.83029743,0.37889865,0.02515307,1.58849945,3.77182475,0.10467675,2.57562282
-4.86543272,5.77606741,0.37709034,0.02491175,1.59348076,3.72989384,0.10371982,2.55448992
-4.85942971,5.72069790,0.37413884,0.02468302,1.59809939,3.68833439,0.10247486,2.53457186
-4.85342671,5.66291657,0.36985521,0.02445757,1.60176471,3.64638369,0.10093368,2.51541996
-4.84742371,5.60156799,0.36410996,0.02422704,1.60394011,3.60329469,0.09909801,2.49655677
-4.84142071,5.53565666,0.35683230,0.02398417,1.60415789,3.55836403,0.09698030,2.47749993
-4.83541771,5.46439037,0.34800804,0.02372299,1.60203477,3.51096132,0.09460414,2.45778893
-4.82941471,5.38722156,0.33767612,0.02343891,1.59728725,3.46055787,0.09200453,2.43701327
-4.82341171,5.30388454,0.32592400,0.02312893,1.58974609,3.40675365,0.08922782,2.41484086
-4.81740870,5.21442667,0.31288205,0.02279163,1.57936955,3.34930079,0.08633134,2.39104527
-4.81140570,5.11923175,0.29871701,0.02242729,1.56625440,3.28812273,0.08338273,2.36553062
-4.80540270,5.01903440,0.28362506,0.02203789,1.55064451,3.22332788,0.08045893,2.33835308
-4.79939970,4.91492465,0.26782437,0.02162704,1.53293641,3.15521718,0.07764497,2.30973780
-4.79339670,4.80834200,0.25154777,0.02119991,1.51368142,3.08428522,0.07503238,2.28009070
-4.78739370,4.70105913,0.23503549,0.02076313,1.49358427,3.01121480,0.07271751,2.25000446
-4.78139070,4.59515528,0.21852839,0.02032458,1.47349779,2.93686503,0.07079960,2.22025820
-4.77538769,4.49297985,0.20226185,0.01989320,1.45441380,2.86225335,0.06937869,2.19181068
-4.76938469,4.39710703,0.18646041,0.01947875,1.43744988,2.78853207,0.06855352,2.16578699
-4.76338169,4.31028227,0.17133339,0.01909153,1.42383229,2.71696008,0.06841934,2.14345884
-4.75737869,4.23536175,0.15707147,0.01874211,1.41487487,2.64887063,0.06906569,2.12621865
-4.75137569,4.17524599,0.14384419,0.01844100,1.41195422,2.58563602,0.07057428,2.11554793
-4.74537269,4.13280891,0.13179853,0.01819839,1.41648122,2.52863018,0.07301686,2.11298059
-4.73936968,4.11082371,0.12105827,0.01802378,1.42986922,2.47919026,0.07645328,2.12006178
-4.73336668,4.11188711,0.11172408,0.01792574,1.45349932,2.43857806,0.08092960,2.13830323
-4.72736368,4.13834346,0.10387426,0.01791161,1.48868308,2.40794251,0.08647650,2.16913609
-4.72136068,4.19221049,0.09756589,0.01798722,1.53662360,2.38828409,0.09310776,2.21386246
-4.71535768,4.27510846,0.09283625,0.01815673,1.59837548,2.38042213,0.10081908,2.27360681
-4.70935468,4.38819459,0.08970437,0.01842235,1.67480497,2.38496598,0.10958719,2.34926885
-4.70335168,4.53210478,0.08817255,0.01878430,1.76655112,2.40229087,0.11936925,2.44147922
-4.69734867,4.70690452,0.08822771,0.01924062,1.87398970,2.43251906,0.13010261,2.55055962
-4.69134567,4.91205087,0.08984253,0.01978720,1.99720086,2.47550707,0.14170499,2.67648896
-4.68534267,5.14636751,0.09297633,0.02041775,2.13594237,2.53083941,0.15407505,2.81887692
-4.67933967,5.40803417,0.09757557,0.02112389,2.28962978,2.59782901,0.16709344,2.97694653
-4.67333667,5.69459205,0.10357416,0.02189528,2.45732491,2.67552469,0.18062425,3.14952676
-4.66733367,6.00296586,0.11089344,0.02271978,2.63773398,2.76272548,0.19451691,3.33505630
-4.66133067,6.32950317,0.11944206,0.02358371,2.82921619,2.85800153,0.20860852,3.53159896
-4.65532766,6.67003074,0.12911574,0.02447213,3.02980356,2.95972126,0.22272657,3.73687108
-4.64932466,7.01992731,0.13979708,0.02536912,3.23723198,3.06608399,0.23669195,3.94828064
-4.64332166,7.37421131,0.15135562,0.02625816,3.44898335,3.17515731,0.25032228,4.16297745
-4.63731866,7.72764166,0.16364799,0.02712250,3.66233772,3.28491810,0.26343536,4.37791332
-4.63131566,8.07482891,0.17651862,0.02794553,3.87443431,3.39329621,0.27585278,4.58991032
-4.62531266,8.41035369,0.18980078,0.02871112,4.08233923,3.49821948,0.28740346,4.79573536
-4.61930965,8.72888894,0.20331825,0.02940404,4.28311786,3.59765889,0.29792715,4.99217847
-4.61330665,9.02532190,0.21688745,0.03001027,4.47390895,3.68967253,0.30727769,5.17613209
-4.60730365,9.29487199,0.23032018,0.03051730,4.65199770,3.77244718,0.31532594,5.34466856
-4.60130065,9.53320066,0.24342684,0.03091441,4.81488490,3.84433636,0.32196239,5.49511289
-4.59529765,9.73650922,0.25602016,0.03119288,4.96034916,3.90389367,0.32709926,5.62510820
-4.58929465,9.90162163,0.26791917,0.03134614,5.08649968,3.94990076,0.33067205,5.73267107
-4.58329165,10.02604911,0.27895345,0.03136993,5.19181748,3.98138905,0.33264060,5.81623504
-4.57728864,10.10803487,0.28896743,0.03126229,5.27518332,3.99765476,0.33298949,5.87468054
-4.57128564,10.14657736,0.29782457,0.03102357,5.33589149,3.99826710,0.33172789,5.90735025
-4.56528264,10.14143186,0.30541123,0.03065640,5.37364913,3.98306946,0.32888884,5.91404981
-4.55927964,10.09309094,0.31164018,0.03016551,5.38856160,3.95217392,0.32452794,5.89503400
-4.55327664,10.00274504,0.31645345,0.02955764,5.38110513,3.90594946,0.31872161,5.85097970
-4.54727364,9.87222554,0.31982446,0.02884130,5.35208858,3.84500451,0.31156494,5.78294712
-4.54127064,9.70393302,0.32175933,0.02802652,5.30260658,3.77016464,0.30316915,5.69233139
-4.53526763,9.50075405,0.32229726,0.02712465,5.23398685,3.68244623,0.29365884,5.58080719
-4.52926463,9.26597025,0.32150999,0.02614801,5.14773446,3.58302725,0.28316903,5.45026898
-4.52326163,9.00316328,0.31950023,0.02510966,5.04547607,3.47321591,0.27184220,5.30276957
-4.51725863,8.71611937,0.31639919,0.02402311,4.92890657,3.35441852,0.25982522,5.14045979
-4.51125563,8.40873685,0.31236320,0.02290201,4.79974080,3.22810714,0.24726653,4.96553164
-4.50525263,8.08493942,0.30756959,0.02175990,4.65967181,3.09578821,0.23431330,4.78016677
-4.49924962,7.74859769,0.30221175,0.02060996,4.51033734,2.95897262,0.22110895,4.58649210
-4.49324662,7.40346044,0.29649374,0.01946479,4.35329476,2.81914807,0.20779084,4.38654330
-4.48724362,7.05309678,0.29062444,0.01833618,4.19000489,2.67775390,0.19448836,4.18223689
-4.48124062,6.70084945,0.28481147,0.01723494,4.02182383,2.53615894,0.18132121,3.97535055
-4.47523762,6.34979913,0.27925494,0.01617079,3.85000192,2.39564245,0.16839814,3.76751143
-4.46923462,6.00273886,0.27414142,0.01515217,3.67568837,2.25737815,0.15581593,3.56019129
-4.46323162,5.66215766,0.26963806,0.01418622,3.49993989,2.12242141,0.14365876,3.35470739
-4.45722861,5.33023198,0.26588723,0.01327867,3.32373167,1.99169943,0.13199783,3.15222769
-4.45122561,5.00882353,0.26300179,0.01243383,3.14796885,1.86600437,0.12089133,2.95377907
-4.44522261,4.69948227,0.26106110,0.01165459,2.97349723,1.74598904,0.11038457,2.76025701
-4.43921961,4.40345342,0.26010800,0.01094243,2.80111185,1.63216536,0.10051043,2.57243586
-4.43321661,4.12168734,0.26014692,0.01029746,2.63156275,1.52490506,0.09128993,2.39097849
-4.42721361,3.85485189,0.26114312,0.00971853,2.46555735,1.42444284,0.08273306,2.21644478
-4.42121061,3.60334669,0.26302326,0.00920325,2.30375958,1.33088164,0.07483963,2.04929862
-4.41520760,3.36731917,0.26567722,0.00874819,2.14678599,1.24420008,0.06760029,1.88991323
-4.40920460,3.14668258,0.26896133,0.00834896,1.99519955,1.16426187,0.06099764,1.73857501
-4.40320160,2.94113587,0.27270272,0.00800037,1.84950194,1.09082718,0.05500736,1.59548628
-4.39719860,2.75018588,0.27670495,0.00769661,1.71012539,1.02356561,0.04959937,1.46076739
-4.39119560,2.57317178,0.28075454,0.00743141,1.57742493,0.96207083,0.04473903,1.33445866
-4.38519260,2.40929195,0.28462826,0.00719825,1.45167218,0.90587629,0.04038826,1.21652282
-4.37918959,2.25763285,0.28810104,0.00699049,1.33305117,0.85447191,0.03650671,1.10684820
-4.37318659,2.11719984,0.29095401,0.00680161,1.22165707,0.80732122,0.03305279,1.00525330
-4.36718359,1.98694906,0.29298256,0.00662536,1.11749788,0.76387847,0.02998466,0.91149262
-4.36118059,1.86581973,0.29400391,0.00645593,1.02049937,0.72360531,0.02726118,0.82526406
-4.35517759,1.75276599,0.29386418,0.00628807,0.93051287,0.68598649,0.02484265,0.74621763
-4.34917459,1.64678706,0.29244431,0.00611725,0.84732579,0.65054410,0.02269157,0.67396534
-4.34317159,1.54695502,0.28966502,0.00593973,0.77067410,0.61684991,0.02077316,0.60809181
-4.33716858,1.45243895,0.28549023,0.00575262,0.70025624,0.58453556,0.01905581,0.54816528
-4.33116558,1.36252495,0.27992923,0.00555397,0.63574770,0.55330023,0.01751145,0.49374855
-4.32516258,1.27663124,0.27303720,0.00534269,0.57681565,0.52291570,0.01611569,0.44440939
-4.31915958,1.19431810,0.26491448,0.00511861,0.52313290,0.49322881,0.01484796,0.39973014
-4.31315658,1.11529265,0.25570435,0.00488239,0.47439071,0.46416146,0.01369144,0.35931599
-4.30715358,1.03940861,0.24558977,0.00463545,0.43030996,0.43570828,0.01263301,0.32280201
