energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-4.51725863,2.95845480,-2.95845466,0.00055590,-0.00055590,0.65090100,-0.65090096,0.89517646,-0.89517637,1.01734515,-1.01734507,0.00402908,-0.00402908,1.02540373,-1.02540372,0.40549897,-0.40549897,0.29128188,-0.29128188
-4.51125563,3.04313722,-3.04313707,0.00057769,-0.00057769,0.67283088,-0.67283083,0.93230805,-0.93230797,1.04602891,-1.04602883,0.00403907,-0.00403907,1.05035326,-1.05035325,0.42201309,-0.42201309,0.29833034,-0.29833034
-4.50525263,3.13011726,-3.13011711,0.00059944,-0.00059944,0.69541504,-0.69541499,0.97006155,-0.97006147,1.07545923,-1.07545915,0.00411260,-0.00411260,1.07587545,-1.07587544,0.43861180,-0.43861180,0.30557402,-0.30557402
-4.49924962,3.21833221,-3.21833206,0.00062078,-0.00062078,0.71846667,-0.71846662,1.00802476,-1.00802467,1.10535682,-1.10535674,0.00425133,-0.00425133,1.10152064,-1.10152064,0.45510709,-0.45510708,0.31289222,-0.31289222
-4.49324662,3.30663873,-3.30663858,0.00064144,-0.00064144,0.74176493,-0.74176488,1.04574947,-1.04574939,1.13539956,-1.13539947,0.00445719,-0.00445719,1.12683298,-1.12683297,0.47131025,-0.47131024,0.32016483,-0.32016483
-4.48724362,3.39384979,-3.39384965,0.00066122,-0.00066122,0.76506104,-0.76506099,1.08276307,-1.08276298,1.16523272,-1.16523264,0.00473234,-0.00473234,1.15136634,-1.15136634,0.48703776,-0.48703775,0.32727708,-0.32727708
-4.48124062,3.47877242,-3.47877228,0.00067998,-0.00067998,0.78808532,-0.78808528,1.11858096,-1.11858087,1.19448017,-1.19448008,0.00507916,-0.00507916,1.17469951,-1.17469951,0.50211684,-0.50211683,0.33412385,-0.33412385
-4.47523762,3.56024429,-3.56024415,0.00069769,-0.00069769,0.81055489,-0.81055484,1.15271942,-1.15271934,1.22275599,-1.22275591,0.00550010,-0.00550010,1.19644996,-1.19644996,0.51639051,-0.51639051,0.34061352,-0.34061353
-4.46923462,3.63716784,-3.63716772,0.00071439,-0.00071439,0.83218143,-0.83218139,1.18470833,-1.18470825,1.24967609,-1.24967601,0.00599753,-0.00599753,1.21628568,-1.21628568,0.52972202,-0.52972202,0.34667105,-0.34667106
-4.46323162,3.70854039,-3.70854027,0.00073020,-0.00073020,0.85267906,-0.85267902,1.21410325,-1.21410317,1.27486918,-1.27486910,0.00657357,-0.00657357,1.23393466,-1.23393467,0.54199828,-0.54199828,0.35224018,-0.35224018
-4.45722861,3.77347913,-3.77347902,0.00074529,-0.00074529,0.87177157,-0.87177153,1.24049651,-1.24049644,1.29798672,-1.29798665,0.00722984,-0.00722984,1.24919182,-1.24919182,0.55313238,-0.55313238,0.35728474,-0.35728475
-4.45122561,3.83124039,-3.83124030,0.00075987,-0.00075987,0.88919914,-0.88919911,1.26352685,-1.26352679,1.31871156,-1.31871150,0.00796725,-0.00796725,1.26192296,-1.26192297,0.56306498,-0.56306498,0.36178903,-0.36178904
-4.44522261,3.88123255,-3.88123247,0.00077420,-0.00077420,0.90472412,-0.90472409,1.28288741,-1.28288736,1.33676491,-1.33676485,0.00878570,-0.00878570,1.27206613,-1.27206614,0.57176473,-0.57176473,0.36575717,-0.36575718
-4.43921961,3.92302272,-3.92302266,0.00078853,-0.00078853,0.91813573,-0.91813571,1.29833183,-1.29833178,1.35191161,-1.35191156,0.00968382,-0.00968382,1.27963014,-1.27963015,0.57922757,-0.57922757,0.36921167,-0.36921167
-4.43321661,3.95633752,-3.95633748,0.00080312,-0.00080312,0.92925381,-0.92925379,1.30967850,-1.30967846,1.36396370,-1.36396365,0.01065876,-0.01065876,1.28469074,-1.28469075,0.58547524,-0.58547524,0.37219115,-0.37219116
-4.42721361,3.98105848,-3.98105845,0.00081819,-0.00081819,0.93793142,-0.93793141,1.31681291,-1.31681288,1.37278227,-1.37278224,0.01170594,-0.01170594,1.28738469,-1.28738471,0.59055306,-0.59055306,0.37474759,-0.37474760
-4.42121061,3.99721312,-3.99721311,0.00083390,-0.00083390,0.94405652,-0.94405652,1.31968821,-1.31968819,1.37827796,-1.37827793,0.01281889,-0.01281889,1.28790222,-1.28790223,0.59452717,-0.59452718,0.37694303,-0.37694304
-4.41520760,4.00496272,-4.00496273,0.00085038,-0.00085038,0.94755278,-0.94755279,1.31832431,-1.31832430,1.38041008,-1.38041006,0.01398914,-0.01398914,1.28647823,-1.28647825,0.59748151,-0.59748151,0.37884609,-0.37884610
-4.40920460,4.00458803,-4.00458805,0.00086767,-0.00086767,0.94837968,-0.94837969,1.31280561,-1.31280561,1.37918501,-1.37918500,0.01520621,-0.01520621,1.28338296,-1.28338298,0.59951467,-0.59951468,0.38052852,-0.38052852
-4.40320160,3.99647404,-3.99647408,0.00088572,-0.00088572,0.94653219,-0.94653222,1.30327780,-1.30327781,1.37465386,-1.37465387,0.01645765,-0.01645765,1.27891232,-1.27891234,0.60073703,-0.60073704,0.38206179,-0.38206180
-4.39719860,3.98109504,-3.98109510,0.00090442,-0.00090442,0.94204008,-0.94204011,1.28994390,-1.28994393,1.36690987,-1.36690989,0.01772922,-0.01772922,1.27337861,-1.27337862,0.60126807,-0.60126808,0.38351418,-0.38351419
-4.39119560,3.95900096,-3.95900103,0.00092356,-0.00092356,0.93496709,-0.93496712,1.27305997,-1.27306000,1.35608576,-1.35608578,0.01900514,-0.01900514,1.26710178,-1.26710180,0.60123433,-0.60123434,0.38494821,-0.38494822
-4.38519260,3.93080557,-3.93080566,0.00094288,-0.00094288,0.92541010,-0.92541014,1.25293053,-1.25293057,1.34235125,-1.34235127,0.02026845,-0.02026845,1.26040179,-1.26040181,0.60076788,-0.60076789,0.38641877,-0.38641878
-4.37918959,3.89717732,-3.89717742,0.00096203,-0.00096203,0.91349840,-0.91349845,1.22990411,-1.22990416,1.32591090,-1.32591094,0.02150146,-0.02150146,1.25359202,-1.25359203,0.60000545,-0.60000545,0.38797188,-0.38797188
-4.37318659,3.85883270,-3.85883281,0.00098065,-0.00098065,0.89939302,-0.89939307,1.20436885,-1.20436891,1.30700237,-1.30700241,0.02268629,-0.02268629,1.24697405,-1.24697406,0.59908817,-0.59908818,0.38964410,-0.38964410
-4.36718359,3.81653227,-3.81653239,0.00099835,-0.00099835,0.88328619,-0.88328625,1.17674835,-1.17674842,1.28589489,-1.28589494,0.02380542,-0.02380542,1.24083381,-1.24083383,0.59816188,-0.59816189,0.39146270,-0.39146270
-4.36118059,3.77107872,-3.77107885,0.00101474,-0.00101474,0.86540076,-0.86540082,1.14749764,-1.14749771,1.26288813,-1.26288818,0.02484232,-0.02484232,1.23543897,-1.23543898,0.59737774,-0.59737775,0.39344634,-0.39344634
-4.35517759,3.72331648,-3.72331662,0.00102945,-0.00102945,0.84598953,-0.84598960,1.11709917,-1.11709924,1.23831106,-1.23831111,0.02578210,-0.02578210,1.23103739,-1.23103740,0.59689309,-0.59689310,0.39560627,-0.39560628
-4.34917459,3.67413186,-3.67413200,0.00104218,-0.00104218,0.82533421,-0.82533428,1.08605873,-1.08605880,1.21252061,-1.21252067,0.02661204,-0.02661204,1.22785658,-1.22785659,0.59687228,-0.59687229,0.39794797,-0.39794797
-4.34317159,3.62445279,-3.62445294,0.00105271,-0.00105271,0.80374391,-0.80374398,1.05490107,-1.05490115,1.18590002,-1.18590008,0.02732216,-0.02732216,1.22610372,-1.22610373,0.59748714,-0.59748714,0.40047286,-0.40047287
-4.33716858,3.57524713,-3.57524727,0.00106089,-0.00106089,0.78155293,-0.78155300,1.02416494,-1.02416502,1.15885634,-1.15885641,0.02790567,-0.02790567,1.22596598,-1.22596598,0.59891695,-0.59891696,0.40318024,-0.40318024
-4.33116558,3.52751840,-3.52751854,0.00106673,-0.00106673,0.75911755,-0.75911763,0.99439738,-0.99439746,1.13181707,-1.13181713,0.02835929,-0.02835929,1.22761096,-1.22761097,0.60134761,-0.60134762,0.40606898,-0.40606898
-4.32516258,3.48229825,-3.48229839,0.00107032,-0.00107032,0.73681191,-0.73681198,0.96614712,-0.96614720,1.10522552,-1.10522559,0.02868345,-0.02868345,1.23118681,-1.23118682,0.60496978,-0.60496979,0.40913903,-0.40913903
-4.31915958,3.44063479,-3.44063493,0.00107192,-0.00107192,0.71502250,-0.71502257,0.93995677,-0.93995684,1.07953492,-1.07953498,0.02888235,-0.02888235,1.23682184,-1.23682184,0.60997591,-0.60997592,0.41239256,-0.41239256
-4.31315658,3.40357643,-3.40357656,0.00107190,-0.00107190,0.69414165,-0.69414172,0.91635400,-0.91635407,1.05520098,-1.05520104,0.02896385,-0.02896385,1.24462346,-1.24462346,0.61655604,-0.61655604,0.41583461,-0.41583461
-4.30715358,3.37215124,-3.37215136,0.00107077,-0.00107077,0.67455968,-0.67455974,0.89584151,-0.89584157,1.03267315,-1.03267320,0.02893917,-0.02893917,1.25467632,-1.25467631,0.62489233,-0.62489233,0.41947320,-0.41947319
-4.30115058,3.34734197,-3.34734208,0.00106915,-0.00106915,0.65665606,-0.65665612,0.87888598,-0.87888604,1.01238452,-1.01238457,0.02882255,-0.02882255,1.26703958,-1.26703957,0.63515260,-0.63515259,0.42331895,-0.42331895
-4.29514757,3.33005755,-3.33005764,0.00106774,-0.00106774,0.64078979,-0.64078985,0.86590638,-0.86590643,0.99474077,-0.99474081,0.02863066,-0.02863066,1.28174352,-1.28174351,0.64748273,-0.64748272,0.42738417,-0.42738417
-4.28914457,3.32110187,-3.32110195,0.00106732,-0.00106732,0.62728918,-0.62728923,0.85726174,-0.85726179,0.98010836,-0.98010840,0.02838194,-0.02838194,1.29878543,-1.29878541,0.66199863,-0.66199862,0.43168148,-0.43168148
-4.28314157,3.32114136,-3.32114143,0.00106871,-0.00106871,0.61644149,-0.61644154,0.85323906,-0.85323910,0.96880254,-0.96880257,0.02809592,-0.02809592,1.31812521,-1.31812519,0.67877776,-0.67877775,0.43622216,-0.43622216
-4.27713857,3.33067287,-3.33067291,0.00107274,-0.00107274,0.60848288,-0.60848292,0.85404172,-0.85404176,0.96107552,-0.96107554,0.02779245,-0.02779245,1.33968098,-1.33968096,0.69785081,-0.69785080,0.44101419,-0.44101419
-4.27113557,3.34999340,-3.34999343,0.00108019,-0.00108019,0.60358905,-0.60358909,0.85977907,-0.85977909,0.95710555,-0.95710557,0.02749087,-0.02749087,1.36332494,-1.36332492,0.71919404,-0.71919403,0.44606034,-0.44606034
-4.26513257,3.37917375,-3.37917376,0.00109179,-0.00109179,0.60186715,-0.60186718,0.87045765,-0.87045767,0.95698731,-0.95698732,0.02720934,-0.02720934,1.38888001,-1.38887999,0.74272263,-0.74272261,0.45135628,-0.45135627
-4.25912956,3.41803758,-3.41803757,0.00110818,-0.00110818,0.60334928,-0.60334930,0.88597482,-0.88597483,0.96072421,-0.96072421,0.02696411,-0.02696411,1.41611756,-1.41611753,0.76828556,-0.76828554,0.45688893,-0.45688893
-4.25312656,3.46614745,-3.46614742,0.00112987,-0.00112987,0.60798808,-0.60798810,0.90611509,-0.90611509,0.96822316,-0.96822315,0.02676895,-0.02676895,1.44475664,-1.44475661,0.79566257,-0.79566254,0.46263527,-0.46263527
-4.24712356,3.52279923,-3.52279919,0.00115720,-0.00115720,0.61565479,-0.61565480,0.93054981,-0.93054980,0.97929205,-0.97929204,0.02663467,-0.02663467,1.47446499,-1.47446495,0.82456333,-0.82456330,0.46856152,-0.46856151
-4.24112056,3.58702575,-3.58702570,0.00119034,-0.00119034,0.62613980,-0.62613981,0.95884029,-0.95884028,0.99364050,-0.99364047,0.02656877,-0.02656877,1.50486199,-1.50486196,0.85462932,-0.85462929,0.47462295,-0.47462294
-4.23511756,3.65761005,-3.65760998,0.00122928,-0.00122928,0.63915611,-0.63915612,0.99044478,-0.99044476,1.01088373,-1.01088371,0.02657526,-0.02657526,1.53552384,-1.53552380,0.88543837,-0.88543834,0.48076430,-0.48076430
-4.22911456,3.73310846,-3.73310839,0.00127379,-0.00127379,0.65434546,-0.65434546,1.02472905,-1.02472903,1.03054990,-1.03054987,0.02665459,-0.02665459,1.56599062,-1.56599059,0.91651204,-0.91651200,0.48692075,-0.48692075
-4.22311156,3.81188283,-3.81188275,0.00132343,-0.00132343,0.67128710,-0.67128710,1.06098058,-1.06098055,1.05209047,-1.05209043,0.02680378,-0.02680378,1.59577554,-1.59577551,0.94732554,-0.94732551,0.49301946,-0.49301945
-4.21710855,3.89214104,-3.89214095,0.00137756,-0.00137756,0.68950899,-0.68950898,1.09842588,-1.09842585,1.07489356,-1.07489352,0.02701656,-0.02701656,1.62437566,-1.62437563,0.97732012,-0.97732009,0.49898154,-0.49898154
-4.21110555,3.97198428,-3.97198419,0.00143536,-0.00143536,0.70850088,-0.70850088,1.13625045,-1.13625042,1.09829973,-1.09829968,0.02728382,-0.02728382,1.65128405,-1.65128401,1.00591729,-1.00591726,0.50472443,-0.50472442
-4.20510255,4.04945950,-4.04945941,0.00149582,-0.00149582,0.72772909,-0.72772908,1.17362073,-1.17362070,1.12161967,-1.12161963,0.02759393,-0.02759393,1.67600271,-1.67600268,1.03253461,-1.03253459,0.51016441,-0.51016441
-4.19909955,4.12261468,-4.12261459,0.00155779,-0.00155779,0.74665204,-0.74665203,1.20970717,-1.20970713,1.14415321,-1.14415317,0.02793332,-0.02793332,1.69805587,-1.69805584,1.05660222,-1.05660219,0.51521927,-0.51521926
-4.19309655,4.18955498,-4.18955490,0.00162001,-0.00162001,0.76473633,-0.76473633,1.24370763,-1.24370760,1.16520884,-1.16520880,0.02828697,-0.02828697,1.71700289,-1.71700287,1.07757957,-1.07757954,0.51981074,-0.51981074
-4.18709355,4.24849735,-4.24849728,0.00168111,-0.00168111,0.78147246,-0.78147245,1.27487016,-1.27487013,1.18412315,-1.18412311,0.02863902,-0.02863902,1.73245048,-1.73245047,1.09497164,-1.09497162,0.52386689,-0.52386689
-4.18109055,4.29782134,-4.29782129,0.00173970,-0.00173970,0.79638965,-0.79638965,1.30251421,-1.30251418,1.20027928,-1.20027925,0.02897329,-0.02897329,1.74406339,-1.74406338,1.10834400,-1.10834398,0.52732402,-0.52732402
-4.17508754,4.33611434,-4.33611430,0.00179436,-0.00179436,0.80906930,-0.80906930,1.32604958,-1.32604955,1.21312395,-1.21312392,0.02927384,-0.02927384,1.75157336,-1.75157335,1.11733593,-1.11733592,0.53012816,-0.53012817
-4.16908454,4.36220928,-4.36220926,0.00184373,-0.00184373,0.81915639,-0.81915640,1.34499215,-1.34499214,1.22218215,-1.22218213,0.02952547,-0.02952547,1.75478582,-1.75478582,1.12167134,-1.12167133,0.53223618,-0.53223619
-4.16308154,4.37521363,-4.37521362,0.00188650,-0.00188650,0.82636856,-0.82636857,1.35897604,-1.35897602,1.22706926,-1.22706924,0.02971414,-0.02971414,1.75358419,-1.75358420,1.12116678,-1.12116678,0.53361621,-0.53361622
-4.15707854,4.37452876,-4.37452877,0.00192147,-0.00192147,0.83050247,-0.83050248,1.36776146,-1.36776145,1.22750007,-1.22750006,0.02982735,-0.02982735,1.74793150,-1.74793151,1.11573642,-1.11573642,0.53424774,-0.53424774
-4.15107554,4.35985926,-4.35985929,0.00194762,-0.00194762,0.83143738,-0.83143739,1.37123835,-1.37123835,1.22329449,-1.22329449,0.02985447,-0.02985447,1.73786957,-1.73786959,1.10539375,-1.10539377,0.53412117,-0.53412118
-4.14507254,4.33121221,-4.33121227,0.00196407,-0.00196407,0.82913573,-0.82913575,1.36942541,-1.36942542,1.21437985,-1.21437985,0.02978694,-0.02978694,1.72351574,-1.72351577,1.09025012,-1.09025014,0.53323709,-0.53323710
-4.13906953,4.28888699,-4.28888707,0.00197015,-0.00197015,0.82364097,-0.82364099,1.36246497,-1.36246499,1.20078983,-1.20078983,0.02961844,-0.02961844,1.70505744,-1.70505747,1.07051007,-1.07051009,0.53160523,-0.53160524
-4.13306653,4.23345643,-4.23345653,0.00196542,-0.00196542,0.81507273,-0.81507276,1.35061377,-1.35061380,1.18266023,-1.18266025,0.02934497,-0.02934497,1.68274495,-1.68274499,1.04646397,-1.04646400,0.52924332,-0.52924333
-4.12706353,4.16574054,-4.16574066,0.00194967,-0.00194967,0.80361968,-0.80361971,1.33423037,-1.33423040,1.16022187,-1.16022189,0.02896492,-0.02896492,1.65688288,-1.65688292,1.01847817,-1.01847821,0.52617588,-0.52617590
-4.12106053,4.08677430,-4.08677444,0.00192291,-0.00192291,0.78953045,-0.78953049,1.31375964,-1.31375968,1.13379091,-1.13379094,0.02847896,-0.02847896,1.62782061,-1.62782066,0.98698322,-0.98698326,0.52243310,-0.52243312
-4.11505753,3.99777108,-3.99777123,0.00188540,-0.00188540,0.77310305,-0.77310309,1.28971518,-1.28971522,1.10375725,-1.10375729,0.02789000,-0.02789000,1.59594235,-1.59594241,0.95246067,-0.95246072,0.51804985,-0.51804987
-4.10905453,3.90008328,-3.90008344,0.00183761,-0.00183761,0.75467334,-0.75467339,1.26266041,-1.26266046,1.07057140,-1.07057144,0.02720307,-0.02720308,1.56165714,-1.56165720,0.91542910,-0.91542914,0.51306490,-0.51306492
-4.10305153,3.79516189,-3.79516207,0.00178022,-0.00178022,0.73460294,-0.73460299,1.23318910,-1.23318915,1.03473033,-1.03473038,0.02642512,-0.02642512,1.52538914,-1.52538920,0.87642974,-0.87642979,0.50752038,-0.50752040
-4.09704852,3.68451642,-3.68451660,0.00171410,-0.00171410,0.71326721,-0.71326726,1.20190614,-1.20190620,0.99676299,-0.99676304,0.02556482,-0.02556482,1.48756865,-1.48756871,0.83601246,-0.83601251,0.50146144,-0.50146146
-4.09104552,3.56967641,-3.56967660,0.00164026,-0.00164026,0.69104360,-0.69104365,1.16940936,-1.16940942,0.95721578,-0.95721583,0.02463234,-0.02463234,1.44862391,-1.44862398,0.79472242,-0.79472247,0.49493613,-0.49493615
-4.08504252,3.45215581,-3.45215600,0.00155984,-0.00155984,0.66830090,-0.66830095,1.13627284,-1.13627290,0.91663866,-0.91663871,0.02363911,-0.02363911,1.40897396,-1.40897403,0.75308776,-0.75308781,0.48799539,-0.48799541
-4.07903952,3.33342078,-3.33342098,0.00147406,-0.00147406,0.64538966,-0.64538971,1.10303237,-1.10303243,0.87557210,-0.87557215,0.02259751,-0.02259752,1.36902250,-1.36902257,0.71160888,-0.71160893,0.48069314,-0.48069316
-4.07303652,3.21486181,-3.21486200,0.00138421,-0.00138421,0.62263396,-0.62263401,1.07017338,-1.07017344,0.83453532,-0.83453537,0.02152067,-0.02152067,1.32915278,-1.32915284,0.67074919,-0.67074924,0.47308628,-0.47308630
-4.06703352,3.09777011,-3.09777031,0.00129159,-0.00129159,0.60032491,-0.60032496,1.03812158,-1.03812164,0.79401596,-0.79401602,0.02042210,-0.02042210,1.28972342,-1.28972348,0.63092778,-0.63092783,0.46523464,-0.46523466
-4.06103052,2.98331879,-2.98331897,0.00119746,-0.00119746,0.57871565,-0.57871570,1.00723638,-1.00723644,0.75446150,-0.75446156,0.01931549,-0.01931549,1.25106508,-1.25106514,0.59251380,-0.59251385,0.45720070,-0.45720072
-4.05502751,2.87254831,-2.87254849,0.00110306,-0.00110306,0.55801818,-0.55801823,0.97780707,-0.97780713,0.71627226,-0.71627232,0.01821439,-0.01821439,1.21347771,-1.21347776,0.55582275,-0.55582279,0.44904909,-0.44904911
-4.04902451,2.76635640,-2.76635657,0.00100955,-0.00100955,0.53840169,-0.53840174,0.95005162,-0.95005168,0.67979633,-0.67979638,0.01713198,-0.01713198,1.17722845,-1.17722850,0.52111432,-0.52111436,0.44084579,-0.44084581
-4.04302151,2.66549183,-2.66549199,0.00091798,-0.00091798,0.51999238,-0.51999242,0.92411778,-0.92411784,0.64532609,-0.64532614,0.01608081,-0.01608081,1.14254989,-1.14254994,0.48859198,-0.48859202,0.43265705,-0.43265707
-4.03701851,2.57055178,-2.57055193,0.00082929,-0.00082929,0.50287460,-0.50287464,0.90008621,-0.90008626,0.61309643,-0.61309648,0.01507262,-0.01507262,1.10963866,-1.10963870,0.45840378,-0.45840382,0.42454806,-0.42454807
-4.03101551,2.48198249,-2.48198263,0.00074427,-0.00074427,0.48709311,-0.48709315,0.87797526,-0.87797531,0.58328453,-0.58328457,0.01411814,-0.01411814,1.07865443,-1.07865446,0.43064447,-0.43064451,0.41658142,-0.41658143
-4.02501251,2.40008266,-2.40008278,0.00066360,-0.00066360,0.47265612,-0.47265616,0.85774702,-0.85774707,0.55601087,-0.55601091,0.01322693,-0.01322693,1.04971912,-1.04971915,0.40535856,-0.40535859,0.40881549,-0.40881550
-4.01900950,2.32500941,-2.32500953,0.00058779,-0.00058779,0.45953907,-0.45953911,0.83931417,-0.83931421,0.53134160,-0.53134164,0.01240731,-0.01240731,1.02291664,-1.02291667,0.38254417,-0.38254420,0.40130273,-0.40130274
-4.01300650,2.25678646,-2.25678657,0.00051721,-0.00051721,0.44768878,-0.44768881,0.82254744,-0.82254748,0.50929185,-0.50929188,0.01166625,-0.01166625,0.99829300,-0.99829302,0.36215762,-0.36215765,0.39408816,-0.39408817
-4.00700350,2.19531414,-2.19531423,0.00045211,-0.00045211,0.43702786,-0.43702789,0.80728319,-0.80728323,0.48982986,-0.48982989,0.01100934,-0.01100934,0.97585705,-0.97585707,0.34411830,-0.34411832,0.38720800,-0.38720801
-4.00100050,2.14038119,-2.14038127,0.00039261,-0.00039261,0.42745920,-0.42745923,0.79333100,-0.79333104,0.47288191,-0.47288194,0.01044084,-0.01044084,0.95558195,-0.95558196,0.32831398,-0.32831400,0.38068867,-0.38068867
-3.99499750,2.09167797,-2.09167804,0.00033869,-0.00033869,0.41887038,-0.41887040,0.78048097,-0.78048100,0.45833760,-0.45833763,0.00996365,-0.00996365,0.93740731,-0.93740732,0.31460625,-0.31460627,0.37454616,-0.37454616
-3.98899450,2.04881087,-2.04881093,0.00029027,-0.00029027,0.41113784,-0.41113787,0.76851062,-0.76851065,0.44605557,-0.44605560,0.00957939,-0.00957939,0.92124233,-0.92124233,0.30283601,-0.30283602,0.36878592,-0.36878593
-3.98299150,2.01131765,-2.01131770,0.00024714,-0.00024714,0.40413093,-0.40413095,0.75719136,-0.75719138,0.43586934,-0.43586936,0.00928849,-0.00928849,0.90696954,-0.90696954,0.29282891,-0.29282892,0.36340322,-0.36340322
-3.97698849,1.97868342,-1.97868346,0.00020907,-0.00020907,0.39771549,-0.39771551,0.74629436,-0.74629438,0.42759317,-0.42759319,0.00909026,-0.00909026,0.89444947,-0.89444946,0.28440062,-0.28440062,0.35838392,-0.35838392
-3.97098549,1.95035683,-1.95035686,0.00017574,-0.00017574,0.39175722,-0.39175724,0.73559595,-0.73559597,0.42102779,-0.42102781,0.00898299,-0.00898299,0.88352582,-0.88352581,0.27736189,-0.27736190,0.35370580,-0.35370580
-3.96498249,1.92576612,-1.92576614,0.00014681,-0.00014681,0.38612460,-0.38612462,0.72488244,-0.72488246,0.41596590,-0.41596592,0.00896402,-0.00896402,0.87403107,-0.87403106,0.27152327,-0.27152327,0.34934014,-0.34934014
-3.95897949,1.90433449,-1.90433450,0.00012191,-0.00012191,0.38069151,-0.38069153,0.71395441,-0.71395442,0.41219722,-0.41219723,0.00902982,-0.00902982,0.86579229,-0.86579227,0.26669934,-0.26669934,0.34525355,-0.34525355
-3.95297649,1.88549444,-1.88549444,0.00010065,-0.00010065,0.37533946,-0.37533948,0.70263049,-0.70263051,0.40951304,-0.40951305,0.00917606,-0.00917606,0.85863667,-0.85863666,0.26271254,-0.26271254,0.34140994,-0.34140993
-3.94697349,1.86870047,-1.86870047,0.00008266,-0.00008266,0.36995948,-0.36995950,0.69075065,-0.69075066,0.40771024,-0.40771025,0.00939766,-0.00939766,0.85239680,-0.85239679,0.25939634,-0.25939634,0.33777240,-0.33777240
-3.94097049,1.85343986,-1.85343986,0.00006758,-0.00006758,0.36445365,-0.36445367,0.67817885,-0.67817886,0.40659458,-0.40659458,0.00968880,-0.00968880,0.84691502,-0.84691500,0.25659783,-0.25659782,0.33430502,-0.33430501
-3.93496748,1.83924103,-1.83924102,0.00005503,-0.00005503,0.35873631,-0.35873632,0.66480522,-0.66480524,0.40598329,-0.40598329,0.01004294,-0.01004294,0.84204683,-0.84204681,0.25417960,-0.25417960,0.33097427,-0.33097427
-3.92896448,1.82567939,-1.82567939,0.00004469,-0.00004469,0.35273490,-0.35273491,0.65054762,-0.65054763,0.40570699,-0.40570699,0.01045282,-0.01045282,0.83766313,-0.83766311,0.25202097,-0.25202097,0.32775016,-0.32775016
-3.92296148,1.81238051,-1.81238050,0.00003625,-0.00003625,0.34639051,-0.34639053,0.63535244,-0.63535245,0.40561088,-0.40561088,0.01091050,-0.01091050,0.83365104,-0.83365102,0.25001843,-0.25001843,0.32460685,-0.32460685
-3.91695848,1.79902062,-1.79902061,0.00002942,-0.00002942,0.33965812,-0.33965813,0.61919489,-0.61919490,0.40555533,-0.40555533,0.01140731,-0.01140731,0.82991337,-0.82991335,0.24808553,-0.24808553,0.32152282,-0.32152282
-3.91095548,1.78532479,-1.78532478,0.00002396,-0.00002396,0.33250649,-0.33250651,0.60207843,-0.60207844,0.40541589,-0.40541589,0.01193392,-0.01193392,0.82636685,-0.82636682,0.24615208,-0.24615208,0.31848067,-0.31848066
-3.90495248,1.77106307,-1.77106306,0.00001963,-0.00001963,0.32491787,-0.32491788,0.58403360,-0.58403361,0.40508298,-0.40508298,0.01248037,-0.01248037,0.82293917,-0.82293915,0.24416286,-0.24416285,0.31546641,-0.31546640
-3.89894947,1.75604519,-1.75604518,0.00001625,-0.00001625,0.31688739,-0.31688740,0.56511614,-0.56511615,0.40446114,-0.40446114,0.01303613,-0.01303613,0.81956532,-0.81956530,0.24207595,-0.24207594,0.31246861,-0.31246861
-3.89294647,1.74011439,-1.74011438,0.00001364,-0.00001364,0.30842238,-0.30842240,0.54540451,-0.54540453,0.40346837,-0.40346837,0.01359025,-0.01359025,0.81618335,-0.81618332,0.23986076,-0.23986076,0.30947730,-0.30947730
-3.88694347,1.72314114,-1.72314113,0.00001164,-0.00001164,0.29954146,-0.29954147,0.52499693,-0.52499694,0.40203532,-0.40203532,0.01413152,-0.01413152,0.81273008,-0.81273006,0.23749600,-0.23749600,0.30648286,-0.30648285
-3.88094047,1.70501739,-1.70501738,0.00001014,-0.00001014,0.29027357,-0.29027359,0.50400795,-0.50400796,0.40010476,-0.40010476,0.01464862,-0.01464862,0.80913731,-0.80913729,0.23496755,-0.23496754,0.30347506,-0.30347506
-3.87493747,1.68565214,-1.68565213,0.00000903,-0.00000903,0.28065705,-0.28065707,0.48256489,-0.48256491,0.39763137,-0.39763136,0.01513042,-0.01513042,0.80532860,-0.80532858,0.23226665,-0.23226665,0.30044241,-0.30044241
-3.86893447,1.66496869,-1.66496869,0.00000822,-0.00000822,0.27073866,-0.27073868,0.46080412,-0.46080413,0.39458185,-0.39458185,0.01556624,-0.01556624,0.80121740,-0.80121739,0.22938832,-0.22938832,0.29737182,-0.29737181
-3.86293147,1.64290419,-1.64290419,0.00000764,-0.00000764,0.26057272,-0.26057274,0.43886736,-0.43886738,0.39093561,-0.39093561,0.01594613,-0.01594613,0.79670650,-0.79670649,0.22633016,-0.22633016,0.29424875,-0.29424875
-3.85692846,1.61941154,-1.61941154,0.00000723,-0.00000723,0.25022032,-0.25022033,0.41689830,-0.41689832,0.38668577,-0.38668577,0.01626122,-0.01626122,0.79168912,-0.79168911,0.22309165,-0.22309165,0.29105795,-0.29105795
