energy_ev,total_up,Cu_p_up,Cu_d_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up
-5.51975988,2.12333536,0.90461831,1.01844169,0.13011704,0.00000000,0.01010245,0.81029812
-5.51375688,2.16610887,0.91541949,1.04451309,0.12552746,0.00000000,0.01015377,0.83195122
-5.50775388,2.22073979,0.93132117,1.07653911,0.12075290,0.00000000,0.01026443,0.85898487
-5.50175088,2.28699551,0.95215818,1.11440098,0.11589522,0.00000000,0.01043988,0.89118929
-5.49574787,2.36434786,0.97765137,1.15782582,0.11105686,0.00000000,0.01068563,0.92822722
-5.48974487,2.45195399,1.00740045,1.20637770,0.10633814,0.00000000,0.01100705,0.96962824
-5.48374187,2.54864812,1.04088127,1.25945430,0.10183468,0.00000000,0.01140906,1.01478761
-5.47773887,2.65294564,1.07744808,1.31628971,0.09763528,0.00000000,0.01189589,1.06297015
-5.47173587,2.76306055,1.11634133,1.37596394,0.09382006,0.00000000,0.01247082,1.11331958
-5.46573287,2.87693646,1.15670108,1.43741910,0.09045911,0.00000000,0.01313593,1.16487340
-5.45972986,2.99229082,1.19758585,1.49948221,0.08761148,0.00000000,0.01389189,1.21658308
-5.45372686,3.10667104,1.23799635,1.56089379,0.08532471,0.00000000,0.01473777,1.26733900
-5.44772386,3.21752057,1.27690337,1.62034147,0.08363464,0.00000000,0.01567085,1.31599945
-5.44172086,3.32225245,1.31327858,1.67649716,0.08256567,0.00000000,0.01668653,1.36142240
-5.43571786,3.41832722,1.34612700,1.72805643,0.08213118,0.00000000,0.01777818,1.40249904
-5.42971486,3.50333171,1.37451963,1.77377826,0.08233427,0.00000000,0.01893718,1.43818734
-5.42371186,3.57505520,1.39762465,1.81252354,0.08316850,0.00000000,0.02015284,1.46754437
-5.41770885,3.63155956,1.41473573,1.84329047,0.08461881,0.00000000,0.02141253,1.48975585
-5.41170585,3.67123994,1.42529588,1.86524538,0.08666231,0.00000000,0.02270171,1.50416158
-5.40570285,3.69287340,1.42891589,1.87774757,0.08926911,0.00000000,0.02400418,1.51027548
-5.39969985,3.69565333,1.42538613,1.88036708,0.09240295,0.00000000,0.02530224,1.50779959
-5.39369685,3.67920819,1.41468135,1.87289478,0.09602179,0.00000000,0.02657700,1.49663116
-5.38769385,3.64360409,1.39695812,1.85534437,0.10007820,0.00000000,0.02780876,1.47686283
-5.38169085,3.58933144,1.37254519,1.82794655,0.10451969,0.00000000,0.02897732,1.44877582
-5.37568784,3.51727667,1.34192719,1.79113580,0.10928892,0.00000000,0.03006251,1.41282674
-5.36968484,3.42868090,1.30572271,1.74553054,0.11432386,0.00000000,0.03104463,1.36962870
-5.36368184,3.32508794,1.26465775,1.69190800,0.11955798,0.00000000,0.03190492,1.31992773
-5.35767884,3.20828427,1.21953610,1.63117500,0.12492044,0.00000000,0.03262612,1.26457576
-5.35167584,3.08023426,1.17120805,1.56433619,0.13033645,0.00000000,0.03319292,1.20450146
-5.34567284,2.94301359,1.12053896,1.49246122,0.13572771,0.00000000,0.03359243,1.14068025
-5.33966983,2.79874394,1.06837927,1.41665232,0.14101310,0.00000000,0.03381458,1.07410482
-5.33366683,2.64953172,1.01553715,1.33801365,0.14610960,0.00000000,0.03385247,1.00575734
-5.32766383,2.49741302,0.96275510,1.25762339,0.15093341,0.00000000,0.03370261,0.93658434
-5.32166083,2.34430681,0.91069124,1.17650976,0.15540136,0.00000000,0.03336509,0.86747516
-5.31565783,2.19197745,0.85990591,1.09563123,0.15943254,0.00000000,0.03284358,0.79924436
-5.30965483,2.04200728,0.81085387,1.01586164,0.16295012,0.00000000,0.03214534,0.73261864
-5.30365183,1.89577943,0.76388202,0.93798007,0.16588337,0.00000000,0.03128097,0.66822813
-5.29764882,1.75447041,0.71923231,0.86266540,0.16816966,0.00000000,0.03026415,0.60660205
-5.29164582,1.61905164,0.67704927,0.79049525,0.16975665,0.00000000,0.02911129,0.54816836
-5.28564282,1.49029879,0.63739137,0.72194876,0.17060419,0.00000000,0.02784108,0.49325696
-5.27963982,1.36880747,0.60024525,0.65741255,0.17068627,0.00000000,0.02647395,0.44210577
-5.27363682,1.25501374,0.56554196,0.59718921,0.16999258,0.00000000,0.02503158,0.39486917
-5.26763382,1.14921778,0.53317397,0.54150756,0.16852976,0.00000000,0.02353631,0.35162809
-5.26163082,1.05160929,0.50301219,0.49053406,0.16632229,0.00000000,0.02201063,0.31240102
-5.25562781,0.96229295,0.47492202,0.44438452,0.16341281,0.00000000,0.02047663,0.27715548
-5.24962481,0.88131287,0.44877758,0.40313567,0.15986202,0.00000000,0.01895558,0.24581928
-5.24362181,0.80867482,0.42447378,0.36683598,0.15574791,0.00000000,0.01746750,0.21829122
-5.23761881,0.74436537,0.40193544,0.33551523,0.15116453,0.00000000,0.01603083,0.19445080
-5.23161581,0.68836741,0.38112356,0.30919266,0.14622017,0.00000000,0.01466217,0.17416663
-5.22561281,0.64067152,0.36203838,0.28788316,0.14103499,0.00000000,0.01337612,0.15730348
-5.21960980,0.60128308,0.34471954,0.27160167,0.13573832,0.00000000,0.01218513,0.14372773
-5.21360680,0.57022502,0.32924330,0.26036535,0.13046546,0.00000000,0.01109950,0.13331127
-5.20760380,0.54753660,0.31571741,0.25419382,0.12535430,0.00000000,0.01012738,0.12593383
-5.20160080,0.53326824,0.30427391,0.25310743,0.12054174,0.00000000,0.00927483,0.12148387
-5.19559780,0.52747316,0.29506030,0.25712365,0.11616004,0.00000000,0.00854590,0.11985820
-5.18959480,0.53019622,0.28822967,0.26625196,0.11233322,0.00000000,0.00794278,0.12096035
-5.18359180,0.54146078,0.28393039,0.28048748,0.10917372,0.00000000,0.00746592,0.12469809
-5.17758879,0.56125420,0.28229562,0.29980370,0.10677926,0.00000000,0.00711415,0.13098021
-5.17158579,0.58951297,0.28343340,0.32414475,0.10523015,0.00000000,0.00688481,0.13971284
-5.16558279,0.62610814,0.28741763,0.35341771,0.10458706,0.00000000,0.00677388,0.15079557
-5.15957979,0.67083217,0.29428036,0.38748544,0.10488947,0.00000000,0.00677608,0.16411763
-5.15357679,0.72338779,0.30400573,0.42616049,0.10615463,0.00000000,0.00688496,0.17955443
-5.14757379,0.78337993,0.31652586,0.46920050,0.10837731,0.00000000,0.00709299,0.19696466
-5.14157079,0.85031130,0.33171888,0.51630572,0.11153023,0.00000000,0.00739165,0.21618825
-5.13556778,0.92358231,0.34940921,0.56711891,0.11556524,0.00000000,0.00777150,0.23704528
-5.12956478,1.00249571,0.36937020,0.62122798,0.12041523,0.00000000,0.00822225,0.25933619
-5.12356178,1.08626625,0.39132905,0.67817159,0.12599659,0.00000000,0.00873290,0.28284317
-5.11755878,1.17403538,0.41497390,0.73744777,0.13221242,0.00000000,0.00929181,0.30733297
-5.11155578,1.26489069,0.43996296,0.79852529,0.13895610,0.00000000,0.00988685,0.33256096
-5.10555278,1.35788968,0.46593527,0.86085776,0.14611532,0.00000000,0.01050557,0.35827648
-5.09954977,1.45208700,0.49252297,0.92389973,0.15357631,0.00000000,0.01113534,0.38422920
-5.09354677,1.54656424,0.51936430,0.98712444,0.16122816,0.00000000,0.01176360,0.41017627
-5.08754377,1.64046107,0.54611724,1.05004226,0.16896710,0.00000000,0.01237800,0.43589004
-5.08154077,1.73300628,0.57247302,1.11221920,0.17670052,0.00000000,0.01296671,0.46116585
-5.07553777,1.82354744,0.59816898,1.17329436,0.18435061,0.00000000,0.01351857,0.48582967
-5.06953477,1.91157758,0.62300036,1.23299573,0.19185752,0.00000000,0.01402336,0.50974504
-5.06353177,1.99675767,0.64683038,1.29115320,0.19918180,0.00000000,0.01447199,0.53281904
-5.05752876,2.07893351,0.66959824,1.34770828,0.20630619,0.00000000,0.01485669,0.55500680
-5.05152576,2.15814628,0.69132451,1.40271973,0.21323658,0.00000000,0.01517116,0.57631441
-5.04552276,2.23463578,0.71211378,1.45636493,0.22000220,0.00000000,0.01541068,0.59679981
-5.03951976,2.30883623,0.73215422,1.50893654,0.22665499,0.00000000,0.01557219,0.61657164
-5.03351676,2.38136455,0.75171407,1.56083470,0.23326831,0.00000000,0.01565431,0.63578596
-5.02751376,2.45300146,0.77113505,1.61255497,0.23993491,0.00000000,0.01565732,0.65464089
-5.02151076,2.52466619,0.79082286,1.66467245,0.24676447,0.00000000,0.01558309,0.67336939
-5.01550775,2.59738581,0.81123510,1.71782281,0.25388066,0.00000000,0.01543495,0.69223031
-5.00950475,2.67226043,0.83286695,1.77268113,0.26141797,0.00000000,0.01521756,0.71149823
-5.00350175,2.75042575,0.85623503,1.82993927,0.26951833,0.00000000,0.01493671,0.73145237
-4.99749875,2.83301448,0.88186014,1.89028293,0.27832777,0.00000000,0.01459914,0.75236511
-4.99149575,2.92111814,0.91024923,1.95436917,0.28799304,0.00000000,0.01421229,0.77449060
-4.98549275,3.01575066,0.94187734,2.02280541,0.29865849,0.00000000,0.01378408,0.79805384
-4.97948974,3.11781519,0.97717010,2.09613053,0.31046296,0.00000000,0.01332269,0.82324084
-4.97348674,3.22807503,1.01648727,2.17479870,0.32353701,0.00000000,0.01283637,0.85019018
-4.96748374,3.34712961,1.06010790,2.25916642,0.33800024,0.00000000,0.01233320,0.87898625
-4.96148074,3.47539596,1.10821760,2.34948292,0.35395883,0.00000000,0.01182096,0.90965452
-4.95547774,3.61309605,1.16089825,2.44588397,0.37150316,0.00000000,0.01130695,0.94215897
-4.94947474,3.76024991,1.21812056,2.54838903,0.39070555,0.00000000,0.01079785,0.97640170
-4.94347174,3.91667423,1.27973966,2.65690144,0.41161812,0.00000000,0.01029967,1.01222464
-4.93746873,4.08198617,1.34549395,2.77121128,0.43427067,0.00000000,0.00981766,1.04941342
-4.93146573,4.25561168,1.41500711,2.89100050,0.45866863,0.00000000,0.00935624,1.08770292
-4.92546273,4.43679772,1.48779351,3.01584980,0.48479120,0.00000000,0.00891900,1.12678446
-4.91945973,4.62462767,1.56326659,3.14524690,0.51258962,0.00000000,0.00850870,1.16631409
-4.91345673,4.81803929,1.64075027,3.27859569,0.54198576,0.00000000,0.00812730,1.20592185
-4.90745373,5.01584457,1.71949293,3.41522605,0.57287109,0.00000000,0.00777596,1.24522139
-4.90145073,5.21675095,1.79868359,3.55440396,0.60510617,0.00000000,0.00745510,1.28381970
-4.89544772,5.41938335,1.87746994,3.69534186,0.63852084,0.00000000,0.00716449,1.32132666
-4.88944472,5.62230679,1.95497760,3.83720916,0.67291506,0.00000000,0.00690328,1.35736387
-4.88344172,5.82404926,2.03033012,3.97914284,0.70806073,0.00000000,0.00667011,1.39157279
-4.87743872,6.02312454,2.10266913,4.12025832,0.74370441,0.00000000,0.00646317,1.42362175
-4.87143572,6.21805499,2.17117396,4.25966060,0.77957095,0.00000000,0.00628032,1.45321173
-4.86543272,6.40739396,2.23508026,4.39645576,0.81536807,0.00000000,0.00611915,1.48008095
-4.85942971,6.58974782,2.29369704,4.52976290,0.85079185,0.00000000,0.00597713,1.50400810
-4.85342671,6.76379727,2.34642150,4.65872642,0.88553284,0.00000000,0.00585165,1.52481426
-4.84742371,6.92831771,2.39275140,4.78252863,0.91928277,0.00000000,0.00574015,1.54236372
-4.84142071,7.08219822,2.43229443,4.90040231,0.95174152,0.00000000,0.00564017,1.55656363
-4.83541771,7.22445878,2.46477440,5.01164296,0.98262415,0.00000000,0.00554947,1.56736278
-4.82941471,7.35426505,2.49003410,5.11562031,1.01166758,0.00000000,0.00546605,1.57474952
-4.82341171,7.47094017,2.50803470,5.21178848,1.03863674,0.00000000,0.00538824,1.57874906
-4.81740870,7.57397287,2.51885179,5.29969424,1.06332984,0.00000000,0.00531470,1.57942033
-4.81140570,7.66302142,2.52266821,5.37898279,1.08558242,0.00000000,0.00524445,1.57685236
-4.80540270,7.73791273,2.51976394,5.44940055,1.10527007,0.00000000,0.00517687,1.57116052
-4.79939970,7.79863639,2.51050341,5.51079451,1.12230960,0.00000000,0.00511168,1.56248244
-4.79339670,7.84533344,2.49532067,5.56310786,1.13665857,0.00000000,0.00504888,1.55097402
-4.78739370,7.87828022,2.47470302,5.60637205,1.14831321,0.00000000,0.00498873,1.53680521
-4.78139070,7.89786750,2.44917369,5.64069530,1.15730488,0.00000000,0.00493168,1.52015597
-4.77538769,7.90457608,2.41927417,5.66624824,1.16369521,0.00000000,0.00487829,1.50121218
-4.76938469,7.89894984,2.38554702,5.68324752,1.16757025,0.00000000,0.00482915,1.48016179
-4.76338169,7.88156778,2.34851969,5.69193827,1.16903403,0.00000000,0.00478486,1.45719110
-4.75737869,7.85301682,2.30869017,5.69257681,1.16820190,0.00000000,0.00474588,1.43248138
-4.75137569,7.81386719,2.26651500,5.68541495,1.16519419,0.00000000,0.00471257,1.40620582
-4.74537269,7.76465209,2.22240026,5.67068717,1.16013059,0.00000000,0.00468506,1.37852704
-4.73936968,7.70585359,2.17669576,5.64860198,1.15312566,0.00000000,0.00466330,1.34959507
-4.73336668,7.63789582,2.12969298,5.61933857,1.14428585,0.00000000,0.00464701,1.31954611
-4.72736368,7.56114662,2.08162654,5.58304938,1.13370828,0.00000000,0.00463571,1.28850194
-4.72136068,7.47592784,2.03267931,5.53986891,1.12148142,0.00000000,0.00462873,1.25657009
-4.71535768,7.38253422,1.98299072,5.48992865,1.10768757,0.00000000,0.00462529,1.22384487
-4.70935468,7.28125974,1.93266784,5.43337732,1.09240711,0.00000000,0.00462453,1.19040899
-4.70335168,7.17242991,1.88179846,5.37040543,1.07572414,0.00000000,0.00462561,1.15633586
-4.69734867,7.05643786,1.83046545,5.30127227,1.05773300,0.00000000,0.00462775,1.12169239
-4.69134567,6.93378149,1.77876140,5.22633353,1.03854537,0.00000000,0.00463031,1.08654205
-4.68534267,6.80509889,1.72680253,5.14606735,1.01829707,0.00000000,0.00463289,1.05094808
-4.67933967,6.67119892,1.67474111,5.06109634,0.99715416,0.00000000,0.00463532,1.01497651
-4.67333667,6.53308404,1.62277519,4.97220371,0.97531760,0.00000000,0.00463777,0.97869892
-4.66733367,6.39196303,1.57115521,4.88034127,0.95302603,0.00000000,0.00464071,0.94219466
-4.66133067,6.24925148,1.52018669,4.78662822,0.93055615,0.00000000,0.00464494,0.90555232
-4.65532766,6.10655895,1.47022887,4.69233947,0.90822059,0.00000000,0.00465155,0.86887049
-4.64932466,5.96566241,1.42168899,4.59888357,0.88636290,0.00000000,0.00466187,0.83225760
-4.64332166,5.82846651,1.37501275,4.50777050,0.86535005,0.00000000,0.00467741,0.79583086
-4.63731866,5.69695223,1.33067096,4.42057068,0.84556247,0.00000000,0.00469976,0.75971452
-4.63131566,5.57311617,1.28914357,4.33886686,0.82738219,0.00000000,0.00473049,0.72403735
-4.62531266,5.45890356,1.25090150,4.26420130,0.81117957,0.00000000,0.00477106,0.68892966
-4.61930965,5.35613855,1.21638766,4.19802113,0.79729951,0.00000000,0.00482269,0.65452001
-4.61330665,5.26645568,1.18599799,4.14162468,0.78604763,0.00000000,0.00488627,0.62093181
-4.60730365,5.19123628,1.16006381,4.09611195,0.77767745,0.00000000,0.00496230,0.58828010
-4.60130065,5.13155376,1.13883635,4.06234195,0.77237921,0.00000000,0.00505077,0.55666865
-4.59529765,5.08813079,1.12247457,4.04089959,0.77027093,0.00000000,0.00515114,0.52618756
-4.58929465,5.06131115,1.11103674,4.03207392,0.77139248,0.00000000,0.00526233,0.49691156
-4.58329165,5.05104792,1.10447648,4.03584928,0.77570273,0.00000000,0.00538275,0.46889901
-4.57728864,5.05690900,1.10264349,4.05190985,0.78308036,0.00000000,0.00551029,0.44219177
-4.57128564,5.07809967,1.10528878,4.07965762,0.79332791,0.00000000,0.00564246,0.41681572
-4.56528264,5.11350135,1.11207433,4.11824287,0.80617933,0.00000000,0.00577642,0.39278212
-4.55927964,5.16172445,1.12258656,4.16660569,0.82131031,0.00000000,0.00590918,0.37008946
-4.55327664,5.22117263,1.13635294,4.22352639,0.83835111,0.00000000,0.00603766,0.34872581
-4.54727364,5.29011530,1.15286085,4.28768224,0.85690109,0.00000000,0.00615890,0.32867149
-4.54127064,5.36676453,1.17157770,4.35770765,0.87654435,0.00000000,0.00627017,0.30990182
-4.53526763,5.44935269,1.19197136,4.43225494,0.89686563,0.00000000,0.00636911,0.29238988
-4.52926463,5.53620677,1.21352989,4.51005237,0.91746566,0.00000000,0.00645387,0.27610897
-4.52326163,5.62581601,1.23577954,4.58995707,0.93797541,0.00000000,0.00652321,0.26103481
-4.51725863,5.71688951,1.25830036,4.67099992,0.95806843,0.00000000,0.00657656,0.24714725
-4.51125563,5.80840128,1.28073852,4.75242068,0.97747078,0.00000000,0.00661410,0.23443135
-4.50525263,5.89962066,1.30281512,4.83369158,0.99596825,0.00000000,0.00663672,0.22287797
-4.49924962,5.99012697,1.32433093,4.91452848,1.01341049,0.00000000,0.00664607,0.21248365
-4.49324662,6.07980792,1.34516711,4.99488917,1.02971203,0.00000000,0.00664442,0.20324995
-4.48724362,6.16884195,1.36528196,5.07495906,1.04485027,0.00000000,0.00663462,0.19518213
-4.48124062,6.25766570,1.38470397,5.15512496,1.05886053,0.00000000,0.00661999,0.18828744
-4.47523762,6.34692813,1.40352168,5.23593818,1.07182866,0.00000000,0.00660414,0.18257301
-4.46923462,6.43743363,1.42187078,5.31806892,1.08388147,0.00000000,0.00659087,0.17804334
-4.46323162,6.53007675,1.43991934,5.40225374,1.09517565,0.00000000,0.00658394,0.17469781
-4.45722861,6.62577175,1.45785175,5.48923882,1.10588566,0.00000000,0.00658698,0.17252808
-4.45122561,6.72538015,1.47585227,5.57972137,1.11619122,0.00000000,0.00660328,0.17151559
-4.44522261,6.82963970,1.49408897,5.67429214,1.12626512,0.00000000,0.00663565,0.17162940
-4.43921961,6.93909830,1.51269884,5.77338163,1.13626172,0.00000000,0.00668634,0.17282435
-4.43321661,7.05405587,1.53177476,5.87721256,1.14630690,0.00000000,0.00675685,0.17503975
-4.42721361,7.17451735,1.55135501,5.98576119,1.15648980,0.00000000,0.00684797,0.17819865
-4.42121061,7.30015906,1.57141575,6.09872954,1.16685674,0.00000000,0.00695963,0.18220779
-4.41520760,7.43031077,1.59186697,6.21553007,1.17740766,0.00000000,0.00709097,0.18695823
-4.40920460,7.56395441,1.61255193,6.33528417,1.18809513,0.00000000,0.00724033,0.19232676
-4.40320160,7.69974035,1.63325042,6.45683508,1.19882596,0.00000000,0.00740531,0.19817792
-4.39719860,7.83602087,1.65368539,6.57877496,1.20946537,0.00000000,0.00758286,0.20436676
-4.39119560,7.97089969,1.67353292,6.69948560,1.21984344,0.00000000,0.00776941,0.21074214
-4.38519260,8.10229599,1.69243486,6.81719127,1.22976337,0.00000000,0.00796098,0.21715041
-4.37918959,8.22801987,1.71001364,6.93002150,1.23901130,0.00000000,0.00815335,0.22343948
-4.37318659,8.34585616,1.72588846,7.03608115,1.24736689,0.00000000,0.00834223,0.22946292
-4.36718359,8.45365261,1.73969204,7.13352473,1.25461433,0.00000000,0.00852339,0.23508414
-4.36118059,8.54940812,1.75108698,7.22063113,1.26055292,0.00000000,0.00869286,0.24018016
-4.35517759,8.63135673,1.75978096,7.29587538,1.26500679,0.00000000,0.00884706,0.24464512
-4.34917459,8.69804295,1.76553988,7.35799363,1.26783314,0.00000000,0.00898293,0.24839311
-4.34317159,8.74838450,1.76819819,7.40603799,1.26892853,0.00000000,0.00909808,0.25136029
-4.33716858,8.78171911,1.76766588,7.43941825,1.26823295,0.00000000,0.00919081,0.25350619
-4.33116558,8.79783272,1.76393168,7.45792824,1.26573135,0.00000000,0.00926022,0.25481409
-4.32516258,8.79696751,1.75706230,7.46175520,1.26145269,0.00000000,0.00930619,0.25529043
-4.31915958,8.77980915,1.74719778,7.45147162,1.25546652,0.00000000,0.00932942,0.25496339
-4.31315658,8.74745398,1.73454312,7.42800972,1.24787747,0.00000000,0.00933131,0.25388056
-4.30715358,8.70135763,1.71935682,7.39262003,1.23881791,0.00000000,0.00931395,0.25210592
