energy_ev,total_up,Cu_p_up,Cu_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.58579290,8.86851687,1.58769048,7.85008381,1.31202923,0.00258557,0.35997012,0.00000000
-5.57978989,8.95954315,1.60265005,7.93453663,1.31834434,0.00263231,0.35508954,0.00000000
-5.57378689,9.03721700,1.61600808,8.00644995,1.32288905,0.00267360,0.35073336,0.00000000
-5.56778389,9.10087574,1.62743935,8.06534130,1.32554912,0.00270920,0.34682808,0.00000000
-5.56178089,9.15018649,1.63666771,8.11102952,1.32626116,0.00273896,0.34330107,0.00000000
-5.55577789,9.18511766,1.64346582,8.14360735,1.32500928,0.00276291,0.34008022,0.00000000
-5.54977489,9.20589876,1.64765331,8.16340333,1.32181979,0.00278114,0.33709354,0.00000000
-5.54377189,9.21297162,1.64909364,8.17093564,1.31675408,0.00279387,0.33426874,0.00000000
-5.53776888,9.20693663,1.64769031,8.16686135,1.30990052,0.00280138,0.33153311,0.00000000
-5.53176588,9.18849777,1.64338270,8.15192446,1.30136581,0.00280402,0.32881355,0.00000000
-5.52576288,9.15841037,1.63614209,8.12690617,1.29126662,0.00280221,0.32603694,0.00000000
-5.51975988,9.11743497,1.62596836,8.09258080,1.27972195,0.00279637,0.32313088,0.00000000
-5.51375688,9.06630034,1.61288750,8.04967987,1.26684690,0.00278696,0.32002477,0.00000000
-5.50775388,9.00567793,1.59695029,7.99886665,1.25274823,0.00277443,0.31665125,0.00000000
-5.50175088,8.93616897,1.57823225,7.94072253,1.23752204,0.00275923,0.31294794,0.00000000
-5.49574787,8.85830485,1.55683473,7.87574548,1.22125357,0.00274180,0.30885937,0.00000000
-5.48974487,8.77255988,1.53288697,7.80436036,1.20401922,0.00272257,0.30433900,0.00000000
-5.48374187,8.67937505,1.50654891,7.72693961,1.18589038,0.00270195,0.29935125,0.00000000
-5.47773887,8.57919025,1.47801419,7.64383226,1.16693876,0.00268034,0.29387342,0.00000000
-5.47173587,8.47248191,1.44751302,7.55539852,1.14724265,0.00265812,0.28789724,0.00000000
-5.46573287,8.35980242,1.41531430,7.46204683,1.12689347,0.00263567,0.28143010,0.00000000
-5.45972986,8.24181771,1.38172656,7.36426986,1.10600195,0.00261339,0.27449576,0.00000000
-5.45372686,8.11933908,1.34709718,7.26267621,1.08470328,0.00259166,0.26713443,0.00000000
-5.44772386,7.99334627,1.31180967,7.15801478,1.06316063,0.00257088,0.25940226,0.00000000
-5.44172086,7.86499866,1.27627869,7.05118899,1.04156655,0.00255145,0.25137009,0.00000000
-5.43571786,7.73563291,1.24094268,6.94325920,1.02014190,0.00253379,0.24312161,0.00000000
-5.42971486,7.60674582,1.20625428,6.83543209,0.99913218,0.00251831,0.23475089,0.00000000
-5.42371186,7.47996248,1.17266877,6.72903676,0.97880121,0.00250543,0.22635935,0.00000000
-5.41770885,7.35699085,1.14063087,6.62548849,0.95942258,0.00249553,0.21805239,0.00000000
-5.41170585,7.23956458,1.11056052,6.52624164,0.94126902,0.00248898,0.20993574,0.00000000
-5.40570285,7.12937723,1.08283824,6.43273411,0.92460053,0.00248611,0.20211163,0.00000000
-5.39969985,7.02801137,1.05779091,6.34632670,0.90965175,0.00248718,0.19467517,0.00000000
-5.39369685,6.93686668,1.03567860,6.26824055,0.89661952,0.00249236,0.18771078,0.00000000
-5.38769385,6.85709137,1.01668328,6.19949678,0.88565128,0.00250177,0.18128917,0.00000000
-5.38169085,6.78952113,1.00090010,6.14086186,0.87683521,0.00251537,0.17546478,0.00000000
-5.37568784,6.73462953,0.98833177,6.09280229,0.87019270,0.00253303,0.17027385,0.00000000
-5.36968484,6.69249324,0.97888647,6.05545168,0.86567365,0.00255452,0.16573335,0.00000000
-5.36368184,6.66277452,0.97237962,6.02859243,0.86315520,0.00257944,0.16184053,0.00000000
-5.35767884,6.64472265,0.96853948,6.01165374,0.86244378,0.00260729,0.15857349,0.00000000
-5.35167584,6.63719471,0.96701643,6.00372636,0.86328078,0.00263745,0.15589234,0.00000000
-5.34567284,6.63869520,0.96739574,6.00359382,0.86535129,0.00266920,0.15374127,0.00000000
-5.33966983,6.64743283,0.96921307,6.00977887,0.86829576,0.00270175,0.15205111,0.00000000
-5.33366683,6.66139172,0.97197223,6.02060278,0.87172390,0.00273422,0.15074250,0.00000000
-5.32766383,6.67841376,0.97516429,6.03425484,0.87523001,0.00276574,0.14972940,0.00000000
-5.32166083,6.69628783,0.97828720,6.04886828,0.87840916,0.00279539,0.14892275,0.00000000
-5.31565783,6.71284154,0.98086500,6.06259895,0.88087318,0.00282233,0.14823429,0.00000000
-5.30965483,6.72603093,0.98246574,6.07370280,0.88226580,0.00284572,0.14758009,0.00000000
-5.30365183,6.73402355,0.98271737,6.08060805,0.88227607,0.00286486,0.14688394,0.00000000
-5.29764882,6.73527096,0.98132069,6.08197874,0.88064960,0.00287913,0.14608019,0.00000000
-5.29164582,6.72856720,0.97805900,6.07676632,0.87719685,0.00288804,0.14511615,0.00000000
-5.28564282,6.71309047,0.97280402,6.06424714,0.87179843,0.00289126,0.14395373,0.00000000
-5.27963982,6.68842635,0.96551773,6.04404406,0.86440700,0.00288862,0.14257045,0.00000000
-5.27363682,6.65457185,0.95625036,6.01613141,0.85504600,0.00288009,0.14095975,0.00000000
-5.26763382,6.61192035,0.94513446,5.98082365,0.84380528,0.00286582,0.13913052,0.00000000
-5.26163082,6.56122897,0.93237573,5.93874848,0.83083394,0.00284609,0.13710597,0.00000000
-5.25562781,6.50357018,0.91824083,5.89080631,0.81633106,0.00282133,0.13492193,0.00000000
-5.24962481,6.44027071,0.90304302,5.83811847,0.80053462,0.00279206,0.13262464,0.00000000
-5.24362181,6.37284104,0.88712633,5.78196710,0.78370943,0.00275891,0.13026812,0.00000000
-5.23761881,6.30289940,0.87084902,5.72372996,0.76613457,0.00272257,0.12791133,0.00000000
-5.23161581,6.23209405,0.85456712,5.66481360,0.74809113,0.00268375,0.12561520,0.00000000
-5.22561281,6.16202789,0.83861890,5.60658831,0.72985053,0.00264319,0.12343970,0.00000000
-5.21960980,6.09418896,0.82331083,5.55032799,0.71166430,0.00260160,0.12144105,0.00000000
-5.21360680,6.02989009,0.80890572,5.49715782,0.69375531,0.00255966,0.11966931,0.00000000
-5.20760380,5.97022043,0.79561348,5.44801212,0.67631106,0.00251798,0.11816621,0.00000000
-5.20160080,5.91601070,0.78358473,5.40360408,0.65947904,0.00247710,0.11696363,0.00000000
-5.19559780,5.86781351,0.77290755,5.36440860,0.64336416,0.00243749,0.11608247,0.00000000
-5.18959480,5.82589918,0.76360723,5.33065855,0.62802843,0.00239952,0.11553218,0.00000000
-5.18359180,5.79026665,0.75564892,5.30235430,0.61349244,0.00236348,0.11531080,0.00000000
-5.17758879,5.76066844,0.74894290,5.27928558,0.59973865,0.00232958,0.11540552,0.00000000
-5.17158579,5.73664782,0.74335201,5.26106408,0.58671603,0.00229797,0.11579379,0.00000000
-5.16558279,5.71758601,0.73870082,5.24716483,0.57434593,0.00226871,0.11644473,0.00000000
-5.15957979,5.70275636,0.73478585,5.23697396,0.56252850,0.00224187,0.11732093,0.00000000
-5.15357679,5.69138264,0.73138644,5.22983997,0.55114966,0.00221745,0.11838040,0.00000000
-5.14757379,5.68269816,0.72827547,5.22512589,0.54008806,0.00219548,0.11957863,0.00000000
-5.14157079,5.67600241,0.72522970,5.22225916,0.52922170,0.00217599,0.12087065,0.00000000
-5.13556778,5.67071231,0.72203892,5.22077685,0.51843416,0.00215902,0.12221292,0.00000000
-5.12956478,5.66640529,0.71851383,5.22036351,0.50761991,0.00214467,0.12356503,0.00000000
-5.12356178,5.66285203,0.71449219,5.22087971,0.49668878,0.00213307,0.12489112,0.00000000
-5.11755878,5.66003709,0.70984316,5.22237984,0.48556940,0.00212442,0.12616092,0.00000000
-5.11155578,5.65816667,0.70446977,5.22511804,0.47421144,0.00211893,0.12735044,0.00000000
-5.10555278,5.65766288,0.69830958,5.22954213,0.46258686,0.00211689,0.12844225,0.00000000
-5.09954977,5.65914532,0.69133368,5.23627582,0.45069005,0.00211858,0.12942538,0.00000000
-5.09354677,5.66340084,0.68354428,5.24609025,0.43853701,0.00212433,0.13029487,0.00000000
-5.08754377,5.67134344,0.67497117,5.25986637,0.42616369,0.00213445,0.13105105,0.00000000
-5.08154077,5.68396642,0.66566743,5.27855035,0.41362358,0.00214921,0.13169855,0.00000000
-5.07553777,5.70228971,0.65570458,5.30310445,0.40098486,0.00216887,0.13224519,0.00000000
-5.06953477,5.72730512,0.64516770,5.33445605,0.38832706,0.00219359,0.13270073,0.00000000
-5.06353177,5.75992276,0.63415067,5.37344770,0.37573755,0.00222346,0.13307569,0.00000000
-5.05752876,5.80092130,0.62275173,5.42079094,0.36330801,0.00225848,0.13338017,0.00000000
-5.05152576,5.85090506,0.61106975,5.47702637,0.35113090,0.00229852,0.13362282,0.00000000
-5.04552276,5.91027005,0.59920105,5.54249223,0.33929622,0.00234334,0.13381002,0.00000000
-5.03951976,5.97918067,0.58723709,5.61730310,0.32788847,0.00239258,0.13394522,0.00000000
-5.03351676,6.05755841,0.57526285,5.70133980,0.31698413,0.00244576,0.13402858,0.00000000
-5.02751376,6.14508286,0.56335585,5.79425112,0.30664940,0.00250229,0.13405679,0.00000000
-5.02151076,6.24120476,0.55158588,5.89546696,0.29693860,0.00256151,0.13402317,0.00000000
-5.01550775,6.34517045,0.54001510,6.00422225,0.28789289,0.00262269,0.13391802,0.00000000
-5.00950475,6.45605582,0.52869855,6.11959012,0.27953955,0.00268503,0.13372909,0.00000000
-5.00350175,6.57280815,0.51768481,6.24052242,0.27189172,0.00274775,0.13344223,0.00000000
-4.99749875,6.69429308,0.50701678,6.36589536,0.26494857,0.00281006,0.13304217,0.00000000
-4.99149575,6.81934421,0.49673244,6.49455753,0.25869586,0.00287124,0.13251337,0.00000000
-4.98549275,6.94681254,0.48686544,6.62537783,0.25310682,0.00293062,0.13184078,0.00000000
-4.97948974,7.07561294,0.47744563,6.75729048,0.24814346,0.00298762,0.13101077,0.00000000
-4.97348674,7.20476512,0.46849925,6.88933477,0.24375796,0.00304179,0.13001178,0.00000000
-4.96748374,7.33342694,0.46004904,7.02068728,0.23989444,0.00309280,0.12883499,0.00000000
-4.96148074,7.46091827,0.45211410,7.15068495,0.23649071,0.00314045,0.12747489,0.00000000
-4.95547774,7.58673410,0.44470953,7.27883773,0.23348023,0.00318467,0.12592959,0.00000000
-4.94947474,7.71054635,0.43784607,7.40483019,0.23079406,0.00322552,0.12420104,0.00000000
-4.94347174,7.83219443,0.43152955,7.52851206,0.22836271,0.00326318,0.12229513,0.00000000
-4.93746873,7.95166503,0.42576037,7.64987839,0.22611802,0.00329791,0.12022154,0.00000000
-4.93146573,8.06906263,0.42053300,7.76904049,0.22399481,0.00333005,0.11799349,0.00000000
-4.92546273,8.18457230,0.41583555,7.88618947,0.22193239,0.00335997,0.11562742,0.00000000
-4.91945973,8.29841735,0.41164946,8.00155447,0.21987582,0.00338806,0.11314244,0.00000000
-4.91345673,8.41081416,0.40794937,8.11535837,0.21777692,0.00341469,0.11055986,0.00000000
-4.90745373,8.52192730,0.40470319,8.22777355,0.21559501,0.00344018,0.10790249,0.00000000
-4.90145073,8.63182768,0.40187235,8.33888064,0.21329737,0.00346477,0.10519411,0.00000000
-4.89544772,8.74045664,0.39941237,8.44863311,0.21085942,0.00348861,0.10245883,0.00000000
-4.88944472,8.84759857,0.39727363,8.55683010,0.20826462,0.00351173,0.09972053,0.00000000
-4.88344172,8.95286420,0.39540248,8.66309971,0.20550419,0.00353405,0.09700237,0.00000000
-4.87743872,9.05568625,0.39374251,8.76689432,0.20257656,0.00355534,0.09432637,0.00000000
-4.87143572,9.15532834,0.39223617,8.86749905,0.19948671,0.00357529,0.09171315,0.00000000
-4.86543272,9.25090762,0.39082658,8.96405342,0.19624540,0.00359346,0.08918171,0.00000000
-4.85942971,9.34143035,0.38945948,9.05558589,0.19286834,0.00360932,0.08674939,0.00000000
-4.85342671,9.42583936,0.38808535,9.14105995,0.18937531,0.00362231,0.08443191,0.00000000
-4.84742371,9.50307126,0.38666162,9.21942982,0.18578934,0.00363183,0.08224359,0.00000000
-4.84142071,9.57212068,0.38515473,9.28970311,0.18213595,0.00363730,0.08019754,0.00000000
-4.83541771,9.63210854,0.38354225,9.35100739,0.17844242,0.00363820,0.07830609,0.00000000
-4.82941471,9.68235063,0.38181463,9.40265723,0.17473722,0.00363409,0.07658111,0.00000000
-4.82341171,9.72242292,0.37997679,9.44421801,0.17104951,0.00362466,0.07503450,0.00000000
-4.81740870,9.75221997,0.37804920,9.47556315,0.16740872,0.00360976,0.07367855,0.00000000
-4.81140570,9.77200301,0.37606859,9.49692127,0.16384428,0.00358942,0.07252636,0.00000000
-4.80540270,9.78243475,0.37408798,9.50891052,0.16038535,0.00356388,0.07159215,0.00000000
-4.79939970,9.78459872,0.37217623,9.51255775,0.15706067,0.00353356,0.07089146,0.00000000
-4.79339670,9.78000135,0.37041693,9.50930104,0.15389844,0.00349912,0.07044127,0.00000000
-4.78739370,9.77055621,0.36890660,9.50097483,0.15092611,0.00346142,0.07025996,0.00000000
-4.78139070,9.75855043,0.36775239,9.48977768,0.14817034,0.00342146,0.07036711,0.00000000
-4.77538769,9.74659424,0.36706918,9.47822362,0.14565676,0.00338044,0.07078319,0.00000000
-4.76938469,9.73755537,0.36697619,9.46907890,0.14340985,0.00333962,0.07152904,0.00000000
-4.76338169,9.73448071,0.36759328,9.46528612,0.14145262,0.00330037,0.07262521,0.00000000
-4.75737869,9.74050816,0.36903705,9.46987901,0.13980642,0.00326405,0.07409125,0.00000000
-4.75137569,9.75877188,0.37141671,9.48589070,0.13849053,0.00323200,0.07594481,0.00000000
-4.74537269,9.79230454,0.37483013,9.51625907,0.13752188,0.00320549,0.07820073,0.00000000
-4.73936968,9.84394010,0.37936005,9.56373260,0.13691460,0.00318564,0.08087010,0.00000000
-4.73336668,9.91622038,0.38507054,9.63077989,0.13667969,0.00317340,0.08395927,0.00000000
-4.72736368,10.01130874,0.39200406,9.71950606,0.13682454,0.00316951,0.08746902,0.00000000
-4.72136068,10.13091353,0.40017897,9.83157855,0.13735262,0.00317445,0.09139376,0.00000000
-4.71535768,10.27622371,0.40958773,9.96816484,0.13826312,0.00318845,0.09572085,0.00000000
-4.70935468,10.44785850,0.42019589,10.12988359,0.13955060,0.00321144,0.10043018,0.00000000
-4.70335168,10.64583230,0.43194172,10.31677067,0.14120483,0.00324306,0.10549381,0.00000000
-4.69734867,10.86953589,0.44473676,10.52826094,0.14321056,0.00328270,0.11087600,0.00000000
-4.69134567,11.11773419,0.45846696,10.76318599,0.14554748,0.00332945,0.11653333,0.00000000
-4.68534267,11.38858042,0.47299475,11.01978783,0.14819028,0.00338217,0.12241510,0.00000000
-4.67933967,11.67964633,0.48816155,11.29574805,0.15110873,0.00343953,0.12846400,0.00000000
-4.67333667,11.98796762,0.50379111,11.58823171,0.15426799,0.00350001,0.13461694,0.00000000
-4.66733367,12.31010320,0.51969317,11.89394455,0.15762901,0.00356198,0.14080608,0.00000000
-4.66133067,12.64220710,0.53566762,12.20920245,0.16114898,0.00362372,0.14696007,0.00000000
-4.65532766,12.98011106,0.55150897,12.53001112,0.16478205,0.00368348,0.15300538,0.00000000
-4.64932466,13.31941591,0.56701094,12.85215425,0.16848003,0.00373955,0.15886772,0.00000000
-4.64332166,13.65558961,0.58197121,13.17128797,0.17219327,0.00379025,0.16447356,0.00000000
-4.63731866,13.98406936,0.59619604,13.48303925,0.17587163,0.00383403,0.16975165,0.00000000
-4.63131566,14.30036538,0.60950480,13.78310570,0.17946549,0.00386948,0.17463454,0.00000000
-4.62531266,14.60016362,0.62173412,14.06735426,0.18292676,0.00389537,0.17906002,0.00000000
-4.61930965,14.87942455,0.63274175,14.33191600,0.18621000,0.00391066,0.18297252,0.00000000
-4.61330665,15.13447531,0.64240982,14.57327441,0.18927337,0.00391455,0.18632432,0.00000000
-4.60730365,15.36209244,0.65064748,14.78834446,0.19207958,0.00390647,0.18907671,0.00000000
-4.60130065,15.55957262,0.65739289,14.97454013,0.19459665,0.00388610,0.19120083,0.00000000
-4.59529765,15.72478916,0.66261434,15.12982803,0.19679859,0.00385336,0.19267844,0.00000000
-4.58929465,15.85623208,0.66631052,15.25276536,0.19866574,0.00380839,0.19350231,0.00000000
-4.58329165,15.95303050,0.66850989,15.34252077,0.20018503,0.00375157,0.19367648,0.00000000
-4.57728864,16.01495620,0.66926922,15.39887729,0.20134986,0.00368347,0.19321612,0.00000000
-4.57128564,16.04240817,0.66867111,15.42221699,0.20215982,0.00360485,0.19214719,0.00000000
-4.56528264,16.03637842,0.66682077,15.41348791,0.20262006,0.00351663,0.19050578,0.00000000
-4.55927964,15.99840027,0.66384213,15.37415426,0.20274057,0.00341985,0.18833713,0.00000000
-4.55327664,15.93048081,0.65987325,15.30613169,0.20253515,0.00331563,0.18569444,0.00000000
-4.54727364,15.83502021,0.65506138,15.21171011,0.20202032,0.00320519,0.18263741,0.00000000
-4.54127064,15.71472081,0.64955782,15.09346694,0.20121416,0.00308976,0.17923061,0.00000000
-4.53526763,15.57248968,0.64351273,14.95417421,0.20013508,0.00297059,0.17554170,0.00000000
-4.52926463,15.41133847,0.63707014,14.79670330,0.19880076,0.00284890,0.17163952,0.00000000
-4.52326163,15.23428453,0.63036343,14.62393088,0.19722708,0.00272586,0.16759231,0.00000000
-4.51725863,15.04425741,0.62351139,14.43865013,0.19542742,0.00260259,0.16346579,0.00000000
-4.51125563,14.84401417,0.61661504,14.24349037,0.19341198,0.00248011,0.15932157,0.00000000
-4.50525263,14.63606694,0.60975542,14.04084831,0.19118761,0.00235934,0.15521564,0.00000000
-4.49924962,14.42262521,0.60299231,13.83283334,0.18875772,0.00224108,0.15119713,0.00000000
-4.49324662,14.20555459,0.59636400,13.62122845,0.18612259,0.00212601,0.14730740,0.00000000
-4.48724362,13.98635318,0.58988800,13.40746776,0.18327994,0.00201470,0.14357949,0.00000000
-4.48124062,13.76614530,0.58356268,13.19263050,0.18022568,0.00190758,0.14003784,0.00000000
-4.47523762,13.54569188,0.57736971,12.97745085,0.17695491,0.00180497,0.13669845,0.00000000
-4.46923462,13.32541587,0.57127710,12.76234172,0.17346298,0.00170708,0.13356928,0.00000000
-4.46323162,13.10544003,0.56524265,12.54743052,0.16974663,0.00161401,0.13065103,0.00000000
-4.45722861,12.88563449,0.55921768,12.33260390,0.16580514,0.00152576,0.12793809,0.00000000
-4.45122561,12.66567053,0.55315076,12.11755850,0.16164136,0.00144228,0.12541971,0.00000000
-4.44522261,12.44507751,0.54699137,11.90185461,0.15726266,0.00136344,0.12308128,0.00000000
-4.43921961,12.22329948,0.54069312,11.68496949,0.15268162,0.00128907,0.12090564,0.00000000
-4.43321661,11.99974863,0.53421669,11.46634776,0.14791662,0.00121895,0.11887444,0.00000000
-4.42721361,11.77385314,0.52753213,11.24544645,0.14299204,0.00115286,0.11696930,0.00000000
-4.42121061,11.54509752,0.52062062,11.02177297,0.13793835,0.00109055,0.11517298,0.00000000
-4.41520760,11.31305428,0.51347562,10.79491491,0.13279189,0.00103179,0.11347027,0.00000000
-4.40920460,11.07740650,0.50610348,10.56456126,0.12759438,0.00097636,0.11184877,0.00000000
-4.40320160,10.83796134,0.49852345,10.33051518,0.12239231,0.00092404,0.11029940,0.00000000
-4.39719860,10.59465546,0.49076722,10.09269907,0.11723609,0.00087464,0.10881672,0.00000000
-4.39119560,10.34755323,0.48287813,9.85115302,0.11217910,0.00082801,0.10739903,0.00000000
-4.38519260,10.09683947,0.47490997,9.60602820,0.10727655,0.00078400,0.10604832,0.00000000
-4.37918959,9.84280820,0.46692558,9.35757654,0.10258438,0.00074249,0.10476998,0.00000000
-4.37318659,9.58584893,0.45899525,9.10613833,0.09815803,0.00070339,0.10357246,0.00000000
-4.36718359,9.32643210,0.45119496,8.85212911,0.09405125,0.00066663,0.10246673,0.00000000
-4.36118059,9.06509454,0.44360460,8.59602679,0.09031488,0.00063215,0.10146573,0.00000000
-4.35517759,8.80242609,0.43630609,8.33836003,0.08699573,0.00059989,0.10058371,0.00000000
-4.34917459,8.53905761,0.42938144,8.07969805,0.08413545,0.00056983,0.09983558,0.00000000
-4.34317159,8.27565073,0.42291088,7.82064225,0.08176959,0.00054192,0.09923622,0.00000000
-4.33716858,8.01288903,0.41697091,7.56181920,0.07992663,0.00051614,0.09879982,0.00000000
-4.33116558,7.75147052,0.41163254,7.30387493,0.07862727,0.00049244,0.09853928,0.00000000
-4.32516258,7.49210088,0.40695945,7.04746982,0.07788382,0.00047080,0.09846560,0.00000000
-4.31915958,7.23548708,0.40300646,6.79327373,0.07769971,0.00045117,0.09858733,0.00000000
-4.31315658,6.98233099,0.39981813,6.54196095,0.07806933,0.00043349,0.09891022,0.00000000
-4.30715358,6.73332286,0.39742769,6.29420470,0.07897798,0.00041769,0.09943678,0.00000000
