energy_ev,total_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.56178089,2.25167645,2.10027582,0.77159734,0.01037441,1.63552464,0.02678156,0.00007603
-5.55577789,2.25282307,2.10409300,0.76931228,0.01021203,1.63850214,0.02582650,0.00007328
-5.54977489,2.25295452,2.10402361,0.76871791,0.01000565,1.64123363,0.02484672,0.00007076
-5.54377189,2.25170078,2.09984573,0.76973278,0.00975881,1.64341297,0.02384793,0.00006847
-5.53776888,2.24872117,2.09142012,0.77224108,0.00947565,1.64474528,0.02283577,0.00006641
-5.53176588,2.24371338,2.07869874,0.77609253,0.00916084,1.64495417,0.02181587,0.00006459
-5.52576288,2.23641913,2.06172857,0.78110254,0.00881944,1.64378677,0.02079374,0.00006301
-5.51975988,2.22662667,2.04065059,0.78705302,0.00845672,1.64101667,0.01977480,0.00006167
-5.51375688,2.21417056,2.01569392,0.79369398,0.00807810,1.63644494,0.01876436,0.00006056
-5.50775388,2.19892904,1.98716587,0.80074634,0.00768893,1.62989981,0.01776764,0.00005968
-5.50175088,2.18082006,1.95543833,0.80790611,0.00729445,1.62123538,0.01678974,0.00005900
-5.49574787,2.15979644,1.92093165,0.81485001,0.00689957,1.61032996,0.01583574,0.00005853
-5.48974487,2.13584116,1.88409709,0.82124267,0.00650887,1.59708466,0.01491071,0.00005823
-5.48374187,2.10896357,1.84539894,0.82674522,0.00612645,1.58142274,0.01401982,0.00005809
-5.47773887,2.07919706,1.80529770,0.83102531,0.00575593,1.56329005,0.01316844,0.00005810
-5.47173587,2.04659884,1.76423516,0.83376800,0.00540034,1.54265710,0.01236225,0.00005821
-5.46573287,2.01125210,1.72262256,0.83468742,0.00506222,1.51952266,0.01160739,0.00005841
-5.45972986,1.97327056,1.68083235,0.83353854,0.00474353,1.49391906,0.01091064,0.00005867
-5.45372686,1.93280538,1.63919422,0.83012882,0.00444577,1.46591898,0.01027960,0.00005898
-5.44772386,1.89005400,1.59799537,0.82432885,0.00417001,1.43564318,0.00972284,0.00005930
-5.44172086,1.84527024,1.55748497,0.81608193,0.00391696,1.40326905,0.00925010,0.00005962
-5.43571786,1.79877508,1.51788237,0.80541164,0.00368706,1.36903896,0.00887243,0.00005992
-5.42971486,1.75096706,1.47938839,0.79242738,0.00348058,1.33326805,0.00860236,0.00006021
-5.42371186,1.70233153,1.44219872,0.77732722,0.00329773,1.29635056,0.00845393,0.00006049
-5.41770885,1.65344759,1.40651842,0.76039799,0.00313871,1.25876406,0.00844280,0.00006075
-5.41170585,1.60499195,1.37257629,0.74201242,0.00300382,1.22107092,0.00858616,0.00006102
-5.40570285,1.55773890,1.34063797,0.72262311,0.00289353,1.18391651,0.00890264,0.00006132
-5.39969985,1.51255555,1.31101665,0.70275374,0.00280852,1.14802358,0.00941211,0.00006168
-5.39369685,1.47039207,1.28408016,0.68298726,0.00274970,1.11418268,0.01013535,0.00006216
-5.38769385,1.43226647,1.26025387,0.66395171,0.00271822,1.08323835,0.01109361,0.00006280
-5.38169085,1.39924405,1.24001843,0.64630366,0.00271545,1.05607132,0.01230804,0.00006365
-5.37568784,1.37241163,1.22390218,0.63071000,0.00274295,1.03357684,0.01379907,0.00006477
-5.36968484,1.35284706,1.21246805,0.61782832,0.00280236,1.01663971,0.01558553,0.00006622
-5.36368184,1.34158491,1.20629514,0.60828653,0.00289535,1.00610646,0.01768387,0.00006808
-5.35767884,1.33957904,1.20595555,0.60266224,0.00302346,1.00275576,0.02010708,0.00007038
-5.35167584,1.34766360,1.21198727,0.60146254,0.00318803,1.00726768,0.02286378,0.00007320
-5.34567284,1.36651357,1.22486421,0.60510473,0.00339004,1.02019320,0.02595713,0.00007657
-5.33966983,1.39660664,1.24496481,0.61389873,0.00362996,1.04192487,0.02938387,0.00008052
-5.33366683,1.43818798,1.27254059,0.62803171,0.00390764,1.07267013,0.03313344,0.00008509
-5.32766383,1.49123959,1.30768646,0.64755556,0.00422219,1.11242832,0.03718719,0.00009027
-5.32166083,1.55545599,1.35031439,0.67237785,0.00457186,1.16097271,0.04151787,0.00009605
-5.31565783,1.63022786,1.40013211,0.70225667,0.00495399,1.21783882,0.04608927,0.00010240
-5.30965483,1.71463484,1.45662844,0.73679995,0.00536493,1.28231977,0.05085622,0.00010927
-5.30365183,1.80744886,1.51906641,0.77546936,0.00580007,1.35346968,0.05576492,0.00011659
-5.29764882,1.90714854,1.58648532,0.81758920,0.00625383,1.43011557,0.06075361,0.00012426
-5.29164582,2.01194509,1.65771234,0.86236019,0.00671974,1.51087796,0.06575360,0.00013218
-5.28564282,2.11981960,1.73138373,0.90887788,0.00719058,1.59419997,0.07069064,0.00014023
-5.27963982,2.22857078,1.80597559,0.95615559,0.00765848,1.67838452,0.07548671,0.00014827
-5.27363682,2.33587227,1.87984310,1.00315097,0.00811517,1.76163848,0.08006193,0.00015616
-5.26763382,2.43933739,1.95126721,1.04879568,0.00855215,1.84212261,0.08433685,0.00016374
-5.26163082,2.53658937,2.01850701,1.09202699,0.00896094,1.91800545,0.08823476,0.00017087
-5.25562781,2.62533429,2.07985551,1.13182035,0.00933334,1.98751925,0.09168408,0.00017741
-5.24962481,2.70343383,2.13369682,1.16722160,0.00966172,2.04901578,0.09462066,0.00018323
-5.24362181,2.76897489,2.17856196,1.19737755,0.00993922,2.10101961,0.09698998,0.00018820
-5.23761881,2.82033301,2.21318083,1.22156375,0.01016004,2.14227672,0.09874897,0.00019223
-5.23161581,2.85622676,2.23652802,1.23920810,0.01031960,2.17179623,0.09986760,0.00019523
-5.22561281,2.87576068,2.24786027,1.24990941,0.01041475,2.18888334,0.10032989,0.00019717
-5.21960980,2.87845471,2.24674370,1.25345001,0.01044390,2.19316203,0.10013456,0.00019801
-5.21360680,2.86425888,2.23306976,1.24980180,0.01040708,2.18458646,0.09929511,0.00019775
-5.20760380,2.83355238,2.20705895,1.23912558,0.01030598,2.16344056,0.09783932,0.00019643
-5.20160080,2.78712735,2.16925232,1.22176355,0.01014390,2.13032571,0.09580829,0.00019410
-5.19559780,2.72615798,2.12049121,1.19822547,0.00992574,2.08613744,0.09325504,0.00019085
-5.18959480,2.65215650,2.06188624,1.16916906,0.00965779,2.03203183,0.09024263,0.00018678
-5.18359180,2.56691819,1.99477722,1.13537563,0.00934760,1.96938363,0.08684203,0.00018200
-5.17758879,2.47245804,1.92068577,1.09772198,0.00900378,1.89973780,0.08312973,0.00017664
-5.17158579,2.37094175,1.84126304,1.05714992,0.00863575,1.82475670,0.07918532,0.00017085
-5.16558279,2.26461446,1.75823486,1.01463473,0.00825350,1.74616539,0.07508893,0.00016475
-5.15957979,2.15572986,1.67334670,0.97115389,0.00786732,1.66569721,0.07091893,0.00015850
-5.15357679,2.04648291,1.58831072,0.92765731,0.00748756,1.58504188,0.06674971,0.00015222
-5.14757379,1.93894833,1.50475686,0.88504023,0.00712435,1.50579808,0.06264979,0.00014602
-5.14157079,1.83502722,1.42418981,0.84411962,0.00678736,1.42943199,0.05868023,0.00014001
-5.13556778,1.73640305,1.34795287,0.80561487,0.00648560,1.35724310,0.05489350,0.00013427
-5.12956478,1.64450824,1.27719979,0.77013304,0.00622722,1.29033790,0.05133261,0.00012888
-5.12356178,1.56050149,1.21287470,0.73815899,0.00601932,1.22961181,0.04803075,0.00012388
-5.11755878,1.48525573,1.15570026,0.71005015,0.00586780,1.17573927,0.04501128,0.00011931
-5.11155578,1.41935612,1.10617347,0.68603581,0.00577727,1.12917141,0.04228801,0.00011516
-5.10555278,1.36310694,1.06456855,0.66622033,0.00575091,1.09014058,0.03986582,0.00011144
-5.09954977,1.31654611,1.03094576,0.65058968,0.00579045,1.05867076,0.03774150,0.00010812
-5.09354677,1.27946582,1.00516527,0.63902079,0.00589611,1.03459270,0.03590478,0.00010517
-5.08754377,1.25143784,0.98690481,0.63129284,0.00606660,1.01756270,0.03433941,0.00010255
-5.08154077,1.23184189,0.97568013,0.62709999,0.00629909,1.00708391,0.03302440,0.00010020
-5.07553777,1.21989582,0.97086733,0.62606484,0.00658933,1.00252909,0.03193517,0.00009807
-5.06953477,1.21468651,0.97172607,0.62775227,0.00693166,1.00316409,0.03104469,0.00009611
-5.06353177,1.21520044,0.97742318,0.63168302,0.00731917,1.00817139,0.03032457,0.00009426
-5.05752876,1.22035342,0.98705612,0.63734707,0.00774378,1.01667309,0.02974602,0.00009247
-5.05152576,1.22901901,0.99967596,0.64421630,0.00819649,1.02775312,0.02928074,0.00009070
-5.04552276,1.24005529,1.01430973,0.65175658,0.00866753,1.04047862,0.02890166,0.00008889
-5.03951976,1.25233005,1.02998200,0.65943915,0.00914665,1.05392012,0.02858360,0.00008703
-5.03351676,1.26474436,1.04573572,0.66675140,0.00962335,1.06717084,0.02830379,0.00008508
-5.02751376,1.27625449,1.06065219,0.67320687,0.01008724,1.07936486,0.02804239,0.00008302
-5.02151076,1.28589232,1.07387014,0.67835480,0.01052830,1.08969433,0.02778289,0.00008084
-5.01550775,1.29278419,1.08460387,0.68178887,0.01093726,1.09742548,0.02751241,0.00007854
-5.00950475,1.29616800,1.09216002,0.68315534,0.01130591,1.10191337,0.02722210,0.00007611
-5.00350175,1.29540856,1.09595295,0.68216030,0.01162744,1.10261522,0.02690739,0.00007357
-4.99749875,1.29001069,1.09551816,0.67857590,0.01189670,1.09910181,0.02656828,0.00007094
-4.99149575,1.27962984,1.09052347,0.67224552,0.01211051,1.09106686,0.02620963,0.00006822
-4.98549275,1.26407992,1.08077753,0.66308741,0.01226784,1.07833378,0.02584142,0.00006544
-4.97948974,1.24333774,1.06623525,0.65109681,0.01237000,1.06085966,0.02547903,0.00006263
-4.97348674,1.21754395,1.04699973,0.63634634,0.01242066,1.03873605,0.02514342,0.00005983
-4.96748374,1.18700014,1.02332073,0.61898438,0.01242595,1.01218636,0.02486137,0.00005706
-4.96148074,1.15216196,0.99558920,0.59923161,0.01239430,0.98155986,0.02466557,0.00005437
-4.95547774,1.11362834,0.96432824,0.57737558,0.01233636,0.94732222,0.02459478,0.00005180
-4.94947474,1.07212694,0.93018046,0.55376348,0.01226467,0.91004291,0.02469370,0.00004938
-4.94347174,1.02849629,0.89389225,0.52879320,0.01219343,0.87037974,0.02501293,0.00004717
-4.93746873,0.98366497,0.85629524,0.50290320,0.01213804,0.82906099,0.02560866,0.00004522
-4.93146573,0.93862850,0.81828567,0.47656115,0.01211467,0.78686582,0.02654223,0.00004357
-4.92546273,0.89442474,0.78080232,0.45025212,0.01213974,0.74460355,0.02787958,0.00004227
-4.91945973,0.85210836,0.74480359,0.42446638,0.01222937,0.70309243,0.02969039,0.00004138
-4.91345673,0.81272531,0.71124447,0.39968741,0.01239883,0.66313883,0.03204710,0.00004094
-4.90745373,0.77728787,0.68105404,0.37638043,0.01266191,0.62551721,0.03502365,0.00004100
-4.90145073,0.74675104,0.65511409,0.35498179,0.01303045,0.59095169,0.03869401,0.00004162
-4.89544772,0.72199078,0.63423930,0.33588945,0.01351372,0.56009957,0.04313053,0.00004283
-4.88944472,0.70378455,0.61915944,0.31945483,0.01411801,0.53353721,0.04840198,0.00004469
-4.88344172,0.69279447,0.61050378,0.30597611,0.01484620,0.51174857,0.05457153,0.00004722
-4.87743872,0.68955337,0.60878796,0.29569308,0.01569746,0.49511639,0.06169451,0.00005046
-4.87143572,0.69445378,0.61440335,0.28878347,0.01666706,0.48391625,0.06981613,0.00005443
-4.86543272,0.70773991,0.62760896,0.28536081,0.01774624,0.47831319,0.07896915,0.00005916
-4.85942971,0.72950260,0.64852586,0.28547363,0.01892229,0.47836091,0.08917167,0.00006467
-4.85342671,0.75967708,0.67713396,0.28910590,0.02017871,0.48400323,0.10042501,0.00007094
-4.84742371,0.79804341,0.71327118,0.29617861,0.02149555,0.49507764,0.11271189,0.00007798
-4.84142071,0.84422963,0.75663482,0.30655228,0.02284982,0.51132058,0.12599494,0.00008577
-4.83541771,0.89771719,0.80678515,0.32003030,0.02421608,0.53237433,0.14021565,0.00009429
-4.82941471,0.95784880,0.86315105,0.33636299,0.02556710,0.55779509,0.15529390,0.00010348
-4.82341171,1.02383848,0.92503781,0.35525226,0.02687464,0.58706218,0.17112802,0.00011331
-4.81740870,1.09478363,0.99163690,0.37635679,0.02811026,0.61958818,0.18759560,0.00012370
-4.81140570,1.16967914,1.06203788,0.39929770,0.02924616,0.65472965,0.20455494,0.00013457
-4.80540270,1.24743336,1.13524212,0.42366464,0.03025605,0.69179858,0.22184717,0.00014583
-4.79939970,1.32688581,1.21017860,0.44902232,0.03111596,0.73007429,0.23929914,0.00015737
-4.79339670,1.40682639,1.28572143,0.47491739,0.03180496,0.76881558,0.25672673,0.00016907
-4.78739370,1.48601602,1.36070895,0.50088563,0.03230584,0.80727337,0.27393880,0.00018081
-4.78139070,1.56320826,1.43396430,0.52645954,0.03260560,0.84470330,0.29074145,0.00019244
-4.77538769,1.63717172,1.50431697,0.55117609,0.03269582,0.88037845,0.30694246,0.00020380
-4.76938469,1.70671276,1.57062504,0.57458463,0.03257291,0.91360198,0.32235578,0.00021474
-4.76338169,1.77069810,1.63179753,0.59625488,0.03223809,0.94371935,0.33680595,0.00022510
-4.75737869,1.82807674,1.68681652,0.61578476,0.03169730,0.97013016,0.35013212,0.00023471
-4.75137569,1.87790072,1.73475818,0.63280799,0.03096088,0.99229921,0.36219160,0.00024342
-4.74537269,1.91934416,1.77481228,0.64700117,0.03004316,1.00976652,0.37286281,0.00025108
-4.73936968,1.95171989,1.80629958,0.65809027,0.02896190,1.02215618,0.38204745,0.00025754
-4.73336668,1.97449329,1.82868635,0.66585619,0.02773763,1.02918368,0.38967190,0.00026269
-4.72736368,1.98729278,1.84159567,0.67013924,0.02639294,1.03066137,0.39568764,0.00026641
-4.72136068,1.98991657,1.84481500,0.67084242,0.02495176,1.02650209,0.40007099,0.00026861
-4.71535768,1.98233544,1.83829962,0.66793327,0.02343861,1.01672055,0.40282187,0.00026925
-4.70935468,1.96469132,1.82217201,0.66144420,0.02187787,1.00143239,0.40396198,0.00026829
-4.70335168,1.93729177,1.79671678,0.65147131,0.02029317,0.98085104,0.40353239,0.00026572
-4.69734867,1.90060045,1.76237171,0.63817167,0.01870681,0.95528222,0.40159064,0.00026158
-4.69134567,1.85522394,1.71971485,0.62175906,0.01713928,0.92511628,0.39820772,0.00025593
-4.68534267,1.80189537,1.66944843,0.60249845,0.01560890,0.89081867,0.39346487,0.00024884
-4.67933967,1.74145553,1.61237997,0.58069935,0.01413160,0.85291876,0.38745063,0.00024045
-4.67333667,1.67483198,1.54940150,0.55670821,0.01272074,0.81199738,0.38025805,0.00023088
-4.66733367,1.60301727,1.48146755,0.53090030,0.01138708,0.76867364,0.37198235,0.00022029
-4.66133067,1.52704680,1.40957274,0.50367131,0.01013887,0.72359134,0.36271912,0.00020887
-4.65532766,1.44797725,1.33472991,0.47542892,0.00898197,0.67740568,0.35256300,0.00019679
-4.64932466,1.36686638,1.25794944,0.44658487,0.00792004,0.63077049,0.34160697,0.00018425
-4.64332166,1.28475482,1.18022040,0.41754757,0.00695483,0.58432669,0.32994218,0.00017145
-4.63731866,1.20265036,1.10249429,0.38871566,0.00608645,0.53869220,0.31765822,0.00015857
-4.63131566,1.12151528,1.02567155,0.36047270,0.00531368,0.49445359,0.30484379,0.00014582
-4.62531266,1.04225674,0.95059115,0.33318303,0.00463426,0.45215987,0.29158765,0.00013337
-4.61930965,0.96572047,0.87802344,0.30718890,0.00404525,0.41231820,0.27797963,0.00012138
-4.61330665,0.89268749,0.80866595,0.28280883,0.00354326,0.37539178,0.26411170,0.00011001
-4.60730365,0.82387370,0.74314210,0.26033716,0.00312470,0.34179952,0.25007891,0.00009940
-4.60130065,0.75993178,0.68200221,0.24004451,0.00278608,0.31191748,0.23598005,0.00008966
-4.59529765,0.70145496,0.62572653,0.22217901,0.00252412,0.28608150,0.22191811,0.00008091
-4.58929465,0.64898200,0.57472953,0.20696802,0.00233594,0.26459078,0.20800022,0.00007323
-4.58329165,0.60300274,0.52936506,0.19462007,0.00221916,0.24771182,0.19433736,0.00006669
-4.57728864,0.56396355,0.48993154,0.18532666,0.00217202,0.23568240,0.18104355,0.00006138
-4.57128564,0.53227207,0.45667688,0.17926375,0.00219338,0.22871493,0.16823477,0.00005733
-4.56528264,0.50830067,0.42980248,0.17659259,0.00228275,0.22699893,0.15602748,0.00005460
-4.55927964,0.49238821,0.40946598,0.17745979,0.00244027,0.23070226,0.14453700,0.00005322
-4.55327664,0.48483975,0.39578249,0.18199638,0.00266670,0.23997076,0.13387559,0.00005323
-4.54727364,0.48592400,0.38882423,0.19031589,0.00296332,0.25492625,0.12415048,0.00005465
-4.54127064,0.49586860,0.38861852,0.20251143,0.00333185,0.27566281,0.11546188,0.00005751
-4.53526763,0.51485314,0.39514424,0.21865183,0.00377441,0.30224155,0.10790095,0.00006184
-4.52926463,0.54300041,0.40832720,0.23877703,0.00429331,0.33468402,0.10154791,0.00006764
-4.52326163,0.58036618,0.42803464,0.26289304,0.00489103,0.37296460,0.09647023,0.00007492
-4.51725863,0.62692805,0.45406939,0.29096654,0.00557002,0.41700245,0.09272097,0.00008368
-4.51125563,0.68257403,0.48616432,0.32291976,0.00633258,0.46665340,0.09033732,0.00009392
-4.50525263,0.74709150,0.52397756,0.35862571,0.00718070,0.52170248,0.08933935,0.00010562
-4.49924962,0.82015732,0.56708905,0.39790431,0.00811591,0.58185751,0.08972895,0.00011873
-4.49324662,0.90132968,0.61499898,0.44051964,0.00913914,0.64674443,0.09148900,0.00013321
-4.48724362,0.99004251,0.66712859,0.48617864,0.01025052,0.71590486,0.09458287,0.00014899
-4.48124062,1.08560279,0.72282356,0.53453148,0.01144922,0.78879604,0.09895412,0.00016598
-4.47523762,1.18719136,0.78136023,0.58517368,0.01273328,0.86479373,0.10452654,0.00018405
-4.46923462,1.29386743,0.84195476,0.63765011,0.01409945,0.94319795,0.11120463,0.00020309
-4.46323162,1.40457696,0.90377490,0.69146066,0.01554305,1.02324152,0.11887430,0.00022292
-4.45722861,1.51816472,0.96595430,0.74606764,0.01705775,1.10410133,0.12740416,0.00024337
-4.45122561,1.63338992,1.02760873,0.80090441,0.01863555,1.18491179,0.13664709,0.00026423
-4.44522261,1.74894490,1.08785373,0.85538516,0.02026658,1.26478019,0.14644236,0.00028529
-4.43921961,1.86347643,1.14582297,0.90891527,0.02193910,1.34280317,0.15661814,0.00030631
-4.43321661,1.97560882,1.20068662,0.96090201,0.02363946,1.41808384,0.16699444,0.00032705
-4.42721361,2.08396824,1.25166897,1.01076506,0.02535214,1.48974884,0.17738637,0.00034726
-4.42121061,2.18720747,1.29806463,1.05794660,0.02705983,1.55696476,0.18760779,0.00036667
-4.41520760,2.28403029,1.33925264,1.10192054,0.02874365,1.61895322,0.19747512,0.00038504
-4.40920460,2.37321490,1.37470802,1.14220075,0.03038333,1.67500438,0.20681121,0.00040212
-4.40320160,2.45363581,1.40401047,1.17834805,0.03195758,1.72448843,0.21544933,0.00041770
-4.39719860,2.52428356,1.42684997,1.20997595,0.03344445,1.76686480,0.22323694,0.00043156
-4.39119560,2.58428214,1.44302923,1.23675516,0.03482180,1.80168924,0.23003927,0.00044351
-4.38519260,2.63290376,1.45246333,1.25841689,0.03606784,1.82861861,0.23574254,0.00045341
-4.37918959,2.66958086,1.45517669,1.27475519,0.03716164,1.84741377,0.24025673,0.00046113
-4.37318659,2.69391541,1.45129792,1.28562850,0.03808378,1.85794067,0.24351780,0.00046659
-4.36718359,2.70568553,1.44105295,1.29096050,0.03881687,1.86017005,0.24548940,0.00046975
-4.36118059,2.70484952,1.42475704,1.29074063,0.03934618,1.85417598,0.24616381,0.00047060
-4.35517759,2.69154749,1.40280626,1.28502426,0.03966010,1.84013357,0.24556238,0.00046919
-4.34917459,2.66610057,1.37566871,1.27393265,0.03975062,1.81831602,0.24373524,0.00046560
-4.34317159,2.62900787,1.34387608,1.25765275,0.03961370,1.78909116,0.24076048,0.00045997
-4.33716858,2.58094124,1.30801570,1.23643671,0.03924948,1.75291759,0.23674263,0.00045246
-4.33116558,2.52273762,1.26872317,1.21060106,0.03866242,1.71034021,0.23181083,0.00044329
-4.32516258,2.45538910,1.22667567,1.18052522,0.03786128,1.66198515,0.22611630,0.00043272
-4.31915958,2.38003053,1.18258576,1.14664931,0.03685894,1.60855393,0.21982962,0.00042104
-4.31315658,2.29792448,1.13719542,1.10947086,0.03567216,1.55081643,0.21313747,0.00040855
-4.30715358,2.21044361,1.09127005,1.06954026,0.03432109,1.48960270,0.20623923,0.00039562
