energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.60830415,3.37032484,-3.37010765,0.00145346,-0.00145336,0.02220828,-0.02220540,0.46392428,-0.46387840,2.40110562,-2.40096662,0.09298722,-0.09297720,0.93539929,-0.93535505,0.00859500,-0.00859492,0.26520002,-0.26516062
-2.60230115,3.38413043,-3.38393664,0.00148131,-0.00148120,0.02216333,-0.02216057,0.46899090,-0.46894730,2.42401020,-2.42389204,0.09350014,-0.09349112,0.92247131,-0.92242917,0.00828613,-0.00828603,0.26789881,-0.26786218
-2.59629815,3.39435965,-3.39419376,0.00150883,-0.00150872,0.02211383,-0.02211122,0.47369248,-0.47365219,2.44320377,-2.44310961,0.09375443,-0.09374656,0.91011045,-0.91007132,0.00798001,-0.00797988,0.26987970,-0.26984626
-2.59029515,3.40030725,-3.40017319,0.00153572,-0.00153562,0.02205555,-0.02205314,0.47789166,-0.47785555,2.45811611,-2.45804876,0.09373499,-0.09372841,0.89822624,-0.89819091,0.00768032,-0.00768016,0.27106905,-0.27103916
-2.58429215,3.40143281,-3.40133374,0.00156164,-0.00156154,0.02198624,-0.02198405,0.48148254,-0.48145131,2.46827297,-2.46823466,0.09343288,-0.09342769,0.88678991,-0.88675899,0.00739080,-0.00739060,0.27140781,-0.27138177
-2.57828914,3.39739043,-3.39732861,0.00158624,-0.00158615,0.02190571,-0.02190377,0.48439602,-0.48437014,2.47332208,-2.47331434,0.09284575,-0.09284201,0.87583741,-0.87581133,0.00711520,-0.00711497,0.27085378,-0.27083181
-2.57228614,3.38805379,-3.38803037,0.00160916,-0.00160908,0.02181599,-0.02181431,0.48660390,-0.48658359,2.47305593,-2.47307948,0.09197806,-0.09197581,0.86547109,-0.86545004,0.00685719,-0.00685692,0.26938354,-0.26936577
-2.56628314,3.37353514,-3.37355008,0.00163003,-0.00162996,0.02172135,-0.02171993,0.48812194,-0.48810715,2.46743027,-2.46748488,0.09084124,-0.09084046,0.85585988,-0.85584385,0.00662031,-0.00662000,0.26699387,-0.26698034
-2.56028014,3.35419730,-3.35424929,0.00164852,-0.00164846,0.02162825,-0.02162709,0.48901134,-0.48900174,2.45657705,-2.45666151,0.08945355,-0.08945422,0.84723812,-0.84722686,0.00640792,-0.00640757,0.26370267,-0.26369332
-2.55427714,3.33065765,-3.33074408,0.00166430,-0.00166425,0.02154531,-0.02154438,0.48937877,-0.48937373,2.44081114,-2.44092320,0.08783990,-0.08784193,0.83990274,-0.83989580,0.00622317,-0.00622276,0.25954909,-0.25954376
-2.54827414,3.30378363,-3.30390062,0.00167710,-0.00167707,0.02148306,-0.02148235,0.48937474,-0.48937337,2.42063014,-2.42076655,0.08603139,-0.08603468,0.83420899,-0.83420567,0.00606895,-0.00606849,0.25459307,-0.25459150
-2.54227114,3.27467935,-3.27482182,0.00168669,-0.00168669,0.02145377,-0.02145325,0.48919048,-0.48919161,2.39670728,-2.39686381,0.08406475,-0.08406914,0.83056442,-0.83056388,0.00594790,-0.00594739,0.24891405,-0.24891591
-2.53626813,3.24466359,-3.24482539,0.00169293,-0.00169295,0.02147113,-0.02147076,0.48905322,-0.48905548,2.36987731,-2.37004887,0.08198162,-0.08198694,0.82942135,-0.82942256,0.00586239,-0.00586183,0.24260908,-0.24261393
-2.53026513,3.21523956,-3.21541360,0.00169572,-0.00169575,0.02154986,-0.02154959,0.48922022,-0.48922201,2.34111601,-2.34129675,0.07982769,-0.07983374,0.83126754,-0.83126936,0.00581452,-0.00581391,0.23579015,-0.23579751
-2.52426213,3.18805715,-3.18823565,0.00169505,-0.00169511,0.02170526,-0.02170505,0.48997152,-0.48997115,2.31151399,-2.31169748,0.07765181,-0.07765837,0.83661533,-0.83661655,0.00580609,-0.00580543,0.22858113,-0.22859045
-2.51825913,3.16486899,-3.16504367,0.00169100,-0.00169108,0.02195277,-0.02195258,0.49160196,-0.49159759,2.28224584,-2.28242524,0.07550494,-0.07551177,0.84598916,-0.84598854,0.00583863,-0.00583792,0.22111415,-0.22112484
-2.51225613,3.14748138,-3.14764374,0.00168373,-0.00168383,0.02230738,-0.02230715,0.49441234,-0.49440211,2.25453580,-2.25470405,0.07343913,-0.07344600,0.85991170,-0.85990799,0.00591338,-0.00591262,0.21352577,-0.21353724
-2.50625313,3.13770192,-3.13784346,0.00167348,-0.00167360,0.02278311,-0.02278281,0.49870034,-0.49868242,2.22962131,-2.22977134,0.07150648,-0.07151315,0.87888870,-0.87888075,0.00603123,-0.00603043,0.20595305,-0.20596470
-2.50025013,3.13728521,-3.13739772,0.00166058,-0.00166072,0.02339243,-0.02339200,0.50475136,-0.50472397,2.20871571,-2.20884065,0.06975809,-0.06976432,0.90339298,-0.90337972,0.00619278,-0.00619194,0.19852963,-0.19854086
-2.49424712,3.14787847,-3.14795426,0.00164544,-0.00164559,0.02414566,-0.02414509,0.51282945,-0.51279096,2.19297158,-2.19306497,0.06824304,-0.06824860,0.93384765,-0.93382820,0.00639824,-0.00639737,0.19138200,-0.19139227
-2.48824412,3.17096862,-3.17100076,0.00162850,-0.00162867,0.02505049,-0.02504974,0.52316873,-0.52311766,2.18344579,-2.18350173,0.06700748,-0.06701216,0.97060919,-0.97058284,0.00664741,-0.00664652,0.18462618,-0.18463499
-2.48224112,3.20783235,-3.20781488,0.00161029,-0.00161047,0.02611145,-0.02611051,0.53596539,-0.53590050,2.18106739,-2.18108076,0.06609368,-0.06609729,1.01395069,-1.01391697,0.00693967,-0.00693876,0.17836481,-0.17837171
-2.47623812,3.25949069,-3.25941879,0.00159137,-0.00159155,0.02732948,-0.02732833,0.55137056,-0.55129089,2.18660930,-2.18657586,0.06553927,-0.06554163,1.06404581,-1.06400452,0.00727388,-0.00727297,0.17268480,-0.17268942
-2.47023512,3.32666908,-3.32653923,0.00157231,-0.00157250,0.02870158,-0.02870022,0.56948406,-0.56938895,2.20066434,-2.20058088,0.06537643,-0.06537740,1.12095399,-1.12090519,0.00764839,-0.00764749,0.16765564,-0.16765768
-2.46423212,3.40976423,-3.40957433,0.00155373,-0.00155392,0.03022059,-0.03021903,0.59034927,-0.59023837,2.22362621,-2.22349061,0.06563122,-0.06563068,1.18460740,-1.18455148,0.00806095,-0.00806007,0.16332832,-0.16332758
-2.45822911,3.50881838,-3.50856779,0.00153620,-0.00153640,0.03187504,-0.03187330,0.61394905,-0.61382238,2.25567557,-2.25548688,0.06632298,-0.06632085,1.25480035,-1.25473798,0.00850870,-0.00850786,0.15973491,-0.15973127
-2.45222611,3.62350171,-3.62319135,0.00152032,-0.00152051,0.03364915,-0.03364725,0.64020297,-0.64006094,2.29677136,-2.29652985,0.06746378,-0.06746000,1.33118144,-1.33111360,0.00898813,-0.00898736,0.15688878,-0.15688219
-2.44622311,3.75310336,-3.75273567,0.00150662,-0.00150680,0.03552299,-0.03552096,0.66896571,-0.66880908,2.34664737,-2.34635452,0.06905792,-0.06905247,1.41324920,-1.41317716,0.00949510,-0.00949439,0.15478532,-0.15477583
-2.44022011,3.89653131,-3.89611025,0.00149560,-0.00149577,0.03747274,-0.03747064,0.70002674,-0.69985667,2.40481377,-2.40447228,0.07110156,-0.07109445,1.50035146,-1.50027676,0.01002477,-0.01002415,0.15340319,-0.15339091
-2.43421711,4.05232128,-4.05185228,0.00148769,-0.00148786,0.03947113,-0.03946899,0.73311140,-0.73292940,2.47056356,-2.47017727,0.07358237,-0.07357366,1.59168886,-1.59161332,0.01057171,-0.01057119,0.15270598,-0.15269110
-2.42821411,4.21865476,-4.21814461,0.00148327,-0.00148342,0.04148797,-0.04148585,0.76788320,-0.76769115,2.54298354,-2.54255739,0.07647936,-0.07646913,1.68632283,-1.68624848,0.01112987,-0.01112947,0.15264411,-0.15262687
-2.42221111,4.39338583,-4.39284262,0.00148260,-0.00148274,0.04349084,-0.04348880,0.80394765,-0.80374776,2.62096965,-2.62050962,0.07976275,-0.07975113,1.78318794,-1.78311701,0.01169268,-0.01169242,0.15315698,-0.15313767
-2.41620810,4.57407689,-4.57350979,0.00148587,-0.00148600,0.04544585,-0.04544394,0.84085742,-0.84065218,2.70324641,-2.70275938,0.08339405,-0.08338118,1.88110882,-1.88104368,0.01225316,-0.01225304,0.15417521,-0.15415418
-2.41020510,4.75804247,-4.75746166,0.00149317,-0.00149329,0.04731850,-0.04731678,0.87811892,-0.87791110,2.78839017,-2.78788381,0.08732626,-0.08731234,1.97882135,-1.97876449,0.01280396,-0.01280400,0.15562294,-0.15560056
-2.40420210,4.94240100,-4.94181741,0.00150446,-0.00150456,0.04907458,-0.04907311,0.91520037,-0.91499293,2.87485598,-2.87433862,0.09150432,-0.09148956,2.07499780,-2.07495177,0.01333754,-0.01333775,0.15742001,-0.15739666
-2.39819910,5.12413349,-5.12355863,0.00151960,-0.00151970,0.05068111,-0.05067995,0.95154122,-0.95133727,2.96100781,-2.96048828,0.09586571,-0.09585036,2.16827557,-2.16824292,0.01384633,-0.01384671,0.15948408,-0.15946017
-2.39219610,5.30014844,-5.29959413,0.00153835,-0.00153843,0.05210725,-0.05210644,0.98656282,-0.98636556,3.04515175,-3.04463918,0.10034139,-0.10032571,2.25728870,-2.25727192,0.01432284,-0.01432340,0.16173262,-0.16170856
-2.38619310,5.46735165,-5.46682979,0.00156035,-0.00156042,0.05332518,-0.05332478,1.01968041,-1.01949306,3.12557181,-3.12507548,0.10485686,-0.10484115,2.34070154,-2.34070303,0.01475987,-0.01476061,0.16408464,-0.16406084
-2.38019010,5.62271972,-5.62224203,0.00158513,-0.00158519,0.05431091,-0.05431095,1.05031593,-1.05014164,3.20056791,-3.20009700,0.10933362,-0.10931817,2.41724374,-2.41726572,0.01515068,-0.01515160,0.16646231,-0.16643915
-2.37418709,5.76337559,-5.76295333,0.00161215,-0.00161220,0.05504500,-0.05504551,1.07791172,-1.07775350,3.26849528,-3.26805871,0.11369070,-0.11367583,2.48574541,-2.48578985,0.01548918,-0.01549029,0.16879227,-0.16877012
-2.36818409,5.88666436,-5.88630800,0.00164077,-0.00164082,0.05551314,-0.05551414,1.10194455,-1.10180519,3.32780465,-3.32741084,0.11784656,-0.11783258,2.54517159,-2.54524018,0.01577011,-0.01577139,0.17100683,-0.17098604
-2.36218109,5.99022730,-5.98994632,0.00167033,-0.00167037,0.05570660,-0.05570809,1.12193975,-1.12182176,3.37708231,-3.37673896,0.12172105,-0.12170826,2.59465492,-2.59474898,0.01598921,-0.01599066,0.17304497,-0.17302583
-2.35617809,6.07207222,-6.07187475,0.00170010,-0.00170014,0.05562251,-0.05562450,1.13748505,-1.13739054,3.41508893,-3.41480283,0.12523754,-0.12522624,2.63352537,-2.63364580,0.01614339,-0.01614499,0.17485311,-0.17483589
-2.35017509,6.13063767,-6.13053030,0.00172937,-0.00172942,0.05526399,-0.05526647,1.14824351,-1.14817418,3.44079619,-3.44057302,0.12832509,-0.12831553,2.66133611,-2.66148335,0.01623087,-0.01623261,0.17638580,-0.17637074
-2.34417209,6.16484915,-6.16483666,0.00175747,-0.00175752,0.05464015,-0.05464308,1.15396539,-1.15392240,3.45341986,-3.45326401,0.13092054,-0.13091296,2.67788448,-2.67805846,0.01625132,-0.01625318,0.17760632,-0.17759358
-2.33816908,6.17416497,-6.17425014,0.00178374,-0.00178381,0.05376582,-0.05376918,1.15449812,-1.15448211,3.45244836,-3.45236281,0.13297064,-0.13296523,2.68322731,-2.68342741,0.01620592,-0.01620789,0.17848706,-0.17847677
-2.33216608,6.15861005,-6.15879353,0.00180766,-0.00180774,0.05266127,-0.05266501,1.14979439,-1.14980540,3.43766546,-3.43765162,0.13443380,-0.13443071,2.67768979,-2.67791482,0.01609746,-0.01609951,0.17900995,-0.17900219
-2.32616308,6.11879595,-6.11907615,0.00182881,-0.00182890,0.05135168,-0.05135574,1.13991757,-1.13995506,3.40916616,-3.40922383,0.13528172,-0.13528105,2.66186738,-2.66211557,0.01593037,-0.01593248,0.17916673,-0.17916150
-2.32016008,6.05592577,-6.05629881,0.00184692,-0.00184703,0.04986658,-0.04987089,1.12504453,-1.12510732,3.36736491,-3.36749223,0.13550063,-0.13550242,2.63662049,-2.63688948,0.01571067,-0.01571280,0.17895920,-0.17895646
-2.31415708,5.97178317,-5.97224290,0.00186190,-0.00186203,0.04823909,-0.04824359,1.10546534,-1.10555167,3.31299541,-3.31318887,0.13509208,-0.13509629,2.60306168,-2.60334856,0.01544596,-0.01544808,0.17839933,-0.17839899
-2.30815408,5.86870495,-5.86924307,0.00187386,-0.00187400,0.04650520,-0.04650981,1.08157991,-1.08168746,3.24710158,-3.24735610,0.13407330,-0.13407986,2.56253561,-2.56283692,0.01514528,-0.01514736,0.17750939,-0.17751127
-2.30215108,5.74953752,-5.75014367,0.00188310,-0.00188327,0.04470294,-0.04470756,1.05389162,-1.05401754,3.17101963,-3.17132864,0.13247712,-0.13248589,2.51659185,-2.51690368,0.01481903,-0.01482104,0.17632180,-0.17632570
-2.29614807,5.61757761,-5.61823964,0.00189016,-0.00189035,0.04287148,-0.04287602,1.02299775,-1.02313875,3.08635127,-3.08670687,0.13035132,-0.13036210,2.46695137,-2.46726937,0.01447873,-0.01448062,0.17487905,-0.17488469
-2.29014507,5.47649868,-5.47720289,0.00189577,-0.00189597,0.04105028,-0.04105465,0.98957726,-0.98972967,2.99492856,-2.99532173,0.12775749,-0.12777003,2.41546717,-2.41578669,0.01413680,-0.01413854,0.17323322,-0.17324030
-2.28414207,5.33026453,-5.33099601,0.00190085,-0.00190107,0.03927823,-0.03928233,0.95437598,-0.95453583,2.89877132,-2.89919210,0.12476949,-0.12478349,2.36408025,-2.36439639,0.01380633,-0.01380789,0.17144550,-0.17145363
-2.27813907,5.18303234,-5.18377533,0.00190651,-0.00190674,0.03759283,-0.03759656,0.91818968,-0.91835282,2.80003783,-2.80047563,0.12147140,-0.12148653,2.31477186,-2.31507961,0.01350075,-0.01350209,0.16958529,-0.16959409
-2.27213607,5.03904769,-5.03978601,0.00191397,-0.00191421,0.03602934,-0.03603261,0.88184546,-0.88200762,2.70097044,-2.70141432,0.11795520,-0.11797109,2.26951345,-2.26980778,0.01323352,-0.01323460,0.16772917,-0.16773820
-2.26613307,4.90253450,-4.90325194,0.00192455,-0.00192480,0.03462006,-0.03462280,0.84618192,-0.84633888,2.60383742,-2.60427635,0.11431812,-0.11433440,2.23021556,-2.23049157,0.01301776,-0.01301854,0.16595951,-0.16596831
-2.26013007,4.77758294,-4.77826373,0.00193964,-0.00193988,0.03339369,-0.03339580,0.81202881,-0.81217644,2.51087269,-2.51129588,0.11065986,-0.11067613,2.19867731,-2.19893033,0.01286590,-0.01286637,0.16436279,-0.16437090
-2.25412706,4.66803872,-4.66866796,0.00196058,-0.00196082,0.03237464,-0.03237605,0.78018641,-0.78032085,2.42421527,-2.42461246,0.10707967,-0.10709555,2.17653776,-2.17676350,0.01278935,-0.01278946,0.16302766,-0.16303460
-2.24812406,4.57739705,-4.57796110,0.00198867,-0.00198890,0.03158257,-0.03158322,0.75140558,-0.75152327,2.34585025,-2.34621202,0.10367350,-0.10368863,2.16523080,-2.16542546,0.01279810,-0.01279784,0.16204272,-0.16204803
-2.24212106,4.50870451,-4.50919142,0.00202508,-0.00202529,0.03103198,-0.03103182,0.72636865,-0.72646646,2.27755310,-2.27787110,0.10053125,-0.10054528,2.16594489,-2.16610527,0.01290042,-0.01289976,0.16149409,-0.16149734
-2.23611806,4.46447212,-4.46487195,0.00207081,-0.00207100,0.03073184,-0.03073083,0.70567194,-0.70574726,2.22083896,-2.22110618,0.09773421,-0.09774683,2.17958900,-2.17971262,0.01310256,-0.01310150,0.16146287,-0.16146366
-2.23011506,4.44660224,-4.44690737,0.00212660,-0.00212676,0.03068547,-0.03068359,0.68981027,-0.68986106,2.17691870,-2.17712965,0.09535286,-0.09536381,2.20676589,-2.20685104,0.01340851,-0.01340704,0.16202245,-0.16202043
-2.22411206,4.45633195,-4.45653733,0.00219295,-0.00219308,0.03089040,-0.03088765,0.67916382,-0.67918869,2.14666311,-2.14681401,0.09344496,-0.09345403,2.24775365,-2.24779948,0.01381978,-0.01381790,0.16323594,-0.16323083
-2.21810905,4.49419491,-4.49429816,0.00227002,-0.00227013,0.03133850,-0.03133488,0.67398790,-0.67398613,2.13057649,-2.13066535,0.09205416,-0.09206119,2.30249626,-2.30250281,0.01433530,-0.01433302,0.16515367,-0.16514527
-2.21210605,4.56000303,-4.56000462,0.00235767,-0.00235773,0.03201614,-0.03201170,0.67440571,-0.67437730,2.12878061,-2.12880730,0.09120902,-0.09121391,2.37060354,-2.37057174,0.01495135,-0.01494869,0.16781101,-0.16779918
-2.20610305,4.65284906,-4.65275221,0.00245537,-0.00245540,0.03290457,-0.03289935,0.68040453,-0.68035019,2.14100977,-2.14097602,0.09092256,-0.09092528,2.45136059,-2.45129227,0.01566161,-0.01565859,0.17122642,-0.17121114
-2.20010005,4.77112998,-4.77094064,0.00256229,-0.00256228,0.03398040,-0.03397445,0.69183529,-0.69175642,2.16661715,-2.16652652,0.09119232,-0.09119289,2.54374659,-2.54364444,0.01645725,-0.01645390,0.17540013,-0.17538147
-2.19409705,4.91259093,-4.91231761,0.00267725,-0.00267720,0.03521619,-0.03520961,0.70841579,-0.70831448,2.20459267,-2.20445042,0.09200088,-0.09199940,2.64646232,-2.64632980,0.01732715,-0.01732351,0.18031323,-0.18029136
-2.18809405,5.07438835,-5.07404186,0.00279877,-0.00279868,0.03658125,-0.03657412,0.72973739,-0.72961635,2.25359175,-2.25340470,0.09331692,-0.09331352,2.75796561,-2.75780689,0.01825815,-0.01825427,0.18592747,-0.18590267
-2.18209105,5.25317035,-5.25276349,0.00292511,-0.00292499,0.03804245,-0.03803488,0.75527514,-0.75513764,2.31197426,-2.31175056,0.09509661,-0.09509148,2.87651351,-2.87633336,0.01923543,-0.01923136,0.19218566,-0.19215831
-2.17608804,5.44517190,-5.44471908,0.00305435,-0.00305418,0.03956513,-0.03955724,0.78440116,-0.78425094,2.37785251,-2.37760145,0.09728540,-0.09727878,3.00020986,-3.00001347,0.02024293,-0.02023873,0.19901281,-0.19898336
-2.17008504,5.64632156,-5.64583838,0.00318440,-0.00318420,0.04111414,-0.04110605,0.81640077,-0.81624196,2.44914690,-2.44887854,0.09982013,-0.09981228,3.12705648,-3.12684935,0.02126378,-0.02125950,0.20631785,-0.20628685
-2.16408204,5.85235634,-5.85185911,0.00331311,-0.00331287,0.04265477,-0.04264662,0.85049127,-0.85032826,2.52364713,-2.52337207,0.10263125,-0.10262247,3.25500637,-3.25479417,0.02228083,-0.02227654,0.21399602,-0.21396408
-2.15807904,6.05894066,-6.05844593,0.00343833,-0.00343806,0.04415379,-0.04414571,0.88584252,-0.88567986,2.59907735,-2.59880636,0.10564527,-0.10563587,3.38201706,-3.38180542,0.02327716,-0.02327292,0.22193177,-0.22189954
-2.15207604,6.26178536,-6.26130940,0.00355799,-0.00355769,0.04558033,-0.04557245,0.92159897,-0.92144123,2.67316264,-2.67290637,0.10878718,-0.10877748,3.50610214,-3.50589654,0.02423660,-0.02423246,0.23000202,-0.22997020
-2.14607304,6.45676276,-6.45632113,0.00367016,-0.00366983,0.04690675,-0.04689918,0.95690238,-0.95675404,2.74369482,-2.74346344,0.11198279,-0.11197309,3.62537951,-3.62518508,0.02514418,-0.02514020,0.23807979,-0.23804906
-2.14007004,6.64001383,-6.63962087,0.00377314,-0.00377278,0.04810931,-0.04810217,0.99091454,-0.99077986,2.80859519,-2.80839811,0.11516096,-0.11515158,3.73811446,-3.73793589,0.02598663,-0.02598286,0.24603784,-0.24600891
-2.13406703,6.80804381,-6.80771229,0.00386551,-0.00386512,0.04916875,-0.04916215,1.02283928,-1.02272217,2.86597195,-2.86581754,0.11825568,-0.11824688,3.84275656,-3.84259795,0.02675270,-0.02674920,0.25375240,-0.25372592
-2.12806403,6.95780341,-6.95754417,0.00394619,-0.00394578,0.05007065,-0.05006468,1.05194295,-1.05184690,2.91417055,-2.91406590,0.12120769,-0.12119974,3.93796905,-3.93783381,0.02743351,-0.02743031,0.26110665,-0.26108322
-2.12206103,7.08675296,-7.08657463,0.00401449,-0.00401406,0.05080562,-0.05080036,1.07757288,-1.07750084,2.95181501,-2.95176575,0.12396601,-0.12395911,4.02265023,-4.02254101,0.02802276,-0.02801989,0.26799381,-0.26797398
-2.11605803,7.19290792,-7.19281673,0.00407015,-0.00406970,0.05136925,-0.05136475,1.09917301,-1.09912730,2.97783917,-2.97784932,0.12648888,-0.12648323,4.09594634,-4.09586499,0.02851682,-0.02851431,0.27431992,-0.27430413
-2.11005503,7.27486475,-7.27486444,0.00411334,-0.00411286,0.05176191,-0.05175821,1.11629619,-1.11627851,2.99150679,-2.99157869,0.12874450,-0.12874022,4.15725603,-4.15720360,0.02891477,-0.02891263,0.28000583,-0.27999446
-2.10405203,7.33180717,-7.33189894,0.00414468,-0.00414417,0.05198832,-0.05198543,1.12861292,-1.12862426,2.99242020,-2.99255450,0.13071126,-0.13070845,4.20622677,-4.20620348,0.02921832,-0.02921656,0.28498876,-0.28498205
-2.09804902,7.36349335,-7.36367598,0.00416523,-0.00416469,0.05205700,-0.05205495,1.13591605,-1.13595668,2.98051754,-2.98071321,0.13237765,-0.13237636,4.24274382,-4.24274913,0.02943163,-0.02943025,0.28922296,-0.28922106
-2.09204602,7.37022564,-7.37049556,0.00417648,-0.00417592,0.05197960,-0.05197836,1.13812143,-1.13819097,2.95605906,-2.95631350,0.13374183,-0.13374206,4.26691268,-4.26694532,0.02956106,-0.02956005,0.29267980,-0.29268275
-2.08604302,7.35280476,-7.35315635,0.00418033,-0.00417974,0.05177007,-0.05176961,1.13526468,-1.13536207,2.91960354,-2.91991271,0.13481086,-0.13481258,4.27903622,-4.27909432,0.02961484,-0.02961417,0.29534713,-0.29535486
-2.08004002,7.31247125,-7.31289704,0.00417898,-0.00417836,0.05144385,-0.05144413,1.12749407,-1.12761767,2.87197605,-2.87233469,0.13559967,-0.13560281,4.27958776,-4.27966888,0.02960268,-0.02960233,0.29722802,-0.29724035
-2.07403702,7.25083697,-7.25132800,0.00417497,-0.00417432,0.05101703,-0.05101799,1.11506012,-1.11520777,2.81422877,-2.81463059,0.13612984,-0.13613428,4.26918134,-4.26928262,0.02953536,-0.02953530,0.29833900,-0.29835568
-2.06803402,7.16980998,-7.17035615,0.00417102,-0.00417034,0.05050554,-0.05050712,1.09830229,-1.09847140,2.74759662,-2.74803452,0.13642820,-0.13643382,4.24854065,-4.24865892,0.02942429,-0.02942449,0.29870786,-0.29872855
-2.06203102,7.07151597,-7.07210640,0.00417001,-0.00416930,0.04992443,-0.04992655,1.07763343,-1.07782107,2.67344960,-2.67391598,0.13652536,-0.13653202,4.21846793,-4.21859979,0.02928108,-0.02928150,0.29837126,-0.29839556
-2.05602801,6.95821950,-6.95884289,0.00417488,-0.00417413,0.04928725,-0.04928984,1.05352265,-1.05372564,2.59324393,-2.59373091,0.13645422,-0.13646176,4.17981385,-4.17995583,0.02911713,-0.02911773,0.29737212,-0.29739958
-2.05002501,6.83224779,-6.83289280,0.00418852,-0.00418775,0.04860557,-0.04860855,1.02647735,-1.02669240,2.50847371,-2.50897340,0.13624843,-0.13625667,4.13344965,-4.13359829,0.02894324,-0.02894398,0.29575709,-0.29578723
-2.04402201,6.69591993,-6.69657550,0.00421371,-0.00421291,0.04788864,-0.04789193,0.99702521,-0.99724900,2.42062484,-2.42112958,0.13594100,-0.13594977,4.08024220,-4.08039413,0.02876926,-0.02877010,0.29357419,-0.29360652
-2.03801901,6.55148344,-6.55213910,0.00425298,-0.00425215,0.04714326,-0.04714678,0.96569673,-0.96592600,2.33113281,-2.33163537,0.13556298,-0.13557212,4.02103276,-4.02118482,0.02860387,-0.02860476,0.29087072,-0.29090473
-2.03201601,6.40106004,-6.40170616,0.00430854,-0.00430769,0.04637373,-0.04637740,0.93300908,-0.93324074,2.24134540,-2.24183917,0.13514232,-0.13515168,3.95661984,-3.95676912,0.02845429,-0.02845520,0.28769155,-0.28772674
-2.02601301,6.24660164,-6.24722964,0.00438218,-0.00438132,0.04558203,-0.04558579,0.89945176,-0.89968293,2.15249138,-2.15297053,0.13470289,-0.13471233,3.88774638,-3.88789027,0.02832621,-0.02832711,0.28407788,-0.28411381
-2.02001001,6.08985751,-6.09046003,0.00447519,-0.00447432,0.04476811,-0.04477189,0.86547447,-0.86570258,2.06565571,-2.06611529,0.13426371,-0.13427313,3.81509138,-3.81522765,0.02822371,-0.02822456,0.28006657,-0.28010279
-2.01400700,5.93235252,-5.93292352,0.00458827,-0.00458741,0.04393024,-0.04393398,0.83147764,-0.83170047,1.98176166,-1.98219769,0.13383843,-0.13384773,3.73926584,-3.73939262,0.02814921,-0.02814999,0.27568988,-0.27572601
-2.00800400,5.77537642,-5.77591123,0.00472147,-0.00472062,0.04306553,-0.04306918,0.79780569,-0.79802135,1.90155981,-1.90196932,0.13343501,-0.13344412,3.66081269,-3.66092851,0.02810362,-0.02810430,0.27097585,-0.27101153
-2.00200100,5.61998343,-5.62047876,0.00487415,-0.00487333,0.04217041,-0.04217392,0.76474306,-0.76495007,1.82562373,-1.82600472,0.13305564,-0.13306453,3.58021035,-3.58031412,0.02808639,-0.02808696,0.26594901,-0.26598396
-1.99599800,5.46700114,-5.46745505,0.00504495,-0.00504418,0.04124119,-0.04124452,0.73251299,-0.73271025,1.75435187,-1.75470331,0.13269693,-0.13270560,3.49787942,-3.49797044,0.02809573,-0.02809617,0.26063157,-0.26066555
-1.98999500,5.31704758,-5.31745940,0.00523181,-0.00523109,0.04027456,-0.04027768,0.70127890,-0.70146568,1.68797509,-1.68829689,0.13235026,-0.13235873,3.41419192,-3.41426984,0.02812882,-0.02812912,0.25504485,-0.25507765
-1.98399200,5.17055495,-5.17092516,0.00543193,-0.00543130,0.03926807,-0.03927096,0.67114787,-0.67132379,1.62656906,-1.62686192,0.13200241,-0.13201071,3.32948231,-3.32954712,0.02818203,-0.02818220,0.24921086,-0.24924233
-1.97798899,5.02779845,-5.02812856,0.00564192,-0.00564138,0.03822054,-0.03822317,0.64217616,-0.64234114,1.57007060,-1.57033593,0.13163629,-0.13164450,3.24405990,-3.24411188,0.02825124,-0.02825126,0.24315398,-0.24318403
-1.97198599,4.88892866,-4.88922104,0.00585777,-0.00585735,0.03713235,-0.03713471,0.61437602,-0.61453026,1.51829717,-1.51853699,0.13123192,-0.13124012,3.15822158,-3.15826125,0.02833203,-0.02833192,0.23690255,-0.23693109
-1.96598299,4.75400572,-4.75426343,0.00607504,-0.00607476,0.03600569,-0.03600777,0.58772361,-0.58786753,1.47096845,-1.47118525,0.13076747,-0.13077576,3.07226454,-3.07229264,0.02842003,-0.02841980,0.23049024,-0.23051724
-1.95997999,4.62303381,-4.62326045,0.00628893,-0.00628880,0.03484462,-0.03484642,0.56216745,-0.56230166,1.42772924,-1.42792580,0.13022041,-0.13022889,2.98649813,-2.98651558,0.02851113,-0.02851079,0.22395719,-0.22398264
-1.95397699,4.49599442,-4.49619390,0.00649444,-0.00649449,0.03365511,-0.03365661,0.53763696,-0.53776219,1.38817253,-1.38835187,0.12956874,-0.12957752,2.90125440,-2.90126221,0.02860171,-0.02860126,0.21735071,-0.21737463
-1.94797399,4.37287697,-4.37305339,0.00668654,-0.00668678,0.03244488,-0.03244610,0.51405077,-0.51416782,1.35186223,-1.35202742,0.12879214,-0.12880134,2.81689668,-2.81689596,0.02868884,-0.02868830,0.21072562,-0.21074802
