energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.09454727,3.14052460,1.07818307,0.37727058,0.00832040,0.23941376,0.82461897,0.48421712,0.02777232,2.14501495
-3.08854427,3.09403804,1.04291865,0.37463839,0.00836168,0.23793472,0.79404760,0.48006128,0.02811617,2.11246266
-3.08254127,3.04615419,1.00605619,0.37187735,0.00839009,0.23603634,0.76453629,0.47571200,0.02843038,2.07948776
-3.07653827,2.99676722,0.96795878,0.36894373,0.00840398,0.23370663,0.73613416,0.47107398,0.02870919,2.04597959
-3.07053527,2.94576605,0.92899716,0.36578962,0.00840222,0.23093742,0.70888288,0.46605220,0.02894703,2.01182224
-3.06453227,2.89305199,0.88954551,0.36236607,0.00838410,0.22772552,0.68281998,0.46055589,0.02913857,1.97690767
-3.05852926,2.83855769,0.84997747,0.35862641,0.00834930,0.22407391,0.65798258,0.45450290,0.02927890,1.94114993
-3.05252626,2.78226657,0.81066251,0.35452961,0.00829775,0.21999291,0.63441107,0.44782404,0.02936372,1.90449963
-3.04652326,2.72423143,0.77196255,0.35004364,0.00822967,0.21550118,0.61215276,0.44046715,0.02938956,1.86695776
-3.04052026,2.66459102,0.73422890,0.34514857,0.00814548,0.21062649,0.59126500,0.43240092,0.02935398,1.82858804
-3.03451726,2.60358345,0.69779948,0.33983927,0.00804574,0.20540626,0.57181766,0.42361781,0.02925585,1.78952683
-3.02851426,2.54155534,0.66299620,0.33412765,0.00793119,0.19988769,0.55389475,0.41413631,0.02909556,1.74998992
-3.02251126,2.47896586,0.63012254,0.32804421,0.00780270,0.19412752,0.53759488,0.40400198,0.02887519,1.71027547
-3.01650825,2.41638504,0.59946119,0.32163887,0.00766126,0.18819139,0.52303057,0.39328750,0.02859869,1.67076269
-3.01050525,2.35448595,0.57127168,0.31498098,0.00750803,0.18215273,0.51032620,0.38209132,0.02827195,1.63190590
-3.00450225,2.29403079,0.54578802,0.30815843,0.00734430,0.17609130,0.49961475,0.37053528,0.02790285,1.59422415
-2.99849925,2.23585105,0.52321617,0.30127594,0.00717151,0.17009128,0.49103327,0.35876091,0.02750113,1.55828636
-2.99249625,2.18082259,0.50373145,0.29445251,0.00699125,0.16423919,0.48471728,0.34692482,0.02707828,1.52469282
-2.98649325,2.12983635,0.48747584,0.28781812,0.00680527,0.15862142,0.48079444,0.33519321,0.02664727,1.49405338
-2.98049025,2.08376620,0.47455524,0.28150983,0.00661542,0.15332173,0.47937755,0.32373582,0.02622223,1.46696367
-2.97448724,2.04343505,0.46503679,0.27566740,0.00642369,0.14841868,0.48055738,0.31271949,0.02581803,1.44398014
-2.96848424,2.00958119,0.45894644,0.27042863,0.00623211,0.14398315,0.48439571,0.30230175,0.02544981,1.42559526
-2.96248124,1.98282623,0.45626682,0.26592466,0.00604273,0.14007600,0.49091876,0.29262469,0.02513246,1.41221417
-2.95647824,1.96364645,0.45693582,0.26227544,0.00585758,0.13674605,0.50011163,0.28380930,0.02488008,1.40413390
-2.95047524,1.95234915,0.46084585,0.25958548,0.00567859,0.13402842,0.51191381,0.27595081,0.02470548,1.40152642
-2.94447224,1.94905517,0.46784422,0.25794025,0.00550753,0.13194336,0.52621639,0.26911491,0.02461964,1.40442638
-2.93846923,1.95368878,0.47773464,0.25740336,0.00534598,0.13049554,0.54286074,0.26333543,0.02463129,1.41272442
-2.93246623,1.96597570,0.49028005,0.25801449,0.00519526,0.12967398,0.56163927,0.25861318,0.02474650,1.42616650
-2.92646323,1.98544934,0.50520689,0.25978852,0.00505638,0.12945245,0.58229792,0.25491643,0.02496842,1.44435939
-2.92046023,2.01146538,0.52221075,0.26271548,0.00493007,0.12979057,0.60454059,0.25218259,0.02529713,1.46678232
-2.91445723,2.04322405,0.54096327,0.26676172,0.00481671,0.13063530,0.62803528,0.25032144,0.02572954,1.49280429
-2.90845423,2.07979912,0.56112030,0.27187194,0.00471637,0.13192295,0.65242163,0.24921929,0.02625949,1.52170620
-2.90245123,2.12017234,0.58233078,0.27797211,0.00462885,0.13358163,0.67731979,0.24874434,0.02687792,1.55270699
-2.89644822,2.16327164,0.60424624,0.28497311,0.00455367,0.13553383,0.70233998,0.24875254,0.02757318,1.58499243
-2.89044522,2.20801139,0.62653040,0.29277480,0.00449018,0.13769935,0.72709256,0.24909401,0.02833144,1.61774517
-2.88444222,2.25333256,0.64886845,0.30127047,0.00443759,0.13999806,0.75119814,0.24961942,0.02913710,1.65017472
-2.87843922,2.29824104,0.67097561,0.31035117,0.00439503,0.14235272,0.77429724,0.25018632,0.02997343,1.68154581
-2.87243622,2.34184206,0.69260444,0.31990999,0.00436164,0.14469154,0.79605925,0.25066478,0.03082303,1.71120377
-2.86643322,2.38336919,0.71355061,0.32984576,0.00433661,0.14695038,0.81619028,0.25094240,0.03166848,1.73859584
-2.86043022,2.42220653,0.73365684,0.34006618,0.00431926,0.14907457,0.83443963,0.25092820,0.03249285,1.76328726
-2.85442721,2.45790294,0.75281462,0.35049012,0.00430905,0.15102024,0.85060471,0.25055540,0.03328024,1.78497150
-2.84842421,2.49017800,0.77096383,0.36104898,0.00430564,0.15275505,0.86453425,0.24978291,0.03401624,1.80347424
-2.84242121,2.51891923,0.78809012,0.37168710,0.00430888,0.15425841,0.87612976,0.24859547,0.03468827,1.81875106
-2.83641821,2.54417121,0.80422025,0.38236114,0.00431879,0.15552116,0.88534527,0.24700255,0.03528593,1.83087893
-2.83041521,2.56611710,0.81941571,0.39303854,0.00433560,0.15654465,0.89218549,0.24503605,0.03580108,1.84004224
-2.82441221,2.58505391,0.83376482,0.40369517,0.00435965,0.15733945,0.89670247,0.24274702,0.03622802,1.84651417
-2.81840920,2.60136274,0.84737395,0.41431237,0.00439137,0.15792366,0.89899097,0.24020149,0.03656341,1.85063434
-2.81240620,2.61547601,0.86035819,0.42487351,0.00443122,0.15832089,0.89918291,0.23747586,0.03680613,1.85278415
-2.80640320,2.62784317,0.87283214,0.43536036,0.00447963,0.15855818,0.89744098,0.23465196,0.03695713,1.85336106
-2.80040020,2.63889705,0.88490115,0.44574960,0.00453694,0.15866383,0.89395172,0.23181207,0.03701913,1.85275307
-2.79439720,2.64902251,0.89665366,0.45600954,0.00460334,0.15866529,0.88891849,0.22903435,0.03699630,1.85131487
-2.78839420,2.65852908,0.90815487,0.46609753,0.00467881,0.15858727,0.88255429,0.22638863,0.03689392,1.84934674
-2.78239120,2.66762904,0.91944216,0.47595810,0.00476312,0.15845014,0.87507493,0.22393312,0.03671797,1.84707724
-2.77638819,2.67642197,0.93052230,0.48552203,0.00485572,0.15826867,0.86669255,0.22171186,0.03647484,1.84465042
-2.77038519,2.68488637,0.94137070,0.49470657,0.00495582,0.15805120,0.85760973,0.21975334,0.03617098,1.84211816
-2.76438219,2.69287893,0.95193243,0.50341670,0.00506231,0.15779926,0.84801433,0.21807003,0.03581259,1.83943786
-2.75837919,2.70014100,0.96212501,0.51154750,0.00517384,0.15750760,0.83807509,0.21665906,0.03540541,1.83647537
-2.75237619,2.70631194,0.97184260,0.51898760,0.00528877,0.15716473,0.82793812,0.21550381,0.03495459,1.83301287
-2.74637319,2.71094842,0.98096127,0.52562334,0.00540527,0.15675375,0.81772423,0.21457631,0.03446453,1.82876131
-2.74037019,2.71354849,0.98934504,0.53134368,0.00552136,0.15625359,0.80752720,0.21384031,0.03393893,1.82337632
-2.73436718,2.71357898,0.99685214,0.53604537,0.00563492,0.15564039,0.79741293,0.21325480,0.03338080,1.81647699
-2.72836418,2.71050477,1.00334128,0.53963825,0.00574376,0.15488913,0.78741937,0.21277760,0.03279257,1.80766632
-2.72236118,2.70381824,1.00867742,0.54205021,0.00584570,0.15397519,0.77755738,0.21236910,0.03217628,1.79655238
-2.71635818,2.69306744,1.01273693,0.54323172,0.00593861,0.15287605,0.76781225,0.21199549,0.03153377,1.78276910
-2.71035518,2.67788151,1.01541175,0.54315938,0.00602042,0.15157265,0.75814599,0.21163166,0.03086692,1.76599571
-2.70435218,2.65799217,1.01661257,0.54183848,0.00608924,0.15005071,0.74850020,0.21126334,0.03017793,1.74597409
-2.69834917,2.63325034,1.01627096,0.53930424,0.00614332,0.14830174,0.73879963,0.21088845,0.02946951,1.72252328
-2.69234617,2.60363724,1.01434048,0.53562179,0.00618114,0.14632371,0.72895611,0.21051757,0.02874522,1.69555065
-2.68634317,2.56926964,1.01079691,0.53088458,0.00620140,0.14412146,0.71887299,0.21017346,0.02800959,1.66505948
-2.68034017,2.53039934,1.00563774,0.52521162,0.00620306,0.14170675,0.70844984,0.20988974,0.02726837,1.63115279
-2.67433717,2.48740710,0.99888116,0.51874337,0.00618536,0.13909801,0.69758737,0.20970875,0.02652863,1.59403347
-2.66833417,2.44079162,0.99056464,0.51163671,0.00614779,0.13631978,0.68619243,0.20967877,0.02579888,1.55400105
-2.66233117,2.39115435,0.98074353,0.50405906,0.00609014,0.13340195,0.67418286,0.20985071,0.02508904,1.51144525
-2.65632816,2.33918109,0.96948946,0.49618211,0.00601251,0.13037880,0.66149211,0.21027455,0.02441047,1.46683687
-2.65032516,2.28562127,0.95688900,0.48817540,0.00591524,0.12728790,0.64807350,0.21099571,0.02377582,1.42071649
-2.64432216,2.23126596,0.94304246,0.48020004,0.00579898,0.12416895,0.63390369,0.21205155,0.02319888,1.37368143
-2.63831916,2.17692569,0.92806281,0.47240303,0.00566467,0.12106255,0.61898554,0.21346825,0.02269432,1.32637148
-2.63231616,2.12340872,0.91207484,0.46491228,0.00551347,0.11800912,0.60334986,0.21525818,0.02227744,1.27945382
-2.62631316,2.07150074,0.89521428,0.45783270,0.00534685,0.11504774,0.58705615,0.21741807,0.02196381,1.23360766
-2.62031016,2.02194637,0.87762698,0.45124340,0.00516646,0.11221521,0.57019214,0.21992782,0.02176882,1.18950882
-2.61430715,1.97543312,0.85946785,0.44519627,0.00497419,0.10954518,0.55287207,0.22275035,0.02170732,1.14781466
-2.60830415,1.93257784,0.84089963,0.43971574,0.00477210,0.10706751,0.53523379,0.22583214,0.02179306,1.10914965
-2.60230115,1.89391592,0.82209138,0.43479990,0.00456240,0.10480763,0.51743474,0.22910476,0.02203830,1.07409173
-2.59629815,1.85989329,0.80321650,0.43042269,0.00434740,0.10278627,0.49964691,0.23248707,0.02245323,1.04315983
-2.59029515,1.83086094,0.78445052,0.42653707,0.00412949,0.10101913,0.48205101,0.23588801,0.02304559,1.01680258
-2.58429215,1.80707198,0.76596850,0.42307900,0.00391107,0.09951686,0.46483019,0.23920999,0.02382017,0.99538864
-2.57828914,1.78868096,0.74794224,0.41997185,0.00369451,0.09828504,0.44816348,0.24235244,0.02477848,0.97919859
-2.57228614,1.77574519,0.73053732,0.41713125,0.00348212,0.09732437,0.43221931,0.24521560,0.02591848,0.96841883
-2.56628314,1.76822793,0.71391018,0.41446975,0.00327606,0.09663089,0.41714949,0.24770416,0.02723434,0.96313744
-2.56028014,1.76600313,0.69820529,0.41190150,0.00307836,0.09619629,0.40308383,0.24973073,0.02871639,0.96334236
-2.55427714,1.76886161,0.68355260,0.40934640,0.00289081,0.09600835,0.39012582,0.25121894,0.03035119,0.96892182
-2.54827414,1.77651842,0.67006535,0.40673375,0.00271499,0.09605127,0.37834944,0.25210594,0.03212173,0.97966719
-2.54227114,1.78862127,0.65783833,0.40400524,0.00255218,0.09630621,0.36779728,0.25234448,0.03400773,0.99527817
-2.53626813,1.80475980,0.64694661,0.40111717,0.00240340,0.09675171,0.35848012,0.25190422,0.03598618,1.01537031
-2.53026513,1.82447557,0.63744484,0.39804197,0.00226936,0.09736414,0.35037782,0.25077244,0.03803190,1.03948456
-2.52426213,1.84727256,0.62936691,0.39476894,0.00215048,0.09811819,0.34344151,0.24895410,0.04011829,1.06709863
-2.51825913,1.87262797,0.62272620,0.39130430,0.00204687,0.09898728,0.33759697,0.24647134,0.04221811,1.09763994
-2.51225613,1.90000317,0.61751604,0.38767072,0.00195838,0.09994392,0.33274880,0.24336243,0.04430434,1.13049946
-2.50625313,1.92885452,0.61371051,0.38390623,0.00188457,0.10096014,0.32878530,0.23968027,0.04635106,1.16504624
-2.50025013,1.95864386,0.61126548,0.38006288,0.00182479,0.10200775,0.32558371,0.23549066,0.04833430,1.20064201
-2.49424712,1.98884846,0.61011966,0.37620499,0.00177818,0.10305867,0.32301551,0.23087022,0.05023281,1.23665533
-2.48824412,2.01897017,0.61019580,0.37240739,0.00174369,0.10408520,0.32095146,0.22590435,0.05202874,1.27247484
-2.48224112,2.04854367,0.61140195,0.36875343,0.00172015,0.10506026,0.31926629,0.22068503,0.05370819,1.30752124
-2.47623812,2.07714357,0.61363273,0.36533320,0.00170629,0.10595761,0.31784267,0.21530885,0.05526159,1.34125751
-2.47023512,2.10439028,0.61677071,0.36224165,0.00170079,0.10675215,0.31657443,0.20987505,0.05668385,1.37319712
-2.46423212,2.12995462,0.62068789,0.35957701,0.00170227,0.10742015,0.31536888,0.20448393,0.05797436,1.40291021
-2.45822911,2.15356111,0.62524749,0.35743931,0.00170939,0.10793956,0.31414830,0.19923542,0.05913676,1.43002734
-2.45222611,2.17499007,0.63030590,0.35592917,0.00172084,0.10829037,0.31285050,0.19422799,0.06017848,1.45424119
-2.44622311,2.19407839,0.63571504,0.35514672,0.00173541,0.10845494,0.31142868,0.18955789,0.06111016,1.47530608
-2.44022011,2.21071949,0.64132513,0.35519088,0.00175196,0.10841848,0.30985062,0.18531864,0.06194486,1.49303558
-2.43421711,2.22486214,0.64698788,0.35615873,0.00176948,0.10816948,0.30809732,0.18160084,0.06269721,1.50729860
-2.42821411,2.23650877,0.65256001,0.35814523,0.00178713,0.10770022,0.30616145,0.17849229,0.06338245,1.51801415
-2.42221111,2.24571314,0.65790720,0.36124303,0.00180421,0.10700720,0.30404543,0.17607824,0.06401546,1.52514527
-2.41620810,2.25257761,0.66290828,0.36554245,0.00182022,0.10609168,0.30175968,0.17444186,0.06460983,1.52869244
-2.41020510,2.25725024,0.66745943,0.37113172,0.00183484,0.10496006,0.29932084,0.17366476,0.06517702,1.52868687
-2.40420210,2.25992168,0.67147840,0.37809707,0.00184794,0.10362419,0.29675030,0.17382763,0.06572559,1.52518416
-2.39819910,2.26082195,0.67490840,0.38652303,0.00185959,0.10210164,0.29407291,0.17501067,0.06626069,1.51825842
-2.39219610,2.26021713,0.67772145,0.39649249,0.00187005,0.10041572,0.29131604,0.17729395,0.06678361,1.50799742
-2.38619310,2.25840581,0.67992104,0.40808667,0.00187979,0.09859542,0.28850897,0.18075753,0.06729169,1.49449869
-2.38019010,2.25571528,0.68154377,0.42138473,0.00188945,0.09667504,0.28568245,0.18548116,0.06777833,1.47786696
-2.37418709,2.25249715,0.68265987,0.43646295,0.00189982,0.09469375,0.28286852,0.19154355,0.06823331,1.45821274
-2.36818409,2.24912239,0.68337242,0.45339342,0.00191186,0.09269478,0.28010046,0.19902119,0.06864319,1.43565231
-2.36218109,2.24597541,0.68381517,0.47224201,0.00192668,0.09072453,0.27741267,0.20798643,0.06899203,1.41030869
-2.35617809,2.24344710,0.68414887,0.49306574,0.00194548,0.08883139,0.27484066,0.21850511,0.06926215,1.38231370
-2.35017509,2.24192671,0.68455626,0.51590921,0.00196957,0.08706439,0.27242072,0.23063340,0.06943498,1.35181066
-2.34417209,2.24179246,0.68523576,0.54080051,0.00200032,0.08547181,0.27018950,0.24441422,0.06949199,1.31895758
-2.33816908,2.24340089,0.68639403,0.56774634,0.00203916,0.08409960,0.26818330,0.25987304,0.06941561,1.28393051
-2.33216608,2.24707535,0.68823766,0.59672666,0.00208753,0.08298982,0.26643712,0.27701340,0.06919006,1.24692666
-2.32616308,2.25309363,0.69096448,0.62768919,0.00214691,0.08217909,0.26498348,0.29581230,0.06880211,1.20816709
-2.32016008,2.26167549,0.69475458,0.66054387,0.00221874,0.08169716,0.26385099,0.31621558,0.06824172,1.16789868
-2.31415708,2.27297055,0.69976168,0.69515787,0.00230444,0.08156558,0.26306284,0.33813375,0.06750244,1.12639507
-2.30815408,2.28704722,0.70610530,0.73135138,0.00240538,0.08179670,0.26263530,0.36143849,0.06658174,1.08395656
-2.30215108,2.30388366,0.71386399,0.76889481,0.00252291,0.08239281,0.26257624,0.38596001,0.06548105,1.04090885
-2.29614807,2.32336137,0.72307022,0.80750769,0.00265826,0.08334570,0.26288392,0.41148584,0.06420569,0.99760048
-2.29014507,2.34526234,0.73370716,0.84685978,0.00281264,0.08463653,0.26354611,0.43776107,0.06276460,0.95439928
-2.28414207,2.36927031,0.74570778,0.88657461,0.00298715,0.08623612,0.26453967,0.46449034,0.06116994,0.91168778
-2.27813907,2.39497686,0.75895628,0.92623575,0.00318281,0.08810558,0.26583065,0.49134180,0.05943657,0.86985784
-2.27213607,2.42189232,0.77329208,0.96539581,0.00340054,0.09019733,0.26737504,0.51795295,0.05758151,0.82930471
-2.26613307,2.44946172,0.78851626,1.00358811,0.00364116,0.09245650,0.26912010,0.54393839,0.05562326,0.79042078
-2.26013007,2.47708536,0.80440025,1.04034074,0.00390538,0.09482259,0.27100634,0.56889931,0.05358127,0.75358922
-2.25412706,2.50414338,0.82069647,1.07519258,0.00419376,0.09723139,0.27297001,0.59243438,0.05147529,0.71917775
-2.24812406,2.53002327,0.83715049,1.10771069,0.00450670,0.09961708,0.27494608,0.61415169,0.04932489,0.68753270
-2.24212106,2.55414933,0.85351418,1.13750830,0.00484443,0.10191442,0.27687147,0.63368136,0.04714901,0.65897351
-2.23611806,2.57601237,0.86955919,1.16426266,0.00520697,0.10406093,0.27868839,0.65068807,0.04496566,0.63378777
-2.23011506,2.59519826,0.88509011,1.18773174,0.00559408,0.10599901,0.28034767,0.66488321,0.04279161,0.61222676
-2.22411206,2.61141379,0.89995666,1.20776907,0.00600528,0.10767788,0.28181179,0.67603593,0.04064230,0.59450163
-2.21810905,2.62450816,0.91406424,1.22433574,0.00643975,0.10905530,0.28305739,0.68398249,0.03853177,0.58078005
-2.21210605,2.63448899,0.92738221,1.23750904,0.00689637,0.11009896,0.28407722,0.68863375,0.03647266,0.57118343
-2.20610305,2.64153165,0.93994953,1.24748693,0.00737366,0.11078754,0.28488128,0.68998001,0.03447627,0.56578451
-2.20010005,2.64598138,0.95187722,1.25458823,0.00786976,0.11111135,0.28549708,0.68809330,0.03255268,0.56460546
-2.19409705,2.64834771,0.96334759,1.25924823,0.00838246,0.11107261,0.28596900,0.68312681,0.03071086,0.56761643
-2.18809405,2.64929147,0.97461008,1.26200971,0.00890919,0.11068530,0.28635676,0.67531151,0.02895878,0.57473458
-2.18209105,2.64960487,0.98597384,1.26350986,0.00944707,0.10997463,0.28673302,0.66495011,0.02730353,0.58582365
-2.17608804,2.65018552,0.99779732,1.26446334,0.00999289,0.10897616,0.28718029,0.65240865,0.02575137,0.60069427
-2.17008504,2.65200556,1.01047521,1.26564219,0.01054323,0.10773466,0.28778726,0.63810606,0.02430779,0.61910509
-2.16408204,2.65607751,1.02442334,1.26785341,0.01109448,0.10630264,0.28864482,0.62250211,0.02297757,0.64076486
-2.15807904,2.66341815,1.04006209,1.27191491,0.01164295,0.10473878,0.28984186,0.60608429,0.02176468,0.66533562
-2.15207604,2.67501219,1.05779890,1.27863078,0.01218489,0.10310616,0.29146120,0.58935415,0.02067230,0.69243713
-2.14607304,2.69177718,1.07801077,1.28876667,0.01271662,0.10147044,0.29357575,0.57281348,0.01970278,0.72165258
-2.14007004,2.71453098,1.10102721,1.30302615,0.01323460,0.09989804,0.29624514,0.55695095,0.01885752,0.75253566
-2.13406703,2.74396299,1.12711447,1.32202865,0.01373544,0.09845429,0.29951304,0.54222948,0.01813694,0.78461874
-2.12806403,2.78061003,1.15646149,1.34628968,0.01421604,0.09720170,0.30340505,0.52907474,0.01754044,0.81742233
-2.12206103,2.82483730,1.18916825,1.37620383,0.01467357,0.09619829,0.30792760,0.51786507,0.01706636,0.85046523
-2.11605803,2.87682492,1.22523671,1.41203076,0.01510551,0.09549604,0.31306747,0.50892288,0.01671196,0.88327545
-2.11005503,2.93655994,1.26456488,1.45388466,0.01550965,0.09513953,0.31879227,0.50250776,0.01647346,0.91540118
-2.10405203,3.00383374,1.30694398,1.50172715,0.01588411,0.09516466,0.32505150,0.49881130,0.01634607,0.94642173
-2.09804902,3.07824438,1.35205896,1.55536374,0.01622725,0.09559759,0.33177840,0.49795356,0.01632414,0.97595785
-2.09204602,3.15920348,1.39949219,1.61444387,0.01653767,0.09645392,0.33889218,0.49998124,0.01640117,1.00368097
-2.08604302,3.24594715,1.44873028,1.67846442,0.01681417,0.09773799,0.34630073,0.50486747,0.01657007,1.02932122
-2.08004002,3.33755039,1.49917372,1.74677660,0.01705565,0.09944245,0.35390353,0.51251308,0.01682323,1.05267355
-2.07403702,3.43294452,1.55014916,1.81859614,0.01726111,0.10154814,0.36159470,0.52274937,0.01715273,1.07360195
-2.06803402,3.53093717,1.60092379,1.89301659,0.01742954,0.10402413,0.36926601,0.53534226,0.01755051,1.09204156
-2.06203102,3.63023450,1.65072155,1.96902551,0.01755993,0.10682814,0.37680982,0.54999780,0.01800855,1.10799837
-2.05602801,3.72946537,1.69874066,2.04552344,0.01765124,0.10990725,0.38412183,0.56636893,0.01851904,1.12154683
-2.05002501,3.82720717,1.74417197,2.12134539,0.01770237,0.11319890,0.39110356,0.58406341,0.01907447,1.13282524
-2.04402201,3.92201303,1.78621767,2.19528437,0.01771220,0.11663226,0.39766454,0.60265288,0.01966782,1.14202926
-2.03801901,4.01244020,1.82410994,2.26611691,0.01767958,0.12012979,0.40372425,0.62168284,0.02029258,1.14940374
-2.03201601,4.09707923,1.85712901,2.33262973,0.01760343,0.12360924,0.40921365,0.64068349,0.02094284,1.15523327
-2.02601301,4.17458351,1.88462018,2.39364734,0.01748277,0.12698574,0.41407651,0.65918109,0.02161325,1.15983168
-2.02001001,4.24369864,1.90600950,2.44805974,0.01731680,0.13017413,0.41827033,0.67670967,0.02229904,1.16353114
-2.01400700,4.30329094,1.92081761,2.49484957,0.01710499,0.13309136,0.42176704,0.69282275,0.02299588,1.16667089
-2.00800400,4.35237430,1.92867147,2.53311785,0.01684714,0.13565895,0.42455340,0.70710478,0.02369984,1.16958639
-2.00200100,4.39013461,1.92931374,2.56210761,0.01654348,0.13780531,0.42663111,0.71918178,0.02440721,1.17259876
-1.99599800,4.41595059,1.92260943,2.58122448,0.01619475,0.13946796,0.42801659,0.72873097,0.02511433,1.17600526
-1.98999500,4.42941038,1.90854982,2.59005333,0.01580222,0.14059542,0.42874056,0.73548898,0.02581749,1.18007068
-1.98399200,4.43032278,1.88725330,2.58837051,0.01536776,0.14114876,0.42884720,0.73925825,0.02651267,1.18501999
-1.97798899,4.41872252,1.85896335,2.57615076,0.01489384,0.14110276,0.42839306,0.73991135,0.02719547,1.19103238
-1.97198599,4.39486899,1.82404328,2.55356855,0.01438353,0.14044656,0.42744557,0.73739313,0.02786094,1.19823663
-1.96598299,4.35923807,1.78296825,2.52099352,0.01384049,0.13918375,0.42608125,0.73172043,0.02850348,1.20670802
-1.95997999,4.31250712,1.73631429,2.47898003,0.01326887,0.13733202,0.42438354,0.72297954,0.02911683,1.21646654
-1.95397699,4.25553346,1.68474489,2.42825107,0.01267328,0.13492224,0.42244033,0.71132132,0.02969404,1.22747652
-1.94797399,4.18932683,1.62899530,2.36967697,0.01205870,0.13199708,0.42034120,0.69695432,0.03022754,1.23964750
-1.94197099,4.11501708,1.56985497,2.30424969,0.01143033,0.12860922,0.41817437,0.68013619,0.03070930,1.25283637
-1.93596798,4.03381800,1.50814864,2.23305361,0.01079354,0.12481930,0.41602365,0.66116371,0.03113094,1.26685054
-1.92996498,3.94698905,1.44471661,2.15723400,0.01015370,0.12069357,0.41396514,0.64036198,0.03148400,1.28145212
-1.92396198,3.85579633,1.38039468,2.07796427,0.00951606,0.11630151,0.41206422,0.61807317,0.03176022,1.29636312
-1.91795898,3.76147475,1.31599457,1.99641347,0.00888567,0.11171342,0.41037257,0.59464535,0.03195176,1.31127136
-1.91195598,3.66519275,1.25228521,1.91371521,0.00826727,0.10699817,0.40892569,0.57042189,0.03205156,1.32583722
-1.90595298,3.56802129,1.18997572,1.83093931,0.00766517,0.10222105,0.40774085,0.54573180,0.03205361,1.33970097
-1.89994997,3.47090840,1.12970050,1.74906724,0.00708321,0.09744213,0.40681574,0.52088144,0.03195322,1.35249079
-1.89394697,3.37466028,1.07200701,1.66897226,0.00652469,0.09271476,0.40612789,0.49614781,0.03174724,1.36383111
-1.88794397,3.27992975,1.01734662,1.59140498,0.00599235,0.08808463,0.40563501,0.47177362,0.03143426,1.37335140
-1.88194097,3.18721236,0.96606888,1.51698479,0.00548835,0.08358919,0.40527629,0.44796421,0.03101472,1.38069513
-1.87593797,3.09685023,0.91841932,1.44619724,0.00501431,0.07925751,0.40497471,0.42488634,0.03049093,1.38552886
-1.86993497,3.00904325,0.87454092,1.37939743,0.00457129,0.07511053,0.40464036,0.40266868,0.02986707,1.38755109
-1.86393197,2.92386688,0.83447911,1.31681892,0.00415988,0.07116165,0.40417477,0.38140388,0.02914909,1.38650098
-1.85792896,2.84129576,0.79819008,1.25858764,0.00378025,0.06741766,0.40347598,0.36115193,0.02834456,1.38216642
-1.85192596,2.76123173,0.76555212,1.20474006,0.00343221,0.06387979,0.40244438,0.34194454,0.02746239,1.37439144
-1.84592296,2.68353509,0.73637944,1.15524468,0.00311529,0.06054504,0.40098907,0.32379021,0.02651266,1.36308270
-1.83991996,2.60805746,0.71043796,1.11002579,0.00282884,0.05740749,0.39903438,0.30667977,0.02550624,1.34821478
-1.83391696,2.53467501,0.68746248,1.06898848,0.00257209,0.05445968,0.39652648,0.29059192,0.02445458,1.32983413
-1.82791396,2.46332030,0.66717452,1.03204374,0.00234424,0.05169385,0.39343969,0.27549867,0.02336931,1.30806143
-1.82191096,2.39401168,0.64930007,0.99913263,0.00214453,0.04910318,0.38978218,0.26137033,0.02226203,1.28309235
-1.81590795,2.32687868,0.63358668,0.97024846,0.00197230,0.04668277,0.38560082,0.24817987,0.02114405,1.25519638
-1.80990495,2.26218261,0.61981907,0.94545603,0.00182708,0.04443051,0.38098500,0.23590658,0.02002611,1.22471387
-1.80390195,2.20033123,0.60783284,0.92490718,0.00170856,0.04234771,0.37606898,0.22453883,0.01891831,1.19205107
-1.79789895,2.14188689,0.59752546,0.90885184,0.00161673,0.04043952,0.37103279,0.21407593,0.01782990,1.15767333
-1.79189595,2.08756769,0.58886432,0.89764406,0.00155179,0.03871514,0.36610138,0.20452910,0.01676927,1.12209646
-1.78589295,2.03824119,0.58189144,0.89174265,0.00151425,0.03718780,0.36154209,0.19592148,0.01574389,1.08587646
-1.77988994,1.99491084,0.57672450,0.89170611,0.00150485,0.03587461,0.35766020,0.18828740,0.01476033,1.04959765
-1.77388694,1.95869507,0.57355428,0.89818177,0.00152458,0.03479614,0.35479281,0.18167075,0.01382432,1.01385966
-1.76788394,1.93079958,0.57263841,0.91188925,0.00157463,0.03397591,0.35330097,0.17612281,0.01294079,0.97926339
-1.76188094,1.91248328,0.57429170,0.93359863,0.00165638,0.03343972,0.35356032,0.17169946,0.01211399,0.94639640
-1.75587794,1.90501889,0.57887331,0.96410355,0.00177125,0.03321485,0.35595044,0.16845790,0.01134750,0.91581801
-1.74987494,1.90964904,0.58677128,1.00419023,0.00192073,0.03332915,0.36084305,0.16645319,0.01064441,0.88804460
-1.74387194,1.92753923,0.59838485,1.05460304,0.00210622,0.03381011,0.36858965,0.16573451,0.01000729,0.86353553
-1.73786893,1.95972920,0.61410536,1.11600784,0.00232897,0.03468382,0.37950863,0.16634142,0.00943829,0.84268008
-1.73186593,2.00708414,0.63429636,1.18895426,0.00258998,0.03597390,0.39387256,0.16830025,0.00893917,0.82578600
