energy_ev,total_up,Pb_p_up,Pb_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.88594297,5.77808305,0.83116546,0.00316383,2.19621554,2.17795014,3.01247429,0.00000000
-5.87993997,5.55495765,0.80110752,0.00304458,2.08118069,2.11211672,2.88003460,0.00000000
-5.87393697,5.32360629,0.77056662,0.00292427,1.96572582,2.04248098,2.74274238,0.00000000
-5.86793397,5.08814718,0.73996891,0.00280534,1.85168555,1.97046931,2.60299892,0.00000000
-5.86193097,4.85254254,0.70972582,0.00269005,1.74075396,1.89747537,2.46310077,0.00000000
-5.85592796,4.62049513,0.68022592,0.00258045,1.63444697,1.82482012,2.32517944,0.00000000
-5.84992496,4.39535679,0.65182708,0.00247828,1.53407166,1.75371541,2.19114964,0.00000000
-5.84392196,4.18005164,0.62484943,0.00238497,1.44070287,1.68523257,2.06266748,0.00000000
-5.83791896,3.97701632,0.59956916,0.00230157,1.35516796,1.62027693,1.94109965,0.00000000
-5.83191596,3.78815897,0.57621363,0.00222875,1.27803942,1.55956928,1.82750428,0.00000000
-5.82591296,3.61483766,0.55495789,0.00216679,1.20963563,1.50363473,1.72262343,0.00000000
-5.81990995,3.45785859,0.53592289,0.00211556,1.15002911,1.45279940,1.62688697,0.00000000
-5.81390695,3.31749350,0.51917546,0.00207458,1.09906175,1.40719475,1.54042705,0.00000000
-5.80790395,3.19351494,0.50473022,0.00204303,1.05636638,1.36676932,1.46310200,0.00000000
-5.80190095,3.08524755,0.49255323,0.00201979,1.02139353,1.33130722,1.39452830,0.00000000
-5.79589795,2.99163286,0.48256733,0.00200353,0.99344241,1.30045234,1.33411891,0.00000000
-5.78989495,2.91130465,0.47465907,0.00199271,0.97169493,1.27373732,1.28112611,0.00000000
-5.78389195,2.84267161,0.46868666,0.00198572,0.95525160,1.25061565,1.23468701,0.00000000
-5.77788894,2.78400374,0.46448884,0.00198089,0.94316784,1.23049566,1.19386981,0.00000000
-5.77188594,2.73351889,0.46189409,0.00197659,0.93448983,1.21277476,1.15771889,0.00000000
-5.76588294,2.68946604,0.46072979,0.00197131,0.92828833,1.19687234,1.12529720,0.00000000
-5.75987994,2.65020192,0.46083084,0.00196367,0.92368973,1.18225998,1.09572415,0.00000000
-5.75387694,2.61425810,0.46204743,0.00195255,0.91990319,1.16848764,1.06820814,0.00000000
-5.74787394,2.58039619,0.46425142,0.00193706,0.91624310,1.15520465,1.04207233,0.00000000
-5.74187094,2.54764917,0.46734118,0.00191662,0.91214636,1.14217481,1.01677336,0.00000000
-5.73586793,2.51534782,0.47124464,0.00189097,0.90718399,1.12928496,0.99191248,0.00000000
-5.72986493,2.48313171,0.47592047,0.00186019,0.90106696,1.11654689,0.96723921,0.00000000
-5.72386193,2.45094494,0.48135730,0.00182467,0.89364627,1.10409263,0.94264779,0.00000000
-5.71785893,2.41901762,0.48757130,0.00178512,0.88490761,1.09216357,0.91816709,0.00000000
-5.71185593,2.38783454,0.49460210,0.00174252,0.87496110,1.08109419,0.89394489,0.00000000
-5.70585293,2.35809309,0.50250752,0.00169811,0.86402658,1.07129122,0.87022750,0.00000000
-5.69984992,2.33065290,0.51135737,0.00165333,0.85241565,1.06320946,0.84733601,0.00000000
-5.69384692,2.30647977,0.52122667,0.00160977,0.84051089,1.05732548,0.82564051,0.00000000
-5.68784392,2.28658689,0.53218882,0.00156910,0.82874366,1.05411047,0.80553350,0.00000000
-5.68184092,2.27197596,0.54430889,0.00153306,0.81757115,1.05400364,0.78740384,0.00000000
-5.67583792,2.26358104,0.55763754,0.00150335,0.80745382,1.05738726,0.77161242,0.00000000
-5.66983492,2.26221733,0.57220578,0.00148160,0.79883397,1.06456455,0.75847056,0.00000000
-5.66383192,2.26853707,0.58802074,0.00146933,0.79211636,1.07574119,0.74822198,0.00000000
-5.65782891,2.28299405,0.60506266,0.00146789,0.78765133,1.09101141,0.74102906,0.00000000
-5.65182591,2.30581786,0.62328316,0.00147840,0.78572115,1.11034889,0.73696365,0.00000000
-5.64582291,2.33699864,0.64260479,0.00150180,0.78652976,1.13360285,0.73600272,0.00000000
-5.63981991,2.37628233,0.66292175,0.00153872,0.79019617,1.16049941,0.73802881,0.00000000
-5.63381691,2.42317640,0.68410185,0.00158955,0.79675159,1.19064792,0.74283492,0.00000000
-5.62781391,2.47696521,0.70598937,0.00165442,0.80614016,1.22355200,0.75013343,0.00000000
-5.62181091,2.53673419,0.72840891,0.00173316,0.81822316,1.25862468,0.75956858,0.00000000
-5.61580790,2.60140158,0.75116996,0.00182539,0.83278630,1.29520701,0.77073161,0.00000000
-5.60980490,2.66975627,0.77407199,0.00193048,0.84954981,1.33258945,0.78317788,0.00000000
-5.60380190,2.74050025,0.79691017,0.00204760,0.86818083,1.37003504,0.79644521,0.00000000
-5.59779890,2.81229394,0.81948125,0.00217577,0.88830764,1.40680377,0.81007237,0.00000000
-5.59179590,2.88380281,0.84158971,0.00231388,0.90953513,1.44217700,0.82361729,0.00000000
-5.58579290,2.95374354,0.86305391,0.00246075,0.93146101,1.47548127,0.83667381,0.00000000
-5.57978989,3.02092805,0.88371213,0.00261513,0.95369208,1.50611064,0.84888674,0.00000000
-5.57378689,3.08430401,0.90342817,0.00277580,0.97586002,1.53354673,0.85996438,0.00000000
-5.56778389,3.14299005,0.92209648,0.00294157,0.99763605,1.55737593,0.86968813,0.00000000
-5.56178089,3.19630474,0.93964645,0.00311132,1.01874384,1.57730300,0.87791900,0.00000000
-5.55577789,3.24378791,0.95604561,0.00328404,1.03897015,1.59316068,0.88460067,0.00000000
-5.54977489,3.28521357,0.97130157,0.00345881,1.05817269,1.60491498,0.88975923,0.00000000
-5.54377189,3.32059381,0.98546236,0.00363486,1.07628466,1.61266579,0.89349954,0.00000000
-5.53776888,3.35017337,0.99861508,0.00381154,1.09331589,1.61664285,0.89599856,0.00000000
-5.53176588,3.37441487,1.01088265,0.00398830,1.10935017,1.61719715,0.89749584,0.00000000
-5.52576288,3.39397537,1.02241876,0.00416470,1.12453887,1.61478800,0.89828182,0.00000000
-5.51975988,3.40967486,1.03340090,0.00434036,1.13909102,1.60996626,0.89868421,0.00000000
-5.51375688,3.42245817,1.04402194,0.00451495,1.15326019,1.60335430,0.89905327,0.00000000
-5.50775388,3.43335170,1.05448029,0.00468812,1.16732870,1.59562354,0.89974646,0.00000000
-5.50175088,3.44341716,1.06496940,0.00485950,1.18158994,1.58747035,0.90111325,0.00000000
-5.49574787,3.45370430,1.07566683,0.00502866,1.19632955,1.57959151,0.90348058,0.00000000
-5.48974487,3.46520494,1.08672388,0.00519506,1.21180664,1.57266002,0.90713977,0.00000000
-5.48374187,3.47881081,1.09825603,0.00535806,1.22823585,1.56730262,0.91233530,0.00000000
-5.47773887,3.49527710,1.11033520,0.00551688,1.24577152,1.56407975,0.91925597,0.00000000
-5.47173587,3.51519397,1.12298420,0.00567066,1.26449476,1.56346909,0.92802883,0.00000000
-5.46573287,3.53896734,1.13617392,0.00581840,1.28440440,1.56585326,0.93871609,0.00000000
-5.45972986,3.56681021,1.14982360,0.00595905,1.30541241,1.57151230,0.95131510,0.00000000
-5.45372686,3.59874496,1.16380437,0.00609153,1.32734422,1.58062125,0.96576143,0.00000000
-5.44772386,3.63461650,1.17794582,0.00621480,1.34994413,1.59325283,0.98193472,0.00000000
-5.44172086,3.67411561,1.19204563,0.00632786,1.37288567,1.60938500,0.99966718,0.00000000
-5.43571786,3.71681103,1.20588143,0.00642991,1.39578636,1.62891291,1.01875414,0.00000000
-5.42971486,3.76218847,1.21922447,0.00652033,1.41822631,1.65166453,1.03896609,0.00000000
-5.42371186,3.80969426,1.23185421,0.00659878,1.43976952,1.67741898,1.06006187,0.00000000
-5.41770885,3.85878088,1.24357277,0.00666523,1.45998690,1.70592657,1.08180191,0.00000000
-5.41170585,3.90895179,1.25421854,0.00672003,1.47847960,1.73692920,1.10396137,0.00000000
-5.40570285,3.95980265,1.26367774,0.00676388,1.49490129,1.77018024,1.12634206,0.00000000
-5.39969985,4.01105648,1.27189334,0.00679789,1.50897829,1.80546239,1.14878292,0.00000000
-5.39369685,4.06259046,1.27887047,0.00682354,1.52052622,1.84260279,1.17116839,0.00000000
-5.38769385,4.11445277,1.28467791,0.00684264,1.52946212,1.88148434,1.19343417,0.00000000
-5.38169085,4.16686806,1.28944553,0.00685728,1.53581158,1.92205273,1.21557038,0.00000000
-5.37568784,4.22023131,1.29335745,0.00686977,1.53971006,1.96431863,1.23762167,0.00000000
-5.36968484,4.27509007,1.29664160,0.00688255,1.54139865,2.00835504,1.25968439,0.00000000
-5.36368184,4.33211594,1.29955581,0.00689809,1.54121413,2.05428996,1.28190094,0.00000000
-5.35767884,4.39206676,1.30237165,0.00691879,1.53957412,2.10229459,1.30445159,0.00000000
-5.35167584,4.45574139,1.30535659,0.00694691,1.53695796,2.15256802,1.32754394,0.00000000
-5.34567284,4.52392956,1.30875582,0.00698441,1.53388428,2.20531891,1.35140076,0.00000000
-5.33966983,4.59735932,1.31277469,0.00703293,1.53088667,2.26074538,1.37624648,0.00000000
-5.33366683,4.67664492,1.31756298,0.00709365,1.52848846,2.31901407,1.40229312,0.00000000
-5.32766383,4.76223784,1.32320182,0.00716731,1.52717807,2.38023952,1.42972624,0.00000000
-5.32166083,4.85438360,1.32969425,0.00725407,1.52738612,2.44446493,1.45869149,0.00000000
-5.31565783,4.95308655,1.33695989,0.00735359,1.52946545,2.51164545,1.48928251,0.00000000
-5.30965483,5.05808460,1.34483425,0.00746495,1.53367494,2.58163470,1.52153067,0.00000000
-5.30365183,5.16883525,1.35307254,0.00758673,1.54016795,2.65417557,1.55539727,0.00000000
-5.29764882,5.28451379,1.36135798,0.00771704,1.54898580,2.72889556,1.59076861,0.00000000
-5.29164582,5.40402388,1.36931408,0.00785356,1.56005649,2.80530724,1.62745419,0.00000000
-5.28564282,5.52602027,1.37652027,0.00799362,1.57319878,2.88281392,1.66518840,0.00000000
-5.27963982,5.64894285,1.38252996,0.00813431,1.58813111,2.96072036,1.70363562,0.00000000
-5.27363682,5.77106056,1.38689008,0.00827254,1.60448504,3.03824821,1.74239883,0.00000000
-5.26763382,5.89052351,1.38916119,0.00840516,1.62182246,3.11455581,1.78103121,0.00000000
-5.26163082,6.00542119,1.38893691,0.00852905,1.63965569,3.18876143,1.81905068,0.00000000
-5.25562781,6.11384449,1.38586187,0.00864117,1.65746966,3.25996918,1.85595666,0.00000000
-5.24962481,6.21394893,1.37964732,0.00873871,1.67474503,3.32729671,1.89124837,0.00000000
-5.24362181,6.30401690,1.37008360,0.00881911,1.69098139,3.38990344,1.92444415,0.00000000
-5.23761881,6.38251627,1.35704910,0.00888011,1.70571964,3.44701844,1.95510084,0.00000000
-5.23161581,6.44815348,1.34051534,0.00891986,1.71856250,3.49796686,1.98283244,0.00000000
-5.22561281,6.49991899,1.32054816,0.00893688,1.72919268,3.54219377,2.00732738,0.00000000
-5.21960980,6.53712373,1.29730509,0.00893012,1.73738793,3.57928481,2.02836352,0.00000000
-5.21360680,6.55942549,1.27102930,0.00889898,1.74303258,3.60898273,2.04582044,0.00000000
-5.20760380,6.56684447,1.24204054,0.00884326,1.74612544,3.63119930,2.05968842,0.00000000
-5.20160080,6.55976805,1.21072378,0.00876319,1.74678386,3.64602244,2.07007391,0.00000000
-5.19559780,6.53894491,1.17751606,0.00865942,1.74524412,3.65371825,2.07720131,0.00000000
-5.18959480,6.50546950,1.14289251,0.00853295,1.74185839,3.65472823,2.08141110,0.00000000
-5.18359180,6.46075779,1.10735206,0.00838515,1.73708873,3.64966193,2.08315467,0.00000000
-5.17758879,6.40651587,1.07140366,0.00821772,1.73149859,3.63928556,2.08298611,0.00000000
-5.17158579,6.34470301,1.03555358,0.00803266,1.72574228,3.62450727,2.08155158,0.00000000
-5.16558279,6.27749097,1.00029430,0.00783223,1.72055327,3.60635963,2.07957676,0.00000000
-5.15957979,6.20722116,0.96609537,0.00761896,1.71673162,3.58598035,2.07785295,0.00000000
-5.15357679,6.13636126,0.93339656,0.00739560,1.71513125,3.56459166,2.07722252,0.00000000
-5.14757379,6.06746266,0.90260327,0.00716509,1.71664727,3.54347921,2.07856400,0.00000000
-5.14157079,6.00311947,0.87408433,0.00693058,1.72220390,3.52397089,2.08277734,0.00000000
-5.13556778,5.94592989,0.84817189,0.00669534,1.73274274,3.50741581,2.09076933,0.00000000
-5.12956478,5.89845983,0.82516305,0.00646282,1.74921169,3.49516372,2.10343943,0.00000000
-5.12356178,5.86320863,0.80532302,0.00623653,1.77255388,3.48854468,2.12166565,0.00000000
-5.11755878,5.84257603,0.78888909,0.00602008,1.80369661,3.48884870,2.14629034,0.00000000
-5.11155578,5.83882964,0.77607497,0.00581713,1.84353945,3.49730515,2.17810541,0.00000000
-5.10555278,5.85407155,0.76707495,0.00563131,1.89294118,3.51506133,2.21783661,0.00000000
-5.09954977,5.89020327,0.76206730,0.00546623,1.95270484,3.54315982,2.26612647,0.00000000
-5.09354677,5.94888785,0.76121641,0.00532536,2.02356056,3.58251444,2.32351555,0.00000000
-5.08754377,6.03150876,0.76467337,0.00521202,2.10614567,3.63388446,2.39042200,0.00000000
-5.08154077,6.13912538,0.77257448,0.00512929,2.20098216,3.69784747,2.46711947,0.00000000
-5.07553777,6.27242565,0.78503785,0.00507991,2.30845151,3.77477107,2.55371397,0.00000000
-5.06953477,6.43167720,0.80215788,0.00506625,2.42876746,3.86478457,2.65012027,0.00000000
-5.06353177,6.61667870,0.82399783,0.00509018,2.56194766,3.96775156,2.75603910,0.00000000
-5.05752876,6.82671424,0.85058103,0.00515301,2.70778518,4.08324508,2.87093647,0.00000000
-5.05152576,7.06051370,0.88188087,0.00525540,2.86582152,4.21052703,2.99402669,0.00000000
-5.04552276,7.31622264,0.91781057,0.00539732,3.03532288,4.34853386,3.12426090,0.00000000
-5.03951976,7.59138525,0.95821310,0.00557794,3.21526131,4.49587033,3.26032276,0.00000000
-5.03351676,7.88294385,1.00285227,0.00579563,3.40430290,4.65081321,3.40063291,0.00000000
-5.02751376,8.18725783,1.05140555,0.00604789,3.60080460,4.81132644,3.54336352,0.00000000
-5.02151076,8.50014436,1.10345934,0.00633140,3.80282119,4.97508857,3.68646383,0.00000000
-5.01550775,8.81694203,1.15850745,0.00664200,4.00812364,5.13953326,3.82769690,0.00000000
-5.00950475,9.13259746,1.21595293,0.00697473,4.21422933,5.30190217,3.96468745,0.00000000
-5.00350175,9.44177367,1.27511386,0.00732396,4.41844431,5.45930959,4.09497968,0.00000000
-4.99749875,9.73897750,1.33523286,0.00768344,4.61791687,5.60881671,4.21610347,0.00000000
-4.99149575,10.01870210,1.39549036,0.00804647,4.80970121,5.74751330,4.32564669,0.00000000
-4.98549275,10.27557941,1.45502122,0.00840601,4.99082922,5.87260356,4.42133070,0.00000000
-4.97948974,10.50453654,1.51293405,0.00875492,5.15838795,5.98149265,4.50108585,0.00000000
-4.97348674,10.70094961,1.56833266,0.00908607,5.30959973,6.07187007,4.56312360,0.00000000
-4.96748374,10.86078800,1.62033866,0.00939259,5.44190185,6.14178621,4.60600165,0.00000000
-4.96148074,10.98074272,1.66811435,0.00966808,5.55302232,6.18971829,4.62867891,0.00000000
-4.95547774,11.05833265,1.71088502,0.00990671,5.64104847,6.21462271,4.63055742,0.00000000
-4.94947474,11.09198399,1.74795961,0.01010350,5.70448548,6.21597117,4.61150893,0.00000000
-4.94347174,11.08107902,1.77874906,0.01025440,5.74230212,6.19376895,4.57188467,0.00000000
-4.93746873,11.02597218,1.80278166,0.01035642,5.75396186,6.14855442,4.51250758,0.00000000
-4.93146573,10.92797301,1.81971473,0.01040775,5.73943801,6.08138011,4.43464725,0.00000000
-4.92546273,10.78929709,1.82934250,0.01040776,5.69921238,5.99377633,4.33997877,0.00000000
-4.91945973,10.61298788,1.83159985,0.01035708,5.63425789,5.88769929,4.23052733,0.00000000
-4.91345673,10.40281345,1.82656210,0.01025748,5.54600597,5.76546654,4.10860132,0.00000000
-4.90745373,10.16314353,1.81444088,0.01011190,5.43630063,5.62968273,3.97671705,0.00000000
-4.90145073,9.89881262,1.79557657,0.00992426,5.30734139,5.48315947,3.83751876,0.00000000
-4.89544772,9.61497566,1.77042766,0.00969941,5.16161779,5.32883279,3.69369739,0.00000000
-4.88944472,9.31696239,1.73955755,0.00944292,5.00183828,5.16968171,3.54791191,0.00000000
-4.88344172,9.01013640,1.70361934,0.00916092,4.83085661,5.00865128,3.40271624,0.00000000
-4.87743872,8.69976386,1.66333918,0.00885995,4.65159839,4.84858257,3.26049478,0.00000000
-4.87143572,8.39089628,1.61949865,0.00854676,4.46699059,4.69215190,3.12340871,0.00000000
-4.86543272,8.08827042,1.57291678,0.00822813,4.27989617,4.54182064,2.99335437,0.00000000
-4.85942971,7.79622707,1.52443199,0.00791071,4.09305565,4.39979633,2.87193478,0.00000000
-4.85342671,7.51864973,1.47488448,0.00760088,3.90903693,4.26800520,2.76044415,0.00000000
-4.84742371,7.25892271,1.42509936,0.00730462,3.73019427,4.14807557,2.65986472,0.00000000
-4.84142071,7.01990768,1.37587078,0.00702739,3.55863674,4.04133120,2.57087483,0.00000000
-4.83541771,6.80393660,1.32794740,0.00677410,3.39620611,3.94879329,2.49386661,0.00000000
-4.82941471,6.61281893,1.28201943,0.00654899,3.24446387,3.87118958,2.42897105,0.00000000
-4.82341171,6.44786057,1.23870735,0.00635566,3.10468656,3.80896918,2.37608877,0.00000000
-4.81740870,6.30989189,1.19855267,0.00619703,2.97786885,3.76232150,2.33492402,0.00000000
-4.81140570,6.19930265,1.16201079,0.00607536,2.86473314,3.73119819,2.30502014,0.00000000
-4.80540270,6.11608174,1.12944615,0.00599231,2.76574492,3.71533686,2.28579479,0.00000000
-4.79939970,6.05985988,1.10112968,0.00594894,2.68113279,3.71428596,2.27657336,0.00000000
-4.79339670,6.02995431,1.07723879,0.00594581,2.61091215,3.72743026,2.27661972,0.00000000
-4.78739370,6.02541414,1.05785963,0.00598303,2.55491183,3.75401652,2.28516351,0.00000000
-4.78139070,6.04506610,1.04299169,0.00606031,2.51280253,3.79317942,2.30142372,0.00000000
-4.77538769,6.08756000,1.03255446,0.00617708,2.48412651,3.84396751,2.32462854,0.00000000
-4.76938469,6.15141359,1.02639589,0.00633253,2.46832748,3.90536929,2.35403161,0.00000000
-4.76338169,6.23505657,1.02430230,0.00652565,2.46478010,3.97633922,2.38892526,0.00000000
-4.75737869,6.33687308,1.02600928,0.00675534,2.47281821,4.05582349,2.42865093,0.00000000
-4.75137569,6.45524221,1.03121310,0.00702044,2.49176102,4.14278514,2.47260741,0.00000000
-4.74537269,6.58857554,1.03958218,0.00731975,2.52093657,4.23622787,2.52025724,0.00000000
-4.73936968,6.73535083,1.05076799,0.00765207,2.55970168,4.33521795,2.57113148,0.00000000
-4.73336668,6.89414053,1.06441514,0.00801621,2.60745786,4.43890317,2.62483303,0.00000000
-4.72736368,7.06363416,1.08017000,0.00841099,2.66366258,4.54652798,2.68103850,0.00000000
-4.72136068,7.24265324,1.09768781,0.00883521,2.72783561,4.65744391,2.73949839,0.00000000
-4.71535768,7.43015793,1.11663793,0.00928762,2.79956023,4.77111438,2.80003554,0.00000000
-4.70935468,7.62524483,1.13670720,0.00976689,2.87847938,4.88711346,2.86254130,0.00000000
-4.70335168,7.82713570,1.15760161,0.01027150,2.96428709,5.00511814,2.92696943,0.00000000
-4.69734867,8.03515752,1.17904634,0.01079976,3.05671560,5.12489431,2.99332740,0.00000000
-4.69134567,8.24871473,1.20078448,0.01134966,3.15551917,5.24627695,3.06166513,0.00000000
-4.68534267,8.46725530,1.22257499,0.01191883,3.26045542,5.36914541,3.13206123,0.00000000
-4.67933967,8.69023245,1.24419008,0.01250450,3.37126532,5.49339516,3.20460714,0.00000000
-4.67333667,8.91706469,1.26541274,0.01310339,3.48765330,5.61890769,3.27938975,0.00000000
-4.66733367,9.14709673,1.28603460,0.01371172,3.60926852,5.74552049,3.35647311,0.00000000
-4.66133067,9.37956437,1.30585474,0.01432516,3.73568878,5.87299915,3.43588039,0.00000000
-4.65532766,9.61356593,1.32467949,0.01493884,3.86640807,6.00101362,3.51757691,0.00000000
-4.64932466,9.84804303,1.34232361,0.01554738,4.00082883,6.12912052,3.60145552,0.00000000
-4.64332166,10.08177268,1.35861276,0.01614494,4.13825956,6.25675325,3.68732525,0.00000000
-4.63731866,10.31337226,1.37338722,0.01672531,4.27791833,6.38322074,3.77490443,0.00000000
-4.63131566,10.54131806,1.38650660,0.01728201,4.41894215,6.50771599,3.86381885,0.00000000
-4.62531266,10.76397740,1.39785527,0.01780844,4.56040220,6.62933401,3.95360576,0.00000000
-4.61930965,10.97965340,1.40734796,0.01829805,4.70132411,6.74709902,4.04372388,0.00000000
-4.61330665,11.18664045,1.41493521,0.01874446,4.84071275,6.85999956,4.13356928,0.00000000
-4.60730365,11.38328818,1.42060800,0.01914173,4.97758014,6.96703001,4.22249695,0.00000000
-4.60130065,11.56807039,1.42440120,0.01948445,5.11097544,7.06723631,4.30984697,0.00000000
-4.59529765,11.73965577,1.42639534,0.01976797,5.24001531,7.15976352,4.39497438,0.00000000
-4.58929465,11.89697607,1.42671643,0.01998855,5.36391338,7.24390260,4.47728126,0.00000000
-4.58329165,12.03928824,1.42553361,0.02014350,5.48200702,7.31913374,4.55624930,0.00000000
-4.57728864,12.16622649,1.42305451,0.02023128,5.59378019,7.38516368,4.63147110,0.00000000
-4.57128564,12.27784097,1.41951855,0.02025158,5.69888094,7.44195482,4.70267836,0.00000000
-4.56528264,12.37462034,1.41518828,0.02020536,5.79713233,7.48974412,4.76976498,0.00000000
-4.55927964,12.45749591,1.41033917,0.02009485,5.88853611,7.52905038,4.83280349,0.00000000
-4.55327664,12.52782622,1.40524840,0.01992348,5.97326836,7.56066918,4.89205333,0.00000000
-4.54727364,12.58736155,1.40018312,0.01969580,6.05166695,7.58565489,4.94795974,0.00000000
-4.54127064,12.63818888,1.39538874,0.01941737,6.12421089,7.60529038,5.00114268,0.00000000
-4.53526763,12.68265883,1.39107801,0.01909458,6.19149203,7.62104513,5.05237547,0.00000000
-4.52926463,12.72329669,1.38742122,0.01873447,6.25418001,7.63452317,5.10255356,0.00000000
-4.52326163,12.76270093,1.38453816,0.01834451,6.31298154,7.64740281,5.15265416,0.00000000
-4.51725863,12.80343263,1.38249215,0.01793238,6.36859567,7.66137036,5.20368822,0.00000000
-4.51125563,12.84790036,1.38128639,0.01750574,6.42166692,7.67805039,5.25664657,0.00000000
-4.50525263,12.89824507,1.38086273,0.01707202,6.47273807,7.69893520,5.31244267,0.00000000
-4.49924962,12.95622984,1.38110299,0.01663819,6.52220516,7.72531637,5.37185439,0.00000000
-4.49324662,13.02313917,1.38183248,0.01621058,6.57027666,7.75822107,5.43546790,0.00000000
-4.48724362,13.09969257,1.38282570,0.01579467,6.61693930,7.79835573,5.50362635,0.00000000
-4.48124062,13.18597639,1.38381376,0.01539503,6.66193231,7.84605951,5.57638622,0.00000000
-4.47523762,13.28139760,1.38449323,0.01501514,6.70473210,7.90126950,5.65348399,0.00000000
-4.46923462,13.38466195,1.38453601,0.01465738,6.74454863,7.96349933,5.73431499,0.00000000
-4.46323162,13.49377868,1.38359971,0.01432300,6.78033429,8.03183241,5.81792636,0.00000000
-4.45722861,13.60609204,1.38133828,0.01401212,6.81080568,8.10493031,5.90302483,0.00000000
-4.45122561,13.71833969,1.37741247,0.01372380,6.83447796,8.18105647,5.98799972,0.00000000
-4.44522261,13.82673605,1.37149976,0.01345616,6.84971059,8.25811469,6.07096067,0.00000000
-4.43921961,13.92707826,1.36330351,0.01320644,6.85476316,8.33370145,6.14978873,0.00000000
-4.43321661,14.01487108,1.35256116,0.01297123,6.84785886,8.40517039,6.22219919,0.00000000
-4.42721361,14.08546620,1.33905126,0.01274659,6.82725303,8.46970702,6.28581342,0.00000000
-4.42121061,14.13421095,1.32259931,0.01252823,6.79130394,8.52441129,6.33823693,0.00000000
-4.41520760,14.15660097,1.30308213,0.01231174,6.73854243,8.56638510,6.37714038,0.00000000
-4.40920460,14.14843108,1.28043111,0.01209274,6.66773747,8.59282217,6.40034028,0.00000000
-4.40320160,14.10593880,1.25463388,0.01186708,6.57795459,8.60109704,6.40587586,0.00000000
-4.39719860,14.02593549,1.22573491,0.01163099,6.46860455,8.58885038,6.39207940,0.00000000
-4.39119560,13.90592043,1.19383469,0.01138123,6.33948016,8.55406783,6.35763690,0.00000000
-4.38519260,13.74417395,1.15908791,0.01111523,6.19077982,8.49514988,6.30163721,0.00000000
-4.37918959,13.53982703,1.12170047,0.01083116,6.02311675,8.41097057,6.22360785,0.00000000
-4.37318659,13.29290527,1.08192562,0.01052802,5.83751400,8.30092328,6.12353653,0.00000000
-4.36718359,13.00434655,1.04005936,0.01020567,5.63538566,8.16495243,6.00187808,0.00000000
-4.36118059,12.67599271,0.99643505,0.00986481,5.41850554,8.00357015,5.85954708,0.00000000
-4.35517759,12.31055622,0.95141767,0.00950702,5.18896499,7.81785776,5.69789696,0.00000000
-4.34917459,11.91156396,0.90539760,0.00913467,4.94912201,7.60945219,5.51868692,0.00000000
-4.34317159,11.48328065,0.85878433,0.00875089,4.70154390,7.38051798,5.32403849,0.00000000
-4.33716858,11.03061509,0.81199994,0.00835945,4.44894615,7.13370587,5.11638335,0.00000000
-4.33116558,10.55901248,0.76547284,0.00796469,4.19412963,6.87209923,4.89840484,0.00000000
-4.32516258,10.07433636,0.71963142,0.00757142,3.93991869,6.59915009,4.67297501,0.00000000
-4.31915958,9.58274367,0.67489815,0.00718477,3.68910180,6.31860638,4.44308939,0.00000000
-4.31315658,9.09055605,0.63168380,0.00681008,3.44437649,6.03443230,4.21180120,0.00000000
-4.30715358,8.60413062,0.59038198,0.00645281,3.20829972,5.75072388,3.98215695,0.00000000
