energy_ev,total_up,Bi_p_up,Bi_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-5.53176588,10.22308293,0.37238442,0.03386719,3.24231762,3.97284211,0.46389554,4.87402508
-5.52576288,10.12474126,0.36764671,0.03331241,3.23285688,3.93413726,0.45950013,4.82590402
-5.51975988,9.98034221,0.36148298,0.03261479,3.20955606,3.87690747,0.45275082,4.75643557
-5.51375688,9.79120211,0.35397896,0.03178076,3.17229703,3.80171714,0.44373548,4.66618348
-5.50775388,9.55938637,0.34524540,0.03081942,3.12118824,3.70945439,0.43257842,4.55603557
-5.50175088,9.28766434,0.33541601,0.02974225,3.05657074,3.60130661,0.41943733,4.42718723
-5.49574787,8.97944794,0.32464492,0.02856282,2.97901803,3.47872914,0.40449940,4.28111802
-5.48974487,8.63871525,0.31310383,0.02729641,2.88932945,3.34340799,0.38797669,4.11956187
-5.48374187,8.26992087,0.30097871,0.02595964,2.78851684,3.19721765,0.37010104,3.94447128
-5.47773887,7.87789543,0.28846628,0.02457003,2.67778470,3.04217502,0.35111847,3.75797633
-5.47173587,7.46773671,0.27577007,0.02314557,2.55850417,2.88039100,0.33128351,3.56233950
-5.46573287,7.04469544,0.26309632,0.02170430,2.43218162,2.71402093,0.31085333,3.35990741
-5.45972986,6.61405899,0.25064962,0.02026388,2.30042289,2.54521536,0.29008220,3.15306078
-5.45372686,6.18103610,0.23862848,0.01884120,2.16489427,2.37607240,0.26921608,2.94416415
-5.44772386,5.75064615,0.22722077,0.01745202,2.02728171,2.20859313,0.24848787,2.73551670
-5.44172086,5.32761598,0.21659930,0.01611070,1.88924972,2.04464104,0.22811305,2.52930580
-5.43571786,4.91628714,0.20691751,0.01482986,1.75240147,1.88590671,0.20828622,2.32756456
-5.42971486,4.52053626,0.19830547,0.01362026,1.61824153,1.73387837,0.18917826,2.13213468
-5.42371186,4.14371040,0.19086632,0.01249059,1.48814263,1.58981905,0.17093440,1.94463569
-5.41770885,3.78857895,0.18467323,0.01144742,1.36331747,1.45475070,0.15367304,1.76644138
-5.41170585,3.45730300,0.17976712,0.01049516,1.24479655,1.32944545,0.13748543,1.59866382
-5.40570285,3.15142245,0.17615511,0.00963610,1.13341258,1.21442380,0.12243606,1.44214539
-5.39969985,2.87186054,0.17380995,0.00887047,1.02979177,1.10995963,0.10856374,1.29745856
-5.39369685,2.61894483,0.17267037,0.00819661,0.93435197,1.01609140,0.09588330,1.16491310
-5.38769385,2.39244329,0.17264255,0.00761109,0.84730744,0.93263896,0.08438768,1.04457010
-5.38169085,2.19161364,0.17360249,0.00710895,0.76867953,0.85922519,0.07405048,0.93626192
-5.37568784,2.01526361,0.17539953,0.00668395,0.69831279,0.79530149,0.06482873,0.83961705
-5.36968484,1.86181984,0.17786067,0.00632877,0.63589526,0.74017627,0.05666582,0.75408870
-5.36368184,1.72940256,0.18079578,0.00603534,0.58098216,0.69304536,0.04949439,0.67898594
-5.35767884,1.61590373,0.18400335,0.00579504,0.53302172,0.65302344,0.04323927,0.61350624
-5.35167584,1.51906560,0.18727683,0.00559905,0.49138221,0.61917535,0.03782024,0.55676807
-5.34567284,1.43655770,0.19041104,0.00543854,0.45537897,0.59054656,0.03315449,0.50784279
-5.33966983,1.36604956,0.19320873,0.00530494,0.42430057,0.56619183,0.02915898,0.46578454
-5.33366683,1.30527757,0.19548680,0.00519015,0.39743332,0.54520140,0.02575236,0.42965759
-5.32766383,1.25210406,0.19708207,0.00508675,0.37408329,0.52672410,0.02285669,0.39856048
-5.32166083,1.20456757,0.19785638,0.00498814,0.35359545,0.50998685,0.02039867,0.37164640
-5.31565783,1.16092326,0.19770076,0.00488867,0.33536949,0.49431027,0.01831075,0.34813968
-5.30965483,1.11967319,0.19653864,0.00478373,0.31887214,0.47912030,0.01653176,0.32734823
-5.30365183,1.07958620,0.19432792,0.00466981,0.30364599,0.46395561,0.01500736,0.30867199
-5.29764882,1.03970783,0.19106180,0.00454452,0.28931477,0.44847110,0.01369014,0.29160765
-5.29164582,0.99936094,0.18676854,0.00440656,0.27558553,0.43243764,0.01253963,0.27574980
-5.28564282,0.95813778,0.18151008,0.00425570,0.26224784,0.41573843,0.01152195,0.26078913
-5.27963982,0.91588485,0.17537958,0.00409268,0.24917048,0.39836245,0.01060948,0.24650800
-5.27363682,0.87268166,0.16849826,0.00391913,0.23629608,0.38039541,0.00978030,0.23277382
-5.26763382,0.82881493,0.16101137,0.00373747,0.22363413,0.36200895,0.00901762,0.21953100
-5.26163082,0.78474952,0.15308380,0.00355078,0.21125289,0.34344841,0.00830910,0.20679161
-5.25562781,0.74109748,0.14489534,0.00336267,0.19927046,0.32501986,0.00764627,0.19462557
-5.24962481,0.69858634,0.13663583,0.00317713,0.18784567,0.30707686,0.00702380,0.18315046
-5.24362181,0.65802785,0.12850037,0.00299845,0.17716880,0.29000725,0.00643895,0.17252149
-5.23761881,0.62028786,0.12068476,0.00283103,0.16745274,0.27422052,0.00589099,0.16292186
-5.23161581,0.58625797,0.11338124,0.00267932,0.15892440,0.26013572,0.00538072,0.15455359
-5.22561281,0.55682947,0.10677465,0.00254769,0.15181687,0.24817029,0.00490998,0.14762907
-5.21960980,0.53286958,0.10103905,0.00244032,0.14636204,0.23872978,0.00448138,0.14236330
-5.21360680,0.51520002,0.09633472,0.00236112,0.14278394,0.23219842,0.00409794,0.13896682
-5.20760380,0.50457781,0.09280566,0.00231364,0.14129263,0.22893044,0.00376294,0.13763932
-5.20160080,0.50167802,0.09057748,0.00230101,0.14207858,0.22924215,0.00347977,0.13856382
-5.19559780,0.50707821,0.08975562,0.00232585,0.14530751,0.23340461,0.00325185,0.14190131
-5.18959480,0.52124429,0.09042387,0.00239020,0.15111568,0.24163671,0.00308263,0.14778594
-5.18359180,0.54451774,0.09264320,0.00249550,0.15960545,0.25409882,0.00297561,0.15632045
-5.17758879,0.57710407,0.09645081,0.00264246,0.17084133,0.27088687,0.00293447,0.16757217
-5.17158579,0.61906272,0.10185944,0.00283109,0.18484639,0.29202701,0.00296311,0.18156933
-5.16558279,0.67029863,0.10885695,0.00306057,0.20159928,0.31747103,0.00306585,0.19829803
-5.15957979,0.73055605,0.11740630,0.00332930,0.22103199,0.34709288,0.00324757,0.21769971
-5.15357679,0.79941500,0.12744584,0.00363480,0.24302845,0.38068637,0.00351385,0.23966970
-5.14757379,0.87629117,0.13889020,0.00397372,0.26742433,0.41796472,0.00387113,0.26405653
-5.14157079,0.96043984,0.15163165,0.00434190,0.29400810,0.45856197,0.00432688,0.29066267
-5.13556778,1.05096447,0.16554222,0.00473432,0.32252367,0.50203687,0.00488969,0.31924651
-5.12956478,1.14683031,0.18047649,0.00514523,0.35267461,0.54787922,0.00556933,0.34952583
-5.12356178,1.24688346,0.19627507,0.00556820,0.38413015,0.59551904,0.00637683,0.38118287
-5.11755878,1.34987507,0.21276886,0.00599623,0.41653281,0.64433839,0.00732440,0.41387078
-5.11155578,1.45449059,0.22978393,0.00642191,0.44950757,0.69368580,0.00842534,0.44722153
-5.10555278,1.55938318,0.24714682,0.00683758,0.48267241,0.74289282,0.00969384,0.48085492
-5.09954977,1.66321023,0.26469032,0.00723551,0.51564971,0.79129244,0.01114471,0.51438837
-5.09354677,1.76467174,0.28225915,0.00760811,0.54807814,0.83823841,0.01279297,0.54744716
-5.08754377,1.86254880,0.29971557,0.00794814,0.57962461,0.88312489,0.01465341,0.57967463
-5.08154077,1.95574049,0.31694448,0.00824891,0.60999543,0.92540548,0.01673996,0.61074179
-5.07553777,2.04329731,0.33385771,0.00850449,0.63894634,0.96461063,0.01906507,0.64035591
-5.06953477,2.12444949,0.35039724,0.00870988,0.66629074,1.00036274,0.02163895,0.66826768
-5.06353177,2.19862845,0.36653715,0.00886117,0.69190560,1.03238786,0.02446883,0.69427639
-5.05752876,2.26548031,0.38228399,0.00895566,0.71573461,1.06052356,0.02755817,0.71823308
-5.05152576,2.32487054,0.39767562,0.00899196,0.73778846,1.08472233,0.03090590,0.74004139
-5.04552276,2.37687939,0.41277829,0.00896999,0.75814192,1.10505036,0.03450575,0.75965602
-5.03951976,2.42178822,0.42768226,0.00889099,0.77692802,1.12168151,0.03834570,0.77707922
-5.03351676,2.46005751,0.44249592,0.00875748,0.79432938,1.13488700,0.04240757,0.79235532
-5.02751376,2.49229766,0.45733878,0.00857313,0.81056723,1.14502108,0.04666682,0.80556391
-5.02151076,2.51923417,0.47233368,0.00834266,0.82588863,1.15250341,0.05109260,0.81681202
-5.01550775,2.54166913,0.48759845,0.00807166,0.84055254,1.15779931,0.05564810,0.82622602
-5.00950475,2.56044116,0.50323774,0.00776638,0.85481556,1.16139848,0.06029107,0.83394366
-5.00350175,2.57638594,0.51933520,0.00743358,0.86891801,1.16379365,0.06497476,0.84010686
-4.99749875,2.59029928,0.53594653,0.00708029,0.88307109,1.16546002,0.06964903,0.84485567
-4.99149575,2.60290486,0.55309392,0.00671360,0.89744594,1.16683648,0.07426168,0.84832375
-4.98549275,2.61482787,0.57076198,0.00634050,0.91216494,1.16830966,0.07876006,0.85063549
-4.97948974,2.62657588,0.58889564,0.00596771,0.92729587,1.17020131,0.08309261,0.85190490
-4.97348674,2.63852738,0.60740005,0.00560150,0.94284905,1.17275963,0.08721064,0.85223609
-4.96748374,2.65092835,0.62614249,0.00524765,0.95877761,1.17615478,0.09106989,0.85172508
-4.96148074,2.66389646,0.64495644,0.00491128,0.97498083,1.18047869,0.09463205,0.85046252
-4.95547774,2.67743209,0.66364745,0.00459691,0.99131020,1.18574890,0.09786603,0.84853700
-4.94947474,2.69143529,0.68200067,0.00430834,1.00757795,1.19191616,0.10074895,0.84603825
-4.94347174,2.70572729,0.69978971,0.00404874,1.02356744,1.19887525,0.10326675,0.84305993
-4.93746873,2.72007510,0.71678646,0.00382066,1.03904490,1.20647844,0.10541447,0.83970156
-4.93146573,2.73421781,0.73277143,0.00362609,1.05377193,1.21455074,0.10719610,0.83606912
-4.92546273,2.74789307,0.74754416,0.00346656,1.06751809,1.22290646,0.10862401,0.83227440
-4.91945973,2.76086253,0.76093329,0.00334320,1.08007301,1.23136597,0.10971805,0.82843275
-4.91345673,2.77293511,0.77280580,0.00325687,1.09125744,1.23977221,0.11050434,0.82465963
-4.90745373,2.78398716,0.78307506,0.00320821,1.10093289,1.24800620,0.11101379,0.82106601
-4.90145073,2.79397888,0.79170727,0.00319780,1.10900926,1.25600078,0.11128050,0.81775301
-4.89544772,2.80296658,0.79872604,0.00322621,1.11545033,1.26375229,0.11134012,0.81480639
-4.88944472,2.81111044,0.80421478,0.00329407,1.12027685,1.27132948,0.11122817,0.81229118
-4.88344172,2.81867777,0.80831683,0.00340217,1.12356711,1.27887943,0.11097860,0.81024707
-4.87743872,2.82604173,0.81123307,0.00355151,1.12545493,1.28663018,0.11062247,0.80868501
-4.87143572,2.83367568,0.81321722,0.00374332,1.12612534,1.29488977,0.11018701,0.80758536
-4.86543272,2.84214341,0.81456871,0.00397906,1.12580776,1.30404171,0.10969484,0.80689780
-4.85942971,2.85208548,0.81562334,0.00426048,1.12476736,1.31453679,0.10916374,0.80654325
-4.85342671,2.86420193,0.81674215,0.00458951,1.12329447,1.32688146,0.10860660,0.80641758
-4.84742371,2.87923192,0.81829860,0.00496831,1.12169280,1.34162279,0.10803176,0.80639713
-4.84142071,2.89793066,0.82066474,0.00539912,1.12026669,1.35933062,0.10744363,0.80634563
-4.83541771,2.92104424,0.82419676,0.00588423,1.11930799,1.38057717,0.10684349,0.80612216
-4.82941471,2.94928302,0.82922050,0.00642584,1.11908306,1.40591491,0.10623053,0.80558971
-4.82341171,2.98329465,0.83601763,0.00702599,1.11982055,1.43585319,0.10560287,0.80462385
-4.81740870,3.02363734,0.84481307,0.00768641,1.12170048,1.47083482,0.10495870,0.80312106
-4.81140570,3.07075489,0.85576426,0.00840838,1.12484519,1.51121324,0.10429729,0.80100630
-4.80540270,3.12495439,0.86895295,0.00919264,1.12931268,1.55723152,0.10361995,0.79823945
-4.79939970,3.18638802,0.88437988,0.01003926,1.13509287,1.60900413,0.10293086,0.79482040
-4.79339670,3.25504004,0.90196290,0.01094754,1.14210694,1.66650249,0.10223768,0.79079266
-4.78739370,3.33072022,0.92153861,0.01191593,1.15021013,1.72954535,0.10155205,0.78624528
-4.78139070,3.41306441,0.94286782,0.01294201,1.15919798,1.79779464,0.10088984,0.78131343
-4.77538769,3.50154308,0.96564451,0.01402246,1.16881576,1.87075748,0.10027129,0.77617733
-4.76938469,3.59547781,0.98950815,0.01515309,1.17877104,1.94779473,0.09972096,0.77106002
-4.76338169,3.69406569,1.01405891,0.01632894,1.18874850,2.02813604,0.09926758,0.76622394
-4.75737869,3.79641080,1.03887500,0.01754435,1.19842668,2.11090121,0.09894369,0.76196650
-4.75137569,3.90156153,1.06353152,0.01879312,1.20749560,2.19512722,0.09878531,0.75861475
-4.74537269,4.00855221,1.08761965,0.02006872,1.21567439,2.27980000,0.09883136,0.75651932
-4.73936968,4.11644674,1.11076557,0.02136442,1.22272802,2.36388970,0.09912309,0.75604749
-4.73336668,4.22438192,1.13264772,0.02267354,1.22848205,2.44638796,0.09970334,0.75757554
-4.72736368,4.33160800,1.15301177,0.02398962,1.23283452,2.52634545,0.10061573,0.76148024
-4.72136068,4.43752371,1.17168229,0.02530662,1.23576434,2.60290790,0.10190364,0.76812949
-4.71535768,4.54170343,1.18857046,0.02661907,1.23733529,2.67534885,0.10360912,0.77787214
-4.70935468,4.64391447,1.20367733,0.02792215,1.23769561,2.74309733,0.10577163,0.79102687
-4.70335168,4.74412283,1.21709232,0.02921179,1.23707275,2.80575894,0.10842661,0.80787043
-4.69734867,4.84248658,1.22898709,0.03048460,1.23576370,2.86312919,0.11160390,0.82862540
-4.69134567,4.93933664,1.23960482,0.03173785,1.23412120,2.91519817,0.11532615,0.85344776
-4.68534267,5.03514565,1.24924568,0.03296935,1.23253659,2.96214612,0.11960709,0.88241482
-4.67933967,5.13048638,1.25824896,0.03417723,1.23142026,3.00433011,0.12444983,0.91551404
-4.67333667,5.22598189,1.26697311,0.03535973,1.23118076,3.04226227,0.12984531,0.95263347
-4.66733367,5.32225030,1.27577444,0.03651499,1.23220386,3.07658068,0.13577093,0.99355443
-4.66133067,5.41984765,1.28498603,0.03764074,1.23483270,3.10801443,0.14218942,1.03794722
-4.65532766,5.51921226,1.29489768,0.03873411,1.23935036,3.13734461,0.14904813,1.08537064
-4.64932466,5.62061458,1.30573827,0.03979138,1.24596590,3.16536343,0.15627889,1.13527565
-4.64332166,5.72411583,1.31766141,0.04080786,1.25480471,3.19283353,0.16379827,1.18701383
-4.63731866,5.82953868,1.33073532,0.04177782,1.26590394,3.22044982,0.17150860,1.23985067
-4.63131566,5.93645229,1.34493738,0.04269446,1.27921333,3.24880589,0.17929955,1.29298370
-4.62531266,6.04417343,1.36015379,0.04355005,1.29460138,3.27836677,0.18705041,1.34556506
-4.61930965,6.15178428,1.37618443,0.04433610,1.31186687,3.30944959,0.19463288,1.39672800
-4.61330665,6.25816651,1.39275244,0.04504366,1.33075479,3.34221303,0.20191445,1.44561615
-4.60730365,6.36205033,1.40951833,0.04566373,1.35097605,3.37665612,0.20876214,1.49141474
-4.60130065,6.46207594,1.42609753,0.04618762,1.37222978,3.41262641,0.21504657,1.53338209
-4.59529765,6.55686434,1.44208062,0.04660746,1.39422692,3.44983666,0.22064601,1.57088019
-4.58929465,6.64509343,1.45705510,0.04691670,1.41671371,3.48788922,0.22545047,1.60340262
-4.58329165,6.72557521,1.47062743,0.04711055,1.43949375,3.52630646,0.22936550,1.63059845
-4.57728864,6.79732937,1.48244422,0.04718640,1.46244705,3.56456517,0.23231549,1.65229089
-4.57128564,6.85964910,1.49221138,0.04714419,1.48554517,3.60213319,0.23424648,1.66848924
-4.56528264,6.91215482,1.49971026,0.04698664,1.50886112,3.63850558,0.23512816,1.67939373
-4.55927964,6.95483250,1.50480983,0.04671940,1.53257345,3.67323846,0.23495513,1.68539237
-4.55327664,6.98805381,1.50747444,0.04635103,1.55696399,3.70597825,0.23374717,1.68704996
-4.54727364,7.01257657,1.50776653,0.04589290,1.58240918,3.73648453,0.23154869,1.68508944
-4.54127064,7.02952466,1.50584447,0.04535888,1.60936523,3.76464515,0.22842728,1.68036625
-4.53526763,7.04034817,1.50195538,0.04476497,1.63834772,3.79048247,0.22447145,1.67383686
-4.52926463,7.04676514,1.49642367,0.04412876,1.66990646,3.81415050,0.21978761,1.66652263
-4.52326163,7.05068780,1.48963563,0.04346888,1.70459700,3.83592277,0.21449662,1.65947080
-4.51725863,7.05413657,1.48202117,0.04280428,1.74294998,3.85617175,0.20872980,1.65371420
-4.51125563,7.05914626,1.47403356,0.04215355,1.78544010,3.87534089,0.20262475,1.65023163
-4.50525263,7.06766900,1.46612824,0.04153424,1.83245611,3.89391093,0.19632121,1.64991055
-4.49924962,7.08147892,1.45874187,0.04096216,1.88427363,3.91236246,0.18995689,1.65351390
-4.49324662,7.10208336,1.45227264,0.04045078,1.94103212,3.93113686,0.18366374,1.66165233
-4.48724362,7.13064517,1.44706279,0.04001071,2.00271729,3.95059819,0.17756459,1.67476313
-4.48124062,7.16792001,1.44338426,0.03964931,2.06915002,3.97099806,0.17177028,1.69309659
-4.47523762,7.21421195,1.44142798,0.03937036,2.13998231,3.99244603,0.16637754,1.71671020
-4.46923462,7.26934936,1.44129734,0.03917398,2.21470059,4.01488704,0.16146736,1.74547074
-4.46323162,7.33268233,1.44300589,0.03905662,2.29263609,4.03808763,0.15710420,1.77906382
-4.45722861,7.40310143,1.44647930,0.03901123,2.37298195,4.06163184,0.15333569,1.81701011
-4.45122561,7.47907663,1.45156122,0.03902756,2.45481578,4.08492699,0.15019298,1.85868718
-4.44522261,7.55871411,1.45802248,0.03909257,2.53712669,4.10721943,0.14769155,1.90335558
-4.43921961,7.63982748,1.46557300,0.03919097,2.61884520,4.12761921,0.14583239,1.95018768
-4.43321661,7.72001977,1.47387556,0.03930584,2.69887431,4.14513235,0.14460349,1.99829760
-4.42721361,7.79677137,1.48256054,0.03941923,2.77612029,4.15869903,0.14398140,2.04677078
-4.42121061,7.86752963,1.49124070,0.03951291,2.84952139,4.16723540,0.14393287,2.09469168
-4.41520760,7.92979522,1.49952536,0.03956896,2.91807328,4.16967680,0.14441642,2.14116838
-4.40920460,7.98120149,1.50703294,0.03957043,2.98085010,4.16501993,0.14538377,2.18535310
-4.40320160,8.01958297,1.51340161,0.03950191,3.03702031,4.15236185,0.14678104,2.22645821
-4.39719860,8.04303066,1.51829752,0.03934995,3.08585721,4.13093374,0.14854975,2.26376718
-4.39119560,8.04993237,1.52142043,0.03910347,3.12674399,4.10012789,0.15062759,2.29664086
-4.38519260,8.03899746,1.52250693,0.03875402,3.15917401,4.05951690,0.15294902,2.32451938
-4.37918959,8.00926658,1.52133127,0.03829588,3.18274694,4.00886437,0.15544566,2.34692044
-4.37318659,7.96010774,1.51770443,0.03772612,3.19716197,3.94812732,0.15804666,2.36343497
-4.36718359,7.89120083,1.51147175,0.03704450,3.20220917,3.87745058,0.16067905,2.37372114
-4.36118059,7.80251348,1.50250979,0.03625330,3.19776031,3.79715438,0.16326815,2.37749790
-4.35517759,7.69427107,1.49072298,0.03535708,3.18376026,3.70771619,0.16573810,2.37453905
-4.34917459,7.56692407,1.47604058,0.03436239,3.16021997,3.60974860,0.16801265,2.36466867
-4.34317159,7.42111556,1.45841438,0.03327740,3.12721173,3.50397465,0.17001612,2.34775857
-4.33716858,7.25765107,1.43781751,0.03211154,3.08486706,3.39120228,0.17167464,2.32372815
-4.33116558,7.07747282,1.41424432,0.03087522,3.03337733,3.27229942,0.17291760,2.29254670
-4.32516258,6.88163907,1.38771160,0.02957938,2.97299673,3.14817076,0.17367925,2.25423793
-4.31915958,6.67130909,1.35826067,0.02823530,2.90404693,3.01973730,0.17390050,2.20888613
-4.31315658,6.44773319,1.32596026,0.02685427,2.82692278,2.88791896,0.17353066,2.15664333
-4.30715358,6.21224687,1.29090960,0.02544738,2.74209780,2.75362076,0.17252914,2.09773660
