energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.69384692,0.68394408,0.00258556,0.09658562,0.00183147,0.31472279,0.20510415,0.12192941
-5.68784392,0.68832152,0.00273645,0.09561730,0.00200780,0.32081867,0.20865440,0.12214302
-5.68184092,0.70312264,0.00295058,0.09583919,0.00223825,0.33213949,0.21546280,0.12408527
-5.67583792,0.72858912,0.00322732,0.09730786,0.00252134,0.34878662,0.22558988,0.12781757
-5.66983492,0.76485861,0.00356556,0.10006529,0.00285553,0.37081042,0.23906051,0.13338347
-5.66383192,0.81193896,0.00396360,0.10413575,0.00323898,0.39819710,0.25585594,0.14080403
-5.65782891,0.86968355,0.00441896,0.10952294,0.00366944,0.43085594,0.27590633,0.15007361
-5.65182591,0.93776902,0.00492828,0.11620747,0.00414407,0.46860779,0.29908412,0.16115589
-5.64582291,1.01567670,0.00548724,0.12414476,0.00465925,0.51117538,0.32519863,0.17398063
-5.63981991,1.10267916,0.00609038,0.13326360,0.00521052,0.55817621,0.35399236,0.18844122
-5.63381691,1.19783294,0.00673113,0.14346543,0.00579247,0.60911864,0.38513941,0.20439335
-5.62781391,1.29997855,0.00740173,0.15462444,0.00639872,0.66340173,0.41824625,0.22165474
-5.62181091,1.40774857,0.00809334,0.16658863,0.00702189,0.72031930,0.45285509,0.24000632
-5.61580790,1.51958421,0.00879603,0.17918179,0.00765371,0.77906835,0.48845010,0.25919479
-5.60980490,1.63376058,0.00949901,0.19220645,0.00828507,0.83876206,0.52446629,0.27893663
-5.60380190,1.74842028,0.01019080,0.20544783,0.00890625,0.89844712,0.56030106,0.29892346
-5.59779890,1.86161459,0.01085942,0.21867858,0.00950705,0.95712507,0.59532813,0.31882874
-5.59179590,1.97135109,0.01149278,0.23166432,0.01007708,1.01377696,0.62891326,0.33831560
-5.58579290,2.07564626,0.01207891,0.24416965,0.01060603,1.06739056,0.66043153,0.35704549
-5.57978989,2.17258093,0.01260631,0.25596462,0.01108394,1.11698922,0.68928526,0.37468741
-5.57378689,2.26035662,0.01306436,0.26683128,0.01150151,1.16166095,0.71492190,0.39092738
-5.56778389,2.33735028,0.01344355,0.27657004,0.01185038,1.20058681,0.73685126,0.40547770
-5.56178089,2.40216512,0.01373584,0.28500569,0.01212344,1.23306717,0.75466115,0.41808570
-5.55577789,2.45367519,0.01393495,0.29199270,0.01231500,1.25854460,0.76803077,0.42854151
-5.54977489,2.49106163,0.01403650,0.29741970,0.01242106,1.27662245,0.77674125,0.43668454
-5.54377189,2.51383883,0.01403820,0.30121273,0.01243940,1.28707810,0.78068276,0.44240840
-5.53776888,2.52186918,0.01393993,0.30333733,0.01236966,1.28987016,0.77985782,0.44566392
-5.53176588,2.51536565,0.01374371,0.30379920,0.01221339,1.28513935,0.77438074,0.44646019
-5.52576288,2.49488195,0.01345367,0.30264349,0.01197398,1.27320281,0.76447298,0.44486364
-5.51975988,2.46129064,0.01307583,0.29995270,0.01165652,1.25454220,0.75045492,0.44099497
-5.51375688,2.41575013,0.01261795,0.29584326,0.01126768,1.22978591,0.73273404,0.43502425
-5.50775388,2.35966210,0.01208924,0.29046098,0.01081547,1.19968642,0.71179046,0.42716441
-5.50175088,2.29462113,0.01150005,0.28397562,0.01030898,1.16509352,0.68816010,0.41766323
-5.49574787,2.22235890,0.01086153,0.27657467,0.00975813,1.12692491,0.66241654,0.40679439
-5.48974487,2.14468531,0.01018528,0.26845674,0.00917332,1.08613516,0.63515219,0.39484786
-5.48374187,2.06342912,0.00948301,0.25982482,0.00856522,1.04368464,0.60695957,0.38212008
-5.47773887,1.98038060,0.00876622,0.25087963,0.00794444,1.00050950,0.57841365,0.36890436
-5.47173587,1.89723844,0.00804585,0.24181341,0.00732131,0.95749415,0.55005578,0.35548178
-5.46573287,1.81556302,0.00733211,0.23280437,0.00670563,0.91544703,0.52237977,0.34211318
-5.45972986,1.73673759,0.00663417,0.22401190,0.00610654,0.87508076,0.49582082,0.32903228
-5.45372686,1.66193879,0.00596009,0.21557286,0.00553240,0.83699719,0.47074731,0.31644027
-5.44772386,1.59211691,0.00531665,0.20759894,0.00499065,0.80167773,0.44745583,0.30450213
-5.44172086,1.52798657,0.00470933,0.20017522,0.00448784,0.76947903,0.42616931,0.29334451
-5.43571786,1.47002717,0.00414232,0.19335977,0.00402964,0.74063404,0.40703821,0.28305542
-5.42971486,1.41849282,0.00361855,0.18718449,0.00362085,0.71525785,0.39014442,0.27368543
-5.42371186,1.37343046,0.00313977,0.18165681,0.00326552,0.69335792,0.37550751,0.26525044
-5.41770885,1.33470496,0.00270670,0.17676236,0.00296706,0.67484793,0.36309296,0.25773563
-5.41170585,1.30202957,0.00231915,0.17246825,0.00272836,0.65956432,0.35282167,0.25110042
-5.40570285,1.27500013,0.00197620,0.16872687,0.00255192,0.64728473,0.34458045,0.24528425
-5.39969985,1.25313107,0.00167632,0.16548001,0.00243998,0.63774745,0.33823280,0.24021266
-5.39369685,1.23589188,0.00141758,0.16266305,0.00239467,0.63067074,0.33362962,0.23580365
-5.38769385,1.22274203,0.00119781,0.16020909,0.00241810,0.62577151,0.33061933,0.23197382
-5.38169085,1.21316341,0.00101474,0.15805284,0.00251243,0.62278245,0.32905709,0.22864417
-5.37568784,1.20668890,0.00086613,0.15613407,0.00268002,0.62146706,0.32881289,0.22574529
-5.36968484,1.20292631,0.00074994,0.15440061,0.00292335,0.62163223,0.32977830,0.22322181
-5.36368184,1.20157729,0.00066437,0.15281072,0.00324515,0.62313804,0.33187181,0.22103598
-5.35767884,1.20245080,0.00060802,0.15133493,0.00364830,0.62590467,0.33504284,0.21917036
-5.35167584,1.20547149,0.00057991,0.14995715,0.00413581,0.62991661,0.33927443,0.21762949
-5.34567284,1.21068301,0.00057957,0.14867529,0.00471077,0.63522422,0.34458480,0.21644080
-5.33966983,1.21824713,0.00060704,0.14750133,0.00537623,0.64194292,0.35102798,0.21565466
-5.33366683,1.22843905,0.00066294,0.14646088,0.00613506,0.65025052,0.35869369,0.21534368
-5.32766383,1.24163980,0.00074842,0.14559245,0.00698989,0.66038298,0.36770669,0.21560154
-5.32166083,1.25832642,0.00086519,0.14494638,0.00794289,0.67262889,0.37822571,0.21654134
-5.31565783,1.27906064,0.00101545,0.14458365,0.00899565,0.68732322,0.39044212,0.21829358
-5.30965483,1.30447642,0.00120190,0.14457452,0.01014898,0.70484047,0.40457832,0.22100402
-5.30365183,1.33526698,0.00142760,0.14499711,0.01140279,0.72558732,0.42088582,0.22483127
-5.29764882,1.37217121,0.00169598,0.14593598,0.01275590,0.74999507,0.43964290,0.22994435
-5.29164582,1.41595958,0.00201067,0.14748068,0.01420586,0.77851158,0.46115166,0.23652004
-5.28564282,1.46741936,0.00237542,0.14972426,0.01574884,0.81159273,0.48573410,0.24474015
-5.27963982,1.52733863,0.00279397,0.15276168,0.01737945,0.84969315,0.51372710,0.25478843
-5.27363682,1.59648876,0.00326989,0.15668815,0.01909065,0.89325587,0.54547592,0.26684725
-5.26763382,1.67560489,0.00380643,0.16159724,0.02087361,0.94270084,0.58132596,0.28109375
-5.26163082,1.76536396,0.00440633,0.16757879,0.02271769,0.99841196,0.62161265,0.29769548
-5.25562781,1.86636015,0.00507169,0.17471644,0.02461038,1.06072252,0.66664938,0.31680551
-5.24962481,1.97907770,0.00580373,0.18308500,0.02653728,1.12989927,0.71671356,0.33855681
-5.24362181,2.10386135,0.00660267,0.19274735,0.02848217,1.20612506,0.77203105,0.36305609
-5.23761881,2.24088521,0.00746755,0.20375121,0.03042712,1.28948073,0.83275937,0.39037718
-5.23161581,2.39012087,0.00839605,0.21612560,0.03235263,1.37992660,0.89897037,0.42055401
-5.22561281,2.55130629,0.00938447,0.22987727,0.03423783,1.47728468,0.97063305,0.45357363
-5.21960980,2.72391694,0.01042754,0.24498728,0.03606079,1.58122217,1.04759748,0.48936937
-5.21360680,2.90714118,0.01151848,0.26140772,0.03779885,1.69123776,1.12958082,0.52781476
-5.20760380,3.09986179,0.01264896,0.27905899,0.03942899,1.80665149,1.21615645,0.56871834
-5.20160080,3.30064558,0.01380917,0.29782774,0.04092833,1.92659954,1.30674727,0.61182009
-5.19559780,3.50774290,0.01498802,0.31756578,0.04227459,2.05003485,1.40062393,0.65678964
-5.18959480,3.71909842,0.01617321,0.33808997,0.04344661,2.17573434,1.49690874,0.70322679
-5.18359180,3.93237428,0.01735159,0.35918344,0.04442495,2.30231333,1.59458581,0.75066451
-5.17758879,4.14498597,0.01850937,0.38059820,0.04519234,2.42824736,1.69251737,0.79857473
-5.17158579,4.35415065,0.01963251,0.40205902,0.04573428,2.55190121,1.78946625,0.84637685
-5.16558279,4.55694706,0.02070708,0.42326876,0.04603946,2.67156440,1.88412382,0.89344892
-5.15957979,4.75038520,0.02171960,0.44391496,0.04610018,2.78549236,1.97514268,0.93914133
-5.15357679,4.93148359,0.02265750,0.46367734,0.04591270,2.89195167,2.06117271,0.98279241
-5.14757379,5.09735104,0.02350942,0.48223631,0.04547741,2.98926777,2.14089908,1.02374562
-5.14157079,5.24526970,0.02426563,0.49928174,0.04479898,3.07587311,2.21308073,1.06136750
-5.13556778,5.37277579,0.02491821,0.51452201,0.04388630,3.15035372,2.27658727,1.09506582
-5.12956478,5.47773430,0.02546138,0.52769270,0.04275238,3.21149201,2.33043304,1.12430689
-5.12356178,5.55840438,0.02589157,0.53856460,0.04141403,3.25830392,2.37380631,1.14863159
-5.11755878,5.61349223,0.02620754,0.54695081,0.03989148,3.29006863,2.40609263,1.16766908
-5.11155578,5.64218909,0.02641028,0.55271234,0.03820790,3.30634949,2.42689107,1.18114775
-5.10555278,5.64419258,0.02650296,0.55576220,0.03638877,3.30700507,2.43602276,1.18890289
-5.09954977,5.61971050,0.02649070,0.55606767,0.03446126,3.29219018,2.43353150,1.19088059
-5.09354677,5.56944709,0.02638029,0.55365066,0.03245349,3.26234652,2.41967654,1.18713794
-5.08754377,5.49457261,0.02617987,0.54858621,0.03039389,3.21818396,2.39491809,1.17783938
-5.08154077,5.39667804,0.02589853,0.54099915,0.02831043,3.16065315,2.35989659,1.16324955
-5.07553777,5.27771716,0.02554595,0.53105922,0.02623000,3.09091120,2.31540686,1.14372296
-5.06953477,5.13993915,0.02513201,0.51897477,0.02417779,3.01028196,2.26236861,1.11969102
-5.06353177,4.98581488,0.02466637,0.50498540,0.02217682,2.92021301,2.20179478,1.09164714
-5.05752876,4.81796031,0.02415819,0.48935393,0.02024743,2.82223127,2.13475933,1.06013059
-5.05152576,4.63906052,0.02361581,0.47235806,0.01840705,2.71789929,2.06236590,1.02570975
-5.04552276,4.45179737,0.02304658,0.45428192,0.01666996,2.60877384,1.98571866,0.98896565
-5.03951976,4.25878348,0.02245673,0.43540816,0.01504718,2.49636851,1.90589627,0.95047631
-5.03351676,4.06250474,0.02185129,0.41601051,0.01354651,2.38212139,1.82393001,0.91080251
-5.02751376,3.86527286,0.02123416,0.39634738,0.01217262,2.26736866,1.74078613,0.87047540
-5.02151076,3.66918877,0.02060817,0.37665644,0.01092724,2.15332462,1.65735307,0.82998625
-5.01550775,3.47611718,0.01997526,0.35715043,0.00980945,2.04106804,1.57443295,0.78977867
-5.00950475,3.28767184,0.01933668,0.33801424,0.00881597,1.93153468,1.49273738,0.75024308
-5.00350175,3.10521077,0.01869320,0.31940317,0.00794152,1.82551537,1.41288679,0.71171361
-4.99749875,2.92984013,0.01804538,0.30144243,0.00717919,1.72365880,1.33541268,0.67446710
-4.99149575,2.76242524,0.01739374,0.28422767,0.00652084,1.62647824,1.26076210,0.63872408
-4.98549275,2.60360718,0.01673900,0.26782650,0.00595747,1.53436104,1.18930357,0.60465127
-4.97948974,2.45382333,0.01608225,0.25228079,0.00547956,1.44758003,1.12133378,0.57236542
-4.97348674,2.31333021,0.01542503,0.23760953,0.00507743,1.36630600,1.05708437,0.54193809
-4.96748374,2.18222738,0.01476939,0.22381224,0.00474153,1.29062028,0.99672852,0.51340102
-4.96148074,2.06048120,0.01411794,0.21087259,0.00446267,1.22052703,0.94038679,0.48675185
-4.95547774,1.94794747,0.01347371,0.19876217,0.00423228,1.15596459,0.88813221,0.46195996
-4.94947474,1.84439248,0.01284015,0.18744429,0.00404259,1.09681575,0.83999436,0.43897206
-4.94347174,1.74951198,0.01222089,0.17687754,0.00388675,1.04291675,0.79596273,0.41771761
-4.93746873,1.66294794,0.01161963,0.16701927,0.00375893,0.99406501,0.75598926,0.39811374
-4.93146573,1.58430308,0.01103997,0.15782856,0.00365440,0.95002574,0.71999051,0.38006970
-4.92546273,1.51315332,0.01048517,0.14926890,0.00356957,0.91053755,0.68784949,0.36349072
-4.91945973,1.44905841,0.00995802,0.14131039,0.00350198,0.87531741,0.65941752,0.34828141
-4.91345673,1.39157080,0.00946066,0.13393134,0.00345025,0.84406501,0.63451631,0.33434843
-4.90745373,1.34024322,0.00899452,0.12711944,0.00341407,0.81646690,0.61294037,0.32160274
-4.90145073,1.29463498,0.00856018,0.12087229,0.00339409,0.79220045,0.59445998,0.30996119
-4.89544772,1.25431716,0.00815741,0.11519742,0.00339180,0.77093778,0.57882458,0.29934771
-4.88944472,1.21887686,0.00778511,0.11011168,0.00340947,0.75234978,0.56576684,0.28969391
-4.88344172,1.18792047,0.00744146,0.10564017,0.00344993,0.73611007,0.55500698,0.28093927
-4.87743872,1.16107596,0.00712393,0.10181466,0.00351645,0.72189901,0.54625760,0.27303090
-4.87143572,1.13799416,0.00682950,0.09867154,0.00361255,0.70940758,0.53922844,0.26592290
-4.86543272,1.11834903,0.00655476,0.09624946,0.00374182,0.69834094,0.53363133,0.25957540
-4.85942971,1.10183693,0.00629610,0.09458663,0.00390768,0.68842175,0.52918481,0.25395331
-4.85342671,1.08817483,0.00604991,0.09371800,0.00411325,0.67939300,0.52561839,0.24902485
-4.84742371,1.07709778,0.00581271,0.09367235,0.00436104,0.67102024,0.52267641,0.24475997
-4.84142071,1.06835551,0.00558137,0.09446940,0.00465287,0.66309335,0.52012125,0.24112866
-4.83541771,1.06170879,0.00535319,0.09611721,0.00498959,0.65542763,0.51773598,0.23809939
-4.82941471,1.05692553,0.00512605,0.09860977,0.00537098,0.64786446,0.51532635,0.23563761
-4.82341171,1.05377722,0.00489851,0.10192513,0.00579560,0.64027145,0.51272234,0.23370455
-4.81740870,1.05203600,0.00466981,0.10602403,0.00626068,0.63254234,0.50977911,0.23225638
-4.81140570,1.05147279,0.00443994,0.11084925,0.00676210,0.62459669,0.50637769,0.23124374
-4.80540270,1.05185683,0.00420960,0.11632560,0.00729434,0.61637956,0.50242541,0.23061181
-4.79939970,1.05295690,0.00398021,0.12236083,0.00785060,0.60786130,0.49785616,0.23030095
-4.79339670,1.05454441,0.00375377,0.12884721,0.00842282,0.59903750,0.49263063,0.23024783
-4.78739370,1.05639836,0.00353286,0.13566396,0.00900190,0.58992920,0.48673652,0.23038715
-4.78139070,1.05831209,0.00332051,0.14268042,0.00957791,0.58058334,0.48018877,0.23065382
-4.77538769,1.06010147,0.00312011,0.14975981,0.01014029,0.57107336,0.47302976,0.23098555
-4.76938469,1.06161409,0.00293531,0.15676343,0.01067820,0.56149977,0.46532928,0.23132564
-4.76338169,1.06273896,0.00276988,0.16355525,0.01118083,0.55199061,0.45718438,0.23162589
-4.75737869,1.06341574,0.00262766,0.17000656,0.01163770,0.54270145,0.44871864,0.23184952
-4.75137569,1.06364305,0.00251242,0.17600052,0.01203905,0.53381461,0.44008085,0.23197365
-4.74537269,1.06348473,0.00242776,0.18143636,0.01237610,0.52553759,0.43144297,0.23199143
-4.73936968,1.06307352,0.00237706,0.18623312,0.01264141,0.51810010,0.42299702,0.23191350
-4.73336668,1.06261140,0.00236332,0.19033253,0.01282908,0.51174977,0.41495093,0.23176862
-4.72736368,1.06236604,0.00238914,0.19370103,0.01293496,0.50674631,0.40752331,0.23160338
-4.72136068,1.06266313,0.00245663,0.19633077,0.01295681,0.50335408,0.40093705,0.23148095
-4.71535768,1.06387458,0.00256727,0.19823949,0.01289430,0.50183314,0.39541188,0.23147876
-4.70935468,1.06640268,0.00272193,0.19946924,0.01274910,0.50242911,0.39115624,0.23168529
-4.70335168,1.07066088,0.00292072,0.20008400,0.01252469,0.50536199,0.38835848,0.23219593
-4.69734867,1.07705189,0.00316297,0.20016643,0.01222630,0.51081448,0.38717795,0.23310819
-4.69134567,1.08594420,0.00344716,0.19981361,0.01186064,0.51892041,0.38773628,0.23451645
-4.68534267,1.09764810,0.00377088,0.19913235,0.01143567,0.52975370,0.39010943,0.23650640
-4.67933967,1.11239268,0.00413081,0.19823395,0.01096031,0.54331866,0.39432076,0.23914974
-4.67333667,1.13030516,0.00452275,0.19722898,0.01044411,0.55954224,0.40033586,0.24249905
-4.66733367,1.15139379,0.00494156,0.19622219,0.00989690,0.57826879,0.40805932,0.24658348
-4.66133067,1.17553572,0.00538129,0.19530774,0.00932854,0.59925795,0.41733387,0.25140532
-4.65532766,1.20247069,0.00583526,0.19456528,0.00874857,0.62218596,0.42794217,0.25693780
-4.64932466,1.23180144,0.00629613,0.19405675,0.00816594,0.64665075,0.43961128,0.26312420
-4.64332166,1.26300112,0.00675609,0.19382429,0.00758883,0.67218091,0.45201988,0.26987851
-4.63731866,1.29542783,0.00720703,0.19388921,0.00702445,0.69824827,0.46480804,0.27708753
-4.63131566,1.32834592,0.00764078,0.19425224,0.00647894,0.72428400,0.47758929,0.28461451
-4.62531266,1.36095327,0.00804929,0.19489476,0.00595729,0.74969750,0.48996450,0.29230416
-4.61930965,1.39241363,0.00842493,0.19578120,0.00546333,0.77389761,0.50153714,0.29998876
-4.61330665,1.42189247,0.00876070,0.19686229,0.00499977,0.79631515,0.51192915,0.30749526
-4.60730365,1.44859477,0.00905051,0.19807900,0.00456827,0.81642593,0.52079692,0.31465293
-4.60130065,1.47180316,0.00928940,0.19936706,0.00416957,0.83377328,0.52784649,0.32130127
-4.59529765,1.49091438,0.00947373,0.20066160,0.00380357,0.84798897,0.53284741,0.32729781
-4.58929465,1.50547246,0.00960137,0.20190194,0.00346956,0.85881161,0.53564451,0.33252545
-4.58329165,1.51519683,0.00967184,0.20303593,0.00316628,0.86610173,0.53616711,0.33689892
-4.57728864,1.52000417,0.00968632,0.20402409,0.00289215,0.86985260,0.53443511,0.34037013
-4.57128564,1.52002261,0.00964773,0.20484279,0.00264535,0.87019637,0.53056171,0.34293216
-4.56528264,1.51559764,0.00956066,0.20548691,0.00242401,0.86740502,0.52475252,0.34462155
-4.55927964,1.50728927,0.00943123,0.20597134,0.00222624,0.86188602,0.51730105,0.34551895
-4.55327664,1.49586039,0.00926698,0.20633168,0.00205028,0.85417270,0.50858070,0.34574799
-4.54727364,1.48225666,0.00907662,0.20662386,0.00189455,0.84490956,0.49903352,0.34547236
-4.54127064,1.46757869,0.00886978,0.20692291,0.00175764,0.83483306,0.48915611,0.34489133
-4.53526763,1.45304746,0.00865669,0.20732080,0.00163838,0.82474840,0.47948321,0.34423371
-4.52926463,1.43996433,0.00844786,0.20792362,0.00153582,0.81550325,0.47056953,0.34375069
-4.52326163,1.42966710,0.00825377,0.20884819,0.00144921,0.80795923,0.46297052,0.34370765
-4.51725863,1.42348386,0.00808446,0.21021820,0.00137795,0.80296210,0.45722272,0.34437540
-4.51125563,1.42268617,0.00794926,0.21216020,0.00132156,0.80131192,0.45382443,0.34602106
-4.50525263,1.42844364,0.00785642,0.21479956,0.00127966,0.80373404,0.45321748,0.34889913
-4.49924962,1.44178131,0.00781288,0.21825650,0.00125186,0.81085207,0.45577058,0.35324279
-4.49324662,1.46354160,0.00782396,0.22264248,0.00123778,0.82316387,0.46176506,0.35925612
-4.48724362,1.49435236,0.00789324,0.22805704,0.00123694,0.84102144,0.47138342,0.36710719
-4.48124062,1.53460211,0.00802240,0.23458511,0.00124880,0.86461548,0.48470117,0.37692256
-4.47523762,1.58442362,0.00821112,0.24229508,0.00127266,0.89396539,0.50168236,0.38878320
-4.46923462,1.64368647,0.00845712,0.25123746,0.00130771,0.92891513,0.52217898,0.40272209
-4.46323162,1.71199913,0.00875623,0.26144428,0.00135299,0.96913526,0.54593439,0.41872355
-4.45722861,1.78872046,0.00910246,0.27292921,0.00140743,1.01413129,0.57259066,0.43672434
-4.45122561,1.87298056,0.00948828,0.28568830,0.00146986,1.06325814,0.60169975,0.45661641
-4.44522261,1.96371004,0.00990479,0.29970129,0.00153907,1.11574036,0.63273811,0.47825129
-4.43921961,2.05967695,0.01034210,0.31493343,0.00161384,1.17069744,0.66512427,0.50144585
-4.43321661,2.15952987,0.01078959,0.33133760,0.00169302,1.22717343,0.69823879,0.52598916
-4.42721361,2.26184550,0.01123635,0.34885671,0.00177563,1.28416970,0.73144578,0.55165024
-4.42121061,2.36517887,0.01167152,0.36742613,0.00186089,1.34067962,0.76411526,0.57818622
-4.41520760,2.46811413,0.01208469,0.38697609,0.00194833,1.39572379,0.79564530,0.60535070
-4.40920460,2.56931362,0.01246624,0.40743389,0.00203790,1.44838433,0.82548317,0.63290168
-4.40320160,2.66756323,0.01280772,0.42872573,0.00213002,1.49783675,0.85314444,0.66060903
-4.39719860,2.76181195,0.01310208,0.45077823,0.00222569,1.54337801,0.87822917,0.68826080
-4.39119560,2.85120387,0.01334395,0.47351940,0.00232653,1.58444948,0.90043460,0.71566831
-4.38519260,2.93510112,0.01352979,0.49687913,0.00243486,1.62065379,0.91956357,0.74266979
-4.37918959,3.01309684,0.01365798,0.52078918,0.00255372,1.65176470,0.93552829,0.76913231
-4.37318659,3.08501764,0.01372886,0.54518275,0.00268689,1.67772968,0.94834940,0.79495209
-4.36718359,3.15091550,0.01374463,0.56999366,0.00283890,1.69866485,0.95815020,0.82005314
-4.36118059,3.21104985,0.01370922,0.59515530,0.00301495,1.71484294,0.96514649,0.84438459
-4.35517759,3.26586067,0.01362812,0.62059947,0.00322090,1.72667444,0.96963248,0.86791664
-4.34917459,3.31593442,0.01350808,0.64625533,0.00346308,1.73468342,0.97196341,0.89063586
-4.34317159,3.36196454,0.01335681,0.67204849,0.00374824,1.73947876,0.97253598,0.91253981
-4.33716858,3.40470873,0.01318265,0.69790051,0.00408330,1.74172270,0.97176736,0.93363172
-4.33116558,3.44494539,0.01299418,0.72372889,0.00447518,1.74209802,0.97007401,0.95391545
-4.32516258,3.48343131,0.01279992,0.74944758,0.00493056,1.74127559,0.96785127,0.97339114
-4.31915958,3.52086303,0.01260793,0.77496811,0.00545559,1.73988384,0.96545476,0.99205193
-4.31315658,3.55784348,0.01242550,0.80020133,0.00605559,1.73848164,0.96318449,1.00988188
-4.30715358,3.59485544,0.01225893,0.82505957,0.00673479,1.73753569,0.96127237,1.02685533
