energy_ev,total_up,Ca_p_up,Ca_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.85592796,5.84563762,0.03675039,0.00000000,0.82860948,1.48819485,0.02968865,1.13284779,0.15745637,1.72809780
-5.84992496,5.86895650,0.03742027,0.00000000,0.84336184,1.49411558,0.02982631,1.13572802,0.15894669,1.73901532
-5.84392196,5.89410122,0.03809855,0.00000000,0.85898946,1.49921754,0.02995211,1.13795777,0.16034583,1.75170796
-5.83791896,5.92096070,0.03878242,0.00000000,0.87553796,1.50342832,0.03006556,1.13951050,0.16164190,1.76615703
-5.83191596,5.94931230,0.03946838,0.00000000,0.89303547,1.50666474,0.03016592,1.14034805,0.16282278,1.78230294
-5.82591296,5.97884707,0.04015243,0.00000000,0.91149318,1.50883889,0.03025243,1.14042465,0.16387691,1.80005298
-5.81990995,6.00919646,0.04083030,0.00000000,0.93090601,1.50986426,0.03032463,1.13969129,0.16479409,1.81928924
-5.81390695,6.03995865,0.04149761,0.00000000,0.95125324,1.50966170,0.03038260,1.13810007,0.16556616,1.83987622
-5.80790395,6.07072270,0.04215009,0.00000000,0.97249884,1.50816475,0.03042724,1.13560832,0.16618755,1.86166745
-5.80190095,6.10108883,0.04278374,0.00000000,0.99459162,1.50532398,0.03046049,1.13218206,0.16665564,1.88451086
-5.79589795,6.13068381,0.04339490,0.00000000,1.01746477,1.50111018,0.03048547,1.12779879,0.16697088,1.90825232
-5.78989495,6.15917025,0.04398037,0.00000000,1.04103517,1.49551603,0.03050665,1.12244916,0.16713677,1.93273742
-5.78389195,6.18624975,0.04453739,0.00000000,1.06520218,1.48855627,0.03052978,1.11613763,0.16715953,1.95781132
-5.77788894,6.21165980,0.04506362,0.00000000,1.08984630,1.48026631,0.03056190,1.10888201,0.16704764,1.98331679
-5.77188594,6.23516508,0.04555704,0.00000000,1.11482770,1.47069951,0.03061109,1.10071196,0.16681118,2.00909086
-5.76588294,6.25654434,0.04601583,0.00000000,1.13998489,1.45992310,0.03068631,1.09166654,0.16646103,2.03496037
-5.75987994,6.27557403,0.04643822,0.00000000,1.16513384,1.44801336,0.03079702,1.08179115,0.16600810,2.06073694
-5.75387694,6.29201059,0.04682235,0.00000000,1.19006770,1.43505013,0.03095275,1.07113391,0.16546241,2.08621204
-5.74787394,6.30557286,0.04716610,0.00000000,1.21455735,1.42111117,0.03116273,1.05974199,0.16483230,2.11115260
-5.74187094,6.31592661,0.04746695,0.00000000,1.23835306,1.40626684,0.03143534,1.04765803,0.16412375,2.13529772
-5.73586793,6.32267254,0.04772189,0.00000000,1.26118724,1.39057535,0.03177765,1.03491699,0.16333978,2.15835703
-5.72986493,6.32533906,0.04792735,0.00000000,1.28277843,1.37407891,0.03219498,1.02154365,0.16248010,2.18001089
-5.72386193,6.32338094,0.04807920,0.00000000,1.30283640,1.35680123,0.03269042,1.00755097,0.16154089,2.19991273
-5.71785893,6.31618400,0.04817276,0.00000000,1.32106825,1.33874626,0.03326450,0.99293950,0.16051486,2.21769357
-5.71185593,6.30307620,0.04820297,0.00000000,1.33718537,1.31989853,0.03391494,0.97769771,0.15939149,2.23296850
-5.70585293,6.28334445,0.04816447,0.00000000,1.35091080,1.30022491,0.03463644,0.96180347,0.15815745,2.24534509
-5.69984992,6.25625658,0.04805183,0.00000000,1.36198695,1.27967766,0.03542066,0.94522636,0.15679721,2.25443313
-5.69384692,6.22108715,0.04785980,0.00000000,1.37018297,1.25819878,0.03625628,0.92793085,0.15529377,2.25985542
-5.68784392,6.17714595,0.04758353,0.00000000,1.37530185,1.23572511,0.03712922,0.90987999,0.15362947,2.26125901
-5.68184092,6.12380757,0.04721884,0.00000000,1.37718652,1.21219425,0.03802298,0.89103953,0.15178689,2.25832646
-5.67583792,6.06054073,0.04676247,0.00000000,1.37572506,1.18755055,0.03891908,0.87138207,0.14974967,2.25078658
-5.66983492,5.98693572,0.04621235,0.00000000,1.37085450,1.16175128,0.03979759,0.85089119,0.14750339,2.23842418
-5.66383192,5.90272903,0.04556775,0.00000000,1.36256339,1.13477229,0.04063780,0.82956508,0.14503630,2.22108854
-5.65782891,5.80782387,0.04482949,0.00000000,1.35089288,1.10661315,0.04141892,0.80741978,0.14234000,2.19870033
-5.65182591,5.70230588,0.04400005,0.00000000,1.33593638,1.07730142,0.04212077,0.78449152,0.13940997,2.17125670
-5.64582291,5.58645366,0.04308360,0.00000000,1.31783806,1.04689584,0.04272450,0.76083846,0.13624600,2.13883449
-5.63981991,5.46074369,0.04208607,0.00000000,1.29679014,1.01548841,0.04321333,0.73654133,0.13285242,2.10159168
-5.63381691,5.32584984,0.04101503,0.00000000,1.27302932,0.98320521,0.04357313,0.71170335,0.12923827,2.05976692
-5.62781391,5.18263747,0.03987965,0.00000000,1.24683242,0.95020605,0.04379302,0.68644921,0.12541725,2.01367739
-5.62181091,5.03215279,0.03869054,0.00000000,1.21851161,0.91668283,0.04386574,0.66092325,0.12140765,1.96371511
-5.61580790,4.87560768,0.03745954,0.00000000,1.18840921,0.88285692,0.04378802,0.63528705,0.11723208,1.91034174
-5.60980490,4.71436080,0.03619953,0.00000000,1.15689244,0.84897551,0.04356071,0.60971634,0.11291715,1.85408220
-5.60380190,4.54989541,0.03492417,0.00000000,1.12434807,0.81530716,0.04318879,0.58439760,0.10849305,1.79551706
-5.59779890,4.38379465,0.03364763,0.00000000,1.09117713,0.78213669,0.04268126,0.55952436,0.10399308,1.73527398
-5.59179590,4.21771493,0.03238434,0.00000000,1.05778973,0.74975966,0.04205082,0.53529337,0.09945310,1.67401818
-5.58579290,4.05335786,0.03114868,0.00000000,1.02460002,0.71847653,0.04131353,0.51190078,0.09491098,1.61244225
-5.57978989,3.89244156,0.02995475,0.00000000,0.99202124,0.68858682,0.04048823,0.48953848,0.09040596,1.55125520
-5.57378689,3.73667167,0.02881607,0.00000000,0.96046091,0.66038329,0.03959597,0.46839072,0.08597799,1.49117107
-5.56778389,3.58771287,0.02774540,0.00000000,0.93031607,0.63414650,0.03865935,0.44863101,0.08166715,1.43289720
-5.56178089,3.44716122,0.02675447,0.00000000,0.90196864,0.61013967,0.03770183,0.43041948,0.07751291,1.37712235
-5.55577789,3.31651808,0.02585384,0.00000000,0.87578096,0.58860423,0.03674703,0.41390066,0.07355354,1.32450488
-5.54977489,3.19716591,0.02505273,0.00000000,0.85209131,0.56975594,0.03581805,0.39920177,0.06982542,1.27566133
-5.54377189,3.09034671,0.02435890,0.00000000,0.83120986,0.55378181,0.03493688,0.38643147,0.06636246,1.23115558
-5.53776888,2.99714325,0.02377859,0.00000000,0.81341468,0.54083771,0.03412381,0.37567910,0.06319551,1.19148898
-5.53176588,2.91846371,0.02331648,0.00000000,0.79894830,0.53104689,0.03339700,0.36701428,0.06035182,1.15709165
-5.52576288,2.85502993,0.02297567,0.00000000,0.78801460,0.52449923,0.03277209,0.36048701,0.05785457,1.12831531
-5.51975988,2.80736944,0.02275772,0.00000000,0.78077629,0.52125112,0.03226195,0.35612793,0.05572246,1.10542782
-5.51375688,2.77581139,0.02266275,0.00000000,0.77735306,0.52132614,0.03187652,0.35394891,0.05396943,1.08860965
-5.50775388,2.76048631,0.02268949,0.00000000,0.77782022,0.52471613,0.03162272,0.35394377,0.05260436,1.07795228
-5.50175088,2.76132942,0.02283543,0.00000000,0.78220822,0.53138275,0.03150456,0.35608904,0.05163100,1.07345879
-5.49574787,2.77808723,0.02309697,0.00000000,0.79050266,0.54125925,0.03152318,0.36034474,0.05104789,1.07504627
-5.48974487,2.81032706,0.02346954,0.00000000,0.80264497,0.55425241,0.03167706,0.36665503,0.05084843,1.08255025
-5.48374187,2.85744873,0.02394779,0.00000000,0.81853367,0.57024442,0.03196230,0.37494882,0.05102108,1.09573064
-5.47773887,2.91869810,0.02452572,0.00000000,0.83802604,0.58909467,0.03237282,0.38514007,0.05154956,1.11427907
-5.47173587,2.99318172,0.02519685,0.00000000,0.86094017,0.61064131,0.03290072,0.39712808,0.05241326,1.13782733
-5.46573287,3.07988213,0.02595436,0.00000000,0.88705730,0.63470253,0.03353654,0.41079743,0.05358766,1.16595636
-5.45972986,3.17767329,0.02679117,0.00000000,0.91612432,0.66107753,0.03426961,0.42601797,0.05504484,1.19820572
-5.45372686,3.28533584,0.02770008,0.00000000,0.94785642,0.68954728,0.03508826,0.44264468,0.05675406,1.23408294
-5.44772386,3.40157192,0.02867380,0.00000000,0.98193992,0.71987497,0.03598016,0.46051751,0.05868238,1.27307265
-5.44172086,3.52501944,0.02970505,0.00000000,1.01803512,0.75180653,0.03693249,0.47946152,0.06079534,1.31464514
-5.43571786,3.65426598,0.03078653,0.00000000,1.05577941,0.78507099,0.03793219,0.49928714,0.06305768,1.35826424
-5.42971486,3.78786227,0.03191093,0.00000000,1.09479057,0.81938125,0.03896610,0.51979089,0.06543397,1.40339443
-5.42371186,3.92433584,0.03307098,0.00000000,1.13467039,0.85443512,0.04002111,0.54075657,0.06788941,1.44950704
-5.41770885,4.06220475,0.03425935,0.00000000,1.17500876,0.88991690,0.04108430,0.56195705,0.07039045,1.49608578
-5.41170585,4.19999214,0.03546865,0.00000000,1.21538816,0.92549971,0.04214304,0.58315668,0.07290547,1.54263148
-5.40570285,4.33624153,0.03669144,0.00000000,1.25538885,0.96084854,0.04318505,0.60411434,0.07540537,1.58866628
-5.39969985,4.46953323,0.03792015,0.00000000,1.29459454,0.99562424,0.04419854,0.62458723,0.07786413,1.63373741
-5.39369685,4.59850176,0.03914710,0.00000000,1.33259869,1.02948825,0.04517221,0.64433515,0.08025920,1.67742056
-5.38769385,4.72185425,0.04036448,0.00000000,1.36901132,1.06210814,0.04609538,0.66312524,0.08257190,1.71932314
-5.38169085,4.83838940,0.04156441,0.00000000,1.40346611,1.09316384,0.04695806,0.68073710,0.08478765,1.75908733
-5.37568784,4.94701660,0.04273892,0.00000000,1.43562781,1.12235424,0.04775101,0.69696798,0.08689602,1.79639303
-5.36968484,5.04677444,0.04388005,0.00000000,1.46519943,1.14940394,0.04846582,0.71163784,0.08889074,1.83096069
-5.36368184,5.13684799,0.04497987,0.00000000,1.49192927,1.17407001,0.04909502,0.72459415,0.09076950,1.86255392
-5.35767884,5.21658402,0.04603063,0.00000000,1.51561716,1.19614823,0.04963211,0.73571606,0.09253364,1.89098181
-5.35167584,5.28550329,0.04702478,0.00000000,1.53612001,1.21547864,0.05007163,0.74491787,0.09418764,1.91610085
-5.34567284,5.34330938,0.04795512,0.00000000,1.55335597,1.23195014,0.05040924,0.75215148,0.09573860,1.93781625
-5.33966983,5.38989332,0.04881487,0.00000000,1.56730739,1.24550375,0.05064173,0.75740779,0.09719553,1.95608263
-5.33366683,5.42533377,0.04959780,0.00000000,1.57802209,1.25613452,0.05076705,0.76071695,0.09856855,1.97090398
-5.32766383,5.44989257,0.05029833,0.00000000,1.58561307,1.26389187,0.05078432,0.76214732,0.09986818,1.98233274
-5.32166083,5.46400578,0.05091161,0.00000000,1.59025645,1.26887835,0.05069378,0.76180341,0.10110443,1.99046807
-5.31565783,5.46827049,0.05143360,0.00000000,1.59218778,1.27124685,0.05049681,0.75982258,0.10228614,1.99545334
-5.30965483,5.46342800,0.05186118,0.00000000,1.59169686,1.27119648,0.05019583,0.75637094,0.10342022,1.99747285
-5.30365183,5.45034404,0.05219222,0.00000000,1.58912114,1.26896709,0.04979427,0.75163839,0.10451111,1.99674795
-5.29764882,5.42998693,0.05242560,0.00000000,1.58483798,1.26483294,0.04929653,0.74583322,0.10556038,1.99353264
-5.29164582,5.40340434,0.05256131,0.00000000,1.57925600,1.25909547,0.04870787,0.73917631,0.10656644,1.98810880
-5.28564282,5.37169977,0.05260045,0.00000000,1.57280579,1.25207580,0.04803438,0.73189526,0.10752456,1.98078120
-5.27963982,5.33600923,0.05254528,0.00000000,1.56593023,1.24410687,0.04728292,0.72421868,0.10842697,1.97187236
-5.27363682,5.29747888,0.05239919,0.00000000,1.55907458,1.23552575,0.04646105,0.71637074,0.10926324,1.96171729
-5.26763382,5.25724411,0.05216674,0.00000000,1.55267667,1.22666624,0.04557701,0.70856621,0.11002082,1.95065833
-5.26163082,5.21641023,0.05185355,0.00000000,1.54715740,1.21785192,0.04463965,0.70100610,0.11068567,1.93903988
-5.25562781,5.17603507,0.05146634,0.00000000,1.54291150,1.20938980,0.04365842,0.69387394,0.11124309,1.92720313
-5.24962481,5.13711334,0.05101275,0.00000000,1.54029901,1.20156476,0.04264326,0.68733283,0.11167859,1.91548078
-5.24362181,5.10056275,0.05050128,0.00000000,1.53963730,1.19463471,0.04160460,0.68152314,0.11197873,1.90419166
-5.23761881,5.06721174,0.04994115,0.00000000,1.54119404,1.18882666,0.04055324,0.67656097,0.11213196,1.89363527
-5.23161581,5.03778875,0.04934211,0.00000000,1.54518102,1.18433355,0.03950026,0.67253730,0.11212945,1.88408632
-5.22561281,5.01291287,0.04871424,0.00000000,1.55174913,1.18131207,0.03845692,0.66951774,0.11196566,1.87578929
-5.21960980,4.99308611,0.04806780,0.00000000,1.56098452,1.17988129,0.03743449,0.66754289,0.11163888,1.86895314
-5.21360680,4.97868724,0.04741291,0.00000000,1.57290627,1.18012223,0.03644410,0.66662919,0.11115153,1.86374645
-5.20760380,4.96996762,0.04675940,0.00000000,1.58746551,1.18207837,0.03549654,0.66677036,0.11051027,1.86029313
-5.20160080,4.96704931,0.04611656,0.00000000,1.60454638,1.18575706,0.03460209,0.66793918,0.10972591,1.85866901
-5.19559780,4.96992590,0.04549290,0.00000000,1.62396882,1.19113195,0.03377030,0.67008978,0.10881318,1.85889960
-5.18959480,4.97846638,0.04489601,0.00000000,1.64549323,1.19814628,0.03300977,0.67316030,0.10779028,1.86095925
-5.18359180,4.99242247,0.04433238,0.00000000,1.66882721,1.20671709,0.03232800,0.67707580,0.10667832,1.86477194
-5.17758879,5.01143952,0.04380730,0.00000000,1.69363412,1.21674030,0.03173119,0.68175163,0.10550064,1.87021387
-5.17158579,5.03507094,0.04332479,0.00000000,1.71954335,1.22809636,0.03122414,0.68709687,0.10428208,1.87711783
-5.16558279,5.06279597,0.04288760,0.00000000,1.74616210,1.24065646,0.03081006,0.69301802,0.10304817,1.88527931
-5.15957979,5.09404019,0.04249722,0.00000000,1.77308824,1.25428897,0.03049061,0.69942267,0.10182441,1.89446423
-5.15357679,5.12819803,0.04215401,0.00000000,1.79992383,1.26886581,0.03026578,0.70622311,0.10063548,1.90441775
-5.14757379,5.16465629,0.04185728,0.00000000,1.82628866,1.28426850,0.03013397,0.71333975,0.09950457,1.91487404
-5.14157079,5.20281744,0.04160547,0.00000000,1.85183338,1.30039352,0.03009197,0.72070410,0.09845276,1.92556622
-5.13556778,5.24212150,0.04139632,0.00000000,1.87625157,1.31715662,0.03013511,0.72826132,0.09749851,1.93623616
-5.12956478,5.28206519,0.04122707,0.00000000,1.89929007,1.33449587,0.03025732,0.73597209,0.09665720,1.94664334
-5.12356178,5.32221724,0.04109459,0.00000000,1.92075723,1.35237317,0.03045130,0.74381375,0.09594085,1.95657250
-5.11755878,5.36222891,0.04099561,0.00000000,1.94052857,1.37077413,0.03070863,0.75178057,0.09535783,1.96583937
-5.11155578,5.40183900,0.04092679,0.00000000,1.95854951,1.38970614,0.03101993,0.75988324,0.09491276,1.97429442
-5.10555278,5.44087317,0.04088487,0.00000000,1.97483514,1.40919498,0.03137505,0.76814741,0.09460640,1.98182411
-5.09954977,5.47923758,0.04086669,0.00000000,1.98946696,1.42927979,0.03176321,0.77661151,0.09443571,1.98834997
-5.09354677,5.51690731,0.04086923,0.00000000,2.00258682,1.45000711,0.03217316,0.78532388,0.09439391,1.99382536
-5.08754377,5.55391053,0.04088954,0.00000000,2.01438828,1.47142398,0.03259335,0.79433933,0.09447069,1.99823028
-5.08154077,5.59030954,0.04092477,0.00000000,2.02510602,1.49357094,0.03301210,0.80371538,0.09465237,2.00156479
-5.07553777,5.62618007,0.04097198,0.00000000,2.03500367,1.51647513,0.03341774,0.81350843,0.09492228,2.00384134
-5.06953477,5.66159048,0.04102811,0.00000000,2.04436079,1.54014420,0.03379883,0.82376988,0.09526107,2.00507684
-5.06353177,5.69658217,0.04108984,0.00000000,2.05345960,1.56456136,0.03414430,0.83454268,0.09564718,2.00528493
-5.05752876,5.73115300,0.04115352,0.00000000,2.06257208,1.58968217,0.03444365,0.84585830,0.09605734,2.00446914
-5.05152576,5.76524459,0.04121506,0.00000000,2.07194808,1.61543304,0.03468715,0.85773432,0.09646712,2.00261740
-5.04552276,5.79873463,0.04126993,0.00000000,2.08180481,1.64171198,0.03486603,0.87017284,0.09685156,1.99969844
-5.03951976,5.83143471,0.04131312,0.00000000,2.09231822,1.66839139,0.03497270,0.88315967,0.09718583,1.99566016
-5.03351676,5.86309377,0.04133921,0.00000000,2.10361653,1.69532279,0.03500089,0.89666436,0.09744589,1.99043030
-5.02751376,5.89340705,0.04134243,0.00000000,2.11577595,1.72234341,0.03494588,0.91064100,0.09760921,1.98391928
-5.02151076,5.92202975,0.04131681,0.00000000,2.12881876,1.74928402,0.03480464,0.92502977,0.09765546,1.97602501
-5.01550775,5.94859456,0.04125637,0.00000000,2.14271366,1.77597775,0.03457593,0.93975905,0.09756710,1.96663938
-5.00950475,5.97273186,0.04115529,0.00000000,2.15737807,1.80226921,0.03426038,0.95474799,0.09732995,1.95565597
-5.00350175,5.99409131,0.04100813,0.00000000,2.17268238,1.82802349,0.03386052,0.96990937,0.09693371,1.94297841
-4.99749875,6.01236327,0.04081009,0.00000000,2.18845570,1.85313437,0.03338078,0.98515255,0.09637228,1.92852899
-4.99149575,6.02729904,0.04055725,0.00000000,2.20449288,1.87753140,0.03282734,1.00038650,0.09564400,1.91225675
-4.98549275,6.03872843,0.04024669,0.00000000,2.22056245,1.90118535,0.03220799,1.01552259,0.09475174,1.89414468
-4.97948974,6.04657399,0.03987680,0.00000000,2.23641521,1.92411176,0.03153197,1.03047720,0.09370278,1.87421560
-4.97348674,6.05086098,0.03944728,0.00000000,2.25179316,1.94637249,0.03080961,1.04517401,0.09250864,1.85253624
-4.96748374,6.05172296,0.03895936,0.00000000,2.26643857,1.96807520,0.03005209,1.05954596,0.09118463,1.82921946
-4.96148074,6.04940271,0.03841576,0.00000000,2.28010284,1.98937084,0.02927104,1.07353680,0.08974937,1.80442439
-4.95547774,6.04424886,0.03782071,0.00000000,2.29255507,2.01044945,0.02847820,1.08710237,0.08822418,1.77835464
-4.94947474,6.03670869,0.03717988,0.00000000,2.30359006,2.03153445,0.02768504,1.10021152,0.08663230,1.75125461
-4.94347174,6.02731771,0.03650029,0.00000000,2.31303567,2.05287598,0.02690240,1.11284676,0.08499817,1.72340429
-4.93746873,6.01668687,0.03579011,0.00000000,2.32075919,2.07474359,0.02614013,1.12500468,0.08334663,1.69511275
-4.93146573,6.00548834,0.03505854,0.00000000,2.32667286,2.09741869,0.02540685,1.13669616,0.08170212,1.66671081
-4.92546273,5.99444053,0.03431554,0.00000000,2.33073815,2.12118725,0.02470964,1.14794640,0.08008798,1.63854326
-4.91945973,5.98429328,0.03357164,0.00000000,2.33296875,2.14633309,0.02405394,1.15879477,0.07852577,1.61096097
-4.91345673,5.97581385,0.03283767,0.00000000,2.33343226,2.17313191,0.02344341,1.16929454,0.07703479,1.58431337
-4.90745373,5.96977411,0.03212455,0.00000000,2.33225035,2.20184644,0.02287991,1.17951227,0.07563157,1.55894155
-4.90145073,5.96693933,0.03144306,0.00000000,2.32959745,2.23272257,0.02236359,1.18952717,0.07432971,1.53517218
-4.89544772,5.96805867,0.03080359,0.00000000,2.32569790,2.26598673,0.02189295,1.19943002,0.07313967,1.51331249
-4.88944472,5.97385725,0.03021599,0.00000000,2.32082158,2.30184412,0.02146511,1.20932189,0.07206884,1.49364636
-4.88344172,5.98502967,0.02968938,0.00000000,2.31527819,2.34047786,0.02107599,1.21931247,0.07112169,1.47643153
-4.87743872,6.00223466,0.02923202,0.00000000,2.30941027,2.38204869,0.02072065,1.22951809,0.07030003,1.46189781
-4.87143572,6.02609049,0.02885117,0.00000000,2.30358510,2.42669509,0.02039361,1.24005932,0.06960341,1.45024632
-4.86543272,6.05717062,0.02855300,0.00000000,2.29818586,2.47453336,0.02008915,1.25105828,0.06902958,1.44164936
-4.85942971,6.09599954,0.02834257,0.00000000,2.29360224,2.52565766,0.01980169,1.26263561,0.06857493,1.43625104
-4.85342671,6.14304815,0.02822377,0.00000000,2.29022079,2.58013966,0.01952610,1.27490721,0.06823509,1.43416821
-4.84742371,6.19872875,0.02819933,0.00000000,2.28841546,2.63802765,0.01925797,1.28798084,0.06800534,1.43549166
-4.84142071,6.26338951,0.02827084,0.00000000,2.28853850,2.69934517,0.01899388,1.30195268,0.06788116,1.44028749
-4.83541771,6.33730842,0.02843881,0.00000000,2.29091214,2.76408901,0.01873160,1.31690396,0.06785856,1.44859837
-4.82941471,6.42068702,0.02870272,0.00000000,2.29582131,2.83222685,0.01847025,1.33289782,0.06793449,1.46044480
-4.82341171,6.51364405,0.02906115,0.00000000,2.30350756,2.90369448,0.01821034,1.34997656,0.06810700,1.47582621
-4.81740870,6.61620949,0.02951188,0.00000000,2.31416434,2.97839299,0.01795383,1.36815929,0.06837549,1.49472184
-4.81140570,6.72831932,0.03005199,0.00000000,2.32793387,3.05618607,0.01770409,1.38744024,0.06874068,1.51709162
-4.80540270,6.84981128,0.03067802,0.00000000,2.34490540,3.13689768,0.01746578,1.40778779,0.06920465,1.54287673
-4.79939970,6.98042199,0.03138608,0.00000000,2.36511501,3.22031028,0.01724471,1.42914407,0.06977070,1.57200020
-4.79339670,7.11978566,0.03217200,0.00000000,2.38854664,3.30616390,0.01704767,1.45142552,0.07044316,1.60436725
-4.78739370,7.26743430,0.03303143,0.00000000,2.41513431,3.39415603,0.01688216,1.47452400,0.07122712,1.63986561
-4.78139070,7.42279962,0.03395992,0.00000000,2.44476522,3.48394251,0.01675617,1.49830870,0.07212816,1.67836566
-4.77538769,7.58521624,0.03495304,0.00000000,2.47728348,3.57513935,0.01667789,1.52262850,0.07315199,1.71972038
-4.76938469,7.75392604,0.03600637,0.00000000,2.51249420,3.66732541,0.01665544,1.54731490,0.07430406,1.76376509
-4.76338169,7.92808339,0.03711554,0.00000000,2.55016773,3.76004583,0.01669657,1.57218514,0.07558918,1.81031697
-4.75737869,8.10676077,0.03827622,0.00000000,2.59004366,3.85281593,0.01680837,1.59704556,0.07701112,1.85917429
-4.75137569,8.28895462,0.03948403,0.00000000,2.63183466,3.94512564,0.01699706,1.62169490,0.07857219,1.91011544
-4.74537269,8.47359117,0.04073448,0.00000000,2.67522982,4.03644406,0.01726768,1.64592751,0.08027288,1.96289765
-4.73936968,8.65953224,0.04202285,0.00000000,2.71989753,4.12622414,0.01762392,1.66953631,0.08211149,2.01725573
-4.73336668,8.84558101,0.04334408,0.00000000,2.76548795,4.21390749,0.01806793,1.69231547,0.08408377,2.07290077
-4.72736368,9.03048822,0.04469266,0.00000000,2.81163518,4.29892921,0.01860016,1.71406279,0.08618269,2.12951907
-4.72136068,9.21295908,0.04606246,0.00000000,2.85795925,4.38072295,0.01921927,1.73458169,0.08839817,2.18677155
-4.71535768,9.39166165,0.04744669,0.00000000,2.90406829,4.45872628,0.01992206,1.75368313,0.09071698,2.24429389
-4.70935468,9.56523710,0.04883782,0.00000000,2.94956085,4.53238662,0.02070347,1.77118721,0.09312264,2.30169755
-4.70335168,9.73231272,0.05022753,0.00000000,2.99402896,4.60116791,0.02155659,1.78692482,0.09559550,2.35857208
-4.69734867,9.89151808,0.05160677,0.00000000,3.03706186,4.66455824,0.02247279,1.80073939,0.09811286,2.41448875
-4.69134567,10.04150467,0.05296581,0.00000000,3.07825067,4.72207854,0.02344183,1.81248873,0.10064927,2.46900569
-4.68534267,10.18096909,0.05429440,0.00000000,3.11719405,4.77329233,0.02445203,1.82204723,0.10317687,2.52167445
-4.67933967,10.30867960,0.05558195,0.00000000,3.15350480,4.81781650,0.02549055,1.82930825,0.10566592,2.57204808
-4.67333667,10.42350519,0.05681775,0.00000000,3.18681729,4.85533274,0.02654363,1.83418686,0.10808542,2.61969021
-4.66733367,10.52444629,0.05799126,0.00000000,3.21679541,4.88559929,0.02759689,1.83662267,0.11040374,2.66418512
-4.66133067,10.61066576,0.05909239,0.00000000,3.24314082,4.90846238,0.02863567,1.83658287,0.11258942,2.70514808
-4.65532766,10.68151831,0.06011180,0.00000000,3.26560085,4.92386675,0.02964537,1.83406497,0.11461194,2.74223563
-4.64932466,10.73657691,0.06104115,0.00000000,3.28397588,4.93186438,0.03061180,1.82909930,0.11644255,2.77515519
-4.64332166,10.77565394,0.06187343,0.00000000,3.29812542,4.93262083,0.03152149,1.82175092,0.11805498,2.80367345
