energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up,W_p_up,W_d_up
-3.26863432,6.66506089,0.00185138,0.48949631,0.04457586,1.56614739,0.52136461,0.53802650,0.74706647,3.94422239
-3.26263132,6.83761711,0.00192491,0.50208604,0.04606476,1.58121719,0.53212960,0.54876702,0.76817450,4.07288847
-3.25662831,6.99843522,0.00199046,0.51373189,0.04744191,1.59613949,0.54257619,0.55829626,0.78929540,4.19264407
-3.25062531,7.14405967,0.00204675,0.52420552,0.04868470,1.61025505,0.55234839,0.56639734,0.80989594,4.30125005
-3.24462231,7.27112735,0.00209262,0.53328491,0.04977138,1.62286312,0.56109052,0.57286492,0.82942496,4.39657106
-3.23861931,7.37646207,0.00212710,0.54075953,0.05068157,1.63324529,0.56845850,0.57751071,0.84732990,4.47663283
-3.23261631,7.45716640,0.00214940,0.54643541,0.05139671,1.64069062,0.57413066,0.58016867,0.86307381,4.53967669
-3.22661331,7.51070803,0.00215900,0.55014002,0.05190054,1.64452095,0.57781790,0.58069980,0.87615190,4.58420956
-3.22061031,7.53499772,0.00215560,0.55172682,0.05217952,1.64411531,0.57927263,0.57899642,0.88610739,4.60904777
-3.21460730,7.52845605,0.00213916,0.55107942,0.05222322,1.63893265,0.57829630,0.57498572,0.89254580,4.61335334
-3.20860430,7.49006647,0.00210990,0.54811512,0.05202465,1.62853171,0.57474532,0.56863243,0.89514729,4.59666106
-3.20260130,7.41941254,0.00206829,0.54278782,0.05158050,1.61258741,0.56853501,0.55994064,0.89367650,4.55889554
-3.19659830,7.31669779,0.00201503,0.53509006,0.05089135,1.59090305,0.55964159,0.54895459,0.88798962,4.50037737
-3.19059530,7.18274710,0.00195102,0.52505418,0.04996173,1.56341775,0.54810223,0.53575834,0.87803835,4.42181778
-3.18459230,7.01898922,0.00187736,0.51275243,0.04880012,1.53020897,0.53401302,0.52047436,0.86387062,4.32430196
-3.17858929,6.82742088,0.00179528,0.49829612,0.04741881,1.49149000,0.51752521,0.50326109,0.84562816,4.20926124
-3.17258629,6.61055343,0.00170613,0.48183351,0.04583369,1.44760253,0.49883966,0.48430937,0.82354093,4.07843503
-3.16658329,6.37134389,0.00161132,0.46354682,0.04406390,1.39900476,0.47820003,0.46383804,0.79791874,3.93382369
-3.16058029,6.11311282,0.00151232,0.44364818,0.04213142,1.34625556,0.45588482,0.44208869,0.76914039,3.77763389
-3.15457729,5.83945209,0.00141056,0.42237469,0.04006056,1.28999550,0.43219866,0.41931981,0.73764095,3.61221851
-3.14857429,5.55412595,0.00130745,0.39998280,0.03787738,1.23092556,0.40746318,0.39580054,0.70389742,3.44001306
-3.14257129,5.26096929,0.00120433,0.37674224,0.03560907,1.16978446,0.38200791,0.37180419,0.66841376,3.26347113
-3.13656828,4.96378676,0.00110242,0.35292953,0.03328333,1.10732580,0.35616142,0.34760187,0.63170551,3.08500114
-3.13056528,4.66625677,0.00100284,0.32882159,0.03092771,1.04429575,0.33024309,0.32345634,0.59428494,2.90690665
-3.12456228,4.37184374,0.00090657,0.30468943,0.02856898,0.98141242,0.30455577,0.29961638,0.55664701,2.73133255
-3.11855928,4.08372175,0.00081442,0.28079231,0.02623259,0.91934766,0.27937959,0.27631190,0.51925690,2.56021871
-3.11255628,3.80471216,0.00072708,0.25737255,0.02394213,0.85871190,0.25496690,0.25374977,0.48253928,2.39526286
-3.10655328,3.53723697,0.00064505,0.23465108,0.02171889,0.80004265,0.23153870,0.23211077,0.44686974,2.23789358
-3.10055028,3.28328896,0.00056870,0.21282396,0.01958158,0.74379678,0.20928235,0.21154746,0.41256867,2.08925397
-3.09454727,3.04441889,0.00049826,0.19205992,0.01754600,0.69034688,0.18835066,0.19218318,0.37989740,1.95019632
-3.08854427,2.82173915,0.00043381,0.17249887,0.01562498,0.63998130,0.16886217,0.17411201,0.34905684,1.82128705
-3.08254127,2.61594276,0.00037534,0.15425151,0.01382832,0.59290779,0.15090261,0.15739969,0.32018831,1.70282139
-3.07653827,2.42733547,0.00032272,0.13739982,0.01216279,0.54926010,0.13452720,0.14208544,0.29337640,1.59484636
-3.07053527,2.25587887,0.00027574,0.12199838,0.01063235,0.50910705,0.11976371,0.12818433,0.26865350,1.49719062
-3.06453227,2.10124146,0.00023412,0.10807643,0.00923830,0.47246325,0.10661605,0.11569024,0.24600568,1.40949933
-3.05852926,1.96285482,0.00019754,0.09564041,0.00797955,0.43930082,0.09506803,0.10457913,0.22537956,1.33127222
-3.05252626,1.83997176,0.00016563,0.08467685,0.00685295,0.40956136,0.08508725,0.09481244,0.20668973,1.26190284
-3.04652326,1.73172349,0.00013800,0.07515544,0.00585359,0.38316733,0.07662887,0.08634045,0.18982632,1.20071718
-3.04052026,1.63717326,0.00011425,0.06703209,0.00497515,0.36003237,0.06963896,0.07910539,0.17466248,1.14700995
-3.03451726,1.55536404,0.00009400,0.06025184,0.00421022,0.34006996,0.06405755,0.07304431,0.16106133,1.10007704
-3.02851426,1.48535853,0.00007685,0.05475150,0.00355065,0.32319995,0.05982095,0.06809144,0.14888224,1.05924293
-3.02251126,1.42627012,0.00006243,0.05046190,0.00298779,0.30935284,0.05686360,0.06418001,0.13798618,1.02388229
-3.01650825,1.37728422,0.00005039,0.04730976,0.00251282,0.29847158,0.05511921,0.06124364,0.12824010,0.99343516
-3.01050525,1.33766960,0.00004042,0.04521900,0.00211689,0.29051091,0.05452127,0.05921704,0.11952020,0.96741558
-3.00450225,1.30678042,0.00003222,0.04411174,0.00179137,0.28543459,0.05500302,0.05803631,0.11171413,0.94541396
-2.99849925,1.28404960,0.00002551,0.04390872,0.00152797,0.28321059,0.05649687,0.05763873,0.10472225,0.92709352
-2.99249625,1.26897489,0.00002008,0.04452952,0.00131884,0.28380473,0.05893355,0.05796218,0.09845788,0.91218177
-2.98649325,1.26109933,0.00001570,0.04589241,0.00115666,0.28717329,0.06224084,0.05894438,0.09284687,0.90045784
-2.98049025,1.25998791,0.00001219,0.04791408,0.00103465,0.29325506,0.06634234,0.06052188,0.08782647,0.89173699
-2.97448724,1.26520232,0.00000941,0.05050924,0.00094663,0.30196329,0.07115614,0.06262908,0.08334376,0.88585330
-2.96848424,1.27627587,0.00000722,0.05359035,0.00088699,0.31317827,0.07659369,0.06519733,0.07935388,0.88264209
-2.96248124,1.29269037,0.00000550,0.05706736,0.00085065,0.32674085,0.08255901,0.06815426,0.07581796,0.88192305
-2.95647824,1.31385670,0.00000416,0.06084773,0.00083309,0.34244750,0.08894819,0.07142329,0.07270122,0.88348523
-2.95047524,1.33910049,0.00000313,0.06483672,0.00083027,0.36004719,0.09564941,0.07492362,0.06997114,0.88707502
-2.94447224,1.36765390,0.00000234,0.06893794,0.00083858,0.37924041,0.10254354,0.07857049,0.06759584,0.89238761
-2.93846923,1.39865431,0.00000174,0.07305428,0.00085486,0.39968055,0.10950522,0.08227595,0.06554289,0.89906261
-2.93246623,1.43115010,0.00000128,0.07708910,0.00087631,0.42097761,0.11640453,0.08594997,0.06377833,0.90668412
-2.92646323,1.46411338,0.00000094,0.08094775,0.00090048,0.44270428,0.12310914,0.08950193,0.06226619,0.91478511
-2.92046023,1.49645926,0.00000068,0.08453929,0.00092526,0.46440416,0.12948692,0.09284239,0.06096835,0.92285595
-2.91445723,1.52707046,0.00000049,0.08777832,0.00094884,0.48560187,0.13540881,0.09588509,0.05984474,0.93035664
-2.90845423,1.55482638,0.00000036,0.09058690,0.00096967,0.50581467,0.14075196,0.09854910,0.05885386,0.93673195
-2.90245123,1.57863489,0.00000025,0.09289645,0.00098652,0.52456514,0.14540291,0.10076089,0.05795356,0.94142870
-2.89644822,1.59746539,0.00000018,0.09464940,0.00099838,0.54139431,0.14926061,0.10245641,0.05710199,0.94391420
-2.89044522,1.61038135,0.00000013,0.09580074,0.00100451,0.55587489,0.15223933,0.10358288,0.05625868,0.94369489
-2.88444222,1.61657081,0.00000009,0.09631911,0.00100439,0.56762381,0.15427105,0.10410029,0.05538558,0.94033411
-2.87843922,1.61537315,0.00000006,0.09618758,0.00099775,0.57631363,0.15530746,0.10398257,0.05444821,0.93346815
-2.87243622,1.60630091,0.00000004,0.09540394,0.00098452,0.58168241,0.15532133,0.10321825,0.05341656,0.92281968
-2.86643322,1.58905560,0.00000003,0.09398054,0.00096482,0.58354138,0.15430712,0.10181065,0.05226591,0.90820794
-2.86043022,1.56353669,0.00000002,0.09194366,0.00093895,0.58178031,0.15228104,0.09977757,0.05097748,0.88955525
-2.85442721,1.52984349,0.00000001,0.08933244,0.00090738,0.57637022,0.14928029,0.09715052,0.04953877,0.86688943
-2.84842421,1.48826985,0.00000001,0.08619735,0.00087067,0.56736335,0.14536161,0.09397348,0.04794375,0.84034225
-2.84242121,1.43929202,0.00000001,0.08259845,0.00082952,0.55489042,0.14059934,0.09030127,0.04619275,0.81014394
-2.83641821,1.38355043,0.00000000,0.07860325,0.00078468,0.53915538,0.13508278,0.08619762,0.04429210,0.77661415
-2.83041521,1.32182617,0.00000000,0.07428453,0.00073698,0.52042775,0.12891333,0.08173302,0.04225368,0.74014990
-2.82441221,1.25501354,0.00000000,0.06971805,0.00068722,0.49903311,0.12220120,0.07698241,0.04009414,0.70121113
-2.81840920,1.18408983,0.00000000,0.06498025,0.00063624,0.47534204,0.11506208,0.07202292,0.03783409,0.66030455
-2.81240620,1.11008370,0.00000000,0.06014617,0.00058483,0.44975800,0.10761378,0.06693160,0.03549717,0.61796671
-2.80640320,1.03404366,0.00000000,0.05528746,0.00053372,0.42270482,0.09997296,0.06178335,0.03310906,0.57474685
-2.80040020,0.95700779,0.00000000,0.05047070,0.00048360,0.39461403,0.09225221,0.05664907,0.03069653,0.53119042
-2.79439720,0.87997596,0.00000000,0.04575604,0.00043506,0.36591288,0.08455733,0.05159412,0.02828649,0.48782390
-2.78839420,0.80388541,0.00000001,0.04119617,0.00038861,0.33701317,0.07698520,0.04667703,0.02590513,0.44514145
-2.78239120,0.72959046,0.00000001,0.03683560,0.00034465,0.30830143,0.06962197,0.04194872,0.02357719,0.40359371
-2.77638819,0.65784692,0.00000001,0.03271031,0.00030353,0.28013073,0.06254189,0.03745187,0.02132537,0.36357930
-2.77038519,0.58930127,0.00000002,0.02884775,0.00026546,0.25281425,0.05580650,0.03322084,0.01916987,0.32543885
-2.76438219,0.52448478,0.00000003,0.02526705,0.00023059,0.22662076,0.04946444,0.02928180,0.01712805,0.28945182
-2.75837919,0.46381221,0.00000004,0.02197955,0.00019900,0.20177199,0.04355161,0.02565315,0.01521435,0.25583587
-2.75237619,0.40758489,0.00000005,0.01898947,0.00017068,0.17844184,0.03809177,0.02234624,0.01344030,0.22474857
-2.74637319,0.35599743,0.00000007,0.01629473,0.00014558,0.15675723,0.03309741,0.01936626,0.01181462,0.19629128
-2.74037019,0.30914754,0.00000010,0.01388794,0.00012361,0.13680046,0.02857094,0.01671325,0.01034356,0.17051471
-2.73436718,0.26704831,0.00000014,0.01175728,0.00010464,0.11861278,0.02450601,0.01438327,0.00903123,0.14742579
-2.72836418,0.22964215,0.00000019,0.00988753,0.00008852,0.10219883,0.02088895,0.01236955,0.00788009,0.12699562
-2.72236118,0.19681567,0.00000025,0.00826099,0.00007510,0.08753184,0.01770023,0.01066369,0.00689143,0.10916785
-2.71635818,0.16841495,0.00000034,0.00685833,0.00006422,0.07455915,0.01491600,0.00925680,0.00606594,0.09386737
-2.71035518,0.14426056,0.00000046,0.00565937,0.00005576,0.06320783,0.01250940,0.00814065,0.00540425,0.08100879
-2.70435218,0.12416176,0.00000061,0.00464377,0.00004959,0.05339031,0.01045191,0.00730856,0.00490744,0.07050455
-2.69834917,0.10792958,0.00000082,0.00379160,0.00004562,0.04500953,0.00871451,0.00675638,0.00457758,0.06227231
-2.69234617,0.09538833,0.00000108,0.00308375,0.00004380,0.03796380,0.00726871,0.00648320,0.00441814,0.05624155
-2.68634317,0.08638541,0.00000143,0.00250233,0.00004409,0.03215098,0.00608738,0.00649192,0.00443438,0.05235904
-2.68034017,0.08079918,0.00000188,0.00203087,0.00004652,0.02747205,0.00514549,0.00678976,0.00463363,0.05059329
-2.67433717,0.07854476,0.00000246,0.00165448,0.00005115,0.02383401,0.00442067,0.00738850,0.00502544,0.05093773
-2.66833417,0.07957798,0.00000321,0.00135997,0.00005806,0.02115205,0.00389364,0.00830464,0.00562171,0.05341268
-2.66233117,0.08389714,0.00000417,0.00113580,0.00006740,0.01935106,0.00354851,0.00955931,0.00643662,0.05806614
-2.65632816,0.09154307,0.00000540,0.00097206,0.00007931,0.01836648,0.00337301,0.01117813,0.00748646,0.06497334
-2.65032516,0.10259737,0.00000696,0.00086041,0.00009402,0.01814465,0.00335864,0.01319080,0.00878937,0.07423521
-2.64432216,0.11717904,0.00000894,0.00079393,0.00011172,0.01864256,0.00350071,0.01563062,0.01036493,0.08597582
-2.63831916,0.13543997,0.00001144,0.00076704,0.00013268,0.01982727,0.00379843,0.01853389,0.01223370,0.10033903
-2.63231616,0.15755914,0.00001458,0.00077529,0.00015713,0.02167492,0.00425491,0.02193916,0.01441661,0.11748429
-2.62631316,0.18373632,0.00001850,0.00081531,0.00018535,0.02416955,0.00487718,0.02588645,0.01693436,0.13758212
-2.62031016,0.21418516,0.00002337,0.00088458,0.00021758,0.02730175,0.00567614,0.03041642,0.01980673,0.16080921
-2.61430715,0.24912634,0.00002940,0.00098137,0.00025408,0.03106725,0.00666666,0.03556952,0.02305195,0.18734351
-2.60830415,0.28878094,0.00003683,0.00110457,0.00029507,0.03546547,0.00786750,0.04138522,0.02668601,0.21735962
-2.60230115,0.33336445,0.00004591,0.00125363,0.00034078,0.04049823,0.00930136,0.04790123,0.03072220,0.25102452
-2.59629815,0.38308170,0.00005697,0.00142841,0.00039137,0.04616855,0.01099484,0.05515297,0.03517058,0.28849413
-2.59029515,0.43812292,0.00007035,0.00162915,0.00044700,0.05247967,0.01297839,0.06317299,0.04003774,0.32991068
-2.58429215,0.49866108,0.00008643,0.00185638,0.00050779,0.05943433,0.01528616,0.07199073,0.04532667,0.37540102
-2.57828914,0.56485054,0.00010565,0.00211087,0.00057382,0.06703421,0.01795582,0.08163226,0.05103682,0.42507600
-2.57228614,0.63682689,0.00012845,0.00239358,0.00064513,0.07527972,0.02102821,0.09212031,0.05716433,0.47903074
-2.56628314,0.71470771,0.00015532,0.00270564,0.00072174,0.08416997,0.02454683,0.10347427,0.06370249,0.53734564
-2.56028014,0.79859391,0.00018678,0.00304827,0.00080364,0.09370287,0.02855713,0.11571031,0.07064229,0.60008785
-2.55427714,0.88857107,0.00022332,0.00342281,0.00089077,0.10387541,0.03310563,0.12884143,0.07797314,0.66731280
-2.54827414,0.98471009,0.00026547,0.00383062,0.00098309,0.11468394,0.03823874,0.14287743,0.08568350,0.73906524
-2.54227114,1.08706660,0.00031370,0.00427309,0.00108050,0.12612440,0.04400129,0.15782466,0.09376166,0.81537938
-2.53626813,1.19567824,0.00036846,0.00475153,0.00118290,0.13819235,0.05043486,0.17368547,0.10219626,0.89627747
-2.53026513,1.31055940,0.00043013,0.00526716,0.00129016,0.15088277,0.05757585,0.19045729,0.11097665,0.98176641
-2.52426213,1.43169261,0.00049901,0.00582098,0.00140214,0.16418960,0.06545322,0.20813128,0.12009305,1.07183190
-2.51825913,1.55901662,0.00057527,0.00641370,0.00151864,0.17810470,0.07408626,0.22669051,0.12953623,1.16643000
-2.51225613,1.69241090,0.00065896,0.00704565,0.00163943,0.19261662,0.08348210,0.24610769,0.13929698,1.26547596
-2.50625313,1.83167705,0.00074997,0.00771663,0.00176425,0.20770872,0.09363334,0.26634252,0.14936502,1.36883054
-2.50025013,1.97651763,0.00084799,0.00842581,0.00189271,0.22335714,0.10451576,0.28733873,0.15972764,1.47628445
-2.49424712,2.12651373,0.00095254,0.00917161,0.00202439,0.23952830,0.11608634,0.30902101,0.17036792,1.58754143
-2.48824412,2.28110236,0.00106291,0.00995160,0.00215870,0.25617645,0.12828162,0.33129206,0.18126283,1.70220124
-2.48224112,2.43955561,0.00117817,0.01076241,0.00229496,0.27324111,0.14101670,0.35402985,0.19238106,1.81974363
-2.47623812,2.60096329,0.00129718,0.01159966,0.00243234,0.29064485,0.15418483,0.37708563,0.20368097,1.93951483
-2.47023512,2.76422100,0.00141858,0.01245794,0.00256984,0.30829151,0.16765779,0.40028262,0.21510871,2.06071783
-2.46423212,2.92802552,0.00154084,0.01333083,0.00270631,0.32606504,0.18128724,0.42341595,0.22659677,2.18240809
-2.45822911,3.09087908,0.00166226,0.01421098,0.00284043,0.34382931,0.19490688,0.44625385,0.23806294,2.30349560
-2.45222611,3.25110379,0.00178101,0.01509023,0.00297076,0.36142886,0.20833558,0.46854035,0.24941014,2.42275452
-2.44622311,3.40686677,0.00189517,0.01595977,0.00309575,0.37869087,0.22138139,0.48999953,0.26052694,2.53884081
-2.44022011,3.55621633,0.00200280,0.01681042,0.00321373,0.39542817,0.23384631,0.51034133,0.27128910,2.65031794
-2.43421711,3.69712821,0.00210198,0.01763286,0.00332305,0.41144356,0.24553173,0.52926883,0.28156188,2.75569024
-2.42821411,3.82756084,0.00219087,0.01841803,0.00342205,0.42653503,0.25624424,0.54648674,0.29120342,2.85344302
-2.42221111,3.94551739,0.00226776,0.01915740,0.00350921,0.44050182,0.26580173,0.56171086,0.30006874,2.94208778
-2.41620810,4.04911210,0.00233114,0.01984341,0.00358315,0.45315113,0.27403935,0.57467803,0.30801449,3.02021081
-2.41020510,4.13663772,0.00237977,0.02046982,0.00364277,0.46430496,0.28081526,0.58515628,0.31490404,3.08652266
-2.40420210,4.20663085,0.00241266,0.02103206,0.00368732,0.47380700,0.28601573,0.59295454,0.32061282,3.13990621
-2.39819910,4.25793176,0.00242920,0.02152759,0.00371644,0.48152891,0.28955944,0.59793155,0.32503348,3.17946067
-2.39219610,4.28973543,0.00242910,0.02195614,0.00373033,0.48737600,0.29140079,0.60000338,0.32808075,3.20453925
-2.38619310,4.30163115,0.00241245,0.02231999,0.00372970,0.49129159,0.29153196,0.59914936,0.32969565,3.21477821
-2.38019010,4.29362826,0.00237972,0.02262411,0.00371594,0.49326025,0.28998376,0.59541591,0.32984878,3.21011587
-2.37418709,4.26616675,0.00233175,0.02287623,0.00369110,0.49330937,0.28682511,0.58891813,0.32854267,3.19080021
-2.36818409,4.22011198,0.00226969,0.02308688,0.00365791,0.49150917,0.28216118,0.57983910,0.32581282,3.15738475
-2.36218109,4.15673365,0.00219502,0.02326935,0.00361982,0.48797124,0.27613041,0.56842681,0.32172766,3.11071286
-2.35617809,4.07767033,0.00210947,0.02343950,0.00358098,0.48284546,0.26890039,0.55498892,0.31638713,3.05189125
-2.35017509,3.98488117,0.00201499,0.02361558,0.00354618,0.47631569,0.26066289,0.53988563,0.30992025,2.98225411
-2.34417209,3.88058730,0.00191368,0.02381795,0.00352080,0.46859445,0.25162825,0.52352087,0.30248160,2.90331980
-2.33816908,3.76720590,0.00180774,0.02406877,0.00351072,0.45991678,0.24201933,0.50633230,0.29424700,2.81674219
-2.33216608,3.64727990,0.00169940,0.02439156,0.00352223,0.45053362,0.23206532,0.48878054,0.28540863,2.72425920
-2.32616308,3.52340654,0.00159087,0.02481080,0.00356190,0.44070511,0.22199563,0.47133795,0.27616968,2.62764082
-2.32016008,3.39816773,0.00148428,0.02535140,0.00363639,0.43069390,0.21203400,0.45447752,0.26673903,2.52863885
-2.31415708,3.27406477,0.00138163,0.02603819,0.00375233,0.42075888,0.20239315,0.43866220,0.25732591,2.42894058
-2.30815408,3.15345961,0.00128476,0.02689534,0.00391608,0.41114934,0.19326992,0.42433487,0.24813489,2.33012766
-2.30215108,3.03852407,0.00119529,0.02794570,0.00413359,0.40209981,0.18484122,0.41190942,0.23936138,2.23364169
-2.29614807,2.93119823,0.00111462,0.02921016,0.00441012,0.39382549,0.17726053,0.40176293,0.23118767,2.14075697
-2.29014507,2.83315807,0.00104387,0.03070696,0.00475008,0.38651839,0.17065537,0.39422919,0.22377965,2.05256073
-2.28414207,2.74579261,0.00098391,0.03245097,0.00515679,0.38034406,0.16512528,0.38959358,0.21728422,1.96994072
-2.27813907,2.67018980,0.00093532,0.03445295,0.00563225,0.37543878,0.16074066,0.38808933,0.21182739,1.89357957
-2.27213607,2.60713055,0.00089842,0.03671888,0.00617701,0.37190736,0.15754218,0.38989519,0.20751306,1.82395516
-2.26613307,2.55709006,0.00087324,0.03924929,0.00678995,0.36982112,0.15554079,0.39513438,0.20442239,1.76134627
-2.26013007,2.52024534,0.00085957,0.04203866,0.00746821,0.36921637,0.15471826,0.40387489,0.20261374,1.70584238
-2.25412706,2.49648834,0.00085696,0.04507499,0.00820704,0.37009321,0.15502827,0.41613097,0.20212301,1.65735689
-2.24812406,2.48544382,0.00086474,0.04833944,0.00899984,0.37241465,0.15639789,0.43186593,0.20296443,1.61564296
-2.24212106,2.48649156,0.00088207,0.05180622,0.00983817,0.37610624,0.15872964,0.45099597,0.20513172,1.58031138
-2.23611806,2.49879248,0.00090791,0.05544269,0.01071183,0.38105639,0.16190385,0.47339517,0.20859947,1.55084995
-2.23011506,2.52131852,0.00094115,0.05920971,0.01160909,0.38711727,0.16578159,0.49890158,0.21332476,1.52664418
-2.22411206,2.55288615,0.00098053,0.06306227,0.01251691,0.39410677,0.17020797,0.52732416,0.21924907,1.50699911
-2.21810905,2.59219332,0.00102477,0.06695036,0.01342124,0.40181143,0.17501588,0.55845061,0.22630025,1.49116207
-2.21210605,2.63785946,0.00107256,0.07082020,0.01430746,0.40999053,0.18003012,0.59205589,0.23439475,1.47834640
-2.20610305,2.68846839,0.00112263,0.07461563,0.01516078,0.41838136,0.18507189,0.62791109,0.24343991,1.46775587
-2.20010005,2.74261306,0.00117374,0.07827976,0.01596671,0.42670573,0.18996345,0.66579262,0.25333630,1.45860963
-2.19409705,2.79894141,0.00122476,0.08175679,0.01671159,0.43467750,0.19453306,0.70549117,0.26398016,1.45016726
-2.18809405,2.85620193,0.00127471,0.08499388,0.01738305,0.44201101,0.19861975,0.74682024,0.27526579,1.44175337
-2.18209105,2.91328747,0.00132274,0.08794306,0.01797055,0.44843014,0.20207813,0.78962377,0.28708784,1.43278115
-2.17608804,2.96927543,0.00136822,0.09056303,0.01846573,0.45367767,0.20478272,0.83378258,0.29934346,1.42277386
-2.17008504,3.02346263,0.00141072,0.09282087,0.01886286,0.45752449,0.20663188,0.87921908,0.31193427,1.41138362
-2.16408204,3.07539292,0.00145002,0.09469339,0.01915910,0.45977836,0.20755100,0.92590004,0.32476791,1.39840626
-2.15807904,3.12487586,0.00148616,0.09616830,0.01935467,0.46029161,0.20749496,0.97383700,0.33775944,1.38379163
-2.15207604,3.17199497,0.00151938,0.09724481,0.01945294,0.45896763,0.20644951,1.02308423,0.35083209,1.36764840
-2.14607304,3.21710450,0.00155016,0.09793401,0.01946037,0.45576556,0.20443175,1.07373386,0.36391778,1.35024284
-2.14007004,3.26081405,0.00157916,0.09825856,0.01938634,0.45070307,0.20148939,1.12590846,0.37695704,1.33199125
-2.13406703,3.30396105,0.00160721,0.09825209,0.01924283,0.44385707,0.19769904,1.17975081,0.38989850,1.31344587
-2.12806403,3.34757143,0.00163529,0.09795806,0.01904405,0.43536207,0.19316341,1.23541134,0.40269801,1.29527462
-2.12206103,3.39280987,0.00166444,0.09742818,0.01880585,0.42540657,0.18800758,1.29303345,0.41531720,1.27823519
-2.11605803,3.44092101,0.00169575,0.09672059,0.01854524,0.41422729,0.18237456,1.35273715,0.42772189,1.26314429
-2.11005503,3.49316402,0.00173033,0.09589761,0.01827961,0.40210177,0.17642016,1.41460169,0.43988009,1.25084334
-2.10405203,3.55074313,0.00176917,0.09502342,0.01802619,0.38933943,0.17030757,1.47864779,0.45175991,1.24216176
-2.09804902,3.61473700,0.00181320,0.09416158,0.01780126,0.37627174,0.16420173,1.54482033,0.46332736,1.23787955
-2.09204602,3.68603016,0.00186317,0.09337261,0.01761957,0.36324161,0.15826373,1.61297229,0.47454427,1.23869060
-2.08604302,3.76524964,0.00191961,0.09271164,0.01749372,0.35059276,0.15264556,1.68285082,0.48536627,1.24516854
-2.08004002,3.85270999,0.00198284,0.09222629,0.01743365,0.33865921,0.14748535,1.75408643,0.49574120,1.25773637
-2.07403702,3.94836933,0.00205291,0.09195485,0.01744624,0.32775548,0.14290312,1.82618600,0.50560777,1.27664150
-2.06803402,4.05179917,0.00212961,0.09192486,0.01753505,0.31816766,0.13899750,1.89853048,0.51489484,1.30193728
-2.06203102,4.16216955,0.00221244,0.09215206,0.01770011,0.31014572,0.13584322,1.97037787,0.52352126,1.33347178
-2.05602801,4.27825114,0.00230067,0.09263985,0.01793800,0.30389722,0.13348948,2.04087189,0.53139640,1.37088465
-2.05002501,4.39843455,0.00239332,0.09337920,0.01824192,0.29958244,0.13195941,2.10905655,0.53842132,1.41361202
-2.04402201,4.52076680,0.00248923,0.09434910,0.01860202,0.29731110,0.13125024,2.17389664,0.54449078,1.46089940
-2.03801901,4.64300390,0.00258709,0.09551741,0.01900578,0.29714056,0.13133448,2.23430358,0.54949589,1.51182220
-2.03201601,4.76267761,0.00268551,0.09684215,0.01943855,0.29907538,0.13216172,2.28916619,0.55332739,1.56531278
-2.02601301,4.87717400,0.00278307,0.09827314,0.01988414,0.30306822,0.13366109,2.33738517,0.55587950,1.62019321
-2.02001001,4.98382057,0.00287839,0.09975393,0.02032551,0.30902189,0.13574427,2.37791022,0.55705412,1.67521213
-2.01400700,5.07997825,0.00297022,0.10122396,0.02074546,0.31679240,0.13830874,2.40977809,0.55676530,1.72908435
-2.00800400,5.16313451,0.00305746,0.10262078,0.02112737,0.32619286,0.14124134,2.43215012,0.55494367,1.78053141
-2.00200100,5.23099327,0.00313922,0.10388235,0.02145585,0.33699808,0.14442187,2.44434732,0.55154066,1.82832165
-1.99599800,5.28155785,0.00321489,0.10494922,0.02171737,0.34894986,0.14772667,2.44588128,0.54653222,1.87130795
-1.98999500,5.31320316,0.00328415,0.10576668,0.02190086,0.36176270,0.15103199,2.43647937,0.53992197,1.90846193
-1.98399200,5.32473414,0.00334697,0.10628654,0.02199806,0.37512996,0.15421728,2.41610272,0.53174332,1.93890323
-1.97798899,5.31542769,0.00340363,0.10646880,0.02200392,0.38873044,0.15716800,2.38495579,0.52206066,1.96192292
-1.97198599,5.28505678,0.00345467,0.10628288,0.02191672,0.40223518,0.15977823,2.34348696,0.51096928,1.97700047
-1.96598299,5.23389564,0.00350087,0.10570860,0.02173817,0.41531456,0.16195282,2.29237978,0.49859414,1.98381386
-1.95997999,5.16270653,0.00354321,0.10473679,0.02147326,0.42764550,0.16360924,2.23253498,0.48508734,1.98224280
-1.95397699,5.07270892,0.00358277,0.10336956,0.02113009,0.43891877,0.16467896,2.16504401,0.47062449,1.97236560
-1.94797399,4.96553325,0.00362068,0.10162026,0.02071953,0.44884624,0.16510850,2.09115526,0.45540002,1.95445007
-1.94197099,4.84316185,0.00365804,0.09951321,0.02025476,0.45716788,0.16486017,2.01223430,0.43962172,1.92893938
-1.93596798,4.70786024,0.00369585,0.09708314,0.01975084,0.46365850,0.16391241,1.92972012,0.42350464,1.89643401
-1.92996498,4.56210246,0.00373491,0.09437452,0.01922414,0.46813384,0.16225988,1.84507924,0.40726481,1.85767077
-1.92396198,4.40849404,0.00377580,0.09144070,0.01869185,0.47045594,0.15991322,1.75975997,0.39111282,1.81350012
-1.91795898,4.24969636,0.00381882,0.08834306,0.01817141,0.47053763,0.15689862,1.67514873,0.37524787,1.76486294
-1.91195598,4.08835567,0.00386394,0.08515004,0.01768007,0.46834574,0.15325707,1.59253048,0.35985226,1.71276766
-1.90595298,3.92703968,0.00391084,0.08193628,0.01723449,0.46390317,0.14904342,1.51305479,0.34508686,1.65826877
