energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-3.04052026,3.04317483,0.00083448,0.84263917,0.70678852,1.05135722,0.01221393,0.10058912,1.16266438,0.79807505
-3.03451726,3.04469275,0.00082126,0.83148674,0.71885924,1.07403671,0.01242804,0.10219139,1.15878806,0.78802848
-3.02851426,3.05475680,0.00080954,0.82401670,0.73100037,1.09795189,0.01266467,0.10398517,1.16187087,0.78089266
-3.02251126,3.07315143,0.00079992,0.82003474,0.74318934,1.12327432,0.01291937,0.10595428,1.17181188,0.77650950
-3.01650825,3.09967669,0.00079306,0.81932465,0.75544425,1.15021953,0.01318762,0.10808680,1.18847745,0.77470283
-3.01050525,3.13418019,0.00078963,0.82166487,0.76782603,1.17904596,0.01346495,0.11037610,1.21171798,0.77529223
-3.00450225,3.17658000,0.00079030,0.82684307,0.78043733,1.21005029,0.01374704,0.11282140,1.24138128,0.77810503
-2.99849925,3.22687741,0.00079574,0.83466817,0.79341839,1.24355881,0.01402978,0.11542789,1.27732196,0.78298610
-2.99249625,3.28515873,0.00080659,0.84497915,0.80693990,1.27991529,0.01430929,0.11820643,1.31940640,0.78980495
-2.98649325,3.35158629,0.00082344,0.85765046,0.82119319,1.31946565,0.01458202,0.12117274,1.36751320,0.79845982
-2.98049025,3.42637935,0.00084686,0.87259382,0.83637841,1.36254021,0.01484465,0.12434627,1.42152924,0.80887888
-2.97448724,3.50978620,0.00087730,0.88975643,0.85269115,1.40943445,0.01509416,0.12774869,1.48134185,0.82101847
-2.96848424,3.60204945,0.00091519,0.90911602,0.87030849,1.46038915,0.01532776,0.13140220,1.54682750,0.83485879
-2.96248124,3.70336660,0.00096085,0.93067292,0.88937506,1.51557116,0.01554290,0.13532761,1.61783811,0.85039726
-2.95647824,3.81384838,0.00101451,0.95443981,0.90999000,1.57505580,0.01573718,0.13954249,1.69418553,0.86764024
-2.95047524,3.93347737,0.00107633,0.98042985,0.93219563,1.63881193,0.01590835,0.14405928,1.77562543,0.88659341
-2.94447224,4.06206939,0.00114636,1.00864370,0.95596836,1.70669052,0.01605428,0.14888360,1.86184151,0.90725167
-2.93846923,4.19923992,0.00122457,1.03905641,0.98121243,1.77841747,0.01617298,0.15401280,1.95243096,0.92958894
-2.93246623,4.34437736,0.00131083,1.07160475,1.00775685,1.85359115,0.01626252,0.15943482,2.04689216,0.95354851
-2.92646323,4.49662484,0.00140492,1.10617576,1.03535567,1.93168469,0.01632112,0.16512740,2.14461538,0.97903454
-2.92046023,4.65487157,0.00150651,1.14259720,1.06369163,2.01205325,0.01634715,0.17105769,2.24487723,1.00590510
-2.91445723,4.81775426,0.00161520,1.18063038,1.09238305,2.09394561,0.01633917,0.17718229,2.34683925,1.03396710
-2.90845423,4.98366891,0.00173044,1.21996588,1.12099350,2.17651984,0.01629602,0.18344767,2.44955120,1.06297353
-2.90245123,5.15079244,0.00185160,1.26022249,1.14904394,2.25886224,0.01621682,0.18979099,2.55195911,1.09262307
-2.89644822,5.31711349,0.00197792,1.30094951,1.17602670,2.34000864,0.01610112,0.19614129,2.65291806,1.12256217
-2.89044522,5.48047143,0.00210852,1.34163244,1.20142064,2.41896731,0.01594889,0.20242096,2.75120965,1.15238969
-2.88444222,5.63860195,0.00224238,1.38170200,1.22470690,2.49474250,0.01576064,0.20854747,2.84556360,1.18166379
-2.87843922,5.78918799,0.00237836,1.42054612,1.24538464,2.56635782,0.01553743,0.21443533,2.93468314,1.20991102
-2.87243622,5.92991401,0.00251517,1.45752454,1.26298600,2.63287863,0.01528093,0.21999812,3.01727329,1.23663716
-2.86643322,6.05852210,0.00265140,1.49198553,1.27708993,2.69343281,0.01499343,0.22515066,3.09207125,1.26133953
-2.86043022,6.17286801,0.00278553,1.52328396,1.28733437,2.74722954,0.01467780,0.22981116,3.15787795,1.28352032
-2.85442721,6.27097538,0.00291593,1.55080016,1.29342633,2.79357547,0.01433753,0.23390328,3.21358961,1.30270030
-2.84842421,6.35108668,0.00304088,1.57395869,1.29514980,2.83188844,0.01397660,0.23735819,3.25822821,1.31843268
-2.84242121,6.41170913,0.00315865,1.59224629,1.29237118,2.86170825,0.01359944,0.24011632,3.29096973,1.33031632
-2.83641821,6.45165438,0.00326747,1.60522829,1.28504223,2.88270485,0.01321083,0.24212906,3.31116900,1.33800793
-2.83041521,6.47007077,0.00336561,1.61256266,1.27320054,2.89468375,0.01281576,0.24336005,3.31838012,1.34123277
-2.82441221,6.46646708,0.00345142,1.61401130,1.25696770,2.89758899,0.01241934,0.24378628,3.31237161,1.33979338
-2.81840920,6.44072721,0.00352337,1.60944784,1.23654518,2.89150358,0.01202659,0.24339882,3.29313550,1.33357605
-2.81240620,6.39311517,0.00358012,1.59886184,1.21220827,2.87664775,0.01164238,0.24220312,3.26088989,1.32255473
-2.80640320,6.32427024,0.00362054,1.58235904,1.18429827,2.85337497,0.01127122,0.24021908,3.21607478,1.30679217
-2.80040020,6.23519244,0.00364375,1.56015778,1.15321329,2.82216584,0.01091715,0.23748057,3.15934121,1.28643840
-2.79439720,6.12721863,0.00364918,1.53258174,1.11939780,2.78361994,0.01058362,0.23403468,3.09153399,1.26172644
-2.78839420,6.00198999,0.00363655,1.50004932,1.08333151,2.73844572,0.01027340,0.22994056,3.01366884,1.23296548
-2.78239120,5.86141188,0.00360592,1.46306011,1.04551768,2.68744833,0.00998847,0.22526792,2.92690456,1.20053186
-2.77638819,5.70760720,0.00355769,1.42217922,1.00647136,2.63151557,0.00972999,0.22009524,2.83251157,1.16485811
-2.77038519,5.54286481,0.00349257,1.37801988,0.96670777,2.57160200,0.00949830,0.21450777,2.73183798,1.12642065
-2.76438219,5.36958456,0.00341156,1.33122539,0.92673126,2.50871137,0.00929288,0.20859533,2.62627443,1.08572643
-2.75837919,5.19022051,0.00331593,1.28245080,0.88702493,2.44387749,0.00911246,0.20245000,2.51721931,1.04329921
-2.75237619,5.00722421,0.00320720,1.23234534,0.84804145,2.37814394,0.00895501,0.19616383,2.40604538,0.99966596
-2.74637319,4.82298961,0.00308704,1.18153602,0.81019489,2.31254289,0.00881791,0.18982653,2.29406912,0.95534374
-2.74037019,4.63980116,0.00295729,1.13061307,0.77385417,2.24807345,0.00869807,0.18352334,2.18252385,0.91082773
-2.73436718,4.45978656,0.00281983,1.08011761,0.73933778,2.18568015,0.00859203,0.17733306,2.07253717,0.86658052
-2.72836418,4.28487523,0.00267662,1.03053180,0.70691012,2.12623202,0.00849613,0.17132635,1.96511341,0.82302324
-2.72236118,4.11676371,0.00252956,0.98227169,0.67677935,2.07050286,0.00840670,0.16556427,1.86112126,0.78052849
-2.71635818,3.95688833,0.00238052,0.93568280,0.64909660,2.01915346,0.00832018,0.16009722,1.76128652,0.73941532
-2.71035518,3.80640597,0.00223129,0.89103827,0.62395656,1.97271626,0.00823330,0.15496417,1.66618975,0.69994627
-2.70435218,3.66618292,0.00208349,0.84853947,0.60139927,1.93158316,0.00814317,0.15019229,1.57626830,0.66232635
-2.69834917,3.53679175,0.00193866,0.80831872,0.58141294,1.89599689,0.00804746,0.14579688,1.49182222,0.62670393
-2.69234617,3.41851616,0.00179814,0.77044389,0.56393765,1.86604652,0.00794439,0.14178170,1.41302330,0.59317320
-2.68634317,3.31136318,0.00166313,0.73492446,0.54886973,1.84166742,0.00783287,0.13813957,1.33992638,0.56177817
-2.68034017,3.21508228,0.00153466,0.70171865,0.53606679,1.82264579,0.00771247,0.13485329,1.27248249,0.53251775
-2.67433717,3.12919050,0.00141362,0.67074132,0.52535308,1.80862792,0.00758344,0.13189676,1.21055283,0.50535173
-2.66833417,3.05300291,0.00130074,0.64187233,0.51652529,1.79913388,0.00744663,0.12923636,1.15392319,0.48020745
-2.66233117,2.98566732,0.00119662,0.61496495,0.50935842,1.79357544,0.00730346,0.12683248,1.10231830,0.45698669
-2.65632816,2.92620214,0.00110174,0.58985415,0.50361193,1.79127761,0.00715581,0.12464110,1.05541556,0.43557279
-2.65032516,2.87353637,0.00101646,0.56636454,0.49903585,1.79150306,0.00700592,0.12261551,1.01285813,0.41583750
-2.64432216,2.82655036,0.00094106,0.54431773,0.49537692,1.79347863,0.00685624,0.12070804,0.97426697,0.39764755
-2.63831916,2.78411619,0.00087570,0.52353895,0.49238461,1.79642283,0.00670935,0.11887169,0.93925175,0.38087069
-2.63231616,2.74513626,0.00082048,0.50386291,0.48981701,1.79957330,0.00656778,0.11706173,0.90742074,0.36538094
-2.62631316,2.70857897,0.00077539,0.48513866,0.48744632,1.80221309,0.00643393,0.11523716,0.87838941,0.35106315
-2.62031016,2.67351018,0.00074036,0.46723347,0.48506409,1.80369458,0.00630994,0.11336199,0.85178786,0.33781651
-2.61430715,2.63911947,0.00071521,0.45003564,0.48248576,1.80346021,0.00619760,0.11140628,0.82726715,0.32555708
-2.60830415,2.60474022,0.00069969,0.43345626,0.47955468,1.80105889,0.00609828,0.10934693,0.80450428,0.31421926
-2.60230115,2.56986293,0.00069344,0.41742984,0.47614519,1.79615765,0.00601288,0.10716824,0.78320610,0.30375622
-2.59629815,2.53414136,0.00069599,0.40191389,0.47216492,1.78854793,0.00594176,0.10486211,0.76311191,0.29413921
-2.59029515,2.49739130,0.00070679,0.38688750,0.46755597,1.77814648,0.00588477,0.10242801,0.74399483,0.28535586
-2.58429215,2.45958252,0.00072515,0.37234897,0.46229509,1.76499095,0.00584125,0.09987256,0.72566201,0.27740767
-2.57828914,2.42082417,0.00075030,0.35831269,0.45639279,1.74923047,0.00581005,0.09720894,0.70795363,0.27030654
-2.57228614,2.38134481,0.00078134,0.34480537,0.44989136,1.73111224,0.00578954,0.09445602,0.69074088,0.26407089
-2.56628314,2.34146815,0.00081729,0.33186175,0.44286202,1.71096462,0.00577774,0.09163725,0.67392296,0.25872114
-2.56028014,2.30158600,0.00085708,0.31952019,0.43540120,1.68917809,0.00577233,0.08877951,0.65742335,0.25427517
-2.55427714,2.26212994,0.00089957,0.30781811,0.42762630,1.66618519,0.00577074,0.08591174,0.64118558,0.25074373
-2.54827414,2.22354346,0.00094356,0.29678777,0.41967095,1.64244054,0.00577026,0.08306369,0.62516872,0.24812616
-2.54227114,2.18625595,0.00098784,0.28645239,0.41168018,1.61840218,0.00576810,0.08026462,0.60934291,0.24640662
-2.53626813,2.15066022,0.00103120,0.27682294,0.40380566,1.59451519,0.00576149,0.07754215,0.59368520,0.24555115
-2.53026513,2.11709456,0.00107246,0.26789575,0.39620124,1.57119847,0.00574779,0.07492127,0.57817591,0.24550560
-2.52426213,2.08583033,0.00111049,0.25965102,0.38901904,1.54883516,0.00572453,0.07242352,0.56279584,0.24619477
-2.51825913,2.05706564,0.00114427,0.25205235,0.38240617,1.52776707,0.00568955,0.07006648,0.54752440,0.24752266
-2.51225613,2.03092515,0.00117288,0.24504730,0.37650225,1.50829303,0.00564100,0.06786348,0.53233882,0.24937410
-2.50625313,2.00746581,0.00119556,0.23856890,0.37143777,1.49067104,0.00557747,0.06582355,0.51721441,0.25161758
-2.50025013,1.98668788,0.00121171,0.23253806,0.36733326,1.47512345,0.00549800,0.06395172,0.50212587,0.25410918
-2.49424712,1.96855023,0.00122090,0.22686678,0.36429916,1.46184463,0.00540212,0.06224946,0.48704951,0.25669767
-2.48824412,1.95298871,0.00122292,0.22146179,0.36243643,1.45101009,0.00528987,0.06071536,0.47196613,0.25923024
-2.48224112,1.93993616,0.00121773,0.21622869,0.36183745,1.44278611,0.00516182,0.05934599,0.45686439,0.26155896
-2.47623812,1.92934253,0.00120550,0.21107604,0.36258741,1.43733891,0.00501901,0.05813680,0.44174436,0.26354734
-2.47023512,1.92119370,0.00118656,0.20591949,0.36476555,1.43484234,0.00486298,0.05708317,0.42662091,0.26507703
-2.46423212,1.91552766,0.00116144,0.20068544,0.36844646,1.43548344,0.00469565,0.05618133,0.41152682,0.26605396
-2.45822911,1.91244671,0.00113080,0.19531425,0.37370097,1.43946514,0.00451933,0.05542928,0.39651509,0.26641397
-2.45222611,1.91212508,0.00109540,0.18976277,0.38059665,1.44700577,0.00433659,0.05482763,0.38166054,0.26612738
-2.44622311,1.91481112,0.00105612,0.18400599,0.38919772,1.45833522,0.00415022,0.05438020,0.36706034,0.26520242
-2.44022011,1.92082402,0.00101389,0.17803793,0.39956434,1.47368795,0.00396309,0.05409451,0.35283340,0.26368717
-2.43421711,1.93054499,0.00096966,0.17187155,0.41175123,1.49329311,0.00377811,0.05398199,0.33911872,0.26167006
-2.42821411,1.94440356,0.00092439,0.16553792,0.42580575,1.51736241,0.00359810,0.05405801,0.32607256,0.25927870
-2.42221111,1.96285951,0.00087898,0.15908451,0.44176530,1.54607644,0.00342573,0.05434166,0.31386472,0.25667702
-2.41620810,1.98638140,0.00083430,0.15257290,0.45965443,1.57957033,0.00326342,0.05485529,0.30267386,0.25406094
-2.41020510,2.01542289,0.00079111,0.14607594,0.47948149,1.61791952,0.00311327,0.05562386,0.29268224,0.25165256
-2.40420210,2.05039786,0.00075011,0.13967458,0.50123523,1.66112674,0.00297702,0.05667412,0.28406998,0.24969297
-2.39819910,2.09165573,0.00071185,0.13345443,0.52488136,1.70911066,0.00285600,0.05803359,0.27700904,0.24843417
-2.39219610,2.13945778,0.00067680,0.12750237,0.55035923,1.76169731,0.00275110,0.05972946,0.27165729,0.24813009
-2.38619310,2.19395593,0.00064528,0.12190320,0.57757891,1.81861441,0.00266277,0.06178737,0.26815267,0.24902713
-2.38019010,2.25517443,0.00061754,0.11673657,0.60641870,1.87948920,0.00259100,0.06423023,0.26660782,0.25135460
-2.37418709,2.32299545,0.00059370,0.11207426,0.63672326,1.94384991,0.00253535,0.06707693,0.26710528,0.25531522
-2.36818409,2.39714903,0.00057381,0.10797783,0.66830245,2.01113061,0.00249500,0.07034121,0.26969341,0.26107622
-2.36218109,2.47720761,0.00055786,0.10449682,0.70093106,2.08067959,0.00246875,0.07403056,0.27438323,0.26876119
-2.35617809,2.56258547,0.00054578,0.10166739,0.73434947,2.15177058,0.00245513,0.07814527,0.28114620,0.27844312
-2.35017509,2.65254293,0.00053749,0.09951152,0.76826528,2.22361657,0.00245238,0.08267768,0.28991306,0.29013880
-2.34417209,2.74619527,0.00053289,0.09803664,0.80235605,2.29538556,0.00245856,0.08761162,0.30057382,0.30380494
-2.33816908,2.84252614,0.00053190,0.09723575,0.83627318,2.36621772,0.00247163,0.09292207,0.31297886,0.31933616
-2.33216608,2.94040499,0.00053447,0.09708792,0.86964681,2.43524332,0.00248945,0.09857515,0.32694121,0.33656497
-2.32616308,3.03860820,0.00054063,0.09755917,0.90209194,2.50160094,0.00250989,0.10452831,0.34223993,0.35526386
-2.32016008,3.13584344,0.00055042,0.09860361,0.93321542,2.56445530,0.00253086,0.11073086,0.35862459,0.37514956
-2.31415708,3.23077653,0.00056400,0.10016487,0.96262401,2.62301437,0.00255038,0.11712477,0.37582069,0.39588932
-2.30815408,3.32206036,0.00058158,0.10217761,0.98993308,2.67654527,0.00256662,0.12364570,0.39353596,0.41710904
-2.30215108,3.40836502,0.00060345,0.10456932,1.01477588,2.72438868,0.00257793,0.13022431,0.41146738,0.43840324
-2.29614807,3.48840846,0.00062997,0.10726207,1.03681307,2.76597137,0.00258289,0.13678774,0.42930862,0.45934623
-2.29014507,3.56098676,0.00066157,0.11017435,1.05574216,2.80081681,0.00258035,0.14326125,0.44675786,0.47950438
-2.28414207,3.62500331,0.00069873,0.11322296,1.07130651,2.82855345,0.00256939,0.14956994,0.46352555,0.49844898
-2.27813907,3.67949583,0.00074195,0.11632480,1.08330357,2.84892076,0.00254942,0.15564053,0.47934200,0.51576912
-2.27213607,3.72366045,0.00079177,0.11939867,1.09159186,2.86177279,0.00252015,0.16140307,0.49396443,0.53108420
-2.26613307,3.75687201,0.00084868,0.12236693,1.09609632,2.86707929,0.00248156,0.16679260,0.50718325,0.54405563
-2.26013007,3.77869982,0.00091317,0.12515705,1.09681179,2.86492431,0.00243397,0.17175058,0.51882736,0.55439705
-2.25412706,3.78891826,0.00098564,0.12770308,1.09380430,2.85550242,0.00237797,0.17622618,0.52876818,0.56188287
-2.24812406,3.78751183,0.00106641,0.12994685,1.08720989,2.83911260,0.00231447,0.18017732,0.53692236,0.56635473
-2.24212106,3.77467434,0.00115565,0.13183910,1.07723111,2.81615001,0.00224460,0.18357132,0.54325298,0.56772556
-2.23611806,3.75080226,0.00125342,0.13334029,1.06413101,2.78709574,0.00216979,0.18638536,0.54776921,0.56598121
-2.23011506,3.71648248,0.00135958,0.13442131,1.04822498,2.75250504,0.00209166,0.18860663,0.55052451,0.56117954
-2.22411206,3.67247495,0.00147377,0.13506379,1.02987062,2.71299423,0.00201204,0.19023206,0.55161342,0.55344710
-2.21810905,3.61969075,0.00159546,0.13526036,1.00945618,2.66922661,0.00193290,0.19126793,0.55116705,0.54297364
-2.21210605,3.55916663,0.00172384,0.13501448,0.98738790,2.62189801,0.00185635,0.19172917,0.54934755,0.53000461
-2.20610305,3.49203675,0.00185790,0.13434011,0.96407695,2.57172206,0.00178459,0.19163846,0.54634180,0.51483214
-2.20010005,3.41950283,0.00199639,0.13326113,0.93992655,2.51941591,0.00171983,0.19102518,0.54235449,0.49778492
-2.19409705,3.34280362,0.00213781,0.13181048,0.91531973,2.46568640,0.00166428,0.18992434,0.53760096,0.47921728
-2.18809405,3.26318478,0.00228050,0.13002908,0.89060844,2.41121730,0.00162009,0.18837533,0.53230007,0.45949816
-2.18209105,3.18186993,0.00242258,0.12796456,0.86610434,2.35665755,0.00158930,0.18642080,0.52666731,0.43900020
-2.17608804,3.10003380,0.00256205,0.12566984,0.84207169,2.30261088,0.00157376,0.18410543,0.52090836,0.41808946
-2.17008504,3.01877790,0.00269683,0.12320145,0.81872256,2.24962668,0.00157513,0.18147494,0.51521334,0.39711602
-2.16408204,2.93910922,0.00282477,0.12061790,0.79621450,2.19819231,0.00159477,0.17857498,0.50975191,0.37640585
-2.15807904,2.86192232,0.00294376,0.11797786,0.77465058,2.14872664,0.00163373,0.17545032,0.50466925,0.35625399
-2.15207604,2.78798474,0.00305176,0.11533835,0.75408163,2.10157499,0.00169267,0.17214398,0.50008294,0.33691925
-2.14607304,2.71792597,0.00314686,0.11275305,0.73451052,2.05700507,0.00177184,0.16869656,0.49608102,0.31862037
-2.14007004,2.65222978,0.00322737,0.11027060,0.71589801,2.01520421,0.00187104,0.16514567,0.49272080,0.30153377
-2.13406703,2.59122981,0.00329185,0.10793311,0.69816975,1.97627766,0.00198959,0.16152543,0.49002883,0.28579260
-2.12806403,2.53510847,0.00333919,0.10577490,0.68122415,1.94024803,0.00212631,0.15786608,0.48800161,0.27148711
-2.12206103,2.48389881,0.00336860,0.10382144,0.66494042,1.90705603,0.00227952,0.15419369,0.48660720,0.25866611
-2.11605803,2.43748947,0.00337972,0.10208866,0.64918658,1.87656248,0.00244706,0.15053000,0.48578758,0.24733939
-2.11005503,2.39563256,0.00337259,0.10058261,0.63382704,1.84855201,0.00262628,0.14689224,0.48546170,0.23748090
-2.10405203,2.35795448,0.00334765,0.09929940,0.61872932,1.82273828,0.00281413,0.14329319,0.48552906,0.22903250
-2.09804902,2.32396949,0.00330578,0.09822562,0.60376991,1.79877123,0.00300718,0.13974126,0.48587385,0.22190825
-2.09204602,2.29309609,0.00324824,0.09733911,0.58883898,1.77624611,0.00320173,0.13624070,0.48636944,0.21599889
-2.08604302,2.26467592,0.00317664,0.09661000,0.57384393,1.75471455,0.00339384,0.13279194,0.48688319,0.21117656
-2.08004002,2.23799491,0.00309293,0.09600218,0.55871186,1.73369752,0.00357949,0.12939196,0.48728138,0.20729957
-2.07403702,2.21230625,0.00299929,0.09547489,0.54339093,1.71269975,0.00375463,0.12603491,0.48743411,0.20421719
-2.06803402,2.18685465,0.00289812,0.09498458,0.52785078,1.69122562,0.00391537,0.12271271,0.48722011,0.20177424
-2.06203102,2.16090125,0.00279192,0.09448683,0.51208218,1.66879557,0.00405801,0.11941572,0.48653115,0.19981560
-2.05602801,2.13374817,0.00268326,0.09393827,0.49609594,1.64496285,0.00417919,0.11613357,0.48527597,0.19819036
-2.05002501,2.10476210,0.00257467,0.09329843,0.47992136,1.61932962,0.00427602,0.11285592,0.48338349,0.19675563
-2.04402201,2.07339572,0.00246859,0.09253143,0.46360430,1.59156175,0.00434610,0.10957320,0.48080522,0.19538008
-2.03801901,2.03920626,0.00236731,0.09160746,0.44720490,1.56140163,0.00438769,0.10627739,0.47751666,0.19394678
-2.03201601,2.00187025,0.00227287,0.09050388,0.43079521,1.52867839,0.00439966,0.10296262,0.47351765,0.19235575
-2.02601301,1.96119387,0.00218703,0.08920608,0.41445672,1.49331482,0.00438160,0.09962572,0.46883160,0.19052577
-2.02001001,1.91711847,0.00211125,0.08770790,0.39827783,1.45533074,0.00433381,0.09626658,0.46350365,0.18839567
-2.01400700,1.86972092,0.00204660,0.08601173,0.38235140,1.41484269,0.00425726,0.09288840,0.45759786,0.18592500
-2.00800400,1.81920914,0.00199378,0.08412818,0.36677240,1.37205982,0.00415358,0.08949776,0.45119349,0.18309416
-2.00200100,1.76591285,0.00195309,0.08207559,0.35163571,1.32727640,0.00402498,0.08610446,0.44438076,0.17990392
-1.99599800,1.71027053,0.00192443,0.07987908,0.33703420,1.28086132,0.00387420,0.08272132,0.43725605,0.17637450
-1.98999500,1.65281310,0.00190734,0.07756965,0.32305702,1.23324532,0.00370439,0.07936380,0.42991725,0.17254427
-1.98399200,1.59414569,0.00190097,0.07518291,0.30978833,1.18490665,0.00351904,0.07604951,0.42245911,0.16846812
-1.97798899,1.53492836,0.00190418,0.07275805,0.29730645,1.13635606,0.00332185,0.07279771,0.41496924,0.16421570
-1.97198599,1.47585711,0.00191552,0.07033659,0.28568341,1.08812201,0.00311661,0.06962877,0.40752487,0.15986958
-1.96598299,1.41764614,0.00193333,0.06796146,0.27498512,1.04073686,0.00290717,0.06656369,0.40019056,0.15552340
-1.95997999,1.36101229,0.00195579,0.06567608,0.26527197,0.99472481,0.00269725,0.06362366,0.39301717,0.15128024
-1.95397699,1.30666240,0.00198095,0.06352373,0.25659990,0.95059205,0.00249043,0.06082974,0.38604194,0.14725110
-1.94797399,1.25528400,0.00200683,0.06154708,0.24902192,0.90881961,0.00229005,0.05820259,0.37928990,0.14355370
-1.94197099,1.20753940,0.00203151,0.05978793,0.24258991,0.86985875,0.00209919,0.05576245,0.37277628,0.14031143
-1.93596798,1.16406306,0.00205312,0.05828715,0.23735659,0.83412916,0.00192058,0.05352905,0.36650990,0.13765261
-1.92996498,1.12546173,0.00206998,0.05708475,0.23337749,0.80201925,0.00175664,0.05152184,0.36049724,0.13570978
-1.92396198,1.09231672,0.00208064,0.05622000,0.23071265,0.77388838,0.00160943,0.04976008,0.35474683,0.13461918
-1.91795898,1.06518726,0.00208389,0.05573164,0.22942806,0.75007016,0.00148072,0.04826313,0.34927364,0.13452005
-1.91195598,1.04461411,0.00207884,0.05565798,0.22959638,0.73087625,0.00137192,0.04705067,0.34410325,0.13555383
-1.90595298,1.03112237,0.00206496,0.05603691,0.23129702,0.71659984,0.00128420,0.04614282,0.33927525,0.13786299
-1.89994997,1.02522246,0.00204207,0.05690576,0.23461523,0.70751820,0.00121846,0.04556030,0.33484585,0.14158950
-1.89394697,1.02740858,0.00201036,0.05830096,0.23964037,0.70389369,0.00117543,0.04532439,0.33088925,0.14687272
-1.88794397,1.03815392,0.00197037,0.06025742,0.24646306,0.70597278,0.00115565,0.04545671,0.32749782,0.15384673
-1.88194097,1.05790250,0.00192300,0.06280770,0.25517151,0.71398279,0.00115952,0.04597889,0.32478090,0.16263707
-1.87593797,1.08705733,0.00186947,0.06598097,0.26584692,0.72812633,0.00118737,0.04691205,0.32286231,0.17335688
-1.86993497,1.12596544,0.00181126,0.06980171,0.27855831,0.74857355,0.00123943,0.04827609,0.32187671,0.18610252
-1.86393197,1.17490005,0.00175009,0.07428836,0.29335687,0.77545252,0.00131591,0.05008884,0.32196491,0.20094885
-1.85792896,1.23404092,0.00168784,0.07945178,0.31027015,0.80883825,0.00141693,0.05236507,0.32326846,0.21794428
-1.85192596,1.30345375,0.00162652,0.08529385,0.32929639,0.84874089,0.00154260,0.05511548,0.32592370,0.23710577
-1.84592296,1.38306979,0.00156817,0.09180601,0.35039930,0.89509395,0.00169297,0.05834554,0.33005568,0.25841417
-1.83991996,1.47266689,0.00151481,0.09896813,0.37350351,0.94774316,0.00186801,0.06205450,0.33577211,0.28180996
-1.83391696,1.57185316,0.00146841,0.10674752,0.39849112,1.00643675,0.00206759,0.06623432,0.34315773,0.30718976
-1.82791396,1.68005441,0.00143077,0.11509831,0.42519935,1.07081786,0.00229145,0.07086888,0.35226923,0.33440384
-1.82191096,1.79650620,0.00140348,0.12396127,0.45341975,1.14041956,0.00253917,0.07593326,0.36313104,0.36325487
-1.81590795,1.92025145,0.00138792,0.13326397,0.48289881,1.21466305,0.00281010,0.08139330,0.37573194,0.39349800
-1.80990495,2.05014393,0.00138513,0.14292145,0.51334017,1.29285929,0.00310330,0.08720541,0.39002280,0.42484250
-1.80390195,2.18485805,0.00139585,0.15283729,0.54440840,1.37421415,0.00341756,0.09331670,0.40591529,0.45695496
-1.79789895,2.32290486,0.00142043,0.16290513,0.57573421,1.45783722,0.00375126,0.09966533,0.42328167,0.48946412
-1.79189595,2.46265396,0.00145886,0.17301054,0.60692091,1.54275393,0.00410240,0.10618128,0.44195557,0.52196715
-1.78589295,2.60236082,0.00151074,0.18303318,0.63755208,1.62792084,0.00446855,0.11278734,0.46173378,0.55403735
-1.77988994,2.74019877,0.00157529,0.19284926,0.66719999,1.71224355,0.00484677,0.11940038,0.48237880,0.58523300
-1.77388694,2.87429476,0.00165133,0.20233402,0.69543467,1.79459687,0.00523370,0.12593291,0.50362227,0.61510718
-1.76788394,3.00276774,0.00173735,0.21136445,0.72183333,1.87384655,0.00562548,0.13229476,0.52516908,0.64321809
-1.76188094,3.12376872,0.00183153,0.21982181,0.74598973,1.94887206,0.00601781,0.13839501,0.54670216,0.66913979
-1.75587794,3.23552107,0.00193177,0.22759416,0.76752343,2.01858969,0.00640600,0.14414392,0.56788778,0.69247276
-1.74987494,3.33636008,0.00203573,0.23457868,0.78608845,2.08197547,0.00678501,0.14945495,0.58838150,0.71285405
-1.74387194,3.42477057,0.00214094,0.24068373,0.80138125,2.13808716,0.00714958,0.15424673,0.60783446,0.72996660
-1.73786893,3.49942145,0.00224481,0.24583066,0.81314779,2.18608491,0.00749429,0.15844493,0.62590016,0.74354757
-1.73186593,3.55919616,0.00234474,0.24995523,0.82118942,2.22524978,0.00781370,0.16198401,0.64224150,0.75339507
-1.72586293,3.60321832,0.00243817,0.25300876,0.82536755,2.25499989,0.00810252,0.16480873,0.65653808,0.75937341
-1.71985993,3.63087169,0.00252268,0.25495885,0.82560693,2.27490362,0.00835569,0.16687547,0.66849350,0.76141644
-1.71385693,3.64181385,0.00259601,0.25578980,0.82189742,2.28468952,0.00856858,0.16815314,0.67784266,0.75952897
-1.70785393,3.63598337,0.00265619,0.25550258,0.81429431,2.28425262,0.00873713,0.16862391,0.68435874,0.75378618
-1.70185093,3.61360010,0.00270158,0.25411454,0.80291704,2.27365695,0.00885796,0.16828351,0.68785965,0.74433112
-1.69584792,3.57515861,0.00273087,0.25165875,0.78794650,2.25313418,0.00892852,0.16714121,0.68821386,0.73137024
-1.68984492,3.52141503,0.00274320,0.24818303,0.76962084,2.22307839,0.00894719,0.16521946,0.68534517,0.71516735
-1.68384192,3.45336766,0.00273814,0.24374877,0.74822998,2.18403696,0.00891331,0.16255324,0.67923639,0.69603599
-1.67783892,3.37223194,0.00271570,0.23842937,0.72410893,2.13669813,0.00882730,0.15918903,0.66993166,0.67433064
