energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Na_s_up,Se_s_up,Se_p_up
-3.18459230,2.30576126,0.00394916,0.74290652,1.75382657,0.63174527,0.13533046,0.00990029,0.93943186
-3.17858929,2.35063024,0.00405222,0.75983350,1.80022746,0.64261885,0.13337434,0.01055008,0.96011068
-3.17258629,2.39845945,0.00417082,0.77853432,1.85216701,0.65460780,0.13146507,0.01125538,0.98084144
-3.16658329,2.44905265,0.00429971,0.79897151,1.90928288,0.66770300,0.12959085,0.01201124,1.00149545
-3.16058029,2.50230264,0.00443358,0.82113098,1.97122169,0.68193273,0.12774210,0.01281094,1.02198561
-3.15457729,2.55818466,0.00456715,0.84501927,2.03764002,0.69735903,0.12591040,0.01364597,1.04226592
-3.14857429,2.61674521,0.00469537,0.87065906,2.10820327,0.71407194,0.12408767,0.01450608,1.06232963
-3.14257129,2.67808628,0.00481343,0.89808284,2.18258231,0.73218196,0.12226538,0.01537944,1.08220564
-3.13656828,2.74234531,0.00491697,0.92732499,2.26044761,0.75181062,0.12043400,0.01625276,1.10195333
-3.13056528,2.80967128,0.00500211,0.95841242,2.34146083,0.77307972,0.11858273,0.01711164,1.12165573
-3.12456228,2.88019761,0.00506553,0.99135416,2.42526401,0.79609943,0.11669933,0.01794088,1.14141104
-3.11855928,2.95401273,0.00510456,1.02613021,2.51146664,0.82095569,0.11477028,0.01872489,1.16132283
-3.11255628,3.03112942,0.00511721,1.06268023,2.59963108,0.84769751,0.11278105,0.01944810,1.18148901
-3.10655328,3.11145430,0.00510219,1.10089255,2.68925713,0.87632460,0.11071662,0.02009547,1.20199015
-3.10055028,3.19475886,0.00505890,1.14059414,2.77976673,0.90677610,0.10856201,0.02065292,1.22287751
-3.09454727,3.28065371,0.00498744,1.18154214,2.87048986,0.93892083,0.10630294,0.02110781,1.24416136
-3.08854427,3.36856770,0.00488857,1.22341761,2.96065291,0.97254983,0.10392652,0.02144933,1.26580037
-3.08254127,3.45773349,0.00476362,1.26582207,3.04937085,1.00737165,0.10142190,0.02166888,1.28769250
-3.07653827,3.54718100,0.00461449,1.30827721,3.13564434,1.04301086,0.09878082,0.02176034,1.30966837
-3.07053527,3.63574007,0.00444351,1.35022840,3.21836297,1.07901023,0.09599811,0.02172031,1.33148745
-3.06453227,3.72205291,0.00425339,1.39105194,3.29631527,1.11483663,0.09307203,0.02154817,1.35283769
-3.05852926,3.80459701,0.00404712,1.43006624,3.36820607,1.14989087,0.09000450,0.02124613,1.37333898
-3.05252626,3.88171815,0.00382785,1.46654683,3.43268124,1.18352115,0.08680113,0.02081914,1.39255055
-3.04652326,3.95167286,0.00359884,1.49974456,3.48835929,1.21503993,0.08347115,0.02027468,1.40998223
-3.04052026,4.01267910,0.00336335,1.52890675,3.53386899,1.24374360,0.08002719,0.01962251,1.42510940
-3.03451726,4.06297322,0.00312454,1.55330024,3.56789166,1.26893424,0.07648492,0.01887437,1.43739104
-3.02851426,4.10087098,0.00288543,1.57223553,3.58920623,1.28994257,0.07286264,0.01804354,1.44629010
-3.02251126,4.12482992,0.00264882,1.58509097,3.59673518,1.30615122,0.06918074,0.01714444,1.45129540
-3.01650825,4.13351014,0.00241723,1.59133581,3.58958893,1.31701718,0.06546119,0.01619221,1.45194389
-3.01050525,4.12583058,0.00219289,1.59055111,3.56710637,1.32209239,0.06172692,0.01520221,1.44784221
-3.00450225,4.10101787,0.00197769,1.58244742,3.52888938,1.32104154,0.05800131,0.01418968,1.43868631
-2.99849925,4.05864514,0.00177318,1.56687830,3.47482923,1.31365611,0.05430763,0.01316928,1.42427821
-2.99249625,3.99865876,0.00158057,1.54384895,3.40512332,1.29986407,0.05066852,0.01215483,1.40453874
-2.98649325,3.92139120,0.00140073,1.51351953,3.32028095,1.27973452,0.04710561,0.01115894,1.37951568
-2.98049025,3.82755940,0.00123423,1.47620288,3.22111779,1.25347720,0.04363907,0.01019286,1.34938663
-2.97448724,3.71824833,0.00108132,1.43235658,3.10873879,1.22143668,0.04028737,0.00926630,1.31445651
-2.96848424,3.59488035,0.00094200,1.38256990,2.98451030,1.18408172,0.03706697,0.00838732,1.27514963
-2.96248124,3.45917182,0.00081606,1.32754604,2.85002256,1.14198992,0.03399215,0.00756234,1.23199671
-2.95647824,3.31307898,0.00070305,1.26808048,2.70704428,1.09582881,0.03107492,0.00679611,1.18561757
-2.95047524,3.15873542,0.00060242,1.20503652,2.55747123,1.04633387,0.02832492,0.00609181,1.13670020
-2.94447224,2.99838436,0.00051345,1.13931900,2.40327142,0.99428480,0.02574939,0.00545114,1.08597736
-2.93846923,2.83430861,0.00043536,1.07184747,2.24642909,0.94048098,0.02335322,0.00487449,1.03420187
-2.93246623,2.66876149,0.00036730,1.00352984,2.08889006,0.88571709,0.02113896,0.00436101,0.98212169
-2.92646323,2.50390167,0.00030840,0.93523767,1.93251072,0.83076028,0.01910699,0.00390886,0.93045617
-2.92046023,2.34173460,0.00025777,0.86778402,1.77901255,0.77632936,0.01725554,0.00351535,0.87987428
-2.91445723,2.18406286,0.00021454,0.80190471,1.62994393,0.72307714,0.01558091,0.00317707,0.83097611
-2.90845423,2.03244693,0.00017788,0.73824338,1.48665023,0.67157630,0.01407763,0.00289011,0.78427798
-2.90245123,1.88817771,0.00014700,0.67734096,1.35025307,0.62230922,0.01273859,0.00265015,0.74020197
-2.89644822,1.75226102,0.00012114,0.61962946,1.22163874,0.57566193,0.01155532,0.00245265,0.69906996
-2.89044522,1.62541394,0.00009964,0.56543013,1.10145570,0.53192215,0.01051814,0.00229291,0.66110213
-2.88444222,1.50807233,0.00008185,0.51495563,0.99012041,0.49128101,0.00961642,0.00216624,0.62641986
-2.87843922,1.40040812,0.00006724,0.46831580,0.88783053,0.45383831,0.00883882,0.00206799,0.59505227
-2.87243622,1.30235486,0.00005529,0.42552642,0.79458414,0.41961051,0.00817346,0.00199367,0.56694607
-2.86643322,1.21363955,0.00004557,0.38652033,0.71020372,0.38854098,0.00760825,0.00193898,0.54197770
-2.86043022,1.13381873,0.00003770,0.35116021,0.63436333,0.36051176,0.00713101,0.00189988,0.51996714
-2.85442721,1.06231679,0.00003135,0.31925225,0.56661738,0.33535613,0.00672977,0.00187264,0.50069240
-2.84842421,0.99846447,0.00002624,0.29056015,0.50642992,0.31287140,0.00639288,0.00185381,0.48390394
-2.84242121,0.94153581,0.00002214,0.26481869,0.45320291,0.29283127,0.00610926,0.00184034,0.46933828
-2.83641821,0.89078207,0.00001885,0.24174653,0.40630262,0.27499727,0.00586851,0.00182950,0.45673023
-2.83041521,0.84546142,0.00001619,0.22105763,0.36508329,0.25912886,0.00566105,0.00181893,0.44582309
-2.82441221,0.80486347,0.00001404,0.20247120,0.32890747,0.24499194,0.00547823,0.00180664,0.43637680
-2.81840920,0.76832842,0.00001229,0.18571975,0.29716278,0.23236561,0.00531240,0.00179101,0.42817358
-2.81240620,0.73526045,0.00001084,0.17055542,0.26927480,0.22104709,0.00515696,0.00177075,0.42102120
-2.80640320,0.70513570,0.00000964,0.15675440,0.24471645,0.21085490,0.00500636,0.00174492,0.41475412
-2.80040020,0.67750525,0.00000861,0.14411959,0.22301374,0.20163037,0.00485616,0.00171287,0.40923249
-2.79439720,0.65199374,0.00000773,0.13248180,0.20374855,0.19323775,0.00470295,0.00167428,0.40433970
-2.78839420,0.62829453,0.00000696,0.12169950,0.18655875,0.18556318,0.00454434,0.00162907,0.39997854
-2.78239120,0.60616219,0.00000628,0.11165750,0.17113613,0.17851272,0.00437891,0.00157739,0.39606677
-2.77638819,0.58540324,0.00000566,0.10226478,0.15722269,0.17200982,0.00420611,0.00151963,0.39253220
-2.77038519,0.56586613,0.00000510,0.09345175,0.14460588,0.16599246,0.00402626,0.00145633,0.38930800
-2.76438219,0.54743109,0.00000459,0.08516708,0.13311302,0.16041022,0.00384040,0.00138818,0.38632837
-2.75837919,0.53000067,0.00000413,0.07737447,0.12260554,0.15522153,0.00365025,0.00131598,0.38352501
-2.75237619,0.51349139,0.00000370,0.07004945,0.11297328,0.15039122,0.00345814,0.00124059,0.38082457
-2.74637319,0.49782707,0.00000332,0.06317632,0.10412909,0.14588856,0.00326694,0.00116295,0.37814713
-2.74037019,0.48293387,0.00000298,0.05674546,0.09600408,0.14168583,0.00308002,0.00108400,0.37540596
-2.73436718,0.46873728,0.00000267,0.05075099,0.08854342,0.13775744,0.00290117,0.00100467,0.37250831
-2.72836418,0.45516100,0.00000242,0.04518886,0.08170309,0.13407965,0.00273459,0.00092586,0.36935730
-2.72236118,0.44212752,0.00000220,0.04005541,0.07544726,0.13063080,0.00258486,0.00084843,0.36585463
-2.71635818,0.42956018,0.00000204,0.03534633,0.06974654,0.12739190,0.00245693,0.00077315,0.36190408
-2.71035518,0.41738650,0.00000192,0.03105606,0.06457699,0.12434771,0.00235610,0.00070073,0.35741537
-2.70435218,0.40554225,0.00000187,0.02717752,0.05991971,0.12148785,0.00228802,0.00063180,0.35230839
-2.69834917,0.39397611,0.00000187,0.02370223,0.05576108,0.11880816,0.00225872,0.00056686,0.34651732
-2.69234617,0.38265446,0.00000193,0.02062060,0.05209345,0.11631193,0.00227453,0.00050635,0.33999466
-2.68634317,0.37156594,0.00000207,0.01792256,0.04891617,0.11401105,0.00234214,0.00045059,0.33271483
-2.68034017,0.36072564,0.00000229,0.01559818,0.04623699,0.11192683,0.00246849,0.00039982,0.32467716
-2.67433717,0.35017843,0.00000258,0.01363858,0.04407362,0.11009052,0.00266075,0.00035420,0.31590833
-2.66833417,0.34000146,0.00000297,0.01203675,0.04245528,0.10854338,0.00292624,0.00031380,0.30646391
-2.66233117,0.33030551,0.00000345,0.01078848,0.04142444,0.10733630,0.00327225,0.00027862,0.29642920
-2.65632816,0.32123520,0.00000404,0.00989321,0.04103830,0.10652883,0.00370592,0.00024861,0.28591907
-2.65032516,0.31296792,0.00000474,0.00935481,0.04137020,0.10618779,0.00423403,0.00022364,0.27507714
-2.64432216,0.30571155,0.00000556,0.00918232,0.04251067,0.10638531,0.00486272,0.00020357,0.26407400
-2.63831916,0.29970098,0.00000650,0.00939045,0.04456819,0.10719649,0.00559726,0.00018820,0.25310475
-2.63231616,0.29519348,0.00000757,0.01000000,0.04766936,0.10869662,0.00644169,0.00017730,0.24238581
-2.62631316,0.29246305,0.00000878,0.01103800,0.05195861,0.11095819,0.00739855,0.00017061,0.23215114
-2.62031016,0.29179389,0.00001011,0.01253762,0.05759705,0.11404767,0.00846846,0.00016786,0.22264785
-2.61430715,0.29347311,0.00001158,0.01453780,0.06476067,0.11802231,0.00964987,0.00016876,0.21413135
-2.60830415,0.29778283,0.00001318,0.01708259,0.07363753,0.12292701,0.01093872,0.00017299,0.20686016
-2.60230115,0.30499193,0.00001489,0.02022012,0.08442401,0.12879147,0.01232820,0.00018023,0.20109020
-2.59629815,0.31534749,0.00001672,0.02400120,0.09732000,0.13562775,0.01380854,0.00019014,0.19706905
-2.59029515,0.32906624,0.00001863,0.02847767,0.11252312,0.14342829,0.01536694,0.00020237,0.19502975
-2.58429215,0.34632619,0.00002062,0.03370026,0.13022185,0.15216465,0.01698753,0.00021655,0.19518469
-2.57828914,0.36725858,0.00002266,0.03971628,0.15058779,0.16178696,0.01865151,0.00023233,0.19771933
-2.57228614,0.39194039,0.00002473,0.04656694,0.17376721,0.17222417,0.02033741,0.00024932,0.20278606
-2.56628314,0.42038772,0.00002679,0.05428457,0.19987200,0.18338508,0.02202138,0.00026714,0.21049822
-2.56028014,0.45255011,0.00002882,0.06288965,0.22897051,0.19516027,0.02367777,0.00028543,0.22092450
-2.55427714,0.48830608,0.00003079,0.07238802,0.26107849,0.20742466,0.02527965,0.00030382,0.23408392
-2.54827414,0.52746015,0.00003265,0.08276804,0.29615065,0.22004082,0.02679958,0.00032195,0.24994144
-2.54227114,0.56974147,0.00003439,0.09399826,0.33407327,0.23286270,0.02821031,0.00033949,0.26840467
-2.53626813,0.61480435,0.00003596,0.10602546,0.37465842,0.24573982,0.02948563,0.00035614,0.28932166
-2.53026513,0.66223066,0.00003735,0.11877329,0.41764015,0.25852151,0.03060121,0.00037165,0.31248020
-2.52426213,0.71153448,0.00003851,0.13214171,0.46267325,0.27106122,0.03153532,0.00038577,0.33760872
-2.51825913,0.76216877,0.00003944,0.14600736,0.50933493,0.28322046,0.03226964,0.00039833,0.36437900
-2.51225613,0.81353438,0.00004012,0.16022478,0.55712956,0.29487244,0.03278983,0.00040921,0.39241084
-2.50625313,0.86499094,0.00004052,0.17462881,0.60549687,0.30590500,0.03308604,0.00041834,0.42127869
-2.50025013,0.91586985,0.00004066,0.18903789,0.65382338,0.31622292,0.03315327,0.00042569,0.45052026
-2.49424712,0.96548880,0.00004052,0.20325842,0.70145702,0.32574923,0.03299156,0.00043129,0.47964697
-2.48824412,1.01316759,0.00004012,0.21708996,0.74772454,0.33442584,0.03260594,0.00043523,0.50815591
-2.48224112,1.05824482,0.00003946,0.23033113,0.79195111,0.34221314,0.03200627,0.00043763,0.53554316
-2.47623812,1.10009489,0.00003857,0.24278598,0.83348146,0.34908886,0.03120690,0.00043865,0.56131784
-2.47023512,1.13814467,0.00003747,0.25427061,0.87170168,0.35504623,0.03022613,0.00043847,0.58501648
-2.46423212,1.17188930,0.00003617,0.26461969,0.90606069,0.36009155,0.02908562,0.00043728,0.60621717
-2.45822911,1.20090648,0.00003472,0.27369260,0.93609042,0.36424141,0.02780966,0.00043529,0.62455276
-2.45222611,1.22486854,0.00003314,0.28137886,0.96142358,0.36751973,0.02642437,0.00043271,0.63972262
-2.44622311,1.24355190,0.00003146,0.28760255,0.98180821,0.36995482,0.02495694,0.00042970,0.65150232
-2.44022011,1.25684329,0.00002972,0.29232554,0.99711803,0.37157676,0.02343485,0.00042642,0.65975083
-2.43421711,1.26474249,0.00002795,0.29554913,1.00735799,0.37241513,0.02188514,0.00042301,0.66441465
-2.42821411,1.26736148,0.00002617,0.29731426,1.01266456,0.37249736,0.02033383,0.00041956,0.66552890
-2.42221111,1.26491971,0.00002442,0.29769989,1.01330057,0.37184785,0.01880535,0.00041610,0.66321494
-2.41620810,1.25773591,0.00002272,0.29681982,1.00964474,0.37048779,0.01732220,0.00041267,0.65767481
-2.41020510,1.24621663,0.00002109,0.29481807,1.00217614,0.36843581,0.01590470,0.00040923,0.64918263
-2.40420210,1.23084200,0.00001955,0.29186275,0.99145439,0.36570939,0.01457090,0.00040573,0.63807322
-2.39819910,1.21214927,0.00001812,0.28813905,0.97809635,0.36232688,0.01333658,0.00040210,0.62472872
-2.39219610,1.19071497,0.00001681,0.28384141,0.96275054,0.35831017,0.01221546,0.00039824,0.60956355
-2.38619310,1.16713641,0.00001563,0.27916539,0.94607025,0.35368754,0.01121943,0.00039405,0.59300857
-2.38019010,1.14201334,0.00001460,0.27429955,0.92868698,0.34849682,0.01035892,0.00038944,0.57549525
-2.37418709,1.11593059,0.00001372,0.26941782,0.91118528,0.34278839,0.00964324,0.00038431,0.55744042
-2.36818409,1.08944244,0.00001301,0.26467271,0.89408019,0.33662793,0.00908105,0.00037862,0.53923248
-2.36218109,1.06305935,0.00001246,0.26018958,0.87779864,0.33009867,0.00868069,0.00037233,0.52121957
-2.35617809,1.03723757,0.00001208,0.25606252,0.86266535,0.32330299,0.00845058,0.00036545,0.50370032
-2.35017509,1.01237199,0.00001189,0.25235168,0.84889414,0.31636314,0.00839948,0.00035803,0.48691751
-2.34417209,0.98879237,0.00001190,0.24908248,0.83658487,0.30942104,0.00853663,0.00035015,0.47105483
-2.33816908,0.96676291,0.00001211,0.24624652,0.82572612,0.30263706,0.00887189,0.00034194,0.45623689
-2.33216608,0.94648503,0.00001253,0.24380415,0.81620334,0.29618773,0.00941556,0.00033359,0.44253221
-2.32616308,0.92810291,0.00001318,0.24168862,0.80781189,0.29026251,0.01017827,0.00032530,0.42995907
-2.32016008,0.91171133,0.00001407,0.23981147,0.80027435,0.28505951,0.01117052,0.00031730,0.41849375
-2.31415708,0.89736514,0.00001521,0.23806887,0.79326084,0.28078051,0.01240226,0.00030984,0.40808058
-2.30815408,0.88508966,0.00001661,0.23634862,0.78641151,0.27762527,0.01388220,0.00030319,0.39864329
-2.30215108,0.87489140,0.00001828,0.23453736,0.77935976,0.27578540,0.01561715,0.00029760,0.39009688
-2.29614807,0.86676818,0.00002022,0.23252766,0.77175505,0.27543800,0.01761119,0.00029332,0.38235947
-2.29014507,0.86071820,0.00002244,0.23022461,0.76328415,0.27673935,0.01986485,0.00029057,0.37536332
-2.28414207,0.85674741,0.00002494,0.22755155,0.75368970,0.27981885,0.02237428,0.00028954,0.36906451
-2.27813907,0.85487469,0.00002770,0.22445470,0.74278526,0.28477346,0.02513055,0.00029035,0.36345076
-2.27213607,0.85513470,0.00003071,0.22090648,0.73046611,0.29166301,0.02811890,0.00029312,0.35854684
-2.26613307,0.85757811,0.00003395,0.21690729,0.71671537,0.30050643,0.03131833,0.00029787,0.35441743
-2.26013007,0.86226939,0.00003740,0.21248592,0.70160540,0.31127918,0.03470124,0.00030459,0.35116713
-2.25412706,0.86928225,0.00004102,0.20769824,0.68529425,0.32391215,0.03823341,0.00031320,0.34893762
-2.24812406,0.87869305,0.00004477,0.20262470,0.66801785,0.33829189,0.04187417,0.00032356,0.34790218
-2.24212106,0.89057277,0.00004860,0.19736638,0.65007811,0.35426247,0.04557695,0.00033549,0.34825762
-2.23611806,0.90497779,0.00005246,0.19204018,0.63182797,0.37162885,0.04929003,0.00034878,0.35021412
-2.23011506,0.92194036,0.00005630,0.18677314,0.61365392,0.39016166,0.05295769,0.00036317,0.35398344
-2.22411206,0.94145915,0.00006005,0.18169627,0.59595713,0.40960335,0.05652149,0.00037839,0.35976598
-2.21810905,0.96349045,0.00006366,0.17693833,0.57913415,0.42967541,0.05992193,0.00039417,0.36773732
-2.21210605,0.98794072,0.00006707,0.17261959,0.56355789,0.45008644,0.06310012,0.00041024,0.37803493
-2.20610305,1.01466069,0.00007023,0.16884614,0.54956008,0.47054084,0.06599967,0.00042636,0.39074567
-2.20010005,1.04344163,0.00007307,0.16570472,0.53741574,0.49074755,0.06856850,0.00044233,0.40589467
-2.19409705,1.07401378,0.00007557,0.16325864,0.52733046,0.51042876,0.07076069,0.00045799,0.42343633
-2.18809405,1.10604729,0.00007769,0.16154455,0.51943092,0.52932796,0.07253807,0.00047325,0.44324767
-2.18209105,1.13915559,0.00007940,0.16057056,0.51375898,0.54721717,0.07387166,0.00048808,0.46512483
-2.17608804,1.17290104,0.00008069,0.16031551,0.51026962,0.56390287,0.07474273,0.00050253,0.48878263
-2.17008504,1.20680284,0.00008156,0.16072953,0.50883251,0.57923049,0.07514356,0.00051672,0.51385765
-2.16408204,1.24034672,0.00008202,0.16173577,0.50923726,0.59308716,0.07507775,0.00053085,0.53991466
-2.15807904,1.27299613,0.00008209,0.16323327,0.51120179,0.60540263,0.07456009,0.00054516,0.56645637
-2.15207604,1.30420452,0.00008181,0.16510078,0.51438364,0.61614837,0.07361600,0.00055996,0.59293608
-2.14607304,1.33342825,0.00008122,0.16720134,0.51839342,0.62533480,0.07228058,0.00057559,0.61877297
-2.14007004,1.36013953,0.00008036,0.16938747,0.52280988,0.63300690,0.07059727,0.00059242,0.64336922
-2.13406703,1.38383906,0.00007931,0.17150667,0.52719598,0.63923834,0.06861617,0.00061079,0.66612846
-2.12806403,1.40406785,0.00007810,0.17340706,0.53111512,0.64412448,0.06639217,0.00063106,0.68647479
-2.12206103,1.42041765,0.00007681,0.17494286,0.53414695,0.64777462,0.06398291,0.00065350,0.70387137
-2.11605803,1.43253992,0.00007549,0.17597953,0.53590214,0.65030381,0.06144671,0.00067834,0.71783807
-2.11005503,1.44015277,0.00007419,0.17639837,0.53603540,0.65182473,0.05884047,0.00070570,0.72796716
-2.10405203,1.44304578,0.00007297,0.17610033,0.53425652,0.65244003,0.05621785,0.00073561,0.73393655
-2.09804902,1.44108266,0.00007186,0.17500907,0.53033872,0.65223545,0.05362747,0.00076797,0.73551988
-2.09204602,1.43420163,0.00007088,0.17307292,0.52412444,0.65127422,0.05111160,0.00080256,0.73259311
-2.08604302,1.42241376,0.00007006,0.17026591,0.51552817,0.64959289,0.04870502,0.00083900,0.72513736
-2.08004002,1.40579931,0.00006940,0.16658782,0.50453643,0.64719889,0.04643437,0.00087682,0.71323797
-2.07403702,1.38450248,0.00006890,0.16206316,0.49120518,0.64406995,0.04431778,0.00091540,0.69707975
-2.06803402,1.35872486,0.00006854,0.15673938,0.47565464,0.64015529,0.04236498,0.00095403,0.67693890
-2.06203102,1.32871800,0.00006830,0.15068429,0.45806214,0.63537871,0.04057768,0.00099189,0.65317198
-2.05602801,1.29477538,0.00006813,0.14398279,0.43865330,0.62964330,0.03895034,0.00102813,0.62620241
-2.05002501,1.25722431,0.00006801,0.13673334,0.41769200,0.62283743,0.03747111,0.00106184,0.59650532
-2.04402201,1.21641803,0.00006789,0.12904399,0.39546973,0.61484195,0.03612304,0.00109214,0.56459137
-2.03801901,1.17272826,0.00006771,0.12102846,0.37229470,0.60553798,0.03488542,0.00111815,0.53099030
-2.03201601,1.12653849,0.00006744,0.11280225,0.34848132,0.59481495,0.03373511,0.00113906,0.49623485
-2.02601301,1.07823814,0.00006702,0.10447904,0.32434025,0.58257854,0.03264792,0.00115418,0.46084581
-2.02001001,1.02821754,0.00006642,0.09616741,0.30016964,0.56875790,0.03159989,0.00116291,0.42531856
-2.01400700,0.97686386,0.00006560,0.08796811,0.27624754,0.55331204,0.03056847,0.00116481,0.39011168
-2.00800400,0.92455777,0.00006454,0.07997179,0.25282584,0.53623472,0.02953347,0.00115959,0.35563784
-2.00200100,0.87167070,0.00006322,0.07225741,0.23012581,0.51755787,0.02847789,0.00114714,0.32225706
-1.99599800,0.81856268,0.00006162,0.06489112,0.20833514,0.49735325,0.02738842,0.00112752,0.29027251
-1.98999500,0.76558036,0.00005975,0.05792583,0.18760651,0.47573220,0.02625581,0.00110096,0.25992863
-1.98399200,0.71305519,0.00005762,0.05140119,0.16805755,0.45284369,0.02507497,0.00106786,0.23141145
-1.97798899,0.66130168,0.00005525,0.04534405,0.14977193,0.42887060,0.02384483,0.00102876,0.20485076
-1.97198599,0.61061541,0.00005265,0.03976938,0.13280147,0.40402464,0.02256810,0.00098431,0.18032388
-1.96598299,0.56127111,0.00004986,0.03468132,0.11716902,0.37853994,0.02125079,0.00093530,0.15786064
-1.95997999,0.51352045,0.00004692,0.03007458,0.10287180,0.35266598,0.01990168,0.00088256,0.13744916
-1.95397699,0.46758986,0.00004387,0.02593587,0.08988513,0.32665986,0.01853170,0.00082697,0.11904217
-1.94797399,0.42367843,0.00004074,0.02224543,0.07816620,0.30077861,0.01715323,0.00076945,0.10256346
-1.94197099,0.38195588,0.00003758,0.01897846,0.06765786,0.27527171,0.01577948,0.00071088,0.08791427
-1.93596798,0.34256096,0.00003443,0.01610658,0.05829216,0.25037416,0.01442382,0.00065213,0.07497930
-1.92996498,0.30560017,0.00003133,0.01359906,0.04999362,0.22630050,0.01309924,0.00059399,0.06363219
-1.92396198,0.27114719,0.00002831,0.01142399,0.04268219,0.20323989,0.01181781,0.00053719,0.05374049
-1.91795898,0.23924279,0.00002540,0.00954923,0.03627573,0.18135238,0.01059033,0.00048237,0.04516979
-1.91195598,0.20989565,0.00002263,0.00794322,0.03069213,0.16076650,0.00942598,0.00043005,0.03778719
-1.90595298,0.18308367,0.00002002,0.00657561,0.02585101,0.14157821,0.00833217,0.00038066,0.03146413
-1.89994997,0.15875617,0.00001759,0.00541770,0.02167504,0.12385096,0.00731441,0.00033454,0.02607836
-1.89394697,0.13683659,0.00001534,0.00444283,0.01809095,0.10761696,0.00637630,0.00029191,0.02151556
-1.88794397,0.11722568,0.00001329,0.00362652,0.01503013,0.09287935,0.00551962,0.00025288,0.01767019
-1.88194097,0.09980518,0.00001143,0.00294661,0.01242911,0.07961515,0.00474447,0.00021751,0.01444603
-1.87593797,0.08444164,0.00000976,0.00238324,0.01022976,0.06777870,0.00404940,0.00018574,0.01175632
-1.86993497,0.07099038,0.00000827,0.00191879,0.00837925,0.05730552,0.00343170,0.00015747,0.00952360
-1.86393197,0.05929935,0.00000696,0.00153781,0.00683004,0.04811623,0.00288759,0.00013255,0.00767932
-1.85792896,0.04921287,0.00000582,0.00122684,0.00553962,0.04012050,0.00241247,0.00011077,0.00616335
-1.85192596,0.04057501,0.00000483,0.00097424,0.00447027,0.03322077,0.00200118,0.00009191,0.00492332
-1.84592296,0.03323266,0.00000397,0.00077006,0.00358873,0.02731565,0.00164816,0.00007571,0.00391396
-1.83991996,0.02703802,0.00000325,0.00060581,0.00286587,0.02230300,0.00134772,0.00006192,0.00309642
-1.83391696,0.02185079,0.00000264,0.00047432,0.00227632,0.01808243,0.00109417,0.00005028,0.00243754
-1.82791396,0.01753971,0.00000213,0.00036957,0.00179816,0.01455744,0.00088197,0.00004053,0.00190920
-1.82191096,0.01398374,0.00000170,0.00028655,0.00141252,0.01163700,0.00070583,0.00003244,0.00148771
-1.81590795,0.01107269,0.00000135,0.00022106,0.00110328,0.00923676,0.00056082,0.00002578,0.00115321
-1.80990495,0.00870759,0.00000107,0.00016967,0.00085677,0.00727973,0.00044241,0.00002034,0.00088915
-1.80390195,0.00680055,0.00000084,0.00012955,0.00066142,0.00569670,0.00034650,0.00001593,0.00068183
-1.79789895,0.00527447,0.00000065,0.00009839,0.00050757,0.00442629,0.00026943,0.00001239,0.00051996
-1.79189595,0.00406248,0.00000050,0.00007432,0.00038715,0.00341477,0.00020801,0.00000956,0.00039428
-1.78589295,0.00310722,0.00000038,0.00005583,0.00029348,0.00261567,0.00015943,0.00000733,0.00029727
-1.77988994,0.00235999,0.00000029,0.00004171,0.00022109,0.00198931,0.00012132,0.00000558,0.00022282
-1.77388694,0.00177991,0.00000022,0.00003098,0.00016551,0.00150217,0.00009166,0.00000421,0.00016602
-1.76788394,0.00133300,0.00000017,0.00002288,0.00012311,0.00112623,0.00006875,0.00000316,0.00012296
-1.76188094,0.00099128,0.00000012,0.00001679,0.00009098,0.00083835,0.00005120,0.00000235,0.00009051
-1.75587794,0.00073197,0.00000009,0.00001225,0.00006680,0.00061960,0.00003786,0.00000174,0.00006621
-1.74987494,0.00053668,0.00000007,0.00000889,0.00004873,0.00045466,0.00002779,0.00000128,0.00004813
-1.74387194,0.00039071,0.00000005,0.00000641,0.00003531,0.00033124,0.00002025,0.00000093,0.00003477
-1.73786893,0.00028243,0.00000004,0.00000459,0.00002541,0.00023960,0.00001465,0.00000067,0.00002496
-1.73186593,0.00020271,0.00000003,0.00000327,0.00001817,0.00017207,0.00001053,0.00000048,0.00001780
-1.72586293,0.00014446,0.00000002,0.00000231,0.00001290,0.00012269,0.00000751,0.00000035,0.00001261
-1.71985993,0.00010221,0.00000001,0.00000162,0.00000910,0.00008686,0.00000532,0.00000024,0.00000887
-1.71385693,0.00007181,0.00000001,0.00000113,0.00000637,0.00006105,0.00000374,0.00000017,0.00000620
-1.70785393,0.00005009,0.00000001,0.00000079,0.00000443,0.00004260,0.00000261,0.00000012,0.00000431
-1.70185093,0.00003469,0.00000000,0.00000054,0.00000306,0.00002951,0.00000181,0.00000008,0.00000297
-1.69584792,0.00002386,0.00000000,0.00000037,0.00000210,0.00002030,0.00000124,0.00000006,0.00000204
-1.68984492,0.00001629,0.00000000,0.00000025,0.00000143,0.00001387,0.00000085,0.00000004,0.00000139
-1.68384192,0.00001104,0.00000000,0.00000017,0.00000097,0.00000940,0.00000058,0.00000003,0.00000094
-1.67783892,0.00000743,0.00000000,0.00000011,0.00000065,0.00000633,0.00000039,0.00000002,0.00000063
-1.67183592,0.00000497,0.00000000,0.00000008,0.00000043,0.00000423,0.00000026,0.00000001,0.00000042
