energy_ev,total_up,Au_p_up,Au_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.50775388,6.49096993,0.49354537,4.98355948,0.10839851,0.29524244,0.62443555,0.00065753
-5.50175088,6.77377313,0.51770768,5.19935984,0.11261532,0.30326970,0.66281893,0.00069834
-5.49574787,7.07499277,0.54329694,5.42809933,0.11742289,0.31233471,0.70364406,0.00074178
-5.48974487,7.39293955,0.57012403,5.66872162,0.12272733,0.32244602,0.74655965,0.00078762
-5.48374187,7.72559003,0.59799151,5.91990325,0.12843307,0.33359448,0.79118242,0.00083561
-5.47773887,8.07060574,0.62669799,6.18006335,0.13444304,0.34575098,0.83710360,0.00088543
-5.47173587,8.42536009,0.65604222,6.44738036,0.14065899,0.35886460,0.88389579,0.00093676
-5.46573287,8.78697274,0.68582655,6.71981527,0.14698204,0.37286118,0.93112023,0.00098920
-5.45972986,9.15235067,0.71585987,6.99514111,0.15331338,0.38764268,0.97833415,0.00104237
-5.45372686,9.51823509,0.74595988,7.27097790,0.15955514,0.40308708,1.02509798,0.00109585
-5.44772386,9.88125309,0.77595456,7.54483219,0.16561149,0.41904921,1.07098229,0.00114922
-5.44172086,10.23797281,0.80568299,7.81414035,0.17138981,0.43536229,1.11557433,0.00120203
-5.43571786,10.58496089,0.83499549,8.07631435,0.17680195,0.45184033,1.15848382,0.00125386
-5.42971486,10.91884081,0.86375318,8.32878905,0.18176565,0.46828133,1.19934806,0.00130430
-5.42371186,11.23635085,0.89182706,8.56906977,0.18620588,0.48447114,1.23783618,0.00135293
-5.41770885,11.53440044,0.91909688,8.79477904,0.19005615,0.50018808,1.27365247,0.00139939
-5.41170585,11.81012360,0.94544969,9.00370148,0.19325977,0.51520791,1.30653882,0.00144331
-5.40570285,12.06092849,0.97077863,9.19382575,0.19577097,0.52930933,1.33627621,0.00148438
-5.39969985,12.28454207,0.99498171,9.36338274,0.19755574,0.54227951,1.36268548,0.00152232
-5.39369685,12.47904899,1.01796109,9.51087909,0.19859257,0.55391973,1.38562719,0.00155687
-5.38769385,12.64292397,1.03962263,9.63512542,0.19887281,0.56405077,1.40500106,0.00158782
-5.38169085,12.77505727,1.05987618,9.73525867,0.19840078,0.57251790,1.42074475,0.00161501
-5.37568784,12.87477246,1.07863627,9.81075808,0.19719359,0.57919533,1.43283233,0.00163831
-5.36968484,12.94183660,1.09582344,9.86145458,0.19528060,0.58398979,1.44127256,0.00165764
-5.36368184,12.97646225,1.11136612,9.88753323,0.19270266,0.58684335,1.44610698,0.00167294
-5.35767884,12.97930155,1.12520288,9.88952884,0.18951096,0.58773507,1.44740799,0.00168421
-5.35167584,12.95143234,1.13728498,9.86831482,0.18576575,0.58668168,1.44527700,0.00169149
-5.34567284,12.89433658,1.14757904,9.82508539,0.18153479,0.58373702,1.43984260,0.00169486
-5.33966983,12.80987156,1.15606970,9.76133173,0.17689164,0.57899046,1.43125885,0.00169443
-5.33366683,12.70023434,1.16276194,9.67881245,0.17191392,0.57256420,1.41970362,0.00169035
-5.32766383,12.56792022,1.16768302,9.57951921,0.16668142,0.56460965,1.40537692,0.00168282
-5.32166083,12.41567610,1.17088375,9.46563809,0.16127429,0.55530303,1.38849921,0.00167208
-5.31565783,12.24644973,1.17243906,9.33950798,0.15577131,0.54484030,1.36930956,0.00165839
-5.30965483,12.06333606,1.17244758,9.20357667,0.15024820,0.53343168,1.34806359,0.00164207
-5.30365183,11.86952176,1.17103042,9.06035600,0.14477617,0.52129599,1.32503121,0.00162345
-5.29764882,11.66822949,1.16832888,8.91237707,0.13942059,0.50865490,1.30049390,0.00160292
-5.29164582,11.46266302,1.16450136,8.76214672,0.13423996,0.49572749,1.27474177,0.00158087
-5.28564282,11.25595466,1.15971935,8.61210636,0.12928512,0.48272512,1.24807015,0.00155774
-5.27963982,11.05111627,1.15416282,8.46459410,0.12459866,0.46984696,1.22077581,0.00153396
-5.27363682,10.85099493,1.14801514,8.32181125,0.12021470,0.45727611,1.19315301,0.00150998
-5.26763382,10.65823444,1.14145762,8.18579372,0.11615887,0.44517660,1.16548915,0.00148627
-5.26163082,10.47524324,1.13466413,8.05838903,0.11244860,0.43369116,1.13806045,0.00146327
-5.25562781,10.30416961,1.12779582,7.94123926,0.10909360,0.42293994,1.11112758,0.00144143
-5.24962481,10.14688427,1.12099631,7.83576999,0.10609663,0.41301997,1.08493148,0.00142116
-5.24362181,10.00497057,1.11438756,7.74318525,0.10345444,0.40400546,1.05968942,0.00140285
-5.23761881,9.87972206,1.10806648,7.66446808,0.10115878,0.39594877,1.03559159,0.00138686
-5.23161581,9.77214696,1.10210260,7.60038627,0.09919768,0.38888191,1.01279822,0.00137349
-5.22561281,9.68297891,1.09653682,7.55150263,0.09755665,0.38281854,0.99143738,0.00136300
-5.21960980,9.61269307,1.09138123,7.51818883,0.09621997,0.37775621,0.97160363,0.00135561
-5.21360680,9.56152662,1.08662015,7.50064215,0.09517197,0.37367884,0.95335742,0.00135147
-5.20760380,9.52950242,1.08221221,7.49890406,0.09439816,0.37055912,0.93672550,0.00135068
-5.20160080,9.51645483,1.07809344,7.51287968,0.09388628,0.36836090,0.92170203,0.00135328
-5.19559780,9.52205643,1.07418117,7.54235742,0.09362721,0.36704133,0.90825063,0.00135926
-5.18959480,9.54584449,1.07037867,7.58702774,0.09361558,0.36655277,0.89630715,0.00136856
-5.18359180,9.58724643,1.06658015,7.64650065,0.09385023,0.36684427,0.88578311,0.00138108
-5.17758879,9.64560324,1.06267610,7.72032120,0.09433433,0.36786277,0.87656957,0.00139666
-5.17158579,9.72019033,1.05855857,7.80798273,0.09507533,0.36955385,0.86854156,0.00141513
-5.16558279,9.81023531,1.05412631,7.90893765,0.09608452,0.37186215,0.86156253,0.00143628
-5.15957979,9.91493250,1.04928941,8.02260574,0.09737641,0.37473145,0.85548907,0.00145988
-5.15357679,10.03345403,1.04397342,8.14838000,0.09896778,0.37810443,0.85017538,0.00148569
-5.14757379,10.16495773,1.03812265,8.28563035,0.10087664,0.38192234,0.84547764,0.00151347
-5.14157079,10.30859193,1.03170264,8.43370544,0.10312091,0.38612445,0.84125795,0.00154296
-5.13556778,10.46349763,1.02470161,8.59193278,0.10571702,0.39064748,0.83738777,0.00157394
-5.12956478,10.62880829,1.01713103,8.75961785,0.10867847,0.39542511,0.83375085,0.00160617
-5.12356178,10.80364783,1.00902509,8.93604203,0.11201437,0.40038761,0.83024549,0.00163944
-5.11755878,10.98712713,1.00043933,9.12046017,0.11572807,0.40546162,0.82678608,0.00167355
-5.11155578,11.17833945,0.99144838,9.31209749,0.11981584,0.41057023,0.82330397,0.00170833
-5.10555278,11.37635514,0.98214301,9.51014639,0.12426591,0.41563329,0.81974765,0.00174363
-5.09954977,11.58021583,0.97262653,9.71376293,0.12905755,0.42056807,0.81608219,0.00177932
-5.09354677,11.78892845,0.96301087,9.92206320,0.13416060,0.42529017,0.81228812,0.00181529
-5.08754377,12.00145915,0.95341230,10.13411959,0.13953528,0.42971470,0.80835972,0.00185145
-5.08154077,12.21672739,0.94394712,10.34895688,0.14513231,0.43375773,0.80430285,0.00188773
-5.07553777,12.43360027,0.93472745,10.56554832,0.15089344,0.43733785,0.80013238,0.00192407
-5.06953477,12.65088752,0.92585716,10.78281184,0.15675234,0.44037786,0.79586938,0.00196041
-5.06353177,12.86733724,0.91742826,10.99960657,0.16263575,0.44280650,0.79153807,0.00199672
-5.05752876,13.08163286,0.90951771,11.21473010,0.16846506,0.44456004,0.78716279,0.00203295
-5.05152576,13.29239184,0.90218478,11.42691695,0.17415801,0.44558385,0.78276501,0.00206904
-5.04552276,13.49816651,0.89546907,11.63483876,0.17963068,0.44583365,0.77836046,0.00210494
-5.03951976,13.69744777,0.88938916,11.83710695,0.18479956,0.44527661,0.77395659,0.00214056
-5.03351676,13.88867233,0.88394195,12.03227859,0.18958369,0.44389200,0.76955040,0.00217580
-5.02751376,14.07023394,0.87910267,12.21886599,0.19390682,0.44167165,0.76512672,0.00221056
-5.02151076,14.24049933,0.87482555,12.39535081,0.19769941,0.43861994,0.76065699,0.00224469
-5.01550775,14.39782924,0.87104513,12.56020312,0.20090052,0.43475358,0.75609876,0.00227802
-5.00950475,14.54060459,0.86767812,12.71190549,0.20345948,0.43010097,0.75139571,0.00231036
-5.00350175,14.66725803,0.86462583,12.84898238,0.20533723,0.42470134,0.74647840,0.00234152
-4.99749875,14.77631016,0.86177702,12.97003416,0.20650743,0.41860375,0.74126573,0.00237126
-4.99149575,14.86641000,0.85901124,13.07377539,0.20695710,0.41186582,0.73566692,0.00239936
-4.98549275,14.93637848,0.85620240,13.15907599,0.20668700,0.40455246,0.72958424,0.00242559
-4.97948974,14.98525362,0.85322267,13.22500420,0.20571156,0.39673458,0.72291611,0.00244972
-4.97348674,15.01233558,0.84994655,13.27086945,0.20405853,0.38848775,0.71556072,0.00247154
-4.96748374,15.01722979,0.84625493,13.29626331,0.20176824,0.37989110,0.70741983,0.00249089
-4.96148074,14.99988587,0.84203923,13.30109642,0.19889252,0.37102617,0.69840281,0.00250761
-4.95547774,14.96063025,0.83720525,13.28562935,0.19549345,0.36197603,0.68843056,0.00252163
-4.94947474,14.90019035,0.83167689,13.25049536,0.19164182,0.35282448,0.67743933,0.00253289
-4.94347174,14.81970836,0.82539940,13.19671314,0.18741547,0.34365545,0.66538411,0.00254144
-4.93746873,14.72074296,0.81834208,13.12568816,0.18289742,0.33455244,0.65224152,0.00254736
-4.93146573,14.60525775,0.81050045,13.03920135,0.17817408,0.32559819,0.63801210,0.00255082
-4.92546273,14.47559561,0.80189762,12.93938456,0.17333328,0.31687423,0.62272179,0.00255207
-4.91945973,14.33443886,0.79258479,12.82868270,0.16846247,0.30846061,0.60642249,0.00255140
-4.91345673,14.18475558,0.78264102,12.70980299,0.16364687,0.30043550,0.58919183,0.00254920
-4.90745373,14.02973315,0.77217191,12.58565256,0.15896779,0.29287473,0.57113191,0.00254590
-4.90145073,13.87270076,0.76130746,12.45926578,0.15450106,0.28585130,0.55236722,0.00254196
-4.89544772,13.71704299,0.75019906,12.33372377,0.15031562,0.27943462,0.53304166,0.00253789
-4.88944472,13.56610729,0.73901563,12.21206840,0.14647226,0.27368977,0.51331492,0.00253423
-4.88344172,13.42310835,0.72793911,12.09721389,0.14302265,0.26867649,0.49335820,0.00253149
-4.87743872,13.29103278,0.71715936,11.99185910,0.14000846,0.26444811,0.47334954,0.00253019
-4.87143572,13.17254761,0.70686873,11.89840359,0.13746080,0.26105036,0.45346892,0.00253081
-4.86543272,13.06991601,0.69725645,11.81887089,0.13539984,0.25852013,0.43389329,0.00253378
-4.85942971,12.98492363,0.68850297,11.75484176,0.13383477,0.25688420,0.41479175,0.00253948
-4.85342671,12.91881854,0.68077470,11.70740032,0.13276385,0.25615807,0.39632105,0.00254819
-4.84742371,12.87226736,0.67421899,11.67709521,0.13217492,0.25634491,0.37862152,0.00256014
-4.84142071,12.84532967,0.66895992,11.66391775,0.13204600,0.25743464,0.36181377,0.00257542
-4.83541771,12.83745204,0.66509479,11.66729810,0.13234621,0.25940337,0.34599593,0.00259405
-4.82941471,12.84748246,0.66269152,11.68612019,0.13303698,0.26221310,0.33124190,0.00261595
-4.82341171,12.87370503,0.66178713,11.71875502,0.13407335,0.26581185,0.31760030,0.00264092
-4.81740870,12.91389412,0.66238721,11.76311178,0.13540566,0.27013411,0.30509439,0.00266868
-4.81140570,12.96538640,0.66446649,11.81670497,0.13698121,0.27510187,0.29372277,0.00269886
-4.80540270,13.02516829,0.66797038,11.87673562,0.13874619,0.28062594,0.28346088,0.00273103
-4.79939970,13.08997607,0.67281741,11.94018363,0.14064761,0.28660783,0.27426316,0.00276467
-4.79339670,13.15640483,0.67890244,12.00390813,0.14263526,0.29294187,0.26606581,0.00279926
-4.78739370,13.22102260,0.68610054,12.06475227,0.14466367,0.29951778,0.25878992,0.00283421
-4.78139070,13.28048511,0.69427115,12.11964844,0.14669385,0.30622336,0.25234501,0.00286896
-4.77538769,13.33164706,0.70326254,12.16572015,0.14869491,0.31294737,0.24663260,0.00290295
-4.76938469,13.37166552,0.71291621,12.20037668,0.15064545,0.31958242,0.24154985,0.00293565
-4.76338169,13.39809145,0.72307109,12.22139676,0.15253452,0.32602780,0.23699306,0.00296657
-4.75737869,13.40894563,0.73356728,12.22699814,0.15436230,0.33219200,0.23286091,0.00299528
-4.75137569,13.40277625,0.74424932,12.21589030,0.15614029,0.33799503,0.22905728,0.00302144
-4.74537269,13.37869564,0.75496867,12.18730838,0.15789108,0.34337019,0.22549374,0.00304475
-4.73936968,13.33639494,0.76558547,12.14102685,0.15964763,0.34826544,0.22209139,0.00306502
-4.73336668,13.27613625,0.77596954,12.07735286,0.16145210,0.35264409,0.21878228,0.00308212
-4.72736368,13.19872286,0.78600048,11.99709951,0.16335433,0.35648498,0.21551015,0.00309600
-4.72136068,13.10544911,0.79556725,11.90154055,0.16540984,0.35978197,0.21223077,0.00310667
-4.71535768,12.99803248,0.80456697,11.79234881,0.16767768,0.36254296,0.20891161,0.00311419
-4.70935468,12.87853122,0.81290344,11.67152123,0.17021801,0.36478827,0.20553124,0.00311866
-4.70335168,12.74925152,0.82048529,11.54129415,0.17308965,0.36654871,0.20207820,0.00312021
-4.69734867,12.61264881,0.82722420,11.40405288,0.17634773,0.36786323,0.19854971,0.00311896
-4.69134567,12.47122788,0.83303314,11.26223977,0.18004141,0.36877648,0.19495012,0.00311504
-4.68534267,12.32744661,0.83782511,11.11826516,0.18421200,0.36933621,0.19128924,0.00310854
-4.67933967,12.18362780,0.84151229,10.97442509,0.18889145,0.36959086,0.18758080,0.00309952
-4.67333667,12.04188305,0.84400591,10.83282956,0.19410131,0.36958729,0.18384082,0.00308801
-4.66733367,11.90405203,0.84521690,10.69534413,0.19985225,0.36936881,0.18008625,0.00307396
-4.66133067,11.77165941,0.84505726,10.56354731,0.20614419,0.36897374,0.17633383,0.00305730
-4.65532766,11.64589086,0.84344229,10.43870470,0.21296691,0.36843432,0.17259913,0.00303789
-4.64932466,11.52758819,0.84029341,10.32176045,0.22030126,0.36777623,0.16889595,0.00301556
-4.64332166,11.41726290,0.83554165,10.21334523,0.22812073,0.36701853,0.16523600,0.00299011
-4.63731866,11.31512608,0.82913135,10.11379908,0.23639344,0.36617416,0.16162878,0.00296131
-4.63131566,11.22113193,0.82102414,10.02320683,0.24508420,0.36525083,0.15808180,0.00292894
-4.62531266,11.13503126,0.81120267,9.94144311,0.25415664,0.36425218,0.15460096,0.00289280
-4.61930965,11.05643121,0.79967408,9.86822329,0.26357527,0.36317930,0.15119106,0.00285271
-4.61330665,10.98485679,0.78647276,9.80315701,0.27330715,0.36203220,0.14785645,0.00280855
-4.60730365,10.91981037,0.77166230,9.74580054,0.28332319,0.36081149,0.14460170,0.00276027
-4.60130065,10.86082521,0.75533641,9.69570469,0.29359896,0.35951976,0.14143218,0.00270790
-4.59529765,10.80751023,0.73761874,9.65245573,0.30411482,0.35816288,0.13835468,0.00265156
-4.58929465,10.75958330,0.71866140,9.61570690,0.31485548,0.35675102,0.13537781,0.00259145
-4.58329165,10.71689204,0.69864244,9.58519952,0.32580902,0.35529931,0.13251228,0.00252790
-4.57728864,10.67942148,0.67776207,9.56077304,0.33696529,0.35382819,0.12977103,0.00246131
-4.57128564,10.64728913,0.65623810,9.54236446,0.34831399,0.35236338,0.12716916,0.00239217
-4.56528264,10.62072902,0.63430047,9.52999839,0.35984254,0.35093551,0.12472364,0.00232107
-4.55927964,10.60006679,0.61218540,9.52376932,0.37153384,0.34957954,0.12245297,0.00224866
-4.55327664,10.58568838,0.59012930,9.52381850,0.38336426,0.34833383,0.12037655,0.00217561
-4.54727364,10.57800558,0.56836269,9.53030784,0.39530195,0.34723914,0.11851412,0.00210267
-4.54127064,10.57742121,0.54710453,9.54339349,0.40730570,0.34633747,0.11688497,0.00203056
-4.53526763,10.58429686,0.52655712,9.56320128,0.41932446,0.34567096,0.11550724,0.00196002
-4.52926463,10.59892563,0.50690180,9.58980626,0.43129773,0.34528072,0.11439719,0.00189176
-4.52326163,10.62151162,0.48829565,9.62321777,0.44315667,0.34520583,0.11356849,0.00182645
-4.51725863,10.65215736,0.47086923,9.66337084,0.45482612,0.34548241,0.11303164,0.00176469
-4.51125563,10.69085943,0.45472542,9.71012441,0.46622729,0.34614290,0.11279346,0.00170705
-4.50525263,10.73751199,0.43993939,9.76326570,0.47728105,0.34721543,0.11285668,0.00165399
-4.49924962,10.79191691,0.42655957,9.82251993,0.48791165,0.34872336,0.11321970,0.00160589
-4.49324662,10.85379896,0.41460937,9.88756377,0.49805055,0.35068496,0.11387651,0.00156307
-4.48724362,10.92282387,0.40408979,9.95804082,0.50764017,0.35311321,0.11481662,0.00152573
-4.48124062,10.99861701,0.39498236,10.03357695,0.51663727,0.35601563,0.11602527,0.00149401
-4.47523762,11.08078030,0.38725245,10.11379369,0.52501564,0.35939419,0.11748360,0.00146795
-4.46923462,11.16890522,0.38085261,10.19831782,0.53276810,0.36324522,0.11916906,0.00144752
-4.46323162,11.26258020,0.37572586,10.28678562,0.53990724,0.36755936,0.12105574,0.00143262
-4.45722861,11.36139112,0.37180859,10.37884089,0.54646519,0.37232141,0.12311489,0.00142308
-4.45122561,11.46491435,0.36903311,10.47412628,0.55249215,0.37751029,0.12531541,0.00141867
-4.44522261,11.57270229,0.36732967,10.57226808,0.55805367,0.38309888,0.12762435,0.00141911
-4.43921961,11.68426237,0.36662781,10.67285527,0.56322695,0.38905396,0.13000743,0.00142405
-4.43321661,11.79903063,0.36685723,10.77541418,0.56809626,0.39533607,0.13242961,0.00143314
-4.42721361,11.91634214,0.36794801,10.87938046,0.57274761,0.40189961,0.13485552,0.00144594
-4.42121061,12.03540043,0.36983038,10.98407072,0.57726316,0.40869284,0.13724998,0.00146202
-4.41520760,12.15524854,0.37243405,11.08865602,0.58171548,0.41565818,0.13957840,0.00148088
-4.40920460,12.27474460,0.37568726,11.19213969,0.58616220,0.42273261,0.14180727,0.00150202
-4.40320160,12.39254435,0.37951570,11.29334196,0.59064113,0.42984821,0.14390444,0.00152490
-4.39719860,12.50709308,0.38384139,11.39089314,0.59516637,0.43693300,0.14583955,0.00154896
-4.39119560,12.61662875,0.38858170,11.48323737,0.59972554,0.44391196,0.14758435,0.00157363
-4.38519260,12.71919774,0.39364861,11.56864769,0.60427829,0.45070821,0.14911297,0.00159832
-4.37918959,12.81268372,0.39894835,11.64525315,0.60875638,0.45724450,0.15040225,0.00162246
-4.37318659,12.89484957,0.40438150,11.71107763,0.61306510,0.46344476,0.15143199,0.00164544
-4.36718359,12.96339138,0.40984351,11.76408957,0.61708623,0.46923580,0.15218523,0.00166669
-4.36118059,13.01600285,0.41522589,11.80226078,0.62068235,0.47454916,0.15264851,0.00168567
-4.35517759,13.05044776,0.42041782,11.82363246,0.62370214,0.47932289,0.15281210,0.00170184
-4.34917459,13.06463745,0.42530832,11.82638539,0.62598666,0.48350328,0.15267026,0.00171473
-4.34317159,13.05671002,0.42978881,11.80891132,0.62737616,0.48704656,0.15222147,0.00172391
-4.33716858,13.02510754,0.43375607,11.76988233,0.62771700,0.48992029,0.15146861,0.00172900
-4.33116558,12.96864760,0.43711537,11.70831456,0.62686856,0.49210458,0.15041918,0.00172972
-4.32516258,12.88658572,0.43978374,11.62362337,0.62470962,0.49359295,0.14908548,0.00172585
-4.31915958,12.77866530,0.44169325,11.51566685,0.62114392,0.49439288,0.14748474,0.00171728
-4.31315658,12.64515259,0.44279406,11.38477555,0.61610471,0.49452587,0.14563920,0.00170396
-4.30715358,12.48685476,0.44305723,11.23176643,0.60955803,0.49402721,0.14357619,0.00168597
