energy_ev,total_up,Ge_p_up,Ge_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.57378689,8.63546581,3.74102584,0.00000000,2.07719786,0.00000000,4.36254752,4.60652157
-5.56778389,8.63167236,3.71695046,0.00000000,2.10216724,0.00000000,4.32490623,4.60231264
-5.56178089,8.62579861,3.69292125,0.00000000,2.12673825,0.00000000,4.28361645,4.59809572
-5.55577789,8.61726436,3.66837692,0.00000000,2.15084519,0.00000000,4.23937376,4.59313173
-5.54977489,8.60533814,3.64269590,0.00000000,2.17437589,0.00000000,4.19279810,4.58659887
-5.54377189,8.58913365,3.61521142,0.00000000,2.19716194,0.00000000,4.14440483,4.57760829
-5.53776888,8.56761454,3.58522857,0.00000000,2.21897202,0.00000000,4.09458266,4.56522285
-5.53176588,8.53960847,3.55204304,0.00000000,2.23950890,0.00000000,4.04357961,4.54847861
-5.52576288,8.50383068,3.51496119,0.00000000,2.25841063,0.00000000,3.99149751,4.52640879
-5.51975988,8.45891703,3.47332094,0.00000000,2.27525605,0.00000000,3.93829542,4.49806965
-5.51375688,8.40346538,3.42651291,0.00000000,2.28957454,0.00000000,3.88380133,4.46256764
-5.50775388,8.33608396,3.37400121,0.00000000,2.30085973,0.00000000,3.82773152,4.41908696
-5.50175088,8.25544483,3.31534314,0.00000000,2.30858649,0.00000000,3.76971638,4.36691672
-5.49574787,8.16034009,3.25020715,0.00000000,2.31223052,0.00000000,3.70933101,4.30547664
-5.48974487,8.04973826,3.17838850,0.00000000,2.31128944,0.00000000,3.64612911,4.23434045
-5.48374187,7.92283827,3.09982181,0.00000000,2.30530449,0.00000000,3.57967810,4.15325595
-5.47773887,7.77911837,3.01459023,0.00000000,2.29388168,0.00000000,3.50959370,4.06216100
-5.47173587,7.61837771,2.92293072,0.00000000,2.27671134,0.00000000,3.43557232,3.96119468
-5.46573287,7.44076846,2.82523511,0.00000000,2.25358520,0.00000000,3.35741940,3.85070309
-5.45972986,7.24681682,2.72204696,0.00000000,2.22441008,0.00000000,3.27507266,3.73123951
-5.45372686,7.03743186,2.61405415,0.00000000,2.18921768,0.00000000,3.18861904,3.60355862
-5.44772386,6.81390167,2.50207732,0.00000000,2.14816988,0.00000000,3.09830475,3.46860512
-5.44172086,6.57787670,2.38705461,0.00000000,2.10155952,0.00000000,3.00453808,3.32749677
-5.43571786,6.33134089,2.27002297,0.00000000,2.04980651,0.00000000,2.90788501,3.18150254
-5.42971486,6.07657171,2.15209671,0.00000000,1.99344959,0.00000000,2.80905804,3.03201646
-5.42371186,5.81609045,2.03444382,0.00000000,1.93313404,0.00000000,2.70889878,2.88052789
-5.41770885,5.55260456,1.91826074,0.00000000,1.86959589,0.00000000,2.60835538,2.72858927
-5.41170585,5.28894415,1.80474638,0.00000000,1.80364337,0.00000000,2.50845570,2.57778216
-5.40570285,5.02799470,1.69507599,0.00000000,1.73613612,0.00000000,2.41027754,2.42968263
-5.39969985,4.77262818,1.59037561,0.00000000,1.66796308,0.00000000,2.31491706,2.28582691
-5.39369685,4.52563479,1.49169780,0.00000000,1.60001973,0.00000000,2.22345675,2.14767831
-5.38769385,4.28965712,1.39999915,0.00000000,1.53318545,0.00000000,2.13693396,2.01659606
-5.38169085,4.06712879,1.31612012,0.00000000,1.46830162,0.00000000,2.05631115,1.89380702
-5.37568784,3.86021901,1.24076774,0.00000000,1.40615113,0.00000000,1.98244885,1.78038081
-5.36968484,3.67078444,1.17450132,0.00000000,1.34743990,0.00000000,1.91608190,1.67720883
-5.36368184,3.50032957,1.11772166,0.00000000,1.29278076,0.00000000,1.85779986,1.58498776
-5.35767884,3.34997641,1.07066383,0.00000000,1.24268020,0.00000000,1.80803181,1.50420768
-5.35167584,3.22044420,1.03339370,0.00000000,1.19752837,0.00000000,1.76703610,1.43514516
-5.34567284,3.11203962,1.00580820,0.00000000,1.15759240,0.00000000,1.73489497,1.37786143
-5.33966983,3.02465764,0.98763949,0.00000000,1.12301343,0.00000000,1.71151432,1.33220560
-5.33366683,2.95779312,0.97846269,0.00000000,1.09380739,0.00000000,1.69662851,1.29782299
-5.32766383,2.91056292,0.97770729,0.00000000,1.06986941,0.00000000,1.68980983,1.27416832
-5.32166083,2.88173803,0.98467182,0.00000000,1.05098208,0.00000000,1.69048272,1.26052358
-5.31565783,2.86978507,0.99854170,0.00000000,1.03682707,0.00000000,1.69794197,1.25602013
-5.30965483,2.87291624,1.01840965,0.00000000,1.02700004,0.00000000,1.71137468,1.25966462
-5.30365183,2.88914623,1.04329837,0.00000000,1.02102828,0.00000000,1.72988520,1.27036813
-5.29764882,2.91635480,1.07218490,0.00000000,1.01839064,0.00000000,1.75252246,1.28697761
-5.29164582,2.95235301,1.10402589,0.00000000,1.01853905,0.00000000,1.77830869,1.30830896
-5.28564282,2.99495104,1.13778331,0.00000000,1.02092088,0.00000000,1.80626876,1.33318068
-5.27963982,3.04202542,1.17244952,0.00000000,1.02500129,0.00000000,1.83545907,1.36044700
-5.27363682,3.09158319,1.20707121,0.00000000,1.03028468,0.00000000,1.86499497,1.38902943
-5.26763382,3.14182073,1.24077112,0.00000000,1.03633432,0.00000000,1.89407566,1.41794572
-5.26163082,3.19117484,1.27276712,0.00000000,1.04278934,0.00000000,1.92200561,1.44633498
-5.25562781,3.23836423,1.30238767,0.00000000,1.04937825,0.00000000,1.94821170,1.47347827
-5.24962481,3.28241957,1.32908333,0.00000000,1.05592831,0.00000000,1.97225528,1.49881378
-5.24362181,3.32270099,1.35243394,0.00000000,1.06237029,0.00000000,1.99383870,1.52194599
-5.23761881,3.35890233,1.37215117,0.00000000,1.06873842,0.00000000,2.01280615,1.54264866
-5.23161581,3.39104215,1.38807656,0.00000000,1.07516542,0.00000000,2.02913868,1.56086150
-5.22561281,3.41944193,1.40017523,0.00000000,1.08187279,0.00000000,2.04294403,1.57668087
-5.21960980,3.44469291,1.40852576,0.00000000,1.08915703,0.00000000,2.05444155,1.59034499
-5.21360680,3.46761314,1.41330670,0.00000000,1.09737230,0.00000000,2.06394335,1.60221448
-5.20760380,3.48919713,1.41478062,0.00000000,1.10691056,0.00000000,2.07183261,1.61274921
-5.20160080,3.51056061,1.41327649,0.00000000,1.11818015,0.00000000,2.07854036,1.62248267
-5.19559780,3.53288323,1.40917120,0.00000000,1.13158403,0.00000000,2.08452187,1.63199499
-5.18959480,3.55735202,1.40287129,0.00000000,1.14749880,0.00000000,2.09023407,1.64188600
-5.18359180,3.58510819,1.39479545,0.00000000,1.16625554,0.00000000,2.09611503,1.65274938
-5.17758879,3.61719982,1.38535888,0.00000000,1.18812359,0.00000000,2.10256658,1.66514911
-5.17158579,3.65454217,1.37495963,0.00000000,1.21329787,0.00000000,2.10994071,1.67959892
-5.16558279,3.69788713,1.36396775,0.00000000,1.24189053,0.00000000,2.11853028,1.69654561
-5.15957979,3.74780252,1.35271716,0.00000000,1.27392692,0.00000000,2.12856422,1.71635652
-5.15357679,3.80466146,1.34150038,0.00000000,1.30934613,0.00000000,2.14020694,1.73931123
-5.14757379,3.86864126,1.33056593,0.00000000,1.34800576,0.00000000,2.15356163,1.76559761
-5.14157079,3.93973088,1.32011814,0.00000000,1.38969021,0.00000000,2.16867666,1.79531163
-5.13556778,4.01774553,1.31031882,0.00000000,1.43412200,0.00000000,2.18555425,1.82846058
-5.12956478,4.10234656,1.30129047,0.00000000,1.48097498,0.00000000,2.20416040,1.86496904
-5.12356178,4.19306473,1.29312028,0.00000000,1.52988854,0.00000000,2.22443502,1.90468680
-5.11755878,4.28932497,1.28586459,0.00000000,1.58048178,0.00000000,2.24630133,1.94739805
-5.11155578,4.39047068,1.27955319,0.00000000,1.63236669,0.00000000,2.26967362,1.99283114
-5.10555278,4.49578608,1.27419319,0.00000000,1.68515943,0.00000000,2.29446282,2.04066823
-5.09954977,4.60451530,1.26977201,0.00000000,1.73848917,0.00000000,2.32057931,2.09055451
-5.09354677,4.71587751,1.26625959,0.00000000,1.79200402,0.00000000,2.34793289,2.14210635
-5.08754377,4.82907774,1.26360951,0.00000000,1.84537388,0.00000000,2.37643012,2.19491851
-5.08154077,4.94331345,1.26175927,0.00000000,1.89829034,0.00000000,2.40596922,2.24857013
-5.07553777,5.05777744,1.26062984,0.00000000,1.95046393,0.00000000,2.43643331,2.30262972
-5.06953477,5.17165795,1.26012486,0.00000000,2.00161937,0.00000000,2.46768268,2.35665929
-5.06353177,5.28413704,1.26012952,0.00000000,2.05148941,0.00000000,2.49954691,2.41021792
-5.05752876,5.39438846,1.26050982,0.00000000,2.09980814,0.00000000,2.53181788,2.46286507
-5.05152576,5.50157620,1.26111222,0.00000000,2.14630467,0.00000000,2.56424432,2.51416386
-5.04552276,5.60485480,1.26176401,0.00000000,2.19069784,0.00000000,2.59652878,2.56368465
-5.03951976,5.70337223,1.26227474,0.00000000,2.23269272,0.00000000,2.62832745,2.61100902
-5.03351676,5.79627601,1.26243866,0.00000000,2.27197947,0.00000000,2.65925312,2.65573430
-5.02751376,5.88272254,1.26203825,0.00000000,2.30823475,0.00000000,2.68888138,2.69747849
-5.02151076,5.96188963,1.26084882,0.00000000,2.34112584,0.00000000,2.71675980,2.73588565
-5.01550775,6.03299171,1.25864395,0.00000000,2.37031731,0.00000000,2.74241962,2.77063136
-5.00950475,6.09529673,1.25520160,0.00000000,2.39547980,0.00000000,2.76538925,2.80142801
-5.00350175,6.14814391,1.25031053,0.00000000,2.41630048,0.00000000,2.78520881,2.82802975
-4.99749875,6.19096101,1.24377686,0.00000000,2.43249421,0.00000000,2.80144482,2.85023658
-4.99149575,6.22328004,1.23543025,0.00000000,2.44381503,0.00000000,2.81370395,2.86789737
-4.98549275,6.24475019,1.22512954,0.00000000,2.45006673,0.00000000,2.82164523,2.88091165
-4.97948974,6.25514721,1.21276754,0.00000000,2.45111211,0.00000000,2.82498979,2.88922988
-4.97348674,6.25437849,1.19827471,0.00000000,2.44688008,0.00000000,2.82352764,2.89285232
-4.96748374,6.24248350,1.18162161,0.00000000,2.43737020,0.00000000,2.81712132,2.89182638
-4.96148074,6.21962965,1.16282006,0.00000000,2.42265439,0.00000000,2.80570611,2.88624278
-4.95547774,6.18610398,1.14192299,0.00000000,2.40287570,0.00000000,2.78928724,2.87623071
-4.94947474,6.14230126,1.11902305,0.00000000,2.37824426,0.00000000,2.76793436,2.86195232
-4.94347174,6.08870942,1.09425007,0.00000000,2.34903085,0.00000000,2.74177396,2.84359698
-4.93746873,6.02589357,1.06776765,0.00000000,2.31555848,0.00000000,2.71098044,2.82137565
-4.93146573,5.95447953,1.03976894,0.00000000,2.27819268,0.00000000,2.67576670,2.79551575
-4.92546273,5.87513819,1.01047202,0.00000000,2.23733116,0.00000000,2.63637494,2.76625686
-4.91945973,5.78857163,0.98011485,0.00000000,2.19339348,0.00000000,2.59306853,2.73384748
-4.91345673,5.69550187,0.94895024,0.00000000,2.14681153,0.00000000,2.54612555,2.69854296
-4.90745373,5.59666265,0.91724086,0.00000000,2.09802122,0.00000000,2.49583428,2.66060464
-4.90145073,5.49279471,0.88525440,0.00000000,2.04745589,0.00000000,2.44249106,2.62030008
-4.89544772,5.38464416,0.85325911,0.00000000,1.99554167,0.00000000,2.38640034,2.57790424
-4.88944472,5.27296396,0.82151969,0.00000000,1.94269490,0.00000000,2.32787680,2.53370117
-4.88344172,5.15851743,0.79029353,0.00000000,1.88932146,0.00000000,2.26724911,2.48798603
-4.87743872,5.04208333,0.75982731,0.00000000,1.83581793,0.00000000,2.20486467,2.44106701
-4.87143572,4.92446138,0.73035408,0.00000000,1.78257398,0.00000000,2.14109481,2.39326664
-4.86543272,4.80647727,0.70209052,0.00000000,1.72997576,0.00000000,2.07633966,2.34492239
-4.85942971,4.68898631,0.67523459,0.00000000,1.67840958,0.00000000,2.01103200,2.29638618
-4.85342671,4.57287489,0.64996353,0.00000000,1.62826556,0.00000000,1.94563953,2.24802261
-4.84742371,4.45905929,0.62643202,0.00000000,1.57994055,0.00000000,1.88066511,2.20020593
-4.84142071,4.34848129,0.60477076,0.00000000,1.53384009,0.00000000,1.81664452,2.15331583
-4.83541771,4.24210083,0.58508533,0.00000000,1.49037892,0.00000000,1.75414181,2.10773215
-4.82941471,4.14088551,0.56745547,0.00000000,1.44997992,0.00000000,1.69374212,2.06382886
-4.82341171,4.04579772,0.55193475,0.00000000,1.41307131,0.00000000,1.63604235,2.02196759
-4.81740870,3.95777967,0.53855069,0.00000000,1.38008218,0.00000000,1.58163996,1.98249117
-4.81140570,3.87773718,0.52730545,0.00000000,1.35143637,0.00000000,1.53112041,1.94571746
-4.80540270,3.80652301,0.51817694,0.00000000,1.32754503,0.00000000,1.48504402,1.91193393
-4.79939970,3.74492031,0.51112050,0.00000000,1.30879798,0.00000000,1.44393253,1.88139322
-4.79339670,3.69362710,0.50607101,0.00000000,1.29555442,0.00000000,1.40825625,1.85430993
-4.78739370,3.65324218,0.50294536,0.00000000,1.28813304,0.00000000,1.37842223,1.83085873
-4.78139070,3.62425288,0.50164530,0.00000000,1.28680221,0.00000000,1.35476388,1.81117378
-4.77538769,3.60702505,0.50206038,0.00000000,1.29177039,0.00000000,1.33753248,1.79534936
-4.76938469,3.60179523,0.50407104,0.00000000,1.30317715,0.00000000,1.32689071,1.78344151
-4.76338169,3.60866500,0.50755151,0.00000000,1.32108520,0.00000000,1.32290840,1.77547035
-4.75737869,3.62759735,0.51237255,0.00000000,1.34547354,0.00000000,1.32556042,1.77142276
-4.75137569,3.65841493,0.51840387,0.00000000,1.37623217,0.00000000,1.33472666,1.77125508
-4.74537269,3.70079970,0.52551604,0.00000000,1.41315843,0.00000000,1.35019395,1.77489544
-4.73936968,3.75429405,0.53358201,0.00000000,1.45595517,0.00000000,1.37165963,1.78224550
-4.73336668,3.81830298,0.54247799,0.00000000,1.50423098,0.00000000,1.39873663,1.79318126
-4.72736368,3.89209751,0.55208388,0.00000000,1.55750253,0.00000000,1.43095984,1.80755299
-4.72136068,3.97481907,0.56228323,0.00000000,1.61519909,0.00000000,1.46779340,1.82518409
-4.71535768,4.06548533,0.57296278,0.00000000,1.67666925,0.00000000,1.50863907,1.84586917
-4.70935468,4.16299746,0.58401180,0.00000000,1.74118995,0.00000000,1.55284527,1.86937142
-4.70335168,4.26614923,0.59532117,0.00000000,1.80797748,0.00000000,1.59971681,1.89541963
-4.69734867,4.37363828,0.60678256,0.00000000,1.87620061,0.00000000,1.64852533,1.92370537
-4.69134567,4.48407972,0.61828775,0.00000000,1.94499531,0.00000000,1.69852026,1.95388050
-4.68534267,4.59602244,0.62972809,0.00000000,2.01348101,0.00000000,1.74894041,1.98555568
-4.67933967,4.70796810,0.64099450,0.00000000,2.08077782,0.00000000,1.79902595,2.01830021
-4.67333667,4.81839268,0.65197779,0.00000000,2.14602435,0.00000000,1.84803074,2.05164339
-4.66733367,4.92577044,0.66256949,0.00000000,2.20839552,0.00000000,1.89523489,2.08507797
-4.66133067,5.02859979,0.67266318,0.00000000,2.26711987,0.00000000,1.93995717,2.11806544
-4.65532766,5.12543026,0.68215621,0.00000000,2.32149566,0.00000000,1.98156702,2.15004355
-4.64932466,5.21489002,0.69095175,0.00000000,2.37090523,0.00000000,2.01949591,2.18043557
-4.64332166,5.29571271,0.69896114,0.00000000,2.41482704,0.00000000,2.05324745,2.20866139
-4.63731866,5.36676279,0.70610619,0.00000000,2.45284493,0.00000000,2.08240603,2.23414982
-4.63131566,5.42705832,0.71232154,0.00000000,2.48465416,0.00000000,2.10664354,2.25635177
-4.62531266,5.47579009,0.71755662,0.00000000,2.51006401,0.00000000,2.12572373,2.27475382
-4.61930965,5.51233653,0.72177732,0.00000000,2.52899684,0.00000000,2.13950415,2.28889148
-4.61330665,5.53627355,0.72496707,0.00000000,2.54148366,0.00000000,2.14793536,2.29836174
-4.60730365,5.54737896,0.72712723,0.00000000,2.54765639,0.00000000,2.15105740,2.30283433
-4.60130065,5.54563136,0.72827680,0.00000000,2.54773732,0.00000000,2.14899367,2.30206117
-4.59529765,5.53120369,0.72845130,0.00000000,2.54202615,0.00000000,2.14194245,2.29588370
-4.58929465,5.50445159,0.72770100,0.00000000,2.53088535,0.00000000,2.13016639,2.28423775
-4.58329165,5.46589744,0.72608832,0.00000000,2.51472449,0.00000000,2.11398048,2.26715584
-4.57728864,5.41621078,0.72368479,0.00000000,2.49398436,0.00000000,2.09373900,2.24476667
-4.57128564,5.35618588,0.72056749,0.00000000,2.46912148,0.00000000,2.06982218,2.21729210
-4.56528264,5.28671771,0.71681521,0.00000000,2.44059378,0.00000000,2.04262302,2.18504146
-4.55927964,5.20877704,0.71250457,0.00000000,2.40884797,0.00000000,2.01253490,2.14840365
-4.55327664,5.12338562,0.70770627,0.00000000,2.37430900,0.00000000,1.97994056,2.10783711
-4.54727364,5.03159239,0.70248161,0.00000000,2.33737198,0.00000000,1.94520270,2.06385816
-4.54127064,4.93445102,0.69687958,0.00000000,2.29839651,0.00000000,1.90865663,2.01702799
-4.53526763,4.83299961,0.69093451,0.00000000,2.25770355,0.00000000,1.87060506,1.96793871
-4.52926463,4.72824255,0.68466462,0.00000000,2.21557453,0.00000000,1.83131498,1.91719890
-4.52326163,4.62113488,0.67807136,0.00000000,2.17225238,0.00000000,1.79101669,1.86541894
-4.51725863,4.51256897,0.67113972,0.00000000,2.12794414,0.00000000,1.74990462,1.81319677
-4.51125563,4.40336370,0.66383939,0.00000000,2.08282464,0.00000000,1.70813965,1.76110410
-4.50525263,4.29425577,0.65612690,0.00000000,2.03704090,0.00000000,1.66585276,1.70967383
-4.49924962,4.18589329,0.64794850,0.00000000,1.99071677,0.00000000,1.62314942,1.65938870
-4.49324662,4.07883140,0.63924372,0.00000000,1.94395751,0.00000000,1.58011451,1.61067172
-4.48724362,3.97352995,0.62994957,0.00000000,1.89685409,0.00000000,1.53681751,1.56387849
-4.48124062,3.87035348,0.62000500,0.00000000,1.84948711,0.00000000,1.49331754,1.51929186
-4.47523762,3.76957334,0.60935576,0.00000000,1.80193021,0.00000000,1.44966820,1.47711894
-4.46923462,3.67137241,0.59795912,0.00000000,1.75425327,0.00000000,1.40592203,1.43749071
-4.46323162,3.57585236,0.58578863,0.00000000,1.70652530,0.00000000,1.36213460,1.40046432
-4.45722861,3.48304382,0.57283841,0.00000000,1.65881738,0.00000000,1.31836817,1.36602794
-4.45122561,3.39291920,0.55912716,0.00000000,1.61120584,0.00000000,1.27469492,1.33410814
-4.44522261,3.30540839,0.54470135,0.00000000,1.56377574,0.00000000,1.23119999,1.30457959
-4.43921961,3.22041683,0.52963781,0.00000000,1.51662496,0.00000000,1.18798410,1.27727666
-4.43321661,3.13784548,0.51404540,0.00000000,1.46986861,0.00000000,1.14516603,1.25200651
-4.42721361,3.05761219,0.49806568,0.00000000,1.42364402,0.00000000,1.10288478,1.22856316
-4.42121061,2.97967333,0.48187264,0.00000000,1.37811589,0.00000000,1.06130145,1.20674198
-4.41520760,2.90404480,0.46567121,0.00000000,1.33348126,0.00000000,1.02060068,1.18635376
-4.40920460,2.83082113,0.44969482,0.00000000,1.28997417,0.00000000,0.98099160,1.16723783
-4.40320160,2.76019165,0.43420169,0.00000000,1.24786924,0.00000000,0.94270799,1.14927358
-4.39719860,2.69245230,0.41947018,0.00000000,1.20748393,0.00000000,0.90600761,1.13238961
-4.39119560,2.62801234,0.40579301,0.00000000,1.16917900,0.00000000,0.87117045,1.11657012
-4.38519260,2.56739498,0.39347062,0.00000000,1.13335673,0.00000000,0.83849581,1.10185813
-4.37918959,2.51123140,0.38280370,0.00000000,1.10045662,0.00000000,0.80829806,1.08835528
-4.37318659,2.46024805,0.37408506,0.00000000,1.07094857,0.00000000,0.78090109,1.07621810
-4.36718359,2.41524740,0.36759111,0.00000000,1.04532333,0.00000000,0.75663154,1.06565100
-4.36118059,2.37708266,0.36357307,0.00000000,1.02408065,0.00000000,0.73581082,1.05689623
-4.35517759,2.34662757,0.36224819,0.00000000,1.00771520,0.00000000,0.71874627,1.05022127
-4.34917459,2.32474227,0.36379136,0.00000000,0.99670107,0.00000000,0.70572163,1.04590441
-4.34317159,2.31223717,0.36832728,0.00000000,0.99147514,0.00000000,0.69698728,1.04421915
-4.33716858,2.30983611,0.37592354,0.00000000,0.99242033,0.00000000,0.69275052,1.04541836
-4.33116558,2.31814096,0.38658495,0.00000000,0.99984933,0.00000000,0.69316642,1.04971894
-4.32516258,2.33759919,0.40024937,0.00000000,1.01398957,0.00000000,0.69832960,1.05728792
-4.31915958,2.36847610,0.41678524,0.00000000,1.03497027,0.00000000,0.70826734,1.06823064
-4.31315658,2.41083316,0.43599118,0.00000000,1.06281216,0.00000000,0.72293436,1.08258168
-4.30715358,2.46451348,0.45759757,0.00000000,1.09742035,0.00000000,0.74220965,1.10029899
