energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.66383192,2.32775556,0.00579382,0.30868436,0.65092539,0.34729070,0.03810744,1.08850186,0.33647814,0.46430378
-5.65782891,2.35410213,0.00565838,0.31539431,0.64935195,0.35218354,0.03855000,1.09773558,0.33824011,0.47121464
-5.65182591,2.39468038,0.00558642,0.32391868,0.65255556,0.35826190,0.03920410,1.11349312,0.34238384,0.48118943
-5.64582291,2.44881555,0.00557862,0.33416835,0.66027982,0.36545953,0.04006288,1.13539293,0.34881017,0.49409756
-5.63981991,2.51564563,0.00563508,0.34602645,0.67222938,0.37369352,0.04111653,1.16297852,0.35739695,0.50976485
-5.63381691,2.59414290,0.00575531,0.35934970,0.68807730,0.38286959,0.04235252,1.19573218,0.36800116,0.52797546
-5.62781391,2.68313967,0.00593828,0.37397043,0.70747322,0.39288766,0.04375593,1.23309050,0.38046144,0.54847480
-5.62181091,2.78135733,0.00618236,0.38969931,0.73005176,0.40364763,0.04530985,1.27446084,0.39460099,0.57097337
-5.61580790,2.88743715,0.00648546,0.40632859,0.75544095,0.41505485,0.04699577,1.31923794,0.41023072,0.59515153
-5.60980490,2.99997173,0.00684498,0.42363588,0.78327020,0.42702500,0.04879400,1.36681986,0.42715256,0.62066501
-5.60380190,3.11753550,0.00725792,0.44138837,0.81317734,0.43948815,0.05068414,1.41662243,0.44516270,0.64715109
-5.59779890,3.23871330,0.00772089,0.45934737,0.84481455,0.45239154,0.05264539,1.46809151,0.46405489,0.67423527
-5.59179590,3.36212611,0.00823020,0.47727315,0.87785291,0.46570121,0.05465700,1.52071256,0.48362343,0.70153847
-5.58579290,3.48645307,0.00878189,0.49492995,0.91198523,0.47940212,0.05669850,1.57401710,0.50366612,0.72868450
-5.57978989,3.61044953,0.00937180,0.51209113,0.94692732,0.49349684,0.05875001,1.62758597,0.52398689,0.75530782
-5.57378689,3.73296105,0.00999563,0.52854438,0.98241764,0.50800294,0.06079243,1.68104938,0.54439834,0.78106132
-5.56778389,3.85293345,0.01064898,0.54409690,1.01821555,0.52294918,0.06280764,1.73408411,0.56472407,0.80562432
-5.56178089,3.96941940,0.01132737,0.55858050,1.05409823,0.53837064,0.06477859,1.78640816,0.58480102,0.82871029
-5.55577789,4.08158216,0.01202635,0.57185651,1.08985690,0.55430331,0.06668945,1.83777369,0.60448170,0.85007452
-5.54977489,4.18869728,0.01274146,0.58382044,1.12529245,0.57077823,0.06852567,1.88795870,0.62363660,0.86952136
-5.54377189,4.29015294,0.01346830,0.59440626,1.16021098,0.58781563,0.07027405,1.93675846,0.64215667,0.88691099
-5.53776888,4.38544984,0.01420257,0.60359025,1.19441976,0.60541945,0.07192284,1.98397730,0.65995592,0.90216557
-5.53176588,4.47420128,0.01494002,0.61139421,1.22772381,0.62357252,0.07346179,2.02942150,0.67697429,0.91527445
-5.52576288,4.55613386,0.01567652,0.61788799,1.25992355,0.64223274,0.07488225,2.07289401,0.69318052,0.92629849
-5.51975988,4.63108930,0.01640808,0.62319128,1.29081377,0.66133036,0.07617728,2.11419124,0.70857518,0.93537307
-5.51375688,4.69902723,0.01713079,0.62747434,1.32018402,0.68076678,0.07734169,2.15310245,0.72319352,0.94270972
-5.50775388,4.76002892,0.01784086,0.63095780,1.34782049,0.70041470,0.07837217,2.18941151,0.73710812,0.94859624
-5.50175088,4.81430146,0.01853465,0.63391124,1.37350936,0.72011985,0.07926739,2.22290125,0.75043107,0.95339499
-5.49574787,4.86218168,0.01920862,0.63665064,1.39704141,0.73970405,0.08002803,2.25335979,0.76331543,0.95753936
-5.48974487,4.90413906,0.01985936,0.63953441,1.41821769,0.75896958,0.08065685,2.28058853,0.77595579,0.96152823
-5.48374187,4.94077654,0.02048359,0.64295812,1.43685580,0.77770461,0.08115865,2.30441117,0.78858754,0.96591839
-5.47773887,4.97282847,0.02107820,0.64734784,1.45279654,0.79568948,0.08154030,2.32468302,0.80148472,0.97131476
-5.47173587,5.00115451,0.02164021,0.65315204,1.46591048,0.81270337,0.08181058,2.34130002,0.81495626,0.97835859
-5.46573287,5.02672884,0.02216687,0.66083213,1.47610388,0.82853128,0.08198008,2.35420668,0.82934028,0.98771354
-5.45972986,5.05062404,0.02265562,0.67085169,1.48332386,0.84297085,0.08206097,2.36340234,0.84499660,1.00004986
-5.45372686,5.07398928,0.02310419,0.68366449,1.48756221,0.85583866,0.08206676,2.36894544,0.86229724,1.01602684
-5.44772386,5.09802289,0.02351062,0.69970145,1.48885784,0.86697597,0.08201200,2.37095522,0.88161518,1.03627377
-5.44172086,5.12393974,0.02387330,0.71935686,1.48729749,0.87625344,0.08191196,2.36961097,0.90331142,1.06136984
-5.43571786,5.15293406,0.02419107,0.74297400,1.48301479,0.88357473,0.08178227,2.36514861,0.92772084,1.09182337
-5.42971486,5.18613905,0.02446324,0.77083076,1.47618766,0.88887897,0.08163852,2.35785498,0.95513717,1.12805103
-5.42371186,5.22458451,0.02468971,0.80312538,1.46703421,0.89214187,0.08149596,2.34806007,0.98579753,1.17035755
-5.41770885,5.26915451,0.02487094,0.83996322,1.45580731,0.89337563,0.08136912,2.33612772,1.01986744,1.21891681
-5.41170585,5.32054679,0.02500811,0.88134472,1.44278815,0.89262765,0.08127148,2.32244523,1.05742665,1.27375502
-5.40570285,5.37923601,0.02510307,0.92715542,1.42827918,0.88997815,0.08121527,2.30741255,1.09845668,1.33473676
-5.39969985,5.44544283,0.02515839,0.97715857,1.41259663,0.88553690,0.08121117,2.29143150,1.14283083,1.40155490
-5.39369685,5.51911067,0.02517739,1.03099083,1.39606317,0.87943925,0.08126820,2.27489561,1.19030716,1.47372495
-5.38769385,5.59989168,0.02516406,1.08816167,1.37900082,0.87184154,0.08139361,2.25818096,1.24052524,1.55058471
-5.38169085,5.68714320,0.02512305,1.14805688,1.36172458,0.86291632,0.08159276,2.24163835,1.29300696,1.63129969
-5.37568784,5.77993547,0.02505954,1.20994649,1.34453690,0.85284744,0.08186919,2.22558705,1.34716186,1.71487465
-5.36968484,5.87707085,0.02497914,1.27299714,1.32772325,0.84182513,0.08222455,2.21031021,1.40229705,1.80017144
-5.36368184,5.97711432,0.02488773,1.33628894,1.31154881,0.83004151,0.08265875,2.19605185,1.45763159,1.88593285
-5.35767884,6.07843434,0.02479129,1.39883641,1.29625637,0.81768638,0.08316994,2.18301554,1.51231518,1.97081224
-5.35167584,6.17925278,0.02469566,1.45961314,1.28206533,0.80494364,0.08375461,2.17136430,1.56545044,2.05340784
-5.34567284,6.27770210,0.02460637,1.51757921,1.26917187,0.79198820,0.08440772,2.16122187,1.61611819,2.13230110
-5.33966983,6.37188742,0.02452838,1.57171061,1.25774994,0.77898370,0.08512269,2.15267477,1.66340476,2.20609732
-5.33366683,6.45995113,0.02446587,1.62102956,1.24795304,0.76608077,0.08589155,2.14577521,1.70643026,2.27346746
-5.32766383,6.54013729,0.02442207,1.66463438,1.23991654,0.75341601,0.08670498,2.14054449,1.74437665,2.33318912
-5.32166083,6.61085302,0.02439904,1.70172785,1.23376031,0.74111160,0.08755241,2.13697672,1.77651447,2.38418525
-5.31565783,6.67072440,0.02439759,1.73164273,1.22959141,0.72927540,0.08842212,2.13504281,1.80222700,2.42555867
-5.30965483,6.71864449,0.02441718,1.75386324,1.22750665,0.71800155,0.08930133,2.13469447,1.82103084,2.45662111
-5.30365183,6.75381129,0.02445593,1.76804167,1.22759483,0.70737136,0.09017640,2.13586822,1.83259189,2.47691517
-5.29764882,6.77575424,0.02451059,1.77400915,1.22993828,0.69745445,0.09103299,2.13848935,1.83673620,2.48622836
-5.29164582,6.78434803,0.02457675,1.77178020,1.23461380,0.68830999,0.09185628,2.14247565,1.83345495,2.48459856
-5.28564282,6.77981323,0.02464893,1.76155080,1.24169260,0.67998790,0.09263129,2.14774079,1.82290357,2.47231036
-5.27963982,6.76270378,0.02472082,1.74368997,1.25123926,0.67252987,0.09334315,2.15419742,1.80539495,2.44988287
-5.27363682,6.73388187,0.02478556,1.71872542,1.26330959,0.66597018,0.09397742,2.16175960,1.78138708,2.41804910
-5.26763382,6.69448130,0.02483601,1.68732367,1.27794735,0.66033605,0.09452050,2.17034451,1.75146575,2.37772820
-5.26163082,6.64586089,0.02486507,1.65026588,1.29517989,0.65564774,0.09495991,2.17987332,1.71632312,2.32999161
-5.25562781,6.58954982,0.02486598,1.60842011,1.31501285,0.65191800,0.09528464,2.19027097,1.67673303,2.27602475
-5.24962481,6.52718702,0.02483263,1.56271153,1.33742390,0.64915117,0.09548539,2.20146474,1.63352434,2.21708587
-5.24362181,6.46045722,0.02475975,1.51409171,1.36235597,0.64734183,0.09555480,2.21338164,1.58755322,2.15446384
-5.23761881,6.39102588,0.02464321,1.46350833,1.38971011,0.64647306,0.09548756,2.22594449,1.53967571,2.08943658
-5.23161581,6.32047577,0.02448008,1.41187642,1.41933849,0.64651443,0.09528038,2.23906691,1.49072158,2.02323194
-5.22561281,6.25024751,0.02426879,1.36005237,1.45103771,0.64741992,0.09493200,2.25264743,1.44147051,1.95699220
-5.21960980,6.18158637,0.02400905,1.30881144,1.48454322,0.64912587,0.09444294,2.26656305,1.39263137,1.89174380
-5.21360680,6.11549755,0.02370191,1.25882970,1.51952506,0.65154917,0.09381531,2.28066266,1.34482538,1.82837289
-5.20760380,6.05271139,0.02334953,1.21067060,1.55558549,0.65458592,0.09305246,2.29476099,1.29857350,1.76760763
-5.20160080,5.99366034,0.02295513,1.16477670,1.59225903,0.65811076,0.09215864,2.30863350,1.25428843,1.71000737
-5.19559780,5.93846821,0.02252266,1.12146640,1.62901511,0.66197695,0.09113861,2.32201298,1.21227126,1.65595891
-5.18959480,5.88695256,0.02205667,1.08093550,1.66526381,0.66601752,0.08999739,2.33458838,1.17271251,1.60567933
-5.18359180,5.83864006,0.02156203,1.04326334,1.70036465,0.67004745,0.08873987,2.34600625,1.13569751,1.55922515
-5.17758879,5.79279423,0.02104368,1.00842271,1.73363855,0.67386698,0.08737069,2.35587536,1.10121538,1.51650678
-5.17158579,5.74845468,0.02050641,0.97629318,1.76438273,0.67726601,0.08589410,2.36377438,1.06917119,1.47730751
-5.16558279,5.70448604,0.01995475,0.94667680,1.79188817,0.68002954,0.08431399,2.36926282,1.03940055,1.44130594
-5.15957979,5.65963466,0.01939273,0.91931552,1.81545911,0.68194388,0.08263399,2.37189478,1.01168589,1.40810067
-5.15357679,5.61259061,0.01882386,0.89390945,1.83443389,0.68280353,0.08085772,2.37123507,0.98577358,1.37723618
-5.14757379,5.56205216,0.01825107,0.87013513,1.84820626,0.68241824,0.07898910,2.36687694,0.96139125,1.34822865
-5.14157079,5.50678988,0.01767672,0.84766306,1.85624626,0.68062018,0.07703272,2.35846056,0.93826435,1.32059080
-5.13556778,5.44570731,0.01710265,0.82617385,1.85811966,0.67727057,0.07499428,2.34569116,0.91613143,1.29385466
-5.12956478,5.37789544,0.01653030,0.80537230,1.85350504,0.67226561,0.07288094,2.32835585,0.89475752,1.26759151
-5.12356178,5.30267837,0.01596079,0.78499908,1.84220750,0.66554129,0.07070172,2.30633796,0.87394494,1.24142829
-5.11755878,5.21964792,0.01539510,0.76483961,1.82416842,0.65707683,0.06846777,2.27962801,0.85354152,1.21506014
-5.11155578,5.12868581,0.01483417,0.74473004,1.79947048,0.64689644,0.06619255,2.24833050,0.83344565,1.18825868
-5.10555278,5.02997219,0.01427908,0.72456019,1.76833764,0.63506941,0.06389190,2.21266592,0.81360842,1.16087597
-5.09954977,4.92398043,0.01373111,0.70427368,1.73113008,0.62170829,0.06158390,2.17296778,0.79403266,1.13284452
-5.09354677,4.81145863,0.01319186,0.68386549,1.68833399,0.60696546,0.05928873,2.12967449,0.77476937,1.10417330
-5.08754377,4.69339908,0.01266330,0.66337713,1.64054690,0.59102800,0.05702824,2.08331664,0.75591166,1.07494066
-5.08154077,4.57099732,0.01214780,0.64289013,1.58845896,0.57411134,0.05482554,2.03450000,0.73758679,1.04528446
-5.07553777,4.44560339,0.01164808,0.62251807,1.53283115,0.55645183,0.05270438,1.98388537,0.71994679,1.01539024
-5.06953477,4.31866778,0.01116719,0.60239794,1.47447139,0.53829877,0.05068861,1.93216607,0.70315825,0.98547826
-5.06353177,4.19168501,0.01070840,0.58268109,1.41420970,0.51990620,0.04880146,1.88004436,0.68739183,0.95579000
-5.05752876,4.06613786,0.01027511,0.56352451,1.35287339,0.50152497,0.04706494,1.82820806,0.67281206,0.92657500
-5.05152576,3.94344490,0.00987073,0.54508267,1.29126363,0.48339537,0.04549926,1.77730840,0.65956796,0.89807863
-5.04552276,3.82491387,0.00949852,0.52750045,1.23013414,0.46574082,0.04412226,1.72794034,0.64778495,0.87053125
-5.03951976,3.71170288,0.00916148,0.51090727,1.17017308,0.44876276,0.04294901,1.68062618,0.63755820,0.84413936
-5.03351676,3.60479090,0.00886222,0.49541281,1.11198869,0.43263711,0.04199145,1.63580323,0.62894799,0.81907878
-5.02751376,3.50495846,0.00860283,0.48110409,1.05609909,0.41751221,0.04125817,1.59381602,0.62197683,0.79549020
-5.02151076,3.41277888,0.00838484,0.46804417,1.00292664,0.40350848,0.04075432,1.55491316,0.61662863,0.77347691
-5.01550775,3.32861961,0.00820909,0.45627220,0.95279664,0.39071950,0.04048161,1.51924891,0.61284971,0.75310470
-5.00950475,3.25265305,0.00807576,0.44580469,0.90594021,0.37921455,0.04043841,1.48688904,0.61055146,0.73440361
-5.00350175,3.18487551,0.00798435,0.43663781,0.86250108,0.36904225,0.04061998,1.45782057,0.60961448,0.71737129
-4.99749875,3.12513290,0.00793368,0.42875039,0.82254541,0.36023504,0.04101871,1.43196472,0.60989396,0.70197753
-4.99149575,3.07315131,0.00792201,0.42210751,0.78607433,0.35281425,0.04162452,1.40919215,0.61122578,0.68816976
-4.98549275,3.02857092,0.00794706,0.41666432,0.75303815,0.34679537,0.04242518,1.38933989,0.61343338,0.67587892
-4.97948974,2.99098125,0.00800620,0.41236996,0.72335172,0.34219313,0.04340681,1.37222884,0.61633475,0.66502569
-4.97348674,2.95995639,0.00809649,0.40917136,0.69691006,0.33902636,0.04455433,1.35768126,0.61974957,0.65552656
-4.96748374,2.93508858,0.00821492,0.40701685,0.67360367,0.33732197,0.04585189,1.34553737,0.62350608,0.64729961
-4.96148074,2.91601915,0.00835848,0.40585942,0.65333292,0.33711826,0.04728342,1.33567036,0.62744763,0.64026998
-4.95547774,2.90246564,0.00852440,0.40565964,0.63602099,0.33846710,0.04883309,1.32799951,0.63143866,0.63437463
-4.94947474,2.89424460,0.00871022,0.40638820,0.62162505,0.34143502,0.05048580,1.32250069,0.63537001,0.62956670
-4.94347174,2.89128938,0.00891399,0.40802799,0.61014542,0.34610323,0.05222768,1.31921422,0.63916359,0.62581904
-4.93746873,2.89366277,0.00913440,0.41057584,0.60163247,0.35256643,0.05404652,1.31824978,0.64277606,0.62312724
-4.93146573,2.90156411,0.00937087,0.41404380,0.59619130,0.36093066,0.05593219,1.31978826,0.64620175,0.62151193
-4.92546273,2.91533102,0.00962363,0.41846003,0.59398413,0.37131020,0.05787702,1.32408067,0.64947453,0.62102028
-4.91945973,2.93543558,0.00989383,0.42386917,0.59523066,0.38382367,0.05987607,1.33144415,0.65266868,0.62172688
-4.91345673,2.96247524,0.01018350,0.43033227,0.60020623,0.39858954,0.06192734,1.34225521,0.65589863,0.62373374
-4.90745373,2.99715843,0.01049558,0.43792612,0.60923828,0.41572125,0.06403185,1.35694047,0.65931756,0.62716932
-4.90145073,3.04028532,0.01083389,0.44674195,0.62270108,0.43532201,0.06619360,1.37596507,0.66311480,0.63218673
-4.89544772,3.09272397,0.01120301,0.45688347,0.64100902,0.45747965,0.06841937,1.39981922,0.66751195,0.63896076
-4.88944472,3.15538225,0.01160819,0.46846422,0.66460866,0.48226161,0.07071839,1.42900306,0.67275787,0.64768392
-4.88344172,3.22917641,0.01205522,0.48160410,0.69396976,0.50971020,0.07310182,1.46401044,0.67912241,0.65856133
-4.87743872,3.31499673,0.01255019,0.49642534,0.72957546,0.53983844,0.07558211,1.50531185,0.68688916,0.67180457
-4.87143572,3.41367152,0.01309937,0.51304771,0.77191195,0.57262655,0.07817213,1.55333727,0.69634722,0.68762465
-4.86543272,3.52593032,0.01370890,0.53158330,0.82145770,0.60801920,0.08088435,1.60845922,0.70778231,0.70622411
-4.85942971,3.65236772,0.01438463,0.55213093,0.87867262,0.64592371,0.08372976,1.67097674,0.72146748,0.72778868
-4.85342671,3.79340909,0.01513183,0.57477038,0.94398725,0.68620930,0.08671688,1.74110087,0.73765355,0.75247854
-4.84742371,3.94927961,0.01595495,0.59955673,1.01779236,0.72870737,0.08985068,1.81894207,0.75655988,0.78041983
-4.84142071,4.11997806,0.01685740,0.62651508,1.10042900,0.77321299,0.09313168,1.90450027,0.77836561,0.81169638
-4.83541771,4.30525654,0.01784133,0.65563577,1.19217945,0.81948748,0.09655503,1.99765793,0.80320176,0.84634237
-4.82941471,4.50460733,0.01890742,0.68687047,1.29325896,0.86726223,0.10010987,2.09817652,0.83114452,0.88433603
-4.82341171,4.71725773,0.02005472,0.72012938,1.40380872,0.91624348,0.10377888,2.20569664,0.86221005,0.92559479
-4.81740870,4.94217338,0.02128051,0.75527952,1.52388996,0.96611827,0.10753801,2.31974196,0.89635084,0.96997209
-4.81140570,5.17807029,0.02258023,0.79214441,1.65347941,1.01656114,0.11135662,2.43972696,0.93345406,1.01725603
-4.80540270,5.42343533,0.02394738,0.83050516,1.79246605,1.06724162,0.11519780,2.56496822,0.97334169,1.06717007
-4.79939970,5.67655467,0.02537358,0.87010287,1.94064907,1.11783226,0.11901907,2.69469893,1.01577260,1.11937552
-4.79339670,5.93554907,0.02684857,0.91064237,2.09773707,1.16801694,0.12277328,2.82808616,1.06044655,1.17347611
-4.78739370,6.19841486,0.02836032,0.95179709,2.26334832,1.21749924,0.12640982,2.96425018,1.10700979,1.22902417
-4.78139070,6.46306910,0.02989517,0.99321507,2.43701193,1.26601063,0.12987599,3.10228515,1.15506225,1.28552846
-4.77538769,6.72739705,0.03143803,1.03452560,2.61816967,1.31331814,0.13311853,3.24128040,1.20416598,1.34246320
-4.76938469,6.98930038,0.03297265,1.07534661,2.80617855,1.35923132,0.13608526,3.38034137,1.25385463,1.39927817
-4.76338169,7.24674434,0.03448184,1.11529230,3.00031370,1.40360811,0.13872668,3.51860955,1.30364363,1.45540943
-4.75737869,7.49780207,0.03594787,1.15398104,3.19977170,1.44635955,0.14099754,3.65528059,1.35304082,1.51029041
-4.75137569,7.74069492,0.03735280,1.19104301,3.40367430,1.48745290,0.14285831,3.78962002,1.40155724,1.56336320
-4.74537269,7.97382732,0.03867888,1.22612775,3.61107246,1.52691320,0.14427649,3.92097591,1.44871774,1.61408942
-4.73936968,8.19581535,0.03990895,1.25891114,3.82095106,1.56482298,0.14522758,4.04878840,1.49407128,1.66196086
-4.73336668,8.40550857,0.04102688,1.28910185,4.03223419,1.60132016,0.14569595,4.17259565,1.53720054,1.70650928
-4.72736368,8.60200455,0.04201795,1.31644697,4.24379154,1.63659401,0.14567529,4.29203631,1.57773067,1.74731539
-4.72136068,8.78465620,0.04286929,1.34073692,4.45444596,1.67087931,0.14516883,4.40684859,1.61533699,1.78401678
-4.71535768,8.95307219,0.04357025,1.36180929,4.66298252,1.70444868,0.14418923,4.51686628,1.64975145,1.81631463
-4.70935468,9.10711061,0.04411268,1.37955177,4.86815934,1.73760329,0.14275818,4.62201191,1.68076764,1.84397904
-4.70335168,9.24686663,0.04449126,1.39390384,5.06872029,1.77066223,0.14090575,4.72228762,1.70824418,1.86685294
-4.69734867,9.37265455,0.04470362,1.40485739,5.26340961,1.80395057,0.13866956,4.81776414,1.73210651,1.88485438
-4.69134567,9.48498513,0.04475055,1.41245608,5.45098842,1.83778663,0.13609362,4.90856831,1.75234674,1.89797712
-4.68534267,9.58453858,0.04463593,1.41679344,5.63025274,1.87246873,0.13322722,4.99486970,1.76902175,1.90628953
-4.67933967,9.67213413,0.04436672,1.41800968,5.80005281,1.90826175,0.13012353,5.07686657,1.78224933,1.90993167
-4.67333667,9.74869661,0.04395276,1.41628736,5.95931292,1.94538403,0.12683826,5.15477168,1.79220255,1.90911059
-4.66733367,9.81522088,0.04340649,1.41184574,6.10705122,1.98399491,0.12342827,5.22879818,1.79910235,1.90409392
-4.66133067,9.87273472,0.04274262,1.40493423,6.24239863,2.02418357,0.11995020,5.29914581,1.80320861,1.89520183
-4.65532766,9.92226086,0.04197767,1.39582483,6.36461598,2.06595942,0.11645911,5.36598775,1.80480991,1.88279757
-4.64932466,9.96477910,0.04112949,1.38480397,6.47310856,2.10924467,0.11300730,5.42945825,1.80421227,1.86727677
-4.64332166,10.00118935,0.04021668,1.37216381,6.56743724,2.15386927,0.10964310,5.48964127,1.80172733,1.84905590
