energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-5.93996998,1.44262143,-1.30494023,0.00931969,-0.01102720,0.20765851,-0.03474039,0.52676647,-0.62147957,0.61828402,-0.17499632,0.00523048,-0.00648668,0.58228089,-0.84605246,0.31783821,-0.50555356,0.07266565,-0.08152024
-5.93396698,1.42948084,-1.38187377,0.00903338,-0.01020679,0.22160486,-0.03713169,0.50286256,-0.66628318,0.64041181,-0.18624582,0.00535192,-0.00650711,0.55205075,-0.89793506,0.29519773,-0.53673611,0.06878263,-0.08721278
-5.92796398,1.42101214,-1.46511827,0.00883696,-0.00942311,0.23532203,-0.03961781,0.48059931,-0.71332379,0.66311801,-0.19849917,0.00557629,-0.00660589,0.52501539,-0.95400565,0.27412576,-0.57011510,0.06541184,-0.09338988
-5.92196098,1.41680018,-1.55353661,0.00874295,-0.00867741,0.24854169,-0.04216127,0.46004478,-0.76201983,0.68579614,-0.21161192,0.00591170,-0.00677758,0.50135711,-1.01351374,0.25476342,-0.60521883,0.06259086,-0.09998121
-5.91595798,1.41638168,-1.64588363,0.00876263,-0.00797077,0.26099516,-0.04472249,0.44124225,-0.81173951,0.70783335,-0.22542213,0.00636565,-0.00701630,0.48122895,-1.07563739,0.23723798,-0.64153836,0.06035146,-0.10690891
-5.90995498,1.41925938,-1.74082698,0.00890573,-0.00730404,0.27242084,-0.04726053,0.42421155,-0.86181235,0.72862716,-0.23975286,0.00694477,-0.00731559,0.46475153,-1.13949699,0.22166017,-0.67853729,0.05871908,-0.11408860
-5.90395198,1.42491674,-1.83696977,0.00918012,-0.00667778,0.28257173,-0.04973391,0.40895078,-0.91154189,0.74760234,-0.25441492,0.00765448,-0.00766840,0.45201009,-1.20417023,0.20812174,-0.71566197,0.05771218,-0.12143058
-5.89794897,1.43283217,-1.93287466,0.00959151,-0.00609226,0.29122280,-0.05210149,0.39543849,-0.96021914,0.76422728,-0.26920981,0.00849859,-0.00806697,0.44305149,-1.26870794,0.19669312,-0.75235199,0.05734167,-0.12884104
-5.89194597,1.44249229,-2.02708907,0.01014319,-0.00554742,0.29817784,-0.05432330,0.38363614,-1.00713644,0.77802918,-0.28393284,0.00947895,-0.00850288,0.43788143,-1.33215067,0.18742141,-0.78805080,0.05761028,-0.13622352
-5.88594297,1.45340345,-2.11817091,0.01083577,-0.00504296,0.30327559,-0.05636136,0.37349057,-1.05160154,0.78860730,-0.29837637,0.01059508,-0.00896705,0.43646187,-1.39354559,0.18032859,-0.82221605,0.05851200,-0.14348029
-5.87993997,1.46510107,-2.20471451,0.01166694,-0.00457829,0.30639478,-0.05818048,0.36493650,-1.09295141,0.79564382,-0.31233315,0.01184383,-0.00944986,0.43870879,-1.45196351,0.17541024,-0.85432962,0.06003152,-0.15051396
-5.87393697,1.47715626,-2.28537625,0.01263129,-0.00415267,0.30745784,-0.05974900,0.35789881,-1.13056553,0.79891173,-0.32559980,0.01321909,-0.00994124,0.44449031,-1.50651565,0.17263453,-0.88390708,0.06214379,-0.15722908
-5.86793397,1.48917969,-2.35889933,0.01372020,-0.00376522,0.30643318,-0.06103942,0.35229448,-1.16387830,0.79827948,-0.33798024,0.01471152,-0.01043093,0.45362545,-1.55636999,0.17194180,-0.91050631,0.06481376,-0.16353374
-5.86193097,1.50082251,-2.42413735,0.01492176,-0.00341504,0.30333589,-0.06202896,0.34803422,-1.19239030,0.79371217,-0.34928915,0.01630842,-0.01090863,0.46588360,-1.60076664,0.17324453,-0.93373533,0.06799616,-0.16934123
-5.85592796,1.51177469,-2.48007612,0.01622082,-0.00310131,0.29822679,-0.06270001,0.34502365,-1.21567813,0.78526922,-0.35935539,0.01799369,-0.01136436,0.48098484,-1.63903227,0.17642795,-0.95325891,0.07163564,-0.17457171
-5.84992496,1.52176119,-2.52585328,0.01759912,-0.00282332,0.29120996,-0.06304042,0.34316400,-1.23340262,0.77309882,-0.36802524,0.01974783,-0.01178867,0.49860144,-1.67059296,0.18135109,-0.96880419,0.07566713,-0.17915373
-5.84392196,1.53053633,-2.56077536,0.01903550,-0.00258065,0.28242882,-0.06304376,0.34235257,-1.24531512,0.75742941,-0.37516551,0.02154821,-0.01217305,0.51836041,-1.69498545,0.18784842,-0.98016483,0.08001640,-0.18302579
-5.83791896,1.53787738,-2.58433172,0.02050622,-0.00237321,0.27206101,-0.06270935,0.34248280,-1.25126196,0.73855870,-0.38066631,0.02336934,-0.01251017,0.53984753,-1.71186641,0.19573207,-0.98720403,0.08460108,-0.18613768
-5.83191596,1.54357781,-2.59620519,0.02198547,-0.00220135,0.26031224,-0.06204221,0.34344415,-1.25118672,0.71684082,-0.38444350,0.02518335,-0.01279423,0.56261267,-1.72101945,0.20479454,-0.98985603,0.08933192,-0.18845177
-5.82591296,1.54744124,-2.59627896,0.02344585,-0.00206591,0.24740956,-0.06105290,0.34512203,-1.24513048,0.69267229,-0.38644067,0.02696059,-0.01302126,0.58617662,-1.72235977,0.21481192,-0.98812628,0.09411438,-0.18994399
-5.81990995,1.54927656,-2.58463948,0.02485909,-0.00196835,0.23359416,-0.05975722,0.34739773,-1.23322997,0.66647760,-0.38663064,0.02867029,-0.01318936,0.61003914,-1.71593617,0.22554752,-0.98209026,0.09885048,-0.19060472
-5.81390695,1.54889501,-2.56157526,0.02619668,-0.00191074,0.21911426,-0.05817583,0.35014860,-1.21571363,0.63869490,-0.38501629,0.03028144,-0.01329888,0.63368838,-1.70193039,0.23675595,-0.97189091,0.10344099,-0.19043928
-5.80790395,1.54610953,-2.52757138,0.02743071,-0.00189585,0.20421818,-0.05633372,0.35324860,-1.19289587,0.60976267,-0.38163080,0.03176355,-0.01335258,0.65661114,-1.68065365,0.24818742,-0.95773480,0.10778769,-0.18946822
-5.80190095,1.54073656,-2.48329985,0.02853465,-0.00192715,0.18914810,-0.05425968,0.35656926,-1.16516948,0.58010782,-0.37653713,0.03308762,-0.01335569,0.67830397,-1.65254042,0.25959223,-0.93988710,0.11179582,-0.18772728
-5.79589795,1.53260050,-2.42960576,0.02948408,-0.00200882,0.17413454,-0.05198563,0.35998115,-1.13299653,0.55013568,-0.36982684,0.03422701,-0.01331590,0.69828452,-1.61813951,0.27072540,-0.91866552,0.11537653,-0.18526692
-5.78989495,1.52154039,-2.36748969,0.03025752,-0.00214574,0.15939183,-0.04954591,0.36335587,-1.09689792,0.52022218,-0.36161814,0.03515826,-0.01324327,0.71610293,-1.57810261,0.28135118,-0.89443326,0.11844921,-0.18215161
-5.78389195,1.50741864,-2.29808648,0.03083703,-0.00234345,0.14511473,-0.04697661,0.36656862,-1.05744198,0.49070842,-0.35205328,0.03586187,-0.01315003,0.73135272,-1.53317056,0.29124748,-0.86759122,0.12094372,-0.17845870
-5.77788894,1.49013102,-2.22264106,0.03120882,-0.00260803,0.13147619,-0.04431476,0.36950109,-1.01523222,0.46189760,-0.34129536,0.03632295,-0.01305034,0.74368088,-1.48415755,0.30020994,-0.83856962,0.12280232,-0.17427694
-5.77188594,1.46961753,-2.14248169,0.03136363,-0.00294602,0.11862627,-0.04159765,0.37204487,-0.97089480,0.43405425,-0.32952453,0.03653169,-0.01295991,0.75279663,-1.43193369,0.30805570,-0.80781918,0.12398120,-0.16970468
-5.76588294,1.44587314,-2.05899134,0.03129709,-0.00336425,0.10669205,-0.03886207,0.37410500,-0.92506577,0.40740543,-0.31693386,0.03648371,-0.01289563,0.75847864,-1.37740635,0.31462663,-0.77580220,0.12445172,-0.16484776
-5.75987994,1.41895781,-1.97357795,0.03100977,-0.00386965,0.09577862,-0.03614364,0.37560366,-0.87837866,0.38214369,-0.30372481,0.03618019,-0.01287506,0.76058035,-1.32150073,0.31979199,-0.74298354,0.12420104,-0.15981716
-5.75387694,1.38900509,-1.88764417,0.03050716,-0.00446900,0.08597077,-0.03347619,0.37648378,-0.83145255,0.35843126,-0.29010267,0.03562779,-0.01291590,0.75903327,-1.26514006,0.32345057,-0.70982189,0.12323236,-0.15472641
-5.74787394,1.35622859,-1.80255743,0.02979942,-0.00516865,0.07733527,-0.03089123,0.37671240,-0.78488089,0.33640517,-0.27627183,0.03483844,-0.01303544,0.75384803,-1.20922600,0.32553202,-0.67676138,0.12156461,-0.14968885
-5.74187094,1.32092591,-1.71962105,0.02890103,-0.00597423,0.06992359,-0.02841743,0.37628361,-0.73922151,0.31618267,-0.26243132,0.03382884,-0.01324991,0.74511337,-1.15461970,0.32599768,-0.64422377,0.11923166,-0.14481486
-5.73586793,1.28347962,-1.64004698,0.02783025,-0.00689026,0.06377472,-0.02608030,0.37522085,-0.69498769,0.29786674,-0.24877052,0.03261997,-0.01357394,0.73299301,-1.10212388,0.32484064,-0.61260135,0.11628114,-0.14020898
-5.72986493,1.24435512,-1.56493103,0.02660849,-0.00791981,0.05891799,-0.02390185,0.37357848,-0.65264077,0.28155107,-0.23546527,0.03123628,-0.01401995,0.71772057,-1.05246648,0.32208517,-0.58225064,0.11277281,-0.13596724
-5.72386193,1.20409534,-1.49523097,0.02525960,-0.00906411,0.05537559,-0.02190051,0.37144241,-0.61258414,0.26732431,-0.22267453,0.02970493,-0.01459756,0.69959291,-1.00628616,0.31778561,-0.55348705,0.10877667,-0.13217449
-5.71785893,1.16331239,-1.43174814,0.02380906,-0.01032223,0.05316481,-0.02009100,0.36892970,-0.57515880,0.25527323,-0.21053754,0.02805492,-0.01531312,0.67896208,-0.96412002,0.31202465,-0.52658046,0.10437089,-0.12890210
-5.71185593,1.12267638,-1.37511292,0.02228328,-0.01169069,0.05229958,-0.01848439,0.36618709,-0.54064047,0.24548470,-0.19917167,0.02631619,-0.01616926,0.65622618,-0.92639380,0.30491121,-0.50175190,0.09963955,-0.12620588
-5.70585293,1.08290185,-1.32577445,0.02070874,-0.01316318,0.05279150,-0.01708832,0.36338828,-0.50923811,0.23804621,-0.18867097,0.02451877,-0.01716453,0.63181961,-0.89341479,0.29657781,-0.47917127,0.09467037,-0.12412443
-5.69984992,1.04473212,-1.28399482,0.01911134,-0.01473038,0.05465009,-0.01590715,0.36073015,-0.48109392,0.23304503,-0.17910542,0.02269192,-0.01829320,0.60620289,-0.86536756,0.28717771,-0.45895604,0.08955254,-0.12267796
-5.69384692,1.00892221,-1.24984786,0.01751572,-0.01637979,0.05788238,-0.01494241,0.35842778,-0.45628458,0.23056603,-0.17052086,0.02086347,-0.01954508,0.57985252,-0.84231269,0.27688169,-0.44117111,0.08437461,-0.12186756
-5.68784392,0.97622076,-1.22322258,0.01594474,-0.01809571,0.06249181,-0.01419314,0.35670853,-0.43482373,0.23068820,-0.16293970,0.01905914,-0.02090559,0.55325107,-0.82418847,0.26587467,-0.42582956,0.07922265,-0.12167509
-5.68184092,0.94735163,-1.20383127,0.01441903,-0.01985935,0.06847653,-0.01365642,0.35580515,-0.41666540,0.23348024,-0.15636222,0.01730205,-0.02235593,0.52687773,-0.81081548,0.25435227,-0.41289448,0.07417859,-0.12206364
-5.67583792,0.92299565,-1.19122189,0.01295668,-0.02164906,0.07582718,-0.01332794,0.35594837,-0.40170835,0.23899520,-0.15076847,0.01561237,-0.02387339,0.50119965,-0.80190415,0.24251718,-0.40228165,0.06931888,-0.12297849
-5.66983492,0.90377314,-1.18479471,0.01157304,-0.02344067,0.08452431,-0.01320251,0.35735892,-0.38980123,0.24726475,-0.14612076,0.01400707,-0.02543180,0.47666407,-0.79706484,0.23057568,-0.39386312,0.06471341,-0.12434877
-5.66383192,0.89022776,-1.18382255,0.01028067,-0.02520800,0.09453567,-0.01327473,0.36023949,-0.38074820,0.25829327,-0.14236654,0.01249983,-0.02700216,0.45369148,-0.79582047,0.21873412,-0.38747152,0.06042479,-0.12608957
-5.65782891,0.88281210,-1.18747427,0.00908934,-0.02692351,0.10581346,-0.01353956,0.36476689,-0.37431511,0.27205205,-0.13944162,0.01110104,-0.02855340,0.43266975,-0.79762116,0.20719558,-0.38290510,0.05650785,-0.12810457
-5.65182591,0.88187564,-1.19484068,0.00800615,-0.02855898,0.11829179,-0.01399290,0.37108463,-0.37023597,0.28847413,-0.13727370,0.00981794,-0.03005317,0.41394939,-0.80186060,0.19615667,-0.37993341,0.05300941,-0.13028899
-5.64582291,0.88765522,-1.20496234,0.00703575,-0.03008635,0.13188455,-0.01463214,0.37929648,-0.36821958,0.30745007,-0.13578588,0.00865482,-0.03146881,0.39783979,-0.80789372,0.18580457,-0.37830331,0.04996832,-0.13253297
-5.63981991,0.90026868,-1.21685820,0.00618058,-0.03147857,0.14648390,-0.01545662,0.38946109,-0.36795633,0.32882489,-0.13490029,0.00761332,-0.03276832,0.38460652,-0.81505500,0.17631432,-0.37774545,0.04741563,-0.13472499
-5.63381691,0.91971167,-1.22955432,0.00544113,-0.03271051,0.16195952,-0.01646804,0.40158809,-0.36912488,0.35239656,-0.13454145,0.00669270,-0.03392129,0.37446962,-0.82267708,0.16784638,-0.37798089,0.04537500,-0.13675546
-5.62781391,0.94585787,-1.24211161,0.00481626,-0.03375976,0.17815871,-0.01767068,0.41563589,-0.37139877,0.37791629,-0.13463948,0.00589025,-0.03489990,0.36760274,-0.83010892,0.16054452,-0.37872775,0.04386311,-0.13852017
-5.62181091,0.97846277,-1.25365187,0.00430347,-0.03460748,0.19490761,-0.01907158,0.43151140,-0.37445277,0.40509063,-0.13513271,0.00520164,-0.03567980,0.36413316,-0.83673304,0.15453406,-0.37970774,0.04289021,-0.13992353
-5.61580790,1.01717081,-1.26338098,0.00389922,-0.03523904,0.21201334,-0.02068048,0.44907153,-0.37796888,0.43358562,-0.13597000,0.00462124,-0.03624087,0.36414250,-0.84198127,0.14992040,-0.38065243,0.04246075,-0.14088149
-5.60980490,1.06152578,-1.27060872,0.00359912,-0.03564462,0.22926726,-0.02250962,0.46812683,-0.38164200,0.46303273,-0.13711220,0.00414247,-0.03656786,0.36766813,-0.84534851,0.14678797,-0.38130902,0.04257390,-0.14132406
-5.60380190,1.11098419,-1.27476427,0.00339816,-0.03581959,0.24644917,-0.02457334,0.48844688,-0.38518498,0.49303677,-0.13853308,0.00375812,-0.03665088,0.37470514,-0.84640409,0.14519946,-0.38144562,0.04322414,-0.14119717
-5.59779890,1.16493113,-1.27540723,0.00329085,-0.03576468,0.26333239,-0.02688748,0.50976731,-0.38833320,0.52318511,-0.14021937,0.00346057,-0.03648567,0.38520883,-0.84480043,0.14519546,-0.38085570,0.04440183,-0.14046399
-5.59179590,1.22269814,-1.27223349,0.00327138,-0.03548601,0.27968943,-0.02946858,0.53179834,-0.39084849,0.55305838,-0.14217012,0.00324206,-0.03607369,0.39909755,-0.84027869,0.14679440,-0.37936183,0.04609368,-0.13910564
-5.58579290,1.28358246,-1.26507608,0.00333362,-0.03499491,0.29529818,-0.03233290,0.55423426,-0.39252237,0.58224178,-0.14439519,0.00309483,-0.03542199,0.41625596,-0.83267144,0.14999282,-0.37681849,0.04828321,-0.13712112
-5.57978989,1.34686700,-1.25390113,0.00347120,-0.03430745,0.30994828,-0.03549527,0.57676358,-0.39317852,0.61033689,-0.14691314,0.00301129,-0.03454293,0.43653852,-0.82190228,0.15476596,-0.37311394,0.05095115,-0.13452666
-5.57378689,1.41184019,-1.23879905,0.00367749,-0.03344391,0.32344737,-0.03896782,0.59907939,-0.39267455,0.63697329,-0.14974838,0.00298409,-0.03345364,0.45977316,-0.80798261,0.16106863,-0.36817115,0.05407582,-0.13135447
-5.56778389,1.47781519,-1.21997174,0.00394557,-0.03242804,0.33562697,-0.04275861,0.62088948,-0.39090298,0.66181962,-0.15292791,0.00300622,-0.03217541,0.48576511,-0.79100580,0.16883640,-0.36194783,0.05763342,-0.12765093
-5.56178089,1.54414757,-1.19771629,0.00426819,-0.03128618,0.34634769,-0.04687024,0.64192572,-0.38779144,0.68459345,-0.15647765,0.00307104,-0.03073291,0.51430082,-0.77113904,0.17798703,-0.35443553,0.06159835,-0.12347436
-5.55577789,1.61025085,-1.17240619,0.00463776,-0.03004636,0.35550365,-0.05129850,0.66195238,-0.38330211,0.70506969,-0.16041870,0.00317229,-0.02915334,0.54515179,-0.74861348,0.18842206,-0.34565795,0.06594346,-0.11889250
-5.54977489,1.67560943,-1.14447087,0.00504628,-0.02873727,0.36302563,-0.05603115,0.68077297,-0.37743047,0.72308702,-0.16476357,0.00330410,-0.02746552,0.57807836,-0.72371292,0.20002878,-0.33566855,0.07064030,-0.11397973
-5.54377189,1.73978836,-1.11437454,0.00548535,-0.02738734,0.36888310,-0.06104684,0.69823532,-0.37020339,0.73855217,-0.16951271,0.00346100,-0.02569897,0.61283335,-0.69676176,0.21268215,-0.32454749,0.07565933,-0.10881427
-5.53776888,1.80243959,-1.08259536,0.00594618,-0.02602377,0.37308489,-0.06631440,0.71423479,-0.36167654,0.75144186,-0.17465155,0.00363787,-0.02388305,0.64916534,-0.66811259,0.22624700,-0.31239818,0.08097012,-0.10347541
-5.53176588,1.86330465,-1.04960586,0.00641961,-0.02467172,0.37567844,-0.07179233,0.72871538,-0.35193140,0.76180226,-0.18014812,0.00382997,-0.02204614,0.68682167,-0.63813392,0.24058021,-0.29934336,0.08654154,-0.09804090
-5.52576288,1.92221355,-1.01585536,0.00689624,-0.02335358,0.37674779,-0.07742887,0.74166887,-0.34107179,0.76974610,-0.18595161,0.00403288,-0.02021490,0.72555087,-0.60719865,0.25553295,-0.28552104,0.09234184,-0.09258464
-5.51975988,1.97908015,-0.98175515,0.00736650,-0.02208838,0.37641038,-0.08316243,0.75313202,-0.32922009,0.77544763,-0.19199188,0.00424251,-0.01841368,0.76510459,-0.57567340,0.27095282,-0.27108031,0.09833881,-0.08717465
-5.51375688,2.03389415,-0.94766702,0.00782081,-0.02089143,0.37481273,-0.08892253,0.76318201,-0.31651336,0.77913548,-0.19818004,0.00445509,-0.01666404,0.80523880,-0.54390934,0.28668588,-0.25617720,0.10449972,-0.08187150
-5.50775388,2.08671004,-0.91389533,0.00824975,-0.01977400,0.37212541,-0.09463128,0.77193037,-0.30309930,0.78108407,-0.20441015,0.00466715,-0.01498443,0.84571430,-0.51223441,0.30257850,-0.24097066,0.11079132,-0.07672716
-5.50175088,2.13763359,-0.88068310,0.00864429,-0.01874334,0.36853732,-0.10020541,0.77951582,-0.28913245,0.78160366,-0.21056208,0.00487551,-0.01338995,0.88629640,-0.48094746,0.31847898,-0.22561887,0.11717972,-0.07178427
-5.49574787,2.18680645,-0.84821174,0.00899597,-0.01780272,0.36424971,-0.10555865,0.78609623,-0.27477046,0.78102965,-0.21650537,0.00507729,-0.01189236,0.92675389,-0.45031406,0.33423886,-0.21027581,0.12363012,-0.06707597
-5.48974487,2.23438944,-0.81660461,0.00929711,-0.01695175,0.35947013,-0.11060467,0.79184014,-0.26017079,0.77971151,-0.22210406,0.00526989,-0.01050007,0.96685731,-0.42056416,0.34971395,-0.19508837,0.13010663,-0.06262598
-5.48374187,2.28054529,-0.78593380,0.00954105,-0.01618669,0.35440649,-0.11526021,0.79691830,-0.24548785,0.77800179,-0.22722221,0.00545100,-0.00921837,1.00637662,-0.39189150,0.36476508,-0.18019384,0.13657184,-0.05844923
-5.47773887,2.32542167,-0.75622979,0.00972230,-0.01550102,0.34926158,-0.11944851,0.80149551,-0.23087062,0.77624549,-0.23173002,0.00561857,-0.00804963,1.04507853,-0.36445459,0.37925852,-0.16571806,0.14298648,-0.05455270
-5.47173587,2.36913506,-0.72749337,0.00983673,-0.01488596,0.34422810,-0.12310282,0.80572309,-0.21646096,0.77477031,-0.23551022,0.00577082,-0.00699367,1.08272365,-0.33837914,0.39306628,-0.15177409,0.14930905,-0.05093657
-5.46573287,2.41175641,-0.69970917,0.00988167,-0.01433109,0.33948437,-0.12616984,0.80973238,-0.20239243,0.77387793,-0.23846446,0.00590621,-0.00604811,1.11906384,-0.31376165,0.40606614,-0.13846143,0.15549547,-0.04759551
-5.45972986,2.45329909,-0.67286010,0.00985600,-0.01382499,0.33519081,-0.12861300,0.81362940,-0.18878988,0.77383649,-0.24051950,0.00602346,-0.00520875,1.15384009,-0.29067400,0.41814177,-0.12586584,0.16149883,-0.04452017
-5.45372686,2.49370981,-0.64694200,0.00976016,-0.01335585,0.33148720,-0.13041541,0.81749088,-0.17576956,0.77487452,-0.24163276,0.00612147,-0.00446999,1.18678119,-0.26916868,0.42918278,-0.11405968,0.16726927,-0.04169863
-5.44772386,2.53286294,-0.62197772,0.00959613,-0.01291204,0.32849068,-0.13158238,0.82136183,-0.16343982,0.77717628,-0.24179725,0.00619939,-0.00382521,1.21760364,-0.24928447,0.43908505,-0.10310276,0.17275408,-0.03911787
-5.44172086,2.57055856,-0.59803015,0.00936735,-0.01248260,0.32629447,-0.13214334,0.82525456,-0.15190229,0.78087850,-0.24104531,0.00625654,-0.00326713,1.24601302,-0.23105229,0.44775128,-0.09304354,0.17789801,-0.03676515
-5.43571786,2.60652446,-0.57521347,0.00907860,-0.01205771,0.32496720,-0.13215307,0.82914922,-0.14125337,0.78606849,-0.23945130,0.00629243,-0.00278813,1.27170714,-0.21450090,0.45509190,-0.08392074,0.18264382,-0.03462930
-5.42971486,2.64042203,-0.55370215,0.00873580,-0.01162900,0.32455268,-0.13169223,0.83299573,-0.13158605,0.79278348,-0.23713285,0.00630674,-0.00238057,1.29438092,-0.19966231,0.46102644,-0.07576512,0.18693319,-0.03270175
-5.42371186,2.67185583,-0.53373738,0.00834584,-0.01118978,0.32507015,-0.13086706,0.83671687,-0.12299173,0.80101108,-0.23425073,0.00629931,-0.00203698,1.31373324,-0.18657663,0.46548525,-0.06860148,0.19070787,-0.03097747
-5.41770885,2.70038653,-0.51563051,0.00791633,-0.01073519,0.32651477,-0.12980821,0.84021248,-0.11556200,0.81069065,-0.23100720,0.00627018,-0.00175030,1.32947547,-0.17529617,0.46841178,-0.06245062,0.19391112,-0.02945558
-5.41170585,2.72554659,-0.49976343,0.00745538,-0.01026226,0.32885823,-0.12866879,0.84336438,-0.10939024,0.82171550,-0.22764290,0.00621953,-0.00151398,1.34134149,-0.16588868,0.46976505,-0.05733131,0.19648937,-0.02813985
-5.40570285,2.74685809,-0.48658569,0.00697129,-0.00976980,0.33204961,-0.12762153,0.84604183,-0.10457284,0.83393572,-0.22443230,0.00614776,-0.00132213,1.34909871,-0.15843956,0.46952249,-0.05326204,0.19839410,-0.02703881
-5.39969985,2.76385183,-0.47660842,0.00647237,-0.00925833,0.33601622,-0.12685524,0.84810724,-0.10120988,0.84716163,-0.22167782,0.00605546,-0.00116952,1.35255980,-0.15305295,0.46768274,-0.05026251,0.19958375,-0.02616579
-5.39369685,2.77608677,-0.47039515,0.00596669,-0.00872988,0.34066463,-0.12657049,0.84942194,-0.09940530,0.86116765,-0.21970274,0.00594345,-0.00105168,1.35159419,-0.14985166,0.46426846,-0.04835485,0.20002567,-0.02553863
-5.38769385,2.78316910,-0.46854970,0.00546185,-0.00818771,0.34588170,-0.12697468,0.84985163,-0.09926632,0.87569659,-0.21884302,0.00581276,-0.00096479,1.34613898,-0.14897601,0.45932875,-0.04756431,0.19969795,-0.02517923
-5.38169085,2.78476983,-0.47170151,0.00496487,-0.00763610,0.35153594,-0.12827661,0.84927143,-0.10090209,0.89046444,-0.21943833,0.00566471,-0.00090574,1.33620834,-0.15058138,0.45294104,-0.04791964,0.19859105,-0.02511290
-5.37568784,2.78064027,-0.48048855,0.00448198,-0.00708000,0.35747900,-0.13068055,0.84757036,-0.10442167,0.90516548,-0.22182240,0.00550085,-0.00087205,1.32190089,-0.15483478,0.44521231,-0.04945289,0.19670912,-0.02536765
-5.36968484,2.77062452,-0.49553854,0.00401857,-0.00652481,0.36354758,-0.13438014,0.84465497,-0.10993121,0.91947787,-0.22631289,0.00532300,-0.00086176,1.30340440,-0.16191039,0.43627929,-0.05219877,0.19407085,-0.02597321
-5.36368184,2.75466864,-0.51744875,0.00357913,-0.00597605,0.36956578,-0.13955207,0.84045230,-0.11753045,0.93306967,-0.23320122,0.00513325,-0.00087342,1.28099733,-0.17198422,0.42630763,-0.05619352,0.19070990,-0.02696008
-5.35767884,2.73282585,-0.54676511,0.00316719,-0.00543912,0.37534794,-0.14634981,0.83491184,-0.12730875,0.94560531,-0.24274242,0.00493392,-0.00090597,1.25504681,-0.18522814,0.41548995,-0.06147339,0.18667477,-0.02835849
-5.35167584,2.70525769,-0.58396119,0.00278538,-0.00491913,0.38070197,-0.15489762,0.82800668,-0.13934060,0.95675245,-0.25514546,0.00472756,-0.00095864,1.22600310,-0.20180345,0.40404250,-0.06807278,0.18202811,-0.03019732
-5.34567284,2.67223117,-0.62941791,0.00243540,-0.00442067,0.38543331,-0.16528485,0.81973388,-0.15368104,0.96618917,-0.27056420,0.00451690,-0.00103093,1.19439028,-0.22185414,0.39220080,-0.07602207,0.17684541,-0.03250309
