energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-5.83791896,2.61545681,0.05027821,0.07271132,0.48775233,0.22704378,0.70560786,1.15281617,0.07339242,1.20339011
-5.83191596,2.53624797,0.04787167,0.07004439,0.47153518,0.21862086,0.68811066,1.11508703,0.07024712,1.17346379
-5.82591296,2.44601946,0.04536148,0.06716898,0.45366378,0.20948167,0.66759050,1.07218258,0.06685473,1.13787906
-5.81990995,2.34599401,0.04277554,0.06411181,0.43432637,0.19972778,0.64427199,1.02479513,0.06326504,1.09712670
-5.81390695,2.23753234,0.04014119,0.06090245,0.41373254,0.18946799,0.61842834,0.97366939,0.05952841,1.05178111
-5.80790395,2.12209968,0.03748481,0.05757263,0.39210892,0.17881604,0.59037509,0.91958307,0.05569466,1.00248550
-5.80190095,2.00123086,0.03483146,0.05415560,0.36969460,0.16788836,0.56046280,0.86332753,0.05181209,0.94993563
-5.79589795,1.87649512,0.03220457,0.05068543,0.34673642,0.15680184,0.52906885,0.80568937,0.04792650,0.89486277
-5.78989495,1.74946182,0.02962567,0.04719637,0.32348419,0.14567166,0.49658872,0.74743348,0.04408051,0.83801628
-5.78389195,1.62166800,0.02711423,0.04372222,0.30018596,0.13460933,0.46342696,0.68928792,0.04031287,0.78014663
-5.77788894,1.49458889,0.02468748,0.04029575,0.27708363,0.12372084,0.42998827,0.63193124,0.03665800,0.72198930
-5.77188594,1.36961212,0.02236031,0.03694814,0.25440880,0.11310510,0.39666898,0.57598238,0.03314567,0.66425018
-5.76588294,1.24801640,0.02014521,0.03370855,0.23237924,0.10285267,0.36384930,0.52199327,0.02980088,0.60759292
-5.75987994,1.13095517,0.01805224,0.03060371,0.21119584,0.09304478,0.33188649,0.47044438,0.02664375,0.55262857
-5.75387694,1.01944544,0.01608908,0.02765769,0.19104032,0.08375266,0.30110940,0.42174298,0.02368972,0.49990782
-5.74787394,0.91436203,0.01426113,0.02489166,0.17207368,0.07503731,0.27181424,0.37622392,0.02094970,0.44991589
-5.74187094,0.81643694,0.01257154,0.02232379,0.15443533,0.06694948,0.24426202,0.33415291,0.01843045,0.40307023
-5.73586793,0.72626354,0.01102146,0.01996932,0.13824302,0.05953010,0.21867730,0.29573170,0.01613494,0.35972072
-5.72986493,0.64430497,0.00961017,0.01784054,0.12359337,0.05281091,0.19524845,0.26110495,0.01406283,0.32015227
-5.72386193,0.57090613,0.00833530,0.01594706,0.11056304,0.04681536,0.17412917,0.23036826,0.01221097,0.28458944
-5.71785893,0.50630821,0.00719310,0.01429593,0.09921025,0.04155973,0.15544105,0.20357700,0.01057392,0.25320259
-5.71185593,0.45066507,0.00617865,0.01289194,0.08957664,0.03705431,0.13927689,0.18075539,0.00914444,0.22611523
-5.70585293,0.40406014,0.00528618,0.01173787,0.08168931,0.03330465,0.12570462,0.16190544,0.00791402,0.20341190
-5.69984992,0.36652319,0.00450929,0.01083476,0.07556273,0.03031284,0.11477131,0.14701526,0.00687334,0.18514608
-5.69384692,0.33804577,0.00384124,0.01018212,0.07120059,0.02807857,0.10650715,0.13606648,0.00601267,0.17134772
-5.68784392,0.31859462,0.00327521,0.00977816,0.06859724,0.02660018,0.10092903,0.12904023,0.00532230,0.16202980
-5.68184092,0.30812224,0.00280451,0.00961990,0.06773879,0.02587535,0.09804343,0.12592163,0.00479275,0.15719361
-5.67583792,0.30657411,0.00242282,0.00970327,0.06860371,0.02590164,0.09784849,0.12670244,0.00441510,0.15683236
-5.66983492,0.31389218,0.00212440,0.01002308,0.07116285,0.02667669,0.10033514,0.13138182,0.00418111,0.16093297
-5.66383192,0.33001443,0.00190419,0.01057302,0.07537906,0.02819807,0.10548710,0.13996507,0.00408335,0.16947591
-5.65782891,0.35487067,0.00175800,0.01134550,0.08120630,0.03046293,0.11327989,0.15246053,0.00411524,0.18243308
-5.65182591,0.38837469,0.00168261,0.01233152,0.08858835,0.03346730,0.12367875,0.16887468,0.00427100,0.19976387
-5.64582291,0.43041328,0.00167579,0.01352046,0.09745735,0.03720512,0.13663583,0.18920567,0.00454561,0.22140962
-5.63981991,0.48083292,0.00173639,0.01489993,0.10773222,0.04166717,0.15208663,0.21343565,0.00493469,0.24728694
-5.63381691,0.53942474,0.00186430,0.01645554,0.11931712,0.04683978,0.16994607,0.24152225,0.00543434,0.27728005
-5.62781391,0.60590884,0.00206046,0.01817080,0.13210017,0.05270354,0.19010446,0.27338956,0.00604097,0.31123294
-5.62181091,0.67991892,0.00232674,0.02002705,0.14595264,0.05923199,0.21242362,0.30891933,0.00675111,0.34894173
-5.61580790,0.76098829,0.00266587,0.02200344,0.16072857,0.06639053,0.23673355,0.34794259,0.00756118,0.39014769
-5.60980490,0.84853826,0.00308132,0.02407699,0.17626515,0.07413533,0.26282989,0.39023250,0.00846734,0.43453176
-5.60380190,0.94186992,0.00357709,0.02622287,0.19238378,0.08241270,0.29047245,0.43549871,0.00946526,0.48171069
-5.59779890,1.04015993,0.00415753,0.02841461,0.20889198,0.09115867,0.31938508,0.48338373,0.01054999,0.53123560
-5.59179590,1.14246117,0.00482709,0.03062454,0.22558598,0.10029894,0.34925698,0.53346174,0.01171578,0.58259295
-5.58579290,1.24770845,0.00559008,0.03282425,0.24225407,0.10974931,0.37974554,0.58524000,0.01295596,0.63520841
-5.57978989,1.35472955,0.00645035,0.03498513,0.25868047,0.11941641,0.41048077,0.63816307,0.01426290,0.68845350
-5.57378689,1.46226141,0.00741100,0.03707898,0.27464971,0.12919892,0.44107118,0.69161984,0.01562787,0.74165498
-5.56778389,1.56897101,0.00847405,0.03907861,0.28995117,0.13898911,0.47111094,0.74495325,0.01704109,0.79410681
-5.56178089,1.67348040,0.00964016,0.04095843,0.30438372,0.14867471,0.50018813,0.79747245,0.01849168,0.84508424
-5.55577789,1.77439499,0.01090827,0.04269500,0.31776017,0.15814098,0.52789375,0.84846703,0.01996773,0.89385954
-5.54977489,1.87033391,0.01227539,0.04426753,0.32991131,0.16727305,0.55383106,0.89722281,0.02145634,0.93971887
-5.54377189,1.95996152,0.01373636,0.04565828,0.34068949,0.17595826,0.57762503,0.94303858,0.02294371,0.98197942
-5.53776888,2.04201865,0.01528366,0.04685284,0.34997139,0.18408851,0.59893137,0.98524330,0.02441527,1.02000644
-5.53176588,2.11535248,0.01690739,0.04784030,0.35765999,0.19156260,0.61744490,1.02321297,0.02585584,1.05322916
-5.52576288,2.17894390,0.01859526,0.04861328,0.36368579,0.19828834,0.63290677,1.05638655,0.02724972,1.08115514
-5.51975988,2.23193142,0.02033274,0.04916791,0.36800699,0.20418444,0.64511045,1.08428047,0.02858098,1.10338256
-5.51375688,2.27363087,0.02210331,0.04950358,0.37060899,0.20918222,0.65390615,1.10650107,0.02983359,1.11960979
-5.50775388,2.30355022,0.02388884,0.04962274,0.37150308,0.21322691,0.65920361,1.12275465,0.03099171,1.12964214
-5.50175088,2.32139937,0.02567012,0.04953052,0.37072457,0.21627872,0.66097327,1.13285482,0.03203992,1.13339549
-5.49574787,2.32709473,0.02742748,0.04923440,0.36833048,0.21831354,0.65924569,1.13672699,0.03296353,1.13089687
-5.48974487,2.32075880,0.02914151,0.04874380,0.36439695,0.21932336,0.65410959,1.13440993,0.03374882,1.12228211
-5.48374187,2.30271511,0.03079386,0.04806969,0.35901653,0.21931640,0.64570851,1.12605462,0.03438342,1.10779071
-5.47773887,2.27347896,0.03236813,0.04722430,0.35229560,0.21831693,0.63423635,1.11192037,0.03485655,1.08775844
-5.47173587,2.23374479,0.03385069,0.04622082,0.34435187,0.21636493,0.61993213,1.09236873,0.03515936,1.06260803
-5.46573287,2.18437058,0.03523152,0.04507316,0.33531225,0.21351544,0.60307412,1.06785533,0.03528522,1.03283836
-5.45972986,2.12636024,0.03650501,0.04379582,0.32531103,0.20983779,0.58397373,1.03892021,0.03522992,0.99901282
-5.45372686,2.06084454,0.03767053,0.04240383,0.31448843,0.20541459,0.56296930,1.00617695,0.03499197,0.96174718
-5.44772386,1.98906124,0.03873291,0.04091272,0.30298952,0.20034059,0.54042006,0.97030094,0.03457268,0.92169748
-5.44172086,1.91233488,0.03970273,0.03933857,0.29096343,0.19472132,0.51670041,0.93201736,0.03397633,0.87954828
-5.43571786,1.83205681,0.04059629,0.03769811,0.27856276,0.18867156,0.49219471,0.89208902,0.03321012,0.83600174
-5.42971486,1.74966562,0.04143541,0.03600880,0.26594323,0.18231375,0.46729254,0.85130437,0.03228416,0.79176754
-5.42371186,1.66662833,0.04224689,0.03428899,0.25326326,0.17577600,0.44238462,0.81046600,0.03121133,0.74755400
-5.41770885,1.58442240,0.04306172,0.03255795,0.24068359,0.16919021,0.41785925,0.77037972,0.03000702,0.70406036
-5.41170585,1.50451870,0.04391404,0.03083599,0.22836670,0.16268980,0.39409938,0.73184430,0.02868887,0.66197025
-5.40570285,1.42836537,0.04483988,0.02914447,0.21647610,0.15640747,0.37148008,0.69564201,0.02727640,0.62194630
-5.39969985,1.35737264,0.04587567,0.02750577,0.20517535,0.15047283,0.35036647,0.66252994,0.02579056,0.58462574
-5.39369685,1.29289842,0.04705671,0.02594318,0.19462677,0.14500997,0.33111197,0.63323194,0.02425331,0.55061676
-5.38769385,1.23623461,0.04841552,0.02448076,0.18498994,0.14013509,0.31405665,0.60843135,0.02268708,0.52049557
-5.38169085,1.18859414,0.04998018,0.02314309,0.17641995,0.13595415,0.29952573,0.58876416,0.02111433,0.49480369
-5.37568784,1.15109835,0.05177284,0.02195499,0.16906535,0.13256080,0.28782796,0.57481262,0.01955704,0.47404552
-5.36968484,1.12476485,0.05380829,0.02094118,0.16306598,0.13003436,0.27925384,0.56709917,0.01803626,0.45868558
-5.36368184,1.11049553,0.05609288,0.02012580,0.15855068,0.12843822,0.27407347,0.56608051,0.01657171,0.44914545
-5.35767884,1.10906474,0.05862364,0.01953200,0.15563481,0.12781851,0.27253404,0.57214162,0.01518141,0.44580015
-5.35167584,1.12110732,0.06138781,0.01918140,0.15441789,0.12820319,0.27485669,0.58558979,0.01388139,0.44897358
-5.34567284,1.14710667,0.06436272,0.01909352,0.15498106,0.12960149,0.28123287,0.60664848,0.01268546,0.45893319
-5.33966983,1.18738257,0.06751608,0.01928518,0.15738470,0.13200386,0.29181990,0.63545097,0.01160505,0.47588355
-5.33366683,1.24207904,0.07080668,0.01976995,0.16166615,0.13538221,0.30673604,0.67203389,0.01064913,0.49995904
-5.32766383,1.31115222,0.07418549,0.02055747,0.16783746,0.13969063,0.32605482,0.71633083,0.00982413,0.53121569
-5.32166083,1.39435867,0.07759700,0.02165292,0.17588340,0.14486644,0.34979897,0.76816601,0.00913400,0.56962239
-5.31565783,1.49124450,0.08098099,0.02305642,0.18575973,0.15083150,0.37793395,0.82724855,0.00858029,0.61505187
-5.30965483,1.60113590,0.08427438,0.02476253,0.19739165,0.15749381,0.41036159,0.89316752,0.00816222,0.66727191
-5.30365183,1.72313178,0.08741325,0.02675982,0.21067285,0.16474929,0.44691380,0.96538841,0.00787687,0.72593723
-5.29764882,1.85609949,0.09033496,0.02903060,0.22546482,0.17248369,0.48734716,1.04325125,0.00771929,0.79058281
-5.29164582,1.99867442,0.09298009,0.03155070,0.24159693,0.18057460,0.53133843,1.12597132,0.00768280,0.86061923
-5.28564282,2.14926455,0.09529439,0.03428946,0.25886712,0.18889350,0.57848169,1.21264255,0.00775908,0.93533081
-5.27963982,2.30606093,0.09723038,0.03720997,0.27704344,0.19730785,0.62828758,1.30224450,0.00793852,1.01387716
-5.27363682,2.46705477,0.09874879,0.04026937,0.29586642,0.20568315,0.68018482,1.39365307,0.00821038,1.09529868
-5.26763382,2.63006205,0.09981957,0.04341954,0.31505246,0.21388509,0.73352472,1.48565537,0.00856310,1.17852655
-5.26163082,2.79275571,0.10042264,0.04660787,0.33429818,0.22178156,0.78758868,1.57696879,0.00898458,1.26239750
-5.25562781,2.95270570,0.10054820,0.04977835,0.35328578,0.22924479,0.84159892,1.66626424,0.00946242,1.34567323
-5.24962481,3.10742624,0.10019672,0.05287276,0.37168928,0.23615345,0.89473243,1.75219319,0.00998429,1.42706450
-5.24362181,3.25442958,0.09937855,0.05583212,0.38918158,0.24239473,0.94613792,1.83341789,0.01053816,1.50525931
-5.23761881,3.39128482,0.09811329,0.05859817,0.40544212,0.24786640,0.99495535,1.90864408,0.01111264,1.57895436
-5.23161581,3.51568012,0.09642885,0.06111494,0.42016497,0.25247892,1.04033757,1.97665497,0.01169730,1.64688897
-5.22561281,3.62548593,0.09436036,0.06333040,0.43306699,0.25615738,1.08147320,2.03634542,0.01228288,1.70787999
-5.21960980,3.71881702,0.09194893,0.06519793,0.44389581,0.25884332,1.11760997,2.08675475,0.01286159,1.76085657
-5.21360680,3.79409049,0.08924033,0.06667777,0.45243727,0.26049641,1.14807761,2.12709702,0.01342732,1.80489308
-5.20760380,3.85007711,0.08628365,0.06773820,0.45852201,0.26109575,1.17230915,2.15678703,0.01397576,1.83923885
-5.20160080,3.88594359,0.08313004,0.06835655,0.46203085,0.26064089,1.18985969,2.17546097,0.01450453,1.86334324
-5.19559780,3.90128330,0.07983144,0.06851986,0.46289874,0.25915236,1.20042179,2.18299047,0.01501321,1.87687466
-5.18959480,3.89613385,0.07643945,0.06822529,0.46111703,0.25667167,1.20383659,2.17948919,0.01550329,1.87973276
-5.18359180,3.87098007,0.07300438,0.06748009,0.45673388,0.25326075,1.20010012,2.16531136,0.01597801,1.87205281
-5.17758879,3.82674202,0.06957431,0.06630131,0.44985290,0.24900079,1.18936433,2.14104210,0.01644221,1.85420208
-5.17158579,3.76474790,0.06619440,0.06471514,0.44062978,0.24399040,1.17193286,2.10747973,0.01690205,1.82676813
-5.16558279,3.68669305,0.06290630,0.06275598,0.42926732,0.23834329,1.14825143,2.06561062,0.01736464,1.79053952
-5.15957979,3.59458635,0.05974765,0.06046521,0.41600882,0.23218532,1.11889356,2.01657766,0.01783772,1.74647964
-5.15357679,3.49068635,0.05675177,0.05788984,0.40113034,0.22565120,1.08454191,1.96164345,0.01832920,1.69569492
-5.14757379,3.37742989,0.05394741,0.05508091,0.38493190,0.21888078,1.04596633,1.90214998,0.01884679,1.63939864
-5.14157079,3.25735612,0.05135866,0.05209193,0.36772828,0.21201530,1.00399944,1.83947630,0.01939756,1.57887207
-5.13556778,3.13302936,0.04900483,0.04897724,0.34983956,0.20519349,0.95951089,1.77499623,0.01998760,1.51542456
-5.12956478,3.00696383,0.04690062,0.04579053,0.33158198,0.19854791,0.91338137,1.71003759,0.02062169,1.45035427
-5.12356178,2.88155350,0.04505614,0.04258334,0.31325936,0.19220152,0.86647745,1.64584483,0.02130304,1.38491113
-5.11755878,2.75900957,0.04347720,0.03940385,0.29515551,0.18626476,0.81962830,1.58354644,0.02203315,1.32026348
-5.11155578,2.64130796,0.04216555,0.03629586,0.27752771,0.18083303,0.77360499,1.52412821,0.02281171,1.25746957
-5.10555278,2.53014837,0.04111922,0.03329792,0.26060168,0.17598495,0.72910321,1.46841333,0.02363664,1.19745478
-5.09954977,2.42692582,0.04033295,0.03044281,0.24456794,0.17178117,0.68672979,1.41704968,0.02450417,1.14099509
-5.09354677,2.33271515,0.03979858,0.02775721,0.22957974,0.16826395,0.64699326,1.37050443,0.02540909,1.08870715
-5.08754377,2.24826793,0.03950559,0.02526157,0.21575243,0.16545728,0.61029857,1.32906575,0.02634494,1.04104468
-5.08154077,2.17402116,0.03944157,0.02297029,0.20316420,0.16336770,0.57694565,1.29285088,0.02730441,0.99830091
-5.07553777,2.11011613,0.03959274,0.02089199,0.19185803,0.16198560,0.54713179,1.26181995,0.02827966,0.96061646
-5.06953477,2.05642587,0.03994446,0.01902996,0.18184461,0.16128691,0.52095701,1.23579433,0.02926269,0.92799168
-5.06353177,2.01258924,0.04048175,0.01738277,0.17310614,0.16123516,0.49843216,1.21447834,0.03024577,0.90030261
-5.05752876,1.97804953,0.04118975,0.01594488,0.16560055,0.16178366,0.47948904,1.19748317,0.03122176,0.87731960
-5.05152576,1.95209560,0.04205417,0.01470737,0.15926616,0.16287784,0.46399188,1.18435184,0.03218445,0.85872735
-5.04552276,1.93390372,0.04306165,0.01365867,0.15402636,0.16445760,0.45174967,1.17458393,0.03312885,0.84414577
-5.03951976,1.92257842,0.04420016,0.01278521,0.14979429,0.16645950,0.44252877,1.16765922,0.03405144,0.83315037
-5.03351676,1.91719091,0.04545925,0.01207215,0.14647720,0.16881891,0.43606522,1.16305942,0.03495029,0.82529189
-5.02751376,1.91681407,0.04683035,0.01150395,0.14398049,0.17147194,0.43207654,1.16028734,0.03582519,0.82011420
-5.02151076,1.92055325,0.04830691,0.01106497,0.14221128,0.17435714,0.43027252,1.15888302,0.03667773,0.81717035
-5.01550775,1.92757216,0.04988455,0.01073988,0.14108141,0.17741701,0.43036487,1.15843664,0.03751123,0.81603620
-5.00950475,1.93711391,0.05156116,0.01051412,0.14050992,0.18059928,0.43207557,1.15859811,0.03833072,0.81632168
-5.00350175,1.94851682,0.05333689,0.01037416,0.14042492,0.18385792,0.43514375,1.15908327,0.03914279,0.81767950
-4.99749875,1.96122528,0.05521407,0.01030780,0.14076486,0.18715395,0.43933118,1.15967709,0.03995544,0.81981133
-4.99149575,1.97479564,0.05719709,0.01030427,0.14147919,0.19045594,0.44442619,1.16023371,0.04077785,0.82247162
-4.98549275,1.98889757,0.05929211,0.01035436,0.14252858,0.19374028,0.45024627,1.16067396,0.04162012,0.82546905
-4.97948974,2.00331084,0.06150674,0.01045041,0.14388444,0.19699118,0.45663912,1.16098035,0.04249295,0.82866591
-4.97348674,2.01791815,0.06384951,0.01058629,0.14552812,0.20020032,0.46348253,1.16119004,0.04340729,0.83197542
-4.96748374,2.03269401,0.06632925,0.01075731,0.14744957,0.20336621,0.47068286,1.16138593,0.04437393,0.83535734
-4.96148074,2.04769025,0.06895437,0.01096005,0.14964562,0.20649319,0.47817249,1.16168624,0.04540302,0.83881202
-4.95547774,2.06301856,0.07173195,0.01119225,0.15211796,0.20959014,0.48590621,1.16223304,0.04650362,0.84237303
-4.94947474,2.07883058,0.07466679,0.01145250,0.15487086,0.21266887,0.49385675,1.16317984,0.04768317,0.84609887
-4.94347174,2.09529627,0.07776034,0.01174012,0.15790872,0.21574219,0.50200973,1.16467895,0.04894690,0.85006388
-4.93746873,2.11258138,0.08100964,0.01205486,0.16123363,0.21882191,0.51035815,1.16686874,0.05029740,0.85434875
-4.93146573,2.13082500,0.08440626,0.01239671,0.16484289,0.22191660,0.51889678,1.16986162,0.05173403,0.85903115
-4.92546273,2.15011816,0.08793539,0.01276564,0.16872684,0.22502945,0.52761665,1.17373295,0.05325256,0.86417672
-4.91945973,2.17048471,0.09157497,0.01316143,0.17286687,0.22815623,0.53650005,1.17851161,0.05484480,0.86983101
-4.91345673,2.19186560,0.09529523,0.01358353,0.17723402,0.23128360,0.54551619,1.18417269,0.05649838,0.87601268
-4.90745373,2.21410740,0.09905838,0.01403087,0.18178794,0.23438770,0.55461794,1.19063274,0.05819674,0.88270844
-4.90145073,2.23695628,0.10281869,0.01450186,0.18647664,0.23743346,0.56373974,1.19774796,0.05991918,0.88986998
-4.89544772,2.26005779,0.10652308,0.01499432,0.19123680,0.24037439,0.57279698,1.20531562,0.06164126,0.89741316
-4.88944472,2.28296295,0.11011194,0.01550552,0.19599485,0.24315318,0.58168675,1.21307876,0.06333527,0.90521945
-4.88344172,2.30514054,0.11352051,0.01603226,0.20066874,0.24570303,0.59029013,1.22073415,0.06497097,0.91313982
-4.87743872,2.32599528,0.11668062,0.01657094,0.20517031,0.24794965,0.59847580,1.22794320,0.06651648,0.92100057
-4.87143572,2.34489099,0.11952269,0.01711777,0.20940816,0.24981394,0.60610487,1.23434535,0.06793931,0.92861110
-4.86543272,2.36117766,0.12197812,0.01766889,0.21329101,0.25121517,0.61303649,1.23957331,0.06920756,0.93577299
-4.85942971,2.37422094,0.12398167,0.01822057,0.21673122,0.25207462,0.61913408,1.24326951,0.07029108,0.94228983
-4.85342671,2.38343246,0.12547404,0.01876936,0.21964834,0.25231923,0.62427171,1.24510268,0.07116266,0.94797733
-4.84742371,2.38829915,0.12640424,0.01931227,0.22197257,0.25188543,0.62834015,1.24478381,0.07179919,0.95267300
-4.84142071,2.38840994,0.12673188,0.01984689,0.22364785,0.25072259,0.63125239,1.24208056,0.07218263,0.95624474
-4.83541771,2.38347825,0.12642900,0.02037145,0.22463451,0.24879604,0.63294813,1.23682936,0.07230082,0.95859791
-4.82941471,2.37335888,0.12548161,0.02088490,0.22491114,0.24608955,0.63339700,1.22894445,0.07214805,0.95968043
-4.82341171,2.35805851,0.12389062,0.02138687,0.22447591,0.24260699,0.63260036,1.21842342,0.07172537,0.95948559
-4.81740870,2.33773908,0.12167228,0.02187764,0.22334692,0.23837312,0.63059167,1.20534905,0.07104059,0.95805243
-4.81140570,2.31271408,0.11885801,0.02235801,0.22156182,0.23343348,0.62743524,1.18988727,0.07010802,0.95546388
-4.80540270,2.28343814,0.11549368,0.02282922,0.21917661,0.22785346,0.62322370,1.17228154,0.06894788,0.95184259
-4.79939970,2.25049056,0.11163830,0.02329274,0.21626378,0.22171639,0.61807438,1.15284403,0.06758553,0.94734516
-4.79339670,2.21455400,0.10736231,0.02375011,0.21290982,0.21512110,0.61212474,1.13194419,0.06605043,0.94215484
-4.78739370,2.17638967,0.10274542,0.02420279,0.20921224,0.20817871,0.60552729,1.10999529,0.06437502,0.93647358
-4.78139070,2.13681037,0.09787421,0.02465199,0.20527638,0.20100917,0.59844443,1.08743999,0.06259345,0.93051365
-4.77538769,2.09665315,0.09283952,0.02509853,0.20121203,0.19373745,0.59104324,1.06473535,0.06074035,0.92448962
-4.76938469,2.05675268,0.08773384,0.02554273,0.19712999,0.18648982,0.58349083,1.04233837,0.05884959,0.91861098
-4.76338169,2.01791679,0.08264868,0.02598437,0.19313887,0.17939014,0.57595023,1.02069254,0.05695320,0.91307578
-4.75737869,1.98090494,0.07767212,0.02642262,0.18934209,0.17255646,0.56857706,1.00021582,0.05508041,0.90806559
-4.75137569,1.94641027,0.07288662,0.02685610,0.18583516,0.16609806,0.56151694,0.98129063,0.05325685,0.90374176
-4.74537269,1.91504560,0.06836707,0.02728288,0.18270343,0.16011288,0.55490370,0.96425585,0.05150404,0.90024299
-4.73936968,1.88733314,0.06417922,0.02770054,0.18002017,0.15468548,0.54885822,0.94940088,0.04983903,0.89768402
-4.73336668,1.86369775,0.06037841,0.02810629,0.17784501,0.14988551,0.54348769,0.93696162,0.04827431,0.89615518
-4.72736368,1.84446309,0.05700873,0.02849703,0.17622288,0.14576668,0.53888514,0.92711819,0.04681786,0.89572244
-4.72136068,1.82985009,0.05410247,0.02886940,0.17518315,0.14236614,0.53512904,0.91999396,0.04547342,0.89642767
-4.71535768,1.81997698,0.05167995,0.02921991,0.17473916,0.13970431,0.53228273,0.91565566,0.04424088,0.89828878
-4.70935468,1.81486024,0.04974959,0.02954493,0.17488802,0.13778493,0.53039352,0.91411409,0.04311675,0.90129950
-4.70335168,1.81441609,0.04830826,0.02984077,0.17561059,0.13659545,0.52949150,0.91532535,0.04209469,0.90542855
-4.69734867,1.81846202,0.04734188,0.03010363,0.17687183,0.13610764,0.52958784,0.91919228,0.04116610,0.91061834
-4.69134567,1.82671843,0.04682614,0.03032962,0.17862123,0.13627829,0.53067289,0.92556594,0.04032062,0.91678315
-4.68534267,1.83881041,0.04672743,0.03051476,0.18079365,0.13705018,0.53271405,0.93424745,0.03954666,0.92380701
-4.67933967,1.85427009,0.04700391,0.03065490,0.18331035,0.13835311,0.53565366,0.94498989,0.03883185,0.93154167
-4.67333667,1.87254001,0.04760664,0.03074576,0.18608036,0.14010518,0.53940725,0.95750085,0.03816339,0.93980499
-4.66733367,1.89297809,0.04848083,0.03078293,0.18900220,0.14221421,0.54386237,0.97144557,0.03752841,0.94838006
-4.66133067,1.91486488,0.04956719,0.03076186,0.19196596,0.14457941,0.54887824,0.98645111,0.03691418,0.95701576
-4.65532766,1.93741354,0.05080334,0.03067799,0.19485572,0.14709325,0.55428651,1.00211164,0.03630833,0.96542871
-4.64932466,1.95978298,0.05212524,0.03052683,0.19755234,0.14964363,0.55989339,1.01799514,0.03569903,0.97330725
-4.64332166,1.98109427,0.05346869,0.03030410,0.19993652,0.15211627,0.56548301,1.03365140,0.03507511,0.98031738
