energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.60380190,1.26966512,0.07697516,0.00089525,0.02026973,0.82785812,0.49013968,0.45446224
-5.59779890,1.31474909,0.07804819,0.00094857,0.01977232,0.86033992,0.51473520,0.46663477
-5.59179590,1.36248109,0.07927492,0.00100975,0.01924811,0.89418145,0.54031473,0.47929898
-5.58579290,1.41250133,0.08061383,0.00107824,0.01871279,0.92918447,0.56658925,0.49250103
-5.57978989,1.46447501,0.08202701,0.00115348,0.01818242,0.96516267,0.59329036,0.50629154
-5.57378689,1.51809800,0.08348092,0.00123497,0.01767281,1.00194500,0.62017993,0.52072202
-5.56778389,1.57310147,0.08494704,0.00132219,0.01719889,1.03937848,0.64705910,0.53584112
-5.56178089,1.62925517,0.08640241,0.00141470,0.01677410,1.07733047,0.67377601,0.55169090
-5.55577789,1.68636906,0.08782996,0.00151204,0.01640988,1.11569008,0.70023197,0.56830331
-5.54977489,1.74429307,0.08921871,0.00161380,0.01611526,1.15436851,0.72638556,0.58569689
-5.54377189,1.80291463,0.09056372,0.00171959,0.01589646,1.19329809,0.75225415,0.60387371
-5.53776888,1.86215379,0.09186585,0.00182901,0.01575678,1.23242985,0.77791279,0.62281686
-5.53176588,1.92195587,0.09313133,0.00194165,0.01569643,1.27172949,0.80348989,0.64248818
-5.52576288,1.98228160,0.09437098,0.00205709,0.01571262,1.31117185,0.82916003,0.66282662
-5.51975988,2.04309506,0.09559933,0.00217486,0.01579972,1.35073378,0.85513360,0.68374711
-5.51375688,2.10434981,0.09683347,0.00229442,0.01594951,1.39038595,0.88164388,0.70513991
-5.50775388,2.16597373,0.09809170,0.00241516,0.01615156,1.43008364,0.90893175,0.72687071
-5.50175088,2.22785344,0.09939212,0.00253637,0.01639370,1.46975725,0.93722874,0.74878136
-5.49574787,2.28981912,0.10075114,0.00265724,0.01666247,1.50930299,0.96673912,0.77069122
-5.48974487,2.35163066,0.10218192,0.00277683,0.01694370,1.54857425,0.99762199,0.79239932
-5.48374187,2.41296621,0.10369303,0.00289410,0.01722305,1.58737455,1.02997402,0.81368716
-5.47773887,2.47341389,0.10528711,0.00300789,0.01748651,1.62545227,1.06381405,0.83432222
-5.47173587,2.53246763,0.10695987,0.00311691,0.01772095,1.66249808,1.09907029,0.85406203
-5.46573287,2.58952763,0.10869934,0.00321982,0.01791449,1.69814516,1.13557086,0.87265875
-5.45972986,2.64390581,0.11048545,0.00331520,0.01805693,1.73197250,1.17303853,0.88986421
-5.45372686,2.69483651,0.11229003,0.00340159,0.01813999,1.76351154,1.21108999,0.90543507
-5.44772386,2.74149201,0.11407720,0.00347755,0.01815755,1.79225576,1.24923995,0.91913807
-5.44172086,2.78300265,0.11580415,0.00354168,0.01810566,1.81767308,1.28691016,0.93075519
-5.43571786,2.81848060,0.11742230,0.00359267,0.01798262,1.83922056,1.32344309,0.94008837
-5.42971486,2.84704645,0.11887880,0.00362933,0.01778885,1.85636081,1.35811987,0.94696388
-5.42371186,2.86785738,0.12011831,0.00365065,0.01752670,1.86857926,1.39018177,0.95123586
-5.41770885,2.88013570,0.12108495,0.00365586,0.01720025,1.87540174,1.41885435,0.95278923
-5.41170585,2.88319640,0.12172440,0.00364439,0.01681500,1.87641125,1.44337334,0.95154163
-5.40570285,2.87647255,0.12198595,0.00361597,0.01637753,1.87126350,1.46301103,0.94744454
-5.39969985,2.85953721,0.12182452,0.00357061,0.01589518,1.85970014,1.47710207,0.94048339
-5.39369685,2.83212114,0.12120247,0.00350863,0.01537569,1.84155947,1.48506760,0.93067699
-5.38769385,2.79412525,0.12009119,0.00343063,0.01482689,1.81678383,1.48643649,0.91807609
-5.38169085,2.74562749,0.11847227,0.00333749,0.01425639,1.78542371,1.48086295,0.90276136
-5.37568784,2.68688397,0.11633839,0.00323036,0.01367136,1.74763817,1.46813963,0.88484092
-5.36968484,2.61832418,0.11369370,0.00311062,0.01307830,1.70369194,1.44820577,0.86444754
-5.36368184,2.54054089,0.11055385,0.00297984,0.01248291,1.65394917,1.42115010,0.84173564
-5.35767884,2.45427505,0.10694549,0.00283973,0.01189001,1.59886426,1.38720836,0.81687830
-5.35167584,2.36039668,0.10290549,0.00269212,0.01130349,1.53897038,1.34675585,0.79006434
-5.34567284,2.25988243,0.09847971,0.00253887,0.01072636,1.47486602,1.30029527,0.76149554
-5.33966983,2.15379093,0.09372154,0.00238188,0.01016081,1.40720023,1.24844057,0.73138409
-5.33366683,2.04323692,0.08869020,0.00222298,0.00960827,1.33665728,1.19189760,0.69995027
-5.32766383,1.92936509,0.08344890,0.00206394,0.00906958,1.26394106,1.13144246,0.66742032
-5.32166083,1.81332461,0.07806300,0.00190640,0.00854511,1.18976001,1.06789848,0.63402452
-5.31565783,1.69624515,0.07259806,0.00175188,0.00803488,1.11481283,1.00211288,0.59999532
-5.30965483,1.57921511,0.06711819,0.00160170,0.00753873,1.03977551,0.93493393,0.56556558
-5.30365183,1.46326248,0.06168434,0.00145702,0.00705641,0.96528991,0.86718953,0.53096679
-5.29764882,1.34933886,0.05635300,0.00131881,0.00658773,0.89195400,0.79966788,0.49642723
-5.29164582,1.23830673,0.05117503,0.00118782,0.00613257,0.82031414,0.73310086,0.46217007
-5.28564282,1.13093016,0.04619482,0.00106465,0.00569099,0.75085911,0.66815041,0.42841136
-5.27963982,1.02786881,0.04144969,0.00094969,0.00526326,0.68401618,0.60539836,0.39535805
-5.27363682,0.92967519,0.03696965,0.00084317,0.00484983,0.62014891,0.54533952,0.36320588
-5.26763382,0.83679478,0.03277734,0.00074520,0.00445133,0.55955667,0.48837820,0.33213749
-5.26163082,0.74956887,0.02888829,0.00065572,0.00406857,0.50247572,0.43482776,0.30232055
-5.25562781,0.66823967,0.02531128,0.00057459,0.00370245,0.44908169,0.38491301,0.27390625
-5.24962481,0.59295736,0.02204896,0.00050158,0.00335392,0.39949315,0.33877496,0.24702805
-5.24362181,0.52378869,0.01909857,0.00043637,0.00302396,0.35377627,0.29647758,0.22180095
-5.23761881,0.46072666,0.01645271,0.00037863,0.00271347,0.31195019,0.25801600,0.19832117
-5.23161581,0.40370116,0.01410015,0.00032798,0.00242327,0.27399300,0.22332571,0.17666639
-5.22561281,0.35258979,0.01202674,0.00028403,0.00215403,0.23984810,0.19229236,0.15689655
-5.21960980,0.30722899,0.01021614,0.00024639,0.00190627,0.20943076,0.16476174,0.13905509
-5.21360680,0.26742480,0.00865064,0.00021469,0.00168031,0.18263464,0.14054942,0.12317072
-5.20760380,0.23296314,0.00731185,0.00018858,0.00147626,0.15933816,0.11945010,0.10925950
-5.20160080,0.20361932,0.00618128,0.00016774,0.00129405,0.13941050,0.10124604,0.09732715
-5.19559780,0.17916650,0.00524086,0.00015190,0.00113343,0.12271710,0.08571466,0.08737146
-5.18959480,0.15938299,0.00447340,0.00014081,0.00099397,0.10912445,0.07263519,0.07938470
-5.18359180,0.14405819,0.00386286,0.00013426,0.00087511,0.09850418,0.06179414,0.07335579
-5.17758879,0.13299701,0.00339465,0.00013209,0.00077616,0.09073619,0.05298982,0.06927214
-5.17158579,0.12602283,0.00305575,0.00013415,0.00069635,0.08571091,0.04603573,0.06712101
-5.16558279,0.12297888,0.00283478,0.00014036,0.00063482,0.08333055,0.04076311,0.06689034
-5.15957979,0.12372811,0.00272211,0.00015061,0.00059071,0.08350934,0.03702258,0.06856891
-5.15357679,0.12815166,0.00270976,0.00016483,0.00056309,0.08617289,0.03468501,0.07214583
-5.14757379,0.13614609,0.00279141,0.00018295,0.00055105,0.09125667,0.03364185,0.07760936
-5.14157079,0.14761956,0.00296231,0.00020489,0.00055369,0.09870373,0.03380494,0.08494516
-5.13556778,0.16248718,0.00321923,0.00023055,0.00057012,0.10846185,0.03510597,0.09413394
-5.12956478,0.18066592,0.00356039,0.00025980,0.00059946,0.12048028,0.03749571,0.10514875
-5.12356178,0.20206928,0.00398538,0.00029248,0.00064086,0.13470624,0.04094310,0.11795203
-5.11755878,0.22660215,0.00449518,0.00032838,0.00069348,0.15108149,0.04543431,0.13249259
-5.11155578,0.25415621,0.00509209,0.00036724,0.00075654,0.16953911,0.05097177,0.14870275
-5.10555278,0.28460610,0.00577977,0.00040876,0.00082926,0.19000067,0.05757339,0.16649582
-5.09954977,0.31780671,0.00656328,0.00045257,0.00091090,0.21237419,0.06527168,0.18576414
-5.09354677,0.35359186,0.00744913,0.00049825,0.00100075,0.23655272,0.07411313,0.20637787
-5.08754377,0.39177446,0.00844530,0.00054535,0.00109817,0.26241402,0.08415747,0.22818468
-5.08154077,0.43214823,0.00956132,0.00059336,0.00120259,0.28982116,0.09547702,0.25101047
-5.07553777,0.47449108,0.01080827,0.00064177,0.00131350,0.31862414,0.10815577,0.27466112
-5.06953477,0.51856985,0.01219876,0.00069005,0.00143050,0.34866247,0.12228840,0.29892546
-5.06353177,0.56414637,0.01374685,0.00073768,0.00155331,0.37976862,0.13797883,0.32357923
-5.05752876,0.61098446,0.01546785,0.00078418,0.00168180,0.41177216,0.15533833,0.34839003
-5.05152576,0.65885752,0.01737807,0.00082912,0.00181596,0.44450432,0.17448309,0.37312317
-5.04552276,0.70755632,0.01949443,0.00087214,0.00195597,0.47780284,0.19553109,0.39754800
-5.03951976,0.75689646,0.02183392,0.00091296,0.00210218,0.51151666,0.21859826,0.42144484
-5.03351676,0.80672521,0.02441298,0.00095143,0.00225508,0.54551043,0.24379393,0.44461181
-5.02751376,0.85692713,0.02724674,0.00098753,0.00241533,0.57966827,0.27121552,0.46687165
-5.02151076,0.90742834,0.03034812,0.00102137,0.00258374,0.61389683,0.30094275,0.48807803
-5.01550775,0.95819892,0.03372696,0.00105322,0.00276120,0.64812734,0.33303134,0.50812111
-5.00950475,1.00925348,0.03738892,0.00108350,0.00294869,0.68231652,0.36750660,0.52693219
-5.00350175,1.06064981,0.04133461,0.00111278,0.00314721,0.71644640,0.40435708,0.54448706
-4.99749875,1.11248547,0.04555858,0.00114181,0.00335773,0.75052301,0.44352870,0.56080815
-4.99149575,1.16489283,0.05004858,0.00117143,0.00358118,0.78457401,0.48491971,0.57596503
-4.98549275,1.21803248,0.05478483,0.00120263,0.00381834,0.81864554,0.52837682,0.59007353
-4.97948974,1.27208550,0.05973968,0.00123650,0.00406981,0.85279834,0.57369287,0.60329329
-4.97348674,1.32724495,0.06487742,0.00127421,0.00433600,0.88710349,0.62060634,0.61582380
-4.96748374,1.38370691,0.07015446,0.00131694,0.00461704,0.92163789,0.66880301,0.62789916
-4.96148074,1.44166143,0.07551986,0.00136592,0.00491278,0.95647990,0.71791976,0.63978162
-4.95547774,1.50128367,0.08091614,0.00142233,0.00522277,0.99170508,0.76755069,0.65175408
-4.94947474,1.56272566,0.08628047,0.00148730,0.00554623,1.02738247,0.81725535,0.66411186
-4.94347174,1.62610853,0.09154618,0.00156184,0.00588207,1.06357124,0.86656882,0.67715390
-4.93746873,1.69151566,0.09664444,0.00164681,0.00622888,1.10031798,0.91501345,0.69117361
-4.93146573,1.75898656,0.10150617,0.00174291,0.00658494,1.13765451,0.96211155,0.70644982
-4.92546273,1.82851161,0.10606407,0.00185058,0.00694826,1.17559615,1.00739866,0.72323779
-4.91945973,1.90002745,0.11025459,0.00197002,0.00731658,1.21414038,1.05043665,0.74176082
-4.91345673,1.97341325,0.11401985,0.00210113,0.00768741,1.25326583,1.09082613,0.76220244
-4.90745373,2.04848750,0.11730937,0.00224349,0.00805805,1.29293134,1.12821751,0.78469960
-4.90145073,2.12500570,0.12008159,0.00239633,0.00842561,1.33307520,1.16232017,0.80933690
-4.89544772,2.20265877,0.12230497,0.00255854,0.00878704,1.37361431,1.19290932,0.83614215
-4.88944472,2.28107242,0.12395879,0.00272865,0.00913916,1.41444335,1.21983024,0.86508330
-4.88344172,2.35980775,0.12503348,0.00290486,0.00947867,1.45543403,1.24299979,0.89606691
-4.87743872,2.43836326,0.12553062,0.00308504,0.00980222,1.49643438,1.26240509,0.92893818
-4.87143572,2.51617856,0.12546247,0.00326679,0.01010640,1.53726832,1.27809968,0.96348265
-4.86543272,2.59264008,0.12485119,0.00344745,0.01038782,1.57773557,1.29019731,0.99942944
-4.85942971,2.66708891,0.12372771,0.00362420,0.01064316,1.61761227,1.29886391,1.03645607
-4.85342671,2.73883100,0.12213048,0.00379411,0.01086923,1.65665220,1.30430825,1.07419469
-4.84742371,2.80714958,0.12010391,0.00395423,0.01106305,1.69458900,1.30677175,1.11223961
-4.84142071,2.87131980,0.11769689,0.00410164,0.01122194,1.73113943,1.30651809,1.15015589
-4.83541771,2.93062518,0.11496121,0.00423358,0.01134360,1.76600761,1.30382322,1.18748883
-4.82941471,2.98437536,0.11195009,0.00434753,0.01142624,1.79889041,1.29896615,1.22377401
-4.82341171,3.03192475,0.10871680,0.00444126,0.01146865,1.82948375,1.29222096,1.25854769
-4.81740870,3.07269111,0.10531352,0.00451294,0.01147028,1.85748978,1.28385034,1.29135727
-4.81140570,3.10617340,0.10179028,0.00456117,0.01143135,1.88262458,1.27410080,1.32177141
-4.80540270,3.13196812,0.09819417,0.00458507,0.01135287,1.90462619,1.26319964,1.34938972
-4.79939970,3.14978323,0.09456874,0.00458426,0.01123671,1.92326269,1.25135354,1.37385161
-4.79339670,3.15944914,0.09095356,0.00455892,0.01108557,1.93833987,1.23874879,1.39484415
-4.78739370,3.16092605,0.08738390,0.00450974,0.01090294,1.94970833,1.22555268,1.41210878
-4.78139070,3.15430741,0.08389062,0.00443791,0.01069309,1.95726957,1.21191600,1.42544658
-4.77538769,3.13981918,0.08050010,0.00434508,0.01046089,1.96098091,1.19797618,1.43472220
-4.76938469,3.11781507,0.07723424,0.00423330,0.01021173,1.96085894,1.18386088,1.43986628
-4.76338169,3.08876792,0.07411055,0.00410494,0.00995138,1.95698145,1.16969153,1.44087631
-4.75737869,3.05325760,0.07114226,0.00396258,0.00968573,1.94948767,1.15558679,1.43781610
-4.75137569,3.01195611,0.06833846,0.00380898,0.00942068,1.93857684,1.14166542,1.43081376
-4.74537269,2.96561051,0.06570427,0.00364693,0.00916194,1.92450514,1.12804857,1.42005848
-4.73936968,2.91502435,0.06324106,0.00347923,0.00891478,1.90758111,1.11486122,1.40579603
-4.73336668,2.86103848,0.06094671,0.00330853,0.00868395,1.88815961,1.10223272,1.38832337
-4.72736368,2.80451186,0.05881587,0.00313732,0.00847349,1.86663463,1.09029639,1.36798227
-4.72136068,2.74630310,0.05684038,0.00296786,0.00828663,1.84343107,1.07918814,1.34515242
-4.71535768,2.68725314,0.05500966,0.00280212,0.00812575,1.81899574,1.06904422,1.32024385
-4.70935468,2.62816969,0.05331119,0.00264177,0.00799231,1.79378778,1.05999812,1.29368925
-4.70335168,2.56981355,0.05173105,0.00248814,0.00788693,1.76826890,1.05217685,1.26593601
-4.69734867,2.51288713,0.05025455,0.00234223,0.00780938,1.74289347,1.04569662,1.23743837
-4.69134567,2.45802504,0.04886675,0.00220476,0.00775872,1.71809886,1.04065825,1.20864968
-4.68534267,2.40578699,0.04755316,0.00207611,0.00773343,1.69429626,1.03714247,1.18001507
-4.67933967,2.35665261,0.04630028,0.00195642,0.00773154,1.67186215,1.03520535,1.15196447
-4.67333667,2.31101821,0.04509613,0.00184561,0.00775080,1.65113058,1.03487408,1.12490615
-4.66733367,2.26919522,0.04393076,0.00174337,0.00778883,1.63238668,1.03614338,1.09922084
-4.66133067,2.23141013,0.04279655,0.00164929,0.00784332,1.61586121,1.03897279,1.07525643
-4.65532766,2.19780570,0.04168848,0.00156281,0.00791211,1.60172659,1.04328498,1.05332338
-4.64932466,2.16844336,0.04060422,0.00148332,0.00799338,1.59009434,1.04896530,1.03369061
-4.64332166,2.14330645,0.03954411,0.00141015,0.00808566,1.58101392,1.05586264,1.01658207
-4.63731866,2.12230439,0.03851097,0.00134263,0.00818791,1.57447314,1.06379165,1.00217393
-4.63131566,2.10527740,0.03750977,0.00128011,0.00829957,1.57039983,1.07253637,0.99059219
-4.62531266,2.09200189,0.03654725,0.00122194,0.00842044,1.56866495,1.08185499,0.98191097
-4.61930965,2.08219623,0.03563136,0.00116756,0.00855070,1.56908672,1.09148581,0.97615116
-4.61330665,2.07552692,0.03477071,0.00111642,0.00869074,1.57143570,1.10115391,0.97327973
-4.60730365,2.07161496,0.03397392,0.00106805,0.00884108,1.57544069,1.11057842,0.97320953
-4.60130065,2.07004246,0.03324903,0.00102203,0.00900222,1.58079508,1.11947995,0.97579965
-4.59529765,2.07035932,0.03260286,0.00097802,0.00917445,1.58716348,1.12758789,0.98085653
-4.58929465,2.07208988,0.03204053,0.00093572,0.00935777,1.59418852,1.13464720,0.98813578
-4.58329165,2.07473976,0.03156498,0.00089488,0.00955168,1.60149754,1.14042445,0.99734490
-4.57728864,2.07780252,0.03117665,0.00085530,0.00975509,1.60870915,1.14471282,1.00814690
-4.57128564,2.08076646,0.03087325,0.00081683,0.00996625,1.61543954,1.14733583,1.02016508
-4.56528264,2.08312157,0.03064971,0.00077936,0.01018268,1.62130853,1.14814990,1.03298888
-4.55927964,2.08436652,0.03049828,0.00074280,0.01040114,1.62594545,1.14704558,1.04618095
-4.55327664,2.08401612,0.03040870,0.00070710,0.01061770,1.62899490,1.14394759,1.05928547
-4.54727364,2.08160910,0.03036862,0.00067222,0.01082779,1.63012255,1.13881398,1.07183756
-4.54127064,2.07671641,0.03036403,0.00063817,0.01102632,1.62902097,1.13163450,1.08337376
-4.53526763,2.06895013,0.03037987,0.00060495,0.01120784,1.62541584,1.12242865,1.09344346
-4.52926463,2.05797300,0.03040070,0.00057260,0.01136672,1.61907243,1.11124365,1.10162090
-4.52326163,2.04350850,0.03041142,0.00054114,0.01149736,1.60980252,1.09815266,1.10751759
-4.51725863,2.02535142,0.03039801,0.00051065,0.01159439,1.59747171,1.08325357,1.11079466
-4.51125563,2.00337867,0.03034827,0.00048120,0.01165292,1.58200699,1.06666857,1.11117498
-4.50525263,1.97756003,0.03025254,0.00045288,0.01166873,1.56340451,1.04854467,1.10845431
-4.49924962,1.94796852,0.03010435,0.00042579,0.01163848,1.54173713,1.02905509,1.10251138
-4.49324662,1.91478983,0.02990096,0.00040006,0.01155983,1.51716165,1.00840159,1.09331627
-4.48724362,1.87833032,0.02964385,0.00037582,0.01143165,1.48992500,0.98681749,1.08093674
-4.48124062,1.83902310,0.02933904,0.00035323,0.01125402,1.46036926,0.96457100,1.06554225
-4.47523762,1.79743137,0.02899725,0.00033246,0.01102834,1.42893478,0.94196871,1.04740527
-4.46923462,1.75424870,0.02863395,0.00031370,0.01075732,1.39616101,0.91935840,1.02689964
-4.46323162,1.71029548,0.02826926,0.00029715,0.01044489,1.36268453,0.89713113,1.00449598
-4.45722861,1.66651119,0.02792764,0.00028305,0.01009616,1.32923387,0.87572170,0.98075391
-4.45122561,1.62394211,0.02763746,0.00027161,0.00971731,1.29662076,0.85560723,0.95631115
-4.44522261,1.58372411,0.02743044,0.00026309,0.00931537,1.26572747,0.83730337,0.93186975
-4.43921961,1.54706061,0.02734091,0.00025773,0.00889812,1.23749035,0.82135780,0.90817946
-4.43321661,1.51519577,0.02740497,0.00025577,0.00847385,1.21287932,0.80834079,0.88601862
-4.42721361,1.48938319,0.02765955,0.00025745,0.00805119,1.19287384,0.79883282,0.86617305
-4.42121061,1.47085073,0.02814142,0.00026299,0.00763893,1.17843545,0.79340939,0.84941330
-4.41520760,1.46076224,0.02888606,0.00027257,0.00724579,1.17047780,0.79262314,0.83647086
-4.40920460,1.46017726,0.02992660,0.00028636,0.00688033,1.16983476,0.79698407,0.82801401
-4.40320160,1.47000990,0.03129273,0.00030447,0.00655073,1.17722772,0.80693824,0.82462405
-4.39719860,1.49098835,0.03300960,0.00032694,0.00626473,1.19323323,0.82284588,0.82677252
-4.39119560,1.52361663,0.03509692,0.00035377,0.00602950,1.21825221,0.84495997,0.83480049
-4.38519260,1.56814031,0.03756806,0.00038488,0.00585158,1.25248222,0.87340617,0.84890049
-4.37918959,1.62451786,0.04042940,0.00042009,0.00573687,1.29589409,0.90816522,0.86910207
-4.37318659,1.69239930,0.04367979,0.00045916,0.00569054,1.34821437,0.94905906,0.89526167
-4.36718359,1.77111380,0.04731030,0.00050175,0.00571710,1.40891473,0.99574144,0.92705744
-4.36118059,1.85966722,0.05130418,0.00054742,0.00582036,1.47720949,1.04769403,0.96398968
-4.35517759,1.95675087,0.05563715,0.00059565,0.00600349,1.55206201,1.10422872,1.00538713
-4.34917459,2.06076176,0.06027782,0.00064586,0.00626898,1.63220034,1.16449640,1.05041934
-4.34317159,2.16983442,0.06518860,0.00069736,0.00661870,1.71614221,1.22750248,1.09811507
-4.33716858,2.28188383,0.07032659,0.00074943,0.00705388,1.80222904,1.29212886,1.14738625
-4.33116558,2.39465834,0.07564494,0.00080130,0.00757508,1.88866800,1.35716188,1.19705705
-4.32516258,2.50580090,0.08109415,0.00085219,0.00818220,1.97358091,1.42132527,1.24589700
-4.31915958,2.61291658,0.08662365,0.00090129,0.00887437,2.05505826,1.48331701,1.29265728
-4.31315658,2.71364379,0.09218326,0.00094781,0.00964989,2.13121642,1.54184869,1.33610854
-4.30715358,2.80572625,0.09772476,0.00099101,0.01050614,2.20025559,1.59568562,1.37507912
