energy_ev,total_up,Bi_p_up,Bi_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.66383192,2.83114840,0.96582561,0.01329699,1.22770597,1.43137504,0.45517751,0.00000000
-5.65782891,2.90327488,0.97830314,0.01317160,1.27474864,1.46921169,0.47153546,0.00000000
-5.65182591,2.97548740,0.98975187,0.01300300,1.32357937,1.50715369,0.48886325,0.00000000
-5.64582291,3.04840277,1.00052739,0.01279776,1.37461064,1.54547928,0.50725960,0.00000000
-5.63981991,3.12283054,1.01105521,0.01256363,1.42830866,1.58457612,0.52686776,0.00000000
-5.63381691,3.19975290,1.02181843,0.01230925,1.48518280,1.62493354,0.54787359,0.00000000
-5.62781391,3.28029914,1.03334403,0.01204394,1.54577388,1.66713106,0.57050175,0.00000000
-5.62181091,3.36571480,1.04618780,0.01177739,1.61064132,1.71182341,0.59500993,0.00000000
-5.61580790,3.45732561,1.06091827,0.01151950,1.68034881,1.75972189,0.62168114,0.00000000
-5.60980490,3.55649641,1.07809967,0.01128003,1.75544846,1.81157211,0.65081406,0.00000000
-5.60380190,3.66458500,1.09827435,0.01106844,1.83646305,1.86812839,0.68271156,0.00000000
-5.59779890,3.78289149,1.12194453,0.01089367,1.92386614,1.93012484,0.71766761,0.00000000
-5.59179590,3.91260333,1.14955386,0.01076387,2.01806002,1.99824364,0.75595270,0.00000000
-5.58579290,4.05473714,1.18146878,0.01068630,2.11935149,2.07308115,0.79779821,0.00000000
-5.57978989,4.21007836,1.21796032,0.01066710,2.22792577,2.15511261,0.84338023,0.00000000
-5.57378689,4.37912053,1.25918655,0.01071118,2.34381922,2.24465665,0.89280321,0.00000000
-5.56778389,4.56200635,1.30517629,0.01082206,2.46689173,2.34184087,0.94608432,0.00000000
-5.56178089,4.75847323,1.35581493,0.01100181,2.59679997,2.44657025,1.00313912,0.00000000
-5.55577789,4.96780623,1.41083280,0.01125093,2.73297325,2.55850004,1.06376942,0.00000000
-5.54977489,5.18880178,1.46979727,0.01156832,2.87459345,2.67701513,1.12765423,0.00000000
-5.54377189,5.41974545,1.53210907,0.01195128,3.02058119,2.80121756,1.19434444,0.00000000
-5.53776888,5.65840668,1.59700391,0.01239550,3.16958988,2.92992405,1.26326222,0.00000000
-5.53176588,5.90205338,1.66355974,0.01289516,3.32000944,3.06167477,1.33370547,0.00000000
-5.52576288,6.14748807,1.73071037,0.01344305,3.46998108,3.19475442,1.40485793,0.00000000
-5.51975988,6.39110664,1.79726547,0.01403068,3.61742406,3.32722578,1.47580496,0.00000000
-5.51375688,6.62897939,1.86193685,0.01464854,3.76007461,3.45697578,1.54555484,0.00000000
-5.50775388,6.85695300,1.92337061,0.01528633,3.89553690,3.58177266,1.61306522,0.00000000
-5.50175088,7.07077034,1.98018429,0.01593323,4.02134464,3.69933289,1.67727380,0.00000000
-5.49574787,7.26620430,2.03100780,0.01657828,4.13503163,3.80739515,1.73713214,0.00000000
-5.48974487,7.43920003,2.07452673,0.01721064,4.23420870,3.90379850,1.79164138,0.00000000
-5.48374187,7.58601976,2.10952623,0.01781999,4.31664371,3.98656125,1.83988805,0.00000000
-5.47773887,7.70338328,2.13493368,0.01839686,4.38034139,4.05395683,1.88107855,0.00000000
-5.47173587,7.78859735,2.14985808,0.01893290,4.42361895,4.10458293,1.91457040,0.00000000
-5.46573287,7.83966735,2.15362453,0.01942116,4.44517395,4.13742037,1.93989872,0.00000000
-5.45972986,7.85538528,2.14580194,0.01985634,4.44414080,4.15187849,1.95679658,0.00000000
-5.45372686,7.83538935,2.12622263,0.02023484,4.42013295,4.14782470,1.96520791,0.00000000
-5.44772386,7.78019150,2.09499291,0.02055488,4.37326847,4.12559628,1.96529233,0.00000000
-5.44172086,7.69117122,2.05249391,0.02081647,4.30417741,4.08599382,1.95742145,0.00000000
-5.43571786,7.57053553,1.99937272,0.02102127,4.21399041,4.03025625,1.94216679,0.00000000
-5.42971486,7.42124685,1.93652410,0.02117239,4.10430900,3.96001881,1.92027968,0.00000000
-5.42371186,7.24692211,1.86506360,0.02127419,3.97715879,3.87725568,1.89266430,0.00000000
-5.41770885,7.05170804,1.78629342,0.02133190,3.83492777,3.78421035,1.86034485,0.00000000
-5.41170585,6.84013853,1.70166237,0.02135130,3.68029263,3.68331681,1.82442869,0.00000000
-5.40570285,6.61698073,1.61272194,0.02133835,3.51613629,3.57711544,1.78606700,0.00000000
-5.39969985,6.38707727,1.52108003,0.02129882,3.34546059,3.46816743,1.74641478,0.00000000
-5.39369685,6.15519124,1.42835457,0.02123793,3.17129765,3.35897156,1.70659207,0.00000000
-5.38769385,5.92586090,1.33612854,0.02116010,2.99662369,3.25188680,1.66764802,0.00000000
-5.38169085,5.70326958,1.24590817,0.02106870,2.82427857,3.14906380,1.63052917,0.00000000
-5.37568784,5.49113573,1.15908561,0.02096590,2.65689393,3.05238786,1.59605330,0.00000000
-5.36968484,5.29262648,1.07690717,0.02085260,2.49683214,2.96343485,1.56488956,0.00000000
-5.36368184,5.11029692,1.00044783,0.02072848,2.34613776,2.88344153,1.53754551,0.00000000
-5.35767884,4.94605596,0.93059255,0.02059211,2.20650232,2.81329022,1.51436139,0.00000000
-5.35167584,4.80115839,0.86802436,0.02044113,2.07924295,2.75350774,1.49551126,0.00000000
-5.34567284,4.67622160,0.81321920,0.02027255,1.96529427,2.70427773,1.48101090,0.00000000
-5.33966983,4.57126480,0.76644719,0.02008306,1.86521311,2.66546484,1.47073176,0.00000000
-5.33366683,4.48576746,0.72777962,0.01986941,1.77919467,2.63664927,1.46442016,0.00000000
-5.32766383,4.41874382,0.69710115,0.01962879,1.70709879,2.61716968,1.46172086,0.00000000
-5.32166083,4.36882949,0.67412652,0.01935922,1.64848471,2.60617252,1.46220390,0.00000000
-5.31565783,4.33437663,0.65842082,0.01905993,1.60265261,2.60266562,1.46539381,0.00000000
-5.30965483,4.31355385,0.64942278,0.01873170,1.56869029,2.60557424,1.47079990,0.00000000
-5.30365183,4.30444749,0.64647018,0.01837713,1.54552322,2.61379758,1.47794665,0.00000000
-5.29764882,4.30516094,0.64882664,0.01800086,1.53196645,2.62626399,1.48640314,0.00000000
-5.29164582,4.31390900,0.65570922,0.01760974,1.52677686,2.64198338,1.49581035,0.00000000
-5.28564282,4.32910461,0.66631600,0.01721290,1.52870425,2.66009512,1.50590555,0.00000000
-5.27963982,4.34943547,0.67985307,0.01682174,1.53654000,2.67991029,1.51654255,0.00000000
-5.27363682,4.37392829,0.69556017,0.01644984,1.54916202,2.70094679,1.52770732,0.00000000
-5.26763382,4.40199863,0.71273456,0.01611278,1.56557473,2.72295634,1.53952787,0.00000000
-5.26163082,4.43348480,0.73075215,0.01582795,1.58494296,2.74594225,1.55227800,0.00000000
-5.25562781,4.46866414,0.74908563,0.01561418,1.60661879,2.77016708,1.56637447,0.00000000
-5.24962481,4.50825085,0.76731879,0.01549145,1.63016030,2.79614968,1.58236712,0.00000000
-5.24362181,4.55337461,0.78515665,0.01548036,1.65534164,2.82465105,1.60092229,0.00000000
-5.23761881,4.60554001,0.80243098,0.01560175,1.68215376,2.85664907,1.62279939,0.00000000
-5.23161581,4.66656725,0.81910092,0.01587616,1.71079564,2.89330232,1.64882152,0.00000000
-5.22561281,4.73851549,0.83524852,0.01632326,1.74165600,2.93590382,1.67984073,0.00000000
-5.21960980,4.82359070,0.85106941,0.01696134,1.77528607,2.98582573,1.71669914,0.00000000
-5.21360680,4.92404096,0.86685865,0.01780669,1.81236402,3.04445686,1.76018734,0.00000000
-5.20760380,5.04204261,0.88299238,0.01887307,1.85365245,3.11313496,1.81100167,0.00000000
-5.20160080,5.17958158,0.89990579,0.02017119,1.89995045,3.19307633,1.86970206,0.00000000
-5.19559780,5.33833452,0.91806835,0.02170812,1.95204221,3.28530560,1.93667250,0.00000000
-5.18959480,5.51955496,0.93795728,0.02348695,2.01064423,3.39058879,2.01208591,0.00000000
-5.18359180,5.72396964,0.96003035,0.02550633,2.07635380,3.50937262,2.09587520,0.00000000
-5.17758879,5.95169022,0.98469916,0.02776022,2.14960089,3.64173327,2.18771219,0.00000000
-5.17158579,6.20214513,1.01230422,0.03023773,2.23060605,3.78733719,2.28699575,0.00000000
-5.16558279,6.47403564,1.04309286,0.03292307,2.31934650,3.94541665,2.39285016,0.00000000
-5.15957979,6.76531940,1.07720109,0.03579565,2.41553234,4.11476145,2.50413423,0.00000000
-5.15357679,7.07322356,1.11464022,0.03883034,2.51859430,4.29372846,2.61946141,0.00000000
-5.14757379,7.39428822,1.15528900,0.04199791,2.62768421,4.48026886,2.73723044,0.00000000
-5.14157079,7.72443976,1.19889155,0.04526553,2.74168836,4.67197304,2.85566575,0.00000000
-5.13556778,8.05909197,1.24506137,0.04859754,2.85925368,4.86613171,2.97286630,0.00000000
-5.12956478,8.39327165,1.29329111,0.05195626,2.97882580,5.05981108,3.08686124,0.00000000
-5.12356178,8.72176408,1.34296777,0.05530292,3.09869745,5.24993948,3.19567009,0.00000000
-5.11755878,9.03927261,1.39339250,0.05859865,3.21706526,5.43340180,3.29736553,0.00000000
-5.11155578,9.34058599,1.44380416,0.06180552,3.33209234,5.60713803,3.39013599,0.00000000
-5.10555278,9.62074639,1.49340538,0.06488755,3.44197381,5.76824179,3.47234580,0.00000000
-5.09954977,9.87521100,1.54139002,0.06781169,3.54500233,5.91405463,3.54259048,0.00000000
-5.09354677,10.10000033,1.58697059,0.07054864,3.63963046,6.04225207,3.59974472,0.00000000
-5.08754377,10.29182680,1.62940436,0.07307363,3.72452685,6.15091788,3.64300152,0.00000000
-5.08154077,10.44819811,1.66801707,0.07536695,3.79862379,6.23860338,3.67190044,0.00000000
-5.07553777,10.56749120,1.70222305,0.07741433,3.86115369,6.30436937,3.68634432,0.00000000
-5.06953477,10.64899374,1.73154105,0.07920709,3.91167289,6.34780927,3.68660335,0.00000000
-5.06353177,10.69291170,1.75560505,0.08074208,3.95007169,6.36905258,3.67330670,0.00000000
-5.05752876,10.70034341,1.77416990,0.08202143,3.97657030,6.36874901,3.64742191,0.00000000
-5.05152576,10.67322149,1.78711167,0.08305207,3.99170093,6.34803452,3.61022292,0.00000000
-5.04552276,10.61422618,1.79442306,0.08384509,3.99627727,6.30848088,3.56324811,0.00000000
-5.03951976,10.52667433,1.79620430,0.08441502,3.99135266,6.25203184,3.50825002,0.00000000
-5.03351676,10.41438960,1.79265041,0.08477891,3.97816956,6.18092869,3.44713873,0.00000000
-5.02751376,10.28156020,1.78403569,0.08495551,3.95810252,6.09762904,3.38192128,0.00000000
-5.02151076,10.13259060,1.77069639,0.08496431,3.93259786,6.00472249,3.31463949,0.00000000
-5.01550775,9.97195411,1.75301272,0.08482473,3.90311284,5.90484691,3.24730851,0.00000000
-5.00950475,9.80405264,1.73139122,0.08455533,3.87105741,5.80060882,3.18185869,0.00000000
-5.00350175,9.63308945,1.70624832,0.08417320,3.83774127,5.69451124,3.12008280,0.00000000
-4.99749875,9.46295988,1.67799605,0.08369344,3.80432872,5.58889137,3.06359069,0.00000000
-4.99149575,9.29716399,1.64703036,0.08312890,3.77180329,5.48587034,3.01377294,0.00000000
-4.98549275,9.13874351,1.61372252,0.08248998,3.74094364,5.38731630,2.97177481,0.00000000
-4.97948974,8.99024471,1.57841377,0.08178470,3.71231156,5.29482141,2.93848114,0.00000000
-4.97348674,8.85370678,1.54141317,0.08101887,3.68625227,5.20969257,2.91451258,0.00000000
-4.96748374,8.73067459,1.50299825,0.08019645,3.66290655,5.13295517,2.90023282,0.00000000
-4.96148074,8.62223304,1.46341828,0.07931997,3.64223378,5.06536826,2.89576606,0.00000000
-4.95547774,8.52905952,1.42289929,0.07839104,3.62404400,5.00744932,2.90102344,0.00000000
-4.94947474,8.45149005,1.38165047,0.07741093,3.60803723,4.95950619,2.91573687,0.00000000
-4.94347174,8.38959398,1.33987097,0.07638109,3.59384730,4.92167358,2.93949800,0.00000000
-4.93746873,8.34325221,1.29775661,0.07530370,3.58108779,4.89395163,2.97180024,0.00000000
-4.93146573,8.31223354,1.25550581,0.07418210,3.56939717,4.87624359,3.01208126,0.00000000
-4.92546273,8.29626430,1.21332421,0.07302111,3.55848054,4.86839047,3.05976349,0.00000000
-4.91945973,8.29508688,1.17142751,0.07182730,3.54814558,4.87020041,3.11429039,0.00000000
-4.91345673,8.30850362,1.13004243,0.07060902,3.53833045,4.88147104,3.17515617,0.00000000
-4.90745373,8.33640344,1.08940554,0.06937640,3.52912222,4.90200382,3.24192752,0.00000000
-4.90145073,8.37876995,1.04976010,0.06814113,3.52076457,4.93160959,3.31425580,0.00000000
-4.89544772,8.43567066,1.01135116,0.06691613,3.51365444,4.97010548,3.39187932,0.00000000
-4.88944472,8.50722848,0.97441911,0.06571516,3.50832771,5.01730376,3.47461543,0.00000000
-4.88344172,8.59357762,0.93919226,0.06455228,3.50543486,5.07299367,3.56234317,0.00000000
-4.87743872,8.69480720,0.90587885,0.06344131,3.50570791,5.13691809,3.65497774,0.00000000
-4.87143572,8.81089669,0.87465908,0.06239523,3.50992070,5.20874685,3.75243846,0.00000000
-4.86543272,8.94164783,0.84567761,0.06142561,3.51884464,5.28804913,3.85461263,0.00000000
-4.85942971,9.08661813,0.81903713,0.06054211,3.53320276,5.37426725,3.96131779,0.00000000
-4.85342671,9.24506111,0.79479331,0.05975198,3.55362452,5.46669430,4.07226525,0.00000000
-4.84742371,9.41587787,0.77295159,0.05905974,3.58060412,5.56445772,4.18702752,0.00000000
-4.84142071,9.59758437,0.75346594,0.05846693,3.61446478,5.66651080,4.30501242,0.00000000
-4.83541771,9.78829768,0.73623985,0.05797201,3.65533096,5.77163334,4.42544584,0.00000000
-4.82941471,9.98574333,0.72112940,0.05757038,3.70311024,5.87844261,4.54736514,0.00000000
-4.82341171,10.18728491,0.70794845,0.05725454,3.75748575,5.98541460,4.66962407,0.00000000
-4.81740870,10.38997549,0.69647569,0.05701438,3.81791978,6.09091531,4.79090969,0.00000000
-4.81140570,10.59062914,0.68646314,0.05683755,3.88366812,6.19324106,4.90977082,0.00000000
-4.80540270,10.78590972,0.67764594,0.05671000,3.95380452,6.29066606,5.02465706,0.00000000
-4.79939970,10.97243280,0.66975274,0.05661643,4.02725366,6.38149530,5.13396633,0.00000000
-4.79339670,11.14687597,0.66251639,0.05654095,4.10283090,6.46412013,5.23609885,0.00000000
-4.78739370,11.30609191,0.65568440,0.05646762,4.17928659,6.53707382,5.32951452,0.00000000
-4.78139070,11.44721861,0.64902867,0.05638103,4.25535234,6.59908427,5.41279075,0.00000000
-4.77538769,11.56778107,0.64235409,0.05626682,4.32978699,6.64912110,5.48467759,0.00000000
-4.76938469,11.66577910,0.63550565,0.05611213,4.40141953,6.68643467,5.54414716,0.00000000
-4.76338169,11.73975695,0.62837366,0.05590597,4.46918708,6.71058492,5.59043456,0.00000000
-4.75737869,11.78885084,0.62089705,0.05563952,4.53216573,6.72145840,5.62306819,0.00000000
-4.75137569,11.81281227,0.61306434,0.05530631,4.58959302,6.71927254,5.64188755,0.00000000
-4.74537269,11.81200586,0.60491255,0.05490228,4.64088098,6.70456685,5.64704788,0.00000000
-4.73936968,11.78738191,0.59652388,0.05442577,4.68561946,6.67818134,5.63901101,0.00000000
-4.73336668,11.74042539,0.58802046,0.05387745,4.72356990,6.64122331,5.61852326,0.00000000
-4.72736368,11.67308382,0.57955735,0.05326010,4.75465019,6.59502386,5.58658135,0.00000000
-4.72136068,11.58767818,0.57131413,0.05257838,4.77891207,6.54108647,5.54438820,0.00000000
-4.71535768,11.48680109,0.56348545,0.05183860,4.79651253,6.48102987,5.49330095,0.00000000
-4.70935468,11.37320763,0.55627099,0.05104832,4.80768118,6.41652800,5.43477389,0.00000000
-4.70335168,11.24970408,0.54986522,0.05021610,4.81268590,6.34924981,5.37029909,0.00000000
-4.69734867,11.11903981,0.54444744,0.04935118,4.81179884,6.28080149,5.30134773,0.00000000
-4.69134567,10.98380746,0.54017255,0.04846315,4.80526491,6.21267369,5.22931484,0.00000000
-4.68534267,10.84635556,0.53716290,0.04756168,4.79327492,6.14619582,5.15547011,0.00000000
-4.67933967,10.70871731,0.53550160,0.04665634,4.77594471,6.08249909,5.08091669,0.00000000
-4.67333667,10.57255789,0.53522757,0.04575634,4.75330175,6.02248947,5.00655977,0.00000000
-4.66733367,10.43914189,0.53633247,0.04487040,4.72527991,5.96683125,4.93308586,0.00000000
-4.66133067,10.30932104,0.53875971,0.04400666,4.69172253,5.91594106,4.86095335,0.00000000
-4.65532766,10.18354160,0.54240549,0.04317255,4.65239357,5.86999207,4.79039397,0.00000000
-4.64932466,10.06186943,0.54712175,0.04237479,4.60699605,5.82892723,4.72142470,0.00000000
-4.64332166,9.94403023,0.55272104,0.04161930,4.55519643,5.79248018,4.65386867,0.00000000
-4.63731866,9.82946154,0.55898282,0.04091123,4.49665321,5.76020221,4.58738351,0.00000000
-4.63131566,9.71737274,0.56566107,0.04025491,4.43104800,5.73149315,4.52149525,0.00000000
-4.62531266,9.60680907,0.57249269,0.03965383,4.35811683,5.70563458,4.45563561,0.00000000
-4.61930965,9.49671574,0.57920646,0.03911062,4.27767966,5.68182305,4.38918055,0.00000000
-4.61330665,9.38599857,0.58553197,0.03862698,4.18966617,5.65920185,4.32148806,0.00000000
-4.60730365,9.27357793,0.59120822,0.03820363,4.09413613,5.63688972,4.25193330,0.00000000
-4.60130065,9.15843362,0.59599154,0.03784023,3.99129303,5.61400536,4.17993939,0.00000000
-4.59529765,9.03963901,0.59966237,0.03753529,3.88149003,5.58968709,4.10500291,0.00000000
-4.58929465,8.91638368,0.60203087,0.03728607,3.76522806,5.56310723,4.02671300,0.00000000
-4.58329165,8.78798453,0.60294096,0.03708851,3.64314593,5.53348143,3.94476394,0.00000000
-4.57728864,8.65388642,0.60227287,0.03693714,3.51600346,5.50007329,3.85896099,0.00000000
-4.57128564,8.51365379,0.59994405,0.03682506,3.38465837,5.46219535,3.76922024,0.00000000
-4.56528264,8.36695552,0.59590869,0.03674394,3.25003873,5.41920729,3.67556298,0.00000000
-4.55927964,8.21354547,0.59015587,0.03668407,3.11311239,5.37051273,3.57810566,0.00000000
-4.55327664,8.05324144,0.58270659,0.03663447,2.97485550,5.31555586,3.47704678,0.00000000
-4.54727364,7.88590508,0.57361002,0.03658309,2.83622172,5.25381919,3.37265174,0.00000000
-4.54127064,7.71142529,0.56293911,0.03651703,2.69811403,5.18482347,3.26523716,0.00000000
-4.53526763,7.52970683,0.55078603,0.03642286,2.56136049,5.10813055,3.15515555,0.00000000
-4.52926463,7.34066571,0.53725752,0.03628699,2.42669511,5.02334978,3.04278159,0.00000000
-4.52326163,7.14423193,0.52247061,0.03609610,2.29474476,4.93014803,2.92850063,0.00000000
-4.51725863,6.94035962,0.50654873,0.03583757,2.16602211,4.82826310,2.81269988,0.00000000
-4.51125563,6.72904397,0.48961842,0.03549993,2.04092498,4.71751991,2.69576274,0.00000000
-4.50525263,6.51034349,0.47180680,0.03507332,1.91974119,4.59784845,2.57806594,0.00000000
-4.49924962,6.28440594,0.45323971,0.03454992,1.80265846,4.46930247,2.45997950,0.00000000
-4.49324662,6.05149562,0.43404051,0.03392427,1.68977807,4.33207733,2.34186882,0.00000000
-4.48724362,5.81201989,0.41432953,0.03319364,1.58113130,4.18652560,2.22409839,0.00000000
-4.48124062,5.56655223,0.39422400,0.03235813,1.47669714,4.03316909,2.10703640,0.00000000
-4.47523762,5.31585006,0.37383827,0.03142088,1.37642021,3.87270600,1.99105948,0.00000000
-4.46923462,5.06086515,0.35328429,0.03038798,1.28022769,3.70601205,1.87655684,0.00000000
-4.46323162,4.80274556,0.33267209,0.02926836,1.18804437,3.53413512,1.76393337,0.00000000
-4.45722861,4.54282820,0.31211017,0.02807363,1.09980494,3.35828287,1.65361095,0.00000000
-4.45122561,4.28262192,0.29170570,0.02681763,1.01546336,3.17980371,1.54602803,0.00000000
-4.44522261,4.02378172,0.27156451,0.02551614,0.93499882,3.00016138,1.44163701,0.00000000
-4.43921961,3.76807512,0.25179070,0.02418631,0.85841860,2.82090437,1.34089976,0.00000000
-4.43321661,3.51734240,0.23248599,0.02284618,0.78575793,2.64363124,1.24428144,0.00000000
-4.42721361,3.27345273,0.21374886,0.02151409,0.71707753,2.46995356,1.15224296,0.00000000
-4.42121061,3.03825850,0.19567341,0.02020821,0.65245913,2.30145812,1.06523275,0.00000000
-4.41520760,2.81355025,0.17834814,0.01894594,0.59199999,2.13967019,0.98367828,0.00000000
-4.40920460,2.60101459,0.16185476,0.01774351,0.53580666,1.98601960,0.90797805,0.00000000
-4.40320160,2.40219722,0.14626702,0.01661557,0.48398901,1.84181129,0.83849451,0.00000000
-4.39719860,2.21847288,0.13164972,0.01557484,0.43665475,1.70820150,0.77554861,0.00000000
-4.39119560,2.05102356,0.11805798,0.01463196,0.39390496,1.58618082,0.71941616,0.00000000
-4.38519260,1.90082579,0.10553680,0.01379531,0.35583095,1.47656454,0.67032641,0.00000000
-4.37918959,1.76864730,0.09412096,0.01307105,0.32251245,1.37999060,0.62846284,0.00000000
-4.37318659,1.65505263,0.08383529,0.01246315,0.29401720,1.29692479,0.59396615,0.00000000
-4.36718359,1.56041690,0.07469516,0.01197359,0.27040170,1.22767262,0.56693907,0.00000000
-4.36118059,1.48494622,0.06670745,0.01160260,0.25171290,1.17239674,0.54745264,0.00000000
-4.35517759,1.42870313,0.05987156,0.01134891,0.23799052,1.13113850,0.53555335,0.00000000
-4.34917459,1.39163485,0.05418075,0.01121013,0.22926949,1.10384207,0.53127052,0.00000000
-4.34317159,1.37360222,0.04962347,0.01118308,0.22558226,1.09037936,0.53462309,0.00000000
-4.33716858,1.37440694,0.04618486,0.01126410,0.22696046,1.09057380,0.54562518,0.00000000
-4.33116558,1.39381523,0.04384811,0.01144940,0.23343575,1.10422139,0.56428974,0.00000000
-4.32516258,1.43157573,0.04259580,0.01173530,0.24503947,1.13110732,0.59062957,0.00000000
-4.31915958,1.48743046,0.04241110,0.01211845,0.26180105,1.17101688,0.62465541,0.00000000
-4.31315658,1.56111771,0.04327895,0.01259594,0.28374523,1.22373978,0.66637087,0.00000000
-4.30715358,1.65236640,0.04518689,0.01316539,0.31088803,1.28906732,0.71576396,0.00000000
