energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-4.30115058,5.52665804,0.00580121,0.18810559,0.20942087,2.91012816,1.81845024,1.79112580
-4.29514757,5.46399727,0.00591104,0.18527372,0.20466200,2.86946348,1.81132211,1.77903343
-4.28914457,5.40076315,0.00605321,0.18231391,0.19997715,2.82641818,1.80402799,1.76841209
-4.28314157,5.33705474,0.00623392,0.17921319,0.19538796,2.78124206,1.79646733,1.75910847
-4.27713857,5.27304353,0.00646035,0.17596685,0.19091231,2.73423083,1.78852881,1.75098963
-4.27113557,5.20903442,0.00674064,0.17258072,0.18656607,2.68574736,1.78010923,1.74397319
-4.26513257,5.14551993,0.00708384,0.16907280,0.18236477,2.63624015,1.77113187,1.73805461
-4.25912956,5.08322376,0.00749985,0.16547429,0.17832533,2.58625765,1.76156324,1.73332957
-4.25312656,5.02313044,0.00799914,0.16182987,0.17446736,2.53645707,1.75142712,1.73001000
-4.24712356,4.96649854,0.00859260,0.15819723,0.17081439,2.48760683,1.74081509,1.72843259
-4.24112056,4.91485559,0.00929115,0.15464582,0.16739453,2.44058186,1.72989269,1.72905882
-4.23511756,4.86997383,0.01010539,0.15125490,0.16424080,2.39635155,1.71890091,1.73246616
-4.22911456,4.83382696,0.01104516,0.14811095,0.16139096,2.35596029,1.70815254,1.73933045
-4.22311156,4.80852877,0.01211907,0.14530452,0.15888683,2.32050105,1.69802341,1.75039989
-4.21710855,4.79625585,0.01333397,0.14292671,0.15677320,2.29108277,1.68893886,1.76646172
-4.21110555,4.79915719,0.01469449,0.14106535,0.15509626,2.26879254,1.68135569,1.78830278
-4.20510255,4.81925438,0.01620247,0.13980110,0.15390171,2.25465419,1.67574069,1.81666583
-4.19909955,4.85833672,0.01785659,0.13920367,0.15323252,2.24958465,1.67254627,1.85220365
-4.19309655,4.91785619,0.01965190,0.13932821,0.15312659,2.25435018,1.67218475,1.89543301
-4.18709355,4.99882715,0.02157958,0.14021219,0.15361426,2.26952419,1.67500227,1.94669102
-4.18109055,5.10173610,0.02362672,0.14187276,0.15471601,2.29544891,1.68125387,2.00609617
-4.17508754,5.22646643,0.02577627,0.14430492,0.15644018,2.33220275,1.69108113,2.07351617
-4.16908454,5.37224259,0.02800711,0.14748036,0.15878119,2.37957525,1.70449351,2.14854461
-4.16308154,5.53759777,0.03029432,0.15134729,0.16171814,2.43705137,1.72135496,2.23048820
-4.15707854,5.72036789,0.03260957,0.15583117,0.16521392,2.50380647,1.74137646,2.31836556
-4.15107554,5.91771403,0.03492170,0.16083634,0.16921512,2.57871286,1.76411556,2.41091842
-4.14507254,6.12617386,0.03719740,0.16624862,0.17365249,2.66035871,1.78898322,2.50663527
-4.13906953,6.34174156,0.03940209,0.17193871,0.17844232,2.74707910,1.81525817,2.60378692
-4.13306653,6.55997412,0.04150083,0.17776635,0.18348843,2.83699875,1.84210845,2.70047294
-4.12706353,6.77612085,0.04345933,0.18358507,0.18868496,2.92808543,1.86861954,2.79467730
-4.12106053,6.98527136,0.04524502,0.18924735,0.19391974,3.01821220,1.89382800,2.88433106
-4.11505753,7.18251644,0.04682809,0.19461003,0.19907818,3.10522643,1.91675941,2.96737947
-4.10905453,7.36311534,0.04818244,0.19953969,0.20404750,3.18702293,1.93646880,3.04185087
-4.10305153,7.52266248,0.04928663,0.20391788,0.20872121,3.26161832,1.95208197,3.10592408
-4.09704852,7.65724628,0.05012464,0.20764581,0.21300349,3.32722347,1.96283557,3.15799162
-4.09104552,7.76359324,0.05068648,0.21064854,0.21681336,3.38231086,1.96811423,3.19671580
-4.08504252,7.83919060,0.05096859,0.21287815,0.22008851,3.42567382,1.96748275,3.22107520
-4.07903952,7.88238212,0.05097410,0.21431608,0.22278842,3.45647501,1.96071178,3.23039960
-4.07303652,7.89243242,0.05071279,0.21497427,0.22489674,3.47428158,1.94779562,3.22439177
-4.06703352,7.86955700,0.05020086,0.21489509,0.22642272,3.47908549,1.92896116,3.20313534
-4.06103052,7.81491637,0.04946047,0.21415010,0.22740169,3.47130769,1.90466734,3.16708854
-4.05502751,7.73057460,0.04851914,0.21283764,0.22789432,3.45178595,1.87559490,3.11706435
-4.04902451,7.61942419,0.04740885,0.21107924,0.22798500,3.42174647,1.84262684,3.05419813
-4.04302151,7.48508047,0.04616513,0.20901513,0.22777894,3.38276064,1.80682017,2.97990445
-4.03701851,7.33175041,0.04482594,0.20679892,0.22739856,3.33668836,1.76937009,2.89582525
-4.03101551,7.16408152,0.04343053,0.20459166,0.22697886,3.28561065,1.73156804,2.80377183
-4.02501251,6.98699737,0.04201827,0.20255556,0.22666227,3.23175403,1.69475532,2.70566325
-4.01900950,6.80552668,0.04062748,0.20084767,0.22659298,3.17740990,1.66027413,2.60346386
-4.01300650,6.62463287,0.03929429,0.19961358,0.22691110,3.12485227,1.62941795,2.49912260
-4.00700350,6.44905097,0.03805163,0.19898162,0.22774673,3.07625707,1.60338337,2.39451632
-4.00100050,6.28313778,0.03692833,0.19905770,0.22921437,3.03362602,1.58322512,2.29139909
-3.99499750,6.13074068,0.03594835,0.19992095,0.23140767,2.99871826,1.56981611,2.19135929
-3.98899450,5.99508927,0.03513017,0.20162043,0.23439494,2.97299186,1.56381394,2.09578529
-3.98299150,5.87871302,0.03448639,0.20417294,0.23821543,2.95755730,1.56563518,2.00584064
-3.97698849,5.78338651,0.03402353,0.20756215,0.24287662,2.95314436,1.57543824,1.92244865
-3.97098549,5.71010312,0.03374192,0.21173890,0.24835261,2.96008314,1.59311543,1.84628631
-3.96498249,5.65907641,0.03363594,0.21662280,0.25458372,2.97829949,1.61829439,1.77778661
-3.95897949,5.62976760,0.03369431,0.22210499,0.26147724,3.00732441,1.65034875,1.71714857
-3.95297649,5.62093664,0.03390054,0.22805190,0.26890939,3.04631656,1.68841736,1.66435352
-3.94697349,5.63071347,0.03423363,0.23430999,0.27672841,3.09409657,1.73143150,1.61918650
-3.94097049,5.65668574,0.03466879,0.24071100,0.28475871,3.14919122,1.77814869,1.58126122
-3.93496748,5.69599879,0.03517829,0.24707784,0.29280587,3.20988572,1.82719195,1.55004740
-3.92896448,5.74546353,0.03573234,0.25323047,0.30066234,3.27428150,1.87709283,1.52489904
-3.92296148,5.80166801,0.03630011,0.25899193,0.30811374,3.34035759,1.92633675,1.50508270
-3.91695848,5.86108858,0.03685061,0.26419393,0.31494538,3.40603288,1.97340881,1.48980464
-3.91095548,5.92019700,0.03735369,0.26868203,0.32094882,3.46922733,2.01683852,1.47823627
-3.90495248,5.97556019,0.03778085,0.27232009,0.32592835,3.52792000,2.05524189,1.46953723
-3.89894947,6.02393002,0.03810613,0.27499385,0.32970697,3.58020214,2.08735949,1.46287582
-3.89294647,6.06232111,0.03830676,0.27661361,0.33213178,3.62432394,2.11208921,1.45744662
-3.88694347,6.08807527,0.03836377,0.27711587,0.33307857,3.65873393,2.12851290,1.45248540
-3.88094047,6.09891180,0.03826243,0.27646395,0.33245537,3.68211019,2.13591616,1.44728124
-3.87493747,6.09296367,0.03799260,0.27464769,0.33020501,3.69338332,2.13380101,1.44118636
-3.86893447,6.06879995,0.03754889,0.27168225,0.32630645,3.69175096,2.12189127,1.43362380
-3.86293147,6.02543549,0.03693064,0.26760616,0.32077491,3.67668453,2.10013107,1.42409332
-3.85692846,5.96232916,0.03614187,0.26247877,0.31366095,3.64792870,2.06867681,1.41217596
-3.85092546,5.87937241,0.03519101,0.25637736,0.30504831,3.60549450,2.02788358,1.39753737
-3.84492246,5.77686967,0.03409053,0.24939387,0.29505095,3.54964720,1.97828662,1.37993041
-3.83891946,5.65551270,0.03285653,0.24163172,0.28380914,3.48088994,1.92057919,1.35919710
-3.83291646,5.51635045,0.03150821,0.23320262,0.27148500,3.39994432,1.85558775,1.33527002
-3.82691346,5.36075616,0.03006732,0.22422364,0.25825762,3.30772894,1.78424566,1.30817332
-3.82091046,5.19039298,0.02855758,0.21481464,0.24431788,3.20533681,1.70756650,1.27802324
-3.81490745,5.00717937,0.02700405,0.20509603,0.22986337,3.09401238,1.62661782,1.24502801
-3.80890445,4.81325483,0.02543264,0.19518710,0.21509342,2.97512896,1.54249647,1.20948712
-3.80290145,4.61094674,0.02386952,0.18520465,0.20020455,2.85016662,1.45630589,1.17178956
-3.79689845,4.40273830,0.02234064,0.17526214,0.18538636,2.72069116,1.36913607,1.13241098
-3.79089545,4.19123764,0.02087133,0.16546919,0.17081814,2.58833400,1.28204652,1.09190949
-3.78489245,3.97914788,0.01948591,0.15593131,0.15666611,2.45477303,1.19605228,1.05091983
-3.77888944,3.76923776,0.01820739,0.14674995,0.14308148,2.32171433,1.11211315,1.01014588
-3.77288644,3.56431252,0.01705720,0.13802259,0.13019916,2.19087459,1.03112589,0.97035125
-3.76688344,3.36718454,0.01605504,0.12984294,0.11813731,2.06396387,0.95391922,0.93234811
-3.76088044,3.18064356,0.01521868,0.12230109,0.10699745,1.94266889,0.88125123,0.89698404
-3.75487744,3.00742618,0.01456388,0.11548357,0.09686517,1.82863629,0.81380881,0.86512734
-3.74887444,2.85018451,0.01410425,0.10947330,0.08781128,1.72345617,0.75220878,0.83765072
-3.74287144,2.71145425,0.01385119,0.10434934,0.07989333,1.62864567,0.69700012,0.81541389
-3.73686843,2.59362219,0.01381380,0.10018650,0.07315731,1.54563271,0.64866697,0.79924533
-3.73086543,2.49889370,0.01399883,0.09705477,0.06763939,1.47574008,0.60763198,0.78992368
-3.72486243,2.42926055,0.01441051,0.09501854,0.06336767,1.42016993,0.57425961,0.78815923
-3.71885943,2.38646977,0.01505053,0.09413573,0.06036373,1.37998887,0.54885907,0.79457610
-3.71285643,2.37199404,0.01591792,0.09445676,0.05864392,1.35611400,0.53168662,0.80969554
-3.70685343,2.38700445,0.01700892,0.09602350,0.05822030,1.34929984,0.52294702,0.83392087
-3.70085043,2.43234602,0.01831695,0.09886806,0.05910115,1.36012656,0.52279393,0.86752462
-3.69484742,2.50851684,0.01983248,0.10301169,0.06129111,1.38898954,0.53132923,0.91063824
-3.68884442,2.61565117,0.02154305,0.10846360,0.06479074,1.43609042,0.54860110,0.96324480
-3.68284142,2.75350707,0.02343324,0.11521985,0.06959578,1.50142982,0.57460106,1.02517476
-3.67683842,2.92145883,0.02548476,0.12326234,0.07569586,1.58480174,0.60925995,1.09610535
-3.67083542,3.11849453,0.02767659,0.13255786,0.08307299,1.68578983,0.65244304,1.17556319
-3.66483242,3.34321891,0.02998514,0.14305733,0.09169970,1.80376555,0.70394452,1.26293042
-3.65882941,3.59386154,0.03238458,0.15469515,0.10153710,1.93788840,0.76348176,1.35745403
-3.65282641,3.86829044,0.03484720,0.16738877,0.11253288,2.08710832,0.83068955,1.45825805
-3.64682341,4.16403101,0.03734383,0.18103852,0.12461942,2.25017054,0.90511487,1.56435841
-3.64082041,4.47829015,0.03984438,0.19552772,0.13771212,2.42562288,0.98621263,1.67467974
-3.63481741,4.80798551,0.04231845,0.21072310,0.15170820,2.61182598,1.07334276,1.78807385
-3.62881441,5.14977958,0.04473590,0.22647558,0.16648593,2.80696644,1.16576931,1.90333917
-3.62281141,5.50011854,0.04706759,0.24262151,0.18190452,3.00907333,1.26266174,2.01924064
-3.61680840,5.85527539,0.04928604,0.25898429,0.19780479,3.21603812,1.36309904,2.13452958
-3.61080540,6.21139730,0.05136614,0.27537649,0.21401058,3.42563811,1.46607678,2.24796296
-3.60480240,6.56455655,0.05328578,0.29160243,0.23033096,3.63556362,1.57051733,2.35832176
-3.59879940,6.91080473,0.05502651,0.30746118,0.24656334,3.84344856,1.67528336,2.46442805
-3.59279640,7.24622951,0.05657406,0.32274999,0.26249723,4.04690433,1.77919428,2.56516056
-3.58679340,7.56701325,0.05791883,0.33726811,0.27791869,4.24355657,1.88104563,2.65946868
-3.58079040,7.86949255,0.05905617,0.35082076,0.29261531,4.43108403,1.97963066,2.74638470
-3.57478739,8.15021770,0.05998670,0.36322340,0.30638150,4.60725898,2.07376376,2.82503450
-3.56878439,8.40601074,0.06071627,0.37430586,0.31902387,4.76998793,2.16230484,2.89464662
-3.56278139,8.63402088,0.06125597,0.38391650,0.33036655,4.91735180,2.24418386,2.95455988
-3.55677839,8.83177565,0.06162183,0.39192592,0.34025617,5.04764402,2.31842464,3.00422960
-3.55077539,8.99722651,0.06183444,0.39823041,0.34856625,5.15940557,2.38416712,3.04323260
-3.54477239,9.12878722,0.06191839,0.40275469,0.35520085,5.25145549,2.44068697,3.07127093
-3.53876938,9.22536369,0.06190154,0.40545401,0.36009725,5.32291578,2.48741209,3.08817439
-3.53276638,9.28637410,0.06181418,0.40631540,0.36322759,5.37322971,2.52393509,3.09390184
-3.52676338,9.31175818,0.06168811,0.40535809,0.36459929,5.40217250,2.55002140,3.08854106
-3.52076038,9.30197519,0.06155556,0.40263295,0.36425431,5.40985414,2.56561267,3.07230725
-3.51475738,9.25799018,0.06144815,0.39822105,0.36226730,5.39671378,2.57082536,3.04553985
-3.50875438,9.18124864,0.06139580,0.39223138,0.35874256,5.36350598,2.56594469,3.00869765
-3.50275138,9.07364017,0.06142564,0.38479775,0.35381020,5.31127908,2.55141412,2.96235206
-3.49674837,8.93745206,0.06156103,0.37607499,0.34762143,5.24134639,2.52782098,2.90717837
-3.49074537,8.77531406,0.06182070,0.36623473,0.34034342,5.15525122,2.49587877,2.84394519
-3.48474237,8.59013608,0.06221798,0.35546066,0.33215374,5.05472683,2.45640681,2.77350194
-3.47873937,8.38504053,0.06276023,0.34394376,0.32323487,4.94165266,2.41030796,2.69676469
-3.47273637,8.16329152,0.06344849,0.33187738,0.31376873,4.81800830,2.35854538,2.61470048
-3.46673337,7.92822283,0.06427734,0.31945253,0.30393169,4.68582658,2.30211869,2.52831056
-3.46073037,7.68316690,0.06523494,0.30685346,0.29389014,4.54714727,2.24204069,2.43861286
-3.45472736,7.43138676,0.06630337,0.29425365,0.28379668,4.40397259,2.17931483,2.34662421
-3.44872436,7.17601275,0.06745911,0.28181243,0.27378727,4.25822601,2.11491427,2.25334270
-3.44272136,6.91998573,0.06867378,0.26967209,0.26397909,4.11171506,2.04976292,2.15973092
-3.43671836,6.66600820,0.06991502,0.25795582,0.25446942,3.96609932,1.98471875,2.06670034
-3.43071536,6.41650440,0.07114747,0.24676629,0.24533532,3.82286419,1.92055976,1.97509755
-3.42471236,6.17359039,0.07233395,0.23618496,0.23663414,3.68330093,1.85797285,1.88569269
-3.41870935,5.93905469,0.07343656,0.22627214,0.22840473,3.54849341,1.79754572,1.79917058
-3.41270635,5.71434973,0.07441792,0.21706770,0.22066929,3.41931169,1.73976194,1.71612483
-3.40670335,5.50059433,0.07524231,0.20859236,0.21343566,3.29641247,1.68499923,1.63705518
-3.40070035,5.29858688,0.07587675,0.20084960,0.20670009,3.18024620,1.63353095,1.56236835
-3.39469735,5.10882875,0.07629204,0.19382796,0.20045006,3.07107053,1.58553082,1.49238220
-3.38869435,4.93155715,0.07646358,0.18750381,0.19466745,2.96896967,1.54108051,1.42733346
-3.38269135,4.76678640,0.07637216,0.18184429,0.18933147,2.87387880,1.50018011,1.36738856
-3.37668834,4.61435617,0.07600449,0.17681045,0.18442171,2.78561284,1.46276092,1.31265746
-3.37068534,4.47398516,0.07535356,0.17236052,0.17992079,2.70389846,1.42870026,1.26320993
-3.36468234,4.34532824,0.07441894,0.16845297,0.17581692,2.62840817,1.39783761,1.21909383
-3.35867934,4.22803497,0.07320672,0.16504952,0.17210594,2.55879521,1.36999157,1.18035471
-3.35267634,4.12180725,0.07172945,0.16211779,0.16879308,2.49472779,1.34497680,1.14705602
-3.34667334,4.02645366,0.07000581,0.15963354,0.16589414,2.43592126,1.32262016,1.11929913
-3.34067034,3.94193828,0.06806019,0.15758243,0.16343623,2.38216689,1.30277535,1.09724230
-3.33466733,3.86842145,0.06592208,0.15596118,0.16145790,2.33335572,1.28533520,1.08111779
-3.32866433,3.80629066,0.06362541,0.15477804,0.16000878,2.28949653,1.27024103,1.07124614
-3.32266133,3.75617953,0.06120773,0.15405265,0.15914853,2.25072677,1.25748831,1.06804687
-3.31665833,3.71897370,0.05870934,0.15381504,0.15894526,2.21731591,1.24712852,1.07204487
-3.31065533,3.69580245,0.05617232,0.15410410,0.15947340,2.18966071,1.23926672,1.08387160
-3.30465233,3.68801584,0.05363960,0.15496520,0.16081103,2.16827254,1.23405507,1.10426082
-3.29864932,3.69714754,0.05115388,0.15644739,0.16303670,2.15375699,1.23168232,1.13403818
-3.29264632,3.72486391,0.04875665,0.15860006,0.16622599,2.14678659,1.23235994,1.17410466
-3.28664332,3.77290096,0.04648724,0.16146922,0.17044769,2.14806768,1.23630540,1.22541359
-3.28064032,3.84299089,0.04438181,0.16509369,0.17575986,2.15830279,1.24372354,1.28894165
-3.27463732,3.93678066,0.04247256,0.16950124,0.18220594,2.17815015,1.25478691,1.36565412
-3.26863432,4.05574536,0.04078689,0.17470492,0.18981098,2.20818209,1.26961623,1.45646513
-3.26263132,4.20109957,0.03934680,0.18069982,0.19857817,2.24884420,1.28826200,1.56219373
-3.25662831,4.37370994,0.03816834,0.18746031,0.20848592,2.30041706,1.31068829,1.68351717
-3.25062531,4.57401252,0.03726125,0.19493812,0.21948553,2.36298236,1.33675966,1.82092260
-3.24462231,4.80193824,0.03662877,0.20306122,0.23149971,2.43639500,1.36623220,1.97465897
-3.23861931,5.05684977,0.03626760,0.21173373,0.24442196,2.52026244,1.39874897,2.14469103
-3.23261631,5.33749293,0.03616809,0.22083687,0.25811700,2.61393255,1.43384068,2.33065736
-3.22661331,5.64196523,0.03631452,0.23023097,0.27242223,2.71649050,1.47093149,2.53183450
-3.22061031,5.96770379,0.03668565,0.23975854,0.28715026,2.82676528,1.50934988,2.74710931
-3.21460730,6.31149413,0.03725535,0.24924832,0.30209249,2.94334550,1.54834449,2.97496152
-3.20860430,6.66950096,0.03799342,0.25852010,0.31702359,3.06460445,1.58710402,3.21345806
-3.20260130,7.03732084,0.03886642,0.26739024,0.33170681,3.18873334,1.62478070,3.46026092
-3.19659830,7.41005635,0.03983873,0.27567755,0.34589995,3.31378176,1.66051618,3.71264911
-3.19059530,7.78241002,0.04087351,0.28320942,0.35936175,3.43770389,1.69346883,3.96755557
-3.18459230,8.14879581,0.04193377,0.28982780,0.37185843,3.55840886,1.72284127,4.22161857
-3.17858929,8.50346497,0.04298335,0.29539483,0.38317020,3.67381341,1.74790682,4.47124695
-3.17258629,8.84064236,0.04398792,0.29979778,0.39309749,3.78189499,1.76803387,4.71269756
-3.16658329,9.15466890,0.04491578,0.30295322,0.40146655,3.88074326,1.78270686,4.94216291
-3.16058029,9.44014518,0.04573869,0.30480995,0.40813429,3.96860832,1.79154310,5.15586596
-3.15457729,9.69207118,0.04643241,0.30535085,0.41299215,4.04394380,1.79430459,5.35015903
-3.14857429,9.90597698,0.04697721,0.30459322,0.41596882,4.10544331,1.79090425,5.52162305
-3.14257129,10.07803965,0.04735818,0.30258784,0.41703173,4.15206921,1.78140642,5.66716334
-3.13656828,10.20518182,0.04756531,0.29941666,0.41618725,4.18307262,1.76602152,5.78409811
-3.13056528,10.28514840,0.04759355,0.29518920,0.41347964,4.19800435,1.74509515,5.87023605
-3.12456228,10.31655842,0.04744259,0.29003790,0.40898880,4.19671650,1.71909226,5.92393975
-3.11855928,10.29893043,0.04711658,0.28411259,0.40282694,4.17935511,1.68857705,5.94417240
-3.11255628,10.23268069,0.04662374,0.27757428,0.39513434,4.14634448,1.65418965,5.93052579
-3.10655328,10.11909464,0.04597586,0.27058877,0.38607441,4.09836413,1.61662067,5.88322852
-3.10055028,9.96027336,0.04518772,0.26332007,0.37582825,4.03631964,1.57658480,5.80313427
-3.09454727,9.75905773,0.04427657,0.25592424,0.36458899,3.96130883,1.53479470,5.69169084
-3.08854427,9.51893369,0.04326143,0.24854371,0.35255605,3.87458482,1.49193644,5.55089145
-3.08254127,9.24392292,0.04216259,0.24130244,0.33992970,3.77751751,1.44864739,5.38321065
-3.07653827,8.93846360,0.04100099,0.23430215,0.32690590,3.67155514,1.40549763,5.19152775
-3.07053527,8.60728600,0.03979770,0.22761958,0.31367184,3.55818717,1.36297553,4.97904098
-3.06453227,8.25528772,0.03857346,0.22130517,0.30040205,3.43890985,1.32147794,4.74917623
-3.05852926,7.88741305,0.03734826,0.21538288,0.28725532,3.31519525,1.28130520,4.50549365
-3.05252626,7.50854019,0.03614096,0.20985133,0.27437245,3.18846471,1.24266097,4.25159600
-3.04652326,7.12337989,0.03496906,0.20468593,0.26187479,3.06006682,1.20565647,3.99104161
-3.04052026,6.73638761,0.03384835,0.19984213,0.24986348,2.93126026,1.17031863,3.72726499
-3.03451726,6.35169119,0.03279280,0.19525928,0.23841943,2.80320130,1.13660157,3.46350715
-3.02851426,5.97303448,0.03181437,0.19086508,0.22760390,2.67693557,1.10440023,3.20275731
-3.02251126,5.60373722,0.03092286,0.18658030,0.21745942,2.55339369,1.07356568,2.94770706
-3.01650825,5.24667034,0.03012585,0.18232354,0.20801123,2.43339000,1.04392072,2.70071721
-3.01050525,4.90424553,0.02942861,0.17801567,0.19926878,2.31762392,1.01527526,2.46379733
-3.00450225,4.57841741,0.02883400,0.17358402,0.19122746,2.20668308,0.98744036,2.23859719
-2.99849925,4.27069653,0.02834253,0.16896579,0.18387029,2.10104781,0.96024046,2.02640906
-2.99249625,3.98217111,0.02795223,0.16411081,0.17716954,2.00109639,0.93352332,1.82817955
-2.98649325,3.71353554,0.02765877,0.15898350,0.17108835,1.90711071,0.90716714,1.64452939
-2.98049025,3.46512394,0.02745543,0.15356388,0.16558215,1.81928219,0.88108505,1.47577943
-2.97448724,3.23694695,0.02733324,0.14784781,0.16059994,1.73771767,0.85522675,1.32198134
-2.96848424,3.02873050,0.02728110,0.14184641,0.15608555,1.66244541,0.82957778,1.18295123
-2.96248124,2.83995525,0.02728600,0.13558479,0.15197876,1.59342120,0.80415663,1.05830484
-2.95647824,2.66989584,0.02733324,0.12910023,0.14821640,1.53053472,0.77901018,0.94749287
-2.95047524,2.51765923,0.02740681,0.12243990,0.14473346,1.47361622,0.75420804,0.84983544
-2.94447224,2.38222151,0.02748972,0.11565842,0.14146426,1.42244362,0.72983630,0.76455461
-2.93846923,2.26246284,0.02756443,0.10881522,0.13834362,1.37675019,0.70599114,0.69080440
-2.93246623,2.15720002,0.02761340,0.10197196,0.13530819,1.33623256,0.68277279,0.62769763
-2.92646323,2.06521654,0.02761948,0.09519020,0.13229782,1.30055910,0.66028027,0.57432939
-2.92046023,1.98528971,0.02756655,0.08852928,0.12925691,1.26937853,0.63860693,0.52979688
-2.91445723,1.91621471,0.02743992,0.08204459,0.12613592,1.24232832,0.61783728,0.49321561
-2.90845423,1.85682533,0.02722684,0.07578624,0.12289270,1.21904287,0.59804485,0.46373211
-2.90245123,1.80601119,0.02691696,0.06979820,0.11949380,1.19916094,0.57929125,0.44053333
-2.89644822,1.76273150,0.02650258,0.06411782,0.11591559,1.18233235,0.56162620,0.42285311
-2.89044522,1.72602529,0.02597899,0.05877578,0.11214515,1.16822352,0.54508845,0.40997596
-2.88444222,1.69501824,0.02534459,0.05379635,0.10818091,1.15652195,0.52970731,0.40123877
-2.87843922,1.66892645,0.02460091,0.04919799,0.10403290,1.14693945,0.51550470,0.39603070
-2.87243622,1.64705758,0.02375253,0.04499413,0.09972269,1.13921445,0.50249738,0.39379196
-2.86643322,1.62880968,0.02280695,0.04119402,0.09528295,1.13311326,0.49069935,0.39401175
-2.86043022,1.61366854,0.02177423,0.03780380,0.09075656,1.12843079,0.48012413,0.39622579
-2.85442721,1.60120391,0.02066666,0.03482739,0.08619549,1.12499089,0.47078694,0.40001403
-2.84842421,1.59106534,0.01949828,0.03226740,0.08165928,1.12264652,0.46270655,0.40499852
-2.84242121,1.58297802,0.01828442,0.03012594,0.07721328,1.12128016,0.45590686,0.41084198
-2.83641821,1.57673907,0.01704118,0.02840519,0.07292668,1.12080437,0.45041807,0.41724691
-2.83041521,1.57221443,0.01578488,0.02710785,0.06887042,1.12116284,0.44627748,0.42395550
-2.82441221,1.56933632,0.01453160,0.02623733,0.06511504,1.12233157,0.44352971,0.43075011
-2.81840920,1.56810121,0.01329670,0.02579780,0.06172848,1.12432026,0.44222650,0.43745416
-2.81240620,1.56856780,0.01209445,0.02579397,0.05877404,1.12717336,0.44242582,0.44393333
-2.80640320,1.57085465,0.01093763,0.02623075,0.05630835,1.13097061,0.44419042,0.45009659
-2.80040020,1.57513676,0.00983739,0.02711267,0.05437961,1.13582645,0.44758557,0.45589682
-2.79439720,1.58164050,0.00880295,0.02844322,0.05302598,1.14188804,0.45267616,0.46133080
-2.78839420,1.59063651,0.00784162,0.03022415,0.05227431,1.14933134,0.45952307,0.46643805
-2.78239120,1.60242986,0.00695871,0.03245459,0.05213902,1.15835507,0.46817876,0.47129851
-2.77638819,1.61734764,0.00615762,0.03513029,0.05262145,1.16917246,0.47868246,0.47602876
-2.77038519,1.63572357,0.00543994,0.03824287,0.05370936,1.18200068,0.49105481,0.48077683
-2.76438219,1.65788040,0.00480561,0.04177917,0.05537689,1.19704846,0.50529241,0.48571563
-2.75837919,1.68411033,0.00425310,0.04572073,0.05758485,1.21450210,0.52136254,0.49103512
-2.75237619,1.71465457,0.00377966,0.05004354,0.06028127,1.23451075,0.53919822,0.49693364
-2.74637319,1.74968302,0.00338149,0.05471794,0.06340241,1.25717171,0.55869421,0.50360868
-2.74037019,1.78927542,0.00305402,0.05970887,0.06687402,1.28251657,0.57970413,0.51124761
-2.73436718,1.83340512,0.00279214,0.06497632,0.07061297,1.31049938,0.60203911,0.52001881
-2.72836418,1.88192702,0.00259037,0.07047621,0.07452915,1.34098753,0.62546830,0.53006377
-2.72236118,1.93457062,0.00244308,0.07616139,0.07852760,1.37375642,0.64972135,0.54149066
-2.71635818,1.99093918,0.00234467,0.08198304,0.08251092,1.40848846,0.67449302,0.55436966
-2.71035518,2.05051563,0.00228975,0.08789223,0.08638172,1.44477680,0.69944989,0.56873053
-2.70435218,2.11267535,0.00227323,0.09384160,0.09004523,1.48213415,0.72423908,0.58456255
-2.69834917,2.17670571,0.00229051,0.09978720,0.09341186,1.52000628,0.74849857,0.60181681
-2.69234617,2.24183158,0.00233752,0.10569025,0.09639966,1.55779001,0.77186879,0.62041094
-2.68634317,2.30724578,0.00241087,0.11151883,0.09893666,1.59485475,0.79400502,0.64023581
-2.68034017,2.37214302,0.00250790,0.11724932,0.10096287,1.63056670,0.81458989,0.66116392
-2.67433717,2.43575543,0.00262678,0.12286758,0.10243200,1.66431446,0.83334541,0.68305900
-2.66833417,2.49738786,0.00276653,0.12836970,0.10331275,1.69553471,0.85004385,0.70578608
-2.66233117,2.55645079,0.00292708,0.13376226,0.10358968,1.72373650,0.86451691,0.72922142
-2.65632816,2.61248884,0.00310936,0.13906208,0.10326350,1.74852298,0.87666252,0.75326166
-2.65032516,2.66520309,0.00331523,0.14429537,0.10235097,1.76960905,0.88644894,0.77783141
-2.64432216,2.71446577,0.00354759,0.14949633,0.10088426,1.78683414,0.89391582,0.80288889
-2.63831916,2.76032606,0.00381029,0.15470521,0.09890978,1.80016916,0.89917203,0.82842893
-2.63231616,2.80300654,0.00410815,0.15996587,0.09648670,1.80971731,0.90239041,0.85448327
-2.62631316,2.84289013,0.00444689,0.16532301,0.09368501,1.81570848,0.90379955,0.88111783
-2.62031016,2.88049822,0.00483305,0.17081907,0.09058337,1.81848777,0.90367306,0.90842718
-2.61430715,2.91646083,0.00527390,0.17649111,0.08726673,1.81849838,0.90231676,0.93652637
-2.60830415,2.95148056,0.00577729,0.18236770,0.08382381,1.81626014,0.90005460,0.96554065
-2.60230115,2.98629222,0.00635150,0.18846606,0.08034464,1.81234461,0.89721391,0.99559371
