energy_ev,total_up,B_p_up,B_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.88594297,9.52102730,1.21399967,0.00000000,8.29431947,5.95572979,1.87292346,0.00000000
-5.87993997,9.37409709,1.19467758,0.00000000,8.14831960,5.86900178,1.83872627,0.00000000
-5.87393697,9.22390727,1.17282912,0.00000000,7.99163576,5.78104777,1.80563497,0.00000000
-5.86793397,9.07284466,1.14866934,0.00000000,7.82605537,5.69345972,1.77410429,0.00000000
-5.86193097,8.92317182,1.12245064,0.00000000,7.65339784,5.60775320,1.74450678,0.00000000
-5.85592796,8.77700120,1.09446183,0.00000000,7.47549736,5.52534945,1.71712890,0.00000000
-5.84992496,8.63627394,1.06502578,0.00000000,7.29418419,5.44756005,1.69216994,0.00000000
-5.84392196,8.50274326,1.03449600,0.00000000,7.11126454,5.37557448,1.66974393,0.00000000
-5.83791896,8.37796231,1.00325180,0.00000000,6.92849963,5.31045026,1.64988404,0.00000000
-5.83191596,8.26327649,0.97169243,0.00000000,6.74758440,5.25310582,1.63254953,0.00000000
-5.82591296,8.15981996,0.94023027,0.00000000,6.57012664,5.20431590,1.61763477,0.00000000
-5.81990995,8.06851630,0.90928319,0.00000000,6.39762715,5.16470966,1.60497993,0.00000000
-5.81390695,7.99008309,0.87926642,0.00000000,6.23146190,5.13477128,1.59438307,0.00000000
-5.80790395,7.92504021,0.85058420,0.00000000,6.07286663,5.11484317,1.58561299,0.00000000
-5.80190095,7.87372159,0.82362138,0.00000000,5.92292465,5.10513165,1.57842252,0.00000000
-5.79589795,7.83629012,0.79873533,0.00000000,5.78255812,5.10571516,1.57256173,0.00000000
-5.78989495,7.81275509,0.77624838,0.00000000,5.65252304,5.11655462,1.56779053,0.00000000
-5.78389195,7.80299182,0.75644100,0.00000000,5.53340798,5.13750580,1.56389026,0.00000000
-5.77788894,7.80676233,0.73954588,0.00000000,5.42563604,5.16833324,1.56067384,0.00000000
-5.77188594,7.82373649,0.72574318,0.00000000,5.32946981,5.20872511,1.55799402,0.00000000
-5.76588294,7.85351223,0.71515680,0.00000000,5.24501840,5.25830835,1.55574940,0.00000000
-5.75987994,7.89563393,0.70785202,0.00000000,5.17224589,5.31666327,1.55388800,0.00000000
-5.75387694,7.94960744,0.70383425,0.00000000,5.11098018,5.38333665,1.55240807,0.00000000
-5.74787394,8.01491097,0.70304900,0.00000000,5.06092150,5.45785259,1.55135601,0.00000000
-5.74187094,8.09100040,0.70538301,0.00000000,5.02164972,5.53971997,1.55082162,0.00000000
-5.73586793,8.17730866,0.71066639,0.00000000,4.99263013,5.62843604,1.55093043,0.00000000
-5.72986493,8.27323845,0.71867569,0.00000000,4.97321707,5.72348557,1.55183379,0.00000000
-5.72386193,8.37814860,0.72913790,0.00000000,4.96265575,5.82433514,1.55369668,0.00000000
-5.71785893,8.49133438,0.74173510,0.00000000,4.96008243,5.93042291,1.55668410,0.00000000
-5.71185593,8.61200302,0.75610988,0.00000000,4.96452362,6.04114414,1.56094646,0.00000000
-5.70585293,8.73924587,0.77187126,0.00000000,4.97489528,6.15583354,1.56660476,0.00000000
-5.69984992,8.87200931,0.78860120,0.00000000,4.99000309,6.27374540,1.57373623,0.00000000
-5.69384692,9.00906675,0.80586150,0.00000000,5.00854501,6.39403336,1.58236138,0.00000000
-5.68784392,9.14899427,0.82320116,0.00000000,5.02911738,6.51573132,1.59243303,0.00000000
-5.68184092,9.29015269,0.84016402,0.00000000,5.05022556,6.63773763,1.60382818,0.00000000
-5.67583792,9.43067839,0.85629663,0.00000000,5.07029998,6.75880425,1.61634315,0.00000000
-5.66983492,9.56848522,0.87115626,0.00000000,5.08771816,6.87753289,1.62969256,0.00000000
-5.66383192,9.70127905,0.88431900,0.00000000,5.10083259,6.99237941,1.64351223,0.00000000
-5.65782891,9.82658622,0.89538763,0.00000000,5.10800424,7.10166776,1.65736634,0.00000000
-5.65182591,9.94179595,0.90399925,0.00000000,5.10764085,7.20361397,1.67075830,0.00000000
-5.64582291,10.04421630,0.90983248,0.00000000,5.09823858,7.29636027,1.68314531,0.00000000
-5.63981991,10.13114226,0.91261386,0.00000000,5.07842559,7.37801874,1.69395592,0.00000000
-5.63381691,10.19993387,0.91212355,0.00000000,5.04700551,7.44672334,1.70260980,0.00000000
-5.62781391,10.24810130,0.90819984,0.00000000,5.00299887,7.50068845,1.70853905,0.00000000
-5.62181091,10.27339366,0.90074253,0.00000000,4.94568050,7.53827176,1.71120999,0.00000000
-5.61580790,10.27388764,0.88971493,0.00000000,4.87461092,7.55803869,1.71014460,0.00000000
-5.60980490,10.24807185,0.87514442,0.00000000,4.78966035,7.55882565,1.70494061,0.00000000
-5.60380190,10.19492314,0.85712157,0.00000000,4.69102386,7.53979879,1.69528948,0.00000000
-5.59779890,10.11397109,0.83579776,0.00000000,4.57922711,7.50050566,1.68099143,0.00000000
-5.59179590,10.00534735,0.81138145,0.00000000,4.45512237,7.44091678,1.66196717,0.00000000
-5.58579290,9.86981752,0.78413317,0.00000000,4.31987492,7.36145490,1.63826562,0.00000000
-5.57978989,9.70879344,0.75435941,0.00000000,4.17494081,7.26301014,1.61006776,0.00000000
-5.57378689,9.52432523,0.72240565,0.00000000,4.02203675,7.14693979,1.57768633,0.00000000
-5.56778389,9.31907280,0.68864873,0.00000000,3.86310394,7.01505213,1.54156168,0.00000000
-5.56178089,9.09625778,0.65348879,0.00000000,3.70026716,6.86957469,1.50225406,0.00000000
-5.55577789,8.85959747,0.61734113,0.00000000,3.53579105,6.71310748,1.46043283,0.00000000
-5.54977489,8.61322312,0.58062810,0.00000000,3.37203516,6.54856296,1.41686301,0.00000000
-5.54377189,8.36158543,0.54377135,0.00000000,3.21140939,6.37909470,1.37238991,0.00000000
-5.53776888,8.10935063,0.50718454,0.00000000,3.05633111,6.20801715,1.32792225,0.00000000
-5.53176588,7.86129043,0.47126677,0.00000000,2.90918486,6.03871944,1.28441444,0.00000000
-5.52576288,7.62216960,0.43639671,0.00000000,2.77228543,5.87457611,1.24284840,0.00000000
-5.51975988,7.39663426,0.40292763,0.00000000,2.64784445,5.71885785,1.20421540,0.00000000
-5.51375688,7.18910425,0.37118321,0.00000000,2.53794049,5.57464500,1.16949807,0.00000000
-5.50775388,7.00367203,0.34145427,0.00000000,2.44449230,5.44474669,1.13965285,0.00000000
-5.50175088,6.84401060,0.31399627,0.00000000,2.36923459,5.33162781,1.11559292,0.00000000
-5.49574787,6.71329199,0.28902752,0.00000000,2.31369563,5.23734593,1.09817161,0.00000000
-5.48974487,6.61411782,0.26672805,0.00000000,2.27917607,5.16349973,1.08816621,0.00000000
-5.48374187,6.54846275,0.24723903,0.00000000,2.26672825,5.11118999,1.08626223,0.00000000
-5.47773887,6.51763138,0.23066257,0.00000000,2.27713561,5.08099405,1.09303794,0.00000000
-5.47173587,6.52222899,0.21706200,0.00000000,2.31089213,5.07295401,1.10894943,0.00000000
-5.46573287,6.56214614,0.20646227,0.00000000,2.36818206,5.08657862,1.13431620,0.00000000
-5.45972986,6.63655737,0.19885068,0.00000000,2.44886040,5.12085877,1.16930760,0.00000000
-5.45372686,6.74393387,0.19417777,0.00000000,2.55243531,5.17429585,1.21393066,0.00000000
-5.44772386,6.88207023,0.19235837,0.00000000,2.67805368,5.24494232,1.26801969,0.00000000
-5.44172086,7.04812524,0.19327286,0.00000000,2.82449138,5.33045348,1.33122840,0.00000000
-5.43571786,7.23867666,0.19676866,0.00000000,2.99015008,5.42814942,1.40302540,0.00000000
-5.42971486,7.44978973,0.20266201,0.00000000,3.17306217,5.53508549,1.48269353,0.00000000
-5.42371186,7.67709896,0.21074007,0.00000000,3.37090539,5.64813013,1.56933411,0.00000000
-5.41770885,7.91590228,0.22076339,0.00000000,3.58102849,5.76404795,1.66187632,0.00000000
-5.41170585,8.16126631,0.23246896,0.00000000,3.80048856,5.87958624,1.75909245,0.00000000
-5.40570285,8.40814079,0.24557360,0.00000000,4.02610034,5.99156261,1.85961896,0.00000000
-5.39969985,8.65147973,0.25977800,0.00000000,4.25449681,6.09695145,1.96198329,0.00000000
-5.39369685,8.88636612,0.27477119,0.00000000,4.48220017,6.19296650,2.06463597,0.00000000
-5.38769385,9.10813660,0.29023548,0.00000000,4.70570089,6.27713697,2.16598716,0.00000000
-5.38169085,9.31250189,0.30585191,0.00000000,4.92154261,6.34737458,2.26444653,0.00000000
-5.37568784,9.49565877,0.32130584,0.00000000,5.12640953,6.40202899,2.35846509,0.00000000
-5.36968484,9.65438893,0.33629281,0.00000000,5.31721293,6.43992939,2.44657727,0.00000000
-5.36368184,9.78614066,0.35052437,0.00000000,5.49117324,6.46041031,2.52744156,0.00000000
-5.35767884,9.88908960,0.36373371,0.00000000,5.64589389,6.46332049,2.59987786,0.00000000
-5.35167584,9.96217528,0.37568103,0.00000000,5.77942388,6.44901381,2.66290001,0.00000000
-5.34567284,10.00511168,0.38615821,0.00000000,5.89030600,6.41832259,2.71574174,0.00000000
-5.33966983,10.01837065,0.39499293,0.00000000,5.97760870,6.37251381,2.75787510,0.00000000
-5.33366683,10.00313852,0.40205180,0.00000000,6.04094021,6.31322981,2.78902035,0.00000000
-5.32766383,9.96124773,0.40724261,0.00000000,6.08044428,6.24241594,2.80914696,0.00000000
-5.32166083,9.89508614,0.41051540,0.00000000,6.09677825,6.16223788,2.81846580,0.00000000
-5.31565783,9.80748835,0.41186244,0.00000000,6.09107436,6.07499235,2.81741305,0.00000000
-5.30965483,9.70161382,0.41131717,0.00000000,6.06488663,5.98301489,2.80662659,0.00000000
-5.30365183,9.58081771,0.40895189,0.00000000,6.02012583,5.88858898,2.78691644,0.00000000
-5.29764882,9.44852035,0.40487456,0.00000000,5.95898559,5.79386054,2.75923054,0.00000000
-5.29164582,9.30808157,0.39922469,0.00000000,5.88386317,5.70076155,2.72461775,0.00000000
-5.28564282,9.16268557,0.39216846,0.00000000,5.79727814,5.61094642,2.68418990,0.00000000
-5.27963982,9.01524161,0.38389328,0.00000000,5.70179226,5.52574389,2.63908442,0.00000000
-5.27363682,8.86830455,0.37460204,0.00000000,5.59993352,5.44612650,2.59042948,0.00000000
-5.26763382,8.72401848,0.36450713,0.00000000,5.49412687,5.37269894,2.53931261,0.00000000
-5.26163082,8.58408498,0.35382453,0.00000000,5.38663361,5.30570544,2.48675418,0.00000000
-5.25562781,8.44975646,0.34276817,0.00000000,5.27950088,5.24505568,2.43368621,0.00000000
-5.24962481,8.32185362,0.33154469,0.00000000,5.17452216,5.19036734,2.38093704,0.00000000
-5.24362181,8.20080446,0.32034875,0.00000000,5.07320915,5.14102304,2.32922166,0.00000000
-5.23761881,8.08670173,0.30935914,0.00000000,4.97677482,5.09623829,2.27913762,0.00000000
-5.23161581,7.97937429,0.29873564,0.00000000,4.88612733,5.05513667,2.23116572,0.00000000
-5.22561281,7.87846755,0.28861682,0.00000000,4.80187394,5.01682822,2.18567497,0.00000000
-5.21960980,7.78352775,0.27911871,0.00000000,4.72433395,4.98048650,2.14293068,0.00000000
-5.21360680,7.69408491,0.27033439,0.00000000,4.65355958,4.94542028,2.10310496,0.00000000
-5.20760380,7.60972941,0.26233449,0.00000000,4.58936365,4.91113582,2.06628867,0.00000000
-5.20160080,7.53017793,0.25516834,0.00000000,4.53135272,4.87738627,2.03250392,0.00000000
-5.19559780,7.45532511,0.24886596,0.00000000,4.47896461,4.84420552,2.00171649,0.00000000
-5.18959480,7.38527822,0.24344040,0.00000000,4.43150891,4.81192449,1.97384754,0.00000000
-5.18359180,7.32037334,0.23889056,0.00000000,4.38820928,4.78116883,1.94878421,0.00000000
-5.17758879,7.26117238,0.23520415,0.00000000,4.34824619,4.75283805,1.92638887,0.00000000
-5.17158579,7.20844171,0.23236074,0.00000000,4.31079879,4.72806700,1.90650678,0.00000000
-5.16558279,7.16311362,0.23033452,0.00000000,4.27508457,4.70817150,1.88897225,0.00000000
-5.15957979,7.12623332,0.22909693,0.00000000,4.24039539,4.69458089,1.87361329,0.00000000
-5.15357679,7.09889441,0.22861867,0.00000000,4.20612858,4.68876073,1.86025490,0.00000000
-5.14757379,7.08216649,0.22887125,0.00000000,4.17181192,4.69212959,1.84872106,0.00000000
-5.14157079,7.07701889,0.22982788,0.00000000,4.13712125,4.70597411,1.83883577,0.00000000
-5.13556778,7.08424452,0.23146365,0.00000000,4.10189005,4.73136645,1.83042307,0.00000000
-5.12956478,7.10438787,0.23375509,0.00000000,4.06611026,4.76908842,1.82330637,0.00000000
-5.12356178,7.13768085,0.23667901,0.00000000,4.02992422,4.81956596,1.81730716,0.00000000
-5.11755878,7.18398976,0.24021096,0.00000000,3.99360798,4.88281744,1.81224326,0.00000000
-5.11155578,7.24277611,0.24432308,0.00000000,3.95754659,4.95841819,1.80792676,0.00000000
-5.10555278,7.31307348,0.24898185,0.00000000,3.92220258,5.04548341,1.80416184,0.00000000
-5.09954977,7.39348167,0.25414567,0.00000000,3.88807913,5.14267033,1.80074264,0.00000000
-5.09354677,7.48217887,0.25976260,0.00000000,3.85567997,5.24819974,1.79745139,0.00000000
-5.08754377,7.57695170,0.26576834,0.00000000,3.82546804,5.35989627,1.79405701,0.00000000
-5.08154077,7.67524225,0.27208480,0.00000000,3.79782540,5.47524581,1.79031456,0.00000000
-5.07553777,7.77421055,0.27861919,0.00000000,3.77301674,5.59146775,1.78596552,0.00000000
-5.06953477,7.87081039,0.28526400,0.00000000,3.75115872,5.70559913,1.78073943,0.00000000
-5.06353177,7.96187570,0.29189773,0.00000000,3.73219707,5.81458735,1.77435688,0.00000000
-5.05752876,8.04421450,0.29838665,0.00000000,3.71589319,5.91538766,1.76653394,0.00000000
-5.05152576,8.11470689,0.30458730,0.00000000,3.70182119,6.00506164,1.75698828,0.00000000
-5.04552276,8.17040374,0.31034993,0.00000000,3.68937599,6.08087287,1.74544667,0.00000000
-5.03951976,8.20862230,0.31552257,0.00000000,3.67779223,6.14037606,1.73165383,0.00000000
-5.03351676,8.22703537,0.31995563,0.00000000,3.66617341,6.18149650,1.71538234,0.00000000
-5.02751376,8.22375096,0.32350687,0.00000000,3.65352983,6.20259704,1.69644316,0.00000000
-5.02151076,8.19737940,0.32604645,0.00000000,3.63882348,6.20253028,1.67469642,0.00000000
-5.01550775,8.14708574,0.32746180,0.00000000,3.62101766,6.18067470,1.65006176,0.00000000
-5.00950475,8.07262571,0.32766216,0.00000000,3.59912884,6.13695359,1.62252791,0.00000000
-5.00350175,7.97436401,0.32658249,0.00000000,3.57227801,6.07183688,1.59216070,0.00000000
-4.99749875,7.85327456,0.32418653,0.00000000,3.53973889,5.98632637,1.55910926,0.00000000
-4.99149575,7.71092295,0.32046894,0.00000000,3.50098068,5.88192547,1.52360965,0.00000000
-4.98549275,7.54943187,0.31545630,0.00000000,3.45570299,5.76059507,1.48598589,0.00000000
-4.97948974,7.37143102,0.30920698,0.00000000,3.40386127,5.62469782,1.44664792,0.00000000
-4.97348674,7.17999333,0.30180990,0.00000000,3.34568156,5.47693299,1.40608654,0.00000000
-4.96748374,6.97855982,0.29338211,0.00000000,3.28166376,5.32026452,1.36486524,0.00000000
-4.96148074,6.77085571,0.28406546,0.00000000,3.21257328,5.15784483,1.32360928,0.00000000
-4.95547774,6.56080032,0.27402241,0.00000000,3.13942149,4.99293699,1.28299216,0.00000000
-4.94947474,6.35241371,0.26343112,0.00000000,3.06343588,4.82883730,1.24371988,0.00000000
-4.94347174,6.14972253,0.25248023,0.00000000,2.98602119,4.66880077,1.20651363,0.00000000
-4.93746873,5.95666770,0.24136325,0.00000000,2.90871328,4.51597085,1.17209127,0.00000000
-4.93146573,5.77701619,0.23027310,0.00000000,2.83312751,4.37331528,1.14114828,0.00000000
-4.92546273,5.61427884,0.21939672,0.00000000,2.76090385,4.24356886,1.11433874,0.00000000
-4.91945973,5.47163602,0.20891015,0.00000000,2.69365069,4.12918420,1.09225685,0.00000000
-4.91345673,5.35187256,0.19897410,0.00000000,2.63288954,4.03229091,1.07541968,0.00000000
-4.90745373,5.25732303,0.18973019,0.00000000,2.58000248,3.95466351,1.06425149,0.00000000
-4.90145073,5.18982830,0.18129797,0.00000000,2.53618416,3.89769826,1.05907020,0.00000000
-4.89544772,5.15070412,0.17377269,0.00000000,2.50240004,3.86239884,1.06007637,0.00000000
-4.88944472,5.14072201,0.16722391,0.00000000,2.47935196,3.84937069,1.06734500,0.00000000
-4.88344172,5.16010277,0.16169488,0.00000000,2.46745228,3.85882389,1.08082050,0.00000000
-4.87743872,5.20852272,0.15720270,0.00000000,2.46680728,3.89058411,1.10031505,0.00000000
-4.87143572,5.28513238,0.15373921,0.00000000,2.47721023,3.94411130,1.12551044,0.00000000
-4.86543272,5.38858723,0.15127241,0.00000000,2.49814449,4.01852562,1.15596353,0.00000000
-4.85942971,5.51708991,0.14974850,0.00000000,2.52879634,4.11263983,1.19111522,0.00000000
-4.85342671,5.66844294,0.14909441,0.00000000,2.56807736,4.22499761,1.23030300,0.00000000
-4.84742371,5.84011050,0.14922058,0.00000000,2.61465571,4.35391649,1.27277666,0.00000000
-4.84142071,6.02928801,0.15002416,0.00000000,2.66699521,4.49753456,1.31771700,0.00000000
-4.83541771,6.23297723,0.15139234,0.00000000,2.72340142,4.65385944,1.36425703,0.00000000
-4.82941471,6.44806491,0.15320579,0.00000000,2.78207305,4.82081814,1.41150513,0.00000000
-4.82341171,6.67140247,0.15534226,0.00000000,2.84115731,4.99630611,1.45856956,0.00000000
-4.81740870,6.89988401,0.15767997,0.00000000,2.89880734,5.17823389,1.50458348,0.00000000
-4.81140570,7.13052013,0.16010108,0.00000000,2.95323997,5.36456974,1.54872982,0.00000000
-4.80540270,7.36050485,0.16249480,0.00000000,3.00279176,5.55337669,1.59026500,0.00000000
-4.79939970,7.58727329,0.16476041,0.00000000,3.04597155,5.74284272,1.62854080,0.00000000
-4.79339670,7.80854815,0.16680979,0.00000000,3.08150754,5.93130308,1.66302343,0.00000000
-4.78739370,8.02237326,0.16856967,0.00000000,3.10838723,6.11725420,1.69330909,0.00000000
-4.78139070,8.22713351,0.16998331,0.00000000,3.12588893,6.29935885,1.71913548,0.00000000
-4.77538769,8.42156057,0.17101174,0.00000000,3.13360338,6.47644311,1.74038866,0.00000000
-4.76938469,8.60472506,0.17163434,0.00000000,3.13144500,6.64748574,1.75710492,0.00000000
-4.76338169,8.77601603,0.17184887,0.00000000,3.11965210,6.81160133,1.76946773,0.00000000
-4.75737869,8.93510965,0.17167091,0.00000000,3.09877629,6.96801878,1.77779958,0.00000000
-4.75137569,9.08192916,0.17113263,0.00000000,3.06966137,7.11605705,1.78254927,0.00000000
-4.74537269,9.21659882,0.17028102,0.00000000,3.03341265,7.25510024,1.78427489,0.00000000
-4.73936968,9.33939462,0.16917564,0.00000000,2.99135795,7.38457393,1.78362331,0.00000000
-4.73336668,9.45069457,0.16788590,0.00000000,2.94500170,7.50392480,1.78130687,0.00000000
-4.72736368,9.55093124,0.16648801,0.00000000,2.89597404,7.61260507,1.77807813,0.00000000
-4.72136068,9.64054895,0.16506172,0.00000000,2.84597671,7.71006291,1.77470364,0.00000000
-4.71535768,9.71996725,0.16368696,0.00000000,2.79672778,7.79573953,1.77193763,0.00000000
-4.70935468,9.78955219,0.16244054,0.00000000,2.74990707,7.86907307,1.77049659,0.00000000
-4.70335168,9.84959579,0.16139294,0.00000000,2.70710416,7.92950880,1.77103544,0.00000000
-4.69734867,9.90030375,0.16060554,0.00000000,2.66977053,7.97651471,1.77412605,0.00000000
-4.69134567,9.94179075,0.16012810,0.00000000,2.63917721,8.00960102,1.78023880,0.00000000
-4.68534267,9.97408226,0.15999682,0.00000000,2.61637915,8.02834185,1.78972747,0.00000000
-4.67933967,9.99712126,0.16023299,0.00000000,2.60218685,8.03239718,1.80281788,0.00000000
-4.67333667,10.01077838,0.16084216,0.00000000,2.59714600,8.02153316,1.81960039,0.00000000
-4.66733367,10.01486361,0.16181400,0.00000000,2.60152513,7.99563894,1.84002628,0.00000000
-4.66133067,10.00913824,0.16312280,0.00000000,2.61531130,7.95473854,1.86390804,0.00000000
-4.65532766,9.99332561,0.16472842,0.00000000,2.63821344,7.89899683,1.89092331,0.00000000
-4.64932466,9.96712003,0.16657790,0.00000000,2.66967302,7.82871884,1.92062219,0.00000000
-4.64332166,9.93019341,0.16860740,0.00000000,2.70888123,7.74434270,1.95243784,0.00000000
-4.63731866,9.88219983,0.17074453,0.00000000,2.75480217,7.64642648,1.98569984,0.00000000
-4.63131566,9.82277861,0.17291083,0.00000000,2.80620113,7.53563023,2.01965008,0.00000000
-4.62531266,9.75155686,0.17502451,0.00000000,2.86167721,7.41269452,2.05346083,0.00000000
-4.61930965,9.66815268,0.17700307,0.00000000,2.91969950,7.27841719,2.08625458,0.00000000
-4.61330665,9.57218034,0.17876594,0.00000000,2.97864588,7.13363036,2.11712529,0.00000000
-4.60730365,9.46325867,0.18023691,0.00000000,3.03684363,6.97917921,2.14516059,0.00000000
-4.60130065,9.34102358,0.18134637,0.00000000,3.09261112,6.81590440,2.16946461,0.00000000
-4.59529765,9.20514551,0.18203318,0.00000000,3.14429944,6.64462926,2.18918077,0.00000000
-4.58929465,9.05535180,0.18224631,0.00000000,3.19033335,6.46615284,2.20351423,0.00000000
-4.58329165,8.89145383,0.18194607,0.00000000,3.22925049,6.28124890,2.21175323,0.00000000
-4.57728864,8.71337791,0.18110494,0.00000000,3.25973793,6.09067112,2.21328899,0.00000000
-4.57128564,8.52119879,0.17970816,0.00000000,3.28066526,5.89516359,2.20763332,0.00000000
-4.56528264,8.31517376,0.17775381,0.00000000,3.29111326,5.69547575,2.19443367,0.00000000
-4.55927964,8.09577559,0.17525274,0.00000000,3.29039739,5.49238035,2.17348478,0.00000000
-4.55327664,7.86372199,0.17222802,0.00000000,3.27808533,5.28669285,2.14473674,0.00000000
-4.54727364,7.61999953,0.16871434,0.00000000,3.25400812,5.07929055,2.10829896,0.00000000
-4.54127064,7.36587997,0.16475697,0.00000000,3.21826439,4.87112971,2.06443975,0.00000000
-4.53526763,7.10292746,0.16041067,0.00000000,3.17121746,4.66325928,2.01358163,0.00000000
-4.52926463,6.83299539,0.15573838,0.00000000,3.11348542,4.45682977,1.95629214,0.00000000
-4.52326163,6.55821210,0.15080976,0.00000000,3.04592429,4.25309632,1.89327062,0.00000000
-4.51725863,6.28095541,0.14569971,0.00000000,2.96960482,4.05341543,1.82533115,0.00000000
-4.51125563,6.00381638,0.14048669,0.00000000,2.88578350,3.85923490,1.75338229,0.00000000
-4.50525263,5.72955309,0.13525107,0.00000000,2.79586867,3.67207730,1.67840421,0.00000000
-4.49924962,5.46103604,0.13007345,0.00000000,2.70138277,3.49351725,1.60142387,0.00000000
-4.49324662,5.20118671,0.12503289,0.00000000,2.60392168,3.32515336,1.52348922,0.00000000
-4.48724362,4.95291140,0.12020524,0.00000000,2.50511258,3.16857563,1.44564306,0.00000000
-4.48124062,4.71903249,0.11566146,0.00000000,2.40657136,3.02532972,1.36889746,0.00000000
-4.47523762,4.50221926,0.11146602,0.00000000,2.30986085,2.89687893,1.29420948,0.00000000
-4.46923462,4.30492052,0.10767539,0.00000000,2.21645104,2.78456545,1.22245890,0.00000000
-4.46323162,4.12930105,0.10433661,0.00000000,2.12768239,2.68957204,1.15442861,0.00000000
-4.45722861,3.97718373,0.10148612,0.00000000,2.04473322,2.61288526,1.09078806,0.00000000
-4.45122561,3.84999902,0.09914870,0.00000000,1.96859194,2.55526150,1.03208027,0.00000000
-4.44522261,3.74874316,0.09733670,0.00000000,1.90003502,2.51719684,0.97871270,0.00000000
-4.43921961,3.67394640,0.09604950,0.00000000,1.83961104,2.49890157,0.93095194,0.00000000
-4.43321661,3.62565194,0.09527336,0.00000000,1.78763143,2.50028040,0.88892253,0.00000000
-4.42721361,3.60340647,0.09498153,0.00000000,1.74416785,2.52091897,0.85260964,0.00000000
-4.42121061,3.60626253,0.09513478,0.00000000,1.70905649,2.56007728,0.82186553,0.00000000
-4.41520760,3.63279305,0.09568230,0.00000000,1.68190899,2.61669071,0.79641951,0.00000000
-4.40920460,3.68111773,0.09656293,0.00000000,1.66212959,2.68937884,0.77589106,0.00000000
-4.40320160,3.74894123,0.09770683,0.00000000,1.64893808,2.77646248,0.75980563,0.00000000
-4.39719860,3.83360231,0.09903734,0.00000000,1.64139773,2.87598890,0.74761266,0.00000000
-4.39119560,3.93213318,0.10047327,0.00000000,1.63844743,2.98576521,0.73870528,0.00000000
-4.38519260,4.04132792,0.10193125,0.00000000,1.63893686,3.10339966,0.73244098,0.00000000
-4.37918959,4.15781850,0.10332824,0.00000000,1.64166369,3.22635016,0.72816275,0.00000000
-4.37318659,4.27815676,0.10458415,0.00000000,1.64541156,3.35197937,0.72521990,0.00000000
-4.36718359,4.39890033,0.10562428,0.00000000,1.64898759,3.47761525,0.72298799,0.00000000
-4.36118059,4.51670033,0.10638167,0.00000000,1.65125815,3.60061568,0.72088716,0.00000000
-4.35517759,4.62838855,0.10679914,0.00000000,1.65118179,3.71843555,0.71839841,0.00000000
-4.34917459,4.73106141,0.10683107,0.00000000,1.64783830,3.82869444,0.71507717,0.00000000
-4.34317159,4.82215826,0.10644469,0.00000000,1.64045285,3.92924284,0.71056383,0.00000000
-4.33716858,4.89953143,0.10562094,0.00000000,1.62841466,4.01822461,0.70459089,0.00000000
-4.33116558,4.96150537,0.10435482,0.00000000,1.61128957,4.09413338,0.69698653,0.00000000
-4.32516258,5.00692291,0.10265524,0.00000000,1.58882633,4.15586061,0.68767466,0.00000000
-4.31915958,5.03517626,0.10054442,0.00000000,1.56095659,4.20273302,0.67667131,0.00000000
-4.31315658,5.04622148,0.09805675,0.00000000,1.52778866,4.23453751,0.66407784,0.00000000
-4.30715358,5.04057513,0.09523730,0.00000000,1.48959575,4.25153177,0.65007109,0.00000000
