energy_ev,total_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.74787394,1.33374515,0.27924230,0.02260712,0.52051792,0.00000000,0.40362670,0.59864998
-5.74187094,1.36079246,0.28910863,0.02314573,0.52674418,0.00000000,0.40451639,0.61683652
-5.73586793,1.39087251,0.30080923,0.02366552,0.53380472,0.00000000,0.40693854,0.63640211
-5.72986493,1.42337930,0.31424142,0.02415424,0.54145616,0.00000000,0.41089062,0.65702152
-5.72386193,1.45772734,0.32929517,0.02460053,0.54946657,0.00000000,0.41637795,0.67837387
-5.71785893,1.49336967,0.34585427,0.02499440,0.55762317,0.00000000,0.42341263,0.70015269
-5.71185593,1.52981290,0.36379712,0.02532758,0.56573882,0.00000000,0.43201155,0.72207488
-5.70585293,1.56662894,0.38299713,0.02559383,0.57365717,0.00000000,0.44219338,0.74388826
-5.69984992,1.60346293,0.40332297,0.02578915,0.58125640,0.00000000,0.45397475,0.76537732
-5.69384692,1.64003714,0.42463850,0.02591188,0.58845121,0.00000000,0.46736584,0.78636711
-5.68784392,1.67615096,0.44680267,0.02596275,0.59519331,0.00000000,0.48236550,0.80672508
-5.68184092,1.71167699,0.46966927,0.02594471,0.60147020,0.00000000,0.49895626,0.82636086
-5.67583792,1.74655365,0.49308689,0.02586279,0.60730247,0.00000000,0.51709937,0.84522424
-5.66983492,1.78077493,0.51689886,0.02572378,0.61273982,0.00000000,0.53673023,0.86330134
-5.66383192,1.81437779,0.54094356,0.02553590,0.61785587,0.00000000,0.55775440,0.88060948
-5.65782891,1.84742815,0.56505492,0.02530839,0.62274217,0.00000000,0.58004456,0.89719089
-5.65182591,1.88000613,0.58906332,0.02505104,0.62750165,0.00000000,0.60343849,0.91310585
-5.64582291,1.91219151,0.61279678,0.02477380,0.63224183,0.00000000,0.62773833,0.92842548
-5.63981991,1.94405014,0.63608265,0.02448634,0.63706810,0.00000000,0.65271126,0.94322477
-5.63381691,1.97562208,0.65874951,0.02419764,0.64207736,0.00000000,0.67809159,0.95757606
-5.62781391,2.00691198,0.68062945,0.02391566,0.64735236,0.00000000,0.70358433,0.97154344
-5.62181091,2.03788223,0.70156053,0.02364712,0.65295690,0.00000000,0.72887014,0.98517819
-5.61580790,2.06844924,0.72138950,0.02339725,0.65893212,0.00000000,0.75361151,0.99851553
-5.60980490,2.09848279,0.73997441,0.02316975,0.66529398,0.00000000,0.77746011,1.01157280
-5.60380190,2.12780860,0.75718732,0.02296672,0.67203209,0.00000000,0.80006480,1.02434895
-5.59779890,2.15621369,0.77291676,0.02278880,0.67910975,0.00000000,0.82108042,1.03682538
-5.59179590,2.18345447,0.78707002,0.02263525,0.68646537,0.00000000,0.84017660,1.04896809
-5.58579290,2.20926678,0.79957507,0.02250418,0.69401491,0.00000000,0.85704673,1.06073063
-5.57978989,2.23337759,0.81038206,0.02239285,0.70165551,0.00000000,0.87141636,1.07205807
-5.57378689,2.25551757,0.81946444,0.02229790,0.70926986,0.00000000,0.88305106,1.08289129
-5.56778389,2.27543411,0.82681953,0.02221573,0.71673123,0.00000000,0.89176326,1.09317171
-5.56178089,2.29290399,0.83246863,0.02214279,0.72390897,0.00000000,0.89741787,1.10284594
-5.55577789,2.30774525,0.83645665,0.02207591,0.73067418,0.00000000,0.89993661,1.11187023
-5.54977489,2.31982776,0.83885120,0.02201257,0.73690529,0.00000000,0.89930076,1.12021455
-5.54377189,2.32908190,0.83974133,0.02195117,0.74249344,0.00000000,0.89555223,1.12786595
-5.53776888,2.33550519,0.83923577,0.02189123,0.74734733,0.00000000,0.88879314,1.13483127
-5.53176588,2.33916642,0.83746083,0.02183355,0.75139737,0.00000000,0.87918365,1.14113887
-5.52576288,2.34020721,0.83455804,0.02178028,0.75459899,0.00000000,0.86693830,1.14683952
-5.51975988,2.33884084,0.83068144,0.02173494,0.75693504,0.00000000,0.85232088,1.15200620
-5.51375688,2.33534833,0.82599463,0.02170239,0.75841697,0.00000000,0.83563807,1.15673296
-5.50775388,2.33007194,0.82066775,0.02168868,0.75908497,0.00000000,0.81723195,1.16113278
-5.50175088,2.32340613,0.81487417,0.02170089,0.75900694,0.00000000,0.79747165,1.16533445
-5.49574787,2.31578637,0.80878726,0.02174689,0.75827630,0.00000000,0.77674438,1.16947864
-5.48974487,2.30767590,0.80257698,0.02183499,0.75700873,0.00000000,0.75544600,1.17371317
-5.48374187,2.29955108,0.79640656,0.02197363,0.75533803,0.00000000,0.73397158,1.17818766
-5.47773887,2.29188556,0.79042923,0.02217098,0.75341116,0.00000000,0.71270594,1.18304760
-5.47173587,2.28513388,0.78478511,0.02243450,0.75138257,0.00000000,0.69201468,1.18842823
-5.46573287,2.27971498,0.77959820,0.02277054,0.74940833,0.00000000,0.67223576,1.19444815
-5.45972986,2.27599623,0.77497373,0.02318392,0.74763987,0.00000000,0.65367192,1.20120310
-5.45372686,2.27427848,0.77099577,0.02367756,0.74621795,0.00000000,0.63658415,1.20876000
-5.44772386,2.27478276,0.76772517,0.02425206,0.74526679,0.00000000,0.62118633,1.21715154
-5.44172086,2.27763904,0.76519805,0.02490551,0.74488883,0.00000000,0.60764126,1.22637150
-5.43571786,2.28287770,0.76342468,0.02563322,0.74516011,0.00000000,0.59605802,1.23637115
-5.42971486,2.29042391,0.76238898,0.02642759,0.74612654,0.00000000,0.58649087,1.24705682
-5.42371186,2.30009538,0.76204853,0.02727816,0.74780127,0.00000000,0.57893959,1.25828879
-5.41770885,2.31160363,0.76233529,0.02817167,0.75016304,0.00000000,0.57335126,1.26988190
-5.41170585,2.32455886,0.76315688,0.02909226,0.75315583,0.00000000,0.56962341,1.28160761
-5.40570285,2.33847842,0.76439858,0.03002186,0.75668957,0.00000000,0.56760834,1.29319792
-5.39969985,2.35279867,0.76592592,0.03094057,0.76064212,0.00000000,0.56711859,1.30435090
-5.39369685,2.36689005,0.76758796,0.03182723,0.76486223,0.00000000,0.56793320,1.31473782
-5.38769385,2.38007482,0.76922113,0.03266001,0.76917360,0.00000000,0.56980475,1.32401180
-5.38169085,2.39164713,0.77065365,0.03341711,0.77337978,0.00000000,0.57246685,1.33181767
-5.37568784,2.40089468,0.77171039,0.03407739,0.77726982,0.00000000,0.57564188,1.33780291
-5.36968484,2.40712147,0.77221814,0.03462115,0.78062450,0.00000000,0.57904885,1.34162917
-5.36368184,2.40967087,0.77201122,0.03503074,0.78322300,0.00000000,0.58241107,1.34298415
-5.35767884,2.40794827,0.77093719,0.03529121,0.78484986,0.00000000,0.58546365,1.34159346
-5.35167584,2.40144269,0.76886262,0.03539082,0.78530189,0.00000000,0.58796038,1.33723187
-5.34567284,2.38974665,0.76567877,0.03532152,0.78439510,0.00000000,0.58968022,1.32973378
-5.33966983,2.37257353,0.76130693,0.03507921,0.78197122,0.00000000,0.59043292,1.31900238
-5.33366683,2.34977210,0.75570333,0.03466392,0.77790382,0.00000000,0.59006399,1.30501710
-5.32766383,2.32133750,0.74886344,0.03407989,0.77210369,0.00000000,0.58845867,1.28783924
-5.32166083,2.28741838,0.74082545,0.03333542,0.76452339,0.00000000,0.58554502,1.26761523
-5.31565783,2.24831993,0.73167275,0.03244267,0.75516084,0.00000000,0.58129594,1.24457765
-5.30965483,2.20450257,0.72153532,0.03141726,0.74406171,0.00000000,0.57573014,1.21904364
-5.30365183,2.15657626,0.71058986,0.03027779,0.73132053,0.00000000,0.56891196,1.19141083
-5.29764882,2.10529049,0.69905854,0.02904536,0.71708043,0.00000000,0.56094999,1.16215080
-5.29164582,2.05152012,0.68720630,0.02774284,0.70153144,0.00000000,0.55199454,1.13180015
-5.28564282,1.99624734,0.67533676,0.02639430,0.68490730,0.00000000,0.54223391,1.10094946
-5.27963982,1.94054016,0.66378652,0.02502429,0.66748088,0.00000000,0.53188942,1.07023038
-5.27363682,1.88552792,0.65291820,0.02365720,0.64955820,0.00000000,0.52120939,1.04030117
-5.26763382,1.83237437,0.64311209,0.02231661,0.63147120,0.00000000,0.51046206,1.01183108
-5.26163082,1.78224906,0.63475669,0.02102473,0.61356957,0.00000000,0.49992766,0.98548393
-5.25562781,1.73629770,0.62823831,0.01980187,0.59621161,0.00000000,0.48988981,0.96190147
-5.24962481,1.69561229,0.62393000,0.01866601,0.57975469,0.00000000,0.48062640,0.94168675
-5.24362181,1.66120187,0.62218008,0.01763245,0.56454544,0.00000000,0.47240037,0.92538819
-5.23761881,1.63396470,0.62330063,0.01671356,0.55090998,0.00000000,0.46545064,0.91348459
-5.23161581,1.61466265,0.62755633,0.01591860,0.53914470,0.00000000,0.45998349,0.90637162
-5.22561281,1.60389865,0.63515392,0.01525367,0.52950778,0.00000000,0.45616474,0.90435015
-5.21960980,1.60209795,0.64623282,0.01472169,0.52221180,0.00000000,0.45411320,0.90761676
-5.21360680,1.60949368,0.66085706,0.01432250,0.51741771,0.00000000,0.45389549,0.91625670
-5.20760380,1.62611747,0.67900909,0.01405304,0.51523045,0.00000000,0.45552265,0.93023959
-5.20160080,1.65179533,0.70058561,0.01390758,0.51569632,0.00000000,0.45894873,0.94941802
-5.19559780,1.68614915,0.72539571,0.01387798,0.51880220,0.00000000,0.46407138,0.97352908
-5.18959480,1.72860386,0.75316149,0.01395406,0.52447669,0.00000000,0.47073468,1.00219887
-5.18359180,1.77840013,0.78352130,0.01412392,0.53259305,0.00000000,0.47873398,1.03494999
-5.17758879,1.83461236,0.81603553,0.01437439,0.54297388,0.00000000,0.48782268,1.07121172
-5.17158579,1.89617146,0.85019492,0.01469141,0.55539733,0.00000000,0.49772072,1.11033272
-5.16558279,1.96189178,0.88543126,0.01506044,0.56960450,0.00000000,0.50812452,1.15159598
-5.15957979,2.03050145,0.92113008,0.01546693,0.58530787,0.00000000,0.51871785,1.19423548
-5.15357679,2.10067513,0.95664515,0.01589666,0.60220036,0.00000000,0.52918332,1.23745433
-5.14757379,2.17106824,0.99131425,0.01633616,0.61996460,0.00000000,0.53921397,1.28044365
-5.14157079,2.24035155,1.02447577,0.01677303,0.63828226,0.00000000,0.54852449,1.32240181
-5.13556778,2.30724512,1.05548564,0.01719626,0.65684289,0.00000000,0.55686169,1.36255348
-5.12956478,2.37055042,1.08373400,0.01759649,0.67535214,0.00000000,0.56401364,1.40016783
-5.12356178,2.42917966,1.10866110,0.01796620,0.69353897,0.00000000,0.56981733,1.43457547
-5.11755878,2.48218158,1.12977188,0.01829981,0.71116180,0.00000000,0.57416436,1.46518355
-5.11155578,2.52876261,1.14664871,0.01859379,0.72801327,0.00000000,0.57700463,1.49148864
-5.10555278,2.56830313,1.15896189,0.01884666,0.74392361,0.00000000,0.57834774,1.51308700
-5.09954977,2.60036812,1.16647761,0.01905888,0.75876260,0.00000000,0.57826226,1.52968197
-5.09354677,2.62471212,1.16906288,0.01923275,0.77244008,0.00000000,0.57687277,1.54108821
-5.08754377,2.64127841,1.16668757,0.01937222,0.78490515,0.00000000,0.57435498,1.54723287
-5.08154077,2.65019244,1.15942327,0.01948262,0.79614402,0.00000000,0.57092895,1.54815350
-5.07553777,2.65175005,1.14743908,0.01957041,0.80617684,0.00000000,0.56685086,1.54399294
-5.06953477,2.64640078,1.13099463,0.01964287,0.81505358,0.00000000,0.56240363,1.53499138
-5.06353177,2.63472699,1.11043037,0.01970771,0.82284906,0.00000000,0.55788659,1.52147586
-5.05752876,2.61741962,1.08615571,0.01977281,0.82965746,0.00000000,0.55360477,1.50384755
-5.05152576,2.59525127,1.05863537,0.01984584,0.83558647,0.00000000,0.54985797,1.48256739
-5.04552276,2.56904771,1.02837439,0.01993393,0.84075115,0.00000000,0.54693015,1.45814045
-5.03951976,2.53965867,0.99590251,0.02004346,0.84526783,0.00000000,0.54507934,1.43109955
-5.03351676,2.50792891,0.96175835,0.02017971,0.84924812,0.00000000,0.54452843,1.40198878
-5.02751376,2.47467050,0.92647405,0.02034672,0.85279334,0.00000000,0.54545707,1.37134732
-5.02151076,2.44063720,0.89056081,0.02054714,0.85598926,0.00000000,0.54799502,1.33969425
-5.01550775,2.40650172,0.85449598,0.02078207,0.85890168,0.00000000,0.55221697,1.30751459
-5.00950475,2.37283667,0.81871193,0.02105108,0.86157261,0.00000000,0.55813920,1.27524728
-5.00350175,2.34009965,0.78358726,0.02135218,0.86401747,0.00000000,0.56571799,1.24327518
-4.99749875,2.30862303,0.74944032,0.02168188,0.86622331,0.00000000,0.57484997,1.21191759
-4.99149575,2.27860867,0.71652540,0.02203532,0.86814811,0.00000000,0.58537439,1.18142533
-4.98549275,2.25012770,0.68503150,0.02240641,0.86972135,0.00000000,0.59707723,1.15197851
-4.97948974,2.22312536,0.65508356,0.02278799,0.87084583,0.00000000,0.60969712,1.12368705
-4.97348674,2.19743054,0.62674600,0.02317210,0.87140066,0.00000000,0.62293286,1.09659369
-4.96748374,2.17276980,0.60002827,0.02355019,0.87124559,0.00000000,0.63645240,1.07067950
-4.96148074,2.14878513,0.57489208,0.02391338,0.87022635,0.00000000,0.64990289,1.04587136
-4.95547774,2.12505482,0.55125976,0.02425273,0.86818096,0.00000000,0.66292166,1.02205127
-4.94947474,2.10111663,0.52902347,0.02455951,0.86494689,0.00000000,0.67514760,0.99906699
-4.94347174,2.07649212,0.50805470,0.02482548,0.86036854,0.00000000,0.68623263,0.97674344
-4.93746873,2.05071148,0.48821363,0.02504309,0.85430510,0.00000000,0.69585286,0.95489453
-4.93146573,2.02333746,0.46935790,0.02520579,0.84663805,0.00000000,0.70371890,0.93333493
-4.92546273,1.99398771,0.45135050,0.02530816,0.83727836,0.00000000,0.70958516,0.91189107
-4.91945973,1.96235442,0.43406648,0.02534616,0.82617267,0.00000000,0.71325743,0.89041125
-4.91345673,1.92822046,0.41739816,0.02531722,0.81330840,0.00000000,0.71459877,0.86877422
-4.90745373,1.89147150,0.40125887,0.02522034,0.79871735,0.00000000,0.71353323,0.84689600
-4.90145073,1.85210341,0.38558501,0.02505620,0.78247764,0.00000000,0.71004735,0.82473470
-4.89544772,1.81022487,0.37033668,0.02482709,0.76471381,0.00000000,0.70418938,0.80229319
-4.88944472,1.76605495,0.35549675,0.02453691,0.74559505,0.00000000,0.69606631,0.77961955
-4.88344172,1.71991609,0.34106878,0.02419108,0.72533163,0.00000000,0.68583874,0.75680527
-4.87743872,1.67222265,0.32707385,0.02379636,0.70416960,0.00000000,0.67371402,0.73398158
-4.87143572,1.62346574,0.31354671,0.02336064,0.68238410,0.00000000,0.65993793,0.71131379
-4.86543272,1.57419515,0.30053134,0.02289278,0.66027147,0.00000000,0.64478523,0.68899428
-4.85942971,1.52499921,0.28807647,0.02240223,0.63814062,0.00000000,0.62854972,0.66723421
-4.85342671,1.47648351,0.27623108,0.02189882,0.61630403,0.00000000,0.61153415,0.64625466
-4.84742371,1.42924965,0.26504019,0.02139235,0.59506883,0.00000000,0.59404046,0.62627731
-4.84142071,1.38387481,0.25454131,0.02089238,0.57472830,0.00000000,0.57636083,0.60751531
-4.83541771,1.34089315,0.24476142,0.02040779,0.55555426,0.00000000,0.55876994,0.59016472
-4.82941471,1.30077976,0.23571485,0.01994659,0.53779059,0.00000000,0.54151862,0.57439680
-4.82341171,1.26393773,0.22740191,0.01951562,0.52164812,0.00000000,0.52482918,0.56035154
-4.81740870,1.23068888,0.21980841,0.01912030,0.50730108,0.00000000,0.50889246,0.54813265
-4.81140570,1.20126814,0.21290602,0.01876455,0.49488515,0.00000000,0.49386669,0.53780420
-4.80540270,1.17582175,0.20665324,0.01845063,0.48449697,0.00000000,0.47987785,0.52938890
-4.79939970,1.15440900,0.20099712,0.01817914,0.47619518,0.00000000,0.46702150,0.52286815
-4.79339670,1.13700708,0.19587531,0.01794902,0.47000255,0.00000000,0.45536576,0.51818364
-4.78739370,1.12351857,0.19121856,0.01775768,0.46590912,0.00000000,0.44495499,0.51524035
-4.78139070,1.11378089,0.18695332,0.01760115,0.46387592,0.00000000,0.43581404,0.51391078
-4.77538769,1.10757699,0.18300437,0.01747428,0.46383904,0.00000000,0.42795249,0.51404005
-4.76938469,1.10464654,0.17929739,0.01737097,0.46571365,0.00000000,0.42136864,0.51545164
-4.76338169,1.10469709,0.17576124,0.01728446,0.46939777,0.00000000,0.41605300,0.51795334
-4.75737869,1.10741426,0.17233000,0.01720763,0.47477551,0.00000000,0.41199096,0.52134326
-4.75137569,1.11247085,0.16894454,0.01713322,0.48171959,0.00000000,0.40916453,0.52541537
-4.74537269,1.11953412,0.16555373,0.01705417,0.49009310,0.00000000,0.40755303,0.52996467
-4.73936968,1.12827136,0.16211521,0.01696383,0.49975041,0.00000000,0.40713284,0.53479144
-4.73336668,1.13835346,0.15859567,0.01685618,0.51053735,0.00000000,0.40787614,0.53970476
-4.72736368,1.14945666,0.15497079,0.01672597,0.52229077,0.00000000,0.40974894,0.54452500
-4.72136068,1.16126273,0.15122482,0.01656889,0.53483759,0.00000000,0.41270849,0.54908546
-4.71535768,1.17345798,0.14734985,0.01638160,0.54799376,0.00000000,0.41670042,0.55323318
-4.70935468,1.18573130,0.14334486,0.01616177,0.56156312,0.00000000,0.42165581,0.55682897
-4.70335168,1.19777211,0.13921466,0.01590809,0.57533669,0.00000000,0.42748849,0.55974696
-4.69734867,1.20926822,0.13496871,0.01562017,0.58909247,0.00000000,0.43409284,0.56187371
-4.69134567,1.21990448,0.13061997,0.01529848,0.60259594,0.00000000,0.44134230,0.56310721
-4.68534267,1.22936233,0.12618375,0.01494425,0.61560158,0.00000000,0.44908877,0.56335585
-4.67933967,1.23732061,0.12167674,0.01455934,0.62785531,0.00000000,0.45716303,0.56253757
-4.67333667,1.24345789,0.11711611,0.01414610,0.63909803,0.00000000,0.46537630,0.56057930
-4.66733367,1.24745628,0.11251881,0.01370728,0.64907008,0.00000000,0.47352279,0.55741688
-4.66133067,1.24900662,0.10790103,0.01324587,0.65751657,0.00000000,0.48138335,0.55299528
-4.65532766,1.24781503,0.10327785,0.01276504,0.66419332,0.00000000,0.48873002,0.54726938
-4.64932466,1.24361024,0.09866306,0.01226800,0.66887327,0.00000000,0.49533131,0.54020504
-4.64332166,1.23615166,0.09406911,0.01175797,0.67135289,0.00000000,0.50095801,0.53178053
-4.63731866,1.22523742,0.08950719,0.01123814,0.67145845,0.00000000,0.50538931,0.52198807
-4.63131566,1.21071223,0.08498741,0.01071157,0.66905182,0.00000000,0.50841898,0.51083541
-4.62531266,1.19247439,0.08051904,0.01018122,0.66403540,0.00000000,0.50986135,0.49834738
-4.61930965,1.17048168,0.07611080,0.00964995,0.65635604,0.00000000,0.50955684,0.48456703
-4.61330665,1.14475572,0.07177109,0.00912048,0.64600769,0.00000000,0.50737688,0.46955658
-4.60730365,1.11538454,0.06750825,0.00859543,0.63303275,0.00000000,0.50322797,0.45339770
-4.60130065,1.08252332,0.06333078,0.00807734,0.61752185,0.00000000,0.49705474,0.43619141
-4.59529765,1.04639296,0.05924750,0.00756863,0.59961225,0.00000000,0.48884191,0.41805732
-4.58929465,1.00727686,0.05526758,0.00707171,0.57948489,0.00000000,0.47861513,0.39913225
-4.58329165,0.96551574,0.05140061,0.00658890,0.55736012,0.00000000,0.46644061,0.37956845
-4.57728864,0.92150091,0.04765653,0.00612249,0.53349238,0.00000000,0.45242357,0.35953118
-4.57128564,0.87566620,0.04404551,0.00567472,0.50816410,0.00000000,0.43670564,0.33919603
-4.56528264,0.82847875,0.04057783,0.00524782,0.48167894,0.00000000,0.41946130,0.31874588
-4.55927964,0.78042930,0.03726366,0.00484396,0.45435467,0.00000000,0.40089337,0.29836773
-4.55327664,0.73202193,0.03411286,0.00446529,0.42651603,0.00000000,0.38122798,0.27824942
-4.54727364,0.68376398,0.03113480,0.00411390,0.39848769,0.00000000,0.36070887,0.25857648
-4.54127064,0.63615613,0.02833809,0.00379185,0.37058762,0.00000000,0.33959146,0.23952898
-4.53526763,0.58968310,0.02573044,0.00350108,0.34312094,0.00000000,0.31813684,0.22127875
-4.52926463,0.54480516,0.02331844,0.00324350,0.31637450,0.00000000,0.29660571,0.20398671
-4.52326163,0.50195045,0.02110743,0.00302086,0.29061228,0.00000000,0.27525267,0.18780062
-4.51725863,0.46150847,0.01910137,0.00283481,0.26607154,0.00000000,0.25432085,0.17285305
-4.51125563,0.42382461,0.01730275,0.00268682,0.24295995,0.00000000,0.23403712,0.15925979
-4.50525263,0.38919581,0.01571254,0.00257817,0.22145350,0.00000000,0.21460792,0.14711839
-4.49924962,0.35786731,0.01433010,0.00250991,0.20169529,0.00000000,0.19621585,0.13650719
-4.49324662,0.33003044,0.01315319,0.00248279,0.18379503,0.00000000,0.17901703,0.12748447
-4.48724362,0.30582143,0.01217796,0.00249727,0.16782926,0.00000000,0.16313926,0.12008788
-4.48124062,0.28532113,0.01139894,0.00255341,0.15384216,0.00000000,0.14868100,0.11433416
-4.47523762,0.26855557,0.01080907,0.00265087,0.14184690,0.00000000,0.13571115,0.11021903
-4.46923462,0.25549737,0.01039971,0.00278885,0.13182742,0.00000000,0.12426948,0.10771733
-4.46323162,0.24606780,0.01016070,0.00296605,0.12374053,0.00000000,0.11436780,0.10678339
-4.45722861,0.24013970,0.01008041,0.00318064,0.11751841,0.00000000,0.10599164,0.10735171
-4.45122561,0.23754093,0.01014580,0.00343025,0.11307124,0.00000000,0.09910249,0.10933791
-4.44522261,0.23805856,0.01034256,0.00371197,0.11029007,0.00000000,0.09364035,0.11263995
-4.43921961,0.24144371,0.01065516,0.00402236,0.10904984,0.00000000,0.08952668,0.11713983
-4.43321661,0.24741690,0.01106712,0.00435747,0.10921249,0.00000000,0.08666742,0.12270554
-4.42721361,0.25567404,0.01156109,0.00471295,0.11063011,0.00000000,0.08495631,0.12919341
-4.42121061,0.26589279,0.01211916,0.00508406,0.11314816,0.00000000,0.08427801,0.13645083
-4.41520760,0.27773936,0.01272310,0.00546581,0.11660865,0.00000000,0.08451139,0.14431927
-4.40920460,0.29087543,0.01335463,0.00585308,0.12085318,0.00000000,0.08553251,0.15263753
-4.40320160,0.30496523,0.01399581,0.00624070,0.12572593,0.00000000,0.08721749,0.16124511
-4.39719860,0.31968235,0.01462929,0.00662363,0.13107642,0.00000000,0.08944510,0.16998574
-4.39119560,0.33471624,0.01523873,0.00699708,0.13676195,0.00000000,0.09209898,0.17871069
-4.38519260,0.34977813,0.01580909,0.00735667,0.14264975,0.00000000,0.09506958,0.18728194
-4.37918959,0.36460613,0.01632698,0.00769848,0.14861875,0.00000000,0.09825560,0.19557504
-4.37318659,0.37896929,0.01678089,0.00801925,0.15456083,0.00000000,0.10156513,0.20348143
-4.36718359,0.39267062,0.01716148,0.00831640,0.16038168,0.00000000,0.10491624,0.21091024
-4.36118059,0.40554877,0.01746171,0.00858812,0.16600108,0.00000000,0.10823724,0.21778943
-4.35517759,0.41747846,0.01767700,0.00883341,0.17135280,0.00000000,0.11146655,0.22406629
-4.34917459,0.42836977,0.01780520,0.00905205,0.17638400,0.00000000,0.11455221,0.22970724
-4.34317159,0.43816616,0.01784661,0.00924460,0.18105423,0.00000000,0.11745113,0.23469698
-4.33716858,0.44684169,0.01780383,0.00941236,0.18533426,0.00000000,0.12012809,0.23903713
-4.33116558,0.45439743,0.01768164,0.00955729,0.18920463,0.00000000,0.12255473,0.24274444
-4.32516258,0.46085756,0.01748669,0.00968191,0.19265419,0.00000000,0.12470837,0.24584868
-4.31915958,0.46626524,0.01722733,0.00978923,0.19567871,0.00000000,0.12657099,0.24839041
-4.31315658,0.47067876,0.01691322,0.00988264,0.19827969,0.00000000,0.12812831,0.25041881
-4.30715358,0.47416802,0.01655504,0.00996581,0.20046340,0.00000000,0.12936907,0.25198963
