energy_ev,total_up,B_p_up,B_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.85592796,0.74112426,0.16014302,0.00000000,0.00690853,0.17689236,0.22551131,0.32376007
-5.84992496,0.79759403,0.16889779,0.00000000,0.00810899,0.19567983,0.23846638,0.33855601
-5.84392196,0.85874642,0.17793837,0.00000000,0.00945833,0.21662476,0.25208659,0.35338713
-5.83791896,0.92459644,0.18722578,0.00000000,0.01096235,0.23979326,0.26632734,0.36815418
-5.83191596,0.99516901,0.19673277,0.00000000,0.01262482,0.26523843,0.28115893,0.38279189
-5.82591296,1.07048384,0.20644243,0.00000000,0.01444701,0.29299406,0.29656406,0.39726772
-5.81990995,1.15053772,0.21634620,0.00000000,0.01642732,0.32306780,0.31253431,0.41157883
-5.81390695,1.23528474,0.22644126,0.00000000,0.01856097,0.35543426,0.32906576,0.42574757
-5.80790395,1.32461547,0.23672733,0.00000000,0.02083969,0.39002819,0.34615394,0.43981554
-5.80190095,1.41833604,0.24720328,0.00000000,0.02325158,0.42673829,0.36378830,0.45383660
-5.79589795,1.51614844,0.25786345,0.00000000,0.02578098,0.46540176,0.38194653,0.46786913
-5.78989495,1.61763313,0.26869419,0.00000000,0.02840856,0.50580023,0.40058912,0.48196798
-5.78389195,1.72223537,0.27967059,0.00000000,0.03111146,0.54765714,0.41965441,0.49617655
-5.77788894,1.82925623,0.29075382,0.00000000,0.03386362,0.59063721,0.43905452,0.51051947
-5.77188594,1.93784959,0.30188919,0.00000000,0.03663623,0.63434784,0.45867240,0.52499636
-5.76588294,2.04702553,0.31300514,0.00000000,0.03939829,0.67834298,0.47836042,0.53957708
-5.75987994,2.15566098,0.32401322,0.00000000,0.04211736,0.72212928,0.49794048,0.55419876
-5.75387694,2.26251752,0.33480932,0.00000000,0.04476034,0.76517458,0.51720594,0.56876486
-5.74787394,2.36626614,0.34527592,0.00000000,0.04729438,0.80691855,0.53592526,0.58314653
-5.74187094,2.46551850,0.35528555,0.00000000,0.04968784,0.84678516,0.55384741,0.59718601
-5.73586793,2.55886348,0.36470510,0.00000000,0.05191122,0.88419671,0.57070869,0.61070225
-5.72986493,2.64490784,0.37340108,0.00000000,0.05393815,0.91858873,0.58624092,0.62349830
-5.72386193,2.72231934,0.38124531,0.00000000,0.05574626,0.94942541,0.60018046,0.63537021
-5.71785893,2.78987038,0.38812099,0.00000000,0.05731795,0.97621478,0.61227782,0.64611696
-5.71185593,2.84648040,0.39392872,0.00000000,0.05864107,0.99852309,0.62230724,0.65555096
-5.70585293,2.89125488,0.39859219,0.00000000,0.05970936,1.01598777,0.63007593,0.66350844
-5.69984992,2.92351921,0.40206318,0.00000000,0.06052274,1.02832838,0.63543244,0.66985933
-5.69384692,2.94284568,0.40432572,0.00000000,0.06108738,1.03535505,0.63827376,0.67451593
-5.68784392,2.94907217,0.40539898,0.00000000,0.06141548,1.03697411,0.63855074,0.67743996
-5.68184092,2.94231171,0.40533877,0.00000000,0.06152490,1.03319055,0.63627162,0.67864758
-5.67583792,2.92295203,0.40423757,0.00000000,0.06143844,1.02410727,0.63150342,0.67821203
-5.66983492,2.89164532,0.40222301,0.00000000,0.06118306,1.00992114,0.62437114,0.67626372
-5.66383192,2.84928842,0.39945471,0.00000000,0.06078879,0.99091613,0.61505476,0.67298776
-5.65782891,2.79699422,0.39611979,0.00000000,0.06028755,0.96745368,0.60378422,0.66861892
-5.65182591,2.73605579,0.39242711,0.00000000,0.05971193,0.93996102,0.59083257,0.66343438
-5.64582291,2.66790459,0.38860044,0.00000000,0.05909384,0.90891772,0.57650766,0.65774445
-5.63981991,2.59406480,0.38487100,0.00000000,0.05846322,0.87484123,0.56114271,0.65188176
-5.63381691,2.51610577,0.38146962,0.00000000,0.05784685,0.83827205,0.54508624,0.64618946
-5.62781391,2.43559468,0.37861884,0.00000000,0.05726726,0.79975904,0.52869175,0.64100898
-5.62181091,2.35405139,0.37652545,0.00000000,0.05674184,0.75984561,0.51230773,0.63666780
-5.61580790,2.27290735,0.37537363,0.00000000,0.05628214,0.71905708,0.49626827,0.63346798
-5.60980490,2.19347014,0.37531911,0.00000000,0.05589351,0.67788994,0.48088478,0.63167580
-5.60380190,2.11689485,0.37648458,0.00000000,0.05557492,0.63680293,0.46643903,0.63151308
-5.59779890,2.04416321,0.37895645,0.00000000,0.05531913,0.59621046,0.45317782,0.63315038
-5.59179590,1.97607073,0.38278319,0.00000000,0.05511314,0.55647821,0.44130936,0.63670248
-5.58579290,1.91322206,0.38797513,0.00000000,0.05493882,0.51792089,0.43100139,0.64222614
-5.57978989,1.85603396,0.39450580,0.00000000,0.05477392,0.48080217,0.42238110,0.64972021
-5.57378689,1.80474528,0.40231451,0.00000000,0.05459305,0.44533617,0.41553653,0.65912791
-5.56778389,1.75943273,0.41131022,0.00000000,0.05436897,0.41169066,0.41051949,0.67034113
-5.56178089,1.72003137,0.42137614,0.00000000,0.05407387,0.37999116,0.40734945,0.68320633
-5.55577789,1.68635813,0.43237507,0.00000000,0.05368061,0.35032601,0.40601837,0.69753176
-5.54977489,1.65813720,0.44415493,0.00000000,0.05316400,0.32275169,0.40649589,0.71309548
-5.54377189,1.63502559,0.45655439,0.00000000,0.05250192,0.29729829,0.40873478,0.72965382
-5.53776888,1.61663770,0.46940814,0.00000000,0.05167625,0.27397476,0.41267606,0.74694973
-5.53176588,1.60256761,0.48255163,0.00000000,0.05067366,0.25277366,0.41825379,0.76472067
-5.52576288,1.59240830,0.49582509,0.00000000,0.04948615,0.23367535,0.42539899,0.78270580
-5.51975988,1.58576696,0.50907664,0.00000000,0.04811130,0.21665136,0.43404267,0.80065188
-5.51375688,1.58227602,0.52216444,0.00000000,0.04655237,0.20166692,0.44411776,0.81831808
-5.50775388,1.58159980,0.53495785,0.00000000,0.04481806,0.18868270,0.45555989,0.83547928
-5.50175088,1.58343685,0.54733767,0.00000000,0.04292211,0.17765570,0.46830695,0.85192803
-5.49574787,1.58751827,0.55919549,0.00000000,0.04088273,0.16853941,0.48229753,0.86747522
-5.48974487,1.59360269,0.57043247,0.00000000,0.03872184,0.16128333,0.49746841,0.88194958
-5.48374187,1.60146842,0.58095755,0.00000000,0.03646417,0.15583200,0.51375113,0.89519628
-5.47773887,1.61090379,0.59068542,0.00000000,0.03413645,0.15212359,0.53106801,0.90707487
-5.47173587,1.62169633,0.59953444,0.00000000,0.03176640,0.15008840,0.54932778,0.91745694
-5.46573287,1.63362184,0.60742468,0.00000000,0.02938184,0.14964715,0.56842121,0.92622366
-5.45972986,1.64643418,0.61427635,0.00000000,0.02700989,0.15070945,0.58821688,0.93326359
-5.45372686,1.65985644,0.62000868,0.00000000,0.02467618,0.15317248,0.60855766,0.93847101
-5.44772386,1.67357439,0.62453944,0.00000000,0.02240425,0.15692007,0.62925784,0.94174492
-5.44172086,1.68723259,0.62778516,0.00000000,0.02021504,0.16182223,0.65010162,0.94298886
-5.43571786,1.70043366,0.62966201,0.00000000,0.01812658,0.16773539,0.67084272,0.94211167
-5.42971486,1.71274100,0.63008742,0.00000000,0.01615371,0.17450330,0.69120574,0.93902917
-5.42371186,1.72368493,0.62898224,0.00000000,0.01430810,0.18195864,0.71088908,0.93366667
-5.41770885,1.73277229,0.62627353,0.00000000,0.01259825,0.18992555,0.72956955,0.92596227
-5.41170585,1.73949918,0.62189764,0.00000000,0.01102968,0.19822285,0.74690876,0.91587069
-5.40570285,1.74336636,0.61580355,0.00000000,0.00960521,0.20666808,0.76256095,0.90336748
-5.39969985,1.74389699,0.60795628,0.00000000,0.00832529,0.21508215,0.77618225,0.88845345
-5.39369685,1.74065569,0.59834022,0.00000000,0.00718837,0.22329449,0.78744097,0.87115886
-5.38769385,1.73326844,0.58696213,0.00000000,0.00619134,0.23114864,0.79602854,0.85154745
-5.38169085,1.72144228,0.57385379,0.00000000,0.00532997,0.23850784,0.80167079,0.82971975
-5.37568784,1.70498401,0.55907408,0.00000000,0.00459928,0.24526062,0.80413896,0.80581576
-5.36968484,1.68381691,0.54271043,0.00000000,0.00399400,0.25132591,0.80326005,0.78001667
-5.36368184,1.65799471,0.52487947,0.00000000,0.00350887,0.25665754,0.79892593,0.75254548
-5.35767884,1.62771193,0.50572702,0.00000000,0.00313900,0.26124774,0.79110087,0.72366656
-5.35167584,1.59330991,0.48542713,0.00000000,0.00288011,0.26512948,0.77982696,0.69368396
-5.34567284,1.55527806,0.46418044,0.00000000,0.00272871,0.26837737,0.76522718,0.66293860
-5.33966983,1.51424989,0.44221173,0.00000000,0.00268223,0.27110687,0.74750579,0.63180420
-5.33366683,1.47099361,0.41976676,0.00000000,0.00273909,0.27347188,0.72694605,0.60068223
-5.32766383,1.42639740,0.39710847,0.00000000,0.00289870,0.27566048,0.70390513,0.56999573
-5.32166083,1.38144962,0.37451269,0.00000000,0.00316135,0.27788892,0.67880640,0.54018237
-5.31565783,1.33721424,0.35226331,0.00000000,0.00352810,0.28039410,0.65212936,0.51168665
-5.30965483,1.29480243,0.33064724,0.00000000,0.00400058,0.28342452,0.62439748,0.48495160
-5.30365183,1.25534092,0.30994905,0.00000000,0.00458071,0.28723015,0.59616437,0.46040992
-5.29764882,1.21993817,0.29044553,0.00000000,0.00527045,0.29205167,0.56799896,0.43847495
-5.29164582,1.18964964,0.27240025,0.00000000,0.00607142,0.29810922,0.54046985,0.41953148
-5.28564282,1.16544309,0.25605819,0.00000000,0.00698458,0.30559142,0.51412986,0.40392666
-5.27963982,1.14816527,0.24164059,0.00000000,0.00800983,0.31464503,0.48950087,0.39196119
-5.27363682,1.13851132,0.22934002,0.00000000,0.00914570,0.32536571,0.46705977,0.38388093
-5.26763382,1.13699777,0.21931584,0.00000000,0.01038893,0.33779045,0.44722586,0.37986921
-5.26163082,1.14394045,0.21169016,0.00000000,0.01173425,0.35189206,0.43035006,0.38004002
-5.25562781,1.15943809,0.20654425,0.00000000,0.01317404,0.36757599,0.41670635,0.38443226
-5.24962481,1.18336247,0.20391567,0.00000000,0.01469820,0.38467990,0.40648557,0.39300536
-5.24362181,1.21535545,0.20379605,0.00000000,0.01629399,0.40297595,0.39979174,0.40563641
-5.23761881,1.25483345,0.20612977,0.00000000,0.01794609,0.42217602,0.39664109,0.42211903
-5.23161581,1.30099923,0.21081353,0.00000000,0.01963659,0.44193957,0.39696349,0.44216420
-5.22561281,1.35286080,0.21769694,0.00000000,0.02134529,0.46188399,0.40060652,0.46540320
-5.21960980,1.40925698,0.22658423,0.00000000,0.02304990,0.48159701,0.40734173,0.49139272
-5.21360680,1.46888895,0.23723710,0.00000000,0.02472654,0.50065081,0.41687294,0.51962225
-5.20760380,1.53035663,0.24937882,0.00000000,0.02635018,0.51861695,0.42884644,0.54952372
-5.20160080,1.59219883,0.26269950,0.00000000,0.02789528,0.53508187,0.44286240,0.58048317
-5.19559780,1.65293576,0.27686251,0.00000000,0.02933637,0.54966183,0.45848749,0.61185444
-5.18959480,1.71111242,0.29151202,0.00000000,0.03064880,0.56201701,0.47526807,0.64297432
-5.18359180,1.76534126,0.30628136,0.00000000,0.03180942,0.57186377,0.49274354,0.67317907
-5.17758879,1.81434268,0.32080217,0.00000000,0.03279725,0.57898480,0.51045952,0.70182145
-5.17158579,1.85698180,0.33471396,0.00000000,0.03359415,0.58323646,0.52798041,0.72828811
-5.16558279,1.89230026,0.34767383,0.00000000,0.03418539,0.58455311,0.54490084,0.75201642
-5.15957979,1.91954178,0.35936601,0.00000000,0.03456013,0.58294826,0.56085576,0.77251031
-5.15357679,1.93817092,0.36951090,0.00000000,0.03471181,0.57851246,0.57552895,0.78935453
-5.14757379,1.94788417,0.37787323,0.00000000,0.03463838,0.57140824,0.58865948,0.80222666
-5.14157079,1.94861343,0.38426904,0.00000000,0.03434237,0.56186223,0.60004625,0.81090657
-5.13556778,1.94052195,0.38857131,0.00000000,0.03383090,0.55015520,0.60955045,0.81528286
-5.12956478,1.92399321,0.39071378,0.00000000,0.03311548,0.53661027,0.61709593,0.81535609
-5.12356178,1.89961359,0.39069314,0.00000000,0.03221164,0.52158027,0.62266783,0.81123881
-5.11755878,1.86814994,0.38856922,0.00000000,0.03113853,0.50543470,0.62630945,0.80315229
-5.11155578,1.83052324,0.38446342,0.00000000,0.02991837,0.48854709,0.62811790,0.79142035
-5.10555278,1.78777986,0.37855547,0.00000000,0.02857582,0.47128340,0.62823871,0.77646052
-5.09954977,1.74106179,0.37107853,0.00000000,0.02713728,0.45399192,0.62685993,0.75877313
-5.09354677,1.69157729,0.36231312,0.00000000,0.02563020,0.43699527,0.62420602,0.73892869
-5.08754377,1.64057319,0.35258005,0.00000000,0.02408240,0.42058459,0.62053190,0.71755430
-5.08154077,1.58930998,0.34223266,0.00000000,0.02252132,0.40501632,0.61611762,0.69531967
-5.07553777,1.53904044,0.33164878,0.00000000,0.02097346,0.39051134,0.61126365,0.67292323
-5.06953477,1.49099241,0.32122265,0.00000000,0.01946374,0.37725652,0.60628727,0.65107899
-5.06353177,1.44635594,0.31135721,0.00000000,0.01801507,0.36540820,0.60151985,0.63050435
-5.05752876,1.40627463,0.30245683,0.00000000,0.01664794,0.35509745,0.59730517,0.61190944
-5.05152576,1.37184099,0.29492078,0.00000000,0.01538011,0.34643647,0.59399862,0.59598788
-5.04552276,1.34409499,0.28913757,0.00000000,0.01422644,0.33952565,0.59196703,0.58340925
-5.03951976,1.32402521,0.28548006,0.00000000,0.01319882,0.33446081,0.59158898,0.57481309
-5.03351676,1.31257151,0.28430151,0.00000000,0.01230612,0.33134011,0.59325505,0.57080421
-5.02751376,1.31062835,0.28593227,0.00000000,0.01155437,0.33027004,0.59736795,0.57194914
-5.02151076,1.31904762,0.29067719,0.00000000,0.01094687,0.33137030,0.60434197,0.57877334
-5.01550775,1.33864027,0.29881344,0.00000000,0.01048445,0.33477700,0.61460155,0.59175876
-5.00950475,1.37017569,0.31058860,0.00000000,0.01016580,0.34064417,0.62857859,0.61134143
-5.00350175,1.41437843,0.32621883,0.00000000,0.00998776,0.34914329,0.64670846,0.63790871
-4.99749875,1.47192160,0.34588698,0.00000000,0.00994573,0.36046093,0.66942426,0.67179578
-4.99149575,1.54341689,0.36974039,0.00000000,0.01003399,0.37479448,0.69714967,0.71328137
-4.98549275,1.62940100,0.39788844,0.00000000,0.01024615,0.39234620,0.73028998,0.76258229
-4.97948974,1.73031888,0.43039961,0.00000000,0.01057546,0.41331565,0.76922171,0.81984688
-4.97348674,1.84650397,0.46729816,0.00000000,0.01101519,0.43789100,0.81428088,0.88514746
-4.96748374,1.97815629,0.50856052,0.00000000,0.01155894,0.46623929,0.86575018,0.95847189
-4.96148074,2.12531882,0.55411136,0.00000000,0.01220088,0.49849622,0.92384539,1.03971447
-4.95547774,2.28785343,0.60381969,0.00000000,0.01293603,0.53475559,0.98870153,1.12866679
-4.94947474,2.46541715,0.65749512,0.00000000,0.01376038,0.57505897,1.06035905,1.22500880
-4.94347174,2.65743997,0.71488457,0.00000000,0.01467102,0.61938591,1.13875069,1.32830077
-4.93746873,2.86310544,0.77566974,0.00000000,0.01566618,0.66764497,1.22368959,1.43797673
-4.93146573,3.08133505,0.83946558,0.00000000,0.01674521,0.71966607,1.31485906,1.55333999
-4.92546273,3.31077777,0.90582013,0.00000000,0.01790850,0.77519449,1.41180477,1.67356134
-4.91945973,3.54980569,0.97421601,0.00000000,0.01915734,0.83388669,1.51392980,1.79768055
-4.91345673,3.79651670,1.04407359,0.00000000,0.02049370,0.89530848,1.62049314,1.92461149
-4.90745373,4.04874513,1.11475629,0.00000000,0.02191999,0.95893564,1.73061209,2.05315133
-4.90145073,4.30408067,1.18557778,0.00000000,0.02343878,1.02415721,1.84326878,2.18199398
-4.89544772,4.55989598,1.25581132,0.00000000,0.02505245,1.09028164,1.95732128,2.30974764
-4.88944472,4.81338286,1.32470086,0.00000000,0.02676289,1.15654580,2.07151909,2.43495646
-4.88344172,5.06159652,1.39147391,0.00000000,0.02857110,1.22212690,2.18452310,2.55612573
-4.87743872,5.30150721,1.45535569,0.00000000,0.03047692,1.28615696,2.29492962,2.67175006
-4.87143572,5.53005793,1.51558420,0.00000000,0.03247861,1.34773994,2.40129789,2.78034382
-4.86543272,5.74422679,1.57142578,0.00000000,0.03457268,1.40597078,2.50218054,2.88047269
-4.85942971,5.94109228,1.62219052,0.00000000,0.03675353,1.45995609,2.59615594,2.97078558
-4.85342671,6.11789913,1.66724708,0.00000000,0.03901335,1.50883590,2.68186150,3.05004550
-4.84742371,6.27212295,1.70603636,0.00000000,0.04134194,1.55180565,2.75802672,3.11715846
-4.84142071,6.40153104,1.73808338,0.00000000,0.04372668,1.58813787,2.82350484,3.17119923
-4.83541771,6.50423746,1.76300718,0.00000000,0.04615255,1.61720265,2.87730184,3.21143301
-4.82941471,6.57875022,1.78052818,0.00000000,0.04860224,1.63848619,2.91860173,3.23733228
-4.82341171,6.62400881,1.79047281,0.00000000,0.05105632,1.65160671,2.94678710,3.24858812
-4.81740870,6.63941075,1.79277535,0.00000000,0.05349350,1.65632701,2.96145413,3.24511572
-4.81140570,6.62482612,1.78747695,0.00000000,0.05589098,1.65256319,2.96242139,3.22705387
-4.80540270,6.58059955,1.77472188,0.00000000,0.05822485,1.64038910,2.94973236,3.19475863
-4.79939970,6.50753968,1.75475138,0.00000000,0.06047054,1.62003624,2.92365122,3.14879157
-4.79339670,6.40689659,1.72789532,0.00000000,0.06260333,1.59188905,2.88465264,3.08990296
-4.78739370,6.28032800,1.69456212,0.00000000,0.06459886,1.55647578,2.83340563,3.01901092
-4.78139070,6.12985573,1.65522740,0.00000000,0.06643368,1.51445509,2.77075255,2.93717718
-4.77538769,5.95781390,1.61042178,0.00000000,0.06808579,1.46659897,2.69768394,2.84558050
-4.76938469,5.76679096,1.56071834,0.00000000,0.06953517,1.41377247,2.61531049,2.74548866
-4.76338169,5.55956742,1.50672016,0.00000000,0.07076420,1.35691109,2.52483310,2.63823008
-4.75737869,5.33905152,1.44904825,0.00000000,0.07175816,1.29699654,2.42751234,2.52516578
-4.75137569,5.10821482,1.38833040,0.00000000,0.07250550,1.23503183,2.32463832,2.40766267
-4.74537269,4.87002969,1.32519091,0.00000000,0.07299818,1.17201643,2.21750214,2.28706861
-4.73936968,4.62741052,1.26024164,0.00000000,0.07323179,1.10892245,2.10736961,2.16468995
-4.73336668,4.38316004,1.19407424,0.00000000,0.07320571,1.04667267,1.99545811,2.04177188
-4.72736368,4.13992208,1.12725381,0.00000000,0.07292302,0.98612091,1.88291703,1.91948173
-4.72136068,3.90014167,1.06031374,0.00000000,0.07239052,0.92803551,1.77081206,1.79889547
-4.71535768,3.66603307,0.99375179,0.00000000,0.07161847,0.87308626,1.66011347,1.68098726
-4.70935468,3.43955599,0.92802723,0.00000000,0.07062040,0.82183506,1.55168840,1.56662205
-4.70335168,3.22240006,0.86355887,0.00000000,0.06941280,0.77473042,1.44629667,1.45655099
-4.69734867,3.01597728,0.80072389,0.00000000,0.06801481,0.73210585,1.34459008,1.35140938
-4.69134567,2.82142184,0.73985732,0.00000000,0.06644784,0.69418181,1.24711449,1.25171698
-4.68534267,2.63959672,0.68125202,0.00000000,0.06473522,0.66107101,1.15431427,1.15788025
-4.67933967,2.47110609,0.62515897,0.00000000,0.06290186,0.63278665,1.06653866,1.07019634
-4.67333667,2.31631266,0.57178798,0.00000000,0.06097386,0.60925294,0.98404933,0.98885849
-4.66733367,2.17535872,0.52130859,0.00000000,0.05897821,0.59031742,0.90702880,0.91396249
-4.66133067,2.04818991,0.47385112,0.00000000,0.05694247,0.57576440,0.83558924,0.84551415
-4.65532766,1.93458064,0.42950803,0.00000000,0.05489452,0.56532888,0.76978116,0.78343725
-4.64932466,1.83415991,0.38833532,0.00000000,0.05286224,0.55871027,0.70960174,0.72758206
-4.64332166,1.74643676,0.35035423,0.00000000,0.05087326,0.55558545,0.65500253,0.67773401
-4.63731866,1.67082436,0.31555308,0.00000000,0.04895469,0.55562046,0.60589632,0.63362251
-4.63131566,1.60666207,0.28388932,0.00000000,0.04713285,0.55848055,0.56216304,0.59492970
-4.62531266,1.55323477,0.25529182,0.00000000,0.04543287,0.56383826,0.52365459,0.56129899
-4.61930965,1.50978928,0.22966339,0.00000000,0.04387840,0.57137924,0.49019875,0.53234340
-4.61330665,1.47554743,0.20688342,0.00000000,0.04249117,0.58080580,0.46160196,0.50765348
-4.60730365,1.44971600,0.18681082,0.00000000,0.04129055,0.59183829,0.43765128,0.48680485
-4.60130065,1.43149351,0.16928704,0.00000000,0.04029303,0.60421445,0.41811552,0.46936526
-4.59529765,1.42007435,0.15413921,0.00000000,0.03951174,0.61768700,0.40274579,0.45490114
-4.58929465,1.41465067,0.14118339,0.00000000,0.03895590,0.63201995,0.39127557,0.44298361
-4.58329165,1.41441268,0.13022779,0.00000000,0.03863035,0.64698399,0.38342066,0.43319396
-4.57728864,1.41854810,0.12107601,0.00000000,0.03853504,0.66235155,0.37887902,0.42512857
-4.57128564,1.42624139,0.11353016,0.00000000,0.03866472,0.67789199,0.37733101,0.41840329
-4.56528264,1.43667355,0.10739389,0.00000000,0.03900864,0.69336741,0.37843999,0.41265728
-4.55927964,1.44902317,0.10247524,0.00000000,0.03955045,0.70852964,0.38185375,0.40755633
-4.55327664,1.46246922,0.09858925,0.00000000,0.04026827,0.72311858,0.38720669,0.40279565
-4.54727364,1.47619600,0.09556040,0.00000000,0.04113491,0.73686241,0.39412308,0.39810216
-4.54127064,1.48940058,0.09322471,0.00000000,0.04211838,0.74947965,0.40222141,0.39323635
-4.53526763,1.50130253,0.09143160,0.00000000,0.04318253,0.76068311,0.41111976,0.38799355
-4.52926463,1.51115609,0.09004544,0.00000000,0.04428789,0.77018574,0.42044221,0.38220477
-4.52326163,1.51826401,0.08894675,0.00000000,0.04539276,0.77770799,0.42982606,0.37573709
-4.51725863,1.52199284,0.08803310,0.00000000,0.04645434,0.78298643,0.43892963,0.36849350
-4.51125563,1.52178870,0.08721964,0.00000000,0.04743004,0.78578314,0.44744039,0.36041226
-4.50525263,1.51719271,0.08643930,0.00000000,0.04827879,0.78589525,0.45508288,0.35146578
-4.49924962,1.50785528,0.08564260,0.00000000,0.04896233,0.78316430,0.46162625,0.34165895
-4.49324662,1.49354821,0.08479715,0.00000000,0.04944648,0.77748452,0.46689074,0.33102707
-4.48724362,1.47417378,0.08388675,0.00000000,0.04970227,0.76880976,0.47075288,0.31963314
-4.48124062,1.44977012,0.08291019,0.00000000,0.04970682,0.75715851,0.47314891,0.30756488
-4.47523762,1.42051211,0.08187968,0.00000000,0.04944413,0.74261647,0.47407619,0.29493117
-4.46923462,1.38670774,0.08081900,0.00000000,0.04890548,0.72533670,0.47359226,0.28185820
-4.46323162,1.34878941,0.07976140,0.00000000,0.04808966,0.70553699,0.47181161,0.26848536
-4.45722861,1.30730064,0.07874726,0.00000000,0.04700285,0.68349457,0.46889998,0.25496087
-4.45122561,1.26287842,0.07782160,0.00000000,0.04565827,0.65953833,0.46506653,0.24143732
-4.44522261,1.21623184,0.07703147,0.00000000,0.04407555,0.63403885,0.46055395,0.22806726
-4.43921961,1.16811792,0.07642339,0.00000000,0.04227989,0.60739675,0.45562713,0.21499886
-4.43321661,1.11931567,0.07604080,0.00000000,0.04030106,0.58002977,0.45056063,0.20237189
-4.42721361,1.07059941,0.07592167,0.00000000,0.03817226,0.55235927,0.44562578,0.19031406
-4.42121061,1.02271273,0.07609643,0.00000000,0.03592894,0.52479679,0.44107786,0.17893781
-4.41520760,0.97634416,0.07658609,0.00000000,0.03360754,0.49773125,0.43714406,0.16833779
-4.40920460,0.93210561,0.07740094,0.00000000,0.03124438,0.47151737,0.43401275,0.15858893
-4.40320160,0.89051468,0.07853958,0.00000000,0.02887456,0.44646593,0.43182477,0.14974534
-4.39719860,0.85198142,0.07998854,0.00000000,0.02653104,0.42283612,0.43066704,0.14183991
-4.39119560,0.81680030,0.08172244,0.00000000,0.02424381,0.40083039,0.43056885,0.13488477
-4.38519260,0.78514739,0.08370470,0.00000000,0.02203941,0.38059199,0.43150110,0.12887244
-4.37918959,0.75708298,0.08588880,0.00000000,0.01994044,0.36220503,0.43337846,0.12377774
-4.37318659,0.73255913,0.08821997,0.00000000,0.01796542,0.34569717,0.43606440,0.11956028
-4.36718359,0.71143194,0.09063741,0.00000000,0.01612882,0.33104459,0.43937868,0.11616743
-4.36118059,0.69347738,0.09307673,0.00000000,0.01444116,0.31817885,0.44310712,0.11353770
-4.35517759,0.67841020,0.09547266,0.00000000,0.01290938,0.30699532,0.44701297,0.11160433
-4.34917459,0.66590457,0.09776189,0.00000000,0.01153728,0.29736258,0.45084926,0.11029887
-4.34317159,0.65561549,0.09988579,0.00000000,0.01032598,0.28913240,0.45437167,0.10955477
-4.33716858,0.64719988,0.10179306,0.00000000,0.00927454,0.28214957,0.45735108,0.10931058
-4.33116558,0.64033630,0.10344204,0.00000000,0.00838050,0.27626140,0.45958521,0.10951286
-4.32516258,0.63474237,0.10480259,0.00000000,0.00764049,0.27132609,0.46090887,0.11011848
-4.31915958,0.63018905,0.10585757,0.00000000,0.00705067,0.26721995,0.46120221,0.11109637
-4.31315658,0.62651133,0.10660363,0.00000000,0.00660725,0.26384291,0.46039671,0.11242850
-4.30715358,0.62361484,0.10705152,0.00000000,0.00630681,0.26112232,0.45847863,0.11411021
