energy_ev,total_up,As_p_up,As_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-5.59779890,2.84404165,0.55325254,0.00000000,0.95118346,1.65235164,0.00246102,0.75582534
-5.59179590,2.82776918,0.54140615,0.00000000,0.96254393,1.63395637,0.00260233,0.75765387
-5.58579290,2.81982935,0.53228556,0.00000000,0.97708544,1.62055992,0.00276038,0.76051545
-5.57978989,2.81924281,0.52559431,0.00000000,0.99412116,1.61170649,0.00293091,0.76428746
-5.57378689,2.82480616,0.52097658,0.00000000,1.01289338,1.60680186,0.00310970,0.76881159
-5.56778389,2.83512456,0.51802848,0.00000000,1.03258888,1.60513251,0.00329271,0.77389506
-5.56178089,2.84865334,0.51631133,0.00000000,1.05235805,1.60589010,0.00347614,0.77931381
-5.55577789,2.86374697,0.51536642,0.00000000,1.07133689,1.60819982,0.00365654,0.78481749
-5.54977489,2.87871352,0.51473063,0.00000000,1.08867122,1.61115171,0.00383094,0.79013614
-5.54377189,2.89187203,0.51395213,0.00000000,1.10354201,1.61383340,0.00399693,0.79498830
-5.53776888,2.90161039,0.51260561,0.00000000,1.11519070,1.61536291,0.00415279,0.79909013
-5.53176588,2.90644118,0.51030645,0.00000000,1.12294344,1.61491995,0.00429753,0.80216509
-5.52576288,2.90505293,0.50672299,0.00000000,1.12623309,1.61177449,0.00443102,0.80395381
-5.51975988,2.89635450,0.50158674,0.00000000,1.12461795,1.60531138,0.00455399,0.80422349
-5.51375688,2.87951091,0.49469994,0.00000000,1.11779633,1.59504998,0.00466806,0.80277655
-5.50775388,2.85396892,0.48594023,0.00000000,1.10561636,1.58065801,0.00477575,0.79945793
-5.50175088,2.81947155,0.47526249,0.00000000,1.08808048,1.56195949,0.00488040,0.79416086
-5.49574787,2.77606127,0.46269758,0.00000000,1.06534454,1.53893619,0.00498610,0.78683075
-5.48974487,2.72407171,0.44834846,0.00000000,1.03771153,1.51172318,0.00509758,0.77746706
-5.48374187,2.66410901,0.43238372,0.00000000,1.00562027,1.48059863,0.00522004,0.76612313
-5.47773887,2.59702354,0.41502900,0.00000000,0.96962970,1.44596874,0.00535895,0.75290398
-5.47173587,2.52387390,0.39655677,0.00000000,0.93039937,1.40834852,0.00551988,0.73796227
-5.46573287,2.44588474,0.37727485,0.00000000,0.88866718,1.36833961,0.00570821,0.72149259
-5.45972986,2.36440057,0.35751440,0.00000000,0.84522521,1.32660601,0.00592894,0.70372444
-5.45372686,2.28083759,0.33761771,0.00000000,0.80089477,1.28384906,0.00618642,0.68491418
-5.44772386,2.19663548,0.31792632,0.00000000,0.75650155,1.24078261,0.00648410,0.66533627
-5.44172086,2.11321126,0.29877002,0.00000000,0.71285179,1.19810941,0.00682437,0.64527431
-5.43571786,2.03191657,0.28045693,0.00000000,0.67071034,1.15649960,0.00720830,0.62501205
-5.42971486,1.95400020,0.26326509,0.00000000,0.63078128,1.11657195,0.00763558,0.60482481
-5.42371186,1.88057650,0.24743568,0.00000000,0.59369142,1.07887856,0.00810434,0.58497167
-5.41770885,1.81260085,0.23316798,0.00000000,0.55997728,1.04389309,0.00861119,0.56568844
-5.41170585,1.75085224,0.22061614,0.00000000,0.53007550,1.01200299,0.00915119,0.54718191
-5.40570285,1.69592324,0.20988765,0.00000000,0.50431678,0.98350547,0.00971797,0.52962528
-5.39969985,1.64821706,0.20104346,0.00000000,0.48292322,0.95860716,0.01030384,0.51315500
-5.39369685,1.60795105,0.19409951,0.00000000,0.46600884,0.93742704,0.01090002,0.49786898
-5.38769385,1.57516614,0.18902947,0.00000000,0.45358291,0.92000225,0.01149690,0.48382619
-5.38169085,1.54974097,0.18576847,0.00000000,0.44555572,0.90629618,0.01208432,0.47104757
-5.37568784,1.53140996,0.18421765,0.00000000,0.44174644,0.89620819,0.01265190,0.45951806
-5.36968484,1.51978390,0.18424903,0.00000000,0.44189256,0.88958437,0.01318936,0.44918973
-5.36368184,1.51437216,0.18571086,0.00000000,0.44566052,0.88622861,0.01368689,0.43998568
-5.35767884,1.51460515,0.18843284,0.00000000,0.45265720,0.88591339,0.01413547,0.43180464
-5.35167584,1.51985631,0.19223131,0.00000000,0.46244179,0.88838971,0.01452714,0.42452593
-5.34567284,1.52946240,0.19691417,0.00000000,0.47453786,0.89339572,0.01485525,0.41801461
-5.33966983,1.54274165,0.20228539,0.00000000,0.48844519,0.90066358,0.01511466,0.41212661
-5.33366683,1.55900911,0.20814902,0.00000000,0.50365131,0.90992448,0.01530187,0.40671368
-5.32766383,1.57758881,0.21431282,0.00000000,0.51964237,0.92091159,0.01541506,0.40162787
-5.32166083,1.59782285,0.22059121,0.00000000,0.53591332,0.93336112,0.01545411,0.39672559
-5.31565783,1.61907731,0.22680784,0.00000000,0.55197719,0.94701160,0.01542049,0.39187098
-5.30965483,1.64074541,0.23279759,0.00000000,0.56737344,0.96160173,0.01531712,0.38693862
-5.30365183,1.66224843,0.23840820,0.00000000,0.58167521,0.97686729,0.01514822,0.38181562
-5.29764882,1.68303486,0.24350148,0.00000000,0.59449554,0.99253749,0.01491901,0.37640297
-5.29164582,1.70257849,0.24795423,0.00000000,0.60549242,1.00833143,0.01463552,0.37061635
-5.28564282,1.72037625,0.25165886,0.00000000,0.61437279,1.02395506,0.01430428,0.36438640
-5.27963982,1.73594631,0.25452390,0.00000000,0.62089534,1.03909920,0.01393206,0.35765859
-5.27363682,1.74882707,0.25647417,0.00000000,0.62487229,1.05343906,0.01352564,0.35039277
-5.26763382,1.75857755,0.25745104,0.00000000,0.62617008,1.06663546,0.01309157,0.34256249
-5.26163082,1.76477946,0.25741238,0.00000000,0.62470911,1.07833801,0.01263599,0.33415426
-5.25562781,1.76704112,0.25633257,0.00000000,0.62046249,1.08819022,0.01216450,0.32516668
-5.24962481,1.76500307,0.25420228,0.00000000,0.61345401,1.09583649,0.01168204,0.31560973
-5.24362181,1.75834543,0.25102823,0.00000000,0.60375529,1.10093061,0.01119287,0.30550397
-5.23761881,1.74679628,0.24683276,0.00000000,0.59148235,1.10314552,0.01070055,0.29487993
-5.23161581,1.73014097,0.24165328,0.00000000,0.57679151,1.10218387,0.01020796,0.28377744
-5.22561281,1.70823147,0.23554151,0.00000000,0.55987493,1.09778867,0.00971740,0.27224515
-5.21960980,1.68099537,0.22856257,0.00000000,0.54095575,1.08975375,0.00923065,0.26033993
-5.21360680,1.64844382,0.22079383,0.00000000,0.52028308,1.07793327,0.00874907,0.24812628
-5.20760380,1.61067797,0.21232359,0.00000000,0.49812672,1.06224991,0.00827373,0.23567571
-5.20160080,1.56789326,0.20324959,0.00000000,0.47477206,1.04270127,0.00780548,0.22306600
-5.19559780,1.52038151,0.19367725,0.00000000,0.45051488,1.01936413,0.00734509,0.21038029
-5.18959480,1.46853022,0.18371794,0.00000000,0.42565649,0.99239643,0.00689330,0.19770616
-5.18359180,1.41281936,0.17348698,0.00000000,0.40049901,0.96203681,0.00645088,0.18513449
-5.17758879,1.35381546,0.16310178,0.00000000,0.37534106,0.92860178,0.00601869,0.17275825
-5.17158579,1.29216334,0.15267984,0.00000000,0.35047383,0.89248058,0.00559771,0.16067123
-5.16558279,1.22857569,0.14233689,0.00000000,0.32617750,0.85412809,0.00518902,0.14896675
-5.15957979,1.16382092,0.13218516,0.00000000,0.30271824,0.81405600,0.00479382,0.13773627
-5.15357679,1.09870978,0.12233176,0.00000000,0.28034553,0.77282263,0.00441336,0.12706821
-5.14757379,1.03408106,0.11287732,0.00000000,0.25928995,0.73102185,0.00404895,0.11704668
-5.14157079,0.97078699,0.10391477,0.00000000,0.23976141,0.68927136,0.00370188,0.10775042
-5.13556778,0.90967868,0.09552848,0.00000000,0.22194765,0.64820095,0.00337341,0.09925184
-5.12956478,0.85159197,0.08779351,0.00000000,0.20601312,0.60844082,0.00306471,0.09161619
-5.12356178,0.79733404,0.08077518,0.00000000,0.19209799,0.57061047,0.00277680,0.08490091
-5.11755878,0.74767100,0.07452882,0.00000000,0.18031746,0.53530829,0.00251055,0.07915504
-5.11155578,0.70331655,0.06909973,0.00000000,0.17076106,0.50310200,0.00226663,0.07441883
-5.10555278,0.66492185,0.06452321,0.00000000,0.16349212,0.47452011,0.00204550,0.07072337
-5.09954977,0.63306656,0.06082483,0.00000000,0.15854729,0.45004436,0.00184739,0.06809038
-5.09354677,0.60825103,0.05802067,0.00000000,0.15593601,0.43010313,0.00167230,0.06653197
-5.08754377,0.59088942,0.05611764,0.00000000,0.15564017,0.41506575,0.00152000,0.06605047
-5.08154077,0.58130385,0.05511386,0.00000000,0.15761372,0.40523758,0.00139002,0.06663826
-5.07553777,0.57971921,0.05499891,0.00000000,0.16178252,0.40085576,0.00128171,0.06827767
-5.06953477,0.58625871,0.05575418,0.00000000,0.16804434,0.40208551,0.00119421,0.07094076
-5.06353177,0.60094006,0.05735310,0.00000000,0.17626914,0.40901687,0.00112647,0.07458928
-5.05752876,0.62367212,0.05976134,0.00000000,0.18629974,0.42166182,0.00107730,0.07917451
-5.05152576,0.65425236,0.06293697,0.00000000,0.19795286,0.43995173,0.00104536,0.08463727
-5.04552276,0.69236484,0.06683064,0.00000000,0.21102077,0.46373528,0.00102920,0.09090793
-5.03951976,0.73757931,0.07138568,0.00000000,0.22527341,0.49277685,0.00102727,0.09790662
-5.03351676,0.78935129,0.07653826,0.00000000,0.24046111,0.52675556,0.00103792,0.10554345
-5.02751376,0.84702367,0.08221762,0.00000000,0.25631795,0.56526524,0.00105947,0.11371907
-5.02151076,0.90982999,0.08834629,0.00000000,0.27256568,0.60781552,0.00109018,0.12232529
-5.01550775,0.97689988,0.09484050,0.00000000,0.28891807,0.65383439,0.00112829,0.13124599
-5.00950475,1.04726676,0.10161069,0.00000000,0.30508579,0.70267238,0.00117203,0.14035828
-5.00350175,1.11987832,0.10856214,0.00000000,0.32078160,0.75360890,0.00121964,0.14953388
-4.99749875,1.19360979,0.11559590,0.00000000,0.33572562,0.80586059,0.00126942,0.15864078
-4.99149575,1.26728021,0.12260976,0.00000000,0.34965078,0.85859220,0.00131968,0.16754515
-4.98549275,1.33967161,0.12949959,0.00000000,0.36230809,0.91092978,0.00136885,0.17611347
-4.97948974,1.40955102,0.13616082,0.00000000,0.37347166,0.96197625,0.00141540,0.18421485
-4.97348674,1.47569490,0.14249012,0.00000000,0.38294334,1.01082916,0.00145797,0.19172362
-4.96748374,1.53691555,0.14838734,0.00000000,0.39055683,1.05660021,0.00149530,0.19852192
-4.96148074,1.59208892,0.15375757,0.00000000,0.39618112,1.09843617,0.00152628,0.20450247
-4.95547774,1.64018294,0.15851333,0.00000000,0.39972326,1.13554061,0.00154998,0.20957133
-4.94947474,1.68028556,0.16257689,0.00000000,0.40113030,1.16719562,0.00156564,0.21365061
-4.94347174,1.71163155,0.16588251,0.00000000,0.40039046,1.19278294,0.00157271,0.21668106
-4.93746873,1.73362701,0.16837872,0.00000000,0.39753344,1.21180359,0.00157082,0.21862451
-4.93146573,1.74587065,0.17003044,0.00000000,0.39262991,1.22389521,0.00155982,0.21946598
-4.92546273,1.74817105,0.17082088,0.00000000,0.38579030,1.22884642,0.00153974,0.21921549
-4.91945973,1.74055881,0.17075312,0.00000000,0.37716278,1.22660746,0.00151082,0.21790945
-4.91345673,1.72329334,0.16985144,0.00000000,0.36693062,1.21729669,0.00147347,0.21561157
-4.90745373,1.69686357,0.16816205,0.00000000,0.35530901,1.20120243,0.00142829,0.21241323
-4.90145073,1.66198249,0.16575349,0.00000000,0.34254129,1.17878010,0.00137599,0.20843325
-4.89544772,1.61957550,0.16271633,0.00000000,0.32889481,1.15064448,0.00131744,0.20381708
-4.88944472,1.57076285,0.15916243,0.00000000,0.31465642,1.11755742,0.00125360,0.19873527
-4.88344172,1.51683655,0.15522354,0.00000000,0.30012766,1.08041125,0.00118548,0.19338141
-4.87743872,1.45923243,0.15104928,0.00000000,0.28561971,1.04020846,0.00111416,0.18796925
-4.87143572,1.39949819,0.14680458,0.00000000,0.27144821,0.99803822,0.00104072,0.18272928
-4.86543272,1.33925815,0.14266658,0.00000000,0.25792791,0.95505046,0.00096624,0.17790468
-4.85942971,1.28017590,0.13882096,0.00000000,0.24536724,0.91242837,0.00089176,0.17374667
-4.85342671,1.22391556,0.13545792,0.00000000,0.23406288,0.87135994,0.00081826,0.17050927
-4.84742371,1.17210288,0.13276765,0.00000000,0.22429421,0.83300947,0.00074665,0.16844370
-4.84142071,1.12628682,0.13093567,0.00000000,0.21631794,0.79848967,0.00067774,0.16779231
-4.83541771,1.08790270,0.13013782,0.00000000,0.21036274,0.76883501,0.00061226,0.16878220
-4.82941471,1.05823757,0.13053524,0.00000000,0.20662404,0.74497704,0.00055082,0.17161873
-4.82341171,1.03839855,0.13226938,0.00000000,0.20525911,0.72772196,0.00049394,0.17647896
-4.81740870,1.02928483,0.13545709,0.00000000,0.20638250,0.71773122,0.00044202,0.18350518
-4.81140570,1.03156388,0.14018613,0.00000000,0.21006192,0.71550521,0.00039538,0.19279879
-4.80540270,1.04565250,0.14651101,0.00000000,0.21631482,0.72137064,0.00035426,0.20441471
-4.79939970,1.07170321,0.15444948,0.00000000,0.22510575,0.73547176,0.00031881,0.21835650
-4.79339670,1.10959634,0.16397979,0.00000000,0.23634470,0.75776577,0.00028914,0.23457254
-4.78739370,1.15893862,0.17503891,0.00000000,0.24988667,0.78802253,0.00026530,0.25295338
-4.78139070,1.21906813,0.18752171,0.00000000,0.26553249,0.82582886,0.00024734,0.27333062
-4.77538769,1.28906638,0.20128148,0.00000000,0.28303123,0.87059740,0.00023526,0.29547741
-4.76938469,1.36777729,0.21613162,0.00000000,0.30208409,0.92158014,0.00022909,0.31911085
-4.76338169,1.45383314,0.23184877,0.00000000,0.32235005,0.97788642,0.00022886,0.34389633
-4.75737869,1.54568716,0.24817729,0.00000000,0.34345304,1.03850520,0.00023462,0.36945381
-4.75137569,1.64165228,0.26483505,0.00000000,0.36499072,1.10233106,0.00024643,0.39536611
-4.74537269,1.73994496,0.28152040,0.00000000,0.38654452,1.16819350,0.00026440,0.42118891
-4.73936968,1.83873315,0.29792023,0.00000000,0.40769085,1.23488856,0.00028864,0.44646234
-4.73336668,1.93618674,0.31371878,0.00000000,0.42801296,1.30121193,0.00031929,0.47072372
-4.72736368,2.03052890,0.32860695,0.00000000,0.44711308,1.36599229,0.00035648,0.49352103
-4.72136068,2.12008632,0.34229174,0.00000000,0.46462450,1.42812374,0.00040034,0.51442666
-4.71535768,2.20333643,0.35450545,0.00000000,0.48022279,1.48659604,0.00045097,0.53305079
-4.70935468,2.27894947,0.36501430,0.00000000,0.49363595,1.54052133,0.00050843,0.54905389
-4.70335168,2.34582370,0.37362595,0.00000000,0.50465280,1.58915617,0.00057269,0.56215771
-4.69734867,2.40311193,0.38019570,0.00000000,0.51312928,1.63191793,0.00064364,0.57215431
-4.69134567,2.45023824,0.38463100,0.00000000,0.51899223,1.66839472,0.00072104,0.57891258
-4.68534267,2.48690399,0.38689402,0.00000000,0.52224051,1.69834842,0.00080454,0.58238197
-4.67933967,2.51308278,0.38700220,0.00000000,0.52294327,1.72171065,0.00089360,0.58259321
-4.67333667,2.52900471,0.38502662,0.00000000,0.52123542,1.73857206,0.00098754,0.57965593
-4.66733367,2.53513073,0.38108841,0.00000000,0.51731047,1.74916534,0.00108548,0.57375325
-4.66133067,2.53211840,0.37535319,0.00000000,0.51141116,1.75384318,0.00118638,0.56513368
-4.65532766,2.52078107,0.36802389,0.00000000,0.50381806,1.75305219,0.00128903,0.55410053
-4.64932466,2.50204242,0.35933232,0.00000000,0.49483699,1.74730445,0.00139205,0.54099955
-4.64332166,2.47688905,0.34952977,0.00000000,0.48478563,1.73714813,0.00149393,0.52620517
-4.63731866,2.44632340,0.33887723,0.00000000,0.47398006,1.72313886,0.00159306,0.51010621
-4.63131566,2.41131959,0.32763562,0.00000000,0.46272192,1.70581343,0.00168778,0.49309157
-4.62531266,2.37278428,0.31605643,0.00000000,0.45128668,1.68566699,0.00177638,0.47553663
-4.61930965,2.33152437,0.30437328,0.00000000,0.43991366,1.66313513,0.00185719,0.45779098
-4.61330665,2.28822298,0.29279474,0.00000000,0.42879823,1.63858128,0.00192864,0.44016791
-4.60730365,2.24342444,0.28149862,0.00000000,0.41808641,1.61229002,0.00198926,0.42293620
-4.60130065,2.19752858,0.27062796,0.00000000,0.40787217,1.58446620,0.00203777,0.40631425
-4.59529765,2.15079400,0.26028888,0.00000000,0.39819737,1.55523953,0.00207310,0.39046697
-4.58929465,2.10334930,0.25055013,0.00000000,0.38905428,1.52467390,0.00209445,0.37550515
-4.58329165,2.05521126,0.24144443,0.00000000,0.38039040,1.49278045,0.00210133,0.36148727
-4.57728864,2.00630797,0.23297122,0.00000000,0.37211521,1.45953318,0.00209350,0.34842347
-4.57128564,1.95650537,0.22510076,0.00000000,0.36410848,1.42488589,0.00207110,0.33628134
-4.56528264,1.90563497,0.21777913,0.00000000,0.35622950,1.38878918,0.00203454,0.32499298
-4.55927964,1.85352112,0.21093388,0.00000000,0.34832683,1.35120612,0.00198454,0.31446302
-4.55327664,1.80000598,0.20447997,0.00000000,0.34024797,1.31212590,0.00192211,0.30457692
-4.54727364,1.74497086,0.19832570,0.00000000,0.33184844,1.27157435,0.00184848,0.29520931
-4.54127064,1.68835281,0.19237832,0.00000000,0.32299986,1.22962098,0.00176508,0.28623177
-4.53526763,1.63015587,0.18654898,0.00000000,0.31359673,1.18638229,0.00167351,0.27751979
-4.52926463,1.57045675,0.18075704,0.00000000,0.30356150,1.14202135,0.00157546,0.26895867
-4.52326163,1.50940510,0.17493335,0.00000000,0.29284799,1.09674403,0.00147267,0.26044809
-4.51725863,1.44721893,0.16902263,0.00000000,0.28144289,1.05079249,0.00136688,0.25190541
-4.51125563,1.38417602,0.16298487,0.00000000,0.26936564,1.00443650,0.00125979,0.24326756
-4.50525263,1.32060233,0.15679569,0.00000000,0.25666660,0.95796362,0.00115301,0.23449171
-4.49924962,1.25685862,0.15044604,0.00000000,0.24342389,0.91166887,0.00104804,0.22555480
-4.49324662,1.19332634,0.14394101,0.00000000,0.22973919,0.86584498,0.00094621,0.21645220
-4.48724362,1.13039410,0.13729820,0.00000000,0.21573270,0.82077372,0.00084871,0.20719560
-4.48124062,1.06844547,0.13054574,0.00000000,0.20153764,0.77671903,0.00075654,0.19781054
-4.47523762,1.00784905,0.12371994,0.00000000,0.18729473,0.73392237,0.00067051,0.18833362
-4.46923462,0.94895124,0.11686310,0.00000000,0.17314672,0.69260044,0.00059128,0.17880975
-4.46323162,0.89207206,0.11002122,0.00000000,0.15923344,0.65294537,0.00051935,0.16928946
-4.45722861,0.83750394,0.10324202,0.00000000,0.14568744,0.61512719,0.00045505,0.15982661
-4.45122561,0.78551340,0.09657320,0.00000000,0.13263047,0.57929820,0.00039861,0.15047638
-4.44522261,0.73634499,0.09006100,0.00000000,0.12017074,0.54559887,0.00035016,0.14129371
-4.43921961,0.69022714,0.08374918,0.00000000,0.10840123,0.51416463,0.00030974,0.13233221
-4.43321661,0.64737902,0.07767828,0.00000000,0.09739870,0.48513297,0.00027737,0.12364342
-4.42721361,0.60801785,0.07188520,0.00000000,0.08722372,0.45865030,0.00025300,0.11527647
-4.42121061,0.57236571,0.06640312,0.00000000,0.07792121,0.43487781,0.00023661,0.10727793
-4.41520760,0.54065541,0.06126149,0.00000000,0.06952167,0.41399607,0.00022816,0.09969199
-4.40920460,0.51313453,0.05648633,0.00000000,0.06204283,0.39620761,0.00022764,0.09256059
-4.40320160,0.49006741,0.05210046,0.00000000,0.05549149,0.38173755,0.00023507,0.08592373
-4.39719860,0.47173462,0.04812388,0.00000000,0.04986563,0.37083174,0.00025048,0.07981954
-4.39119560,0.45842976,0.04457400,0.00000000,0.04515633,0.36375258,0.00027394,0.07428444
-4.38519260,0.45045356,0.04146588,0.00000000,0.04134974,0.36077252,0.00030552,0.06935296
-4.37918959,0.44810555,0.03881239,0.00000000,0.03842867,0.36216554,0.00034528,0.06505754
-4.37318659,0.45167347,0.03662412,0.00000000,0.03637405,0.36819672,0.00039327,0.06142800
-4.36718359,0.46142094,0.03490932,0.00000000,0.03516590,0.37911066,0.00044950,0.05849095
-4.36118059,0.47757397,0.03367365,0.00000000,0.03478407,0.39511894,0.00051393,0.05626897
-4.35517759,0.50030695,0.03291984,0.00000000,0.03520860,0.41638749,0.00058641,0.05477973
-4.34917459,0.52972879,0.03264728,0.00000000,0.03641970,0.44302428,0.00066668,0.05403494
-4.34317159,0.56587007,0.03285159,0.00000000,0.03839756,0.47506808,0.00075439,0.05403944
-4.33716858,0.60867186,0.03352418,0.00000000,0.04112186,0.51247893,0.00084901,0.05479015
-4.33116558,0.65797688,0.03465185,0.00000000,0.04457116,0.55513082,0.00094987,0.05627526
-4.32516258,0.71352381,0.03621643,0.00000000,0.04872219,0.60280716,0.00105615,0.05847346
-4.31915958,0.77494502,0.03819460,0.00000000,0.05354910,0.65519946,0.00116687,0.06135348
-4.31315658,0.84176824,0.04055782,0.00000000,0.05902278,0.71190936,0.00128093,0.06487378
-4.30715358,0.91342233,0.04327235,0.00000000,0.06511024,0.77245431,0.00139708,0.06898264
