energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up
-5.77188594,1.42379678,0.11217230,1.14641374,0.00105964,0.01166668,0.07494484,0.08240254,0.00413694,0.19589719
-5.76588294,1.42814100,0.11272101,1.15307194,0.00105070,0.01144772,0.07316443,0.08127913,0.00396227,0.19513412
-5.75987994,1.43006594,0.11301326,1.15750840,0.00103775,0.01122282,0.07147837,0.08013016,0.00378723,0.19422841
-5.75387694,1.42914370,0.11298438,1.15939415,0.00102063,0.01098352,0.06985907,0.07892975,0.00361200,0.19311449
-5.74787394,1.42500197,0.11258225,1.15844576,0.00099926,0.01072298,0.06828033,0.07765302,0.00343668,0.19173233
-5.74187094,1.41733594,0.11176815,1.15443441,0.00097367,0.01043613,0.06671817,0.07627731,0.00326137,0.19002935
-5.73586793,1.40591707,0.11051720,1.14719209,0.00094395,0.01011962,0.06515137,0.07478320,0.00308616,0.18796199
-5.72986493,1.39059803,0.10881828,1.13661509,0.00091033,0.00977181,0.06356191,0.07315534,0.00291121,0.18549673
-5.72386193,1.37131413,0.10667349,1.12266459,0.00087310,0.00939268,0.06193517,0.07138300,0.00273679,0.18261066
-5.71785893,1.34808134,0.10409724,1.10536464,0.00083264,0.00898370,0.06026007,0.06946043,0.00256327,0.17929157
-5.71185593,1.32099126,0.10111485,1.08479793,0.00078943,0.00854762,0.05852895,0.06738692,0.00239113,0.17553762
-5.70585293,1.29020381,0.09776098,1.06109981,0.00074398,0.00808826,0.05673738,0.06516660,0.00222099,0.17135661
-5.69984992,1.25593810,0.09407785,1.03445098,0.00069687,0.00761030,0.05488387,0.06280810,0.00205354,0.16676504
-5.69384692,1.21846232,0.09011328,1.00506967,0.00064869,0.00711901,0.05296951,0.06032404,0.00188956,0.16178692
-5.68784392,1.17808337,0.08591877,0.97320356,0.00060006,0.00662003,0.05099761,0.05773034,0.00172990,0.15645255
-5.68184092,1.13513672,0.08154772,0.93912217,0.00055157,0.00611908,0.04897328,0.05504557,0.00157539,0.15079723
-5.67583792,1.08997714,0.07705364,0.90310985,0.00050382,0.00562182,0.04690312,0.05229014,0.00142686,0.14486008
-5.66983492,1.04297057,0.07248873,0.86545989,0.00045734,0.00513360,0.04479489,0.04948564,0.00128510,0.13868295
-5.66383192,0.99448749,0.06790262,0.82646972,0.00041265,0.00465933,0.04265726,0.04665415,0.00115082,0.13230949
-5.65782891,0.94489769,0.06334141,0.78643724,0.00037021,0.00420338,0.04049964,0.04381766,0.00102462,0.12578436
-5.65182591,0.89456661,0.05884701,0.74565835,0.00033042,0.00376945,0.03833200,0.04099757,0.00090702,0.11915269
-5.64582291,0.84385293,0.05445671,0.70442538,0.00029363,0.00336057,0.03616484,0.03821432,0.00079840,0.11245957
-5.63981991,0.79310724,0.05020307,0.66302632,0.00026015,0.00297907,0.03400914,0.03548710,0.00069903,0.10574979
-5.63381691,0.74267164,0.04611398,0.62174458,0.00023024,0.00262661,0.03187637,0.03283370,0.00060906,0.09906761
-5.62781391,0.69287975,0.04221296,0.58085900,0.00020415,0.00230423,0.02977850,0.03027043,0.00052857,0.09245662
-5.62181091,0.64405715,0.03851954,0.54064412,0.00018209,0.00201242,0.02772808,0.02781214,0.00045752,0.08595967
-5.61580790,0.59652187,0.03504985,0.50137020,0.00016429,0.00175123,0.02573826,0.02547228,0.00039587,0.07961877
-5.60980490,0.55058480,0.03181714,0.46330331,0.00015099,0.00152033,0.02382290,0.02326309,0.00034350,0.07347505
-5.60380190,0.50654995,0.02883249,0.42670496,0.00014244,0.00131919,0.02199659,0.02119569,0.00030035,0.06756869
-5.59779890,0.46471458,0.02610538,0.39183172,0.00013896,0.00114715,0.02027475,0.01928037,0.00026637,0.06193882
-5.59179590,0.42536901,0.02364433,0.35893451,0.00014094,0.00100353,0.01867371,0.01752674,0.00024160,0.05662345
-5.58579290,0.38879642,0.02145744,0.32825780,0.00014882,0.00088778,0.01721082,0.01594396,0.00022618,0.05165941
-5.57978989,0.35527247,0.01955292,0.30003872,0.00016314,0.00079955,0.01590451,0.01454098,0.00022040,0.04708223
-5.57378689,0.32506488,0.01793952,0.27450618,0.00018455,0.00073881,0.01477444,0.01332667,0.00022472,0.04292615
-5.56778389,0.29843301,0.01662683,0.25187996,0.00021378,0.00070592,0.01384162,0.01231001,0.00023979,0.03922407
-5.56178089,0.27562737,0.01562559,0.23236994,0.00025165,0.00070173,0.01312853,0.01150021,0.00026649,0.03600751
-5.55577789,0.25688914,0.01494782,0.21617522,0.00029910,0.00072759,0.01265923,0.01090680,0.00030592,0.03330669
-5.54977489,0.24244938,0.01460688,0.20348327,0.00035711,0.00078545,0.01245943,0.01053965,0.00035942,0.03115046
-5.54377189,0.23252813,0.01461739,0.19446892,0.00042675,0.00087781,0.01255654,0.01040894,0.00042860,0.02956638
-5.53776888,0.22733290,0.01499510,0.18929310,0.00050912,0.00100781,0.01297960,0.01052511,0.00051526,0.02858058
-5.53176588,0.22705663,0.01575652,0.18810113,0.00060531,0.00117913,0.01375917,0.01089867,0.00062144,0.02821773
-5.52576288,0.23187497,0.01691858,0.19102062,0.00071638,0.00139599,0.01492702,0.01153997,0.00074936,0.02850081
-5.51975988,0.24194249,0.01849801,0.19815869,0.00084332,0.00166303,0.01651575,0.01245892,0.00090136,0.02945077
-5.51375688,0.25738816,0.02051073,0.20959854,0.00098699,0.00198526,0.01855814,0.01366464,0.00107987,0.03108614
-5.50775388,0.27830970,0.02297107,0.22539543,0.00114807,0.00236789,0.02108641,0.01516498,0.00128730,0.03342242
-5.50175088,0.30476712,0.02589092,0.24557198,0.00132702,0.00281613,0.02413124,0.01696609,0.00152600,0.03647141
-5.49574787,0.33677559,0.02927881,0.27011309,0.00152400,0.00333509,0.02772061,0.01907188,0.00179811,0.04024034
-5.48974487,0.37429774,0.03313900,0.29896047,0.00173885,0.00392943,0.03187848,0.02148355,0.00210548,0.04473099
-5.48374187,0.41723593,0.03747051,0.33200734,0.00197105,0.00460324,0.03662335,0.02419900,0.00244955,0.04993872
-5.47773887,0.46542480,0.04226626,0.36909326,0.00221964,0.00535968,0.04196671,0.02721247,0.00283122,0.05585152
-5.47173587,0.51862461,0.04751229,0.40999975,0.00248323,0.00620081,0.04791153,0.03051407,0.00325071,0.06244905
-5.46573287,0.57651580,0.05318711,0.45444693,0.00275998,0.00712726,0.05445071,0.03408954,0.00370747,0.06970193
-5.45972986,0.63869545,0.05926131,0.50209155,0.00304758,0.00813802,0.06156570,0.03792008,0.00420006,0.07757110
-5.45372686,0.70467590,0.06569730,0.55252676,0.00334328,0.00923026,0.06922543,0.04198235,0.00472608,0.08600751
-5.44772386,0.77388612,0.07244942,0.60528399,0.00364393,0.01039916,0.07738535,0.04624870,0.00528207,0.09495209
-5.44172086,0.84567606,0.07946433,0.65983698,0.00394598,0.01163780,0.08598710,0.05068749,0.00586352,0.10433607
-5.43571786,0.91932419,0.08668167,0.71560828,0.00424560,0.01293715,0.09495843,0.05526369,0.00646483,0.11408178
-5.42971486,0.99404831,0.09403509,0.77197805,0.00453873,0.01428614,0.10421380,0.05993962,0.00707942,0.12410372
-5.42371186,1.06901951,0.10145357,0.82829511,0.00482115,0.01567182,0.11365548,0.06467592,0.00769974,0.13431018
-5.41770885,1.14337900,0.10886296,0.88389013,0.00508863,0.01707957,0.12317525,0.06943256,0.00831745,0.14460510
-5.41170585,1.21625736,0.11618780,0.93809032,0.00533699,0.01849348,0.13265664,0.07417009,0.00892361,0.15489035
-5.40570285,1.28679571,0.12335325,0.99023552,0.00556220,0.01989675,0.14197769,0.07885081,0.00950885,0.16506821
-5.39969985,1.35416793,0.13028714,1.03969483,0.00576057,0.02127218,0.15101420,0.08344010,0.01006364,0.17504402
-5.39369685,1.41760329,0.13692199,1.08588342,0.00592873,0.02260275,0.15964325,0.08790756,0.01057858,0.18472890
-5.38769385,1.47640851,0.14319695,1.12827873,0.00606384,0.02387218,0.16774695,0.09222818,0.01104463,0.19404235
-5.38169085,1.52998838,0.14905957,1.16643549,0.00616360,0.02506553,0.17521624,0.09638327,0.01145350,0.20291478
-5.37568784,1.57786411,0.15446734,1.19999901,0.00622633,0.02616977,0.18195464,0.10036123,0.01179781,0.21128964
-5.36968484,1.61968867,0.15938885,1.22871605,0.00625103,0.02717431,0.18788158,0.10415814,0.01207147,0.21912524
-5.36368184,1.65525831,0.16380465,1.25244291,0.00623740,0.02807148,0.19293549,0.10777798,0.01226981,0.22639605
-5.35767884,1.68451997,0.16770758,1.27115047,0.00618586,0.02885683,0.19707617,0.11123268,0.01238982,0.23309349
-5.35167584,1.70757400,0.17110279,1.28492578,0.00609750,0.02952940,0.20028652,0.11454189,0.01243026,0.23922609
-5.34567284,1.72467232,0.17400723,1.29397033,0.00597410,0.03009178,0.20257352,0.11773250,0.01239171,0.24481915
-5.33966983,1.73621192,0.17644874,1.29859493,0.00581804,0.03055011,0.20396829,0.12083791,0.01227661,0.24991373
-5.33366683,1.74272407,0.17846478,1.29921154,0.00563225,0.03091381,0.20452539,0.12389719,0.01208916,0.25456517
-5.32766383,1.74485974,0.18010086,1.29632229,0.00542014,0.03119529,0.20432124,0.12695412,0.01183523,0.25884118
-5.32166083,1.74337177,0.18140873,1.29050628,0.00518549,0.03140945,0.20345184,0.13005617,0.01152213,0.26281952
-5.31565783,1.73909478,0.18244439,1.28240455,0.00493237,0.03157313,0.20202976,0.13325345,0.01115846,0.26658545
-5.30965483,1.73292340,0.18326606,1.27270406,0.00466508,0.03170441,0.20018071,0.13659782,0.01075376,0.27022909
-5.30365183,1.72579004,0.18393221,1.26212108,0.00438797,0.03182197,0.19803971,0.14014204,0.01031827,0.27384275
-5.29764882,1.71864291,0.18449970,1.25138480,0.00410545,0.03194434,0.19574703,0.14393919,0.00986264,0.27751834
-5.29164582,1.71242516,0.18502210,1.24122173,0.00382183,0.03208921,0.19344415,0.14804216,0.00939759,0.28134511
-5.28564282,1.70805610,0.18554833,1.23234143,0.00354130,0.03227284,0.19126990,0.15250354,0.00893366,0.28540761
-5.27963982,1.70641494,0.18612163,1.22542406,0.00326783,0.03250952,0.18935685,0.15737558,0.00848095,0.28978414
-5.27363682,1.70832760,0.18677889,1.22111005,0.00300517,0.03281115,0.18782818,0.16271042,0.00804891,0.29454557
-5.26763382,1.71455702,0.18755039,1.21999229,0.00275676,0.03318701,0.18679507,0.16856052,0.00764615,0.29975470
-5.26163082,1.72579690,0.18845997,1.22261071,0.00252573,0.03364360,0.18635478,0.17497914,0.00728033,0.30546610
-5.25562781,1.74266889,0.18952556,1.22944943,0.00231489,0.03418480,0.18658938,0.18202085,0.00695809,0.31172635
-5.24962481,1.76572298,0.19076012,1.24093623,0.00212672,0.03481198,0.18756517,0.18974211,0.00668502,0.31857474
-5.24362181,1.79544047,0.19217286,1.25744399,0.00196338,0.03552444,0.18933281,0.19820158,0.00646566,0.32604429
-5.23761881,1.83223919,0.19377072,1.27929383,0.00182671,0.03631988,0.19192811,0.20746029,0.00630360,0.33416295
-5.23161581,1.87647994,0.19556013,1.30675932,0.00171827,0.03719501,0.19537332,0.21758152,0.00620154,0.34295503
-5.22561281,1.92847355,0.19754877,1.34007127,0.00163932,0.03814619,0.19967898,0.22863022,0.00616144,0.35244255
-5.21960980,1.98848761,0.19974744,1.37942247,0.00159086,0.03917014,0.20484606,0.24067208,0.00618460,0.36264662
-5.21360680,2.05675211,0.20217185,1.42497172,0.00157365,0.04026462,0.21086840,0.25377202,0.00627183,0.37358845
-5.20760380,2.13346313,0.20484425,1.47684673,0.00158820,0.04142909,0.21773518,0.26799230,0.00642358,0.38529023
-5.20160080,2.21878398,0.20779485,1.53514511,0.00163479,0.04266525,0.22543348,0.28339005,0.00664006,0.39777546
-5.19559780,2.31284327,0.21106289,1.59993337,0.00171346,0.04397748,0.23395053,0.30001442,0.00692136,0.41106891
-5.18959480,2.41572963,0.21469738,1.67124337,0.00182401,0.04537321,0.24327582,0.31790348,0.00726750,0.42519602
-5.18359180,2.52748302,0.21875729,1.74906634,0.00196600,0.04686298,0.25340270,0.33708074,0.00767854,0.44018184
-5.17758879,2.64808266,0.22331134,1.83334442,0.00213872,0.04846051,0.26432958,0.35755178,0.00815460,0.45604936
-5.17158579,2.77743234,0.22843715,1.92396006,0.00234117,0.05018245,0.27606047,0.37930085,0.00869589,0.47281746
-5.16558279,2.91534342,0.23421992,2.02072380,0.00257203,0.05204806,0.28860497,0.40228788,0.00930271,0.49049847
-5.15957979,3.06151670,0.24075053,2.12336101,0.00282968,0.05407862,0.30197757,0.42644588,0.00997545,0.50909540
-5.15357679,3.21552412,0.24812307,2.23149847,0.00311214,0.05629682,0.31619630,0.45167906,0.01071450,0.52859909
-5.14757379,3.37679147,0.25643190,2.34465169,0.00341707,0.05872592,0.33128076,0.47786177,0.01152027,0.54898524
-5.14157079,3.54458351,0.26576830,2.46221398,0.00374176,0.06138887,0.34724955,0.50483837,0.01239310,0.57021171
-5.13556778,3.71799250,0.27621675,2.58344827,0.00408313,0.06430730,0.36411728,0.53242417,0.01333320,0.59221602
-5.12956478,3.89593150,0.28785092,2.70748257,0.00443777,0.06750049,0.38189107,0.56040752,0.01434056,0.61491330
-5.12356178,4.07713328,0.30072952,2.83331000,0.00480190,0.07098437,0.40056695,0.58855285,0.01541486,0.63819488
-5.11755878,4.26015558,0.31489217,2.95979390,0.00517145,0.07477039,0.42012599,0.61660488,0.01655541,0.66192741
-5.11155578,4.44339313,0.33035528,3.08567844,0.00554210,0.07886459,0.44053063,0.64429358,0.01776099,0.68595290
-5.10555278,4.62509659,0.34710824,3.20960501,0.00590931,0.08326659,0.46172112,0.67133992,0.01902979,0.71008945
-5.09954977,4.80339810,0.36511001,3.33013395,0.00626843,0.08796880,0.48361248,0.69746210,0.02035923,0.73413283
-5.09354677,4.97634285,0.38428621,3.44577146,0.00661472,0.09295565,0.50609197,0.72238201,0.02174588,0.75785885
-5.08754377,5.14192587,0.40452696,3.55500065,0.00694349,0.09820301,0.52901728,0.74583168,0.02318530,0.78102653
-5.08154077,5.29813271,0.42568554,3.65631601,0.00725016,0.10367785,0.55221574,0.76755947,0.02467188,0.80338184
-5.07553777,5.44298282,0.44757805,3.74825983,0.00753035,0.10933801,0.57548442,0.78733569,0.02619878,0.82466213
-5.06953477,5.57457404,0.46998415,3.82945941,0.00778001,0.11513228,0.59859147,0.80495756,0.02775775,0.84460090
-5.06353177,5.69112665,0.49264904,3.89866354,0.00799545,0.12100076,0.62127852,0.82025313,0.02933911,0.86293302
-5.05752876,5.79102549,0.51528668,3.95477688,0.00817348,0.12687548,0.64326442,0.83308424,0.03093163,0.87940008
-5.05152576,5.87285875,0.53758427,3.99689090,0.00831144,0.13268132,0.66425004,0.84334836,0.03252262,0.89375576
-5.04552276,5.93545208,0.55920800,4.02431008,0.00840731,0.13833729,0.68392424,0.85097926,0.03409790,0.90577125
-5.03951976,5.97789713,0.57981001,4.03657255,0.00845972,0.14375808,0.70197076,0.85594661,0.03564197,0.91524034
-5.03351676,5.99957348,0.59903637,4.03346429,0.00846800,0.14885592,0.71807593,0.85825463,0.03713819,0.92198428
-5.02751376,6.00016374,0.61653585,4.01502638,0.00843219,0.15354268,0.73193686,0.85793986,0.03856901,0.92585617
-5.02151076,5.97966118,0.63196934,3.98155534,0.00835308,0.15773213,0.74327005,0.85506828,0.03991633,0.92674475
-5.01550775,5.93837019,0.64501955,3.93359633,0.00823210,0.16134243,0.75181980,0.84973194,0.04116186,0.92457764
-5.00950475,5.87689954,0.65540063,3.87192991,0.00807138,0.16429858,0.75736647,0.84204531,0.04228757,0.91932379
-5.00350175,5.79614902,0.66286733,3.79755270,0.00787363,0.16653481,0.75973390,0.83214152,0.04327614,0.91099506
-4.99749875,5.69728992,0.66722344,3.71165289,0.00764210,0.16799694,0.75879595,0.82016870,0.04411148,0.89964704
-4.99149575,5.58174003,0.66832893,3.61558152,0.00738049,0.16864437,0.75448173,0.80628653,0.04477918,0.88537883
-4.98549275,5.45113413,0.66610566,3.51082052,0.00709287,0.16845175,0.74677931,0.79066310,0.04526698,0.86833190
-4.97948974,5.30729060,0.66054126,3.39894867,0.00678354,0.16741029,0.73573764,0.77347225,0.04556522,0.84868801
-4.97348674,5.15217522,0.65169093,3.28160652,0.00645700,0.16552847,0.72146676,0.75489126,0.04566716,0.82666616
-4.96748374,4.98786296,0.63967719,3.16046137,0.00611778,0.16283225,0.70413598,0.73509908,0.04556925,0.80251866
-4.96148074,4.81649868,0.62468733,3.03717322,0.00577037,0.15936467,0.68397033,0.71427493,0.04527135,0.77652640
-4.95547774,4.64025773,0.60696879,2.91336256,0.00541913,0.15518488,0.66124521,0.69259727,0.04477676,0.74899344
-4.94947474,4.46130706,0.58682257,2.79058085,0.00506821,0.15036662,0.63627957,0.67024309,0.04409221,0.72024104
-4.94347174,4.28176794,0.56459496,2.67028411,0.00472147,0.14499618,0.60942788,0.64738732,0.04322772,0.69060139
-4.93746873,4.10368074,0.54066782,2.55381023,0.00438242,0.13916999,0.58107111,0.62420245,0.04219636,0.66041102
-4.93146573,3.92897275,0.51544806,2.44236026,0.00405418,0.13299185,0.55160725,0.60085805,0.04101389,0.63000439
-4.92546273,3.75942947,0.48935643,2.33698391,0.00373943,0.12656999,0.52144166,0.57752036,0.03969839,0.59970755
-4.91945973,3.59666999,0.46281636,2.23856928,0.00344044,0.12001404,0.49097768,0.55435162,0.03826975,0.56983236
-4.91345673,3.44212693,0.43624319,2.14783687,0.00315900,0.11343208,0.46060776,0.53150935,0.03674916,0.54067119
-4.90745373,3.29703127,0.41003412,2.06533773,0.00289648,0.10692786,0.43070565,0.50914538,0.03515862,0.51249244
-4.90145073,3.16240247,0.38455941,1.99145554,0.00265382,0.10059828,0.40161963,0.48740476,0.03352031,0.48553693
-4.89544772,3.03904373,0.36015502,1.92641237,0.00243156,0.09453126,0.37366720,0.46642449,0.03185614,0.46001522
-4.88944472,2.92754282,0.33711684,1.87027793,0.00222987,0.08880408,0.34713124,0.44633220,0.03018726,0.43610603
-4.88344172,2.82827792,0.31569678,1.82298171,0.00204859,0.08348214,0.32225769,0.42724476,0.02853358,0.41395555
-4.87743872,2.74142862,0.29610060,1.78432796,0.00188728,0.07861833,0.29925462,0.40926703,0.02691341,0.39367786
-4.87143572,2.66699136,0.27848743,1.75401270,0.00174525,0.07425279,0.27829276,0.39249070,0.02534318,0.37535615
-4.86543272,2.60479893,0.26297092,1.73164265,0.00162159,0.07041320,0.25950711,0.37699335,0.02383718,0.35904475
-4.85942971,2.55454322,0.24962165,1.71675522,0.00151522,0.06711545,0.24299941,0.36283782,0.02240743,0.34477180
-4.85342671,2.51580051,0.23847071,1.70883920,0.00142494,0.06436469,0.22884138,0.35007190,0.02106358,0.33254233
-4.84742371,2.48805810,0.22951394,1.70735547,0.00134947,0.06215654,0.21707816,0.33872838,0.01981295,0.32234170
-4.84142071,2.47074143,0.22271674,1.71175703,0.00128744,0.06047859,0.20773192,0.32882547,0.01866055,0.31413897
-4.83541771,2.46324043,0.21801888,1.72150766,0.00123747,0.05931184,0.20080516,0.32036751,0.01760924,0.30789028
-4.82941471,2.46493396,0.21533932,1.73609860,0.00119819,0.05863219,0.19628362,0.31334595,0.01665989,0.30354184
-4.82341171,2.47521120,0.21458046,1.75506251,0.00116823,0.05841183,0.19413850,0.30774055,0.01581154,0.30103247
-4.81740870,2.49348902,0.21563193,1.77798405,0.00114628,0.05862038,0.19432787,0.30352057,0.01506168,0.30029557
-4.81140570,2.51922429,0.21837352,1.80450670,0.00113111,0.05922593,0.19679728,0.30064605,0.01440647,0.30126033
-4.80540270,2.55192074,0.22267737,1.83433527,0.00112156,0.06019569,0.20147945,0.29906884,0.01384096,0.30385230
-4.79939970,2.59112969,0.22840926,1.86723407,0.00111658,0.06149648,0.20829320,0.29873349,0.01335932,0.30799314
-4.79339670,2.63644491,0.23542922,1.90302059,0.00111524,0.06309493,0.21714167,0.29957783,0.01295506,0.31359971
-4.78739370,2.68749173,0.24359141,1.94155509,0.00111672,0.06495738,0.22791019,0.30153320,0.01262121,0.32058264
-4.78139070,2.74391119,0.25274357,1.98272644,0.00112036,0.06704972,0.24046375,0.30452441,0.01235047,0.32884437
-4.77538769,2.80534041,0.26272616,2.02643516,0.00112564,0.06933699,0.25464470,0.30846937,0.01213538,0.33827711
-4.76938469,2.87139039,0.27337151,2.07257449,0.00113219,0.07178295,0.27027065,0.31327854,0.01196838,0.34876065
-4.76338169,2.94162310,0.28450315,2.12101067,0.00113984,0.07434971,0.28713306,0.31885437,0.01184195,0.36016054
-4.75737869,3.01552959,0.29593551,2.17156390,0.00114855,0.07699735,0.30499676,0.32509072,0.01174864,0.37232667
-4.75137569,3.09251099,0.30747434,2.22399103,0.00115851,0.07968372,0.32360050,0.33187261,0.01168119,0.38509263
-4.74537269,3.17186431,0.31891785,2.27797160,0.00117006,0.08236444,0.34265892,0.33907630,0.01163250,0.39827595
-4.73936968,3.25277448,0.33005872,2.33309818,0.00118378,0.08499311,0.36186584,0.34656998,0.01159576,0.41167942
-4.73336668,3.33431410,0.34068705,2.38887215,0.00120047,0.08752179,0.38089901,0.35421510,0.01156445,0.42509355
-4.72736368,3.41545141,0.35059419,2.44470551,0.00122113,0.08990171,0.39942621,0.36186841,0.01153247,0.43830020
-4.72136068,3.49506719,0.35957733,2.49992912,0.00124703,0.09208419,0.41711254,0.36938487,0.01149414,0.45107729
-4.71535768,3.57197988,0.36744465,2.55380722,0.00127968,0.09402186,0.43362865,0.37662111,0.01144433,0.46320449
-4.70935468,3.64497835,0.37402095,2.60555789,0.00132086,0.09566987,0.44865969,0.38343959,0.01137852,0.47446958
-4.70335168,3.71286082,0.37915321,2.65437844,0.00137261,0.09698734,0.46191441,0.38971319,0.01129291,0.48467528
-4.69734867,3.77447794,0.38271611,2.69947462,0.00143724,0.09793867,0.47313416,0.39532994,0.01118448,0.49364621
-4.69134567,3.82877793,0.38461698,2.74009206,0.00151733,0.09849487,0.48210137,0.40019772,0.01105108,0.50123550
-4.68534267,3.87485113,0.38479987,2.77554836,0.00161570,0.09863475,0.48864691,0.40424860,0.01089151,0.50733085
-4.67933967,3.91197154,0.38324874,2.80526390,0.00173539,0.09834580,0.49265620,0.40744252,0.01070553,0.51185955
-4.67333667,3.93963279,0.37998922,2.82878974,0.00187964,0.09762494,0.49407351,0.40977009,0.01049389,0.51479221
-4.66733367,3.95757643,0.37508903,2.84583090,0.00205181,0.09647879,0.49290438,0.41125423,0.01025835,0.51614495
-4.66133067,3.96581074,0.36865693,2.85626380,0.00225536,0.09492377,0.48921588,0.41195050,0.01000162,0.51597985
-4.65532766,3.96461873,0.36084017,2.86014659,0.00249373,0.09298576,0.48313477,0.41194607,0.00972727,0.51440364
-4.64932466,3.95455494,0.35182051,2.85772201,0.00277028,0.09069942,0.47484359,0.41135722,0.00943971,0.51156455
-4.64332166,3.93643071,0.34180910,2.84941240,0.00308820,0.08810727,0.46457468,0.41032559,0.00914402,0.50764759
