energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Te_p_up,Te_d_up
-5.57378689,4.04473791,0.22186066,3.85246813,0.00534556,0.00961585,0.02318313,0.04399076,0.17071944,0.00000000
-5.56778389,4.16511193,0.22266419,3.97388736,0.00466506,0.01045606,0.02279177,0.04408672,0.17078240,0.00000000
-5.56178089,4.30028697,0.22477546,4.10788545,0.00404421,0.01150463,0.02259853,0.04489003,0.17204126,0.00000000
-5.55577789,4.45034396,0.22815932,4.25455003,0.00348323,0.01278000,0.02261054,0.04638832,0.17446395,0.00000000
-5.54977489,4.61539040,0.23278627,4.41398623,0.00298130,0.01430080,0.02283463,0.04857511,0.17802654,0.00000000
-5.54377189,4.79555683,0.23863252,4.58631479,0.00253671,0.01608533,0.02327745,0.05144887,0.18271322,0.00000000
-5.53776888,4.99097706,0.24567902,4.77165504,0.00214704,0.01815085,0.02394554,0.05501179,0.18851540,0.00000000
-5.53176588,5.20175235,0.25390953,4.97009271,0.00180943,0.02051287,0.02484525,0.05926819,0.19542999,0.00000000
-5.52576288,5.42790093,0.26330779,5.18163400,0.00152070,0.02318424,0.02598273,0.06422280,0.20345687,0.00000000
-5.51975988,5.66929578,0.27385399,5.40614852,0.00127759,0.02617431,0.02736370,0.06987885,0.21259577,0.00000000
-5.51375688,5.92559474,0.28552066,5.64330500,0.00107695,0.02948798,0.02899332,0.07623608,0.22284265,0.00000000
-5.50775388,6.19616805,0.29826831,5.89250429,0.00091583,0.03312479,0.03087596,0.08328885,0.23418587,0.00000000
-5.50175088,6.48002899,0.31204111,6.15281536,0.00079169,0.03707814,0.03301498,0.09102443,0.24660235,0.00000000
-5.49574787,6.77577379,0.32676305,6.42291962,0.00070251,0.04133451,0.03541267,0.09942148,0.26005411,0.00000000
-5.48974487,7.08153647,0.34233479,6.70106925,0.00064689,0.04587290,0.03807009,0.10844897,0.27448532,0.00000000
-5.48374187,7.39496407,0.35863159,6.98506429,0.00062416,0.05066451,0.04098715,0.11806557,0.28982032,0.00000000
-5.47773887,7.71321634,0.37550259,7.27225255,0.00063447,0.05567259,0.04416276,0.12821958,0.30596259,0.00000000
-5.47173587,8.03299279,0.39277170,7.55955485,0.00067883,0.06085265,0.04759512,0.13884942,0.32279508,0.00000000
-5.46573287,8.35058833,0.41024006,7.84351684,0.00075921,0.06615289,0.05128218,0.14988482,0.34018189,0.00000000
-5.45972986,8.66197686,0.42769036,8.12038660,0.00087854,0.07151506,0.05522209,0.16124851,0.35797120,0.00000000
-5.45372686,8.96292022,0.44489256,8.38621592,0.00104078,0.07687553,0.05941393,0.17285854,0.37599964,0.00000000
-5.44772386,9.24909840,0.46161121,8.63698102,0.00125090,0.08216671,0.06385830,0.18463104,0.39409765,0.00000000
-5.44172086,9.51625504,0.47761374,8.86871756,0.00151487,0.08731871,0.06855796,0.19648325,0.41209579,0.00000000
-5.43571786,9.76035117,0.49267950,9.07766321,0.00183965,0.09226114,0.07351844,0.20833676,0.42983149,0.00000000
-5.42971486,9.97771947,0.50660910,9.26040063,0.00223312,0.09692517,0.07874835,0.22012074,0.44715602,0.00000000
-5.42371186,10.16521059,0.51923346,9.41399333,0.00270402,0.10124550,0.08425963,0.23177492,0.46394116,0.00000000
-5.41770885,10.32032379,0.53042211,9.53610699,0.00326177,0.10516240,0.09006735,0.24325218,0.48008517,0.00000000
-5.41170585,10.44131436,0.54009029,9.62510962,0.00391640,0.10862354,0.09618929,0.25452053,0.49551769,0.00000000
-5.40570285,10.52727183,0.54820436,9.68014494,0.00467828,0.11158571,0.10264505,0.26556438,0.51020319,0.00000000
-5.39969985,10.57816421,0.55478512,9.70117477,0.00555798,0.11401614,0.10945482,0.27638484,0.52414269,0.00000000
-5.39369685,10.59484564,0.55990895,9.68898795,0.00656595,0.11589356,0.11663778,0.28699919,0.53737364,0.00000000
-5.38769385,10.57902659,0.56370643,9.64517512,0.00771224,0.11720878,0.12421016,0.29743929,0.54996778,0.00000000
-5.38169085,10.53320803,0.56635858,9.57207056,0.00900622,0.11796490,0.13218307,0.30774911,0.56202714,0.00000000
-5.37568784,10.46058276,0.56809077,9.47266408,0.01045626,0.11817698,0.14056022,0.31798145,0.57367835,0.00000000
-5.36968484,10.36490899,0.56916461,9.35048736,0.01206936,0.11787137,0.14933557,0.32819399,0.58506547,0.00000000
-5.36368184,10.25036267,0.56986815,9.20948074,0.01385086,0.11708458,0.15849118,0.33844487,0.59634180,0.00000000
-5.35767884,10.12137601,0.57050491,9.05384707,0.01580414,0.11586177,0.16799536,0.34878814,0.60766109,0.00000000
-5.35167584,9.98247045,0.57138213,8.88789982,0.01793034,0.11425505,0.17780118,0.35926918,0.61916865,0.00000000
-5.34567284,9.83809206,0.57279902,8.71591289,0.02022818,0.11232153,0.18784570,0.36992051,0.63099292,0.00000000
-5.33966983,9.69245732,0.57503535,8.54197902,0.02269374,0.11012126,0.19804975,0.38075815,0.64323788,0.00000000
-5.33366683,9.54941635,0.57834101,8.36988298,0.02532045,0.10771515,0.20831857,0.39177887,0.65597679,0.00000000
-5.32766383,9.41233917,0.58292712,8.20299497,0.02809902,0.10516307,0.21854329,0.40295825,0.66924763,0.00000000
-5.32166083,9.28402961,0.58895879,8.04418800,0.03101756,0.10252198,0.22860310,0.41425004,0.68305046,0.00000000
-5.31565783,9.16666937,0.59655007,7.89578182,0.03406173,0.09984440,0.23836831,0.42558652,0.69734671,0.00000000
-5.30965483,9.06179328,0.60576118,7.75951443,0.03721498,0.09717713,0.24770394,0.43688005,0.71206060,0.00000000
-5.30365183,8.97029499,0.61659793,7.63654060,0.04045883,0.09456033,0.25647386,0.44802564,0.72708235,0.00000000
-5.29764882,8.89246080,0.62901340,7.52745562,0.04377328,0.09202693,0.26454520,0.45890440,0.74227309,0.00000000
-5.29164582,8.82802786,0.64291154,7.43234121,0.04713719,0.08960240,0.27179295,0.46938769,0.75747100,0.00000000
-5.28564282,8.77626206,0.65815255,7.35082950,0.05052868,0.08730487,0.27810427,0.47934167,0.77249838,0.00000000
-5.27963982,8.73605006,0.67455944,7.28218055,0.05392559,0.08514552,0.28338266,0.48863212,0.78716915,0.00000000
-5.27363682,8.70599955,0.69192562,7.22536813,0.05730585,0.08312929,0.28755137,0.49712906,0.80129633,0.00000000
-5.26763382,8.68454179,0.71002286,7.17916871,0.06064782,0.08125569,0.29055626,0.50471120,0.81469910,0.00000000
-5.26163082,8.67003074,0.72860928,7.14224875,0.06393059,0.07951984,0.29236769,0.51126974,0.82720904,0.00000000
-5.25562781,8.66083379,0.74743702,7.11324559,0.06713417,0.07791354,0.29298150,0.51671153,0.83867527,0.00000000
-5.24962481,8.65540983,0.76625913,7.09083836,0.07023962,0.07642639,0.29241899,0.52096145,0.84896828,0.00000000
-5.24362181,8.65237139,0.78483557,7.07380565,0.07322910,0.07504684,0.29072595,0.52396384,0.85798234,0.00000000
-5.23761881,8.65052895,0.80293799,7.06106811,0.07608577,0.07376317,0.28797081,0.52568312,0.86563651,0.00000000
-5.23161581,8.64891641,0.82035338,7.05171473,0.07879373,0.07256441,0.28424198,0.52610363,0.87187433,0.00000000
-5.22561281,8.64679801,0.83688644,7.04501294,0.08133781,0.07144102,0.27964465,0.52522866,0.87666238,0.00000000
-5.21960980,8.64365808,0.85236091,7.04040320,0.08370339,0.07038549,0.27429710,0.52307901,0.87998798,0.00000000
-5.21360680,8.63917598,0.86661996,7.03748004,0.08587617,0.06939277,0.26832684,0.51969107,0.88185630,0.00000000
-5.20760380,8.63318900,0.87952594,7.03596181,0.08784201,0.06846052,0.26186674,0.51511472,0.88228725,0.00000000
-5.20160080,8.62564716,0.89095962,7.03565222,0.08958680,0.06758925,0.25505129,0.50941109,0.88131239,0.00000000
-5.19559780,8.61656345,0.90081945,7.03639702,0.09109640,0.06678231,0.24801324,0.50265052,0.87897220,0.00000000
-5.18959480,8.60596373,0.90902082,7.03803926,0.09235670,0.06604580,0.24088071,0.49491065,0.87531400,0.00000000
-5.18359180,8.59383991,0.91549575,7.04037660,0.09335379,0.06538840,0.23377487,0.48627492,0.87039060,0.00000000
-5.17758879,8.58011002,0.92019310,7.04312393,0.09407422,0.06482111,0.22680826,0.47683146,0.86425985,0.00000000
-5.17158579,8.56458788,0.92307946,7.04588396,0.09450546,0.06435701,0.22008376,0.46667249,0.85698516,0.00000000
-5.16558279,8.54696474,0.92414068,7.04812820,0.09463634,0.06401091,0.21369412,0.45589411,0.84863691,0.00000000
-5.15957979,8.52680413,0.92338400,7.04918964,0.09445769,0.06379909,0.20772210,0.44459663,0.83929464,0.00000000
-5.15357679,8.50355052,0.92084073,7.04826806,0.09396300,0.06373889,0.20224101,0.43288525,0.82904983,0.00000000
-5.14757379,8.47655128,0.91656907,7.04444785,0.09314906,0.06384844,0.19731558,0.42087113,0.81800923,0.00000000
-5.14157079,8.44509088,0.91065704,7.03672750,0.09201668,0.06414619,0.19300304,0.40867262,0.80629819,0.00000000
-5.13556778,8.40843522,0.90322504,7.02405924,0.09057128,0.06465060,0.18935425,0.39641678,0.79406405,0.00000000
-5.12956478,8.36588337,0.89442786,7.00539653,0.08882342,0.06537961,0.18641479,0.38424090,0.78147919,0.00000000
-5.12356178,8.31682392,0.88445573,6.97974680,0.08678921,0.06635016,0.18422579,0.37229395,0.76874350,0.00000000
-5.11755878,8.26079217,0.87353420,6.94622621,0.08449054,0.06757763,0.18282457,0.36073803,0.75608614,0.00000000
-5.11155578,8.19752507,0.86192272,6.90411351,0.08195516,0.06907523,0.18224493,0.34974947,0.74376638,0.00000000
-5.10555278,8.12701030,0.84991170,6.85289962,0.07921656,0.07085327,0.18251705,0.33951969,0.73207352,0.00000000
-5.09954977,8.04952673,0.83781809,6.79233021,0.07631363,0.07291850,0.18366700,0.33025568,0.72132564,0.00000000
-5.09354677,7.96567366,0.82597955,6.72243878,0.07329020,0.07527331,0.18571601,0.32217994,0.71186737,0.00000000
-5.08754377,7.87638708,0.81474735,6.64356841,0.07019430,0.07791503,0.18867935,0.31552993,0.70406659,0.00000000
-5.08154077,7.78294172,0.80447839,6.55638079,0.06707736,0.08083528,0.19256513,0.31055684,0.69831011,0.00000000
-5.07553777,7.68693873,0.79552650,6.46185234,0.06399326,0.08401933,0.19737297,0.30752368,0.69499849,0.00000000
-5.06953477,7.59027929,0.78823360,6.36125737,0.06099721,0.08744575,0.20309273,0.30670263,0.69454007,0.00000000
-5.06353177,7.49512526,0.78292099,6.25613932,0.05814474,0.09108615,0.20970342,0.30837147,0.69734432,0.00000000
-5.05752876,7.40384869,0.77988135,6.14827168,0.05549047,0.09490517,0.21717242,0.31280930,0.70381453,0.00000000
-5.05152576,7.31897225,0.77937176,6.03961034,0.05308705,0.09886086,0.22545505,0.32029127,0.71434012,0.00000000
-5.04552276,7.24310319,0.78160806,5.93223995,0.05098409,0.10290523,0.23449466,0.33108257,0.72928858,0.00000000
-5.03951976,7.17886329,0.78676094,5.82831647,0.04922714,0.10698524,0.24422326,0.34543158,0.74899707,0.00000000
-5.03351676,7.12881769,0.79495383,5.73000852,0.04785683,0.11104401,0.25456268,0.36356236,0.77376395,0.00000000
-5.02751376,7.09540485,0.80626270,5.63943987,0.04690810,0.11502241,0.26542633,0.38566665,0.80384022,0.00000000
-5.02151076,7.08087009,0.82071777,5.55863497,0.04640953,0.11886084,0.27672140,0.41189555,0.83942114,0.00000000
-5.01550775,7.08720457,0.83830692,5.48946932,0.04638295,0.12250119,0.28835158,0.44235115,0.88063808,0.00000000
-5.00950475,7.11609145,0.85898063,5.43362602,0.04684306,0.12588897,0.30021997,0.47707847,0.92755093,0.00000000
-5.00350175,7.16886028,0.88265812,5.39255938,0.04779732,0.12897533,0.31223228,0.51605803,0.98014122,0.00000000
-4.99749875,7.24645079,0.90923422,5.36746601,0.04924592,0.13171914,0.32429999,0.55919937,1.03830629,0.00000000
-4.99149575,7.34938651,0.93858680,5.35926374,0.05118201,0.13408877,0.33634341,0.60633605,1.10185479,0.00000000
-4.98549275,7.47775856,0.97058396,5.36857816,0.05359201,0.13606364,0.34829450,0.65722235,1.17050392,0.00000000
-4.97948974,7.63121986,1.00509098,5.39573642,0.05645607,0.13763537,0.36009920,0.71153207,1.24387844,0.00000000
-4.97348674,7.80898940,1.04197624,5.44076787,0.05974868,0.13880855,0.37171931,0.76885971,1.32151214,0.00000000
-4.96748374,8.00986636,1.08111610,5.50341086,0.06343935,0.13960096,0.38313367,0.82872412,1.40285155,0.00000000
-4.96148074,8.23225359,1.12239814,5.58312504,0.06749342,0.14004332,0.39433869,0.89057478,1.48726226,0.00000000
-4.95547774,8.47418946,1.16572276,5.67910847,0.07187284,0.14017852,0.40534812,0.95380053,1.57403778,0.00000000
-4.94947474,8.73338733,1.21100294,5.79031874,0.07653703,0.14006035,0.41619211,1.01774070,1.66241077,0.00000000
-4.94347174,9.00728118,1.25816199,5.91549721,0.08144368,0.13975180,0.42691557,1.08169817,1.75156636,0.00000000
-4.93746873,9.29307596,1.30712943,6.05319581,0.08654950,0.13932300,0.43757588,1.14495392,1.84065718,0.00000000
-4.93146573,9.58780113,1.35783514,6.20180515,0.09181085,0.13884888,0.44824000,1.20678266,1.92881961,0.00000000
-4.92546273,9.88836519,1.41020181,6.35958342,0.09718424,0.13840662,0.45898120,1.26646876,2.01519050,0.00000000
-4.91945973,10.19160962,1.46413622,6.52468499,0.10262671,0.13807307,0.46987543,1.32332191,2.09892380,0.00000000
-4.91345673,10.49436015,1.51951954,6.69518793,0.10809601,0.13792220,0.48099740,1.37669181,2.17920636,0.00000000
-4.90745373,10.79347373,1.57619730,6.86911973,0.11355060,0.13802263,0.49241677,1.42598146,2.25527225,0.00000000
-4.90145073,11.08587974,1.63396943,7.04448065,0.11894949,0.13843552,0.50419426,1.47065827,2.32641517,0.00000000
-4.89544772,11.36861454,1.69258104,7.21926430,0.12425197,0.13921265,0.51637810,1.51026292,2.39199826,0.00000000
-4.88944472,11.63884877,1.75171466,7.39147529,0.12941723,0.14039502,0.52900085,1.54441546,2.45146141,0.00000000
-4.88344172,11.89390781,1.81098439,7.55914422,0.13440392,0.14201175,0.54207670,1.57281884,2.50432571,0.00000000
-4.87743872,12.13128568,1.86993280,7.72034033,0.13916976,0.14407959,0.55559948,1.59525974,2.55019533,0.00000000
-4.87143572,12.34865413,1.92803098,7.87318268,0.14367121,0.14660276,0.56954134,1.61160707,2.58875709,0.00000000
-4.86543272,12.54386822,1.98468226,8.01585066,0.14786326,0.14957336,0.58385243,1.62180841,2.61977814,0.00000000
-4.85942971,12.71497057,2.03922977,8.14659493,0.15169955,0.15297210,0.59846128,1.62588501,2.64310236,0.00000000
-4.85342671,12.86019616,2.09096811,8.26374985,0.15513255,0.15676943,0.61327627,1.62392556,2.65864594,0.00000000
-4.84742371,12.97797968,2.13915886,8.36574834,0.15811424,0.16092691,0.62818789,1.61607954,2.66639299,0.00000000
-4.84142071,13.06696677,2.18304952,8.45113982,0.16059689,0.16539887,0.64307192,1.60255041,2.66639137,0.00000000
-4.83541771,13.12603025,2.22189549,8.51861160,0.16253431,0.17013406,0.65779324,1.58358914,2.65874940,0.00000000
-4.82941471,13.15429146,2.25498399,8.56701360,0.16388319,0.17507738,0.67221028,1.55948832,2.64363362,0.00000000
-4.82341171,13.15114616,2.28165913,8.59538580,0.16460473,0.18017156,0.68617987,1.53057707,2.62126762,0.00000000
-4.81740870,13.11629381,2.30134681,8.60298729,0.16466637,0.18535866,0.69956222,1.49721674,2.59193191,0.00000000
-4.81140570,13.04976795,2.31357831,8.58932541,0.16404349,0.19058132,0.71222584,1.45979752,2.55596461,0.00000000
-4.80540270,12.95196543,2.31801133,8.55418320,0.16272108,0.19578387,0.72405223,1.41873550,2.51376232,0.00000000
-4.79939970,12.82367130,2.31444725,8.49764282,0.16069519,0.20091303,0.73493998,1.37447024,2.46578102,0.00000000
-4.79339670,12.66607652,2.30284377,8.42010315,0.15797406,0.20591843,0.74480820,1.32746243,2.41253615,0.00000000
-4.78739370,12.48078581,2.28332205,8.32228928,0.15457895,0.21075280,0.75359905,1.27819140,2.35460155,0.00000000
-4.78139070,12.26981311,2.25616787,8.20525257,0.15054445,0.21537198,0.76127928,1.22715220,2.29260672,0.00000000
-4.77538769,12.03556329,2.22182677,8.07035980,0.14591828,0.21973479,0.76784075,1.17485212,2.22723210,0.00000000
-4.76938469,11.78079920,2.18089316,7.91927117,0.14076068,0.22380278,0.77329987,1.12180642,2.15920214,0.00000000
-4.76338169,11.50859437,2.13409405,7.75390708,0.13514317,0.22754004,0.77769604,1.06853337,2.08927626,0.00000000
-4.75737869,11.22227261,2.08226806,7.57640468,0.12914692,0.23091301,0.78108926,1.01554848,2.01823770,0.00000000
-4.75137569,10.92533648,2.02634079,7.38906565,0.12286070,0.23389055,0.78355695,0.96335822,1.94688071,0.00000000
-4.74537269,10.62138761,1.96729769,7.19429727,0.11637853,0.23644410,0.78519029,0.91245327,1.87599646,0.00000000
-4.73936968,10.31404233,1.90615567,6.99454940,0.10979707,0.23854823,0.78609013,0.86330167,1.80635826,0.00000000
-4.73336668,10.00684608,1.84393472,6.79225009,0.10321297,0.24018131,0.78636279,0.81634203,1.73870660,0.00000000
-4.72736368,9.70319062,1.78163072,6.58974267,0.09672016,0.24132651,0.78611588,0.77197717,1.67373472,0.00000000
-4.72136068,9.40623731,1.72019051,6.38922709,0.09040732,0.24197289,0.78545430,0.73056827,1.61207525,0.00000000
-4.71535768,9.11884955,1.66048992,6.19270789,0.08435556,0.24211671,0.78447659,0.69242991,1.55428822,0.00000000
-4.70935468,8.84353682,1.60331553,6.00195086,0.07863634,0.24176263,0.78327163,0.65782598,1.50085116,0.00000000
-4.70335168,8.58241175,1.54935036,5.81844972,0.07330989,0.24092485,0.78191586,0.62696663,1.45215122,0.00000000
-4.69734867,8.33716125,1.49916373,5.64340370,0.06842391,0.23962798,0.78047104,0.60000630,1.40847964,0.00000000
-4.69134567,8.10903138,1.45320504,5.47770628,0.06401288,0.23790759,0.77898243,0.57704260,1.37002848,0.00000000
-4.68534267,7.89882556,1.41180123,5.32194446,0.06009765,0.23581022,0.77747750,0.55811629,1.33688967,0.00000000
-4.67933967,7.70691450,1.37515760,5.17640799,0.05668567,0.23339292,0.77596506,0.54321195,1.30905599,0.00000000
-4.67333667,7.53325641,1.34336122,5.04110699,0.05377146,0.23072208,0.77443491,0.53225936,1.28642403,0.00000000
-4.66733367,7.37742523,1.31638666,4.91579644,0.05133758,0.22787173,0.77285774,0.52513553,1.26879864,0.00000000
-4.66133067,7.23864516,1.29410336,4.80000593,0.04935588,0.22492121,0.77118552,0.52166714,1.25589887,0.00000000
-4.65532766,7.11582928,1.27628424,4.69307272,0.04778896,0.22195231,0.76935225,0.52163349,1.24736499,0.00000000
-4.64932466,7.00762081,1.26261514,4.59417671,0.04659193,0.21904601,0.76727507,0.52476977,1.24276658,0.00000000
-4.64332166,6.91243551,1.25270489,4.50237557,0.04571418,0.21627904,0.76485585,0.53077081,1.24161135,0.00000000
