energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.85592796,4.24264890,1.11133793,0.52093693,0.00357752,0.71940431,1.88469807,1.04970459,0.02687779,1.71450859
-5.84992496,4.21513820,1.09656150,0.52130116,0.00347967,0.71844940,1.88183908,1.04192441,0.02763716,1.69303285
-5.84392196,4.18124760,1.07987477,0.52092232,0.00336997,0.71673013,1.87754575,1.03278141,0.02828408,1.66856027
-5.83791896,4.14135875,1.06157625,0.51981123,0.00325088,0.71420903,1.87200813,1.02229208,0.02880582,1.64151638
-5.83191596,4.09599198,1.04199981,0.51799312,0.00312501,0.71087632,1.86548287,1.01050368,0.02919172,1.61237756
-5.82591296,4.04580666,1.02150741,0.51550735,0.00299510,0.70675473,1.85829450,0.99749857,0.02943354,1.58166070
-5.81990995,3.99159591,1.00048078,0.51240664,0.00286384,0.70190311,1.85083352,0.98339701,0.02952585,1.54991120
-5.81390695,3.93427556,0.97931225,0.50875575,0.00273383,0.69641825,1.84355086,0.96835827,0.02946620,1.51768997
-5.80790395,3.87486745,0.95839509,0.50462968,0.00260750,0.69043490,1.83694873,0.95257989,0.02925531,1.48555949
-5.80190095,3.81447740,0.93811356,0.50011152,0.00248699,0.68412386,1.83156785,0.93629498,0.02889705,1.45406972
-5.79589795,3.75426841,0.91883305,0.49529001,0.00237415,0.67768812,1.82797128,0.91976766,0.02839840,1.42374413
-5.78989495,3.69542992,0.90089063,0.49025695,0.00227044,0.67135707,1.82672514,0.90328670,0.02776924,1.39506627
-5.78389195,3.63914399,0.88458616,0.48510450,0.00217693,0.66537908,1.82837692,0.88715763,0.02702203,1.36846750
-5.77788894,3.58654988,0.87017441,0.47992268,0.00209428,0.66001264,1.83343185,0.87169364,0.02617145,1.34431602
-5.77188594,3.53870809,0.85785825,0.47479698,0.00202273,0.65551639,1.84232852,0.85720556,0.02523399,1.32290780
-5.76588294,3.49656561,0.84778331,0.46980638,0.00196213,0.65213854,1.85541452,0.84399153,0.02422735,1.30445961
-5.75987994,3.46092372,0.84003415,0.46502186,0.00191198,0.65010609,1.87292339,0.83232660,0.02316999,1.28910448
-5.75387694,3.43241015,0.83463224,0.46050543,0.00187145,0.64961440,1.89495413,0.82245301,0.02208057,1.27688988
-5.74787394,3.41145685,0.83153585,0.45630986,0.00183945,0.65081759,1.92145440,0.81457142,0.02097742,1.26777867
-5.74187094,3.39828482,0.83064187,0.45247905,0.00181468,0.65382038,1.95220859,0.80883377,0.01987805,1.26165308
-5.73586793,3.39289713,0.83178978,0.44904915,0.00179570,0.65867160,1.98683193,0.80533787,0.01879876,1.25832155
-5.72986493,3.39508081,0.83476757,0.44605034,0.00178099,0.66536007,2.02477128,0.80412435,0.01775423,1.25752857
-5.72386193,3.40441808,0.83931964,0.44350922,0.00176903,0.67381286,2.06531337,0.80517589,0.01675730,1.25896706
-5.71785893,3.42030680,0.84515640,0.44145171,0.00175835,0.68389630,2.10760050,0.80841909,0.01581878,1.26229312
-5.71185593,3.44198964,0.85196554,0.43990631,0.00174756,0.69541966,2.15065375,0.81372862,0.01494731,1.26714277
-5.70585293,3.46859102,0.85942431,0.43890752,0.00173544,0.70814150,2.19340306,0.82093382,0.01414942,1.27314989
-5.69984992,3.49916026,0.86721268,0.43849926,0.00172096,0.72177839,2.23472319,0.82982716,0.01342957,1.27996491
-5.69384692,3.53271916,0.87502678,0.43873805,0.00170330,0.73601577,2.27347439,0.84017440,0.01279031,1.28727339
-5.68784392,3.56831177,0.88259210,0.43969571,0.00168191,0.75052025,2.30854601,0.85172572,0.01223248,1.29481376
-5.68184092,3.60505402,0.88967591,0.44146141,0.00165645,0.76495303,2.33890124,0.86422751,0.01175543,1.30239332
-5.67583792,3.64218064,0.89609833,0.44414280,0.00162686,0.77898368,2.36362087,0.87743396,0.01135733,1.30990172
-5.66983492,3.67908695,0.90174161,0.44786609,0.00159331,0.79230362,2.38194405,0.89111816,0.01103542,1.31732122
-5.66383192,3.71536316,0.90655698,0.45277498,0.00155619,0.80463871,2.39330401,0.90508180,0.01078627,1.32473305
-5.65782891,3.75081934,0.91056883,0.45902832,0.00151610,0.81576027,2.39735679,0.91916332,0.01060605,1.33231931
-5.65182591,3.78549926,0.91387596,0.46679639,0.00147381,0.82549407,2.39400153,0.93324379,0.01049070,1.34036018
-5.64582291,3.81968230,0.91664952,0.47625604,0.00143023,0.83372673,2.38339113,0.94725041,0.01043615,1.34922628
-5.63981991,3.85387270,0.91912787,0.48758456,0.00138637,0.84040939,2.36593244,0.96115745,0.01043837,1.35936619
-5.63381691,3.88877657,0.92160841,0.50095261,0.00134331,0.84555833,2.34227578,0.97498441,0.01049349,1.37128954
-5.62781391,3.92526716,0.92443648,0.51651629,0.00130215,0.84925261,2.31329420,0.98879174,0.01059781,1.38554613
-5.62181091,3.96434001,0.92799195,0.53440881,0.00126399,0.85162881,2.28005303,1.00267418,0.01074775,1.40270187
-5.61580790,4.00705969,0.93267388,0.55473180,0.00122989,0.85287326,2.24377115,1.01675210,0.01093981,1.42331240
-5.60980490,4.05450071,0.93888381,0.57754691,0.00120083,0.85321194,2.20577554,1.03116131,0.01117047,1.44789547
-5.60380190,4.10768497,0.94700842,0.60286790,0.00117771,0.85289878,2.16745116,1.04604183,0.01143608,1.47690323
-5.59779890,4.16751900,0.95740226,0.63065361,0.00116129,0.85220280,2.13018823,1.06152614,0.01173276,1.51069563
-5.59179590,4.23473366,0.97037111,0.66080228,0.00115222,0.85139465,2.09532927,1.07772755,0.01205628,1.54951613
-5.58579290,4.30982928,0.98615688,0.69314745,0.00115097,0.85073338,2.06411812,1.09472921,0.01240199,1.59347080
-5.57978989,4.39302892,1.00492440,0.72745584,0.00115791,0.85045377,2.03765312,1.11257429,0.01276473,1.64251196
-5.57378689,4.48424199,1.02675090,0.76342743,0.00117322,0.85075497,2.01684631,1.13125784,0.01313882,1.69642704
-5.56778389,4.58304007,1.05161836,0.80069781,0.00119694,0.85179086,2.00239023,1.15072070,0.01351811,1.75483342
-5.56178089,4.68864636,1.07940933,0.83884307,0.00122899,0.85366255,1.99473362,1.17084570,0.01389594,1.81717967
-5.55577789,4.79993935,1.10990610,0.87738702,0.00126914,0.85641317,1.99406668,1.19145648,0.01426534,1.88275320
-5.54977489,4.91547078,1.14279354,0.91581067,0.00131705,0.86002540,2.00031640,1.21231889,0.01461907,1.95069432
-5.54377189,5.03349756,1.17766533,0.95356384,0.00137231,0.86442152,2.01315173,1.23314505,0.01494982,2.02001616
-5.53776888,5.15202615,1.21403343,0.99007837,0.00143439,0.86946605,2.03199812,1.25359984,0.01525040,2.08962988
-5.53176588,5.26886812,1.25134046,1.02478264,0.00150271,0.87497092,2.05606067,1.27330968,0.01551389,2.15837410
-5.52576288,5.38170431,1.28897445,1.05711691,0.00157665,0.88070273,2.08435462,1.29187322,0.01573389,2.22504761
-5.51975988,5.48815552,1.32628555,1.08654876,0.00165551,0.88639196,2.11574172,1.30887358,0.01590465,2.28844393
-5.51375688,5.58585658,1.36260393,1.11258823,0.00173859,0.89174365,2.14897105,1.32389166,0.01602129,2.34738647
-5.50775388,5.67253123,1.39725839,1.13480200,0.00182514,0.89644917,2.18272261,1.33652010,0.01607990,2.40076296
-5.50175088,5.74606477,1.42959494,1.15282597,0.00191440,0.90019862,2.21565187,1.34637729,0.01607769,2.44755766
-5.49574787,5.80457192,1.45899472,1.16637584,0.00200557,0.90269344,2.24643391,1.35312093,0.01601301,2.48688036
-5.48974487,5.84645731,1.48489071,1.17525532,0.00209783,0.90365872,2.27380552,1.35646077,0.01588544,2.51799097
-5.48374187,5.87046668,1.50678262,1.17936139,0.00219031,0.90285485,2.29660401,1.35616991,0.01569575,2.54031892
-5.47773887,5.87572690,1.52424967,1.17868679,0.00228211,0.90008809,2.31380166,1.35209444,0.01544586,2.55347674
-5.47173587,5.86177396,1.53696073,1.17331938,0.00237230,0.89521971,2.32453482,1.34416087,0.01513873,2.55726760
-5.46573287,5.82856792,1.54468170,1.16343850,0.00245988,0.88817351,2.32812721,1.33238141,0.01477831,2.55168662
-5.45972986,5.77649505,1.54727998,1.14930868,0.00254384,0.87894129,2.32410676,1.31685660,0.01436935,2.53691617
-5.45372686,5.70635718,1.54472590,1.13127076,0.00262310,0.86758637,2.31221605,1.29777551,0.01391727,2.51331575
-5.44772386,5.61934929,1.53709137,1.10973104,0.00269657,0.85424484,2.29241613,1.27541332,0.01342802,2.48140685
-5.44172086,5.51702631,1.52454571,1.08514871,0.00276316,0.83912464,2.26488416,1.25012645,0.01290787,2.44185377
-5.43571786,5.40126073,1.50734900,1.05802232,0.00282177,0.82250241,2.23000491,1.22234541,0.01236333,2.39544116
-5.42971486,5.27419251,1.48584329,1.02887551,0.00287135,0.80471837,2.18835690,1.19256561,0.01180093,2.34304936
-5.42371186,5.13817321,1.46044185,0.99824286,0.00291090,0.78616908,2.14069357,1.16133632,0.01122714,2.28562833
-5.41770885,4.99570604,1.43161703,0.96665600,0.00293954,0.76729855,2.08792022,1.12924820,0.01064824,2.22417125
-5.41170585,4.84938375,1.39988698,0.93463063,0.00295650,0.74858782,2.03106744,1.09691969,0.01007023,2.15968854
-5.40570285,4.70182590,1.36580171,0.90265479,0.00296117,0.73054318,1.97126180,1.06498261,0.00949873,2.09318306
-5.39969985,4.55561731,1.32992884,0.87117854,0.00295313,0.71368354,1.90969466,1.03406737,0.00893899,2.02562717
-5.39369685,4.41324891,1.29283945,0.84060535,0.00293218,0.69852696,1.84758984,1.00478812,0.00839576,1.95794208
-5.38769385,4.27706251,1.25509442,0.81128535,0.00289832,0.68557701,1.78617110,0.97772815,0.00787334,1.89098000
-5.38169085,4.14920032,1.21723157,0.78351043,0.00285181,0.67530901,1.72663009,0.95342597,0.00737556,1.82550916
-5.37568784,4.03156042,1.17975388,0.75751120,0.00279313,0.66815663,1.67009579,0.93236232,0.00690577,1.76220211
-5.36968484,3.92575874,1.14311922,0.73345578,0.00272301,0.66449916,1.61760593,0.91494836,0.00646686,1.70162713
-5.36368184,3.83309838,1.10773161,0.71145031,0.00264236,0.66464974,1.57008134,0.90151541,0.00606130,1.64424291
-5.35767884,3.75454656,1.07393444,0.69154097,0.00255228,0.66884498,1.52830365,0.89230642,0.00569118,1.59039635
-5.35167584,3.69071970,1.04200555,0.67371754,0.00245404,0.67723609,1.49289702,0.88746938,0.00535821,1.54032330
-5.34567284,3.64187676,1.01215453,0.65791808,0.00234900,0.68988196,1.46431428,0.88705284,0.00506382,1.49415215
-5.33966983,3.60792093,0.98452197,0.64403479,0.00223861,0.70674431,1.44282779,0.89100376,0.00480916,1.45190994
-5.33366683,3.58840960,0.95918090,0.63192060,0.00212434,0.72768524,1.42852521,0.89916768,0.00459516,1.41353080
-5.32766383,3.58257231,0.93614004,0.62139660,0.00200764,0.75246714,1.42131032,0.91129133,0.00442258,1.37886625
-5.32166083,3.58933625,0.91534900,0.61225979,0.00188994,0.78075524,1.42090865,0.92702767,0.00429201,1.34769723
-5.31565783,3.60735878,0.89670481,0.60429112,0.00177254,0.81212281,1.42687790,0.94594325,0.00420397,1.31974722
-5.30965483,3.63506600,0.88005982,0.59726361,0.00165665,0.84605878,1.43862260,0.96752785,0.00415885,1.29469611
-5.30365183,3.67069653,0.86523046,0.59095017,0.00154334,0.88197796,1.45541274,0.99120608,0.00415696,1.27219446
-5.29764882,3.71234919,0.85200651,0.58513104,0.00143352,0.91923340,1.47640555,1.01635080,0.00419850,1.25187746
-5.29164582,3.75803333,0.84016054,0.57960061,0.00132792,0.95713079,1.50066999,1.04229795,0.00428357,1.23337831
-5.28564282,3.80572032,0.82945702,0.57417334,0.00122713,0.99494438,1.52721303,1.06836237,0.00441207,1.21634046
-5.27963982,3.85339473,0.81966094,0.56868862,0.00113156,1.03193413,1.55500687,1.09385431,0.00458369,1.20042832
-5.27363682,3.89910358,0.81054541,0.56301449,0.00104146,1.06736356,1.58301651,1.11809595,0.00479783,1.18533613
-5.26763382,3.94100230,0.80189813,0.55705005,0.00095697,1.10051758,1.61022649,1.14043761,0.00505348,1.17079469
-5.26163082,3.97739591,0.79352641,0.55072642,0.00087809,1.13072008,1.63566631,1.16027305,0.00534920,1.15657576
-5.25562781,4.00677427,0.78526080,0.54400646,0.00080470,1.15735030,1.65843356,1.17705339,0.00568294,1.14249419
-5.24962481,4.02784050,0.77695709,0.53688306,0.00073665,1.17985773,1.67771424,1.19029924,0.00605200,1.12840769
-5.24362181,4.03953180,0.76849695,0.52937634,0.00067368,1.19777491,1.69279964,1.19961066,0.00645295,1.11421461
-5.23761881,4.04103238,0.75978721,0.52152977,0.00061552,1.21072768,1.70309943,1.20467468,0.00688158,1.09984986
-5.23161581,4.03177845,0.75075806,0.51340554,0.00056185,1.21844262,1.70815069,1.20527005,0.00733280,1.08527952
-5.22561281,4.01145558,0.74136038,0.50507944,0.00051236,1.22075133,1.70762273,1.20126937,0.00780072,1.07049443
-5.21960980,3.97998912,0.73156258,0.49663552,0.00046673,1.21759158,1.70131785,1.19263840,0.00827863,1.05550348
-5.21360680,3.93752848,0.72134713,0.48816076,0.00042466,1.20900535,1.68916818,1.17943282,0.00875909,1.04032683
-5.20760380,3.88442644,0.71070721,0.47974030,0.00038587,1.19513382,1.67122903,1.16179253,0.00923405,1.02498987
-5.20160080,3.82121477,0.69964371,0.47145310,0.00035009,1.17620967,1.64766917,1.13993403,0.00969497,1.00951806
-5.19559780,3.74857745,0.68816270,0.46336860,0.00031708,1.15254721,1.61875867,1.11414103,0.01013306,0.99393310
-5.18959480,3.66732278,0.67627375,0.45554435,0.00028662,1.12453051,1.58485494,1.08475385,0.01053945,0.97825074
-5.18359180,3.57835567,0.66398895,0.44802477,0.00025854,1.09260036,1.54638758,1.05215805,0.01090548,0.96248013
-5.17758879,3.48265119,0.65132282,0.44084097,0.00023267,1.05724053,1.50384279,1.01677280,0.01122293,0.94662490
-5.17158579,3.38123019,0.63829300,0.43401171,0.00020885,1.01896375,1.45774787,0.97903922,0.01148427,0.93068562
-5.16558279,3.27513763,0.62492154,0.42754521,0.00018695,0.97829815,1.40865642,0.93940934,0.01168292,0.91466350
-5.15957979,3.16542403,0.61123671,0.42144184,0.00016687,0.93577445,1.35713477,0.89833583,0.01181350,0.89856491
-5.15357679,3.05313020,0.59727504,0.41569716,0.00014848,0.89191442,1.30374973,0.85626279,0.01187194,0.88240632
-5.14757379,2.93927491,0.58308342,0.41030531,0.00013170,0.84722080,1.24905825,0.81361782,0.01185574,0.86621914
-5.14157079,2.82484544,0.56872091,0.40526238,0.00011643,0.80216890,1.19359884,0.77080541,0.01176395,0.85005408
-5.13556778,2.71079041,0.55426018,0.40056940,0.00010257,0.75720007,1.13788479,0.72820169,0.01159729,0.83398457
-5.12956478,2.59801423,0.53978825,0.39623491,0.00009005,0.71271689,1.08239920,0.68615059,0.01135810,0.81810884
-5.12356178,2.48737280,0.52540644,0.39227662,0.00007877,0.66908008,1.02759155,0.64496115,0.01105026,0.80255043
-5.11755878,2.37966956,0.51122945,0.38872231,0.00006865,0.62660699,0.97387556,0.60490597,0.01067906,0.78745693
-5.11155578,2.27565165,0.49738352,0.38560965,0.00005962,0.58557136,0.92162806,0.56622068,0.01025102,0.77299691
-5.10555278,2.17600565,0.48400361,0.38298501,0.00005158,0.54620425,0.87118868,0.52910409,0.00977367,0.75935507
-5.09954977,2.08135254,0.47122981,0.38090128,0.00004446,0.50869577,0.82285990,0.49371908,0.00925532,0.74672582
-5.09354677,1.99224194,0.45920308,0.37941482,0.00003818,0.47319734,0.77690736,0.46019385,0.00870475,0.73530554
-5.08754377,1.90914563,0.44806036,0.37858168,0.00003266,0.43982439,0.73356012,0.42862357,0.00813098,0.72528392
-5.08154077,1.83245048,0.43792953,0.37845336,0.00002784,0.40865913,0.69301079,0.39907226,0.00754301,0.71683471
-5.07553777,1.76245125,0.42892414,0.37907223,0.00002364,0.37975329,0.65541540,0.37157473,0.00694953,0.71010647
-5.06953477,1.69934366,0.42113851,0.38046703,0.00002000,0.35313078,0.62089297,0.34613870,0.00635875,0.70521378
-5.06353177,1.64321827,0.41464305,0.38264869,0.00001685,0.32879003,0.58952489,0.32274684,0.00577819,0.70222923
-5.05752876,1.59405576,0.40948042,0.38560662,0.00001415,0.30670616,0.56135414,0.30135898,0.00521451,0.70117693
-5.05152576,1.55172414,0.40566248,0.38930593,0.00001183,0.28683291,0.53638458,0.28191422,0.00467345,0.70202761
-5.04552276,1.51597848,0.40316829,0.39368554,0.00000986,0.26910427,0.51458035,0.26433317,0.00415974,0.70469585
-5.03951976,1.48646347,0.40194335,0.39865761,0.00000818,0.25343615,0.49586575,0.24852024,0.00367706,0.70903959
-5.03351676,1.46271927,0.40190004,0.40410817,0.00000676,0.23972788,0.48012568,0.23436597,0.00322808,0.71486200
-5.02751376,1.44419074,0.40291950,0.40989910,0.00000557,0.22786380,0.46720686,0.22174953,0.00281452,0.72191581
-5.02151076,1.43024002,0.40485468,0.41587146,0.00000456,0.21771500,0.45691998,0.21054129,0.00243715,0.72991000
-5.01550775,1.42016239,0.40753469,0.42184997,0.00000373,0.20914118,0.44904289,0.20060546,0.00209598,0.73851855
-5.00950475,1.41320492,0.41077022,0.42764857,0.00000303,0.20199289,0.44332488,0.19180283,0.00179030,0.74739104
-5.00350175,1.40858757,0.41435985,0.43307680,0.00000245,0.19611388,0.43949192,0.18399358,0.00151882,0.75616470
-4.99749875,1.40552574,0.41809703,0.43794674,0.00000198,0.19134381,0.43725303,0.17704005,0.00127979,0.76447734
-4.99149575,1.40325383,0.42177742,0.44208025,0.00000159,0.18752117,0.43630726,0.17080942,0.00107110,0.77198072
-4.98549275,1.40104860,0.42520636,0.44531598,0.00000127,0.18448633,0.43635136,0.16517631,0.00089042,0.77835370
-4.97948974,1.39825143,0.42820604,0.44751620,0.00000101,0.18208463,0.43708771,0.16002513,0.00073526,0.78331464
-4.97348674,1.39428870,0.43062212,0.44857263,0.00000080,0.18016950,0.43823214,0.15525211,0.00060310,0.78663247
-4.96748374,1.38868905,0.43232946,0.44841144,0.00000063,0.17860533,0.43952147,0.15076704,0.00049141,0.78813586
-4.96148074,1.38109703,0.43323673,0.44699684,0.00000049,0.17727005,0.44072027,0.14649451,0.00039776,0.78772011
-4.95547774,1.37128220,0.43328957,0.44433319,0.00000038,0.17605735,0.44162656,0.14237473,0.00031985,0.78535131
-4.94947474,1.35914338,0.43247223,0.44046548,0.00000030,0.17487834,0.44207626,0.13836377,0.00025552,0.78106763
-4.94347174,1.34470772,0.43080752,0.43547816,0.00000023,0.17366254,0.44194604,0.13443329,0.00020280,0.77497762
-4.93746873,1.32812456,0.42835512,0.42949229,0.00000018,0.17235832,0.44115450,0.13056982,0.00015992,0.76725543
-4.93146573,1.30965433,0.42520818,0.42266113,0.00000013,0.17093256,0.43966164,0.12677339,0.00012530,0.75813337
-4.92546273,1.28965300,0.42148858,0.41516440,0.00000010,0.16936967,0.43746662,0.12305586,0.00009755,0.74789190
-4.91945973,1.26855268,0.41734076,0.40720140,0.00000008,0.16766996,0.43460401,0.11943882,0.00007547,0.73684760
-4.91345673,1.24683937,0.41292477,0.39898326,0.00000006,0.16584753,0.43113861,0.11595115,0.00005802,0.72533973
-4.90745373,1.22502879,0.40840848,0.39072487,0.00000004,0.16392761,0.42715930,0.11262650,0.00004433,0.71371578
-4.90145073,1.20364143,0.40395974,0.38263650,0.00000003,0.16194370,0.42277215,0.10950060,0.00003366,0.70231692
-4.89544772,1.18317798,0.39973843,0.37491581,0.00000002,0.15993451,0.41809319,0.10660866,0.00002540,0.69146379
-4.88944472,1.16409622,0.39588914,0.36774040,0.00000002,0.15794089,0.41324120,0.10398289,0.00001905,0.68144346
-4.88344172,1.14679044,0.39253462,0.36126127,0.00000001,0.15600289,0.40833096,0.10165023,0.00001420,0.67249794
-4.87743872,1.13157416,0.38977034,0.35559751,0.00000001,0.15415716,0.40346718,0.09963052,0.00001053,0.66481489
-4.87143572,1.11866694,0.38766038,0.35083228,0.00000001,0.15243467,0.39873945,0.09793491,0.00000776,0.65852076
-4.86543272,1.10818574,0.38623484,0.34701042,0.00000001,0.15085894,0.39421844,0.09656489,0.00000568,0.65367678
-4.85942971,1.10014103,0.38548886,0.34413758,0.00000000,0.14944478,0.38995329,0.09551167,0.00000414,0.65027766
-4.85342671,1.09443770,0.38538313,0.34218098,0.00000000,0.14819765,0.38597048,0.09475614,0.00000300,0.64825317
-4.84742371,1.09088045,0.38584599,0.34107162,0.00000000,0.14711349,0.38227391,0.09426926,0.00000216,0.64747240
-4.84142071,1.08918343,0.38677678,0.34070792,0.00000000,0.14617911,0.37884617,0.09401292,0.00000155,0.64775025
-4.83541771,1.08898322,0.38805035,0.34096047,0.00000000,0.14537303,0.37565077,0.09394119,0.00000110,0.64885604
-4.82941471,1.08985473,0.38952247,0.34167771,0.00000000,0.14466669,0.37263516,0.09400186,0.00000078,0.65052351
-4.82341171,1.09132893,0.39103578,0.34269230,0.00000000,0.14402590,0.36973424,0.09413830,0.00000055,0.65246195
-4.81740870,1.09291167,0.39242602,0.34382777,0.00000000,0.14341247,0.36687408,0.09429141,0.00000039,0.65436769
-4.81140570,1.09410270,0.39352829,0.34490540,0.00000000,0.14278597,0.36397571,0.09440166,0.00000027,0.65593573
-4.80540270,1.09441401,0.39418303,0.34575068,0.00000000,0.14210537,0.36095869,0.09441118,0.00000019,0.65687071
-4.79939970,1.09338687,0.39424147,0.34619952,0.00000000,0.14133060,0.35774425,0.09426562,0.00000013,0.65689707
-4.79339670,1.09060680,0.39357037,0.34610367,0.00000000,0.14042404,0.35425800,0.09391595,0.00000009,0.65576788
-4.78739370,1.08571607,0.39205595,0.34533526,0.00000000,0.13935159,0.35043208,0.09332002,0.00000007,0.65327210
-4.78139070,1.07842340,0.38960681,0.34379040,0.00000000,0.13808368,0.34620671,0.09244369,0.00000005,0.64924014
-4.77538769,1.06851055,0.38615591,0.34139167,0.00000000,0.13659593,0.34153117,0.09126182,0.00000003,0.64354752
-4.76938469,1.05583595,0.38166151,0.33808945,0.00000000,0.13486954,0.33636436,0.08975878,0.00000003,0.63611669
-4.76338169,1.04033520,0.37610722,0.33386214,0.00000000,0.13289146,0.33067492,0.08792863,0.00000002,0.62691710
-4.75737869,1.02201890,0.36950114,0.32871533,0.00000000,0.13065441,0.32444104,0.08577496,0.00000002,0.61596352
-4.75137569,1.00096793,0.36187428,0.32268002,0.00000000,0.12815660,0.31765018,0.08331044,0.00000001,0.60331302
-4.74537269,0.97732662,0.35327837,0.31580988,0.00000000,0.12540145,0.31029852,0.08055600,0.00000001,0.58906060
-4.73936968,0.95129428,0.34378309,0.30817798,0.00000000,0.12239707,0.30239058,0.07753983,0.00000001,0.57333388
-4.73336668,0.92311551,0.33347315,0.29987293,0.00000000,0.11915579,0.29393876,0.07429619,0.00000001,0.55628714
-4.72736368,0.89306969,0.32244496,0.29099464,0.00000001,0.11569359,0.28496295,0.07086405,0.00000001,0.53809491
-4.72136068,0.86146033,0.31080336,0.28165010,0.00000001,0.11202951,0.27549026,0.06728572,0.00000001,0.51894538
-4.71535768,0.82860439,0.29865841,0.27194904,0.00000001,0.10818508,0.26555474,0.06360542,0.00000001,0.49903401
-4.70935468,0.79482228,0.28612225,0.26199998,0.00000002,0.10418380,0.25519712,0.05986799,0.00000001,0.47855741
-4.70335168,0.76042867,0.27330626,0.25190653,0.00000003,0.10005057,0.24446458,0.05611760,0.00000001,0.45770776
-4.69734867,0.72572439,0.26031856,0.24176428,0.00000004,0.09581120,0.23341031,0.05239672,0.00000001,0.43666795
-4.69134567,0.69098979,0.24726179,0.23165828,0.00000005,0.09149194,0.22209311,0.04874524,0.00000001,0.41560754
-4.68534267,0.65647955,0.23423135,0.22166120,0.00000007,0.08711906,0.21057667,0.04519982,0.00000001,0.39467953
-4.67933967,0.62241898,0.22131403,0.21183220,0.00000010,0.08271842,0.19892880,0.04179346,0.00000001,0.37401818
-4.67333667,0.58900205,0.20858705,0.20221651,0.00000013,0.07831513,0.18722041,0.03855537,0.00000002,0.35373763
-4.66733367,0.55639074,0.19611749,0.19284569,0.00000017,0.07393322,0.17552436,0.03551103,0.00000002,0.33393150
-4.66133067,0.52471594,0.18396213,0.18373852,0.00000023,0.06959533,0.16391417,0.03268248,0.00000002,0.31467324
-4.65532766,0.49407947,0.17216760,0.17490236,0.00000031,0.06532252,0.15246268,0.03008882,0.00000003,0.29601722
-4.64932466,0.46455719,0.16077080,0.16633500,0.00000041,0.06113401,0.14124064,0.02774689,0.00000004,0.27800041
-4.64332166,0.43620280,0.14979964,0.15802672,0.00000053,0.05704711,0.13031538,0.02567204,0.00000005,0.26064451
