energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.80190095,1.92480783,0.00128015,0.18984687,0.39303384,1.08722409,0.37181138,0.00000000,0.55021111,0.28979577
-5.79589795,1.99018251,0.00131449,0.19669616,0.40304451,1.12718820,0.38089610,0.00000000,0.56897243,0.30069082
-5.78989495,2.05881622,0.00134740,0.20322087,0.41460179,1.17006328,0.39090114,0.00000000,0.58670693,0.31141814
-5.78389195,2.12935636,0.00137850,0.20934257,0.42736776,1.21493328,0.40155937,0.00000000,0.60318019,0.32184142
-5.77788894,2.20041016,0.00140749,0.21499738,0.44097710,1.26083550,0.41257752,0.00000000,0.61820639,0.33183084
-5.77188594,2.27058590,0.00143417,0.22013888,0.45504727,1.30678694,0.42364627,0.00000000,0.63165641,0.34126690
-5.76588294,2.33853463,0.00145839,0.22474051,0.46918940,1.35181217,0.43445086,0.00000000,0.64346424,0.35004381
-5.75987994,2.40299103,0.00148012,0.22879726,0.48301924,1.39497149,0.44468190,0.00000000,0.65363126,0.35807236
-5.75387694,2.46281151,0.00149941,0.23232655,0.49616796,1.43538846,0.45404595,0.00000000,0.66222830,0.36528233
-5.74787394,2.51700828,0.00151643,0.23536828,0.50829231,1.47227549,0.46227534,0.00000000,0.66939508,0.37162411
-5.74187094,2.56477772,0.00153142,0.23798396,0.51908384,1.50495660,0.46913693,0.00000000,0.67533717,0.37706968
-5.73586793,2.60552201,0.00154471,0.24025495,0.52827688,1.53288614,0.47443945,0.00000000,0.68032021,0.38161278
-5.72986493,2.63886286,0.00155673,0.24227979,0.53565485,1.55566290,0.47803905,0.00000000,0.68466168,0.38526840
-5.72386193,2.66464689,0.00156796,0.24417078,0.54105488,1.57303868,0.47984292,0.00000000,0.68872014,0.38807152
-5.71785893,2.68294214,0.00157892,0.24604972,0.54437045,1.58492120,0.47981089,0.00000000,0.69288245,0.39007509
-5.71185593,2.69402592,0.00159018,0.24804318,0.54555202,1.59137100,0.47795489,0.00000000,0.69754913,0.39134747
-5.70585293,2.69836442,0.00160231,0.25027717,0.54460568,1.59259261,0.47433639,0.00000000,0.70311829,0.39196927
-5.69984992,2.69658493,0.00161587,0.25287168,0.54158995,1.58892031,0.46906203,0.00000000,0.70996878,0.39202979
-5.69384692,2.68944199,0.00163139,0.25593499,0.53661091,1.58079929,0.46227762,0.00000000,0.71844298,0.39162304
-5.68784392,2.67777877,0.00164934,0.25955825,0.52981580,1.56876300,0.45416089,0.00000000,0.72883003,0.39084370
-5.68184092,2.66248577,0.00167011,0.26381035,0.52138563,1.55340786,0.44491333,0.00000000,0.74134999,0.38978292
-5.67583792,2.64445854,0.00169399,0.26873338,0.51152696,1.53536652,0.43475157,0.00000000,0.75613980,0.38852430
-5.66983492,2.62455648,0.00172112,0.27433894,0.50046335,1.51528106,0.42389866,0.00000000,0.77324161,0.38714016
-5.66383192,2.60356483,0.00175152,0.28060540,0.48842679,1.49377725,0.41257580,0.00000000,0.79259417,0.38568824
-5.65782891,2.58216149,0.00178505,0.28747642,0.47564956,1.47144114,0.40099466,0.00000000,0.81402776,0.38420899
-5.65182591,2.56089035,0.00182140,0.29486075,0.46235672,1.44879910,0.38935081,0.00000000,0.83726323,0.38272365
-5.64582291,2.54014242,0.00186007,0.30263344,0.44875971,1.42630204,0.37781845,0.00000000,0.86191528,0.38123318
-5.63981991,2.52014547,0.00190042,0.31063851,0.43505103,1.40431439,0.36654648,0.00000000,0.88750023,0.37971808
-5.63381691,2.50096276,0.00194164,0.31869300,0.42140034,1.38310837,0.35565617,0.00000000,0.91344811,0.37813933
-5.62781391,2.48250056,0.00198277,0.32659240,0.40795191,1.36286322,0.34524023,0.00000000,0.93911888,0.37644016
-5.62181091,2.46452408,0.00202274,0.33411714,0.39482346,1.34366952,0.33536334,0.00000000,0.96382217,0.37454893
-5.61580790,2.44668070,0.00206040,0.34104001,0.38210634,1.32553774,0.32606384,0.00000000,0.98683995,0.37238269
-5.60980490,2.42852909,0.00209454,0.34713430,0.36986671,1.30841059,0.31735644,0.00000000,1.00745126,0.36985159
-5.60380190,2.40957272,0.00212394,0.35218209,0.35814786,1.29217800,0.30923559,0.00000000,1.02495789,0.36686370
-5.59779890,2.38929564,0.00214743,0.35598264,0.34697309,1.27669396,0.30167944,0.00000000,1.03871013,0.36333021
-5.59179590,2.36719880,0.00216392,0.35836025,0.33634914,1.26179404,0.29465382,0.00000000,1.04813136,0.35917061
-5.58579290,2.34283496,0.00217243,0.35917144,0.32626988,1.24731261,0.28811625,0.00000000,1.05274043,0.35431783
-5.57978989,2.31584029,0.00217219,0.35831101,0.31672000,1.23309888,0.28201964,0.00000000,1.05217084,0.34872283
-5.57378689,2.28596139,0.00216259,0.35571674,0.30767853,1.21903091,0.27631554,0.00000000,1.04618596,0.34235863
-5.56778389,2.25307642,0.00214332,0.35137257,0.29912210,1.20502707,0.27095678,0.00000000,1.03468958,0.33522361
-5.56178089,2.21720955,0.00211431,0.34531004,0.29102774,1.19105439,0.26589957,0.00000000,1.01773140,0.32734370
-5.55577789,2.17853846,0.00207577,0.33760800,0.28337518,1.17713385,0.26110487,0.00000000,0.99550732,0.31877375
-5.54977489,2.13739474,0.00202822,0.32839070,0.27614875,1.16334235,0.25653930,0.00000000,0.96835462,0.30959764
-5.54377189,2.09425784,0.00197247,0.31782418,0.26933866,1.14981183,0.25217543,0.00000000,0.93674238,0.29992751
-5.53776888,2.04974315,0.00190960,0.30611132,0.26294196,1.13672566,0.24799178,0.00000000,0.90125768,0.28990193
-5.53176588,2.00458517,0.00184096,0.29348585,0.25696309,1.12431292,0.24397250,0.00000000,0.86258826,0.27968323
-5.52576288,1.95961714,0.00176811,0.28020531,0.25141410,1.11284116,0.24010692,0.00000000,0.82150262,0.26945411
-5.51975988,1.91574811,0.00169282,0.26654373,0.24631470,1.10260801,0.23638906,0.00000000,0.77882828,0.25941371
-5.51375688,1.87393891,0.00161698,0.25278386,0.24169212,1.09393249,0.23281719,0.00000000,0.73542935,0.24977328
-5.50775388,1.83517800,0.00154262,0.23920970,0.23758085,1.08714621,0.22939359,0.00000000,0.69218397,0.24075164
-5.50175088,1.80045823,0.00147177,0.22609928,0.23402233,1.08258524,0.22612435,0.00000000,0.64996274,0.23257053
-5.49574787,1.77075530,0.00140651,0.21371807,0.23106451,1.08058261,0.22301945,0.00000000,0.60960849,0.22545010
-5.48974487,1.74700846,0.00134885,0.20231318,0.22876137,1.08146194,0.22009291,0.00000000,0.57191806,0.21960449
-5.48374187,1.73010366,0.00130068,0.19210843,0.22717225,1.08553207,0.21736308,0.00000000,0.53762629,0.21523768
-5.47773887,1.72085930,0.00126378,0.18330040,0.22636112,1.09308285,0.21485291,0.00000000,0.50739250,0.21253958
-5.47173587,1.72001445,0.00123972,0.17605538,0.22639548,1.10438178,0.21259027,0.00000000,0.48178941,0.21168253
-5.46573287,1.72821913,0.00122987,0.17050731,0.22734514,1.11967147,0.21060802,0.00000000,0.46129434,0.21281795
-5.45972986,1.74602638,0.00123533,0.16675648,0.22928064,1.13916756,0.20894394,0.00000000,0.44628275,0.21607339
-5.45372686,1.77388567,0.00125691,0.16486907,0.23227132,1.16305691,0.20764042,0.00000000,0.43702363,0.22154988
-5.44772386,1.81213721,0.00129512,0.16487723,0.23638314,1.19149578,0.20674378,0.00000000,0.43367671,0.22931949
-5.44172086,1.86100675,0.00135015,0.16677975,0.24167619,1.22460777,0.20630327,0.00000000,0.43629124,0.23942329
-5.43571786,1.92060083,0.00142188,0.17054313,0.24820192,1.26248139,0.20636971,0.00000000,0.44480619,0.25186955
-5.42971486,1.99090213,0.00150985,0.17610305,0.25600030,1.30516705,0.20699386,0.00000000,0.45905178,0.26663243
-5.42371186,2.07176519,0.00161326,0.18336606,0.26509686,1.35267371,0.20822444,0.00000000,0.47875241,0.28365100
-5.41770885,2.16291263,0.00173105,0.19221163,0.27549984,1.40496497,0.21010597,0.00000000,0.50353092,0.30282891
-5.41170585,2.26393212,0.00186184,0.20249436,0.28719762,1.46195494,0.21267652,0.00000000,0.53291450,0.32403455
-5.40570285,2.37427477,0.00200404,0.21404655,0.30015642,1.52350416,0.21596534,0.00000000,0.56634212,0.34710205
-5.39969985,2.49325522,0.00215581,0.22668090,0.31431857,1.58941576,0.21999070,0.00000000,0.60317379,0.37183291
-5.39369685,2.62005415,0.00231520,0.24019368,0.32960150,1.65943228,0.22475782,0.00000000,0.64270173,0.39799854
-5.38769385,2.75372353,0.00248013,0.25436802,0.34589739,1.73323350,0.23025718,0.00000000,0.68416336,0.42534357
-5.38169085,2.89319518,0.00264846,0.26897761,0.36307374,1.81043562,0.23646320,0.00000000,0.72675614,0.45359004
-5.37568784,3.03729274,0.00281810,0.28379061,0.38097489,1.89059215,0.24333349,0.00000000,0.76965400,0.48244220
-5.36968484,3.18474728,0.00298702,0.29857377,0.39942438,1.97319671,0.25080858,0.00000000,0.81202509,0.51159204
-5.36368184,3.33421626,0.00315335,0.31309669,0.41822830,2.05768789,0.25881239,0.00000000,0.85305041,0.54072520
-5.35767884,3.48430572,0.00331539,0.32713616,0.43717941,2.14345628,0.26725328,0.00000000,0.89194272,0.56952716
-5.35167584,3.63359488,0.00347174,0.34048036,0.45606199,2.22985349,0.27602578,0.00000000,0.92796519,0.59768949
-5.34567284,3.78066269,0.00362125,0.35293287,0.47465721,2.31620311,0.28501289,0.00000000,0.96044907,0.62491581
-5.33966983,3.92411519,0.00376311,0.36431633,0.49274887,2.40181307,0.29408896,0.00000000,0.98880962,0.65092739
-5.33366683,4.06261280,0.00389685,0.37447563,0.51012929,2.48598918,0.30312299,0.00000000,1.01255986,0.67546808
-5.32766383,4.19489655,0.00402236,0.38328053,0.52660507,2.56804914,0.31198223,0.00000000,1.03132129,0.69830836
-5.32166083,4.31981197,0.00413984,0.39062752,0.54200254,2.64733652,0.32053597,0.00000000,1.04483133,0.71924844
-5.31565783,4.43633000,0.00424980,0.39644104,0.55617264,2.72323414,0.32865933,0.00000000,1.05294712,0.73812029
-5.30965483,4.54356387,0.00435300,0.40067388,0.56899506,2.79517613,0.33623693,0.00000000,1.05564546,0.75478867
-5.30365183,4.64078150,0.00445044,0.40330681,0.58038134,2.86265827,0.34316617,0.00000000,1.05301906,0.76915100
-5.29764882,4.72741291,0.00454322,0.40434761,0.59027705,2.92524607,0.34936018,0.00000000,1.04526924,0.78113646
-5.29164582,4.80305266,0.00463253,0.40382933,0.59866262,2.98258032,0.35475002,0.00000000,1.03269552,0.79070425
-5.28564282,4.86745747,0.00471958,0.40180821,0.60555314,3.03437992,0.35928636,0.00000000,1.01568255,0.79784135
-5.27963982,4.92053930,0.00480546,0.39836105,0.61099680,3.08044204,0.36294021,0.00000000,0.99468524,0.80255995
-5.27363682,4.96235479,0.00489114,0.39358250,0.61507234,3.12063968,0.36570308,0.00000000,0.97021249,0.80489482
-5.26763382,4.99309163,0.00497740,0.38758208,0.61788544,3.15491705,0.36758615,0.00000000,0.94281056,0.80490071
-5.26163082,5.01305301,0.00506475,0.38048130,0.61956429,3.18328316,0.36861888,0.00000000,0.91304657,0.80265023
-5.25562781,5.02264114,0.00515342,0.37241084,0.62025447,3.20580425,0.36884690,0.00000000,0.88149295,0.79823207
-5.24962481,5.02234071,0.00524334,0.36350796,0.62011348,3.22259556,0.36832935,0.00000000,0.84871335,0.79174981
-5.24362181,5.01270342,0.00533416,0.35391409,0.61930502,3.23381328,0.36713598,0.00000000,0.81525036,0.78332130
-5.23761881,4.99433426,0.00542526,0.34377275,0.61799334,3.23964704,0.36534387,0.00000000,0.78161556,0.77307857
-5.23161581,4.96788006,0.00551577,0.33322770,0.61633783,3.24031374,0.36303420,0.00000000,0.74828186,0.76116818
-5.22561281,4.93402091,0.00560466,0.32242131,0.61448816,3.23605293,0.36028918,0.00000000,0.71567830,0.74775180
-5.21960980,4.89346429,0.00569081,0.31149323,0.61258001,3.22712405,0.35718908,0.00000000,0.68418711,0.73300693
-5.21360680,4.84694204,0.00577308,0.30057911,0.61073165,3.21380571,0.35380986,0.00000000,0.65414282,0.71712741
-5.20760380,4.79520956,0.00585041,0.28980957,0.60904145,3.19639675,0.35022115,0.00000000,0.62583321,0.70032367
-5.20160080,4.73904681,0.00592187,0.27930909,0.60758642,3.17521897,0.34648482,0.00000000,0.59950155,0.68282232
-5.19559780,4.67926041,0.00598680,0.26919508,0.60642169,3.15062096,0.34265420,0.00000000,0.57534990,0.66486509
-5.18959480,4.61668578,0.00604486,0.25957686,0.60558110,3.12298245,0.33877382,0.00000000,0.55354290,0.64670681
-5.18359180,4.55218871,0.00609607,0.25055469,0.60507866,3.09271873,0.33487968,0.00000000,0.53421171,0.62861255
-5.17758879,4.48666533,0.00614088,0.24221875,0.60491097,3.06028411,0.33100007,0.00000000,0.51745782,0.61085376
-5.17158579,4.42103977,0.00618016,0.23464819,0.60506026,3.02617409,0.32715665,0.00000000,0.50335624,0.59370349
-5.16558279,4.35625899,0.00621521,0.22791019,0.60549807,2.99092535,0.32336587,0.00000000,0.49195798,0.57743096
-5.15957979,4.29328425,0.00624769,0.22205906,0.60618933,2.95511333,0.31964049,0.00000000,0.48329166,0.56229543
-5.15357679,4.23307926,0.00627960,0.21713549,0.60709658,2.91934686,0.31599107,0.00000000,0.47736414,0.54853981
-5.14757379,4.17659501,0.00631316,0.21316593,0.60818423,2.88425999,0.31242745,0.00000000,0.47416017,0.53638420
-5.14157079,4.12475174,0.00635070,0.21016218,0.60942261,2.85050083,0.30895991,0.00000000,0.47364125,0.52601966
-5.13556778,4.07841873,0.00639456,0.20812113,0.61079162,2.81871804,0.30560014,0.00000000,0.47574386,0.51760252
-5.12956478,4.03839283,0.00644689,0.20702480,0.61228371,2.78954524,0.30236185,0.00000000,0.48037726,0.51124950
-5.12356178,4.00537669,0.00650961,0.20684070,0.61390632,2.76358423,0.29926097,0.00000000,0.48742117,0.50703402
-5.11755878,3.97995803,0.00658417,0.20752237,0.61568326,2.74138773,0.29631557,0.00000000,0.49672369,0.50498374
-5.11155578,3.96259110,0.00667150,0.20901030,0.61765531,2.72344269,0.29354540,0.00000000,0.50809975,0.50507971
-5.10555278,3.95358143,0.00677188,0.21123318,0.61987976,2.71015489,0.29097118,0.00000000,0.52133049,0.50725704
-5.09954977,3.95307511,0.00688487,0.21410941,0.62242909,2.70183599,0.28861369,0.00000000,0.53616370,0.51140729
-5.09354677,3.96105321,0.00700927,0.21754893,0.62538862,2.69869347,0.28649275,0.00000000,0.55231576,0.51738246
-5.08754377,3.97733210,0.00714310,0.22145539,0.62885345,2.70082430,0.28462614,0.00000000,0.56947508,0.52500045
-5.08154077,4.00156985,0.00728368,0.22572851,0.63292472,2.70821261,0.28302862,0.00000000,0.58730715,0.53405185
-5.07553777,4.03327854,0.00742765,0.23026672,0.63770526,2.72073150,0.28171104,0.00000000,0.60546123,0.54430771
-5.06953477,4.07184216,0.00757110,0.23496994,0.64329511,2.73814892,0.28067975,0.00000000,0.62357845,0.55552809
-5.06353177,4.11653914,0.00770972,0.23974245,0.64978673,2.76013725,0.27993615,0.00000000,0.64130108,0.56747090
-5.05752876,4.16656853,0.00783897,0.24449584,0.65726048,2.78628598,0.27947659,0.00000000,0.65828274,0.57990073
-5.05152576,4.22107839,0.00795424,0.24915176,0.66578030,2.81611682,0.27929258,0.00000000,0.67419887,0.59259719
-5.04552276,4.27919494,0.00805103,0.25364455,0.67538995,2.84910025,0.27937125,0.00000000,0.68875725,0.60536245
-5.03951976,4.34005091,0.00812521,0.25792348,0.68610980,2.88467279,0.27969599,0.00000000,0.70170781,0.61802750
-5.03351676,4.40281162,0.00817311,0.26195460,0.69793451,2.92225379,0.28024744,0.00000000,0.71285128,0.63045703
-5.02751376,4.46669729,0.00819172,0.26572192,0.71083150,2.96126114,0.28100438,0.00000000,0.72204622,0.64255244
-5.02151076,4.53100068,0.00817882,0.26922797,0.72474034,3.00112504,0.28194486,0.00000000,0.72921384,0.65425303
-5.01550775,4.59509905,0.00813306,0.27249352,0.73957310,3.04129937,0.28304720,0.00000000,0.73434045,0.66553524
-5.00950475,4.65846017,0.00805401,0.27555650,0.75521554,3.08127021,0.28429086,0.00000000,0.73747711,0.67640998
-5.00350175,4.72064222,0.00794220,0.27847003,0.77152917,3.12056158,0.28565728,0.00000000,0.73873659,0.68691831
-4.99749875,4.78128811,0.00779902,0.28129964,0.78835409,3.15873829,0.28713031,0.00000000,0.73828757,0.69712553
-4.99149575,4.84011484,0.00762673,0.28411968,0.80551241,3.19540645,0.28869656,0.00000000,0.73634633,0.70711426
-4.98549275,4.89689906,0.00742832,0.28700913,0.82281220,3.23021188,0.29034539,0.00000000,0.73316632,0.71697669
-4.97948974,4.95146010,0.00720735,0.29004689,0.84005188,3.26283723,0.29206870,0.00000000,0.72902612,0.72680663
-4.97348674,5.00364194,0.00696785,0.29330681,0.85702479,3.29299823,0.29386040,0.00000000,0.72421633,0.73669164
-4.96748374,5.05329561,0.00671414,0.29685270,0.87352391,3.32043999,0.29571580,0.00000000,0.71902604,0.74670588
-4.96148074,5.10026335,0.00645063,0.30073349,0.88934656,3.34493367,0.29763079,0.00000000,0.71372966,0.75690392
-4.95547774,5.14436591,0.00618169,0.30497893,0.90429892,3.36627417,0.29960096,0.00000000,0.70857465,0.76731595
-4.94947474,5.18539369,0.00591151,0.30959597,0.91820031,3.38427907,0.30162072,0.00000000,0.70377086,0.77794463
-4.94347174,5.22310260,0.00564395,0.31456608,0.93088710,3.39878910,0.30368251,0.00000000,0.69948196,0.78876371
-4.93746873,5.25721467,0.00538243,0.31984369,0.94221608,3.40966984,0.30577610,0.00000000,0.69581936,0.79971844
-4.93146573,5.28742334,0.00512989,0.32535589,0.95206727,3.41681479,0.30788804,0.00000000,0.69283887,0.81072779
-4.92546273,5.31340290,0.00488869,0.33100344,0.96034612,3.42014906,0.31000140,0.00000000,0.69054020,0.82168819
-4.91945973,5.33482120,0.00466062,0.33666303,0.96698484,3.41963347,0.31209567,0.00000000,0.68886927,0.83247855
-4.91345673,5.35135464,0.00444693,0.34219089,0.97194309,3.41526845,0.31414691,0.00000000,0.68772302,0.84296627
-4.90745373,5.36270410,0.00424831,0.34742736,0.97520776,3.40709704,0.31612815,0.00000000,0.68695650,0.85301376
-4.90145073,5.36861070,0.00406495,0.35220248,0.97679191,3.39520672,0.31800991,0.00000000,0.68639162,0.86248511
-4.89544772,5.36887001,0.00389665,0.35634208,0.97673306,3.37972945,0.31976097,0.00000000,0.68582716,0.87125247
-4.88944472,5.36334388,0.00374281,0.35967437,0.97509055,3.36083989,0.32134918,0.00000000,0.68504937,0.87920177
-4.88344172,5.35196891,0.00360260,0.36203641,0.97194246,3.33875153,0.32274230,0.00000000,0.68384265,0.88623749
-4.87743872,5.33476128,0.00347496,0.36328051,0.96738194,3.31371103,0.32390890,0.00000000,0.68199963,0.89228623
-4.87143572,5.31181759,0.00335872,0.36327985,0.96151319,3.28599093,0.32481923,0.00000000,0.67933033,0.89729895
-4.86543272,5.28331203,0.00325264,0.36193345,0.95444737,3.25588136,0.32544594,0.00000000,0.67566988,0.90125174
-4.85942971,5.24949029,0.00315551,0.35917004,0.94629854,3.22368121,0.32576474,0.00000000,0.67088454,0.90414537
-4.85342671,5.21066096,0.00306615,0.35495071,0.93717981,3.18968948,0.32575498,0.00000000,0.66487586,0.90600350
-4.84742371,5.16718531,0.00298349,0.34927028,0.92720003,3.15419755,0.32540005,0.00000000,0.65758292,0.90686989
-4.84142071,5.11946626,0.00290659,0.34215737,0.91646108,3.11748280,0.32468770,0.00000000,0.64898277,0.90680495
-4.83541771,5.06793776,0.00283467,0.33367320,0.90505587,3.07980425,0.32361028,0.00000000,0.63908909,0.90588157
-4.82941471,5.01305494,0.00276714,0.32390916,0.89306725,3.04140040,0.32216488,0.00000000,0.62794947,0.90418094
-4.82341171,4.95528609,0.00270359,0.31298340,0.88056776,3.00248945,0.32035342,0.00000000,0.61564154,0.90178823
-4.81740870,4.89510645,0.00264384,0.30103662,0.86762025,2.96327176,0.31818268,0.00000000,0.60226821,0.89878867
-4.81140570,4.83299401,0.00258792,0.28822721,0.85427921,2.92393419,0.31566438,0.00000000,0.58795252,0.89526392
-4.80540270,4.76942725,0.00253609,0.27472603,0.84059276,2.88465575,0.31281515,0.00000000,0.57283223,0.89128914
-4.79939970,4.70488404,0.00248888,0.26071116,0.82660503,2.84561401,0.30965647,0.00000000,0.55705456,0.88693056
-4.79339670,4.63984135,0.00244705,0.24636266,0.81235876,2.80699126,0.30621467,0.00000000,0.54077125,0.88224379
-4.78739370,4.57477485,0.00241164,0.23185768,0.79789791,2.76897981,0.30252072,0.00000000,0.52413417,0.87727260
-4.78139070,4.51015768,0.00238397,0.21736606,0.78326993,2.73178562,0.29861007,0.00000000,0.50729147,0.87204840
-4.77538769,4.44645762,0.00236561,0.20304657,0.76852774,2.69562949,0.29452225,0.00000000,0.49038449,0.86658994
-4.76938469,4.38413217,0.00235843,0.18904377,0.75373092,2.66074562,0.29030044,0.00000000,0.47354532,0.86090358
-4.76338169,4.32362119,0.00236453,0.17548570,0.73894627,2.62737706,0.28599079,0.00000000,0.45689498,0.85498359
-4.75737869,4.26533698,0.00238627,0.16248228,0.72424756,2.59576825,0.28164166,0.00000000,0.44054220,0.84881280
-4.75137569,4.20965218,0.00242621,0.15012448,0.70971445,2.56615498,0.27730263,0.00000000,0.42458268,0.84236326
-4.74537269,4.15688592,0.00248708,0.13848407,0.69543071,2.53875211,0.27302341,0.00000000,0.40909875,0.83559705
-4.73936968,4.10728906,0.00257169,0.12761408,0.68148183,2.51374016,0.26885262,0.00000000,0.39415934,0.82846720
-4.73336668,4.06102953,0.00268290,0.11754966,0.66795213,2.49125132,0.26483648,0.00000000,0.37982017,0.82091871
-4.72736368,4.01817888,0.00282349,0.10830937,0.65492166,2.47135620,0.26101751,0.00000000,0.36612416,0.81288979
-4.72136068,3.97870113,0.00299610,0.09989678,0.64246299,2.45405218,0.25743326,0.00000000,0.35310190,0.80431329
-4.71535768,3.94244511,0.00320308,0.09230223,0.63063819,2.43925426,0.25411513,0.00000000,0.34077227,0.79511842
-4.70935468,3.90914108,0.00344639,0.08550469,0.61949610,2.42678937,0.25108734,0.00000000,0.32914315,0.78523279
-4.70335168,3.87840239,0.00372747,0.07947373,0.60907012,2.41639468,0.24836611,0.00000000,0.31821224,0.77458474
-4.69734867,3.84973254,0.00404709,0.07417134,0.59937666,2.40772018,0.24595916,0.00000000,0.30796789,0.76310601
-4.69134567,3.82253765,0.00440530,0.06955374,0.59041428,2.40033583,0.24386538,0.00000000,0.29839018,0.75073462
-4.68534267,3.79614418,0.00480122,0.06557306,0.58216353,2.39374293,0.24207495,0.00000000,0.28945195,0.73741800
-4.67933967,3.76982113,0.00523305,0.06217885,0.57458771,2.38738926,0.24056968,0.00000000,0.28112007,0.72311615
-4.67333667,3.74280601,0.00569790,0.05931944,0.56763419,2.38068752,0.23932373,0.00000000,0.27335672,0.70780478
-4.66733367,3.71433335,0.00619186,0.05694315,0.56123645,2.37303605,0.23830458,0.00000000,0.26612083,0.69147832
-4.66133067,3.68366459,0.00670990,0.05499929,0.55531676,2.36384087,0.23747433,0.00000000,0.25936956,0.67415258
-4.65532766,3.65011810,0.00724596,0.05343903,0.54978919,2.35253813,0.23679121,0.00000000,0.25305981,0.65586704
-4.64932466,3.61309789,0.00779302,0.05221612,0.54456306,2.33861594,0.23621123,0.00000000,0.24714979,0.63668654
-4.64332166,3.57212005,0.00834321,0.05128743,0.53954658,2.32163453,0.23569009,0.00000000,0.24160056,0.61670240
