energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.82591296,1.81175162,0.19725628,0.00213391,0.01071401,1.08452986,1.42308238,0.35209620
-5.81990995,1.86917814,0.20551040,0.00223827,0.01120211,1.11831038,1.45056909,0.36670692
-5.81390695,1.92766555,0.21373684,0.00234834,0.01174486,1.15284508,1.47688313,0.38204091
-5.80790395,1.98627146,0.22181314,0.00246312,0.01233165,1.18758369,1.50148157,0.39789473
-5.80190095,2.04405312,0.22961625,0.00258147,0.01295135,1.22197754,1.52383427,0.41406349
-5.79589795,2.10009323,0.23702587,0.00270220,0.01359243,1.25549471,1.54344223,0.43034514
-5.78989495,2.15352466,0.24392772,0.00282404,0.01424325,1.28763422,1.55985484,0.44654448
-5.78389195,2.20355293,0.25021678,0.00294572,0.01489223,1.31793879,1.57268536,0.46247667
-5.77788894,2.24947569,0.25580027,0.00306596,0.01552806,1.34600549,1.58162374,0.47797015
-5.77188594,2.29069828,0.26060030,0.00318352,0.01613997,1.37149398,1.58644639,0.49286885
-5.76588294,2.32674486,0.26455618,0.00329726,0.01671789,1.39413187,1.58702233,0.50703365
-5.75987994,2.35726478,0.26762613,0.00340607,0.01725264,1.41371721,1.58331553,0.52034314
-5.75387694,2.38203392,0.26978840,0.00350902,0.01773609,1.43011802,1.57538358,0.53269354
-5.74787394,2.40095138,0.27104183,0.00360525,0.01816130,1.44326904,1.56337274,0.54399808
-5.74187094,2.41403172,0.27140571,0.00369407,0.01852257,1.45316599,1.54750986,0.55418567
-5.73586793,2.42139338,0.27091895,0.00377492,0.01881555,1.45985784,1.52809160,0.56319927
-5.72986493,2.42324412,0.26963870,0.00384739,0.01903720,1.46343757,1.50547182,0.57099385
-5.72386193,2.41986428,0.26763828,0.00391120,0.01918580,1.46403209,1.48004759,0.57753438
-5.71785893,2.41158895,0.26500470,0.00396618,0.01926089,1.46179181,1.45224472,0.58279377
-5.71185593,2.39878982,0.26183567,0.00401231,0.01926314,1.45688067,1.42250353,0.58675111
-5.70585293,2.38185784,0.25823634,0.00404963,0.01919427,1.44946707,1.39126534,0.58939022
-5.69984992,2.36118743,0.25431586,0.00407828,0.01905691,1.43971608,1.35896032,0.59069877
-5.69384692,2.33716281,0.25018379,0.00409844,0.01885445,1.42778356,1.32599710,0.59066787
-5.68784392,2.31014720,0.24594667,0.00411033,0.01859085,1.41381209,1.29275431,0.58929230
-5.68184092,2.28047492,0.24170469,0.00411421,0.01827059,1.39792902,1.25957418,0.58657129
-5.67583792,2.24844671,0.23754873,0.00411032,0.01789840,1.38024652,1.22675824,0.58250985
-5.66983492,2.21432804,0.23355776,0.00409892,0.01747926,1.36086339,1.19456492,0.57712048
-5.66383192,2.17835028,0.22979681,0.00408024,0.01701822,1.33986840,1.16320889,0.57042514
-5.65782891,2.14071415,0.22631545,0.00405447,0.01652034,1.31734475,1.13286176,0.56245743
-5.65182591,2.10159509,0.22314691,0.00402181,0.01599062,1.29337526,1.10365398,0.55326461
-5.64582291,2.06114991,0.22030787,0.00398243,0.01543398,1.26804769,1.07567751,0.54290947
-5.63981991,2.01952411,0.21779886,0.00393647,0.01485520,1.24145998,1.04898903,0.53147172
-5.63381691,1.97685917,0.21560523,0.00388407,0.01425895,1.21372478,1.02361349,0.51904888
-5.62781391,1.93329951,0.21369874,0.00382540,0.01364978,1.18497302,0.99954769,0.50575652
-5.62181091,1.88899840,0.21203954,0.00376061,0.01303213,1.15535623,0.97676390,0.49172769
-5.61580790,1.84412257,0.21057859,0.00368990,0.01241033,1.12504749,0.95521339,0.47711158
-5.60980490,1.79885531,0.20926027,0.00361350,0.01178865,1.09424088,0.93482977,0.46207143
-5.60380190,1.75339786,0.20802522,0.00353172,0.01117128,1.06314946,0.91553224,0.44678169
-5.59779890,1.70796906,0.20681314,0.00344492,0.01056232,1.03200192,0.89722882,0.43142453
-5.59179590,1.66280346,0.20556550,0.00335352,0.00996584,1.00103815,0.87981939,0.41618588
-5.58579290,1.61814794,0.20422808,0.00325803,0.00938576,0.97050384,0.86319887,0.40125112
-5.57978989,1.57425723,0.20275318,0.00315906,0.00882591,0.94064455,0.84726020,0.38680054
-5.57378689,1.53138838,0.20110144,0.00305727,0.00828997,0.91169942,0.83189749,0.37300493
-5.56778389,1.48979480,0.19924319,0.00295339,0.00778140,0.88389503,0.81700894,0.36002125
-5.56178089,1.44971991,0.19715930,0.00284824,0.00730342,0.85743941,0.80249968,0.34798872
-5.55577789,1.41139084,0.19484156,0.00274266,0.00685897,0.83251672,0.78828439,0.33702544
-5.54977489,1.37501242,0.19229245,0.00263753,0.00645062,0.80928264,0.77428952,0.32722561
-5.54377189,1.34076158,0.18952450,0.00253377,0.00608057,0.78786071,0.76045506,0.31865755
-5.53776888,1.30878262,0.18655913,0.00243226,0.00575057,0.76833967,0.74673576,0.31136242
-5.53176588,1.27918311,0.18342513,0.00233387,0.00546189,0.75077186,0.73310169,0.30535387
-5.52576288,1.25203092,0.18015690,0.00223941,0.00521532,0.73517272,0.71953808,0.30061846
-5.51975988,1.22735219,0.17679239,0.00214965,0.00501112,0.72152135,0.70604446,0.29711681
-5.51375688,1.20513042,0.17337101,0.00206523,0.00484905,0.70976201,0.69263313,0.29478563
-5.50775388,1.18530673,0.16993153,0.00198671,0.00472834,0.69980655,0.67932708,0.29354021
-5.50175088,1.16778120,0.16651012,0.00191452,0.00464774,0.69153763,0.66615740,0.29327756
-5.49574787,1.15241548,0.16313855,0.00184896,0.00460555,0.68481263,0.65316042,0.29387995
-5.48974487,1.13903642,0.15984280,0.00179019,0.00459968,0.67946815,0.64037480,0.29521880
-5.48374187,1.12744094,0.15664194,0.00173823,0.00462766,0.67532496,0.62783871,0.29715865
-5.47773887,1.11740185,0.15354754,0.00169294,0.00468677,0.67219332,0.61558733,0.29956133
-5.47173587,1.10867468,0.15056354,0.00165410,0.00477412,0.66987853,0.60365090,0.30228997
-5.46573287,1.10100524,0.14768648,0.00162131,0.00488670,0.66818660,0.59205338,0.30521292
-5.45972986,1.09413791,0.14490637,0.00159411,0.00502148,0.66692984,0.58081200,0.30820728
-5.45372686,1.08782420,0.14220777,0.00157195,0.00517554,0.66593239,0.56993750,0.31116220
-5.44772386,1.08183149,0.13957135,0.00155421,0.00534614,0.66503536,0.55943533,0.31398157
-5.44172086,1.07595151,0.13697560,0.00154025,0.00553080,0.66410158,0.54930756,0.31658627
-5.43571786,1.07000832,0.13439875,0.00152941,0.00572741,0.66301968,0.53955541,0.31891581
-5.42971486,1.06386529,0.13182065,0.00152107,0.00593425,0.66170750,0.53018229,0.32092924
-5.42371186,1.05743094,0.12922460,0.00151462,0.00615004,0.66011453,0.52119702,0.32260555
-5.41770885,1.05066313,0.12659899,0.00150956,0.00637402,0.65822337,0.51261716,0.32394327
-5.41170585,1.04357150,0.12393861,0.00150544,0.00660585,0.65605015,0.50447200,0.32495949
-5.40570285,1.03621785,0.12124562,0.00150194,0.00684569,0.65364371,0.49680517,0.32568830
-5.39969985,1.02871445,0.11853004,0.00149883,0.00709406,0.65108376,0.48967652,0.32617861
-5.39369685,1.02122028,0.11580983,0.00149600,0.00735181,0.64847783,0.48316316,0.32649164
-5.38769385,1.01393526,0.11311041,0.00149348,0.00762000,0.64595733,0.47735963,0.32669793
-5.38169085,1.00709279,0.11046385,0.00149139,0.00789981,0.64367269,0.47237694,0.32687427
-5.37568784,1.00095082,0.10790756,0.00148995,0.00819237,0.64178791,0.46834072,0.32710046
-5.36968484,0.99578200,0.10548272,0.00148947,0.00849868,0.64047470,0.46538839,0.32745611
-5.36368184,0.99186327,0.10323242,0.00149031,0.00881941,0.63990650,0.46366556,0.32801773
-5.35767884,0.98946547,0.10119977,0.00149289,0.00915486,0.64025257,0.46332183,0.32885607
-5.35167584,0.98884348,0.09942594,0.00149762,0.00950480,0.64167261,0.46450617,0.33003395
-5.34567284,0.99022743,0.09794826,0.00150492,0.00986841,0.64431197,0.46736216,0.33160466
-5.33966983,0.99381531,0.09679866,0.00151518,0.01024423,0.64829784,0.47202331,0.33361103
-5.33366683,0.99976759,0.09600226,0.00152870,0.01063017,0.65373644,0.47860865,0.33608507
-5.32766383,1.00820381,0.09557648,0.00154573,0.01102354,0.66071147,0.48721897,0.33904852
-5.32166083,1.01920148,0.09553043,0.00156642,0.01142109,0.66928376,0.49793359,0.34251384
-5.31565783,1.03279732,0.09586491,0.00159082,0.01181914,0.67949218,0.51080810,0.34648605
-5.30965483,1.04899049,0.09657276,0.00161888,0.01221373,0.69135561,0.52587296,0.35096488
-5.30365183,1.06774782,0.09763968,0.00165042,0.01260079,0.70487588,0.54313296,0.35594745
-5.29764882,1.08901053,0.09904544,0.00168519,0.01297630,0.72004140,0.56256766,0.36143106
-5.29164582,1.11270191,0.10076542,0.00172284,0.01333651,0.73683125,0.58413258,0.36741614
-5.28564282,1.13873562,0.10277239,0.00176297,0.01367815,0.75521936,0.60776109,0.37390888
-5.27963982,1.16702389,0.10503842,0.00180512,0.01399858,0.77517852,0.63336680,0.38092368
-5.27363682,1.19748514,0.10753681,0.00184881,0.01429595,0.79668387,0.66084628,0.38848491
-5.26763382,1.23005044,0.11024403,0.00189358,0.01456937,0.81971562,0.69008197,0.39662805
-5.26163082,1.26466841,0.11314140,0.00193901,0.01481894,0.84426073,0.72094502,0.40540000
-5.25562781,1.30130818,0.11621658,0.00198472,0.01504580,0.87031345,0.75329793,0.41485840
-5.24962481,1.33996012,0.11946469,0.00203044,0.01525213,0.89787454,0.78699689,0.42507007
-5.24362181,1.38063430,0.12288899,0.00207599,0.01544105,0.92694921,0.82189366,0.43610839
-5.23761881,1.42335661,0.12650117,0.00212132,0.01561650,0.95754390,0.85783694,0.44804994
-5.23161581,1.46816284,0.13032110,0.00216648,0.01578308,0.98966191,0.89467320,0.46097024
-5.22561281,1.51509083,0.13437610,0.00221170,0.01594585,1.02329833,0.93224706,0.47493901
-5.21960980,1.56417128,0.13869972,0.00225729,0.01611005,1.05843434,0.97040114,0.49001504
-5.21360680,1.61541757,0.14333006,0.00230369,0.01628086,1.09503136,1.00897558,0.50624095
-5.20760380,1.66881523,0.14830777,0.00235142,0.01646315,1.13302536,1.04780730,0.52363810
-5.20160080,1.72431158,0.15367361,0.00240109,0.01666119,1.17232170,1.08672907,0.54220198
-5.19559780,1.78180621,0.15946588,0.00245331,0.01687843,1.21279078,1.12556857,0.56189827
-5.18959480,1.84114271,0.16571764,0.00250872,0.01711726,1.25426492,1.16414757,0.58265982
-5.18359180,1.90210233,0.17245400,0.00256789,0.01737889,1.29653660,1.20228127,0.60438485
-5.17758879,1.96439980,0.17968940,0.00263136,0.01766320,1.33935829,1.23977796,0.62693632
-5.17158579,2.02768172,0.18742525,0.00269951,0.01796869,1.38244394,1.27643904,0.65014277
-5.16558279,2.09152774,0.19564777,0.00277260,0.01829246,1.42547220,1.31205943,0.67380052
-5.15957979,2.15545442,0.20432643,0.00285070,0.01863033,1.46809116,1.34642847,0.69767717
-5.15357679,2.21892195,0.21341282,0.00293371,0.01897690,1.50992464,1.37933126,0.72151639
-5.14757379,2.28134340,0.22284033,0.00302128,0.01932577,1.55057964,1.41055043,0.74504377
-5.14157079,2.34209626,0.23252439,0.00311286,0.01966973,1.58965475,1.43986834,0.76797341
-5.13556778,2.40053583,0.24236359,0.00320770,0.02000105,1.62674925,1.46706969,0.79001522
-5.12956478,2.45601021,0.25224152,0.00330482,0.02031174,1.66147246,1.49194449,0.81088239
-5.12356178,2.50787606,0.26202938,0.00340309,0.02059387,1.69345300,1.51429122,0.83029892
-5.11755878,2.55551483,0.27158925,0.00350120,0.02083983,1.72234770,1.53392032,0.84800678
-5.11155578,2.59834883,0.28077802,0.00359778,0.02104262,1.74784977,1.55065780,0.86377254
-5.10555278,2.63585648,0.28945170,0.00369135,0.02119614,1.76969599,1.56434887,0.87739317
-5.09954977,2.66758638,0.29747015,0.00378046,0.02129533,1.78767267,1.57486162,0.88870079
-5.09354677,2.69316951,0.30470182,0.00386367,0.02133642,1.80162018,1.58209059,0.89756631
-5.08754377,2.71232938,0.31102851,0.00393966,0.02131699,1.81143607,1.58596000,0.90390172
-5.08154077,2.72488954,0.31634977,0.00400723,0.02123603,1.81707658,1.58642680,0.90766120
-5.07553777,2.73077840,0.32058685,0.00406541,0.02109399,1.81855661,1.58348321,0.90884091
-5.06953477,2.73003106,0.32368594,0.00411342,0.02089267,1.81594828,1.57715864,0.90747759
-5.06353177,2.72278831,0.32562051,0.00415076,0.02063517,1.80937813,1.56752105,0.90364608
-5.05752876,2.70929258,0.32639277,0.00417721,0.02032571,1.79902313,1.55467746,0.89745604
-5.05152576,2.68988129,0.32603387,0.00419285,0.01996947,1.78510572,1.53877369,0.88904779
-5.04552276,2.66497771,0.32460312,0.00419805,0.01957237,1.76788810,1.51999319,0.87858781
-5.03951976,2.63507969,0.32218606,0.00419346,0.01914091,1.74766593,1.49855497,0.86626378
-5.03351676,2.60074682,0.31889142,0.00417997,0.01868187,1.72476177,1.47471070,0.85227959
-5.02751376,2.56258621,0.31484729,0.00415873,0.01820218,1.69951828,1.44874091,0.83685042
-5.02151076,2.52123774,0.31019646,0.00413104,0.01770868,1.67229165,1.42095049,0.82019795
-5.01550775,2.47735895,0.30509125,0.00409837,0.01720799,1.64344505,1.39166362,0.80254603
-5.00950475,2.43161025,0.29968810,0.00406225,0.01670635,1.61334262,1.36121807,0.78411665
-5.00350175,2.38464086,0.29414203,0.00402428,0.01620952,1.58234371,1.32995933,0.76512648
-4.99749875,2.33707570,0.28860136,0.00398600,0.01572273,1.55079776,1.29823448,0.74578382
-4.99149575,2.28950378,0.28320289,0.00394893,0.01525062,1.51903953,1.26638600,0.72628608
-4.98549275,2.24246806,0.27806761,0.00391444,0.01479726,1.48738490,1.23474583,0.70681768
-4.97948974,2.19645709,0.27329734,0.00388378,0.01436615,1.45612712,1.20362958,0.68754828
-4.97348674,2.15189839,0.26897219,0.00385800,0.01396027,1.42553346,1.17333115,0.66863140
-4.96748374,2.10915350,0.26514907,0.00383792,0.01358210,1.39584217,1.14411781,0.65020324
-4.96148074,2.06851474,0.26186110,0.00382417,0.01323372,1.36725986,1.11622576,0.63238169
-4.95547774,2.03020346,0.25911809,0.00381712,0.01291681,1.33995910,1.08985627,0.61526549
-4.94947474,1.99436957,0.25690781,0.00381691,0.01263272,1.31407634,1.06517238,0.59893357
-4.94347174,1.96109238,0.25519798,0.00382343,0.01238246,1.28971018,1.04229620,0.58344440
-4.93746873,1.93038246,0.25393899,0.00383638,0.01216677,1.26692001,1.02130690,0.56883558
-4.93146573,1.90218440,0.25306688,0.00385522,0.01198606,1.24572513,1.00223930,0.55512358
-4.92546273,1.87638052,0.25250674,0.00387927,0.01184042,1.22610445,0.98508318,0.54230371
-4.91945973,1.85279546,0.25217611,0.00390765,0.01172957,1.20799696,0.96978339,0.53035045
-4.91345673,1.83120151,0.25198842,0.00393939,0.01165282,1.19130301,0.95624081,0.51921808
-4.90745373,1.81132500,0.25185616,0.00397341,0.01160903,1.17588661,0.94431414,0.50884187
-4.90145073,1.79285352,0.25169391,0.00400856,0.01159657,1.16157881,0.93382279,0.49913971
-4.89544772,1.77544416,0.25142091,0.00404367,0.01161328,1.14818225,0.92455078,0.49001434
-4.88944472,1.75873278,0.25096332,0.00407754,0.01165648,1.13547684,0.91625170,0.48135610
-4.88344172,1.74234418,0.25025605,0.00410903,0.01172294,1.12322663,0.90865491,0.47304623
-4.87743872,1.72590319,0.24924422,0.00413703,0.01180895,1.11118757,0.90147265,0.46496065
-4.87143572,1.70904638,0.24788416,0.00416052,0.01191038,1.09911620,0.89440821,0.45697415
-4.86543272,1.69143422,0.24614416,0.00417859,0.01202276,1.08677878,0.88716493,0.44896480
-4.85942971,1.67276328,0.24400483,0.00419044,0.01214141,1.07396071,0.87945573,0.44081854
-4.85342671,1.65277809,0.24145920,0.00419544,0.01226160,1.06047578,0.87101301,0.43243363
-4.84742371,1.63128224,0.23851254,0.00419310,0.01237866,1.04617493,0.86159855,0.42372494
-4.84142071,1.60814814,0.23518197,0.00418310,0.01248824,1.03095408,0.85101299,0.41462783
-4.83541771,1.58332505,0.23149586,0.00416530,0.01258639,1.01476068,0.83910469,0.40510142
-4.82941471,1.55684493,0.22749303,0.00413973,0.01266976,0.99759867,0.82577740,0.39513115
-4.82341171,1.52882580,0.22322172,0.00410658,0.01273577,0.97953161,0.81099659,0.38473056
-4.81740870,1.49947219,0.21873847,0.00406623,0.01278267,0.96068371,0.79479402,0.37394203
-4.81140570,1.46907280,0.21410678,0.00401915,0.01280966,0.94123883,0.77727039,0.36283673
-4.80540270,1.43799519,0.20939561,0.00396599,0.01281689,0.92143738,0.75859598,0.35151350
-4.79939970,1.40667777,0.20467778,0.00390748,0.01280549,0.90157122,0.73900908,0.34009685
-4.79339670,1.37561931,0.20002833,0.00384441,0.01277749,0.88197689,0.71881243,0.32873421
-4.78739370,1.34536646,0.19552269,0.00377765,0.01273572,0.86302742,0.69836760,0.31759244
-4.78139070,1.31649971,0.19123498,0.00370810,0.01268372,0.84512296,0.67808776,0.30685373
-4.77538769,1.28961847,0.18723626,0.00363665,0.01262548,0.82868082,0.65842880,0.29671123
-4.76938469,1.26532576,0.18359291,0.00356418,0.01256535,0.81412521,0.63987936,0.28736435
-4.76338169,1.24421312,0.18036509,0.00349154,0.01250777,0.80187702,0.62294999,0.27901403
-4.75737869,1.22684637,0.17760547,0.00341952,0.01245711,0.79234409,0.60816174,0.27185806
-4.75137569,1.21375250,0.17535807,0.00334886,0.01241743,0.78591213,0.59603461,0.26608664
-4.74537269,1.20540817,0.17365739,0.00328025,0.01239235,0.78293664,0.58707606,0.26187820
-4.73936968,1.20223000,0.17252781,0.00321430,0.01238487,0.78373585,0.58176982,0.25939564
-4.73336668,1.20456667,0.17198319,0.00315156,0.01239727,0.78858469,0.58056530,0.25878294
-4.72736368,1.21269299,0.17202675,0.00309254,0.01243106,0.79770999,0.58386773,0.26016229
-4.72136068,1.22680565,0.17265117,0.00303770,0.01248689,0.81128657,0.59202903,0.26363160
-4.71535768,1.24702055,0.17383888,0.00298747,0.01256462,0.82943426,0.60533967,0.26926252
-4.70935468,1.27337153,0.17556256,0.00294226,0.01266331,0.85221573,0.62402154,0.27709885
-4.70335168,1.30581011,0.17778573,0.00290246,0.01278133,0.87963492,0.64822182,0.28715534
-4.69734867,1.34420626,0.18046354,0.00286843,0.01291644,0.91163603,0.67800800,0.29941691
-4.69134567,1.38834981,0.18354364,0.00284056,0.01306592,0.94810303,0.71336408,0.31383832
-4.68534267,1.43795260,0.18696713,0.00281919,0.01322667,0.98885961,0.75418811,0.33034411
-4.67933967,1.49265127,0.19066964,0.00280465,0.01339533,1.03366979,0.80029111,0.34882910
-4.67333667,1.55201076,0.19458256,0.00279725,0.01356845,1.08223908,0.85139759,0.36915931
-4.66733367,1.61552870,0.19863424,0.00279726,0.01374253,1.13421650,0.90714764,0.39117341
-4.66133067,1.68264091,0.20275150,0.00280486,0.01391414,1.18919765,0.96710099,0.41468467
-4.65532766,1.75272806,0.20686110,0.00282020,0.01407998,1.24672883,1.03074279,0.43948358
-4.64932466,1.82512391,0.21089143,0.00284329,0.01423695,1.30631261,1.09749150,0.46534103
-4.64332166,1.89912504,0.21477424,0.00287409,0.01438215,1.36741473,1.16670853,0.49201209
-4.63731866,1.97400227,0.21844652,0.00291239,0.01451294,1.42947250,1.23770986,0.51924042
-4.63131566,2.04901362,0.22185236,0.00295789,0.01462690,1.49190465,1.30977918,0.54676309
-4.62531266,2.12341867,0.22494477,0.00301016,0.01472187,1.55412232,1.38218239,0.57431585
-4.61930965,2.19649390,0.22768746,0.00306865,0.01479588,1.61554113,1.45418315,0.60163864
-4.61330665,2.26754868,0.23005635,0.00313271,0.01484723,1.67559382,1.52505883,0.62848118
-4.60730365,2.33594123,0.23204084,0.00320157,0.01487440,1.73374307,1.59411650,0.65460844
-4.60130065,2.40109385,0.23364467,0.00327443,0.01487608,1.78949404,1.66070844,0.67980579
-4.59529765,2.46250694,0.23488634,0.00335041,0.01485119,1.84240594,1.72424641,0.70388362
-4.58929465,2.51977082,0.23579894,0.00342863,0.01479886,1.89210238,1.78421435,0.72668125
-4.58329165,2.57257499,0.23642933,0.00350819,0.01471847,1.93827974,1.84017896,0.74806997
-4.57728864,2.62071411,0.23683681,0.00358826,0.01460967,1.98071327,1.89179769,0.76795502
-4.57128564,2.66409039,0.23709097,0.00366802,0.01447238,2.01926067,1.93882396,0.78627656
-4.56528264,2.70271217,0.23726910,0.00374675,0.01430683,2.05386285,1.98110937,0.80300941
-4.55927964,2.73668867,0.23745294,0.00382382,0.01411359,2.08454190,2.01860293,0.81816175
-4.55327664,2.76622104,0.23772508,0.00389865,0.01389356,2.11139633,2.05134729,0.83177280
-4.54727364,2.79159026,0.23816509,0.00397079,0.01364796,2.13459385,2.07947236,0.84390955
-4.54127064,2.81314217,0.23884545,0.00403984,0.01337841,2.15436201,2.10318654,0.85466281
-4.53526763,2.83127062,0.23982768,0.00410548,0.01308679,2.17097720,2.12276596,0.86414267
-4.52926463,2.84639939,0.24115863,0.00416741,0.01277532,2.18475245,2.13854236,0.87247363
-4.52326163,2.85896367,0.24286732,0.00422538,0.01244647,2.19602465,2.15088996,0.87978963
-4.51725863,2.86939214,0.24496236,0.00427912,0.01210293,2.20514178,2.16021196,0.88622917
-4.51125563,2.87809031,0.24743025,0.00432833,0.01174757,2.21245060,2.16692707,0.89193065
-4.50525263,2.88542581,0.25023453,0.00437267,0.01138337,2.21828523,2.17145658,0.89702815
-4.49924962,2.89171629,0.25331602,0.00441174,0.01101337,2.22295716,2.17421237,0.90164775
-4.49324662,2.89722033,0.25659403,0.00444506,0.01064061,2.22674683,2.17558602,0.90590444
-4.48724362,2.90213141,0.25996869,0.00447207,0.01026810,2.22989699,2.17593934,0.90989964
-4.48124062,2.90657531,0.26332410,0.00449215,0.00989875,2.23260791,2.17559652,0.91371939
-4.47523762,2.91061037,0.26653245,0.00450463,0.00953536,2.23503440,2.17483764,0.91743307
-4.46923462,2.91423077,0.26945868,0.00450878,0.00918055,2.23728452,2.17389390,0.92109266
-4.46323162,2.91737204,0.27196569,0.00450390,0.00883681,2.23941976,2.17294415,0.92473241
-4.45722861,2.91991847,0.27391968,0.00448932,0.00850641,2.24145647,2.17211285,0.92836882
-4.45122561,2.92171186,0.27519552,0.00446444,0.00819148,2.24336830,2.17146917,0.93200091
-4.44522261,2.92256088,0.27568179,0.00442877,0.00789395,2.24508934,2.17102719,0.93561063
-4.43921961,2.92225072,0.27528540,0.00438198,0.00761560,2.24651774,2.17074702,0.93916337
-4.43321661,2.92055230,0.27393535,0.00432393,0.00735807,2.24751968,2.17053685,0.94260853
-4.42721361,2.91723090,0.27158572,0.00425472,0.00712288,2.24793344,2.17025575,0.94588027
-4.42121061,2.91205369,0.26821755,0.00417468,0.00691142,2.24757360,2.16971736,0.94889821
-4.41520760,2.90479623,0.26383967,0.00408441,0.00672501,2.24623530,2.16869434,0.95156844
-4.40920460,2.89524782,0.25848838,0.00398476,0.00656488,2.24369864,2.16692378,0.95378467
-4.40320160,2.88321576,0.25222610,0.00387688,0.00643217,2.23973323,2.16411348,0.95542972
-4.39719860,2.86852880,0.24513902,0.00376213,0.00632795,2.23410314,2.15994931,0.95637743
-4.39119560,2.85104005,0.23733390,0.00364211,0.00625323,2.22657226,2.15410359,0.95649504
-4.38519260,2.83062949,0.22893416,0.00351860,0.00620892,2.21691020,2.14624450,0.95564609
-4.37918959,2.80720667,0.22007565,0.00339353,0.00619582,2.20489896,2.13604658,0.95369396
-4.37318659,2.78071358,0.21090197,0.00326894,0.00621466,2.19034013,2.12320202,0.95050587
-4.36718359,2.75112815,0.20155996,0.00314691,0.00626602,2.17306288,2.10743270,0.94595743
-4.36118059,2.71846835,0.19219521,0.00302955,0.00635037,2.15293241,2.08850267,0.93993766
-4.35517759,2.68279699,0.18294805,0.00291892,0.00646806,2.12985877,2.06623067,0.93235416
-4.34917459,2.64422720,0.17395000,0.00281699,0.00661931,2.10380577,2.04050233,0.92313847
-4.34317159,2.60292817,0.16532091,0.00272562,0.00680423,2.07479961,2.01128153,0.91225124
-4.33716858,2.55913110,0.15716680,0.00264652,0.00702285,2.04293683,1.97862052,0.89968702
-4.33116558,2.51313483,0.14957847,0.00258124,0.00727514,2.00839115,1.94266814,0.88547850
-4.32516258,2.46531069,0.14263092,0.00253112,0.00756103,1.97141887,1.90367581,0.86969980
-4.31915958,2.41610609,0.13638341,0.00249732,0.00788051,1.93236211,1.86200074,0.85246876
-4.31315658,2.36604644,0.13088027,0.00248078,0.00823358,1.89164990,1.81810607,0.83394791
-4.30715358,2.31573484,0.12615215,0.00248228,0.00862039,1.84979644,1.77255761,0.81434404
