energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.22061031,2.76445888,0.02198404,0.36836429,0.08680726,0.03544392,1.66482045,0.69992188,0.86624888
-3.21460730,2.68506150,0.01977969,0.34637325,0.07916705,0.03476848,1.62129451,0.66197062,0.85317594
-3.20860430,2.62403933,0.01770767,0.32805945,0.07201525,0.03422386,1.58921966,0.63044904,0.84517948
-3.20260130,2.58106601,0.01577516,0.31308968,0.06539399,0.03379913,1.56875492,0.60527825,0.84203783
-3.19659830,2.55567761,0.01398654,0.30112926,0.05932999,0.03348125,1.55995390,0.58631617,0.84351270
-3.19059530,2.54729857,0.01234354,0.29184761,0.05383509,0.03325567,1.56277637,0.57336545,0.84935841
-3.18459230,2.55526676,0.01084537,0.28492310,0.04890726,0.03310688,1.57709983,0.56618247,0.85932981
-3.17858929,2.57885596,0.00948908,0.28004708,0.04453196,0.03301894,1.60273005,0.56448742,0.87318822
-3.17258629,2.61729452,0.00826976,0.27692720,0.04068377,0.03297600,1.63940969,0.56797477,0.89070511
-3.16658329,2.66977904,0.00718092,0.27528990,0.03732830,0.03296272,1.68682417,0.57632405,0.91166313
-3.16058029,2.73548242,0.00621484,0.27488218,0.03442414,0.03296469,1.74460454,0.58921044,0.93585453
-3.15457729,2.81355595,0.00536289,0.27547262,0.03192489,0.03296863,1.81232688,0.60631489,0.96307699
-3.14857429,2.90312598,0.00461589,0.27685187,0.02978114,0.03296265,1.88950878,0.62733355,0.99312707
-3.14257129,3.00328566,0.00396437,0.27883241,0.02794233,0.03293634,1.97560323,0.65198628,1.02579197
-3.13656828,3.11308324,0.00339886,0.28124805,0.02635844,0.03288078,2.06999078,0.68002403,1.06084002
-3.13056528,3.23150837,0.00291012,0.28395291,0.02498152,0.03278850,2.17197111,0.71123500,1.09801077
-3.12456228,3.35747835,0.00248932,0.28682030,0.02376687,0.03265343,2.28075522,0.74544950,1.13700561
-3.11855928,3.48982631,0.00212816,0.28974143,0.02267409,0.03247074,2.39545958,0.78254344,1.17747970
-3.11255628,3.62729310,0.00181900,0.29262408,0.02166776,0.03223673,2.51510341,0.82244045,1.21903613
-3.10655328,3.76852487,0.00155489,0.29539135,0.02071793,0.03194873,2.63861035,0.86511245,1.26122311
-3.10055028,3.91207735,0.00132960,0.29798063,0.01980035,0.03160492,2.76481513,0.91057875,1.30353476
-3.09454727,4.05642796,0.00113766,0.30034256,0.01889644,0.03120435,2.89247596,0.95890357,1.34541597
-3.08854427,4.19999600,0.00097429,0.30244031,0.01799312,0.03074684,3.02029247,1.01019178,1.38627155
-3.08254127,4.34117034,0.00083538,0.30424891,0.01708244,0.03023304,3.14692895,1.06458293,1.42547943
-3.07653827,4.47834403,0.00071746,0.30575469,0.01616112,0.02966449,3.27104203,1.12224330,1.46240779
-3.07053527,4.60995387,0.00061762,0.30695476,0.01522993,0.02904371,3.39131145,1.18335598,1.49643529
-3.06453227,4.73452308,0.00053348,0.30785639,0.01429312,0.02837435,3.50647243,1.24810898,1.52697365
-3.05852926,4.85070474,0.00046312,0.30847624,0.01335773,0.02766139,3.61534784,1.31668139,1.55349158
-3.05252626,4.95732322,0.00040503,0.30883944,0.01243297,0.02691125,3.71687820,1.38922774,1.57553877
-3.04652326,5.05341121,0.00035810,0.30897829,0.01152959,0.02613202,3.81014774,1.46586097,1.59276876
-3.04052026,5.13823995,0.00032152,0.30893077,0.01065935,0.02533355,3.89440493,1.54663442,1.60495959
-3.03451726,5.21134084,0.00029483,0.30873861,0.00983449,0.02452758,3.96907613,1.63152356,1.61203091
-3.02851426,5.27251688,0.00027784,0.30844526,0.00906736,0.02372780,4.03377165,1.72040815,1.61405676
-3.02251126,5.32184352,0.00027062,0.30809357,0.00837009,0.02294981,4.08828388,1.81305593,1.61127318
-3.01650825,5.35965877,0.00027353,0.30772345,0.00775433,0.02221104,4.13257785,1.90910881,1.60408021
-3.01050525,5.38654345,0.00028715,0.30736958,0.00723110,0.02153059,4.16677506,2.00807267,1.59303805
-3.00450225,5.40329306,0.00031235,0.30705937,0.00681070,0.02092900,4.19113202,2.10931174,1.57885753
-2.99849925,5.41088323,0.00035023,0.30681131,0.00650269,0.02042789,4.20601520,2.21204864,1.56238519
-2.99249625,5.41043116,0.00040215,0.30663381,0.00631591,0.02004959,4.21187443,2.31537063,1.54458353
-2.98649325,5.40315558,0.00046968,0.30652474,0.00625855,0.01981668,4.20921683,2.41824272,1.52650746
-2.98049025,5.39033775,0.00055466,0.30647169,0.00633822,0.01975149,4.19858337,2.51952751,1.50927752
-2.97448724,5.37328582,0.00065915,0.30645298,0.00656208,0.01987552,4.18052963,2.61801161,1.49405124
-2.96848424,5.35330423,0.00078538,0.30643950,0.00693695,0.02020891,4.15561218,2.71243785,1.48199341
-2.96248124,5.33166962,0.00093578,0.30639713,0.00746938,0.02076986,4.12438133,2.80154220,1.47424636
-2.95647824,5.30961351,0.00111290,0.30628978,0.00816575,0.02157407,4.08738046,2.88409374,1.47190111
-2.95047524,5.28831189,0.00131938,0.30608277,0.00903232,0.02263427,4.04515139,2.95893603,1.47597014
-2.94447224,5.26888070,0.00155790,0.30574631,0.01007528,0.02395970,3.99824488,3.02502777,1.48736234
-2.93846923,5.25237601,0.00183109,0.30525892,0.01130070,0.02555581,3.94723467,3.08148062,1.50686071
-2.93246623,5.23979684,0.00214149,0.30461048,0.01271452,0.02742389,3.89273322,3.12759226,1.53510301
-2.92646323,5.23208895,0.00249146,0.30380468,0.01432243,0.02956095,3.83540707,3.16287268,1.57256561
-2.92046023,5.23014718,0.00288308,0.30286063,0.01612977,0.03195964,3.77598968,3.18706226,1.61955058
-2.91445723,5.23481471,0.00331809,0.30181355,0.01814130,0.03460831,3.71528991,3.20014056,1.67617602
-2.90845423,5.24687764,0.00379780,0.30071436,0.02036096,0.03749125,3.65419456,3.20232519,1.74236972
-2.90245123,5.26705400,0.00432300,0.29962818,0.02279165,0.04058900,3.59366367,3.19406071,1.81786599
-2.89644822,5.29597675,0.00489394,0.29863175,0.02543483,0.04387886,3.53471824,3.17599823,1.90220568
-2.89044522,5.33417124,0.00551025,0.29780992,0.02829020,0.04733547,3.47842031,3.14896664,1.99473949
-2.88444222,5.38202803,0.00617089,0.29725142,0.03135530,0.05093155,3.42584607,3.11393722,2.09463451
-2.87843922,5.43977289,0.00687419,0.29704405,0.03462508,0.05463869,3.37805333,3.07198339,2.20088408
-2.87243622,5.50743589,0.00761781,0.29726970,0.03809154,0.05842827,3.33604495,3.02423783,2.31232111
-2.86643322,5.58482217,0.00839883,0.29799935,0.04174330,0.06227232,3.30073045,2.97184933,2.42763480
-2.86043022,5.67148685,0.00921378,0.29928853,0.04556529,0.06614452,3.27288788,2.91594143,2.54539088
-2.85442721,5.76671666,0.01005873,0.30117337,0.04953852,0.07002099,3.25312850,2.85757497,2.66405521
-2.84842421,5.86952037,0.01092940,0.30366763,0.05363987,0.07388120,3.24186624,2.79771629,2.78202061
-2.84242121,5.97862989,0.01182128,0.30676071,0.05784209,0.07770862,3.23929390,2.73721236,2.89763656
-2.83641821,6.09251314,0.01272975,0.31041705,0.06211393,0.08149128,3.24536774,2.67677367,3.00924136
-2.83041521,6.20939911,0.01365023,0.31457670,0.06642043,0.08522217,3.25980124,2.61696524,3.11519609
-2.82441221,6.32731494,0.01457826,0.31915721,0.07072340,0.08889931,3.28206871,2.55820570,3.21391971
-2.81840920,6.44413380,0.01550966,0.32405671,0.07498211,0.09252573,3.31141855,2.50077354,3.30392420
-2.81240620,6.55763197,0.01644056,0.32915801,0.07915410,0.09610910,3.34689560,2.44481993,3.38384899
-2.80640320,6.66555284,0.01736750,0.33433346,0.08319624,0.09966110,3.38737132,2.39038643,3.45249348
-2.80040020,6.76567484,0.01828740,0.33945037,0.08706588,0.10319658,3.43158055,2.33742632,3.50884660
-2.79439720,6.85588048,0.01919757,0.34437669,0.09072208,0.10673249,3.47816269,2.28582786,3.55211236
-2.78839420,6.93422322,0.02009564,0.34898664,0.09412692,0.11028658,3.52570562,2.23543792,3.58173047
-2.78239120,6.99898911,0.02097944,0.35316595,0.09724682,0.11387599,3.57279012,2.18608459,3.59739121
-2.77638819,7.04875044,0.02184690,0.35681655,0.10005375,0.11751576,3.61803289,2.13759736,3.59904380
-2.77038519,7.08240896,0.02269586,0.35986043,0.10252635,0.12121728,3.66012631,2.08982405,3.58689801
-2.76438219,7.09922689,0.02352393,0.36224246,0.10465087,0.12498685,3.69787349,2.04264377,3.56141872
-2.75837919,7.09884446,0.02432828,0.36393217,0.10642182,0.12882433,3.73021728,1.99597550,3.52331355
-2.75237619,7.08128358,0.02510550,0.36492430,0.10784246,0.13272202,3.75626248,1.94978226,3.47351386
-2.74637319,7.04693767,0.02585148,0.36523827,0.10892485,0.13666383,3.77529091,1.90407127,3.41314975
-2.74037019,6.99654863,0.02656127,0.36491658,0.10968965,0.14062476,3.78676901,1.85889040,3.34351990
-2.73436718,6.93117231,0.02722905,0.36402221,0.11016559,0.14457078,3.79034870,1.81432173,3.26605711
-2.72836418,6.85213440,0.02784816,0.36263532,0.11038855,0.14845913,3.78586173,1.77047306,3.18229087
-2.72236118,6.76097906,0.02841112,0.36084938,0.11040046,0.15223904,3.77330879,1.72746815,3.09380808
-2.71635818,6.65941274,0.02890982,0.35876687,0.11024780,0.15585283,3.75284407,1.68543669,3.00221316
-2.71035518,6.54924579,0.02933571,0.35649494,0.10998000,0.15923748,3.72475684,1.64450470,2.90908898
-2.70435218,6.43233456,0.02968001,0.35414110,0.10964766,0.16232638,3.68945095,1.60478614,2.81595974
-2.69834917,6.31052612,0.02993408,0.35180921,0.10930064,0.16505151,3.64742361,1.56637629,2.72425686
-2.69234617,6.18560797,0.03008968,0.34959599,0.10898620,0.16734561,3.59924450,1.52934723,2.63528904
-2.68634317,6.05926439,0.03013937,0.34758801,0.10874716,0.16914457,3.54553612,1.49374568,2.55021709
-2.68034017,5.93304087,0.03007684,0.34585952,0.10862022,0.17038972,3.48695618,1.45959318,2.47003440
-2.67433717,5.80831742,0.02989720,0.34447096,0.10863440,0.17102997,3.42418254,1.42688856,2.39555324
-2.66833417,5.68629140,0.02959729,0.34346837,0.10880986,0.17102382,3.35790114,1.39561232,2.32739732
-2.66233117,5.56796974,0.02917591,0.34288350,0.10915695,0.17034097,3.28879692,1.36573261,2.26600045
-2.65632816,5.45417025,0.02863397,0.34273471,0.10967564,0.16896362,3.21754776,1.33721229,2.21161112
-2.65032516,5.34553106,0.02797456,0.34302853,0.11035536,0.16688730,3.14482111,1.31001654,2.16430267
-2.64432216,5.24252715,0.02720301,0.34376171,0.11117522,0.16412130,3.07127291,1.28412053,2.12398825
-2.63831916,5.14549246,0.02632672,0.34492375,0.11210468,0.16068859,2.99754824,1.25951644,2.09043999
-2.63231616,5.05464583,0.02535512,0.34649959,0.11310455,0.15662530,2.92428293,1.23621958,2.06331131
-2.62631316,4.97011895,0.02429935,0.34847237,0.11412848,0.15197979,2.85210560,1.21427288,2.04216124
-2.62031016,4.89198434,0.02317201,0.35082611,0.11512460,0.14681136,2.78163915,1.19374952,2.02647989
-2.61430715,4.82028150,0.02198685,0.35354801,0.11603755,0.14118858,2.71350115,1.17475343,2.01571352
-2.60830415,4.75503924,0.02075837,0.35663030,0.11681062,0.13518741,2.64830232,1.15741729,2.00928837
-2.60230115,4.69629268,0.01950145,0.36007146,0.11738795,0.12888919,2.58664263,1.14189820,2.00663202
-2.59629815,4.64409351,0.01823099,0.36387662,0.11771676,0.12237845,2.52910458,1.12837087,2.00719123
-2.59029515,4.59851265,0.01696150,0.36805712,0.11774947,0.11574076,2.47624346,1.11701861,2.01044569
-2.58429215,4.55963463,0.01570681,0.37262924,0.11744550,0.10906057,2.42857456,1.10802236,2.01591702
-2.57828914,4.52754408,0.01447971,0.37761199,0.11677294,0.10241925,2.38655771,1.10154826,2.02317274
-2.57228614,4.50230467,0.01329175,0.38302405,0.11570970,0.09589322,2.35057948,1.09773422,2.03182535
-2.56628314,4.48393194,0.01215299,0.38888022,0.11424430,0.08955232,2.32093404,1.09667622,2.04152681
-2.56028014,4.47236166,0.01107189,0.39518722,0.11237615,0.08345847,2.29780356,1.09841491,2.05195921
-2.55427714,4.46741608,0.01005520,0.40193938,0.11011545,0.07766458,2.28123929,1.10292354,2.06282244
-2.54827414,4.46877054,0.00910792,0.40911441,0.10748251,0.07221373,2.27114480,1.11009760,2.07382016
-2.54227114,4.47592329,0.00823332,0.41666947,0.10450671,0.06713873,2.26726259,1.11974733,2.08464538
-2.53626813,4.48817132,0.00743305,0.42453801,0.10122517,0.06246190,2.26916546,1.13159339,2.09496703
-2.53026513,4.50459476,0.00670718,0.43262757,0.09768101,0.05819524,2.27625380,1.14526646,2.10441880
-2.52426213,4.52405206,0.00605439,0.44081882,0.09392158,0.05434077,2.28775967,1.16031096,2.11259158
-2.51825913,4.54518765,0.00547212,0.44896606,0.08999647,0.05089120,2.30275838,1.17619323,2.11903041
-2.51225613,4.56645288,0.00495676,0.45689923,0.08595569,0.04783082,2.32018769,1.19231387,2.12323654
-2.50625313,4.58614035,0.00450386,0.46442756,0.08184782,0.04513650,2.33887436,1.20802403,2.12467501
-2.50025013,4.60243069,0.00410833,0.47134468,0.07771848,0.04277898,2.35756747,1.22264516,2.12278739
-2.49424712,4.61345016,0.00376462,0.47743503,0.07360904,0.04072409,2.37497710,1.23549123,2.11700945
-2.48824412,4.61733627,0.00346695,0.48248140,0.06955558,0.03893422,2.38981701,1.24589259,2.10679242
-2.48224112,4.61230837,0.00320946,0.48627305,0.06558828,0.03736963,2.40084925,1.25322030,2.09162694
-2.47623812,4.59673931,0.00298638,0.48861419,0.06173113,0.03598990,2.40692861,1.25690973,2.07106800
-2.47023512,4.56922417,0.00279218,0.48933227,0.05800194,0.03475515,2.40704462,1.25648223,2.04475919
-2.46423212,4.52864215,0.00262168,0.48828555,0.05441268,0.03362727,2.40035885,1.25156373,2.01245481
-2.45822911,4.47420788,0.00247013,0.48536976,0.05097006,0.03257096,2.38623569,1.24189927,1.97403811
-2.45222611,4.40550899,0.00233333,0.48052313,0.04767625,0.03155459,2.36426462,1.22736273,1.92953441
-2.44622311,4.32252764,0.00220760,0.47372980,0.04452982,0.03055086,2.33427293,1.20796107,1.87911803
-2.44022011,4.22564444,0.00208986,0.46502118,0.04152658,0.02953731,2.29632811,1.18383311,1.82311256
-2.43421711,4.11562458,0.00197761,0.45447532,0.03866060,0.02849655,2.25072973,1.15524256,1.76198409
-2.42821411,3.99358657,0.00186890,0.44221422,0.03592497,0.02741630,2.19799128,1.12256606,1.69632773
-2.42221111,3.86095558,0.00176234,0.42839929,0.03331264,0.02628929,2.13881304,1.08627661,1.62684819
-2.41620810,3.71940379,0.00165697,0.41322514,0.03081697,0.02511290,2.07404746,1.04692339,1.55433529
-2.41020510,3.57078111,0.00155230,0.39691217,0.02843221,0.02388873,2.00465902,1.00510908,1.47963591
-2.40420210,3.41704016,0.00144817,0.37969820,0.02615379,0.02262197,1.93168081,0.96146588,1.40362383
-2.39819910,3.26015962,0.00134472,0.36182974,0.02397848,0.02132081,1.85617009,0.91663134,1.32716908
-2.39219610,3.10206979,0.00124231,0.34355327,0.02190434,0.01999566,1.77916528,0.87122534,1.25110847
-2.38619310,2.94458440,0.00114147,0.32510694,0.01993063,0.01865848,1.70164650,0.82582927,1.17621879
-2.38019010,2.78934173,0.00104281,0.30671321,0.01805757,0.01732203,1.62450154,0.78096826,1.10319386
-2.37418709,2.63775772,0.00094700,0.28857257,0.01628610,0.01599925,1.54849879,0.73709726,1.03262655
-2.36818409,2.49099276,0.00085469,0.27085878,0.01461751,0.01470268,1.47426809,0.69459125,0.96499629
-2.36218109,2.34993302,0.00076649,0.25371555,0.01305318,0.01344395,1.40229003,0.65374002,0.90066251
-2.35617809,2.21518631,0.00068296,0.23725490,0.01159425,0.01223337,1.33289366,0.61474723,0.83986382
-2.35017509,2.08709162,0.00060453,0.22155710,0.01024138,0.01107969,1.26626216,0.57773349,0.78272266
-2.34417209,1.96574065,0.00053154,0.20667190,0.00899452,0.00998992,1.20244539,0.54274307,0.72925460
-2.33816908,1.85100921,0.00046421,0.19262114,0.00785281,0.00896920,1.14137822,0.50975337,0.67938166
-2.33216608,1.74259598,0.00040266,0.17940222,0.00681446,0.00802086,1.08290296,0.47868659,0.63294832
-2.32616308,1.64006563,0.00034687,0.16699227,0.00587673,0.00714651,1.02679435,0.44942255,0.58973932
-2.32016008,1.54289376,0.00029676,0.15535277,0.00503598,0.00634616,0.97278532,0.42181213,0.54949816
-2.31415708,1.45051081,0.00025213,0.14443417,0.00428775,0.00561845,0.92059219,0.39569024,0.51194510
-2.30815408,1.36234266,0.00021272,0.13418042,0.00362684,0.00496085,0.86993761,0.37088789,0.47679394
-2.30215108,1.27784608,0.00017823,0.12453308,0.00304752,0.00436992,0.82057036,0.34724278,0.44376674
-2.29614807,1.19653751,0.00014828,0.11543489,0.00254362,0.00384153,0.77228113,0.32460789,0.41260606
-2.29014507,1.11801445,0.00012251,0.10683267,0.00210871,0.00337109,0.72491365,0.30285801,0.38308421
-2.28414207,1.04196900,0.00010052,0.09867938,0.00173628,0.00295379,0.67837123,0.28189401,0.35500962
-2.27813907,0.96819385,0.00008190,0.09093558,0.00141984,0.00258474,0.63261867,0.26164491,0.32823022
-2.27213607,0.89658134,0.00006628,0.08357002,0.00115310,0.00225912,0.58767995,0.24206810,0.30263418
-2.26613307,0.82711650,0.00005328,0.07655964,0.00093003,0.00197233,0.54363251,0.22314771,0.27814836
-2.26013007,0.75986542,0.00004256,0.06988908,0.00074495,0.00172006,0.50059863,0.20489174,0.25473487
-2.25412706,0.69496019,0.00003380,0.06354961,0.00059263,0.00149834,0.45873493,0.18732829,0.23238640
-2.24812406,0.63258194,0.00002673,0.05753795,0.00046828,0.00130358,0.41822086,0.17050111,0.21112063
-2.24212106,0.57294330,0.00002108,0.05185479,0.00036762,0.00113258,0.37924687,0.15446516,0.19097451
-2.23611806,0.51627148,0.00001664,0.04650328,0.00028681,0.00098255,0.34200325,0.13928228,0.17199865
-2.23011506,0.46279305,0.00001323,0.04148768,0.00022255,0.00085102,0.30667004,0.12501740,0.15425231
-2.22411206,0.41272128,0.00001070,0.03681197,0.00017194,0.00073590,0.27340864,0.11173552,0.13779933
-2.21810905,0.36624642,0.00000895,0.03247887,0.00013255,0.00063540,0.24235537,0.09949956,0.12270517
-2.21210605,0.32352949,0.00000789,0.02848894,0.00010231,0.00054800,0.21361728,0.08836924,0.10903523
-2.20610305,0.28469948,0.00000748,0.02484000,0.00007953,0.00047245,0.18726997,0.07840101,0.09685448
-2.20010005,0.24985384,0.00000771,0.02152685,0.00006282,0.00040769,0.16335767,0.06964903,0.08622841
-2.19409705,0.21906207,0.00000863,0.01854117,0.00005110,0.00035288,0.14189506,0.06216698,0.07722514
-2.18809405,0.19237188,0.00001032,0.01587166,0.00004352,0.00030736,0.12287077,0.05601084,0.06991860
-2.18209105,0.16981749,0.00001289,0.01350434,0.00003942,0.00027065,0.10625207,0.05124221,0.06439256
-2.17608804,0.15142938,0.00001653,0.01142305,0.00003838,0.00024240,0.09199057,0.04793224,0.06074534
-2.17008504,0.13724508,0.00002149,0.00960993,0.00004009,0.00022247,0.08002839,0.04616585,0.05909494
-2.16408204,0.12732029,0.00002809,0.00804604,0.00004442,0.00021087,0.07030464,0.04604613,0.05958435
-2.15807904,0.12173998,0.00003674,0.00671200,0.00005133,0.00020779,0.06276177,0.04769871,0.06238687
-2.15207604,0.12062878,0.00004795,0.00558853,0.00006089,0.00021362,0.05735171,0.05127597,0.06771120
-2.14607304,0.12416049,0.00006234,0.00465705,0.00007327,0.00022894,0.05404139,0.05696092,0.07580608
-2.14007004,0.13256625,0.00008069,0.00390019,0.00008873,0.00025456,0.05281763,0.06497061,0.08696431
-2.13406703,0.14614109,0.00010391,0.00330222,0.00010756,0.00029154,0.05369126,0.07555884,0.10152602
-2.12806403,0.16524879,0.00013311,0.00284940,0.00013015,0.00034119,0.05670038,0.08901827,0.11988095
-2.12206103,0.19032473,0.00016959,0.00253035,0.00015694,0.00040509,0.06191271,0.10568149,0.14246970
-2.11605803,0.22187663,0.00021485,0.00233622,0.00018838,0.00048510,0.06942698,0.12592121,0.16978377
-2.11005503,0.26048332,0.00027065,0.00226089,0.00022499,0.00058339,0.07937353,0.15014928,0.20236419
-2.10405203,0.30679110,0.00033899,0.00230111,0.00026732,0.00070242,0.09191385,0.17881450,0.24079884
-2.09804902,0.36150798,0.00042214,0.00245654,0.00031593,0.00084497,0.10723937,0.21239903,0.28571808
-2.09204602,0.42539558,0.00052260,0.00272979,0.00037138,0.00101407,0.12556920,0.25141343,0.33778883
-2.08604302,0.49925865,0.00064317,0.00312636,0.00043427,0.00121306,0.14714714,0.29638996,0.39770677
-2.08004002,0.58393229,0.00078686,0.00365466,0.00050516,0.00144549,0.17223773,0.34787438,0.46618681
-2.07403702,0.68026665,0.00095688,0.00432581,0.00058460,0.00171513,0.20112137,0.40641583,0.54395147
-2.06803402,0.78910931,0.00115663,0.00515357,0.00067313,0.00202584,0.23408858,0.47255499,0.63171736
-2.06203102,0.91128522,0.00138958,0.00615410,0.00077121,0.00238156,0.27143339,0.54681031,0.73017958
-2.05602801,1.04757419,0.00165922,0.00734572,0.00087927,0.00278615,0.31344578,0.62966254,0.83999400
-2.05002501,1.19868629,0.00196899,0.00874861,0.00099765,0.00324334,0.36040327,0.72153743,0.96175768
-2.04402201,1.36523509,0.00232209,0.01038443,0.00112661,0.00375651,0.41256167,0.82278703,1.09598741
-2.03801901,1.54770919,0.00272141,0.01227588,0.00126627,0.00432861,0.47014521,0.93366968,1.24309660
-2.03201601,1.74644248,0.00316938,0.01444619,0.00141666,0.00496193,0.53333597,1.05432927,1.40337105
-2.02601301,1.96158367,0.00366776,0.01691852,0.00157761,0.00565798,0.60226299,1.18477418,1.57694388
-2.02001001,2.19306585,0.00421756,0.01971533,0.00174881,0.00641726,0.67699120,1.32485653,1.76377039
-2.01400700,2.44057696,0.00481880,0.02285761,0.00192975,0.00723908,0.75751048,1.47425271,1.96360359
-2.00800400,2.70353230,0.00547041,0.02636415,0.00211967,0.00812142,0.84372524,1.63244582,2.17597125
-2.00200100,2.98105021,0.00617010,0.03025071,0.00231762,0.00906073,0.93544483,1.79871118,2.40015553
-1.99599800,3.27193222,0.00691421,0.03452914,0.00252237,0.01005185,1.03237522,1.97210577,2.63517639
-1.98999500,3.57464893,0.00769766,0.03920656,0.00273245,0.01108787,1.13411248,2.15146272,2.87977964
-1.98399200,3.88733310,0.00851392,0.04428453,0.00294609,0.01216014,1.24013825,2.33539161,3.13243114
-1.97798899,4.20778091,0.00935500,0.04975823,0.00316130,0.01325828,1.34981786,2.52228556,3.39131777
-1.97198599,4.53346255,0.01021156,0.05561577,0.00337583,0.01437020,1.46240123,2.71033560,3.65435644
-1.96598299,4.86154287,0.01107296,0.06183755,0.00358719,0.01548235,1.57702688,2.89755266,3.91921140
-1.95997999,5.18891245,0.01192751,0.06839578,0.00379272,0.01657986,1.69272931,3.08179732,4.18332060
-1.95397699,5.51222914,0.01276267,0.07525412,0.00398960,0.01764685,1.80844960,3.26081688,4.44393069
-1.94797399,5.82796959,0.01356533,0.08236755,0.00417492,0.01866678,1.92304932,3.43228916,4.69814069
-1.94197099,6.13248990,0.01432217,0.08968242,0.00434576,0.01962288,2.03532751,3.59387201,4.94295321
-1.93596798,6.42209396,0.01501997,0.09713668,0.00449922,0.02049853,2.14404033,3.74325691,5.17533226
-1.92996498,6.69310784,0.01564603,0.10466043,0.00463256,0.02127780,2.24792306,3.87822527,5.39226594
-1.92396198,6.94195784,0.01618850,0.11217666,0.00474321,0.02194588,2.34571379,3.99670518,5.59083228
-1.91795898,7.16525004,0.01663684,0.11960225,0.00482891,0.02248958,2.43617823,4.09682673,5.76826610
-1.91195598,7.35984870,0.01698204,0.12684919,0.00488776,0.02289771,2.51813501,4.17697368,5.92202463
-1.90595298,7.52295079,0.01721703,0.13382609,0.00491829,0.02316152,2.59048065,4.23582949,6.04984968
-1.89994997,7.65215442,0.01733684,0.14043982,0.00491953,0.02327498,2.65221369,4.27241577,6.14982420
-1.89394697,7.74551855,0.01733884,0.14659739,0.00489104,0.02323500,2.70245714,4.28612167,6.22042126
-1.88794397,7.80161233,0.01722276,0.15220792,0.00483293,0.02304157,2.74047871,4.27672297,6.26054376
-1.88194097,7.81955217,0.01699079,0.15718467,0.00474590,0.02269779,2.76570838,4.24439011,6.26955349
-1.87593797,7.79902579,0.01664744,0.16144720,0.00463120,0.02220976,2.77775267,4.18968501,6.24728884
-1.86993497,7.74030228,0.01619944,0.16492340,0.00449062,0.02158643,2.77640537,4.11354673,6.19407038
-1.86393197,7.64422837,0.01565548,0.16755142,0.00432641,0.02083927,2.76165447,4.01726686,6.11069468
-1.85792896,7.51221108,0.01502599,0.16928148,0.00414126,0.01998199,2.73368505,3.90245568,5.99841649
-1.85192596,7.34618763,0.01432271,0.17007740,0.00393818,0.01903001,2.69287812,3.77100058,5.85892028
-1.84592296,7.14858386,0.01355843,0.16991784,0.00372044,0.01800006,2.63980540,3.62501846,5.69428228
-1.83991996,6.92226240,0.01274651,0.16879712,0.00349148,0.01690968,2.57522011,3.46680405,5.50692423
-1.83391696,6.67046256,0.01190056,0.16672573,0.00325476,0.01577664,2.50004399,3.29877606,5.29956071
-1.82791396,6.39673352,0.01103404,0.16373031,0.00301375,0.01461854,2.41535083,3.12342293,5.07514140
-1.82191096,6.10486279,0.01015988,0.15985320,0.00277177,0.01345231,2.32234674,2.94325015,4.83679019
-1.81590795,5.79880174,0.00929023,0.15515155,0.00253193,0.01229380,2.22234767,2.76073040,4.58774272
-1.80990495,5.48259007,0.00843617,0.14969594,0.00229710,0.01115747,2.11675451,2.57825782,4.33128379
-1.80390195,5.16028076,0.00760748,0.14356867,0.00206979,0.01005611,2.00702648,2.39810741,4.07068628
-1.79789895,4.83586726,0.00681257,0.13686171,0.00185217,0.00900064,1.89465316,2.22239999,3.80915261
-1.79189595,4.51321403,0.00605833,0.12967432,0.00164600,0.00800001,1.78112593,2.05307315,3.54976001
-1.78589295,4.19599187,0.00535011,0.12211055,0.00145267,0.00706118,1.66790935,1.89185804,3.29541036
-1.77988994,3.88761903,0.00469179,0.11427667,0.00127316,0.00618912,1.55641326,1.74026191,3.04878542
-1.77388694,3.59120895,0.00408579,0.10627857,0.00110807,0.00538692,1.44796613,1.59955599,2.81230802
-1.76788394,3.30952534,0.00353326,0.09821928,0.00095767,0.00465596,1.34379033,1.47076806,2.58810947
-1.76188094,3.04494526,0.00303411,0.09019668,0.00082189,0.00399605,1.24497991,1.35467935,2.37800373
-1.75587794,2.79943054,0.00258727,0.08230150,0.00070043,0.00340566,1.15248147,1.25182504,2.18346823
-1.74987494,2.57450781,0.00219081,0.07461565,0.00059273,0.00288216,1.06707850,1.16249801,2.00563159
-1.74387194,2.37125732,0.00184213,0.06721083,0.00049807,0.00242202,0.98937955,1.08675525,1.84526807
-1.73786893,2.19031061,0.00153809,0.06014771,0.00041557,0.00202106,0.91981062,1.02442677,1.70279870
-1.73186593,2.03185677,0.00127523,0.05347536,0.00034430,0.00167462,0.85861180,0.97512674,1.57829891
-1.72586293,1.89565717,0.00104988,0.04723112,0.00028324,0.00137781,0.80583831,0.93826675,1.47151232
-1.71985993,1.78106826,0.00085828,0.04144089,0.00023136,0.00112562,0.76136579,0.91307127,1.38187045
-1.71385693,1.68707191,0.00069672,0.03611967,0.00018765,0.00091312,0.72489984,0.89859523,1.30851784
-1.70785393,1.61231266,0.00056160,0.03127239,0.00015112,0.00073551,0.69598933,0.89374394,1.25034215
