energy_ev,total_up,Ir_p_up,Ir_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-5.70585293,1.25909056,0.30918567,0.84925615,0.53148296,0.00298747,0.00107126,0.03408449
-5.69984992,1.18643645,0.28808772,0.79858718,0.50401760,0.00283820,0.00119623,0.03146220
-5.69384692,1.12094178,0.26850670,0.75382918,0.47768073,0.00270799,0.00133774,0.02908271
-5.68784392,1.06235703,0.25030076,0.71484138,0.45239409,0.00259578,0.00149483,0.02692885
-5.68184092,1.01038340,0.23334305,0.68142556,0.42808943,0.00250033,0.00166620,0.02498307
-5.67583792,0.96468467,0.21752274,0.65333475,0.40471089,0.00242027,0.00185021,0.02322821
-5.66983492,0.92489839,0.20274532,0.63028221,0.38221646,0.00235411,0.00204486,0.02164803
-5.66383192,0.89064641,0.18893219,0.61195064,0.36057846,0.00230028,0.00224778,0.02022778
-5.65782891,0.86154471,0.17601971,0.59800153,0.33978320,0.00225725,0.00245629,0.01895450
-5.65182591,0.83721270,0.16395785,0.58808468,0.31983001,0.00222345,0.00266740,0.01781735
-5.64582291,0.81728203,0.15270870,0.58184784,0.30072979,0.00219740,0.00287788,0.01680770
-5.63981991,0.80140513,0.14224478,0.57894642,0.28250317,0.00217768,0.00308433,0.01591924
-5.63381691,0.78926330,0.13254747,0.57905311,0.26517870,0.00216299,0.00328325,0.01514793
-5.62781391,0.78057460,0.12360565,0.58186728,0.24879108,0.00215214,0.00347113,0.01449189
-5.62181091,0.77510122,0.11541446,0.58712387,0.23337962,0.00214410,0.00364459,0.01395131
-5.61580790,0.77265630,0.10797450,0.59460151,0.21898708,0.00213799,0.00380041,0.01352821
-5.60980490,0.77310973,0.10129124,0.60412942,0.20565890,0.00213312,0.00393572,0.01322632
-5.60380190,0.77639282,0.09537486,0.61559283,0.19344296,0.00212899,0.00404803,0.01305084
-5.59779890,0.78250121,0.09024034,0.62893644,0.18238966,0.00212528,0.00413538,0.01300828
-5.59179590,0.79149588,0.08590781,0.64416557,0.17255247,0.00212190,0.00419636,0.01310627
-5.58579290,0.80350173,0.08240309,0.66134480,0.16398870,0.00211892,0.00423021,0.01335346
-5.57978989,0.81870352,0.07975844,0.68059381,0.15676034,0.00211664,0.00423682,0.01375940
-5.57378689,0.83733911,0.07801316,0.70208040,0.15093500,0.00211550,0.00421679,0.01433442
-5.56778389,0.85968971,0.07721434,0.72601075,0.14658662,0.00211612,0.00417137,0.01508963
-5.56178089,0.88606755,0.07741733,0.75261716,0.14379586,0.00211924,0.00410245,0.01603687
-5.55577789,0.91680101,0.07868597,0.78214357,0.14265006,0.00212570,0.00401250,0.01718872
-5.54977489,0.95221777,0.08109263,0.81482946,0.14324266,0.00213637,0.00390445,0.01855844
-5.54377189,0.99262642,0.08471768,0.85089265,0.14567188,0.00215216,0.00378166,0.02016007
-5.53776888,1.03829732,0.08964868,0.89051177,0.15003880,0.00217395,0.00364773,0.02200833
-5.53176588,1.08944327,0.09597889,0.93380917,0.15644462,0.00220253,0.00350644,0.02411861
-5.52576288,1.14620098,0.10380536,0.98083491,0.16498726,0.00223857,0.00336158,0.02650686
-5.51975988,1.20861384,0.11322639,1.03155279,0.17575727,0.00228259,0.00321685,0.02918944
-5.51375688,1.27661694,0.12433838,1.08582883,0.18883320,0.00233490,0.00307573,0.03218286
-5.50775388,1.35002480,0.13723224,1.14342296,0.20427652,0.00239559,0.00294136,0.03550343
-5.50175088,1.42852252,0.15198914,1.20398435,0.22212623,0.00246452,0.00281648,0.03916679
-5.49574787,1.51166053,0.16867591,1.26705046,0.24239347,0.00254126,0.00270331,0.04318735
-5.48974487,1.59885339,0.18734012,1.33205027,0.26505612,0.00262517,0.00260353,0.04757749
-5.48374187,1.68938270,0.20800495,1.39831132,0.29005385,0.00271531,0.00251823,0.05234681
-5.47773887,1.78240406,0.23066396,1.46507062,0.31728368,0.00281054,0.00244790,0.05750111
-5.47173587,1.87695791,0.25527621,1.53148895,0.34659639,0.00290951,0.00239245,0.06304136
-5.46573287,1.97198409,0.28176157,1.59666810,0.37779398,0.00301071,0.00235121,0.06896264
-5.45972986,2.06633960,0.30999691,1.65967054,0.41062836,0.00311248,0.00232303,0.07525303
-5.45372686,2.15881922,0.33981297,1.71954082,0.44480149,0.00321310,0.00230629,0.08189256
-5.44772386,2.24817829,0.37099249,1.77532805,0.47996714,0.00331079,0.00229905,0.08885232
-5.44172086,2.33315731,0.40326975,1.82610861,0.51573421,0.00340381,0.00229905,0.09609363
-5.43571786,2.41250754,0.43633153,1.87100864,0.55167190,0.00349046,0.00230388,0.10356761
-5.42971486,2.48501703,0.46981992,1.90922526,0.58731641,0.00356914,0.00231105,0.11121491
-5.42371186,2.54953643,0.50333684,1.94004624,0.62217929,0.00363839,0.00231806,0.11896585
-5.41770885,2.60500399,0.53645037,1.96286726,0.65575708,0.00369695,0.00232254,0.12674099
-5.41170585,2.65046894,0.56870281,1.97720643,0.68754218,0.00374372,0.00232229,0.13445201
-5.40570285,2.68511285,0.59962022,1.98271555,0.71703443,0.00377783,0.00231539,0.14200316
-5.39969985,2.70826824,0.62872336,1.97918801,0.74375316,0.00379866,0.00230022,0.14929296
-5.39369685,2.71943399,0.65553946,1.96656284,0.76724928,0.00380578,0.00227551,0.15621635
-5.38769385,2.71828707,0.67961467,1.94492524,0.78711697,0.00379901,0.00224041,0.16266717
-5.38169085,2.70469029,0.70052643,1.91450321,0.80300454,0.00377838,0.00219443,0.16854081
-5.37568784,2.67869576,0.71789567,1.87566086,0.81462398,0.00374412,0.00213751,0.17373700
-5.36968484,2.64054396,0.73139794,1.82888841,0.82175899,0.00369665,0.00206996,0.17816267
-5.36368184,2.59065846,0.74077330,1.77478934,0.82427104,0.00363652,0.00199243,0.18173469
-5.35767884,2.52963632,0.74583443,1.71406520,0.82210317,0.00356445,0.00190590,0.18438244
-5.35167584,2.45823468,0.74647261,1.64749855,0.81528162,0.00348125,0.00181160,0.18605002
-5.34567284,2.37735366,0.74266135,1.57593470,0.80391494,0.00338783,0.00171096,0.18669818
-5.33966983,2.28801646,0.73445746,1.50026272,0.78819088,0.00328518,0.00160559,0.18630563
-5.33366683,2.19134699,0.72199962,1.42139650,0.76837098,0.00317432,0.00149719,0.18486995
-5.32766383,2.08854597,0.70550440,1.34025629,0.74478328,0.00305633,0.00138751,0.18240785
-5.32166083,1.98086624,0.68526002,1.25775145,0.71781337,0.00293232,0.00127831,0.17895487
-5.31565783,1.86958801,0.66161808,1.17476466,0.68789409,0.00280342,0.00117132,0.17456458
-5.30965483,1.75599485,0.63498366,1.09213824,0.65549442,0.00267077,0.00106822,0.16930718
-5.30365183,1.64135114,0.60580419,1.01066270,0.62110791,0.00253553,0.00097060,0.16326771
-5.29764882,1.52688169,0.57455758,0.93106779,0.58524104,0.00239887,0.00087997,0.15654387
-5.29164582,1.41375392,0.54174009,0.85401615,0.54840204,0.00226199,0.00079777,0.14924355
-5.28564282,1.30306308,0.50785438,0.78009958,0.51109036,0.00212608,0.00072535,0.14148219
-5.27963982,1.19582076,0.47339816,0.70983774,0.47378731,0.00199237,0.00066400,0.13338006
-5.27363682,1.09294674,0.43885385,0.64367909,0.43694786,0.00186210,0.00061500,0.12505956
-5.26763382,0.99526415,0.40467949,0.58200386,0.40099402,0.00173651,0.00057961,0.11664264
-5.26163082,0.90349778,0.37130115,0.52512862,0.36630970,0.00161688,0.00055911,0.10824842
-5.25562781,0.81827508,0.33910698,0.47331203,0.33323719,0.00150448,0.00055483,0.09999104
-5.24962481,0.74012956,0.30844286,0.42676143,0.30207503,0.00140059,0.00056817,0.09197785
-5.24362181,0.66950594,0.27960969,0.38563973,0.27307740,0.00130650,0.00060060,0.08430790
-5.23761881,0.60676656,0.25286215,0.35007220,0.24645462,0.00122346,0.00065370,0.07707082
-5.23161581,0.55219830,0.22840886,0.32015271,0.22237465,0.00115270,0.00072913,0.07034599
-5.22561281,0.50601959,0.20641351,0.29594911,0.20096539,0.00109543,0.00082860,0.06420201
-5.21960980,0.46838683,0.18699705,0.27750728,0.18231746,0.00105278,0.00095386,0.05869654
-5.21360680,0.43939968,0.17024035,0.26485383,0.16648725,0.00102579,0.00110666,0.05387626
-5.20760380,0.41910504,0.15618738,0.25799709,0.15350008,0.00101541,0.00128868,0.04977710
-5.20160080,0.40749930,0.14484857,0.25692638,0.14335323,0.00102247,0.00150142,0.04642458
-5.19559780,0.40452876,0.13620417,0.26160972,0.13601869,0.00104764,0.00174621,0.04383424
-5.18959480,0.41008846,0.13020762,0.27199003,0.13144565,0.00109139,0.00202404,0.04201217
-5.18359180,0.42401950,0.12678871,0.28798014,0.12956257,0.00115402,0.00233550,0.04095551
-5.17758879,0.44610526,0.12585663,0.30945700,0.13027898,0.00123555,0.00268072,0.04065306
-5.17158579,0.47606724,0.12730292,0.33625564,0.13348695,0.00133577,0.00305923,0.04108580
-5.16558279,0.51356102,0.13100435,0.36816338,0.13906249,0.00145417,0.00347000,0.04222752
-5.15957979,0.55817321,0.13682595,0.40491488,0.14686696,0.00158996,0.00391130,0.04404546
-5.15357679,0.60942019,0.14462422,0.44618883,0.15674865,0.00174203,0.00438075,0.04650105
-5.14757379,0.66674945,0.15425068,0.49160674,0.16854478,0.00190897,0.00487535,0.04955070
-5.14157079,0.72954417,0.16555591,0.54073449,0.18208396,0.00208907,0.00539150,0.05314679
-5.13556778,0.79713175,0.17839411,0.59308703,0.19718944,0.00228038,0.00592512,0.05723876
-5.12956478,0.86879659,0.19262821,0.64813667,0.21368296,0.00248068,0.00647181,0.06177449
-5.12356178,0.94379718,0.20813551,0.70532487,0.23138954,0.00268761,0.00702702,0.06670169
-5.11755878,1.02138752,0.22481374,0.76407765,0.25014281,0.00289867,0.00758625,0.07196963
-5.11155578,1.10084218,0.24258723,0.82382414,0.26979108,0.00311132,0.00814531,0.07753087
-5.10555278,1.18148427,0.26141314,0.88401777,0.29020365,0.00332308,0.00870057,0.08334314
-5.09954977,1.26271510,0.28128715,0.94415920,0.31127722,0.00353160,0.00924923,0.08937118
-5.09354677,1.34404422,0.30224834,1.00382000,0.33294197,0.00373474,0.00978957,0.09558845
-5.08754377,1.42511805,0.32438286,1.06266585,0.35516691,0.00393072,0.01032120,0.10197868
-5.08154077,1.50574536,0.34782578,1.12047794,0.37796401,0.00411814,0.01084524,0.10853704
-5.07553777,1.58591786,0.37276088,1.17717123,0.40139081,0.00429610,0.01136449,0.11527085
-5.06953477,1.66582398,0.39941791,1.23280811,0.42555085,0.00446424,0.01188347,0.12219974
-5.06353177,1.74585453,0.42806705,1.28760646,0.45059191,0.00462280,0.01240844,0.12935520
-5.05752876,1.82659885,0.45901049,1.34194086,0.47670150,0.00477263,0.01294734,0.13677933
-5.05152576,1.90883065,0.49257111,1.39633650,0.50409976,0.00491517,0.01350958,0.14452293
-5.04552276,1.99348343,0.52907842,1.45145518,0.53302967,0.00505245,0.01410578,0.15264281
-5.03951976,2.08161560,0.56885218,1.50807363,0.56374484,0.00518699,0.01474743,0.16119849
-5.03351676,2.17436629,0.61218421,1.56705449,0.59649527,0.00532174,0.01544645,0.17024834
-5.02751376,2.27290330,0.65931916,1.62931103,0.63151158,0.00545997,0.01621469,0.17984529
-5.02151076,2.37836532,0.71043507,1.69576665,0.66898849,0.00560513,0.01706344,0.19003245
-5.01550775,2.49180085,0.76562469,1.76731114,0.70906824,0.00576072,0.01800281,0.20083863
-5.00950475,2.61410669,0.82487861,1.84475543,0.75182498,0.00593014,0.01904119,0.21227429
-5.00350175,2.74596904,0.88807117,1.92878696,0.79725082,0.00611651,0.02018477,0.22432793
-4.99749875,2.88781027,0.95495007,2.01992798,0.84524461,0.00632256,0.02143699,0.23696323
-4.99149575,3.03974429,1.02513062,2.11849881,0.89560402,0.00655047,0.02279817,0.25011729
-4.98549275,3.20154297,1.09809503,2.22458798,0.94802173,0.00680176,0.02426522,0.26369986
-4.97948974,3.37261579,1.17319725,2.33803099,1.00208599,0.00707719,0.02583142,0.27759397
-4.97348674,3.55200407,1.24967344,2.45839887,1.05728592,0.00737670,0.02748641,0.29165775
-4.96748374,3.73839051,1.32665779,2.58499726,1.11302133,0.00769934,0.02921620,0.30572757
-4.96148074,3.93012386,1.40320316,2.71687644,1.16861694,0.00804332,0.03100344,0.31962232
-4.95547774,4.12525794,1.47830589,2.85285176,1.22334031,0.00840595,0.03282775,0.33314870
-4.94947474,4.32160323,1.55093349,2.99153383,1.27642275,0.00878379,0.03466617,0.34610722
-4.94347174,4.51678884,1.62005423,3.13136697,1.32708238,0.00917263,0.03649373,0.35829870
-4.93746873,4.70833188,1.68466711,3.27067433,1.37454803,0.00956769,0.03828414,0.36953094
-4.93146573,4.89371116,1.74383094,3.40770750,1.41808315,0.00996367,0.04001041,0.37962514
-4.92546273,5.07044182,1.79669116,3.54069840,1.45700840,0.01035492,0.04164565,0.38842194
-4.91945973,5.23614751,1.84250321,3.66791117,1.49072194,0.01073560,0.04316377,0.39578660
-4.91345673,5.38862704,1.88065157,3.78769169,1.51871666,0.01109980,0.04454018,0.40161326
-4.90745373,5.52591277,1.91066362,3.89851282,1.54059345,0.01144172,0.04575242,0.40582795
-4.90145073,5.64631863,1.93221799,3.99901344,1.55607023,0.01175577,0.04678075,0.40839035
-4.89544772,5.74847611,1.94514729,4.08803002,1.56498640,0.01203677,0.04760859,0.40929423
-4.88944472,5.83135748,1.94943549,4.16461975,1.56730286,0.01227999,0.04822293,0.40856664
-4.88344172,5.89428612,1.94521038,4.22807473,1.56309780,0.01248131,0.04861450,0.40626599
-4.87743872,5.93693441,1.93273187,4.27792732,1.55255877,0.01263728,0.04877800,0.40247901
-4.87143572,5.95931054,1.91237711,4.31394708,1.53597178,0.01274518,0.04871201,0.39731717
-4.86543272,5.96173554,1.88462333,4.33613009,1.51370807,0.01280308,0.04841898,0.39091237
-4.85942971,5.94481291,1.85002957,4.34468196,1.48620947,0.01280984,0.04790501,0.38341244
-4.85342671,5.90939258,1.80921807,4.33999582,1.45397307,0.01276515,0.04717960,0.37497657
-4.84742371,5.85653179,1.76285649,4.32262678,1.41753616,0.01266950,0.04625531,0.36577086
-4.84142071,5.78745477,1.71164130,4.29326452,1.37746179,0.01252414,0.04514737,0.35596422
-4.83541771,5.70351311,1.65628323,4.25270537,1.33432587,0.01233107,0.04387330,0.34572457
-4.82941471,5.60614853,1.59749471,4.20182521,1.28870574,0.01209295,0.04245249,0.33521570
-4.82341171,5.49685916,1.53597970,4.14155433,1.24117089,0.01181309,0.04090569,0.32459443
-4.81740870,5.37717011,1.47242557,4.07285507,1.19227544,0.01149531,0.03925469,0.31400846
-4.81140570,5.24860880,1.40749700,3.99670275,1.14255266,0.01114390,0.03752182,0.30359446
-4.80540270,5.11268502,1.34183141,3.91407033,1.09251111,0.01076356,0.03572961,0.29347666
-4.79939970,4.97087560,1.27603556,3.82591657,1.04263230,0.01035924,0.03390041,0.28376561
-4.79339670,4.82461290,1.21068297,3.73317773,0.99336934,0.00993612,0.03205604,0.27455727
-4.78739370,4.67527684,1.14631171,3.63676228,0.94514652,0.00949947,0.03021754,0.26593210
-4.78139070,4.52418937,1.08342238,3.53754802,0.89835925,0.00905459,0.02840486,0.25795440
-4.77538769,4.37261090,1.02247591,3.43638128,0.85337429,0.00860673,0.02663663,0.25067164
-4.76938469,4.22173778,0.96389126,3.33407720,0.81052983,0.00816097,0.02493001,0.24411401
-4.76338169,4.07270047,0.90804289,3.23142081,0.77013547,0.00772219,0.02330049,0.23829409
-4.75737869,3.92656169,0.85525820,3.12916815,0.73247181,0.00729497,0.02176180,0.23320671
-4.75137569,3.78431439,0.80581502,3.02804704,0.69778972,0.00688355,0.02032580,0.22882924
-4.74537269,3.64687926,0.75993933,2.92875718,0.66630914,0.00649176,0.01900245,0.22512205
-4.73936968,3.51510169,0.71780356,2.83196919,0.63821765,0.00612300,0.01779979,0.22202966
-4.73336668,3.38974826,0.67952550,2.73832265,0.61366865,0.00578017,0.01672396,0.21948209
-4.72736368,3.27150274,0.64516807,2.64842291,0.59277935,0.00546568,0.01577924,0.21739692
-4.72136068,3.16096185,0.61474006,2.56283678,0.57562868,0.00518142,0.01496808,0.21568170
-4.71535768,3.05863074,0.58819771,2.48208733,0.56225501,0.00492874,0.01429123,0.21423674
-4.70935468,2.96491855,0.56544738,2.40664771,0.55265412,0.00470845,0.01374779,0.21295833
-4.70335168,2.88013401,0.54634893,2.33693451,0.54677706,0.00452084,0.01333533,0.21174204
-4.69734867,2.80448135,0.53071983,2.27330069,0.54452850,0.00436568,0.01304995,0.21048609
-4.69134567,2.73805666,0.51833976,2.21602845,0.54576523,0.00424226,0.01288641,0.20909471
-4.68534267,2.68084479,0.50895556,2.16532238,0.55029531,0.00414936,0.01283817,0.20748111
-4.67933967,2.63271715,0.50228632,2.12130304,0.55787777,0.00408533,0.01289750,0.20557017
-4.67333667,2.59343044,0.49802853,2.08400159,0.56822311,0.00404813,0.01305554,0.20330053
-4.66733367,2.56262681,0.49586111,2.05335545,0.58099487,0.00403532,0.01330232,0.20062606
-4.66133067,2.53983559,0.49545030,2.02920565,0.59581218,0.00404416,0.01362691,0.19751678
-4.65532766,2.52447698,0.49645445,2.01129596,0.61225375,0.00407162,0.01401742,0.19395896
-4.64932466,2.51586806,0.49852870,1.99927422,0.62986317,0.00411449,0.01446111,0.18995465
-4.64332166,2.51323132,0.50132964,1.99269599,0.64815575,0.00416937,0.01494452,0.18552061
-4.63731866,2.51570596,0.50451999,1.99103085,0.66662678,0.00423282,0.01545360,0.18068677
-4.63131566,2.52236213,0.50777349,1.99367120,0.68476127,0.00430135,0.01597388,0.17549430
-4.62531266,2.53221799,0.51077994,1.99994377,0.70204493,0.00437155,0.01649068,0.16999347
-4.61930965,2.54425942,0.51325053,2.00912340,0.71797612,0.00444014,0.01698938,0.16424146
-4.61330665,2.55746205,0.51492334,2.02044914,0.73207850,0.00450403,0.01745570,0.15830019
-4.60730365,2.57081508,0.51556900,2.03314186,0.74391390,0.00456040,0.01787599,0.15223433
-4.60130065,2.58334612,0.51499639,2.04642324,0.75309501,0.00460676,0.01823759,0.14610960
-4.59529765,2.59414625,0.51305811,2.05953525,0.75929724,0.00464098,0.01852917,0.13999141
-4.58929465,2.60239438,0.50965559,2.07175946,0.76226940,0.00466132,0.01874105,0.13394389
-4.58329165,2.60737996,0.50474350,2.08243569,0.76184259,0.00466650,0.01886552,0.12802925
-4.57728864,2.60852302,0.49833327,2.09097896,0.75793679,0.00465566,0.01889708,0.12230758
-4.57128564,2.60539071,0.49049539,2.09689437,0.75056498,0.00462841,0.01883270,0.11683686
-4.56528264,2.59770956,0.48136027,2.09978916,0.73983436,0.00458476,0.01867192,0.11167330
-4.55927964,2.58537284,0.47111753,2.09938151,0.72594450,0.00452511,0.01841696,0.10687170
-4.55327664,2.56844265,0.46001352,2.09550576,0.70918263,0.00445024,0.01807265,0.10248596
-4.54727364,2.54714650,0.44834708,2.08811387,0.68991590,0.00436123,0.01764639,0.09856948
-4.54127064,2.52186846,0.43646347,2.07727299,0.66858113,0.00425941,0.01714791,0.09517537
-4.53526763,2.49313515,0.42474669,2.06315925,0.64567221,0.00414630,0.01658901,0.09235657
-4.52926463,2.46159688,0.41361020,2.04604811,0.62172571,0.00402357,0.01598322,0.09016553
-4.52326163,2.42800478,0.40348648,2.02630145,0.59730526,0.00389295,0.01534543,0.08865367
-4.51725863,2.39318448,0.39481540,2.00435192,0.57298517,0.00375620,0.01469141,0.08787049
-4.51125563,2.35800725,0.38803213,1.98068514,0.54933392,0.00361506,0.01403737,0.08786229
-4.50525263,2.32335967,0.38355453,1.95582029,0.52689811,0.00347119,0.01339948,0.08867067
-4.49924962,2.29011253,0.38177064,1.93028968,0.50618735,0.00332616,0.01279344,0.09033073
-4.49324662,2.25909030,0.38302663,1.90461813,0.48766064,0.00318142,0.01223398,0.09286909
-4.48724362,2.23104187,0.38761535,1.87930274,0.47171452,0.00303825,0.01173456,0.09630189
-4.48124062,2.20661364,0.39576608,1.85479378,0.45867338,0.00289781,0.01130693,0.10063276
-4.47523762,2.18632590,0.40763564,1.83147740,0.44878223,0.00276108,0.01096094,0.10585087
-4.46923462,2.17055317,0.42330109,1.80966083,0.44220185,0.00262890,0.01070426,0.11192934
-4.46323162,2.15950949,0.44275443,1.78956066,0.43900661,0.00250196,0.01054227,0.11882385
-4.45722861,2.15323892,0.46589937,1.77129463,0.43918479,0.00238082,0.01047798,0.12647182
-4.45122561,2.15161207,0.49255026,1.75487752,0.44264128,0.00226592,0.01051203,0.13479204
-4.44522261,2.15432863,0.52243347,1.74022126,0.44920264,0.00215757,0.01064274,0.14368494
-4.43921961,2.16092618,0.55519110,1.72713946,0.45862405,0.00205600,0.01086622,0.15303348
-4.43321661,2.17079495,0.59038697,1.71535622,0.47059813,0.00196135,0.01117660,0.16270475
-4.42721361,2.18319826,0.62751503,1.70451900,0.48476512,0.00187368,0.01156617,0.17255218
-4.42121061,2.19729790,0.66600970,1.69421511,0.50072418,0.00179300,0.01202572,0.18241837
-4.41520760,2.21218360,0.70525827,1.68399101,0.51804539,0.00171925,0.01254476,0.19213854
-4.40920460,2.22690548,0.74461471,1.67337378,0.53628216,0.00165233,0.01311189,0.20154437
-4.40320160,2.24050816,0.78341489,1.66189362,0.55498351,0.00159208,0.01371514,0.21046812
-4.39719860,2.25206529,0.82099251,1.64910641,0.57370601,0.00153833,0.01434226,0.21874711
-4.39119560,2.26071292,0.85669547,1.63461524,0.59202503,0.00149085,0.01498110,0.22622804
-4.38519260,2.26568035,0.88990206,1.61808982,0.60954481,0.00144940,0.01561991,0.23277131
-4.37918959,2.26631722,0.92003656,1.59928288,0.62590732,0.00141369,0.01624769,0.23825498
-4.37318659,2.26211576,0.94658373,1.57804276,0.64079947,0.00138341,0.01685445,0.24257834
-4.36718359,2.25272710,0.96910163,1.55432156,0.65395868,0.00135822,0.01743144,0.24566479
-4.36118059,2.23797144,0.98723245,1.52817866,0.66517656,0.00133775,0.01797137,0.24746415
-4.35517759,2.21784141,1.00071087,1.49977940,0.67430082,0.00132161,0.01846854,0.24795405
-4.34917459,2.19249905,1.00936970,1.46938932,0.68123533,0.00130935,0.01891895,0.24714054
-4.34317159,2.16226659,1.01314264,1.43736419,0.68593848,0.00130054,0.01932026,0.24505776
-4.33716858,2.12761179,1.01206396,1.40413676,0.68842001,0.00129468,0.01967182,0.24176682
-4.33116558,2.08912882,1.00626521,1.37020091,0.68873657,0.00129126,0.01997449,0.23735378
-4.32516258,2.04751563,0.99596910,1.33609421,0.68698616,0.00128977,0.02023045,0.23192693
-4.31915958,2.00354923,0.98148069,1.30237980,0.68330190,0.00128966,0.02044304,0.22561341
-4.31315658,1.95805988,0.96317641,1.26962870,0.67784524,0.00129039,0.02061636,0.21855539
-4.30715358,1.91190561,0.94149116,1.23840322,0.67079909,0.00129145,0.02075504,0.21090579
