energy_ev,total_up,Ge_p_up,Ge_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-5.86193097,2.96189901,0.83804398,0.00000000,0.82989988,0.86997671,0.04312304,0.98489278
-5.85592796,3.06145550,0.86426590,0.00000000,0.86528285,0.90417862,0.04264984,1.02024315
-5.84992496,3.16484110,0.89164794,0.00000000,0.90136496,0.93950083,0.04229248,1.05677560
-5.84392196,3.27043820,0.91966438,0.00000000,0.93757948,0.97532848,0.04205430,1.09399782
-5.83791896,3.37630990,0.94770484,0.00000000,0.97328238,1.01095946,0.04193214,1.13130741
-5.83191596,3.48024961,0.97509162,0.00000000,1.00776873,1.04562337,0.04191649,1.16800592
-5.82591296,3.57984518,1.00110077,0.00000000,1.04029283,1.07850433,0.04199185,1.20331822
-5.81990995,3.67255533,1.02498588,0.00000000,1.07009123,1.10876685,0.04213743,1.23641627
-5.81390695,3.75579514,1.04600377,0.00000000,1.09640786,1.13558351,0.04232801,1.26644667
-5.80790395,3.82702709,1.06344069,0.00000000,1.11852002,1.15816344,0.04253500,1.29256049
-5.80190095,3.88385341,1.07663824,0.00000000,1.13576421,1.17578024,0.04272768,1.31394437
-5.79589795,3.92410576,1.08501749,0.00000000,1.14756047,1.18779817,0.04287447,1.32985126
-5.78989495,3.94592811,1.08810047,0.00000000,1.15343435,1.19369534,0.04294427,1.33962943
-5.78389195,3.94784889,1.08552801,0.00000000,1.15303516,1.19308298,0.04290773,1.34274853
-5.77788894,3.92883936,1.07707309,0.00000000,1.14615007,1.18571985,0.04273848,1.33882122
-5.77188594,3.88835534,1.06264928,0.00000000,1.13271302,1.17152122,0.04241415,1.32761966
-5.76588294,3.82636080,1.04231385,0.00000000,1.11280841,1.15056204,0.04191728,1.30908593
-5.75987994,3.74333218,1.01626556,0.00000000,1.08666922,1.12307428,0.04123593,1.28333597
-5.75387694,3.64024379,0.98483738,0.00000000,1.05466983,1.08943863,0.04036412,1.25065699
-5.74787394,3.51853511,0.94848449,0.00000000,1.01731396,1.05017108,0.03930198,1.21149859
-5.74187094,3.38006194,0.90776835,0.00000000,0.97521829,1.00590503,0.03805563,1.16645793
-5.73586793,3.22703399,0.86333755,0.00000000,0.92909259,0.95736993,0.03663690,1.11625995
-5.72986493,3.06194196,0.81590651,0.00000000,0.87971744,0.90536740,0.03506281,1.06173352
-5.72386193,2.88747762,0.76623285,0.00000000,0.82792030,0.85074596,0.03335481,1.00378467
-5.71785893,2.70645060,0.71509460,0.00000000,0.77455124,0.79437548,0.03153802,0.94336815
-5.71185593,2.52170526,0.66326815,0.00000000,0.72045912,0.73712242,0.02964032,0.88145861
-5.70585293,2.33604122,0.61150762,0.00000000,0.66646920,0.67982675,0.02769141,0.81902246
-5.69984992,2.15214034,0.56052669,0.00000000,0.61336295,0.62328140,0.02572184,0.75699167
-5.69384692,1.97250252,0.51098302,0.00000000,0.56186064,0.56821486,0.02376223,0.69624021
-5.68784392,1.79939227,0.46346602,0.00000000,0.51260717,0.51527728,0.02184241,0.63756400
-5.68184092,1.63479698,0.41848776,0.00000000,0.46616126,0.46503035,0.01999077,0.58166482
-5.67583792,1.48039759,0.37647735,0.00000000,0.42298820,0.41794097,0.01823371,0.52913846
-5.66983492,1.33755134,0.33777836,0.00000000,0.38345599,0.37437845,0.01659522,0.48046709
-5.66383192,1.20728601,0.30264916,0.00000000,0.34783460,0.33461512,0.01509662,0.43601585
-5.65782891,1.09030461,0.27126566,0.00000000,0.31629801,0.29882968,0.01375639,0.39603325
-5.65182591,0.98699897,0.24372609,0.00000000,0.28892865,0.26711299,0.01259012,0.36065506
-5.64582291,0.89747065,0.22005722,0.00000000,0.26572372,0.23947565,0.01161055,0.32991103
-5.63981991,0.82155739,0.20022164,0.00000000,0.24660294,0.21585684,0.01082769,0.30373399
-5.63381691,0.75886352,0.18412549,0.00000000,0.23141731,0.19613383,0.01024891,0.28197067
-5.62781391,0.70879242,0.17162641,0.00000000,0.21995837,0.18013179,0.00987912,0.26439374
-5.62181091,0.67057999,0.16254121,0.00000000,0.21196778,0.16763343,0.00972090,0.25071444
-5.61580790,0.64332752,0.15665309,0.00000000,0.20714669,0.15838815,0.00977457,0.24059539
-5.60980490,0.62603322,0.15371820,0.00000000,0.20516492,0.15212038,0.01003829,0.23366318
-5.60380190,0.61762167,0.15347151,0.00000000,0.20566960,0.14853718,0.01050804,0.22952032
-5.59779890,0.61697065,0.15563187,0.00000000,0.20829334,0.14733479,0.01117757,0.22775640
-5.59179590,0.62293512,0.15990640,0.00000000,0.21266164,0.14820421,0.01203839,0.22795826
-5.58579290,0.63436836,0.16599426,0.00000000,0.21839984,0.15083597,0.01307957,0.22971898
-5.57978989,0.65014024,0.17358992,0.00000000,0.22513930,0.15492402,0.01428768,0.23264567
-5.57378689,0.66915295,0.18238614,0.00000000,0.23252305,0.16016898,0.01564666,0.23636608
-5.56778389,0.69035430,0.19207667,0.00000000,0.24021084,0.16628082,0.01713776,0.24053402
-5.56178089,0.71274905,0.20235898,0.00000000,0.24788366,0.17298123,0.01873953,0.24483360
-5.55577789,0.73540847,0.21293696,0.00000000,0.25524764,0.18000554,0.02042789,0.24898248
-5.54977489,0.75747836,0.22352378,0.00000000,0.26203750,0.18710470,0.02217628,0.25273409
-5.54377189,0.77818590,0.23384493,0.00000000,0.26801944,0.19404698,0.02395597,0.25587901
-5.53776888,0.79684547,0.24364133,0.00000000,0.27299343,0.20061975,0.02573648,0.25824557
-5.53176588,0.81286346,0.25267270,0.00000000,0.27679501,0.20663124,0.02748608,0.25969985
-5.52576288,0.82574236,0.26072088,0.00000000,0.27929648,0.21191224,0.02917246,0.26014505
-5.51975988,0.83508398,0.26759313,0.00000000,0.28040752,0.21631785,0.03076346,0.25952055
-5.51375688,0.84059190,0.27312530,0.00000000,0.28007526,0.21972903,0.03222789,0.25780051
-5.50775388,0.84207305,0.27718463,0.00000000,0.27828374,0.22205417,0.03353638,0.25499235
-5.50175088,0.83943839,0.27967225,0.00000000,0.27505290,0.22323027,0.03466226,0.25113497
-5.49574787,0.83270267,0.28052501,0.00000000,0.27043706,0.22322395,0.03558237,0.24629696
-5.48974487,0.82198302,0.27971673,0.00000000,0.26452293,0.22203206,0.03627785,0.24057474
-5.48374187,0.80749660,0.27725871,0.00000000,0.25742734,0.21968192,0.03673474,0.23409068
-5.47773887,0.78955695,0.27319947,0.00000000,0.24929464,0.21623105,0.03694458,0.22699129
-5.47173587,0.76856930,0.26762368,0.00000000,0.24029392,0.21176651,0.03690465,0.21944539
-5.46573287,0.74502463,0.26065036,0.00000000,0.23061613,0.20640365,0.03661821,0.21164226
-5.45972986,0.71949268,0.25243035,0.00000000,0.22047116,0.20028449,0.03609442,0.20378981
-5.45372686,0.69261378,0.24314314,0.00000000,0.21008496,0.19357558,0.03534808,0.19611261
-5.44772386,0.66508979,0.23299326,0.00000000,0.19969682,0.18646549,0.03439924,0.18884979
-5.44172086,0.63767403,0.22220619,0.00000000,0.18955671,0.17916194,0.03327255,0.18225273
-5.43571786,0.61116038,0.21102413,0.00000000,0.17992286,0.17188865,0.03199653,0.17658240
-5.42971486,0.58637164,0.19970158,0.00000000,0.17105946,0.16488191,0.03060268,0.17210638
-5.42371186,0.56414718,0.18850101,0.00000000,0.16323446,0.15838695,0.02912452,0.16909536
-5.41770885,0.54532996,0.17768861,0.00000000,0.15671751,0.15265425,0.02759661,0.16781919
-5.41170585,0.53075297,0.16753028,0.00000000,0.15177782,0.14793560,0.02605355,0.16854229
-5.40570285,0.52122519,0.15828786,0.00000000,0.14868193,0.14448018,0.02452896,0.17151850
-5.39969985,0.51751699,0.15021568,0.00000000,0.14769124,0.14253048,0.02305463,0.17698540
-5.39369685,0.52034518,0.14355735,0.00000000,0.14905926,0.14231820,0.02165969,0.18515798
-5.38769385,0.53035773,0.13854281,0.00000000,0.15302835,0.14405999,0.02036990,0.19622200
-5.38169085,0.54811826,0.13538555,0.00000000,0.15982589,0.14795325,0.01920710,0.21032688
-5.37568784,0.57409059,0.13427996,0.00000000,0.16965993,0.15417175,0.01818878,0.22757867
-5.36968484,0.60862351,0.13539871,0.00000000,0.18271414,0.16286128,0.01732787,0.24803291
-5.36368184,0.65193625,0.13889006,0.00000000,0.19914210,0.17413536,0.01663253,0.27168805
-5.35767884,0.70410491,0.14487522,0.00000000,0.21906108,0.18807102,0.01610628,0.29847942
-5.35167584,0.76505055,0.15344550,0.00000000,0.24254541,0.20470486,0.01574809,0.32827437
-5.34567284,0.83452931,0.16465949,0.00000000,0.26961963,0.22402945,0.01555272,0.36086865
-5.33966983,0.91212535,0.17854019,0.00000000,0.30025165,0.24599025,0.01551110,0.39598454
-5.33366683,0.99724716,0.19507230,0.00000000,0.33434630,0.27048333,0.01561082,0.43327095
-5.32766383,1.08912774,0.21419966,0.00000000,0.37173969,0.29735389,0.01583671,0.47230580
-5.32166083,1.18682936,0.23582318,0.00000000,0.41219458,0.32639598,0.01617143,0.51260068
-5.31565783,1.28925309,0.25979939,0.00000000,0.45539737,0.35735343,0.01659616,0.55360817
-5.30965483,1.39515349,0.28593967,0.00000000,0.50095700,0.38992219,0.01709124,0.59473139
-5.30365183,1.50315840,0.31401059,0.00000000,0.54840609,0.42375416,0.01763681,0.63533609
-5.29764882,1.61179372,0.34373534,0.00000000,0.59720469,0.45846247,0.01821348,0.67476454
-5.29164582,1.71951265,0.37479639,0.00000000,0.64674670,0.49362830,0.01880287,0.71235131
-5.28564282,1.82472875,0.40683953,0.00000000,0.69636911,0.52880890,0.01938810,0.74744003
-5.27963982,1.92585201,0.43947921,0.00000000,0.74536403,0.56354686,0.01995425,0.77940093
-5.27363682,2.02132656,0.47230512,0.00000000,0.79299317,0.59738009,0.02048864,0.80764830
-5.26763382,2.10966906,0.50488986,0.00000000,0.83850458,0.62985239,0.02098105,0.83165723
-5.26163082,2.18950618,0.53679751,0.00000000,0.88115102,0.66052411,0.02142381,0.85097919
-5.25562781,2.25960987,0.56759279,0.00000000,0.92020947,0.68898254,0.02181176,0.86525552
-5.24962481,2.31892902,0.59685048,0.00000000,0.95500095,0.71485163,0.02214211,0.87422856
-5.24362181,2.36661645,0.62416481,0.00000000,0.98491005,0.73780059,0.02241422,0.87774978
-5.23761881,2.40204988,0.64915838,0.00000000,1.00940319,0.75755115,0.02262927,0.87578471
-5.23161581,2.42484643,0.67149034,0.00000000,1.02804496,0.77388311,0.02278981,0.86841441
-5.22561281,2.43486989,0.69086351,0.00000000,1.04051185,0.78663807,0.02289940,0.85583342
-5.21960980,2.43223076,0.70703017,0.00000000,1.04660262,0.79572113,0.02296210,0.83834443
-5.21360680,2.41727900,0.71979644,0.00000000,1.04624502,0.80110080,0.02298207,0.81634970
-5.20760380,2.39059017,0.72902494,0.00000000,1.03949840,0.80280689,0.02296312,0.79033984
-5.20160080,2.35294552,0.73463599,0.00000000,1.02655223,0.80092691,0.02290837,0.76088023
-5.19559780,2.30530706,0.73660722,0.00000000,1.00772050,0.79560095,0.02282001,0.72859571
-5.18959480,2.24878873,0.73497171,0.00000000,0.98343225,0.78701560,0.02269910,0.69415418
-5.18359180,2.18462488,0.72981503,0.00000000,0.95421875,0.77539698,0.02254547,0.65824962
-5.17758879,2.11413738,0.72127111,0.00000000,0.92069781,0.76100353,0.02235780,0.62158518
-5.17158579,2.03870250,0.70951750,0.00000000,0.88355593,0.74411857,0.02213372,0.58485685
-5.16558279,1.95971867,0.69476996,0.00000000,0.84352901,0.72504311,0.02187000,0.54873827
-5.15957979,1.87857612,0.67727686,0.00000000,0.80138238,0.70408914,0.02156286,0.51386690
-5.15357679,1.79662913,0.65731338,0.00000000,0.75789096,0.68157342,0.02120830,0.48083210
-5.14757379,1.71517134,0.63517578,0.00000000,0.71382011,0.65781203,0.02080244,0.45016498
-5.14157079,1.63541460,0.61117589,0.00000000,0.66990793,0.63311561,0.02034190,0.42233051
-5.13556778,1.55847125,0.58563574,0.00000000,0.62684937,0.60778535,0.01982413,0.39772147
-5.12956478,1.48533999,0.55888250,0.00000000,0.58528257,0.58210953,0.01924766,0.37665453
-5.12356178,1.41689494,0.53124370,0.00000000,0.54577770,0.55636075,0.01861242,0.35936806
-5.11755878,1.35387762,0.50304270,0.00000000,0.50882832,0.53079345,0.01791979,0.34602158
-5.11155578,1.29689161,0.47459434,0.00000000,0.47484528,0.50564187,0.01717277,0.33669667
-5.10555278,1.24639928,0.44620088,0.00000000,0.44415305,0.48111816,0.01637590,0.33139897
-5.09954977,1.20272051,0.41814806,0.00000000,0.41698839,0.45741078,0.01553518,0.33006126
-5.09354677,1.16603294,0.39070145,0.00000000,0.39350090,0.43468292,0.01465791,0.33254723
-5.08754377,1.13637364,0.36410292,0.00000000,0.37375539,0.41307118,0.01375246,0.33865589
-5.08154077,1.11364215,0.33856758,0.00000000,0.35773573,0.39268440,0.01282798,0.34812650
-5.07553777,1.09760484,0.31428091,0.00000000,0.34534990,0.37360272,0.01189409,0.36064387
-5.06953477,1.08790067,0.29139650,0.00000000,0.33643604,0.35587703,0.01096057,0.37584414
-5.06353177,1.08404855,0.27003425,0.00000000,0.33076933,0.33952884,0.01003703,0.39332083
-5.05752876,1.08545646,0.25027929,0.00000000,0.32806945,0.32455066,0.00913263,0.41263142
-5.05152576,1.09143244,0.23218160,0.00000000,0.32800862,0.31090703,0.00825581,0.43330431
-5.04552276,1.10119766,0.21575644,0.00000000,0.33022004,0.29853612,0.00741408,0.45484628
-5.03951976,1.11390156,0.20098558,0.00000000,0.33430664,0.28735210,0.00661384,0.47675044
-5.03351676,1.12863902,0.18781943,0.00000000,0.33985013,0.27724806,0.00586029,0.49850473
-5.02751376,1.14446948,0.17617985,0.00000000,0.34642022,0.26809966,0.00515736,0.51960077
-5.02151076,1.16043755,0.16596375,0.00000000,0.35358388,0.25976914,0.00450772,0.53954313
-5.01550775,1.17559484,0.15704730,0.00000000,0.36091466,0.25210982,0.00391280,0.55785872
-5.00950475,1.18902232,0.14929050,0.00000000,0.36800168,0.24497079,0.00337290,0.57410625
-5.00350175,1.19985271,0.14254219,0.00000000,0.37445838,0.23820165,0.00288731,0.58788541
-4.99749875,1.20729206,0.13664507,0.00000000,0.37993068,0.23165720,0.00245439,0.59884544
-4.99149575,1.21063973,0.13144075,0.00000000,0.38410431,0.22520172,0.00207180,0.60669303
-4.98549275,1.20930626,0.12677448,0.00000000,0.38671127,0.21871298,0.00173661,0.61119893
-4.97948974,1.20282807,0.12249958,0.00000000,0.38753506,0.21208547,0.00144546,0.61220326
-4.97348674,1.19087875,0.11848129,0.00000000,0.38641456,0.20523312,0.00119470,0.60961907
-4.96748374,1.17327621,0.11459991,0.00000000,0.38324646,0.19809106,0.00098056,0.60343414
-4.96148074,1.14998556,0.11075334,0.00000000,0.37798609,0.19061677,0.00079924,0.59371066
-4.95547774,1.12111746,0.10685875,0.00000000,0.37064672,0.18279022,0.00064701,0.58058306
-4.94947474,1.08692222,0.10285346,0.00000000,0.36129728,0.17461336,0.00052029,0.56425369
-4.94347174,1.04777969,0.09869514,0.00000000,0.35005870,0.16610886,0.00041574,0.54498681
-4.93746873,1.00418568,0.09436123,0.00000000,0.33709897,0.15731827,0.00033027,0.52310089
-4.93146573,0.95673539,0.08984780,0.00000000,0.32262723,0.14829966,0.00026109,0.49895967
-4.92546273,0.90610463,0.08516788,0.00000000,0.30688716,0.13912499,0.00020572,0.47296229
-4.91945973,0.85302976,0.08034947,0.00000000,0.29014995,0.12987726,0.00016200,0.44553289
-4.91345673,0.79828727,0.07543323,0.00000000,0.27270724,0.12064762,0.00012808,0.41711014
-4.90745373,0.74267376,0.07047012,0.00000000,0.25486435,0.11153266,0.00010242,0.38813719
-4.90145073,0.68698735,0.06551904,0.00000000,0.23693401,0.10263186,0.00008377,0.35905232
-4.89544772,0.63201110,0.06064463,0.00000000,0.21923108,0.09404546,0.00007114,0.33028074
-4.88944472,0.57849911,0.05591528,0.00000000,0.20206820,0.08587275,0.00006381,0.30222780
-4.88344172,0.52716576,0.05140143,0.00000000,0.18575275,0.07821083,0.00006129,0.27527379
-4.87743872,0.47867823,0.04717429,0.00000000,0.17058501,0.07115391,0.00006332,0.24977050
-4.87143572,0.43365243,0.04330483,0.00000000,0.15685760,0.06479305,0.00006984,0.22603946
-4.86543272,0.39265205,0.03986321,0.00000000,0.14485606,0.05921638,0.00008100,0.20437179
-4.85942971,0.35619054,0.03691853,0.00000000,0.13486038,0.05450966,0.00009712,0.18502959
-4.85342671,0.32473532,0.03453881,0.00000000,0.12714719,0.05075714,0.00011868,0.16824842
-4.84742371,0.29871373,0.03279117,0.00000000,0.12199237,0.04804245,0.00014634,0.15424062
-4.84142071,0.27851978,0.03174213,0.00000000,0.11967359,0.04644960,0.00018090,0.14319918
-4.83541771,0.26452105,0.03145787,0.00000000,0.12047245,0.04606371,0.00022328,0.13530151
-4.82941471,0.25706482,0.03200435,0.00000000,0.12467581,0.04697152,0.00027453,0.13071299
-4.82341171,0.25648268,0.03344726,0.00000000,0.13257584,0.04926135,0.00033577,0.12958969
-4.81740870,0.26309290,0.03585161,0.00000000,0.14446858,0.05302262,0.00040822,0.13207991
-4.81140570,0.27719993,0.03928094,0.00000000,0.16065054,0.05834455,0.00049311,0.13832445
-4.80540270,0.29909077,0.04379606,0.00000000,0.18141323,0.06531426,0.00059167,0.14845513
-4.79939970,0.32902779,0.04945337,0.00000000,0.20703562,0.07401404,0.00070510,0.16259170
-4.79339670,0.36723820,0.05630263,0.00000000,0.23777435,0.08451798,0.00083454,0.18083695
-4.78739370,0.41390034,0.06438439,0.00000000,0.27385204,0.09688792,0.00098096,0.20327029
-4.78139070,0.46912725,0.07372704,0.00000000,0.31544404,0.11116888,0.00114521,0.22993997
-4.77538769,0.53294848,0.08434365,0.00000000,0.36266393,0.12738431,0.00132788,0.26085439
-4.76938469,0.60529080,0.09622874,0.00000000,0.41554862,0.14553108,0.00152934,0.29597283
-4.76338169,0.68595924,0.10935514,0.00000000,0.47404363,0.16557488,0.00174969,0.33519640
-4.75737869,0.77461960,0.12367124,0.00000000,0.53798947,0.18744598,0.00198873,0.37835957
-4.75137569,0.87078384,0.13909860,0.00000000,0.60710994,0.21103586,0.00224594,0.42522317
-4.74537269,0.97379958,0.15553049,0.00000000,0.68100340,0.23619501,0.00252059,0.47546943
-4.73936968,1.08284516,0.17283116,0.00000000,0.75913767,0.26273206,0.00281166,0.52869960
-4.73336668,1.19693108,0.19083629,0.00000000,0.84084950,0.29041463,0.00311802,0.58443483
-4.72736368,1.31490889,0.20935461,0.00000000,0.92534905,0.31897192,0.00343844,0.64212054
-4.72136068,1.43548769,0.22817081,0.00000000,1.01172987,0.34809925,0.00377176,0.70113460
-4.71535768,1.55725865,0.24704962,0.00000000,1.09898451,0.37746447,0.00411699,0.76079937
-4.70935468,1.67872684,0.26574125,0.00000000,1.18602551,0.40671606,0.00447350,0.82039724
-4.70335168,1.79834975,0.28398772,0.00000000,1.27171135,0.43549285,0.00484119,0.87918949
-4.69734867,1.91458115,0.30153019,0.00000000,1.35487664,0.46343483,0.00522066,0.93643761
-4.69134567,2.02591853,0.31811677,0.00000000,1.43436538,0.49019472,0.00561340,0.99142634
-4.68534267,2.13095218,0.33351066,0.00000000,1.50906604,0.51544987,0.00602194,1.04348742
-4.67933967,2.22841359,0.34749823,0.00000000,1.57794699,0.53891369,0.00645006,1.09202290
-4.67333667,2.31722079,0.35989661,0.00000000,1.64009067,0.56034631,0.00690281,1.13652680
-4.66733367,2.39651830,0.37056050,0.00000000,1.69472475,0.57956374,0.00738668,1.17660401
-4.66133067,2.46570945,0.37938787,0.00000000,1.74124901,0.59644511,0.00790953,1.21198527
-4.65532766,2.52447921,0.38632427,0.00000000,1.77925622,0.61093752,0.00848063,1.24253742
-4.64932466,2.57280607,0.39136552,0.00000000,1.80854618,0.62305827,0.00911046,1.26826799
-4.64332166,2.61096206,0.39455865,0.00000000,1.82913189,0.63289419,0.00981058,1.28932389
-4.63731866,2.63950050,0.39600108,0.00000000,1.84123756,0.64059825,0.01059334,1.30598397
-4.63131566,2.65923197,0.39583811,0.00000000,1.84528842,0.64638339,0.01147154,1.31864557
-4.62531266,2.67118930,0.39425875,0.00000000,1.84189266,0.65051398,0.01245799,1.32780571
-4.61930965,2.67658325,0.39149026,0.00000000,1.83181644,0.65329538,0.01356511,1.33403759
-4.61330665,2.67675089,0.38779158,0.00000000,1.81595294,0.65506200,0.01480435,1.33796359
-4.60730365,2.67309913,0.38344595,0.00000000,1.79528715,0.65616455,0.01618566,1.34022593
-4.60130065,2.66704612,0.37875318,0.00000000,1.77085783,0.65695717,0.01771696,1.34145659
-4.59529765,2.65996334,0.37402169,0.00000000,1.74371851,0.65778491,0.01940359,1.34224770
-4.58929465,2.65312100,0.36956092,0.00000000,1.71489928,0.65897228,0.02124777,1.34312405
-4.58329165,2.64763933,0.36567402,0.00000000,1.68537106,0.66081329,0.02324822,1.34451904
-4.57728864,2.64444782,0.36265129,0.00000000,1.65601382,0.66356332,0.02539973,1.34675505
-4.57128564,2.64425410,0.36076436,0.00000000,1.62759000,0.66743318,0.02769298,1.35002933
-4.56528264,2.64752350,0.36026121,0.00000000,1.60072405,0.67258522,0.03011433,1.35440590
-4.55927964,2.65446977,0.36136193,0.00000000,1.57588873,0.67913169,0.03264589,1.35981385
-4.55327664,2.66505700,0.36425524,0.00000000,1.55339822,0.68713491,0.03526564,1.36605189
-4.54727364,2.67901183,0.36909569,0.00000000,1.53340815,0.69660916,0.03794775,1.37279899
-4.54127064,2.69584508,0.37600119,0.00000000,1.51592187,0.70752378,0.04066306,1.37963033
-4.53526763,2.71488103,0.38505104,0.00000000,1.50080238,0.71980712,0.04337967,1.38603772
-4.52926463,2.73529279,0.39628409,0.00000000,1.48778902,0.73335092,0.04606372,1.39145355
-4.52326163,2.75614151,0.40969718,0.00000000,1.47651773,0.74801479,0.04868016,1.39527698
-4.51725863,2.77641782,0.42524370,0.00000000,1.46654382,0.76363043,0.05119380,1.39690114
-4.51125563,2.79508328,0.44283240,0.00000000,1.45736622,0.78000542,0.05357023,1.39574019
-4.50525263,2.81111035,0.46232659,0.00000000,1.44845192,0.79692651,0.05577684,1.39125507
-4.49924962,2.82351941,0.48354391,0.00000000,1.43925980,0.81416245,0.05778387,1.38297681
-4.49324662,2.83141167,0.50625682,0.00000000,1.42926293,0.83146636,0.05956534,1.37052665
-4.48724362,2.83399726,0.53019422,0.00000000,1.41796880,0.84857809,0.06109988,1.35363220
-4.48124062,2.83061791,0.55504424,0.00000000,1.40493678,0.86522660,0.06237151,1.33213926
-4.47523762,2.82076428,0.58045860,0.00000000,1.38979272,0.88113285,0.06337021,1.30601889
-4.46923462,2.80408781,0.60605848,0.00000000,1.37224035,0.89601336,0.06409233,1.27536994
-4.46323162,2.78040755,0.63144218,0.00000000,1.35206962,0.90958468,0.06454076,1.24041688
-4.45722861,2.74971227,0.65619430,0.00000000,1.32916186,0.92156902,0.06472495,1.20150356
-4.45122561,2.71215853,0.67989635,0.00000000,1.30349217,0.93170089,0.06466065,1.15908308
-4.44522261,2.66806492,0.70213851,0.00000000,1.27512904,0.93973477,0.06436945,1.11370458
-4.43921961,2.61790332,0.72253207,0.00000000,1.24423162,0.94545356,0.06387811,1.06599740
-4.43321661,2.56228723,0.74072205,0.00000000,1.21104476,0.94867738,0.06321774,1.01665342
-4.42721361,2.50195779,0.75639944,0.00000000,1.17589227,0.94927233,0.06242272,0.96640815
-4.42121061,2.43776760,0.76931239,0.00000000,1.13916841,0.94715868,0.06152958,0.91602130
-4.41520760,2.37066258,0.77927588,0.00000000,1.10132807,0.94231787,0.06057580,0.86625741
-4.40920460,2.30166210,0.78617914,0.00000000,1.06287573,0.93479781,0.05959849,0.81786706
-4.40320160,2.23183746,0.78999060,0.00000000,1.02435340,0.92471605,0.05863312,0.77156918
-4.39719860,2.16228900,0.79075983,0.00000000,0.98632788,0.91226027,0.05771235,0.72803478
-4.39119560,2.09412211,0.78861653,0.00000000,0.94937741,0.89768613,0.05686492,0.68787246
-4.38519260,2.02842249,0.78376642,0.00000000,0.91407803,0.88131210,0.05611467,0.65161582
-4.37918959,1.96623112,0.77648428,0.00000000,0.88098990,0.86351155,0.05547985,0.61971308
-4.37318659,1.90851964,0.76710461,0.00000000,0.85064377,0.84470241,0.05497256,0.59251881
-4.36718359,1.85616667,0.75601023,0.00000000,0.82352808,0.82533467,0.05459858,0.57028798
-4.36118059,1.80993600,0.74361953,0.00000000,0.80007676,0.80587651,0.05435733,0.55317216
-4.35517759,1.77045736,0.73037315,0.00000000,0.78065828,0.78679965,0.05424226,0.54121797
-4.34917459,1.73821060,0.71672059,0.00000000,0.76556619,0.76856455,0.05424144,0.53436771
-4.34317159,1.71351408,0.70310762,0.00000000,0.75501136,0.75160656,0.05433844,0.53246197
-4.33716858,1.69651778,0.68996501,0.00000000,0.74911643,0.73632323,0.05451341,0.53524438
-4.33116558,1.68720181,0.67769905,0.00000000,0.74791247,0.72306393,0.05474438,0.54236820
-4.32516258,1.68538036,0.66668430,0.00000000,0.75133822,0.71212181,0.05500868,0.55340474
-4.31915958,1.69071128,0.65725865,0.00000000,0.75924184,0.70372871,0.05528438,0.56785352
-4.31315658,1.70271093,0.64972075,0.00000000,0.77138532,0.69805307,0.05555178,0.58515391
-4.30715358,1.72077392,0.64432964,0.00000000,0.78745141,0.69520072,0.05579476,0.60469814
