energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.84992496,3.64213821,-3.22943259,0.36532914,-0.53538381,0.30183435,-0.30661582,4.65441487,-3.31917275,0.95732984,-0.68979488,0.00353262,-0.00453583,1.34749945,-1.02019190,0.79962453,-1.01629807,0.00000000,-0.00000000
-5.84392196,3.56596371,-3.35083456,0.35608550,-0.56122588,0.30189651,-0.32090499,4.54533541,-3.44713740,0.92725116,-0.71556811,0.00369397,-0.00455082,1.30929962,-1.05632502,0.79137104,-1.06230554,0.00000000,-0.00000000
-5.83791896,3.48701645,-3.47209504,0.34829224,-0.58597593,0.30317530,-0.33453437,4.42111336,-3.57770386,0.89613820,-0.74201919,0.00389374,-0.00455111,1.26684812,-1.09435428,0.78563553,-1.10624777,0.00000000,-0.00000000
-5.83191596,3.40595167,-3.59260067,0.34185636,-0.60927407,0.30557736,-0.34729417,4.28354435,-3.71075948,0.86435607,-0.76916174,0.00413151,-0.00453615,1.22081895,-1.13447187,0.78212431,-1.14746737,0.00000000,-0.00000000
-5.82591296,3.32345079,-3.71164532,0.33666203,-0.63076120,0.30898440,-0.35898004,4.13466805,-3.84603067,0.83227884,-0.79698179,0.00440611,-0.00450551,1.17195318,-1.17680737,0.78049514,-1.18531372,0.00000000,-0.00000000
-5.81990995,3.24020374,-3.82843082,0.33257494,-0.65008991,0.31325612,-0.36940007,3.97671148,-3.98305599,0.80028023,-0.82543035,0.00471567,-0.00445894,1.12103837,-1.22140921,0.78036786,-1.21916373,0.00000000,-0.00000000
-5.81390695,3.15688956,-3.94207077,0.32944667,-0.66693572,0.31823355,-0.37838177,3.81202514,-4.12116399,0.76872397,-0.85441667,0.00505756,-0.00439638,1.06888624,-1.26822771,0.78133556,-1.24844291,0.00000000,-0.00000000
-5.80790395,3.07415611,-4.05159746,0.32711903,-0.68100824,0.32374264,-0.38577860,3.64301457,-4.25945730,0.73795429,-0.88380246,0.00542841,-0.00431806,1.01630938,-1.31710037,0.78297597,-1.27264592,0.00000000,-0.00000000
-5.80190095,2.99259996,-4.15597202,0.32542821,-0.69206175,0.32959818,-0.39147582,3.47207028,-4.39680457,0.70828688,-0.91339766,0.00582417,-0.00422449,0.96409800,-1.36774078,0.78486285,-1.29135549,0.00000000,-0.00000000
-5.79589795,2.91274749,-4.25409798,0.32420872,-0.69990446,0.33560780,-0.39539532,3.30149893,-4.53184160,0.68000048,-0.94295794,0.00624010,-0.00411655,0.91299737,-1.41973165,0.78657711,-1.30425893,0.00000000,-0.00000000
-5.78989495,2.83503808,-4.34483804,0.32329712,-0.70440635,0.34157614,-0.39749922,3.13345866,-4.66298259,0.65332957,-0.97218446,0.00667082,-0.00399544,0.86368717,-1.47252304,0.78771735,-1.31116138,0.00000000,-0.00000000
-5.78389195,2.75981048,-4.42703424,0.32253541,-0.70550484,0.34730896,-0.39779204,2.96990128,-4.78844236,0.62845848,-1.00072605,0.00711044,-0.00386278,0.81676314,-1.52543634,0.78790968,-1.31199508,0.00000000,-0.00000000
-5.77788894,2.68729290,-4.49953136,0.32177415,-0.70320819,0.35261717,-0.39632134,2.81252349,-4.90626958,0.60551688,-1.02818400,0.00755254,-0.00372052,0.77272214,-1.57767424,0.78681643,-1.30682429,0.00000000,-0.00000000
-5.77188594,2.61759757,-4.56120320,0.32087524,-0.69759643,0.35732077,-0.39317680,2.66272915,-5.01439083,0.58457722,-1.05411969,0.00799036,-0.00357096,0.73195081,-1.62833696,0.78414368,-1.29584550,0.00000000,-0.00000000
-5.76588294,2.55072004,-4.61098141,0.31971433,-0.68881970,0.36125245,-0.38848776,2.52160364,-5.11066441,0.56565393,-1.07806469,0.00841688,-0.00341672,0.69471846,-1.67644436,0.77964743,-1.27938301,0.00000000,-0.00000000
-5.75987994,2.48654335,-4.64788632,0.31818288,-0.67709405,0.36426094,-0.38241934,2.38990120,-5.19294261,0.54870458,-1.09953350,0.00882494,-0.00326065,0.66117438,-1.72096349,0.77313822,-1.25787997,0.00000000,-0.00000000
-5.75387694,2.42484713,-4.67105877,0.31618991,-0.66269504,0.36621400,-0.37516731,2.26804523,-5.25914018,0.53363297,-1.11803822,0.00920742,-0.00310585,0.63134943,-1.76084050,0.76448422,-1.23188535,0.00000000,-0.00000000
-5.74787394,2.36532126,-4.67979207,0.31366341,-0.64594924,0.36700100,-0.36695199,2.15614100,-5.30730661,0.52029412,-1.13310477,0.00955739,-0.00295552,0.60516195,-1.79503600,0.75361286,-1.20203740,0.00000000,-0.00000000
-5.74187094,2.30758356,-4.67356286,0.31055144,-0.62722419,0.36653503,-0.35801137,2.05399982,-5.33569928,0.50850079,-1.14429016,0.00986828,-0.00281295,0.58242751,-1.82256205,0.74051080,-1.16904441,0.00000000,-0.00000000
-5.73586793,2.25120100,-4.65205956,0.30682292,-0.60691725,0.36475458,-0.34859381,1.96117310,-5.34285416,0.49803163,-1.15119977,0.01013404,-0.00268141,0.56287212,-1.84251958,0.72522278,-1.13366353,0.00000000,-0.00000000
-5.72986493,2.19571346,-4.61520688,0.30246821,-0.58544375,0.36162471,-0.33895059,1.87699439,-5.32765101,0.48864038,-1.15350413,0.01034932,-0.00256410,0.54614809,-1.85413414,0.70784902,-1.09667859,0.00000000,-0.00000000
-5.72386193,2.14065922,-4.56318518,0.29749936,-0.56322507,0.35713777,-0.32932866,1.80062744,-5.28936980,0.48006593,-1.15095418,0.01050963,-0.00246408,0.53185209,-1.85678851,0.68854175,-1.05887784,0.00000000,-0.00000000
-5.71785893,2.08560110,-4.49644325,0.29195019,-0.54067710,0.35131355,-0.31996377,1.73111776,-5.22773546,0.47204286,-1.14339440,0.01061147,-0.00238421,0.51954433,-1.85005057,0.66750083,-1.02103242,0.00000000,-0.00000000
-5.71185593,2.03015218,-4.41570341,0.28587607,-0.51819945,0.34419903,-0.31107431,1.66744548,-5.14294859,0.46431203,-1.13077289,0.01065247,-0.00232709,0.50876827,-1.83369484,0.64496877,-0.98387640,0.00000000,-0.00000000
-5.70585293,1.97400001,-4.32195812,0.27935344,-0.49616595,0.33586756,-0.30285602,1.60857732,-5.03570019,0.45663077,-1.11314812,0.01063148,-0.00229500,0.49906989,-1.80771679,0.62122528,-0.94808890,0.00000000,-0.00000000
-5.69984992,1.91692833,-4.21645753,0.27247911,-0.47491650,0.32641767,-0.29547769,1.55351537,-4.90716945,0.44878238,-1.09069154,0.01054858,-0.00228990,0.49001589,-1.77233894,0.59658151,-0.91427899,0.00000000,-0.00000000
-5.69384692,1.85883525,-4.10068793,0.26536910,-0.45475064,0.31597127,-0.28907791,1.50134093,-4.75900411,0.44058449,-1.06368623,0.01040518,-0.00231339,0.48121002,-1.72800867,0.57137420,-0.88297346,0.00000000,-0.00000000
-5.68784392,1.79974704,-3.97634143,0.25815728,-0.43592290,0.30467156,-0.28376304,1.45125191,-4.59328398,0.43189590,-1.03252121,0.01020393,-0.00236667,0.47230704,-1.67538740,0.54595971,-0.85460791,0.00000000,-0.00000000
-5.68184092,1.73982696,-3.84527753,0.25099346,-0.41863984,0.29268042,-0.27960618,1.40259241,-4.41246889,0.42262174,-0.99768183,0.00994869,-0.00245056,0.46302376,-1.61533199,0.52070805,-0.82952092,0.00000000,-0.00000000
-5.67583792,1.67937844,-3.70947796,0.24404117,-0.40305880,0.28017548,-0.27664724,1.35487386,-4.21933313,0.41271669,-0.95973646,0.00964442,-0.00256550,0.45314694,-1.54886899,0.49599704,-0.80795142,0.00000000,-0.00000000
-5.66983492,1.61884254,-3.57099612,0.23747482,-0.38928812,0.26734679,-0.27489391,1.30778716,-4.01688890,0.40218614,-0.91932012,0.00929705,-0.00271153,0.44253785,-1.47716290,0.47220640,-0.79003885,0.00000000,-0.00000000
-5.66383192,1.55878943,-3.43190314,0.23147654,-0.37738875,0.25439326,-0.27432345,1.26120587,-3.80830204,0.39108525,-0.87711571,0.00891330,-0.00288829,0.43113338,-1.40148001,0.44971199,-0.77582588,0.00000000,-0.00000000
-5.65782891,1.49990436,-3.29423238,0.22623239,-0.36737683,0.24151886,-0.27488507,1.21518087,-3.59680327,0.37951599,-0.83383362,0.00850049,-0.00309510,0.41894396,-1.32314929,0.42887998,-0.76526336,0.00000000,-0.00000000
-5.65182591,1.44296827,-3.15992468,0.22192828,-0.35922712,0.22892865,-0.27650292,1.16992709,-3.38559859,0.36762236,-0.79019061,0.00806633,-0.00333086,0.40604850,-1.24352209,0.41006115,-0.75821700,0.00000000,-0.00000000
-5.64582291,1.38883398,-3.03077630,0.21874540,-0.35287708,0.21682479,-0.27907928,1.12580338,-3.17778217,0.35558390,-0.74688876,0.00761870,-0.00359418,0.39258667,-1.16393224,0.39358516,-0.75447544,0.00000000,-0.00000000
-5.63981991,1.33839874,-2.90839151,0.21685549,-0.34823120,0.20540250,-0.28249801,1.08328677,-2.97625505,0.34360791,-0.70459536,0.00716540,-0.00388327,0.37874908,-1.08565809,0.37975489,-0.75375935,0.00000000,-0.00000000
-5.63381691,1.29257411,-2.79414173,0.21641591,-0.34516558,0.19484624,-0.28662809,1.04294244,-2.78365233,0.33192064,-0.66392454,0.00671397,-0.00419606,0.36476584,-1.00988806,0.36884094,-0.75573120,0.00000000,-0.00000000
-5.62781391,1.25225446,-2.68913243,0.21756477,-0.34353243,0.18532602,-0.29132697,1.00539107,-2.60228140,0.32075799,-0.62542119,0.00627147,-0.00453010,0.35089406,-0.93769052,0.36107634,-0.76000543,0.00000000,-0.00000000
-5.62181091,1.21828529,-2.59417906,0.22041624,-0.34316465,0.17699401,-0.29644397,0.97127494,-2.43407279,0.31035592,-0.58954773,0.00584429,-0.00488265,0.33740496,-0.86998924,0.35665157,-0.76615871,0.00000000,-0.00000000
-5.61580790,1.19143259,-2.50979275,0.22505628,-0.34388005,0.16998159,-0.30182327,0.94122437,-2.28054490,0.30094119,-0.55667413,0.00543804,-0.00525063,0.32457108,-0.80754472,0.35571008,-0.77374033,0.00000000,-0.00000000
-5.60980490,1.17235453,-2.43617585,0.23153897,-0.34548561,0.16439678,-0.30730690,0.91582602,-2.14278328,0.29272263,-0.52707137,0.00505737,-0.00563065,0.31265415,-0.75094191,0.35834448,-0.78228233,0.00000000,-0.00000000
-5.60380190,1.16157643,-2.37322763,0.23988360,-0.34778144,0.16032230,-0.31273730,0.89559406,-2.02143411,0.28588349,-0.50090843,0.00470596,-0.00601901,0.30189408,-0.70058418,0.36459351,-0.79130946,0.00000000,-0.00000000
-5.59779890,1.15947035,-2.32055928,0.25007272,-0.35056463,0.15781407,-0.31795974,0.88094554,-1.91671175,0.28057496,-0.47825268,0.00438642,-0.00641174,0.29249955,-0.65669341,0.37444001,-0.80034891,0.00000000,-0.00000000
-5.59179590,1.16623966,-2.27751781,0.26205135,-0.35363307,0.15690045,-0.32282461,0.87218074,-1.82841896,0.27691125,-0.45907358,0.00410030,-0.00680457,0.28464033,-0.61931580,0.38781014,-0.80893964,0.00000000,-0.00000000
-5.58579290,1.18190960,-2.24321755,0.27572735,-0.35678912,0.15758197,-0.32718941,0.86946894,-1.75597860,0.27496628,-0.44324930,0.00384814,-0.00719303,0.27844174,-0.58833267,0.40457377,-0.81664147,0.00000000,-0.00000000
-5.57978989,1.20632391,-2.21657814,0.29097306,-0.35984326,0.15983183,-0.33092071,0.87284025,-1.69847501,0.27477210,-0.43057589,0.00362949,-0.00757245,0.27398120,-0.56347562,0.42454639,-0.82304366,0.00000000,-0.00000000
-5.57378689,1.23914788,-2.19636745,0.30762824,-0.36261772,0.16359690,-0.33389606,0.88218328,-1.65470323,0.27631905,-0.42077855,0.00344304,-0.00793806,0.27128692,-0.54434520,0.44749247,-0.82777304,0.00000000,-0.00000000
-5.56778389,1.27987748,-2.18124800,0.32550422,-0.36494997,0.16879941,-0.33600574,0.89724867,-1.62322387,0.27955753,-0.41352459,0.00328670,-0.00828501,0.27033873,-0.53043223,0.47313022,-0.83050165,0.00000000,-0.00000000
-5.56178089,1.32785438,-2.16982506,0.34438919,-0.36669615,0.17533911,-0.33715456,0.91765808,-1.60242174,0.28440131,-0.40843741,0.00315774,-0.00860853,0.27107078,-0.52114090,0.50113792,-0.83095350,0.00000000,-0.00000000
-5.55577789,1.38228615,-2.16069509,0.36405435,-0.36773419,0.18309597,-0.33726356,0.94291785,-1.59056601,0.29073208,-0.40511110,0.00305296,-0.00890397,0.27337593,-0.51581277,0.53116141,-0.82891065,0.00000000,-0.00000000
-5.54977489,1.44227091,-2.15249259,0.38426084,-0.36796673,0.19193331,-0.33627165,0.97243681,-1.58586990,0.29840509,-0.40312518,0.00296879,-0.00916693,0.27711154,-0.51375096,0.56282283,-0.82421816,0.00000000,-0.00000000
-5.54377189,1.50682539,-2.14393415,0.40476712,-0.36732352,0.20170124,-0.33413719,1.00554710,-1.58654817,0.30725546,-0.40205883,0.00290146,-0.00939339,0.28210632,-0.51424363,0.59573009,-0.81678789,0.00000000,-0.00000000
-5.53776888,1.57491537,-2.13385812,0.42533643,-0.36576326,0.21224040,-0.33083932,1.04152712,-1.59087049,0.31710509,-0.40150440,0.00284719,-0.00957979,0.28816793,-0.51658620,0.62948705,-0.80660096,0.00000000,-0.00000000
-5.53176588,1.64548719,-2.12125885,0.44574417,-0.36327482,0.22338581,-0.32637911,1.07962551,-1.59720937,0.32776952,-0.40107968,0.00280222,-0.00972316,0.29509087,-0.52010163,0.66370378,-0.79370868,0.00000000,-0.00000000
-5.52576288,1.71749924,-2.10531434,0.46578473,-0.35987768,0.23497077,-0.32078036,1.11908513,-1.60408134,0.33906473,-0.40043852,0.00276307,-0.00982122,0.30266450,-0.52415830,0.69800681,-0.77823192,0.00000000,-0.00000000
-5.51975988,1.78995199,-2.08540676,0.48527753,-0.35562144,0.24683069,-0.31409008,1.15916599,-1.61018036,0.35081349,-0.39927979,0.00272650,-0.00987244,0.31068059,-0.52818515,0.73204863,-0.76035876,0.00000000,-0.00000000
-5.51375688,1.86191554,-2.06113516,0.50407204,-0.35058458,0.25880672,-0.30637839,1.19916625,-1.61440294,0.36285092,-0.39735415,0.00268973,-0.00987612,0.31894040,-0.53168360,0.76551639,-0.74034056,0.00000000,-0.00000000
-5.50775388,1.93255354,-2.03232034,0.52205142,-0.34487226,0.27074906,-0.29773800,1.23844039,-1.61586442,0.37502917,-0.39446889,0.00265039,-0.00983241,0.32726078,-0.53423632,0.79813914,-0.71848636,0.00000000,-0.00000000
-5.50175088,2.00114257,-1.99900181,0.53913482,-0.33861333,0.28251989,-0.28828310,1.27641414,-1.61390657,0.38722100,-0.39049037,0.00260665,-0.00974233,0.33547917,-0.53551256,0.82969344,-0.69515583,0.00000000,-0.00000000
-5.49574787,2.06708619,-1.96142746,0.55527791,-0.33195662,0.29399569,-0.27814758,1.31259535,-1.60809665,0.39932210,-0.38534451,0.00255719,-0.00960771,0.34345749,-0.53527026,0.86000705,-0.67075092,0.00000000,-0.00000000
-5.48974487,2.12992320,-1.92003642,0.57047201,-0.32506665,0.30506908,-0.26748284,1.34658092,-1.59821867,0.41125218,-0.37901513,0.00250122,-0.00943117,0.35108456,-0.53335491,0.88896035,-0.64570651,0.00000000,-0.00000000
-5.48374187,2.18932990,-1.87543602,0.58474150,-0.31811887,0.31564992,-0.25645489,1.37805950,-1.58425759,0.42295475,-0.37154047,0.00243843,-0.00921602,0.35827728,-0.52969564,0.91648563,-0.62048022,0.00000000,-0.00000000
-5.47773887,2.24511628,-1.82837407,0.59813986,-0.31129472,0.32566570,-0.24524108,1.40681018,-1.56637771,0.43439569,-0.36300814,0.00236902,-0.00896617,0.36498038,-0.52429874,0.94256400,-0.59554187,0.00000000,-0.00000000
-5.47173587,2.29721642,-1.77970765,0.61074449,-0.30477664,0.33506133,-0.23402635,1.43269755,-1.54489641,0.44556067,-0.35354860,0.00229358,-0.00868596,0.37116505,-0.51723901,0.96722019,-0.57136266,0.00000000,-0.00000000
-5.46573287,2.34567379,-1.73036966,0.62265045,-0.29874326,0.34379820,-0.22299927,1.45566364,-1.52025473,0.45645165,-0.34332781,0.00221306,-0.00838007,0.37682641,-0.50864963,0.99051540,-0.54840471,0.00000000,-0.00000000
-5.45972986,2.39062204,-1.68133457,0.63396355,-0.29336484,0.35185258,-0.21234780,1.47571731,-1.49298630,0.46708258,-0.33253901,0.00212871,-0.00805335,0.38198006,-0.49871084,1.01253842,-0.52711093,0.00000000,-0.00000000
-5.45372686,2.43226244,-1.63358465,0.64479312,-0.28879935,0.35921363,-0.20225507,1.49292193,-1.46368587,0.47747452,-0.32139432,0.00204196,-0.00771065,0.38665794,-0.48763810,1.03339558,-0.50789567,0.00000000,-0.00000000
-5.44772386,2.47083899,-1.58807782,0.65524463,-0.28518905,0.36588085,-0.19289521,1.50738204,-1.43297904,0.48765061,-0.31011624,0.00195442,-0.00735673,0.39090376,-0.47567021,1.05319984,-0.49113640,0.00000000,-0.00000000
-5.44172086,2.50661258,-1.54571827,0.66541281,-0.28265781,0.37186140,-0.18442935,1.51922986,-1.40149415,0.49763081,-0.29892948,0.00186773,-0.00699610,0.39476819,-0.46305786,1.07205967,-0.47716635,0.00000000,-0.00000000
-5.43571786,2.53983539,-1.50733055,0.67537524,-0.28130920,0.37716720,-0.17700198,1.52861232,-1.36983747,0.50742707,-0.28805340,0.00178355,-0.00663292,0.39830402,-0.45005307,1.09006819,-0.46626852,0.00000000,-0.00000000
-5.42971486,2.57072688,-1.47363799,0.68518703,-0.28122523,0.38181212,-0.17073765,1.53567922,-1.33857243,0.51703888,-0.27769516,0.00170346,-0.00627092,0.40156167,-0.43689984,1.10729311,-0.45867087,0.00000000,-0.00000000
-5.42371186,2.59945255,-1.44524562,0.69487658,-0.28246586,0.38580933,-0.16573826,1.54057321,-1.30820323,0.52644960,-0.26804397,0.00162891,-0.00591336,0.40458515,-0.42382621,1.12376810,-0.45454298,0.00000000,-0.00000000
-5.41770885,2.62610655,-1.42262805,0.70444278,-0.28506913,0.38916903,-0.16208086,1.54342180,-1.27916330,0.53562368,-0.25926627,0.00156122,-0.00556297,0.40740863,-0.41103807,1.13948590,-0.45399381,0.00000000,-0.00000000
-5.41170585,2.65069899,-1.40612216,0.71385365,-0.28905181,0.39189658,-0.15981608,1.54433168,-1.25180839,0.54450503,-0.25150225,0.00150148,-0.00522194,0.41005382,-0.39871461,1.15439364,-0.45707101,0.00000000,-0.00000000
-5.40570285,2.67314854,-1.39592454,0.72304651,-0.29441053,0.39399130,-0.15896731,1.54338548,-1.22641405,0.55301653,-0.24486338,0.00145057,-0.00489198,0.41252826,-0.38700545,1.16839070,-0.46376121,0.00000000,-0.00000000
-5.39969985,2.69328086,-1.39209338,0.73192972,-0.30112323,0.39544574,-0.15953045,1.54064073,-1.20317727,0.56106086,-0.23943115,0.00140914,-0.00457432,0.41482455,-0.37602949,1.18132914,-0.47399178,0.00000000,-0.00000000
-5.39369685,2.71083266,-1.39455441,0.74038573,-0.30915095,0.39624582,-0.16147443,1.53613099,-1.18222141,0.56852256,-0.23525694,0.00137759,-0.00426977,0.41692043,-0.36587513,1.19301691,-0.48763350,0.00000000,-0.00000000
-5.38769385,2.72546151,-1.40311043,0.74827547,-0.31843976,0.39637145,-0.16474240,1.52986861,-1.16360396,0.57527129,-0.23236277,0.00135607,-0.00397880,0.41877989,-0.35660179,1.20322354,-0.50450457,0.00000000,-0.00000000
-5.38169085,2.73676057,-1.41745405,0.75544378,-0.32892281,0.39579789,-0.16925359,1.52184883,-1.14732635,0.58116615,-0.23074298,0.00134453,-0.00370157,0.42035494,-0.34824245,1.21168832,-0.52437554,0.00000000,-0.00000000
-5.37568784,2.74427785,-1.43718285,0.76172557,-0.34052260,0.39449761,-0.17490575,1.51205478,-1.13334501,0.58606095,-0.23036666,0.00134267,-0.00343806,0.42158815,-0.34080702,1.21813044,-0.54697532,0.00000000,-0.00000000
-5.36968484,2.74753873,-1.46181680,0.76695265,-0.35315313,0.39244258,-0.18157817,1.50046281,-1.12158314,0.58981012,-0.23118059,0.00135002,-0.00318808,0.42241570,-0.33428620,1.22226076,-0.57199816,0.00000000,-0.00000000
-5.36368184,2.74607089,-1.49081698,0.77096061,-0.36672232,0.38960695,-0.18913518,1.48704786,-1.11194238,0.59227503,-0.23311277,0.00136591,-0.00295139,0.42277073,-0.32865566,1.22379467,-0.59911139,0.00000000,-0.00000000
-5.35767884,2.73943026,-1.52360532,0.77359582,-0.38113427,0.38596977,-0.19743002,1.47178843,-1.10431396,0.59333045,-0.23607612,0.00138952,-0.00272770,0.42258688,-0.32388028,1.22246537,-0.62796402,0.00000000,-0.00000000
-5.35167584,2.72722673,-1.55958471,0.77472196,-0.39629167,0.38151790,-0.20630895,1.45467086,-1.09858871,0.59287082,-0.23997243,0.00141991,-0.00251674,0.42180186,-0.31991831,1.21803717,-0.65819571,0.00000000,-0.00000000
-5.34567284,2.70914854,-1.59815877,0.77422602,-0.41209817,0.37624859,-0.21561558,1.43569274,-1.09466575,0.59081603,-0.24469635,0.00145601,-0.00231832,0.42036070,-0.31672521,1.21031802,-0.68944610,0.00000000,-0.00000000
