energy_ev,total_up,Al_p_up,Al_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.41170585,2.44535906,0.32660003,0.00000000,0.59159502,1.22636359,0.00546224,1.09603062
-5.40570285,2.44476648,0.33523458,0.00000000,0.57380777,1.23384723,0.00530707,1.09520725
-5.39969985,2.44679987,0.34346500,0.00000000,0.55814000,1.24171247,0.00512279,1.09684278
-5.39369685,2.45185593,0.35131386,0.00000000,0.54498759,1.25007132,0.00491353,1.10100267
-5.38769385,2.46020910,0.35880640,0.00000000,0.53468054,1.25899673,0.00468379,1.10766926
-5.38169085,2.47199455,0.36596708,0.00000000,0.52747392,1.26851459,0.00443832,1.11673890
-5.37568784,2.48719640,0.37281623,0.00000000,0.52354084,1.27859774,0.00418192,1.12802213
-5.36968484,2.50564151,0.37936692,0.00000000,0.52296753,1.28916239,0.00391936,1.14124682
-5.36368184,2.52699911,0.38562231,0.00000000,0.52575071,1.30006709,0.00365520,1.15606410
-5.35767884,2.55078623,0.39157353,0.00000000,0.53179713,1.31111418,0.00339367,1.17205677
-5.35167584,2.57637860,0.39719830,0.00000000,0.54092539,1.32205400,0.00313858,1.18874997
-5.34567284,2.60302689,0.40246028,0.00000000,0.55287000,1.33259132,0.00289323,1.20562350
-5.33966983,2.62987749,0.40730940,0.00000000,0.56728763,1.34239408,0.00266036,1.22212568
-5.33366683,2.65599727,0.41168294,0.00000000,0.58376541,1.35110390,0.00244215,1.23768795
-5.32766383,2.68040150,0.41550754,0.00000000,0.60183127,1.35834805,0.00224014,1.25174004
-5.32166083,2.70208403,0.41870198,0.00000000,0.62096610,1.36375242,0.00205532,1.26372513
-5.31565783,2.72004878,0.42118064,0.00000000,0.64061747,1.36695493,0.00188816,1.27311459
-5.30965483,2.73334148,0.42285763,0.00000000,0.66021469,1.36761895,0.00173860,1.27942188
-5.30365183,2.74108083,0.42365125,0.00000000,0.67918488,1.36544618,0.00160620,1.28221532
-5.29764882,2.74248778,0.42348880,0.00000000,0.69696952,1.36018856,0.00149018,1.28112928
-5.29164582,2.73691239,0.42231139,0.00000000,0.71304113,1.35165866,0.00138948,1.27587361
-5.28564282,2.72385701,0.42007869,0.00000000,0.72691942,1.33973834,0.00130288,1.26624098
-5.27963982,2.70299532,0.41677335,0.00000000,0.73818654,1.32438521,0.00122907,1.25211213
-5.27363682,2.67418633,0.41240484,0.00000000,0.74650070,1.30563677,0.00116671,1.23345866
-5.26763382,2.63748304,0.40701267,0.00000000,0.75160761,1.28361196,0.00111453,1.21034354
-5.26163082,2.59313533,0.40066867,0.00000000,0.75334949,1.25851026,0.00107134,1.18291928
-5.25562781,2.54158686,0.39347827,0.00000000,0.75167086,1.23060817,0.00103612,1.15142373
-5.24962481,2.48346616,0.38558066,0.00000000,0.74662118,1.20025328,0.00100802,1.11617382
-5.24362181,2.41957209,0.37714774,0.00000000,0.73835390,1.16785618,0.00098640,1.07755725
-5.23761881,2.35085402,0.36838179,0.00000000,0.72712197,1.13388047,0.00097083,1.03602253
-5.23161581,2.27838751,0.35951206,0.00000000,0.71327003,1.09883115,0.00096107,0.99206757
-5.22561281,2.20334631,0.35079006,0.00000000,0.69722338,1.06324197,0.00095708,0.94622709
-5.21960980,2.12697152,0.34248404,0.00000000,0.67947436,1.02766210,0.00095900,0.89905945
-5.21360680,2.05053923,0.33487251,0.00000000,0.66056654,0.99264269,0.00096707,0.85113296
-5.20760380,1.97532770,0.32823727,0.00000000,0.64107749,0.95872378,0.00098167,0.80301235
-5.20160080,1.90258540,0.32285611,0.00000000,0.62160082,0.92642222,0.00100322,0.75524561
-5.19559780,1.83350129,0.31899557,0.00000000,0.60272833,0.89622089,0.00103216,0.70835177
-5.18959480,1.76917828,0.31690393,0.00000000,0.58503294,0.86855992,0.00106893,0.66280976
-5.18359180,1.71061117,0.31680498,0.00000000,0.56905333,0.84383010,0.00111394,0.61904890
-5.17758879,1.65866992,0.31889267,0.00000000,0.55528067,0.82236882,0.00116752,0.57744115
-5.17158579,1.61408884,0.32332708,0.00000000,0.54414826,0.80445881,0.00122990,0.53829547
-5.16558279,1.57746217,0.33023181,0.00000000,0.53602429,0.79032954,0.00130123,0.50185420
-5.15957979,1.54924608,0.33969306,0.00000000,0.53120793,0.78016137,0.00138157,0.46829188
-5.15357679,1.52976682,0.35176033,0.00000000,0.52992896,0.77409208,0.00147087,0.43771612
-5.14757379,1.51923451,0.36644891,0.00000000,0.53235056,0.77222532,0.00156899,0.41017063
-5.14157079,1.51776142,0.38374380,0.00000000,0.53857504,0.77464066,0.00167576,0.38564024
-5.13556778,1.52538379,0.40360507,0.00000000,0.54865208,0.78140430,0.00179095,0.36405744
-5.12956478,1.54208543,0.42597408,0.00000000,0.56258858,0.79257987,0.00191433,0.34531030
-5.12356178,1.56782161,0.45078038,0.00000000,0.58035958,0.80823848,0.00204569,0.32925133
-5.11755878,1.60254153,0.47794855,0.00000000,0.60191939,0.82846705,0.00218486,0.31570679
-5.11155578,1.64620740,0.50740475,0.00000000,0.62721185,0.85337433,0.00233174,0.30448605
-5.10555278,1.69880875,0.53908213,0.00000000,0.65617926,0.88309366,0.00248631,0.29539065
-5.09954977,1.76037042,0.57292484,0.00000000,0.68876882,0.91778214,0.00264860,0.28822253
-5.09354677,1.83095311,0.60888998,0.00000000,0.72493633,0.95761558,0.00281874,0.28279114
-5.08754377,1.91064597,0.64694739,0.00000000,0.76464639,1.00277917,0.00299690,0.27891920
-5.08154077,1.99955077,0.68707673,0.00000000,0.80786912,1.05345394,0.00318325,0.27644671
-5.07553777,2.09775828,0.72926214,0.00000000,0.85457322,1.10979936,0.00337793,0.27523340
-5.06953477,2.20531746,0.77348434,0.00000000,0.90471571,1.17193270,0.00358101,0.27515929
-5.06353177,2.32219916,0.81971056,0.00000000,0.95822890,1.23990608,0.00379240,0.27612366
-5.05752876,2.44825599,0.86788287,0.00000000,1.01500524,1.31368228,0.00401177,0.27804253
-5.05152576,2.58318094,0.91790540,0.00000000,1.07488103,1.39311080,0.00423856,0.28084483
-5.04552276,2.72646711,0.96963136,0.00000000,1.13762009,1.47790546,0.00447182,0.28446775
-5.03951976,2.87737159,1.02285073,0.00000000,1.20289864,1.56762510,0.00471025,0.28885143
-5.03351676,3.03488602,1.07727936,0.00000000,1.27029242,1.66165889,0.00495209,0.29393356
-5.02751376,3.19771654,1.13255073,0.00000000,1.33926739,1.75921759,0.00519518,0.29964421
-5.02151076,3.36427533,1.18821078,0.00000000,1.40917486,1.85933175,0.00543686,0.30590119
-5.01550775,3.53268543,1.24371680,0.00000000,1.47925200,1.96085790,0.00567412,0.31260639
-5.00950475,3.70079993,1.29844077,0.00000000,1.54862816,2.06249294,0.00590355,0.31964335
-5.00350175,3.86623583,1.35167735,0.00000000,1.61633723,2.16279697,0.00612145,0.32687610
-4.99749875,4.02642211,1.40265668,0.00000000,1.68133610,2.26022391,0.00632394,0.33414962
-4.99149575,4.17866066,1.45056157,0.00000000,1.74252843,2.35315935,0.00650707,0.34129171
-4.98549275,4.32019802,1.49454862,0.00000000,1.79879330,2.43996396,0.00666691,0.34811636
-4.97948974,4.44830513,1.53377247,0.00000000,1.84901732,2.51902119,0.00679972,0.35442824
-4.97348674,4.56036175,1.56741221,0.00000000,1.89212910,2.58878695,0.00690208,0.36002841
-4.96748374,4.65394188,1.59469869,0.00000000,1.92713437,2.64783938,0.00697100,0.36472056
-4.96148074,4.72689622,1.61494165,0.00000000,1.95315033,2.69492635,0.00700408,0.36831775
-4.95547774,4.77742790,1.62755528,0.00000000,1.96943746,2.72900856,0.00699955,0.37064915
-4.94947474,4.80415783,1.63208097,0.00000000,1.97542746,2.74929617,0.00695642,0.37156638
-4.94347174,4.80617659,1.62820629,0.00000000,1.97074580,2.75527738,0.00687447,0.37094933
-4.93746873,4.78308037,1.61577920,0.00000000,1.95522805,2.74673740,0.00675432,0.36871082
-4.93146573,4.73498935,1.59481676,0.00000000,1.92892904,2.72376713,0.00659742,0.36480028
-4.92546273,4.66254759,1.56550807,0.00000000,1.89212463,2.68676109,0.00640599,0.35920586
-4.91945973,4.56690473,1.52821128,0.00000000,1.84530593,2.63640480,0.00618299,0.35195520
-4.91345673,4.44968046,1.48344479,0.00000000,1.78916640,2.57365230,0.00593204,0.34311469
-4.90745373,4.31291367,1.43187331,0.00000000,1.72458263,2.49969501,0.00565731,0.33278735
-4.90145073,4.15899893,1.37428921,0.00000000,1.65258948,2.41592357,0.00536342,0.32110935
-4.89544772,3.99061348,1.31159043,0.00000000,1.57435125,2.32388439,0.00505530,0.30824557
-4.88944472,3.81063819,1.24475571,0.00000000,1.49112984,2.22523332,0.00473810,0.29438425
-4.88344172,3.62207642,1.17481852,0.00000000,1.40425161,2.12168828,0.00441707,0.27973109
-4.87743872,3.42797415,1.10284070,0.00000000,1.31507437,2.01498326,0.00409744,0.26450310
-4.87143572,3.23134504,1.02988711,0.00000000,1.22495575,1.90682549,0.00378432,0.24892248
-4.86543272,3.03510318,0.95700210,0.00000000,1.13522429,1.79885758,0.00348268,0.23321076
-4.85942971,2.84200605,0.88518878,0.00000000,1.04715413,1.69262581,0.00319724,0.21758347
-4.85342671,2.65460923,0.81539173,0.00000000,0.96194419,1.58955562,0.00293243,0.20224556
-4.84742371,2.47523383,0.74848356,0.00000000,0.88070215,1.49093465,0.00269242,0.18738762
-4.84142071,2.30594677,0.68525552,0.00000000,0.80443341,1.39790336,0.00248109,0.17318307
-4.83541771,2.14855332,0.62641213,0.00000000,0.73403503,1.31145273,0.00230204,0.15978632
-4.82941471,2.00460057,0.57256955,0.00000000,0.67029417,1.23242818,0.00215860,0.14733188
-4.82341171,1.87539012,0.52425734,0.00000000,0.61389039,1.16153872,0.00205388,0.13593425
-4.81740870,1.76199770,0.48192289,0.00000000,0.56540118,1.09936974,0.00199081,0.12568866
-4.81140570,1.66529741,0.44593788,0.00000000,0.52530973,1.04639805,0.00197213,0.11667231
-4.80540270,1.58598793,0.41660607,0.00000000,0.49401394,1.00300775,0.00200042,0.10894609
-4.79939970,1.52461830,0.39417153,0.00000000,0.47183585,0.96950531,0.00207811,0.10255653
-4.79339670,1.48161127,0.37882662,0.00000000,0.45903052,0.94613274,0.00220747,0.09753786
-4.78739370,1.45728213,0.37071905,0.00000000,0.45579353,0.93307783,0.00239056,0.09391392
-4.78139070,1.45185195,0.36995742,0.00000000,0.46226642,0.93048067,0.00262923,0.09169998
-4.77538769,1.46545415,0.37661491,0.00000000,0.47853978,0.93843611,0.00292499,0.09090412
-4.76938469,1.49813441,0.39073067,0.00000000,0.50465343,0.95699219,0.00327899,0.09152831
-4.76338169,1.54984389,0.41230899,0.00000000,0.54059381,0.98614474,0.00369188,0.09356902
-4.75737869,1.62042690,0.44131623,0.00000000,0.58628867,1.02582873,0.00416372,0.09701740
-4.75137569,1.70960387,0.47767569,0.00000000,0.64159934,1.07590737,0.00469387,0.10185906
-4.74537269,1.81695150,0.52126087,0.00000000,0.70631113,1.13615977,0.00528089,0.10807349
-4.73936968,1.94188163,0.57188762,0.00000000,0.78012263,1.20626845,0.00592239,0.11563316
-4.73336668,2.08362098,0.62930568,0.00000000,0.86263443,1.28580781,0.00661503,0.12450249
-4.72736368,2.24119338,0.69319039,0.00000000,0.95333847,1.37423457,0.00735435,0.13463667
-4.72136068,2.41340651,0.76313513,0.00000000,1.05160866,1.47088137,0.00813484,0.14598055
-4.71535768,2.59884448,0.83864528,0.00000000,1.15669374,1.57495417,0.00894985,0.15846754
-4.70935468,2.79586765,0.91913428,0.00000000,1.26771330,1.68553403,0.00979167,0.17201889
-4.70335168,3.00262040,1.00392234,0.00000000,1.38365761,1.80158374,0.01065161,0.18654309
-4.69734867,3.21704723,1.09223827,0.00000000,1.50339182,1.92195920,0.01152009,0.20193573
-4.69134567,3.43691731,1.18322477,0.00000000,1.62566507,2.04542532,0.01238685,0.21807976
-4.68534267,3.65985682,1.27594720,0.00000000,1.74912455,2.17067604,0.01324109,0.23484613
-4.67933967,3.88338829,1.36940602,0.00000000,1.87233465,2.29635774,0.01407173,0.25209497
-4.67333667,4.10497561,1.46255251,0.00000000,1.99380073,2.42109514,0.01486771,0.26967707
-4.66733367,4.32207333,1.55430750,0.00000000,2.11199708,2.54351862,0.01561816,0.28743587
-4.66133067,4.53217820,1.64358254,0.00000000,2.22539838,2.66229213,0.01631279,0.30520970
-4.65532766,4.73288145,1.72930287,0.00000000,2.33251348,2.77614031,0.01694209,0.32283431
-4.64932466,4.92191948,1.81043134,0.00000000,2.43192049,2.88387407,0.01749763,0.34014562
-4.64332166,5.09722151,1.88599244,0.00000000,2.52230192,2.98441356,0.01797227,0.35698250
-4.63731866,5.25695213,1.95509552,0.00000000,2.60247836,3.07680782,0.01836035,0.37318952
-4.63131566,5.39954752,2.01695630,0.00000000,2.67143944,3.16025051,0.01865786,0.38861971
-4.62531266,5.52374390,2.07091575,0.00000000,2.72837082,3.23409123,0.01886251,0.40313697
-4.61930965,5.62859752,2.11645569,0.00000000,2.77267582,3.29784240,0.01897380,0.41661826
-4.61330665,5.71349554,2.15321025,0.00000000,2.80399088,3.35118151,0.01899294,0.42895541
-4.60730365,5.77815761,2.18097299,0.00000000,2.82219408,3.39394903,0.01892284,0.44005653
-4.60130065,5.82262857,2.19969910,0.00000000,2.82740612,3.42614233,0.01876792,0.44984691
-4.59529765,5.84726258,2.20950288,0.00000000,2.81998382,3.44790605,0.01853397,0.45826949
-4.58929465,5.85269976,2.21065036,0.00000000,2.80050619,3.45951955,0.01822790,0.46528485
-4.58329165,5.83983652,2.20354762,0.00000000,2.76975372,3.46138221,0.01785750,0.47087076
-4.57728864,5.80979081,2.18872523,0.00000000,2.72868167,3.45399709,0.01743118,0.47502134
-4.57128564,5.76386402,2.16681961,0.00000000,2.67838853,3.43795396,0.01695768,0.47774595
-4.56528264,5.70350101,2.13855192,0.00000000,2.62008096,3.41391214,0.01644580,0.47906778
-4.55927964,5.63024994,2.10470573,0.00000000,2.55503669,3.38258399,0.01590420,0.47902234
-4.55327664,5.54572341,2.06610412,0.00000000,2.48456699,3.34471948,0.01534108,0.47765590
-4.54727364,5.45156225,2.02358733,0.00000000,2.40998012,3.30109240,0.01476408,0.47502392
-4.54127064,5.34940314,1.97799169,0.00000000,2.33254736,3.25248842,0.01418009,0.47118963
-4.53526763,5.24085089,1.93013078,0.00000000,2.25347273,3.19969526,0.01359513,0.46622276
-4.52926463,5.12745594,1.88077921,0.00000000,2.17386752,3.14349491,0.01301432,0.46019842
-4.52326163,5.01069720,1.83065957,0.00000000,2.09473031,3.08465788,0.01244184,0.45319628
-4.51725863,4.89197019,1.78043270,0.00000000,2.01693290,3.02393910,0.01188096,0.44529988
-4.51125563,4.77257983,1.73069142,0.00000000,1.94121233,2.96207514,0.01133409,0.43659612
-4.50525263,4.65373733,1.68195728,0.00000000,1.86816858,2.89978223,0.01080287,0.42717488
-4.49924962,4.53655986,1.63468029,0.00000000,1.79826755,2.83775455,0.01028831,0.41712869
-4.49324662,4.42207220,1.58924077,0.00000000,1.73184859,2.77666216,0.00979083,0.40655234
-4.48724362,4.31120892,1.54595306,0.00000000,1.66913545,2.71714810,0.00931046,0.39554245
-4.48124062,4.20481604,1.50507011,0.00000000,1.61024978,2.65982408,0.00884695,0.38419679
-4.47523762,4.10365110,1.46678855,0.00000000,1.55522598,2.60526452,0.00839987,0.37261349
-4.46923462,4.00838098,1.43125351,0.00000000,1.50402639,2.55399867,0.00796871,0.36088989
-4.46323162,3.91957691,1.39856264,0.00000000,1.45655578,2.50650082,0.00755301,0.34912124
-4.45722861,3.83770650,1.36876921,0.00000000,1.41267457,2.46317888,0.00715236,0.33739908
-4.45122561,3.76312335,1.34188383,0.00000000,1.37220996,2.42436175,0.00676650,0.32580948
-4.44522261,3.69605454,1.31787493,0.00000000,1.33496476,2.39028607,0.00639534,0.31443122
-4.43921961,3.63658735,1.29666821,0.00000000,1.30072388,2.36108335,0.00603895,0.30333391
-4.43321661,3.58465629,1.27814528,0.00000000,1.26925844,2.33676825,0.00569756,0.29257619
-4.42721361,3.54003193,1.26214203,0.00000000,1.24032799,2.31722912,0.00537151,0.28220428
-4.42121061,3.50231315,1.24844721,0.00000000,1.21368117,2.30222184,0.00506128,0.27225071
-4.41520760,3.47092413,1.23680188,0.00000000,1.18905553,2.29136782,0.00476740,0.26273367
-4.40920460,3.44511741,1.22690012,0.00000000,1.16617698,2.28415692,0.00449042,0.25365669
-4.40320160,3.42398392,1.21839173,0.00000000,1.14475958,2.27995581,0.00423085,0.24500909
-4.39719860,3.40647054,1.21088692,0.00000000,1.12450613,2.27802200,0.00398918,0.23676689
-4.39119560,3.39140520,1.20396350,0.00000000,1.10510999,2.27752331,0.00376577,0.22889437
-4.38519260,3.37752902,1.19717636,0.00000000,1.08625832,2.27756248,0.00356088,0.22134615
-4.37918959,3.36353461,1.19006914,0.00000000,1.06763698,2.27720588,0.00337462,0.21406966
-4.37318659,3.34810895,1.18218767,0.00000000,1.04893674,2.27551542,0.00320695,0.20700801
-4.36718359,3.32997911,1.17309462,0.00000000,1.02986087,2.27158214,0.00305764,0.20010297
-4.36118059,3.30795864,1.16238477,0.00000000,1.01013343,2.26456003,0.00292633,0.19329806
-4.35517759,3.28099251,1.14970003,0.00000000,0.98950797,2.25369847,0.00281248,0.18654142
-4.34917459,3.24819823,1.13474345,0.00000000,0.96777608,2.23837169,0.00271540,0.17978854
-4.34317159,3.20890116,1.11729155,0.00000000,0.94477509,2.21810390,0.00263426,0.17300447
-4.33716858,3.16266229,1.09720421,0.00000000,0.92039472,2.19258875,0.00256810,0.16616561
-4.33116558,3.10929687,1.07443155,0.00000000,0.89458187,2.16170227,0.00251586,0.15926088
-4.32516258,3.04888334,1.04901745,0.00000000,0.86734356,2.12550869,0.00247637,0.15229233
-4.31915958,2.98176187,1.02109947,0.00000000,0.83874762,2.08425882,0.00244836,0.14527504
-4.31315658,2.90852280,0.99090526,0.00000000,0.80892113,2.03838133,0.00243054,0.13823652
-4.30715358,2.82998568,0.95874538,0.00000000,0.77804675,1.98846724,0.00242152,0.13121550
