energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.84992496,1.67937631,0.01080871,0.26457269,0.01798225,0.67831019,0.42901008,0.17693634
-5.84392196,1.68637258,0.01002179,0.26005564,0.01783778,0.69009055,0.43637868,0.17499970
-5.83791896,1.69420147,0.00927039,0.25651717,0.01768884,0.70104860,0.44431698,0.17330181
-5.83191596,1.70218759,0.00855894,0.25389921,0.01752772,0.71084012,0.45266028,0.17179226
-5.82591296,1.70959956,0.00789040,0.25211614,0.01734640,0.71912514,0.46124823,0.17040869
-5.81990995,1.71568996,0.00726633,0.25106055,0.01713710,0.72558501,0.46993608,0.16908069
-5.81390695,1.71973758,0.00668713,0.25061012,0.01689275,0.72993944,0.47860650,0.16773406
-5.80790395,1.72108976,0.00615223,0.25063513,0.01660738,0.73196254,0.48718148,0.16629518
-5.80190095,1.71920255,0.00566030,0.25100634,0.01627655,0.73149716,0.49563352,0.16469543
-5.79589795,1.71367675,0.00520945,0.25160284,0.01589762,0.72846669,0.50399552,0.16287528
-5.78989495,1.70428807,0.00479749,0.25231939,0.01546992,0.72288385,0.51236880,0.16078793
-5.78389195,1.69100986,0.00442206,0.25307293,0.01499487,0.71485588,0.52092864,0.15840231
-5.77788894,1.67402734,0.00408083,0.25380809,0.01447597,0.70458601,0.52992693,0.15570537
-5.77188594,1.65374273,0.00377160,0.25450120,0.01391869,0.69237102,0.53969159,0.15270350
-5.76588294,1.63077092,0.00349238,0.25516277,0.01333030,0.67859500,0.55062261,0.14942307
-5.75987994,1.60592596,0.00324151,0.25583835,0.01271959,0.66371968,0.56318448,0.14591007
-5.75387694,1.58019874,0.00301761,0.25660756,0.01209657,0.64827146,0.57789526,0.14222893
-5.74787394,1.55472707,0.00281964,0.25758143,0.01147209,0.63282602,0.59531235,0.13846051
-5.74187094,1.53075891,0.00264681,0.25889822,0.01085746,0.61799071,0.61601538,0.13469943
-5.73586793,1.50961059,0.00249859,0.26071767,0.01026404,0.60438571,0.64058665,0.13105078
-5.72986493,1.49262125,0.00237464,0.26321408,0.00970290,0.59262439,0.66958962,0.12762644
-5.72386193,1.48110531,0.00227470,0.26656849,0.00918442,0.58329370,0.70354624,0.12454109
-5.71785893,1.47630460,0.00219858,0.27096016,0.00871797,0.57693513,0.74291375,0.12190801
-5.71185593,1.47934181,0.00214603,0.27655773,0.00831167,0.57402687,0.78806181,0.11983495
-5.70585293,1.49117688,0.00211673,0.28351051,0.00797212,0.57496778,0.83925064,0.11842010
-5.69984992,1.51256770,0.00211019,0.29194013,0.00770422,0.58006343,0.89661124,0.11774840
-5.69384692,1.54403650,0.00212571,0.30193292,0.00751113,0.58951492,0.96012827,0.11788812
-5.68784392,1.58584315,0.00216239,0.31353336,0.00739414,0.60341046,1.02962645,0.11888813
-5.68184092,1.63796606,0.00221901,0.32673893,0.00735271,0.62172021,1.10476120,0.12077563
-5.67583792,1.70009172,0.00229414,0.34149649,0.00738451,0.64429440,1.18501407,0.12355460
-5.66983492,1.77161316,0.00238602,0.35770046,0.00748557,0.67086483,1.26969341,0.12720508
-5.66383192,1.85163750,0.00249266,0.37519291,0.00765037,0.70104976,1.35794067,0.13168309
-5.65782891,1.93900282,0.00261182,0.39376557,0.00787210,0.73436216,1.44874231,0.13692142
-5.65182591,2.03230376,0.00274107,0.41316385,0.00814284,0.77022099,1.54094748,0.14283120
-5.64582291,2.12992541,0.00287780,0.43309271,0.00845388,0.80796543,1.63329096,0.14930420
-5.63981991,2.23008461,0.00301929,0.45322413,0.00879599,0.84687161,1.72442109,0.15621578
-5.63381691,2.33087742,0.00316278,0.47320626,0.00915972,0.88617143,1.81293185,0.16342846
-5.62781391,2.43033151,0.00330549,0.49267358,0.00953574,0.92507293,1.89739824,0.17079603
-5.62181091,2.52646185,0.00344473,0.51125801,0.00991521,0.96278173,1.97641395,0.17816789
-5.61580790,2.61732782,0.00357795,0.52860050,0.01029003,0.99852272,2.04863009,0.18539373
-5.60980490,2.70109000,0.00370277,0.54436267,0.01065324,1.03156150,2.11279362,0.19232819
-5.60380190,2.77606470,0.00381713,0.55823811,0.01099928,1.06122474,2.16778421,0.19883538
-5.59779890,2.84077430,0.00391926,0.56996292,0.01132425,1.08691890,2.21264826,0.20479320
-5.59179590,2.89399164,0.00400781,0.57932508,0.01162617,1.10814655,2.24662862,0.21009718
-5.58579290,2.93477696,0.00408186,0.58617238,0.01190513,1.12451981,2.26918911,0.21466373
-5.57978989,2.96250592,0.00414097,0.59041847,0.01216340,1.13577039,2.28003272,0.21843274
-5.57378689,2.97688782,0.00418523,0.59204692,0.01240551,1.14175592,2.27911283,0.22136937
-5.56778389,2.97797331,0.00421522,0.59111306,0.01263820,1.14246229,2.26663702,0.22346500
-5.56178089,2.96615138,0.00423210,0.58774359,0.01287035,1.13800201,2.24306316,0.22473729
-5.55577789,2.94213578,0.00423750,0.58213386,0.01311274,1.12860867,2.20908808,0.22522942
-5.54977489,2.90694136,0.00423359,0.57454303,0.01337787,1.11462763,2.16562904,0.22500848
-5.54377189,2.86185138,0.00422292,0.56528715,0.01367955,1.09650356,2.11379873,0.22416305
-5.53776888,2.80837681,0.00420847,0.55473054,0.01403250,1.07476498,2.05487471,0.22280024
-5.53176588,2.74820930,0.00419347,0.54327553,0.01445193,1.05000676,1.99026429,0.22104203
-5.52576288,2.68316934,0.00418137,0.53135120,0.01495292,1.02287090,1.92146620,0.21902133
-5.51975988,2.61515147,0.00417571,0.51940113,0.01554994,0.99402653,1.85003011,0.21687768
-5.51375688,2.54606833,0.00417999,0.50787086,0.01625618,0.96414973,1.77751567,0.21475279
-5.50775388,2.47779535,0.00419759,0.49719522,0.01708303,0.93390377,1.70545204,0.21278615
-5.50175088,2.41211782,0.00423158,0.48778597,0.01803945,0.90392056,1.63529940,0.21111074
-5.49574787,2.35068201,0.00428467,0.48002028,0.01913145,0.87478382,1.56841349,0.20984891
-5.48974487,2.29495157,0.00435902,0.47423005,0.02036163,0.84701440,1.50601419,0.20910880
-5.48374187,2.24617074,0.00445624,0.47069278,0.02172880,0.82105824,1.44915908,0.20898102
-5.47773887,2.20533512,0.00457720,0.46962396,0.02322769,0.79727727,1.39872254,0.20953606
-5.47173587,2.17317095,0.00472206,0.47117144,0.02484884,0.77594337,1.35538097,0.21082226
-5.46573287,2.15012344,0.00489020,0.47541179,0.02657860,0.75723560,1.31960445,0.21286446
-5.45972986,2.13635430,0.00508021,0.48234900,0.02839933,0.74124065,1.29165491,0.21566340
-5.45372686,2.13174867,0.00528998,0.49191544,0.03028971,0.72795638,1.27159074,0.21919597
-5.44772386,2.13593106,0.00551668,0.50397516,0.03222532,0.71729830,1.25927760,0.22341612
-5.44172086,2.14828980,0.00575693,0.51832948,0.03417927,0.70910869,1.25440500,0.22825666
-5.43571786,2.16800926,0.00600689,0.53472475,0.03612309,0.70316794,1.25650787,0.23363171
-5.42971486,2.19410860,0.00626243,0.55286210,0.03802762,0.69920773,1.26499258,0.23943992
-5.42371186,2.22548586,0.00651928,0.57240875,0.03986411,0.69692549,1.27916614,0.24556823
-5.41770885,2.26096567,0.00677321,0.59301065,0.04160529,0.69599951,1.29826781,0.25189612
-5.41170585,2.29934887,0.00702023,0.61430605,0.04322646,0.69610426,1.32150162,0.25830024
-5.40570285,2.33946216,0.00725674,0.63593922,0.04470656,0.69692506,1.34806884,0.26465918
-5.39969985,2.38020566,0.00747971,0.65757416,0.04602909,0.69817179,1.37719883,0.27085829
-5.39369685,2.42059658,0.00768679,0.67890742,0.04718298,0.69959075,1.40817722,0.27679424
-5.38769385,2.45980702,0.00787645,0.69967964,0.04816314,0.70097444,1.44037021,0.28237925
-5.38169085,2.49719430,0.00804799,0.71968525,0.04897094,0.70216869,1.47324383,0.28754475
-5.37568784,2.53232252,0.00820157,0.73877990,0.04961429,0.70307696,1.50637748,0.29224430
-5.36968484,2.56497427,0.00833823,0.75688519,0.05010760,0.70366147,1.53947112,0.29645563
-5.36368184,2.59515200,0.00845975,0.77399049,0.05047137,0.70394144,1.57234581,0.30018169
-5.35767884,2.62306917,0.00856857,0.79015179,0.05073156,0.70398832,1.60493765,0.30345075
-5.35167584,2.64913143,0.00866763,0.80548751,0.05091875,0.70391845,1.63728548,0.30631535
-5.34567284,2.67390903,0.00876020,0.82017150,0.05106710,0.70388360,1.66951310,0.30885037
-5.33966983,2.69810181,0.00884964,0.83442362,0.05121313,0.70405987,1.70180700,0.31115014
-5.33366683,2.72249868,0.00893926,0.84849821,0.05139446,0.70463562,1.73439087,0.31332482
-5.32766383,2.74793361,0.00903204,0.86267114,0.05164842,0.70579921,1.76749837,0.31549618
-5.32166083,2.77524060,0.00913052,0.87722606,0.05201080,0.70772706,1.80134574,0.31779310
-5.31565783,2.80520980,0.00923655,0.89244051,0.05251453,0.71057286,1.83610586,0.32034684
-5.30965483,2.83854711,0.00935128,0.90857253,0.05318861,0.71445845,1.87188534,0.32328644
-5.30365183,2.87583928,0.00947495,0.92584856,0.05405703,0.71946681,1.90870590,0.32673447
-5.29764882,2.91752609,0.00960698,0.94445307,0.05513808,0.72563754,1.94649123,0.33080323
-5.29164582,2.96388084,0.00974591,0.96452047,0.05644366,0.73296500,1.98506007,0.33559167
-5.28564282,3.01499994,0.00988949,0.98612964,0.05797894,0.74139902,2.02412596,0.34118307
-5.27963982,3.07080157,0.01003480,1.00930119,0.05974217,0.75084815,2.06330354,0.34764361
-5.27363682,3.13103317,0.01017840,1.03399759,0.06172473,0.76118500,2.10212105,0.35502175
-5.26763382,3.19528679,0.01031653,1.06012592,0.06391133,0.77225329,2.14003824,0.36334852
-5.26163082,3.26302095,0.01044525,1.08754308,0.06628035,0.78387602,2.17646843,0.37263845
-5.25562781,3.33358739,0.01056073,1.11606289,0.06880443,0.79586417,2.21080345,0.38289112
-5.24962481,3.40626073,0.01065939,1.14546478,0.07145101,0.80802536,2.24243988,0.39409318
-5.24362181,3.48026914,0.01073809,1.17550321,0.07418314,0.82017178,2.27080481,0.40622046
-5.23761881,3.55482402,0.01079435,1.20591756,0.07696017,0.83212697,2.29537984,0.41924015
-5.23161581,3.62914688,0.01082637,1.23644151,0.07973867,0.84373107,2.31572163,0.43311281
-5.22561281,3.70249201,0.01083322,1.26681170,0.08247326,0.85484410,2.33147801,0.44779386
-5.21960980,3.77416368,0.01081480,1.29677496,0.08511751,0.86534736,2.34239877,0.46323459
-5.21360680,3.84352723,0.01077184,1.32609382,0.08762488,0.87514281,2.34834056,0.47938251
-5.20760380,3.91001375,0.01070590,1.35455010,0.08994958,0.88415070,2.34926595,0.49618086
-5.20160080,3.97311850,0.01061919,1.38194636,0.09204753,0.89230575,2.34523689,0.51356745
-5.19559780,4.03239379,0.01051452,1.40810536,0.09387726,0.89955213,2.33640315,0.53147280
-5.18959480,4.08743714,0.01039508,1.43286762,0.09540073,0.90583798,2.32298678,0.54981759
-5.18359180,4.13787612,0.01026430,1.45608739,0.09658421,0.91110978,2.30526372,0.56850989
-5.17758879,4.18335128,0.01012569,1.47762744,0.09739897,0.91530705,2.28354382,0.58744198
-5.17158579,4.22349870,0.00998259,1.49735313,0.09782202,0.91835806,2.25815065,0.60648740
-5.16558279,4.25793386,0.00983808,1.51512629,0.09783664,0.92017666,2.22940235,0.62549828
-5.15957979,4.28623806,0.00969480,1.53079942,0.09743278,0.92066077,2.19759472,0.64430330
-5.15357679,4.30794889,0.00955480,1.54421081,0.09660736,0.91969252,2.16298739,0.66270654
-5.14757379,4.32255569,0.00941950,1.55518092,0.09536437,0.91714021,2.12579392,0.68048752
-5.14157079,4.32950055,0.00928961,1.56351064,0.09371476,0.91286199,2.08617614,0.69740256
-5.13556778,4.32818543,0.00916512,1.56898145,0.09167619,0.90671101,2.04424286,0.71318756
-5.12956478,4.31798514,0.00904532,1.57135793,0.08927252,0.89854187,2.00005284,0.72756235
-5.12356178,4.29826586,0.00892883,1.57039250,0.08653322,0.88821785,1.95362160,0.74023649
-5.11755878,4.26840849,0.00881371,1.56583232,0.08349258,0.87561873,1.90493138,0.75091645
-5.11155578,4.22783564,0.00869759,1.55742818,0.08018875,0.86064844,1.85394358,0.75931385
-5.10555278,4.17604101,0.00857774,1.54494491,0.07666279,0.84324236,1.80061268,0.76515461
-5.09954977,4.11261973,0.00845126,1.52817289,0.07295760,0.82337379,1.74490083,0.76818847
-5.09354677,4.03729798,0.00831522,1.50694013,0.06911686,0.80105909,1.68679213,0.76819860
-5.08754377,3.94996027,0.00816681,1.48112419,0.06518400,0.77636141,1.62630578,0.76501077
-5.08154077,3.85067304,0.00800346,1.45066334,0.06120127,0.74939266,1.56350743,0.75850165
-5.07553777,3.73970305,0.00782300,1.41556638,0.05720885,0.72031366,1.49851812,0.74860583
-5.06953477,3.61752954,0.00762376,1.37592045,0.05324415,0.68933246,1.43152039,0.73532116
-5.06353177,3.48484935,0.00740462,1.33189649,0.04934121,0.65670089,1.36276138,0.71871210
-5.05752876,3.34257459,0.00716514,1.28375178,0.04553029,0.62270955,1.29255294,0.69891099
-5.05152576,3.19182281,0.00690550,1.23182964,0.04183757,0.58768147,1.22126876,0.67611692
-5.04552276,3.03389994,0.00662658,1.17655599,0.03828507,0.55196471,1.14933892,0.65059255
-5.03951976,2.87027687,0.00632989,1.11843311,0.03489061,0.51592423,1.07724227,0.62265866
-5.03351676,2.70256056,0.00601751,1.05803076,0.03166798,0.47993352,1.00549714,0.59268702
-5.02751376,2.53246116,0.00569207,0.99597515,0.02862716,0.44436612,0.93465102,0.56109169
-5.02151076,2.36175657,0.00535659,0.93293642,0.02577462,0.40958757,0.86526975,0.52831928
-5.01550775,2.19225614,0.00501440,0.86961503,0.02311364,0.37594798,0.79792696,0.49483861
-5.00950475,2.02576512,0.00466906,0.80672808,0.02064476,0.34377554,0.73319417,0.46113024
-5.00350175,1.86405145,0.00432419,0.74499598,0.01836612,0.31337106,0.67163226,0.42767637
-4.99749875,1.70881630,0.00398340,0.68513020,0.01627388,0.28500381,0.61378448,0.39495155
-4.99149575,1.56166946,0.00365013,0.62782273,0.01436258,0.25890857,0.56017157,0.36341447
-4.98549275,1.42411046,0.00332762,0.57373757,0.01262546,0.23528401,0.51128882,0.33350130
-4.97948974,1.29751586,0.00301878,0.52350464,0.01105482,0.21429234,0.46760550,0.30562060
-4.97348674,1.18313291,0.00272616,0.47771611,0.00964227,0.19605993,0.42956615,0.28014995
-4.96748374,1.08207919,0.00245186,0.43692534,0.00837896,0.18067908,0.39759384,0.25743435
-4.96148074,0.99534782,0.00219754,0.40164791,0.00725581,0.16821049,0.37209477,0.23778610
-4.95547774,0.92381717,0.00196440,0.37236472,0.00626365,0.15868631,0.35346406,0.22148618
-4.94947474,0.86826409,0.00175315,0.34952646,0.00539342,0.15211372,0.34209186,0.20878661
-4.94347174,0.82937937,0.00156410,0.33355891,0.00463623,0.14847866,0.33836957,0.19991372
-4.93746873,0.80778386,0.00139711,0.32486862,0.00398347,0.14774960,0.34269530,0.19507171
-4.93146573,0.80404418,0.00125171,0.32384801,0.00342693,0.14988129,0.35547811,0.19444634
-4.92546273,0.81868630,0.00112710,0.33087964,0.00295879,0.15481816,0.37714052,0.19820826
-4.91945973,0.85220616,0.00102219,0.34633867,0.00257170,0.16249745,0.40811861,0.20651574
-4.91345673,0.90507593,0.00093572,0.37059342,0.00225880,0.17285180,0.44885959,0.21951645
-4.90745373,0.97774545,0.00086624,0.40400334,0.00201374,0.18581143,0.49981622,0.23734810
-4.90145073,1.07063811,0.00081223,0.44691434,0.00183064,0.20130556,0.56143826,0.26013785
-4.89544772,1.18414101,0.00077211,0.49965141,0.00170412,0.21926335,0.63416066,0.28800030
-4.88944472,1.31858962,0.00074428,0.56250852,0.00162923,0.23961411,0.71838877,0.32103419
-4.88344172,1.47424716,0.00072718,0.63573617,0.00160145,0.26228689,0.81448087,0.35931785
-4.87743872,1.65127948,0.00071933,0.71952695,0.00161661,0.28720936,0.92272851,0.40290356
-4.87143572,1.84972657,0.00071932,0.81399969,0.00167085,0.31430617,1.04333515,0.45181112
-4.86543272,2.06947165,0.00072586,0.91918285,0.00176057,0.34349665,1.17639412,0.50602080
-4.85942971,2.31020951,0.00073777,1.03499798,0.00188233,0.37469212,1.32186644,0.56546615
-4.85342671,2.57141555,0.00075401,1.16124395,0.00203285,0.40779278,1.47955984,0.63002702
-4.84742371,2.85231716,0.00077365,1.29758300,0.00220887,0.44268440,1.64910959,0.69952304
-4.84142071,3.15186915,0.00079591,1.44352917,0.00240717,0.47923491,1.82996251,0.77370813
-4.83541771,3.46873471,0.00082009,1.59844007,0.00262449,0.51729120,2.02136488,0.85226631
-4.82941471,3.80127352,0.00084560,1.76151259,0.00285748,0.55667622,2.22235522,0.93480912
-4.82341171,4.14753804,0.00087194,1.93178297,0.00310272,0.59718663,2.43176277,1.02087502
-4.81740870,4.50527913,0.00089867,2.10813181,0.00335666,0.63859137,2.64821203,1.10993085
-4.81140570,4.87196155,0.00092541,2.28929393,0.00361567,0.68063107,2.87013395,1.20137558
-4.80540270,5.24478959,0.00095179,2.47387323,0.00387605,0.72301888,3.09578370,1.29454635
-4.79939970,5.62074263,0.00097750,2.66036225,0.00413406,0.76544247,3.32326500,1.38872674
-4.79339670,5.99662020,0.00100221,2.84716592,0.00438596,0.80756762,3.55056044,1.48315713
-4.78739370,6.36909530,0.00102561,3.03262899,0.00462811,0.84904325,3.77556728,1.57704685
-4.78139070,6.73477482,0.00104736,3.21506613,0.00485704,0.88950796,3.99613766,1.66958782
-4.77538769,7.09026512,0.00106717,3.39279398,0.00506951,0.92859787,4.21012216,1.75996936
-4.76938469,7.43224085,0.00108471,3.56416386,0.00526264,0.96595571,4.41541534,1.84739348
-4.76338169,7.75751477,0.00109968,3.72759430,0.00543399,1.00124082,4.61000189,1.93109038
-4.75737869,8.06310618,0.00111183,3.88160199,0.00558168,1.03413972,4.79200179,2.01033342
-4.75137569,8.34630559,0.00112094,4.02483035,0.00570448,1.06437700,4.95971317,2.08445327
-4.74537269,8.60473353,0.00112686,4.15607455,0.00580190,1.09172597,5.11165114,2.15285054
-4.73936968,8.83639121,0.00112952,4.27430231,0.00587431,1.11601884,5.24658160,2.21500654
-4.73336668,9.03970134,0.00112898,4.37866962,0.00592297,1.13715571,5.36354861,2.27049186
-4.72736368,9.21353780,0.00112541,4.46853119,0.00595016,1.15511232,5.46189450,2.31897242
-4.72136068,9.35724292,0.00111913,4.54344511,0.00595915,1.16994581,5.54127211,2.36021284
-4.71535768,9.47063202,0.00111064,4.60317201,0.00595429,1.18179836,5.60164854,2.39407708
-4.70935468,9.55398509,0.00110057,4.64766868,0.00594098,1.19089837,5.64330055,2.42052645
-4.70335168,9.60802596,0.00108977,4.67707691,0.00592565,1.19755893,5.66680152,2.43961504
-4.69734867,9.63388986,0.00107923,4.69170787,0.00591574,1.20217345,5.67300063,2.45148295
-4.69134567,9.63308066,0.00107011,4.69202310,0.00591959,1.20520838,5.66299477,2.45634755
-4.68534267,9.60741922,0.00106373,4.67861290,0.00594634,1.20719313,5.63809425,2.45449329
-4.67933967,9.55898487,0.00106153,4.65217307,0.00600581,1.20870720,5.59978327,2.44626038
-4.67333667,9.49005189,0.00106503,4.61348108,0.00610832,1.21036484,5.54967657,2.43203289
-4.66733367,9.40302317,0.00107582,4.56337249,0.00626445,1.21279758,5.48947336,2.41222671
-4.66133067,9.30036312,0.00109554,4.50271866,0.00648488,1.21663500,5.42091026,2.38727778
-4.65532766,9.18453196,0.00112577,4.43240630,0.00678008,1.22248427,5.34571443,2.35763094
-4.64932466,9.05792318,0.00116803,4.35331963,0.00716004,1.23090916,5.26555830,2.32372983
-4.64332166,8.92280605,0.00122372,4.26632540,0.00763397,1.24240902,5.18201745,2.28600803
-4.63731866,8.78127460,0.00129407,4.17226119,0.00820999,1.25739863,5.09653254,2.24488159
-4.63131566,8.63520445,0.00138009,4.07192690,0.00889479,1.27618956,5.01037666,2.20074311
-4.62531266,8.48621820,0.00148251,3.96607940,0.00969336,1.29897386,4.92462880,2.15395747
-4.61930965,8.33566048,0.00160174,3.85543010,0.01060864,1.32581076,4.84015425,2.10485897
-4.61330665,8.18458264,0.00173786,3.74064503,0.01164127,1.35661706,4.75759239,2.05375007
-4.60730365,8.03373749,0.00189053,3.62234696,0.01278937,1.39116184,4.67735214,2.00090137
-4.60130065,7.88358365,0.00205902,3.50111920,0.01404830,1.42906582,4.59961498,1.94655281
-4.59529765,7.73429936,0.00224217,3.37751028,0.01541059,1.46980572,4.52434539,1.89091585
-4.58929465,7.58580459,0.00243841,3.25203931,0.01686587,1.51272368,4.45130808,1.83417644
-4.58329165,7.43779091,0.00264573,3.12520128,0.01840086,1.55704161,4.38009138,1.77649858
-4.57728864,7.28975765,0.00286176,2.99747204,0.01999953,1.60188017,4.31013571,1.71802822
-4.57128564,7.14105305,0.00308374,2.86931256,0.02164328,1.64628180,4.24076601,1.65889749
-4.56528264,6.99091895,0.00330864,2.74117219,0.02331122,1.68923710,4.17122702,1.59922879
-4.55927964,6.83853736,0.00353316,2.61349086,0.02498056,1.72971364,4.10071971,1.53913887
-4.55327664,6.68307724,0.00375383,2.48670005,0.02662708,1.76668619,4.02843791,1.47874254
-4.54727364,6.52374005,0.00396709,2.36122253,0.02822561,1.79916725,3.95360346,1.41815607
-4.54127064,6.35980229,0.00416936,2.23747111,0.02975066,1.82623676,3.87549878,1.35750003
-4.53526763,6.19065390,0.00435714,2.11584643,0.03117699,1.84706996,3.79349587,1.29690158
-4.52926463,6.01583126,0.00452709,1.99673401,0.03248028,1.86096215,3.70708069,1.23649617
-4.52326163,5.83504385,0.00467614,1.88050094,0.03363771,1.86734984,3.61587236,1.17642857
-4.51725863,5.64819398,0.00480153,1.76749227,0.03462858,1.86582715,3.51963690,1.11685331
-4.51125563,5.45538933,0.00490092,1.65802761,0.03543486,1.85615731,3.41829517,1.05793448
-4.50525263,5.25694811,0.00497243,1.55239803,0.03604168,1.83827877,3.31192536,0.99984504
-4.49924962,5.05339734,0.00501469,1.45086357,0.03643769,1.81230583,3.20076022,0.94276558
-4.49324662,4.84546452,0.00502691,1.35365149,0.03661541,1.77852414,3.08517971,0.88688272
-4.48724362,4.63406359,0.00500883,1.26095555,0.03657137,1.73738125,2.96569963,0.83238722
-4.48124062,4.42027606,0.00496078,1.17293617,0.03630620,1.68947277,2.84295709,0.77947188
-4.47523762,4.20532819,0.00488365,1.08972171,0.03582457,1.63552488,2.71769358,0.72832928
-4.46923462,3.99056531,0.00477883,1.01141071,0.03513506,1.57637388,2.59073650,0.67914957
-4.46323162,3.77742440,0.00464822,0.93807499,0.03424985,1.51294365,2.46297979,0.63211833
-4.45722861,3.56740575,0.00449412,0.86976350,0.03318437,1.44622181,2.33536442,0.58741448
-4.45122561,3.36204463,0.00431919,0.80650673,0.03195683,1.37723540,2.20885934,0.54520850
-4.44522261,3.16288391,0.00412639,0.74832144,0.03058777,1.30702689,2.08444314,0.50566082
-4.43921961,2.97144803,0.00391887,0.69521551,0.02909940,1.23663120,1.96308704,0.46892050
-4.43321661,2.78921910,0.00369989,0.64719270,0.02751513,1.16705432,1.84573927,0.43512421
-4.42721361,2.61761551,0.00347277,0.60425707,0.02585889,1.09925398,1.73331100,0.40439551
-4.42121061,2.45797324,0.00324079,0.56641699,0.02415460,1.03412296,1.62666410,0.37684439
-4.41520760,2.31153030,0.00300713,0.53368845,0.02242564,0.97247508,1.52660055,0.35256721
-4.40920460,2.17941437,0.00277479,0.50609776,0.02069436,0.91503433,1.43385372,0.33164681
-4.40320160,2.06263357,0.00254656,0.48368338,0.01898162,0.86242697,1.34908133,0.31415294
-4.39719860,1.96207049,0.00232495,0.46649698,0.01730650,0.81517685,1.27286032,0.30014292
-4.39119560,1.87847928,0.00211219,0.45460365,0.01568598,0.77370364,1.20568328,0.28966244
-4.38519260,1.81248540,0.00191017,0.44808129,0.01413477,0.73832394,1.14795667,0.28274654
-4.37918959,1.76458787,0.00172047,0.44701911,0.01266520,0.70925496,1.10000051,0.27942059
-4.37318659,1.73516326,0.00154433,0.45151528,0.01128718,0.68662036,1.06204943,0.27970121
-4.36718359,1.72447094,0.00138265,0.46167374,0.01000826,0.67045790,1.03425488,0.28359702
-4.36118059,1.73265865,0.00123604,0.47759992,0.00883372,0.66072849,1.01668818,0.29110908
-4.35517759,1.75976764,0.00110482,0.49939557,0.00776672,0.65732584,1.00934406,0.30223085
-4.34917459,1.80573634,0.00098905,0.52715234,0.00680849,0.66008653,1.01214421,0.31694753
-4.34317159,1.87040163,0.00088856,0.56094432,0.00595856,0.66879960,1.02494053,0.33523463
-4.33716858,1.95349691,0.00080297,0.60081919,0.00521499,0.68321528,1.04751746,0.35705567
-4.33116558,2.05464624,0.00073173,0.64678832,0.00457459,0.70305234,1.07959316,0.38235890
-4.32516258,2.17335406,0.00067417,0.69881558,0.00403319,0.72800360,1.12081906,0.41107307
-4.31915958,2.30899048,0.00062947,0.75680531,0.00358580,0.75773935,1.17077774,0.44310217
-4.31315658,2.46077233,0.00059677,0.82058966,0.00322687,0.79190854,1.22897891,0.47831946
-4.30715358,2.62774088,0.00057511,0.88991567,0.00295038,0.83013770,1.29485394,0.51656088
