energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
-3.20860430,0.50905771,0.10131380,0.30004332,0.00018722,0.03973747,0.09661253,0.18174974,0.00000000
-3.20260130,0.50116868,0.10155067,0.28825580,0.00017630,0.04026473,0.08676960,0.18541790,0.00000000
-3.19659830,0.49945969,0.10324858,0.28018713,0.00016810,0.04125341,0.07780174,0.19134346,0.00000000
-3.19059530,0.50411780,0.10647957,0.27600293,0.00016280,0.04270748,0.06973439,0.19956632,0.00000000
-3.18459230,0.51520374,0.11129180,0.27579722,0.00016057,0.04462054,0.06256971,0.21007961,0.00000000
-3.17858929,0.53265318,0.11770858,0.27959344,0.00016152,0.04697583,0.05628911,0.22282939,0.00000000
-3.17258629,0.55627985,0.12572756,0.28734605,0.00016572,0.04974662,0.05085609,0.23771518,0.00000000
-3.16658329,0.58578013,0.13532009,0.29894264,0.00017320,0.05289666,0.04621931,0.25459136,0.00000000
-3.16058029,0.62073908,0.14643078,0.31420645,0.00018395,0.05638089,0.04231578,0.27326937,0.00000000
-3.15457729,0.66063788,0.15897738,0.33289912,0.00019790,0.06014632,0.03907399,0.29352083,0.00000000
-3.14857429,0.70486252,0.17285097,0.35472392,0.00021492,0.06413307,0.03641688,0.31508141,0.00000000
-3.14257129,0.75271392,0.18791666,0.37932928,0.00023485,0.06827555,0.03426468,0.33765572,0.00000000
-3.13656828,0.80341946,0.20401480,0.40631305,0.00025746,0.07250383,0.03253738,0.36092296,0.00000000
-3.13056528,0.85614602,0.22096301,0.43522735,0.00028247,0.07674504,0.03115700,0.38454345,0.00000000
-3.12456228,0.91001459,0.23855888,0.46558446,0.00030954,0.08092499,0.03004938,0.40816600,0.00000000
-3.11855928,0.96411647,0.25658368,0.49686373,0.00033827,0.08496971,0.02914579,0.43143596,0.00000000
-3.11255628,1.01753092,0.27480700,0.52851967,0.00036822,0.08880717,0.02838404,0.45400398,0.00000000
-3.10655328,1.06934437,0.29299231,0.55999134,0.00039891,0.09236887,0.02770933,0.47553528,0.00000000
-3.10055028,1.11867063,0.31090355,0.59071298,0.00042980,0.09559152,0.02707482,0.49571918,0.00000000
-3.09454727,1.16467212,0.32831243,0.62012574,0.00046035,0.09841850,0.02644177,0.51427890,0.00000000
-3.08854427,1.20658134,0.34500652,0.64769044,0.00048997,0.10080134,0.02577960,0.53098116,0.00000000
-3.08254127,1.24372230,0.36079762,0.67290088,0.00051811,0.10270092,0.02506553,0.54564545,0.00000000
-3.07653827,1.27553114,0.37553042,0.69529752,0.00054418,0.10408860,0.02428419,0.55815264,0.00000000
-3.07053527,1.30157524,0.38909081,0.71448083,0.00056766,0.10494698,0.02342694,0.56845259,0.00000000
-3.06453227,1.32157006,0.40141366,0.73012409,0.00058805,0.10527049,0.02249116,0.57657046,0.00000000
-3.05852926,1.33539309,0.41248955,0.74198480,0.00060490,0.10506570,0.02147939,0.58261141,0.00000000
-3.05252626,1.34309392,0.42237008,0.74991439,0.00061785,0.10435123,0.02039845,0.58676334,0.00000000
-3.04652326,1.34490007,0.43117132,0.75386558,0.00062659,0.10315746,0.01925852,0.58929741,0.00000000
-3.04052026,1.34121774,0.43907504,0.75389701,0.00063095,0.10152583,0.01807228,0.59056614,0.00000000
-3.03451726,1.33262734,0.44632748,0.75017473,0.00063080,0.09950790,0.01685400,0.59099880,0.00000000
-3.02851426,1.31987331,0.45323531,0.74297044,0.00062614,0.09716408,0.01561882,0.59109414,0.00000000
-3.02251126,1.30384837,0.46015890,0.73265611,0.00061707,0.09456209,0.01438200,0.59141030,0.00000000
-3.01650825,1.28557234,0.46750258,0.71969537,0.00060378,0.09177524,0.01315830,0.59255194,0.00000000
-3.01050525,1.26616588,0.47570241,0.70463144,0.00058654,0.08888048,0.01196152,0.59515495,0.00000000
-3.00450225,1.24681975,0.48521142,0.68807234,0.00056570,0.08595637,0.01080409,0.59986884,0.00000000
-2.99849925,1.22876057,0.49648288,0.67067346,0.00054170,0.08308095,0.00969679,0.60733721,0.00000000
-2.99249625,1.21321385,0.50995219,0.65311834,0.00051499,0.08032958,0.00864858,0.61817698,0.00000000
-2.98649325,1.20136568,0.52601790,0.63609806,0.00048609,0.07777296,0.00766651,0.63295668,0.00000000
-2.98049025,1.19432412,0.54502264,0.62029012,0.00045553,0.07547513,0.00675576,0.65217481,0.00000000
-2.97448724,1.19308182,0.56723491,0.60633752,0.00042384,0.07349180,0.00591969,0.67623875,0.00000000
-2.96848424,1.19848101,0.59283227,0.59482861,0.00039154,0.07186882,0.00516000,0.70544518,0.00000000
-2.96248124,1.21118235,0.62188697,0.58627861,0.00035914,0.07064102,0.00447691,0.73996272,0.00000000
-2.95647824,1.23163865,0.65435470,0.58111335,0.00032708,0.06983141,0.00386939,0.77981762,0.00000000
-2.95047524,1.26007473,0.69006712,0.57965572,0.00029581,0.06945065,0.00333536,0.82488327,0.00000000
-2.94447224,1.29647408,0.72872869,0.58211550,0.00026568,0.06949706,0.00287195,0.87487397,0.00000000
-2.93846923,1.34057326,0.76991822,0.58858267,0.00023701,0.06995685,0.00247573,0.92934378,0.00000000
-2.93246623,1.39186407,0.81309530,0.59902462,0.00021007,0.07080485,0.00214294,0.98769046,0.00000000
-2.92646323,1.44960402,0.85761160,0.61328732,0.00018507,0.07200554,0.00186967,1.04916494,0.00000000
-2.92046023,1.51283459,0.90272678,0.63110041,0.00016215,0.07351435,0.00165206,1.11288603,0.00000000
-2.91445723,1.58040701,0.94762849,0.65208601,0.00014144,0.07527925,0.00148647,1.17786025,0.00000000
-2.90845423,1.65101481,0.99145598,0.67577116,0.00012302,0.07724251,0.00136960,1.24300626,0.00000000
-2.90245123,1.72323203,1.03332624,0.70160328,0.00010693,0.07934261,0.00129863,1.30718315,0.00000000
-2.89644822,1.79555593,1.07236183,0.72896840,0.00009321,0.08151613,0.00127133,1.36922165,0.00000000
-2.89044522,1.86645286,1.10771931,0.75721136,0.00008188,0.08369971,0.00128609,1.42795734,0.00000000
-2.88444222,1.93440562,1.13861703,0.78565752,0.00007296,0.08583186,0.00134207,1.48226459,0.00000000
-2.87843922,1.99796069,1.16436128,0.81363524,0.00006651,0.08785466,0.00143921,1.53109005,0.00000000
-2.87243622,2.05577388,1.18436970,0.84049830,0.00006259,0.08971525,0.00157829,1.57348446,0.00000000
-2.86643322,2.10665260,1.19819092,0.86564768,0.00006130,0.09136714,0.00176098,1.60863157,0.00000000
-2.86043022,2.14959341,1.20551977,0.88855184,0.00006278,0.09277117,0.00198986,1.63587312,0.00000000
-2.85442721,2.18381359,1.20620745,0.90876486,0.00006723,0.09389634,0.00226841,1.65472894,0.00000000
-2.84842421,2.20877553,1.20026625,0.92594186,0.00007490,0.09472019,0.00260106,1.66491145,0.00000000
-2.84242121,2.22420327,1.18786878,0.93985107,0.00008612,0.09522911,0.00299310,1.66633406,0.00000000
-2.83641821,2.23009056,1.16934176,0.95038218,0.00010126,0.09541824,0.00345065,1.65911318,0.00000000
-2.83041521,2.22670031,1.14515486,0.95755058,0.00012078,0.09529121,0.00398059,1.64356391,0.00000000
-2.82441221,2.21455540,1.11590496,0.96149740,0.00014520,0.09485969,0.00459041,1.62018956,0.00000000
-2.81840920,2.19442133,1.08229672,0.96248526,0.00017508,0.09414273,0.00528802,1.58966553,0.00000000
-2.81240620,2.16728130,1.04512014,0.96088983,0.00021108,0.09316595,0.00608156,1.55281820,0.00000000
-2.80640320,2.13430462,1.00522619,0.95718750,0.00025386,0.09196065,0.00697914,1.51059968,0.00000000
-2.80040020,2.09680954,0.96350127,0.95193945,0.00030413,0.09056275,0.00798847,1.46405930,0.00000000
-2.79439720,2.05622171,0.92084153,0.94577282,0.00036263,0.08901173,0.00911656,1.41431292,0.00000000
-2.78839420,2.01402968,0.87812798,0.93935935,0.00043005,0.08734947,0.01036928,1.36251117,0.00000000
-2.78239120,1.97173886,0.83620297,0.93339237,0.00050710,0.08561906,0.01175098,1.30980741,0.00000000
-2.77638819,1.93082530,0.79584885,0.92856286,0.00059437,0.08386358,0.01326401,1.25732678,0.00000000
-2.77038519,1.89269073,0.75776937,0.92553532,0.00069242,0.08212494,0.01490832,1.20613685,0.00000000
-2.76438219,1.85862033,0.72257411,0.92492422,0.00080165,0.08044266,0.01668106,1.15722099,0.00000000
-2.75837919,1.82974422,0.69076626,0.92727198,0.00092231,0.07885276,0.01857624,1.11145489,0.00000000
-2.75237619,1.80700401,0.66273396,0.93302892,0.00105448,0.07738671,0.02058441,1.06958698,0.00000000
-2.74637319,1.79112521,0.63874507,0.94253607,0.00119800,0.07607051,0.02269252,1.03222294,0.00000000
-2.74037019,1.78259625,0.61894548,0.95601132,0.00135247,0.07492383,0.02488379,0.99981478,0.00000000
-2.73436718,1.78165479,0.60336067,0.97353931,0.00151724,0.07395943,0.02713783,0.97265440,0.00000000
-2.72836418,1.78828151,0.59190032,0.99506544,0.00169133,0.07318267,0.02943074,0.95087175,0.00000000
-2.72236118,1.80220158,0.58436575,1.02039427,0.00187350,0.07259133,0.03173551,0.93443747,0.00000000
-2.71635818,1.82289360,0.58045977,1.04919212,0.00206219,0.07217563,0.03402244,0.92316965,0.00000000
-2.71035518,1.84960591,0.57979867,1.08099417,0.00225555,0.07191845,0.03625978,0.91674454,0.00000000
-2.70435218,1.88137934,0.58192588,1.11521543,0.00245146,0.07179596,0.03841445,0.91471060,0.00000000
-2.69834917,1.91707611,0.58632700,1.15116560,0.00264755,0.07177829,0.04045280,0.91650559,0.00000000
-2.69234617,1.95541355,0.59244570,1.18806709,0.00284125,0.07183060,0.04234156,0.92147596,0.00000000
-2.68634317,1.99500185,0.59970011,1.22507579,0.00302984,0.07191421,0.04404871,0.92889810,0.00000000
-2.68034017,2.03438456,0.60749926,1.26130393,0.00321050,0.07198801,0.04554441,0.93800061,0.00000000
-2.67433717,2.07208053,0.61525917,1.29584422,0.00338037,0.07200980,0.04680186,0.94798727,0.00000000
-2.66833417,2.10662610,0.62241822,1.32779467,0.00353665,0.07193784,0.04779811,0.95805963,0.00000000
-2.66233117,2.13661614,0.62845127,1.35628321,0.00367667,0.07173229,0.04851473,0.96743904,0.00000000
-2.65632816,2.16074275,0.63288238,1.38049138,0.00379792,0.07135660,0.04893838,0.97538721,0.00000000
-2.65032516,2.17783044,0.63529569,1.39967644,0.00389819,0.07077873,0.04906119,0.98122487,0.00000000
-2.64432216,2.18686681,0.63534423,1.41319109,0.00397559,0.06997229,0.04888100,0.98434814,0.00000000
-2.63831916,2.18702772,0.63275646,1.42050038,0.00402862,0.06891735,0.04840136,0.98424207,0.00000000
-2.63231616,2.17769650,0.62734044,1.42119515,0.00405623,0.06760104,0.04763140,0.98049113,0.00000000
-2.62631316,2.15847656,0.61898555,1.41500179,0.00405784,0.06601791,0.04658554,0.97278656,0.00000000
-2.62031016,2.12919722,0.60766183,1.40178793,0.00403336,0.06416995,0.04528298,0.96093023,0.00000000
-2.61430715,2.08991284,0.59341695,1.38156406,0.00398323,0.06206639,0.04374708,0.94483529,0.00000000
-2.60830415,2.04089541,0.57637116,1.35448098,0.00390833,0.05972321,0.04200471,0.92452360,0.00000000
-2.60230115,1.98262106,0.55671029,1.32082346,0.00381005,0.05716251,0.04008538,0.90012014,0.00000000
-2.59629815,1.91575122,0.53467721,1.28100012,0.00369017,0.05441153,0.03802045,0.87184484,0.00000000
-2.59029515,1.84110908,0.51056211,1.23553020,0.00355085,0.05150172,0.03584229,0.84000200,0.00000000
-2.58429215,1.75965256,0.48469192,1.18502758,0.00339454,0.04846758,0.03358341,0.80496804,0.00000000
-2.57828914,1.67244452,0.45741928,1.13018275,0.00322394,0.04534553,0.03127574,0.76717772,0.00000000
-2.57228614,1.58062154,0.42911155,1.07174330,0.00304189,0.04217274,0.02894984,0.72710961,0.00000000
-2.56628314,1.48536227,0.40014001,1.01049366,0.00285130,0.03898602,0.02663437,0.68527123,0.00000000
-2.56028014,1.38785637,0.37086991,0.94723481,0.00265508,0.03582086,0.02435551,0.64218433,0.00000000
-2.55427714,1.28927509,0.34165126,0.88276452,0.00245609,0.03271046,0.02213660,0.59837072,0.00000000
-2.54827414,1.19074428,0.31281103,0.81785888,0.00225701,0.02968503,0.01999781,0.55433923,0.00000000
-2.54227114,1.09332061,0.28464657,0.75325552,0.00206034,0.02677120,0.01795605,0.51057402,0.00000000
-2.53626813,0.99797155,0.25742056,0.68963908,0.00186834,0.02399160,0.01602484,0.46752444,0.00000000
-2.53026513,0.90555942,0.23135749,0.62762912,0.00168296,0.02136460,0.01421437,0.42559686,0.00000000
-2.52426213,0.81682983,0.20664160,0.56777094,0.00150588,0.01890424,0.01253166,0.38514839,0.00000000
-2.51825913,0.73240445,0.18341633,0.51052909,0.00133844,0.01662030,0.01098076,0.34648258,0.00000000
-2.51225613,0.65277795,0.16178492,0.45628391,0.00118165,0.01451846,0.00956298,0.30984712,0.00000000
-2.50625313,0.57831896,0.14181232,0.40533063,0.00103624,0.01260063,0.00827722,0.27543331,0.00000000
-2.50025013,0.50927451,0.12352794,0.35788114,0.00090262,0.01086534,0.00712032,0.24337725,0.00000000
-2.49424712,0.44577749,0.10692914,0.31406792,0.00078094,0.00930814,0.00608738,0.21376250,0.00000000
-2.48824412,0.38785658,0.09198536,0.27394986,0.00067110,0.00792213,0.00517212,0.18662390,0.00000000
-2.48224112,0.33544812,0.07864246,0.23751962,0.00057283,0.00669839,0.00436724,0.16195241,0.00000000
-2.47623812,0.28840912,0.06682729,0.20471202,0.00048564,0.00562654,0.00366467,0.13970058,0.00000000
-2.47023512,0.24653113,0.05645215,0.17541319,0.00040894,0.00469513,0.00305594,0.11978852,0.00000000
-2.46423212,0.20955410,0.04741912,0.14947003,0.00034203,0.00389210,0.00253236,0.10210992,0.00000000
-2.45822911,0.17718008,0.03962408,0.12669954,0.00028415,0.00320515,0.00208531,0.08653815,0.00000000
-2.45222611,0.14908608,0.03296033,0.10689799,0.00023448,0.00262206,0.00170637,0.07293205,0.00000000
-2.44622311,0.12493598,0.02732178,0.08984928,0.00019222,0.00213098,0.00138749,0.06114137,0.00000000
-2.44022011,0.10439111,0.02260559,0.07533271,0.00015657,0.00172061,0.00112110,0.05101162,0.00000000
-2.43421711,0.08711945,0.01871441,0.06312966,0.00012674,0.00138041,0.00090018,0.04238840,0.00000000
-2.42821411,0.07280328,0.01555809,0.05302939,0.00010201,0.00110065,0.00071831,0.03512107,0.00000000
-2.42221111,0.06114535,0.01305488,0.04483366,0.00008170,0.00087255,0.00056973,0.02906573,0.00000000
-2.41620810,0.05187358,0.01113232,0.03836045,0.00006520,0.00068825,0.00044929,0.02408753,0.00000000
-2.41020510,0.04474431,0.00972769,0.03344651,0.00005198,0.00054087,0.00035248,0.02006246,0.00000000
-2.40420210,0.03954441,0.00878815,0.02994919,0.00004154,0.00042444,0.00027537,0.01687844,0.00000000
-2.39819910,0.03609218,0.00827067,0.02774725,0.00003349,0.00033390,0.00021463,0.01443599,0.00000000
-2.39219610,0.03423740,0.00814172,0.02674108,0.00002749,0.00026503,0.00016744,0.01264848,0.00000000
-2.38619310,0.03386053,0.00837678,0.02685225,0.00002327,0.00021440,0.00013146,0.01144193,0.00000000
-2.38019010,0.03487144,0.00895985,0.02802264,0.00002062,0.00017931,0.00010482,0.01075464,0.00000000
-2.37418709,0.03720754,0.00988279,0.03021312,0.00001941,0.00015775,0.00008606,0.01053649,0.00000000
-2.36818409,0.04083175,0.01114467,0.03340210,0.00001955,0.00014834,0.00007408,0.01074821,0.00000000
-2.36218109,0.04573026,0.01275119,0.03758378,0.00002102,0.00015027,0.00006817,0.01136045,0.00000000
-2.35617809,0.05191021,0.01471399,0.04276646,0.00002384,0.00016328,0.00006792,0.01235287,0.00000000
-2.35017509,0.05939743,0.01705010,0.04897075,0.00002811,0.00018762,0.00007327,0.01371321,0.00000000
-2.34417209,0.06823423,0.01978141,0.05622795,0.00003395,0.00022401,0.00008448,0.01543636,0.00000000
-2.33816908,0.07847731,0.02293410,0.06457837,0.00004155,0.00027365,0.00010216,0.01752350,0.00000000
-2.33216608,0.09019576,0.02653819,0.07406986,0.00005115,0.00033815,0.00012725,0.01998125,0.00000000
-2.32616308,0.10346912,0.03062701,0.08475642,0.00006302,0.00041956,0.00016111,0.02282089,0.00000000
-2.32016008,0.11838544,0.03523665,0.09669674,0.00007747,0.00052032,0.00020548,0.02605760,0.00000000
-2.31415708,0.13503928,0.04040540,0.10995288,0.00009485,0.00064323,0.00026263,0.02970967,0.00000000
-2.30815408,0.15352952,0.04617299,0.12458878,0.00011554,0.00079142,0.00033534,0.03379777,0.00000000
-2.30215108,0.17395685,0.05257978,0.14066865,0.00013994,0.00096833,0.00042698,0.03834411,0.00000000
-2.29614807,0.19642088,0.05966567,0.15825512,0.00016845,0.00117762,0.00054163,0.04337156,0.00000000
-2.29014507,0.22101669,0.06746888,0.17740697,0.00020147,0.00142315,0.00068411,0.04890262,0.00000000
-2.28414207,0.24783081,0.07602445,0.19817663,0.00023938,0.00170884,0.00086011,0.05495836,0.00000000
-2.27813907,0.27693652,0.08536251,0.22060704,0.00028253,0.00203866,0.00107619,0.06155714,0.00000000
-2.27213607,0.30838854,0.09550628,0.24472819,0.00033120,0.00241644,0.00133995,0.06871321,0.00000000
-2.26613307,0.34221711,0.10646992,0.27055316,0.00038561,0.00284582,0.00166000,0.07643525,0.00000000
-2.26013007,0.37842163,0.11825625,0.29807382,0.00044588,0.00333011,0.00204605,0.08472475,0.00000000
-2.25412706,0.41696404,0.13085430,0.32725630,0.00051200,0.00387214,0.00250889,0.09357440,0.00000000
-2.24812406,0.45776233,0.14423707,0.35803645,0.00058386,0.00447415,0.00306036,0.10296648,0.00000000
-2.24212106,0.50068430,0.15835933,0.39031554,0.00066116,0.00513768,0.00371329,0.11287139,0.00000000
-2.23611806,0.54554222,0.17315583,0.42395630,0.00074347,0.00586340,0.00448134,0.12324632,0.00000000
-2.23011506,0.59208866,0.18853990,0.45877995,0.00083017,0.00665106,0.00537879,0.13403434,0.00000000
-2.22411206,0.64001391,0.20440275,0.49456418,0.00092048,0.00749935,0.00642030,0.14516373,0.00000000
-2.21810905,0.68894546,0.22061346,0.53104252,0.00101344,0.00840588,0.00762051,0.15654792,0.00000000
-2.21210605,0.73844990,0.23701987,0.56790549,0.00110792,0.00936709,0.00899366,0.16808598,0.00000000
-2.20610305,0.78803734,0.25345044,0.60480343,0.00120267,0.01037827,0.01055302,0.17966368,0.00000000
-2.20010005,0.83716864,0.26971707,0.64135137,0.00129631,0.01143351,0.01231034,0.19115526,0.00000000
-2.19409705,0.88526538,0.28561887,0.67713589,0.00138739,0.01252582,0.01427522,0.20242587,0.00000000
-2.18809405,0.93172245,0.30094695,0.71172381,0.00147440,0.01364713,0.01645439,0.21333453,0.00000000
-2.18209105,0.97592286,0.31548993,0.74467262,0.00155583,0.01478842,0.01885101,0.22373772,0.00000000
-2.17608804,1.01725438,0.32904004,0.77554218,0.00163022,0.01593981,0.02146402,0.23349341,0.00000000
-2.17008504,1.05512750,0.34139979,0.80390755,0.00169619,0.01709072,0.02428743,0.24246530,0.00000000
-2.16408204,1.08899386,0.35238862,0.82937212,0.00175252,0.01823003,0.02730983,0.25052728,0.00000000
-2.15807904,1.11836453,0.36184961,0.85158089,0.00179816,0.01934623,0.03051385,0.25756779,0.00000000
-2.15207604,1.14282737,0.36965574,0.87023300,0.00183231,0.02042765,0.03387599,0.26349405,0.00000000
-2.14607304,1.16206262,0.37571549,0.88509328,0.00185439,0.02146262,0.03736643,0.26823580,0.00000000
-2.14007004,1.17585624,0.37997762,0.89600213,0.00186417,0.02243969,0.04094922,0.27174853,0.00000000
-2.13406703,1.18411019,0.38243481,0.90288338,0.00186168,0.02334788,0.04458267,0.27401605,0.00000000
-2.12806403,1.18684945,0.38312606,0.90574976,0.00184728,0.02417685,0.04821995,0.27505220,0.00000000
-2.12206103,1.18422522,0.38213766,0.90470586,0.00182165,0.02491716,0.05181007,0.27490176,0.00000000
-2.11605803,1.17651447,0.37960285,0.89994830,0.00178577,0.02556047,0.05529891,0.27364035,0.00000000
-2.11005503,1.16411554,0.37569987,0.89176317,0.00174088,0.02609980,0.05863071,0.27137351,0.00000000
-2.10405203,1.14754023,0.37064879,0.88052086,0.00168849,0.02652967,0.06174951,0.26823482,0.00000000
-2.09804902,1.12740242,0.36470688,0.86666838,0.00163027,0.02684639,0.06460081,0.26438317,0.00000000
-2.09204602,1.10440385,0.35816295,0.85071947,0.00156808,0.02704815,0.06713332,0.25999935,0.00000000
-2.08604302,1.07931723,0.35133049,0.83324273,0.00150386,0.02713521,0.06930055,0.25528179,0.00000000
-2.08004002,1.05296740,0.34454011,0.81484811,0.00143960,0.02711001,0.07106246,0.25044193,0.00000000
-2.07403702,1.02621093,0.33813117,0.79617211,0.00137729,0.02697723,0.07238679,0.24569898,0.00000000
-2.06803402,0.99991464,0.33244299,0.77786204,0.00131883,0.02674374,0.07325026,0.24127433,0.00000000
-2.06203102,0.97493359,0.32780570,0.76055957,0.00126602,0.02641863,0.07363940,0.23738584,0.00000000
-2.05602801,0.95208902,0.32453105,0.74488409,0.00122047,0.02601299,0.07355103,0.23424185,0.00000000
-2.05002501,0.93214664,0.32290323,0.73141608,0.00118361,0.02553976,0.07299242,0.23203529,0.00000000
-2.04402201,0.91579569,0.32316999,0.72068085,0.00115658,0.02501341,0.07198097,0.23093792,0.00000000
-2.03801901,0.90362945,0.32553435,0.71313309,0.00114024,0.02444960,0.07054362,0.23109477,0.00000000
-2.03201601,0.89612729,0.33014694,0.70914254,0.00113517,0.02386476,0.06871579,0.23261904,0.00000000
-2.02601301,0.89363905,0.33709937,0.70898121,0.00114160,0.02327563,0.06654018,0.23558755,0.00000000
-2.02001001,0.89637216,0.34641884,0.71281258,0.00115943,0.02269869,0.06406513,0.24003695,0.00000000
-2.01400700,0.90438178,0.35806411,0.72068314,0.00118824,0.02214970,0.06134301,0.24596074,0.00000000
-2.00800400,0.91756479,0.37192333,0.73251686,0.00122729,0.02164311,0.05842842,0.25330744,0.00000000
-2.00200100,0.93565777,0.38781360,0.74811271,0.00127554,0.02119157,0.05537638,0.26197991,0.00000000
-1.99599800,0.95823942,0.40548277,0.76714591,0.00133165,0.02080547,0.05224068,0.27183601,0.00000000
-1.98999500,0.98473779,0.42461334,0.78917279,0.00139408,0.02049253,0.04907228,0.28269069,0.00000000
-1.98399200,1.01444228,0.44482866,0.81363975,0.00146106,0.02025750,0.04591799,0.29431953,0.00000000
-1.97798899,1.04652047,0.46570133,0.83989596,0.00153068,0.02010197,0.04281939,0.30646376,0.00000000
-1.97198599,1.08003946,0.48676365,0.86720998,0.00160093,0.02002424,0.03981204,0.31883667,0.00000000
-1.96598299,1.11399136,0.50751992,0.89478960,0.00166976,0.02001942,0.03692495,0.33113124,0.00000000
-1.95997999,1.14732216,0.52746025,0.92180468,0.00173513,0.02007954,0.03418043,0.34302884,0.00000000
-1.95397699,1.17896313,0.54607536,0.94741208,0.00179507,0.02019392,0.03159416,0.35420871,0.00000000
-1.94797399,1.20786383,0.56287202,0.97078197,0.00184775,0.02034951,0.02917554,0.36435784,0.00000000
-1.94197099,1.23302534,0.57738834,0.99112445,0.00189152,0.02053142,0.02692825,0.37318106,0.00000000
-1.93596798,1.25353266,0.58920860,1.00771566,0.00192495,0.02072353,0.02485092,0.38041071,0.00000000
-1.92996498,1.26858494,0.59797669,1.01992216,0.00194689,0.02090913,0.02293806,0.38581570,0.00000000
-1.92396198,1.27752232,0.60340794,1.02722271,0.00195649,0.02107157,0.02118084,0.38920956,0.00000000
-1.91795898,1.27984830,0.60529854,1.02922654,0.00195320,0.02119495,0.01956810,0.39045707,0.00000000
-1.91195598,1.27524682,0.60353239,1.02568738,0.00193682,0.02126477,0.01808715,0.38947924,0.00000000
-1.90595298,1.26359328,0.59808498,1.01651265,0.00190748,0.02126852,0.01672458,0.38625652,0.00000000
-1.89994997,1.24495906,0.58902413,1.00176750,0.00186562,0.02119619,0.01546702,0.38082992,0.00000000
-1.89394697,1.21960961,0.57650769,0.98167365,0.00181196,0.02104068,0.01430166,0.37330027,0.00000000
-1.88794397,1.18799605,0.56077824,0.95660294,0.00174750,0.02079812,0.01321672,0.36382543,0.00000000
-1.88194097,1.15074092,0.54215511,0.92706624,0.00167344,0.02046800,0.01220181,0.35261577,0.00000000
-1.87593797,1.10861858,0.52102406,0.89369792,0.00159116,0.02005325,0.01124807,0.33992798,0.00000000
-1.86993497,1.06253128,0.49782510,0.85723686,0.00150218,0.01956013,0.01034826,0.32605766,0.00000000
-1.86393197,1.01348187,0.47303897,0.81850450,0.00140807,0.01899802,0.00949677,0.31133072,0.00000000
-1.85792896,0.96254411,0.44717290,0.77838111,0.00131044,0.01837911,0.00868946,0.29609427,0.00000000
-1.85192596,0.91083191,0.42074601,0.73778080,0.00121086,0.01771793,0.00792350,0.28070697,0.00000000
-1.84592296,0.85946835,0.39427510,0.69762644,0.00111084,0.01703090,0.00719718,0.26552946,0.00000000
-1.83991996,0.80955555,0.36826119,0.65882498,0.00101179,0.01633572,0.00650966,0.25091490,0.00000000
-1.83391696,0.76214620,0.34317708,0.62224408,0.00091496,0.01565080,0.00586070,0.23720009,0.00000000
-1.82791396,0.71821750,0.31945650,0.58869041,0.00082147,0.01499460,0.00525047,0.22469723,0.00000000
-1.82191096,0.67864792,0.29748483,0.55889017,0.00073224,0.01438507,0.00467932,0.21368651,0.00000000
-1.81590795,0.64419734,0.27759159,0.53347219,0.00064803,0.01383902,0.00414759,0.20440971,0.00000000
-1.80990495,0.61549057,0.26004487,0.51295371,0.00056938,0.01337158,0.00365548,0.19706480,0.00000000
-1.80390195,0.59300469,0.24504744,0.49772903,0.00049668,0.01299571,0.00320294,0.19180164,0.00000000
-1.79789895,0.57705988,0.23273473,0.48806112,0.00043016,0.01272177,0.00278959,0.18871878,0.00000000
-1.79189595,0.56781407,0.22317431,0.48407622,0.00036987,0.01255721,0.00241467,0.18786141,0.00000000
-1.78589295,0.56526103,0.21636706,0.48576138,0.00031575,0.01250628,0.00207708,0.18922039,0.00000000
-1.77988994,0.56923200,0.21224948,0.49296491,0.00026761,0.01256992,0.00177535,0.19273248,0.00000000
-1.77388694,0.57940078,0.21069745,0.50539987,0.00022519,0.01274565,0.00150770,0.19828157,0.00000000
-1.76788394,0.59529207,0.21153094,0.52265037,0.00018813,0.01302767,0.00127207,0.20570119,0.00000000
-1.76188094,0.61629300,0.21451974,0.54418084,0.00015604,0.01340695,0.00106624,0.21477805,0.00000000
-1.75587794,0.64166783,0.21939008,0.56934804,0.00012849,0.01387152,0.00088781,0.22525669,0.00000000
-1.74987494,0.67057545,0.22583197,0.59741588,0.00010505,0.01440675,0.00073432,0.23684525,0.00000000
-1.74387194,0.70208969,0.23350723,0.62757265,0.00008526,0.01499577,0.00060331,0.24922223,0.00000000
-1.73786893,0.73522183,0.24205793,0.65895059,0.00006871,0.01561997,0.00049235,0.26204408,0.00000000
-1.73186593,0.76894522,0.25111536,0.69064735,0.00005497,0.01625950,0.00039910,0.27495374,0.00000000
-1.72586293,0.80222118,0.26030903,0.72174881,0.00004367,0.01689387,0.00032132,0.28758955,0.00000000
-1.71985993,0.83402566,0.26927585,0.75135275,0.00003444,0.01750256,0.00025695,0.29959463,0.00000000
-1.71385693,0.86337604,0.27766896,0.77859273,0.00002696,0.01806558,0.00020408,0.31062633,0.00000000
-1.70785393,0.88935693,0.28516622,0.80266122,0.00002096,0.01856412,0.00016099,0.32036542,0.00000000
-1.70185093,0.91114444,0.29147800,0.82283144,0.00001617,0.01898103,0.00012614,0.32852472,0.00000000
-1.69584792,0.92802785,0.29635398,0.83847694,0.00001239,0.01930138,0.00009816,0.33485693,0.00000000
