energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
-5.15357679,1.92798951,0.47757499,0.35590789,0.00051905,0.19261604,0.48994951,0.49250372,0.00802846,0.84045548
-5.14757379,1.97349002,0.48537498,0.37536265,0.00056197,0.20253301,0.49439492,0.49936838,0.00848370,0.84809687
-5.14157079,2.02582316,0.49490172,0.39519235,0.00060825,0.21254336,0.50105588,0.50848515,0.00897213,0.85987756
-5.13556778,2.08449132,0.50615174,0.41517793,0.00065735,0.22254446,0.50989213,0.51974786,0.00948669,0.87572582
-5.12956478,2.14884829,0.51906414,0.43509297,0.00070870,0.23242827,0.52080492,0.53301488,0.01002057,0.89548028
-5.12356178,2.21811575,0.53352264,0.45470977,0.00076176,0.24208460,0.53363926,0.54811310,0.01056727,0.91889312
-5.11755878,2.29140515,0.54935967,0.47380589,0.00081594,0.25140463,0.54818823,0.56484360,0.01112068,0.94563652
-5.11155578,2.36774393,0.56636200,0.49217055,0.00087070,0.26028437,0.56419909,0.58298833,0.01167509,0.97531195
-5.10555278,2.44610496,0.58427791,0.50961075,0.00092548,0.26862801,0.58138103,0.60231792,0.01222523,1.00746197
-5.09954977,2.52543772,0.60282535,0.52595690,0.00097974,0.27635093,0.59941419,0.62259983,0.01276632,1.04158398
-5.09354677,2.60469996,0.62170077,0.54106760,0.00103297,0.28338226,0.61795957,0.64360673,0.01329406,1.07714539
-5.08754377,2.68288873,0.64058832,0.55483348,0.00108465,0.28966694,0.63666951,0.66512458,0.01380468,1.11359952
-5.08154077,2.75906938,0.65916906,0.56717991,0.00113430,0.29516705,0.65519832,0.68696015,0.01429491,1.15040187
-5.07553777,2.83240187,0.67712994,0.57806862,0.00118148,0.29986255,0.67321276,0.70894751,0.01476198,1.18702601
-5.06953477,2.90216349,0.69417214,0.58749811,0.00122576,0.30375139,0.69040211,0.73095349,0.01520367,1.22297877
-5.06353177,2.96776744,0.71001878,0.59550297,0.00126674,0.30684893,0.70648731,0.75288173,0.01561827,1.25781416
-5.05752876,3.02877707,0.72442176,0.60215218,0.00130408,0.30918692,0.72122921,0.77467520,0.01600463,1.29114570
-5.05152576,3.08491559,0.73716757,0.60754661,0.00133745,0.31081197,0.73443552,0.79631739,0.01636219,1.32265689
-5.04552276,3.13607118,0.74808212,0.61181579,0.00136657,0.31178375,0.74596635,0.81783178,0.01669096,1.35210948
-5.03951976,3.18229785,0.75703451,0.61511425,0.00139119,0.31217303,0.75573820,0.83928014,0.01699163,1.37934938
-5.03351676,3.22381208,0.76393970,0.61761746,0.00141112,0.31205963,0.76372635,0.86075938,0.01726560,1.40431013
-5.02751376,3.26098568,0.76876018,0.61951771,0.00142620,0.31153039,0.76996550,0.88239734,0.01751499,1.42701374
-5.02151076,3.29433512,0.77150657,0.62101997,0.00143633,0.31067736,0.77454874,0.90434768,0.01774277,1.44756900
-5.01550775,3.32450766,0.77223723,0.62233785,0.00144146,0.30959610,0.77762479,0.92678402,0.01795271,1.46616720
-5.00950475,3.35226462,0.77105685,0.62368973,0.00144159,0.30838429,0.77939368,0.94989364,0.01814943,1.48307536
-5.00350175,3.37846220,0.76811403,0.62529525,0.00143679,0.30714059,0.78010075,0.97387082,0.01833839,1.49862727
-4.99749875,3.40402996,0.76359794,0.62737185,0.00142720,0.30596361,0.78002942,0.99891020,0.01852585,1.51321228
-4.99149575,3.42994755,0.75773399,0.63013179,0.00141301,0.30495122,0.77949255,1.02520026,0.01871873,1.52726240
-4.98549275,3.45721996,0.75077863,0.63377914,0.00139449,0.30419987,0.77882291,1.05291706,0.01892448,1.54123786
-4.97948974,3.48685167,0.74301327,0.63850718,0.00137198,0.30380403,0.77836281,1.08221848,0.01915092,1.55561164
-4.97348674,3.51982029,0.73473748,0.64449574,0.00134589,0.30385550,0.77845331,1.11323908,0.01940596,1.57085338
-4.96748374,3.55705015,0.72626158,0.65190883,0.00131668,0.30444286,0.77942320,1.14608554,0.01969733,1.58741307
-4.96148074,3.59938652,0.71789879,0.66089230,0.00128489,0.30565057,0.78157820,1.18083288,0.02003227,1.60570524
-4.95547774,3.64757105,0.70995713,0.67157164,0.00125109,0.30755811,0.78519067,1.21752149,0.02041721,1.62609390
-4.94947474,3.70221922,0.70273145,0.68404995,0.00121591,0.31023892,0.79049020,1.25615475,0.02085741,1.64887895
-4.94347174,3.76380040,0.69649566,0.69840617,0.00118001,0.31375926,0.79765542,1.29669752,0.02135667,1.67428436
-4.93746873,3.83262130,0.69149571,0.71469356,0.00114406,0.31817699,0.80680729,1.33907511,0.02191706,1.70244859
-4.93146573,3.90881334,0.68794344,0.73293858,0.00110875,0.32354048,0.81800421,1.38317291,0.02253869,1.73341765
-4.92546273,3.99232454,0.68601169,0.75314024,0.00107478,0.32988752,0.83123910,1.42883640,0.02321955,1.76714081
-4.91945973,4.08291629,0.68583092,0.77527001,0.00104282,0.33724453,0.84643868,1.47587156,0.02395547,1.80346939
-4.91345673,4.18016528,0.68748751,0.79927228,0.00101353,0.34562604,0.86346481,1.52404552,0.02474015,1.84215843
-4.90745373,4.28347055,0.69102390,0.82506561,0.00098754,0.35503453,0.88211818,1.57308749,0.02556532,1.88287125
-4.90145073,4.39206573,0.69644072,0.85254456,0.00096543,0.36546082,0.90214400,1.62268983,0.02642095,1.92518679
-4.89544772,4.50503603,0.70370064,0.88158223,0.00094776,0.37688478,0.92323955,1.67250933,0.02729559,1.96860936
-4.88944472,4.62133956,0.71273410,0.91203347,0.00093501,0.38927667,0.94506345,1.72216877,0.02817678,2.01258048
-4.88344172,4.73983239,0.72344647,0.94373863,0.00092763,0.40259887,0.96724618,1.77125887,0.02905155,2.05649247
-4.87743872,4.85929652,0.73572639,0.97652777,0.00092599,0.41680800,0.98940154,1.81934073,0.02990686,2.09970338
-4.87143572,4.97847005,0.74945493,1.01022520,0.00093042,0.43185732,1.01113853,1.86594893,0.03073016,2.14155263
-4.86543272,5.09607844,0.76451512,1.04465419,0.00094115,0.44769943,1.03207339,1.91059551,0.03150987,2.18137709
-4.85942971,5.21086616,0.78080125,1.07964172,0.00095835,0.46428880,1.05184116,1.95277503,0.03223583,2.21852710
-4.85342671,5.32162752,0.79822764,1.11502300,0.00098210,0.48158442,1.07010638,1.99197074,0.03289964,2.25238192
-4.84742371,5.42723601,0.81673625,1.15064565,0.00101241,0.49955200,1.08657262,2.02766209,0.03349497,2.28236432
-4.84142071,5.52667110,0.83630272,1.18637339,0.00104914,0.51816585,1.10099043,2.05933356,0.03401775,2.30795391
-4.83541771,5.61904180,0.85694051,1.22208898,0.00109210,0.53741017,1.11316340,2.08648468,0.03446617,2.32869889
-4.82941471,5.70360626,0.87870286,1.25769633,0.00114095,0.55727971,1.12295222,2.10864123,0.03484064,2.34422604
-4.82341171,5.77978678,0.90168231,1.29312160,0.00119524,0.57777961,1.13027651,2.12536717,0.03514364,2.35424854
-4.81740870,5.84717985,0.92600774,1.32831331,0.00125439,0.59892454,1.13511456,2.13627709,0.03537944,2.35857174
-4.81140570,5.90556063,0.95183895,1.36324118,0.00131770,0.62073688,1.13750085,2.14104856,0.03555372,2.35709644
-4.80540270,5.95488203,0.97935899,1.39789392,0.00138434,0.64324421,1.13752165,2.13943400,0.03567318,2.34981985
-4.79939970,5.99526795,1.00876433,1.43227579,0.00145338,0.66647603,1.13530882,2.13127144,0.03574513,2.33683415
-4.79339670,6.02700114,1.04025342,1.46640211,0.00152377,0.69045977,1.13103222,2.11649354,0.03577701,2.31832254
-4.78739370,6.05050569,1.07401382,1.50029376,0.00159439,0.71521635,1.12489096,2.09513443,0.03577601,2.29455324
-4.78139070,6.06632494,1.11020868,1.53397093,0.00166408,0.74075538,1.11710393,2.06733391,0.03574871,2.26587118
-4.77538769,6.07509524,1.14896283,1.56744620,0.00173162,0.76707012,1.10790008,2.03333854,0.03570075,2.23268806
-4.76938469,6.07751670,1.19034923,1.60071744,0.00179581,0.79413255,1.09750881,1.99349951,0.03563664,2.19547073
-4.76338169,6.07432177,1.23437627,1.63376060,0.00185549,0.82188866,1.08615091,1.94826726,0.03555964,2.15472859
-4.75737869,6.06624308,1.28097651,1.66652294,0.00190958,0.85025428,1.07403046,1.89818281,0.03547169,2.11100017
-4.75137569,6.05398175,1.32999737,1.69891698,0.00195708,0.87911155,1.06132799,1.84386622,0.03537350,2.06483960
-4.74537269,6.03817753,1.38119433,1.73081561,0.00199715,0.90830641,1.04819527,1.78600258,0.03526465,2.01680329
-4.73936968,6.01938231,1.43422693,1.76204870,0.00202911,0.93764726,1.03475182,1.72532594,0.03514375,1.96743739
-4.73336668,5.99803809,1.48865800,1.79240154,0.00205247,0.96690482,1.02108339,1.66260205,0.03500872,1.91726653
-4.72736368,5.97446072,1.54395634,1.82161540,0.00206693,0.99581366,1.00724232,1.59861041,0.03485696,1.86678403
-4.72136068,5.94883014,1.59950297,1.84939039,0.00207240,1.02407506,0.99324981,1.53412646,0.03468565,1.81644415
-4.71535768,5.92118785,1.65460083,1.87539073,0.00206901,1.05136166,0.97909985,1.46990448,0.03449195,1.76665639
-4.70935468,5.89144175,1.70848803,1.89925235,0.00205704,1.07732349,0.96476462,1.40666193,0.03427323,1.71778193
-4.70335168,5.85937815,1.76035411,1.92059268,0.00203699,1.10159552,0.95020092,1.34506558,0.03402719,1.67013231
-4.69734867,5.82468046,1.80935903,1.93902234,0.00200947,1.12380643,0.93535736,1.28571995,0.03375202,1.62396993
-4.69134567,5.78695352,1.85465435,1.95415821,0.00197524,1.14358842,0.92018179,1.22915811,0.03344644,1.57951031
-4.68534267,5.74575225,1.89540586,1.96563751,0.00193513,1.16058759,0.90462840,1.17583517,0.03310970,1.53692553
-4.67933967,5.70061305,1.93081692,1.97313208,0.00189002,1.17447474,0.88866433,1.12612416,0.03274161,1.49634860
-4.67333667,5.65108612,1.96015170,1.97636229,0.00184079,1.18495594,0.87227505,1.08031426,0.03234243,1.45787804
-4.66733367,5.59676688,1.98275745,1.97510983,0.00178833,1.19178263,0.85546839,1.03861118,0.03191278,1.42158244
-4.66133067,5.53732466,1.99808492,1.96922868,0.00173345,1.19476066,0.83827683,1.00113918,0.03145361,1.38750441
-4.65532766,5.47252695,2.00570602,1.95865374,0.00167690,1.19375797,0.82075794,0.96794464,0.03096605,1.35566361
-4.64932466,5.40225791,2.00532821,1.94340655,0.00161933,1.18871045,0.80299295,0.93900057,0.03045132,1.32605874
-4.64332166,5.32653006,1.99680477,1.92359765,0.00156131,1.17962578,0.78508347,0.91421192,0.02991069,1.29866815
