energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.78389195,0.94499072,-0.00669090,0.00590702,-0.00000007,0.20012728,-0.00142932,0.34463296,-0.00029505,0.23072213,-0.00103357,0.02362549,-0.00008412,0.20601236,-0.00192610
-5.77788894,1.03228363,-0.00528395,0.00651213,-0.00000011,0.21921734,-0.00112909,0.38021182,-0.00023578,0.25131513,-0.00081665,0.02564142,-0.00006672,0.22464867,-0.00152088
-5.77188594,1.12126043,-0.00415402,0.00712962,-0.00000016,0.23870084,-0.00088794,0.41658645,-0.00018934,0.27229802,-0.00064249,0.02769345,-0.00005283,0.24361869,-0.00119557
-5.76588294,1.21085057,-0.00325745,0.00775175,-0.00000024,0.25834288,-0.00069659,0.45330860,-0.00015423,0.29342278,-0.00050442,0.02975782,-0.00004194,0.26269292,-0.00093756
-5.75987994,1.29986524,-0.00255711,0.00836999,-0.00000035,0.27788256,-0.00054718,0.48988146,-0.00012937,0.31441336,-0.00039673,0.03180805,-0.00003362,0.28161692,-0.00073614
-5.75387694,1.38702126,-0.00202229,0.00897520,-0.00000051,0.29703812,-0.00043318,0.52576967,-0.00011418,0.33497124,-0.00031476,0.03381550,-0.00002755,0.30011641,-0.00058245
-5.74787394,1.47097077,-0.00162851,0.00955782,-0.00000074,0.31551346,-0.00034942,0.56041158,-0.00010858,0.35478227,-0.00025477,0.03575002,-0.00002348,0.31790371,-0.00046946
-5.74187094,1.55033562,-0.00135735,0.01010814,-0.00000106,0.33300570,-0.00029205,0.59323348,-0.00011313,0.37352480,-0.00021401,0.03758073,-0.00002126,0.33468509,-0.00039186
-5.73586793,1.62374561,-0.00119644,0.01061658,-0.00000151,0.34921345,-0.00025850,0.62366515,-0.00012914,0.39087861,-0.00019064,0.03927689,-0.00002085,0.35016895,-0.00034613
-5.72986493,1.68987889,-0.00113942,0.01107393,-0.00000214,0.36384572,-0.00024754,0.65115645,-0.00015878,0.40653444,-0.00018380,0.04080888,-0.00002231,0.36407448,-0.00033045
-5.72386193,1.74750316,-0.00118617,0.01147169,-0.00000300,0.37663087,-0.00025929,0.67519399,-0.00020531,0.42020374,-0.00019361,0.04214905,-0.00002580,0.37614040,-0.00034482
-5.71785893,1.79551571,-0.00134318,0.01180230,-0.00000418,0.38732541,-0.00029535,0.69531748,-0.00027330,0.43162820,-0.00022124,0.04327276,-0.00003163,0.38613354,-0.00039116
-5.71185593,1.83298071,-0.00162406,0.01205943,-0.00000580,0.39572219,-0.00035892,0.71113493,-0.00036895,0.44058854,-0.00026898,0.04415916,-0.00004027,0.39385671,-0.00047343
-5.70585293,1.85916203,-0.00205040,0.01223818,-0.00000797,0.40165758,-0.00045496,0.72233599,-0.00050045,0.44691239,-0.00034042,0.04479198,-0.00005232,0.39915562,-0.00059790
-5.69984992,1.87354998,-0.00265270,0.01233528,-0.00001089,0.40501741,-0.00059047,0.72870301,-0.00067840,0.45048067,-0.00044055,0.04516015,-0.00006862,0.40192450,-0.00077340
-5.69384692,1.87588088,-0.00347170,0.01234923,-0.00001476,0.40574130,-0.00077479,0.73011909,-0.00091638,0.45123232,-0.00057600,0.04525825,-0.00009020,0.40211015,-0.00101172
-5.68784392,1.86614845,-0.00455987,0.01228034,-0.00001988,0.40382526,-0.00101993,0.72657301,-0.00123149,0.44916703,-0.00075527,0.04508675,-0.00011838,0.39971425,-0.00132800
-5.68184092,1.84460649,-0.00598313,0.01213080,-0.00002659,0.39932237,-0.00134098,0.71816060,-0.00164509,0.44434600,-0.00098899,0.04465212,-0.00015477,0.39479377,-0.00174126
-5.67583792,1.81176288,-0.00782279,0.01190462,-0.00003531,0.39234156,-0.00175660,0.70508262,-0.00218352,0.43689058,-0.00129022,0.04396665,-0.00020132,0.38745954,-0.00227492
-5.66983492,1.76836510,-0.01017763,0.01160754,-0.00004656,0.38304461,-0.00228947,0.68763929,-0.00287893,0.42697897,-0.00167480,0.04304811,-0.00026039,0.37787302,-0.00295740
-5.66383192,1.71537812,-0.01316606,0.01124687,-0.00006097,0.37164134,-0.00296686,0.66622162,-0.00377017,0.41484101,-0.00216163,0.04191926,-0.00033476,0.36624143,-0.00382273
-5.65782891,1.65395568,-0.01692833,0.01083130,-0.00007929,0.35838349,-0.00382112,0.64130011,-0.00490365,0.40075152,-0.00277306,0.04060720,-0.00042769,0.35281151,-0.00491116
-5.65182591,1.58540638,-0.02162855,0.01037072,-0.00010240,0.34355734,-0.00489018,0.61341119,-0.00633425,0.38502234,-0.00353517,0.03914256,-0.00054296,0.33786216,-0.00626972
-5.64582291,1.51115612,-0.02745654,0.00987590,-0.00013133,0.32747558,-0.00621801,0.58314211,-0.00812610,0.36799357,-0.00447802,0.03755869,-0.00068491,0.32169638,-0.00795274
-5.63981991,1.43270865,-0.03462922,0.00935825,-0.00016726,0.31046864,-0.00785499,0.55111491,-0.01035334,0.35002429,-0.00563591,0.03589072,-0.00085844,0.30463280,-0.01002222
-5.63381691,1.35160571,-0.04339145,0.00882956,-0.00021154,0.29287602,-0.00985812,0.51797007,-0.01310058,0.33148332,-0.00704742,0.03417474,-0.00106905,0.28699719,-0.01254804
-5.62781391,1.26938855,-0.05401603,0.00830171,-0.00026571,0.27503777,-0.01229106,0.48435049,-0.01646320,0.31274012,-0.00875545,0.03244687,-0.00132279,0.26911428,-0.01560792
-5.62181091,1.18756199,-0.06680279,0.00778642,-0.00033144,0.25728653,-0.01522398,0.45088639,-0.02054728,0.29415649,-0.01080701,0.03074255,-0.00162625,0.25130017,-0.01928714
-5.61580790,1.10756238,-0.08207636,0.00729500,-0.00041058,0.23994038,-0.01873306,0.41818149,-0.02546911,0.27607904,-0.01325288,0.02909578,-0.00198651,0.23385566,-0.02367787
-5.60980490,1.03073001,-0.10018259,0.00683813,-0.00050512,0.22329665,-0.02289973,0.38680097,-0.03135420,0.25883277,-0.01614700,0.02753855,-0.00241103,0.21706051,-0.02887808
-5.60380190,0.95828673,-0.12148336,0.00642571,-0.00061715,0.20762681,-0.02780947,0.35726129,-0.03833570,0.24271577,-0.01954564,0.02610038,-0.00290751,0.20116886,-0.03499006
-5.59779890,0.89131882,-0.14634965,0.00606662,-0.00074886,0.19317243,-0.03355026,0.33002211,-0.04655219,0.22799520,-0.02350632,0.02480794,-0.00348377,0.18640587,-0.04211840
-5.59179590,0.83076495,-0.17515279,0.00576867,-0.00090244,0.18014238,-0.04021055,0.30548022,-0.05614473,0.21490436,-0.02808641,0.02368476,-0.00414751,0.17296539,-0.05036742
-5.58579290,0.77740900,-0.20825389,0.00553845,-0.00108006,0.16871095,-0.04787686,0.28396546,-0.06725330,0.20364086,-0.03334149,0.02275114,-0.00490610,0.16100875,-0.05983821
-5.57978989,0.73187701,-0.24599150,0.00538122,-0.00128381,0.15901694,-0.05663083,0.26573841,-0.08001235,0.19436559,-0.03932338,0.02202397,-0.00576629,0.15066444,-0.07062504
-5.57378689,0.69463753,-0.28866775,0.00530089,-0.00151556,0.15116351,-0.06654604,0.25098959,-0.09454588,0.18720254,-0.04607805,0.02151673,-0.00673394,0.14202845,-0.08281144
-5.56778389,0.66600477,-0.33653314,0.00529998,-0.00177694,0.14521866,-0.07768442,0.23984005,-0.11096183,0.18223904,-0.05364319,0.02123949,-0.00781366,0.13516531,-0.09646589
-5.56178089,0.64614347,-0.38977060,0.00537953,-0.00206920,0.14121619,-0.09009243,0.23234293,-0.12934606,0.17952639,-0.06204583,0.02119890,-0.00900851,0.13010943,-0.11163727
-5.55577789,0.63507508,-0.44847906,0.00553915,-0.00239313,0.13915687,-0.10379723,0.22848578,-0.14975609,0.17908062,-0.07129973,0.02139817,-0.01031962,0.12686662,-0.12835029
-5.54977489,0.63268441,-0.51265749,0.00577696,-0.00274894,0.13900993,-0.11880277,0.22819360,-0.17221486,0.18088340,-0.08140299,0.02183711,-0.01174595,0.12541577,-0.14660103
-5.54377189,0.63872649,-0.58218983,0.00608966,-0.00313620,0.14071457,-0.13508618,0.23133217,-0.19670460,0.18488284,-0.09233575,0.02251207,-0.01328388,0.12571046,-0.16635267
-5.53776888,0.65283327,-0.65683183,0.00647250,-0.00355375,0.14418157,-0.15259457,0.23771180,-0.22316141,0.19099426,-0.10405815,0.02341590,-0.01492707,0.12768045,-0.18753197
-5.53176588,0.67452020,-0.73620046,0.00691936,-0.00399961,0.14929487,-0.17124234,0.24709134,-0.25147058,0.19910094,-0.11650878,0.02453790,-0.01666619,0.13123311,-0.21002632
-5.52576288,0.70319271,-0.81976668,0.00742280,-0.00447094,0.15591335,-0.19090938,0.25918248,-0.28146312,0.20905495,-0.12960361,0.02586377,-0.01848883,0.13625466,-0.23368187
-5.51975988,0.73815288,-0.90685248,0.00797417,-0.00496401,0.16387258,-0.21144012,0.27365437,-0.31291371,0.22067802,-0.14323558,0.02737559,-0.02037950,0.14261143,-0.25830285
-5.51375688,0.77860674,-0.99663257,0.00856368,-0.00547424,0.17298683,-0.23264381,0.29013871,-0.34554052,0.23376281,-0.15727489,0.02905184,-0.02231965,0.15015113,-0.28365221
-5.50775388,0.82367253,-1.08814134,0.00918060,-0.00599618,0.18305135,-0.25429593,0.30823526,-0.37900678,0.24807454,-0.17157017,0.03086744,-0.02428790,0.15870417,-0.30945378
-5.50175088,0.87239033,-1.18028538,0.00981341,-0.00652361,0.19384497,-0.27614101,0.32751799,-0.41292463,0.26335314,-0.18595046,0.03279394,-0.02626032,0.16808530,-0.33539596
-5.49574787,0.92373367,-1.27186148,0.01044998,-0.00704964,0.20513310,-0.29789669,0.34754177,-0.44686102,0.27931623,-0.20022801,0.03479980,-0.02821087,0.17809547,-0.36113696
-5.48974487,0.97662310,-1.36158003,0.01107785,-0.00756684,0.21667122,-0.31925908,0.36784981,-0.48034575,0.29566269,-0.21420195,0.03685072,-0.03011185,0.18852418,-0.38631160
-5.48374187,1.02994220,-1.44809316,0.01168447,-0.00806738,0.22820879,-0.33990939,0.38798160,-0.51288144,0.31207722,-0.22766270,0.03891016,-0.03193460,0.19915221,-0.41053931
-5.47773887,1.08255578,-1.53002707,0.01225745,-0.00854326,0.23949365,-0.35952141,0.40748139,-0.54395526,0.32823564,-0.24039695,0.04093995,-0.03365014,0.20975487,-0.43343340
-5.47173587,1.13333027,-1.60601739,0.01278488,-0.00898650,0.25027671,-0.37776991,0.42590708,-0.57305200,0.34381093,-0.25219314,0.04290104,-0.03522993,0.22010573,-0.45461102
-5.46573287,1.18115579,-1.67474636,0.01325558,-0.00938935,0.26031705,-0.39433942,0.44283918,-0.59966800,0.35848000,-0.26284724,0.04475432,-0.03664663,0.22998076,-0.47370369
-5.45972986,1.22496946,-1.73498057,0.01365944,-0.00974453,0.26938705,-0.40893327,0.45788977,-0.62332558,0.37193080,-0.27216858,0.04646153,-0.03787495,0.23916281,-0.49036785
-5.45372686,1.26377915,-1.78560764,0.01398760,-0.01004545,0.27727755,-0.42128236,0.47071099,-0.64358721,0.38386973,-0.27998549,0.04798623,-0.03889231,0.24744624,-0.50429515
-5.44772386,1.29668692,-1.82567050,0.01423273,-0.01028639,0.28380280,-0.43115348,0.48100291,-0.66006901,0.39402905,-0.28615060,0.04929476,-0.03967961,0.25464173,-0.51522191
-5.44172086,1.32291125,-1.85439764,0.01438923,-0.01046272,0.28880501,-0.43835665,0.48852037,-0.67245293,0.40217389,-0.29054552,0.05035717,-0.04022180,0.26058081,-0.52293748
-5.43571786,1.34180705,-1.87122827,0.01445334,-0.01057105,0.29215832,-0.44275135,0.49307863,-0.68049712,0.40810874,-0.29308469,0.05114815,-0.04050839,0.26512019,-0.52729111
-5.42971486,1.35288276,-1.87583105,0.01442323,-0.01060930,0.29377203,-0.44425122,0.49455737,-0.68404392,0.41168304,-0.29371829,0.05164776,-0.04053380,0.26814553,-0.52819693
-5.42371186,1.35581357,-1.86811574,0.01429907,-0.01057683,0.29359289,-0.44282709,0.49290312,-0.68302540,0.41279557,-0.29243402,0.05184209,-0.04029757,0.26957462,-0.52563698
-5.41770885,1.35045025,-1.84823717,0.01408296,-0.01047446,0.29160639,-0.43850820,0.48812977,-0.67746581,0.41139763,-0.28925770,0.05172374,-0.03980445,0.26935959,-0.51966204
-5.41170585,1.33682304,-1.81659137,0.01377887,-0.01030442,0.28783697,-0.43138159,0.48031725,-0.66748121,0.40749460,-0.28425271,0.05129211,-0.03906423,0.26748838,-0.51039023
-5.40570285,1.31514048,-1.77380416,0.01339247,-0.01007031,0.28234710,-0.42158961,0.46960837,-0.65327610,0.40114602,-0.27751819,0.05055346,-0.03809152,0.26398499,-0.49800355
-5.39969985,1.28578301,-1.72071252,0.01293095,-0.00977702,0.27523527,-0.40932577,0.45620388,-0.63513724,0.39246398,-0.26918622,0.04952081,-0.03690535,0.25890885,-0.48274239
-5.39369685,1.24929169,-1.65833988,0.01240279,-0.00943057,0.26663302,-0.39482901,0.44035613,-0.61342501,0.38161006,-0.25941799,0.04821361,-0.03552861,0.25235307,-0.46489837
-5.38769385,1.20635244,-1.58786621,0.01181746,-0.00903792,0.25670102,-0.37837681,0.42236134,-0.58856274,0.36879082,-0.24839923,0.04665717,-0.03398745,0.24444172,-0.44480570
-5.38169085,1.15777642,-1.51059440,0.01118518,-0.00860682,0.24562449,-0.36027730,0.40255101,-0.56102435,0.35425203,-0.23633503,0.04488206,-0.03231055,0.23532631,-0.42283165
-5.37568784,1.10447738,-1.42791428,0.01051658,-0.00814562,0.23360801,-0.34086076,0.38128275,-0.53132107,0.33827196,-0.22344432,0.04292319,-0.03052844,0.22518146,-0.39936628
-5.36968484,1.04744689,-1.34126581,0.00982243,-0.00766299,0.22087006,-0.32047093,0.35893081,-0.49998756,0.32115395,-0.20995421,0.04081892,-0.02867266,0.21420015,-0.37481213
-5.36368184,0.98772835,-1.25210296,0.00911334,-0.00716780,0.20763745,-0.29945636,0.33587683,-0.46756826,0.30321851,-0.19609447,0.03861005,-0.02677512,0.20258849,-0.34957395
-5.35767884,0.92639094,-1.16185955,0.00839952,-0.00666888,0.19413974,-0.27816231,0.31250108,-0.43460421,0.28479534,-0.18209228,0.03633877,-0.02486733,0.19056045,-0.32404925
-5.35167584,0.86450423,-1.07191822,0.00769053,-0.00617488,0.18060410,-0.25692320,0.28917444,-0.40162114,0.26621550,-0.16816743,0.03404762,-0.02297983,0.17833253,-0.29861958
-5.34567284,0.80311439,-0.98358355,0.00699511,-0.00569409,0.16725044,-0.23605615,0.26625146,-0.36911885,0.24780401,-0.15452826,0.03177850,-0.02114165,0.16611873,-0.27364312
-5.33966983,0.74322274,-0.89806000,0.00632106,-0.00523434,0.15428732,-0.21585560,0.24406470,-0.33756245,0.22987301,-0.14136819,0.02957174,-0.01937983,0.15412591,-0.24944861
-5.33366683,0.68576716,-0.81643492,0.00567508,-0.00480289,0.14190834,-0.19658907,0.22292035,-0.30737550,0.21271586,-0.12886314,0.02746526,-0.01771917,0.14254959,-0.22633076
-5.32766383,0.63160665,-0.73966693,0.00506275,-0.00440641,0.13028944,-0.17849426,0.20309533,-0.27893508,0.19660208,-0.11716970,0.02549381,-0.01618191,0.13157043,-0.20454717
-5.32166083,0.58150940,-0.66857938,0.00448856,-0.00405084,0.11958685,-0.16177727,0.18483565,-0.25256885,0.18177332,-0.10642406,0.02368840,-0.01478767,0.12135138,-0.18431669
-5.31565783,0.53614421,-0.60385854,0.00395585,-0.00374149,0.10993583,-0.14661199,0.16835623,-0.22855382,0.16844034,-0.09674163,0.02207574,-0.01355337,0.11203547,-0.16581916
-5.30965483,0.49607523,-0.54605583,0.00346695,-0.00348295,0.10145007,-0.13314040,0.15384166,-0.20711675,0.15678102,-0.08821736,0.02067794,-0.01249329,0.10374437,-0.14919631
-5.30365183,0.46175975,-0.49559349,0.00302324,-0.00327913,0.09422172,-0.12147371,0.14144805,-0.18843575,0.14693920,-0.08092637,0.01951220,-0.01161915,0.09657751,-0.13455359
-5.29764882,0.43354856,-0.45277268,0.00262528,-0.00313330,0.08832189,-0.11169402,0.13130550,-0.17264291,0.13902446,-0.07492508,0.01859069,-0.01094020,0.09061185,-0.12196282
-5.29164582,0.41168864,-0.41778335,0.00227292,-0.00304805,0.08380164,-0.10385641,0.12352104,-0.15982751,0.13311252,-0.07025251,0.01792050,-0.01046347,0.08590217,-0.11146522
-5.28564282,0.39632750,-0.39071485,0.00196548,-0.00302538,0.08069314,-0.09799123,0.11818180,-0.15003954,0.12924629,-0.06693164,0.01750368,-0.01019380,0.08248171,-0.10307479
-5.27963982,0.38751887,-0.37156657,0.00170185,-0.00306663,0.07901113,-0.09410625,0.11535808,-0.14329325,0.12743734,-0.06497077,0.01733738,-0.01013410,0.08036322,-0.09678169
-5.27363682,0.38522929,-0.36025806,0.00148066,-0.00317253,0.07875436,-0.09218887,0.11510616,-0.13957040,0.12766781,-0.06436478,0.01741406,-0.01028538,0.07954025,-0.09255545
-5.26763382,0.38934511,-0.35663797,0.00130039,-0.00334316,0.07990711,-0.09220785,0.11747056,-0.13882313,0.12989243,-0.06509617,0.01772171,-0.01064690,0.07998858,-0.09034793
-5.26163082,0.39967973,-0.36049159,0.00115952,-0.00357793,0.08244053,-0.09411483,0.12248572,-0.14097627,0.13404092,-0.06713583,0.01824422,-0.01121616,0.08166780,-0.09009579
-5.25562781,0.41598075,-0.37154663,0.00105657,-0.00387552,0.08631399,-0.09784538,0.13017673,-0.14592901,0.14002029,-0.07044364,0.01896177,-0.01198897,0.08452287,-0.09172258
-5.24962481,0.43793683,-0.38947747,0.00099025,-0.00423384,0.09147610,-0.10331975,0.14055937,-0.15355597,0.14771737,-0.07496876,0.01985124,-0.01295940,0.08848580,-0.09514029
-5.24362181,0.46518431,-0.41390784,0.00095948,-0.00465001,0.09786570,-0.11044323,0.15363903,-0.16370779,0.15700131,-0.08064976,0.02088674,-0.01411969,0.09347724,-0.10025035
-5.23761881,0.49731326,-0.44441215,0.00096341,-0.00512026,0.10541252,-0.11910630,0.16940892,-0.17621132,0.16772600,-0.08741453,0.02204015,-0.01546026,0.09940797,-0.10694437
-5.23161581,0.53387332,-0.48051605,0.00100148,-0.00563992,0.11403781,-0.12918461,0.18784732,-0.19086955,0.17973264,-0.09518022,0.02328170,-0.01696956,0.10618053,-0.11510435
-5.22561281,0.57437899,-0.52169641,0.00107336,-0.00620337,0.12365470,-0.14053897,0.20891427,-0.20746161,0.19285216,-0.10385305,0.02458061,-0.01863401,0.11369056,-0.12460276
-5.21960980,0.61831474,-0.56738131,0.00117893,-0.00680408,0.13416853,-0.15301536,0.23254765,-0.22574286,0.20690761,-0.11332832,0.02590575,-0.02043798,0.12182830,-0.13530245
-5.21360680,0.66513975,-0.61695049,0.00131826,-0.00743457,0.14547705,-0.16644525,0.25865898,-0.24544552,0.22171654,-0.12349051,0.02722633,-0.02236371,0.13047986,-0.14705656
-5.20760380,0.71429254,-0.66973667,0.00149148,-0.00808648,0.15747066,-0.18064621,0.28712928,-0.26627974,0.23709322,-0.13421366,0.02851254,-0.02439138,0.13952858,-0.15970844
-5.20160080,0.76519555,-0.72502807,0.00169873,-0.00875070,0.17003257,-0.19542289,0.31780500,-0.28793551,0.25285084,-0.14536200,0.02973625,-0.02649912,0.14885623,-0.17309187
-5.19559780,0.81725957,-0.78207252,0.00194010,-0.00941740,0.18303916,-0.21056858,0.35049464,-0.31008536,0.26880354,-0.15679098,0.03087157,-0.02866321,0.15834424,-0.18703151
-5.18959480,0.86988837,-0.84008323,0.00221544,-0.01007629,0.19636034,-0.22586719,0.38496612,-0.33238801,0.28476828,-0.16834861,0.03189546,-0.03085822,0.16787488,-0.20134364
-5.18359180,0.92248343,-0.89824646,0.00252436,-0.01071672,0.20986017,-0.24109586,0.42094536,-0.35449281,0.30056663,-0.17987718,0.03278815,-0.03305728,0.17733235,-0.21583740
-5.17758879,0.97444894,-0.95573086,0.00286604,-0.01132795,0.22339770,-0.25602798,0.45811616,-0.37604515,0.31602635,-0.19121537,0.03353356,-0.03523245,0.18660391,-0.23031638
-5.17158579,1.02519711,-1.01169856,0.00323925,-0.01189937,0.23682798,-0.27043669,0.49612181,-0.39669243,0.33098288,-0.20220058,0.03411954,-0.03735505,0.19558098,-0.24458059
-5.16558279,1.07415390,-1.06531765,0.00364219,-0.01242076,0.25000350,-0.28409872,0.53456843,-0.41609069,0.34528069,-0.21267165,0.03453805,-0.03939615,0.20416026,-0.25842890
