energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.59779890,0.77177906,0.00458079,0.06183713,0.22259119,0.00000000,0.37625356,0.35516318,0.01286915,0.24907040
-5.59179590,0.81352634,0.00510705,0.06446634,0.22237293,0.00000000,0.39608427,0.38034016,0.01409243,0.25733873
-5.58579290,0.86087329,0.00567857,0.06748764,0.22458412,0.00000000,0.41873003,0.40785151,0.01533365,0.26772043
-5.57978989,0.91298551,0.00629250,0.07084180,0.22901169,0.00000000,0.44375124,0.43732727,0.01657788,0.27991067
-5.57378689,0.96896714,0.00694528,0.07446542,0.23542730,0.00000000,0.47067218,0.46836644,0.01780922,0.29359068
-5.56778389,1.02788129,0.00763263,0.07829326,0.24359492,0.00000000,0.49899266,0.50054535,0.01901123,0.30843474
-5.56178089,1.08877332,0.00834953,0.08226076,0.25327880,0.00000000,0.52820147,0.53342736,0.02016732,0.32411783
-5.55577789,1.15069622,0.00909023,0.08630680,0.26425185,0.00000000,0.55779137,0.56657366,0.02126126,0.34032369
-5.54977489,1.21273733,0.00984829,0.09037643,0.27630401,0.00000000,0.58727527,0.59955483,0.02227759,0.35675305
-5.54377189,1.27404566,0.01061665,0.09442364,0.28925053,0.00000000,0.61620295,0.63196286,0.02320215,0.37313198
-5.53776888,1.33385862,0.01138765,0.09841396,0.30293972,0.00000000,0.64417791,0.66342301,0.02402248,0.38921976
-5.53176588,1.39152721,0.01215318,0.10232677,0.31726002,0.00000000,0.67087338,0.69360530,0.02472822,0.40481629
-5.52576288,1.44653844,0.01290477,0.10615721,0.33214587,0.00000000,0.69604717,0.72223486,0.02531147,0.41976844
-5.51975988,1.49853398,0.01363372,0.10991767,0.34758225,0.00000000,0.71955423,0.74910081,0.02576700,0.43397526
-5.51375688,1.54732390,0.01433127,0.11363855,0.36360751,0.00000000,0.74135660,0.77406320,0.02609245,0.44739153
-5.50775388,1.59289484,0.01498874,0.11736849,0.38031418,0.00000000,0.76152983,0.79705755,0.02628835,0.46002961
-5.50175088,1.63541162,0.01559773,0.12117374,0.39784762,0.00000000,0.78026561,0.81809671,0.02635812,0.47195921
-5.49574787,1.67521223,0.01615032,0.12513686,0.41640243,0.00000000,0.79786995,0.83726987,0.02630787,0.48330508
-5.48974487,1.71279566,0.01663920,0.12935458,0.43621640,0.00000000,0.81475698,0.85473854,0.02614622,0.49424247
-5.48374187,1.74880301,0.01705793,0.13393503,0.45756223,0.00000000,0.83143808,0.87072964,0.02588395,0.50499044
-5.47773887,1.78399212,0.01740108,0.13899421,0.48073708,0.00000000,0.84850663,0.88552580,0.02553359,0.51580314
-5.47173587,1.81920653,0.01766439,0.14465195,0.50605016,0.00000000,0.86661864,0.89945324,0.02510901,0.52695924
-5.46573287,1.85533985,0.01784493,0.15102739,0.53380879,0.00000000,0.88646985,0.91286758,0.02462496,0.53874990
-5.45972986,1.89329665,0.01794119,0.15823416,0.56430339,0.00000000,0.90876995,0.92613813,0.02409654,0.55146563
-5.45372686,1.93395140,0.01795318,0.16637544,0.59779172,0.00000000,0.93421479,0.93963135,0.02353874,0.56538244
-5.44772386,1.97810706,0.01788243,0.17553899,0.63448326,0.00000000,0.96345754,0.95369402,0.02296604,0.58074794
-5.44172086,2.02645487,0.01773204,0.18579247,0.67452399,0.00000000,0.99707976,0.96863680,0.02239196,0.59776779
-5.43571786,2.07953695,0.01750655,0.19717907,0.71798242,0.00000000,1.03556367,0.98471895,0.02182869,0.61659317
-5.42971486,2.13771342,0.01721193,0.20971372,0.76483744,0.00000000,1.07926636,1.00213473,0.02128690,0.63730980
-5.42371186,2.20113522,0.01685533,0.22338004,0.81496844,0.00000000,1.12839737,1.02100213,0.02077545,0.65992896
-5.41770885,2.26972397,0.01644498,0.23812806,0.86814831,0.00000000,1.18300017,1.04135430,0.02030129,0.68438103
-5.41170585,2.34315983,0.01598990,0.25387294,0.92403972,0.00000000,1.24293873,1.06313414,0.01986941,0.71051194
-5.40570285,2.42087790,0.01549968,0.27049476,0.98219486,0.00000000,1.30788954,1.08619222,0.01948281,0.73808270
-5.39969985,2.50207355,0.01498419,0.28783929,1.04205907,0.00000000,1.37733975,1.11028826,0.01914263,0.76677225
-5.39369685,2.58571680,0.01445330,0.30571996,1.10297811,0.00000000,1.45059155,1.13509591,0.01884823,0.79618360
-5.38769385,2.67057510,0.01391659,0.32392085,1.16420923,0.00000000,1.52677296,1.16021106,0.01859738,0.82585315
-5.38169085,2.75524426,0.01338310,0.34220066,1.22493569,0.00000000,1.60485475,1.18516303,0.01838642,0.85526289
-5.37568784,2.83818623,0.01286107,0.36029771,1.28428435,0.00000000,1.68367304,1.20942860,0.01821055,0.88385522
-5.36968484,2.91777273,0.01235771,0.37793563,1.34134594,0.00000000,1.76195711,1.23244823,0.01806400,0.91104975
-5.36368184,2.99233326,0.01187909,0.39482977,1.39519733,0.00000000,1.83836146,1.25364401,0.01794032,0.93626152
-5.35767884,3.06020583,0.01142997,0.41069398,1.44492519,0.00000000,1.91150114,1.27243886,0.01783255,0.95892009
-5.35167584,3.11978894,0.01101375,0.42524778,1.48965019,0.00000000,1.97998933,1.28827618,0.01773354,0.97848868
-5.34567284,3.16959277,0.01063246,0.43822346,1.52855105,0.00000000,2.04247586,1.30063951,0.01763610,0.99448260
-5.33966983,3.20828826,0.01028684,0.44937305,1.56088769,0.00000000,2.09768540,1.30907145,0.01753320,1.00648653
-5.33366683,3.23475205,0.00997638,0.45847493,1.58602251,0.00000000,2.14445410,1.31319137,0.01741823,1.01416970
-5.32766383,3.24810616,0.00969950,0.46533974,1.60343928,0.00000000,2.18176347,1.31271118,0.01728508,1.01729863
-5.32166083,3.24775078,0.00945375,0.46981562,1.61275890,0.00000000,2.20877025,1.30744875,0.01712838,1.01574690
-5.31565783,3.23338939,0.00923596,0.47179231,1.61375151,0.00000000,2.22483135,1.29733862,0.01694355,1.00950162
-5.30965483,3.20504512,0.00904256,0.47120428,1.60634450,0.00000000,2.22952297,1.28243938,0.01672700,0.99866637
-5.30365183,3.16306800,0.00886974,0.46803257,1.59062616,0.00000000,2.22265334,1.26293777,0.01647617,0.98346062
-5.29764882,3.10813285,0.00871375,0.46230531,1.56684492,0.00000000,2.20426852,1.23914908,0.01618963,0.96421560
-5.29164582,3.04122791,0.00857109,0.45409706,1.53540405,0.00000000,2.17465127,1.21151397,0.01586713,0.94136694
-5.28564282,2.96363452,0.00843876,0.44352674,1.49685219,0.00000000,2.13431295,1.18059162,0.01550961,0.91544429
-5.27963982,2.87689872,0.00831436,0.43075449,1.45186997,0.00000000,2.08397884,1.14704962,0.01511924,0.88705832
-5.27363682,2.78279556,0.00819629,0.41597740,1.40125318,0.00000000,2.02456745,1.11165057,0.01469931,0.85688570
-5.26763382,2.68328743,0.00808384,0.39942435,1.34589313,0.00000000,1.95716456,1.07523609,0.01425424,0.82565244
-5.26163082,2.58047767,0.00797718,0.38135010,1.28675497,0.00000000,1.88299303,1.03870852,0.01378945,0.79411624
-5.25562781,2.47656097,0.00787743,0.36202893,1.22485445,0.00000000,1.80337940,1.00301088,0.01331122,0.76304842
-5.24962481,2.37377210,0.00778657,0.34174796,1.16123427,0.00000000,1.71971847,0.96910581,0.01282655,0.73321583
-5.24362181,2.27433451,0.00770735,0.32080046,1.09694048,0.00000000,1.63343721,0.93795390,0.01234297,0.70536347
-5.23761881,2.18041035,0.00764319,0.29947928,1.03299982,0.00000000,1.54595900,0.91049218,0.01186834,0.68019796
-5.23161581,2.09405310,0.00759802,0.27807070,0.97039864,0.00000000,1.45866961,0.88761333,0.01141060,0.65837261
-5.22561281,2.01716431,0.00757607,0.25684889,0.91006393,0.00000000,1.37288579,0.87014607,0.01097759,0.64047400
-5.21960980,1.95145518,0.00758172,0.23607100,0.85284695,0.00000000,1.28982739,0.85883732,0.01057677,0.62701060
-5.21360680,1.89841401,0.00761928,0.21597314,0.79950981,0.00000000,1.21059390,0.85433646,0.01021505,0.61840344
-5.20760380,1.85927990,0.00769280,0.19676720,0.75071503,0.00000000,1.13614563,0.85718194,0.00989855,0.61497892
-5.20160080,1.83502308,0.00780586,0.17863865,0.70701834,0.00000000,1.06729013,0.86779065,0.00963240,0.61696374
-5.19559780,1.82633194,0.00796145,0.16174520,0.66886444,0.00000000,1.00467366,0.88644985,0.00942065,0.62448199
-5.18959480,1.83360651,0.00816178,0.14621633,0.63658559,0.00000000,0.94877778,0.91331208,0.00926611,0.63755424
-5.18359180,1.85695822,0.00840819,0.13215355,0.61040272,0.00000000,0.89992058,0.94839261,0.00917028,0.65609840
-5.17758879,1.89621517,0.00870103,0.11963137,0.59042875,0.00000000,0.85826217,0.99156963,0.00913333,0.67993244
-5.17158579,1.95093266,0.00903963,0.10869876,0.57667348,0.00000000,0.82381374,1.04258690,0.00915411,0.70877858
-5.16558279,2.02040801,0.00942224,0.09938099,0.56904991,0.00000000,0.79644952,1.10105872,0.00923019,0.74226886
-5.15957979,2.10369916,0.00984606,0.09168174,0.56738142,0.00000000,0.77592096,1.16647699,0.00935797,0.77995198
-5.15357679,2.19964645,0.01030722,0.08558532,0.57140936,0.00000000,0.76187235,1.23822024,0.00953280,0.82130126
-5.14757379,2.30689679,0.01080088,0.08105890,0.58080096,0.00000000,0.75385714,1.31556441,0.00974915,0.86572350
-5.14157079,2.42392990,0.01132125,0.07805460,0.59515717,0.00000000,0.75135449,1.39769522,0.01000080,0.91256885
-5.13556778,2.54908614,0.01186172,0.07651150,0.61402028,0.00000000,0.75378545,1.48372204,0.01028101,0.96114139
-5.12956478,2.68059543,0.01241492,0.07635738,0.63688139,0.00000000,0.76052836,1.57269294,0.01058278,1.01071047
-5.12356178,2.81660729,0.01297288,0.07751021,0.66318764,0.00000000,0.77093329,1.66361097,0.01089904,1.06052275
-5.11755878,2.95522137,0.01352716,0.07987945,0.69234933,0.00000000,0.78433532,1.75545135,0.01122283,1.10981474
-5.11155578,3.09451866,0.01406894,0.08336719,0.72374709,0.00000000,0.80006659,1.84717943,0.01154757,1.15782591
-5.10555278,3.23259282,0.01458925,0.08786905,0.75673923,0.00000000,0.81746729,1.93776915,0.01186714,1.20381198
-5.09954977,3.36758157,0.01507907,0.09327511,0.79066941,0.00000000,0.83589555,2.02622164,0.01217610,1.24705844
-5.09354677,3.49769761,0.01552953,0.09947072,0.82487492,0.00000000,0.85473643,2.11158375,0.01246979,1.28689393
-5.08754377,3.62125882,0.01593211,0.10633747,0.85869535,0.00000000,0.87341027,2.19296585,0.01274437,1.32270317
-5.08154077,3.73671699,0.01627874,0.11375420,0.89148203,0.00000000,0.89138034,2.26955869,0.01299693,1.35393925
-5.07553777,3.84268465,0.01656209,0.12159830,0.92260789,0.00000000,0.90815996,2.34064853,0.01322542,1.38013469
-5.06953477,3.93795907,0.01677567,0.12974708,0.95147769,0.00000000,0.92331919,2.40563033,0.01342870,1.40091115
-5.06353177,4.02154285,0.01691400,0.13807957,0.97753851,0.00000000,0.93649086,2.46401815,0.01360641,1.41598720
-5.05752876,4.09266032,0.01697283,0.14647838,1.00028993,0.00000000,0.94737604,2.51545263,0.01375889,1.42518391
-5.05152576,4.15076897,0.01694917,0.15483188,1.01929387,0.00000000,0.95574861,2.55970498,0.01388708,1.42842795
-5.04552276,4.19556552,0.01684151,0.16303652,1.03418336,0.00000000,0.96145883,2.59667724,0.01399236,1.42575202
-5.03951976,4.22698602,0.01664979,0.17099913,1.04467022,0.00000000,0.96443561,2.62639884,0.01407638,1.41729245
-5.03351676,4.24520003,0.01637552,0.17863935,1.05055094,0.00000000,0.96468731,2.64901935,0.01414093,1.40328403
-5.02751376,4.25059874,0.01602174,0.18589177,1.05171076,0.00000000,0.96230075,2.66479778,0.01418779,1.38405222
-5.02151076,4.24377751,0.01559296,0.19270790,1.04812543,0.00000000,0.95743845,2.67408878,0.01421857,1.36000297
-5.01550775,4.22551338,0.01509513,0.19905774,1.03986081,0.00000000,0.95033380,2.67732636,0.01423458,1.33161056
-5.00950475,4.19673841,0.01453548,0.20493082,1.02707004,0.00000000,0.94128431,2.67500583,0.01423676,1.29940402
-5.00350175,4.15850987,0.01392242,0.21033668,1.00998847,0.00000000,0.93064300,2.66766470,0.01422563,1.26395261
-4.99749875,4.11197858,0.01326528,0.21530459,0.98892656,0.00000000,0.91880801,2.65586364,0.01420121,1.22585092
-4.99149575,4.05835651,0.01257421,0.21988264,0.96426099,0.00000000,0.90621083,2.64016800,0.01416306,1.18570441
-4.98549275,3.99888509,0.01185994,0.22413596,0.93642428,0.00000000,0.89330341,2.62113109,0.01411032,1.14411575
-4.97948974,3.93480528,0.01113356,0.22814430,0.90589345,0.00000000,0.88054466,2.59927962,0.01404177,1.10167254
-4.97348674,3.86733056,0.01040638,0.23199885,0.87317802,0.00000000,0.86838667,2.57510198,0.01395594,1.05893690
-4.96748374,3.79762350,0.00968973,0.23579857,0.83880788,0.00000000,0.85726129,2.54903978,0.01385121,1.01643702
-4.96148074,3.72677674,0.00899482,0.23964608,0.80332135,0.00000000,0.84756739,2.52148265,0.01372597,0.97466103
-4.95547774,3.65579833,0.00833265,0.24364322,0.76725382,0.00000000,0.83965938,2.49276637,0.01357874,0.93405305
-4.94947474,3.58560175,0.00771390,0.24788668,0.73112722,0.00000000,0.83383742,2.46317399,0.01340831,0.89501125
-4.94347174,3.51700019,0.00714891,0.25246368,0.69544064,0.00000000,0.83033956,2.43293954,0.01321385,0.85788780
-4.93746873,3.45070464,0.00664764,0.25744814,0.66066214,0.00000000,0.82933614,2.40225371,0.01299504,0.82299023
-4.93146573,3.38732515,0.00621970,0.26289737,0.62722178,0.00000000,0.83092675,2.37127094,0.01275210,0.79058384
-4.92546273,3.32737459,0.00587434,0.26884957,0.59550612,0.00000000,0.83513962,2.34011704,0.01248589,0.76089472
-4.91945973,3.27127405,0.00562049,0.27532231,0.56585381,0.00000000,0.84193366,2.30889689,0.01219788,0.73411290
-4.91345673,3.21935916,0.00546680,0.28231197,0.53855251,0.00000000,0.85120282,2.27770139,0.01189013,0.71039528
-4.90745373,3.17188676,0.00542161,0.28979444,0.51383685,0.00000000,0.86278277,2.24661348,0.01156525,0.68986806
-4.90145073,3.12904130,0.00549292,0.29772680,0.49188735,0.00000000,0.87645942,2.21571257,0.01122632,0.67262830
-4.89544772,3.09094076,0.00568837,0.30605010,0.47283030,0.00000000,0.89197906,2.18507752,0.01087675,0.65874466
-4.88944472,3.05764174,0.00601509,0.31469303,0.45673847,0.00000000,0.90905947,2.15478801,0.01052018,0.64825725
-4.88344172,3.02914390,0.00647952,0.32357637,0.44363250,0.00000000,0.92740182,2.12492453,0.01016033,0.64117663
-4.87743872,3.00539378,0.00708726,0.33261785,0.43348306,0.00000000,0.94670247,2.09556728,0.00980087,0.63748223
-4.87143572,2.98628816,0.00784274,0.34173725,0.42621371,0.00000000,0.96666454,2.06679430,0.00944528,0.63712048
-4.86543272,2.97167747,0.00874897,0.35086145,0.42170437,0.00000000,0.98700843,2.03867928,0.00909673,0.64000287
-4.85942971,2.96136925,0.00980714,0.35992903,0.41979555,0.00000000,1.00748109,2.01128952,0.00875798,0.64600433
-4.85342671,2.95513225,0.01101631,0.36889428,0.42029309,0.00000000,1.02786356,1.98468418,0.00843127,0.65496231
-4.84742371,2.95270104,0.01237305,0.37773020,0.42297362,0.00000000,1.04797645,1.95891335,0.00811834,0.66667677
-4.84142071,2.95378147,0.01387110,0.38643041,0.42759047,0.00000000,1.06768334,1.93401788,0.00782033,0.68091133
-4.83541771,2.95805683,0.01550111,0.39500984,0.43388010,0.00000000,1.08689193,1.91003009,0.00753782,0.69739574
-4.82941471,2.96519469,0.01725044,0.40350395,0.44156880,0.00000000,1.10555302,1.88697529,0.00727087,0.71582987
-4.82341171,2.97485403,0.01910302,0.41196678,0.45037960,0.00000000,1.12365750,1.86487380,0.00701905,0.73588887
-4.81740870,2.98669251,0.02103941,0.42046763,0.46003921,0.00000000,1.14123170,1.84374335,0.00678154,0.75722977
-4.81140570,3.00037351,0.02303689,0.42908675,0.47028472,0.00000000,1.15833131,1.82360137,0.00655719,0.77949902
-4.80540270,3.01557245,0.02506981,0.43791011,0.48086991,0.00000000,1.17503449,1.80446692,0.00634462,0.80234079
-4.79939970,3.03198224,0.02710994,0.44702368,0.49157096,0.00000000,1.19143439,1.78636192,0.00614234,0.82540569
-4.79339670,3.04931732,0.02912713,0.45650743,0.50219139,0.00000000,1.20763170,1.76931143,0.00594885,0.84835953
-4.78739370,3.06731632,0.03108991,0.46642935,0.51256588,0.00000000,1.22372749,1.75334283,0.00576269,0.87089169
-4.78139070,3.08574296,0.03296639,0.47683996,0.52256314,0.00000000,1.23981684,1.73848372,0.00558254,0.89272266
-4.77538769,3.10438533,0.03472507,0.48776747,0.53208731,0.00000000,1.25598327,1.72475877,0.00540730,0.91361047
-4.76938469,3.12305339,0.03633578,0.49921382,0.54107824,0.00000000,1.27229437,1.71218554,0.00523609,0.93335559
-4.76338169,3.14157508,0.03777062,0.51115199,0.54951025,0.00000000,1.28879847,1.70076951,0.00506833,0.95180411
-4.75737869,3.15979091,0.03900481,0.52352446,0.55738972,0.00000000,1.30552245,1.69049871,0.00490371,0.96884890
-4.75137569,3.17754757,0.04001748,0.53624305,0.56475134,0.00000000,1.32247043,1.68133830,0.00474220,0.98442876
-4.74537269,3.19469080,0.04079239,0.54919004,0.57165332,0.00000000,1.33962319,1.67322535,0.00458403,0.99852553
-4.73936968,3.21105766,0.04131839,0.56222050,0.57817165,0.00000000,1.35693816,1.66606447,0.00442962,1.01115917
-4.73336668,3.22646896,0.04158976,0.57516576,0.58439365,0.00000000,1.37434953,1.65972429,0.00427960,1.02238121
-4.72736368,3.24072175,0.04160637,0.58783768,0.59041104,0.00000000,1.39176847,1.65403539,0.00413467,1.03226662
-4.72136068,3.25358269,0.04137356,0.60003363,0.59631284,0.00000000,1.40908325,1.64878960,0.00399562,1.04090471
-4.71535768,3.26478235,0.04090187,0.61154195,0.60217834,0.00000000,1.42615903,1.64374105,0.00386322,1.04838937
-4.70935468,3.27401102,0.04020656,0.62214757,0.60807048,0.00000000,1.44283753,1.63860880,0.00373819,1.05480918
-4.70335168,3.28091619,0.03930697,0.63163758,0.61402987,0.00000000,1.45893647,1.63308124,0.00362115,1.06023797
-4.69734867,3.28510221,0.03822576,0.63980667,0.62006974,0.00000000,1.47424914,1.62682185,0.00351255,1.06472619
-4.69134567,3.28613215,0.03698800,0.64646216,0.62617213,0.00000000,1.48854416,1.61947645,0.00341265,1.06829376
-4.68534267,3.28353227,0.03562032,0.65142847,0.63228536,0.00000000,1.50156579,1.61068145,0.00332153,1.07092474
-4.67933967,3.27679909,0.03414995,0.65455107,0.63832310,0.00000000,1.51303513,1.60007307,0.00323899,1.07256408
-4.67333667,3.26540898,0.03260383,0.65569975,0.64416496,0.00000000,1.52265239,1.58729692,0.00316464,1.07311681
-4.66733367,3.24883029,0.03100784,0.65477114,0.64965882,0.00000000,1.53010049,1.57201795,0.00309785,1.07244970
-4.66133067,3.22653769,0.02938609,0.65169071,0.65462461,0.00000000,1.53505017,1.55393018,0.00303778,1.07039535
-4.65532766,3.19802822,0.02776036,0.64641391,0.65885961,0.00000000,1.53716660,1.53276603,0.00298342,1.06675862
-4.64932466,3.16283870,0.02614967,0.63892681,0.66214501,0.00000000,1.53611739,1.50830481,0.00293359,1.06132499
-4.64332166,3.12056365,0.02457006,0.62924613,0.66425344,0.00000000,1.53158187,1.48038028,0.00288703,1.05387054
