energy_ev,total_up,Hf_p_up,Hf_d_up,In_p_up,In_d_up,Te_p_up,Te_d_up
-5.87993997,0.94380525,0.78426726,0.24197790,0.09606886,0.00290116,0.17165004,0.00000000
-5.87393697,0.93043175,0.77088624,0.24037473,0.09511613,0.00279807,0.17348183,0.00000000
-5.86793397,0.92130604,0.76124059,0.23982350,0.09445437,0.00269935,0.17722921,0.00000000
-5.86193097,0.91739881,0.75612544,0.24059676,0.09415908,0.00260836,0.18307619,0.00000000
-5.85592796,0.91961027,0.75627399,0.24294529,0.09429851,0.00252824,0.19120284,0.00000000
-5.84992496,0.92873435,0.76232571,0.24708887,0.09493121,0.00246183,0.20177643,0.00000000
-5.84392196,0.94542508,0.77479661,0.25320771,0.09610384,0.00241158,0.21494229,0.00000000
-5.83791896,0.97016634,0.79405257,0.26143475,0.09784935,0.00237944,0.23081453,0.00000000
-5.83191596,1.00324596,0.82028681,0.27184915,0.10018559,0.00236682,0.24946693,0.00000000
-5.82591296,1.04473489,0.85350219,0.28447094,0.10311438,0.00237454,0.27092437,0.00000000
-5.81990995,1.09447241,0.89349918,0.29925743,0.10662093,0.00240280,0.29515503,0.00000000
-5.81390695,1.15205772,0.93987012,0.31610105,0.11067379,0.00245117,0.32206374,0.00000000
-5.80790395,1.21684862,0.99200006,0.33482917,0.11522524,0.00251857,0.35148682,0.00000000
-5.80190095,1.28796738,1.04907454,0.35520573,0.12021199,0.00260334,0.38318878,0.00000000
-5.79589795,1.36431418,1.11009424,0.37693480,0.12555639,0.00270326,0.41686110,0.00000000
-5.78989495,1.44458777,1.17389636,0.39966611,0.13116796,0.00281562,0.45212339,0.00000000
-5.78389195,1.52731326,1.23918220,0.42300244,0.13694523,0.00293726,0.48852722,0.00000000
-5.77788894,1.61087650,1.30455035,0.44650873,0.14277794,0.00306474,0.52556261,0.00000000
-5.77188594,1.69356414,1.36853439,0.46972277,0.14854953,0.00319434,0.56266731,0.00000000
-5.76588294,1.77360847,1.42964411,0.49216719,0.15413982,0.00332226,0.59923866,0.00000000
-5.75987994,1.84923576,1.48640876,0.51336245,0.15942794,0.00344465,0.63464794,0.00000000
-5.75387694,1.91871657,1.53742087,0.53284037,0.16429541,0.00355779,0.66825677,0.00000000
-5.74787394,1.98041647,1.58137901,0.55015791,0.16862924,0.00365817,0.69943511,0.00000000
-5.74187094,2.03284540,1.61712796,0.56491059,0.17232514,0.00374260,0.72758024,0.00000000
-5.73586793,2.07470387,1.64369462,0.57674520,0.17529060,0.00380829,0.75213617,0.00000000
-5.72986493,2.10492442,1.66031833,0.58537130,0.17744780,0.00385295,0.77261255,0.00000000
-5.72386193,2.12270664,1.66647438,0.59057096,0.17873635,0.00387485,0.78860253,0.00000000
-5.71785893,2.12754442,1.66188977,0.59220661,0.17911561,0.00387285,0.79979873,0.00000000
-5.71185593,2.11924445,1.64655068,0.59022649,0.17856660,0.00384645,0.80600664,0.00000000
-5.70585293,2.09793521,1.62070135,0.58466747,0.17709347,0.00379577,0.80715493,0.00000000
-5.69984992,2.06406617,1.58483467,0.57565538,0.17472427,0.00372156,0.80330212,0.00000000
-5.69384692,2.01839725,1.53967492,0.56340258,0.17151122,0.00362515,0.79463946,0.00000000
-5.68784392,1.96197915,1.48615353,0.54820297,0.16753027,0.00350838,0.78148972,0.00000000
-5.68184092,1.89612542,1.42537911,0.53042480,0.16288003,0.00337359,0.76430195,0.00000000
-5.67583792,1.82237728,1.35860307,0.51050126,0.15768004,0.00322349,0.74364255,0.00000000
-5.66983492,1.74246294,1.28718230,0.48891960,0.15206849,0.00306108,0.72018274,0.00000000
-5.66383192,1.65825270,1.21254057,0.46620884,0.14619937,0.00288960,0.69468314,0.00000000
-5.65782891,1.57171165,1.13613010,0.44292672,0.14023916,0.00271240,0.66797578,0.00000000
-5.65182591,1.48485154,1.05939472,0.41964630,0.13436315,0.00253287,0.64094430,0.00000000
-5.64582291,1.39968328,0.98373579,0.39694241,0.12875147,0.00235437,0.61450285,0.00000000
-5.63981991,1.31817140,0.91048192,0.37537862,0.12358493,0.00218014,0.58957435,0.00000000
-5.63381691,1.24219160,0.84086309,0.35549479,0.11904071,0.00201326,0.56706868,0.00000000
-5.62781391,1.17349213,0.77598975,0.33779552,0.11528814,0.00185658,0.54786120,0.00000000
-5.62181091,1.11365960,0.71683681,0.32273965,0.11248437,0.00171272,0.53277223,0.00000000
-5.61580790,1.06408963,0.66423259,0.31073106,0.11077040,0.00158401,0.52254761,0.00000000
-5.60980490,1.02596233,0.61885233,0.30211057,0.11026712,0.00147250,0.51784097,0.00000000
-5.60380190,1.00022257,0.58121580,0.29714928,0.11107182,0.00137995,0.51919758,0.00000000
-5.59779890,0.98756508,0.55168839,0.29604311,0.11325492,0.00130785,0.52704040,0.00000000
-5.59179590,0.98842395,0.53048500,0.29890875,0.11685728,0.00125740,0.54165820,0.00000000
-5.58579290,1.00296655,0.51767625,0.30578084,0.12188796,0.00122956,0.56319622,0.00000000
-5.57978989,1.03109154,0.51319618,0.31661061,0.12832261,0.00122503,0.59164936,0.00000000
-5.57378689,1.07243116,0.51685109,0.33126583,0.13610253,0.00124431,0.62685831,0.00000000
-5.56778389,1.12635745,0.52832906,0.34953233,0.14513461,0.00128767,0.66850865,0.00000000
-5.56178089,1.19199283,0.54720985,0.37111694,0.15529204,0.00135515,0.71613329,0.00000000
-5.55577789,1.26822486,0.57297495,0.39565218,0.16641594,0.00144660,0.76911834,0.00000000
-5.54977489,1.35372540,0.60501774,0.42270246,0.17831807,0.00156168,0.82671254,0.00000000
-5.54377189,1.44697424,0.64265378,0.45177213,0.19078438,0.00169977,0.88804029,0.00000000
-5.53776888,1.54628706,0.68513122,0.48231506,0.20357963,0.00186007,0.95211827,0.00000000
-5.53176588,1.64984757,0.73164146,0.51374580,0.21645283,0.00204149,1.01787533,0.00000000
-5.52576288,1.75574344,0.78133017,0.54545224,0.22914354,0.00224268,1.08417543,0.00000000
-5.51975988,1.86200543,0.83330867,0.57680923,0.24138871,0.00246199,1.14984304,0.00000000
-5.51375688,1.96664899,0.88666592,0.60719321,0.25293009,0.00269744,1.21369038,0.00000000
-5.50775388,2.06771721,0.94048085,0.63599709,0.26352170,0.00294675,1.27454572,0.00000000
-5.50175088,2.16332417,0.99383524,0.66264522,0.27293737,0.00320729,1.33128193,0.00000000
-5.49574787,2.25169727,1.04582692,0.68660775,0.28097790,0.00347610,1.38284416,0.00000000
-5.48974487,2.33121742,1.09558312,0.70741405,0.28747762,0.00374991,1.42827595,0.00000000
-5.48374187,2.40045559,1.14227384,0.72466456,0.29231009,0.00402517,1.46674266,0.00000000
-5.47773887,2.45820481,1.18512504,0.73804078,0.29539274,0.00429810,1.49755146,0.00000000
-5.47173587,2.50350632,1.22343121,0.74731291,0.29669015,0.00456469,1.52016724,0.00000000
-5.46573287,2.53566924,1.25656723,0.75234495,0.29621598,0.00482088,1.53422378,0.00000000
-5.45972986,2.55428302,1.28399919,0.75309701,0.29403333,0.00506255,1.53952996,0.00000000
-5.45372686,2.55922249,1.30529377,0.74962492,0.29025356,0.00528566,1.53607091,0.00000000
-5.44772386,2.55064538,1.32012604,0.74207696,0.28503363,0.00548633,1.52400399,0.00000000
-5.44172086,2.52898252,1.32828540,0.73068814,0.27857200,0.00566098,1.50365018,0.00000000
-5.43571786,2.49492121,1.32967927,0.71577203,0.27110332,0.00580641,1.47548109,0.00000000
-5.42971486,2.44938254,1.32433461,0.69771066,0.26289198,0.00591990,1.44010229,0.00000000
-5.42371186,2.39349314,1.31239684,0.67694281,0.25422489,0.00599932,1.39823378,0.00000000
-5.41770885,2.32855273,1.29412618,0.65395112,0.24540349,0.00604316,1.35068813,0.00000000
-5.41170585,2.25599807,1.26989139,0.62924840,0.23673552,0.00605066,1.29834732,0.00000000
-5.40570285,2.17736462,1.24016083,0.60336365,0.22852655,0.00602177,1.24213892,0.00000000
-5.39969985,2.09424676,1.20549110,0.57682819,0.22107158,0.00595721,1.18301243,0.00000000
-5.39369685,2.00825766,1.16651327,0.55016221,0.21464694,0.00585842,1.12191639,0.00000000
-5.38769385,1.92098968,1.12391716,0.52386207,0.20950265,0.00572755,1.05977680,0.00000000
-5.38169085,1.83397625,1.07843398,0.49838871,0.20585538,0.00556737,0.99747748,0.00000000
-5.37568784,1.74865609,1.03081780,0.47415734,0.20388220,0.00538117,0.93584259,0.00000000
-5.36968484,1.66634050,0.98182640,0.45152855,0.20371532,0.00517270,0.87562169,0.00000000
-5.36368184,1.58818450,0.93220213,0.43080118,0.20543776,0.00494599,0.81747752,0.00000000
-5.35767884,1.51516249,0.88265336,0.41220678,0.20908023,0.00470529,0.76197659,0.00000000
-5.35167584,1.44804902,0.83383729,0.39590605,0.21461928,0.00445486,0.70958272,0.00000000
-5.34567284,1.38740522,0.78634453,0.38198704,0.22197681,0.00419892,0.66065342,0.00000000
-5.33966983,1.33357127,0.74068624,0.37046535,0.23102091,0.00394147,0.61543908,0.00000000
-5.33366683,1.28666522,0.69728414,0.36128618,0.24156831,0.00368620,0.57408499,0.00000000
-5.32766383,1.24658826,0.65646388,0.35432826,0.25338821,0.00343645,0.53663578,0.00000000
-5.32166083,1.21303650,0.61845184,0.34940955,0.26620768,0.00319505,0.50304235,0.00000000
-5.31565783,1.18551882,0.58337568,0.34629459,0.27971842,0.00296436,0.47317085,0.00000000
-5.30965483,1.16338058,0.55126828,0.34470332,0.29358489,0.00274620,0.44681356,0.00000000
-5.30365183,1.14583227,0.52207514,0.34432114,0.30745356,0.00254186,0.42370128,0.00000000
-5.29764882,1.13198247,0.49566459,0.34480995,0.32096305,0.00235212,0.40351682,0.00000000
-5.29164582,1.12087383,0.47184056,0.34581985,0.33375501,0.00217729,0.38590938,0.00000000
-5.28564282,1.11152108,0.45035721,0.34700109,0.34548523,0.00201728,0.37050915,0.00000000
-5.27963982,1.10294962,0.43093479,0.34801604,0.35583474,0.00187164,0.35694199,0.00000000
-5.27363682,1.09423341,0.41327605,0.34855059,0.36452054,0.00173966,0.34484354,0.00000000
-5.26763382,1.08453089,0.39708257,0.34832478,0.37130552,0.00162043,0.33387255,0.00000000
-5.26163082,1.07311766,0.38207034,0.34710221,0.37600718,0.00151295,0.32372293,0.00000000
-5.25562781,1.05941478,0.36798401,0.34469799,0.37850505,0.00141616,0.31413442,0.00000000
-5.24962481,1.04301195,0.35460942,0.34098493,0.37874620,0.00132907,0.30490134,0.00000000
-5.24362181,1.02368482,0.34178388,0.33589782,0.37674901,0.00125080,0.29587961,0.00000000
-5.23761881,1.00140602,0.32940412,0.32943580,0.37260484,0.00118063,0.28699162,0.00000000
-5.23161581,0.97634994,0.31743161,0.32166264,0.36647771,0.00111803,0.27822915,0.00000000
-5.22561281,0.94889122,0.30589536,0.31270514,0.35860197,0.00106273,0.26965430,0.00000000
-5.21960980,0.91959746,0.29489215,0.30274985,0.34927823,0.00101475,0.26139845,0.00000000
-5.21360680,0.88921660,0.28458447,0.29203811,0.33886756,0.00097434,0.25365958,0.00000000
-5.20760380,0.85865977,0.27519616,0.28085995,0.32778439,0.00094206,0.24669794,0.00000000
-5.20160080,0.82898033,0.26700637,0.26954682,0.31648826,0.00091873,0.24083032,0.00000000
-5.19559780,0.80134983,0.26034173,0.25846377,0.30547476,0.00090544,0.23642315,0.00000000
-5.18959480,0.77703184,0.25556729,0.24800105,0.29526592,0.00090347,0.23388450,0.00000000
-5.18359180,0.75735411,0.25307639,0.23856562,0.28640024,0.00091432,0.23365517,0.00000000
-5.17758879,0.74367980,0.25327976,0.23057256,0.27942262,0.00093965,0.23619894,0.00000000
-5.17158579,0.73737817,0.25659402,0.22443668,0.27487424,0.00098121,0.24199215,0.00000000
-5.16558279,0.73979503,0.26342992,0.22056441,0.27328261,0.00104082,0.25151255,0.00000000
-5.15957979,0.75222327,0.27418039,0.21934591,0.27515166,0.00112031,0.26522752,0.00000000
-5.15357679,0.77587344,0.28920866,0.22114752,0.28095206,0.00122144,0.28358174,0.00000000
-5.14757379,0.81184466,0.30883663,0.22630449,0.29111162,0.00134587,0.30698437,0.00000000
-5.14157079,0.86109588,0.33333364,0.23511391,0.30600586,0.00149507,0.33579578,0.00000000
-5.13556778,0.92441768,0.36290596,0.24782789,0.32594868,0.00167028,0.37031411,0.00000000
-5.12956478,1.00240493,0.39768711,0.26464686,0.35118324,0.00187240,0.41076184,0.00000000
-5.12356178,1.09543070,0.43772935,0.28571321,0.38187315,0.00210199,0.45727269,0.00000000
-5.11755878,1.20362209,0.48299661,0.31110505,0.41809410,0.00235914,0.50987929,0.00000000
-5.11155578,1.32683864,0.53335907,0.34083058,0.45982617,0.00264348,0.56850200,0.00000000
-5.10555278,1.46465431,0.58858979,0.37482292,0.50694722,0.00295409,0.63293954,0.00000000
-5.09954977,1.61634411,0.64836346,0.41293596,0.55922753,0.00328948,0.70286187,0.00000000
-5.09354677,1.78087634,0.71225774,0.45494123,0.61632635,0.00364759,0.77780605,0.00000000
-5.08754377,1.95691166,0.77975702,0.50052639,0.67779049,0.00402573,0.85717541,0.00000000
-5.08154077,2.14281003,0.85025893,0.54929541,0.74305563,0.00442066,0.94024275,0.00000000
-5.07553777,2.33664615,0.92308347,0.60077103,0.81145050,0.00482857,1.02615771,0.00000000
-5.06953477,2.53623424,0.99748454,0.65439946,0.88220429,0.00524517,1.11395876,0.00000000
-5.06353177,2.73916224,1.07266387,0.70955779,0.95445750,0.00566571,1.20258965,0.00000000
-5.05752876,2.94283530,1.14778680,0.76556400,1.02727614,0.00608510,1.29092027,0.00000000
-5.05152576,3.14452801,1.22199958,0.82168967,1.09966928,0.00649804,1.37777153,0.00000000
-5.04552276,3.34144426,1.29444775,0.87717514,1.17060962,0.00689905,1.46194363,0.00000000
-5.03951976,3.53078322,1.36429496,0.93124689,1.23905649,0.00728271,1.54224692,0.00000000
-5.03351676,3.70980949,1.43074173,0.98313658,1.30398080,0.00764368,1.61753433,0.00000000
-5.02751376,3.87592511,1.49304354,1.03210130,1.36439116,0.00797692,1.68673420,0.00000000
-5.02151076,4.02674090,1.55052764,1.07744414,1.41936006,0.00827779,1.74888229,0.00000000
-5.01550775,4.16014423,1.60260822,1.11853449,1.46804942,0.00854217,1.80315155,0.00000000
-5.00950475,4.27436069,1.64879925,1.15482704,1.50973431,0.00876654,1.84887851,0.00000000
-5.00350175,4.36800677,1.68872467,1.18587877,1.54382384,0.00894816,1.88558488,0.00000000
-4.99749875,4.44013119,1.72212573,1.21136295,1.56987848,0.00908505,1.91299339,0.00000000
-4.99149575,4.49024289,1.74886498,1.23107961,1.58762281,0.00917610,1.93103699,0.00000000
-4.98549275,4.51832392,1.76892692,1.24496167,1.59695305,0.00922104,1.93986081,0.00000000
-4.97948974,4.52482655,1.78241528,1.25307637,1.59793919,0.00922052,1.93981645,0.00000000
-4.97348674,4.51065396,1.78954674,1.25562186,1.59082120,0.00917598,1.93144881,0.00000000
-4.96748374,4.47712518,1.79064151,1.25291868,1.57599950,0.00908967,1.91547568,0.00000000
-4.96148074,4.42592528,1.78611067,1.24539664,1.55402012,0.00896452,1.89276080,0.00000000
-4.95547774,4.35904266,1.77644093,1.23357735,1.52555489,0.00880409,1.86428151,0.00000000
-4.94947474,4.27869577,1.76217700,1.21805321,1.49137753,0.00861240,1.83109208,0.00000000
-4.94347174,4.18725245,1.74390216,1.19946364,1.45233670,0.00839384,1.79428449,0.00000000
-4.93746873,4.08714493,1.72221778,1.17846969,1.40932696,0.00815301,1.75494800,0.00000000
-4.93146573,3.98078433,1.69772239,1.15572808,1.36325900,0.00789456,1.71412957,0.00000000
-4.92546273,3.87047813,1.67099107,1.13186589,1.31503030,0.00762312,1.67279656,0.00000000
-4.91945973,3.75835421,1.64255610,1.10745712,1.26549747,0.00734309,1.63180350,0.00000000
-4.91345673,3.64629468,1.61288959,1.08300209,1.21545138,0.00705856,1.59186443,0.00000000
-4.90745373,3.53588230,1.58238883,1.05891076,1.16559605,0.00677324,1.55353174,0.00000000
-4.90145073,3.42836152,1.55136525,1.03549066,1.11653211,0.00649032,1.51718273,0.00000000
-4.89544772,3.32461582,1.52003725,1.01293995,1.06874542,0.00621244,1.48301416,0.00000000
-4.88944472,3.22516172,1.48852763,0.99134589,1.02260097,0.00594169,1.45104497,0.00000000
-4.88344172,3.13015951,1.45686554,0.97068869,0.97834236,0.00567954,1.42112700,0.00000000
-4.87743872,3.03943962,1.42499296,0.95085041,0.93609636,0.00542691,1.39296291,0.00000000
-4.87143572,2.95254281,1.39277561,0.93162842,0.89588226,0.00518418,1.36613041,0.00000000
-4.86543272,2.86877192,1.36001737,0.91275253,0.85762516,0.00495129,1.34011138,0.00000000
-4.85942971,2.78725216,1.32647796,0.89390496,0.82117247,0.00472774,1.31432452,0.00000000
-4.85342671,2.70699670,1.29189250,0.87474192,0.78631261,0.00451274,1.28815971,0.00000000
-4.84742371,2.62697420,1.25599223,0.85491577,0.75279477,0.00430530,1.26101253,0.00000000
-4.84142071,2.54617484,1.21852516,0.83409662,0.72034886,0.00410428,1.23231714,0.00000000
-4.83541771,2.46367170,1.17927552,0.81199226,0.68870455,0.00390852,1.20157618,0.00000000
-4.82941471,2.37867478,1.13808114,0.78836557,0.65760858,0.00371691,1.16838624,0.00000000
-4.82341171,2.29057537,1.09484771,0.76304864,0.62683963,0.00352845,1.13245800,0.00000000
-4.81740870,2.19897919,1.04955937,0.73595309,0.59622022,0.00334235,1.09363034,0.00000000
-4.81140570,2.10372747,1.00228516,0.70707627,0.56562522,0.00315804,1.05187802,0.00000000
-4.80540270,2.00490566,0.95318108,0.67650339,0.53498704,0.00297519,1.00731308,0.00000000
-4.79939970,1.90284040,0.90248793,0.64440565,0.50429734,0.00279376,0.96018022,0.00000000
-4.79339670,1.79808576,0.85052522,0.61103485,0.47360569,0.00261396,0.91084691,0.00000000
-4.78739370,1.69140045,0.79768167,0.57671494,0.44301554,0.00243625,0.85978898,0.00000000
-4.78139070,1.58371782,0.74440305,0.54183132,0.41267789,0.00226130,0.80757296,0.00000000
-4.77538769,1.47611107,0.69117824,0.50681845,0.38278351,0.00208999,0.75483616,0.00000000
-4.76938469,1.36975577,0.63852435,0.47214672,0.35355404,0.00192329,0.70226573,0.00000000
-4.76338169,1.26589194,0.58697183,0.43830909,0.32523278,0.00176231,0.65057781,0.00000000
-4.75737869,1.16578766,0.53705040,0.40580841,0.29807561,0.00160816,0.60049785,0.00000000
-4.75137569,1.07070599,0.48927656,0.37514567,0.27234261,0.00146199,0.55274281,0.00000000
-4.74537269,0.98187625,0.44414322,0.34680977,0.24829063,0.00132490,0.50800592,0.00000000
-4.73936968,0.90047076,0.40211185,0.32126906,0.22616722,0.00119792,0.46694448,0.00000000
-4.73336668,0.82758728,0.36360745,0.29896456,0.20620589,0.00108201,0.43017073,0.00000000
-4.72736368,0.76423713,0.32901614,0.28030513,0.18862283,0.00097801,0.39824589,0.00000000
-4.72136068,0.71133865,0.29868550,0.26566403,0.17361494,0.00088663,0.37167693,0.00000000
-4.71535768,0.66971507,0.27292707,0.25537703,0.16135900,0.00080849,0.35091595,0.00000000
-4.70935468,0.64009602,0.25202064,0.24974138,0.15201170,0.00074407,0.33636140,0.00000000
-4.70335168,0.62312142,0.23621984,0.24901549,0.14571023,0.00069375,0.32836064,0.00000000
-4.69734867,0.61934645,0.22575830,0.25341884,0.14257312,0.00065780,0.32721329,0.00000000
-4.69134567,0.62924666,0.22085580,0.26313188,0.14270098,0.00063639,0.33317472,0.00000000
-4.68534267,0.65322200,0.22172372,0.27829550,0.14617681,0.00062963,0.34645907,0.00000000
-4.67933967,0.69159881,0.22856938,0.29901000,0.15306572,0.00063752,0.36724156,0.00000000
-4.67333667,0.74462935,0.24159853,0.32533332,0.16341381,0.00066003,0.39565948,0.00000000
-4.66733367,0.81248821,0.26101587,0.35727854,0.17724609,0.00069701,0.43181193,0.00000000
-4.66133067,0.89526565,0.28702313,0.39481075,0.19456351,0.00074829,0.47575794,0.00000000
-4.65532766,0.99295792,0.31981478,0.43784344,0.21533906,0.00081359,0.52751332,0.00000000
-4.64932466,1.10545516,0.35957129,0.48623448,0.23951324,0.00089256,0.58704619,0.00000000
-4.64332166,1.23252738,0.40645019,0.53978232,0.26698904,0.00098476,0.65427154,0.00000000
-4.63731866,1.37380959,0.46057538,0.59822245,0.29762679,0.00108963,0.72904531,0.00000000
-4.63131566,1.52878708,0.52202498,0.66122461,0.33123934,0.00120652,0.81115829,0.00000000
-4.62531266,1.69678206,0.59081861,0.72839115,0.36758782,0.00133462,0.90033039,0.00000000
-4.61930965,1.87694291,0.66690458,0.79925692,0.40637868,0.00147300,0.99620591,0.00000000
-4.61330665,2.06823729,0.75014799,0.87329092,0.44726211,0.00162061,1.09835012,0.00000000
-4.60730365,2.26945026,0.84032036,0.94990001,0.48983257,0.00177624,1.20624787,0.00000000
-4.60130065,2.47918836,0.93709184,1.02843501,0.53363150,0.00193855,1.31930440,0.00000000
-4.59529765,2.69589047,1.04002642,1.10819905,0.57815262,0.00210610,1.43684895,0.00000000
-4.58929465,2.91784604,1.14858110,1.18845838,0.62284978,0.00227734,1.55814116,0.00000000
-4.58329165,3.14322059,1.26210921,1.26845538,0.66714759,0.00245067,1.68238047,0.00000000
-4.57728864,3.37008851,1.37986822,1.34742372,0.71045437,0.00262448,1.80871844,0.00000000
-4.57128564,3.59647236,1.50103212,1.42460501,0.75217744,0.00279714,1.93627368,0.00000000
-4.56528264,3.82038764,1.62470799,1.49926681,0.79173999,0.00296712,2.06414909,0.00000000
-4.55927964,4.03989164,1.74995631,1.57072122,0.82859918,0.00313300,2.19145072,0.00000000
-4.55327664,4.25313438,1.87581417,1.63834338,0.86226462,0.00329354,2.31730769,0.00000000
-4.54727364,4.45840969,2.00132036,1.70158931,0.89231647,0.00344771,2.44089213,0.00000000
-4.54127064,4.65420406,2.12554121,1.76001212,0.91842231,0.00359477,2.56143841,0.00000000
-4.53526763,4.83924079,2.24759566,1.81327594,0.94035197,0.00373429,2.67826056,0.00000000
-4.52926463,5.01251719,2.36667842,1.86116688,0.95798942,0.00386619,2.79076702,0.00000000
-4.52326163,5.17333261,2.48207965,1.90360018,0.97134106,0.00399076,2.89847182,0.00000000
-4.51725863,5.32130543,2.59320011,1.94062320,0.98053979,0.00410868,3.00100144,0.00000000
-4.51125563,5.45637763,2.69956072,1.97241377,0.98584440,0.00422099,3.09809688,0.00000000
-4.50525263,5.57880613,2.80080586,1.99927368,0.98763415,0.00432908,3.18961056,0.00000000
-4.49924962,5.68914064,2.89670009,2.02161740,0.98639832,0.00443468,3.27549808,0.00000000
-4.49324662,5.78818866,2.98711823,2.03995619,0.98272126,0.00453973,3.35580510,0.00000000
-4.48724362,5.87696865,3.07202948,2.05487814,0.97726314,0.00464641,3.43064991,0.00000000
-4.48124062,5.95665342,3.15147629,2.06702482,0.97073714,0.00475697,3.50020252,0.00000000
-4.47523762,6.02850621,3.22554921,2.07706534,0.96388396,0.00487369,3.56466133,0.00000000
-4.46923462,6.09381221,3.29435935,2.08566905,0.95744474,0.00499876,3.62422875,0.00000000
-4.46323162,6.15380910,3.35801005,2.09347788,0.95213321,0.00513421,3.67908703,0.00000000
-4.45722861,6.20961981,3.41656971,2.10107963,0.94860859,0.00528175,3.72937568,0.00000000
-4.45122561,6.26219100,3.47004744,2.10898342,0.94745008,0.00544274,3.77517207,0.00000000
-4.44522261,6.31224044,3.51837340,2.11759846,0.94913422,0.00561804,3.81647607,0.00000000
-4.43921961,6.36021604,3.56138510,2.12721710,0.95401601,0.00580801,3.85320006,0.00000000
-4.43321661,6.40626883,3.59882086,2.13800312,0.96231468,0.00601238,3.88516477,0.00000000
-4.42721361,6.45024133,3.63032116,2.14998576,0.97410462,0.00623028,3.91210160,0.00000000
-4.42121061,6.49167215,3.65543806,2.16305992,0.98931199,0.00646019,3.93366116,0.00000000
-4.41520760,6.52981680,3.67365251,2.17699244,1.00771712,0.00669996,3.94942806,0.00000000
-4.40920460,6.56368381,3.68439873,2.19143448,1.02896257,0.00694689,3.95894094,0.00000000
-4.40320160,6.59208447,3.68709471,2.20593910,1.05256655,0.00719773,3.96171709,0.00000000
-4.39719860,6.61369403,3.68117702,2.21998368,1.07794114,0.00744883,3.95728024,0.00000000
-4.39119560,6.62712125,3.66613845,2.23299572,1.10441443,0.00769621,3.94519017,0.00000000
-4.38519260,6.63098312,3.64156608,2.24438129,1.13125582,0.00793574,3.92507272,0.00000000
-4.37918959,6.62398111,3.60717802,2.25355440,1.15770323,0.00816323,3.89664856,0.00000000
-4.37318659,6.60497534,3.56285657,2.25996623,1.18299113,0.00837461,3.85975924,0.00000000
-4.36718359,6.57305296,3.50867596,2.26313283,1.20637828,0.00856609,3.81438930,0.00000000
-4.36118059,6.52758772,3.44492292,2.26265979,1.22717397,0.00873427,3.76068314,0.00000000
-4.35517759,6.46828751,3.37210890,2.25826314,1.24476169,0.00887633,3.69895578,0.00000000
-4.34917459,6.39522793,3.29097289,2.24978516,1.25861934,0.00899011,3.62969694,0.00000000
-4.34317159,6.30886995,3.20247442,2.23720460,1.26833513,0.00907422,3.55356809,0.00000000
-4.33716858,6.21006092,3.10777681,2.22064081,1.27361877,0.00912808,3.47139243,0.00000000
-4.33116558,6.10001878,3.00822103,2.20035154,1.27430736,0.00915203,3.38413824,0.00000000
-4.32516258,5.98029999,2.90529125,2.17672462,1.27036616,0.00914725,3.29289605,0.00000000
-4.31915958,5.85275271,2.80057326,2.15026384,1.26188410,0.00911576,3.19885070,0.00000000
-4.31315658,5.71945713,2.69570763,2.12156971,1.24906470,0.00906041,3.10324911,0.00000000
-4.30715358,5.58265562,2.59233932,2.09131597,1.23221269,0.00898469,3.00736534,0.00000000
