energy_ev,total_up,Nb_p_up,Nb_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-5.83791896,0.37039883,0.16305797,0.02517564,0.05862429,0.00043587,0.00014655,0.27130930
-5.83191596,0.37088058,0.16557386,0.02467359,0.05715806,0.00042697,0.00013965,0.27410096
-5.82591296,0.37123557,0.16823856,0.02414768,0.05561518,0.00041715,0.00013224,0.27690678
-5.81990995,0.37164206,0.17112001,0.02362342,0.05405826,0.00040670,0.00012446,0.27980897
-5.81390695,0.37225419,0.17427412,0.02312673,0.05255132,0.00039589,0.00011648,0.28286468
-5.80790395,0.37319550,0.17774242,0.02268342,0.05115858,0.00038495,0.00010847,0.28610167
-5.80190095,0.37455409,0.18155044,0.02231876,0.04994324,0.00037408,0.00010057,0.28951544
-5.79589795,0.37637986,0.18570707,0.02205700,0.04896647,0.00036343,0.00009293,0.29306804
-5.78989495,0.37868379,0.19020474,0.02192109,0.04828652,0.00035313,0.00008569,0.29668871
-5.78389195,0.38143931,0.19502055,0.02193235,0.04795791,0.00034323,0.00007899,0.30027634
-5.77788894,0.38458563,0.20011808,0.02211026,0.04803083,0.00033375,0.00007293,0.30370350
-5.77188594,0.38803275,0.20544995,0.02247226,0.04855051,0.00032469,0.00006760,0.30682211
-5.76588294,0.39166775,0.21096069,0.02303355,0.04955669,0.00031598,0.00006310,0.30947012
-5.75987994,0.39536204,0.21658993,0.02380692,0.05108305,0.00030755,0.00005947,0.31147917
-5.75387694,0.39897892,0.22227548,0.02480249,0.05315661,0.00029928,0.00005677,0.31268254
-5.74787394,0.40238117,0.22795623,0.02602752,0.05579709,0.00029106,0.00005503,0.31292319
-5.74187094,0.40543800,0.23357457,0.02748607,0.05901608,0.00028277,0.00005427,0.31206130
-5.73586793,0.40803109,0.23907816,0.02917865,0.06281626,0.00027429,0.00005446,0.30998099
-5.72986493,0.41005929,0.24442107,0.03110189,0.06719044,0.00026552,0.00005561,0.30659595
-5.72386193,0.41144188,0.24956397,0.03324809,0.07212068,0.00025637,0.00005766,0.30185356
-5.71785893,0.41212014,0.25447368,0.03560484,0.07757733,0.00024678,0.00006058,0.29573744
-5.71185593,0.41205729,0.25912195,0.03815468,0.08351829,0.00023670,0.00006429,0.28826831
-5.70585293,0.41123700,0.26348365,0.04087481,0.08988843,0.00022613,0.00006871,0.27950316
-5.69984992,0.40966056,0.26753465,0.04373692,0.09661930,0.00021508,0.00007376,0.26953285
-5.69384692,0.40734315,0.27124947,0.04670722,0.10362921,0.00020359,0.00007932,0.25847833
-5.68784392,0.40430950,0.27459901,0.04974661,0.11082382,0.00019174,0.00008528,0.24648570
-5.68184092,0.40058937,0.27754864,0.05281110,0.11809719,0.00017961,0.00009151,0.23372046
-5.67583792,0.39621321,0.28005677,0.05585251,0.12533347,0.00016729,0.00009788,0.22036126
-5.66983492,0.39120843,0.28207411,0.05881933,0.13240903,0.00015492,0.00010425,0.20659339
-5.66383192,0.38559643,0.28354383,0.06165790,0.13919529,0.00014259,0.00011048,0.19260255
-5.65782891,0.37939082,0.28440251,0.06431378,0.14556187,0.00013044,0.00011644,0.17856896
-5.65182591,0.37259675,0.28458203,0.06673327,0.15138018,0.00011859,0.00012200,0.16466214
-5.64582291,0.36521151,0.28401226,0.06886506,0.15652729,0.00010713,0.00012701,0.15103661
-5.63981991,0.35722630,0.28262440,0.07066200,0.16088986,0.00009618,0.00013138,0.13782854
-5.63381691,0.34862893,0.28035478,0.07208275,0.16436795,0.00008583,0.00013501,0.12515344
-5.62781391,0.33940745,0.27714892,0.07309345,0.16687873,0.00007615,0.00013781,0.11310486
-5.62181091,0.32955412,0.27296557,0.07366917,0.16835966,0.00006721,0.00013973,0.10175417
-5.61580790,0.31906971,0.26778054,0.07379522,0.16877118,0.00005905,0.00014074,0.09115110
-5.60980490,0.30796769,0.26158995,0.07346810,0.16809876,0.00005174,0.00014082,0.08132512
-5.60380190,0.29627807,0.25441287,0.07269628,0.16635415,0.00004529,0.00014000,0.07228735
-5.59779890,0.28405065,0.24629314,0.07150056,0.16357591,0.00003975,0.00013832,0.06403295
-5.59179590,0.27135750,0.23730015,0.06991415,0.15982905,0.00003515,0.00013585,0.05654372
-5.58579290,0.25829461,0.22752877,0.06798247,0.15520398,0.00003153,0.00013271,0.04979085
-5.57978989,0.24498263,0.21709830,0.06576265,0.14981480,0.00002893,0.00012902,0.04373758
-5.57378689,0.23156664,0.20615055,0.06332283,0.14379695,0.00002742,0.00012495,0.03834179
-5.56778389,0.21821528,0.19484727,0.06074126,0.13730448,0.00002708,0.00012066,0.03355828
-5.56178089,0.20511902,0.18336694,0.05810528,0.13050699,0.00002801,0.00011637,0.02934085
-5.55577789,0.19248793,0.17190126,0.05551023,0.12358644,0.00003035,0.00011230,0.02564396
-5.54977489,0.18054915,0.16065137,0.05305835,0.11673393,0.00003427,0.00010870,0.02242409
-5.54377189,0.16954390,0.14982413,0.05085760,0.11014652,0.00003997,0.00010583,0.01964081
-5.53776888,0.15972444,0.13962844,0.04902057,0.10402431,0.00004770,0.00010397,0.01725741
-5.53176588,0.15135091,0.13027182,0.04766333,0.09856763,0.00005773,0.00010341,0.01524138
-5.52576288,0.14468805,0.12195728,0.04690426,0.09397448,0.00007040,0.00010445,0.01356456
-5.51975988,0.14000178,0.11488041,0.04686285,0.09043821,0.00008606,0.00010740,0.01220311
-5.51375688,0.13755568,0.10922687,0.04765830,0.08814520,0.00010510,0.00011258,0.01113726
-5.50775388,0.13760708,0.10516993,0.04940801,0.08727269,0.00012795,0.00012030,0.01035098
-5.50175088,0.14040276,0.10286824,0.05222578,0.08798647,0.00015504,0.00013087,0.00983153
-5.49574787,0.14617412,0.10246353,0.05621964,0.09043841,0.00018682,0.00014459,0.00956884
-5.48974487,0.15513169,0.10407828,0.06148946,0.09476373,0.00022373,0.00016175,0.00955496
-5.48374187,0.16745892,0.10781312,0.06812402,0.10107796,0.00026618,0.00018258,0.00978340
-5.47773887,0.18330532,0.11374412,0.07619788,0.10947349,0.00031454,0.00020732,0.01024840
-5.47173587,0.20277890,0.12191967,0.08576776,0.12001582,0.00036911,0.00023613,0.01094428
-5.46573287,0.22593823,0.13235730,0.09686886,0.13273954,0.00043009,0.00026912,0.01186475
-5.45972986,0.25278431,0.14504034,0.10951101,0.14764419,0.00049761,0.00030633,0.01300226
-5.45372686,0.28325259,0.15991460,0.12367484,0.16469018,0.00057163,0.00034771,0.01434733
-5.44772386,0.31720564,0.17688536,0.13930839,0.18379503,0.00065196,0.00039314,0.01588806
-5.44172086,0.35442694,0.19581481,0.15632408,0.20483021,0.00073827,0.00044238,0.01760964
-5.43571786,0.39461636,0.21652034,0.17459654,0.22761885,0.00083001,0.00049508,0.01949398
-5.42971486,0.43738775,0.23877388,0.19396143,0.25193473,0.00092646,0.00055080,0.02151950
-5.42371186,0.48226932,0.26230251,0.21421542,0.27750265,0.00102669,0.00060895,0.02366110
-5.41770885,0.52870708,0.28679075,0.23511768,0.30400069,0.00112962,0.00066886,0.02589020
-5.41170585,0.57607167,0.31188450,0.25639283,0.33106423,0.00123394,0.00072977,0.02817509
-5.40570285,0.62366878,0.33719686,0.27773552,0.35829210,0.00133822,0.00079080,0.03048137
-5.39969985,0.67075307,0.36231577,0.29881659,0.38525466,0.00144090,0.00085102,0.03277266
-5.39369685,0.71654533,0.38681336,0.31929070,0.41150378,0.00154033,0.00090946,0.03501142
-5.38769385,0.76025255,0.41025679,0.33880525,0.43658437,0.00163482,0.00096510,0.03715992
-5.38169085,0.80109018,0.43222029,0.35701024,0.46004729,0.00172266,0.00101695,0.03918140
-5.37568784,0.83830575,0.45229791,0.37356884,0.48146295,0.00180220,0.00106405,0.04104119
-5.36968484,0.87120303,0.47011651,0.38816808,0.50043521,0.00187192,0.00110550,0.04270799
-5.36368184,0.89916557,0.48534846,0.40052935,0.51661497,0.00193041,0.00114049,0.04415498
-5.35767884,0.92167860,0.49772340,0.41041817,0.52971280,0.00197649,0.00116834,0.04536098
-5.35167584,0.93834827,0.50703860,0.41765272,0.53950997,0.00200920,0.00118853,0.04631139
-5.34567284,0.94891722,0.51316727,0.42211083,0.54586740,0.00202788,0.00120069,0.04699897
-5.33966983,0.95327567,0.51606444,0.42373492,0.54873204,0.00203214,0.00120464,0.04742436
-5.33366683,0.95146745,0.51577004,0.42253480,0.54814023,0.00202193,0.00120038,0.04759638
-5.32766383,0.94369050,0.51240899,0.41858797,0.54421788,0.00199750,0.00118811,0.04753197
-5.32166083,0.93029175,0.50618812,0.41203750,0.53717740,0.00195941,0.00116823,0.04725586
-5.31565783,0.91175651,0.49739003,0.40308752,0.52731131,0.00190851,0.00114127,0.04679994
-5.30965483,0.88869272,0.48636415,0.39199647,0.51498296,0.00184589,0.00110795,0.04620229
-5.30365183,0.86181077,0.47351518,0.37906848,0.50061449,0.00177290,0.00106912,0.04550597
-5.29764882,0.83189962,0.45928948,0.36464308,0.48467267,0.00169104,0.00102571,0.04475762
-5.29164582,0.79980027,0.44415998,0.34908397,0.46765315,0.00160192,0.00097874,0.04400581
-5.28564282,0.76637776,0.42861000,0.33276696,0.45006370,0.00150726,0.00092926,0.04329934
-5.27963982,0.73249266,0.41311693,0.31606800,0.43240725,0.00140878,0.00087833,0.04268547
-5.27363682,0.69897343,0.39813618,0.29935135,0.41516521,0.00130818,0.00082697,0.04220810
-5.26763382,0.66659048,0.38408608,0.28295879,0.39878196,0.00120709,0.00077617,0.04190619
-5.26163082,0.63603319,0.37133441,0.26719993,0.38365085,0.00110702,0.00072682,0.04181213
-5.25562781,0.60789046,0.36018690,0.25234413,0.37010245,0.00100934,0.00067971,0.04195052
-5.24962481,0.58263564,0.35087820,0.23861431,0.35839531,0.00091525,0.00063550,0.04233704
-5.24362181,0.56061613,0.34356570,0.22618268,0.34870956,0.00082578,0.00059475,0.04297775
-5.23761881,0.54204811,0.33832616,0.21516868,0.34114361,0.00074172,0.00055785,0.04386870
-5.23161581,0.52701625,0.33515550,0.20563885,0.33571391,0.00066371,0.00052509,0.04499588
-5.22561281,0.51547836,0.33397152,0.19760890,0.33235778,0.00059219,0.00049662,0.04633558
-5.21960980,0.50727471,0.33461948,0.19104741,0.33093909,0.00052743,0.00047246,0.04785509
-5.21360680,0.50214134,0.33688028,0.18588133,0.33125659,0.00046952,0.00045255,0.04951377
-5.20760380,0.49972701,0.34048091,0.18200274,0.33305441,0.00041845,0.00043673,0.05126443
-5.20160080,0.49961280,0.34510664,0.17927662,0.33603448,0.00037410,0.00042481,0.05305500
-5.19559780,0.50133372,0.35041466,0.17754945,0.33987009,0.00033626,0.00041655,0.05483034
-5.18959480,0.50440141,0.35604846,0.17665801,0.34422036,0.00030469,0.00041167,0.05653429
-5.18359180,0.50832708,0.36165252,0.17643838,0.34874485,0.00027912,0.00040996,0.05811175
-5.17758879,0.51264374,0.36688658,0.17673442,0.35311783,0.00025928,0.00041120,0.05951070
-5.17158579,0.51692703,0.37143924,0.17740579,0.35704164,0.00024495,0.00041523,0.06068426
-5.16558279,0.52081372,0.37504003,0.17833492,0.36025870,0.00023594,0.00042200,0.06159244
-5.15957979,0.52401733,0.37746975,0.17943290,0.36256163,0.00023213,0.00043150,0.06220375
-5.15357679,0.52634034,0.37856865,0.18064391,0.36380119,0.00023351,0.00044385,0.06249654
-5.14757379,0.52768238,0.37824206,0.18194819,0.36389175,0.00024011,0.00045925,0.06245988
-5.14157079,0.52804439,0.37646343,0.18336336,0.36281407,0.00025210,0.00047803,0.06209419
-5.13556778,0.52752841,0.37327462,0.18494401,0.36061535,0.00026972,0.00050059,0.06141138
-5.12956478,0.52633322,0.36878350,0.18677976,0.35740662,0.00029330,0.00052741,0.06043465
-5.12356178,0.52474594,0.36315898,0.18899162,0.35335759,0.00032327,0.00055907,0.05919791
-5.11755878,0.52313004,0.35662382,0.19172700,0.34868917,0.00036009,0.00059617,0.05774477
-5.11155578,0.52191019,0.34944543,0.19515343,0.34366408,0.00040430,0.00063934,0.05612730
-5.10555278,0.52155460,0.34192520,0.19945129,0.33857601,0.00045645,0.00068920,0.05440450
-5.09954977,0.52255570,0.33438670,0.20480578,0.33373762,0.00051709,0.00074633,0.05264054
-5.09354677,0.52540969,0.32716343,0.21139854,0.32946811,0.00058675,0.00081124,0.05090291
-5.08754377,0.53059608,0.32058648,0.21939911,0.32608079,0.00066591,0.00088432,0.04926049
-5.08154077,0.53855782,0.31497267,0.22895675,0.32387113,0.00075496,0.00096584,0.04778159
-5.07553777,0.54968309,0.31061367,0.24019276,0.32310592,0.00085415,0.00105590,0.04653208
-5.06953477,0.56428916,0.30776651,0.25319389,0.32401387,0.00096363,0.00115440,0.04557364
-5.06353177,0.58260939,0.30664575,0.26800689,0.32677808,0.00108335,0.00126103,0.04496216
-5.05752876,0.60478360,0.30741783,0.28463467,0.33153065,0.00121308,0.00137527,0.04474638
-5.05152576,0.63085250,0.31019742,0.30303415,0.33834974,0.00135238,0.00149635,0.04496676
-5.04552276,0.66075621,0.31504629,0.32311605,0.34725899,0.00150059,0.00162332,0.04565463
-5.03951976,0.69433723,0.32197429,0.34474665,0.35822954,0.00165684,0.00175498,0.04683166
-5.03351676,0.73134758,0.33094268,0.36775147,0.37118433,0.00182004,0.00188999,0.04850957
-5.02751376,0.77145994,0.34186942,0.39192090,0.38600462,0.00198891,0.00202683,0.05069023
-5.02151076,0.81428237,0.35463615,0.41701748,0.40253826,0.00216198,0.00216388,0.05336602
-5.01550775,0.85937591,0.36909665,0.44278462,0.42060949,0.00233765,0.00229949,0.05652046
-5.00950475,0.90627430,0.38508615,0.46895633,0.44002962,0.00251421,0.00243196,0.06012909
-5.00350175,0.95450497,0.40243120,0.49526766,0.46060814,0.00268991,0.00255966,0.06416067
-4.99749875,1.00361014,0.42095943,0.52146521,0.48216357,0.00286298,0.00268108,0.06857839
-4.99149575,1.05316706,0.44050884,0.54731725,0.50453364,0.00303171,0.00279483,0.07334134
-4.98549275,1.10280621,0.46093595,0.57262291,0.52758391,0.00319449,0.00289977,0.07840595
-4.97948974,1.15222641,0.48212243,0.59721994,0.55121463,0.00334986,0.00299497,0.08372746
-4.97348674,1.20120587,0.50397972,0.62099042,0.57536501,0.00349657,0.00307980,0.08926129
-4.96748374,1.24960840,0.52645131,0.64386421,0.60001480,0.00363360,0.00315391,0.09496422
-4.96148074,1.29738413,0.54951248,0.66581962,0.62518277,0.00376020,0.00321728,0.10079535
-4.95547774,1.34456441,0.57316734,0.68688132,0.65092201,0.00387591,0.00327015,0.10671679
-4.94947474,1.39125095,0.59744321,0.70711528,0.67731223,0.00398052,0.00331308,0.11269398
-4.94347174,1.43759945,0.62238257,0.72662101,0.70444920,0.00407411,0.00334682,0.11869564
-4.93746873,1.48379833,0.64803282,0.74552134,0.73243184,0.00415702,0.00337235,0.12469335
-4.93146573,1.53004373,0.67443457,0.76395023,0.76134753,0.00422974,0.00339076,0.13066082
-4.92546273,1.57651187,0.70160879,0.78203923,0.79125652,0.00429296,0.00340324,0.13657281
-4.91945973,1.62333045,0.72954386,0.79990324,0.82217616,0.00434741,0.00341096,0.14240383
-4.91345673,1.67055072,0.75818307,0.81762658,0.85406607,0.00439390,0.00341505,0.14812675
-4.90745373,1.71812203,0.78741365,0.83524996,0.88681513,0.00443314,0.00341648,0.15371133
-4.90145073,1.76587056,0.81705792,0.85275946,0.92023128,0.00446578,0.00341608,0.15912292
-4.89544772,1.81348392,0.84686752,0.87007805,0.95403491,0.00449229,0.00341441,0.16432137
-4.88944472,1.86050281,0.87652107,0.88706051,0.98785665,0.00451295,0.00341180,0.16926029
-4.88344172,1.90632085,0.90562600,0.90349205,1.02123988,0.00452777,0.00340826,0.17388673
-4.87743872,1.95019315,0.93372448,0.91909106,1.05364831,0.00453656,0.00340354,0.17814152
-4.87143572,1.99125346,0.96030365,0.93351602,1.08447847,0.00453883,0.00339710,0.18196000
-4.86543272,2.02853979,0.98480979,0.94637622,1.11307683,0.00453388,0.00338816,0.18527348
-4.85942971,2.06102713,1.00666584,0.95724613,1.13876086,0.00452082,0.00337573,0.18801118
-4.85342671,2.08766619,1.02529175,0.96568254,1.16084315,0.00449860,0.00335867,0.19010263
-4.84742371,2.10742605,1.04012640,0.97124365,1.17865756,0.00446611,0.00333576,0.19148044
-4.84142071,2.11933869,1.05065043,0.97350936,1.19158595,0.00442221,0.00330577,0.19208328
-4.83541771,2.12254320,1.05640841,0.97210132,1.19908440,0.00436582,0.00326751,0.19185890
-4.82941471,2.11632714,1.05702953,0.96670211,1.20070738,0.00429601,0.00321992,0.19076701
-4.82341171,2.10016308,1.05224562,0.95707212,1.19612879,0.00421207,0.00316212,0.18878190
-4.81740870,2.07373819,1.04190545,0.94306352,1.18515859,0.00411352,0.00309347,0.18589455
-4.81140570,2.03697547,1.02598473,0.92463046,1.16775439,0.00400023,0.00301363,0.18211417
-4.80540270,1.99004538,1.00459117,0.90183501,1.14402720,0.00387240,0.00292253,0.17746903
-4.79939970,1.93336741,0.97796431,0.87484851,1.11424118,0.00373060,0.00282045,0.17200655
-4.79339670,1.86760147,0.94647030,0.84394844,1.07880736,0.00357577,0.00270797,0.16579259
-4.78739370,1.79362974,0.91059171,0.80951083,1.03827180,0.00340918,0.00258598,0.15890997
-4.78139070,1.71252992,0.87091307,0.77199888,0.99329864,0.00323240,0.00245564,0.15145638
-4.77538769,1.62554132,0.82810275,0.73194824,0.94464911,0.00304728,0.00231833,0.14354160
-4.76938469,1.53402555,0.78289219,0.68994990,0.89315737,0.00285586,0.00217561,0.13528438
-4.76338169,1.43942383,0.73605338,0.64663142,0.83970445,0.00266031,0.00202917,0.12680890
-4.75737869,1.34321279,0.68837563,0.60263753,0.78519145,0.00246287,0.00188076,0.11824127
-4.75137569,1.24686094,0.64064267,0.55861095,0.73051310,0.00226578,0.00173215,0.10970583
-4.74537269,1.15178741,0.59361091,0.51517422,0.67653287,0.00207118,0.00158505,0.10132183
-4.73936968,1.05932479,0.54798981,0.47291336,0.62406040,0.00188112,0.00144108,0.09320032
-4.73336668,0.97068708,0.50442481,0.43236381,0.57383211,0.00169744,0.00130174,0.08544143
-4.72736368,0.88694393,0.46348344,0.39399912,0.52649549,0.00152176,0.00116835,0.07813225
-4.72136068,0.80900147,0.42564480,0.35822266,0.48259732,0.00135548,0.00104205,0.07134518
-4.71535768,0.73759013,0.39129260,0.32536244,0.44257608,0.00119970,0.00092379,0.06513688
-4.70935468,0.67325920,0.36071160,0.29566882,0.40675835,0.00105528,0.00081432,0.05954778
-4.70335168,0.61637775,0.33408743,0.26931518,0.37535905,0.00092282,0.00071418,0.05460216
-4.69734867,0.56714129,0.31150929,0.24640103,0.34848512,0.00080266,0.00062376,0.05030869
-4.69134567,0.52558333,0.29297535,0.22695722,0.32614220,0.00069495,0.00054327,0.04666142
-4.68534267,0.49159093,0.27840028,0.21095301,0.30824386,0.00059962,0.00047281,0.04364109
-4.67933967,0.46492341,0.26762461,0.19830425,0.29462268,0.00051648,0.00041236,0.04121679
-4.67333667,0.44523307,0.26042534,0.18888257,0.28504284,0.00044522,0.00036185,0.03934779
-4.66733367,0.43208712,0.25652740,0.18252482,0.27921354,0.00038542,0.00032114,0.03798544
-4.66133067,0.42499002,0.25561565,0.17904272,0.27680281,0.00033665,0.00029009,0.03707525
-4.65532766,0.42340524,0.25734691,0.17823198,0.27745125,0.00029845,0.00026856,0.03655887
-4.64932466,0.42677600,0.26136176,0.17988099,0.28078522,0.00027037,0.00025645,0.03637602
-4.64332166,0.43454419,0.26729575,0.18377841,0.28642925,0.00025198,0.00025368,0.03646633
-4.63731866,0.44616707,0.27478976,0.18971977,0.29401715,0.00024291,0.00026023,0.03677102
-4.63131566,0.46113128,0.28349929,0.19751271,0.30320166,0.00024284,0.00027613,0.03723435
-4.62531266,0.47896376,0.29310239,0.20698074,0.31366242,0.00025149,0.00030143,0.03780489
-4.61930965,0.49923953,0.30330610,0.21796558,0.32511192,0.00026865,0.00033624,0.03843649
-4.61330665,0.52158597,0.31385121,0.23032781,0.33729951,0.00029412,0.00038067,0.03908904
-4.60730365,0.54568368,0.32451535,0.24394603,0.35001317,0.00032774,0.00043481,0.03972892
-4.60130065,0.57126403,0.33511415,0.25871458,0.36307932,0.00036935,0.00049874,0.04032915
-4.59529765,0.59810353,0.34550074,0.27453989,0.37636046,0.00041878,0.00057244,0.04086938
-4.58929465,0.62601552,0.35556348,0.29133562,0.38975106,0.00047578,0.00065582,0.04133549
-4.58329165,0.65483946,0.36522221,0.30901706,0.40317177,0.00054005,0.00074863,0.04171909
-4.57728864,0.68442865,0.37442317,0.32749488,0.41656243,0.00061122,0.00085048,0.04201676
-4.57128564,0.71463700,0.38313291,0.34666872,0.42987423,0.00068876,0.00096078,0.04222916
-4.56528264,0.74530560,0.39133160,0.36642098,0.44306141,0.00077204,0.00107873,0.04236006
-4.55927964,0.77625014,0.39900607,0.38661133,0.45607321,0.00086024,0.00120330,0.04241532
-4.55327664,0.80724980,0.40614304,0.40707218,0.46884629,0.00095244,0.00133323,0.04240184
-4.54727364,0.83803861,0.41272292,0.42760564,0.48129848,0.00104753,0.00146703,0.04232666
-4.54127064,0.86829986,0.41871465,0.44798224,0.49332387,0.00114424,0.00160298,0.04219605
-4.53526763,0.89766416,0.42407178,0.46794164,0.50479000,0.00124122,0.00173918,0.04201485
-4.52926463,0.92571150,0.42873021,0.48719554,0.51553717,0.00133695,0.00187357,0.04178595
-4.52326163,0.95197743,0.43260758,0.50543265,0.52537998,0.00142988,0.00200397,0.04150997
-4.51725863,0.97596325,0.43560447,0.52232581,0.53411124,0.00151839,0.00212814,0.04118514
-4.51125563,0.99714976,0.43760736,0.53754086,0.54150795,0.00160088,0.00224383,0.04080746
-4.50525263,1.01501408,0.43849310,0.55074696,0.54733906,0.00167580,0.00234888,0.04037096
-4.49924962,1.02904862,0.43813462,0.56162789,0.55137474,0.00174168,0.00244123,0.03986816
-4.49324662,1.03878119,0.43640757,0.56989379,0.55339635,0.00179719,0.00251903,0.03929070
-4.48724362,1.04379532,0.43319747,0.57529269,0.55320686,0.00184121,0.00258069,0.03862994
-4.48124062,1.04374947,0.42840682,0.57762130,0.55064088,0.00187282,0.00262493,0.03787774
-4.47523762,1.03839426,0.42196184,0.57673450,0.54557382,0.00189137,0.00265083,0.03702713
-4.46923462,1.02758657,0.41381831,0.57255292,0.53792960,0.00189649,0.00265786,0.03607294
-4.46323162,1.01129984,0.40396624,0.56506827,0.52768643,0.00188809,0.00264589,0.03501236
-4.45722861,0.98962996,0.39243299,0.55434617,0.51488047,0.00186641,0.00261524,0.03384537
-4.45122561,0.96279640,0.37928471,0.54052625,0.49960693,0.00183197,0.00256660,0.03257498
-4.44522261,0.93113862,0.36462600,0.52381960,0.48201877,0.00178556,0.00250109,0.03120736
-4.43921961,0.89510782,0.34859783,0.50450364,0.46232296,0.00172825,0.00242015,0.02975180
-4.43321661,0.85525470,0.33137384,0.48291480,0.44077458,0.00166132,0.00232555,0.02822048
-4.42721361,0.81221376,0.31315523,0.45943931,0.41766907,0.00158623,0.00221929,0.02662817
-4.42121061,0.76668506,0.29416459,0.43450257,0.39333307,0.00150460,0.00210358,0.02499172
-4.41520760,0.71941426,0.27463895,0.40855777,0.36811438,0.00141812,0.00198075,0.02332959
-4.40920460,0.67117212,0.25482247,0.38207410,0.34237142,0.00132856,0.00185317,0.02166122
-4.40320160,0.62273417,0.23495914,0.35552521,0.31646288,0.00123768,0.00172323,0.02000648
-4.39719860,0.57486158,0.21528581,0.32937832,0.29073788,0.00114720,0.00159326,0.01838505
-4.39119560,0.52828391,0.19602588,0.30408440,0.26552713,0.00105878,0.00146546,0.01681588
-4.38519260,0.48368424,0.17738392,0.28006974,0.24113535,0.00097398,0.00134187,0.01531673
-4.37918959,0.44168722,0.15954133,0.25772897,0.21783529,0.00089422,0.00122433,0.01390374
-4.37318659,0.40285007,0.14265330,0.23741982,0.19586328,0.00082078,0.00111448,0.01259114
-4.36718359,0.36765660,0.12684686,0.21945942,0.17541656,0.00075478,0.00101369,0.01139100
-4.36118059,0.33651415,0.11222029,0.20412210,0.15665218,0.00069718,0.00092310,0.01031310
-4.35517759,0.30975299,0.09884350,0.19163853,0.13968740,0.00064875,0.00084359,0.00936488
-4.34917459,0.28762807,0.08675949,0.18219599,0.12460133,0.00061012,0.00077579,0.00855148
-4.34317159,0.27032228,0.07598653,0.17593940,0.11143767,0.00058175,0.00072009,0.00787576
-4.33716858,0.25795117,0.06652102,0.17297303,0.10020821,0.00056395,0.00067666,0.00733847
-4.33116558,0.25056830,0.05834068,0.17336255,0.09089678,0.00055689,0.00064545,0.00693839
-4.32516258,0.24817106,0.05140803,0.17713714,0.08346360,0.00056060,0.00062623,0.00667248
-4.31915958,0.25070646,0.04567383,0.18429174,0.07784957,0.00057500,0.00061857,0.00653610
-4.31315658,0.25807669,0.04108044,0.19478908,0.07398037,0.00059990,0.00062192,0.00652315
-4.30715358,0.27014418,0.03756489,0.20856152,0.07177038,0.00063498,0.00063555,0.00662626
