energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-6.00000000,2.18245930,-2.18245930,0.68053350,-0.68053350,0.30625876,-0.30625876,0.01222757,-0.01222757,0.06887537,-0.06887537,0.50963258,-0.50963258,0.38234915,-0.38234915,0.02619170,-0.02619170,1.11026909,-1.11026909
-5.99399700,2.31393662,-2.31393662,0.72207749,-0.72207749,0.32714453,-0.32714453,0.01278833,-0.01278833,0.07242379,-0.07242379,0.54082221,-0.54082221,0.40267171,-0.40267171,0.02813144,-0.02813144,1.17768537,-1.17768537
-5.98799400,2.44003727,-2.44003727,0.76149854,-0.76149854,0.34764803,-0.34764803,0.01346056,-0.01346056,0.07587110,-0.07587110,0.57000600,-0.57000600,0.42187290,-0.42187290,0.03004503,-0.03004503,1.24215604,-1.24215604
-5.98199100,2.55851231,-2.55851231,0.79809774,-0.79809774,0.36744422,-0.36744422,0.01423116,-0.01423116,0.07914295,-0.07914295,0.59665517,-0.59665517,0.43956686,-0.43956686,0.03190761,-0.03190761,1.30254382,-1.30254382
-5.97598799,2.66719358,-2.66719358,0.83120965,-0.83120965,0.38620944,-0.38620944,0.01508513,-0.01508513,0.08216711,-0.08216711,0.62027218,-0.62027218,0.45538865,-0.45538865,0.03369410,-0.03369410,1.35775562,-1.35775562
-5.96998499,2.76405725,-2.76405725,0.86022275,-0.86022275,0.40363007,-0.40363007,0.01600590,-0.01600590,0.08487559,-0.08487559,0.64040639,-0.64040639,0.46900565,-0.46900565,0.03537976,-0.03537976,1.40677485,-1.40677485
-5.96398199,2.84728400,-2.84728400,0.88459878,-0.88459878,0.41941106,-0.41941106,0.01697552,-0.01697552,0.08720659,-0.08720659,0.65666881,-0.65666881,0.48012798,-0.48012798,0.03694071,-0.03694071,1.44869196,-1.44869196
-5.95797899,2.91531358,-2.91531358,0.90388997,-0.90388997,0.43328408,-0.43328408,0.01797496,-0.01797496,0.08910627,-0.08910627,0.66874515,-0.66874515,0.48851766,-0.48851766,0.03835452,-0.03835452,1.48273198,-1.48273198
-5.95197599,2.96689127,-2.96689127,0.91775354,-0.91775354,0.44501494,-0.44501494,0.01898444,-0.01898444,0.09053025,-0.09053025,0.67640652,-0.67640652,0.49399604,-0.49399604,0.03960065,-0.03960065,1.50827799,-1.50827799
-5.94597299,3.00110447,-3.00110447,0.92596272,-0.92596272,0.45440997,-0.45440997,0.01998374,-0.01998374,0.09144477,-0.09144477,0.67951745,-0.67951745,0.49644925,-0.49644925,0.04066096,-0.04066096,1.52488941,-1.52488941
-5.93996998,3.01740793,-3.01740793,0.92841384,-0.92841384,0.46132125,-0.46132125,0.02095260,-0.02095260,0.09182754,-0.09182754,0.67804067,-0.67804067,0.49583131,-0.49583131,0.04152011,-0.04152011,1.53231445,-1.53231445
-5.93396698,3.01563666,-3.01563666,0.92512926,-0.92512926,0.46565027,-0.46565027,0.02187105,-0.02187105,0.09166815,-0.09166815,0.67203857,-0.67203857,0.49216502,-0.49216502,0.04216585,-0.04216585,1.53049623,-1.53049623
-5.92796398,2.99600617,-2.99600617,0.91625584,-0.91625584,0.46735020,-0.46735020,0.02271984,-0.02271984,0.09096814,-0.09096814,0.66167120,-0.66167120,0.48554041,-0.48554041,0.04258932,-0.04258932,1.51957237,-1.51957237
-5.92196098,2.95910039,-2.95910039,0.90205932,-0.90205932,0.46642646,-0.46642646,0.02348081,-0.02348081,0.08974066,-0.08974066,0.64719097,-0.64719097,0.47611093,-0.47611093,0.04278518,-0.04278518,1.49986825,-1.49986825
-5.91595798,2.90584790,-2.90584790,0.88291469,-0.88291469,0.46293581,-0.46293581,0.02413732,-0.02413732,0.08800979,-0.08800979,0.62893429,-0.62893429,0.46408771,-0.46408771,0.04275168,-0.04275168,1.47188426,-1.47188426
-5.90995498,2.83748804,-2.83748804,0.85929316,-0.85929316,0.45698393,-0.45698393,0.02467461,-0.02467461,0.08580959,-0.08580959,0.60731067,-0.60731067,0.44973195,-0.44973195,0.04249068,-0.04249068,1.43627793,-1.43627793
-5.90395198,2.75552836,-2.75552836,0.83174634,-0.83174634,0.44872171,-0.44872171,0.02508012,-0.02508012,0.08318283,-0.08318283,0.58278962,-0.58278962,0.43334603,-0.43334603,0.04200752,-0.04200752,1.39384158,-1.39384158
-5.89794897,2.66169572,-2.66169572,0.80088836,-0.80088836,0.43834041,-0.43834041,0.02534385,-0.02534385,0.08017960,-0.08017960,0.55588627,-0.55588627,0.41526364,-0.41526364,0.04131086,-0.04131086,1.34547680,-1.34547680
-5.89194597,2.55788311,-2.55788311,0.76737677,-0.76737677,0.42606597,-0.42606597,0.02545858,-0.02545858,0.07685580,-0.07685580,0.52714603,-0.52714603,0.39583940,-0.39583940,0.04041241,-0.04041241,1.29216679,-1.29216679
-5.88594297,2.44609458,-2.44609458,0.73189298,-0.73189298,0.41215260,-0.41215260,0.02542005,-0.02542005,0.07327152,-0.07327152,0.49712929,-0.49712929,0.37543846,-0.37543846,0.03932668,-0.03932668,1.23494783,-1.23494783
-5.87993997,2.32839051,-2.32839051,0.69512322,-0.69512322,0.39687615,-0.39687615,0.02522709,-0.02522709,0.06948950,-0.06948950,0.46639653,-0.46639653,0.35442636,-0.35442636,0.03807055,-0.03807055,1.17488099,-1.17488099
-5.87393697,2.20683522,-2.20683522,0.65774051,-0.65774051,0.38052722,-0.38052722,0.02488160,-0.02488160,0.06557360,-0.06557360,0.43549460,-0.43549460,0.33315974,-0.33315974,0.03666294,-0.03666294,1.11302515,-1.11302515
-5.86793397,2.08344876,-2.08344876,0.62038846,-0.62038846,0.36340446,-0.36340446,0.02438852,-0.02438852,0.06158745,-0.06158745,0.40494457,-0.40494457,0.31197799,-0.31197799,0.03512431,-0.03512431,1.05041233,-1.05041233
-5.86193097,1.96016428,-1.96016428,0.58366743,-0.58366743,0.34580818,-0.34580818,0.02375566,-0.02375566,0.05759316,-0.05759316,0.37523147,-0.37523147,0.29119625,-0.29119625,0.03347630,-0.03347630,0.98802591,-0.98802591
-5.85592796,1.83879196,-1.83879196,0.54812317,-0.54812317,0.32803446,-0.32803446,0.02299345,-0.02299345,0.05365034,-0.05365034,0.34679624,-0.34679624,0.27109980,-0.27109980,0.03174121,-0.03174121,0.92678240,-0.92678240
-5.84992496,1.72099022,-1.72099022,0.51423845,-0.51423845,0.31036979,-0.31036979,0.02211465,-0.02211465,0.04981514,-0.04981514,0.32002991,-0.32002991,0.25193999,-0.25193999,0.02994157,-0.02994157,0.86751705,-0.86751705
-5.84392196,1.60824435,-1.60824435,0.48242748,-0.48242748,0.29308652,-0.29308652,0.02113394,-0.02113394,0.04613960,-0.04613960,0.29527001,-0.29527001,0.23393165,-0.23393165,0.02809973,-0.02809973,0.81097334,-0.81097334
-5.83791896,1.50185231,-1.50185231,0.45303317,-0.45303316,0.27643892,-0.27643892,0.02006750,-0.02006750,0.04267116,-0.04267116,0.27279909,-0.27279909,0.21725195,-0.21725195,0.02623742,-0.02623742,0.75779626,-0.75779626
-5.83191596,1.40291738,-1.40291738,0.42632688,-0.42632688,0.26066006,-0.26066006,0.01893254,-0.01893254,0.03945224,-0.03945224,0.25284496,-0.25284496,0.20204050,-0.20204050,0.02437539,-0.02437539,0.70852915,-0.70852915
-5.82591296,1.31234672,-1.31234671,0.40251052,-0.40251052,0.24595931,-0.24595931,0.01774682,-0.01774682,0.03652004,-0.03652004,0.23558259,-0.23558259,0.18840066,-0.18840066,0.02253309,-0.02253309,0.66361365,-0.66361365
-5.81990995,1.23085501,-1.23085501,0.38172030,-0.38172030,0.23252057,-0.23252057,0.01652817,-0.01652817,0.03390643,-0.03390643,0.22113699,-0.22113699,0.17640161,-0.17640161,0.02072834,-0.02072834,0.62339226,-0.62339226
-5.81390695,1.15897204,-1.15897204,0.36403203,-0.36403203,0.22050097,-0.22050097,0.01529404,-0.01529404,0.03163786,-0.03163786,0.20958698,-0.20958698,0.16608115,-0.16608115,0.01897713,-0.01897713,0.58811291,-0.58811291
-5.80790395,1.09705315,-1.09705315,0.34946720,-0.34946720,0.21003014,-0.21003014,0.01406107,-0.01406107,0.02973534,-0.02973534,0.20096926,-0.20096926,0.15744894,-0.15744894,0.01729342,-0.01729342,0.55793500,-0.55793500
-5.80190095,1.04529155,-1.04529155,0.33799959,-0.33799959,0.20120984,-0.20120984,0.01284471,-0.01284471,0.02821450,-0.02821450,0.19528252,-0.19528252,0.15048991,-0.15048991,0.01568906,-0.01568906,0.53293632,-0.53293632
-5.79589795,1.00373150,-1.00373150,0.32956190,-0.32956190,0.19411390,-0.19411390,0.01165891,-0.01165891,0.02708556,-0.02708556,0.19249134,-0.19249134,0.14516769,-0.14516769,0.01417365,-0.01417365,0.51312038,-0.51312038
-5.78989495,0.97228155,-0.97228155,0.32405210,-0.32405210,0.18878848,-0.18878848,0.01051593,-0.01051593,0.02635335,-0.02635335,0.19252955,-0.19252955,0.14142793,-0.14142793,0.01275465,-0.01275465,0.49842362,-0.49842362
-5.78389195,0.95072732,-0.95072732,0.32133922,-0.32133922,0.18525252,-0.18525252,0.00942608,-0.00942608,0.02601729,-0.02601729,0.19530306,-0.19530306,0.13920136,-0.13920136,0.01143731,-0.01143731,0.48872234,-0.48872234
-5.77788894,0.93874339,-0.93874339,0.32126833,-0.32126833,0.18349834,-0.18349834,0.00839772,-0.00839772,0.02607140,-0.02607140,0.20069194,-0.20069194,0.13840649,-0.13840649,0.01022485,-0.01022485,0.48383899,-0.48383899
-5.77188594,0.93590405,-0.93590405,0.32366470,-0.32366470,0.18349253,-0.18349253,0.00743719,-0.00743719,0.02650429,-0.02650429,0.20855190,-0.20855190,0.13895197,-0.13895197,0.00911860,-0.00911860,0.48354783,-0.48354783
-5.76588294,0.94169309,-0.94169309,0.32833717,-0.32833717,0.18517695,-0.18517695,0.00654884,-0.00654884,0.02729912,-0.02729912,0.21871524,-0.21871524,0.14073862,-0.14073862,0.00811815,-0.00811815,0.48757990,-0.48757990
-5.75987994,0.95551277,-0.95551277,0.33508063,-0.33508063,0.18847003,-0.18847003,0.00573518,-0.00573518,0.02843370,-0.02843370,0.23099139,-0.23099139,0.14366106,-0.14366106,0.00722155,-0.00722155,0.49562751,-0.49562751
-5.75387694,0.97669223,-0.97669223,0.34367792,-0.34367792,0.19326832,-0.19326832,0.00499699,-0.00499699,0.02988055,-0.02988055,0.24516737,-0.24516737,0.14760922,-0.14760922,0.00642560,-0.00642560,0.50734828,-0.50734828
-5.74787394,1.00449592,-1.00449592,0.35390130,-0.35390130,0.19944837,-0.19944837,0.00433353,-0.00433353,0.03160714,-0.03160714,0.26100822,-0.26100822,0.15246956,-0.15246955,0.00572603,-0.00572603,0.52236918,-0.52236918
-5.74187094,1.03813248,-1.03813248,0.36551368,-0.36551368,0.20686898,-0.20686898,0.00374271,-0.00374271,0.03357616,-0.03357616,0.27825790,-0.27825790,0.15812629,-0.15812629,0.00511776,-0.00511776,0.54029059,-0.54029059
-5.73586793,1.07676435,-1.07676435,0.37826986,-0.37826986,0.21537385,-0.21537385,0.00322138,-0.00322138,0.03574596,-0.03574596,0.29664061,-0.29664061,0.16446258,-0.16446258,0.00459513,-0.00459513,0.56069087,-0.56069087
-5.72986493,1.11951877,-1.11951877,0.39191801,-0.39191801,0.22479463,-0.22479463,0.00276549,-0.00276549,0.03807116,-0.03807116,0.31586299,-0.31586299,0.17136182,-0.17136182,0.00415216,-0.00415216,0.58313142,-0.58313142
-5.72386193,1.16550017,-1.16550017,0.40620155,-0.40620155,0.23495435,-0.23495435,0.00237037,-0.00237037,0.04050333,-0.04050333,0.33561716,-0.33561716,0.17870902,-0.17870902,0.00378272,-0.00378272,0.60716258,-0.60716258
-5.71785893,1.21380409,-1.21380409,0.42086155,-0.42086155,0.24567120,-0.24567120,0.00203089,-0.00203089,0.04299188,-0.04299188,0.35558471,-0.35558471,0.18639233,-0.18639233,0.00348072,-0.00348072,0.63233027,-0.63233027
-5.71185593,1.26353263,-1.26353263,0.43563979,-0.43563979,0.25676258,-0.25676258,0.00174171,-0.00174171,0.04548506,-0.04548506,0.37544171,-0.37544171,0.19430476,-0.19430476,0.00324027,-0.00324027,0.65818341,-0.65818341
-5.70585293,1.31381093,-1.31381093,0.45028238,-0.45028238,0.26804925,-0.26804925,0.00149740,-0.00149740,0.04793107,-0.04793107,0.39486457,-0.39486457,0.20234586,-0.20234586,0.00305582,-0.00305582,0.68428208,-0.68428208
-5.69984992,1.36380441,-1.36380441,0.46454389,-0.46454389,0.27935958,-0.27935958,0.00129262,-0.00129262,0.05027923,-0.05027923,0.41353664,-0.41353664,0.21042359,-0.21042359,0.00292226,-0.00292226,0.71020590,-0.71020590
-5.69384692,1.41273596,-1.41273596,0.47819188,-0.47819188,0.29053354,-0.29053354,0.00112224,-0.00112224,0.05248122,-0.05248122,0.43115525,-0.43115525,0.21845593,-0.21845593,0.00283495,-0.00283495,0.73556268,-0.73556268
-5.68784392,1.45990246,-1.45990246,0.49101162,-0.49101162,0.30142649,-0.30142649,0.00098139,-0.00098139,0.05449229,-0.05449229,0.44743897,-0.44743897,0.22637248,-0.22637248,0.00278978,-0.00278978,0.75999665,-0.75999665
-5.68184092,1.50468965,-1.50468965,0.50281067,-0.50281067,0.31191239,-0.31191239,0.00086559,-0.00086559,0.05627238,-0.05627238,0.46213476,-0.46213476,0.23411565,-0.23411565,0.00278318,-0.00278318,0.78319608,-0.78319608
-5.67583792,1.54658480,-1.54658480,0.51342318,-0.51342318,0.32188641,-0.32188641,0.00077075,-0.00077075,0.05778719,-0.05778719,0.47502455,-0.47502455,0.24164147,-0.24164147,0.00281207,-0.00281207,0.80489970,-0.80489970
-5.66983492,1.58518615,-1.58518615,0.52271356,-0.52271356,0.33126677,-0.33126677,0.00069321,-0.00069321,0.05900908,-0.05900908,0.48593112,-0.48593112,0.24892002,-0.24892002,0.00287383,-0.00287383,0.82490165,-0.82490165
-5.66383192,1.62020885,-1.62020885,0.53057933,-0.53057933,0.33999576,-0.33999576,0.00062975,-0.00062975,0.05991772,-0.05991772,0.49472275,-0.49472275,0.25593510,-0.25593510,0.00296623,-0.00296623,0.84305470,-0.84305470
-5.65782891,1.65148669,-1.65148669,0.53695291,-0.53695291,0.34803974,-0.34803974,0.00057759,-0.00057759,0.06050057,-0.06050057,0.50131652,-0.50131652,0.26268357,-0.26268357,0.00308733,-0.00308733,0.85927127,-0.85927127
-5.65182591,1.67896967,-1.67896967,0.54180220,-0.54180220,0.35538835,-0.35538835,0.00053434,-0.00053434,0.06075311,-0.06075311,0.50568009,-0.50568009,0.26917390,-0.26917390,0.00323541,-0.00323541,0.87352253,-0.87352253
-5.64582291,1.70271747,-1.70271747,0.54513002,-0.54513002,0.36205287,-0.36205287,0.00049802,-0.00049802,0.06067871,-0.06067871,0.50783173,-0.50783173,0.27542438,-0.27542438,0.00340881,-0.00340881,0.88583523,-0.88583523
-5.63981991,1.72288905,-1.72288905,0.54697223,-0.54697223,0.36806375,-0.36806375,0.00046699,-0.00046699,0.06028839,-0.06028839,0.50783876,-0.50783876,0.28146082,-0.28146082,0.00360591,-0.00360591,0.89628676,-0.89628676
-5.63381691,1.73972915,-1.73972915,0.54739482,-0.54739482,0.37346770,-0.37346770,0.00043993,-0.00043993,0.05960020,-0.05960020,0.50581431,-0.50581431,0.28731404,-0.28731404,0.00382498,-0.00382498,0.90499844,-0.90499844
-5.62781391,1.75355242,-1.75355242,0.54648999,-0.54648999,0.37832430,-0.37832430,0.00041580,-0.00041580,0.05863843,-0.05863843,0.50191272,-0.50191272,0.29301717,-0.29301717,0.00406410,-0.00406410,0.91212768,-0.91212768
-5.62181091,1.76472605,-1.76472605,0.54437157,-0.54437157,0.38270252,-0.38270252,0.00039379,-0.00039379,0.05743268,-0.05743268,0.49632371,-0.49632371,0.29860311,-0.29860311,0.00432113,-0.00432113,0.91785937,-0.91785937
-5.61580790,1.77365215,-1.77365215,0.54116999,-0.54116999,0.38667722,-0.38667722,0.00037332,-0.00037332,0.05601673,-0.05601673,0.48926567,-0.48926567,0.30410213,-0.30410213,0.00459366,-0.00459366,0.92239706,-0.92239706
-5.60980490,1.78075075,-1.78075075,0.53702715,-0.53702715,0.39032594,-0.39032594,0.00035395,-0.00035395,0.05442738,-0.05442738,0.48097838,-0.48097838,0.30954000,-0.30954000,0.00487898,-0.00487898,0.92595438,-0.92595438
-5.60380190,1.78644441,-1.78644441,0.53209146,-0.53209146,0.39372620,-0.39372620,0.00033541,-0.00033541,0.05270323,-0.05270323,0.47171552,-0.47171552,0.31493654,-0.31493654,0.00517413,-0.00517413,0.92874736,-0.92874736
-5.59779890,1.79114539,-1.79114539,0.52651331,-0.52651331,0.39695331,-0.39695331,0.00031752,-0.00031752,0.05088349,-0.05088349,0.46173733,-0.46173733,0.32030498,-0.32030498,0.00547596,-0.00547596,0.93098794,-0.93098794
-5.59179590,1.79524592,-1.79524592,0.52044124,-0.52044124,0.40007890,-0.40007890,0.00030018,-0.00030018,0.04900689,-0.04900689,0.45130366,-0.45130366,0.32565196,-0.32565196,0.00578119,-0.00578119,0.93287901,-0.93287901
-5.58579290,1.79911183,-1.79911183,0.51401896,-0.51401896,0.40317024,-0.40317024,0.00028338,-0.00028338,0.04711069,-0.04711069,0.44066772,-0.44066772,0.33097827,-0.33097827,0.00608654,-0.00608654,0.93461123,-0.93461123
-5.57978989,1.80307995,-1.80307995,0.50738335,-0.50738335,0.40629016,-0.40629016,0.00026714,-0.00026714,0.04522984,-0.04522984,0.43007076,-0.43007076,0.33628032,-0.33628032,0.00638892,-0.00638892,0.93636160,-0.93636160
-5.57378689,1.80745869,-1.80745869,0.50066341,-0.50066341,0.40949773,-0.40949773,0.00025150,-0.00025150,0.04339629,-0.04339629,0.41973776,-0.41973776,0.34155217,-0.34155217,0.00668551,-0.00668551,0.93829379,-0.93829379
-5.56778389,1.81253169,-1.81253169,0.49398012,-0.49398012,0.41284936,-0.41284936,0.00023655,-0.00023655,0.04163856,-0.04163856,0.40987410,-0.40987410,0.34678794,-0.34678794,0.00697402,-0.00697402,0.94055990,-0.94055990
-5.56178089,1.81856369,-1.81856369,0.48744708,-0.48744708,0.41640027,-0.41640027,0.00022237,-0.00022237,0.03998139,-0.03998139,0.40066344,-0.40066344,0.35198460,-0.35198460,0.00725284,-0.00725284,0.94330337,-0.94330337
-5.55577789,1.82580775,-1.82580775,0.48117185,-0.48117185,0.42020611,-0.42020611,0.00020904,-0.00020904,0.03844564,-0.03844564,0.39226646,-0.39226646,0.35714463,-0.35714463,0.00752122,-0.00752122,0.94666257,-0.94666257
-5.54977489,1.83451304,-1.83451304,0.47525747,-0.47525747,0.42432454,-0.42432454,0.00019665,-0.00019665,0.03704834,-0.03704834,0.38482049,-0.38482049,0.36227861,-0.36227861,0.00777942,-0.00777942,0.95077465,-0.95077465
-5.54377189,1.84493198,-1.84493198,0.46980429,-0.46980429,0.42881644,-0.42881644,0.00018527,-0.00018527,0.03580280,-0.03580280,0.37843983,-0.37843983,0.36740731,-0.36740731,0.00802887,-0.00802887,0.95577906,-0.95577906
-5.53776888,1.85732600,-1.85732600,0.46491151,-0.46491151,0.43374681,-0.43374681,0.00017498,-0.00017498,0.03471895,-0.03471895,0.37321654,-0.37321654,0.37256321,-0.37256321,0.00827223,-0.00827223,0.96182029,-0.96182029
-5.53176588,1.87196897,-1.87196897,0.46067840,-0.46067840,0.43918492,-0.43918492,0.00016583,-0.00016583,0.03380357,-0.03380357,0.36922154,-0.36922154,0.37779123,-0.37779123,0.00851346,-0.00851346,0.96904949,-0.96904949
-5.52576288,1.88914763,-1.88914763,0.45720484,-0.45720484,0.44520382,-0.44520382,0.00015787,-0.00015787,0.03306073,-0.03306073,0.36650581,-0.36650581,0.38314850,-0.38314850,0.00875781,-0.00875781,0.97762444,-0.97762444
-5.51975988,1.90915861,-1.90915861,0.45459120,-0.45459120,0.45187900,-0.45187900,0.00015111,-0.00015111,0.03249212,-0.03249212,0.36510156,-0.36510156,0.38870320,-0.38870320,0.00901174,-0.00901174,0.98770783,-0.98770783
-5.51375688,1.93230184,-1.93230184,0.45293718,-0.45293718,0.45928629,-0.45928629,0.00014559,-0.00014559,0.03209739,-0.03209739,0.36502319,-0.36502319,0.39453241,-0.39453241,0.00928275,-0.00928275,0.99946361,-0.99946361
-5.50775388,1.95887027,-1.95887027,0.45233986,-0.45233986,0.46749893,-0.46749893,0.00014130,-0.00014130,0.03187443,-0.03187443,0.36626800,-0.36626800,0.40071896,-0.40071896,0.00957924,-0.00957924,1.01305149,-1.01305149
-5.50175088,1.98913629,-1.98913629,0.45289078,-0.45289078,0.47658400,-0.47658400,0.00013822,-0.00013822,0.03181961,-0.03181961,0.36881656,-0.36881656,0.40734747,-0.40734747,0.00991019,-0.00991019,1.02861969,-1.02861969
-5.49574787,2.02333539,-2.02333539,0.45467220,-0.45467220,0.48659828,-0.48659828,0.00013635,-0.00013635,0.03192793,-0.03192793,0.37263280,-0.37263280,0.41449969,-0.41449969,0.01028486,-0.01028486,1.04629626,-1.04629626
-5.48974487,2.06164765,-2.06164765,0.45775278,-0.45775278,0.49758372,-0.49758372,0.00013563,-0.00013563,0.03219310,-0.03219310,0.37766371,-0.37766371,0.42224937,-0.42224937,0.01071238,-0.01071238,1.06617936,-1.06617936
-5.48374187,2.10417799,-2.10417799,0.46218272,-0.46218272,0.50956279,-0.50956279,0.00013602,-0.00013602,0.03260753,-0.03260753,0.38383890,-0.38383890,0.43065682,-0.43065682,0.01120136,-0.01120136,1.08832682,-1.08832682
-5.47773887,2.15093635,-2.15093635,0.46798880,-0.46798880,0.52253381,-0.52253381,0.00013745,-0.00013745,0.03316232,-0.03316232,0.39107001,-0.39107001,0.43976348,-0.43976348,0.01175945,-0.01175945,1.11274569,-1.11274569
-5.47173587,2.20181851,-2.20181851,0.47516940,-0.47516940,0.53646658,-0.53646658,0.00013985,-0.00013985,0.03384711,-0.03384711,0.39925008,-0.39925008,0.44958683,-0.44958683,0.01239289,-0.01239289,1.13938225,-1.13938225
-5.46573287,2.25658908,-2.25658908,0.48368995,-0.48368996,0.55129856,-0.55129856,0.00014314,-0.00014314,0.03465001,-0.03465001,0.40825306,-0.40825306,0.46011567,-0.46011567,0.01310606,-0.01310606,1.16811301,-1.16811301
-5.45972986,2.31486735,-2.31486735,0.49347907,-0.49347907,0.56693176,-0.56693176,0.00014720,-0.00014720,0.03555743,-0.03555743,0.41793360,-0.41793360,0.47130635,-0.47130635,0.01390112,-0.01390112,1.19873734,-1.19873734
-5.45372686,2.37611730,-2.37611730,0.50442556,-0.50442556,0.58323059,-0.58323059,0.00015196,-0.00015196,0.03655396,-0.03655396,0.42812718,-0.42812718,0.48307993,-0.48307993,0.01477761,-0.01477761,1.23097228,-1.23097228
-5.44772386,2.43964246,-2.43964246,0.51637667,-0.51637667,0.60002091,-0.60002091,0.00015728,-0.00015728,0.03762232,-0.03762232,0.43865082,-0.43865082,0.49532054,-0.49532054,0.01573221,-0.01573221,1.26444990,-1.26444990
-5.44172086,2.50458653,-2.50458653,0.52913778,-0.52913778,0.61709033,-0.61709033,0.00016306,-0.00016306,0.03874331,-0.03874331,0.44930435,-0.44930435,0.50787522,-0.50787522,0.01675855,-0.01675855,1.29871767,-1.29871767
-5.43571786,2.56994010,-2.56994010,0.54247357,-0.54247357,0.63419002,-0.63419002,0.00016918,-0.00016918,0.03989589,-0.03989589,0.45987242,-0.45987242,0.52055510,-0.52055510,0.01784714,-0.01784714,1.33324210,-1.33324210
-5.42971486,2.63455407,-2.63455407,0.55611097,-0.55611097,0.65103793,-0.65103793,0.00017553,-0.00017553,0.04105729,-0.04105729,0.47012724,-0.47012724,0.53313830,-0.53313830,0.01898538,-0.01898538,1.36741586,-1.36741586
-5.42371186,2.69715948,-2.69715948,0.56974372,-0.56974372,0.66732371,-0.66732371,0.00018199,-0.00018199,0.04220329,-0.04220329,0.47983210,-0.47983210,0.54537417,-0.54537417,0.02015775,-0.02015775,1.40056835,-1.40056835
-5.41770885,2.75639392,-2.75639392,0.58303860,-0.58303860,0.68271494,-0.68271494,0.00018847,-0.00018847,0.04330855,-0.04330855,0.48874561,-0.48874561,0.55698917,-0.55698917,0.02134607,-0.02134607,1.43197959,-1.43197959
-5.41170585,2.81083359,-2.81083359,0.59564323,-0.59564323,0.69686484,-0.69686484,0.00019488,-0.00019488,0.04434707,-0.04434707,0.49662664,-0.49662664,0.56769391,-0.56769391,0.02252997,-0.02252997,1.46089723,-1.46089723
-5.40570285,2.85903059,-2.85903059,0.60719511,-0.60719511,0.70942123,-0.70942123,0.00020117,-0.00020117,0.04529272,-0.04529272,0.50323983,-0.50323983,0.57719146,-0.57719146,0.02368735,-0.02368735,1.48655617,-1.48655617
-5.39969985,2.89955403,-2.89955403,0.61733174,-0.61733174,0.72003633,-0.72003633,0.00020732,-0.00020732,0.04611988,-0.04611988,0.50836143,-0.50836143,0.58518636,-0.58518636,0.02479504,-0.02479504,1.50820024,-1.50820024
-5.39369685,2.93103376,-2.93103376,0.62570142,-0.62570142,0.72837738,-0.72837738,0.00021333,-0.00021333,0.04680415,-0.04680415,0.51178552,-0.51178552,0.59139429,-0.59139429,0.02582948,-0.02582948,1.52510516,-1.52510516
-5.38769385,2.95220512,-2.95220512,0.63197428,-0.63197428,0.73413740,-0.73413740,0.00021928,-0.00021928,0.04732301,-0.04732301,0.51333005,-0.51333005,0.59555183,-0.59555183,0.02676748,-0.02676748,1.53660210,-1.53660210
-5.38169085,2.96195291,-2.96195291,0.63585325,-0.63585325,0.73704597,-0.73704597,0.00022530,-0.00022530,0.04765663,-0.04765663,0.51284282,-0.51284282,0.59742606,-0.59742606,0.02758697,-0.02758697,1.54210065,-1.54210065
-5.37568784,2.95935293,-2.95935293,0.63708434,-0.63708434,0.73687940,-0.73687940,0.00023160,-0.00023160,0.04778852,-0.04778852,0.51020683,-0.51020683,0.59682356,-0.59682356,0.02826776,-0.02826776,1.54111060,-1.54111061
-5.36968484,2.94370911,-2.94370911,0.63546592,-0.63546592,0.73346996,-0.73346996,0.00023848,-0.00023848,0.04770624,-0.04770624,0.50534503,-0.50534503,0.59359840,-0.59359840,0.02879225,-0.02879225,1.53326128,-1.53326128
-5.36368184,2.91458468,-2.91458468,0.63085647,-0.63085647,0.72671378,-0.72671378,0.00024636,-0.00024636,0.04740194,-0.04740194,0.49822398,-0.49822398,0.58765885,-0.58765885,0.02914605,-0.02914605,1.51831771,-1.51831771
-5.35767884,2.87182590,-2.87182590,0.62318062,-0.62318062,0.71657688,-0.71657688,0.00025576,-0.00025576,0.04687281,-0.04687281,0.48885645,-0.48885645,0.57897238,-0.57897238,0.02931853,-0.02931853,1.49619287,-1.49619287
-5.35167584,2.81557706,-2.81557706,0.61243295,-0.61243295,0.70309925,-0.70309925,0.00026735,-0.00026735,0.04612146,-0.04612146,0.47730263,-0.47730263,0.56756889,-0.56756889,0.02930319,-0.02930319,1.46695532,-1.46695532
-5.34567284,2.74628604,-2.74628604,0.59867955,-0.59867955,0.68639660,-0.68639660,0.00028195,-0.00028195,0.04515606,-0.04515606,0.46366995,-0.46366995,0.55354184,-0.55354184,0.02909792,-0.02909792,1.43083180,-1.43083180
-5.33966983,2.66470002,-2.66470002,0.58205722,-0.58205722,0.66665971,-0.66665971,0.00030055,-0.00030055,0.04399037,-0.04399037,0.44811148,-0.44811148,0.53704730,-0.53704730,0.02870512,-0.02870512,1.38820470,-1.38820470
