energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.87393697,5.55681798,0.00428031,0.29491751,2.51286769,3.89636060,1.24585788,0.77335259,0.54030101,0.00000000
-5.86793397,5.45085779,0.00404708,0.29191805,2.47616550,3.81718440,1.22847774,0.75704033,0.52878718,0.00000000
-5.86193097,5.34369951,0.00381778,0.28953394,2.43621384,3.73630535,1.21357313,0.74054315,0.51661799,0.00000000
-5.85592796,5.23630560,0.00359510,0.28773361,2.39313548,3.65456781,1.20118542,0.72400354,0.50387501,0.00000000
-5.84992496,5.12961835,0.00338147,0.28647019,2.34709791,3.57282080,1.19129119,0.70755973,0.49064770,0.00000000
-5.84392196,5.02453585,0.00317901,0.28568282,2.29831300,3.49189189,1.18380531,0.69134339,0.47703287,0.00000000
-5.83791896,4.92188994,0.00298954,0.28529842,2.24703510,3.41256233,1.17858596,0.67547793,0.46313400,0.00000000
-5.83191596,4.82242697,0.00281456,0.28523383,2.19355771,3.33554442,1.17544126,0.66007710,0.44906041,0.00000000
-5.82591296,4.72679189,0.00265526,0.28539822,2.13820867,3.26146186,1.17413742,0.64524426,0.43492611,0.00000000
-5.81990995,4.63551622,0.00251252,0.28569583,2.08134408,3.19083368,1.17440795,0.63107202,0.42084857,0.00000000
-5.81390695,4.54900989,0.00238694,0.28602882,2.02334099,3.12406224,1.17596353,0.61764245,0.40694731,0.00000000
-5.80790395,4.46755720,0.00227885,0.28630022,1.96458914,3.06142548,1.17850226,0.60502750,0.39334226,0.00000000
-5.80190095,4.39131661,0.00218831,0.28641685,1.90548210,3.00307349,1.18171956,0.59328988,0.38015205,0.00000000
-5.79589795,4.32032427,0.00211517,0.28629209,1.84640800,2.94902956,1.18531761,0.58248391,0.36749223,0.00000000
-5.78989495,4.25450090,0.00205902,0.28584839,1.78774035,2.89919526,1.18901375,0.57265653,0.35547337,0.00000000
-5.78389195,4.19366170,0.00201929,0.28501946,1.72982924,2.85335946,1.19254761,0.56384815,0.34419928,0.00000000
-5.77788894,4.13752886,0.00199519,0.28375200,1.67299341,2.81121094,1.19568669,0.55609341,0.33376523,0.00000000
-5.77188594,4.08574635,0.00198574,0.28200700,1.61751340,2.77235398,1.19823035,0.54942164,0.32425642,0.00000000
-5.76588294,4.03789644,0.00198980,0.27976047,1.56362625,2.73632661,1.20001202,0.54385700,0.31574655,0.00000000
-5.75987994,3.99351760,0.00200609,0.27700372,1.51152189,2.70262071,1.20089988,0.53941841,0.30829677,0.00000000
-5.75387694,3.95212330,0.00203315,0.27374304,1.46134135,2.67070355,1.20079594,0.53611912,0.30195486,0.00000000
-5.74787394,3.91322107,0.00206941,0.26999895,1.41317703,2.64003976,1.19963391,0.53396604,0.29675487,0.00000000
-5.74187094,3.87633148,0.00211320,0.26580499,1.36707476,2.61011330,1.19737598,0.53295894,0.29271695,0.00000000
-5.73586793,3.84100626,0.00216273,0.26120624,1.32303761,2.58044824,1.19400890,0.53308954,0.28984776,0.00000000
-5.72986493,3.80684505,0.00221618,0.25625743,1.28103123,2.55062788,1.18953966,0.53434061,0.28814098,0.00000000
-5.72386193,3.77350996,0.00227169,0.25102097,1.24099040,2.52031121,1.18399099,0.53668516,0.28757829,0.00000000
-5.71785893,3.74073754,0.00232741,0.24556483,1.20282627,2.48924598,1.17739705,0.54008589,0.28813041,0.00000000
-5.71185593,3.70834724,0.00238153,0.23996040,1.16643408,2.45727780,1.16979956,0.54449484,0.28975835,0.00000000
-5.70585293,3.67624607,0.00243234,0.23428046,1.13170075,2.42435462,1.16124434,0.54985344,0.29241466,0.00000000
-5.69984992,3.64442884,0.00247824,0.22859713,1.09851197,2.39052636,1.15177878,0.55609286,0.29604467,0.00000000
-5.69384692,3.61297392,0.00251779,0.22298021,1.06675850,2.35593949,1.14144987,0.56313473,0.30058753,0.00000000
-5.68784392,3.58203428,0.00254975,0.21749552,1.03634118,2.32082664,1.13030312,0.57089223,0.30597710,0.00000000
-5.68184092,3.55182411,0.00257311,0.21220362,1.00717463,2.28549166,1.11838215,0.57927139,0.31214251,0.00000000
-5.67583792,3.52260143,0.00258707,0.20715872,0.97918931,2.25029064,1.10572894,0.58817259,0.31900851,0.00000000
-5.66983492,3.49464744,0.00259112,0.20240792,0.95233204,2.21560987,1.09238455,0.59749220,0.32649542,0.00000000
-5.66383192,3.46824336,0.00258499,0.19799057,0.92656495,2.18184174,1.07839020,0.60712415,0.33451893,0.00000000
-5.65782891,3.44364618,0.00256866,0.19393803,0.90186310,2.14935976,1.06378853,0.61696147,0.34298960,0.00000000
-5.65182591,3.42106435,0.00254234,0.19027357,0.87821097,2.11849406,1.04862491,0.62689753,0.35181229,0.00000000
-5.64582291,3.40063488,0.00250646,0.18701250,0.85559811,2.08950882,1.03294864,0.63682710,0.36088555,0.00000000
-5.63981991,3.38240331,0.00246163,0.18416248,0.83401438,2.06258273,1.01681391,0.64664705,0.37010109,0.00000000
-5.63381691,3.36630769,0.00240862,0.18172407,0.81344511,2.03779377,1.00028053,0.65625678,0.37934357,0.00000000
-5.62781391,3.35216780,0.00234831,0.17969141,0.79386655,2.01510923,0.98341431,0.66555825,0.38849058,0.00000000
-5.62181091,3.33968057,0.00228164,0.17805303,0.77524194,1.99438169,0.96628711,0.67445587,0.39741320,0.00000000
-5.61580790,3.32842217,0.00220960,0.17679292,0.75751864,1.97535120,0.94897673,0.68285621,0.40597696,0.00000000
-5.60980490,3.31785712,0.00213319,0.17589160,0.74062634,1.95765385,0.93156649,0.69066766,0.41404349,0.00000000
-5.60380190,3.30735427,0.00205338,0.17532744,0.72447663,1.94083626,0.91414486,0.69780021,0.42147263,0.00000000
-5.59779890,3.29620917,0.00197108,0.17507807,0.70896405,1.92437531,0.89680510,0.70416552,0.42812515,0.00000000
-5.59179590,3.28367183,0.00188714,0.17512185,0.69396845,1.90770217,0.87964499,0.70967734,0.43386592,0.00000000
-5.58579290,3.26897887,0.00180233,0.17543942,0.67935858,1.89022941,0.86276692,0.71425238,0.43856739,0.00000000
-5.57978989,3.25138834,0.00171732,0.17601535,0.66499684,1.87137972,0.84627818,0.71781193,0.44211340,0.00000000
-5.57378689,3.23021576,0.00163271,0.17683962,0.65074473,1.85061473,0.83029161,0.72028391,0.44440294,0.00000000
-5.56778389,3.20486952,0.00154902,0.17790917,0.63646885,1.82746254,0.81492649,0.72160565,0.44535379,0.00000000
-5.56178089,3.17488380,0.00146668,0.17922914,0.62204703,1.80154242,0.80030963,0.72172718,0.44490596,0.00000000
-5.55577789,3.13994751,0.00138606,0.18081394,0.60737423,1.77258553,0.78657639,0.72061487,0.44302453,0.00000000
-5.54977489,3.09992756,0.00130750,0.18268799,0.59236797,1.74045059,0.77387154,0.71825537,0.43970190,0.00000000
-5.54377189,3.05488538,0.00123129,0.18488590,0.57697288,1.70513378,0.76234973,0.71465941,0.43495935,0.00000000
-5.53776888,3.00508565,0.00115770,0.18745231,0.56116420,1.66677260,0.75217509,0.70986542,0.42884770,0.00000000
-5.53176588,2.95099674,0.00108700,0.19044096,0.54495001,1.62564339,0.74352008,0.70394248,0.42144707,0.00000000
-5.52576288,2.89328275,0.00101945,0.19391324,0.52837211,1.58215301,0.73656300,0.69699246,0.41286585,0.00000000
-5.51975988,2.83278726,0.00095532,0.19793597,0.51150551,1.53682505,0.73148425,0.68915101,0.40323867,0.00000000
-5.51375688,2.77050953,0.00089488,0.20257859,0.49445647,1.49028150,0.72846119,0.68058725,0.39272373,0.00000000
-5.50775388,2.70757404,0.00083841,0.20790967,0.47735946,1.44322069,0.72766158,0.67150188,0.38149937,0.00000000
-5.50175088,2.64519454,0.00078622,0.21399294,0.46037279,1.39639287,0.72923576,0.66212386,0.36976008,0.00000000
-5.49574787,2.58463426,0.00073860,0.22088287,0.44367359,1.35057426,0.73330790,0.65270537,0.35771215,0.00000000
-5.48974487,2.52716361,0.00069583,0.22862007,0.42745192,1.30654096,0.73996654,0.64351549,0.34556905,0.00000000
-5.48374187,2.47401737,0.00065821,0.23722666,0.41190467,1.26504376,0.74925506,0.63483248,0.33354659,0.00000000
-5.47773887,2.42635278,0.00062597,0.24670184,0.39722912,1.22678463,0.76116250,0.62693519,0.32185829,0.00000000
-5.47173587,2.38521031,0.00059935,0.25701803,0.38361676,1.19239588,0.77561538,0.62009384,0.31071069,0.00000000
-5.46573287,2.35147847,0.00057854,0.26811758,0.37124727,1.16242250,0.79247116,0.61456057,0.30029907,0.00000000
-5.45972986,2.32586405,0.00056366,0.27991064,0.36028307,1.13730807,0.81151381,0.61056027,0.29080343,0.00000000
-5.45372686,2.30886872,0.00055478,0.29227408,0.35086445,1.11738455,0.83245213,0.60828206,0.28238487,0.00000000
-5.44772386,2.30077279,0.00055191,0.30505185,0.34310547,1.10286590,0.85492108,0.60787198,0.27518252,0.00000000
-5.44172086,2.30162659,0.00055498,0.31805671,0.33709067,1.09384549,0.87848638,0.60942705,0.26931092,0.00000000
-5.43571786,2.31124973,0.00056385,0.33107357,0.33287262,1.09029706,0.90265254,0.61299129,0.26485790,0.00000000
-5.42971486,2.32923787,0.00057827,0.34386419,0.33047040,1.09207885,0.92687401,0.61855375,0.26188313,0.00000000
-5.42371186,2.35497696,0.00059793,0.35617328,0.32986893,1.09894061,0.95056924,0.62604873,0.26041716,0.00000000
-5.41770885,2.38766393,0.00062244,0.36773568,0.33101909,1.11053295,0.97313722,0.63535824,0.26046109,0.00000000
-5.41170585,2.42633323,0.00065131,0.37828445,0.33383876,1.12641867,0.99397559,0.64631665,0.26198686,0.00000000
-5.40570285,2.46988805,0.00068399,0.38755942,0.33821455,1.14608564,1.01249975,0.65871728,0.26493814,0.00000000
-5.39969985,2.51713506,0.00071984,0.39531600,0.34400425,1.16896077,1.02816210,0.67232073,0.26923183,0.00000000
-5.39369685,2.56682147,0.00075817,0.40133364,0.35103999,1.19442474,1.04047039,0.68686447,0.27476020,0.00000000
-5.38769385,2.61767302,0.00079824,0.40542377,0.35913193,1.22182718,1.04900444,0.70207348,0.28139359,0.00000000
-5.38169085,2.66843177,0.00083926,0.40743667,0.36807249,1.25050184,1.05343047,0.71767130,0.28898369,0.00000000
-5.37568784,2.71789235,0.00088042,0.40726711,0.37764105,1.27978171,1.05351224,0.73339104,0.29736728,0.00000000
-5.36968484,2.76493559,0.00092088,0.40485829,0.38760895,1.30901361,1.04911880,0.74898604,0.30637042,0.00000000
-5.36368184,2.80855858,0.00095982,0.40020422,0.39774474,1.33757211,1.04022821,0.76423943,0.31581291,0.00000000
-5.35767884,2.84790028,0.00099644,0.39335009,0.40781957,1.36487256,1.02692748,0.77897255,0.32551293,0.00000000
-5.35167584,2.88226195,0.00102995,0.38439090,0.41761251,1.39038296,1.00940855,0.79305151,0.33529176,0.00000000
-5.34567284,2.91112205,0.00105964,0.37346834,0.42691578,1.41363441,0.98796086,0.80639195,0.34497827,0.00000000
-5.33966983,2.93414522,0.00108486,0.36076607,0.43553957,1.43423009,0.96296075,0.81896155,0.35441320,0.00000000
-5.33366683,2.95118522,0.00110503,0.34650373,0.44331646,1.45185232,0.93485844,0.83078035,0.36345291,0.00000000
-5.32766383,2.96228195,0.00111969,0.33092988,0.45010516,1.46626773,0.90416312,0.84191883,0.37197254,0.00000000
-5.32166083,2.96765281,0.00112847,0.31431423,0.45579353,1.47733025,0.87142696,0.85249376,0.37986837,0.00000000
-5.31565783,2.96767873,0.00113111,0.29693964,0.46030071,1.48498185,0.83722869,0.86266214,0.38705934,0.00000000
-5.30965483,2.96288548,0.00112748,0.27909394,0.46357823,1.48925096,0.80215734,0.87261330,0.39348768,0.00000000
-5.30365183,2.95392095,0.00111757,0.26106217,0.46561015,1.49024852,0.76679681,0.88255971,0.39911848,0.00000000
-5.29764882,2.94152914,0.00110151,0.24311941,0.46641212,1.48816176,0.73171173,0.89272660,0.40393849,0.00000000
-5.29164582,2.92652177,0.00107951,0.22552434,0.46602945,1.48324585,0.69743489,0.90334109,0.40795394,0.00000000
-5.28564282,2.90974846,0.00105192,0.20851382,0.46453421,1.47581363,0.66445656,0.91462108,0.41118777,0.00000000
-5.27963982,2.89206637,0.00101919,0.19229857,0.46202149,1.46622372,0.63321578,0.92676448,0.41367617,0.00000000
-5.27363682,2.87431044,0.00098185,0.17705989,0.45860503,1.45486738,0.60409364,0.93993910,0.41546491,0.00000000
-5.26763382,2.85726507,0.00094049,0.16294767,0.45441235,1.44215461,0.57740854,0.95427377,0.41660534,0.00000000
-5.26163082,2.84163823,0.00089577,0.15007923,0.44957952,1.42850000,0.55341319,0.96985089,0.41715062,0.00000000
-5.25562781,2.82803895,0.00084841,0.13853936,0.44424602,1.41430874,0.53229335,0.98670090,0.41715212,0.00000000
-5.24962481,2.81695877,0.00079911,0.12838112,0.43854964,1.39996352,0.51416791,1.00479870,0.41665628,0.00000000
-5.24362181,2.80875799,0.00074861,0.11962734,0.43262186,1.38581272,0.49909036,1.02406233,0.41570217,0.00000000
-5.23761881,2.80365715,0.00069761,0.11227285,0.42658374,1.37216049,0.48705131,1.04435393,0.41431967,0.00000000
-5.23161581,2.80173407,0.00064681,0.10628708,0.42054263,1.35925905,0.47798200,1.06548288,0.41252858,0.00000000
-5.22561281,2.80292657,0.00059686,0.10161706,0.41458976,1.34730369,0.47175868,1.08721115,0.41033847,0.00000000
-5.21960980,2.80704090,0.00054836,0.09819070,0.40879875,1.33643062,0.46820772,1.10926048,0.40774940,0.00000000
-5.21360680,2.81376563,0.00050185,0.09592022,0.40322517,1.32671789,0.46711155,1.13132128,0.40475338,0.00000000
-5.20760380,2.82269043,0.00045782,0.09470568,0.39790713,1.31818925,0.46821516,1.15306287,0.40133638,0.00000000
-5.20160080,2.83332929,0.00041667,0.09443856,0.39286674,1.31082098,0.47123331,1.17414463,0.39748094,0.00000000
-5.19559780,2.84514713,0.00037877,0.09500532,0.38811244,1.30455121,0.47585825,1.19422770,0.39316900,0.00000000
-5.18959480,2.85758898,0.00034438,0.09629090,0.38364201,1.29929148,0.48176801,1.21298686,0.38838497,0.00000000
-5.18359180,2.87011052,0.00031375,0.09818211,0.37944609,1.29493981,0.48863495,1.23012195,0.38311868,0.00000000
-5.17758879,2.88220868,0.00028704,0.10057085,0.37551198,1.29139485,0.49613466,1.24536871,0.37736819,0.00000000
-5.17158579,2.89345110,0.00026436,0.10335712,0.37182758,1.28857013,0.50395473,1.25850832,0.37114223,0.00000000
-5.16558279,2.90350306,0.00024579,0.10645173,0.36838507,1.28640789,0.51180342,1.26937550,0.36446215,0.00000000
-5.15957979,2.91215061,0.00023138,0.10977866,0.36518436,1.28489143,0.51941780,1.27786478,0.35736331,0.00000000
-5.15357679,2.91931871,0.00022114,0.11327697,0.36223591,1.28405547,0.52657108,1.28393466,0.34989579,0.00000000
-5.14757379,2.92508328,0.00021506,0.11690222,0.35956280,1.28399363,0.53307894,1.28760947,0.34212443,0.00000000
-5.14157079,2.92967649,0.00021312,0.12062730,0.35720194,1.28486259,0.53880446,1.28897888,0.33412814,0.00000000
-5.13556778,2.93348453,0.00021529,0.12444264,0.35520436,1.28688236,0.54366156,1.28819501,0.32599861,0.00000000
-5.12956478,2.93703777,0.00022154,0.12835575,0.35363433,1.29033250,0.54761658,1.28546722,0.31783827,0.00000000
-5.12356178,2.94099333,0.00023182,0.13239009,0.35256767,1.29554421,0.55068804,1.28105468,0.30975784,0.00000000
-5.11755878,2.94611064,0.00024610,0.13658330,0.35208889,1.30288839,0.55294452,1.27525718,0.30187334,0.00000000
-5.11155578,2.95322067,0.00026436,0.14098477,0.35228768,1.31276018,0.55450062,1.26840428,0.29430280,0.00000000
-5.10555278,2.96319031,0.00028656,0.14565275,0.35325459,1.32556048,0.55551125,1.26084350,0.28716273,0.00000000
-5.09954977,2.97688309,0.00031269,0.15065106,0.35507635,1.34167540,0.55616445,1.25292777,0.28056459,0.00000000
-5.09354677,2.99511840,0.00034271,0.15604544,0.35783093,1.36145445,0.55667300,1.24500296,0.27461124,0.00000000
-5.08754377,3.01863078,0.00037661,0.16189991,0.36158261,1.38518869,0.55726530,1.23739579,0.26939361,0.00000000
-5.08154077,3.04803158,0.00041435,0.16827312,0.36637752,1.41309001,0.55817579,1.23040278,0.26498778,0.00000000
-5.07553777,3.08377482,0.00045592,0.17521493,0.37223958,1.44527263,0.55963539,1.22428078,0.26145246,0.00000000
-5.06953477,3.12612903,0.00050127,0.18276342,0.37916746,1.48173791,0.56186241,1.21923927,0.25882701,0.00000000
-5.06353177,3.17515676,0.00055036,0.19094241,0.38713246,1.52236352,0.56505424,1.21543505,0.25713018,0.00000000
-5.05752876,3.23070272,0.00060310,0.19975959,0.39607767,1.56689767,0.56938010,1.21296926,0.25635951,0.00000000
-5.05152576,3.29239143,0.00065943,0.20920549,0.40591833,1.61495884,0.57497524,1.21188688,0.25649151,0.00000000
-5.04552276,3.35963461,0.00071923,0.21925301,0.41654357,1.66604141,0.58193660,1.21217868,0.25748253,0.00000000
-5.03951976,3.43164780,0.00078237,0.22985791,0.42781937,1.71952694,0.59032006,1.21378530,0.25927035,0.00000000
-5.03351676,3.50747571,0.00084869,0.24095980,0.43959258,1.77470083,0.60013929,1.21660319,0.26177645,0.00000000
-5.02751376,3.58602472,0.00091799,0.25248388,0.45169591,1.83077364,0.61136607,1.22049200,0.26490874,0.00000000
-5.02151076,3.66610113,0.00099003,0.26434303,0.46395362,1.88690608,0.62393189,1.22528281,0.26856482,0.00000000
-5.01550775,3.74645307,0.00106456,0.27644036,0.47618745,1.94223662,0.63773079,1.23078684,0.27263538,0.00000000
-5.00950475,3.82581399,0.00114126,0.28867187,0.48822277,1.99591048,0.65262294,1.23680398,0.27700785,0.00000000
-5.00350175,3.90294576,0.00121980,0.30092913,0.49989439,2.04710847,0.66843897,1.24313076,0.28156998,0.00000000
-4.99749875,3.97667921,0.00129979,0.31310189,0.51105182,2.09507465,0.68498469,1.24956730,0.28621322,0.00000000
-4.99149575,4.04595045,0.00138082,0.32508048,0.52156377,2.13914138,0.70204606,1.25592307,0.29083584,0.00000000
-4.98549275,4.10983152,0.00146246,0.33675781,0.53132168,2.17875079,0.71939421,1.26202116,0.29534558,0.00000000
-4.97948974,4.16755438,0.00154426,0.34803107,0.54024200,2.21347188,0.73679038,1.26770113,0.29966183,0.00000000
-4.97348674,4.21852758,0.00162576,0.35880303,0.54826741,2.24301262,0.75399082,1.27282049,0.30371720,0.00000000
-4.96748374,4.26234560,0.00170649,0.36898289,0.55536677,2.26722670,0.77075144,1.27725506,0.30745856,0.00000000
-4.96148074,4.29879108,0.00178603,0.37848691,0.56153403,2.28611512,0.78683231,1.28089837,0.31084746,0.00000000
-4.95547774,4.32783054,0.00186397,0.38723864,0.56678615,2.29982251,0.80200202,1.28366062,0.31386000,0.00000000
-4.94947474,4.34960473,0.00193999,0.39516907,0.57116026,2.30862904,0.81604182,1.28546737,0.31648624,0.00000000
-4.94347174,4.36441439,0.00201382,0.40221658,0.57471031,2.31293813,0.82874963,1.28625843,0.31872922,0.00000000
-4.93746873,4.37270282,0.00208528,0.40832691,0.57750341,2.31326102,0.83994380,1.28598714,0.32060358,0.00000000
-4.93146573,4.37503628,0.00215434,0.41345314,0.57961607,2.31019881,0.84946661,1.28462025,0.32213405,0.00000000
-4.92546273,4.37208318,0.00222107,0.41755576,0.58113052,2.30442278,0.85718744,1.28213847,0.32335374,0.00000000
-4.91945973,4.36459285,0.00228569,0.42060281,0.58213141,2.29665376,0.86300539,1.27853777,0.32430232,0.00000000
-4.91345673,4.35337460,0.00234860,0.42257014,0.58270281,2.28764118,0.86685137,1.27383113,0.32502421,0.00000000
-4.90745373,4.33927710,0.00241034,0.42344172,0.58292570,2.27814232,0.86868939,1.26805063,0.32556686,0.00000000
-4.90145073,4.32316855,0.00247160,0.42321001,0.58287594,2.26890226,0.86851696,1.26124955,0.32597894,0.00000000
-4.89544772,4.30591728,0.00253323,0.42187623,0.58262268,2.26063478,0.86636452,1.25350411,0.32630873,0.00000000
-4.88944472,4.28837281,0.00259620,0.41945064,0.58222715,2.25400445,0.86229383,1.24491443,0.32660251,0.00000000
-4.88344172,4.27134713,0.00266159,0.41595263,0.58174172,2.24961023,0.85639529,1.23560459,0.32690304,0.00000000
-4.87743872,4.25559613,0.00273055,0.41141063,0.58120923,2.24797057,0.84878433,1.22572116,0.32724818,0.00000000
-4.87143572,4.24180114,0.00280425,0.40586185,0.58066239,2.24951034,0.83959689,1.21543045,0.32766948,0.00000000
-4.86543272,4.23055086,0.00288387,0.39935178,0.58012330,2.25454970,0.82898425,1.20491394,0.32819103,0.00000000
-4.85942971,4.22232405,0.00297051,0.39193350,0.57960301,2.26329525,0.81710750,1.19436241,0.32882832,0.00000000
-4.85342671,4.21747365,0.00306517,0.38366682,0.57910112,2.27583381,0.80413179,1.18396858,0.32958740,0.00000000
-4.84742371,4.21621320,0.00316869,0.37461737,0.57860552,2.29212905,0.79022086,1.17391881,0.33046423,0.00000000
-4.84142071,4.21860646,0.00328172,0.36485552,0.57809228,2.31202161,0.77553200,1.16438421,0.33144433,0.00000000
-4.83541771,4.22456135,0.00340466,0.35445543,0.57752591,2.33523283,0.76021174,1.15551159,0.33250284,0.00000000
-4.82941471,4.23382922,0.00353767,0.34349410,0.57685992,2.36137264,0.74439263,1.14741495,0.33360499,0.00000000
-4.82341171,4.24601026,0.00368061,0.33205052,0.57603805,2.38995166,0.72819107,1.14016792,0.33470700,0.00000000
-4.81740870,4.26056571,0.00383307,0.32020509,0.57499601,2.42039758,0.71170647,1.13379776,0.33575758,0.00000000
-4.81140570,4.27683724,0.00399435,0.30803907,0.57366402,2.45207577,0.69502164,1.12828146,0.33669979,0.00000000
-4.80540270,4.29407327,0.00416353,0.29563431,0.57196997,2.48431360,0.67820433,1.12354407,0.33747343,0.00000000
-4.79939970,4.31146185,0.00433945,0.28307303,0.56984340,2.51642786,0.66130981,1.11945987,0.33801785,0.00000000
-4.79339670,4.32816892,0.00452079,0.27043782,0.56721996,2.54775448,0.64438429,1.11585614,0.33827497,0.00000000
-4.78739370,4.34338072,0.00470614,0.25781158,0.56404642,2.57767926,0.62746882,1.11251969,0.33819251,0.00000000
-4.78139070,4.35634835,0.00489403,0.24527748,0.56028584,2.60566848,0.61060335,1.10920592,0.33772727,0.00000000
-4.77538769,4.36643251,0.00508304,0.23291892,0.55592286,2.63129784,0.59383090,1.10564997,0.33684815,0.00000000
-4.76938469,4.37314608,0.00527184,0.22081924,0.55096857,2.65427829,0.57720111,1.10157953,0.33553901,0.00000000
-4.76338169,4.37619223,0.00545927,0.20906130,0.54546494,2.67447740,0.56077332,1.09672878,0.33380087,0.00000000
-4.75737869,4.37549585,0.00564438,0.19772690,0.53948826,2.69193479,0.54461874,1.09085269,0.33165363,0.00000000
-4.75137569,4.37122624,0.00582652,0.18689586,0.53315151,2.70687067,0.52882159,1.08374095,0.32913691,0.00000000
-4.74537269,4.36380956,0.00600532,0.17664496,0.52660532,2.71968667,0.51347918,1.07523099,0.32631015,0.00000000
-4.73936968,4.35392960,0.00618072,0.16704668,0.52003738,2.73095838,0.49870086,1.06521914,0.32325176,0.00000000
-4.73336668,4.34251661,0.00635298,0.15816772,0.51367020,2.74141972,0.48460602,1.05366957,0.32005740,0.00000000
-4.72736368,4.33072384,0.00652261,0.15006753,0.50775712,2.75193937,0.47132102,1.04062032,0.31683740,0.00000000
-4.72136068,4.31989257,0.00669039,0.14279671,0.50257670,2.76349002,0.45897552,1.02618609,0.31371349,0.00000000
-4.71535768,4.31150678,0.00685722,0.13639557,0.49842561,2.77711172,0.44769819,1.01055764,0.31081480,0.00000000
-4.70935468,4.30713924,0.00702409,0.13089276,0.49561008,2.79387060,0.43761214,0.99399762,0.30827349,0.00000000
-4.70335168,4.30839103,0.00719199,0.12630414,0.49443648,2.81481487,0.42883024,0.97683296,0.30622007,0.00000000
-4.69734867,4.31682731,0.00736175,0.12263195,0.49520099,2.84092983,0.42145066,0.95944419,0.30477860,0.00000000
-4.69134567,4.33391184,0.00753402,0.11986424,0.49817908,2.87309399,0.41555276,0.94225206,0.30406206,0.00000000
-4.68534267,4.36094323,0.00770909,0.11797482,0.50361496,2.91203812,0.41119353,0.92570190,0.30416797,0.00000000
-4.67933967,4.39899560,0.00788684,0.11692344,0.51171150,2.95830907,0.40840473,0.91024667,0.30517453,0.00000000
-4.67333667,4.44886626,0.00806668,0.11665654,0.52262110,3.01223995,0.40719079,0.89632915,0.30713737,0.00000000
-4.66733367,4.51103268,0.00824745,0.11710825,0.53643769,3.07392797,0.40752768,0.88436426,0.31008700,0.00000000
-4.66133067,4.58562056,0.00842744,0.11820185,0.55319044,3.14322081,0.40936245,0.87472213,0.31402713,0.00000000
-4.65532766,4.67238428,0.00860438,0.11985152,0.57283925,3.21971220,0.41261380,0.86771279,0.31893384,0.00000000
-4.64932466,4.77070073,0.00877547,0.12196428,0.59527240,3.30274673,0.41717330,0.86357308,0.32475560,0.00000000
-4.64332166,4.87957647,0.00893742,0.12444224,0.62030637,3.39143374,0.42290732,0.86245628,0.33141416,0.00000000
