energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.78389195,6.03904862,1.07638999,4.15907193,0.03487770,0.12225326,1.18002959,0.00000000,0.67349130,0.48870672
-5.77788894,5.93799396,1.06245429,4.10318863,0.03476474,0.12071075,1.15148437,0.00000000,0.65632650,0.47665340
-5.77188594,5.83107158,1.04653965,4.04412766,0.03454290,0.11903359,1.12113231,0.00000000,0.63836718,0.46383914
-5.76588294,5.71915074,1.02869343,3.98245179,0.03420940,0.11722307,1.08917168,0.00000000,0.61982285,0.45032185
-5.75987994,5.60323326,1.00900078,3.91881069,0.03376336,0.11528285,1.05583487,0.00000000,0.60090739,0.43617465
-5.75387694,5.48443328,0.98758378,3.85392660,0.03320586,0.11321927,1.02138405,0.00000000,0.58183312,0.42148542
-5.74787394,5.36395262,0.96459933,3.78857735,0.03253995,0.11104143,0.98610535,0.00000000,0.56280510,0.40635569
-5.74187094,5.24305290,0.94023587,3.72357760,0.03177063,0.10876115,0.95030217,0.00000000,0.54401582,0.39089885
-5.73586793,5.12302570,0.91470891,3.65975901,0.03090469,0.10639288,0.91428786,0.00000000,0.52564067,0.37523778
-5.72986493,5.00516212,0.88825593,3.59795030,0.02995062,0.10395341,0.87837807,0.00000000,0.50783426,0.35950211
-5.72386193,4.89072282,0.86113053,3.53895761,0.02891834,0.10146156,0.84288323,0.00000000,0.49072774,0.34382516
-5.71785893,4.78090935,0.83359630,3.48354582,0.02781903,0.09893770,0.80810141,0.00000000,0.47442726,0.32834069
-5.71185593,4.67683789,0.80592052,3.43242112,0.02666478,0.09640329,0.77431184,0.00000000,0.45901356,0.31317972
-5.70585293,4.57951570,0.77836803,3.38621525,0.02546844,0.09388035,0.74176937,0.00000000,0.44454260,0.29846736
-5.69984992,4.48982090,0.75119535,3.34547143,0.02424323,0.09139089,0.71070000,0.00000000,0.43104720,0.28431997
-5.69384692,4.40848588,0.72464528,3.31063229,0.02300256,0.08895639,0.68129752,0.00000000,0.41853949,0.27084269
-5.68784392,4.33608446,0.69894222,3.28202979,0.02175979,0.08659725,0.65372156,0.00000000,0.40701405,0.25812725
-5.68184092,4.27302297,0.67428823,3.25987734,0.02052796,0.08433236,0.62809662,0.00000000,0.39645144,0.24625052
-5.67583792,4.21953531,0.65085988,3.24426432,0.01931969,0.08217873,0.60451246,0.00000000,0.38682196,0.23527334
-5.66983492,4.17568210,0.62880613,3.23515307,0.01814698,0.08015109,0.58302549,0.00000000,0.37808942,0.22524014
-5.66383192,4.14135388,0.60824706,3.23237877,0.01702119,0.07826179,0.56366098,0.00000000,0.37021467,0.21617893
-5.65782891,4.11627842,0.58927357,3.23565244,0.01595290,0.07652059,0.54641622,0.00000000,0.36315869,0.20810193
-5.65182591,4.10003221,0.57194791,3.24456723,0.01495198,0.07493469,0.53126413,0.00000000,0.35688519,0.20100667
-5.64582291,4.09205594,0.55630505,3.25860839,0.01402756,0.07350882,0.51815735,0.00000000,0.35136246,0.19487743
-5.63981991,4.09167387,0.54235479,3.27716679,0.01318811,0.07224538,0.50703255,0.00000000,0.34656450,0.18968713
-5.63381691,4.09811674,0.53008441,3.29955626,0.01244150,0.07114471,0.49781479,0.00000000,0.34247141,0.18539946
-5.62781391,4.11054779,0.51946179,3.32503409,0.01179509,0.07020534,0.49042177,0.00000000,0.33906908,0.18197110
-5.62181091,4.12809105,0.51043889,3.35282462,0.01125581,0.06942440,0.48476784,0.00000000,0.33634813,0.17935414
-5.61580790,4.14986113,0.50295532,3.38214481,0.01083027,0.06879788,0.48076758,0.00000000,0.33430244,0.17749832
-5.60980490,4.17499336,0.49694193,3.41223112,0.01052482,0.06832102,0.47833887,0.00000000,0.33292723,0.17635326
-5.60380190,4.20267292,0.49232427,3.44236637,0.01034557,0.06798859,0.47740531,0.00000000,0.33221686,0.17587043
-5.59779890,4.23216172,0.48902567,3.47190517,0.01029842,0.06779512,0.47789801,0.00000000,0.33216262,0.17600476
-5.59179590,4.26282155,0.48696994,3.50029680,0.01038906,0.06773509,0.47975652,0.00000000,0.33275063,0.17671596
-5.58579290,4.29413218,0.48608350,3.52710390,0.01062284,0.06780302,0.48292905,0.00000000,0.33395990,0.17796935
-5.57978989,4.32570324,0.48629691,3.55201584,0.01100471,0.06799348,0.48737193,0.00000000,0.33576090,0.17973626
-5.57378689,4.35727897,0.48754568,3.57485571,0.01153903,0.06830103,0.49304828,0.00000000,0.33811447,0.18199395
-5.56778389,4.38873540,0.48977048,3.59558035,0.01222940,0.06872002,0.49992608,0.00000000,0.34097138,0.18472513
-5.56178089,4.42006964,0.49291660,3.61427285,0.01307839,0.06924446,0.50797566,0.00000000,0.34427245,0.18791696
-5.55577789,4.45138179,0.49693291,3.63112789,0.01408729,0.06986770,0.51716675,0.00000000,0.34794927,0.19155982
-5.54977489,4.48285026,0.50177028,3.64643036,0.01525587,0.07058221,0.52746536,0.00000000,0.35192538,0.19564570
-5.54377189,4.51470164,0.50737964,3.66052837,0.01658207,0.07137930,0.53883049,0.00000000,0.35611809,0.20016652
-5.53776888,4.54717697,0.51370986,3.67380203,0.01806175,0.07224892,0.55121106,0.00000000,0.36044055,0.20511233
-5.53176588,4.58049625,0.52070551,3.68662969,0.01968846,0.07317949,0.56454308,0.00000000,0.36480419,0.21046950
-5.52576288,4.61482331,0.52830483,3.69935382,0.02145330,0.07415779,0.57874740,0.00000000,0.36912126,0.21621924
-5.51975988,4.65023346,0.53643789,3.71224834,0.02334471,0.07516905,0.59372812,0.00000000,0.37330747,0.22233619
-5.51375688,4.68668574,0.54502525,3.72548964,0.02534853,0.07619700,0.60937179,0.00000000,0.37728450,0.22878753
-5.50775388,4.72400197,0.55397710,3.73913307,0.02744798,0.07722411,0.62554767,0.00000000,0.38098229,0.23553243
-5.50175088,4.76185402,0.56319315,3.75309654,0.02962381,0.07823196,0.64210880,0.00000000,0.38434112,0.24252198
-5.49574787,4.79976047,0.57256318,3.76715250,0.03185453,0.07920161,0.65889421,0.00000000,0.38731322,0.24969969
-5.48974487,4.83709326,0.58196832,3.78092895,0.03411677,0.08011411,0.67573203,0.00000000,0.38986394,0.25700243
-5.48374187,4.87309443,0.59128311,3.79391984,0.03638567,0.08095105,0.69244348,0.00000000,0.39197249,0.26436181
-5.47773887,4.90690232,0.60037815,3.80550458,0.03863539,0.08169511,0.70884749,0.00000000,0.39363220,0.27170604
-5.47173587,4.93758636,0.60912344,3.81497585,0.04083970,0.08233060,0.72476597,0.00000000,0.39485018,0.27896200
-5.46573287,4.96418868,0.61739203,3.82157443,0.04297258,0.08284406,0.74002926,0.00000000,0.39564669,0.28605761
-5.45972986,4.98577077,0.62506412,3.82452956,0.04500887,0.08322467,0.75448174,0.00000000,0.39605397,0.29292428
-5.45372686,5.00146293,0.63203115,3.82310269,0.04692491,0.08346472,0.76798718,0.00000000,0.39611482,0.29949927
-5.44772386,5.01051413,0.63819999,3.81663268,0.04869921,0.08355990,0.78043371,0.00000000,0.39588086,0.30572807
-5.44172086,5.01233985,0.64349676,3.80458007,0.05031296,0.08350954,0.79173815,0.00000000,0.39541062,0.31156634
-5.43571786,5.00656557,0.64787036,3.78656843,0.05175061,0.08331676,0.80184946,0.00000000,0.39476759,0.31698168
-5.42971486,4.99306383,0.65129543,3.76242062,0.05300028,0.08298847,0.81075129,0.00000000,0.39401816,0.32195491
-5.42371186,4.97198310,0.65377450,3.73218825,0.05405405,0.08253531,0.81846327,0.00000000,0.39322978,0.32648085
-5.41770885,4.94376690,0.65533951,3.69617291,0.05490824,0.08197150,0.82504137,0.00000000,0.39246910,0.33056865
-5.41170585,4.90916235,0.65605228,3.65493814,0.05556343,0.08131456,0.83057686,0.00000000,0.39180051,0.33424163
-5.40570285,4.86921762,0.65600413,3.60931135,0.05602448,0.08058500,0.83519437,0.00000000,0.39128486,0.33753650
-5.39969985,4.82526823,0.65531450,3.56037578,0.05630034,0.07980594,0.83904876,0.00000000,0.39097849,0.34050233
-5.39369685,4.77891272,0.65412870,3.50945253,0.05640382,0.07900270,0.84232118,0.00000000,0.39093267,0.34319891
-5.38769385,4.73197862,0.65261474,3.45807339,0.05635121,0.07820227,0.84521433,0.00000000,0.39119331,0.34569493
-5.38169085,4.68647982,0.65095939,3.40794559,0.05616182,0.07743286,0.84794719,0.00000000,0.39180103,0.34806583
-5.37568784,4.64456705,0.64936360,3.36090964,0.05585751,0.07672335,0.85074929,0.00000000,0.39279154,0.35039153
-5.36968484,4.60847325,0.64803740,3.31889205,0.05546208,0.07610278,0.85385480,0.00000000,0.39419621,0.35275402
-5.36368184,4.58045558,0.64719440,3.28385436,0.05500075,0.07559982,0.85749664,0.00000000,0.39604287,0.35523499
-5.35767884,4.56273618,0.64704612,3.25774063,0.05449949,0.07524223,0.86190053,0.00000000,0.39835664,0.35791353
-5.35167584,4.55744352,0.64779629,3.24242491,0.05398451,0.07505641,0.86727951,0.00000000,0.40116080,0.36086388
-5.34567284,4.56655618,0.64963530,3.23966055,0.05348162,0.07506687,0.87382866,0.00000000,0.40447763,0.36415348
-5.33966983,4.59185070,0.65273497,3.25103293,0.05301577,0.07529585,0.88172041,0.00000000,0.40832894,0.36784110
-5.33366683,4.63485493,0.65724372,3.27791700,0.05261054,0.07576290,0.89110027,0.00000000,0.41273654,0.37197535
-5.32766383,4.69680812,0.66328244,3.32144084,0.05228768,0.07648459,0.90208327,0.00000000,0.41772222,0.37659336
-5.32166083,4.77862861,0.67094104,3.38245601,0.05206680,0.07747417,0.91475095,0.00000000,0.42330755,0.38171974
-5.31565783,4.88088975,0.68027573,3.46151557,0.05196502,0.07874143,0.92914909,0.00000000,0.42951320,0.38736591
-5.30965483,5.00380452,0.69130736,3.55885981,0.05199670,0.08029252,0.94528605,0.00000000,0.43635797,0.39352958
-5.30365183,5.14721879,0.70402051,3.67441009,0.05217331,0.08212991,0.96313194,0.00000000,0.44385744,0.40019465
-5.29764882,5.31061325,0.71836367,3.80777034,0.05250322,0.08425238,0.98261845,0.00000000,0.45202244,0.40733127
-5.29164582,5.49311348,0.73425027,3.95823600,0.05299169,0.08665508,1.00363944,0.00000000,0.46085722,0.41489629
-5.28564282,5.69350770,0.75156071,4.12480970,0.05364082,0.08932968,1.02605238,0.00000000,0.47035764,0.42283389
-5.27963982,5.91027153,0.77014518,4.30622297,0.05444957,0.09226456,1.04968057,0.00000000,0.48050935,0.43107662
-5.27363682,6.14159871,0.78982728,4.50096311,0.05541389,0.09544503,1.07431609,0.00000000,0.49128605,0.43954660
-5.26763382,6.38543710,0.81040837,4.70730417,0.05652677,0.09885366,1.09972363,0.00000000,0.50264812,0.44815712
-5.26163082,6.63952871,0.83167236,4.92334117,0.05777847,0.10247054,1.12564507,0.00000000,0.51454149,0.45681439
-5.25562781,6.90145284,0.85339102,5.14702646,0.05915673,0.10627364,1.15180468,0.00000000,0.52689700,0.46541966
-5.24962481,7.16867111,0.87532952,5.37620721,0.06064698,0.11023917,1.17791504,0.00000000,0.53963028,0.47387151
-5.24362181,7.43857346,0.89725196,5.60866319,0.06223268,0.11434191,1.20368328,0.00000000,0.55264218,0.48206825
-5.23761881,7.70852390,0.91892696,5.84214390,0.06389558,0.11855561,1.22881780,0.00000000,0.56581969,0.48991061
-5.23161581,7.97590496,0.94013287,6.07440427,0.06561609,0.12285328,1.25303497,0.00000000,0.57903752,0.49730423
-5.22561281,8.23816014,0.96066254,6.30323840,0.06737363,0.12720754,1.27606582,0.00000000,0.59216010,0.50416234
-5.21960980,8.49283310,0.98032759,6.52651054,0.06914693,0.13159094,1.29766227,0.00000000,0.60504405,0.51040809
-5.21360680,8.73760316,0.99896178,6.74218320,0.07091449,0.13597620,1.31760290,0.00000000,0.61754101,0.51597676
-5.20760380,8.97031624,1.01642366,6.94834172,0.07265481,0.14033647,1.33569779,0.00000000,0.62950073,0.52081753
-5.20160080,9.18901084,1.03259824,7.14321545,0.07434682,0.14464554,1.35179235,0.00000000,0.64077432,0.52489478
-5.19559780,9.39193863,1.04739764,7.32519511,0.07597010,0.14887799,1.36576998,0.00000000,0.65121748,0.52818888
-5.18959480,9.57757955,1.06076085,7.49284656,0.07750523,0.15300936,1.37755326,0.00000000,0.66069379,0.53069634
-5.18359180,9.74465133,1.07265248,7.64492099,0.07893397,0.15701620,1.38710385,0.00000000,0.66907768,0.53242925
-5.17758879,9.89211362,1.08306080,7.78036160,0.08023949,0.16087617,1.39442095,0.00000000,0.67625728,0.53341413
-5.17158579,10.01916713,1.09199499,7.89830722,0.08140655,0.16456808,1.39953837,0.00000000,0.68213689,0.53369008
-5.16558279,10.12524816,1.09948193,7.99809290,0.08242160,0.16807193,1.40252053,0.00000000,0.68663902,0.53330639
-5.15957979,10.21001935,1.10556268,8.07924800,0.08327287,0.17136891,1.40345742,0.00000000,0.68970611,0.53231968
-5.15357679,10.27335721,1.11028888,8.14149203,0.08395046,0.17444143,1.40245896,0.00000000,0.69130176,0.53079070
-5.14757379,10.31533747,1.11371927,8.18472866,0.08444639,0.17727322,1.39964891,0.00000000,0.69141145,0.52878097
-5.14157079,10.33621896,1.11591654,8.20903836,0.08475458,0.17984934,1.39515879,0.00000000,0.69004296,0.52634946
-5.13556778,10.33642710,1.11694476,8.21466990,0.08487087,0.18215636,1.38912214,0.00000000,0.68722622,0.52354943
-5.12956478,10.31653757,1.11686744,8.20203118,0.08479304,0.18418253,1.38166936,0.00000000,0.68301285,0.52042570
-5.12356178,10.27726113,1.11574638,8.17167971,0.08452079,0.18591798,1.37292344,0.00000000,0.67747532,0.51701240
-5.11755878,10.21942997,1.11364139,8.12431288,0.08405573,0.18735503,1.36299682,0.00000000,0.67070574,0.51333149
-5.11155578,10.14398611,1.11061071,8.06075833,0.08340136,0.18848853,1.35198948,0.00000000,0.66281433,0.50939199
-5.10555278,10.05197189,1.10671223,7.98196443,0.08256307,0.18931621,1.33998838,0.00000000,0.65392766,0.50519010
-5.09954977,9.94452257,1.10200526,7.88899089,0.08154809,0.18983912,1.32706808,0.00000000,0.64418659,0.50071011
-5.09354677,9.82286072,1.09655264,7.78299946,0.08036548,0.19006192,1.31329266,0.00000000,0.63374394,0.49592614
-5.08754377,9.68829193,1.09042304,7.66524441,0.07902606,0.18999334,1.29871845,0.00000000,0.62276196,0.49080457
-5.08154077,9.54220114,1.08369312,7.53706266,0.07754235,0.18964637,1.28339760,0.00000000,0.61140965,0.48530700
-5.07553777,9.38604875,1.07644937,7.39986323,0.07592847,0.18903847,1.26738201,0.00000000,0.59985974,0.47939364
-5.06953477,9.22136579,1.06878926,7.25511563,0.07420004,0.18819159,1.25072736,0.00000000,0.58828567,0.47302687
-5.06353177,9.04974710,1.06082168,7.10433685,0.07237399,0.18713206,1.23349692,0.00000000,0.57685829,0.46617475
-5.05752876,8.87284199,1.05266632,6.94907685,0.07046841,0.18589027,1.21576476,0.00000000,0.56574258,0.45881441
-5.05152576,8.69234146,1.04445200,6.79090210,0.06850233,0.18450013,1.19761828,0.00000000,0.55509428,0.45093489
-5.04552276,8.50996197,1.03631403,6.63137736,0.06649549,0.18299836,1.17915956,0.00000000,0.54505653,0.44253950
-5.03951976,8.32742529,1.02839039,6.47204561,0.06446811,0.18142361,1.16050574,0.00000000,0.53575671,0.43364748
-5.03351676,8.14643486,1.02081724,6.31440651,0.06244057,0.17981534,1.14178806,0.00000000,0.52730337,0.42429477
-5.02751376,7.96864907,1.01372370,6.15989374,0.06043322,0.17821261,1.12314985,0.00000000,0.51978361,0.41453411
-5.02151076,7.79565227,1.00722634,6.00985191,0.05846609,0.17665284,1.10474341,0.00000000,0.51326081,0.40443415
-5.01550775,7.62892472,1.00142369,5.86551375,0.05655862,0.17517049,1.08672602,0.00000000,0.50777292,0.39407797
-5.00950475,7.46981265,0.99639114,5.72797847,0.05472950,0.17379577,1.06925537,0.00000000,0.50333142,0.38356079
-5.00350175,7.31949994,0.99217652,5.59819227,0.05299644,0.17255353,1.05248465,0.00000000,0.49992100,0.37298726
-4.99749875,7.17898300,0.98879686,5.47693184,0.05137605,0.17146230,1.03655755,0.00000000,0.49750005,0.36246831
-4.99149575,7.04905018,0.98623644,5.36479200,0.04988371,0.17053355,1.02160363,0.00000000,0.49600203,0.35211782
-4.98549275,6.93026701,0.98444649,5.26217794,0.04853353,0.16977128,1.00773418,0.00000000,0.49533768,0.34204921
-4.97948974,6.82296845,0.98334652,5.16930301,0.04733834,0.16917190,0.99503896,0.00000000,0.49539808,0.33237225
-4.97348674,6.72725878,0.98282750,5.08619218,0.04630964,0.16872449,0.98358388,0.00000000,0.49605846,0.32318998
-4.96748374,6.64301946,0.98275659,5.01269154,0.04545775,0.16841140,0.97340990,0.00000000,0.49718270,0.31459619
-4.96148074,6.56992500,0.98298340,4.94848342,0.04479177,0.16820915,0.96453306,0.00000000,0.49862835,0.30667325
-4.95547774,6.50746618,0.98334737,4.89310697,0.04431976,0.16808963,0.95694568,0.00000000,0.50025194,0.29949052
-4.94947474,6.45497989,0.98368589,4.84598318,0.04404873,0.16802158,0.95061867,0.00000000,0.50191449,0.29310329
-4.94347174,6.41168413,0.98384288,4.80644359,0.04398477,0.16797215,0.94550474,0.00000000,0.50348691,0.28755234
-4.93746873,6.37671671,0.98367711,4.77376134,0.04413305,0.16790861,0.94154231,0.00000000,0.50485511,0.28286387
-4.93146573,6.34917576,0.98306998,4.74718331,0.04449784,0.16780001,0.93865982,0.00000000,0.50592460,0.27904998
-4.92546273,6.32816018,0.98193220,4.72596187,0.04508243,0.16761882,0.93678028,0.00000000,0.50662433,0.27610947
-4.91945973,6.31280809,0.98020901,4.70938491,0.04588907,0.16734230,0.93582566,0.00000000,0.50690967,0.27402894
-4.91345673,6.30233142,0.97788358,4.69680271,0.04691880,0.16695373,0.93572093,0.00000000,0.50676437,0.27278402
-4.90745373,6.29604501,0.97497843,4.68765050,0.04817120,0.16644325,0.93639750,0.00000000,0.50620135,0.27234071
-4.90145073,6.29338890,0.97155472,4.68146571,0.04964419,0.16580846,0.93779581,0.00000000,0.50526232,0.27265683
-4.89544772,6.29394273,0.96770941,4.67789913,0.05133366,0.16505456,0.93986707,0.00000000,0.50401626,0.27368328
-4.88944472,6.29743175,0.96357049,4.67671959,0.05323322,0.16419420,0.94257393,0.00000000,0.50255674,0.27536533
-4.88344172,6.30372423,0.95929045,4.67781195,0.05533380,0.16324692,0.94589017,0.00000000,0.50099827,0.27764373
-4.87743872,6.31282059,0.95503839,4.68116869,0.05762335,0.16223832,0.94979940,0.00000000,0.49947174,0.28045573
-4.87143572,6.32483488,0.95099124,4.68687547,0.06008658,0.16119896,0.95429301,0.00000000,0.49811918,0.28373598
-4.86543272,6.33996977,0.94732438,4.69509164,0.06270473,0.16016303,0.95936729,0.00000000,0.49708810,0.28741737
-4.85942971,6.35848643,0.94420237,4.70602643,0.06545543,0.15916691,0.96502023,0.00000000,0.49652550,0.29143168
-4.85342671,6.38067088,0.94177018,4.71991244,0.06831271,0.15824766,0.97124797,0.00000000,0.49657194,0.29571040
-4.84742371,6.40679863,0.94014529,4.73697737,0.07124705,0.15744156,0.97804124,0.00000000,0.49735575,0.30018534
-4.84142071,6.43709953,0.93941129,4.75741573,0.07422569,0.15678263,0.98538205,0.00000000,0.49898780,0.30478942
-4.83541771,6.47172450,0.93961302,4.78136181,0.07721296,0.15630144,0.99324077,0.00000000,0.50155678,0.30945737
-4.82941471,6.51071595,0.94075370,4.80886523,0.08017089,0.15602398,1.00157383,0.00000000,0.50512538,0.31412656
-4.82341171,6.55398344,0.94279404,4.83987048,0.08305980,0.15597083,1.01032216,0.00000000,0.50972735,0.31873781
-4.81740870,6.60128561,0.94565347,4.87420122,0.08583916,0.15615658,1.01941047,0.00000000,0.51536569,0.32323619
-4.81140570,6.65221956,0.94921324,4.91155044,0.08846849,0.15658950,1.02874743,0.00000000,0.52201183,0.32757182
-4.80540270,6.70621798,0.95332139,4.95147680,0.09090829,0.15727149,1.03822673,0.00000000,0.52960604,0.33170058
-4.79939970,6.76255453,0.95779925,4.99340758,0.09312109,0.15819829,1.04772896,0.00000000,0.53805881,0.33558467
-4.79339670,6.82035695,0.96244917,5.03664807,0.09507243,0.15935990,1.05712424,0.00000000,0.54725335,0.33919305
-4.78739370,6.87862768,0.96706304,5.08039724,0.09673182,0.16074123,1.06627548,0.00000000,0.55704898,0.34250166
-4.78139070,6.93627097,0.97143139,5.12376893,0.09807361,0.16232289,1.07504210,0.00000000,0.56728531,0.34549340
-4.77538769,6.99212545,0.97535245,5.16581783,0.09907775,0.16408217,1.08328406,0.00000000,0.57778708,0.34815790
-4.76938469,7.04500073,0.97864094,5.20556917,0.09973040,0.16599399,1.09086600,0.00000000,0.58836947,0.35049101
-4.76338169,7.09371670,0.98113619,5.24205083,0.10002430,0.16803204,1.09766139,0.00000000,0.59884369,0.35249415
-4.75737869,7.13714369,0.98270921,5.27432669,0.09995899,0.17016983,1.10355649,0.00000000,0.60902271,0.35417341
-4.75137569,7.17424213,0.98326853,5.30152965,0.09954083,0.17238178,1.10845393,0.00000000,0.61872688,0.35553858
-4.74537269,7.20409981,0.98276454,5.32289304,0.09878273,0.17464417,1.11227592,0.00000000,0.62778925,0.35660214
-4.73936968,7.22596552,0.98119220,5.33777903,0.09770378,0.17693607,1.11496691,0.00000000,0.63606048,0.35737820
-4.73336668,7.23927733,0.97859204,5.34570279,0.09632855,0.17924010,1.11649555,0.00000000,0.64341315,0.35788163
-4.72736368,7.24368469,0.97504942,5.34635134,0.09468641,0.18154302,1.11685606,0.00000000,0.64974527,0.35812718
-4.72136068,7.23906294,0.97069207,5.33959618,0.09281053,0.18383619,1.11606882,0.00000000,0.65498298,0.35812897
-4.71535768,7.22551991,0.96568608,5.32549908,0.09073696,0.18611577,1.11418030,0.00000000,0.65908226,0.35790002
-4.70935468,7.20339387,0.96023033,5.30431064,0.08850354,0.18838272,1.11126209,0.00000000,0.66202961,0.35745215
-4.70335168,7.17324297,0.95454972,5.27646156,0.08614885,0.19064253,1.10740936,0.00000000,0.66384175,0.35679605
-4.69734867,7.13582610,0.94888729,5.24254691,0.08371122,0.19290478,1.10273844,0.00000000,0.66456422,0.35594152
-4.69134567,7.09207607,0.94349549,5.20330372,0.08122778,0.19518234,1.09738383,0.00000000,0.66426897,0.35489792
-4.68534267,7.04306568,0.93862703,5.15958305,0.07873357,0.19749045,1.09149447,0.00000000,0.66305111,0.35367465
-4.67933967,6.98996807,0.93452534,5.11231730,0.07626088,0.19984554,1.08522951,0.00000000,0.66102480,0.35228168
-4.67333667,6.93401267,0.93141522,5.06248428,0.07383866,0.20226387,1.07875359,0.00000000,0.65831843,0.35073006
-4.66733367,6.87643862,0.92949381,5.01106946,0.07149206,0.20476012,1.07223178,0.00000000,0.65506943,0.34903227
-4.66133067,6.81844731,0.92892233,4.95902794,0.06924222,0.20734585,1.06582424,0.00000000,0.65141871,0.34720245
-4.65532766,6.76115614,0.92981873,4.90724789,0.06710613,0.21002801,1.05968094,0.00000000,0.64750497,0.34525640
-4.64932466,6.70555538,0.93225183,4.85651686,0.06509661,0.21280756,1.05393639,0.00000000,0.64345929,0.34321138
-4.64332166,6.65247003,0.93623678,4.80749269,0.06322252,0.21567827,1.04870479,0.00000000,0.63939996,0.34108564
