energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.84992496,5.16219900,0.00299271,1.60679187,1.90177320,2.79385559,0.03444502,0.61589243
-5.84392196,5.22956106,0.00314868,1.63162832,1.93285058,2.83833411,0.03429937,0.62226469
-5.83791896,5.29338608,0.00330710,1.65440576,1.96399868,2.87864863,0.03424810,0.62937036
-5.83191596,5.35204489,0.00346526,1.67463699,1.99438332,2.91399867,0.03428372,0.63696559
-5.82591296,5.40379944,0.00362020,1.69183581,2.02310543,2.94358614,0.03439513,0.64474908
-5.81990995,5.44686158,0.00376881,1.70553087,2.04923171,2.96663850,0.03456807,0.65237495
-5.81390695,5.47945630,0.00390791,1.71527957,2.07182716,2.98243253,0.03478575,0.65946790
-5.80790395,5.49988684,0.00403436,1.72068163,2.08998861,2.99031796,0.03502942,0.66563998
-5.80190095,5.50659947,0.00414516,1.72139197,2.10287780,2.98974010,0.03527910,0.67050812
-5.79589795,5.49824531,0.00423757,1.71713246,2.10975298,2.98026077,0.03551432,0.67371167
-5.78989495,5.47373695,0.00430920,1.70770228,2.10999783,2.96157690,0.03571478,0.67492907
-5.78389195,5.43229759,0.00435812,1.69298648,2.10314679,2.93353588,0.03586109,0.67389295
-5.77788894,5.37350083,0.00438290,1.67296252,2.08890563,2.89614734,0.03593537,0.67040291
-5.77188594,5.29729945,0.00438272,1.64770449,2.06716684,2.84959064,0.03592183,0.66433550
-5.76588294,5.20404216,0.00435735,1.61738492,2.03801908,2.79421785,0.03580723,0.65565087
-5.75987994,5.09447741,0.00430724,1.58227400,2.00175053,2.73055189,0.03558124,0.64439602
-5.75387694,4.96974433,0.00423345,1.54273625,1.95884605,2.65927991,0.03523665,0.63070431
-5.74787394,4.83135095,0.00413769,1.49922466,1.90997823,2.58124196,0.03476954,0.61479162
-5.74187094,4.68114062,0.00402224,1.45227246,1.85599292,2.49741522,0.03417921,0.59694912
-5.73586793,4.52124798,0.00388989,1.40248287,1.79788966,2.40889442,0.03346812,0.57753320
-5.72986493,4.35404607,0.00374390,1.35051698,1.73679790,2.31686899,0.03264160,0.55695303
-5.72386193,4.18208679,0.00358787,1.29708029,1.67394985,2.22259766,0.03170758,0.53565630
-5.71785893,4.00803668,0.00342570,1.24290827,1.61065100,2.12738151,0.03067616,0.51411377
-5.71185593,3.83461067,0.00326145,1.18875150,1.54824915,2.03253624,0.02955920,0.49280333
-5.70585293,3.66450582,0.00309925,1.13536067,1.48810317,1.93936458,0.02836984,0.47219415
-5.69984992,3.50033746,0.00294322,1.08347208,1.43155215,1.84912976,0.02712200,0.45273163
-5.69384692,3.34457956,0.00279734,1.03379390,1.37988595,1.76303069,0.02582998,0.43482357
-5.68784392,3.19951106,0.00266543,0.98699349,1.33431772,1.68217961,0.02450798,0.41882808
-5.68184092,3.06716948,0.00255097,0.94368619,1.29595889,1.60758255,0.02316974,0.40504366
-5.67583792,2.94931261,0.00245713,0.90442551,1.26579714,1.54012313,0.02182821,0.39370160
-5.66983492,2.84738897,0.00238663,0.86969495,1.24467746,1.48054958,0.02049535,0.38496093
-5.66383192,2.76251700,0.00234173,0.83990141,1.23328651,1.42946533,0.01918188,0.37890599
-5.65782891,2.69547291,0.00232420,0.81537009,1.23214021,1.38732270,0.01789722,0.37554652
-5.65182591,2.64668660,0.00233522,0.79634084,1.24157461,1.35441974,0.01664943,0.37482017
-5.64582291,2.61624513,0.00237544,0.78296575,1.26173985,1.33089980,0.01544521,0.37659726
-5.63981991,2.60390272,0.00244491,0.77530791,1.29259709,1.31675344,0.01428998,0.38068737
-5.63381691,2.60909654,0.00254312,0.77334122,1.33391851,1.31182254,0.01318794,0.38684762
-5.62781391,2.63096739,0.00266898,0.77695115,1.38528999,1.31580617,0.01214223,0.39479217
-5.62181091,2.66838427,0.00282082,0.78593644,1.44611666,1.32826800,0.01115502,0.40420245
-5.61580790,2.71997237,0.00299647,0.80001169,1.51563129,1.34864510,0.01022766,0.41473798
-5.60980490,2.78414347,0.00319328,0.81881100,1.59290537,1.37625802,0.00936079,0.42604710
-5.60380190,2.85912845,0.00340812,0.84189260,1.67686303,1.41032209,0.00855448,0.43777742
-5.59779890,2.94301129,0.00363753,0.86874471,1.76629770,1.44995988,0.00780831,0.44958556
-5.59179590,3.03376415,0.00387769,0.89879256,1.85989141,1.49421486,0.00712143,0.46114590
-5.58579290,3.12928323,0.00412458,0.93140681,1.95623664,1.54206630,0.00649269,0.47215809
-5.57978989,3.22742494,0.00437401,0.96591323,2.05386038,1.59244532,0.00592058,0.48235309
-5.57378689,3.32604200,0.00462172,1.00160367,2.15125007,1.64425199,0.00540336,0.49149773
-5.56778389,3.42301913,0.00486347,1.03774828,2.24688095,1.69637342,0.00493901,0.49939753
-5.56178089,3.51630772,0.00509515,1.07360860,2.33924427,1.74770250,0.00452528,0.50589806
-5.55577789,3.60395907,0.00531284,1.10845144,2.42687556,1.79715703,0.00415970,0.51088471
-5.54977489,3.68415559,0.00551289,1.14156306,2.50838248,1.84369883,0.00383958,0.51428117
-5.54377189,3.75523927,0.00569204,1.17226342,2.58247117,1.88635234,0.00356205,0.51604667
-5.53776888,3.81573713,0.00584741,1.19991980,2.64797069,1.92422230,0.00332405,0.51617249
-5.53176588,3.86438278,0.00597661,1.22395972,2.70385464,1.95650985,0.00312242,0.51467768
-5.52576288,3.90013392,0.00607777,1.24388231,2.74925947,1.98252671,0.00295393,0.51160463
-5.51975988,3.92218524,0.00614955,1.25926816,2.78349890,2.00170688,0.00281532,0.50701451
-5.51375688,3.92997658,0.00619117,1.26978691,2.80607429,2.01361560,0.00270339,0.50098300
-5.50775388,3.92319634,0.00620239,1.27520272,2.81668059,2.01795514,0.00261511,0.49359656
-5.50175088,3.90178004,0.00618352,1.27537717,2.81520806,2.01456741,0.00254766,0.48494935
-5.49574787,3.86590448,0.00613539,1.27026970,2.80173974,2.00343332,0.00249860,0.47514098
-5.48974487,3.81597765,0.00605934,1.25993559,2.77654512,1.98466894,0.00246589,0.46427520
-5.48374187,3.75262507,0.00595714,1.24452167,2.74007027,1.95851873,0.00244811,0.45245954
-5.47773887,3.67667302,0.00583101,1.22425996,2.69292519,1.92534617,0.00244446,0.43980580
-5.47173587,3.58912932,0.00568355,1.19945956,2.63586860,1.88562217,0.00245496,0.42643130
-5.46573287,3.49116239,0.00551770,1.17049715,2.56979112,1.83991182,0.00248053,0.41246081
-5.45972986,3.38407908,0.00533671,1.13780663,2.49569721,1.78885994,0.00252305,0.39802882
-5.45372686,3.26930214,0.00514410,1.10186801,2.41468649,1.73317593,0.00258551,0.38328210
-5.44772386,3.14834761,0.00494360,1.06319630,2.32793499,1.67361859,0.00267208,0.36838215
-5.44172086,3.02280288,0.00473916,1.02233056,2.23667677,1.61098122,0.00278813,0.35350744
-5.43571786,2.89430554,0.00453486,0.97982343,2.14218616,1.54607758,0.00294028,0.33885510
-5.42971486,2.76452353,0.00433491,0.93623162,2.04576114,1.47972887,0.00313643,0.32464201
-5.42371186,2.63513662,0.00414355,0.89210732,1.94870781,1.41275221,0.00338574,0.31110500
-5.41770885,2.50781931,0.00396509,0.84799085,1.85232628,1.34595064,0.00369852,0.29850008
-5.41170585,2.38422523,0.00380375,0.80440462,1.75789786,1.28010475,0.00408618,0.28710062
-5.40570285,2.26597283,0.00366369,0.76184833,1.66667374,1.21596594,0.00456105,0.27719452
-5.39969985,2.15463226,0.00354889,0.72079543,1.57986494,1.15425126,0.00513621,0.26908020
-5.39369685,2.05171320,0.00346306,0.68169072,1.49863350,1.09563959,0.00582519,0.26306173
-5.38769385,1.95865346,0.00340962,0.64494903,1.42408474,1.04076903,0.00664171,0.25944288
-5.38169085,1.87680800,0.00339154,0.61095460,1.35726051,0.99023513,0.00759932,0.25852056
-5.37568784,1.80743827,0.00341130,0.58006119,1.29913306,0.94458978,0.00871100,0.26057752
-5.36968484,1.75170144,0.00347075,0.55259254,1.25059957,0.90434045,0.00998869,0.26587469
-5.36368184,1.71063968,0.00357107,0.52884304,1.21247703,0.86994939,0.01144287,0.27464336
-5.35767884,1.68516897,0.00371266,0.50907829,1.18549720,0.84183269,0.01308204,0.28707738
-5.35167584,1.67606784,0.00389506,0.49353553,1.17030173,0.82035884,0.01491228,0.30332568
-5.34567284,1.68396571,0.00411692,0.48242356,1.16743709,0.80584666,0.01693672,0.32348534
-5.33966983,1.70933125,0.00437596,0.47592217,1.17734931,0.79856250,0.01915517,0.34759560
-5.33366683,1.75246088,0.00466894,0.47418087,1.20037853,0.79871659,0.02156373,0.37563282
-5.32766383,1.81346758,0.00499168,0.47731698,1.23675325,0.80645870,0.02415448,0.40750693
-5.32166083,1.89227069,0.00533916,0.48541296,1.28658442,0.82187301,0.02691529,0.44305932
-5.31565783,1.98858685,0.00570553,0.49851309,1.34985949,0.84497248,0.02982974,0.48206248
-5.30965483,2.10192260,0.00608427,0.51661967,1.42643642,0.87569296,0.03287716,0.52422147
-5.30365183,2.23156923,0.00646831,0.53968868,1.51603815,0.91388718,0.03603279,0.56917719
-5.29764882,2.37660017,0.00685024,0.56762536,1.61824745,0.95931912,0.03926807,0.61651163
-5.29164582,2.53587139,0.00722245,0.60027971,1.73250271,1.01165901,0.04255110,0.66575470
-5.28564282,2.70802519,0.00757737,0.63744234,1.85809478,1.07047928,0.04584721,0.71639281
-5.27963982,2.89149770,0.00790772,0.67884082,1.99416538,1.13525205,0.04911956,0.76787868
-5.27363682,3.08453018,0.00820666,0.72413690,2.13970738,1.20534822,0.05232998,0.81964227
-5.26763382,3.28518442,0.00846807,0.77292486,2.29356720,1.28003877,0.05543972,0.87110240
-5.26163082,3.49136217,0.00868669,0.82473125,2.45444998,1.35849834,0.05841032,0.92167870
-5.25562781,3.70082856,0.00885835,0.87901633,2.62092757,1.43981150,0.06120449,0.97080356
-5.24962481,3.91123954,0.00898003,0.93517733,2.79144997,1.52298159,0.06378689,1.01793364
-5.24362181,4.12017294,0.00905002,0.99255372,2.96436021,1.60694256,0.06612500,1.06256064
-5.23761881,4.32516296,0.00906794,1.05043464,3.13791309,1.69057345,0.06818973,1.10422104
-5.23161581,4.52373773,0.00903476,1.10806842,3.31029778,1.77271555,0.06995613,1.14250455
-5.22561281,4.71345938,0.00895276,1.16467416,3.47966422,1.85219189,0.07140380,1.17706109
-5.21960980,4.89196599,0.00882545,1.21945518,3.64415312,1.92782886,0.07251735,1.20760625
-5.21360680,5.05701484,0.00865745,1.27161414,3.80192915,1.99847926,0.07328659,1.23392511
-5.20760380,5.20652577,0.00845433,1.32036943,3.95121666,2.06304639,0.07370666,1.25587452
-5.20160080,5.33862399,0.00822247,1.36497234,4.09033704,2.12050842,0.07377804,1.27338376
-5.19559780,5.45168077,0.00796881,1.40472458,4.21774666,2.16994226,0.07350638,1.28645385
-5.18959480,5.54435106,0.00770070,1.43899547,4.33207407,2.21054623,0.07290229,1.29515546
-5.18359180,5.61560648,0.00742568,1.46723824,4.43215502,2.24166053,0.07198096,1.29962562
-5.17758879,5.66476227,0.00715127,1.48900472,4.51706369,2.26278494,0.07076179,1.30006324
-5.17158579,5.69149693,0.00688478,1.50395781,4.58613864,2.27359264,0.06926786,1.29672359
-5.16558279,5.69586332,0.00663321,1.51188128,4.63900198,2.27393988,0.06752537,1.28991185
-5.15957979,5.67829008,0.00640302,1.51268614,4.67557045,2.26387059,0.06556308,1.27997567
-5.15357679,5.63957283,0.00620006,1.50641349,4.69605744,2.24361584,0.06341167,1.26729692
-5.14757379,5.58085474,0.00602950,1.49323341,4.70096529,2.21358783,0.06110310,1.25228270
-5.14157079,5.50359656,0.00589567,1.47344000,4.69106778,2.17436858,0.05866998,1.23535567
-5.13556778,5.40953695,0.00580214,1.44744254,4.66738321,2.12669356,0.05614490,1.21694394
-5.12956478,5.30064405,0.00575158,1.41575314,4.63113876,2.07143083,0.05355986,1.19747059
-5.12356178,5.17906003,0.00574583,1.37897135,4.58372782,2.00955644,0.05094563,1.17734326
-5.11755878,5.04704067,0.00578587,1.33776634,4.52666189,1.94212706,0.04833125,1.15694395
-5.11155578,4.90689241,0.00587185,1.29285733,4.46151943,1.87025084,0.04574348,1.13661947
-5.10555278,4.76090933,0.00600317,1.24499319,4.38989391,1.79505777,0.04320645,1.11667289
-5.09954977,4.61131288,0.00617845,1.19493191,4.31334370,1.71767057,0.04074122,1.09735637
-5.09354677,4.46019669,0.00639563,1.14342092,4.23334608,1.63917737,0.03836559,1.07886572
-5.08754377,4.30947890,0.00665205,1.09117890,4.15125754,1.56060708,0.03609390,1.06133694
-5.08154077,4.16086371,0.00694447,1.03887980,4.06828210,1.48290843,0.03393695,1.04484508
-5.07553777,4.01581359,0.00726918,0.98713956,3.98544890,1.40693314,0.03190203,1.02940536
-5.06953477,3.87553268,0.00762205,0.93650593,3.90359946,1.33342371,0.02999309,1.01497667
-5.06353177,3.74096159,0.00799862,0.88745144,3.82338494,1.26300602,0.02821089,1.00146726
-5.05752876,3.61278288,0.00839421,0.84036969,3.74527235,1.19618643,0.02655335,0.98874234
-5.05152576,3.49143603,0.00880395,0.79557460,3.66955877,1.13335323,0.02501592,0.97663321
-5.04552276,3.37714037,0.00922287,0.75330238,3.59639180,1.07478171,0.02359199,0.96494748
-5.03951976,3.26992371,0.00964601,0.71371579,3.52579429,1.02064230,0.02227337,0.95347979
-5.03351676,3.16965464,0.01006845,0.67691013,3.45769126,0.97101088,0.02105076,0.94202248
-5.02751376,3.07607627,0.01048538,0.64292040,3.39193682,0.92588048,0.01991425,0.93037570
-5.02151076,2.98883910,0.01089216,0.61172914,3.32833936,0.88517365,0.01885374,0.91835642
-5.01550775,2.90753150,0.01128437,0.58327440,3.26668329,0.84875467,0.01785941,0.90580600
-5.00950475,2.83170618,0.01165782,0.55745739,3.20674624,0.81644111,0.01692203,0.89259588
-5.00350175,2.76090180,0.01200861,0.53414962,3.14831121,0.78801435,0.01603331,0.87863146
-4.99749875,2.69465934,0.01233317,0.51319908,3.09117348,0.76322864,0.01518613,0.86385393
-4.99149575,2.63253327,0.01262822,0.49443562,3.03514277,0.74181891,0.01437467,0.84824031
-4.98549275,2.57409808,0.01289087,0.47767535,2.98004151,0.72350701,0.01359453,0.83180185
-4.97948974,2.51895108,0.01311861,0.46272421,2.92570045,0.70800704,0.01284277,0.81458115
-4.97348674,2.46671263,0.01330933,0.44938096,2.87195299,0.69502961,0.01211783,0.79664838
-4.96748374,2.41702510,0.01346139,0.43743965,2.81862970,0.68428570,0.01141946,0.77809698
-4.96148074,2.36955166,0.01357360,0.42669197,2.76555440,0.67549029,0.01074863,0.75903926
-4.95547774,2.32397623,0.01364534,0.41692954,2.71254300,0.66836611,0.01010730,0.73960227
-4.94947474,2.28000525,0.01367654,0.40794640,2.65940587,0.66264779,0.00949830,0.71992417
-4.94347174,2.23737198,0.01366775,0.39954188,2.60595426,0.65808640,0.00892514,0.70015137
-4.93746873,2.19584334,0.01362016,0.39152372,2.55201074,0.65445457,0.00839180,0.68043644
-4.93146573,2.15522930,0.01353565,0.38371172,2.49742327,0.65155207,0.00790260,0.66093693
-4.92546273,2.11539423,0.01341678,0.37594151,2.44208222,0.64921152,0.00746199,0.64181483
-4.91945973,2.07626935,0.01326679,0.36806861,2.38593909,0.64730412,0.00707444,0.62323675
-4.91345673,2.03786552,0.01308959,0.35997239,2.32902589,0.64574506,0.00674431,0.60537432
-4.90745373,2.00028515,0.01288965,0.35155980,2.27147360,0.64449810,0.00647572,0.58840489
-4.90145073,1.96373230,0.01267200,0.34276867,2.21352862,0.64357922,0.00627250,0.57251210
-4.89544772,1.92852002,0.01244208,0.33357029,2.15556570,0.64305886,0.00613807,0.55788616
-4.88944472,1.89507413,0.01220562,0.32397124,2.09809671,0.64306260,0.00607543,0.54472378
-4.88344172,1.86393309,0.01196852,0.31401412,2.04177418,0.64377021,0.00608709,0.53322754
-4.87743872,1.83574362,0.01173671,0.30377730,1.98738952,0.64541289,0.00617504,0.52360473
-4.87143572,1.81125205,0.01151598,0.29337350,1.93586550,0.64826891,0.00634076,0.51606568
-4.86543272,1.79129194,0.01131183,0.28294736,1.88824343,0.65265775,0.00658517,0.51082163
-4.85942971,1.77676821,0.01112936,0.27267190,1.84566534,0.65893292,0.00690867,0.50808221
-4.85342671,1.76863846,0.01097317,0.26274417,1.80935172,0.66747379,0.00731113,0.50805275
-4.84742371,1.76789230,0.01084722,0.25338009,1.78057559,0.67867666,0.00779195,0.51093141
-4.84142071,1.77552912,0.01075480,0.24480873,1.76063364,0.69294534,0.00835006,0.51690629
-4.83541771,1.79253503,0.01069848,0.23726618,1.75081510,0.71068153,0.00898397,0.52615248
-4.82941471,1.81985943,0.01068013,0.23098912,1.75236904,0.73227499,0.00969184,0.53882917
-4.82341171,1.85839137,0.01070092,0.22620836,1.76647068,0.75809383,0.01047150,0.55507662
-4.81740870,1.90893600,0.01076134,0.22314239,1.79418722,0.78847478,0.01132049,0.57501304
-4.81140570,1.97219105,0.01086131,0.22199115,1.83644358,0.82371344,0.01223613,0.59873114
-4.80540270,2.04872334,0.01100020,0.22293001,1.89398849,0.86405461,0.01321547,0.62629427
-4.79939970,2.13894524,0.01117692,0.22610420,1.96736148,0.90968235,0.01425535,0.65773210
-4.79339670,2.24309100,0.01138998,0.23162366,2.05686116,0.96071009,0.01535230,0.69303565
-4.78739370,2.36119339,0.01163751,0.23955845,2.16251562,1.01717054,0.01650252,0.73215177
-4.78139070,2.49306063,0.01191734,0.24993479,2.28405568,1.07900564,0.01770176,0.77497717
-4.77538769,2.63825463,0.01222698,0.26273185,2.42089225,1.14605686,0.01894520,0.82135213
-4.76938469,2.79607114,0.01256365,0.27787936,2.57209877,1.21805610,0.02022731,0.87105425
-4.76338169,2.96552318,0.01292422,0.29525617,2.73640021,1.29461771,0.02154166,0.92379264
-4.75737869,3.14532908,0.01330526,0.31468992,2.91217010,1.37523228,0.02288077,0.97920302
-4.75137569,3.33390663,0.01370290,0.33595789,3.09743677,1.45926288,0.02423596,1.03684434
-4.74537269,3.52937497,0.01411293,0.35878910,3.28990007,1.54594430,0.02559720,1.09619728
-4.73936968,3.72956552,0.01453068,0.38286781,3.48695945,1.63438620,0.02695305,1.15666546
-4.73336668,3.93204333,0.01495110,0.40783847,3.68575380,1.72358050,0.02829064,1.21757948
-4.72736368,4.13413943,0.01536876,0.43331196,3.88321304,1.81241365,0.02959572,1.27820438
-4.72136068,4.33299467,0.01577792,0.45887323,4.07612063,1.89968381,0.03085283,1.33775047
-4.71535768,4.52561448,0.01617267,0.48409010,4.26118578,1.98412304,0.03204551,1.39538768
-4.70935468,4.70893377,0.01654701,0.50852301,4.43512336,2.06442410,0.03315668,1.45026294
-4.70335168,4.87989019,0.01689507,0.53173549,4.59473878,2.13927122,0.03416904,1.50152047
-4.69734867,5.03550343,0.01721129,0.55330501,4.73701501,2.20737403,0.03506559,1.54832395
-4.69134567,5.17295777,0.01749061,0.57283384,4.85919803,2.26750331,0.03583021,1.58988000
-4.68534267,5.28968460,0.01772875,0.58995951,4.95887754,2.31852739,0.03644824,1.62546186
-4.67933967,5.38344156,0.01792236,0.60436445,5.03405903,2.35944760,0.03690711,1.65443235
-4.67333667,5.45238462,0.01806926,0.61578455,5.08322430,2.38943120,0.03719692,1.67626494
-4.66733367,5.49512997,0.01816854,0.62401612,5.10537745,2.40784047,0.03731094,1.69056193
-4.66133067,5.51080275,0.01822074,0.62892112,5.10007436,2.41425638,0.03724604,1.69706902
-4.65532766,5.49907017,0.01822785,0.63043031,5.06743415,2.40849582,0.03700304,1.69568525
-4.64932466,5.46015746,0.01819332,0.62854442,5.00813229,2.39062155,0.03658686,1.68646807
-4.64332166,5.39484573,0.01812197,0.62333302,4.92337559,2.36094421,0.03600652,1.66963305
-4.63731866,5.30445167,0.01801983,0.61493141,4.81486047,2.32001633,0.03527500,1.64554831
-4.63131566,5.19079003,0.01789394,0.60353561,4.68471635,2.26861846,0.03440893,1.61472386
-4.62531266,5.05612028,0.01775204,0.58939565,4.53543703,2.20773799,0.03342812,1.57779630
-4.61930965,4.90307991,0.01760229,0.57280750,4.36980296,2.13854151,0.03235497,1.53550955
-4.61330665,4.73460694,0.01745286,0.55410398,4.19079805,2.06234177,0.03121371,1.48869244
-4.60730365,4.55385507,0.01731159,0.53364511,4.00152421,1.98056070,0.03002965,1.43823409
-4.60130065,4.36410458,0.01718559,0.51180808,3.80511729,1.89468970,0.02882832,1.38505810
-4.59529765,4.16867250,0.01708092,0.48897737,3.60466724,1.80624892,0.02763459,1.33009657
-4.58929465,3.97082529,0.01700223,0.46553537,3.40314533,1.71674681,0.02647191,1.27426487
-4.58329165,3.77369683,0.01695253,0.44185357,3.20334032,1.62764137,0.02536148,1.21843814
-4.57728864,3.58021450,0.01693300,0.41828481,3.00780525,1.54030450,0.02432163,1.16343023
-4.57128564,3.39303522,0.01694286,0.39515656,2.81881572,1.45599014,0.02336726,1.10997572
-4.56528264,3.21449318,0.01697940,0.37276544,2.63833977,1.37580751,0.02250944,1.05871552
-4.55927964,3.04656010,0.01703799,0.35137300,2.46801936,1.30069973,0.02175515,1.01018633
-4.55327664,2.89081870,0.01711230,0.33120278,2.30916255,1.23142836,0.02110722,0.96481405
-4.54727364,2.74844929,0.01719449,0.31243855,2.16274544,1.16856415,0.02056438,0.92291122
-4.54127064,2.62022910,0.01727558,0.29522374,2.02942254,1.11248384,0.02012149,0.88467825
-4.53526763,2.50654361,0.01734580,0.27966194,1.90954412,1.06337292,0.01976991,0.85020812
-4.52926463,2.40740867,0.01739504,0.26581832,1.80317913,1.02123393,0.01949801,0.81949431
-4.52326163,2.32250232,0.01741322,0.25372193,1.71014227,0.98589998,0.01929168,0.79244132
-4.51725863,2.25120454,0.01739081,0.24336869,1.63002392,0.95705266,0.01913508,0.76887730
-4.51125563,2.19264358,0.01731922,0.23472504,1.56222174,0.93424377,0.01901125,0.74856839
-4.50525263,2.14574698,0.01719117,0.22773209,1.50597304,0.91692013,0.01890282,0.73123390
-4.49924962,2.10929562,0.01700104,0.22231009,1.46038716,0.90445048,0.01879276,0.71656200
-4.49324662,2.08197906,0.01674511,0.21836332,1.42447714,0.89615368,0.01866494,0.70422530
-4.48724362,2.06245044,0.01642175,0.21578499,1.39719035,0.89132728,0.01850474,0.69389575
-4.48124062,2.04937924,0.01603149,0.21446228,1.37743755,0.88927547,0.01829956,0.68525835
-4.47523762,2.04150036,0.01557702,0.21428126,1.36412024,0.88933550,0.01803915,0.67802346
-4.46923462,2.03765799,0.01506312,0.21513153,1.35615595,0.89090180,0.01771595,0.67193706
-4.46323162,2.03684300,0.01449647,0.21691056,1.35250132,0.89344674,0.01732517,0.66678887
-4.45722861,2.03822266,0.01388543,0.21952734,1.35217263,0.89653762,0.01686489,0.66241811
-4.45122561,2.04116183,0.01323971,0.22290554,1.35426374,0.89984900,0.01633595,0.65871668
-4.44522261,2.04523495,0.01257003,0.22698570,1.35796094,0.90317011,0.01574178,0.65562978
-4.43921961,2.05022850,0.01188779,0.23172659,1.36255475,0.90640706,0.01508815,0.65315403
-4.43321661,2.05613401,0.01120465,0.23710549,1.36744829,0.90957976,0.01438278,0.65133319
-4.42721361,2.06313190,0.01053216,0.24311750,1.37216212,0.91281368,0.01363502,0.65025171
-4.42121061,2.07156687,0.00988140,0.24977377,1.37633550,0.91632695,0.01285537,0.65002637
-4.41520760,2.08191606,0.00926267,0.25709874,1.37972405,0.92041325,0.01205505,0.65079641
-4.40920460,2.09475120,0.00868520,0.26512657,1.38219389,0.92542142,0.01124559,0.65271253
-4.40320160,2.11069656,0.00815689,0.27389678,1.38371263,0.93173257,0.01043839,0.65592527
-4.39719860,2.13038459,0.00768418,0.28344950,1.38433749,0.93973598,0.00964435,0.66057318
-4.39119560,2.15441118,0.00727189,0.29382037,1.38420107,0.94980468,0.00887357,0.66677140
-4.38519260,2.18329282,0.00692318,0.30503559,1.38349545,0.96227212,0.00813507,0.67460102
-4.37918959,2.21742743,0.00663949,0.31710719,1.38245522,0.97741085,0.00743656,0.68409985
-4.37318659,2.25706100,0.00642068,0.33002894,1.38134030,0.99541440,0.00678434,0.69525482
-4.36718359,2.30226142,0.00626502,0.34377318,1.38041912,1.01638310,0.00618322,0.70799658
-4.36118059,2.35290099,0.00616937,0.35828862,1.37995317,1.04031459,0.00563647,0.72219643
-4.35517759,2.40864829,0.00612933,0.37349950,1.38018327,1.06709943,0.00514588,0.73766579
-4.34917459,2.46896995,0.00613944,0.38930606,1.38131836,1.09652192,0.00471188,0.75415830
-4.34317159,2.53314213,0.00619336,0.40558634,1.38352703,1.12826621,0.00433357,0.77137444
-4.33716858,2.60027125,0.00628409,0.42219939,1.38693206,1.16192707,0.00400896,0.78896852
-4.33116558,2.66932273,0.00640420,0.43898962,1.39160817,1.19702494,0.00373508,0.80655782
-4.32516258,2.73915648,0.00654606,0.45579208,1.39758254,1.23302434,0.00350816,0.82373339
-4.31915958,2.80856725,0.00670199,0.47243855,1.40483810,1.26935459,0.00332385,0.84007210
-4.31315658,2.87632783,0.00686453,0.48876388,1.41331891,1.30543195,0.00317734,0.85514950
-4.30715358,2.94123299,0.00702655,0.50461248,1.42293712,1.34068182,0.00306358,0.86855276
