energy_ev,total_up,Al_p_up,Al_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.75987994,5.97385354,0.26269628,0.00000000,0.03344902,3.62370777,1.87807432,1.83774128
-5.75387694,6.31457327,0.27581025,0.00000000,0.03498864,3.85485170,2.01303854,1.96844958
-5.74787394,6.65635992,0.28849813,0.00000000,0.03646803,4.09019055,2.15213344,2.10322043
-5.74187094,6.99794862,0.30066900,0.00000000,0.03787985,4.32888009,2.29478496,2.24161167
-5.73586793,7.33795252,0.31223418,0.00000000,0.03921762,4.56992179,2.44027065,2.38306474
-5.72986493,7.67483089,0.32310758,0.00000000,0.04047554,4.81214122,2.58770797,2.52689077
-5.72386193,8.00686150,0.33320605,0.00000000,0.04164835,5.05417160,2.73604798,2.67226030
-5.71785893,8.33212019,0.34244988,0.00000000,0.04273115,5.29444413,2.88407544,2.81819760
-5.71185593,8.64846986,0.35076331,0.00000000,0.04371925,5.53118676,3.03041630,2.96358074
-5.70585293,8.95356093,0.35807517,0.00000000,0.04460798,5.76243236,3.17355309,3.10714771
-5.69984992,9.24484479,0.36431971,0.00000000,0.04539267,5.98603721,3.31184826,3.24750944
-5.69384692,9.51960081,0.36943749,0.00000000,0.04606852,6.19970987,3.44357523,3.38316929
-5.68784392,9.77497679,0.37337642,0.00000000,0.04663061,6.40105006,3.56695646,3.51254909
-5.68184092,10.00804220,0.37609284,0.00000000,0.04707397,6.58759662,3.68020710,3.63402082
-5.67583792,10.21585219,0.37755267,0.00000000,0.04739367,6.75688306,3.78158302,3.74594299
-5.66983492,10.39552036,0.37773248,0.00000000,0.04758499,6.90649876,3.86943094,3.84670045
-5.66383192,10.54429723,0.37662050,0.00000000,0.04764356,7.03415353,3.94223894,3.93474612
-5.65782891,10.65965117,0.37421747,0.00000000,0.04756563,7.13774291,3.99868486,4.00864289
-5.65182591,10.73934836,0.37053725,0.00000000,0.04734827,7.21541168,4.03768076,4.06710413
-5.64582291,10.78152834,0.36560721,0.00000000,0.04698958,7.26561284,4.05841108,4.10903102
-5.63981991,10.78477182,0.35946827,0.00000000,0.04648891,7.28715973,4.06036316,4.13354526
-5.63381691,10.74815787,0.35217464,0.00000000,0.04584701,7.27926895,4.04334842,4.14001586
-5.62781391,10.67130809,0.34379322,0.00000000,0.04506618,7.24159257,4.00751341,4.12807885
-5.62181091,10.55441586,0.33440270,0.00000000,0.04415030,7.17423804,3.95334024,4.09764943
-5.61580790,10.39825961,0.32409231,0.00000000,0.04310490,7.07777526,3.88163634,4.04892603
-5.60980490,10.20419940,0.31296040,0.00000000,0.04193708,6.95323040,3.79351405,3.98238633
-5.60380190,9.97415728,0.30111271,0.00000000,0.04065546,6.80206672,3.69036098,3.89877563
-5.59779890,9.71058194,0.28866058,0.00000000,0.03926999,6.62615329,3.57380234,3.79908818
-5.59179590,9.41639909,0.27571903,0.00000000,0.03779183,6.42772258,3.44565679,3.68454226
-5.58579290,9.09494934,0.26240481,0.00000000,0.03623310,6.20931859,3.30788772,3.55655030
-5.57978989,8.74991576,0.24883447,0.00000000,0.03460669,5.97373728,3.16255154,3.41668505
-5.57378689,8.38524344,0.23512254,0.00000000,0.03292598,5.72396136,3.01174513,3.26664311
-5.56778389,8.00505372,0.22137982,0.00000000,0.03120464,5.46309151,2.85755410,3.10820713
-5.56178089,7.61355561,0.20771181,0.00000000,0.02945637,5.19427626,2.70200352,2.94320793
-5.55577789,7.21495725,0.19421734,0.00000000,0.02769471,4.92064268,2.54701279,2.77348747
-5.54977489,6.81337982,0.18098740,0.00000000,0.02593279,4.64522995,2.39435562,2.60086388
-5.54377189,6.41277634,0.16810418,0.00000000,0.02418323,4.37092762,2.24562635,2.42709925
-5.53776888,6.01685773,0.15564034,0.00000000,0.02245792,4.10042042,2.10221322,2.25387092
-5.53176588,5.62902801,0.14365847,0.00000000,0.02076795,3.83614096,1.96527913,2.08274670
-5.52576288,5.25233030,0.13221080,0.00000000,0.01912344,3.58023151,1.83574994,1.91516446
-5.51975988,4.88940506,0.12133908,0.00000000,0.01753354,3.33451583,1.71431044,1.75241628
-5.51375688,4.54246142,0.11107474,0.00000000,0.01600635,3.10048145,1.60140757,1.59563703
-5.50775388,4.21326209,0.10143909,0.00000000,0.01454886,2.87927261,1.49726050,1.44579758
-5.50175088,3.90312200,0.09244390,0.00000000,0.01316700,2.67169378,1.40187682,1.30370228
-5.49574787,3.61292019,0.08409195,0.00000000,0.01186560,2.47822305,1.31507408,1.16999036
-5.48974487,3.34312398,0.07637788,0.00000000,0.01064846,2.29903469,1.23650565,1.04514110
-5.48374187,3.09382433,0.06928905,0.00000000,0.00951837,2.13402949,1.16568992,0.92948212
-5.47773887,2.86478035,0.06280662,0.00000000,0.00847718,1.98287165,1.10204167,0.82320037
-5.47173587,2.65547122,0.05690666,0.00000000,0.00752590,1.84503036,1.04490441,0.72635533
-5.46573287,2.46515300,0.05156125,0.00000000,0.00666475,1.71982435,0.99358255,0.63889379
-5.45972986,2.29291790,0.04673974,0.00000000,0.00589327,1.60646757,0.94737227,0.56066569
-5.45372686,2.13775358,0.04240995,0.00000000,0.00521047,1.50411400,0.90559008,0.49144044
-5.44772386,1.99860010,0.03853924,0.00000000,0.00461484,1.41189998,0.86759802,0.43092315
-5.44172086,1.87440209,0.03509568,0.00000000,0.00410458,1.32898243,0.83282478,0.37877040
-5.43571786,1.76415444,0.03204904,0.00000000,0.00367760,1.25457153,0.80078223,0.33460491
-5.42971486,1.66693983,0.02937159,0.00000000,0.00333168,1.18795701,0.77107673,0.29802893
-5.42371186,1.58195705,0.02703893,0.00000000,0.00306456,1.12852716,0.74341534,0.26863591
-5.41770885,1.50853941,0.02503052,0.00000000,0.00287397,1.07578049,0.71760676,0.24602034
-5.41170585,1.44616334,0.02333009,0.00000000,0.00275775,1.02932990,0.69355733,0.22978556
-5.40570285,1.39444729,0.02192591,0.00000000,0.00271387,0.98889985,0.67126273,0.21954955
-5.39969985,1.35314194,0.02081082,0.00000000,0.00274043,0.95431730,0.65079574,0.21494879
-5.39369685,1.32211293,0.01998215,0.00000000,0.00283572,0.92549745,0.63229119,0.21564025
-5.38769385,1.30131744,0.01944144,0.00000000,0.00299815,0.90242530,0.61592878,0.22130173
-5.38169085,1.29077650,0.01919404,0.00000000,0.00322628,0.88513463,0.60191475,0.23163091
-5.37568784,1.29054475,0.01924850,0.00000000,0.00351871,0.87368560,0.59046348,0.24634327
-5.36968484,1.30067941,0.01961595,0.00000000,0.00387406,0.86814238,0.58177979,0.26516933
-5.36368184,1.32121025,0.02030925,0.00000000,0.00429085,0.86855217,0.57604289,0.28785149
-5.35767884,1.35211207,0.02134211,0.00000000,0.00476748,0.87492663,0.57339261,0.31414075
-5.35167584,1.39328097,0.02272814,0.00000000,0.00530204,0.88722674,0.57391851,0.34379378
-5.34567284,1.44451541,0.02447983,0.00000000,0.00589232,0.90535175,0.57765231,0.37657047
-5.33966983,1.50550296,0.02660749,0.00000000,0.00653564,0.92913271,0.58456378,0.41223220
-5.33366683,1.57581291,0.02911821,0.00000000,0.00722878,0.95833084,0.59456026,0.45054113
-5.32766383,1.65489512,0.03201482,0.00000000,0.00796789,0.99264048,0.60748957,0.49126044
-5.32166083,1.74208477,0.03529491,0.00000000,0.00874847,1.03169667,0.62314611,0.53415576
-5.31565783,1.83661274,0.03894997,0.00000000,0.00956524,1.07508657,0.64127982,0.57899763
-5.30965483,1.93762104,0.04296462,0.00000000,0.01041218,1.12236426,0.66160733,0.62556500
-5.30365183,2.04418256,0.04731604,0.00000000,0.01128249,1.17306803,0.68382487,0.67364957
-5.29764882,2.15532423,0.05197361,0.00000000,0.01216864,1.22673937,0.70762224,0.72306086
-5.29164582,2.27005282,0.05689880,0.00000000,0.01306239,1.28294255,0.73269724,0.77363164
-5.28564282,2.38738232,0.06204536,0.00000000,0.01395495,1.34128404,0.75876990,0.82522357
-5.27963982,2.50636193,0.06735981,0.00000000,0.01483705,1.40143062,0.78559581,0.87773257
-5.27363682,2.62610383,0.07278228,0.00000000,0.01569915,1.46312550,0.81297825,0.93109372
-5.26763382,2.74580959,0.07824775,0.00000000,0.01653160,1.52620140,0.84077826,0.98528519
-5.26163082,2.86479445,0.08368749,0.00000000,0.01732494,1.59059010,0.86892262,1.04033095
-5.25562781,2.98250854,0.08903099,0.00000000,0.01807011,1.65632777,0.89740924,1.09630184
-5.24962481,3.09855428,0.09420796,0.00000000,0.01875879,1.72355578,0.92630970,1.15331475
-5.24362181,3.21269915,0.09915071,0.00000000,0.01938362,1.79251669,0.95576911,1.21152961
-5.23761881,3.32488331,0.10379651,0.00000000,0.01993860,1.86354539,0.98600307,1.27114417
-5.23161581,3.43522141,0.10809004,0.00000000,0.02041927,1.93705573,1.01729199,1.33238632
-5.22561281,3.54399852,0.11198577,0.00000000,0.02082309,2.01352284,1.04997303,1.39550423
-5.21960980,3.65165975,0.11545005,0.00000000,0.02114955,2.09346191,1.08442993,1.46075430
-5.21360680,3.75879389,0.11846301,0.00000000,0.02140042,2.17740420,1.12108124,1.52838755
-5.20760380,3.86611126,0.12101995,0.00000000,0.02157983,2.26587125,1.16036740,1.59863460
-5.20160080,3.97441648,0.12313228,0.00000000,0.02169429,2.35934850,1.20273725,1.67169018
-5.19559780,4.08457691,0.12482787,0.00000000,0.02175266,2.45825937,1.24863443,1.74769767
-5.18959480,4.19748802,0.12615073,0.00000000,0.02176599,2.56294127,1.29848436,1.82673454
-5.18359180,4.31403676,0.12716012,0.00000000,0.02174728,2.67362452,1.35268219,1.90879954
-5.17758879,4.43506460,0.12792895,0.00000000,0.02171119,2.79041546,1.41158218,1.99380240
-5.17158579,4.56133156,0.12854162,0.00000000,0.02167361,2.91328440,1.47548878,2.08155662
-5.16558279,4.69348269,0.12909139,0.00000000,0.02165123,3.04205929,1.54464974,2.17177618
-5.15957979,4.83201853,0.12967727,0.00000000,0.02166097,3.17642516,1.61925114,2.26407628
-5.15357679,4.97727047,0.13040066,0.00000000,0.02171950,3.31592952,1.69941426,2.35797835
-5.14757379,5.12938197,0.13136186,0.00000000,0.02184264,3.45999297,1.78519422,2.45291924
-5.14157079,5.28829631,0.13265661,0.00000000,0.02204481,3.60792461,1.87657966,2.54826415
-5.13556778,5.45375074,0.13437274,0.00000000,0.02233853,3.75894078,1.97349339,2.64332267
-5.12956478,5.62527712,0.13658719,0.00000000,0.02273396,3.91218603,2.07579310,2.73736703
-5.12356178,5.80220835,0.13936343,0.00000000,0.02323852,4.06675464,2.18327182,2.82965163
-5.11755878,5.98368977,0.14274945,0.00000000,0.02385657,4.22171132,2.29565758,2.91943262
-5.11155578,6.16869458,0.14677634,0.00000000,0.02458924,4.37610941,2.41261177,3.00598644
-5.10555278,6.35604207,0.15145751,0.00000000,0.02543431,4.52900564,2.53372609,3.08862632
-5.09954977,6.54441752,0.15678863,0.00000000,0.02638627,4.67947030,2.65851801,3.16671576
-5.09354677,6.73239280,0.16274810,0.00000000,0.02743639,4.82659237,2.78642485,3.23967832
-5.08754377,6.91844682,0.16929812,0.00000000,0.02857300,4.96947982,2.91679708,3.30700351
-5.08154077,7.10098523,0.17638627,0.00000000,0.02978176,5.10725525,3.04889133,3.36824853
-5.07553777,7.27835914,0.18394736,0.00000000,0.03104607,5.23904811,3.18186411,3.42303630
-5.06953477,7.44888303,0.19190555,0.00000000,0.03234750,5.36398478,3.31476710,3.47105034
-5.06353177,7.61085202,0.20017658,0.00000000,0.03366629,5.48117817,3.44654534,3.51202733
-5.05752876,7.76255936,0.20866998,0.00000000,0.03498185,5.58971880,3.57603910,3.54574848
-5.05152576,7.90231464,0.21729113,0.00000000,0.03627329,5.68866922,3.70199069,3.57203082
-5.04552276,8.02846371,0.22594312,0.00000000,0.03751991,5.77706335,3.82305683,3.59071956
-5.03951976,8.13941099,0.23452840,0.00000000,0.03870174,5.85391239,3.93782709,3.60168258
-5.03351676,8.23364461,0.24295004,0.00000000,0.03979996,5.91821806,4.04484870,3.60480793
-5.02751376,8.30976475,0.25111277,0.00000000,0.04079733,5.96899350,4.14265729,3.60000480
-5.02151076,8.36651490,0.25892378,0.00000000,0.04167860,6.00529172,4.22981306,3.58720834
-5.01550775,8.40281564,0.26629322,0.00000000,0.04243078,6.02624051,4.30494115,3.56638802
-5.00950475,8.41779975,0.27313468,0.00000000,0.04304347,6.03108223,4.36677487,3.53755918
-5.00350175,8.41084738,0.27936553,0.00000000,0.04350902,6.01921650,4.41419983,3.50079677
-4.99749875,8.38161945,0.28490736,0.00000000,0.04382266,5.99024305,4.44629707,3.45625027
-4.99149575,8.33008728,0.28968648,0.00000000,0.04398262,5.94400216,4.46238305,3.40415844
-4.98549275,8.25655635,0.29363457,0.00000000,0.04399007,5.88060968,4.46204424,3.34486246
-4.97948974,8.16168208,0.29668951,0.00000000,0.04384909,5.80048408,4.44516439,3.27881615
-4.97348674,8.04647584,0.29879643,0.00000000,0.04356649,5.70436305,4.41194283,3.20659196
-4.96748374,7.91229958,0.29990889,0.00000000,0.04315158,5.59330790,4.36290221,3.12888172
-4.96148074,7.76084804,0.29999016,0.00000000,0.04261586,5.46869452,4.29888496,3.04649142
-4.95547774,7.59411818,0.29901457,0.00000000,0.04197268,5.33219047,4.22103805,2.96032980
-4.94947474,7.41436600,0.29696875,0.00000000,0.04123677,5.18571845,4.13078619,2.87139060
-4.94347174,7.22405173,0.29385275,0.00000000,0.04042376,5.03140743,4.02979424,2.78072924
-4.93746873,7.02577502,0.28968086,0.00000000,0.03954968,4.87153316,3.91992018,2.68943457
-4.93146573,6.82220242,0.28448211,0.00000000,0.03863040,4.70845054,3.80316029,2.59859708
-4.92546273,6.61598986,0.27830031,0.00000000,0.03768112,4.54452085,3.68158884,2.50927496
-4.91945973,6.40970351,0.27119362,0.00000000,0.03671584,4.38203714,3.55729453,2.42245971
-4.91345673,6.20574222,0.26323364,0.00000000,0.03574695,4.22315098,3.43231639,2.33904301
-4.90745373,6.00626518,0.25450399,0.00000000,0.03478481,4.06980416,3.30858181,2.25978657
-4.90145073,5.81312793,0.24509850,0.00000000,0.03383747,3.92366817,3.18784895,2.18529647
-4.89544772,5.62782980,0.23511897,0.00000000,0.03291052,3.78609435,3.07165619,2.11600333
-4.88944472,5.45147516,0.22467272,0.00000000,0.03200698,3.65807664,2.96128023,2.05214941
-4.88344172,5.28475028,0.21386999,0.00000000,0.03112737,3.54022867,2.85770467,1.99378312
-4.87743872,5.12791692,0.20282125,0.00000000,0.03026994,3.43277573,2.76160007,1.94076149
-4.87143572,4.98082282,0.19163471,0.00000000,0.02943087,3.33556202,2.67331596,1.89276016
-4.86543272,4.84292861,0.18041393,0.00000000,0.02860473,3.24807222,2.59288505,1.84929072
-4.85942971,4.71334976,0.16925583,0.00000000,0.02778490,3.16946657,2.52003904,1.80972430
-4.85342671,4.59091159,0.15824897,0.00000000,0.02696411,3.09862724,2.45423512,1.77332039
-4.84742371,4.47421473,0.14747239,0.00000000,0.02613493,3.03421407,2.39469185,1.73925958
-4.84142071,4.36170792,0.13699481,0.00000000,0.02529034,2.97472697,2.34043265,1.70667861
-4.83541771,4.25176499,0.12687430,0.00000000,0.02442421,2.91857222,2.29033503,1.67470633
-4.82941471,4.14276250,0.11715836,0.00000000,0.02353175,2.86412994,2.24318333,1.64249888
-4.82341171,4.03315483,0.10788441,0.00000000,0.02260982,2.80981996,2.19772283,1.60927277
-4.81740870,3.92154347,0.09908052,0.00000000,0.02165725,2.75416356,2.15271310,1.57433457
-4.81140570,3.80673812,0.09076645,0.00000000,0.02067497,2.69583885,2.10697845,1.53710605
-4.80540270,3.68780706,0.08295475,0.00000000,0.01966609,2.63372791,2.05945380,1.49714410
-4.79939970,3.56411554,0.07565197,0.00000000,0.01863577,2.56695432,2.00922430,1.45415481
-4.79339670,3.43535081,0.06885993,0.00000000,0.01759118,2.49491018,1.95555754,1.40800146
-4.78739370,3.30153385,0.06257682,0.00000000,0.01654114,2.41727201,1.89792754,1.35870646
-4.78139070,3.16301773,0.05679828,0.00000000,0.01549591,2.33400578,1.83603006,1.30644755
-4.77538769,3.02047356,0.05151828,0.00000000,0.01446678,2.24536137,1.76978919,1.25154869
-4.76938469,2.87486534,0.04672983,0.00000000,0.01346569,2.15185750,1.69935560,1.19446639
-4.76338169,2.72741531,0.04242555,0.00000000,0.01250483,2.05425817,1.62509701,1.13577226
-4.75737869,2.57956179,0.03859798,0.00000000,0.01159623,1.95354220,1.54758198,1.07613272
-4.75137569,2.43291155,0.03523981,0.00000000,0.01075143,1.85086746,1.46755808,1.01628679
-4.74537269,2.28918898,0.03234385,0.00000000,0.00998106,1.74753147,1.38592577,0.95702296
-4.73936968,2.15018402,0.02990296,0.00000000,0.00929460,1.64493018,1.30370946,0.89915592
-4.73336668,2.01770079,0.02790978,0.00000000,0.00870012,1.54451637,1.22202689,0.84350408
-4.72736368,1.89350887,0.02635646,0.00000000,0.00820404,1.44775940,1.14205843,0.79086857
-4.72136068,1.77929829,0.02523427,0.00000000,0.00781103,1.35610742,1.06501703,0.74201417
-4.71535768,1.67663985,0.02453321,0.00000000,0.00752389,1.27095302,0.99212007,0.69765274
-4.70935468,1.58695115,0.02424161,0.00000000,0.00734351,1.19360332,0.92456362,0.65842942
-4.70335168,1.51146922,0.02434579,0.00000000,0.00726887,1.12525467,0.86349945,0.62491160
-4.69734867,1.45122970,0.02482968,0.00000000,0.00729708,1.06697243,0.81001527,0.59758094
-4.69134567,1.40705269,0.02567461,0.00000000,0.00742350,1.01967560,0.76511774,0.57682809
-4.68534267,1.37953490,0.02685913,0.00000000,0.00764182,0.98412618,0.72971835,0.56295013
-4.67933967,1.36904773,0.02835897,0.00000000,0.00794427,0.96092276,0.70462158,0.55615038
-4.67333667,1.37574062,0.03014705,0.00000000,0.00832176,0.95049789,0.69051497,0.55654030
-4.66733367,1.39954908,0.03219377,0.00000000,0.00876419,0.95311850,0.68796046,0.56414318
-4.66133067,1.44020658,0.03446723,0.00000000,0.00926063,0.96888897,0.69738683,0.57889931
-4.65532766,1.49725973,0.03693379,0.00000000,0.00979968,0.99775606,0.71908251,0.60067223
-4.64932466,1.57008596,0.03955865,0.00000000,0.01036972,1.03951539,0.75318896,0.62925589
-4.64332166,1.65791297,0.04230654,0.00000000,0.01095930,1.09381900,0.79969426,0.66438229
-4.63731866,1.75983959,0.04514257,0.00000000,0.01155742,1.16018364,0.85842723,0.70572957
-4.63131566,1.87485721,0.04803313,0.00000000,0.01215391,1.23799981,0.92905241,0.75293016
-4.62531266,2.00187146,0.05094682,0.00000000,0.01273975,1.32654129,1.01106641,0.80557890
-4.61930965,2.13972368,0.05385536,0.00000000,0.01330734,1.42497537,1.10379612,0.86324099
-4.61330665,2.28721171,0.05673454,0.00000000,0.01385080,1.53237369,1.20639968,0.92545969
-4.60730365,2.44310954,0.05956501,0.00000000,0.01436619,1.64772397,1.31787063,0.99176344
-4.60130065,2.60618560,0.06233297,0.00000000,0.01485160,1.76994254,1.43704610,1.06167256
-4.59529765,2.77521913,0.06503068,0.00000000,0.01530731,1.89788780,1.56261921,1.13470517
-4.58929465,2.94901434,0.06765678,0.00000000,0.01573571,2.03037456,1.69315616,1.21038230
-4.58329165,3.12641188,0.07021635,0.00000000,0.01614123,2.16618902,1.82711787,1.28823210
-4.57728864,3.30629747,0.07272070,0.00000000,0.01653015,2.30410416,1.96288586,1.36779281
-4.57128564,3.48760709,0.07518691,0.00000000,0.01691034,2.44289520,2.09879196,1.44861464
-4.56528264,3.66932880,0.07763703,0.00000000,0.01729084,2.58135460,2.23315074,1.53026025
-4.55927964,3.85050092,0.08009711,0.00000000,0.01768150,2.71830617,2.36429374,1.61230384
-4.55327664,4.03020669,0.08259587,0.00000000,0.01809241,2.85261767,2.49060429,1.69432895
-4.54727364,4.20756565,0.08516331,0.00000000,0.01853346,2.98321155,2.61055132,1.77592492
-4.54127064,4.38172216,0.08782904,0.00000000,0.01901371,3.10907334,2.72272105,1.85668226
-4.53526763,4.55183184,0.09062062,0.00000000,0.01954095,3.22925751,2.82584519,1.93618726
-4.52926463,4.71704682,0.09356188,0.00000000,0.02012111,3.34289076,2.91882444,2.01401616
-4.52326163,4.87650086,0.09667129,0.00000000,0.02075792,3.44917280,3.00074658,2.08972936
-4.51725863,5.02929570,0.09996051,0.00000000,0.02145246,3.54737500,3.07089849,2.16286629
-4.51125563,5.17449002,0.10343318,0.00000000,0.02220300,3.63683755,3.12877194,2.23294148
-4.50525263,5.31109230,0.10708401,0.00000000,0.02300483,3.71696565,3.17406318,2.29944242
-4.49924962,5.43805899,0.11089827,0.00000000,0.02385024,3.78722562,3.20666698,2.36182980
-4.49324662,5.55429896,0.11485166,0.00000000,0.02472871,3.84714182,3.22666561,2.41954063
-4.48724362,5.65868517,0.11891073,0.00000000,0.02562717,3.89629509,3.23431403,2.47199449
-4.48124062,5.75007377,0.12303363,0.00000000,0.02653035,3.93432342,3.23002214,2.51860317
-4.47523762,5.82733077,0.12717147,0.00000000,0.02742135,3.96092538,3.21433548,2.55878361
-4.46923462,5.88936563,0.13126997,0.00000000,0.02828224,3.97586650,3.18791542,2.59197388
-4.46323162,5.93517066,0.13527152,0.00000000,0.02909469,3.97898869,3.15151997,2.61765167
-4.45722861,5.96386483,0.13911756,0.00000000,0.02984068,3.97022218,3.10598593,2.63535463
-4.45122561,5.97473979,0.14275101,0.00000000,0.03050327,3.94959951,3.05221322,2.64470161
-4.44522261,5.96730619,0.14611897,0.00000000,0.03106720,3.91727063,2.99115154,2.64541380
-4.43921961,5.94133747,0.14917515,0.00000000,0.03151959,3.87351797,2.92378964,2.63733461
-4.43321661,5.89690889,0.15188232,0.00000000,0.03185045,3.81877037,2.85114693,2.62044714
-4.42721361,5.83442945,0.15421441,0.00000000,0.03205312,3.75361452,2.77426719,2.59488831
-4.42121061,5.75466443,0.15615818,0.00000000,0.03212460,3.67880277,2.69421370,2.56095850
-4.41520760,5.65874704,0.15771456,0.00000000,0.03206570,3.59525630,2.61206535,2.51912621
-4.40920460,5.54817798,0.15889934,0.00000000,0.03188107,3.50406274,2.52891286,2.47002691
-4.40320160,5.42481222,0.15974337,0.00000000,0.03157911,3.40646777,2.44585465,2.41445622
-4.39719860,5.29083317,0.16029214,0.00000000,0.03117173,3.30386044,2.36399162,2.35335716
-4.39119560,5.14871456,0.16060481,0.00000000,0.03067395,3.19775243,2.28442052,2.28780195
-4.38519260,5.00117154,0.16075266,0.00000000,0.03010345,3.08975158,2.20822552,2.21896894
-4.37918959,4.85110223,0.16081712,0.00000000,0.02948005,2.98153042,2.13646777,2.14811541
-4.37318659,4.70152188,0.16088732,0.00000000,0.02882511,2.87479092,2.07017307,2.07654727
-4.36718359,4.55549173,0.16105731,0.00000000,0.02816085,2.77122624,2.01031774,2.00558663
-4.36118059,4.41604485,0.16142307,0.00000000,0.02750981,2.67248117,1.95781295,1.93653854
-4.35517759,4.28611124,0.16207936,0.00000000,0.02689417,2.58011221,1.91348792,1.87065775
-4.34917459,4.16844437,0.16311654,0.00000000,0.02633521,2.49554888,1.87807244,1.80911679
-4.34317159,4.06555107,0.16461736,0.00000000,0.02585279,2.42005720,1.85217919,1.75297608
-4.33716858,3.97962667,0.16665401,0.00000000,0.02546489,2.35470670,1.83628649,1.70315714
-4.33116558,3.91249669,0.16928527,0.00000000,0.02518726,2.30034169,1.83072185,1.66041930
-4.32516258,3.86556662,0.17255404,0.00000000,0.02503309,2.25755765,1.83564710,1.62534067
-4.31915958,3.83978056,0.17648520,0.00000000,0.02501281,2.22668343,1.85104541,1.59830361
-4.31315658,3.83558981,0.18108388,0.00000000,0.02513400,2.20776958,1.87671091,1.57948503
-4.30715358,3.85293191,0.18633426,0.00000000,0.02540125,2.20058325,1.91224130,1.56885168
