energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.77788894,6.08479432,0.02285373,1.18866162,0.71424126,0.18594394,2.53659717,2.95596084,0.02510969,2.07225280
-5.77188594,6.07239110,0.02299949,1.18989877,0.70800663,0.18262479,2.54832340,2.95634563,0.02457830,2.06086569
-5.76588294,6.06253685,0.02314233,1.19162233,0.70234922,0.17962512,2.56038433,2.95712685,0.02413222,2.05033827
-5.75987994,6.05364546,0.02327579,1.19357364,0.69714020,0.17693062,2.57215949,2.95736793,0.02376816,2.04008497
-5.75387694,6.04407514,0.02339322,1.19547602,0.69222824,0.17452330,2.58298673,2.95613377,0.02348168,2.02950471
-5.74787394,6.03220829,0.02348805,1.19704796,0.68744683,0.17238414,2.59219033,2.95253302,0.02326756,2.01801024
-5.74187094,6.01653286,0.02355401,1.19801686,0.68262248,0.17049583,2.59911159,2.94575952,0.02312014,2.00505806
-5.73586793,5.99572122,0.02358536,1.19813283,0.67758354,0.16884545,2.60314044,2.93513119,0.02303376,1.99017706
-5.72986493,5.96870280,0.02357710,1.19718174,0.67216891,0.16742701,2.60374629,2.92012436,0.02300308,1.97299463
-5.72386193,5.93472672,0.02352514,1.19499723,0.66623640,0.16624355,2.60050665,2.90040211,0.02302343,1.95325862
-5.71785893,5.89341156,0.02342648,1.19147097,0.65967009,0.16530885,2.59313202,2.87583535,0.02309116,1.93085415
-5.71185593,5.84477952,0.02327931,1.18656077,0.65238639,0.16464843,2.58148554,2.84651552,0.02320381,1.90581431
-5.70585293,5.78927339,0.02308304,1.18029624,0.64433851,0.16429992,2.56559663,2.81275848,0.02336035,1.87832403
-5.69984992,5.72775525,0.02283840,1.17278173,0.63551905,0.16431270,2.54566756,2.77509931,0.02356123,1.84871709
-5.69384692,5.66148659,0.02254735,1.16419625,0.62596074,0.16474674,2.52207264,2.73427812,0.02380841,1.81746601
-5.68784392,5.59209072,0.02221305,1.15479060,0.61573512,0.16567070,2.49534986,2.69121761,0.02410528,1.78516557
-5.68184092,5.52149859,0.02183978,1.14488149,0.60494940,0.16715933,2.46618527,2.64699311,0.02445650,1.75251030
-5.67583792,5.45188035,0.02143278,1.13484299,0.59374164,0.16929025,2.43539053,2.60279639,0.02486776,1.72026715
-5.66983492,5.38556512,0.02099808,1.12509561,0.58227442,0.17214018,2.40387470,2.55989464,0.02534541,1.68924433
-5.66383192,5.32495246,0.02054233,1.11609327,0.57072743,0.17578090,2.37261115,2.51958630,0.02589613,1.66025783
-5.65782891,5.27241878,0.02007256,1.10830868,0.55928919,0.18027493,2.34260119,2.48315536,0.02652644,1.63409676
-5.65182591,5.23022276,0.01959600,1.10221774,0.54814844,0.18567119,2.31483572,2.45182605,0.02724219,1.61148931
-5.64582291,5.20041355,0.01911981,1.09828334,0.53748549,0.19200094,2.29025664,2.42671954,0.02804813,1.59307050
-5.63981991,5.18474541,0.01865090,1.09693942,0.52746399,0.19927400,2.26971958,2.40881439,0.02894735,1.57935321
-5.63381691,5.18460269,0.01819568,1.09857568,0.51822337,0.20747560,2.25395958,2.39891221,0.02994080,1.57070379
-5.62781391,5.20093785,0.01775990,1.10352364,0.50987252,0.21656400,2.24356121,2.39760981,0.03102693,1.56732309
-5.62181091,5.23422576,0.01734845,1.11204468,0.50248471,0.22646899,2.23893438,2.40527886,0.03220125,1.56923397
-5.61580790,5.28443577,0.01696526,1.12432031,0.49609421,0.23709150,2.24029704,2.42205383,0.03345616,1.57627577
-5.60980490,5.35102336,0.01661316,1.14044538,0.49069463,0.24830431,2.24766545,2.44782848,0.03478075,1.58810601
-5.60380190,5.43294147,0.01629386,1.16042419,0.48623914,0.25995390,2.26085263,2.48226100,0.03616084,1.60420933
-5.59779890,5.52867151,0.01600790,1.18416989,0.48264243,0.27186356,2.27947497,2.52478751,0.03757906,1.62391340
-5.59179590,5.63627264,0.01575469,1.21150709,0.47978450,0.28383755,2.30296689,2.57464317,0.03901520,1.64641120
-5.58579290,5.75344742,0.01553254,1.24217755,0.47751601,0.29566620,2.33060291,2.63088993,0.04044657,1.67078874
-5.57978989,5.87762114,0.01533883,1.27584862,0.47566486,0.30713189,2.36152613,2.69244975,0.04184857,1.69605716
-5.57378689,6.00603133,0.01517008,1.31212419,0.47404390,0.31801562,2.39478205,2.75814172,0.04319537,1.72118791
-5.56778389,6.13582373,0.01502216,1.35055741,0.47245929,0.32810383,2.42935609,2.82672143,0.04446069,1.74514953
-5.56178089,6.26415057,0.01489044,1.39066482,0.47071906,0.33719539,2.46421320,2.89692101,0.04561855,1.76694462
-5.55577789,6.38826685,0.01477003,1.43194098,0.46864169,0.34510832,2.49833791,2.96748803,0.04664420,1.78564532
-5.54977489,6.50562061,0.01465598,1.47387316,0.46606407,0.35168592,2.53077287,3.03722171,0.04751491,1.80042608
-5.54377189,6.61393329,0.01454347,1.51595524,0.46284868,0.35680225,2.56065442,3.10500505,0.04821080,1.81059216
-5.53776888,6.71126706,0.01442806,1.55770034,0.45888959,0.36036644,2.58724351,3.16983158,0.04871551,1.81560297
-5.53176588,6.79607642,0.01430579,1.59865164,0.45411698,0.36232588,2.60995068,3.23082597,0.04901682,1.81508933
-5.52576288,6.86724239,0.01417346,1.63839091,0.44850013,0.36266802,2.62835431,3.28725799,0.04910710,1.80886398
-5.51975988,6.92408840,0.01402865,1.67654466,0.44204867,0.36142074,2.64221131,3.33854955,0.04898359,1.79692529
-5.51375688,6.96637806,0.01386991,1.71278770,0.43481212,0.35865127,2.65146008,3.38427509,0.04864852,1.77945411
-5.50775388,6.99429574,0.01369678,1.74684414,0.42687782,0.35446383,2.65621591,3.42415597,0.04810899,1.75680411
-5.50175088,7.00841178,0.01350986,1.77848619,0.41836737,0.34899588,2.65675924,3.45804960,0.04737676,1.72948644
-5.49574787,7.00963493,0.01331078,1.80753091,0.40943176,0.34241344,2.65351771,3.48593439,0.04646782,1.69814949
-5.48974487,6.99915508,0.01310218,1.83383553,0.40024557,0.33490548,2.64704292,3.50789201,0.04540179,1.66355473
-5.48374187,6.97837959,0.01288765,1.85729172,0.39100042,0.32667782,2.63798338,3.52408798,0.04420125,1.62655013
-5.47773887,6.94886684,0.01267162,1.87781940,0.38189804,0.31794661,2.62705492,3.53475219,0.04289100,1.58804206
-5.47173587,6.91226042,0.01245927,1.89536062,0.37314333,0.30893191,2.61501010,3.54016040,0.04149718,1.54896707
-5.46573287,6.87022694,0.01225637,1.90987399,0.36493760,0.29985142,2.60260793,3.54061788,0.04004649,1.51026476
-5.45972986,6.82440033,0.01206914,1.92133007,0.35747229,0.29091475,2.59058531,3.53644588,0.03856535,1.47285250
-5.45372686,6.77633456,0.01190409,1.92970798,0.35092349,0.28231832,2.57963117,3.52797156,0.03707918,1.43760308
-5.44772386,6.72746610,0.01176788,1.93499332,0.34544725,0.27424113,2.57036425,3.51552145,0.03561173,1.40532567
-5.44172086,6.67908693,0.01166708,1.93717768,0.34117594,0.26684149,2.56331511,3.49941851,0.03418451,1.37675069
-5.43571786,6.63232781,0.01160810,1.93625924,0.33821558,0.26025470,2.55891275,3.47998223,0.03281640,1.35251854
-5.42971486,6.58815133,0.01159695,1.93224463,0.33664427,0.25459176,2.55747588,3.45753130,0.03152334,1.33317229
-5.42371186,6.54735320,0.01163913,1.92515145,0.33651152,0.24993902,2.55920869,3.43238793,0.03031818,1.31915392
-5.41770885,6.51057038,0.01173945,1.91501124,0.33783854,0.24635865,2.56420081,3.40488299,0.02921068,1.31080390
-5.41170585,6.47829401,0.01190191,1.90187239,0.34061921,0.24388987,2.57243087,3.37536106,0.02820757,1.30836342
-5.40570285,6.45088509,0.01212957,1.88580280,0.34482176,0.24255078,2.58377317,3.34418442,0.02731277,1.31197881
-5.39969985,6.42859120,0.01242443,1.86689164,0.35039087,0.24234055,2.59800670,3.31173533,0.02652769,1.32170744
-5.39369685,6.41156236,0.01278733,1.84525024,0.35725017,0.24324192,2.61482597,3.27841603,0.02585151,1.33752470
-5.38769385,6.39986484,0.01321787,1.82101182,0.36530488,0.24522385,2.63385296,3.24464600,0.02528158,1.35933131
-5.38169085,6.39349200,0.01371432,1.79432998,0.37444468,0.24824404,2.65464985,3.21085654,0.02481379,1.38696075
-5.37568784,6.39237155,0.01427360,1.76537604,0.38454650,0.25225147,2.67673188,3.17748270,0.02444290,1.42018638
-5.36968484,6.39636936,0.01489126,1.73433544,0.39547735,0.25718859,2.69958034,3.14495300,0.02416292,1.45872805
-5.36368184,6.40529027,0.01556145,1.70140328,0.40709704,0.26299333,2.72265531,3.11367753,0.02396733,1.50225815
-5.35767884,6.41887640,0.01627702,1.66677957,0.41926081,0.26960082,2.74540804,3.08403505,0.02384935,1.55040714
-5.35167584,6.43680433,0.01702953,1.63066426,0.43182188,0.27694474,2.76729311,3.05636005,0.02380212,1.60276859
-5.34567284,6.45868188,0.01780939,1.59325257,0.44463387,0.28495847,2.78778018,3.03093043,0.02381876,1.65890398
-5.33966983,6.48404598,0.01860602,1.55473089,0.45755316,0.29357596,2.80636534,3.00795676,0.02389250,1.71834742
-5.33366683,6.51236244,0.01940796,1.51527353,0.47044116,0.30273244,2.82258220,2.98757361,0.02401664,1.78061047
-5.32766383,6.54302857,0.02020318,1.47504047,0.48316642,0.31236490,2.83601234,2.96983372,0.02418458,1.84518735
-5.32166083,6.57537922,0.02097925,1.43417628,0.49560675,0.32241259,2.84629521,2.95470523,0.02438976,1.91156049
-5.31565783,6.60869649,0.02172363,1.39281017,0.50765112,0.33281726,2.85313715,2.94207218,0.02462564,1.97920668
-5.30965483,6.64222301,0.02242396,1.35105716,0.51920142,0.34352355,2.85631918,2.93173832,0.02488564,2.04760363
-5.30365183,6.67517841,0.02306836,1.30902011,0.53017396,0.35447923,2.85570337,2.92343400,0.02516316,2.11623701
-5.29764882,6.70677833,0.02364569,1.26679253,0.54050080,0.36563540,2.85123729,2.91682577,0.02545155,2.18460766
-5.29164582,6.73625495,0.02414589,1.22446178,0.55013063,0.37694670,2.84295630,2.91152823,0.02574416,2.25223879
-5.28564282,6.76287815,0.02456019,1.18211248,0.55902932,0.38837145,2.83098332,2.90711758,0.02603443,2.31868300
-5.27963982,6.78597597,0.02488134,1.13982975,0.56718001,0.39987164,2.81552591,2.90314616,0.02631597,2.38352858
-5.27363682,6.80495353,0.02510385,1.09770210,0.57458271,0.41141294,2.79687050,2.89915743,0.02658267,2.44640508
-5.26763382,6.81930921,0.02522409,1.05582376,0.58125348,0.42296447,2.77537390,2.89470080,0.02682887,2.50698768
-5.26163082,6.82864741,0.02524040,1.01429622,0.58722302,0.43449853,2.75145217,2.88934568,0.02704952,2.56500026
-5.25562781,6.83268732,0.02515311,0.97322892,0.59253483,0.44599011,2.72556727,2.88269432,0.02724032,2.62021702
-5.24962481,6.83126733,0.02496455,0.93273911,0.59724304,0.45741639,2.69821184,2.87439314,0.02739785,2.67246256
-5.24362181,6.82434509,0.02467894,0.89295078,0.60140979,0.46875610,2.66989293,2.86414213,0.02751973,2.72161048
-5.23761881,6.81199339,0.02430228,0.85399297,0.60510248,0.47998880,2.64111507,2.85170231,0.02760467,2.76758064
-5.23161581,6.79439243,0.02384221,0.81599728,0.60839085,0.49109424,2.61236369,2.83690105,0.02765253,2.81033533
-5.22561281,6.77181895,0.02330772,0.77909508,0.61134410,0.50205172,2.58408945,2.81963533,0.02766436,2.84987447
-5.21960980,6.74463312,0.02270898,0.74341438,0.61402815,0.51283955,2.55669430,2.79987294,0.02764230,2.88623034
-5.21360680,6.71326398,0.02205707,0.70907662,0.61650312,0.52343470,2.53051979,2.77765184,0.02758957,2.91946203
-5.20760380,6.67819426,0.02136368,0.67619359,0.61882132,0.53381264,2.50583833,2.75307780,0.02751026,2.94965006
-5.20160080,6.63994536,0.02064085,0.64486466,0.62102552,0.54394739,2.48284746,2.72632042,0.02740927,2.97689134
-5.19559780,6.59906316,0.01990071,0.61517433,0.62314796,0.55381178,2.46166763,2.69760796,0.02729203,3.00129476
-5.18959480,6.55610518,0.01915522,0.58719044,0.62520979,0.56337800,2.44234323,2.66722082,0.02716438,3.02297759
-5.18359180,6.51162937,0.01841594,0.56096283,0.62722115,0.57261829,2.42484690,2.63548425,0.02703231,3.04206277
-5.17758879,6.46618471,0.01769381,0.53652269,0.62918185,0.58150579,2.40908652,2.60276012,0.02690180,3.05867704
-5.17158579,6.42030353,0.01699897,0.51388253,0.63108244,0.59001546,2.39491468,2.56943806,0.02677862,3.07294976
-5.16558279,6.37449536,0.01634063,0.49303664,0.63290573,0.59812497,2.38213971,2.53592616,0.02666819,3.08501239
-5.15957979,6.32924185,0.01572690,0.47396214,0.63462865,0.60581557,2.37053785,2.50264121,0.02657542,3.09499824
-5.15357679,6.28499246,0.01516476,0.45662036,0.63622412,0.61307276,2.35986563,2.46999865,0.02650469,3.10304231
-5.14757379,6.24216031,0.01465993,0.44095859,0.63766312,0.61988663,2.34987199,2.43840250,0.02645971,3.10928083
-5.14157079,6.20111783,0.01421686,0.42691199,0.63891647,0.62625202,2.34030931,2.40823512,0.02644358,3.11385043
-5.13556778,6.16219177,0.01383875,0.41440566,0.63995652,0.63216825,2.33094298,2.37984728,0.02645874,3.11688653
-5.12956478,6.12565747,0.01352747,0.40335665,0.64075845,0.63763849,2.32155900,2.35354849,0.02650703,3.11852095
-5.12356178,6.09173218,0.01328367,0.39367604,0.64130117,0.64266881,2.31196954,2.32959796,0.02658973,3.11887871
-5.11755878,6.06056781,0.01310678,0.38527074,0.64156781,0.64726688,2.30201622,2.30819638,0.02670765,3.11807394
-5.11155578,6.03224318,0.01299509,0.37804533,0.64154578,0.65144052,2.29157137,2.28947885,0.02686112,3.11620538
-5.10555278,6.00675669,0.01294579,0.37190364,0.64122643,0.65519603,2.28053731,2.27350931,0.02705009,3.11335143
-5.09954977,5.98401976,0.01295510,0.36675023,0.64060439,0.65853656,2.26884429,2.26027670,0.02727416,3.10956538
-5.09354677,5.96385218,0.01301834,0.36249180,0.63967670,0.66146064,2.25644730,2.24969328,0.02753257,3.10487104
-5.08754377,5.94597996,0.01313003,0.35903846,0.63844176,0.66396090,2.24332237,2.24159540,0.02782423,3.09925935
-5.08154077,5.93003669,0.01328403,0.35630512,0.63689835,0.66602319,2.22946285,2.23574684,0.02814768,3.09268635
-5.07553777,5.91556898,0.01347366,0.35421277,0.63504476,0.66762622,2.21487607,2.23184496,0.02850106,3.08507284
-5.06953477,5.90204641,0.01369180,0.35268989,0.63287804,0.66874170,2.19958091,2.22952975,0.02888209,3.07630600
-5.06353177,5.88887640,0.01393106,0.35167401,0.63039371,0.66933513,2.18360631,2.22839549,0.02928800,3.06624313
-5.05752876,5.87542364,0.01418390,0.35111323,0.62758567,0.66936716,2.16699114,2.22800501,0.02971553,3.05471761
-5.05152576,5.86103381,0.01444277,0.35096789,0.62444655,0.66879553,2.14978517,2.22790604,0.03016091,3.04154664
-5.04552276,5.84506074,0.01470026,0.35121223,0.62096843,0.66757746,2.13205120,2.22764906,0.03061984,3.02654078
-5.03951976,5.82689586,0.01494919,0.35183594,0.61714380,0.66567244,2.11386794,2.22680614,0.03108757,3.00951465
-5.03351676,5.80599869,0.01518281,0.35284562,0.61296676,0.66304523,2.09533341,2.22498989,0.03155895,2.99029825
-5.02751376,5.78192675,0.01539487,0.35426589,0.60843437,0.65966888,2.07656828,2.22187175,0.03202856,2.96874836
-5.02151076,5.75436332,0.01557975,0.35614016,0.60354797,0.65552763,2.05771889,2.21719862,0.03249085,2.94475932
-5.01550775,5.72314148,0.01573254,0.35853081,0.59831442,0.65061955,2.03895936,2.21080723,0.03294031,2.91827253
-5.00950475,5.68826298,0.01584919,0.36151883,0.59274706,0.64495871,2.02049252,2.20263525,0.03337171,2.88928424
-5.00350175,5.64991064,0.01592649,0.36520271,0.58686643,0.63857672,2.00254941,2.19272868,0.03378028,2.85785096
-4.99749875,5.60845359,0.01596220,0.36969654,0.58070061,0.63152362,1.98538701,2.18124484,0.03416199,2.82409241
-4.99149575,5.56444456,0.01595507,0.37512742,0.57428512,0.62386799,1.96928446,2.16845090,0.03451371,2.78819166
-4.98549275,5.51860938,0.01590485,0.38163201,0.56766241,0.61569630,1.95453760,2.15471766,0.03483347,2.75039258
-4.97948974,5.47182884,0.01581226,0.38935246,0.56088101,0.60711146,1.94145225,2.14050892,0.03512060,2.71099469
-4.97348674,5.42511369,0.01567901,0.39843174,0.55399437,0.59823071,1.93033646,2.12636667,0.03537590,2.67034577
-4.96748374,5.37957391,0.01550774,0.40900860,0.54705941,0.58918283,1.92149223,2.11289275,0.03560164,2.62883265
-4.96148074,5.33638351,0.01530193,0.42121217,0.54013497,0.58010492,1.91520703,2.10072771,0.03580166,2.58687059
-4.95547774,5.29674253,0.01506585,0.43515670,0.53328029,0.57113875,1.91174572,2.09052781,0.03598126,2.54489199
-4.94947474,5.26183778,0.01480438,0.45093635,0.52655346,0.56242699,1.91134318,2.08294100,0.03614712,2.50333473
-4.94347174,5.23280414,0.01452299,0.46862044,0.52001014,0.55410929,1.91419811,2.07858303,0.03630710,2.46263089
-4.93746873,5.21068778,0.01422750,0.48824935,0.51370244,0.54631855,1.92046815,2.07801457,0.03646999,2.42319612
-4.93146573,5.19641289,0.01392400,0.50983119,0.50767818,0.53917729,1.93026662,2.08172027,0.03664522,2.38542009
-4.92546273,5.19075305,0.01361867,0.53333940,0.50198042,0.53279454,1.94366087,2.09009068,0.03684249,2.34965838
-4.91945973,5.19430801,0.01331763,0.55871150,0.49664734,0.52726305,1.96067211,2.10340750,0.03707144,2.31622573
-4.91345673,5.20748672,0.01302677,0.58584888,0.49171236,0.52265708,1.98127676,2.12183279,0.03734118,2.28539096
-4.90745373,5.23049664,0.01275166,0.61461774,0.48720462,0.51903079,2.00540885,2.14540243,0.03765996,2.25737336
-4.90145073,5.26333964,0.01249738,0.64485121,0.48314951,0.51641720,2.03296339,2.17402392,0.03803470,2.23234051
-4.89544772,5.30581398,0.01226841,0.67635241,0.47956943,0.51482787,2.06380030,2.20747840,0.03847069,2.21040746
-4.88944472,5.35752215,0.01206859,0.70889840,0.47648456,0.51425306,2.09774862,2.24542684,0.03897122,2.19163692
-4.88344172,5.41788386,0.01190100,0.74224496,0.47391356,0.51466262,2.13461068,2.28741980,0.03953731,2.17604051
-4.87743872,5.48615354,0.01176796,0.77613182,0.47187424,0.51600733,2.17416612,2.33291044,0.04016753,2.16358079
-4.87143572,5.56144145,0.01167102,0.81028834,0.47038408,0.51822073,2.21617554,2.38127013,0.04085784,2.15417391
-4.86543272,5.64273777,0.01161095,0.84443930,0.46946054,0.52122145,2.26038358,2.43180600,0.04160158,2.14769292
-4.85942971,5.72893868,0.01158782,0.87831075,0.46912128,0.52491579,2.30652170,2.48377996,0.04238947,2.14397157
-4.85342671,5.81887384,0.01160102,0.91163560,0.46938406,0.52920064,2.35431035,2.53642818,0.04320979,2.14280859
-4.84742371,5.91133442,0.01164938,0.94415889,0.47026658,0.53396650,2.40346097,2.58898088,0.04404856,2.14397245
-4.84142071,6.00510101,0.01173123,0.97564253,0.47178608,0.53910065,2.45367768,2.64068140,0.04488989,2.14720656
-4.83541771,6.09897083,0.01184452,1.00586953,0.47395884,0.54449025,2.50465903,2.69080431,0.04571630,2.15223492
-4.82941471,6.19178366,0.01198690,1.03464752,0.47679957,0.55002541,2.55609979,2.73867207,0.04650926,2.15876816
-4.82341171,6.28244585,0.01215584,1.06181151,0.48032071,0.55560196,2.60769298,2.78366970,0.04724960,2.16650987
-4.81740870,6.36995209,0.01234874,1.08722594,0.48453168,0.56112407,2.65913230,2.82525738,0.04791811,2.17516312
-4.81140570,6.45340423,0.01256296,1.11078602,0.48943808,0.56650640,2.71011483,2.86298060,0.04849606,2.18443710
-4.80540270,6.53202697,0.01279596,1.13241821,0.49504092,0.57167589,2.76034416,2.89647764,0.04896580,2.19405352
-4.79939970,6.60517996,0.01304529,1.15208012,0.50133582,0.57657305,2.80953387,2.92548453,0.04931127,2.20375273
-4.79339670,6.67236589,0.01330866,1.16975965,0.50831221,0.58115278,2.85741116,2.94983719,0.04951854,2.21329918
-4.78739370,6.73323460,0.01358396,1.18547352,0.51595258,0.58538455,2.90372065,2.96947092,0.04957625,2.22248613
-4.78139070,6.78758281,0.01386927,1.19926533,0.52423177,0.58925220,2.94822802,2.98441729,0.04947599,2.23113921
-4.77538769,6.83534976,0.01416281,1.21120296,0.53311627,0.59275310,2.99072346,2.99479868,0.04921266,2.23911886
-4.76938469,6.87660854,0.01446297,1.22137575,0.54256367,0.59589688,3.03102471,3.00082045,0.04878459,2.24632131
-4.76338169,6.91155373,0.01476825,1.22989116,0.55252215,0.59870380,3.06897942,3.00276129,0.04819376,2.25267813
-4.75737869,6.94048553,0.01507721,1.23687130,0.56293009,0.60120270,3.10446688,3.00096183,0.04744568,2.25815435
-4.75137569,6.96379094,0.01538846,1.24244924,0.57371593,0.60342875,3.13739886,2.99581205,0.04654938,2.26274516
-4.74537269,6.98192281,0.01570058,1.24676523,0.58479807,0.60542106,3.16771947,2.98773772,0.04551714,2.26647132
-4.73936968,6.99537736,0.01601215,1.24996293,0.59608512,0.60722021,3.19540426,2.97718649,0.04436417,2.26937357
-4.73336668,7.00467116,0.01632162,1.25218584,0.60747632,0.60886581,3.22045819,2.96461401,0.04310823,2.27150618
-4.72736368,7.01031836,0.01662740,1.25357383,0.61886221,0.61039427,3.24291296,2.95047045,0.04176913,2.27293001
-4.72136068,7.01280908,0.01692774,1.25426007,0.63012558,0.61183672,3.26282353,2.93518808,0.04036814,2.27370546
-4.71535768,7.01258993,0.01722081,1.25436833,0.64114265,0.61321726,3.28026417,2.91917017,0.03892750,2.27388542
-4.70935468,7.01004730,0.01750468,1.25401084,0.65178448,0.61455156,3.29532422,2.90278172,0.03746969,2.27350891
-4.70335168,7.00549418,0.01777730,1.25328668,0.66191857,0.61584577,3.30810378,2.88634219,0.03601692,2.27259534
-4.69734867,6.99916111,0.01803659,1.25228095,0.67141066,0.61709598,3.31870979,2.87012077,0.03459048,2.27113991
-4.69134567,6.99119158,0.01828042,1.25106460,0.68012661,0.61828789,3.32725257,2.85433401,0.03321020,2.26911033
-4.68534267,6.98164219,0.01850668,1.24969510,0.68793435,0.61939704,3.33384338,2.83914618,0.03189395,2.26644493
-4.67933967,6.97048757,0.01871333,1.24821793,0.69470590,0.62038934,3.33859312,2.82467216,0.03065724,2.26305237
-4.67333667,6.95762994,0.01889841,1.24666891,0.70031936,0.62122192,3.34161254,2.81098273,0.02951287,2.25881299
-4.66733367,6.94291294,0.01906011,1.24507727,0.70466088,0.62184440,3.34301404,2.79811206,0.02847065,2.25358175
-4.66133067,6.92613932,0.01919682,1.24346941,0.70762653,0.62220034,3.34291527,2.78606698,0.02753734,2.24719262
-4.65532766,6.90709165,0.01930718,1.24187331,0.70912411,0.62222892,3.34144436,2.77483759,0.02671655,2.23946452
-4.64932466,6.88555527,0.01939011,1.24032325,0.70907490,0.62186695,3.33874679,2.76440867,0.02600882,2.23020828
-4.64332166,6.86134250,0.01944484,1.23886477,0.70741525,0.62105086,3.33499341,2.75477123,0.02541178,2.21923465
